,FLARE_TYPE,COINCIDENCE,TOTUSJZ_1,TOTUSJZ_2,TOTUSJZ_3,TOTUSJZ_4,TOTUSJZ_5
1430,B,True,5258600000000.0,5085900000000.0,5511500000000.0,5490100000000.0,5509700000000.0
1431,B,True,2301200000000.0,2408800000000.0,2383600000000.0,2421800000000.0,2335600000000.0
1432,B,True,2096100000000.0,2166800000000.0,2192600000000.0,2209000000000.0,2233400000000.0
1433,B,False,632560000000.0,699080000000.0,599770000000.0,575190000000.0,577410000000.0
1434,B,False,13541000000000.0,13405000000000.0,13293000000000.0,13641000000000.0,13657000000000.0
1435,B,False,2978800000000.0,2985500000000.0,3031500000000.0,3141000000000.0,3099800000000.0
1436,B,False,17680000000000.0,17688000000000.0,17986000000000.0,17938000000000.0,17994000000000.0
1437,B,False,2135500000000.0,2172300000000.0,2259800000000.0,2463400000000.0,2412600000000.0
1438,B,False,20506000000000.0,20372000000000.0,20131000000000.0,20192000000000.0,20278000000000.0
1439,B,False,5156500000000.0,5093100000000.0,5039900000000.0,5155700000000.0,5120800000000.0
1440,B,False,52724000000000.0,53003000000000.0,51686000000000.0,51656000000000.0,51422000000000.0
1441,B,False,337140000000.0,419380000000.0,483280000000.0,540520000000.0,576980000000.0
1442,B,False,26387000000000.0,26943000000000.0,26787000000000.0,26553000000000.0,26468000000000.0
1443,B,False,13866000000000.0,13811000000000.0,13860000000000.0,13630000000000.0,13232000000000.0
1444,B,False,9636000000000.0,9839900000000.0,9639500000000.0,9754300000000.0,9889200000000.0
1445,B,False,1464900000000.0,1243800000000.0,1318000000000.0,1004400000000.0,676110000000.0
1446,B,False,5841400000000.0,6093600000000.0,5931400000000.0,5756500000000.0,5864100000000.0
1447,B,False,15663000000000.0,15739000000000.0,15284000000000.0,15242000000000.0,15091000000000.0
1448,B,False,16821000000000.0,16995000000000.0,17092000000000.0,16579000000000.0,16354000000000.0
1449,B,False,1277500000000.0,1330500000000.0,1369900000000.0,1285700000000.0,1383900000000.0
1450,B,False,7462300000000.0,7287000000000.0,7292700000000.0,7031800000000.0,6979600000000.0
1451,B,False,11015000000000.0,11185000000000.0,11236000000000.0,10820000000000.0,10724000000000.0
1452,B,False,8279100000000.0,8426100000000.0,8473900000000.0,8376600000000.0,8309900000000.0
1453,B,False,0.0,0.0,0.0,0.0,0.0
1454,B,False,2831000000000.0,2785100000000.0,2813300000000.0,2818400000000.0,2809300000000.0
1455,B,False,25177000000000.0,25648000000000.0,25344000000000.0,25174000000000.0,25678000000000.0
1456,B,False,10016000000000.0,9800200000000.0,9857400000000.0,10023000000000.0,10044000000000.0
1457,B,False,32760000000000.0,32337000000000.0,32736000000000.0,32287000000000.0,32225000000000.0
1458,B,False,11080000000000.0,11107000000000.0,11306000000000.0,11321000000000.0,11248000000000.0
1459,B,False,4700200000000.0,4988500000000.0,5079200000000.0,5164200000000.0,5658800000000.0
1460,B,False,2382600000000.0,2361200000000.0,2294400000000.0,2300100000000.0,2361600000000.0
1461,B,False,5999900000000.0,6255000000000.0,6075100000000.0,6071000000000.0,6041500000000.0
1462,B,False,2300100000000.0,2361600000000.0,2303200000000.0,2271700000000.0,2264400000000.0
1463,B,False,2044300000000.0,2028700000000.0,2077200000000.0,2057600000000.0,2096600000000.0
1464,B,False,9497100000000.0,9382000000000.0,9440200000000.0,9353000000000.0,9696200000000.0
1465,B,False,4334200000000.0,4075900000000.0,4520100000000.0,4416800000000.0,4448500000000.0
1466,B,False,4424800000000.0,4353100000000.0,4438500000000.0,4403300000000.0,4596700000000.0
1467,B,False,3326400000000.0,3467500000000.0,3637700000000.0,3612400000000.0,3639300000000.0
1468,B,False,17150000000000.0,17733000000000.0,17828000000000.0,17800000000000.0,18464000000000.0
1469,B,False,2952800000000.0,2923100000000.0,3000600000000.0,3003200000000.0,2793800000000.0
1470,B,False,1901600000000.0,1780400000000.0,1915600000000.0,1906800000000.0,1790200000000.0
1471,B,False,503200000000.0,809670000000.0,994680000000.0,1372700000000.0,1267200000000.0
1472,B,False,8160000000000.0,8530900000000.0,8508100000000.0,8447900000000.0,8408900000000.0
1473,B,False,30857000000000.0,30740000000000.0,30901000000000.0,30577000000000.0,30737000000000.0
1474,B,False,14382000000000.0,14249000000000.0,14305000000000.0,14076000000000.0,14408000000000.0
1475,B,False,12649000000000.0,12206000000000.0,12671000000000.0,12240000000000.0,12376000000000.0
1476,B,False,9935800000000.0,9976800000000.0,10485000000000.0,10359000000000.0,10562000000000.0
1477,B,True,9536200000000.0,9594500000000.0,9903300000000.0,10191000000000.0,10205000000000.0
1478,B,False,9338000000000.0,9372700000000.0,9092300000000.0,9160500000000.0,8866700000000.0
1479,B,False,1386000000000.0,1531500000000.0,1412900000000.0,1912100000000.0,2076200000000.0
1480,B,True,2969000000000.0,3020300000000.0,3055200000000.0,3190200000000.0,3149700000000.0
1481,B,False,13390000000000.0,13074000000000.0,13079000000000.0,13099000000000.0,12982000000000.0
1482,B,False,8602600000000.0,8915800000000.0,9217600000000.0,9073200000000.0,9318500000000.0
1483,B,False,844370000000.0,988910000000.0,1072600000000.0,1144000000000.0,1120200000000.0
1484,B,True,9955700000000.0,9652300000000.0,9600300000000.0,9310000000000.0,9011300000000.0
1485,B,False,10258000000000.0,10039000000000.0,10184000000000.0,9737800000000.0,9789200000000.0
1486,B,False,2387300000000.0,2339000000000.0,2429200000000.0,2789800000000.0,3012400000000.0
1487,B,False,26357000000000.0,26927000000000.0,27520000000000.0,27638000000000.0,27897000000000.0
1488,B,False,9815100000000.0,9961300000000.0,10275000000000.0,10543000000000.0,11027000000000.0
1489,B,False,16783000000000.0,16971000000000.0,17384000000000.0,17239000000000.0,17688000000000.0
1490,B,False,15607000000000.0,15707000000000.0,15568000000000.0,15474000000000.0,15703000000000.0
1491,B,False,5871900000000.0,5878600000000.0,5759900000000.0,5859900000000.0,5824900000000.0
1492,B,True,3753300000000.0,3546600000000.0,3688300000000.0,3918700000000.0,3733100000000.0
1493,B,False,3532700000000.0,3502200000000.0,3969200000000.0,3831200000000.0,3817400000000.0
1494,B,False,17726000000000.0,17411000000000.0,18572000000000.0,19184000000000.0,19306000000000.0
1495,B,False,1855800000000.0,1800900000000.0,1794800000000.0,1735300000000.0,1764700000000.0
1496,B,False,25266000000000.0,25572000000000.0,25343000000000.0,25616000000000.0,25354000000000.0
1497,B,False,1929000000000.0,1936100000000.0,1863800000000.0,1842200000000.0,1752000000000.0
1498,B,False,2060100000000.0,1990500000000.0,2115800000000.0,1625300000000.0,1693300000000.0
1499,B,True,10019000000000.0,10037000000000.0,10133000000000.0,10310000000000.0,10271000000000.0
1500,B,False,4818200000000.0,4745200000000.0,4761300000000.0,4667500000000.0,4843700000000.0
1501,B,False,7578500000000.0,7568500000000.0,7685400000000.0,7461300000000.0,7419600000000.0
1502,B,False,14210000000000.0,14112000000000.0,14000000000000.0,13640000000000.0,13562000000000.0
1503,B,False,3127400000000.0,3060300000000.0,3010200000000.0,3150200000000.0,2951700000000.0
1504,B,False,8357900000000.0,8334800000000.0,8298200000000.0,8621700000000.0,8395700000000.0
1505,B,False,5128100000000.0,5078200000000.0,5211600000000.0,4835400000000.0,4824200000000.0
1506,B,False,11552000000000.0,11871000000000.0,11739000000000.0,11851000000000.0,12047000000000.0
1507,B,False,8800100000000.0,9097000000000.0,8897700000000.0,8904800000000.0,8980700000000.0
1508,B,True,6996800000000.0,6625700000000.0,6634400000000.0,6453600000000.0,6814300000000.0
1509,B,False,10160000000000.0,10448000000000.0,10231000000000.0,9983100000000.0,10388000000000.0
1510,B,False,22228000000000.0,21706000000000.0,22569000000000.0,22302000000000.0,22563000000000.0
1511,B,False,15146000000000.0,15382000000000.0,15671000000000.0,15454000000000.0,15061000000000.0
1512,B,False,28774000000000.0,29247000000000.0,28999000000000.0,29170000000000.0,29755000000000.0
1513,B,False,12524000000000.0,12445000000000.0,12002000000000.0,11399000000000.0,11296000000000.0
1514,B,True,6604000000000.0,6775700000000.0,6728200000000.0,7242900000000.0,7730700000000.0
1515,B,False,9281900000000.0,8897700000000.0,8828200000000.0,8574900000000.0,8626300000000.0
1516,B,False,9503200000000.0,9289300000000.0,9325700000000.0,9385300000000.0,9202700000000.0
1517,B,False,2862200000000.0,2997000000000.0,3186600000000.0,3060900000000.0,3046500000000.0
1518,B,False,6181300000000.0,6289500000000.0,6335100000000.0,6219700000000.0,5832000000000.0
1519,B,False,1463300000000.0,1417200000000.0,1318100000000.0,1415700000000.0,1417900000000.0
1520,B,False,0.0,3393300000.0,8459800000.0,53153000000.0,55777000000.0
1521,B,False,1688700000000.0,1633000000000.0,1657800000000.0,1587700000000.0,1523000000000.0
1522,B,False,17415000000000.0,17467000000000.0,17156000000000.0,17086000000000.0,17555000000000.0
1523,B,False,2025400000000.0,2338600000000.0,2310600000000.0,2135400000000.0,2179800000000.0
1524,B,False,8792700000000.0,8895400000000.0,9017900000000.0,9101900000000.0,9030000000000.0
1525,B,False,31187000000000.0,31023000000000.0,30887000000000.0,30622000000000.0,30379000000000.0
1526,B,False,6090100000000.0,6266900000000.0,6234400000000.0,6253800000000.0,6196400000000.0
1527,B,False,8175800000000.0,7901700000000.0,7610800000000.0,7413200000000.0,7372200000000.0
1528,B,False,503510000000.0,507020000000.0,546780000000.0,536170000000.0,507030000000.0
1529,B,False,9329200000000.0,9592100000000.0,9460500000000.0,9529700000000.0,9702700000000.0
1530,B,False,13077000000000.0,13147000000000.0,13109000000000.0,13375000000000.0,13407000000000.0
1531,B,False,14040000000000.0,14070000000000.0,13419000000000.0,13817000000000.0,13992000000000.0
1532,B,True,3412900000000.0,3387300000000.0,3780700000000.0,3624600000000.0,3560500000000.0
1533,B,False,18446000000000.0,18517000000000.0,18521000000000.0,18161000000000.0,17945000000000.0
1534,B,False,835650000000.0,822020000000.0,714060000000.0,688500000000.0,681470000000.0
1535,B,False,5035400000000.0,4834400000000.0,4770100000000.0,4842100000000.0,4595400000000.0
1536,B,False,21931000000000.0,21533000000000.0,21922000000000.0,21709000000000.0,21212000000000.0
1537,B,False,14674000000000.0,14830000000000.0,15317000000000.0,14993000000000.0,14807000000000.0
1538,B,False,30015000000000.0,30499000000000.0,30223000000000.0,30748000000000.0,30861000000000.0
1539,B,False,13596000000000.0,13894000000000.0,14007000000000.0,13609000000000.0,13309000000000.0
1540,B,False,1822000000000.0,1692600000000.0,1720000000000.0,1808900000000.0,1850200000000.0
1541,B,False,8711000000000.0,8451000000000.0,8421300000000.0,8502100000000.0,8203300000000.0
1542,B,False,13796000000000.0,14145000000000.0,13966000000000.0,14300000000000.0,14062000000000.0
1543,B,False,13705000000000.0,13821000000000.0,13510000000000.0,13518000000000.0,13452000000000.0
1544,B,False,14575000000000.0,16154000000000.0,16505000000000.0,14665000000000.0,14893000000000.0
1545,B,False,4373700000000.0,4363400000000.0,4475500000000.0,4570700000000.0,4552400000000.0
1546,B,False,568390000000.0,542850000000.0,532840000000.0,548820000000.0,507490000000.0
1547,B,False,5091300000000.0,5044900000000.0,5157900000000.0,4964900000000.0,4915500000000.0
1548,B,False,13344000000000.0,13233000000000.0,12986000000000.0,13009000000000.0,12970000000000.0
1549,B,False,11072000000000.0,11274000000000.0,10849000000000.0,10633000000000.0,10339000000000.0
1550,B,False,3443800000000.0,3389900000000.0,3347500000000.0,3404400000000.0,3351600000000.0
1551,B,False,9521800000000.0,9325300000000.0,9179100000000.0,9166100000000.0,9084000000000.0
1552,B,False,25535000000000.0,25177000000000.0,25648000000000.0,25344000000000.0,25174000000000.0
1553,B,False,944760000000.0,753370000000.0,859690000000.0,867960000000.0,764740000000.0
1554,B,False,2662000000000.0,2720400000000.0,2606100000000.0,2639600000000.0,2362300000000.0
1555,B,False,16534000000000.0,15756000000000.0,16615000000000.0,16471000000000.0,16203000000000.0
1556,B,False,11077000000000.0,11176000000000.0,11360000000000.0,11443000000000.0,11267000000000.0
1557,B,False,9849900000000.0,10027000000000.0,9911800000000.0,10131000000000.0,10204000000000.0
1558,B,False,11376000000000.0,11204000000000.0,11156000000000.0,11097000000000.0,11283000000000.0
1559,B,False,9841200000000.0,9836900000000.0,9876300000000.0,10272000000000.0,10286000000000.0
1560,B,False,3876000000000.0,3784200000000.0,3675900000000.0,3773300000000.0,3780100000000.0
1561,B,False,5862400000000.0,6230800000000.0,6180700000000.0,6799800000000.0,6404700000000.0
1562,B,False,12708000000000.0,12768000000000.0,12929000000000.0,13081000000000.0,12763000000000.0
1563,B,False,1523200000000.0,1541900000000.0,1527300000000.0,1520500000000.0,1453900000000.0
1564,B,False,2171100000000.0,2105400000000.0,2119600000000.0,2068000000000.0,2050700000000.0
1565,B,False,4659500000000.0,4635600000000.0,4602800000000.0,4607400000000.0,4502800000000.0
1566,B,False,8692700000000.0,9397400000000.0,9437800000000.0,9629200000000.0,9371900000000.0
1567,B,False,7518400000000.0,7771600000000.0,7705000000000.0,7762500000000.0,7726700000000.0
1568,B,False,1510200000000.0,1457600000000.0,1492900000000.0,1478700000000.0,1350100000000.0
1569,B,False,13023000000000.0,12579000000000.0,12793000000000.0,12873000000000.0,12626000000000.0
1570,B,False,10593000000000.0,10654000000000.0,10813000000000.0,10829000000000.0,11190000000000.0
1571,B,False,3135100000000.0,3376000000000.0,3764700000000.0,3580500000000.0,3254700000000.0
1572,B,False,1051600000000.0,1027000000000.0,1042900000000.0,1017700000000.0,1108700000000.0
1573,B,False,313470000000.0,397020000000.0,688010000000.0,669400000000.0,759330000000.0
1574,B,False,11216000000000.0,11348000000000.0,10931000000000.0,10778000000000.0,10556000000000.0
1575,B,False,2042600000000.0,1985800000000.0,2086300000000.0,2147500000000.0,2109200000000.0
1576,B,False,14536000000000.0,14299000000000.0,14045000000000.0,14691000000000.0,14730000000000.0
1577,B,False,3533400000000.0,3540600000000.0,3466300000000.0,3319800000000.0,3410800000000.0
1578,B,False,3518300000000.0,3335400000000.0,3382800000000.0,3412900000000.0,3389200000000.0
1579,B,False,7233500000000.0,7335700000000.0,7393700000000.0,7635700000000.0,7961200000000.0
1580,B,False,3097500000000.0,3134800000000.0,3203000000000.0,3190700000000.0,2962000000000.0
1581,B,True,9883500000000.0,10058000000000.0,9583600000000.0,9588900000000.0,9504900000000.0
1582,B,False,11906000000000.0,12339000000000.0,11760000000000.0,11340000000000.0,11139000000000.0
1583,B,False,7859200000000.0,7881500000000.0,8017600000000.0,8082500000000.0,8519500000000.0
1584,B,False,13295000000000.0,13352000000000.0,13490000000000.0,13226000000000.0,13375000000000.0
1585,B,False,27367000000000.0,27793000000000.0,27642000000000.0,27456000000000.0,27612000000000.0
1586,B,False,2691900000000.0,2471100000000.0,2489300000000.0,2449400000000.0,2584500000000.0
1587,B,False,9472800000000.0,9462100000000.0,9428800000000.0,9079500000000.0,8903800000000.0
1588,B,False,6815400000000.0,6866300000000.0,6543500000000.0,6814700000000.0,6868000000000.0
1589,B,False,14907000000000.0,14542000000000.0,14719000000000.0,14488000000000.0,15050000000000.0
1590,B,False,4503000000000.0,4450700000000.0,4395600000000.0,4354800000000.0,4524200000000.0
1591,B,True,8602400000000.0,8314900000000.0,8201500000000.0,8335100000000.0,8392400000000.0
1592,B,False,9666100000000.0,9386400000000.0,9596400000000.0,9943100000000.0,9939100000000.0
1593,B,False,7413200000000.0,7372200000000.0,7295000000000.0,7264700000000.0,7507500000000.0
1594,B,False,6483900000000.0,6623900000000.0,6191800000000.0,6351900000000.0,6428100000000.0
1595,B,False,11747000000000.0,11364000000000.0,11631000000000.0,11769000000000.0,11809000000000.0
1596,B,False,1643000000000.0,1772800000000.0,1773700000000.0,2004200000000.0,2246100000000.0
1597,B,False,18490000000000.0,18330000000000.0,18343000000000.0,18089000000000.0,17836000000000.0
1598,B,False,6825100000000.0,7150700000000.0,6806900000000.0,6660300000000.0,6930900000000.0
1599,B,True,4205200000000.0,4303800000000.0,4487300000000.0,4317800000000.0,4434900000000.0
1600,B,False,16048000000000.0,16379000000000.0,16494000000000.0,16697000000000.0,17079000000000.0
1601,B,False,20573000000000.0,20677000000000.0,20695000000000.0,20529000000000.0,20806000000000.0
1602,B,False,9856700000000.0,9797800000000.0,9833300000000.0,9826900000000.0,9835500000000.0
1603,B,False,5671500000000.0,5626600000000.0,5551700000000.0,5472000000000.0,5416100000000.0
1604,B,False,11433000000000.0,11606000000000.0,11757000000000.0,11916000000000.0,11803000000000.0
1605,B,False,8300600000000.0,8874200000000.0,8898400000000.0,8843400000000.0,8847700000000.0
1606,B,False,4249800000000.0,4239200000000.0,4334700000000.0,4300200000000.0,4316500000000.0
1607,B,False,14383000000000.0,14629000000000.0,14463000000000.0,14461000000000.0,14617000000000.0
1608,B,True,5570800000000.0,5602100000000.0,5729300000000.0,5738700000000.0,5441400000000.0
1609,B,True,1234700000000.0,1115100000000.0,1416800000000.0,1419800000000.0,1423100000000.0
1610,B,False,13482000000000.0,13537000000000.0,13895000000000.0,13997000000000.0,14008000000000.0
