,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5
2052,N,False,0.56874,0.32683,0.89996,-0.013326,0.43964
2053,N,False,-0.056411,-0.061586,-0.050026,-0.050134,-0.13416
2054,N,False,-0.074916,-0.078989,-0.07605,-0.12811,-0.052124
2055,N,False,0.066372,0.08977,0.081634,0.041325,0.10044
2056,N,False,0.19381,0.28788,-0.056095,0.0014495,-0.083273
2057,N,False,0.1059,0.11506,0.3819,0.34091,0.58084
2058,N,False,0.71623,0.28155,0.066743,-0.34074,0.14613
2059,N,False,0.27342,0.77548,0.76781,0.63749,0.46036
2060,N,False,-0.40704,-0.36983,-0.37761,-0.46131,-0.40074
2061,N,False,-0.074896,-0.14665,-0.061355,-0.11022,-0.079393
2062,N,False,0.40929,0.36549,0.44305,0.57805,0.6237
2063,N,False,0.27626,0.25313,0.18067,0.11037,0.20896
2064,N,False,0.84441,0.46159,0.94394,0.84893,0.45001
2065,N,False,0.10441,0.24469,0.26816,0.30903,0.30249
2066,N,False,0.34089,0.39082,0.28033,0.36212,0.24226
2067,N,False,-0.14404,-0.24782,-0.20602,-0.18133,-0.20231
2068,N,False,-0.067243,-0.011548,0.23744,0.30285,0.14313
2069,N,False,0.52499,0.3918,0.67031,0.36513,0.54355
2070,N,False,0.44759,0.4473,0.61365,0.27231,0.61051
2071,N,False,-0.0042374,0.062985,0.26244,0.2427,-0.14389
2072,N,False,0.134,0.21666,0.1826,0.17512,0.21859
2073,N,False,0.22355,0.18094,-0.28401,0.35779,-0.19222
2074,N,False,0.084344,0.22794,-0.10287,-0.21646,0.0074584
2075,N,False,0.3097,0.43115,0.48484,0.37102,0.3138
2076,N,False,-0.19022,-0.10396,0.041358,-0.12889,-0.25999
2077,N,False,0.96087,1.0064,1.0114,1.1394,1.1077
2078,N,False,-0.11318,0.42284,-0.31136,0.02413,0.82311
2079,N,False,0.63418,0.47485,0.31064,0.15867,0.66473
2080,N,False,1.4397,1.1409,0.52033,0.0,0.0
2081,N,False,-0.56077,-0.20462,-0.6255,0.47307,0.0036449
2082,N,False,0.798,0.55687,0.7595,0.99099,0.87363
2083,N,False,0.33435,0.54285,0.5917,0.67009,0.72365
2084,N,False,0.38786,0.35515,0.37393,0.264,0.38973
2085,N,False,-0.023671,-0.16432,-0.10147,-0.16064,0.0096472
2086,N,False,0.19975,0.16736,0.15043,0.16504,0.17017
2087,N,False,1.7506,1.2977,1.0193,0.4634,1.0204
2088,N,False,1.1827,0.9825,0.88893,1.0439,1.3607
2089,N,False,-0.040009,-0.0037802,0.065677,0.02267,-0.013272
2090,N,False,-0.17459,-0.24463,0.0563,0.059784,-0.031945
2091,N,False,0.25107,0.20249,0.039246,0.39653,0.34316
2092,N,False,0.25107,0.20249,0.039246,0.39653,0.34316
2093,N,False,-0.013893,-0.034751,-0.00077932,-0.12464,-0.08745
2094,N,False,0.4266,0.42545,0.50274,0.12684,0.27628
2095,N,False,1.2882,1.7206,1.187,0.73239,0.9108
2096,N,False,-0.34128,-0.55932,-0.1428,0.13838,0.10974
2097,N,False,0.1815,0.18511,0.2066,0.14078,0.12822
2098,N,False,-0.064181,0.4603,0.65689,0.53952,0.65078
2099,N,False,0.58944,0.5861,0.52186,-0.097988,-0.054215
2100,N,False,0.94366,0.94559,1.154,0.53838,0.81017
2101,N,False,-0.53602,-0.36726,-0.44402,-0.48649,-0.17456
2102,N,False,-0.31112,0.37725,0.54049,-0.19921,0.57081
2103,N,False,-0.35325,-0.21805,-0.38585,-0.24457,-0.13354
2104,N,False,0.73422,0.63381,0.71342,0.69647,0.72164
2105,N,False,0.31363,0.18232,0.30986,0.27679,-0.13093
2106,N,False,1.3262,0.74933,0.12177,0.69229,0.92113
2107,N,False,0.32965,0.22266,0.22919,0.22059,0.22502
2108,N,False,0.61962,1.3321,0.92339,0.59365,0.7989
2109,N,False,0.16788,0.16146,0.16428,0.2133,0.080799
2110,N,False,0.023073,0.35879,-0.014237,-0.05047,0.21971
2111,N,False,0.28993,0.41513,0.42565,0.41093,0.35451
2112,N,False,-0.12488,0.077095,0.024843,0.21882,0.42892
2113,N,False,-0.40078,-0.43146,-0.3822,-0.38358,-0.22851
2114,N,False,-0.16374,-0.11006,-0.14099,-0.11953,-0.07438
2115,N,False,0.66309,0.83453,0.64771,1.1627,1.0676
2116,N,False,0.06405,0.16661,0.16865,0.20867,0.27554
2117,N,False,0.16756,0.22111,0.28816,0.1515,0.051463
2118,N,False,-0.068894,-0.0020537,-0.13,-0.2178,-0.11487
2119,N,False,0.22026,0.23509,0.1477,0.25167,0.2056
2120,N,False,0.35687,0.36694,0.30235,0.33182,0.38055
2121,N,False,0.40649,0.53118,0.47421,0.47086,0.54611
2122,N,False,0.29762,0.4203,0.40663,0.34178,0.38197
2123,N,False,0.15793,0.45416,-0.21693,0.12585,0.39024
2124,N,False,0.060796,0.10556,0.041778,-0.15043,-0.043564
2125,N,False,0.51002,0.37933,0.47317,0.77824,0.55545
2126,N,False,0.87104,0.97987,0.82167,1.0223,0.76224
2127,N,False,-0.17789,-0.0069552,0.081725,0.20617,0.019225
2128,N,False,-0.31311,-0.48387,-0.76182,-0.5333,-0.83605
2129,N,False,0.3421,0.1989,0.41563,0.02284,-0.072893
2130,N,False,0.00058923,0.066358,0.027276,0.11373,0.12049
2131,N,False,1.4277,1.5087,1.3031,1.5357,1.4028
2132,N,False,0.22522,0.10262,0.084378,0.09597,0.11233
2133,N,False,-0.1367,0.32375,0.2157,0.26919,0.45442
2134,N,False,-0.48214,-0.48041,-0.80435,-0.41917,-0.80671
2135,N,False,0.42752,0.42148,0.41099,0.41385,0.33281
2136,N,False,0.89169,0.83264,0.62981,0.76818,0.95522
2137,N,False,1.196,1.056,0.94197,1.0681,1.2922
2138,N,False,-0.076746,-0.046705,0.080838,0.39115,0.39745
2139,N,False,0.10472,-0.076041,0.033863,-0.048185,-0.0028107
2140,N,False,0.019357,-0.059175,0.14471,0.3147,0.38246
2141,N,False,0.029967,-0.10199,-0.31618,-0.27529,0.16389
2142,N,False,0.29758,0.25605,0.32782,0.21364,0.25407
2143,N,False,0.23297,0.22129,0.31607,0.62649,0.60718
2144,N,False,-0.55537,-0.19642,-0.2865,0.2272,-0.10015
2145,N,False,0.06298,-0.20384,0.039069,0.34952,0.37422
2146,N,False,0.18257,0.17718,0.28139,0.20912,0.21942
2147,N,False,0.43574,0.92864,0.15102,0.78235,1.0492
2148,N,False,0.050402,0.27639,0.49332,0.34948,0.35812
2149,N,False,0.12349,0.5202,0.6158,0.3019,0.39475
2150,N,False,0.098816,0.12989,0.23454,0.1557,0.15952
2151,N,False,0.42183,0.38078,0.37627,0.4206,0.36467
2152,N,False,0.16269,-0.16798,-0.15318,-0.112,0.1816
2153,N,False,-0.32144,-0.31632,-0.21148,-0.2293,-0.21832
2154,N,False,0.26855,0.49493,0.69633,0.5078,0.23882
2155,N,False,0.047412,0.060614,0.13342,-0.070935,0.052607
2156,N,False,0.92613,0.56575,0.33973,0.46473,0.62715
2157,N,False,0.11746,0.0033521,-0.08572,0.013912,0.03276
2158,N,False,-0.53638,0.33971,-0.25612,-0.49014,-0.19924
2159,N,False,0.0052374,0.068359,0.16504,0.19511,0.11436
2160,N,False,0.13466,0.16578,0.21778,0.13864,0.22219
2161,N,False,0.48889,0.44503,0.39556,0.42327,0.50718
2162,N,False,1.2414,1.1093,1.1353,0.94086,0.8999
2163,N,False,0.18024,0.18232,0.19931,0.19413,0.16372
2164,N,False,0.87908,0.94104,0.46787,0.26538,0.30329
2165,N,False,0.57856,0.44097,0.46456,0.52221,0.53373
2166,N,False,-0.042968,-0.053062,-0.11145,-0.070389,-0.13983
2167,N,False,-0.41195,-0.26663,-0.39307,-0.41445,-0.38571
2168,N,False,0.1459,0.10232,0.17265,0.15801,0.043996
2169,N,False,1.1363,1.218,0.68263,0.67543,1.1986
2170,N,False,-0.10612,-0.13905,-0.13645,-0.094592,-0.084997
2171,N,False,0.28972,0.16728,0.21908,-0.025779,-0.13961
2172,N,False,0.30031,0.26319,0.34447,0.34867,0.31463
2173,N,False,0.91165,0.79,0.63357,1.3411,0.88017
2174,N,False,1.3481,1.6388,1.5352,1.4025,1.1077
2175,N,False,0.27254,0.35925,0.86072,0.84784,0.67708
2176,N,False,-0.031974,-0.0053667,0.12924,-0.058768,-0.0064081
2177,N,False,-0.05861,0.045854,0.002818,-0.01178,0.074809
2178,N,False,0.12901,0.14841,0.10045,0.10944,0.14299
2179,N,False,0.13554,0.14925,0.12764,0.12901,0.14841
2180,N,False,-0.00058479,-0.38338,-0.01508,0.1355,0.1648
2181,N,False,0.014167,0.2555,0.26654,0.40166,0.25757
2182,N,False,-0.022249,-0.13901,-0.093028,0.021258,0.24206
2183,N,False,0.19402,0.12064,0.27734,0.087436,0.07151
2184,N,False,-0.037976,-0.098121,-0.22802,-0.068635,-0.12442
2185,N,False,0.46481,0.42358,0.5241,0.55478,0.64633
2186,N,False,0.70001,0.73188,0.79885,0.67362,0.72898
2187,N,False,0.41602,0.45761,0.16131,0.46777,0.65433
2188,N,False,0.48433,0.38419,0.38064,0.4306,0.54864
2189,N,False,0.28267,0.26709,0.24941,0.27099,0.21829
2190,N,False,0.16438,0.45272,0.64456,0.61704,0.49348
2191,N,False,0.063886,0.017352,-0.27776,0.30087,-0.077667
2192,N,False,0.99861,1.1664,0.89746,0.56506,1.0003
2193,N,False,0.79197,0.90207,0.79361,0.58512,0.41136
2194,N,False,-0.16595,-0.12399,-0.14807,-0.094804,-0.048545
2195,N,False,0.19834,0.22503,0.21157,0.21797,0.19552
2196,N,False,0.061367,-0.027835,-0.014884,-0.08463,-0.047287
2197,N,False,0.67182,0.64922,0.41408,0.67579,0.27101
2198,N,False,0.016926,0.04974,0.077853,0.085761,0.11406
2199,N,False,-0.17291,-0.16137,-0.16655,-0.14567,-0.23999
2200,N,False,-0.023684,-0.04314,-0.021904,-0.094862,0.018315
2201,N,False,0.18053,0.36998,0.0092775,0.027347,0.0091267
2202,N,False,0.90318,0.7945,0.73217,0.59987,0.52266
2203,N,False,0.075467,0.0157,0.010365,0.076529,0.0489
2204,N,False,-0.17082,-0.14355,-0.14106,-0.092351,-0.090983
2205,N,False,0.054801,0.051494,0.051468,0.041556,0.050786
2206,N,False,0.4609,0.44027,0.40613,0.49554,0.42149
2207,N,False,0.29214,0.4489,0.26501,0.26519,0.31268
2208,N,False,0.41037,0.44827,0.45416,0.33876,0.41232
2209,N,False,0.44938,0.31809,0.32907,0.4905,0.27406
2210,N,False,0.33533,0.5259,0.50771,0.43115,0.44876
2211,N,False,0.31809,0.32907,0.4905,0.27406,0.33529
2212,N,False,0.12384,-0.094904,0.37427,0.45513,-0.2701
2213,N,False,0.84545,0.51198,0.6855,0.6085,1.257
2214,N,False,0.38462,0.38544,0.40506,0.40347,0.38437
2215,N,False,-0.080812,-0.0034619,-0.049077,-0.22726,-0.12233
2216,N,False,1.7294,1.5114,1.2066,0.34384,0.55931
2217,N,False,0.37692,0.51485,0.53369,0.52699,0.52172
2218,N,False,0.20156,-0.16819,-0.12718,0.13042,0.31093
2219,N,False,-0.076461,-0.055047,0.071715,0.006463,0.0082154
2220,N,False,0.39882,0.39117,0.29165,0.25743,0.32104
2221,N,False,0.10094,0.19044,0.069243,0.11398,0.11581
2222,N,False,1.6755,1.5658,1.8878,1.9759,1.9428
2223,N,False,0.15936,0.028418,0.090366,0.50855,0.31213
2224,N,False,0.54902,0.34557,0.51054,0.13139,0.35797
2225,N,False,0.021042,-0.07472,-6.2841e-05,0.21746,0.11615
2226,N,False,0.15572,0.21977,0.2352,0.21517,0.20236
2227,N,False,-0.045425,0.055466,-0.0048445,0.014709,0.10716
2228,N,False,0.64293,0.58824,0.52368,0.71271,0.54914
2229,N,False,-0.0010311,0.56308,0.21733,0.3344,0.11109
2230,N,False,0.54158,0.76256,0.76537,0.78449,0.65064
2231,N,False,-0.28922,-0.45464,-0.54509,0.15992,-0.58471
2232,N,False,-0.30724,0.31898,0.13904,-0.19509,0.60247
2233,N,False,0.36703,0.36557,0.29407,0.1922,0.20784
2234,N,False,-0.13855,-0.10244,-0.094577,-0.034714,-0.13397
2235,N,False,1.0284,1.282,1.0982,1.1299,1.1987
2236,N,False,1.4643,1.1097,1.0158,1.1733,0.17317
2237,N,False,0.20823,0.40025,0.26155,0.32028,0.38295
2238,N,False,-0.29175,-0.40501,-0.1884,-0.17304,-0.1315
2239,N,False,1.2191,1.0545,1.5942,1.3003,1.7172
2240,N,False,0.32849,0.32285,0.32879,0.33281,0.33782
2241,N,False,2.3279,2.531,3.2351,1.7638,1.7865
2242,N,False,0.28609,0.4307,0.38232,0.41402,0.39121
2243,N,False,-0.061257,-0.033236,0.0021534,-0.1529,-0.13357
2244,N,False,1.1543,1.4757,1.007,1.6573,1.3865
2245,N,False,1.0883,1.3975,1.327,1.2753,0.80229
2246,N,False,0.016341,0.033647,0.001691,-0.020275,-0.056507
2247,N,False,0.43279,0.31292,0.46632,0.42513,0.53182
2248,N,False,0.32466,0.39974,0.45682,0.39191,0.29076
2249,N,False,0.57146,0.53611,0.41344,0.50189,0.48763
2250,N,False,0.12197,-0.07768,0.13131,-0.053017,0.12564
2251,N,False,0.53446,0.55164,0.75701,0.58644,0.77565
2252,N,False,0.89654,1.059,0.94135,1.0339,1.0405
2253,N,False,0.28178,0.072346,-4.5811e-05,-0.020107,-0.18187
2254,N,False,0.85305,0.98595,0.9371,0.88909,0.85677
2255,N,False,0.18014,0.35543,0.43916,0.31017,0.28588
2256,N,False,-0.066966,-0.034243,-0.059437,0.019884,0.01411
2257,N,False,0.48866,0.39162,2.8388,3.1665,1.6012
2258,N,False,0.99684,0.84436,1.0076,0.61065,0.49404
2259,N,False,-0.02586,-0.072336,-0.076838,-0.023098,-0.040184
2260,N,False,1.5634,1.3975,1.9441,0.90998,1.2718
2261,N,False,0.8287,0.61921,0.68747,0.33661,0.57046
2262,N,False,0.17315,1.2723,0.58587,0.34066,0.19764
2263,N,False,0.48737,0.46559,0.46967,0.41626,0.80868
2264,N,False,0.21089,0.17193,0.3288,0.6203,0.50109
2265,N,False,-0.018568,0.0086658,-0.038982,-0.077417,-0.11711
2266,N,False,-0.088075,-0.081082,-0.14596,-0.21239,-0.14978
2267,N,False,0.74783,0.90261,0.77473,0.81527,0.97695
2268,N,False,0.66719,0.82857,0.92995,0.87628,0.64024
2269,N,False,0.66719,0.82857,0.92995,0.87628,0.64024
2270,N,False,0.033662,0.09886,0.1565,0.12754,0.17402
2271,N,False,-0.15384,-0.047734,0.16542,0.053768,0.023185
2272,N,False,0.60031,0.74702,0.7103,0.83093,0.39014
2273,N,False,0.36151,0.31903,0.20502,0.58993,0.50614
2274,N,False,0.54711,0.63741,0.52624,0.56064,0.60502
2275,N,False,0.41974,0.20618,0.39721,0.38305,0.50998
2276,N,False,0.079152,0.024208,0.1873,0.12848,0.11914
2277,N,False,0.19033,0.17648,0.2832,0.15913,0.4088
2278,N,False,0.30421,0.29428,0.27175,0.2636,0.38612
2279,N,False,1.483,1.2169,1.0064,1.2442,0.85091
2280,N,False,2.4566,1.7461,2.5197,2.1066,2.1083
2281,N,False,1.0444,0.5086,0.43051,0.92347,0.6043
2282,N,False,-0.22484,-0.57795,-1.2018,-1.1898,-1.1093
2283,N,False,0.50761,0.38865,0.26929,0.35641,0.26065
2284,N,False,0.40348,0.83558,0.66474,0.3821,0.30442
2285,N,False,-0.27848,-0.25374,-0.13837,-0.25555,-0.094268
2286,N,False,0.82562,0.63886,0.35888,0.37384,0.32546
2287,N,False,0.44994,0.87716,0.31486,0.1179,0.49172
2288,N,False,0.48195,0.4484,0.56613,0.61183,0.82562
2289,N,False,-0.14969,-0.24919,-0.55181,-0.36887,-0.72978
2290,N,False,0.25656,0.30945,0.23502,0.21823,0.23934
2291,N,False,-0.46662,-0.42654,-0.31668,-0.36887,-0.47827
2292,N,False,1.4818,1.1581,0.76979,0.95072,1.3987
2293,N,False,0.23613,0.24949,0.27146,0.22102,0.27051
2294,N,False,0.35514,0.16221,0.45909,0.5219,0.69282
2295,N,False,-0.004136,0.0067712,-0.16036,-0.11048,0.0093047
2296,N,False,0.39204,0.38998,0.41734,0.3716,0.29479
2297,N,False,0.7037,0.56556,0.39795,0.41306,0.42526
2298,N,False,0.42947,0.41497,0.44332,0.3829,0.50983
2299,N,False,0.92428,0.20156,-0.222,0.15067,-0.04621
2300,N,False,1.1167,0.96689,1.5036,0.37071,0.63232
2301,N,False,-0.30389,0.66871,0.5775,0.38002,0.65647
2302,N,False,-0.032178,-0.019957,0.046511,0.015838,-0.019425
2303,N,False,0.51316,0.36889,0.65395,0.5816,0.75338
2304,N,False,0.24465,0.057777,0.15215,0.16049,0.14856
2305,N,False,0.5054,0.9821,0.55588,0.13422,0.7684
2306,N,False,0.76663,0.69641,0.77657,0.82586,0.8317
2307,N,False,0.28307,0.35843,0.30632,0.3716,0.42088
2308,N,False,0.072919,0.17741,0.39534,0.63184,0.23046
2309,N,False,0.24729,0.19769,0.25316,0.25507,0.20136
2310,N,False,0.94074,0.63271,1.2988,1.4695,0.87202
2311,N,False,0.24104,0.35273,0.39277,0.43864,0.39934
2312,N,False,1.2,1.2058,0.96909,1.576,1.1344
2313,N,False,-0.44416,-0.091117,0.28277,-0.098445,-0.090825
2314,N,False,-0.041068,-0.025743,-0.08682,-0.017756,-0.032062
2315,N,False,0.51127,0.10971,0.0067999,0.29783,0.24946
2316,N,False,-0.088531,-0.018132,-0.24723,0.28784,0.044516
2317,N,False,-0.1563,-0.13236,-0.16416,-0.13268,-0.16398
2318,N,False,-0.083,-0.47525,-0.055351,0.74994,0.57574
2319,N,False,0.098805,-0.091789,0.05342,0.1689,0.13869
2320,N,False,-0.026794,0.010832,-0.62661,-0.42284,0.20771
2321,N,False,-0.31416,-0.28543,-0.37741,-0.39545,-0.049388
2322,N,False,-0.13595,-0.19746,-0.16188,-0.12454,-0.15198
2323,N,False,0.55021,0.54599,1.2422,0.36229,0.70111
2324,N,False,0.86514,0.68415,1.5169,-2.3974,1.1434
2325,N,False,1.3286,1.6738,0.65001,1.4075,0.87176
2326,N,False,0.44112,0.4378,0.5549,0.78222,0.68205
2327,N,False,0.87906,1.1039,1.053,1.1862,1.1091
2328,N,False,0.86596,0.68128,0.86956,1.0381,1.1058
2329,N,False,0.84992,1.0813,1.5141,1.1833,1.0864
2330,N,False,0.43484,0.66878,0.28596,0.42464,0.76931
2331,N,False,0.2373,0.21358,0.23416,0.26394,0.18743
2332,N,False,0.2373,0.21358,0.23416,0.26394,0.18743
2333,N,False,0.2373,0.21358,0.23416,0.26394,0.18743
2334,N,False,0.71,0.75375,0.64304,0.57481,0.59607
2335,N,False,0.40804,0.41617,0.5214,0.55866,0.56193
2336,N,False,-0.027135,-0.031626,-0.042967,0.029582,-0.051525
2337,N,False,0.21847,0.14085,0.19536,0.30317,0.12219
2338,N,False,-0.19571,-0.096567,-0.19231,-0.35456,-0.25652
2339,N,False,-0.073122,0.0069444,-0.092176,-0.046815,-0.03331
2340,N,False,0.48406,0.37559,0.091591,0.43614,0.30091
2341,N,False,0.35552,0.38275,0.15975,0.41096,0.15388
2342,N,False,0.33147,0.36716,0.49625,0.42836,0.47662
2343,N,False,0.044749,-0.040228,-0.15778,0.30703,-0.0083501
2344,N,False,-0.062809,-0.03062,-0.090172,-0.078469,-0.22255
2345,N,False,-0.056368,-0.031272,0.031689,0.043205,-0.1201
2346,N,False,0.40118,0.21753,0.13711,0.31824,0.36427
2347,N,False,-0.29312,-0.60572,-0.62203,-0.68849,-0.90249
2348,N,False,0.054868,0.29994,0.20003,0.16117,-0.027536
2349,N,False,1.2052,1.4112,1.1856,0.28213,0.068953
2350,N,False,0.10821,0.026908,0.063038,0.10679,0.023952
2351,N,False,0.45169,0.45357,0.6267,0.82935,0.37138
2352,N,False,1.4679,1.8742,1.9741,1.3154,1.1299
2353,N,False,1.1621,0.21805,0.97859,1.0864,0.54697
2354,N,False,0.52792,0.48742,0.48937,0.30624,0.29149
2355,N,False,0.035696,0.044325,0.025832,0.088044,0.10629
2356,N,False,0.38718,0.15066,0.4381,0.21186,-0.40473
2357,N,False,-0.023556,0.3743,0.11093,0.068193,0.065021
2358,N,False,0.38999,0.67271,0.77482,0.90216,0.83518
2359,N,False,0.40418,0.118,-0.073625,0.30953,0.45159
2360,N,False,0.61175,0.65257,0.70525,0.42595,0.74118
2361,N,False,-0.4185,-0.025025,-0.14334,0.036594,-0.12897
2362,N,False,1.0742,0.50276,0.83136,0.20905,0.98989
2363,N,False,0.48837,0.45146,0.57655,0.28352,0.71653
2364,N,False,0.24754,0.23616,0.18197,0.1556,0.33114
2365,N,False,2.6414,2.507,1.5932,2.2596,2.7644
2366,N,False,0.74929,1.4267,0.81806,1.0909,1.222
2367,N,False,-0.11763,-0.049495,-0.12615,-0.24242,-0.0080669
2368,N,False,-0.74476,-1.0441,-1.1468,-0.94079,-1.1805
2369,N,False,0.43744,0.53719,0.051401,0.59035,1.64
2370,N,False,0.24282,0.15456,0.25377,0.18543,-0.11019
2371,N,False,0.13008,1.1981,0.12915,-0.43651,0.61804
2372,N,False,0.16423,0.12124,0.17967,0.39342,0.038256
2373,N,False,-0.39687,-0.39886,-0.39105,-0.65712,-0.67458
2374,N,False,0.22418,0.18122,0.36518,0.66649,0.58283
2375,N,False,1.2815,1.5453,1.6956,1.2909,1.0891
2376,N,False,0.64122,0.43916,0.28056,-0.55661,-0.20375
2377,N,False,-0.078789,-0.093992,0.030186,0.0076115,0.041745
2378,N,False,0.05555,0.058232,0.027706,-0.055615,0.011813
2379,N,False,-0.11224,-0.16322,-0.16989,-0.18402,-0.2275
2380,N,False,0.25375,-0.22323,0.11497,0.28813,-0.076427
2381,N,False,0.17119,0.19352,0.35985,0.23853,0.23112
2382,N,False,0.29454,0.57386,0.46208,0.49079,0.26256
2383,N,False,-0.69055,-0.4422,-0.6667,-0.21523,-0.29743
2384,N,False,0.28171,0.42264,0.54553,0.55016,0.39569
2385,N,False,0.59135,0.33182,-0.010021,0.27531,0.32393
2386,N,False,0.074717,-0.010363,-0.065488,-0.12366,-0.25669
2387,N,False,0.20903,0.13133,0.1424,0.22325,0.021593
2388,N,False,-0.037522,0.16674,0.17313,-0.024388,0.18078
2389,N,False,0.53113,0.078825,0.22811,0.040195,0.12907
2390,N,False,-0.51943,-1.3383,-0.92604,-1.3325,-1.5106
2391,N,False,0.57693,0.44783,0.50512,0.65436,0.80378
2392,N,False,-0.28534,-0.39088,-0.25301,-0.36883,-0.36216
2393,N,False,0.27718,0.1278,0.14497,0.30855,0.63954
2394,N,False,0.35349,0.39495,0.37038,0.53877,0.35499
2395,N,False,0.85931,1.1497,1.0657,0.99624,1.3203
2396,N,False,-0.033639,-0.083384,-0.042042,-0.092823,-0.064692
2397,N,False,-0.44327,-0.47874,-0.41614,-0.47831,-0.39949
2398,N,False,1.0201,0.7966,1.0127,0.62048,0.85289
2399,N,False,0.26102,0.29339,0.41127,0.19771,0.35067
2400,N,False,-0.30157,-0.39514,-0.49923,-0.52267,-0.91848
2401,N,False,-0.089917,0.068776,0.098118,0.27993,0.40449
2402,N,False,-1.8896,-9.9717,1.1058,0.74024,1.4699
2403,N,False,1.0991,0.96215,0.57573,0.76407,0.86512
2404,N,False,0.56583,0.68781,0.62158,0.54048,0.64121
2405,N,False,-0.07261,0.00023851,0.10543,0.024608,0.23048
2406,N,False,-0.065208,-0.025439,-0.13732,-0.16605,-0.19523
2407,N,False,-0.28014,-0.37858,-0.41041,-0.34345,-0.32935
2408,N,False,1.5908,1.9516,1.192,1.1805,1.0321
2409,N,False,2.0492,4.5985,2.948,1.6483,2.1162
2410,N,False,-0.55616,-0.4664,-0.90974,-0.84063,-0.51749
2411,N,False,0.032755,0.032809,0.001257,0.019722,-0.0037477
2412,N,False,-0.39193,-0.32422,-0.15193,-0.24669,-0.20923
2413,N,False,-0.24684,-0.216,-0.24794,-0.27076,-0.25398
2414,N,False,0.32253,0.32156,0.13158,0.27864,0.31548
2415,N,False,0.0096383,0.024758,0.053399,0.1222,0.050714
2416,N,False,-0.032265,-0.29421,-0.30914,-0.17933,-0.11421
2417,N,False,0.23293,0.25088,0.26337,0.11299,0.068881
2418,N,False,0.074468,0.031146,-0.012137,0.069899,0.16494
2419,N,False,-0.4481,-0.27189,-0.091271,-0.20771,-0.23365
2420,N,False,0.057495,0.038906,0.059642,0.12009,0.099573
2421,N,False,-0.052233,0.0011941,-0.22862,-0.045777,-0.17513
2422,N,False,0.30878,0.24583,-0.19275,0.065838,0.10109
2423,N,False,-0.46351,-0.40393,-0.46641,-0.3814,-0.42733
2424,N,False,1.6677,1.4686,1.2866,1.1428,0.87812
2425,N,False,-0.29457,-0.14867,-0.099232,-0.048945,-0.38517
