,FLARE_TYPE,COINCIDENCE,TOTPOT_1,TOTPOT_2,TOTPOT_3,TOTPOT_4,TOTPOT_5
1981,N,False,1.1383e+22,1.1768e+22,1.2043e+22,1.2989e+22,1.3031e+22
1982,N,False,1.1383e+22,1.1768e+22,1.2043e+22,1.2989e+22,1.3031e+22
1983,N,False,9.1749e+21,9.2347e+21,9.0496e+21,8.9513e+21,9.0971e+21
1984,N,False,6.8055e+23,6.7785e+23,6.7435e+23,6.7494e+23,6.7866e+23
1985,N,False,1.4711e+22,1.4922e+22,1.5355e+22,1.597e+22,1.6104e+22
1986,N,False,7.0119e+23,6.985e+23,6.9579e+23,6.9967e+23,6.9582e+23
1987,N,False,4.1824e+23,4.1481e+23,4.1224e+23,4.1017e+23,4.0961e+23
1988,N,False,7.487e+21,7.4586e+21,7.3341e+21,7.3065e+21,6.6881e+21
1989,N,False,4.173e+20,3.9434e+20,3.7799e+20,4.5444e+20,3.926e+20
1990,N,False,3.491e+21,3.4738e+21,3.2065e+21,2.9745e+21,3.1111e+21
1991,N,False,8.7225e+21,8.2871e+21,8.3331e+21,7.8954e+21,7.9446e+21
1992,N,False,1.2998e+24,1.2934e+24,1.2896e+24,1.2856e+24,1.2812e+24
1993,N,False,2.947e+22,2.9149e+22,2.9352e+22,2.802e+22,2.7607e+22
1994,N,False,8.7438e+23,8.7563e+23,8.7241e+23,8.7078e+23,8.6965e+23
1995,N,False,3.3474e+22,3.3474e+22,3.3738e+22,3.3593e+22,3.4811e+22
1996,N,False,1.5386e+22,1.572e+22,1.6244e+22,1.5672e+22,1.5845e+22
1997,N,False,5.0232e+20,4.6116e+21,4.6819e+21,4.7736e+21,5.1576e+21
1998,N,False,1.8476e+22,1.8228e+22,1.8699e+22,1.8707e+22,1.8308e+22
1999,N,False,2.067e+22,2.0862e+22,1.9883e+22,2.0657e+22,2.0183e+22
2000,N,False,7.045e+21,7.0627e+21,7.0419e+21,7.0552e+21,7.093e+21
2001,N,False,6.21e+20,5.9744e+20,5.3599e+20,6.4768e+20,6.0258e+20
2002,N,False,5.6796e+22,5.9749e+22,5.6196e+22,6.1563e+22,6.3049e+22
2003,N,False,4.7018e+21,4.7237e+21,4.9915e+21,4.8816e+21,4.8819e+21
2004,N,False,4.4379e+22,4.6262e+22,4.6321e+22,4.9515e+22,5.0202e+22
2005,N,False,1.2062e+22,1.2063e+22,1.2197e+22,1.2116e+22,1.2228e+22
2006,N,False,1.2467e+22,1.2281e+22,1.1832e+22,1.1856e+22,1.2357e+22
2007,N,False,5.9571e+21,6.5641e+21,6.6396e+21,6.6437e+21,6.4343e+21
2008,N,False,1.009e+22,1.0301e+22,1.0323e+22,9.8059e+21,9.7274e+21
2009,N,False,2.6972e+21,2.7295e+21,2.6071e+21,2.3854e+21,2.3347e+21
2010,N,False,4.3474e+21,4.0511e+21,3.9272e+21,3.8881e+21,3.9347e+21
2011,N,False,6.5632e+21,6.3982e+21,6.7561e+21,7.0752e+21,6.8496e+21
2012,N,False,3.5882e+22,3.5161e+22,3.517e+22,3.4249e+22,3.4386e+22
2013,N,False,1.6784e+23,1.6735e+23,1.6695e+23,1.6746e+23,1.674e+23
2014,N,False,1.6784e+23,1.6735e+23,1.6695e+23,1.6746e+23,1.674e+23
2015,N,False,2.1934e+21,2.4253e+21,2.5051e+21,2.6727e+21,2.5821e+21
2016,N,False,1.6544e+22,1.6265e+22,1.5726e+22,1.5601e+22,1.5661e+22
2017,N,False,2.1209e+23,2.1026e+23,2.0973e+23,2.0934e+23,2.082e+23
2018,N,False,2.7419e+22,2.6837e+22,2.6258e+22,2.5471e+22,2.5051e+22
2019,N,False,1.5474e+23,1.5477e+23,1.5345e+23,1.5478e+23,1.5652e+23
2020,N,False,2.3573e+22,2.3293e+22,2.2853e+22,2.1812e+22,2.1377e+22
2021,N,False,3.5115e+23,3.5217e+23,3.5493e+23,3.5359e+23,3.517e+23
2022,N,False,2.3573e+22,2.3293e+22,2.2853e+22,2.1812e+22,2.1377e+22
2023,N,False,2.4617e+23,2.5068e+23,2.5363e+23,2.5604e+23,2.571e+23
2024,N,False,2.638e+21,2.5142e+21,2.4428e+21,2.3161e+21,2.0709e+21
2025,N,False,1.2552e+22,1.2156e+22,1.2477e+22,1.2737e+22,1.3415e+22
2026,N,False,5.1098e+23,5.1583e+23,5.174e+23,5.2078e+23,5.2423e+23
2027,N,False,2.6482e+22,2.7389e+22,2.8428e+22,2.8683e+22,2.9246e+22
2028,N,False,7.4638e+22,7.5583e+22,7.5992e+22,7.6384e+22,7.6491e+22
2029,N,False,1.0171e+24,1.0178e+24,1.0263e+24,1.027e+24,1.0304e+24
2030,N,False,1.3084e+22,1.3549e+22,1.3206e+22,1.3053e+22,1.2865e+22
2031,N,False,5.0678e+22,5.0063e+22,5.0259e+22,4.9654e+22,4.8848e+22
2032,N,False,4.1203e+23,4.1012e+23,4.1005e+23,4.0965e+23,4.1158e+23
2033,N,False,6.5516e+22,6.6115e+22,6.6021e+22,6.6152e+22,6.6315e+22
2034,N,False,5.9466e+21,5.879e+21,5.7032e+21,5.6101e+21,5.2376e+21
2035,N,False,6.6175e+21,6.3489e+21,6.1451e+21,6.112e+21,6.2004e+21
2036,N,False,3.3611e+22,3.3799e+22,3.4818e+22,3.5169e+22,3.548e+22
2037,N,False,2.2113e+22,2.1385e+22,2.1342e+22,2.0956e+22,2.1076e+22
2038,N,False,5.2146e+21,4.9022e+21,4.9757e+21,4.6487e+21,4.4542e+21
2039,N,False,2.0151e+22,2.0351e+22,2.1062e+22,2.1013e+22,2.0559e+22
2040,N,False,1.7399e+22,1.7231e+22,1.6828e+22,1.6225e+22,1.5749e+22
2041,N,False,6.2423e+21,6.0163e+21,5.9786e+21,6.0899e+21,6.0012e+21
2042,N,False,1.5886e+23,1.5911e+23,1.584e+23,1.5799e+23,1.5687e+23
2043,N,False,1.2319e+22,1.1897e+22,1.1785e+22,1.1502e+22,1.1116e+22
2044,N,False,1.1639e+22,1.1259e+22,1.171e+22,1.1631e+22,1.1281e+22
2045,N,False,9.5662e+22,9.6711e+22,9.8869e+22,9.7801e+22,9.7071e+22
2046,N,False,4.9518e+20,6.4625e+20,7.562e+20,9.0728e+20,9.1393e+20
2047,N,False,3.285e+21,3.4776e+21,3.5995e+21,3.5617e+21,3.3254e+21
2048,N,False,5.9937e+21,6.0878e+21,6.1151e+21,6.3218e+21,6.8003e+21
2049,N,False,1.0324e+22,1.0196e+22,1.0091e+22,1.0617e+22,1.0823e+22
2050,N,False,4.9439e+21,5.041e+21,4.7253e+21,4.7927e+21,4.7503e+21
2051,N,False,6.7753e+22,6.645e+22,6.7197e+22,6.5869e+22,6.563e+22
2052,N,False,1.9813e+21,1.8445e+21,1.7859e+21,1.7686e+21,1.711e+21
2053,N,False,2.8368e+23,2.836e+23,2.8481e+23,2.8648e+23,2.8367e+23
2054,N,False,3.666e+23,3.664e+23,3.6614e+23,3.6898e+23,3.691e+23
2055,N,False,3.3323e+23,3.373e+23,3.4026e+23,3.4365e+23,3.4363e+23
2056,N,False,9.2825e+21,9.0393e+21,8.8945e+21,8.6514e+21,8.6637e+21
2057,N,False,3.4761e+21,3.2339e+21,3.0258e+21,3.0526e+21,2.9527e+21
2058,N,False,4.7449e+21,4.8138e+21,4.7057e+21,4.7164e+21,4.6479e+21
2059,N,False,4.1108e+21,4.048e+21,4.034e+21,4.1242e+21,4.2004e+21
2060,N,False,1.9688e+23,1.9709e+23,1.9664e+23,1.945e+23,1.9497e+23
2061,N,False,5.4438e+22,5.4666e+22,5.4063e+22,5.449e+22,5.5129e+22
2062,N,False,1.177e+22,1.2087e+22,1.2307e+22,1.2076e+22,1.0954e+22
2063,N,False,1.0177e+23,1.0207e+23,1.0147e+23,1.0138e+23,1.0084e+23
2064,N,False,5.8793e+21,5.9811e+21,6.1507e+21,6.0407e+21,6.105e+21
2065,N,False,2.1044e+22,2.0699e+22,2.0777e+22,2.1086e+22,2.1622e+22
2066,N,False,7.5026e+22,7.4443e+22,7.3587e+22,7.2844e+22,7.2775e+22
2067,N,False,2.8695e+22,2.8154e+22,2.779e+22,2.8149e+22,2.6827e+22
2068,N,False,2.7136e+22,2.7466e+22,2.7687e+22,2.6876e+22,2.703e+22
2069,N,False,1.6385e+23,1.6466e+23,1.6354e+23,1.6296e+23,1.6357e+23
2070,N,False,4.0322e+21,3.7474e+21,3.7563e+21,3.5842e+21,3.7378e+21
2071,N,False,5.6889e+21,5.5571e+21,5.5273e+21,5.352e+21,5.1733e+21
2072,N,False,1.2308e+23,1.2249e+23,1.2167e+23,1.2285e+23,1.2043e+23
2073,N,False,7.6328e+20,8.3487e+20,8.0719e+20,8.4615e+20,7.8396e+20
2074,N,False,2.4388e+22,2.5145e+22,2.4878e+22,2.5035e+22,2.416e+22
2075,N,False,6.2643e+22,6.2765e+22,6.2565e+22,6.3497e+22,6.4346e+22
2076,N,False,4.0172e+22,3.9701e+22,3.989e+22,3.999e+22,4.0481e+22
2077,N,False,6.4766e+21,5.935e+21,5.6678e+21,5.8778e+21,6.0443e+21
2078,N,False,3.7232e+21,3.8205e+21,3.8541e+21,3.7325e+21,3.9134e+21
2079,N,False,2.6516e+22,2.7975e+22,2.8775e+22,2.7762e+22,2.7331e+22
2080,N,False,4.6694e+20,5.6211e+20,5.4456e+20,0.0,0.0
2081,N,False,3.6563e+21,3.5006e+21,3.572e+21,3.3217e+21,3.3846e+21
2082,N,False,1.3288e+22,1.3267e+22,1.2872e+22,1.3169e+22,1.3073e+22
2083,N,False,6.8399e+22,6.7535e+22,6.7178e+22,6.781e+22,6.7172e+22
2084,N,False,2.0129e+23,2.0116e+23,2.0006e+23,1.9809e+23,1.9775e+23
2085,N,False,1.8557e+22,1.8885e+22,1.8445e+22,1.8136e+22,1.8156e+22
2086,N,False,4.3123e+22,4.3559e+22,4.3447e+22,4.2652e+22,4.2475e+22
2087,N,False,7.5806e+21,7.4276e+21,7.5978e+21,7.5725e+21,7.7733e+21
2088,N,False,5.7077e+21,5.6781e+21,5.7625e+21,5.8101e+21,5.7791e+21
2089,N,False,3.9545e+23,3.9302e+23,3.9154e+23,3.925e+23,3.9431e+23
2090,N,False,1.5649e+22,1.5486e+22,1.6456e+22,1.6575e+22,1.664e+22
2091,N,False,2.2304e+22,2.2019e+22,2.2133e+22,2.1405e+22,2.1998e+22
2092,N,False,2.2304e+22,2.2019e+22,2.2133e+22,2.1405e+22,2.1998e+22
2093,N,False,3.4216e+23,3.4281e+23,3.4458e+23,3.4619e+23,3.4795e+23
2094,N,False,1.2401e+23,1.238e+23,1.2233e+23,1.2135e+23,1.2167e+23
2095,N,False,2.0544e+21,2.1017e+21,2.189e+21,2.3587e+21,2.3837e+21
2096,N,False,5.0621e+21,5.215e+21,5.1375e+21,4.6599e+21,4.6717e+21
2097,N,False,7.6293e+23,7.6342e+23,7.6568e+23,7.644e+23,7.6497e+23
2098,N,False,3.4471e+21,3.5028e+21,3.6909e+21,3.6238e+21,3.6387e+21
2099,N,False,3.99e+21,3.8703e+21,3.9293e+21,3.9596e+21,3.9219e+21
2100,N,False,5.6444e+21,5.6183e+21,5.627e+21,5.4817e+21,5.3065e+21
2101,N,False,4.7616e+21,4.7336e+21,4.9408e+21,4.9724e+21,4.6839e+21
2102,N,False,3.352e+21,3.6243e+21,3.3299e+21,3.4219e+21,3.4916e+21
2103,N,False,6.8376e+21,6.7977e+21,6.7138e+21,6.4566e+21,6.2514e+21
2104,N,False,3.009e+22,3.0849e+22,3.0039e+22,2.9985e+22,2.9403e+22
2105,N,False,3.2563e+22,3.2104e+22,3.2084e+22,3.2395e+22,6.2351e+22
2106,N,False,1.3455e+21,1.2479e+21,1.1079e+21,1.0328e+21,1.016e+21
2107,N,False,2.6219e+23,2.6559e+23,2.6434e+23,2.6478e+23,2.6568e+23
2108,N,False,1.5283e+21,1.5396e+21,1.4827e+21,1.4424e+21,1.4523e+21
2109,N,False,2.8259e+23,2.87e+23,2.9083e+23,2.9575e+23,2.989e+23
2110,N,False,7.4252e+21,7.2171e+21,7.2693e+21,7.3769e+21,7.2862e+21
2111,N,False,5.1261e+22,5.1433e+22,5.1189e+22,5.0745e+22,5.0497e+22
2112,N,False,3.5331e+22,3.4835e+22,3.6405e+22,3.7942e+22,3.8095e+22
2113,N,False,1.0325e+23,1.0262e+23,1.0241e+23,1.0223e+23,1.0208e+23
2114,N,False,3.1688e+22,3.1797e+22,3.1611e+22,3.1462e+22,3.115e+22
2115,N,False,3.0319e+21,2.7804e+21,2.5601e+21,2.6423e+21,2.6218e+21
2116,N,False,2.0135e+23,1.994e+23,1.998e+23,1.9998e+23,2.0081e+23
2117,N,False,4.1231e+22,4.0915e+22,4.1475e+22,4.0782e+22,4.0869e+22
2118,N,False,1.4082e+22,1.3854e+22,1.3308e+22,1.3151e+22,1.3255e+22
2119,N,False,7.0344e+22,6.9701e+22,6.9938e+22,6.9893e+22,6.9222e+22
2120,N,False,3.2257e+23,3.2176e+23,3.2112e+23,3.2087e+23,3.2116e+23
2121,N,False,5.5249e+22,5.5388e+22,5.554e+22,5.4866e+22,5.5553e+22
2122,N,False,2.3261e+22,2.2905e+22,2.2435e+22,2.2789e+22,2.3052e+22
2123,N,False,6.7735e+21,6.4008e+21,6.4609e+21,6.4285e+21,6.3411e+21
2124,N,False,1.7827e+22,1.7682e+22,1.7196e+22,1.7439e+22,1.7065e+22
2125,N,False,1.1472e+22,1.1538e+22,1.1115e+22,1.1157e+22,1.11e+22
2126,N,False,6.0868e+21,5.9462e+21,6.0614e+21,5.8352e+21,5.6168e+21
2127,N,False,8.7043e+21,9.1917e+21,8.95e+21,8.8312e+21,8.1941e+21
2128,N,False,1.2025e+22,1.2428e+22,1.285e+22,1.2871e+22,1.3068e+22
2129,N,False,1.8662e+22,1.8153e+22,1.8084e+22,1.7636e+22,1.7497e+22
2130,N,False,3.4095e+23,3.4065e+23,3.4155e+23,3.4149e+23,3.4053e+23
2131,N,False,4.144e+22,4.0167e+22,4.1707e+22,4.0215e+22,4.0001e+22
2132,N,False,9.7626e+22,9.7059e+22,9.745e+22,9.6921e+22,9.6112e+22
2133,N,False,1.9921e+22,1.9274e+22,1.9281e+22,1.9349e+22,1.9732e+22
2134,N,False,1.8101e+22,1.8042e+22,1.8367e+22,1.8753e+22,1.8299e+22
2135,N,False,8.2343e+23,8.1532e+23,8.1538e+23,8.1457e+23,8.1378e+23
2136,N,False,1.9881e+22,2.0141e+22,2.0111e+22,1.9432e+22,1.9173e+22
2137,N,False,8.8566e+21,9.2203e+21,9.0753e+21,8.9249e+21,9.195e+21
2138,N,False,7.2641e+21,7.3968e+21,7.3496e+21,7.5776e+21,7.639e+21
2139,N,False,3.5651e+22,3.6143e+22,3.6316e+22,3.6771e+22,3.6539e+22
2140,N,False,1.8038e+22,1.7369e+22,1.7151e+22,1.6763e+22,1.6822e+22
2141,N,False,5.2052e+21,5.4499e+21,5.6073e+21,6.245e+21,6.441e+21
2142,N,False,2.0884e+23,2.0716e+23,2.0594e+23,2.058e+23,2.0663e+23
2143,N,False,1.5601e+22,1.5616e+22,1.5591e+22,1.5381e+22,1.5233e+22
2144,N,False,7.3302e+21,7.5219e+21,7.8145e+21,7.7237e+21,7.5525e+21
2145,N,False,8.5619e+21,8.0823e+21,7.9548e+21,8.7081e+21,8.9168e+21
2146,N,False,1.9654e+23,1.9542e+23,1.9517e+23,1.9348e+23,1.9038e+23
2147,N,False,4.6722e+21,4.5195e+21,4.4967e+21,4.4722e+21,4.5366e+21
2148,N,False,2.2627e+22,2.2846e+22,2.2885e+22,2.3097e+22,2.2451e+22
2149,N,False,9.554e+21,9.7783e+21,9.5355e+21,9.9356e+21,9.4282e+21
2150,N,False,3.1154e+22,3.0946e+22,3.0143e+22,3.0481e+22,3.0559e+22
2151,N,False,5.382e+23,5.3848e+23,5.3888e+23,5.3954e+23,5.4093e+23
2152,N,False,1.8028e+22,1.8161e+22,1.7829e+22,1.827e+22,1.7978e+22
2153,N,False,1.3737e+23,1.3521e+23,1.3746e+23,1.3765e+23,1.3648e+23
2154,N,False,5.7055e+22,5.6347e+22,5.6282e+22,5.7033e+22,5.682e+22
2155,N,False,1.5825e+22,1.5525e+22,1.5197e+22,1.5518e+22,1.5358e+22
2156,N,False,5.7579e+21,5.5445e+21,6.4708e+21,6.907e+21,7.3745e+21
2157,N,False,2.1981e+22,2.1627e+22,2.1394e+22,2.1151e+22,2.0515e+22
2158,N,False,3.8587e+21,3.6645e+21,3.7721e+21,3.6993e+21,3.5686e+21
2159,N,False,6.3547e+23,6.3642e+23,6.3584e+23,6.4261e+23,6.4286e+23
2160,N,False,4.9834e+23,4.9932e+23,5.0025e+23,5.0246e+23,5.0255e+23
2161,N,False,2.2655e+23,2.2518e+23,2.2769e+23,2.2655e+23,2.2556e+23
2162,N,False,3.8486e+22,3.9799e+22,3.946e+22,4.0694e+22,3.9307e+22
2163,N,False,2.924e+24,2.9248e+24,2.9283e+24,2.9263e+24,2.9305e+24
2164,N,False,4.0251e+21,4.0258e+21,4.0438e+21,3.7754e+21,3.82e+21
2165,N,False,1.6343e+23,1.6333e+23,1.6351e+23,1.6406e+23,1.6453e+23
2166,N,False,2.8912e+23,2.8971e+23,2.9112e+23,2.9328e+23,2.9423e+23
2167,N,False,2.4192e+22,2.3915e+22,2.3424e+22,2.3132e+22,2.2934e+22
2168,N,False,9.5774e+22,9.6454e+22,9.586e+22,9.6209e+22,9.8017e+22
2169,N,False,4.5803e+21,4.7322e+21,4.4937e+21,4.824e+21,4.942e+21
2170,N,False,8.5466e+23,8.5566e+23,8.5381e+23,8.5812e+23,8.5996e+23
2171,N,False,6.9275e+21,7.2259e+21,6.9687e+21,6.8055e+21,7.0226e+21
2172,N,False,7.0902e+23,7.1274e+23,7.0923e+23,7.0708e+23,7.0618e+23
2173,N,False,3.7786e+21,3.7344e+21,3.6743e+21,3.7709e+21,3.6238e+21
2174,N,False,1.4856e+22,1.5125e+22,1.5053e+22,1.5971e+22,1.7472e+22
2175,N,False,2.9713e+21,3.0731e+21,2.9205e+21,3.0237e+21,3.1402e+21
2176,N,False,9.8216e+21,9.975e+21,1.0327e+22,9.2768e+21,9.4579e+21
2177,N,False,5.1764e+22,5.046e+22,4.9198e+22,4.851e+22,4.8593e+22
2178,N,False,9.1891e+23,9.1954e+23,9.1438e+23,9.1212e+23,9.1539e+23
2179,N,False,9.1812e+23,9.1777e+23,9.1909e+23,9.1891e+23,9.1954e+23
2180,N,False,1.2071e+22,1.2008e+22,1.2042e+22,1.245e+22,1.3089e+22
2181,N,False,3.2512e+22,3.2037e+22,3.1549e+22,3.1031e+22,3.1279e+22
2182,N,False,3.9686e+22,4.0122e+22,4.1895e+22,4.1293e+22,4.2031e+22
2183,N,False,1.2635e+22,1.2889e+22,1.2682e+22,1.2664e+22,1.2286e+22
2184,N,False,8.9789e+22,8.6503e+22,8.5879e+22,9.2991e+22,9.3403e+22
2185,N,False,1.5088e+22,1.5888e+22,1.5759e+22,1.6342e+22,1.5845e+22
2186,N,False,4.3172e+23,4.3095e+23,4.2668e+23,4.2506e+23,4.2241e+23
2187,N,False,4.9528e+21,5.4408e+21,5.3788e+21,5.4737e+21,5.4949e+21
2188,N,False,3.8891e+23,3.8746e+23,3.8359e+23,3.8117e+23,3.8212e+23
2189,N,False,4.2797e+23,4.264e+23,4.2744e+23,4.2472e+23,4.2222e+23
2190,N,False,2.7267e+22,2.7608e+22,2.8412e+22,2.8784e+22,2.963e+22
2191,N,False,1.212e+22,1.1654e+22,1.222e+22,1.2105e+22,1.2383e+22
2192,N,False,1.2971e+22,1.3091e+22,1.292e+22,1.2669e+22,1.2784e+22
2193,N,False,1.1469e+22,1.163e+22,1.1273e+22,1.1509e+22,1.1222e+22
2194,N,False,4.4157e+23,4.4472e+23,4.4098e+23,4.4577e+23,4.4987e+23
2195,N,False,1.4857e+24,1.4814e+24,1.4774e+24,1.4807e+24,1.4784e+24
2196,N,False,5.6251e+22,5.5576e+22,5.6316e+22,5.7969e+22,5.914e+22
2197,N,False,6.9429e+21,6.8068e+21,6.7149e+21,6.6956e+21,6.9652e+21
2198,N,False,2.7583e+23,2.7625e+23,2.7599e+23,2.7672e+23,2.7714e+23
2199,N,False,1.3494e+23,1.4534e+23,1.3262e+23,1.3149e+23,1.3211e+23
2200,N,False,1.1127e+23,1.1277e+23,1.1493e+23,1.1524e+23,1.1508e+23
2201,N,False,1.381e+23,1.3737e+23,1.3673e+23,1.3511e+23,1.3589e+23
2202,N,False,1.2978e+22,1.3165e+22,1.2993e+22,1.3019e+22,1.2916e+22
2203,N,False,2.0174e+23,2.017e+23,2.0357e+23,2.0399e+23,2.035e+23
2204,N,False,3.6491e+22,3.594e+22,3.5989e+22,3.5517e+22,3.5202e+22
2205,N,False,1.4167e+24,1.4148e+24,1.4213e+24,1.4289e+24,1.4275e+24
2206,N,False,1.8465e+23,1.8517e+23,1.8602e+23,1.8622e+23,1.8571e+23
2207,N,False,4.1077e+22,4.1242e+22,3.9904e+22,4.035e+22,4.146e+22
2208,N,False,1.5164e+23,1.511e+23,1.5057e+23,1.4995e+23,1.4976e+23
2209,N,False,2.7775e+22,2.839e+22,2.8258e+22,2.7793e+22,2.8329e+22
2210,N,False,3.3166e+21,3.1635e+21,3.43e+21,3.5874e+21,3.6663e+21
2211,N,False,2.839e+22,2.8258e+22,2.7793e+22,2.8329e+22,2.9057e+22
2212,N,False,1.2875e+21,1.2605e+21,1.2779e+21,1.0885e+21,1.0801e+21
2213,N,False,5.3021e+21,5.5818e+21,5.0957e+21,5.0153e+21,4.9686e+21
2214,N,False,9.4255e+23,9.4457e+23,9.4859e+23,9.5262e+23,9.539e+23
2215,N,False,7.9266e+22,7.9364e+22,7.9138e+22,7.8474e+22,7.8076e+22
2216,N,False,1.7288e+21,1.8012e+21,2.082e+21,1.9524e+21,1.9554e+21
2217,N,False,1.0586e+23,1.0615e+23,1.0852e+23,1.0754e+23,1.068e+23
2218,N,False,1.7566e+22,1.7545e+22,1.75e+22,1.7791e+22,1.7126e+22
2219,N,False,8.5991e+22,8.6744e+22,8.6772e+22,8.7851e+22,8.4957e+22
2220,N,False,1.7482e+23,1.7425e+23,1.7603e+23,1.7654e+23,1.7554e+23
2221,N,False,1.7922e+23,1.797e+23,1.7986e+23,1.8017e+23,1.8076e+23
2222,N,False,7.099e+21,7.3106e+21,7.0901e+21,7.1453e+21,7.085e+21
2223,N,False,1.9974e+22,1.9826e+22,1.8946e+22,1.854e+22,1.8136e+22
2224,N,False,8.9235e+21,8.9892e+21,8.964e+21,8.9595e+21,8.8323e+21
2225,N,False,1.0112e+22,1.0073e+22,1.0101e+22,1.0072e+22,1.0299e+22
2226,N,False,3.331e+23,3.3254e+23,3.3227e+23,3.335e+23,3.314e+23
2227,N,False,1.0617e+23,1.0683e+23,1.0455e+23,1.0527e+23,1.0624e+23
2228,N,False,1.4179e+23,1.4145e+23,1.4248e+23,1.4333e+23,1.4504e+23
2229,N,False,2.0095e+22,1.9755e+22,1.9849e+22,1.9649e+22,1.9291e+22
2230,N,False,3.3287e+22,3.2689e+22,3.1861e+22,3.213e+22,3.1945e+22
2231,N,False,3.563e+21,3.5649e+21,3.3321e+21,3.5578e+21,3.5911e+21
2232,N,False,2.0654e+21,2.071e+21,1.804e+21,1.721e+21,1.8229e+21
2233,N,False,2.5073e+22,2.5263e+22,2.5678e+22,2.5475e+22,2.5163e+22
2234,N,False,8.144e+22,8.0786e+22,8.0617e+22,7.9606e+22,7.8827e+22
2235,N,False,1.013e+22,9.5589e+21,9.398e+21,9.0529e+21,9.0644e+21
2236,N,False,2.6812e+21,2.8817e+21,2.6874e+21,2.5748e+21,2.3476e+21
2237,N,False,1.7292e+23,1.7137e+23,1.7008e+23,1.6715e+23,1.6819e+23
2238,N,False,1.9774e+22,2.016e+22,2.1105e+22,2.2692e+22,2.3151e+22
2239,N,False,7.0278e+21,6.8364e+21,6.9168e+21,7.0977e+21,6.8195e+21
2240,N,False,1.881e+24,1.8786e+24,1.8787e+24,1.8751e+24,1.88e+24
2241,N,False,1.2931e+21,1.2274e+21,1.1097e+21,1.2162e+21,1.2948e+21
2242,N,False,2.7628e+23,2.7618e+23,2.7677e+23,2.765e+23,2.7694e+23
2243,N,False,2.9696e+22,2.9394e+22,2.8836e+22,2.8528e+22,2.8434e+22
2244,N,False,3.9084e+21,3.9087e+21,3.9e+21,3.7285e+21,3.5649e+21
2245,N,False,2.0839e+21,2.0676e+21,2.0638e+21,2.0396e+21,1.9883e+21
2246,N,False,1.2435e+24,1.2382e+24,1.2313e+24,1.2261e+24,1.2197e+24
2247,N,False,7.4672e+21,7.3768e+21,7.4048e+21,7.1633e+21,7.2327e+21
2248,N,False,1.3373e+23,1.3408e+23,1.3433e+23,1.3307e+23,1.3307e+23
2249,N,False,1.4227e+23,1.4321e+23,1.4371e+23,1.4274e+23,1.4381e+23
2250,N,False,9.833e+22,9.7833e+22,9.7778e+22,9.6462e+22,9.864e+22
2251,N,False,7.7898e+21,7.9506e+21,7.8832e+21,8.1487e+21,7.7278e+21
2252,N,False,1.0719e+23,1.0658e+23,1.0706e+23,1.0675e+23,1.0582e+23
2253,N,False,4.9308e+22,5.0982e+22,5.1266e+22,5.1838e+22,5.3213e+22
2254,N,False,2.0137e+22,1.9987e+22,1.9356e+22,1.9971e+22,2.0126e+22
2255,N,False,3.5164e+22,3.5318e+22,3.4545e+22,3.4817e+22,3.441e+22
2256,N,False,2.5734e+22,2.6291e+22,2.6535e+22,2.6528e+22,2.6508e+22
2257,N,False,2.8526e+20,3.1335e+20,3.3527e+20,3.0663e+20,3.172e+20
2258,N,False,1.4458e+22,1.431e+22,1.4405e+22,1.5505e+22,1.5175e+22
2259,N,False,4.3303e+23,4.2987e+23,4.285e+23,4.2403e+23,4.2444e+23
2260,N,False,4.0274e+21,3.8741e+21,3.688e+21,3.6145e+21,3.3931e+21
2261,N,False,9.9758e+21,9.3619e+21,9.5499e+21,9.2512e+21,9.0114e+21
2262,N,False,2.3388e+21,2.2288e+21,2.1126e+21,2.2356e+21,2.1883e+21
2263,N,False,1.7158e+22,1.7185e+22,1.6935e+22,1.6414e+22,1.6373e+22
2264,N,False,1.5977e+22,1.6044e+22,1.6702e+22,1.6606e+22,1.5701e+22
2265,N,False,1.7502e+22,1.7464e+22,1.7706e+22,1.7716e+22,1.7772e+22
2266,N,False,7.7107e+22,7.7856e+22,7.9882e+22,7.8305e+22,7.8935e+22
2267,N,False,4.0633e+22,4.0894e+22,4.1349e+22,4.1573e+22,4.148e+22
2268,N,False,1.7556e+22,1.739e+22,1.7991e+22,1.7619e+22,1.7974e+22
2269,N,False,1.7556e+22,1.739e+22,1.7991e+22,1.7619e+22,1.7974e+22
2270,N,False,2.0023e+22,2.031e+22,2.0698e+22,2.0675e+22,2.1339e+22
2271,N,False,4.9768e+22,5.0004e+22,4.8588e+22,4.8151e+22,4.7321e+22
2272,N,False,3.495e+21,3.5178e+21,3.7284e+21,3.7189e+21,3.5389e+21
2273,N,False,1.3582e+22,1.3641e+22,1.3073e+22,1.2895e+22,1.2974e+22
2274,N,False,2.6005e+22,2.512e+22,2.5555e+22,2.5702e+22,2.6037e+22
2275,N,False,1.4391e+22,1.4134e+22,1.3672e+22,1.3657e+22,1.3536e+22
2276,N,False,1.2688e+23,1.2687e+23,1.2639e+23,1.2781e+23,1.2914e+23
2277,N,False,1.0034e+23,9.9666e+22,1.0013e+23,1.0182e+23,1.0249e+23
2278,N,False,9.9443e+22,9.7995e+22,9.8252e+22,9.7838e+22,9.6815e+22
2279,N,False,2.9182e+21,2.793e+21,2.8025e+21,2.9877e+21,2.9448e+21
