,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5
1588,B,False,0.0,0.0,0.0,0.0,0.0
1589,B,False,0.0,0.0,0.0,0.0,0.0
1590,B,False,0.0,0.0,0.0,0.0,0.0
1591,B,True,560.65,540.42,462.27,256.35,253.76
1592,B,False,0.0,0.0,0.0,0.0,309.19
1593,B,False,268.12,237.81,243.97,243.95,249.87
1594,B,False,0.0,0.0,0.0,0.0,0.0
1595,B,False,0.0,0.0,0.0,0.0,0.0
1596,B,False,0.0,0.0,0.0,0.0,0.0
1597,B,False,0.0,0.0,0.0,0.0,0.0
1598,B,False,0.0,0.0,0.0,0.0,0.0
1599,B,True,0.0,0.0,0.0,0.0,0.0
1600,B,False,6678.6,5411.7,5713.3,4846.0,5062.9
1601,B,False,6265.1,6318.4,6261.9,3156.0,3132.8
1602,B,False,0.0,0.0,0.0,0.0,0.0
1603,B,False,0.0,0.0,0.0,0.0,0.0
1604,B,False,210.7,241.84,225.87,0.0,249.13
1605,B,False,878.36,874.67,635.55,622.26,751.39
1606,B,False,0.0,0.0,0.0,0.0,0.0
1607,B,False,3337.7,3131.6,3488.5,3098.3,2508.0
1608,B,True,0.0,0.0,0.0,0.0,0.0
1609,B,True,0.0,0.0,0.0,0.0,0.0
1610,B,False,0.0,0.0,0.0,0.0,0.0
1611,B,False,0.0,0.0,0.0,0.0,0.0
1612,B,False,0.0,0.0,62.635,54.831,56.026
1613,B,False,0.0,0.0,0.0,0.0,0.0
1614,B,False,0.0,0.0,0.0,0.0,0.0
1615,B,False,0.0,0.0,0.0,0.0,0.0
1616,B,False,2803.0,2781.4,2653.3,4044.1,3607.4
1617,B,False,4.1903,0.0,0.0,0.0,0.0
1618,B,False,0.0,0.0,0.0,0.0,0.0
1619,B,False,125.63,137.8,142.3,131.02,117.24
1620,B,False,232.92,249.63,256.52,255.93,281.9
1621,B,False,0.0,0.0,0.0,0.0,0.0
1622,B,False,582.72,679.94,685.65,699.3,713.58
1623,B,False,0.0,0.0,0.0,0.0,0.0
1624,B,True,0.0,0.0,0.0,0.0,0.0
1625,B,False,1266.0,1192.6,1201.8,1269.8,1267.2
1626,B,False,2280.4,2682.3,3269.3,2733.0,2745.5
1627,B,False,569.83,639.95,426.67,737.01,644.28
1628,B,False,5395.7,5678.2,5761.1,5795.3,5108.0
1629,B,True,0.0,0.0,0.0,0.0,0.0
1630,B,False,849.36,1254.4,1197.6,1192.0,1221.5
1631,B,False,0.0,0.0,0.0,0.0,0.0
1632,B,False,0.0,0.0,0.0,0.0,0.0
1633,B,False,35882.0,51810.0,41690.0,26866.0,29159.0
1634,B,False,0.0,0.0,0.0,0.0,0.0
1635,B,False,0.0,0.0,0.0,0.0,0.0
1636,B,False,0.0,0.0,0.0,0.0,0.0
1637,B,False,0.0,0.0,0.0,0.0,0.0
1638,B,False,194.87,188.2,182.64,181.9,194.11
1639,B,False,0.0,0.0,0.0,0.0,0.0
1640,B,False,0.0,0.0,0.0,0.0,0.0
1641,B,False,3679.6,2922.1,3259.4,3905.8,3596.5
1642,B,False,0.0,0.0,0.0,0.0,0.0
1643,B,False,0.0,0.0,3372.9,0.0,3326.0
1644,B,False,0.0,0.0,0.0,0.0,0.0
1645,B,False,0.0,0.0,0.0,0.0,0.0
1646,B,False,771.36,384.9,1016.9,3750.0,571.02
1647,B,False,0.0,0.0,0.0,0.0,0.0
1648,B,False,1042.5,879.65,715.32,862.5,1210.8
1649,B,False,53.959,80.474,91.998,49.715,24.64
1650,B,False,0.0,0.0,0.0,0.0,0.0
1651,B,True,0.0,0.0,0.0,0.0,0.0
1652,B,False,284.83,251.93,235.01,194.31,205.32
1653,B,False,0.0,0.0,0.0,0.0,0.0
1654,B,False,570.62,587.09,606.13,892.92,597.35
1655,B,False,0.0,0.0,0.0,0.0,0.0
1656,B,False,362.59,377.89,419.6,407.33,397.31
1657,B,False,0.0,0.0,0.0,0.0,0.0
1658,B,False,0.0,0.0,0.0,0.0,0.0
1659,B,False,0.0,0.0,0.0,0.0,0.0
1660,B,False,0.0,0.0,0.0,0.0,0.0
1661,B,False,0.0,0.0,0.0,0.0,0.0
1662,B,False,0.0,0.0,0.0,0.0,10.806
1663,B,False,6261.9,3156.0,3132.8,6087.8,6091.6
1664,B,False,0.0,0.0,0.0,0.0,0.0
1665,B,False,0.0,0.0,0.0,0.0,331.45
1666,B,False,0.0,0.0,0.0,0.0,0.0
1667,B,False,6228.8,5478.0,5486.4,5747.4,6982.7
1668,B,True,0.0,0.0,0.0,0.0,0.0
1669,B,True,0.0,0.0,0.0,0.0,0.0
1670,B,False,0.0,0.0,0.0,0.0,0.0
1671,B,False,0.0,0.0,0.0,0.0,0.0
1672,B,False,3667.0,3502.7,3231.0,3232.1,2636.5
1673,B,False,1071.7,1066.2,1441.5,1426.3,1438.6
1674,B,False,224.17,223.64,218.3,220.75,209.41
1675,B,False,355.94,333.23,326.55,347.92,338.34
1676,B,False,678.1,710.23,560.92,486.2,521.11
1677,B,False,3279.8,2406.3,2481.3,2418.5,2493.3
1678,B,True,0.0,0.0,0.0,0.0,0.0
1679,B,False,2845.8,2827.1,2869.0,2749.7,2687.4
1680,B,False,293.03,276.47,268.29,253.02,285.74
1681,B,False,0.0,0.0,0.0,0.0,0.0
1682,B,False,0.0,0.0,0.0,0.0,0.0
1683,B,False,95.437,91.36,88.104,93.774,88.5
1684,B,False,3033.4,2993.0,2792.0,2941.3,2931.8
1685,B,False,5213.5,9070.6,4043.1,8798.2,10275.0
1686,B,False,0.0,0.0,0.0,0.0,0.0
1687,B,False,0.0,0.0,0.0,0.0,0.0
1688,B,False,2173.4,246.85,18.135,0.0,7.0049
1689,B,False,8391.0,7507.9,6952.8,6932.8,6606.2
1690,B,False,0.0,0.0,0.0,0.0,0.0
1691,B,False,0.0,0.0,0.0,0.0,0.0
1692,B,False,3916.7,4197.4,4113.6,3495.1,3512.4
1693,B,False,137.12,0.0,0.0,119.61,0.0
1694,B,False,2367.8,5538.7,1855.1,1828.5,1470.5
1695,B,False,1608.1,6812.5,2669.4,956.96,0.0
1696,B,False,3426.6,3454.3,3107.6,3056.9,3115.8
1697,B,True,188.44,193.81,187.08,192.84,97.517
1698,B,False,0.0,0.0,0.0,0.0,0.0
1699,B,False,0.0,0.0,0.0,0.0,0.0
1700,B,False,125.23,120.87,124.64,112.06,106.71
1701,B,False,0.0,0.0,0.0,0.0,0.0
1702,B,False,0.0,0.0,0.0,0.0,0.0
1703,B,False,275.12,254.64,264.95,329.29,209.44
1704,B,False,0.0,0.0,0.0,0.0,0.0
1705,B,True,0.0,0.0,0.0,0.0,0.0
1706,B,False,0.0,0.0,2487.2,344.02,1280.4
1707,B,False,0.0,0.0,0.0,0.0,0.0
1708,B,False,397.49,455.21,362.31,346.54,345.28
1709,B,False,0.0,0.0,0.0,0.0,0.0
1710,B,False,0.0,0.0,0.0,0.0,0.0
1711,B,False,1578.3,2802.8,1510.0,2671.9,2736.0
1712,B,False,0.0,0.0,0.0,0.0,0.0
1713,B,False,0.0,0.0,0.0,0.0,0.0
1714,B,False,0.0,0.0,0.0,0.0,0.0
1715,B,False,0.0,0.0,0.0,0.0,0.0
1716,B,False,1552.5,3054.2,6750.6,2628.3,1113.9
1717,B,False,0.0,0.0,0.0,0.0,0.0
1718,B,False,0.0,0.0,0.0,0.0,0.0
1719,B,False,0.0,0.0,0.0,0.0,0.0
1720,B,False,1274.8,1240.4,1239.7,1200.0,1128.8
1721,B,False,0.0,0.0,0.0,0.0,0.0
1722,B,False,0.0,0.0,0.0,0.0,0.0
1723,B,False,0.0,0.0,0.0,0.0,0.0
1724,B,False,0.0,0.0,0.0,0.0,0.0
1725,B,False,0.0,0.0,0.0,0.0,0.0
1726,B,False,0.0,0.0,0.0,0.0,0.0
1727,B,False,1798.2,1781.0,1926.0,1561.9,1541.1
1728,B,False,93.206,89.598,78.279,70.424,78.51
1729,B,False,0.0,0.0,0.0,0.0,0.0
1730,B,False,0.0,0.0,0.0,0.0,0.0
1731,B,False,0.0,0.0,0.0,0.0,0.0
1732,B,False,1403.8,130.08,0.0,0.0,0.0
1733,B,False,0.0,19.897,0.0,0.0,0.0
1734,B,False,421.29,404.52,351.88,393.99,359.48
1735,B,False,0.0,0.0,0.0,0.0,0.0
1736,B,False,0.0,0.0,0.0,0.0,0.0
1737,B,False,0.0,0.0,0.0,0.0,0.0
1738,B,False,1311.1,1138.2,1048.6,872.07,994.91
1739,B,False,0.0,0.0,0.0,0.0,0.0
1740,B,False,177.96,390.03,389.01,427.58,445.25
1741,B,False,0.0,0.0,0.0,0.0,0.0
1742,B,False,827.87,835.18,789.42,826.85,833.87
1743,B,False,7056.3,6856.2,6643.4,6424.9,6384.4
1744,B,False,0.0,0.0,0.0,0.0,0.0
1745,B,False,11473.0,10270.0,10540.0,9780.2,10483.0
1746,B,False,0.0,0.0,0.0,0.0,269.86
1747,B,False,0.0,0.0,0.0,0.0,0.0
1748,B,True,726.69,558.07,567.5,558.04,553.38
1749,B,False,639.25,630.72,632.57,636.69,629.76
1750,B,False,58.66,57.438,54.294,57.935,49.938
1751,B,False,0.0,0.0,0.0,0.0,0.0
1752,B,False,81.586,97.276,241.35,230.23,228.83
1753,B,False,259.89,261.2,235.14,235.45,231.33
1754,B,False,0.0,0.0,0.0,0.0,0.0
1755,B,False,2454.1,3086.9,2638.3,2928.8,2557.2
1756,B,False,709.1,710.85,705.97,990.6,969.86
1757,B,False,0.0,0.0,96.198,94.504,95.937
1758,B,False,196.78,264.62,462.58,526.06,510.65
1759,B,False,0.0,0.0,0.0,0.0,0.0
1760,B,False,0.0,0.0,0.0,0.0,0.0
1761,B,False,0.0,0.0,0.0,0.0,0.0
1762,B,False,0.0,0.0,0.0,0.0,0.0
1763,B,False,0.0,0.0,0.0,0.0,0.0
1764,B,False,0.0,0.0,0.0,0.0,0.0
1765,B,False,234.02,227.68,223.87,237.17,233.85
1766,B,False,0.0,0.0,0.0,0.0,0.0
1767,B,False,0.0,0.0,0.0,0.0,0.0
1768,B,False,0.0,0.0,0.0,0.0,0.0
1769,B,False,0.0,0.0,0.0,0.0,0.0
1770,B,False,2342.6,2372.7,2306.2,2382.3,2428.7
1771,B,False,0.0,0.0,0.0,0.0,0.0
1772,B,False,185.72,195.89,197.08,203.9,187.19
1773,B,False,801.46,636.35,622.11,613.26,591.39
1774,B,False,3935.1,3923.9,3839.0,4223.8,4591.1
1775,B,False,766.37,780.88,720.68,840.23,761.23
1776,B,False,0.0,0.0,0.0,0.0,0.0
1777,B,False,0.0,0.0,0.0,0.0,0.0
1778,B,False,492.65,484.46,475.83,476.59,485.44
1779,B,False,0.0,0.0,0.0,0.0,0.0
1780,B,False,1972.1,1897.0,1844.5,2210.0,2159.3
1781,B,False,0.0,0.0,0.0,0.0,0.0
1782,B,False,0.0,0.0,0.0,0.0,0.0
1783,B,False,0.0,0.0,0.0,0.0,0.0
1784,B,False,0.0,0.0,0.0,0.0,0.0
1785,B,False,4825.1,5008.1,5002.8,4922.4,4821.1
1786,B,False,227.13,227.93,227.87,246.4,251.78
1787,B,False,964.99,1033.5,1051.3,1071.4,1057.8
1788,B,False,4168.3,12573.0,0.0,14860.0,7319.5
1789,B,False,136.58,131.03,82.364,138.19,124.89
1790,B,False,0.0,0.0,0.0,0.0,0.0
1791,B,False,590.14,599.63,862.3,849.98,825.93
1792,B,False,0.0,0.0,0.0,0.0,0.0
1793,B,False,0.0,0.0,0.0,0.0,0.0
1794,B,False,0.0,0.0,0.0,0.0,0.0
1795,B,False,0.0,0.0,0.0,0.0,0.0
1796,B,False,0.0,0.0,0.0,0.0,0.0
1797,B,False,249.63,526.66,555.74,629.0,668.68
1798,B,True,94.234,90.937,82.009,74.889,80.288
1799,B,False,0.0,0.0,0.0,0.0,0.0
1800,B,False,0.0,0.0,0.0,0.0,0.0
1801,B,False,0.0,0.0,0.0,0.0,0.0
1802,B,False,0.0,0.0,0.0,0.0,0.0
1803,B,False,0.0,0.0,0.0,0.0,0.0
1804,B,False,1021.5,0.0,0.0,0.0,0.0
1805,B,False,0.0,0.0,0.0,0.0,0.0
1806,B,False,0.0,0.0,0.0,0.0,0.0
1807,B,False,0.0,0.0,0.0,0.0,0.0
1808,B,False,0.0,0.0,0.0,0.0,0.0
1809,B,False,0.0,0.0,0.0,0.0,0.0
1810,B,False,0.0,0.0,0.0,0.0,0.0
1811,B,False,0.0,0.0,0.0,0.0,0.0
1812,B,False,272.1,281.37,271.51,235.08,233.36
1813,B,False,0.0,34.992,83.105,0.0,232.21
1814,B,False,0.0,0.0,0.0,0.0,0.0
1815,B,False,0.0,0.0,0.0,0.0,0.0
1816,B,False,656.26,637.06,613.57,747.96,749.19
1817,B,False,75.278,61.741,58.532,58.227,46.402
1818,B,False,0.0,0.0,0.0,0.0,0.0
1819,B,False,2742.4,3180.1,3667.0,3502.7,3231.0
1820,B,True,4603.7,4522.8,4565.8,4483.0,0.0
1821,B,False,759.64,772.8,575.5,590.37,592.06
1822,B,False,1032.3,971.93,1050.1,764.92,838.77
1823,B,False,1322.2,1313.9,1300.6,859.76,848.99
1824,B,False,0.0,0.0,0.0,0.0,0.0
1825,B,False,0.0,0.0,0.0,0.0,0.0
1826,B,False,433.29,448.15,492.87,770.27,496.39
1827,B,False,0.0,0.0,0.0,0.0,0.0
1828,B,False,0.0,0.0,0.0,0.0,0.0
1829,B,False,0.0,0.0,0.0,0.0,0.0
1830,B,False,2778.9,3138.0,3061.7,2666.1,2664.5
1831,B,False,0.0,0.0,0.0,0.0,0.0
1832,B,False,0.0,0.0,0.0,0.0,0.0
1833,B,False,0.0,0.0,0.0,0.0,0.0
1834,B,False,2027.3,975.22,961.45,1716.5,1685.1
1835,B,False,1142.2,1012.0,1140.4,1266.7,1463.9
1836,B,False,0.0,0.0,0.0,0.0,0.0
1837,B,False,62.83,0.0,54.795,55.078,115.6
1838,B,False,0.0,0.0,0.0,0.0,0.0
1839,B,False,2149.3,2612.3,2765.4,3170.5,2443.4
1840,B,False,9723.3,9793.0,8353.4,8510.0,8075.3
1841,B,False,10004.0,9829.9,19180.0,10437.0,17556.0
1842,B,False,1855.1,1828.5,1470.5,1884.3,1865.5
1843,B,False,2588.0,2066.0,2120.6,2479.5,2509.8
1844,B,False,0.0,0.0,0.0,0.0,0.0
1845,B,False,1089.1,763.18,1127.1,1187.5,1188.8
1846,B,False,0.0,0.0,0.0,0.0,0.0
1847,B,False,767.86,778.81,762.29,766.53,1363.5
1848,B,False,1719.4,1968.5,2052.9,2009.6,2178.0
1849,B,False,0.0,0.0,0.0,0.0,0.0
1850,B,False,0.0,0.0,0.0,0.0,0.0
1851,B,False,0.0,0.0,0.0,0.0,0.0
1852,B,False,216.91,232.3,228.56,240.67,249.63
1853,B,False,0.0,0.0,0.0,188.29,187.13
1854,B,False,0.0,0.0,520.31,508.0,526.77
1855,B,False,901.21,1132.1,979.56,1372.3,1286.3
1856,B,False,0.0,0.0,0.0,0.0,0.0
1857,B,False,2216.4,2141.9,2997.4,2182.2,1946.6
1858,B,False,0.0,0.0,0.0,0.0,0.0
1859,B,False,5486.4,5747.4,6982.7,5655.9,5155.5
1860,B,False,490.41,524.13,607.22,574.57,492.32
1861,B,False,0.0,0.0,0.0,0.0,0.0
1862,B,False,944.07,962.92,1445.3,939.21,1572.2
1863,B,False,2315.8,2323.8,2090.8,2549.9,2285.1
1864,B,False,47.007,43.925,36.791,36.442,33.394
1865,B,False,599.96,620.94,658.01,659.51,636.24
1866,B,False,0.0,0.0,0.0,0.0,0.0
1867,B,False,2433.9,3419.4,1522.8,0.0,0.0
1868,B,False,0.0,0.0,96.612,99.664,0.0
1869,B,False,0.0,0.0,0.0,0.0,0.0
1870,B,False,1208.0,1610.7,1215.7,1558.9,1264.9
1871,B,False,0.0,0.0,0.0,0.0,0.0
1872,B,False,0.0,0.0,0.0,0.0,0.0
1873,B,False,2722.1,3153.8,2938.6,2416.7,3525.8
1874,B,False,624.19,587.77,577.34,722.3,574.4
1875,B,False,0.0,0.0,0.0,0.0,0.0
1876,B,False,1172.5,982.95,1234.8,1005.9,1215.8
1877,B,False,7442.4,7669.0,8080.4,7535.9,7604.8
1878,B,False,0.0,0.0,0.0,0.0,0.0
1879,B,False,582.22,589.64,621.19,614.26,610.55
1880,B,False,0.0,0.0,0.0,0.0,0.0
1881,B,False,3803.9,8553.7,869.62,417.48,3525.6
1882,B,False,0.0,0.0,0.0,0.0,0.0
1883,B,False,0.0,0.0,0.0,0.0,0.0
1884,B,False,24101.0,15936.0,45830.0,34652.0,63943.0
1885,B,False,71.633,65.036,58.615,50.734,52.769
1886,B,False,0.0,0.0,0.0,0.0,0.0
1887,B,False,0.0,0.0,0.0,0.0,0.0
1888,B,False,0.0,0.0,0.0,0.0,0.0
1889,B,False,1092.4,1155.4,1074.7,2844.8,1091.4
1890,B,False,964.43,2305.8,2348.4,2396.8,1856.7
1891,B,False,0.0,0.0,0.0,0.0,0.0
1892,N,False,0.0,0.0,0.0,0.0,0.0
1893,N,False,0.0,0.0,0.0,0.0,0.0
1894,N,False,0.0,0.0,0.0,0.0,0.0
1895,N,False,0.0,0.0,0.0,0.0,0.0
1896,N,False,0.0,0.0,0.0,0.0,0.0
1897,N,False,0.0,0.0,0.0,0.0,0.0
1898,N,False,0.0,0.0,0.0,0.0,0.0
1899,N,False,0.0,0.0,0.0,0.0,0.0
1900,N,False,0.0,0.0,0.0,0.0,0.0
1901,N,False,0.0,0.0,0.0,0.0,0.0
1902,N,False,56.501,51.674,42.363,0.0,0.0
1903,N,False,0.0,0.0,0.0,0.0,0.0
1904,N,False,485.04,447.41,436.17,441.18,462.27
1905,N,False,0.0,0.0,0.0,0.0,0.0
1906,N,False,0.0,0.0,0.0,0.0,0.0
1907,N,False,0.0,0.0,0.0,0.0,0.0
1908,N,False,0.0,0.0,0.0,0.0,0.0
1909,N,False,719.71,404.31,395.42,416.1,416.7
1910,N,False,0.0,0.0,0.0,0.0,0.0
1911,N,False,0.0,0.0,0.0,0.0,0.0
1912,N,False,0.0,0.0,0.0,0.0,0.0
1913,N,False,142.65,145.95,146.18,127.01,108.37
1914,N,False,0.0,0.0,0.0,0.0,0.0
1915,N,False,0.0,0.0,0.0,0.0,0.0
1916,N,False,0.0,0.0,0.0,0.0,0.0
1917,N,False,1240.5,1113.9,1158.8,1227.3,1110.5
1918,N,False,39532.0,41389.0,43288.0,39691.0,40847.0
1919,N,False,0.0,0.0,0.0,44.518,0.0
1920,N,False,11706.0,15170.0,13972.0,13673.0,16587.0
1921,N,False,0.0,0.0,0.0,0.0,0.0
1922,N,False,623.17,642.34,617.38,627.4,1416.9
1923,N,False,0.0,0.0,0.0,0.0,0.0
1924,N,False,0.0,18.01,14.425,0.0,17.933
1925,N,False,0.0,0.0,0.0,0.0,0.0
1926,N,False,0.0,0.0,0.0,0.0,0.0
1927,N,False,0.0,0.0,0.0,0.0,0.0
1928,N,False,0.0,0.0,0.0,0.0,0.0
1929,N,False,0.0,0.0,0.0,0.0,0.0
1930,N,False,0.0,0.0,0.0,0.0,0.0
1931,N,False,0.0,0.0,0.0,0.0,0.0
1932,N,False,2448.2,2251.7,2628.4,2849.7,2071.4
1933,N,False,0.0,0.0,0.0,0.0,0.0
1934,N,False,0.0,0.0,0.0,0.0,0.0
1935,N,False,0.0,0.0,0.0,0.0,0.0
1936,N,False,751.05,724.86,712.19,1957.1,1224.1
1937,N,False,114.97,114.37,116.34,114.15,139.01
1938,N,False,114.97,114.37,116.34,114.15,139.01
1939,N,False,0.0,0.0,0.0,0.0,0.0
1940,N,False,0.0,0.0,0.0,0.0,0.0
1941,N,False,0.0,0.0,0.0,0.0,0.0
1942,N,False,266.83,207.73,175.02,175.98,194.45
1943,N,False,0.0,0.0,0.0,0.0,0.0
1944,N,False,12666.0,11663.0,10455.0,11667.0,10699.0
1945,N,False,0.0,0.0,0.0,0.0,0.0
1946,N,False,0.0,0.0,0.0,0.0,0.0
1947,N,False,0.0,0.0,0.0,0.0,0.0
1948,N,False,0.0,0.0,0.0,0.0,0.0
1949,N,False,1308.3,1339.7,7579.6,6257.6,6213.1
1950,N,False,175.3,0.0,0.0,160.65,259.52
1951,N,False,21995.0,23225.0,29497.0,33046.0,31043.0
1952,N,False,2332.0,2371.0,2140.6,2296.8,2294.7
1953,N,False,1082.7,1079.3,1063.6,1075.4,1088.3
1954,N,False,426.01,244.73,267.3,469.02,465.95
1955,N,False,0.0,0.0,0.0,0.0,0.0
1956,N,False,0.0,0.0,0.0,0.0,0.0
1957,N,False,98.134,99.743,0.0,0.0,0.0
1958,N,False,0.0,0.0,0.0,0.0,0.0
1959,N,False,0.0,0.0,0.0,362.95,358.63
1960,N,False,290.03,140.29,148.68,269.51,263.3
1961,N,False,0.0,0.0,0.0,0.0,0.0
1962,N,False,60.011,0.0,0.0,0.0,0.0
1963,N,False,5720.5,6786.8,6665.5,6600.1,5628.8
1964,N,False,0.0,0.0,4.8705,0.0,0.0
1965,N,False,172.65,178.68,175.82,166.22,204.8
1966,N,False,72.394,0.0,0.0,0.0,209.32
1967,N,False,0.0,0.0,0.0,0.0,0.0
1968,N,False,583.23,619.58,459.66,551.89,491.56
1969,N,False,583.23,619.58,459.66,551.89,491.56
1970,N,False,0.0,0.0,0.0,0.0,0.0
1971,N,False,0.0,0.0,0.0,0.0,0.0
1972,N,False,6861.6,6324.6,6744.8,7506.5,6923.6
1973,N,False,84.224,95.565,108.8,96.429,86.812
1974,N,False,349.05,375.73,393.08,312.91,331.53
1975,N,False,711.01,700.66,696.34,721.31,715.29
1976,N,False,5742.7,5794.3,6000.2,5898.3,5897.3
1977,N,False,2369.8,2322.7,2476.6,2424.1,2240.1
1978,N,False,39.045,32.524,29.027,0.0,30.589
1979,N,False,2647.5,2620.7,2637.0,2207.3,2269.0
1980,N,False,2647.5,2620.7,2637.0,2207.3,2269.0
1981,N,False,0.0,0.0,0.0,0.0,0.0
1982,N,False,0.0,0.0,0.0,0.0,0.0
1983,N,False,0.0,0.0,0.0,0.0,0.0
1984,N,False,15141.0,13349.0,11393.0,11213.0,11039.0
1985,N,False,29.343,28.552,46.468,32.315,29.65
1986,N,False,21609.0,20667.0,17297.0,17487.0,17032.0
1987,N,False,4721.0,4637.1,4991.5,3694.6,4979.8
1988,N,False,0.0,0.0,0.0,0.0,22.807
1989,N,False,0.0,0.0,0.0,0.0,0.0
1990,N,False,0.0,0.0,0.0,0.0,0.0
1991,N,False,116.33,117.9,103.53,99.495,80.662
1992,N,False,53728.0,48457.0,47174.0,45618.0,47031.0
1993,N,False,161.07,333.82,161.64,334.87,381.84
1994,N,False,20863.0,24169.0,21408.0,21032.0,19127.0
1995,N,False,571.45,607.26,488.35,465.72,486.06
1996,N,False,0.0,0.0,0.0,0.0,0.0
1997,N,False,0.0,0.0,0.0,0.0,0.0
1998,N,False,86.893,114.24,61.051,59.93,84.986
1999,N,False,195.21,274.97,233.93,210.01,226.15
2000,N,False,0.0,0.0,0.0,0.0,0.0
2001,N,False,0.0,0.0,0.0,0.0,0.0
2002,N,False,0.0,0.0,0.0,0.0,0.0
2003,N,False,0.0,0.0,0.0,0.0,0.0
2004,N,False,230.5,274.33,284.94,298.39,370.12
2005,N,False,0.0,0.0,0.0,0.0,0.0
2006,N,False,0.0,0.0,0.0,0.0,0.0
2007,N,False,0.0,0.0,0.0,0.0,0.0
2008,N,False,0.0,0.0,0.0,0.0,0.0
2009,N,False,18.151,16.672,18.156,48.177,21.418
2010,N,False,0.0,0.0,0.0,0.0,0.0
2011,N,False,0.0,0.0,0.0,0.0,0.0
2012,N,False,254.22,247.84,252.19,255.38,230.06
2013,N,False,0.0,0.0,0.0,0.0,0.0
2014,N,False,0.0,0.0,0.0,0.0,0.0
2015,N,False,0.0,0.0,0.0,0.0,0.0
2016,N,False,0.0,0.0,0.0,0.0,0.0
2017,N,False,0.0,0.0,0.0,0.0,0.0
2018,N,False,238.37,158.68,172.61,207.84,200.22
2019,N,False,4806.7,4851.5,5426.1,5233.2,6228.9
2020,N,False,552.92,432.95,398.37,265.5,284.11
2021,N,False,6030.6,5969.6,6169.1,6064.0,6373.4
2022,N,False,552.92,432.95,398.37,265.5,284.11
2023,N,False,55536.0,73620.0,78765.0,65210.0,74545.0
2024,N,False,0.0,0.0,0.0,0.0,0.0
2025,N,False,0.0,0.0,0.0,0.0,0.0
2026,N,False,16644.0,15040.0,15216.0,16170.0,17435.0
2027,N,False,95.302,95.443,83.19,86.811,79.611
2028,N,False,705.64,695.52,765.68,764.51,694.41
2029,N,False,16887.0,19237.0,19848.0,20906.0,20065.0
2030,N,False,0.0,0.0,0.0,0.0,0.0
2031,N,False,0.0,0.0,0.0,0.0,0.0
2032,N,False,2331.6,2120.8,2046.5,2128.9,2881.2
2033,N,False,0.0,0.0,0.0,0.0,0.0
2034,N,False,0.0,0.0,0.0,0.0,0.0
2035,N,False,70.519,67.777,78.594,57.101,55.602
2036,N,False,0.0,0.0,11.788,14.194,0.0
2037,N,False,91.606,86.493,90.48,118.55,189.73
2038,N,False,0.0,0.0,0.0,0.0,0.0
2039,N,False,0.0,0.0,0.0,0.0,0.0
2040,N,False,174.99,179.07,171.93,200.84,189.25
2041,N,False,56.466,0.0,0.0,0.0,0.0
2042,N,False,0.0,0.0,0.0,0.0,0.0
2043,N,False,0.0,0.0,0.0,0.0,0.0
2044,N,False,0.0,0.0,0.0,0.0,0.0
2045,N,False,0.0,0.0,0.0,0.0,0.0
2046,N,False,0.0,0.0,0.0,0.0,0.0
2047,N,False,0.0,0.0,0.0,0.0,0.0
2048,N,False,0.0,0.0,0.0,0.0,0.0
2049,N,False,58.738,53.374,53.601,65.276,68.697
2050,N,False,0.0,0.0,0.0,0.0,0.0
2051,N,False,0.0,0.0,0.0,0.0,0.0
2052,N,False,0.0,0.0,0.0,0.0,0.0
2053,N,False,12600.0,13544.0,11197.0,12014.0,13115.0
2054,N,False,3983.4,3964.6,4456.6,4281.5,3304.8
2055,N,False,15985.0,17099.0,17287.0,18311.0,15164.0
2056,N,False,0.0,0.0,0.0,0.0,0.0
2057,N,False,0.0,0.0,0.0,0.0,0.0
2058,N,False,0.0,0.0,0.0,0.0,0.0
2059,N,False,0.0,0.0,0.0,0.0,0.0
2060,N,False,0.0,0.0,0.0,0.0,0.0
2061,N,False,181.26,0.0,0.0,0.0,0.0
2062,N,False,0.0,0.0,0.0,0.0,0.0
2063,N,False,361.19,0.0,0.0,0.0,0.0
2064,N,False,0.0,0.0,0.0,0.0,0.0
2065,N,False,0.0,106.03,101.23,0.0,0.0
2066,N,False,0.0,0.0,0.0,0.0,0.0
2067,N,False,69.828,63.451,61.876,57.697,61.366
2068,N,False,569.21,511.29,535.22,562.49,536.2
2069,N,False,0.0,0.0,0.0,0.0,0.0
2070,N,False,0.0,0.0,0.0,0.0,0.0
2071,N,False,0.0,0.0,0.0,0.0,0.0
2072,N,False,1069.2,1056.5,1029.5,1081.8,1035.3
2073,N,False,0.0,0.0,0.0,0.0,0.0
2074,N,False,220.18,217.54,287.97,305.71,338.96
2075,N,False,625.39,633.61,623.26,786.84,1054.6
2076,N,False,437.05,276.55,403.17,372.32,277.29
2077,N,False,0.0,0.0,0.0,0.0,0.0
2078,N,False,0.0,0.0,0.0,0.0,0.0
2079,N,False,0.0,0.0,0.0,0.0,0.0
2080,N,False,0.0,0.0,0.0,0.0,0.0
2081,N,False,0.0,0.0,0.0,0.0,0.0
2082,N,False,0.0,0.0,0.0,0.0,0.0
2083,N,False,592.27,573.82,530.01,531.49,568.08
2084,N,False,7291.2,7972.3,7145.1,7101.5,7676.8
2085,N,False,42.87,52.295,37.853,34.126,43.109
2086,N,False,0.0,0.0,0.0,0.0,0.0
