,FLARE_TYPE,COINCIDENCE,MEANGBT_1,MEANGBT_2,MEANGBT_3,MEANGBT_4,MEANGBT_5
0,X,False,106.29,107.74,107.87,106.49,106.65
1,X,False,103.08,102.94,103.1,103.1,103.02
2,X,False,76.138,75.969,75.88,75.959,76.217
3,X,False,107.36,107.73,108.28,108.92,108.16
4,X,True,113.94,113.97,115.28,115.91,116.59
5,X,True,72.649,64.071,72.076,68.697,64.05
6,X,False,61.414,61.23,64.155,61.307,64.901
7,X,False,63.452,62.831,62.378,61.538,61.583
8,X,True,61.524,60.637,60.188,60.401,59.898
9,X,False,88.877,89.14,89.149,89.422,89.145
10,X,False,89.511,89.536,90.055,89.147,89.431
11,X,False,108.73,108.83,108.25,107.71,108.19
12,X,False,94.853,94.139,94.239,94.209,94.364
13,X,False,68.713,68.136,68.034,65.026,68.006
14,X,True,86.596,75.185,76.7,67.865,61.5
15,X,True,91.471,92.282,92.539,92.697,93.306
16,X,False,65.504,64.388,65.018,65.182,64.085
17,X,False,84.704,84.585,84.913,84.441,84.692
18,X,False,102.42,101.84,102.62,103.19,103.44
19,X,False,106.71,107.63,107.76,107.67,108.71
20,X,False,87.368,87.236,86.531,85.671,85.583
21,X,False,89.119,89.555,90.135,91.286,91.486
22,X,False,56.602,57.955,56.461,58.521,58.566
23,X,False,76.026,76.789,75.84,78.22,77.412
24,X,False,62.628,59.165,59.882,61.884,63.221
25,X,False,62.921,65.513,62.373,66.268,62.911
26,X,True,94.659,94.693,95.14,95.417,95.33
27,X,True,94.673,94.572,95.081,94.978,94.739
28,X,True,96.003,96.008,96.252,96.035,95.91
29,X,True,93.026,92.884,92.778,92.707,92.694
30,X,True,89.346,89.352,89.94,90.32,90.509
31,X,False,92.152,91.738,91.96,92.174,92.274
32,X,False,104.46,104.32,103.84,103.51,103.96
33,X,True,101.87,101.1,100.48,99.951,100.41
34,X,False,107.81,80.454,75.822,67.936,96.794
35,X,True,102.34,104.1,103.44,104.08,103.95
36,X,True,107.99,107.06,107.19,106.78,106.22
37,X,False,105.64,107.43,107.24,106.52,107.49
38,X,False,69.594,68.885,70.983,68.916,69.77
39,M,False,113.81,112.0,112.6,111.07,110.77
40,M,False,111.54,104.84,106.7,110.39,102.51
41,M,False,90.047,89.587,89.979,90.406,89.803
42,M,False,128.49,128.83,131.17,131.52,130.89
43,M,True,67.385,45.351,61.829,46.819,46.295
44,M,False,63.135,65.282,66.756,65.007,65.812
45,M,False,78.045,77.878,78.557,77.51,78.083
46,M,False,63.136,61.379,61.43,60.232,61.319
47,M,False,86.358,84.182,85.246,84.591,84.477
48,M,True,119.08,121.23,119.25,119.25,120.6
49,M,True,104.17,104.87,107.05,108.17,108.73
50,M,False,112.64,111.58,111.18,110.34,108.06
51,M,False,92.424,92.638,92.754,92.459,92.826
52,M,True,100.82,101.4,100.75,100.68,100.99
53,M,True,108.01,108.05,107.38,107.15,107.34
54,M,False,101.33,101.37,100.65,100.38,100.93
55,M,False,110.61,110.24,110.63,108.67,109.78
56,M,False,108.78,108.84,109.75,108.01,108.76
57,M,False,77.344,78.573,76.675,77.148,77.601
58,M,True,100.19,100.08,100.2,99.919,98.815
59,M,True,99.276,99.433,98.471,98.854,99.997
60,M,False,93.541,93.323,93.977,94.076,94.41
61,M,False,96.157,96.286,96.176,96.329,96.087
62,M,False,92.878,91.464,92.036,92.618,93.863
63,M,False,90.267,90.818,91.233,92.106,93.207
64,M,True,86.909,86.037,85.035,84.863,84.351
65,M,False,83.52,83.8,83.1,83.036,82.851
66,M,False,80.277,79.536,80.689,79.142,77.488
67,M,False,66.793,66.812,67.889,67.549,67.85
68,M,False,72.147,71.504,71.427,70.038,73.051
69,M,True,91.572,91.201,91.798,92.421,92.902
70,M,False,95.075,94.706,94.938,94.874,95.169
71,M,False,97.266,97.96,98.028,97.633,97.004
72,M,True,104.69,106.64,107.13,108.93,109.15
73,M,False,100.91,100.74,101.17,100.58,101.11
74,M,False,55.977,56.5,54.905,49.905,56.315
75,M,False,70.459,71.13,71.492,71.089,71.227
76,M,False,92.026,92.6,92.989,93.446,93.889
77,M,False,123.26,122.44,121.33,120.72,118.68
78,M,True,90.686,91.956,92.865,93.057,93.331
79,M,False,90.597,90.743,90.636,91.151,90.942
80,M,True,69.665,66.091,71.003,70.701,69.666
81,M,False,70.937,73.007,73.495,71.475,74.852
82,M,False,111.78,109.71,109.71,109.52,109.83
83,M,False,53.094,50.354,52.427,55.837,52.659
84,M,False,106.79,105.76,105.19,105.08,105.04
85,M,False,92.425,92.539,92.518,92.298,92.712
86,M,True,106.84,107.48,109.11,109.13,110.48
87,M,True,110.54,110.94,111.13,111.6,111.74
88,M,False,82.864,82.448,82.997,83.472,84.132
89,M,True,110.8,109.62,110.2,109.89,109.71
90,M,False,108.98,109.32,109.47,109.14,109.0
91,M,True,84.358,84.024,83.591,82.658,82.097
92,M,False,81.189,81.282,81.813,82.403,82.808
93,M,True,109.81,109.6,108.88,109.12,108.26
94,M,False,105.65,105.1,104.95,103.7,102.53
95,M,False,94.87,95.416,96.27,96.717,97.18
96,M,True,114.09,112.87,114.01,113.69,113.82
97,M,True,105.24,105.71,105.77,105.75,105.81
98,M,False,110.55,109.1,109.47,109.75,109.5
99,M,True,103.98,103.9,104.21,104.37,104.47
100,M,False,99.225,99.614,100.4,101.15,101.5
101,M,False,74.544,75.016,74.888,75.338,75.484
102,M,True,101.68,101.75,102.07,102.82,103.13
103,M,True,92.004,91.266,90.399,89.885,88.192
104,M,True,69.049,69.775,67.38,69.147,68.483
105,M,False,70.751,70.383,69.944,68.562,69.187
106,M,False,77.134,77.578,77.52,77.058,76.073
107,M,True,74.21,73.536,73.092,73.014,72.388
108,M,False,73.014,72.388,71.99,72.734,74.339
109,M,False,73.327,73.759,74.596,74.57,75.11
110,M,False,76.995,76.388,76.884,75.684,76.655
111,M,False,78.189,77.9,77.937,78.284,78.714
112,M,False,79.848,80.197,80.261,80.1,79.76
113,M,True,78.858,75.893,78.482,78.302,75.305
114,M,False,102.85,88.967,97.693,97.807,85.749
115,M,True,77.524,77.595,77.493,77.295,77.417
116,M,False,95.498,90.771,90.778,93.511,93.161
117,M,False,83.368,83.222,83.19,83.206,82.792
118,M,False,80.381,80.481,81.079,81.911,81.301
119,M,True,98.562,97.757,97.346,98.045,99.229
120,M,True,87.816,95.925,95.82,87.426,96.982
121,M,False,98.856,99.913,100.33,99.644,99.663
122,M,False,93.758,93.441,92.572,91.883,91.133
123,M,False,80.066,79.814,79.814,80.182,80.194
124,M,False,67.195,66.789,66.973,66.644,65.641
125,M,True,46.408,49.087,47.317,47.103,49.173
126,M,True,56.444,54.693,57.188,56.33,53.289
127,M,True,62.26,62.13,62.324,61.921,63.138
128,M,True,74.03,73.278,73.999,73.674,73.518
129,M,True,76.998,77.096,77.079,77.245,77.106
130,M,True,76.102,76.083,76.288,76.641,76.688
131,M,False,85.017,84.816,84.58,84.642,84.116
132,M,False,83.654,84.13,84.428,84.672,84.732
133,M,False,84.156,83.703,83.89,84.22,84.199
134,M,False,93.058,93.462,93.266,93.457,93.804
135,M,True,63.968,65.706,66.339,64.812,65.646
136,M,False,96.536,98.216,98.387,99.319,99.568
137,M,False,72.556,74.941,72.565,73.272,73.873
138,M,True,132.88,134.36,135.16,134.17,133.26
139,M,False,121.96,122.31,122.86,124.53,122.97
140,M,True,74.318,74.702,74.863,73.614,72.943
141,M,False,74.483,73.98,75.59,75.487,75.613
142,M,False,77.742,78.211,77.744,78.172,78.125
143,M,True,92.261,92.214,92.381,91.809,92.309
144,M,False,91.052,90.557,90.627,90.02,89.916
145,M,False,62.556,63.167,63.629,63.805,63.885
146,M,False,81.992,75.853,75.491,83.694,84.078
147,M,False,113.37,113.52,113.55,112.79,112.04
148,M,False,86.164,86.449,86.67,87.275,88.097
149,M,True,54.767,53.456,54.248,54.034,52.584
150,M,True,80.365,80.597,80.899,80.886,80.731
151,M,False,80.597,80.899,80.886,80.731,81.196
152,M,False,80.835,81.334,81.014,81.274,81.101
153,M,True,83.404,83.683,83.894,84.349,83.857
154,M,False,84.239,83.928,83.963,83.847,83.994
155,M,False,84.365,83.95,83.417,84.245,84.583
156,M,False,85.455,85.167,84.839,84.104,83.905
157,M,False,84.271,83.963,83.736,84.02,84.603
158,M,False,87.113,87.936,87.787,87.628,88.785
159,M,False,96.643,96.132,95.573,95.022,94.168
160,M,False,100.86,102.07,101.72,102.49,102.79
161,M,False,85.303,84.533,83.422,82.33,82.374
162,M,True,126.57,126.92,126.03,126.9,126.13
163,M,False,138.36,138.69,138.9,139.86,139.96
164,M,False,112.38,113.96,114.27,114.25,112.87
165,M,True,0.0,0.0,0.0,0.0,0.0
166,M,False,107.93,107.7,108.51,108.51,108.11
167,M,True,81.125,81.776,81.753,81.369,82.109
168,M,True,90.741,91.023,91.186,91.816,91.654
169,M,False,92.145,91.594,91.693,91.551,91.57
170,M,True,94.918,95.064,94.833,94.703,95.3
171,M,False,98.803,99.936,100.47,100.81,100.9
172,M,False,101.47,101.74,101.88,101.6,102.17
173,M,False,70.469,69.713,70.485,70.912,71.261
174,M,False,85.858,86.793,87.513,88.21,89.068
175,M,False,93.278,93.119,93.582,93.388,94.115
176,M,True,0.0,0.0,0.0,0.0,0.0
177,M,False,81.902,74.622,77.472,71.712,81.563
178,M,False,72.208,69.9,68.151,72.232,67.438
179,M,False,96.827,96.511,96.141,96.517,96.593
180,M,True,88.736,87.725,86.958,87.97,86.722
181,M,False,95.54,95.037,95.224,95.61,96.358
182,M,True,99.775,100.05,100.43,99.811,100.13
183,M,False,100.1,100.95,102.88,103.67,103.39
184,M,True,111.66,112.56,111.94,112.42,111.7
185,M,False,106.73,106.63,107.6,106.74,106.39
186,M,True,97.398,97.139,97.623,97.985,98.555
187,M,False,102.49,102.83,101.9,101.21,101.34
188,M,False,98.597,98.339,98.385,98.51,98.262
189,M,True,98.325,98.284,98.327,98.332,98.674
190,M,True,102.33,102.52,101.13,101.04,100.71
191,M,True,98.723,99.205,98.741,98.149,98.562
192,M,True,100.44,100.88,101.12,101.42,102.01
193,M,False,105.09,105.1,105.19,105.37,105.07
194,M,True,101.36,101.99,102.82,103.03,103.51
195,M,False,105.93,106.24,106.21,106.97,106.63
196,M,False,106.27,106.66,106.21,106.34,106.89
197,M,True,106.28,105.99,105.48,105.78,105.04
198,M,True,105.04,104.9,105.3,105.25,105.16
199,M,False,104.17,104.47,105.19,105.88,107.07
200,M,False,60.323,63.027,61.415,69.054,68.5
201,M,True,105.81,105.83,106.04,105.39,105.0
202,M,False,105.0,104.76,104.45,105.02,106.25
203,M,False,106.45,105.93,106.08,106.12,106.36
204,M,True,105.65,105.58,105.45,106.1,106.27
205,M,False,108.62,108.76,108.67,108.68,108.89
206,M,True,111.15,111.62,112.38,111.97,112.48
207,M,False,111.69,111.55,112.05,112.1,111.41
208,M,True,109.61,109.64,109.59,109.84,110.92
209,M,False,111.3,110.69,109.94,109.83,109.54
210,M,True,110.32,110.32,109.33,109.9,110.49
211,M,False,106.41,105.93,106.05,106.63,107.39
212,M,False,105.61,105.25,104.62,104.62,104.27
213,M,False,65.421,63.357,63.818,63.537,62.142
214,M,True,100.03,100.48,100.36,100.32,99.997
215,M,True,91.392,91.033,90.885,90.671,90.039
216,M,False,87.919,88.523,88.642,88.913,88.533
217,M,False,87.063,86.724,86.695,86.306,85.62
218,M,False,83.652,83.994,83.257,83.04,82.556
219,M,True,93.32,92.795,93.131,92.927,92.996
220,M,False,95.007,95.29,95.53,95.8,96.331
221,M,False,96.311,96.384,96.242,96.134,96.198
222,M,False,97.763,97.568,97.276,97.341,96.984
223,M,False,79.19,79.108,78.913,78.499,78.45
224,M,False,58.212,60.662,60.625,60.857,60.287
225,M,True,87.663,88.738,89.341,89.89,89.641
226,M,False,92.565,92.205,92.51,92.72,92.098
227,M,False,101.8,101.32,101.06,100.94,101.54
228,M,False,104.73,104.93,104.72,104.73,104.55
229,M,False,43.522,50.682,71.012,63.264,55.513
230,M,False,71.012,63.264,55.513,72.903,71.006
231,M,False,104.38,105.26,105.81,106.11,105.45
232,M,False,122.73,123.26,101.66,121.97,121.8
233,M,False,109.56,108.88,107.6,106.53,105.97
234,M,False,101.75,100.84,99.606,99.396,98.231
235,M,True,55.101,58.836,73.293,79.879,103.04
236,M,True,63.582,66.451,67.09,67.636,66.597
237,M,True,85.784,84.97,86.77,87.333,85.285
238,M,False,89.433,89.005,93.86,92.015,91.212
239,M,True,91.928,92.613,92.054,91.058,90.935
240,M,False,102.29,101.35,100.2,99.982,98.955
241,M,False,104.42,105.71,103.78,104.25,104.74
242,M,True,129.98,129.11,128.16,128.02,127.5
243,M,False,117.69,117.63,117.22,118.09,116.88
244,M,False,114.03,113.31,112.99,112.04,111.56
245,M,False,83.438,81.885,81.065,81.178,80.113
246,M,False,108.11,107.95,109.29,108.23,109.54
247,M,False,102.87,103.31,104.0,103.44,103.51
248,M,True,76.792,76.463,76.566,77.001,77.082
249,M,False,82.972,82.852,83.107,83.145,83.372
250,M,True,123.14,124.19,123.87,124.36,123.34
251,M,False,128.11,128.26,127.78,127.76,128.44
252,M,False,144.85,143.22,128.69,127.36,124.38
253,M,False,73.349,72.751,71.669,72.128,72.063
254,M,False,112.92,112.99,113.08,112.56,111.49
255,M,False,99.381,100.58,101.01,101.23,99.944
256,M,False,110.81,111.01,110.01,110.63,109.5
257,M,False,112.47,112.9,112.38,113.11,112.87
258,M,False,120.0,119.7,118.58,117.17,116.25
259,M,False,90.427,92.849,93.734,93.26,93.881
260,M,True,90.719,90.638,90.969,90.867,90.478
261,M,False,92.65,92.861,93.754,94.744,94.066
262,M,False,85.688,85.01,84.971,84.927,84.583
263,M,False,104.59,104.18,103.63,104.21,103.81
264,M,False,100.62,100.21,100.33,100.99,101.01
265,M,False,71.381,72.345,71.435,69.593,71.509
266,M,False,46.476,46.021,56.825,48.413,50.896
267,M,False,55.6,57.407,56.935,57.866,58.142
268,M,False,66.664,66.667,64.742,68.538,66.34
269,M,False,119.76,120.06,121.02,121.8,122.73
270,M,True,94.211,93.59,93.8,94.478,94.778
271,M,False,94.478,94.778,94.391,94.7,93.026
272,M,False,60.011,57.336,59.321,61.303,61.908
273,M,False,110.05,108.85,109.64,109.13,109.75
274,M,True,119.37,120.35,121.1,121.76,122.18
275,M,False,131.32,129.75,130.44,129.37,128.98
276,M,True,109.6,109.96,109.96,110.26,110.3
277,M,False,112.15,111.43,111.36,110.65,109.97
278,M,True,108.67,108.13,108.89,108.62,108.57
279,M,True,107.94,107.9,107.22,107.65,108.11
280,M,False,108.59,108.65,108.24,107.93,107.6
281,M,False,108.24,107.93,107.6,107.6,108.14
282,M,False,97.322,96.755,97.058,96.768,97.206
283,M,False,106.07,106.63,106.76,106.48,106.09
284,M,False,106.48,106.09,105.97,105.77,105.44
285,M,True,0.0,0.0,0.0,0.0,0.0
286,M,True,48.529,49.198,48.438,49.228,48.837
287,M,True,75.96,78.137,79.848,79.352,79.022
288,M,False,79.52,78.66,81.578,83.65,83.241
289,M,False,83.821,82.444,82.645,81.931,81.066
290,M,False,82.261,80.147,82.102,80.219,80.732
291,M,False,85.712,86.213,85.017,86.027,87.734
292,M,True,95.677,95.606,95.874,96.324,96.455
293,M,False,90.602,89.859,89.233,88.601,88.252
294,M,False,97.063,97.704,97.61,98.655,98.622
295,M,False,85.184,85.322,85.487,85.624,85.367
296,M,True,94.66,95.22,94.876,94.661,95.756
297,M,False,94.876,94.661,95.756,94.211,93.457
298,M,False,80.142,80.361,79.425,78.677,78.423
299,M,False,64.625,64.437,64.219,65.335,64.824
300,M,False,98.741,97.949,97.597,97.959,97.377
301,M,True,102.11,102.98,103.91,103.5,103.89
302,M,False,107.27,107.39,107.18,106.66,106.3
303,M,True,76.295,76.847,76.685,76.093,75.491
304,M,True,78.857,79.359,80.468,81.185,81.808
305,M,True,91.889,92.495,92.234,92.517,92.556
306,M,True,99.976,100.27,100.42,100.94,100.95
307,M,True,98.794,98.775,98.228,98.82,98.522
308,M,False,117.21,118.23,118.25,117.08,116.46
309,M,False,55.898,53.591,57.638,56.226,54.752
310,M,False,85.865,86.187,85.958,85.976,85.765
311,M,False,67.847,68.555,67.899,68.327,68.423
312,M,True,109.16,110.26,111.31,112.67,114.99
313,M,True,117.0,116.85,116.41,115.27,114.36
314,M,False,111.64,112.49,112.6,113.17,113.29
315,M,False,66.145,66.724,58.693,68.388,69.953
316,M,True,92.321,92.898,93.517,93.194,93.519
317,M,False,91.3,90.968,90.796,91.219,91.211
318,M,False,111.8,113.12,114.16,115.39,114.71
319,M,True,54.908,53.919,56.955,57.183,58.523
320,M,False,59.382,60.139,60.453,61.636,61.901
321,M,True,104.05,104.59,105.53,105.4,106.16
322,M,False,105.4,106.16,105.95,106.57,106.3
323,M,False,88.371,88.364,88.76,88.724,88.464
324,M,True,106.53,106.81,106.86,106.56,106.08
325,M,False,102.85,102.8,103.17,103.51,103.03
326,M,False,101.06,100.81,99.648,99.867,98.763
327,M,False,93.677,93.937,93.849,94.717,95.236
328,M,False,125.11,124.12,123.24,123.79,122.97
329,M,True,116.74,116.78,117.57,117.68,117.5
330,M,False,113.61,113.04,112.64,111.43,110.97
331,M,True,66.674,67.067,63.626,64.55,63.868
332,M,True,67.895,70.12,68.099,68.764,69.075
333,M,True,69.651,70.446,68.963,70.678,70.032
334,M,False,73.404,74.068,74.004,74.69,74.438
335,M,False,78.359,78.758,79.033,79.642,79.799
336,M,False,76.486,76.566,77.245,77.289,77.396
337,M,False,107.08,107.49,107.87,108.72,107.66
338,M,True,90.057,90.266,90.402,90.109,90.204
339,M,False,77.207,76.087,76.609,77.082,77.123
340,M,False,77.694,77.528,77.187,76.721,76.045
341,M,False,61.793,63.031,65.273,54.099,57.427
342,M,False,67.033,51.127,49.299,46.142,43.729
343,M,False,45.224,43.545,42.785,44.06,42.87
344,M,False,43.563,51.244,45.026,47.187,46.482
345,M,False,63.253,63.514,59.753,61.246,58.458
346,M,False,64.257,63.871,62.338,61.503,63.201
347,M,True,78.601,79.371,78.98,79.102,77.684
348,M,False,77.765,77.282,76.408,76.523,76.471
349,M,False,81.695,79.685,78.005,81.866,82.589
350,M,True,94.567,94.867,95.059,95.474,95.173
351,M,False,100.02,100.47,100.01,100.51,99.432
352,M,True,114.36,115.72,116.45,117.42,117.98
353,M,True,105.29,105.42,105.9,105.01,104.38
354,M,False,100.43,100.13,100.16,99.797,99.315
355,M,False,101.21,100.72,101.47,101.6,101.51
356,M,False,109.57,109.64,108.96,109.13,108.76
357,M,False,100.44,101.08,102.55,103.39,103.93
358,M,False,103.23,102.72,102.49,102.0,102.15
359,M,False,115.2,115.48,115.14,114.82,113.55
360,M,True,100.58,100.39,100.5,100.55,100.48
361,M,False,100.39,100.23,99.355,99.903,98.834
362,M,False,99.145,99.051,98.815,99.104,98.838
363,M,False,105.95,105.22,106.27,105.87,107.0
364,M,True,102.66,101.91,101.75,100.8,100.29
365,M,False,103.68,104.14,104.76,105.88,107.18
366,M,False,101.04,101.31,101.27,101.08,100.69
367,M,True,111.31,112.22,110.93,110.16,110.16
368,M,True,110.28,109.72,109.05,109.6,109.02
369,M,True,110.63,110.47,110.8,111.29,108.57
370,M,True,110.77,111.86,111.02,112.54,112.75
371,M,True,111.29,108.68,108.29,107.84,108.12
372,M,True,115.03,115.11,115.75,115.58,115.97
373,M,True,116.29,117.34,116.47,117.27,116.43
374,M,False,112.23,113.04,112.86,112.08,113.32
375,M,False,116.02,115.57,115.13,114.69,113.74
376,M,True,115.02,115.32,115.28,115.22,115.75
377,M,False,107.4,107.13,107.58,108.12,108.26
378,M,False,108.1,107.87,107.76,107.66,107.85
379,M,False,110.04,110.3,110.64,111.35,111.4
380,M,False,99.386,99.483,99.091,98.67,98.857
381,M,False,88.27,86.958,86.751,86.158,86.303
382,M,False,107.55,108.71,109.48,110.12,110.83
383,M,False,80.354,81.354,80.63,79.891,79.625
384,M,False,75.139,75.145,74.97,76.008,76.776
385,M,False,71.51,71.686,71.908,71.665,72.131
386,M,False,122.1,122.04,122.1,122.19,122.56
387,M,False,111.59,112.09,111.74,113.36,114.0
388,M,True,88.204,92.089,86.712,92.951,82.613
389,M,True,90.205,90.126,89.729,94.12,94.557
390,M,True,99.045,99.076,97.746,96.986,96.767
391,M,False,97.285,99.356,99.17,100.2,98.781
392,M,False,99.24,100.48,100.3,100.54,102.14
393,M,False,109.9,110.62,109.26,109.74,108.27
394,M,True,107.24,106.51,104.89,104.94,104.13
395,M,False,104.24,104.62,106.0,106.88,109.13
396,M,False,86.425,83.452,80.554,77.829,79.618
397,M,True,89.631,89.1,88.273,87.722,87.781
398,M,True,71.0,70.786,70.917,71.242,72.128
399,M,False,66.014,68.045,67.407,69.618,70.778
400,M,False,110.85,109.83,109.84,110.9,110.97
401,M,False,73.595,79.319,80.999,81.924,82.702
402,M,True,115.88,117.0,118.44,117.94,117.22
403,M,False,121.96,121.98,120.43,120.46,120.12
404,M,False,119.26,118.28,118.13,118.09,118.88
405,M,False,78.603,78.097,77.921,77.833,77.984
406,M,False,72.859,73.307,73.349,73.203,72.877
407,M,False,106.1,105.41,105.15,104.09,103.47
408,M,False,99.267,99.638,99.791,99.935,100.21
409,M,True,83.37,82.905,83.686,83.482,83.039
410,M,False,72.009,70.649,70.312,70.229,69.371
411,M,False,65.84,65.631,65.314,66.534,65.92
412,M,False,70.256,70.105,68.908,68.985,68.601
413,M,False,116.82,117.02,117.97,119.47,121.45
414,M,False,95.621,95.337,94.837,94.677,94.598
415,M,True,65.611,62.698,60.736,61.651,64.59
416,M,True,68.79,67.537,67.191,68.338,69.524
417,M,True,75.14,76.696,75.6,75.265,76.466
418,M,True,95.021,95.811,95.931,96.11,95.547
419,M,True,75.418,73.454,75.424,74.497,74.17
420,M,False,76.458,76.385,77.088,75.171,77.132
421,M,False,144.56,142.82,142.43,141.66,143.53
422,M,False,81.395,83.445,83.274,84.514,84.456
423,M,False,92.444,92.465,92.531,92.68,92.679
424,M,False,81.617,82.46,81.948,82.553,82.563
425,M,False,63.691,66.412,66.171,63.704,65.011
426,M,False,103.93,103.96,103.24,102.99,103.88
427,M,False,75.639,76.192,76.572,76.515,76.504
428,M,True,74.366,74.963,76.393,77.481,76.526
429,M,False,90.02,90.554,89.518,90.02,89.635
430,M,False,96.938,96.022,95.72,95.027,93.761
431,M,False,82.363,82.184,83.094,82.357,82.92
432,M,False,95.791,94.502,94.278,93.645,94.434
433,M,True,129.11,129.64,130.21,129.48,129.04
434,M,False,130.21,129.48,129.04,129.55,130.03
435,M,False,132.28,131.99,131.78,132.57,131.2
436,M,True,60.491,59.719,63.716,63.222,61.832
437,M,True,80.412,80.176,80.02,79.33,79.561
438,M,False,84.592,84.768,84.299,83.98,83.598
439,M,False,87.175,87.238,87.832,88.39,88.315
440,M,False,88.315,88.327,88.773,88.993,88.947
441,M,False,88.138,88.309,87.829,88.171,88.442
442,M,True,94.18,94.26,94.528,94.906,95.271
443,M,False,97.22,96.844,96.399,95.679,95.13
444,M,True,95.75,95.778,95.93,95.551,95.504
445,M,True,93.582,93.43,93.516,93.662,93.653
446,M,True,94.932,94.838,94.295,93.85,93.795
447,M,False,94.295,93.85,93.795,94.307,94.112
448,M,False,95.582,95.808,95.998,95.871,95.899
449,M,False,94.379,94.498,94.377,94.702,94.785
450,M,False,95.204,95.462,95.577,95.665,95.816
451,M,True,95.085,94.583,94.325,93.588,93.065
452,M,False,90.48,90.144,89.668,89.787,89.568
453,M,False,87.756,87.407,87.168,87.08,86.933
454,M,False,86.907,87.061,87.042,87.25,87.376
455,M,False,86.999,86.765,86.339,85.957,85.695
456,M,True,81.627,81.728,81.871,81.93,82.174
457,M,True,71.486,71.282,71.509,72.07,72.212
458,M,False,70.758,70.586,70.524,70.557,70.123
459,M,False,69.205,69.187,68.593,69.325,69.665
460,M,False,68.306,68.202,67.219,66.575,66.511
461,M,False,65.669,65.402,65.457,65.691,65.1
462,M,False,66.917,66.085,65.677,65.975,65.614
463,M,False,64.327,64.921,65.297,65.349,64.625
464,M,False,64.625,66.137,65.357,65.938,66.767
465,M,False,67.174,66.884,66.329,65.796,65.354
466,M,True,60.401,57.337,58.805,61.505,56.167
467,M,False,67.541,67.241,67.734,68.159,69.65
468,M,True,75.051,71.808,74.723,75.932,76.823
469,M,True,76.775,75.647,75.441,72.867,73.799
470,M,True,84.192,84.542,85.001,85.269,84.323
471,M,False,87.902,88.185,88.572,89.068,89.611
472,M,False,90.639,90.7,89.546,89.616,89.369
473,M,False,92.01,92.195,92.183,92.113,91.647
