,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5
1216,B,False,5337.8,5436.1,5557.1,5516.2,5535.6
1217,B,False,7122.3,7293.1,7475.4,7550.2,7743.9
1218,B,False,1812.7,1780.2,1789.4,1803.6,1749.2
1219,B,False,8901.8,8720.2,8785.2,8659.6,8812.2
1220,B,False,1964.7,1963.8,1836.1,1804.3,1759.7
1221,B,False,3382.3,3305.0,3310.2,3318.0,3282.3
1222,B,False,6027.2,6203.1,6204.0,6167.5,5971.9
1223,B,True,6053.5,5947.0,6151.8,6055.0,6083.3
1224,B,True,8110.8,8159.1,8277.1,8284.3,8113.0
1225,B,True,3041.1,3007.6,2941.3,2841.4,2938.6
1226,B,False,2757.5,2786.1,2737.9,2787.2,2797.5
1227,B,False,1543.4,1568.5,1569.2,1647.7,1629.1
1228,B,False,2424.1,2420.5,2456.3,2435.1,2443.1
1229,B,False,9006.4,8927.8,9093.3,9159.1,9135.2
1230,B,False,8435.4,8628.0,8580.3,8647.3,8841.3
1231,B,False,3218.8,3229.4,3282.5,3275.0,3345.0
1232,B,False,2357.9,2354.5,2358.7,2361.5,2420.4
1233,B,False,1720.2,1763.5,1776.8,1756.3,1816.2
1234,B,False,3441.6,3495.1,3528.0,3568.0,3523.7
1235,B,False,2903.2,2768.3,2852.5,2880.2,2894.0
1236,B,True,1179.6,1187.0,1193.5,1188.7,1147.6
1237,B,False,12931.0,13766.0,14067.0,14514.0,14197.0
1238,B,True,2151.6,2128.8,2118.5,2077.1,1988.2
1239,B,True,1402.1,1393.4,1470.4,1407.6,1380.8
1240,B,False,4213.3,4211.1,4087.8,4087.1,3968.4
1241,B,False,3146.9,3038.6,3092.5,3151.8,2956.3
1242,B,True,1851.9,1891.1,1906.8,1945.1,1950.1
1243,B,False,20911.0,21056.0,21279.0,21243.0,21390.0
1244,B,False,1487.0,1535.1,1533.7,1557.8,1617.5
1245,B,False,9329.0,9177.2,9161.6,9232.2,9241.9
1246,B,False,1204.5,1201.0,1121.9,1167.9,1174.1
1247,B,False,2800.4,2729.4,2721.2,2671.6,2665.7
1248,B,False,7610.5,7555.7,7472.5,7198.3,7184.5
1249,B,False,6813.6,6759.4,6646.2,6725.9,6662.1
1250,B,True,5085.4,5097.1,5103.5,5083.9,5030.9
1251,B,False,6887.7,6842.6,6923.6,6769.5,6937.2
1252,B,True,5033.0,5530.0,4677.4,5307.9,4913.3
1253,B,False,2676.8,2730.5,2762.0,2692.5,2732.8
1254,B,True,3714.3,3729.9,3586.6,3518.4,3613.9
1255,B,False,6107.3,5907.2,5954.7,5798.9,5640.1
1256,B,False,9522.2,9564.2,9481.3,9488.4,9384.7
1257,B,False,3432.2,3556.8,3592.4,3611.3,3590.8
1258,B,False,3641.0,3704.8,3782.5,3932.0,3976.6
1259,B,True,8712.4,8730.0,8612.6,8561.5,8569.4
1260,B,False,2066.1,1995.3,2009.5,2092.4,2022.4
1261,B,False,8738.4,8987.1,9135.9,9183.7,9309.1
1262,B,False,3889.2,3912.5,3886.1,3792.1,3782.9
1263,B,False,7843.1,7569.4,7325.2,7166.3,7190.5
1264,B,False,1474.9,1473.9,1561.1,1474.6,1560.4
1265,B,False,4073.1,4052.3,4383.4,4561.4,4360.7
1266,B,True,2418.6,2449.2,2348.6,2413.8,2396.3
1267,B,False,3718.4,3856.0,3702.3,3757.4,3808.0
1268,B,False,4284.3,4079.0,4026.0,3925.5,4124.1
1269,B,False,4667.1,4683.9,4645.8,4502.7,4399.2
1270,B,False,5300.8,5476.3,5616.3,5530.5,6100.3
1271,B,False,1211.9,1203.5,1234.0,1247.0,1256.8
1272,B,False,11062.0,10129.0,9986.7,10379.0,10081.0
1273,B,False,2234.4,2268.4,2241.2,2225.5,2222.2
1274,B,False,2041.5,2057.3,2066.5,1936.0,2021.8
1275,B,False,1196.4,1177.1,1194.9,1193.2,1207.1
1276,B,False,6192.4,6128.9,6320.6,6733.2,6647.1
1277,B,True,2977.1,2902.7,2878.1,2801.6,2721.9
1278,B,True,12296.0,12138.0,11933.0,11773.0,11684.0
1279,B,False,773.95,794.28,800.92,817.87,850.21
1280,B,False,18178.0,18187.0,18122.0,17981.0,17871.0
1281,B,False,1521.6,1500.7,1481.2,1476.5,1513.4
1282,B,False,2064.4,2082.6,2125.2,1974.6,2059.4
1283,B,False,9295.4,9557.6,9861.9,9984.3,10188.0
1284,B,False,5319.1,5147.4,5287.2,5010.6,5094.9
1285,B,False,5101.7,5709.4,5671.2,5505.1,5201.5
1286,B,False,2400.7,2435.9,2436.9,2278.0,2316.5
1287,B,True,1484.6,1484.3,1462.7,1473.8,1442.4
1288,B,False,9975.8,9809.8,10005.0,9782.1,9805.2
1289,B,False,11185.0,11162.0,11082.0,11074.0,10980.0
1290,B,False,5813.1,5425.8,4933.7,4756.9,4715.0
1291,B,True,5501.0,5616.8,5634.5,5673.5,5606.7
1292,B,False,8194.2,8128.2,8169.5,8153.1,8090.8
1293,B,False,9086.8,9331.1,9196.1,9203.9,9159.6
1294,B,False,1299.4,1399.3,1430.0,1591.5,1357.2
1295,B,False,1931.1,1880.5,1865.2,1822.1,1832.9
1296,B,False,2229.9,2091.1,2105.2,2166.7,2094.7
1297,B,True,8772.2,8802.8,8775.8,8734.3,8852.1
1298,B,False,4994.7,5292.5,5165.3,5525.0,5796.1
1299,B,False,9466.1,9846.9,9684.0,9456.3,9510.9
1300,B,False,4403.2,4444.9,4445.1,4404.4,4522.5
1301,B,False,5745.1,5861.0,6025.9,6059.0,6215.8
1302,B,False,3013.7,2906.7,2739.5,2800.0,2813.9
1303,B,True,3529.3,3541.5,3588.9,3663.1,3789.7
1304,B,False,4263.6,4228.4,4219.1,4219.4,4198.8
1305,B,False,2962.6,3158.5,2990.4,2909.5,2854.4
1306,B,False,2106.5,2057.5,2104.6,2103.5,2099.1
1307,B,False,3408.7,3239.3,3393.6,3312.5,3212.2
1308,B,False,5736.6,5805.8,5806.3,5837.5,5876.1
1309,B,True,5697.7,5733.3,5847.5,6009.7,6166.6
1310,B,False,4458.7,4441.0,4314.6,4330.8,4377.0
1311,B,False,10955.0,10993.0,10960.0,10507.0,10283.0
1312,B,False,4531.6,4374.2,4503.9,4529.7,4591.1
1313,B,False,3112.6,3107.9,3068.9,3072.4,3013.5
1314,B,False,7346.9,7251.2,7348.0,7193.4,7359.0
1315,B,False,20190.0,20180.0,19851.0,19700.0,20020.0
1316,B,True,6693.3,6746.8,6593.6,6755.8,6831.5
1317,B,False,1730.9,1699.6,1693.1,1685.7,1736.7
1318,B,False,3574.8,3529.9,3562.8,3643.7,3693.8
1319,B,False,812.27,805.16,752.93,726.45,706.94
1320,B,False,4172.1,4262.1,4256.1,4432.0,4034.5
1321,B,False,6017.0,5921.0,5952.9,6043.6,6111.0
1322,B,False,9753.1,9491.6,9490.3,9462.4,9262.4
1323,B,False,1442.4,1413.0,1417.2,1442.9,1391.2
1324,B,False,4334.2,4359.0,4389.8,4413.1,4351.4
1325,B,False,1746.8,1814.8,1834.5,1830.7,1853.6
1326,B,False,4127.9,4182.6,4261.4,3694.3,3425.7
1327,B,False,3974.4,3960.5,4078.0,4113.6,4408.3
1328,B,False,6504.6,6425.4,6504.5,6558.3,6500.0
1329,B,False,6679.9,6658.5,6692.1,6629.4,6530.5
1330,B,False,4687.8,4298.8,3946.8,4222.6,4230.5
1331,B,False,5639.8,5789.0,5856.0,5926.5,5822.6
1332,B,False,4980.6,4995.6,5109.4,5122.3,5142.7
1333,B,False,2945.4,3020.5,3099.8,3214.9,3126.2
1334,B,False,8923.3,8764.7,8711.3,8624.9,8539.5
1335,B,False,1286.8,1264.3,1318.2,1368.7,1407.6
1336,B,True,4371.8,4304.3,4280.7,4247.9,4293.3
1337,B,True,1761.2,1767.0,1744.1,1766.5,1792.6
1338,B,True,7250.9,2562.7,3144.5,6847.1,4673.5
1339,B,False,6216.5,6240.3,6396.4,6480.5,6450.6
1340,B,False,1863.1,1847.7,1842.5,1821.2,1792.4
1341,B,False,4566.5,4418.8,4613.9,4627.9,4842.1
1342,B,False,6634.6,6693.3,6746.8,6593.6,6755.8
1343,B,False,7578.5,7343.8,7252.1,7336.1,7269.1
1344,B,True,7095.6,6901.5,6921.3,6788.1,6636.8
1345,B,False,7518.5,7549.7,7593.4,7357.3,8558.4
1346,B,False,5547.4,5526.8,5489.7,5432.4,5420.9
1347,B,False,8183.7,8302.2,8360.6,8495.0,8441.1
1348,B,False,3131.4,3159.8,3236.5,3334.6,3346.8
1349,B,False,4746.0,4463.8,4544.5,4497.7,4455.6
1350,B,False,4344.9,4569.9,4727.5,5021.1,5300.8
1351,B,False,950.51,949.81,948.79,947.01,955.35
1352,B,False,12522.0,12835.0,11910.0,11531.0,10592.0
1353,B,False,6519.3,6569.0,6753.2,6972.9,6977.5
1354,B,False,7349.4,7372.2,7297.2,7467.9,7291.7
1355,B,False,6322.2,6467.1,6607.2,6675.8,6606.1
1356,B,False,2305.7,2277.6,2266.2,2308.7,2421.1
1357,B,False,5277.8,5344.5,5283.2,5347.5,5317.9
1358,B,False,1942.4,1930.0,1850.1,1873.2,1881.3
1359,B,False,4187.2,4184.9,4178.2,4204.8,4190.9
1360,B,False,10223.0,10207.0,10182.0,10156.0,10191.0
1361,B,False,2377.4,2425.3,2457.0,2408.3,2377.9
1362,B,False,2778.9,2760.6,2830.7,2733.0,2623.8
1363,B,False,7390.5,7414.1,7440.2,7396.0,7483.1
1364,B,False,1808.1,1686.1,1738.2,1653.5,1640.9
1365,B,True,4287.8,4362.6,4284.7,4244.3,4047.6
1366,B,False,8175.0,8518.4,7927.4,7772.0,7934.3
1367,B,False,2353.3,2398.6,2416.1,2540.7,2631.5
1368,B,True,4433.2,4304.4,4163.4,4304.0,4563.2
1369,B,False,1069.1,1075.6,1065.5,1059.1,1066.2
1370,B,False,3869.9,3833.0,3807.8,3920.5,3708.3
1371,B,False,7574.7,7343.5,7477.5,7342.4,7440.6
1372,B,False,4301.1,4264.3,4326.5,4396.4,4393.6
1373,B,False,0.0,0.0,0.0,0.0,0.0
1374,B,True,4149.9,4141.7,4258.6,4292.6,4244.4
1375,B,False,8325.8,8297.5,8460.3,8497.9,8570.5
1376,B,False,3295.1,3332.0,3394.8,3360.5,3377.9
1377,B,False,4392.6,4387.1,4418.7,4469.3,4446.1
1378,B,True,1920.7,1917.1,2157.9,2282.2,2115.1
1379,B,True,2592.7,2777.8,2880.2,3016.6,3109.8
1380,B,False,5025.0,5132.4,5197.3,5496.2,5031.9
1381,B,False,3313.1,3319.4,3314.9,3388.2,3342.4
1382,B,False,4493.5,4545.2,4407.3,4450.2,4375.4
1383,B,True,4118.0,4139.2,3935.4,3940.8,3873.2
1384,B,False,5749.0,5647.6,5570.3,5536.0,5565.5
1385,B,False,5591.6,5518.5,5483.3,5565.2,5490.4
1386,B,False,5558.3,5648.9,5710.0,5854.7,5938.6
1387,B,False,2939.1,2837.3,3007.5,3421.2,3330.2
1388,B,True,4262.6,4382.7,4399.5,4314.4,4414.9
1389,B,True,1963.6,1569.6,1479.7,1829.3,1838.7
1390,B,True,1516.0,1532.3,1403.0,1421.1,1490.4
1391,B,True,5745.6,5658.7,5695.7,5750.1,5738.8
1392,B,False,1324.6,1352.9,1370.1,1404.2,1409.2
1393,B,False,3980.3,3464.5,4415.4,4363.5,4580.0
1394,B,False,5074.6,5025.9,5312.9,5235.6,5394.2
1395,B,False,9985.0,9764.7,9572.4,9338.1,9200.0
1396,B,True,3535.3,3428.4,3686.6,3540.5,3429.3
1397,B,False,5805.2,5814.0,5768.1,5628.9,5638.5
1398,B,False,1952.7,2028.3,2075.5,2068.9,2137.5
1399,B,False,3864.6,3850.6,4039.7,4165.9,4268.4
1400,B,False,930.25,891.39,858.78,811.43,785.03
1401,B,True,2342.5,2380.9,2259.2,2309.8,2367.9
1402,B,False,4459.8,4430.2,4437.8,4465.9,4441.5
1403,B,False,3894.8,4022.9,3567.3,3736.0,4540.8
1404,B,False,8013.4,7988.2,8137.9,8138.6,8158.1
1405,B,False,5818.7,5726.1,5804.3,5813.9,5778.6
1406,B,False,4232.7,4146.6,4212.5,4308.6,4166.2
1407,B,False,4284.7,4274.9,4321.4,4390.7,4414.4
1408,B,True,5349.7,5276.4,5494.0,5562.7,5366.2
1409,B,False,4507.8,4509.3,5103.4,4461.6,4416.6
1410,B,True,4183.4,4147.4,4270.4,4256.5,4320.6
1411,B,False,2845.2,2792.6,2827.1,2778.1,2768.9
1412,B,False,3639.8,3803.9,3804.8,3537.7,3729.0
1413,B,False,3704.4,3651.6,3576.6,3583.3,3569.4
1414,B,False,3240.1,3175.4,3089.8,2951.8,2917.3
1415,B,False,9700.5,9644.7,9861.6,9371.9,9165.2
1416,B,False,1402.1,1393.4,1470.4,1407.6,1380.8
1417,B,False,4932.0,5144.0,5415.7,5547.4,5672.3
1418,B,False,1887.4,2009.5,2052.9,2105.3,2167.8
1419,B,False,7674.1,7727.0,7715.0,7561.2,7556.9
1420,B,False,2799.0,2765.0,2802.9,2788.9,2856.2
1421,B,False,11578.0,11478.0,11607.0,11519.0,11582.0
1422,B,False,1031.2,1023.4,1033.1,1010.1,1037.6
1423,B,False,3876.6,3973.8,3967.8,3867.0,3986.3
1424,B,False,1735.7,1793.1,1848.7,1775.1,1738.3
1425,B,False,4163.6,4275.4,4357.9,4312.7,4468.2
1426,B,False,2393.3,2392.7,2374.9,2399.5,2382.3
1427,B,False,2269.8,2323.0,2339.1,2407.9,2379.8
1428,B,True,3153.4,3246.3,3364.8,3618.5,3701.6
1429,B,False,2747.6,2833.7,2866.2,2910.3,2937.6
1430,B,True,5414.5,5537.2,5176.1,5183.9,4952.5
1431,B,True,1540.8,1530.7,1510.3,1500.0,1402.1
1432,B,True,1827.2,1801.2,1781.5,1814.8,1793.3
1433,B,False,5734.9,5538.4,5623.8,5623.8,5816.4
1434,B,False,3556.7,3550.8,3641.0,3704.8,3782.5
1435,B,False,1349.6,1343.0,1346.2,1344.9,1352.9
1436,B,False,3200.8,3186.1,3158.5,3178.8,3185.8
1437,B,False,1504.1,1534.8,1634.1,1603.0,1771.9
1438,B,False,3895.1,3886.0,3921.0,3879.4,3911.3
1439,B,False,14154.0,14171.0,14291.0,14249.0,14270.0
1440,B,False,8329.8,8354.7,8213.4,8250.2,8231.0
1441,B,False,2200.3,2407.4,2413.8,2479.0,2755.4
1442,B,False,9138.7,9073.3,9134.5,9282.6,9216.3
1443,B,False,14419.0,14693.0,14604.0,14618.0,14707.0
1444,B,False,8000.3,8053.5,7949.2,7921.2,7987.9
1445,B,False,8924.3,8415.6,9803.1,9329.9,6474.0
1446,B,False,5282.4,5176.3,5235.7,5258.1,5250.6
1447,B,False,13677.0,13562.0,13671.0,13638.0,13571.0
1448,B,False,10416.0,10419.0,10556.0,10717.0,10844.0
1449,B,False,2418.1,2368.9,2335.5,2196.5,2239.5
1450,B,False,2145.1,2160.7,2117.2,2154.8,2181.0
1451,B,False,2212.9,2199.2,2217.4,2196.2,2161.7
1452,B,False,1480.4,1428.4,1415.8,1391.8,1386.8
1453,B,False,0.0,0.0,0.0,0.0,0.0
1454,B,False,1829.4,1846.8,1831.3,1872.8,1887.8
1455,B,False,4328.0,4330.0,4374.9,4398.2,4409.4
1456,B,False,2038.1,2092.1,2104.9,2133.4,2118.2
1457,B,False,13998.0,14135.0,14148.0,14323.0,14298.0
1458,B,False,3583.9,3537.3,3487.8,3461.6,3523.8
1459,B,False,4126.9,4108.4,4235.6,4505.4,4742.9
1460,B,False,3967.8,3867.0,3986.3,3769.1,3890.1
1461,B,False,19346.0,19404.0,19455.0,19577.0,19505.0
1462,B,False,3769.1,3890.1,3912.5,3901.6,3931.7
1463,B,False,1981.1,1977.3,1954.3,1951.1,1929.1
1464,B,False,3358.6,3376.4,3391.1,3455.8,3365.8
1465,B,False,10616.0,10920.0,10956.0,10685.0,10136.0
1466,B,False,2959.7,2925.6,2963.1,3086.0,2995.7
1467,B,False,5303.2,5098.7,5325.1,5144.0,4988.0
1468,B,False,12319.0,11949.0,11774.0,11740.0,11587.0
1469,B,False,1693.1,1733.4,1792.2,1756.7,1811.9
1470,B,False,2001.5,2018.2,1983.2,2079.9,2014.2
1471,B,False,2410.0,2651.9,2945.8,3064.2,3171.1
1472,B,False,6983.6,6883.0,7053.4,7123.9,6903.8
1473,B,False,3216.0,3194.6,3190.5,3198.7,3198.0
1474,B,False,9204.1,9083.9,9170.8,9155.2,9052.9
1475,B,False,2728.4,2741.3,2683.3,2609.0,2672.9
1476,B,False,3183.8,3064.8,3113.8,3053.8,3000.9
1477,B,True,10924.0,10979.0,10838.0,10922.0,10872.0
1478,B,False,9611.4,9730.1,9900.0,9696.4,9521.0
1479,B,False,2422.9,2128.7,2267.2,1588.4,1450.1
1480,B,True,1760.8,1753.3,1723.5,1689.1,1664.5
1481,B,False,4335.0,4515.6,4655.3,4702.4,4975.1
1482,B,False,2118.5,2077.1,1988.2,1928.7,1853.5
1483,B,False,5222.7,5453.8,5395.0,5380.0,5427.2
1484,B,True,2071.1,2010.5,1987.9,1974.7,2003.2
1485,B,False,7499.4,7551.1,7354.6,7288.8,7167.6
1486,B,False,1863.9,1937.1,1814.7,1706.8,1730.0
1487,B,False,9083.6,8882.6,8847.6,8919.7,9028.5
1488,B,False,6569.3,6582.2,6409.9,6389.7,6390.0
1489,B,False,6026.6,5987.6,5902.7,5862.2,5833.7
1490,B,False,17221.0,16979.0,16897.0,16708.0,16337.0
1491,B,False,1581.1,1599.4,1577.9,1623.1,1612.5
1492,B,True,2531.5,2526.9,2511.9,2474.5,2426.3
1493,B,False,7570.6,7667.6,7593.9,7464.1,7360.4
1494,B,False,6748.2,6902.5,6981.6,7120.9,7137.2
1495,B,False,1665.9,1772.3,1716.6,1806.5,1857.9
1496,B,False,15381.0,15027.0,14970.0,14815.0,14775.0
1497,B,False,2009.0,2031.1,2043.0,2098.5,2039.6
1498,B,False,4742.8,4503.1,4659.9,3532.7,3735.1
1499,B,True,2151.5,2202.6,2240.1,2239.0,2287.6
1500,B,False,15134.0,15075.0,15130.0,15199.0,15120.0
1501,B,False,1886.7,1897.3,1969.8,1956.6,1986.3
1502,B,False,5777.1,5856.1,5890.0,5723.4,5836.9
1503,B,False,5519.3,5888.7,6043.8,5839.4,5588.8
1504,B,False,3067.3,3051.8,2979.4,2927.6,3005.9
1505,B,False,5488.8,5714.7,5677.3,5617.4,5556.8
1506,B,False,4657.9,4496.0,4480.3,4371.6,4310.8
1507,B,False,3148.4,3200.4,3306.6,3402.3,3545.1
1508,B,True,18344.0,18669.0,18660.0,18739.0,18412.0
1509,B,False,5356.3,5276.5,5240.6,5240.2,5102.5
1510,B,False,1656.5,1653.9,1648.1,1671.1,1683.3
1511,B,False,20397.0,20287.0,20328.0,20434.0,20662.0
1512,B,False,11330.0,11305.0,11443.0,11675.0,11724.0
1513,B,False,2024.3,2045.2,2005.2,2093.2,2097.9
1514,B,True,2589.5,2507.2,2550.8,2550.7,3009.8
1515,B,False,3246.9,3307.1,3237.8,3190.8,3175.6
1516,B,False,3101.2,3165.7,3210.8,3252.1,3310.4
1517,B,False,3646.7,3665.5,3810.9,3748.4,3846.5
1518,B,False,2782.8,2772.8,2819.8,2811.0,2828.2
1519,B,False,5624.8,5863.9,6325.5,6249.4,6128.4
1520,B,False,0.0,916.27,652.26,1407.1,898.03
1521,B,False,2100.8,2001.6,2137.5,2007.8,2019.7
1522,B,False,8007.6,7967.7,7951.0,7902.9,7643.4
1523,B,False,2402.5,2234.6,2325.2,2319.2,2201.8
1524,B,False,10156.0,10191.0,10196.0,10048.0,10286.0
1525,B,False,2970.7,2954.3,2952.1,2972.9,3015.4
1526,B,False,5491.9,5428.5,5447.6,5416.4,5407.5
1527,B,False,5327.7,5362.3,5281.5,5311.3,5259.7
1528,B,False,4894.2,4874.4,4679.6,4924.5,5115.1
1529,B,False,6166.1,5995.5,6003.4,6148.3,5968.4
1530,B,False,5800.9,5775.4,5726.1,5654.6,5639.1
1531,B,False,6074.0,6123.5,6283.9,6365.3,6506.4
1532,B,True,1246.8,1294.3,1330.7,1352.3,1332.5
1533,B,False,8800.4,8631.6,8584.5,8610.8,8603.6
1534,B,False,1603.7,1691.2,1801.4,1752.0,1796.8
1535,B,False,4663.3,4641.1,4544.8,4507.8,4430.2
1536,B,False,3146.5,3122.0,3070.5,3017.0,2960.9
1537,B,False,10748.0,10809.0,10634.0,10330.0,10262.0
1538,B,False,3177.5,3188.6,3172.7,3195.9,3187.8
1539,B,False,5884.3,5888.9,5809.9,5816.9,5763.1
1540,B,False,1552.7,1652.1,1599.5,1622.2,1646.6
1541,B,False,3212.9,3126.6,3134.8,3127.1,3180.2
1542,B,False,9107.1,9075.9,9061.1,9201.3,9321.9
1543,B,False,10102.0,10057.0,10209.0,10080.0,9999.9
1544,B,False,4067.7,4442.7,4545.7,3903.5,3903.8
1545,B,False,2507.3,2437.3,2401.1,2443.3,2470.8
1546,B,False,4507.5,4485.4,4890.0,4790.2,5021.5
1547,B,False,1384.7,1401.6,1416.0,1482.1,1477.0
1548,B,False,1753.1,1732.4,1691.0,1671.9,1671.7
1549,B,False,2804.8,2862.2,2961.8,2998.6,2965.3
1550,B,False,2258.1,2328.8,2344.7,2313.0,2447.2
1551,B,False,6280.6,6344.9,6350.6,6231.0,6148.7
1552,B,False,4265.5,4328.0,4330.0,4374.9,4398.2
1553,B,False,2952.6,3130.4,3024.3,3130.4,3213.2
1554,B,False,1394.2,1390.3,1364.0,1393.2,1398.8
1555,B,False,4685.8,4616.6,4585.3,4509.1,4536.4
1556,B,False,4802.0,4857.7,4771.3,4747.9,4831.1
1557,B,False,4388.6,4460.6,4471.2,4506.8,4430.6
1558,B,False,7644.5,7753.7,7621.7,7590.7,7734.7
1559,B,False,11290.0,11583.0,11713.0,11740.0,11919.0
1560,B,False,2039.8,2105.2,2156.9,2214.9,2155.5
1561,B,False,7801.3,7826.8,7778.0,7009.6,7138.2
1562,B,False,3362.1,3360.8,3441.6,3495.1,3528.0
1563,B,False,2546.6,2516.6,2504.4,2438.5,2491.4
1564,B,False,3205.6,3178.4,3032.7,3099.3,3174.0
1565,B,False,8880.5,8858.9,9081.3,9297.6,9495.5
1566,B,False,1899.2,1901.8,1854.0,1866.9,1798.7
1567,B,False,3457.8,3419.8,3325.9,3166.4,3130.9
1568,B,False,3729.0,3812.0,4022.1,3997.4,3998.8
1569,B,False,1999.7,1977.3,1927.2,1887.4,1854.7
1570,B,False,16376.0,16365.0,15780.0,15808.0,15690.0
1571,B,False,2403.1,2486.7,2784.0,2095.8,2363.2
1572,B,False,3638.3,3596.0,3660.9,3585.9,3632.6
1573,B,False,779.75,848.87,981.03,1034.5,1031.7
1574,B,False,8192.7,8112.8,8110.8,8159.1,8277.1
1575,B,False,9537.1,9841.1,9909.6,9699.4,9946.4
1576,B,False,5522.0,5472.7,5440.1,5455.4,5523.0
1577,B,False,2750.2,2575.9,2554.6,2529.4,2538.5
1578,B,False,5988.0,5906.6,5741.2,5686.0,5771.1
1579,B,False,1781.7,1731.8,1741.0,1707.1,1739.4
1580,B,False,3092.3,3135.1,3185.8,3341.6,3271.7
1581,B,True,8325.2,8279.4,8510.3,8500.0,8586.0
1582,B,False,7814.0,7870.6,7882.2,8014.7,7917.7
1583,B,False,4035.1,4172.7,4139.7,4113.9,4070.7
1584,B,False,5502.6,5423.8,5364.5,5400.1,5484.5
1585,B,False,6593.6,6755.8,6831.5,6901.1,7011.9
1586,B,False,1394.7,1435.6,1392.4,1403.4,1412.5
1587,B,False,4307.6,4472.8,4352.7,4436.8,4442.5
1588,B,False,18669.0,18739.0,18628.0,18514.0,18389.0
1589,B,False,3495.1,3508.6,3518.2,3587.3,3474.6
1590,B,False,1531.2,1501.1,1524.2,1511.5,1505.4
1591,B,True,5674.4,5699.5,5751.0,5706.4,5843.9
1592,B,False,4231.8,4204.6,4114.9,3999.4,3905.3
1593,B,False,5311.3,5259.7,5315.5,5442.8,5394.0
1594,B,False,3902.5,3783.6,3816.0,3678.7,3741.4
1595,B,False,8129.7,8111.9,8157.6,8172.9,8316.7
1596,B,False,5291.5,5324.1,5630.6,5386.2,5704.9
1597,B,False,8990.3,8961.0,9058.9,9043.9,9029.7
1598,B,False,3109.7,3271.3,3271.3,3166.0,3357.3
1599,B,True,1954.0,1874.4,1924.4,1908.9,1952.9
1600,B,False,10507.0,10283.0,9922.9,9582.5,9278.1
1601,B,False,20654.0,20728.0,21084.0,21391.0,21269.0
1602,B,False,1942.8,1934.5,1947.9,1976.3,1964.6
1603,B,False,1485.6,1437.8,1425.2,1408.7,1390.1
1604,B,False,2764.3,2674.9,2604.4,2596.6,2609.0
1605,B,False,4904.2,5142.9,4948.7,4947.9,5037.1
1606,B,False,1641.3,1581.2,1583.5,1554.2,1581.6
1607,B,False,6839.3,6806.6,6799.3,6851.8,6946.6
1608,B,True,1859.3,1775.3,1796.1,1765.7,1752.6
1609,B,True,1526.7,1453.1,1427.8,1467.1,1427.8
1610,B,False,1822.3,1758.4,1721.3,1718.1,1700.7
1611,B,False,3767.9,4958.6,4460.5,4280.7,4459.2
1612,B,False,3351.9,3292.6,3118.0,3253.5,2904.1
1613,B,False,7864.5,7896.2,7974.7,8108.0,8124.3
1614,B,False,2305.5,2372.7,2469.4,2570.5,2552.3
1615,B,False,4665.5,4633.0,4645.1,4597.3,4547.3
1616,B,False,8597.7,8476.2,8548.0,8654.6,8346.1
1617,B,False,2360.9,2350.6,2311.7,2292.0,2277.0
1618,B,False,1704.5,1787.3,1753.6,1653.3,1636.0
1619,B,False,3313.2,3364.2,3436.6,3361.3,3433.3
1620,B,False,3929.8,3962.2,4026.9,3924.5,4037.9
1621,B,False,10069.0,9949.4,9956.4,9802.7,9753.7
1622,B,False,6356.8,6498.7,6459.1,6708.4,6850.3
1623,B,False,4339.7,4365.1,4301.6,4323.5,4308.1
1624,B,True,1501.0,1542.2,1520.7,1504.6,1471.2
1625,B,False,8782.3,8832.4,8835.0,8832.2,8815.3
1626,B,False,6166.6,6244.9,6360.5,6328.3,5980.0
1627,B,False,4676.4,4689.6,5107.5,4902.6,4982.3
1628,B,False,10090.0,10218.0,10217.0,10303.0,10174.0
1629,B,True,2356.4,2296.2,2383.3,2499.4,2518.9
1630,B,False,7018.3,6944.7,6773.3,6854.3,6847.7
1631,B,False,2133.5,2139.6,2125.9,2110.0,2208.8
1632,B,False,3227.2,3658.2,3456.9,3478.5,3432.5
1633,B,False,16365.0,15780.0,15808.0,15690.0,15422.0
1634,B,False,2126.7,2147.2,2130.1,2148.5,2160.4
1635,B,False,2643.7,2942.8,2852.4,2927.7,3064.2
1636,B,False,8905.3,8806.0,8900.3,8921.1,9034.3
1637,B,False,1969.3,2008.2,2026.6,2057.5,2040.8
1638,B,False,2872.1,2911.3,2999.7,3074.7,3128.1
1639,B,False,1177.5,1231.1,1196.4,1177.1,1194.9
1640,B,False,3600.4,3663.9,3749.5,3697.7,3878.3
1641,B,False,7664.2,7578.8,7707.9,7612.7,7515.5
1642,B,False,3153.3,2886.5,2962.6,3050.8,2766.0
1643,B,False,14706.0,14709.0,14708.0,14895.0,15007.0
1644,B,False,2308.4,2361.2,2376.0,2434.0,2377.4
1645,B,False,10811.0,11067.0,11291.0,11631.0,12036.0
1646,B,False,5389.1,5911.2,5948.0,6148.0,6821.4
1647,B,False,2628.1,2552.2,2644.2,2495.3,2519.5
1648,B,False,9802.6,9654.0,9656.4,9683.4,9762.4
1649,B,False,2700.0,2629.5,2685.6,2709.1,2665.8
1650,B,False,2106.6,2058.7,1971.7,1950.8,2036.9
1651,B,True,2880.4,2221.4,2038.4,2472.0,2121.1
