,FLARE_TYPE,COINCIDENCE,USFLUX_1,USFLUX_2,USFLUX_3,USFLUX_4,USFLUX_5
2120,N,False,1.1192e+22,1.1182e+22,1.1138e+22,1.0999e+22,1.1003e+22
2121,N,False,4.4764e+21,4.4401e+21,4.4115e+21,4.4211e+21,4.4108e+21
2122,N,False,6.1348e+21,6.0887e+21,6.0044e+21,6.0039e+21,5.9469e+21
2123,N,False,1.0352e+21,9.8156e+20,1.0078e+21,1.0048e+21,9.8749e+20
2124,N,False,2.2256e+21,2.2119e+21,2.1704e+21,2.1516e+21,2.0739e+21
2125,N,False,3.0996e+21,3.1222e+21,3.0916e+21,3.1366e+21,3.087e+21
2126,N,False,1.1084e+21,1.113e+21,1.1212e+21,1.1022e+21,1.1025e+21
2127,N,False,2.3743e+21,2.3865e+21,2.3591e+21,2.254e+21,2.1679e+21
2128,N,False,1.9401e+21,1.9414e+21,1.988e+21,2.012e+21,2.0248e+21
2129,N,False,2.955e+21,2.9068e+21,2.9792e+21,2.8991e+21,2.8837e+21
2130,N,False,2.0486e+22,2.0411e+22,2.0483e+22,2.0598e+22,2.0515e+22
2131,N,False,6.6213e+21,6.6421e+21,6.7142e+21,6.527e+21,6.426e+21
2132,N,False,3.5432e+21,3.5394e+21,3.537e+21,3.5274e+21,3.5092e+21
2133,N,False,2.3031e+21,2.2822e+21,2.315e+21,2.3496e+21,2.3887e+21
2134,N,False,2.494e+21,2.4307e+21,2.4953e+21,2.4731e+21,2.4428e+21
2135,N,False,3.0513e+22,3.0322e+22,3.0308e+22,3.0151e+22,3.0165e+22
2136,N,False,3.9476e+21,3.9756e+21,3.9793e+21,3.8561e+21,3.8591e+21
2137,N,False,1.7205e+21,1.7131e+21,1.674e+21,1.6618e+21,1.6918e+21
2138,N,False,1.6147e+21,1.643e+21,1.6757e+21,1.7357e+21,1.7419e+21
2139,N,False,3.0847e+21,3.0948e+21,3.1083e+21,3.1574e+21,3.19e+21
2140,N,False,2.3156e+21,2.3624e+21,2.3966e+21,2.3959e+21,2.4262e+21
2141,N,False,1.1636e+21,1.1907e+21,1.1738e+21,1.2384e+21,1.2347e+21
2142,N,False,7.9528e+21,7.9322e+21,7.8701e+21,7.9152e+21,7.9325e+21
2143,N,False,2.1578e+21,2.0882e+21,2.1151e+21,2.1126e+21,2.1226e+21
2144,N,False,1.6058e+21,1.6205e+21,1.6379e+21,1.5985e+21,1.6189e+21
2145,N,False,1.0088e+21,1.0052e+21,1.0046e+21,1.0036e+21,1.001e+21
2146,N,False,1.403e+22,1.4028e+22,1.386e+22,1.3867e+22,1.3851e+22
2147,N,False,7.0242e+20,6.8346e+20,6.5978e+20,6.8487e+20,6.9856e+20
2148,N,False,1.8404e+21,1.8809e+21,1.856e+21,1.8602e+21,1.9158e+21
2149,N,False,1.3059e+21,1.3067e+21,1.338e+21,1.3567e+21,1.3528e+21
2150,N,False,3.8389e+21,3.8617e+21,3.867e+21,3.9143e+21,3.9346e+21
2151,N,False,3.2126e+22,3.2053e+22,3.1959e+22,3.1898e+22,3.191e+22
2152,N,False,2.0759e+21,2.0736e+21,2.0645e+21,2.0468e+21,2.0755e+21
2153,N,False,8.0152e+21,8.0643e+21,8.0895e+21,8.0988e+21,8.1115e+21
2154,N,False,6.5088e+21,6.4152e+21,6.5202e+21,6.5052e+21,6.4972e+21
2155,N,False,2.7016e+21,2.6535e+21,2.6476e+21,2.6422e+21,2.643e+21
2156,N,False,1.2408e+21,1.2859e+21,1.3944e+21,1.4167e+21,1.456e+21
2157,N,False,4.5631e+21,4.4359e+21,4.4618e+21,4.4399e+21,4.3349e+21
2158,N,False,4.3461e+20,4.2414e+20,4.252e+20,4.1679e+20,4.0904e+20
2159,N,False,3.7361e+22,3.7491e+22,3.7533e+22,3.7648e+22,3.7797e+22
2160,N,False,2.4377e+22,2.4525e+22,2.4289e+22,2.4383e+22,2.4568e+22
2161,N,False,1.4929e+22,1.5009e+22,1.4942e+22,1.4843e+22,1.4901e+22
2162,N,False,4.1937e+21,4.1658e+21,4.1116e+21,4.1727e+21,4.0329e+21
2163,N,False,8.9492e+22,8.9206e+22,8.9124e+22,8.9184e+22,8.9149e+22
2164,N,False,9.086e+20,9.0039e+20,8.7384e+20,8.3263e+20,8.6789e+20
2165,N,False,6.4528e+21,6.5148e+21,6.516e+21,6.4745e+21,6.4314e+21
2166,N,False,1.9256e+22,1.9146e+22,1.9037e+22,1.8939e+22,1.8854e+22
2167,N,False,1.6286e+21,1.6404e+21,1.6098e+21,1.6248e+21,1.6102e+21
2168,N,False,7.6169e+21,7.6497e+21,7.4989e+21,7.5889e+21,7.5222e+21
2169,N,False,9.6012e+20,9.8813e+20,9.8914e+20,1.0027e+21,9.95e+20
2170,N,False,5.9921e+22,5.9904e+22,5.97e+22,5.9921e+22,5.994e+22
2171,N,False,1.4918e+21,1.5229e+21,1.4972e+21,1.4968e+21,1.4981e+21
2172,N,False,3.7196e+22,3.7757e+22,3.7666e+22,3.7835e+22,3.7775e+22
2173,N,False,1.1946e+21,1.2088e+21,1.2254e+21,1.2607e+21,1.2181e+21
2174,N,False,2.2965e+21,2.3564e+21,2.4352e+21,2.3935e+21,2.4511e+21
2175,N,False,7.03e+20,6.9508e+20,6.7918e+20,6.868e+20,6.8569e+20
2176,N,False,1.852e+21,1.8177e+21,1.8005e+21,1.6962e+21,1.7452e+21
2177,N,False,5.1842e+21,5.1216e+21,5.0996e+21,5.0431e+21,5.0755e+21
2178,N,False,4.2057e+22,4.1981e+22,4.1943e+22,4.2024e+22,4.2123e+22
2179,N,False,4.2137e+22,4.2201e+22,4.2144e+22,4.2057e+22,4.1981e+22
2180,N,False,2.1677e+21,2.1692e+21,2.097e+21,2.1096e+21,2.1593e+21
2181,N,False,2.1257e+21,2.1134e+21,2.0921e+21,2.1011e+21,2.0482e+21
2182,N,False,5.9531e+21,6.0257e+21,6.2899e+21,6.3511e+21,6.6661e+21
2183,N,False,3.1835e+21,3.2042e+21,3.2171e+21,3.2147e+21,3.1819e+21
2184,N,False,1.6539e+22,1.657e+22,1.6668e+22,1.6806e+22,1.6687e+22
2185,N,False,3.9982e+21,4.0665e+21,4.0065e+21,3.9359e+21,3.8852e+21
2186,N,False,2.0818e+22,2.0499e+22,2.0083e+22,1.9818e+22,1.9556e+22
2187,N,False,1.1584e+21,1.2486e+21,1.2426e+21,1.2083e+21,1.2133e+21
2188,N,False,2.6945e+22,2.6914e+22,2.6963e+22,2.7317e+22,2.7511e+22
2189,N,False,3.5826e+22,3.6187e+22,3.6395e+22,3.6309e+22,3.6341e+22
2190,N,False,6.9179e+21,6.9761e+21,7.0934e+21,7.1838e+21,7.1528e+21
2191,N,False,1.4575e+21,1.4397e+21,1.4872e+21,1.454e+21,1.4975e+21
2192,N,False,2.6066e+21,2.6082e+21,2.6135e+21,2.5616e+21,2.5998e+21
2193,N,False,1.6494e+21,1.6255e+21,1.5891e+21,1.5747e+21,1.5859e+21
2194,N,False,3.817e+22,3.8226e+22,3.8344e+22,3.8357e+22,3.8643e+22
2195,N,False,5.8353e+22,5.8352e+22,5.7985e+22,5.8214e+22,5.7957e+22
2196,N,False,3.8778e+21,3.9054e+21,3.9655e+21,3.9516e+21,3.9356e+21
2197,N,False,1.3065e+21,1.2993e+21,1.2619e+21,1.2739e+21,1.2906e+21
2198,N,False,2.5475e+22,2.5415e+22,2.5644e+22,2.555e+22,2.5702e+22
2199,N,False,2.016e+22,1.9819e+22,1.9385e+22,1.9041e+22,1.8854e+22
2200,N,False,1.8333e+22,1.8583e+22,1.8739e+22,1.8895e+22,1.9054e+22
2201,N,False,7.2397e+21,7.1943e+21,7.119e+21,6.9841e+21,6.981e+21
2202,N,False,1.488e+21,1.52e+21,1.5119e+21,1.483e+21,1.4756e+21
2203,N,False,1.0439e+22,1.0349e+22,1.0375e+22,1.0293e+22,1.0191e+22
2204,N,False,6.4367e+21,6.54e+21,6.5903e+21,6.6084e+21,6.5894e+21
2205,N,False,6.9028e+22,6.9456e+22,7.0044e+22,6.9801e+22,7.0224e+22
2206,N,False,7.9818e+21,7.9176e+21,7.9045e+21,7.9156e+21,7.8888e+21
2207,N,False,2.5866e+21,2.5771e+21,2.5856e+21,2.5945e+21,2.625e+21
2208,N,False,1.0728e+22,1.0749e+22,1.0652e+22,1.0687e+22,1.0688e+22
2209,N,False,2.5823e+21,2.5597e+21,2.5977e+21,2.6325e+21,2.6442e+21
2210,N,False,5.2949e+20,5.0601e+20,5.219e+20,5.4414e+20,5.2936e+20
2211,N,False,2.5597e+21,2.5977e+21,2.6325e+21,2.6442e+21,2.6655e+21
2212,N,False,4.2927e+20,4.2243e+20,4.171e+20,3.9343e+20,3.9625e+20
2213,N,False,1.0765e+21,1.0674e+21,1.0443e+21,1.0387e+21,1.0165e+21
2214,N,False,3.2597e+22,3.262e+22,3.2741e+22,3.2699e+22,3.2716e+22
2215,N,False,5.3547e+21,5.3624e+21,5.2663e+21,5.2361e+21,5.1947e+21
2216,N,False,5.0326e+20,5.1851e+20,5.5479e+20,5.3598e+20,5.4087e+20
2217,N,False,1.6884e+22,1.6888e+22,1.7191e+22,1.7385e+22,1.7317e+22
2218,N,False,1.8988e+21,1.9079e+21,1.8922e+21,1.8903e+21,1.8792e+21
2219,N,False,1.5827e+22,1.5693e+22,1.5611e+22,1.5456e+22,1.53e+22
2220,N,False,1.3676e+22,1.3591e+22,1.3755e+22,1.3639e+22,1.3599e+22
2221,N,False,1.0699e+22,1.0674e+22,1.0726e+22,1.0646e+22,1.0648e+22
2222,N,False,2.0432e+21,2.1015e+21,2.0282e+21,2.0717e+21,2.1076e+21
2223,N,False,2.203e+21,2.25e+21,2.1927e+21,2.1893e+21,2.2468e+21
2224,N,False,1.1644e+21,1.158e+21,1.1619e+21,1.1684e+21,1.148e+21
2225,N,False,2.1539e+21,2.1776e+21,2.2207e+21,2.2196e+21,2.2555e+21
2226,N,False,1.384e+22,1.3776e+22,1.381e+22,1.3775e+22,1.3707e+22
2227,N,False,6.0806e+21,6.069e+21,6.0143e+21,6.0325e+21,6.0093e+21
2228,N,False,9.8655e+21,9.876e+21,9.9962e+21,1.0182e+22,1.0504e+22
2229,N,False,1.6244e+21,1.5946e+21,1.5633e+21,1.5201e+21,1.5184e+21
2230,N,False,7.1468e+21,7.0895e+21,7.0724e+21,7.0473e+21,6.9188e+21
2231,N,False,1.0234e+21,1.0121e+21,9.2986e+20,9.6668e+20,9.708e+20
2232,N,False,6.1803e+20,5.9082e+20,5.6395e+20,5.5615e+20,5.5707e+20
2233,N,False,5.9385e+21,5.9311e+21,5.9594e+21,5.9906e+21,5.9785e+21
2234,N,False,4.2774e+21,4.3083e+21,4.3282e+21,4.3774e+21,4.3646e+21
2235,N,False,1.6214e+21,1.6223e+21,1.6505e+21,1.5861e+21,1.5924e+21
2236,N,False,6.9174e+20,7.2006e+20,7.0092e+20,6.6631e+20,6.2934e+20
2237,N,False,2.0664e+22,2.0808e+22,2.0933e+22,2.0969e+22,2.1228e+22
2238,N,False,2.359e+21,2.4351e+21,2.4439e+21,2.4874e+21,2.4853e+21
2239,N,False,1.0365e+21,1.0071e+21,9.8421e+20,9.5898e+20,9.5493e+20
2240,N,False,8.2883e+22,8.2352e+22,8.201e+22,8.1827e+22,8.182e+22
2241,N,False,3.9515e+20,3.5079e+20,3.817e+20,4.0914e+20,4.0101e+20
2242,N,False,7.8383e+21,7.8099e+21,7.8092e+21,7.8672e+21,7.8472e+21
2243,N,False,5.172e+21,5.1635e+21,5.0738e+21,5.0305e+21,4.9528e+21
2244,N,False,6.7474e+20,6.7906e+20,6.5407e+20,6.4159e+20,6.1808e+20
2245,N,False,6.029e+20,6.067e+20,5.9134e+20,5.8303e+20,5.821e+20
2246,N,False,9.0834e+22,8.9795e+22,8.8933e+22,8.7928e+22,8.7026e+22
2247,N,False,2.0674e+21,2.0175e+21,2.0311e+21,1.9971e+21,1.9948e+21
2248,N,False,3.2859e+21,3.2887e+21,3.2764e+21,3.2727e+21,3.2749e+21
2249,N,False,1.2169e+22,1.22e+22,1.211e+22,1.2131e+22,1.2341e+22
2250,N,False,5.7549e+21,5.8168e+21,5.7557e+21,5.7732e+21,5.7711e+21
2251,N,False,1.2409e+21,1.2544e+21,1.22e+21,1.2393e+21,1.2133e+21
2252,N,False,7.7474e+21,7.6165e+21,7.6378e+21,7.646e+21,7.6739e+21
2253,N,False,3.705e+21,3.6908e+21,3.6724e+21,3.6755e+21,3.6652e+21
2254,N,False,4.7119e+21,4.6623e+21,4.6169e+21,4.7014e+21,4.7647e+21
2255,N,False,5.7542e+21,5.6594e+21,5.7515e+21,5.802e+21,5.8806e+21
2256,N,False,2.5563e+21,2.5316e+21,2.4992e+21,2.5015e+21,2.4696e+21
2257,N,False,1.1368e+20,1.2959e+20,1.2277e+20,1.0795e+20,1.0515e+20
2258,N,False,4.0898e+21,3.9961e+21,4.1086e+21,4.2911e+21,4.1971e+21
2259,N,False,2.892e+22,2.885e+22,2.8698e+22,2.8626e+22,2.8667e+22
2260,N,False,6.9499e+20,6.9056e+20,6.828e+20,6.8532e+20,6.5972e+20
2261,N,False,2.5203e+21,2.395e+21,2.3368e+21,2.2713e+21,2.1635e+21
2262,N,False,4.8863e+20,4.8354e+20,4.7961e+20,4.9834e+20,4.9661e+20
2263,N,False,1.7433e+21,1.7345e+21,1.7234e+21,1.7278e+21,1.7786e+21
2264,N,False,2.2093e+21,2.2106e+21,2.2277e+21,2.2079e+21,2.2207e+21
2265,N,False,3.973e+21,4.0103e+21,4.0526e+21,4.1117e+21,4.1209e+21
2266,N,False,7.9131e+21,7.9633e+21,7.8897e+21,7.8505e+21,7.8131e+21
2267,N,False,8.9606e+21,9.0523e+21,9.1386e+21,9.1811e+21,9.224e+21
2268,N,False,4.3489e+21,4.317e+21,4.346e+21,4.2919e+21,4.3139e+21
2269,N,False,4.3489e+21,4.317e+21,4.346e+21,4.2919e+21,4.3139e+21
2270,N,False,3.9422e+21,3.9621e+21,4.1139e+21,4.12e+21,4.2871e+21
2271,N,False,4.5206e+21,4.5673e+21,4.5342e+21,4.5573e+21,4.4829e+21
2272,N,False,8.8222e+20,9.1094e+20,9.3776e+20,9.6166e+20,9.2539e+20
2273,N,False,2.1908e+21,2.1721e+21,2.0623e+21,2.0565e+21,2.0493e+21
2274,N,False,2.8267e+21,2.8211e+21,2.8289e+21,2.8391e+21,2.8546e+21
2275,N,False,2.717e+21,2.6695e+21,2.6372e+21,2.6487e+21,2.6403e+21
2276,N,False,3.4576e+21,3.4281e+21,3.4561e+21,3.485e+21,3.5371e+21
2277,N,False,1.0397e+22,1.047e+22,1.0761e+22,1.1007e+22,1.1197e+22
2278,N,False,3.747e+21,3.7225e+21,3.7407e+21,3.722e+21,3.7373e+21
2279,N,False,7.3517e+20,6.8903e+20,7.1887e+20,7.4125e+20,7.1618e+20
2280,N,False,1.3691e+21,1.438e+21,1.5346e+21,1.4905e+21,1.5834e+21
2281,N,False,1.1677e+21,1.2042e+21,1.1501e+21,1.125e+21,1.1219e+21
2282,N,False,8.0685e+20,7.8865e+20,7.571e+20,7.6713e+20,7.811e+20
2283,N,False,1.4754e+21,1.4889e+21,1.4992e+21,1.5036e+21,1.4831e+21
2284,N,False,2.0188e+21,2.001e+21,1.9623e+21,1.879e+21,1.8553e+21
2285,N,False,8.78e+21,8.7338e+21,8.6606e+21,8.5323e+21,8.4827e+21
2286,N,False,2.624e+21,2.6231e+21,2.5422e+21,2.5341e+21,2.586e+21
2287,N,False,1.9352e+21,1.8551e+21,1.8824e+21,1.7443e+21,1.6933e+21
2288,N,False,2.7276e+21,2.7168e+21,2.6892e+21,2.661e+21,2.624e+21
2289,N,False,2.3719e+21,2.291e+21,2.232e+21,2.2197e+21,2.1871e+21
2290,N,False,1.0082e+22,1.0079e+22,1.0199e+22,1.0249e+22,1.0404e+22
2291,N,False,1.277e+22,1.2647e+22,1.2728e+22,1.2766e+22,1.2819e+22
2292,N,False,9.8933e+20,1.0189e+21,1.0157e+21,9.9249e+20,1.0073e+21
2293,N,False,6.4688e+21,6.4752e+21,6.3741e+21,6.3063e+21,6.3297e+21
2294,N,False,6.4342e+20,6.8502e+20,7.415e+20,7.9671e+20,8.5709e+20
2295,N,False,2.9741e+21,3.1265e+21,3.1683e+21,3.3082e+21,3.3542e+21
2296,N,False,1.0619e+22,1.0522e+22,1.0577e+22,1.0548e+22,1.07e+22
2297,N,False,9.8447e+21,9.9074e+21,9.9663e+21,1.0011e+22,1.0084e+22
2298,N,False,7.609e+21,7.6003e+21,7.4558e+21,7.3956e+21,7.304e+21
2299,N,False,7.8749e+20,7.4514e+20,7.3108e+20,6.8155e+20,7.1631e+20
2300,N,False,3.1631e+20,2.7951e+20,2.907e+20,2.8561e+20,2.7064e+20
2301,N,False,7.8894e+20,7.5352e+20,7.9565e+20,7.7343e+20,7.7735e+20
2302,N,False,1.7478e+22,1.7465e+22,1.7332e+22,1.7458e+22,1.7374e+22
2303,N,False,8.92e+20,8.7567e+20,8.9313e+20,8.9326e+20,8.826e+20
2304,N,False,5.0287e+21,4.9163e+21,4.7992e+21,4.8039e+21,4.7469e+21
2305,N,False,6.8503e+20,7.0514e+20,7.4339e+20,7.1645e+20,7.3339e+20
2306,N,False,9.1903e+21,9.1167e+21,9.0314e+21,9.0395e+21,8.9566e+21
2307,N,False,7.7489e+21,7.7016e+21,7.7656e+21,7.7575e+21,7.6973e+21
2308,N,False,1.0258e+21,1.1015e+21,1.0854e+21,1.0619e+21,1.0535e+21
2309,N,False,2.6512e+22,2.6547e+22,2.6461e+22,2.6579e+22,2.6582e+22
2310,N,False,6.1814e+20,6.0063e+20,5.921e+20,6.0169e+20,6.3472e+20
2311,N,False,1.1187e+22,1.1167e+22,1.092e+22,1.0547e+22,1.0518e+22
2312,N,False,1.8119e+21,1.7485e+21,1.6688e+21,1.5795e+21,1.5588e+21
2313,N,False,7.3742e+20,7.4097e+20,7.6614e+20,7.6622e+20,7.6304e+20
2314,N,False,3.9905e+21,4.029e+21,3.9596e+21,3.9584e+21,3.949e+21
2315,N,False,1.0186e+21,1.0251e+21,9.8536e+20,1.0068e+21,9.9e+20
2316,N,False,1.8974e+21,1.9199e+21,1.9513e+21,1.942e+21,1.9387e+21
2317,N,False,2.6338e+21,2.5835e+21,2.6305e+21,2.605e+21,2.5568e+21
2318,N,False,4.7808e+20,4.7532e+20,4.7699e+20,5.1328e+20,5.2188e+20
2319,N,False,5.0054e+20,5.1442e+20,5.1368e+20,5.0817e+20,5.0691e+20
2320,N,False,1.7404e+20,1.7507e+20,1.7985e+20,1.7582e+20,1.6191e+20
2321,N,False,1.7912e+21,1.7931e+21,1.7777e+21,1.7828e+21,1.8111e+21
2322,N,False,4.3966e+21,4.3864e+21,4.3526e+21,4.3615e+21,4.3488e+21
2323,N,False,5.3737e+20,5.3333e+20,5.0993e+20,5.1727e+20,5.2021e+20
2324,N,False,2.9341e+19,2.3487e+19,3.5144e+19,3.5995e+19,3.5824e+19
2325,N,False,5.0283e+20,4.9539e+20,4.9827e+20,4.7205e+20,4.3978e+20
2326,N,False,1.242e+21,1.2242e+21,1.2565e+21,1.1996e+21,1.1647e+21
2327,N,False,3.6978e+21,3.63e+21,3.6279e+21,3.596e+21,3.6255e+21
2328,N,False,6.6315e+20,6.3598e+20,6.0754e+20,6.0984e+20,5.7605e+20
2329,N,False,1.9409e+21,1.9537e+21,1.8744e+21,1.8338e+21,1.8038e+21
2330,N,False,1.1992e+21,1.2477e+21,1.2445e+21,1.1963e+21,1.1933e+21
2331,N,False,1.7001e+22,1.7048e+22,1.7077e+22,1.6997e+22,1.7046e+22
2332,N,False,1.7001e+22,1.7048e+22,1.7077e+22,1.6997e+22,1.7046e+22
2333,N,False,1.7001e+22,1.7048e+22,1.7077e+22,1.6997e+22,1.7046e+22
2334,N,False,6.3943e+21,6.3232e+21,6.2085e+21,6.0549e+21,5.9901e+21
2335,N,False,2.3105e+21,2.3074e+21,2.2832e+21,2.2488e+21,2.3106e+21
2336,N,False,2.2144e+22,2.2025e+22,2.2001e+22,2.186e+22,2.1801e+22
2337,N,False,4.6748e+21,4.7309e+21,4.8119e+21,4.8421e+21,4.9855e+21
2338,N,False,7.1553e+21,7.0815e+21,7.1041e+21,7.0239e+21,6.9841e+21
2339,N,False,3.9955e+21,3.9985e+21,4.0215e+21,4.0053e+21,4.0098e+21
2340,N,False,1.045e+21,1.0194e+21,9.8845e+20,9.9295e+20,9.9624e+20
2341,N,False,1.4311e+21,1.4732e+21,1.5123e+21,1.5326e+21,1.5566e+21
2342,N,False,1.7027e+21,1.6871e+21,1.6973e+21,1.713e+21,1.7079e+21
2343,N,False,1.0506e+21,1.0778e+21,1.1087e+21,1.0861e+21,1.0851e+21
2344,N,False,2.47e+21,2.4295e+21,2.3972e+21,2.3549e+21,2.2475e+21
2345,N,False,3.4711e+21,3.4738e+21,3.5516e+21,3.5032e+21,3.588e+21
2346,N,False,2.9908e+21,2.9224e+21,2.9527e+21,2.9686e+21,2.9916e+21
2347,N,False,2.5617e+21,2.4607e+21,2.4899e+21,2.5376e+21,2.5646e+21
2348,N,False,6.0423e+21,6.1083e+21,5.9635e+21,6.0614e+21,6.056e+21
2349,N,False,5.7816e+20,6.0212e+20,5.8403e+20,5.7866e+20,5.9576e+20
2350,N,False,5.0811e+21,5.0552e+21,5.0401e+21,4.975e+21,4.9855e+21
2351,N,False,3.7502e+21,3.696e+21,3.6455e+21,3.6737e+21,3.6635e+21
2352,N,False,3.0122e+20,3.0171e+20,3.7184e+20,4.2525e+20,4.8075e+20
2353,N,False,1.2971e+20,1.3995e+20,1.7654e+20,1.8439e+20,2.0246e+20
2354,N,False,3.2503e+21,3.3057e+21,3.2849e+21,3.2573e+21,3.2015e+21
2355,N,False,3.6487e+22,3.657e+22,3.6553e+22,3.6732e+22,3.6677e+22
2356,N,False,6.9998e+20,7.2741e+20,7.865e+20,7.9978e+20,7.8999e+20
2357,N,False,1.6295e+21,1.6046e+21,1.6196e+21,1.6094e+21,1.6146e+21
2358,N,False,1.0289e+21,1.0319e+21,1.0189e+21,9.7894e+20,9.6637e+20
2359,N,False,1.0784e+21,1.0832e+21,1.0749e+21,1.0674e+21,1.0746e+21
2360,N,False,6.2248e+20,6.2449e+20,6.5084e+20,6.4584e+20,6.447e+20
2361,N,False,2.6787e+21,2.7184e+21,2.6629e+21,2.6763e+21,2.6958e+21
2362,N,False,6.2055e+20,6.066e+20,6.1244e+20,6.2841e+20,6.4255e+20
2363,N,False,1.3525e+21,1.3582e+21,1.3061e+21,1.2529e+21,1.3006e+21
2364,N,False,4.7394e+21,4.7155e+21,4.7072e+21,4.7223e+21,4.6958e+21
2365,N,False,2.0976e+20,2.2805e+20,2.396e+20,2.3346e+20,2.4096e+20
2366,N,False,1.1818e+21,1.1815e+21,1.2214e+21,1.2357e+21,1.2235e+21
2367,N,False,3.0066e+21,3.0104e+21,3.0914e+21,3.106e+21,3.1211e+21
2368,N,False,8.8854e+20,8.8032e+20,8.3283e+20,7.9192e+20,8.1168e+20
2369,N,False,2.6959e+20,2.799e+20,2.4399e+20,2.6051e+20,2.9465e+20
2370,N,False,1.311e+21,1.3534e+21,1.3649e+21,1.3927e+21,1.3843e+21
2371,N,False,1.6225e+20,1.5126e+20,1.6036e+20,1.6474e+20,1.6535e+20
2372,N,False,1.8504e+21,1.8904e+21,1.8812e+21,1.8636e+21,1.8654e+21
2373,N,False,2.0998e+21,2.0334e+21,1.9921e+21,1.9791e+21,1.9162e+21
2374,N,False,9.5671e+20,9.7412e+20,9.6633e+20,9.856e+20,9.544e+20
2375,N,False,6.7736e+20,7.2147e+20,6.9531e+20,6.765e+20,6.8182e+20
2376,N,False,3.6761e+20,3.6566e+20,3.7167e+20,3.7444e+20,3.5559e+20
2377,N,False,3.6903e+21,3.6291e+21,3.6456e+21,3.6076e+21,3.6233e+21
2378,N,False,4.4237e+21,4.444e+21,4.4697e+21,4.4698e+21,4.5327e+21
2379,N,False,9.4436e+21,9.4016e+21,9.4477e+21,9.3376e+21,9.2776e+21
2380,N,False,1.4303e+21,1.4146e+21,1.3816e+21,1.372e+21,1.3835e+21
2381,N,False,3.5092e+21,3.5441e+21,3.5475e+21,3.6136e+21,3.6176e+21
2382,N,False,1.7083e+21,1.5179e+21,1.5284e+21,1.5094e+21,1.4775e+21
2383,N,False,2.2437e+21,2.251e+21,2.3008e+21,2.3161e+21,2.3408e+21
2384,N,False,1.0427e+21,1.0435e+21,1.0234e+21,1.0422e+21,1.0405e+21
2385,N,False,7.4525e+20,7.4243e+20,7.6397e+20,7.3849e+20,7.1163e+20
2386,N,False,1.7227e+21,1.7386e+21,1.7e+21,1.6936e+21,1.6839e+21
2387,N,False,2.4652e+21,2.4733e+21,2.4593e+21,2.4436e+21,2.4856e+21
2388,N,False,1.9809e+21,1.9831e+21,1.9425e+21,1.896e+21,1.8581e+21
2389,N,False,1.2895e+21,1.3193e+21,1.2964e+21,1.2752e+21,1.2212e+21
2390,N,False,3.8019e+19,2.9459e+20,2.8271e+20,2.7647e+20,3.7155e+20
2391,N,False,1.0968e+21,1.0847e+21,1.0786e+21,1.0538e+21,1.0393e+21
2392,N,False,1.3543e+21,1.3595e+21,1.3763e+21,1.4088e+21,1.4209e+21
2393,N,False,1.3829e+21,1.4278e+21,1.4423e+21,1.4618e+21,1.4625e+21
2394,N,False,2.9097e+21,2.9371e+21,2.8644e+21,2.879e+21,2.8625e+21
2395,N,False,5.1636e+20,5.2234e+20,5.332e+20,5.3093e+20,5.467e+20
2396,N,False,4.5172e+21,4.513e+21,4.5312e+21,4.4796e+21,4.4376e+21
2397,N,False,7.0184e+21,6.8973e+21,6.9276e+21,6.8579e+21,6.7162e+21
2398,N,False,1.4783e+21,1.5485e+21,1.5584e+21,1.5585e+21,1.5259e+21
2399,N,False,5.736e+21,5.7703e+21,5.8031e+21,5.8232e+21,5.9065e+21
2400,N,False,3.8739e+21,3.6911e+21,3.5694e+21,3.3859e+21,3.1646e+21
2401,N,False,1.3451e+21,1.3154e+21,1.3335e+21,1.3284e+21,1.3265e+21
2402,N,False,2.6355e+18,5.2855e+18,2.6222e+19,2.3791e+19,4.6071e+19
2403,N,False,3.0617e+20,3.198e+20,3.2448e+20,3.3552e+20,3.16e+20
2404,N,False,4.1987e+21,4.1043e+21,4.0888e+21,4.1236e+21,4.1412e+21
2405,N,False,3.2267e+21,3.2425e+21,3.278e+21,3.2963e+21,3.3405e+21
2406,N,False,1.0524e+22,1.032e+22,1.008e+22,1.005e+22,1.0087e+22
2407,N,False,7.1036e+21,7.0949e+21,6.8821e+21,6.7057e+21,6.6885e+21
2408,N,False,1.9766e+20,2.2357e+20,2.2923e+20,2.4058e+20,2.5062e+20
2409,N,False,1.0104e+20,7.6859e+19,7.2585e+19,7.0706e+19,5.2837e+19
2410,N,False,1.7604e+21,1.7503e+21,1.8056e+21,1.7957e+21,1.7821e+21
2411,N,False,2.8977e+22,2.9025e+22,2.899e+22,2.924e+22,2.9759e+22
2412,N,False,2.9954e+21,2.9957e+21,2.9976e+21,2.9272e+21,3.0577e+21
2413,N,False,7.5408e+21,7.549e+21,7.533e+21,7.484e+21,7.3445e+21
2414,N,False,3.4871e+21,3.431e+21,3.4609e+21,3.5003e+21,3.5301e+21
2415,N,False,3.935e+22,3.9335e+22,3.9703e+22,3.9863e+22,4.0186e+22
2416,N,False,3.706e+21,3.7091e+21,3.7374e+21,3.7193e+21,3.7798e+21
2417,N,False,1.746e+21,1.7173e+21,1.7297e+21,1.6863e+21,1.7458e+21
2418,N,False,9.4146e+21,9.2763e+21,9.0872e+21,9.012e+21,8.885e+21
2419,N,False,2.7807e+21,2.8437e+21,2.8985e+21,2.8838e+21,2.8883e+21
