,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5
1565,B,False,80.04,81.98,83.542,85.817,85.472
1566,B,False,42.518,50.977,48.479,46.416,43.98
1567,B,False,67.518,71.327,63.556,62.175,68.555
1568,B,False,4.788,3.8885,10.519,3.798,3.4659
1569,B,False,44.297,36.388,44.71,48.187,46.057
1570,B,False,30.679,32.426,32.603,34.683,42.208
1571,B,False,37.888,11.517,11.505,14.386,36.442
1572,B,False,12.36,13.515,15.178,12.737,15.47
1573,B,False,1.9198,3.3789,3.863,5.9536,2.9699
1574,B,False,175.82,172.13,167.06,165.49,173.54
1575,B,False,1.3104,2.223,4.2832,0.87262,0.76525
1576,B,False,173.57,183.0,156.12,159.98,157.61
1577,B,False,32.463,36.243,31.149,32.114,34.207
1578,B,False,30.691,28.62,27.521,27.34,31.846
1579,B,False,25.115,15.468,21.404,36.28,22.769
1580,B,False,9.4421,12.949,24.228,28.487,25.102
1581,B,True,40.139,29.063,39.268,42.828,44.475
1582,B,False,163.51,172.59,170.84,167.89,161.68
1583,B,False,84.886,84.959,82.466,82.798,87.815
1584,B,False,51.04,56.491,54.565,54.807,27.688
1585,B,False,315.92,348.02,349.36,342.98,341.51
1586,B,False,18.698,11.012,8.1201,10.769,13.505
1587,B,False,6.9769,8.8732,25.956,22.349,24.281
1588,B,False,43.914,39.161,40.188,32.29,32.742
1589,B,False,90.753,83.963,67.033,76.642,73.173
1590,B,False,18.458,21.671,21.955,21.782,23.728
1591,B,True,44.689,46.796,43.231,41.094,43.038
1592,B,False,90.087,92.422,82.903,81.588,81.344
1593,B,False,52.646,47.732,47.336,43.16,24.239
1594,B,False,51.716,49.949,51.868,56.109,54.361
1595,B,False,73.735,66.737,66.76,74.249,76.081
1596,B,False,31.954,34.281,34.501,29.823,23.479
1597,B,False,8.2907,8.7199,1.623,9.3889,5.9857
1598,B,False,127.53,132.63,131.63,125.44,134.85
1599,B,True,1.5748,1.4167,10.282,2.9336,2.3725
1600,B,False,230.21,231.96,213.57,193.01,196.34
1601,B,False,43.318,36.925,56.136,64.378,60.576
1602,B,False,53.112,48.902,48.316,52.692,49.33
1603,B,False,20.339,19.779,18.17,16.328,14.906
1604,B,False,112.2,112.04,109.5,115.09,110.86
1605,B,False,4.3184,6.6529,17.351,15.365,22.869
1606,B,False,27.155,30.237,24.756,26.447,30.797
1607,B,False,99.472,109.62,99.026,105.27,113.46
1608,B,True,21.123,19.101,20.129,26.724,26.611
1609,B,True,3.3688,1.5373,3.428,0.33405,3.5562
1610,B,False,50.415,43.521,45.725,40.673,45.717
1611,B,False,17.529,35.431,30.074,12.56,5.0326
1612,B,False,0.87019,2.8901,2.1306,1.6801,1.4584
1613,B,False,53.082,56.098,60.185,60.253,60.203
1614,B,False,40.831,37.734,40.812,41.365,41.114
1615,B,False,18.137,18.592,16.868,24.53,23.185
1616,B,False,59.46,51.251,52.451,53.81,62.373
1617,B,False,59.704,55.299,48.707,59.134,56.342
1618,B,False,13.4,11.881,10.706,9.8241,8.3827
1619,B,False,10.692,12.047,10.731,7.307,9.9476
1620,B,False,5.1651,4.5772,18.858,15.679,10.47
1621,B,False,52.287,54.115,48.078,44.578,46.706
1622,B,False,48.936,41.387,45.166,44.975,44.579
1623,B,False,104.84,114.79,114.26,117.07,111.8
1624,B,True,3.5529,11.619,10.396,9.3897,7.3612
1625,B,False,49.252,46.636,47.912,43.811,40.75
1626,B,False,31.098,33.489,31.628,24.32,22.072
1627,B,False,133.52,134.36,114.19,113.74,89.451
1628,B,False,171.61,168.12,165.34,180.79,183.87
1629,B,True,32.744,38.034,32.502,33.348,31.235
1630,B,False,9.8,2.4195,5.4118,9.003,13.742
1631,B,False,22.047,15.687,12.47,7.4109,0.85733
1632,B,False,7.8585,8.9264,10.69,9.5801,11.648
1633,B,False,32.426,32.603,34.683,42.208,32.894
1634,B,False,37.311,27.233,33.119,34.065,36.544
1635,B,False,12.398,14.679,9.0135,7.9569,4.193
1636,B,False,82.277,77.326,74.762,77.693,77.755
1637,B,False,13.991,19.915,19.961,12.712,20.996
1638,B,False,203.35,200.57,203.74,220.67,207.08
1639,B,False,0.33981,0.90578,0.71484,3.4015,1.467
1640,B,False,8.3224,10.531,10.544,9.2984,7.1198
1641,B,False,61.216,44.824,42.993,39.264,55.771
1642,B,False,1.351,1.7976,1.3425,2.0168,3.3614
1643,B,False,150.03,143.35,129.89,132.46,135.0
1644,B,False,54.613,43.337,51.958,59.173,48.762
1645,B,False,188.49,181.83,178.46,204.21,206.51
1646,B,False,20.239,17.388,8.61,4.9895,23.538
1647,B,False,35.457,24.89,30.842,41.288,18.828
1648,B,False,35.162,37.185,28.835,33.388,28.85
1649,B,False,131.85,127.8,130.88,132.31,113.31
1650,B,False,3.1798,2.9899,5.2884,1.5784,3.4441
1651,B,True,4.95,15.464,58.174,16.393,11.496
1652,B,False,15.414,16.722,17.351,13.372,14.096
1653,B,False,102.83,95.071,94.399,95.183,100.47
1654,B,False,280.17,258.25,274.46,266.08,272.4
1655,B,False,65.197,64.043,66.047,65.381,62.08
1656,B,False,34.476,31.595,35.312,32.288,30.813
1657,B,False,12.061,12.482,11.757,12.075,7.1096
1658,B,False,1.8037,0.80528,3.1219,2.0117,4.9458
1659,B,False,47.302,55.715,58.804,72.627,67.31
1660,B,False,56.53,50.591,58.435,56.084,61.961
1661,B,False,28.699,24.144,21.448,16.693,20.954
1662,B,False,15.596,14.702,12.946,11.287,12.741
1663,B,False,56.136,64.378,60.576,64.569,68.936
1664,B,False,6.2562,4.4714,3.3902,4.269,4.2522
1665,B,False,33.442,48.188,54.855,51.072,54.491
1666,B,False,15.273,9.4984,11.715,12.037,9.7888
1667,B,False,184.5,207.43,216.81,202.74,209.85
1668,B,True,39.021,42.918,51.404,46.335,46.793
1669,B,True,114.36,119.06,107.9,115.55,113.75
1670,B,False,121.22,116.48,120.95,153.62,147.61
1671,B,False,86.08,91.145,87.49,81.672,84.955
1672,B,False,262.05,272.49,280.2,255.47,262.02
1673,B,False,60.975,66.502,56.686,55.915,74.967
1674,B,False,88.128,76.34,84.762,87.463,79.955
1675,B,False,7.8215,7.4899,9.5593,14.427,16.605
1676,B,False,128.24,125.57,118.15,118.28,131.42
1677,B,False,88.339,83.513,96.644,95.81,98.591
1678,B,True,19.721,20.015,15.705,14.938,14.625
1679,B,False,135.82,137.44,124.61,131.67,123.85
1680,B,False,159.54,150.03,142.0,147.0,161.74
1681,B,False,10.081,10.253,15.395,9.6253,2.0556
1682,B,False,24.532,30.453,26.015,19.844,17.802
1683,B,False,18.197,14.731,7.5526,12.429,1.2266
1684,B,False,149.15,149.74,144.15,141.39,141.46
1685,B,False,6.0903,32.073,31.035,31.959,30.888
1686,B,False,1.3229,2.4768,4.5786,0.44569,5.3475
1687,B,False,17.546,17.367,20.829,20.239,27.851
1688,B,False,33.067,13.301,3.9161,7.4976,2.5224
1689,B,False,249.37,259.06,273.03,258.12,279.03
1690,B,False,4.9781,1.519,3.7697,1.5877,0.88395
1691,B,False,63.04,63.936,59.822,64.911,60.028
1692,B,False,61.17,61.205,52.17,62.262,77.936
1693,B,False,47.74,54.459,51.815,40.433,42.048
1694,B,False,37.152,48.845,2.4882,11.221,0.86286
1695,B,False,12.803,11.865,11.595,11.357,8.6809
1696,B,False,36.498,44.483,50.687,33.732,26.172
1697,B,True,34.006,42.939,31.215,39.8,41.802
1698,B,False,9.1526,7.1689,5.0698,7.0895,5.1216
1699,B,False,37.092,36.485,27.4,28.807,25.8
1700,B,False,12.805,12.293,11.654,9.2757,13.599
1701,B,False,5.3364,5.2979,1.424,7.9468,0.23505
1702,B,False,119.39,110.06,110.71,118.28,122.67
1703,B,False,14.528,18.464,17.039,17.538,15.606
1704,B,False,83.439,83.308,83.21,78.196,79.204
1705,B,True,11.506,12.327,12.408,11.869,9.8251
1706,B,False,4.9252,19.827,28.722,3.0403,21.814
1707,B,False,17.812,24.327,32.368,35.92,47.798
1708,B,False,2.8663,4.904,14.735,19.956,25.772
1709,B,False,51.82,44.412,47.967,64.211,70.668
1710,B,False,10.049,14.598,12.591,9.6099,23.243
1711,B,False,36.786,38.945,28.196,33.902,37.03
1712,B,False,7.9128,4.4546,2.4101,6.4829,4.8705
1713,B,False,18.923,21.392,18.969,13.518,12.167
1714,B,False,93.545,94.976,99.436,109.16,97.87
1715,B,False,8.183,15.349,12.802,9.0091,5.2861
1716,B,False,42.543,25.164,10.716,36.216,11.942
1717,B,False,0.55212,7.7329,14.178,11.798,16.61
1718,B,False,10.946,15.137,14.816,8.9226,9.0089
1719,B,False,33.765,31.387,32.233,34.068,39.412
1720,B,False,187.15,188.18,189.43,188.68,185.25
1721,B,False,50.489,43.559,53.281,48.416,55.316
1722,B,False,14.186,14.365,14.798,12.25,14.519
1723,B,False,2.3712,1.3503,1.3112,4.3949,0.41803
1724,B,False,42.191,45.531,43.632,42.266,49.134
1725,B,False,23.704,12.374,10.196,11.56,9.2335
1726,B,False,1.499,3.415,8.5016,7.1923,3.0895
1727,B,False,79.159,57.327,65.859,57.002,54.129
1728,B,False,46.575,48.612,54.808,57.896,62.374
1729,B,False,74.51,74.108,83.707,84.182,82.668
1730,B,False,32.502,33.348,31.235,39.215,39.083
1731,B,False,8.8842,9.5938,10.505,9.3255,8.6772
1732,B,False,43.413,45.327,44.689,49.961,67.351
1733,B,False,22.086,20.66,19.406,19.31,24.585
1734,B,False,11.211,7.9296,16.628,22.811,26.264
1735,B,False,1.4127,9.2015,3.4279,2.2017,0.60154
1736,B,False,23.627,31.701,27.606,54.527,37.031
1737,B,False,19.688,34.456,29.867,26.348,25.27
1738,B,False,25.007,28.612,21.561,17.336,19.019
1739,B,False,86.996,89.418,84.028,89.758,86.443
1740,B,False,96.094,109.71,125.04,127.5,122.23
1741,B,False,120.31,127.07,120.9,125.07,71.042
1742,B,False,85.922,87.828,96.879,94.107,85.156
1743,B,False,117.84,121.9,115.27,118.28,123.61
1744,B,False,79.852,72.306,85.114,92.026,95.148
1745,B,False,603.07,630.45,643.76,637.96,608.32
1746,B,False,100.19,95.899,97.313,100.0,104.67
1747,B,False,5.1739,5.9446,11.69,9.6481,1.4488
1748,B,True,0.10702,4.3876,12.984,5.5801,3.1301
1749,B,False,10.856,20.029,25.178,17.376,41.281
1750,B,False,34.375,34.418,42.881,49.026,52.442
1751,B,False,15.061,13.729,13.943,12.873,11.824
1752,B,False,24.715,19.978,26.17,31.457,32.323
1753,B,False,25.077,30.425,25.124,25.826,22.887
1754,B,False,4.3551,6.5506,10.11,4.3971,3.3301
1755,B,False,57.474,61.844,58.164,62.819,52.125
1756,B,False,25.511,21.684,19.856,17.255,11.176
1757,B,False,11.185,16.39,15.602,7.7765,7.0336
1758,B,False,23.586,18.565,21.06,16.211,19.475
1759,B,False,0.80171,0.62484,1.2492,1.3698,2.1525
1760,B,False,3.2508,1.7263,3.7019,5.7879,9.751
1761,B,False,29.944,27.345,25.124,36.279,25.985
1762,B,False,26.642,27.589,26.111,28.377,26.424
1763,B,False,19.086,20.764,21.921,19.244,21.847
1764,B,False,99.292,91.119,93.66,88.65,94.233
1765,B,False,76.431,72.138,81.746,79.566,76.774
1766,B,False,27.779,27.207,30.28,26.853,24.744
1767,B,False,1.2174,1.9765,15.0,13.242,16.031
1768,B,False,1.2397,1.5558,1.8523,3.6173,12.397
1769,B,False,33.344,22.499,22.65,23.12,28.182
1770,B,False,16.748,13.549,20.768,34.035,26.748
1771,B,False,18.777,18.962,25.383,21.171,27.343
1772,B,False,13.279,14.084,30.174,20.126,36.817
1773,B,False,27.654,37.528,31.715,26.643,39.902
1774,B,False,89.763,85.541,77.348,83.44,101.22
1775,B,False,13.947,1.9128,6.9328,10.593,4.9321
1776,B,False,7.6888,0.27861,1.8942,2.7156,1.6832
1777,B,False,6.9677,9.3842,8.4743,7.4823,1.593
1778,B,False,46.638,55.996,52.376,49.975,51.322
1779,B,False,11.376,10.289,11.258,15.522,12.008
1780,B,False,34.141,29.6,31.747,37.245,32.447
1781,B,False,22.801,24.446,23.353,21.417,34.274
1782,B,False,21.786,24.7,18.329,13.918,19.158
1783,B,False,44.056,41.411,43.144,40.374,51.782
1784,B,False,7.828,5.9203,4.5579,6.1107,7.1361
1785,B,False,100.77,96.684,92.17,98.139,94.347
1786,B,False,46.116,43.7,46.327,46.53,41.401
1787,B,False,28.495,19.718,28.063,46.709,42.646
1788,B,False,0.0,0.0,0.02031,0.024389,0.1411
1789,B,False,19.064,15.642,20.032,11.647,0.92141
1790,B,False,15.705,14.938,14.625,19.788,27.135
1791,B,False,81.661,95.13,81.638,90.746,91.076
1792,B,False,3.014,3.0113,6.2676,1.351,5.6752
1793,B,False,1.3133,2.1543,1.939,0.9672,2.2608
1794,B,False,20.63,17.72,17.142,22.562,20.137
1795,B,False,7.4587,10.848,9.4231,6.3064,6.4574
1796,B,False,29.638,28.572,35.23,35.783,43.712
1797,B,False,30.003,20.189,18.042,20.213,22.945
1798,B,True,14.503,10.077,16.976,11.3,11.908
1799,B,False,71.136,67.865,56.85,60.467,59.5
1800,B,False,0.39387,1.9278,5.0723,6.7867,6.6895
1801,B,False,38.098,48.317,37.421,41.14,38.559
1802,B,False,12.487,7.8054,9.9313,6.8,8.492
1803,B,False,91.543,93.606,93.545,94.976,99.436
1804,B,False,38.775,37.626,49.723,42.276,41.657
1805,B,False,69.882,73.981,73.002,67.74,68.352
1806,B,False,55.155,50.935,56.393,51.274,62.428
1807,B,False,12.989,26.843,54.477,22.385,6.4474
1808,B,False,3.4699,4.3007,1.8089,3.1879,3.0893
1809,B,False,15.853,3.6417,6.3766,4.8866,5.7714
1810,B,False,15.307,15.5,14.58,10.853,6.3517
1811,B,False,17.691,19.815,17.855,15.611,18.323
1812,B,False,47.121,48.352,33.268,30.602,38.507
1813,B,False,17.607,10.985,12.144,17.073,18.48
1814,B,False,10.462,7.0726,13.018,15.235,14.005
1815,B,False,15.419,17.047,15.17,14.002,15.258
1816,B,False,11.663,2.3918,7.8954,3.9906,8.5092
1817,B,False,1.4994,0.3515,2.2888,4.4717,4.6956
1818,B,False,1.4021,1.6238,6.245,1.2606,5.3221
1819,B,False,275.69,264.07,262.05,272.49,280.2
1820,B,True,29.599,25.25,32.406,33.442,27.506
1821,B,False,9.9974,17.167,23.366,27.749,27.833
1822,B,False,283.86,301.85,303.37,290.49,281.9
1823,B,False,13.892,9.799,28.155,14.25,12.314
1824,B,False,83.542,85.817,85.472,88.509,85.854
1825,B,False,19.313,14.228,17.788,16.492,17.67
1826,B,False,60.248,60.48,63.491,61.568,62.616
1827,B,False,10.093,8.4349,13.747,5.0846,4.0778
1828,B,False,7.1304,0.20782,3.719,5.7697,13.476
1829,B,False,1.5278,6.9626,6.876,4.6697,5.2045
1830,B,False,119.43,114.33,94.71,83.091,73.849
1831,B,False,27.645,13.672,8.837,10.773,13.429
1832,B,False,32.796,44.735,34.998,34.022,24.829
1833,B,False,29.454,26.137,26.701,23.702,22.456
1834,B,False,16.398,20.733,25.169,22.173,17.097
1835,B,False,19.764,31.726,14.496,21.724,22.944
1836,B,False,13.128,16.344,13.775,10.037,10.946
1837,B,False,36.401,30.563,20.952,29.97,29.786
1838,B,False,28.071,26.826,29.735,29.676,22.243
1839,B,False,134.73,130.94,147.67,175.81,179.14
1840,B,False,268.03,268.99,256.6,248.42,257.8
1841,B,False,31.077,22.18,20.995,29.906,42.729
1842,B,False,2.4882,11.221,0.86286,5.7273,25.714
1843,B,False,70.541,60.63,71.46,81.665,72.23
1844,B,False,1.638,3.6028,0.98149,2.0658,2.2372
1845,B,False,51.107,32.807,37.74,46.124,50.378
1846,B,False,23.114,21.336,22.983,26.64,22.354
1847,B,False,45.461,51.676,39.957,44.037,42.228
1848,B,False,39.04,38.559,44.491,66.578,71.915
1849,B,False,48.878,43.639,60.888,69.698,61.39
1850,B,False,7.2926,4.6989,3.0629,3.31,5.7325
1851,B,False,25.794,24.686,23.391,25.807,26.047
1852,B,False,38.19,31.431,33.05,18.751,30.003
1853,B,False,65.879,54.68,52.147,54.504,58.981
1854,B,False,77.806,72.301,71.063,73.159,70.717
1855,B,False,45.59,46.293,46.798,41.164,39.575
1856,B,False,61.562,60.501,61.711,61.822,61.51
1857,B,False,54.843,61.059,72.484,67.072,50.061
1858,B,False,2.9636,2.6608,4.7745,2.7042,0.16248
1859,B,False,216.81,202.74,209.85,210.75,220.68
1860,B,False,28.646,39.192,46.687,53.975,59.969
1861,B,False,18.95,21.173,24.734,25.977,20.313
1862,B,False,73.77,72.603,76.068,73.661,73.462
1863,B,False,155.72,144.5,152.82,147.19,142.31
1864,B,False,41.263,38.005,36.284,41.696,36.061
1865,B,False,60.616,58.271,76.234,69.432,72.468
1866,B,False,86.535,88.025,83.479,90.022,89.822
1867,B,False,0.051307,0.1706,0.057071,0.0,0.25004
1868,B,False,4.866,6.6354,8.7601,9.6511,3.1712
1869,B,False,11.958,7.9031,13.266,6.9934,1.4738
1870,B,False,15.015,13.277,30.215,31.969,28.502
1871,B,False,63.988,66.692,64.607,69.427,76.199
1872,B,False,67.641,68.036,72.849,73.275,74.425
1873,B,False,105.51,82.797,89.903,86.609,90.142
1874,B,False,46.681,49.02,31.632,26.508,35.653
1875,B,False,3.287,0.98455,9.7861,8.1083,8.4698
1876,B,False,66.87,81.656,69.861,74.306,82.035
1877,B,False,431.0,416.06,437.6,415.57,409.38
1878,B,False,2.876,44.301,43.568,9.4051,3.2317
1879,B,False,5.3352,2.2488,24.429,17.286,25.707
1880,B,False,14.598,12.591,9.6099,23.243,21.52
1881,B,False,26.714,40.806,35.362,40.296,34.346
1882,B,False,22.304,24.743,20.923,22.113,19.168
1883,B,False,9.751,13.875,14.638,11.773,8.0648
1884,B,False,83.097,3.665,69.847,155.83,150.11
1885,B,False,21.594,22.141,13.185,15.23,6.5264
1886,B,False,23.867,20.864,24.894,21.531,19.385
1887,B,False,36.961,37.56,37.46,30.666,41.169
1888,B,False,17.195,16.035,17.874,9.3169,9.9227
1889,B,False,25.45,41.38,13.511,67.249,71.699
1890,B,False,10.31,5.9402,7.6088,3.6542,10.564
1891,B,False,81.256,79.835,78.096,83.368,86.535
1892,N,False,5.0942,5.9939,4.0171,5.4032,4.4308
1893,N,False,12.656,17.487,18.54,17.233,16.981
1894,N,False,1.6574,0.46087,3.0406,2.0679,0.31024
1895,N,False,3.9798,3.8468,8.0703,3.3563,2.8731
1896,N,False,7.8802,4.5398,9.3347,10.655,10.694
1897,N,False,10.496,9.5535,3.1943,7.6449,1.7083
1898,N,False,8.9801,8.8048,10.077,9.6347,8.4563
1899,N,False,2.7743,1.5845,1.4754,2.9318,2.5629
1900,N,False,13.828,13.051,7.0969,12.417,8.0625
1901,N,False,3.7259,4.6438,2.9001,0.93988,3.7924
1902,N,False,21.331,22.881,21.599,23.447,25.452
1903,N,False,7.1007,5.8971,6.9077,8.0033,5.1484
1904,N,False,22.462,21.162,13.46,9.9004,10.836
1905,N,False,2.6208,3.9526,6.7518,6.871,7.5581
1906,N,False,4.0103,2.2106,1.9271,3.3454,3.127
1907,N,False,1.1185,6.0498,5.8716,3.749,6.4252
1908,N,False,0.29726,2.0259,3.5845,1.364,1.9231
1909,N,False,4.9957,6.8051,9.6581,10.571,8.7147
1910,N,False,2.0331,1.0805,1.0793,3.4271,5.418
1911,N,False,5.7578,1.7579,4.7602,3.6118,3.7262
1912,N,False,11.039,12.696,8.2616,15.683,1.3065
1913,N,False,38.862,29.403,23.486,34.308,31.778
1914,N,False,1.6586,0.2048,3.2234,1.1345,1.4725
1915,N,False,28.352,30.448,30.083,39.079,37.418
1916,N,False,6.9302,10.981,6.3102,6.6115,7.6875
1917,N,False,59.857,50.811,61.775,72.849,80.025
1918,N,False,417.09,395.62,389.13,352.74,337.91
1919,N,False,0.84703,2.8782,3.064,1.4185,4.4703
1920,N,False,349.19,348.01,338.94,341.45,337.63
1921,N,False,11.094,11.966,12.305,11.678,12.616
1922,N,False,195.62,195.05,191.71,195.16,201.31
1923,N,False,1.4017,7.2062,3.0082,2.0781,0.23998
1924,N,False,10.451,15.024,12.852,12.501,12.788
1925,N,False,0.077934,1.7356,2.2395,1.9687,0.52936
1926,N,False,2.4055,1.4499,0.22001,1.6119,0.0099298
1927,N,False,3.4479,6.3382,4.1735,0.59704,2.7014
1928,N,False,19.95,15.185,12.546,12.074,9.4793
1929,N,False,23.944,24.786,25.124,27.117,25.215
1930,N,False,18.093,7.8958,14.294,14.341,7.1738
1931,N,False,17.326,18.81,15.253,16.861,16.721
1932,N,False,325.88,322.69,333.99,333.62,314.68
1933,N,False,6.4971,7.981,8.431,7.7079,6.9425
1934,N,False,1.1522,2.0392,6.6823,0.71477,3.5716
1935,N,False,1.7495,3.1601,2.636,3.2847,3.2
1936,N,False,69.928,71.553,77.226,73.238,75.521
1937,N,False,18.069,27.564,16.391,8.5341,19.951
1938,N,False,18.069,27.564,16.391,8.5341,19.951
1939,N,False,19.935,12.4,19.405,16.478,12.797
1940,N,False,17.675,14.871,13.127,15.893,12.499
1941,N,False,2.0322,1.3318,2.5971,4.1133,4.5118
1942,N,False,4.9752,0.063522,7.7249,12.622,18.416
1943,N,False,1.7581,1.3291,5.5094,3.6535,1.4606
1944,N,False,334.52,347.1,342.86,347.57,362.41
1945,N,False,8.8787,14.649,18.88,20.715,12.41
1946,N,False,29.808,26.3,26.359,15.341,15.047
1947,N,False,3.4601,4.0498,0.87313,0.53194,1.8679
1948,N,False,8.1348,6.894,5.7046,8.1445,9.1518
1949,N,False,497.04,496.6,495.48,493.05,495.02
1950,N,False,5.5759,16.649,18.018,3.2212,8.5581
1951,N,False,72.589,59.368,54.802,56.61,34.099
1952,N,False,92.134,72.549,70.254,59.859,68.848
1953,N,False,157.15,145.93,143.77,151.31,131.63
1954,N,False,89.861,79.439,75.909,82.656,79.824
1955,N,False,29.701,28.629,28.837,28.481,22.979
1956,N,False,26.769,26.997,21.213,25.005,24.209
1957,N,False,0.35348,2.8304,6.6003,6.8514,2.9615
1958,N,False,19.434,19.57,20.043,27.976,25.681
1959,N,False,18.723,10.797,17.126,22.862,29.376
1960,N,False,92.369,97.179,93.778,107.48,110.74
1961,N,False,27.885,25.067,29.591,38.634,26.155
1962,N,False,12.455,12.637,8.0819,10.516,6.7915
1963,N,False,56.904,57.051,53.533,42.481,49.874
1964,N,False,16.791,19.252,21.505,17.732,13.918
1965,N,False,30.063,22.718,30.481,24.584,25.621
1966,N,False,158.97,167.17,196.77,154.56,160.68
1967,N,False,7.2154,6.7645,4.1724,3.6224,8.2649
1968,N,False,14.387,25.279,25.204,27.558,35.662
1969,N,False,14.387,25.279,25.204,27.558,35.662
1970,N,False,72.706,71.371,65.269,63.158,68.932
1971,N,False,87.426,101.33,102.07,105.28,101.97
1972,N,False,6.931,9.5112,18.517,3.1442,6.7297
1973,N,False,17.628,15.071,10.883,17.751,6.5603
1974,N,False,8.8455,0.36254,3.3692,4.3144,5.3608
1975,N,False,17.796,9.9306,12.847,4.4674,1.6599
1976,N,False,380.11,371.85,364.15,366.81,350.91
1977,N,False,166.79,170.19,155.95,131.07,102.81
1978,N,False,17.536,16.663,4.6965,10.486,9.9506
1979,N,False,91.836,117.31,106.12,131.71,125.1
1980,N,False,91.836,117.31,106.12,131.71,125.1
1981,N,False,31.894,21.878,30.345,34.449,29.106
1982,N,False,31.894,21.878,30.345,34.449,29.106
1983,N,False,8.1105,8.4758,0.085275,4.1068,3.3153
1984,N,False,83.812,77.755,77.818,82.366,88.618
1985,N,False,10.622,9.9974,12.203,17.06,16.125
1986,N,False,215.34,224.22,253.42,243.64,211.41
1987,N,False,187.82,213.87,210.86,202.06,191.41
1988,N,False,22.089,19.704,17.042,25.046,27.079
1989,N,False,0.48038,0.22512,0.012196,0.46001,0.63785
1990,N,False,7.7139,9.7358,7.3014,10.137,9.7325
1991,N,False,5.7135,2.9834,4.4909,0.56505,2.7222
1992,N,False,865.24,845.08,868.07,896.43,934.64
1993,N,False,20.606,16.48,7.853,3.8052,5.719
1994,N,False,1259.8,1283.7,1259.7,1255.8,1216.5
