,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5
943,B,True,576.56,573.6,566.23,574.84,562.21
944,B,False,303.65,292.4,289.52,314.83,294.87
945,B,True,368.15,364.52,355.44,346.8,355.24
946,B,False,428.71,411.59,411.51,400.79,388.84
947,B,True,748.05,736.21,734.7,747.02,733.74
948,B,False,649.68,672.76,674.0,679.77,685.1
949,B,False,273.23,268.44,264.46,257.75,242.92
950,B,False,202.0,198.65,200.06,187.8,188.82
951,B,True,549.76,541.23,534.01,531.35,539.36
952,B,True,1183.3,1184.3,1172.3,1177.9,1169.5
953,B,False,495.4,489.98,476.19,481.73,483.9
954,B,False,996.82,1010.0,1007.1,988.78,980.5
955,B,False,609.65,608.95,610.27,606.3,610.84
956,B,False,1559.3,1576.7,1608.1,1623.3,1608.8
957,B,True,815.21,854.06,825.51,830.97,823.73
958,B,True,1178.7,1181.0,1167.1,1166.7,1168.9
959,B,False,727.77,681.91,723.11,702.33,728.37
960,B,True,0.0,0.0,0.0,0.0,0.0
961,B,False,160.65,156.19,154.88,157.29,159.97
962,B,True,313.51,317.51,313.98,303.9,311.6
963,B,True,618.21,620.15,618.73,627.02,630.01
964,B,False,110.75,106.06,101.01,101.21,94.509
965,B,True,265.01,264.31,266.87,260.83,268.18
966,B,True,416.47,433.2,467.11,461.34,452.91
967,B,True,652.31,675.29,683.29,684.26,699.81
968,B,True,241.45,230.37,242.69,225.35,234.3
969,B,False,38.113,35.087,41.762,43.248,42.577
970,B,False,147.42,150.14,148.64,149.73,143.71
971,B,True,25.778,27.326,29.503,28.715,29.955
972,B,False,765.95,751.29,756.61,763.22,775.86
973,B,False,915.51,920.25,886.28,888.2,886.3
974,B,False,247.96,243.91,245.27,249.99,251.52
975,B,True,397.38,413.04,423.84,424.04,424.09
976,B,True,866.84,870.71,853.86,860.94,859.25
977,B,False,647.97,661.88,670.07,675.4,693.92
978,B,False,734.24,722.04,723.18,722.99,717.2
979,B,False,305.46,315.46,325.27,333.04,351.62
980,B,True,220.82,224.05,223.19,224.3,225.31
981,B,False,41.924,39.362,37.863,40.0,42.824
982,B,False,58.567,64.494,62.815,62.495,69.85
983,B,False,162.8,170.09,160.8,161.68,162.26
984,B,True,1036.4,1033.1,1033.4,1041.9,1036.6
985,B,False,256.23,260.05,254.56,253.68,252.77
986,B,False,855.61,863.06,849.0,836.47,849.32
987,B,True,123.6,132.83,140.03,137.19,139.67
988,B,True,204.12,203.48,208.95,205.45,216.75
989,B,False,682.81,689.21,682.69,690.2,677.34
990,B,False,338.27,322.77,307.33,315.86,324.6
991,B,False,550.44,563.08,581.89,569.24,567.31
992,B,False,152.16,154.1,158.38,157.7,156.74
993,B,False,270.38,257.9,259.72,256.9,257.64
994,B,True,233.83,345.9,346.87,365.1,365.22
995,B,False,740.89,739.76,750.76,759.84,768.55
996,B,True,434.45,436.01,428.02,414.84,419.85
997,B,False,434.22,433.93,440.85,436.61,443.21
998,B,False,250.97,253.62,252.5,250.46,247.17
999,B,True,1438.1,1425.6,1411.1,1391.6,1376.0
1000,B,True,741.67,735.48,748.89,740.11,740.23
1001,B,True,478.72,473.8,468.49,475.54,485.06
1002,B,False,86.768,88.527,84.763,82.752,81.248
1003,B,False,176.67,173.8,174.73,184.56,198.75
1004,B,False,467.63,472.59,472.92,479.52,484.55
1005,B,True,103.57,82.366,92.056,91.918,78.311
1006,B,True,501.15,482.78,479.43,476.77,485.36
1007,B,False,96.208,95.808,98.561,102.94,104.13
1008,B,True,245.28,251.81,250.2,249.79,253.03
1009,B,False,416.01,425.38,428.2,432.1,418.03
1010,B,True,490.43,500.16,480.16,481.59,483.19
1011,B,False,1341.5,1351.8,1375.6,1357.5,1383.2
1012,B,False,363.4,369.94,362.66,358.09,350.69
1013,B,False,83.666,100.89,120.72,140.16,146.45
1014,B,False,466.57,453.2,458.82,451.78,447.29
1015,B,True,456.32,454.53,483.37,470.19,459.6
1016,B,True,434.44,435.39,434.02,463.65,454.83
1017,B,False,299.43,297.29,294.52,292.8,279.31
1018,B,False,283.49,279.61,283.53,286.56,280.39
1019,B,True,178.1,176.34,177.49,180.61,186.06
1020,B,False,642.91,651.36,647.86,655.44,664.0
1021,B,True,521.21,511.56,524.79,528.23,544.7
1022,B,True,827.84,848.36,838.56,856.65,875.13
1023,B,True,625.57,616.37,613.1,594.82,580.59
1024,B,True,147.57,151.79,145.92,157.83,143.27
1025,B,False,125.93,122.15,120.7,119.44,114.35
1026,B,False,212.62,223.56,219.49,227.64,226.83
1027,B,True,262.56,256.39,261.89,247.25,243.45
1028,B,False,454.83,466.95,477.78,467.86,474.98
1029,B,False,240.3,240.3,246.73,249.39,252.17
1030,B,False,321.18,323.28,323.6,321.81,327.91
1031,B,False,246.33,242.36,263.25,287.58,288.76
1032,B,True,554.63,549.78,561.38,554.41,565.63
1033,B,True,428.6,437.92,457.66,457.25,443.83
1034,B,True,603.27,611.83,631.61,634.75,645.65
1035,B,True,1023.1,1001.1,998.18,1023.0,1011.7
1036,B,False,246.61,235.11,235.84,230.1,226.8
1037,B,False,488.39,493.58,500.74,520.28,530.5
1038,B,False,841.03,846.95,855.73,862.68,866.81
1039,B,True,390.94,392.63,382.08,395.08,386.22
1040,B,True,269.23,268.21,276.93,281.94,280.38
1041,B,False,1279.0,1267.0,1260.6,1245.5,1239.0
1042,B,False,720.87,717.79,717.98,719.16,718.17
1043,B,False,627.02,630.01,622.12,624.64,628.13
1044,B,True,655.91,678.04,658.27,656.03,647.53
1045,B,False,572.86,581.66,569.95,576.43,576.52
1046,B,False,540.01,511.59,491.5,502.18,487.34
1047,B,False,500.56,505.68,523.84,528.38,533.14
1048,B,False,448.44,460.35,451.62,442.79,441.93
1049,B,False,177.15,174.45,168.58,170.21,163.61
1050,B,False,824.87,818.26,805.21,812.47,825.88
1051,B,False,84.73,82.344,87.349,81.039,80.81
1052,B,False,1498.2,1494.8,1543.8,1583.9,1564.6
1053,B,False,182.45,189.35,181.53,183.16,188.15
1054,B,True,498.09,498.35,503.49,512.67,516.62
1055,B,True,290.88,280.85,278.41,273.33,267.0
1056,B,False,299.11,295.86,290.76,302.66,296.35
1057,B,False,269.64,276.38,277.33,284.95,288.02
1058,B,False,295.6,290.9,293.22,296.95,302.56
1059,B,False,620.79,647.55,635.53,638.04,640.36
1060,B,True,768.99,788.45,787.43,767.27,763.41
1061,B,False,88.501,90.413,90.065,84.558,74.699
1062,B,False,551.03,549.22,536.9,532.39,533.32
1063,B,False,764.55,786.91,797.59,796.22,815.5
1064,B,False,278.49,277.3,275.2,280.42,278.31
1065,B,False,120.83,120.82,116.11,116.57,114.71
1066,B,False,389.77,393.99,404.63,412.97,409.76
1067,B,False,433.2,467.11,461.34,452.91,462.42
1068,B,False,399.81,389.87,406.28,408.23,395.02
1069,B,False,418.06,407.64,397.16,391.59,396.72
1070,B,False,698.86,659.66,613.82,651.36,630.58
1071,B,False,446.1,455.61,456.42,432.23,429.61
1072,B,False,181.92,181.95,185.79,193.22,206.99
1073,B,False,465.27,466.71,463.47,459.11,453.67
1074,B,False,270.15,269.98,273.2,271.41,270.75
1075,B,True,675.32,674.94,676.09,695.15,700.14
1076,B,False,215.25,212.18,219.34,219.63,219.93
1077,B,True,456.53,438.94,434.72,437.37,430.62
1078,B,True,421.68,426.96,421.79,447.61,448.64
1079,B,False,719.54,726.17,710.58,697.81,693.86
1080,B,False,1043.2,1027.6,1044.7,1034.2,1044.2
1081,B,False,372.16,380.85,363.77,367.05,360.54
1082,B,False,483.35,478.36,474.07,465.13,454.05
1083,B,True,512.97,525.84,527.86,526.2,517.86
1084,B,True,143.27,147.47,146.98,143.12,144.94
1085,B,False,700.89,694.58,671.98,681.77,683.16
1086,B,True,904.35,908.28,899.5,913.08,911.77
1087,B,True,796.56,793.11,778.47,774.93,793.02
1088,B,True,551.21,565.52,547.23,579.08,595.96
1089,B,False,443.85,430.74,437.52,448.83,439.18
1090,B,False,1496.3,1496.9,1480.2,1463.5,1471.1
1091,B,True,154.49,161.77,165.84,166.78,175.56
1092,B,False,316.46,311.89,309.56,312.13,323.55
1093,B,False,576.13,565.33,582.13,580.69,596.21
1094,B,False,431.66,422.71,431.66,440.61,442.94
1095,B,False,178.66,172.96,177.68,177.06,173.44
1096,B,False,395.14,387.85,391.19,398.56,394.26
1097,B,True,1264.2,1287.5,1296.6,1282.7,1305.0
1098,B,False,951.49,943.3,947.08,935.27,944.98
1099,B,False,138.82,139.54,137.24,147.13,144.92
1100,B,False,37.625,37.017,38.29,37.265,36.414
1101,B,False,249.07,256.6,260.36,255.18,267.23
1102,B,True,472.62,495.9,504.93,500.6,508.63
1103,B,False,142.71,138.7,145.65,143.07,139.6
1104,B,False,389.48,397.83,386.9,392.78,387.63
1105,B,True,151.43,155.93,156.9,176.02,178.14
1106,B,False,302.03,325.73,345.02,348.27,380.82
1107,B,False,529.26,528.58,540.49,524.07,520.93
1108,B,False,247.33,248.66,243.18,246.51,240.57
1109,B,False,382.65,389.69,386.69,394.19,378.2
1110,B,True,757.04,755.24,755.89,754.27,750.22
1111,B,True,501.96,518.24,525.34,529.91,550.65
1112,B,False,471.03,489.87,472.11,480.5,476.38
1113,B,False,85.789,92.973,94.21,104.76,107.88
1114,B,False,184.27,196.09,208.48,217.23,231.07
1115,B,False,11.717,15.162,17.84,19.768,22.687
1116,B,True,1051.4,1050.0,1052.8,1030.1,1041.9
1117,B,False,244.88,244.63,247.55,251.92,255.63
1118,B,False,341.69,315.11,322.74,309.64,303.34
1119,B,False,563.12,554.94,556.12,570.65,561.57
1120,B,False,717.76,703.53,698.32,714.72,712.97
1121,B,False,915.25,905.76,917.75,899.85,910.68
1122,B,False,66.367,64.726,71.36,72.39,79.001
1123,B,True,593.29,600.7,611.43,624.94,624.96
1124,B,True,458.63,458.49,458.22,432.23,428.71
1125,B,False,618.22,634.25,634.16,629.16,653.1
1126,B,True,108.23,104.82,104.42,103.52,103.77
1127,B,True,501.54,499.68,509.0,513.45,521.1
1128,B,False,298.75,296.01,295.21,292.54,289.13
1129,B,True,725.73,735.82,714.38,703.91,705.74
1130,B,False,545.53,529.65,521.45,514.14,515.94
1131,B,False,363.44,379.12,382.79,374.35,383.32
1132,B,False,252.95,254.46,265.48,281.91,295.15
1133,B,True,170.36,172.94,174.12,173.51,176.98
1134,B,False,129.15,131.79,128.08,127.67,124.46
1135,B,False,812.78,801.49,794.71,799.25,802.02
1136,B,False,1.2391,1.0605,1.9839,3.8689,5.4206
1137,B,False,755.53,743.49,753.65,761.19,758.69
1138,B,False,94.69,81.937,82.149,64.484,96.179
1139,B,False,492.31,499.02,511.0,491.96,504.85
1140,B,True,537.68,553.41,558.66,551.24,572.31
1141,B,False,630.79,635.49,663.65,592.15,590.95
1142,B,False,582.02,566.8,563.26,564.13,564.98
1143,B,False,481.59,483.19,483.34,487.8,477.26
1144,B,False,685.77,697.96,700.25,1096.6,697.34
1145,B,True,610.72,623.12,635.58,640.78,636.37
1146,B,True,537.23,509.26,512.22,498.43,495.46
1147,B,False,469.45,482.14,471.76,495.35,483.19
1148,B,False,453.61,455.78,459.01,446.46,439.64
1149,B,False,521.1,506.13,508.62,511.95,505.86
1150,B,False,408.73,387.65,397.62,409.85,410.0
1151,B,False,265.31,250.44,250.01,250.2,252.54
1152,B,True,1452.7,1433.7,1440.6,1459.1,1467.8
1153,B,True,77.322,79.883,82.344,79.796,77.791
1154,B,True,16.802,17.77,29.566,29.341,29.031
1155,B,True,373.46,382.0,377.59,377.06,378.01
1156,B,True,17.766,17.402,22.512,24.631,22.44
1157,B,False,1949.6,1973.5,1993.2,2006.2,2032.6
1158,B,False,149.04,153.84,144.31,155.44,153.56
1159,B,False,483.47,485.11,479.36,496.32,509.86
1160,B,False,439.93,446.73,477.95,493.07,501.83
1161,B,False,156.14,168.86,176.98,185.98,199.67
1162,B,True,317.03,326.86,316.84,310.98,310.16
1163,B,False,532.59,537.86,535.4,527.37,530.28
1164,B,True,22.178,33.617,50.786,44.729,58.646
1165,B,False,549.21,556.04,546.7,543.38,544.53
1166,B,False,1479.4,1471.8,1477.5,1485.9,1476.9
1167,B,False,834.42,819.94,844.93,843.24,845.01
1168,B,False,385.32,369.87,361.15,356.26,367.76
1169,B,True,1230.7,1215.6,1202.8,1217.1,1196.7
1170,B,False,216.57,216.59,220.07,219.38,224.73
1171,B,False,432.76,425.68,427.35,413.57,408.14
1172,B,False,0.0,0.0,0.0,0.0,0.0
1173,B,False,174.69,171.92,180.63,190.76,191.85
1174,B,False,649.02,648.39,632.18,634.81,646.79
1175,B,True,133.78,130.45,133.57,128.77,130.21
1176,B,False,40.646,39.875,40.393,42.436,44.3
1177,B,False,497.37,487.16,486.91,489.08,498.05
1178,B,False,294.61,292.22,291.3,305.45,294.82
1179,B,False,43.084,48.717,46.707,51.221,56.975
1180,B,False,532.62,506.97,535.82,508.4,518.57
1181,B,False,333.98,325.91,318.03,316.79,290.26
1182,B,False,498.44,505.45,491.02,502.07,500.19
1183,B,True,225.85,215.11,216.1,203.87,214.84
1184,B,False,1054.8,1046.1,1042.9,1058.7,1055.4
1185,B,False,770.46,766.29,769.56,755.97,770.46
1186,B,False,282.2,294.57,307.54,305.46,315.46
1187,B,False,938.35,931.65,951.18,957.17,960.0
1188,B,False,177.29,178.56,181.36,185.25,197.74
1189,B,True,424.53,426.71,420.58,420.46,418.18
1190,B,False,252.45,259.61,263.97,256.8,250.61
1191,B,False,290.56,276.85,275.57,282.18,276.92
1192,B,False,776.39,803.87,787.41,793.89,795.06
1193,B,False,418.15,414.53,409.95,425.66,430.3
1194,B,False,260.82,253.74,252.23,258.02,252.13
1195,B,False,281.35,271.14,280.8,283.77,278.0
1196,B,False,847.33,856.86,844.17,837.84,835.07
1197,B,True,709.99,709.45,712.62,718.07,708.48
1198,B,False,739.21,735.11,734.91,730.88,734.48
1199,B,False,147.33,135.73,133.44,130.7,140.99
1200,B,False,1104.8,1079.9,1081.8,1107.3,1082.5
1201,B,True,299.83,302.24,302.04,302.12,307.25
1202,B,False,285.68,275.71,281.22,280.65,277.41
1203,B,False,577.63,579.75,572.06,554.26,568.2
1204,B,True,768.04,792.57,796.96,793.24,805.53
1205,B,False,304.43,306.01,307.45,309.14,313.6
1206,B,False,282.5,282.98,272.14,270.15,269.98
1207,B,False,125.91,123.29,127.75,125.59,129.56
1208,B,False,412.28,420.22,425.98,439.65,443.8
1209,B,False,158.47,158.11,156.46,154.14,162.06
1210,B,False,716.44,713.45,712.59,712.74,714.92
1211,B,True,894.97,924.0,874.83,877.52,852.77
1212,B,True,81.208,80.161,81.685,84.161,88.261
1213,B,True,648.95,663.82,653.56,643.19,646.8
1214,B,False,657.83,645.49,668.63,679.5,698.65
1215,B,False,645.84,635.08,636.53,641.35,636.72
1216,B,False,481.89,474.01,472.74,488.0,483.03
1217,B,False,470.54,477.86,487.55,496.46,493.4
1218,B,False,253.2,246.47,254.88,258.75,248.96
1219,B,False,831.56,852.3,823.29,840.89,833.82
1220,B,False,143.2,147.67,144.46,145.17,142.51
1221,B,False,254.51,263.65,268.94,276.29,278.99
1222,B,False,393.61,377.5,373.94,385.18,383.59
1223,B,True,748.29,755.21,754.55,750.32,724.53
1224,B,True,499.45,499.63,487.65,496.24,477.24
1225,B,True,88.662,87.644,90.426,88.313,84.771
1226,B,False,84.313,82.671,78.128,82.206,84.149
1227,B,False,319.75,315.92,323.86,317.91,318.56
1228,B,False,552.7,549.16,552.96,561.45,564.44
1229,B,False,391.68,387.99,379.1,384.59,381.04
1230,B,False,460.52,463.21,472.66,462.47,459.14
1231,B,False,914.9,917.72,908.62,914.97,917.13
1232,B,False,2187.8,2205.4,2220.6,2202.3,2215.3
1233,B,False,193.32,192.69,200.01,201.45,197.81
1234,B,False,649.84,655.2,650.36,660.81,656.67
1235,B,False,213.26,209.07,204.74,200.62,205.81
1236,B,True,219.85,222.78,228.33,232.2,226.77
1237,B,False,181.44,211.09,249.93,282.46,276.84
1238,B,True,391.55,384.29,384.62,394.75,399.77
1239,B,True,105.81,106.29,108.82,114.51,115.24
1240,B,False,222.69,225.66,223.92,232.56,225.85
1241,B,False,90.039,97.656,89.459,90.897,91.781
1242,B,True,660.59,658.15,673.28,687.89,682.82
1243,B,False,467.35,466.57,453.2,458.82,451.78
1244,B,False,320.92,331.21,333.89,330.32,324.39
1245,B,False,1024.1,1022.7,1018.2,1020.9,1027.3
1246,B,False,64.087,61.577,63.122,64.725,62.917
1247,B,False,1227.9,1248.9,1240.3,1234.3,1220.4
1248,B,False,634.81,646.79,638.16,656.72,627.24
1249,B,False,984.91,989.76,983.71,985.91,982.36
1250,B,True,841.77,836.07,838.16,838.66,862.62
1251,B,False,466.32,466.27,469.33,478.55,473.99
1252,B,True,236.01,228.2,226.73,236.38,235.43
1253,B,False,117.53,110.8,115.7,120.32,122.18
1254,B,True,313.77,308.89,315.11,315.58,310.86
1255,B,False,725.3,727.96,735.74,742.38,747.36
1256,B,False,702.04,710.89,721.65,726.22,735.88
1257,B,False,451.38,441.12,438.35,430.29,431.47
1258,B,False,699.53,712.05,706.56,717.74,702.34
1259,B,True,432.16,443.56,445.17,443.36,437.2
1260,B,False,130.14,124.87,124.44,124.45,122.5
1261,B,False,985.85,949.22,948.3,932.37,928.95
1262,B,False,282.83,279.01,283.21,276.74,281.62
1263,B,False,843.09,845.18,841.44,852.99,834.78
1264,B,False,32.681,32.703,32.939,32.935,32.102
1265,B,False,125.47,127.11,126.14,124.1,137.88
1266,B,True,378.06,374.9,388.53,390.39,384.5
1267,B,False,161.31,166.05,165.04,165.9,178.23
1268,B,False,95.273,93.593,89.808,93.24,96.174
1269,B,False,664.68,658.87,651.11,655.54,661.43
1270,B,False,323.42,332.36,334.16,332.32,337.79
1271,B,False,331.94,342.16,337.4,339.4,344.72
1272,B,False,207.49,220.42,231.65,228.64,244.35
1273,B,False,453.82,452.53,450.78,448.73,451.0
1274,B,False,424.88,425.76,434.63,431.46,414.44
1275,B,False,103.82,101.9,105.61,102.09,101.15
1276,B,False,476.76,487.12,484.84,469.39,477.37
1277,B,True,604.71,609.79,601.63,611.83,616.06
1278,B,True,703.18,691.91,698.08,697.08,700.89
1279,B,False,142.45,146.42,146.13,145.61,150.17
1280,B,False,1186.5,1166.1,1180.3,1207.1,1204.1
1281,B,False,54.687,55.093,58.808,56.0,58.262
1282,B,False,377.6,384.9,383.62,379.5,369.46
1283,B,False,1282.7,1305.0,1300.1,1309.8,1323.0
1284,B,False,156.11,168.9,171.08,167.32,163.65
1285,B,False,209.4,234.13,236.09,235.3,235.79
1286,B,False,152.18,150.77,149.74,147.78,151.86
1287,B,True,269.78,271.06,260.16,264.46,263.88
1288,B,False,429.45,433.09,427.49,430.17,420.98
1289,B,False,1045.3,1026.5,1043.2,1027.6,1044.7
1290,B,False,209.89,197.25,211.4,213.53,203.11
1291,B,True,272.89,276.16,257.16,250.95,261.51
1292,B,False,438.4,451.22,457.54,441.4,452.81
1293,B,False,475.44,461.68,468.19,465.05,472.83
1294,B,False,28.424,24.983,24.148,21.218,20.61
1295,B,False,395.89,396.09,386.88,397.45,394.31
1296,B,False,176.34,177.49,180.61,186.06,187.89
1297,B,True,856.6,857.85,855.65,857.07,839.85
1298,B,False,142.46,165.58,160.76,149.43,171.27
1299,B,False,554.53,526.1,549.1,553.09,554.63
1300,B,False,646.25,650.15,637.28,634.74,633.68
1301,B,False,910.56,901.5,914.43,916.76,916.05
1302,B,False,117.59,117.07,125.71,124.61,123.75
1303,B,True,222.9,227.56,232.11,229.26,233.59
1304,B,False,552.21,541.67,540.29,538.18,536.1
1305,B,False,319.59,322.54,331.78,334.66,315.91
1306,B,False,398.97,391.58,385.92,391.19,387.94
1307,B,False,104.82,104.42,103.52,103.77,109.58
1308,B,False,292.86,293.57,289.65,299.17,293.12
1309,B,True,367.65,385.4,387.46,395.14,401.84
1310,B,False,321.81,327.91,329.85,325.42,318.0
1311,B,False,926.38,914.63,909.55,884.04,894.84
1312,B,False,1122.5,1093.9,1118.2,1109.7,1097.3
1313,B,False,127.33,137.39,136.95,133.77,134.68
1314,B,False,400.64,414.42,424.53,431.42,423.34
1315,B,False,487.05,480.73,489.71,499.01,488.01
1316,B,True,1368.0,1386.6,1391.5,1420.5,1441.5
1317,B,False,94.838,98.551,98.067,99.276,103.62
1318,B,False,236.5,236.15,237.86,248.23,261.28
1319,B,False,105.78,104.31,104.62,93.985,90.413
1320,B,False,123.32,136.18,138.01,138.88,144.9
1321,B,False,158.81,164.06,167.4,165.52,168.29
1322,B,False,827.05,812.82,805.56,813.76,787.59
1323,B,False,263.88,262.99,261.16,257.86,264.45
1324,B,False,870.03,865.47,866.16,882.84,860.22
1325,B,False,146.44,144.62,148.79,148.08,147.57
1326,B,False,139.08,147.61,147.54,151.46,143.55
1327,B,False,255.17,259.73,256.58,268.33,278.3
1328,B,False,951.22,936.0,951.54,929.92,921.27
1329,B,False,321.37,327.97,329.54,330.2,337.78
1330,B,False,89.726,90.502,99.904,99.534,116.85
1331,B,False,805.39,792.44,818.44,826.14,834.03
1332,B,False,568.45,551.78,553.04,544.64,556.72
1333,B,False,301.37,299.23,297.53,297.24,307.48
1334,B,False,526.38,527.01,531.52,536.37,532.39
1335,B,False,62.04,60.061,63.016,64.454,62.055
1336,B,True,1090.9,1090.4,1097.8,1113.6,1123.2
1337,B,True,93.083,91.648,87.059,81.184,78.706
1338,B,True,19.722,24.577,23.801,23.751,32.789
1339,B,False,602.13,616.12,632.4,635.19,660.63
1340,B,False,449.32,442.72,434.95,430.21,416.27
1341,B,False,634.71,665.21,651.58,669.84,670.48
1342,B,False,1388.8,1368.0,1386.6,1391.5,1420.5
1343,B,False,291.98,298.0,289.82,295.8,290.28
1344,B,True,534.28,551.32,553.36,561.09,571.73
1345,B,False,116.51,116.97,119.58,121.75,141.62
1346,B,False,398.67,398.85,409.63,399.29,395.96
1347,B,False,260.05,254.56,253.68,252.77,256.63
1348,B,False,1446.9,1455.4,1473.9,1468.3,1478.0
1349,B,False,123.23,120.38,119.94,110.67,109.34
1350,B,False,289.56,298.01,305.26,312.03,323.42
1351,B,False,753.7,751.55,754.61,754.32,751.29
1352,B,False,233.25,229.36,229.23,208.41,205.34
1353,B,False,525.84,527.86,526.2,517.86,506.24
1354,B,False,862.35,874.38,878.42,864.6,869.51
1355,B,False,400.46,400.45,417.74,430.3,441.8
1356,B,False,646.28,632.19,633.22,633.62,639.11
1357,B,False,74.742,75.92,74.327,77.698,74.089
1358,B,False,207.64,221.11,218.67,230.36,241.3
1359,B,False,414.2,415.43,411.23,407.36,416.63
1360,B,False,586.52,580.52,580.09,565.38,558.74
1361,B,False,551.5,557.5,572.62,571.09,577.7
1362,B,False,167.16,173.87,173.53,167.28,157.04
1363,B,False,769.28,759.31,785.68,789.9,790.95
1364,B,False,134.44,133.65,135.63,124.23,124.23
1365,B,True,411.55,422.86,425.17,421.79,429.87
1366,B,False,138.94,145.65,157.77,156.88,168.95
1367,B,False,415.78,425.3,434.34,423.49,426.3
1368,B,True,327.39,354.38,337.57,336.55,394.72
1369,B,False,88.588,91.44,92.075,91.835,88.516
1370,B,False,44.151,42.426,50.356,44.783,45.147
1371,B,False,607.61,611.02,622.0,654.86,648.6
1372,B,False,527.18,527.43,520.41,519.76,525.85
1373,B,False,0.0,0.0,0.0,0.0,0.0
1374,B,True,509.75,509.43,508.82,518.1,528.99
1375,B,False,437.72,444.19,428.65,434.17,430.94
1376,B,False,323.04,317.64,311.26,314.74,312.4
1377,B,False,883.35,878.26,869.38,887.69,879.37
1378,B,True,34.172,35.607,40.411,45.709,40.116
1379,B,True,65.268,71.204,78.518,89.773,105.37
1380,B,False,85.213,82.98,83.285,84.191,74.564
1381,B,False,653.71,635.33,640.4,644.42,645.85
1382,B,False,851.76,833.05,830.25,838.05,844.99
1383,B,True,79.994,83.718,85.89,91.965,84.396
1384,B,False,767.55,800.63,809.62,821.16,825.32
1385,B,False,634.67,633.03,635.95,618.97,624.84
1386,B,False,597.76,590.55,592.68,599.25,593.97
1387,B,False,88.227,95.71,99.952,107.57,110.92
1388,B,True,550.36,592.63,592.95,603.9,616.56
1389,B,True,61.858,74.121,73.209,71.952,94.494
1390,B,True,174.87,178.27,183.21,183.17,180.86
1391,B,True,702.44,715.63,711.91,716.28,714.11
1392,B,False,120.64,119.22,124.96,125.44,121.15
1393,B,False,163.91,149.2,162.75,166.19,173.43
1394,B,False,407.28,416.8,430.46,437.03,433.71
1395,B,False,767.89,779.13,787.76,810.52,842.4
1396,B,True,1041.5,1050.6,1094.6,1122.6,1118.1
1397,B,False,320.52,319.48,323.1,323.29,324.44
1398,B,False,464.77,448.95,441.95,430.93,422.79
1399,B,False,191.34,191.97,195.73,188.98,192.13
1400,B,False,47.283,46.34,46.836,42.026,43.393
1401,B,True,331.81,341.88,338.92,351.68,361.92
1402,B,False,933.16,919.33,932.11,919.05,919.97
1403,B,False,33.181,55.587,56.002,64.908,73.497
1404,B,False,834.11,823.99,829.37,840.83,849.48
1405,B,False,229.42,237.76,229.66,230.53,228.32
1406,B,False,367.45,372.09,383.05,390.68,393.77
1407,B,False,1213.6,1206.0,1186.2,1182.2,1176.5
1408,B,True,249.86,251.84,255.24,251.07,250.98
1409,B,False,1103.3,1104.5,1164.7,1103.6,1084.8
1410,B,True,183.89,186.98,185.38,178.85,184.63
1411,B,False,390.24,384.6,378.21,390.7,380.08
1412,B,False,152.69,158.0,160.08,160.81,159.32
1413,B,False,400.26,406.08,411.2,413.89,431.69
1414,B,False,93.985,94.488,92.228,93.731,96.293
1415,B,False,118.46,121.0,123.23,125.04,133.01
1416,B,False,105.81,106.29,108.82,114.51,115.24
1417,B,False,478.56,464.79,458.93,449.1,449.29
1418,B,False,93.473,100.57,101.04,97.58,98.596
1419,B,False,333.43,323.1,328.33,348.74,347.86
1420,B,False,261.52,252.99,256.9,253.0,253.88
1421,B,False,661.06,668.37,666.36,665.06,657.44
1422,B,False,121.97,115.82,114.0,111.21,111.58
1423,B,False,137.29,143.12,136.38,134.38,132.4
1424,B,False,252.67,256.57,245.57,232.68,218.89
1425,B,False,364.55,366.81,367.1,380.95,380.28
1426,B,False,487.52,492.98,498.41,482.36,497.87
1427,B,False,512.73,515.54,517.15,500.31,496.72
1428,B,True,183.62,183.14,195.98,204.8,208.88
1429,B,False,881.54,868.47,872.64,883.88,872.01
1430,B,True,255.26,261.27,266.6,256.7,253.98
1431,B,True,109.75,114.12,111.22,110.03,105.81
1432,B,True,99.979,102.6,104.66,105.72,107.54
1433,B,False,40.1,42.861,39.65,38.288,40.358
1434,B,False,685.1,687.27,699.53,712.05,706.56
1435,B,False,128.58,128.99,131.09,136.15,133.06
1436,B,False,980.36,982.98,986.72,974.94,968.45
1437,B,False,122.09,122.91,126.19,138.29,135.23
1438,B,False,1131.9,1122.8,1107.3,1103.9,1126.7
1439,B,False,240.82,236.31,241.26,238.68,235.9
1440,B,False,2560.6,2565.5,2523.3,2488.9,2498.4
1441,B,False,15.162,17.84,19.768,22.687,25.341
1442,B,False,1324.3,1363.7,1375.3,1339.6,1333.3
1443,B,False,796.96,793.24,805.53,790.69,776.9
1444,B,False,451.09,463.25,446.99,458.36,455.65
1445,B,False,128.22,95.418,76.524,67.147,36.327
1446,B,False,272.73,277.28,271.23,261.12,274.24
