,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5
754,C,False,0.00015094,0.00038719,-3.0348e-05,0.00039476,0.00063778
755,C,False,0.0069803,0.0071208,0.0074526,0.0074112,0.0075135
756,C,False,0.0038027,0.0066539,0.0085428,0.0095449,0.010332
757,C,False,-0.010237,-0.0096385,-0.0095993,-0.010836,-0.010639
758,C,False,-0.0012037,-0.0010169,-0.0010335,-0.0012307,-0.00095976
759,C,False,0.0036125,0.0037808,0.0039872,0.0044137,0.0045337
760,C,False,0.001412,0.0012452,-0.00056367,-0.00018972,-0.00029149
761,C,False,0.0,0.0,0.0,0.0,0.0
762,C,False,-0.0034282,-0.0045536,-0.0053372,-0.0043575,-0.0058576
763,C,False,-0.0045165,-0.0052714,-0.0049947,-0.004365,-0.0036678
764,C,False,-0.0033082,-0.0031221,-0.002772,-0.0029598,-0.0029392
765,C,False,0.0092921,0.010481,0.010664,0.0098256,0.010513
766,C,False,-0.00044592,-0.00070427,-0.00096714,-0.001476,-0.0014932
767,C,False,0.0021003,0.0028864,-0.0014295,0.002769,0.003181
768,C,False,-0.00528,-0.005416,-0.005137,-0.0048264,-0.004815
769,C,False,0.0064567,0.0059213,0.0059878,0.0059448,0.0048644
770,C,False,-0.0038215,-0.0041669,-0.0040976,-0.0033528,-0.003227
771,C,False,0.02169,0.021591,0.023927,0.022853,0.022407
772,C,False,-0.0069185,-0.0068881,-0.0066007,-0.0064545,-0.0060809
773,C,False,-0.00096412,-0.0031509,-0.0029979,-0.0010456,-0.006525
774,C,False,-0.0052656,-0.0056993,-0.0057715,-0.0057723,-0.0060795
775,C,False,0.0054895,0.0052552,0.0051195,0.0051354,0.0051349
776,C,False,0.0069059,0.0075788,0.0078883,0.0078077,0.0078554
777,C,False,0.0086031,0.0086487,0.0092307,0.0087874,0.0088054
778,C,False,0.0016317,0.0016636,0.0013406,0.0015505,0.0014818
779,C,False,-0.0012778,-0.010136,-0.010304,-0.0059366,-0.011273
780,C,False,-0.0048712,-0.0046789,-0.0043513,-0.0048375,-0.0046726
781,C,False,-0.013986,-0.013519,-0.011913,-0.012875,-0.013296
782,C,False,0.0015523,0.0019504,0.0021371,0.0016921,0.0014584
783,C,False,-0.0025356,-0.0024408,-0.0019284,-0.0011812,-0.0017322
784,C,False,0.012029,0.014207,0.013408,0.013244,0.013142
785,C,False,0.0057932,0.0055722,0.0056437,0.0054533,0.0054113
786,C,False,0.0015333,0.0015733,0.0018579,0.002034,0.0017793
787,C,False,0.0,0.0,0.0064349,0.0061364,-0.0021879
788,C,False,-0.0029378,-0.0025468,-0.0022351,-0.0021854,-0.0023001
789,C,False,-0.0081799,-0.0077486,-0.0079041,-0.0076695,-0.007076
790,C,False,0.0083201,0.0083618,0.0084949,0.0078495,0.0077855
791,C,True,-0.00087195,-0.00099112,-0.0013389,-0.0012915,-0.0020844
792,C,False,0.0022412,0.0026014,0.0022723,0.0019746,0.0022257
793,C,False,-0.0028389,-0.0013805,-0.0024763,-0.0023614,-0.002437
794,C,False,0.0010906,0.0015719,0.0011483,0.0012285,0.0011254
795,C,False,0.0029066,0.0029487,0.0030862,0.0027807,0.0026144
796,C,False,0.00078981,0.0021998,0.00087065,0.0016753,0.00085129
797,C,False,0.0019727,0.0048212,0.0051666,0.0047778,0.0051919
798,C,False,-0.0023486,-0.0024715,-0.0024092,-0.0019198,-0.0017078
799,C,False,-0.0034382,-0.0031109,-0.002973,-0.0031233,-0.0027933
800,C,False,0.011375,0.01138,0.010792,0.012533,0.013436
801,C,False,-0.0044804,-0.0077336,-0.0068082,-0.0041991,-0.004145
802,C,False,-0.0066415,-0.0069099,-0.0071883,-0.0069903,-0.0078217
803,C,False,-0.00043413,-0.00036752,-0.0003648,0.00021613,-0.00070795
804,C,False,-0.0038379,-0.0092081,-0.0035597,-0.003073,-4.1786e-05
805,C,False,-0.0022855,-0.0023602,-0.0017841,-0.0019558,-0.0016923
806,C,False,-0.00043247,-0.00035593,-0.00082058,-0.00050672,-0.00017146
807,C,False,-0.0026977,-0.0026132,-0.0026244,-0.002479,-0.002524
808,C,False,-0.021566,-0.025324,-0.025368,-0.019541,-0.02171
809,C,False,9.8426e-06,8.2443e-05,5.0676e-05,0.00026654,6.0358e-05
810,C,True,3.9096e-05,-0.00015759,-0.00040807,-0.0017951,-0.0021201
811,C,False,-0.0068516,-0.0070574,-0.006432,-0.0064514,-0.0063671
812,C,True,0.0013671,0.00095328,0.00089856,0.00070295,0.00056891
813,C,False,0.0018756,0.0018965,0.0024245,0.002116,0.00094409
814,C,False,0.0,0.0,0.0,0.0,0.0
815,C,False,-0.0028841,-0.0028334,-0.0019374,-0.0019507,-0.0031792
816,C,False,0.0058806,0.005283,0.0046635,0.0040443,0.0044824
817,C,False,-0.0058661,-0.0064926,-0.0063799,-0.0071801,-0.0074716
818,C,False,-0.0045809,-0.0024511,-0.0027613,-0.0043738,-0.0025677
819,C,False,3.9096e-05,-0.00015759,-0.00040807,-0.0017951,-0.0021201
820,C,False,-0.00030378,-0.00075269,-6.0229e-05,-0.00043849,-0.0003406
821,C,False,0.0022604,0.002286,0.002452,0.0023448,0.0021874
822,C,False,0.0047943,0.0048836,0.0047891,0.0060417,0.0056984
823,C,False,0.005349,0.0053065,0.0055687,0.0063005,0.0063706
824,C,False,-0.0011642,-0.001291,-0.0015276,-0.0018404,-0.0014797
825,C,False,-0.00043097,-0.00048505,-5.1498e-05,-0.0004087,-0.00065488
826,C,False,-0.0029416,-0.0032493,-0.0034354,-0.002826,-0.0026182
827,C,False,0.0033814,0.0046776,0.0033111,0.0047015,0.0022514
828,C,False,0.0020536,0.00040069,0.0011252,0.0019406,-0.0015383
829,C,False,-0.0069523,-0.0069724,-0.0063493,-0.0063814,-0.0064642
830,C,False,-0.00098841,-0.0010663,-0.0010325,-0.0009307,-0.00057097
831,C,False,-0.00049705,-0.0013602,-0.00082108,-0.00089934,-0.0013137
832,C,False,-0.0062162,-0.0059456,-0.0063716,-0.0057621,-0.0056148
833,C,False,-0.018251,-0.019199,-0.021283,-0.020891,-0.01968
834,C,False,0.0017051,0.00070556,0.0009643,0.0016462,0.0013049
835,C,False,0.0055037,0.0052668,0.0051309,0.0049086,0.0050921
836,C,False,0.0094145,0.0093124,0.0094263,0.0088457,0.0079392
837,C,False,0.015664,0.015856,0.018088,0.017459,0.016482
838,C,False,0.0013671,0.00095328,0.00089856,0.00070295,0.00056891
839,C,False,0.00051722,0.0003435,0.00040318,0.00022932,0.00076314
840,C,False,-0.0020482,-0.0014817,-0.0018955,-0.0015559,-0.0016878
841,C,False,-0.0067611,-0.0068854,-0.0069023,-0.0061751,-0.0065482
842,C,False,0.0024751,0.0022643,0.0032447,0.0023266,0.0015287
843,C,False,0.0025975,0.0026637,0.0031576,0.0035193,0.0035017
844,C,False,-0.0035169,-0.0032375,-0.003275,-0.0031685,-0.0030834
845,B,True,0.012881,0.014726,0.01825,0.01985,0.020985
846,B,False,0.0039093,0.0046005,0.0044675,0.0041211,0.004685
847,B,False,0.0047253,0.0061321,0.0016755,0.0020801,0.0055721
848,B,False,-0.0011044,-0.00046351,0.00015353,0.0011632,-0.00027053
849,B,True,0.0,0.0,0.0,0.0,0.0
850,B,True,0.0096593,0.0091335,0.0085937,0.0085271,0.0085267
851,B,False,9.5021e-05,0.00043525,0.0005719,0.00090207,0.00099715
852,B,False,-0.003755,-0.00316,-0.0032361,-0.0034458,-0.0039885
853,B,False,-0.0019656,-0.014849,-0.031269,-0.026834,-0.021567
854,B,False,-0.0036757,-0.0027367,-0.00368,-0.004144,-0.0037817
855,B,True,-0.0021618,-0.0020776,-0.0013428,-0.0020937,-0.00209
856,B,False,0.0054075,0.0050498,0.0053588,0.0051273,0.0054376
857,B,True,0.0037152,0.0034536,0.0034602,0.0033452,0.003918
858,B,False,0.0049896,0.0058543,0.005147,0.0064682,0.0057235
859,B,False,0.012258,0.011299,0.0087929,0.0094605,0.010792
860,B,True,0.0040428,0.0035578,0.0031487,0.0031227,0.0033836
861,B,True,-0.0034061,-0.0031989,-0.0027531,-0.0031713,-0.0031934
862,B,True,0.026613,0.033062,0.035379,0.034165,0.027429
863,B,True,0.0039855,0.004114,0.0046727,0.0042782,0.0052534
864,B,False,-0.0029925,-0.0030464,-0.0025618,-0.0022458,-0.0026421
865,B,False,-0.0012686,-0.0011538,-0.0012648,-0.00087861,-0.00048314
866,B,True,0.0025311,0.0022767,0.0026777,0.0028209,0.0026472
867,B,True,-0.0082709,-0.0081447,-0.0079116,-0.0072116,-0.0087181
868,B,False,-0.013505,-0.011054,-0.010472,-0.0093395,-0.010834
869,B,True,-0.0013266,-0.0017469,-0.0022719,-0.001608,-0.0011283
870,B,True,0.0058948,0.005482,0.0059887,0.0060327,0.006605
871,B,True,-0.0026367,-0.0034639,-0.0030378,-0.0023793,-0.0035869
872,B,True,-0.0048299,-0.0044771,-0.0035904,-0.0042816,-0.0052657
873,B,True,-0.014343,-0.01448,-0.014851,-0.015731,-0.017176
874,B,True,0.0030312,0.002907,0.0027532,0.001958,0.0026596
875,B,True,-0.0013209,-0.0011646,-0.0011859,-0.00082566,-0.0013518
876,B,True,0.034278,0.030581,0.016249,0.02262,0.018085
877,B,False,-0.001775,-0.0014695,-0.0024154,-0.0034537,-0.0032217
878,B,False,0.003329,0.0021297,0.0020847,0.00013142,0.00025744
879,B,True,-0.00084759,-0.0010829,-0.0017647,-0.0014027,-0.0027189
880,B,False,-0.00096228,-0.00050772,8.0871e-05,0.00036374,0.0012505
881,B,False,0.0028644,0.0024517,0.0022092,0.0023355,0.0019188
882,B,True,0.00023416,-0.00023469,0.0006957,6.6597e-05,-0.00041537
883,B,True,0.0047908,0.0049782,0.0031883,0.0047034,0.0044213
884,B,False,0.0056935,0.00018071,0.0093272,-0.0002668,0.0061829
885,B,False,-0.0082898,-0.0072243,-0.0074708,-0.0072257,-0.007962
886,B,False,-0.0057494,-0.0069018,-0.005804,-0.0063336,-0.0061505
887,B,True,-0.0049788,-0.0049383,-0.0050716,-0.0047477,-0.0046349
888,B,False,-0.0023041,-0.0020077,-0.0012995,-0.0011295,-0.001693
889,B,True,0.0016893,0.0017163,0.0023407,0.0013588,-0.00065741
890,B,True,-0.0029638,-0.0026333,-0.0027815,-0.0033296,-0.0038254
891,B,True,-0.0037479,-0.0032215,-0.0037213,-0.0016338,-0.0019151
892,B,True,-0.01249,-0.013711,-0.010579,-0.012558,-0.01252
893,B,False,-0.003675,-0.0029393,-0.0038672,-0.0038708,-0.0038746
894,B,False,-0.0023298,-0.0027763,-0.003297,-0.0044181,-0.0037366
895,B,False,0.0069784,0.0059202,0.004674,0.0061801,0.006729
896,B,False,0.0065389,0.006802,0.0091033,0.0065913,0.0066334
897,B,False,-0.001008,0.024153,0.020104,0.018276,-0.0048984
898,B,False,-0.012042,-0.012194,-0.010863,-0.011664,-0.010539
899,B,False,0.0028177,0.0021194,0.00046918,0.0036599,0.0039946
900,B,False,0.0089788,0.0089691,0.0088479,0.0087199,0.0089879
901,B,True,0.0043696,0.0026369,-0.0026168,-0.0044864,-0.0056437
902,B,True,0.0040571,0.006882,0.0042681,0.0032146,0.0041165
903,B,False,0.0019854,0.0026805,0.0022649,0.0034629,0.0025127
904,B,False,-0.0052823,-0.0058725,-0.0061871,-0.00725,-0.0076255
905,B,True,-0.0034704,-0.0038585,-0.0036025,-0.0036589,-0.0039648
906,B,False,0.0018724,0.0021135,0.0021473,0.0025841,0.0025825
907,B,True,0.017694,0.020406,0.015603,0.017588,0.022853
908,B,False,-0.003112,-0.0026246,-0.0023407,-0.0039937,-0.003205
909,B,False,0.0045813,0.0074093,0.0060176,0.0059167,0.0071706
910,B,True,0.0023539,0.013443,0.019927,0.0078929,0.010768
911,B,False,-0.0085117,-0.010342,-0.01218,-0.014021,-0.0137
912,B,False,0.0044562,0.0040273,0.0037937,0.0053032,0.0056319
913,B,True,-0.0002566,-0.00022798,-0.001842,-0.0028903,-0.0048139
914,B,False,-3.0604e-05,0.00061934,0.00077437,0.00089794,0.0014094
915,B,False,-0.015118,-0.014881,-0.015192,-0.016153,-0.016642
916,B,False,-0.0027295,-0.0019653,-0.0010668,-0.0017653,-0.002763
917,B,False,0.004572,0.0049498,0.003944,0.0033129,0.0043851
918,B,False,-3.9987e-05,-0.0044024,-0.0021566,-0.0058202,-0.00094448
919,B,False,-0.010932,-0.0089441,-0.010396,-0.0086391,-0.011327
920,B,False,0.0050846,0.0046191,0.0042836,0.0031726,0.0021535
921,B,True,-0.0037952,-0.0034342,-0.0035432,-0.0048362,-0.0042836
922,B,False,0.0018465,0.00049616,-0.0038304,0.0025107,-0.001829
923,B,True,-0.0088549,-0.008765,-0.011249,-0.0099298,-0.010428
924,B,False,-0.0026649,-0.0028406,-0.0034001,-0.0039278,-0.0045589
925,B,False,0.0045669,0.0066912,0.0061375,0.0033683,0.0057919
926,B,True,0.0028027,0.0023165,0.0016708,0.0034748,0.0045243
927,B,True,0.012908,0.011885,0.011812,0.011049,0.0098061
928,B,False,0.0064139,0.0056318,0.0059902,0.0056299,0.0056623
929,B,False,-0.0097906,-0.0095893,-0.010479,-0.0088975,-0.0099401
930,B,False,0.0030118,0.0023753,0.0016367,0.00045358,0.0011942
931,B,False,-0.0019309,-0.0023876,-0.0020181,-0.0021386,-0.0023237
932,B,True,-0.0067353,-0.0066318,-0.0062365,-0.0052025,-0.0038957
933,B,False,-0.0011307,-0.0014764,-0.00097165,-0.0012192,-0.0017019
934,B,True,0.003929,0.0034126,0.0037289,0.003713,0.0033236
935,B,False,0.0010452,0.0019674,0.00033634,0.0020019,4.8674e-05
936,B,False,0.004896,0.0051894,0.0051189,0.0057036,0.0058031
937,B,False,-0.0077448,-0.0080385,-0.007914,-0.0078924,-0.0083661
938,B,True,0.0013369,0.0016281,0.0013992,0.0011848,0.0013252
939,B,False,0.00059618,0.00037672,-0.00023239,-0.00099224,-0.001379
940,B,False,-0.0036349,-0.0064819,-0.010589,-0.0076776,-0.012871
941,B,False,0.0060593,0.005531,0.0048643,0.0049093,0.0041653
942,B,False,0.0078094,0.0061864,0.0067989,0.0072115,0.0061975
943,B,True,-0.0055053,-0.0052475,-0.0042055,-0.0039845,-0.0040596
944,B,False,0.0096008,0.0085073,0.0089606,0.009497,0.009736
945,B,True,-0.0095052,-0.0089309,-0.0081957,-0.0084727,-0.0077783
946,B,False,-0.00057127,0.00036469,0.00011227,0.00063857,0.0008513
947,B,True,-0.00076326,-6.4003e-05,-0.00075942,-0.00098322,-0.00088349
948,B,False,0.00054568,0.00027506,0.00058354,-3.7111e-05,0.00094932
949,B,False,0.0063449,0.0070844,0.0070973,0.0022667,0.0018751
950,B,False,0.0043018,0.0031666,0.0015527,0.0027873,0.0030719
951,B,True,0.0039256,0.0041589,0.0040907,0.003939,0.0037179
952,B,True,-0.0027321,-0.0025548,-0.0025576,-0.0025708,-0.0027241
953,B,False,-0.0018788,-0.0021629,-0.0021734,-0.0021996,-0.0024228
954,B,False,-0.0041136,-0.0039502,-0.0039289,-0.0040535,-0.0038777
955,B,False,-0.00093701,-0.0009747,-0.0013774,-0.00070262,-0.00053586
956,B,False,0.0044987,0.0046265,0.0044574,0.0048011,0.0047218
957,B,True,0.0018228,0.00052654,-0.00071671,-0.0011034,-0.0012161
958,B,True,-0.0042979,-0.0045304,-0.0044213,-0.0048678,-0.0051231
959,B,False,-0.0045023,-0.0036703,-0.0038131,-0.0042318,-0.0049941
960,B,True,0.0,0.0,0.0,0.0,0.0
961,B,False,-0.0023535,-0.0022666,-0.0024708,-0.0020955,-0.0017858
962,B,True,-0.00060066,-0.00044602,-0.0012627,-0.0010549,-0.00082107
963,B,True,-0.002865,-0.0023947,-0.0030997,-0.0042164,-0.0038501
964,B,False,-0.0038254,-0.0046636,-0.0052168,-0.004291,-0.0040486
965,B,True,-0.0026233,-0.0026499,-0.0026952,-0.0028058,-0.0031908
966,B,True,0.0080004,0.0070238,0.006704,0.0065063,0.0060749
967,B,True,0.0057893,0.0059168,0.005969,0.0062304,0.0058505
968,B,True,0.0012223,0.002282,-0.00040038,0.0011223,0.00090778
969,B,False,-0.0023717,-0.0019652,-0.0085107,-0.0037234,-0.0088846
970,B,False,0.0056879,0.0054347,0.005424,0.0051422,0.0053918
971,B,True,-0.0018459,-0.0030024,-0.0015462,-0.0035402,-0.00046824
972,B,False,-0.0061818,-0.0066686,-0.0067171,-0.0070319,-0.00742
973,B,False,0.001965,0.0016304,0.0015206,0.0013983,0.0013355
974,B,False,0.0041902,0.0032788,0.0040889,0.0024992,0.0033274
975,B,True,-0.0032632,-0.0038601,-0.0035737,-0.0038125,-0.0052569
976,B,True,-0.0018176,-0.0012944,-0.0012014,-0.001285,-0.00094204
977,B,False,-0.0031861,-0.0037192,-0.0032673,-0.0036777,-0.0040588
978,B,False,0.002003,0.001956,0.0019973,0.0019287,0.0021922
979,B,False,-0.00076611,-0.00059278,-0.00040729,-0.0035371,-0.0011546
980,B,True,-0.0025821,-0.0020604,-0.0024612,-0.0016349,-0.0011879
981,B,False,-0.011766,-0.0098309,-0.0071587,-0.0079287,-0.0082436
982,B,False,0.0084172,0.01074,0.0094125,0.006348,0.0094032
983,B,False,-0.0012941,-0.0013292,-0.0011744,-0.0013206,-0.0012806
984,B,True,-0.0010919,-0.0012157,-0.0012093,-0.0011202,-0.00096144
985,B,False,-0.015476,-0.014791,-0.015349,-0.015277,-0.015003
986,B,False,-0.0032053,-0.0034822,-0.0036953,-0.0039094,-0.0035943
987,B,True,-0.014557,-0.016359,-0.01602,-0.014591,-0.01306
988,B,True,0.0015804,0.00063155,-0.00035912,0.0012549,0.00029574
989,B,False,0.0095282,0.0095766,0.0097793,0.0099249,0.0095506
990,B,False,-0.0015566,-0.0060438,-0.0044341,-0.0042747,-0.0049288
991,B,False,-0.0018194,-0.0021784,-0.0011931,-0.00215,-0.0025016
992,B,False,-0.00015452,-0.00025791,0.00028738,-0.0010318,-0.00055285
993,B,False,0.0014701,0.0028959,0.0016047,0.0010115,0.0002634
994,B,True,0.0060171,0.0040972,0.0037267,0.0031842,0.0028306
995,B,False,0.0027722,0.0029031,0.0028839,0.0032176,0.0033755
996,B,True,0.0012913,0.00075841,0.00035163,0.0015043,0.0013176
997,B,False,0.0017548,0.0029984,0.0030466,0.0024583,0.0017238
998,B,False,-0.0022365,-0.0023959,-0.0020919,-0.0022419,-0.0025094
999,B,True,0.00536,0.005283,0.0053312,0.0058545,0.005617
1000,B,True,-0.013553,-0.014515,-0.012945,-0.013279,-0.012896
1001,B,True,0.0017883,0.0016766,0.0021402,0.0021665,0.0017717
1002,B,False,-0.0012043,-0.003112,-0.0026246,-0.0023407,-0.0039937
1003,B,False,0.0086559,0.0079553,0.0079676,0.01002,0.0088397
1004,B,False,0.010594,0.011778,0.011502,0.012622,0.012444
1005,B,True,0.001553,0.00057381,0.010665,0.0080018,0.0038834
1006,B,True,-0.00099433,-0.0010143,-0.00080996,-0.0001879,-0.00028961
1007,B,False,0.00064734,-0.00019566,-0.0013026,-0.0025883,0.0023246
1008,B,True,-0.0054775,-0.0050809,-0.0051776,-0.004054,-0.0044996
1009,B,False,0.0014082,0.0019475,0.0025941,0.0023765,0.0028974
1010,B,True,0.0036995,0.0038688,0.0038825,0.0034858,0.0039041
1011,B,False,0.0013579,0.0014434,0.0016045,0.0014533,0.0012074
1012,B,False,-0.0058012,-0.0050129,-0.0052052,-0.0054173,-0.0046791
1013,B,False,0.014929,0.0161,0.017741,0.022194,0.018668
1014,B,False,0.0056219,0.0053661,0.005146,0.0054075,0.0050498
1015,B,True,0.0032937,0.0037273,0.0027648,0.0028525,0.0025584
1016,B,True,-0.021794,-0.021277,-0.01672,-0.01687,-0.017047
1017,B,False,0.0042248,0.0039312,0.0043553,0.0033448,0.0033613
1018,B,False,0.011802,0.013026,0.013491,0.014076,0.013085
1019,B,True,-0.0012718,-0.00087856,-0.0010359,-0.0016457,-0.00072081
1020,B,False,0.0064027,0.0064642,0.0064501,0.00668,0.0066751
1021,B,True,0.0024027,0.0024527,0.0028272,0.002667,0.0034189
1022,B,True,0.00038906,-0.00010837,0.00013245,0.0005027,0.00054866
1023,B,True,0.0052613,0.0042868,0.0056333,0.005527,0.0047616
1024,B,True,0.014991,0.01509,0.015548,0.014032,0.014615
1025,B,False,-0.0014553,-0.0015756,-0.0014538,-0.0016721,-0.00093813
1026,B,False,0.00084539,-0.00048552,0.00037947,0.00041754,0.0015566
1027,B,True,0.004133,0.0036192,0.0036048,0.0037882,0.004135
1028,B,False,-0.017047,-0.015795,-0.018911,-0.017719,-0.018132
1029,B,False,-0.0039245,-0.0034582,-0.0036491,-0.0041064,-0.0034341
1030,B,False,-0.0021342,-0.0014583,-0.0026179,-0.0025131,-0.0045652
1031,B,False,0.017941,0.012478,0.001041,0.020408,0.0015378
1032,B,True,0.0030795,0.0043335,0.0033376,0.0036467,0.0024004
1033,B,True,0.0043748,0.0046352,0.0041795,0.0045422,0.0048142
1034,B,True,0.00049073,0.00075106,0.00060285,0.00087917,0.0010977
1035,B,True,-0.0037611,-0.0024782,-0.001916,-0.0024523,-0.0032389
1036,B,False,0.0058695,0.0052044,0.0058232,0.0068386,0.0058
1037,B,False,-0.0016679,-0.0011194,-0.0014218,-0.001779,-0.0014899
1038,B,False,0.001819,0.0017956,0.0015247,0.0013206,0.0012294
1039,B,True,0.0052665,0.0041504,0.0048553,0.0040146,0.0043399
1040,B,True,0.0063065,0.006074,0.0064337,0.0073667,0.0067313
1041,B,False,-0.00021625,-0.00036428,6.481e-06,-0.00052434,-0.0011168
1042,B,False,-0.01074,-0.011464,-0.011478,-0.011071,-0.011311
1043,B,False,-0.0042164,-0.0038501,-0.0041559,-0.0041989,-0.0041712
1044,B,True,-0.0061762,-0.0055005,-0.0061132,-0.0057443,-0.0051212
1045,B,False,0.0019038,0.0014175,0.0014634,0.0015437,0.00069867
1046,B,False,-0.0036296,-0.0014173,-0.0011662,-0.00010948,-0.0021242
1047,B,False,0.0024658,0.0026591,0.0019731,0.0026501,0.0025242
1048,B,False,-0.0037518,-0.0042076,-0.004326,-0.0047318,-0.0041985
1049,B,False,0.0042977,0.0044915,0.0035558,0.0034035,0.0032235
1050,B,False,-0.0021713,-0.001534,-0.0016214,-0.0014541,-0.0011671
1051,B,False,0.0017902,0.001395,0.0024139,0.0031179,0.0053318
1052,B,False,0.0017373,0.0017064,0.00082564,0.0010054,0.0022226
1053,B,False,0.0045833,0.0036565,0.0027705,0.0026358,0.0040378
1054,B,True,0.0041922,0.0043242,0.0042254,0.0047946,0.0051867
1055,B,True,-0.0044774,-0.0041032,-0.0050349,-0.0047124,-0.0048375
1056,B,False,0.0039625,0.0046872,0.0031869,0.0051025,0.0046635
1057,B,False,0.0058823,0.0058992,0.0082151,0.0075065,0.0071803
1058,B,False,0.0024166,0.0031852,0.0048926,0.0043957,0.0024912
1059,B,False,-0.00026573,-0.0012544,-0.0014144,-0.0012185,-0.0016411
1060,B,True,-0.0065008,-0.0064035,-0.0056682,-0.0059369,-0.0056601
1061,B,False,0.013431,0.011475,0.014175,0.010371,0.010633
1062,B,False,0.0028529,0.0032384,0.0034886,0.003842,0.0038118
1063,B,False,-0.004287,-0.0041722,-0.0039726,-0.0037765,-0.0039575
1064,B,False,-0.0057726,-0.0038175,-0.0044111,-0.0045809,-0.0043108
1065,B,False,0.0010694,0.0036365,-0.00014458,0.0023062,0.0040857
1066,B,False,0.0032515,0.001964,0.00241,0.0039421,0.0046839
1067,B,False,0.0070238,0.006704,0.0065063,0.0060749,0.0052131
1068,B,False,0.0025043,0.0031254,0.0035217,0.0028172,0.0031122
1069,B,False,-0.0034445,-0.003197,-0.0029193,-0.0028869,-0.0030982
1070,B,False,0.0024306,0.00094347,0.00089402,0.00037318,-0.00042776
1071,B,False,-0.0054125,-0.0064123,-0.0059864,-0.0049732,-0.0052706
1072,B,False,-0.0089134,-0.0076948,-0.0069722,-0.0074638,-0.0087633
1073,B,False,-0.0036597,-0.003734,-0.0033736,-0.0035189,-0.0036471
1074,B,False,-0.0024561,-0.0030517,-0.00283,-0.0030649,-0.0030943
1075,B,True,-0.002315,-0.0025853,-0.0025172,-0.0024867,-0.0024469
1076,B,False,0.010393,0.0092103,0.010307,0.010035,0.0094406
1077,B,True,-0.0064526,-0.0064519,-0.005348,-0.0048632,-0.004862
1078,B,True,0.0050626,0.0049215,0.0036221,0.0032943,0.0045345
1079,B,False,0.010637,0.011056,0.0096249,0.011256,0.0095701
1080,B,False,-0.00076003,-0.00069416,-0.00084299,-0.00097927,-0.00099857
1081,B,False,0.0084414,0.0081064,0.0058893,0.004257,0.002464
1082,B,False,0.0020492,0.0015503,0.0013538,0.0014508,0.0015274
1083,B,True,0.003029,0.0034461,0.0037478,0.0044113,0.0049418
1084,B,True,-0.0026983,-0.0030721,-0.0038286,-0.0043097,-0.0029114
1085,B,False,-0.0011377,-0.00075793,-0.001287,-0.0015737,-0.001433
1086,B,True,0.0066083,0.0065516,0.0064999,0.0063689,0.0056609
1087,B,True,-0.016726,-0.018234,-0.018477,-0.019445,-0.018247
1088,B,True,-0.00098936,-0.0005442,-0.00065969,-0.00098556,-0.00086201
1089,B,False,0.0019923,0.0018109,0.0013005,0.0022492,0.0021882
1090,B,False,0.0065596,0.0065364,0.0062101,0.0062834,0.0068904
1091,B,True,0.00035044,0.0019079,0.00068464,0.00041708,0.00022706
1092,B,False,-0.00472,-0.0047543,-0.0048462,-0.0045168,-0.0043919
1093,B,False,0.005575,0.0056457,0.0065452,0.0057408,0.0065258
1094,B,False,-0.0094435,-0.0090842,-0.0088178,-0.0081754,-0.0086101
1095,B,False,0.0031336,0.0025282,0.0021124,0.0023062,0.002285
1096,B,False,-0.0048571,-0.0043077,-0.0049258,-0.0053512,-0.0058386
1097,B,True,-0.010482,-0.011169,-0.011161,-0.010733,-0.0098507
1098,B,False,-0.0039224,-0.0039215,-0.0039744,-0.0040917,-0.0036104
1099,B,False,-0.0021185,-0.0015555,-0.0016724,-0.0017491,-0.0015955
1100,B,False,-0.007603,-0.0089379,-0.0071671,-0.0079886,-0.0063757
1101,B,False,0.0050638,0.0045363,0.0038222,0.0041785,0.0034995
1102,B,True,0.001657,-0.0011071,-0.00074257,0.00063483,-0.0009622
1103,B,False,-0.0019664,-0.0014449,0.00022779,0.00067375,0.0022914
1104,B,False,-0.0082649,-0.0089194,-0.010167,-0.0099257,-0.0093942
1105,B,True,-0.00017714,-0.0061768,0.0018618,0.0018643,-0.0021854
1106,B,False,-0.0083616,-0.0086545,-0.0068882,-0.0074652,-0.0065775
1107,B,False,-0.0031028,-0.0026649,-0.0028406,-0.0034001,-0.0039278
1108,B,False,0.0040938,0.0038294,0.0044702,0.0047452,0.0052609
1109,B,False,0.0083711,0.0088971,0.0097095,0.0091806,0.0082213
1110,B,True,-8.1202e-05,-0.0002636,-0.0005789,-0.00072554,-0.00040126
1111,B,True,-0.00057538,-0.00089153,0.00021446,-0.0012318,-0.0022774
1112,B,False,-0.0025848,-0.0027596,-0.002459,-0.0022702,-0.0020538
1113,B,False,0.0013363,0.0039671,0.0038543,0.0038788,0.0023592
1114,B,False,-0.0059708,-0.0048765,-0.0033125,-0.0047835,-0.0055326
1115,B,False,0.0012216,0.002187,-0.0030185,-0.0017139,-0.00095819
1116,B,True,-0.0012128,-0.0011549,-0.0011151,-0.0010797,-0.0011298
1117,B,False,-0.016671,-0.017884,-0.017842,-0.018422,-0.018953
1118,B,False,0.0074501,0.006596,0.0062978,0.0061899,0.005972
1119,B,False,0.0017514,0.0025357,0.0018342,0.0010231,0.0016147
1120,B,False,-0.006053,-0.0062459,-0.0067591,-0.0070093,-0.006681
