,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,AREA_ACR_1,MEANGAM_1,MEANGBH_1,MEANGBT_1,MEANGBZ_1,MEANJZD_1,MEANJZH_1,MEANPOT_1,MEANSHR_1,R_VALUE_1,SAVNCPP_1,SHRGT45_1,TOTPOT_1,TOTUSJH_1,TOTUSJZ_1,USFLUX_1,d_l_f_1,g_s_1,slf_1,ABSNJZH_2,AREA_ACR_2,MEANGAM_2,MEANGBH_2,MEANGBT_2,MEANGBZ_2,MEANJZD_2,MEANJZH_2,MEANPOT_2,MEANSHR_2,R_VALUE_2,SAVNCPP_2,SHRGT45_2,TOTPOT_2,TOTUSJH_2,TOTUSJZ_2,USFLUX_2,d_l_f_2,g_s_2,slf_2,ABSNJZH_3,AREA_ACR_3,MEANGAM_3,MEANGBH_3,MEANGBT_3,MEANGBZ_3,MEANJZD_3,MEANJZH_3,MEANPOT_3,MEANSHR_3,R_VALUE_3,SAVNCPP_3,SHRGT45_3,TOTPOT_3,TOTUSJH_3,TOTUSJZ_3,USFLUX_3,d_l_f_3,g_s_3,slf_3,ABSNJZH_4,AREA_ACR_4,MEANGAM_4,MEANGBH_4,MEANGBT_4,MEANGBZ_4,MEANJZD_4,MEANJZH_4,MEANPOT_4,MEANSHR_4,R_VALUE_4,SAVNCPP_4,SHRGT45_4,TOTPOT_4,TOTUSJH_4,TOTUSJZ_4,USFLUX_4,d_l_f_4,g_s_4,slf_4
1721,B,False,27.266400000000004,144.86399999999998,30.6944,42.08,92.68199999999999,94.57840000000002,-0.08460092,0.00292598,2802.38,23.742400000000004,3.4192799999999997,1723200000000.0,6.825659999999999,3.4708199999999998e+22,384.76599999999996,6754180000000.0,6.6506e+21,141.92399999999998,74.336,41.7504,23.124000000000002,158.4,30.0502,42.5236,94.50259999999999,96.60799999999999,-0.1125208,0.00248094,2713.2,22.980200000000004,3.4034,1241120000000.0,5.24774,3.3576000000000006e+22,370.816,6513280000000.0,6.76092e+21,145.8,63.7088,45.980000000000004,32.4512,169.10399999999998,29.994,43.013000000000005,95.3504,97.6816,-0.1237634,0.00337236,2646.3200000000006,22.711,3.4239999999999995,1744160000000.0,4.933059999999999,3.38052e+22,383.674,6783800000000.0,6.971540000000001e+21,148.448,127.41159999999999,42.37760000000001,29.3846,170.82,30.1604,44.11,96.867,99.45240000000001,-0.14033659999999998,0.0029994,2641.02,22.9782,3.2585,1756260000000.0,5.67724,3.4359599999999996e+22,407.06399999999996,7181620000000.0,7.1472e+21,150.278,130.40800000000002,44.4198
1723,B,False,8.92628,67.0692,39.3686,69.28760000000001,135.584,135.17800000000003,1.2089940000000001,-0.00320924,3703.04,30.4994,3.0620000000000003,1818460000000.0,17.518,1.37232e+22,158.17999999999998,3096220000000.0,1.9047e+21,119.482,69.5292,40.7682,9.654166666666667,67.03266666666666,40.117333333333335,64.07966666666667,125.23,125.66666666666667,0.9461766666666667,-0.0030952333333333338,3528.8000000000006,31.96066666666667,1.0582333333333334,1601633333333.3333,18.682333333333332,1.4634333333333333e+22,160.98666666666668,3309766666666.6665,2.0334333333333334e+21,122.54333333333334,72.93166666666667,39.60666666666666,7.145099999999999,72.9188,38.9512,60.44699999999999,122.824,122.33400000000002,0.848384,0.0018060880000000002,3258.38,30.4632,2.52458,1629460000000.0,16.007799999999996,1.51542e+22,167.81400000000002,3549840000000.0,2.24794e+21,129.704,95.36480000000002,37.6902,12.54386,84.38140000000001,38.086,63.04,124.252,124.27599999999998,0.793308,0.0032835000000000004,3529.5799999999995,30.371799999999997,2.81472,1736520000000.0,16.2036,1.79108e+22,198.266,4235940000000.0,2.4877e+21,135.19600000000003,113.13,34.7726
1724,B,False,61.70333333333334,289.76,40.535666666666664,64.19566666666667,127.46999999999998,127.43,0.8536199999999999,-0.007714433333333333,3661.7333333333336,31.415333333333333,2.6224666666666665,3477166666666.6665,19.84866666666667,3.8923333333333335e+22,405.22333333333336,8388000000000.0,4.8643e+21,247.82000000000002,583.3966666666666,38.67366666666666,65.07925,287.6625,40.44675,64.51575,127.3325,126.705,0.67613,-0.00784575,3575.6000000000004,31.489749999999997,2.85565,2855125000000.0,19.593249999999998,3.93875e+22,432.2425,9024800000000.0,5.0107e+21,248.7475,559.125,39.63175,68.50150000000001,285.355,39.12925,69.63524999999998,137.59500000000003,136.97,0.42430500000000004,-0.009268700000000001,3954.975,30.6505,3.25525,1755550000000.0,17.87225,3.876325000000001e+22,429.2875,8340525000000.0,4.8767e+21,247.7825,592.3225,39.012499999999996,53.37519999999999,287.704,38.7042,76.305,146.50199999999998,144.44400000000002,0.285786,-0.00805138,4293.66,29.5862,2.51026,1395890000000.0,15.8774,3.7775400000000004e+22,401.99399999999997,7572700000000.0,4.68078e+21,243.66600000000003,592.286,38.885799999999996
1726,B,False,7.32052,153.256,51.91519999999999,62.2232,98.94679999999998,94.9664,-0.1525852,0.0021785600000000004,9548.780000000002,40.9476,2.2031199999999997,287414000000.0,43.3436,4.2496e+22,124.148,2754180000000.0,2.1191799999999999e+21,0.0,0.0,0.0,2.0958200000000002,161.628,51.837199999999996,62.698800000000006,101.41060000000002,97.3688,-0.022276980000000002,0.000149102,8969.84,40.571999999999996,1.01174,295975600000.0,42.531600000000005,4.29672e+22,139.434,3008120000000.0,2.21914e+21,0.0,0.0,0.0,3.11602,175.46999999999997,50.7356,61.106399999999994,103.43000000000002,99.6028,0.20792000000000002,0.000811254,8395.68,39.787400000000005,0.8566,443351400000.0,40.282199999999996,4.29664e+22,148.85,3146720000000.0,2.3345800000000001e+21,0.0,0.0,0.0,3.3577,198.38750000000002,48.71625,58.6565,104.7725,103.0325,0.27651749999999997,0.000763595,7555.85,37.44425,2.352725,664585000000.0,35.8745,4.3922e+22,173.53,3777550000000.0,2.612275e+21,0.0,0.0,0.0
1727,B,False,11.21296,257.61800000000005,32.018,62.0072,141.424,143.416,0.6072219999999999,0.0044075600000000005,1410.8600000000001,20.3902,2.1685,791188000000.0,3.36984,4.771280000000001e+21,110.13399999999999,2410180000000.0,1.51336e+21,0.0,0.0,0.0,11.085180000000001,256.09000000000003,31.417,61.37820000000001,141.86399999999998,144.192,0.802516,0.00424796,1430.44,20.575799999999997,1.7649000000000001,1069318000000.0,3.66676,4.966240000000001e+21,115.87,2547020000000.0,1.5565e+21,0.0,0.0,0.0,12.42082,260.25399999999996,31.267000000000003,60.275800000000004,138.568,141.48,0.857598,0.0047128000000000005,1407.72,20.5164,2.14856,1149606000000.0,3.7278999999999995,4.89634e+21,113.078,2537240000000.0,1.5429e+21,0.0,0.0,0.0,9.32322,259.88,31.994600000000002,59.71220000000001,137.544,140.1,1.04114,0.00324776,1401.96,21.3858,1.98416,1527320000000.0,5.09128,5.33216e+21,119.21400000000001,2735380000000.0,1.64992e+21,0.0,0.0,0.0
1728,B,False,57.0816,213.18200000000002,36.7402,55.696600000000004,110.958,116.00999999999999,0.028483599999999998,0.0067495,5342.28,29.883000000000003,3.8750799999999996,3385400000000.0,15.294,5.9902000000000005e+22,460.134,8243940000000.0,6.40182e+21,124.98600000000002,553.8799999999999,19.343,61.7324,226.54399999999995,37.5218,56.0304,111.006,116.53600000000002,-0.0666402,0.007368120000000001,5912.26,30.672200000000004,3.9300800000000002,2937280000000.0,16.706599999999998,6.57862e+22,453.96999999999997,8053340000000.0,6.400220000000001e+21,128.116,695.108,19.4532,71.1134,243.08200000000002,38.44500000000001,57.596000000000004,112.15799999999999,117.97200000000001,0.1469198,0.008138000000000001,6174.88,31.209600000000002,3.91918,3656400000000.0,18.221799999999995,7.1625e+22,486.188,8512120000000.0,6.610760000000001e+21,130.63000000000002,1068.08,19.0334,78.0414,255.696,38.3866,56.7654,112.66,117.74000000000001,0.22137600000000002,0.008432060000000002,6057.86,31.136000000000003,3.97372,4439340000000.0,17.9648,7.4642599999999996e+22,511.70199999999994,8877160000000.0,6.99428e+21,134.82200000000003,928.262,18.762999999999998
1732,B,False,42.174800000000005,120.05,30.776400000000002,39.1048,99.70899999999999,99.23379999999999,-0.208324,0.0053618,2803.7,24.8106,3.03146,1713060000000.0,7.90466,2.9288600000000002e+22,258.73999999999995,5137760000000.0,4.9638e+21,0.0,0.0,0.0,42.855,119.29333333333334,30.423999999999996,39.463666666666676,101.54333333333334,100.67666666666666,-0.23315999999999995,0.005603266666666666,2869.933333333333,24.417333333333335,2.9869,1876033333333.3333,7.498866666666667,2.9155666666666668e+22,258.83,5086866666666.667,4.826199999999999e+21,0.0,0.0,0.0,40.0822,112.02799999999999,30.8062,41.705200000000005,107.47,106.91,-0.22871000000000002,0.005987299999999999,3191.44,24.665599999999998,3.1568199999999997,1978920000000.0,8.49986,2.83538e+22,249.96999999999997,4710120000000.0,4.40856e+21,0.0,0.0,0.0,42.207,110.60799999999999,31.039199999999994,43.577600000000004,109.96399999999998,109.574,-0.313138,0.00683396,3451.62,25.2986,3.1361199999999996,2011400000000.0,9.62656,2.8316400000000003e+22,252.08800000000002,4674260000000.0,4.198440000000001e+21,0.0,0.0,0.0
1733,B,False,135.696,427.198,44.394,39.21300000000001,83.0726,85.1652,0.249966,-0.00713126,11552.8,38.827999999999996,3.72532,2418900000000.0,35.815,2.91982e+23,663.658,13480000000000.0,1.2395600000000002e+22,0.0,0.0,0.0,137.36999999999998,426.776,44.5886,38.8454,82.49759999999999,84.8976,0.271502,-0.00726594,11599.4,38.833,3.6993399999999994,2610680000000.0,35.977599999999995,2.9126000000000004e+23,662.442,13290000000000.0,1.23272e+22,0.0,0.0,0.0,131.12599999999998,428.7219999999999,44.55279999999999,39.080200000000005,82.83680000000001,84.8812,0.19566599999999998,-0.0069872599999999995,11646.0,38.6734,3.7464799999999996,1868140000000.0,35.389599999999994,2.90222e+23,661.0179999999999,13353600000000.0,1.22804e+22,0.0,0.0,0.0,123.53999999999999,432.954,44.8458,39.505,82.537,84.583,0.1541814,-0.0065483600000000005,11602.2,38.995999999999995,3.57618,1534000000000.0,36.017399999999995,2.90736e+23,676.164,13772800000000.0,1.22762e+22,0.0,0.0,0.0
1736,B,False,40.446200000000005,523.966,33.78060000000001,66.32480000000001,141.99,144.18199999999996,0.681994,-0.00936504,1778.1799999999998,22.290399999999998,2.5534999999999997,2066140000000.0,5.47884,1.019344e+22,241.276,4961440000000.0,2.64232e+21,0.0,0.0,0.0,25.294999999999998,519.54,36.04299999999999,64.14160000000001,135.868,137.38000000000002,0.489112,-0.00583234,1683.08,24.0524,2.65122,1302298000000.0,8.17086,9.69292e+21,209.88000000000002,4588840000000.0,2.4724200000000004e+21,0.0,0.0,0.0,25.494600000000002,517.362,36.7278,60.6754,132.158,134.67,0.753052,-0.00571766,1519.1,24.320999999999998,2.78338,1839000000000.0,9.26544,9.033499999999999e+21,201.352,4613940000000.0,2.4232e+21,0.0,0.0,0.0,9.17106,521.1,36.764799999999994,57.86479999999999,130.02200000000002,132.892,0.720348,-0.001955174,1495.02,24.4846,2.5993000000000004,1838340000000.0,9.53856,9.34734e+21,202.2,4777880000000.0,2.4738799999999997e+21,0.0,0.0,0.0
1737,B,False,70.27360000000002,229.01999999999998,38.3196,53.6908,120.16599999999998,120.474,0.2202304,0.008171359999999999,4315.5599999999995,30.76,3.5235600000000007,4188820000000.0,18.2618,4.9305e+22,371.938,8039240000000.0,5.52e+21,78.304,215.238,15.0506,83.0526,218.62600000000003,38.6216,56.16479999999999,123.876,125.42,0.1485742,0.0105613,4658.24,30.8134,3.37748,5350980000000.0,18.1572,4.87132e+22,375.53200000000004,7893500000000.0,5.29376e+21,62.938,168.456,11.824000000000002,75.0946,215.414,39.233999999999995,54.9396,119.91400000000002,120.35800000000002,0.1467374,0.00871054,4372.82,32.1184,3.24518,4740540000000.0,19.404400000000003,5.03992e+22,372.56199999999995,8266020000000.0,5.5363e+21,21.072,53.327999999999996,4.058400000000001,63.46039999999999,218.92,38.6436,52.479200000000006,117.05199999999999,117.51200000000001,0.1733584,0.006733680000000001,3996.38,31.482400000000002,3.08046,3404020000000.0,18.085599999999996,5.0026e+22,361.64400000000006,8170640000000.0,5.76202e+21,0.0,0.0,0.0
1739,B,False,38.254400000000004,223.75799999999998,30.439599999999995,42.032399999999996,102.638,105.20599999999999,-0.18759,-0.0029479399999999996,2396.46,25.215000000000003,3.5169000000000006,1272260000000.0,7.04022,4.130960000000001e+22,491.93199999999996,9678540000000.0,8.617859999999999e+21,210.708,25.668599999999998,81.56479999999999,30.70675,220.11,30.97725,41.73575,101.23,103.79249999999999,-0.2132675,-0.00234985,2422.55,25.744,3.4529,1457525000000.0,7.917975,4.204975e+22,487.33,9714675000000.0,8.562275000000001e+21,211.835,24.067999999999998,83.72300000000001,29.19375,221.60000000000002,30.1265,41.515,100.47424999999998,102.27749999999999,-0.22357999999999997,-0.002239825,2341.1,24.76625,3.6218000000000004,1524125000000.0,6.432925,4.056224999999999e+22,471.46250000000003,9372675000000.0,8.55615e+21,211.1125,18.66075,101.132,22.363200000000003,224.62599999999998,30.4276,41.2528,100.9422,102.85,-0.2103596,-0.0016867199999999998,2286.2400000000002,24.9686,3.6130400000000003,1469352000000.0,6.44076,4.036680000000001e+22,479.13199999999995,9537360000000.0,8.637300000000001e+21,172.06,8.2838,96.308
1741,B,False,15.433599999999998,481.89799999999997,31.5734,52.681799999999996,125.5,123.376,-0.015308579999999999,0.0012896599999999998,2343.9199999999996,25.9492,0.0,1933360000000.0,8.088379999999999,3.7141799999999996e+22,508.48999999999995,11134400000000.0,7.495560000000001e+21,0.0,0.0,0.0,17.298,477.774,30.681,50.019400000000005,122.94800000000001,122.796,0.11336080000000001,0.0014984599999999999,2276.52,25.474600000000002,0.0,1922160000000.0,7.43,3.4786000000000004e+22,496.81000000000006,10780000000000.0,7.32602e+21,0.0,0.0,0.0,25.8752,468.634,30.977600000000002,45.6284,117.51200000000001,117.16400000000002,0.28244199999999997,0.0019100200000000001,1972.8799999999999,25.9772,0.0,2472580000000.0,8.67862,3.5431e+22,507.63,11754600000000.0,7.955419999999999e+21,0.0,0.0,0.0,13.442599999999999,462.494,30.9488,43.324400000000004,114.21400000000001,113.404,0.231056,0.00093857,1822.6799999999998,25.838600000000003,0.43845999999999996,1847080000000.0,8.708900000000002,3.4610800000000003e+22,491.73799999999994,11445600000000.0,8.176840000000001e+21,0.0,0.0,0.0
1743,B,True,45.1628,59.6588,41.3136,57.37519999999999,122.76400000000001,126.6,0.46912400000000004,-0.012454199999999999,3416.9199999999996,32.68,2.83828,1411920000000.0,21.8318,1.6471000000000004e+22,195.284,3863120000000.0,2.31586e+21,27.4692,119.96399999999998,10.9886,55.9868,68.37100000000001,41.4096,61.000800000000005,128.58999999999997,134.274,0.31480199999999997,-0.0148874,3690.2,33.1476,3.2611,1634460000000.0,22.739600000000003,1.84414e+22,227.442,4319960000000.0,2.50234e+21,66.446,146.76059999999998,25.4062,61.29675,70.27325,40.26499999999999,61.632999999999996,129.95,135.0525,0.2464765,-0.01565925,3587.15,31.7795,3.125025,1621825000000.0,19.95125,1.862875e+22,236.915,4414875000000.0,2.67145e+21,63.665000000000006,191.50475,22.16225,75.7188,76.0526,40.5298,61.916999999999994,128.26,132.68,0.4288119999999999,-0.0178758,3660.3,31.880000000000003,3.3440399999999997,2174340000000.0,19.7566,2.05972e+22,254.642,4612780000000.0,2.8830399999999995e+21,66.48179999999999,187.34,22.071000000000005
1746,B,True,14.599880000000002,264.00000000000006,32.321799999999996,66.01820000000001,145.712,146.514,0.546074,0.006021500000000001,1531.48,20.444399999999998,2.2272000000000003,879226000000.0,3.4161,4.9526e+21,110.85999999999999,2361520000000.0,1.49686e+21,0.0,0.0,0.0,11.21296,257.61800000000005,32.018,62.0072,141.424,143.416,0.6072219999999999,0.0044075600000000005,1410.8600000000001,20.3902,2.1685,791188000000.0,3.36984,4.771280000000001e+21,110.13399999999999,2410180000000.0,1.51336e+21,0.0,0.0,0.0,11.085180000000001,256.09000000000003,31.417,61.37820000000001,141.86399999999998,144.192,0.802516,0.00424796,1430.44,20.575799999999997,1.7649000000000001,1069318000000.0,3.66676,4.966240000000001e+21,115.87,2547020000000.0,1.5565e+21,0.0,0.0,0.0,12.42082,260.25399999999996,31.267000000000003,60.275800000000004,138.568,141.48,0.857598,0.0047128000000000005,1407.72,20.5164,2.14856,1149606000000.0,3.7278999999999995,4.89634e+21,113.078,2537240000000.0,1.5429e+21,0.0,0.0,0.0
1748,B,True,3.1656600000000004,225.53599999999997,29.9276,69.48859999999999,139.844,139.672,-0.03742,0.001301898,1803.6,21.283,2.35622,306276000000.0,1.6135199999999998,4.76798e+21,104.0998,2179580000000.0,1.27244e+21,0.0,0.0,0.0,3.4720666666666666,224.07666666666668,29.726,69.51933333333334,141.9366666666667,142.57,-0.05336966666666665,0.0017708333333333335,1863.5,21.098333333333333,2.3731000000000004,345123333333.3333,2.0229999999999997,4.876233333333333e+21,102.01533333333333,2122066666666.6667,1.2807333333333335e+21,0.0,0.0,0.0,1.3541880000000002,222.32,30.1558,71.8076,142.522,142.26,-0.13508244,0.000518702,1954.0,21.215,1.8071799999999996,243028200000.0,2.10208,4.80896e+21,96.0552,1981880000000.0,1.2285e+21,0.0,0.0,0.0,2.054204,215.15600000000003,30.396799999999995,73.349,144.45,142.89000000000001,0.227076,5.0978000000000006e-05,2044.2400000000002,21.1912,1.50444,260768000000.0,1.448,4.65614e+21,89.8194,1864620000000.0,1.14922e+21,0.0,0.0,0.0
1751,B,False,7.74383,315.978,37.046,55.7332,115.69800000000001,117.748,-0.00785256,0.0001701538,3610.0199999999995,29.843,3.9016000000000006,1190796000000.0,15.974799999999998,6.817279999999999e+22,692.744,13516400000000.0,9.68352e+21,80.3554,814.7259999999999,14.803999999999998,9.27176,314.14,37.743399999999994,58.4288,119.556,122.744,-0.14113760000000003,-0.000704468,3966.12,30.4532,3.8444200000000004,1474574000000.0,17.407400000000003,7.015399999999999e+22,714.8059999999999,13555200000000.0,9.429579999999999e+21,81.1312,677.664,15.1612,27.202250000000003,320.9475,38.227500000000006,59.794000000000004,121.61500000000001,125.85999999999999,-0.07574225,-0.002099775,4039.05,23.12825,3.911575,756362500000.0,18.28625,6.953925e+22,760.7475,14211500000000.0,9.28275e+21,72.4165,854.2975000000001,13.522749999999998,9.316292,322.53000000000003,39.9472,60.822399999999995,122.28800000000001,126.128,0.0246114,-0.0006906786,4003.0199999999995,32.4784,3.98608,860692000000.0,20.787,7.1210999999999995e+22,739.9440000000001,14748800000000.0,9.21554e+21,70.7742,355.31800000000004,13.497399999999999
1753,B,False,6.0796,108.252,25.4576,36.0512,107.2,106.60799999999999,-0.0662566,0.001281146,1349.4,21.131999999999998,0.0,285384000000.0,0.6978139999999999,8.46544e+21,130.772,3025760000000.0,2.87264e+21,0.0,0.0,0.0,6.593179999999999,105.72,25.414800000000003,36.629200000000004,108.49600000000001,107.91,-0.030408799999999996,0.0013906979999999999,1360.6399999999999,21.0568,0.0,317408000000.0,0.732254,8.58156e+21,134.264,3076400000000.0,2.8966199999999996e+21,0.0,0.0,0.0,4.69932,103.44000000000001,24.9046,37.029599999999995,111.68400000000001,111.45,-0.036311579999999996,0.001043046,1437.52,20.906399999999998,0.0,304021400000.0,0.6855180000000001,8.584139999999999e+21,133.98999999999998,2987720000000.0,2.84752e+21,0.0,0.0,0.0,2.1169800000000003,99.9598,24.865,36.45100000000001,111.724,111.78800000000001,-0.1264554,0.00015765600000000005,1533.0800000000002,21.384800000000002,0.0,336088000000.0,0.7175819999999999,9.01966e+21,136.166,2991440000000.0,2.85642e+21,0.0,0.0,0.0
1754,B,False,4.556983799999999,399.84000000000003,31.1176,40.19,90.582,92.01480000000001,-0.148566,-0.00015997768,3182.8,24.8454,3.9322000000000004,2174780000000.0,11.104000000000001,1.1668200000000002e+23,982.3700000000001,17827000000000.0,1.93678e+22,186.48399999999998,869.372,28.4164,6.12924,413.264,31.433599999999995,40.263,89.2508,91.14320000000001,-0.09168939999999999,0.0001007642,3188.1400000000003,25.1642,3.89586,1374422000000.0,11.512,1.1985e+23,964.5620000000001,17946200000000.0,1.94936e+22,197.57999999999998,782.458,29.257799999999996,13.33754,417.526,31.480200000000004,40.2376,89.7424,91.4822,-0.0704042,0.00046866400000000004,3190.2400000000002,25.013399999999997,3.9084600000000003,1090874000000.0,11.493,1.20524e+23,952.32,17692800000000.0,1.94934e+22,206.79000000000002,623.344,29.4416,11.11344,424.04799999999994,31.781800000000004,40.073,90.2132,91.4058,-0.05792080000000001,0.00039336199999999997,3256.3,25.1846,3.8251600000000003,923592000000.0,11.766,1.22122e+23,940.948,17423800000000.0,1.93362e+22,209.548,725.6,29.9398
