,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,AREA_ACR_1,MEANGAM_1,MEANGBH_1,MEANGBT_1,MEANGBZ_1,MEANJZD_1,MEANJZH_1,MEANPOT_1,MEANSHR_1,R_VALUE_1,SAVNCPP_1,SHRGT45_1,TOTPOT_1,TOTUSJH_1,TOTUSJZ_1,USFLUX_1,d_l_f_1,g_s_1,slf_1,ABSNJZH_2,AREA_ACR_2,MEANGAM_2,MEANGBH_2,MEANGBT_2,MEANGBZ_2,MEANJZD_2,MEANJZH_2,MEANPOT_2,MEANSHR_2,R_VALUE_2,SAVNCPP_2,SHRGT45_2,TOTPOT_2,TOTUSJH_2,TOTUSJZ_2,USFLUX_2,d_l_f_2,g_s_2,slf_2
74,M,False,650.8620000000001,2115.16,44.4668,53.5894,93.68820000000001,103.68199999999999,0.053993200000000005,0.0080485,11115.2,38.8606,5.0784199999999995,41324200000000.0,34.3704,1.19346e+24,4294.859999999999,82318600000000.0,5.66348e+22,184.81199999999998,56488.8,8.229319999999998,601.4939999999999,2114.68,45.1346,55.09100000000001,95.6892,106.476,-0.0064961,0.007971859999999999,11785.4,39.4482,5.0587399999999985,37403200000000.0,35.681200000000004,1.1804599999999998e+24,4215.4,79235000000000.0,5.44238e+22,185.56400000000002,65996.8,8.25436
75,M,False,580.3399999999999,2120.94,44.995400000000004,55.476200000000006,96.207,106.68200000000002,-0.01225886,0.007827919999999999,11877.6,39.3078,5.05366,35854200000000.0,35.586,1.16934e+24,4162.660000000001,77875400000000.0,5.39224e+22,185.834,69436.8,8.24794,568.316,2129.92,44.409,54.5018,95.83000000000001,105.68199999999999,0.04291906,0.007577100000000001,11536.2,30.955600000000004,5.04584,33002600000000.0,34.5576,1.1486600000000001e+24,4107.0599999999995,76705600000000.0,5.42392e+22,187.352,73991.0,8.3345
76,M,False,62.64639999999999,961.842,50.919000000000004,56.0028,92.43039999999999,97.3792,0.12804980000000002,-0.0019095000000000002,10883.0,43.6256,4.33638,2881060000000.0,44.2986,4.740340000000001e+23,1594.06,32894600000000.0,2.2272600000000004e+22,262.788,8328.34,15.573400000000001,81.36479999999999,958.766,50.788399999999996,56.5126,93.76019999999998,98.43379999999999,0.10897599999999999,-0.00243694,10701.4,43.495799999999996,4.27904,3842960000000.0,43.87820000000001,4.73756e+23,1619.94,33582200000000.0,2.25558e+22,261.96799999999996,7363.6,15.507799999999998
77,M,False,615.01,1950.3200000000002,41.1742,49.2466,90.7734,99.3428,-0.069212,0.00744774,9876.0,28.713,4.8563,34569600000000.0,29.244999999999997,1.0832399999999998e+24,4204.58,75881600000000.0,6.05898e+22,192.632,43150.4,9.100159999999999,576.332,1903.44,41.211600000000004,50.8154,93.1584,101.252,-0.098146,0.007214819999999999,9991.439999999999,36.31,4.75864,32942600000000.0,29.407,1.0601599999999999e+24,4276.5,77261200000000.0,6.008159999999999e+22,193.268,28334.6,9.31432
84,M,True,105.34279999999998,1336.92,59.5566,66.77439999999999,91.6488,97.52420000000001,0.24633,0.0020504999999999994,12720.8,51.3658,4.8702,6570780000000.0,57.271,8.687580000000001e+23,2845.0,58727600000000.0,2.9360399999999997e+22,212.752,67192.6,9.323920000000001,84.86359999999999,1340.6,59.553399999999996,67.7896,93.1132,99.4528,0.305694,0.0016572,13062.4,41.1528,4.83356,8101460000000.0,56.937400000000004,8.87328e+23,2949.88,60468800000000.0,2.9610799999999996e+22,215.798,69990.4,9.47812
85,M,False,47.424800000000005,1359.76,59.355399999999996,69.27239999999999,94.95239999999998,102.28800000000001,0.31965,0.000941312,13418.6,51.248599999999996,4.9259,8341900000000.0,56.8626,8.975e+23,3033.96,61972600000000.0,2.97332e+22,220.22599999999997,68818.6,9.650360000000001,76.3982,1368.22,59.477,68.9668,94.22080000000001,101.058,0.312752,0.00149047,13283.2,51.402400000000014,4.9585,8296300000000.0,57.3798,9.02986e+23,3022.48,62061600000000.0,2.98412e+22,216.152,75666.0,9.44708
86,M,False,77.4478,1592.34,54.101,64.8538,97.6316,106.91399999999999,0.15035400000000002,0.001357186,14263.2,47.4794,4.9442,4447500000000.0,50.8792,1.0785600000000001e+24,3510.4200000000005,67135200000000.0,3.8732000000000005e+22,253.42799999999997,69827.6,10.5528,68.99666666666667,1595.6666666666667,54.08533333333333,64.20233333333333,96.13466666666666,104.96,0.12584333333333333,0.0012092,14250.333333333334,47.36033333333334,4.904866666666666,3730633333333.3335,50.73233333333334,1.0796333333333333e+24,3481.4,66109333333333.336,3.8827e+22,253.68999999999997,69810.33333333333,10.518333333333333
87,M,True,687.6700000000001,914.36,42.68580000000001,55.968,106.19800000000001,112.16600000000001,-0.023612940000000002,-0.020627399999999997,8688.920000000002,36.032399999999996,4.5659600000000005,27862000000000.0,28.8116,3.848080000000001e+23,1857.6200000000001,33930400000000.0,2.2974e+22,60.0446,18788.2,4.0827,735.702,908.5780000000001,42.532599999999995,58.840599999999995,110.018,116.89000000000001,-0.03572182,-0.023382,9254.039999999999,36.043,4.513400000000001,28234000000000.0,28.888599999999997,3.86722e+23,1955.1,34866800000000.0,2.2630000000000003e+22,56.1364,17759.2,3.85332
88,M,False,647.5020000000001,862.5620000000001,40.24079999999999,53.25179999999999,100.78999999999999,107.76999999999998,0.0973822,-0.0188664,8551.44,33.4628,4.419759999999999,26492200000000.0,25.0678,3.89692e+23,1861.8399999999997,33379800000000.0,2.3739800000000002e+22,56.182,6345.1,4.056219999999999,597.096,861.7040000000001,40.0606,53.428999999999995,100.4016,108.48400000000001,0.0846262,-0.017220000000000003,8563.64,33.3024,4.39928,27269400000000.0,25.174,3.94244e+23,1882.5400000000002,33812200000000.0,2.40862e+22,53.6278,7668.360000000001,3.9793
99,M,False,297.128,472.554,36.812400000000004,54.9116,105.572,114.256,-0.191018,0.014035999999999998,5464.48,31.156599999999997,4.409560000000001,13927000000000.0,18.116400000000002,1.5380200000000002e+23,1367.7599999999998,23548600000000.0,1.49612e+22,174.67200000000003,5135.780000000001,19.0412,309.69,476.43199999999996,37.9216,54.27139999999999,104.82199999999997,112.55199999999999,-0.1341284,0.0131312,5270.54,32.183800000000005,4.40592,13173200000000.0,19.4026,1.65036e+23,1415.9,25550400000000.0,1.5809200000000003e+22,171.958,6534.68,18.1536
100,M,False,85.4466,789.9739999999999,43.891999999999996,51.48479999999999,92.49839999999999,99.42760000000001,0.1128064,0.00233004,7707.8,37.77759999999999,4.49776,2244860000000.0,31.163800000000002,3.75396e+23,1764.58,35175600000000.0,2.4358e+22,133.792,6943.1,10.124799999999999,97.5274,808.6540000000001,44.2478,53.02,94.7322,101.618,0.07884139999999999,0.00270676,7820.58,37.9874,4.5096,1974820000000.0,31.6912,3.74326e+23,1780.5199999999998,35635600000000.0,2.4156800000000004e+22,134.892,7581.44,10.370999999999999
101,M,True,58.238249999999994,1315.0,56.06875000000001,74.33175,107.62750000000001,115.35499999999999,0.28959999999999997,-0.001472025,11644.5,46.02075000000001,4.77595,6217950000000.0,46.0295,6.129325e+23,3086.2,55733250000000.0,2.269575e+22,105.64,72201.5,5.748575,22.8035,1320.25,55.559,76.85525,111.13,120.7025,0.33667,0.000290055,12835.75,45.65525,4.88015,6793875000000.0,45.73925,6.346275e+23,3200.5249999999996,55269250000000.0,2.2707250000000004e+22,112.3025,72002.0,5.982825
102,M,True,1078.56,1276.34,55.5714,78.043,111.11600000000001,119.556,0.0743758,0.0331026,13603.6,45.4582,4.75138,42354400000000.0,46.934799999999996,5.886919999999999e+23,2804.0199999999995,45531400000000.0,2.04656e+22,144.266,47445.4,7.830119999999999,1087.2,1279.96,55.0784,77.557,111.234,118.94800000000001,0.143202,0.0332444,13455.0,45.03059999999999,4.76894,42820200000000.0,46.2368,5.84406e+23,2781.8399999999997,45094000000000.0,2.0363e+22,146.008,47309.0,7.91286
103,M,False,739.816,1081.8400000000001,60.66799999999999,60.530199999999994,83.18260000000001,94.163,0.068527,0.0179686,21502.4,53.6072,4.835100000000001,27617400000000.0,62.07860000000001,1.1756999999999999e+24,2524.3,47864800000000.0,2.8637e+22,176.08999999999997,65872.6,7.479259999999999,750.0366666666667,1084.6666666666667,60.52433333333334,62.141999999999996,85.31333333333333,96.93433333333333,0.063625,0.018789666666666666,22159.0,53.42600000000001,4.8354333333333335,25152666666666.668,62.405,1.1748e+24,2621.4666666666667,48480666666666.664,2.8436333333333334e+22,177.08666666666667,71310.66666666667,7.4252666666666665
104,M,True,1072.6799999999998,1260.3799999999999,53.2946,73.78999999999999,110.04400000000001,116.494,0.316632,0.032845599999999996,12137.8,43.935,4.7609200000000005,43081600000000.0,43.9066,5.26404e+23,2543.3200000000006,42843800000000.0,1.9853e+22,163.35399999999998,42292.4,9.276720000000001,1046.48,1252.4599999999998,53.2564,73.12539999999998,109.72599999999997,115.346,0.309102,0.032150399999999996,12034.6,44.0154,4.75512,40840800000000.0,44.137600000000006,5.20264e+23,2522.7,42375800000000.0,1.9744399999999997e+22,163.26000000000002,48971.4,9.20156
105,M,False,1181.9,1287.7800000000002,51.83200000000001,70.0938,109.18199999999999,118.14000000000001,-0.0133178,0.0334514,11937.2,43.386,4.73386,44754600000000.0,43.3844,5.60068e+23,2829.3999999999996,46379000000000.0,2.24954e+22,183.28199999999998,37436.4,10.3802,1223.0800000000002,1288.78,51.434000000000005,68.7646,107.53,115.83399999999999,0.11704759999999999,0.033644600000000004,11443.8,43.017199999999995,4.745699999999999,45624800000000.0,42.5338,5.5252e+23,2778.9199999999996,46074000000000.0,2.2705e+22,182.888,39699.0,10.398
106,M,True,1031.3,1198.9333333333332,48.01,49.52333333333333,82.782,90.09533333333333,-0.000777633333333333,0.018786,11630.0,42.818000000000005,4.746366666666667,45992666666666.664,39.461999999999996,8.478733333333331e+23,2694.2000000000003,50360333333333.336,3.720833333333333e+22,265.17333333333335,34871.666666666664,13.504,1033.7,1185.32,47.54879999999999,48.5108,81.4746,88.5488,-0.015044279999999998,0.0183898,11201.6,42.25580000000001,4.718820000000001,47069400000000.0,38.4654,8.361799999999999e+23,2663.2200000000003,49521400000000.0,3.7752000000000006e+22,266.03800000000007,28274.0,13.713399999999998
107,M,False,914.174,1134.44,45.403800000000004,47.547399999999996,81.6856,87.77779999999998,0.021595400000000004,0.017046,10684.2,39.989200000000004,4.54542,38408200000000.0,34.5296,7.60912e+23,2555.7,46772000000000.0,3.81284e+22,277.558,22334.4,15.689000000000002,870.0679999999999,1134.9,45.35260000000001,48.0472,83.089,89.171,0.04078474000000001,0.016805999999999998,10879.8,39.9812,4.5521199999999995,35767000000000.0,34.778200000000005,7.48076e+23,2500.7400000000002,44896600000000.0,3.76958e+22,279.608,25137.2,15.815199999999999
111,M,True,56.01500000000001,1443.5400000000002,51.81179999999999,70.62280000000001,113.71,115.28800000000001,0.423706,-0.0015827,7863.62,41.7966,4.2363,8022960000000.0,39.189400000000006,3.6960200000000004e+23,1888.2599999999998,39541600000000.0,2.04784e+22,130.578,17054.4,9.72236,31.603200000000005,1445.3799999999999,51.5176,70.1712,113.204,114.29400000000001,0.40367600000000003,-0.0008815520000000001,7659.08,33.05800000000001,4.3205,7748820000000.0,38.5252,3.6494599999999995e+23,1851.8,39319200000000.0,2.05168e+22,132.328,16817.6,9.962779999999999
112,M,True,275.096,1131.4599999999998,46.1168,58.66459999999999,105.58,108.91199999999999,0.296054,0.00982132,8400.8,38.374199999999995,4.343500000000001,14964400000000.0,33.4244,3.1251400000000004e+23,1408.8,29725000000000.0,1.649e+22,47.919999999999995,8624.48,3.8830200000000006,237.67800000000003,1118.44,46.6128,60.93159999999999,107.502,111.346,0.256594,0.0090478,8897.26,38.613200000000006,4.38836,12295000000000.0,34.0882,3.10358e+23,1364.14,28097200000000.0,1.6124200000000002e+22,49.681,9859.46,4.0354600000000005
113,M,False,288.5233333333333,1051.4333333333334,42.27133333333334,54.21033333333333,109.57333333333334,112.98,0.11356333333333334,0.0085196,7361.766666666666,35.42766666666666,4.411466666666667,14251000000000.0,26.694666666666667,3.310733333333334e+23,1589.5333333333335,34300000000000.0,2.0331666666666666e+22,79.67200000000001,9318.533333333333,6.2262666666666675,265.76000000000005,1060.6799999999998,42.680600000000005,55.415200000000006,110.144,114.502,0.046113940000000006,0.00876506,8051.359999999999,35.8404,4.41146,11704000000000.0,27.7094,3.24566e+23,1545.84,32310200000000.0,1.90872e+22,75.8398,9130.099999999999,5.902140000000001
114,M,True,243.72200000000004,1022.54,43.278,52.75079999999999,104.18599999999999,107.84200000000001,0.1319548,0.00712396,6909.92,36.8278,4.49924,8267480000000.0,28.9426,3.13946e+23,1516.96,34441200000000.0,2.0006199999999997e+22,87.43599999999999,9061.84,6.9070599999999995,254.92,1025.4599999999998,43.148199999999996,52.9674,105.066,108.42800000000003,0.1336,0.007297860000000001,6798.4800000000005,36.5932,4.52842,9853820000000.0,28.4264,3.15274e+23,1551.64,35471800000000.0,2.03196e+22,88.65039999999999,9200.8,7.09478
115,M,False,261.30800000000005,1048.3200000000002,37.8448,48.2786,99.69379999999998,107.35999999999999,0.061831159999999996,0.00619922,6545.5,32.89,4.55806,13798200000000.0,21.1266,3.66356e+23,2037.52,41258400000000.0,2.77782e+22,92.1674,6777.94,7.274939999999999,225.26200000000003,1062.8600000000001,37.7604,49.577999999999996,101.604,109.952,-0.011368799999999998,0.005925580000000001,6963.219999999999,32.7714,4.5637,13881600000000.0,21.5838,3.5189e+23,1987.7599999999998,38681400000000.0,2.61798e+22,93.3036,5010.74,7.502980000000001
116,M,False,126.26200000000001,1020.0,31.9224,34.906400000000005,75.054,76.8322,-0.0853572,-0.00202596,3204.2400000000002,26.4692,4.1418800000000005,5215880000000.0,11.7784,2.6508599999999995e+23,1886.3,36678400000000.0,4.1091000000000006e+22,229.342,1378.64,28.449599999999997,138.31199999999998,1024.3999999999999,31.547800000000002,35.1476,76.2628,77.9778,-0.081412,-0.0021803400000000002,3132.4800000000005,26.181,4.12158,5994120000000.0,11.3006,2.6395e+23,1941.6,38086800000000.0,4.18134e+22,229.454,1463.2999999999997,28.395000000000003
129,M,False,1030.128,1941.2400000000002,48.3726,50.809999999999995,78.2048,92.79280000000001,0.1416632,-0.012884999999999999,17846.8,42.5852,4.912319999999999,20319600000000.0,41.40560000000001,1.8945599999999998e+24,5156.4800000000005,81060400000000.0,6.17956e+22,271.224,88775.2,10.169599999999999,931.316,1946.7600000000002,48.7368,51.8848,79.33720000000001,94.2762,0.110927,-0.012265400000000001,18659.2,42.989999999999995,4.92966,19581120000000.0,42.20899999999999,1.87952e+24,5060.280000000001,79142000000000.0,5.9868800000000004e+22,272.476,79878.0,10.218
130,M,False,920.6899999999999,1940.8400000000001,48.7766,52.5832,80.0232,95.3668,0.071134,-0.012501799999999999,19067.2,42.982400000000005,4.950280000000001,19726800000000.0,42.367200000000004,1.8647999999999996e+24,5028.139999999999,78430800000000.0,5.83188e+22,271.264,79436.4,10.140200000000002,969.1733333333333,1933.2,48.87433333333333,52.104000000000006,79.10666666666667,94.42733333333335,0.14545333333333335,-0.01285166666666667,18273.0,42.931999999999995,4.947133333333333,25767333333333.332,42.163666666666664,1.8289999999999998e+24,5031.2,80031333333333.33,5.8451999999999995e+22,270.13000000000005,86963.33333333333,10.081666666666665
132,M,False,47.2,51.94,38.168,45.703,97.693,103.11,-0.049159,-0.0092913,3114.8,27.668,3.0754,2110400000000.0,15.118,2.1014e+22,229.97,3934800000000.0,3.4833e+21,0.0,0.0,0.0,51.997749999999996,66.92375,36.63175,44.385999999999996,95.757,100.31824999999999,-0.12105824999999999,-0.008020349999999999,2868.7749999999996,26.71375,3.40495,2287875000000.0,13.431750000000001,2.474375e+22,263.53999999999996,4812375000000.0,4.343525e+21,0.0,0.0,0.0
133,M,True,352.688,1916.06,51.0324,51.6414,77.4648,92.8788,0.0559982,-0.00496462,19550.6,45.4632,4.94808,8853340000000.0,46.6392,1.84194e+24,4998.2,78670600000000.0,5.3262600000000005e+22,263.49000000000007,86975.6,9.769020000000001,323.68199999999996,1924.1599999999999,50.965799999999994,51.900999999999996,78.216,93.1586,0.057021,-0.00454332,19191.4,45.4688,4.97634,8156420000000.0,46.4084,1.81998e+24,5087.94,79806000000000.0,5.4266200000000004e+22,261.41200000000003,93998.2,9.400560000000002
136,M,False,387.966,1821.3200000000002,53.940999999999995,57.7462,83.1556,95.90360000000001,0.18985800000000003,-0.00602274,20451.2,48.295,5.14842,14598600000000.0,52.1494,1.7493e+24,5187.28,77360200000000.0,4.7239e+22,261.618,136306.0,9.12966,480.186,1813.42,54.0918,57.974000000000004,83.2422,96.5258,0.18916,-0.007566720000000001,20688.2,48.3806,5.147740000000001,15931200000000.0,52.321000000000005,1.7442e+24,5151.5599999999995,76752400000000.0,4.69904e+22,263.822,178002.0,9.02868
137,M,False,369.348,1901.1600000000003,60.939800000000005,60.7768,81.03059999999999,91.559,0.301696,-0.006561880000000001,20768.2,53.939800000000005,4.92716,9558740000000.0,62.536,1.55286e+24,3499.1200000000003,64080000000000.0,3.74992e+22,293.928,80979.4,10.4574,376.49,1887.1199999999997,60.735400000000006,60.92,81.87039999999999,92.7564,0.35249400000000003,-0.00675872,21170.6,53.771800000000006,4.91858,10910200000000.0,62.024800000000006,1.56612e+24,3546.1800000000003,64575800000000.0,3.74956e+22,294.226,81088.2,10.4472
138,M,True,214.608,479.6,57.587199999999996,63.3112,98.07020000000001,99.08840000000001,0.42135799999999995,-0.014299399999999999,13945.0,48.57940000000001,3.89178,8434900000000.0,51.9254,2.78014e+23,824.9680000000001,17325200000000.0,8.96764e+21,116.4008,5469.76,9.811060000000001,250.086,490.988,56.873400000000004,62.2154,100.0608,102.82000000000001,0.5011599999999999,-0.0151064,12980.8,47.981199999999994,3.91642,10778260000000.0,50.5194,2.84654e+23,904.722,19624000000000.0,9.61684e+21,123.78600000000002,5286.18,10.51854
140,M,False,513.562,598.682,61.8624,68.1102,99.6812,100.67259999999999,0.43738,-0.0313956,16648.8,50.8486,4.2131,19433400000000.0,56.19200000000001,3.6171200000000004e+23,1000.2060000000001,19203600000000.0,9.638800000000002e+21,70.2336,20929.2,5.5176,512.126,603.1320000000001,61.9292,66.1088,97.5154,98.8576,0.449882,-0.030215000000000002,15857.2,51.196600000000004,4.22602,19004600000000.0,56.746399999999994,3.56968e+23,1003.616,19458400000000.0,9.78432e+21,66.541,15839.8,5.17144
141,M,False,765.025,1571.9250000000002,48.380750000000006,54.1995,93.4075,99.08249999999998,0.1211875,-0.01458,12805.5,42.02375,4.626175,33413500000000.0,40.752,8.921600000000001e+23,2802.3,52401750000000.0,3.7259249999999998e+22,193.3125,25988.25,8.759425,722.5625,1557.6999999999998,47.766999999999996,51.143249999999995,91.061,95.94050000000001,0.08814,-0.0117,11060.75,41.530249999999995,4.6004249999999995,33134750000000.0,39.172,9.0724e+23,2881.275,57665000000000.0,4.027499999999999e+22,194.63250000000002,23460.25,8.889149999999999
185,M,True,76.9942,646.4240000000001,41.7064,65.6824,126.518,124.6,0.21845600000000004,0.00419252,3342.8,33.4202,3.67348,2575320000000.0,21.2712,8.16842e+22,979.176,21535400000000.0,1.0498399999999999e+22,186.01399999999998,1518.8400000000001,25.243199999999998,83.76259999999999,649.862,42.0958,66.96900000000001,127.80199999999999,124.94800000000001,0.285606,0.00456058,3364.3,33.519400000000005,3.62252,2723980000000.0,21.4512,8.213159999999999e+22,982.6560000000002,20938800000000.0,1.05756e+22,193.92000000000002,1203.7800000000002,27.6798
187,M,False,5.22822,240.058,43.0668,77.5518,138.09,136.892,0.48669799999999996,-0.0010367419999999998,4884.339999999999,29.719,1.09904,1056640000000.0,19.165,2.69292e+22,197.944,4111600000000.0,2.76332e+21,0.0,0.0,0.0,2.8424959999999997,236.32599999999996,42.94679999999999,77.7188,139.70999999999998,139.382,0.611004,-6.856399999999998e-05,5127.58,29.667399999999997,0.0,1290680000000.0,18.913599999999995,2.76992e+22,207.28000000000003,4269780000000.0,2.7918e+21,0.0,0.0,0.0
196,M,True,875.45,2071.1800000000003,45.35039999999999,51.4332,81.6264,94.07140000000001,-0.18026400000000004,-0.0114252,11872.4,39.0924,4.873620000000001,29652600000000.0,35.5006,1.20832e+24,4460.679999999999,76173000000000.0,5.85194e+22,354.346,49576.6,15.8984,799.66,2066.7200000000003,45.3668,51.312,81.548,93.2372,-0.127688,-0.009998420000000001,11386.4,39.1148,4.8484,26298800000000.0,35.3724,1.2091800000000002e+24,4499.74,78920400000000.0,5.9749600000000005e+22,350.934,58866.4,15.692199999999996
197,M,True,841.508,2099.34,48.2798,56.584799999999994,91.09560000000002,100.74999999999999,-0.03739126400000001,-0.0113952,13694.8,41.7882,5.03026,36054600000000.0,39.6562,1.34322e+24,4559.24,81243000000000.0,5.3385599999999996e+22,341.892,111166.0,13.046199999999999,848.2980000000001,2097.6800000000003,48.0418,56.988200000000006,92.02739999999999,101.33400000000002,-0.00030902000000000013,-0.0112202,13553.8,41.64560000000001,5.01764,35056400000000.0,39.2444,1.36092e+24,4641.18,84228200000000.0,5.414239999999999e+22,328.926,106510.0,12.427800000000001
198,M,False,860.542,2103.98,48.0046,56.7336,91.71059999999999,100.588,0.005312439999999999,-0.0109534,13203.2,41.6022,4.993799999999999,33866000000000.0,39.0518,1.37772e+24,4728.719999999999,86728200000000.0,5.52634e+22,340.572,107956.0,12.8844,958.7239999999999,2107.0,48.1582,56.5852,91.8626,100.48400000000001,-0.009995359999999998,-0.0120024,13186.2,41.574400000000004,4.95722,36634600000000.0,39.2438,1.39894e+24,4770.4800000000005,87406000000000.0,5.54814e+22,340.654,125480.0,12.8054
199,M,True,1406.02,2204.9,48.342800000000004,58.8606,94.96360000000001,104.52000000000001,-0.06239859999999999,-0.017658399999999998,14561.0,41.538199999999996,5.0046,60033600000000.0,40.0824,1.53964e+24,5149.68,88905400000000.0,5.75302e+22,329.088,116796.4,11.801000000000002,1385.6799999999998,2215.28,48.287600000000005,59.636,96.2744,106.074,-0.040774939999999996,-0.0178578,15000.8,41.4252,4.97932,60011200000000.0,40.074799999999996,1.54598e+24,5123.76,86948000000000.0,5.6979800000000004e+22,329.286,148086.0,11.7692
200,M,False,1537.3399999999997,2239.54,49.0456,62.312,99.6408,110.564,-0.002491440000000001,-0.020427400000000002,16357.4,42.4964,5.0257000000000005,58520200000000.0,41.3386,1.63478e+24,5598.08,92059400000000.0,5.63396e+22,314.502,159818.0,10.8222,1486.82,2249.54,49.4884,64.201,101.07000000000001,113.07599999999998,0.0068041,-0.0216282,17850.0,42.684,5.033759999999999,57124200000000.0,42.3562,1.62972e+24,5435.38,86020400000000.0,5.36752e+22,313.842,153568.0,10.7604
201,M,False,1573.8600000000001,2257.6400000000003,51.4914,65.1094,101.67,110.59,0.0984652,-0.020852799999999998,17153.4,44.6834,5.05898,63720200000000.0,44.748599999999996,1.71876e+24,5679.5199999999995,94702000000000.0,5.31866e+22,310.186,155158.0,10.269400000000001,1622.3,2242.6600000000003,51.49499999999999,66.531,102.58399999999999,112.224,0.11223399999999999,-0.022515,17932.6,44.6548,5.08096,66037400000000.0,45.081399999999995,1.71648e+24,5653.26,91371800000000.0,5.225099999999999e+22,305.198,166056.0,10.1294
202,M,False,195.304,1108.0,35.413599999999995,33.6526,70.56799999999998,74.0802,-0.043805105999999996,-0.0026254800000000003,6060.039999999999,29.097199999999997,4.13952,12996000000000.0,18.224,5.9846999999999994e+23,2186.4,44741600000000.0,4.8117e+22,99.1992,5267.860000000001,7.48236,258.66999999999996,1090.4,35.1462,34.025999999999996,72.44319999999999,76.0488,-0.098361,-0.00352754,6156.159999999999,23.3538,4.161880000000001,16004500000000.0,18.169999999999998,6.00718e+23,2205.3599999999997,45021000000000.0,4.8324599999999995e+22,82.5152,5816.2,6.1093
269,M,False,365.98400000000004,620.0840000000001,40.333999999999996,53.175200000000004,105.124,109.84400000000001,-0.25178199999999995,-0.0136534,5705.339999999999,33.41760000000001,4.271859999999999,16059000000000.0,24.026199999999996,2.03124e+23,1258.08,25170600000000.0,1.82236e+22,185.916,3327.88,19.071800000000003,378.332,612.8439999999999,40.22619999999999,51.416,102.85,107.726,-0.20472799999999997,-0.013561400000000001,5558.42,32.968,4.25826,16612200000000.0,23.4722,2.05962e+23,1264.92,25087000000000.0,1.87576e+22,184.046,3330.7400000000002,18.7332
283,M,True,139.912,724.2679999999998,45.379599999999996,73.8468,128.66199999999998,132.594,0.311956,-0.0065752599999999994,5793.48,35.081399999999995,4.27236,3747660000000.0,26.338,1.6367399999999998e+23,1467.64,27702800000000.0,1.4454e+22,246.004,9399.54,21.606599999999997,150.07800000000003,754.606,46.3896,73.01660000000001,126.018,130.44799999999998,0.5250900000000001,-0.006460820000000001,5707.46,36.1708,4.398180000000001,6229700000000.0,28.2606,1.75346e+23,1562.3600000000001,30693600000000.0,1.5057e+22,243.48000000000002,9431.36,22.111600000000003
284,M,False,385.566,888.952,50.602799999999995,76.5592,118.08200000000002,121.148,0.186924,-0.013852399999999997,6936.5,39.9894,4.62012,11726600000000.0,34.8538,2.56438e+23,2025.4599999999998,38239000000000.0,1.6111399999999998e+22,214.14600000000002,19404.8,15.7924,346.83600000000007,897.7299999999999,51.196000000000005,75.0976,115.68800000000002,118.946,0.27379600000000004,-0.012037800000000001,6933.44,40.5278,4.62056,10947800000000.0,35.602199999999996,2.6538599999999996e+23,2080.2,39535600000000.0,1.62022e+22,207.88399999999996,20804.0,14.9916
285,M,False,339.996,917.7860000000001,53.3582,76.3072,113.582,117.12199999999999,0.30529599999999996,-0.011582400000000001,7338.62,42.8746,4.626759999999999,13971200000000.0,39.6772,2.86074e+23,2120.0199999999995,40854600000000.0,1.64754e+22,189.13,27369.6,13.029,385.684,921.258,53.455200000000005,76.40499999999999,112.21,115.874,0.236036,-0.013626,7707.339999999999,42.5776,4.5914,15581000000000.0,39.595600000000005,2.89882e+23,2032.4399999999998,38402000000000.0,1.61066e+22,190.38,28387.2,13.011800000000003
287,M,False,60.0216,895.2539999999999,53.9524,70.0522,108.624,116.00999999999999,0.002108400000000002,-0.001823,10651.6,45.546400000000006,4.7378,2473460000000.0,46.4716,4.65724e+23,2111.2599999999998,41923600000000.0,2.08496e+22,231.43800000000002,18089.4,13.662200000000002,26.523540000000004,916.626,53.8726,71.33619999999999,110.54,119.476,-0.014018540000000001,-0.000690582,11026.8,45.244600000000005,4.7153599999999996,5036420000000.0,46.3644,4.81528e+23,2174.92,42764600000000.0,2.12952e+22,231.262,19883.0,13.392399999999999
288,M,False,166.27200000000002,1081.48,48.20720000000001,61.9538,103.314,111.62999999999997,-0.1291182,0.0039710200000000005,9236.42,40.943,4.73656,11258220000000.0,37.4704,5.14086e+23,2389.46,46075800000000.0,2.8931400000000003e+22,246.78000000000003,27319.8,14.0504,193.10399999999998,1086.1799999999998,47.9152,62.565999999999995,103.576,112.28,-0.15295,0.00466526,9295.4,40.6332,4.703899999999999,12743800000000.0,36.9312,5.10908e+23,2421.48,46000000000000.0,2.8925600000000007e+22,248.42200000000003,26334.8,14.422
290,M,True,118.69859999999998,1734.44,47.8058,47.129599999999996,76.66600000000001,89.2952,-0.023003801999999997,0.001434,11491.0,41.1854,5.0776200000000005,2182580000000.0,39.566599999999994,1.26506e+24,3942.0399999999995,74760400000000.0,5.7668400000000005e+22,364.3179999999999,53803.8,15.780600000000002,107.99380000000001,1743.6200000000001,47.84780000000001,48.3206,77.87379999999999,90.0144,-0.0529864,0.00131572,11653.0,41.5112,5.0601,2992740000000.0,39.805400000000006,1.2725e+24,4026.3799999999997,76603600000000.0,5.73134e+22,366.662,42486.0,15.747199999999998
