,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,AREA_ACR_1,MEANGAM_1,MEANGBH_1,MEANGBT_1,MEANGBZ_1,MEANJZD_1,MEANJZH_1,MEANPOT_1,MEANSHR_1,R_VALUE_1,SAVNCPP_1,SHRGT45_1,TOTPOT_1,TOTUSJH_1,TOTUSJZ_1,USFLUX_1,d_l_f_1,g_s_1,slf_1
2448,N,False,0.36311119999999997,19.7416,31.286,52.28959999999999,123.22,119.91400000000002,0.21439840000000002,-0.0007767862000000001,1507.4,22.2034,0.0,44398000000.0,1.9157800000000003,4.07334e+20,7.93454,210752000000.0,1.051032e+20,0.0,0.0,0.0
2449,N,False,8.92412,61.391,41.6566,83.2466,161.392,164.21800000000002,1.4232200000000002,-0.009978980000000002,2699.3,25.3056,0.0,665594000000.0,9.63886,3.25138e+21,61.86679999999999,1135064000000.0,6.0254e+20,0.0,0.0,0.0
2450,N,False,3.29501,57.408,42.8446,78.1394,138.89800000000002,137.124,0.24831219999999998,0.0018013979999999998,3414.7599999999998,30.605,0.0,566272000000.0,16.6728,8.23654e+21,99.4186,1924340000000.0,1.1695199999999999e+21,131.598,103.58340000000001,41.0136
2451,N,False,,,,,,,,,,,,,,,,,,,,
2452,N,False,10.89264,110.28599999999999,37.0406,54.5662,114.61999999999998,118.994,-0.06371249999999999,0.002040208,4053.8200000000006,30.156,3.6269800000000005,1674660000000.0,14.785000000000002,2.87196e+22,247.336,4910640000000.0,3.66028e+21,73.993,274.648,19.8904
2453,N,False,,,,,,,,,,,,,,,,,,,,
2454,N,False,125.88199999999999,234.12400000000002,42.756600000000006,74.065,139.504,139.984,0.0594546,-0.0187424,3791.6,32.764,3.5995599999999994,4174520000000.0,20.712,3.3817999999999997e+22,399.91,7990940000000.0,3.9811399999999993e+21,118.13600000000001,523.7679999999999,22.5814
2455,N,False,3.92132,148.992,24.964999999999996,34.7518,102.46200000000002,102.01,0.0723056,0.00034808600000000006,1392.72,21.2898,0.0,485722000000.0,1.2201999999999997,1.5773399999999998e+22,233.69,5406980000000.0,5.200760000000001e+21,0.0,0.0,0.0
2456,N,False,2.3881395,12.981165,68.3735,71.87025,100.80375000000001,107.42525,-0.4367075,-0.001524175,4369.125,49.364,2.9105499999999997,247308750000.0,50.94625,3.6423550000000003e+21,32.056794999999994,816725500000.0,2.4566877499999997e+20,0.0,0.0,0.0
2457,N,False,,,,,,,,,,,,,,,,,,,,
2458,N,False,,,,,,,,,,,,,,,,,,,,
2459,N,False,,,,,,,,,,,,,,,,,,,,
2460,N,False,3.4956100000000006,133.49200000000002,31.473599999999998,57.61880000000001,127.71399999999998,125.354,-0.028558000000000007,-0.00018994479999999997,2786.92,24.519,0.5322600000000001,375532000000.0,5.10942,1.8483600000000002e+22,217.266,4241020000000.0,3.54422e+21,192.30599999999998,81.41999999999999,51.761199999999995
2461,N,False,13.341280000000001,157.516,45.126999999999995,72.9268,125.82000000000001,124.78599999999999,0.226396,0.00309758,3594.8799999999997,33.468199999999996,0.99834,742540000000.0,20.343,2.0450999999999997e+22,193.422,4166260000000.0,2.59342e+21,69.6626,228.05400000000003,15.30352
2462,N,False,27.1738,135.53000000000003,29.537200000000002,48.80800000000001,119.78600000000002,120.59,0.013570400000000002,0.01034288,2019.9,24.2052,0.43685999999999997,1529440000000.0,3.08284,7.05956e+21,129.044,2855280000000.0,1.6101000000000001e+21,0.0,0.0,0.0
2463,N,False,2.3323,19.4214,28.3356,49.3224,122.23799999999999,121.43199999999999,1.094218,0.006820080000000001,1317.3400000000001,21.4712,2.1095800000000002,200746000000.0,1.9103179999999997,6.00938e+20,13.357400000000002,335034000000.0,1.86402e+20,0.0,0.0,0.0
2464,N,False,,,,,,,,,,,,,,,,,,,,
2465,N,False,,,,,,,,,,,,,,,,,,,,
2466,N,False,,,,,,,,,,,,,,,,,,,,
2467,N,False,,,,,,,,,,,,,,,,,,,,
2468,N,False,8.3923,115.685,43.0205,82.41999999999999,154.245,154.615,0.15363500000000002,-0.00217485,3685.0,29.837,3.4245,533225000000.0,15.2015,1.2412e+22,157.29500000000002,3046350000000.0,1.67935e+21,21.954,0.0,7.01715
2469,N,False,,,,,,,,,,,,,,,,,,,,
2470,N,False,29.693400000000004,175.994,30.6928,53.34780000000001,130.32,129.4,0.30832840000000006,0.0079899,2038.9,24.583199999999998,2.3908400000000003,1451418000000.0,4.83406,1.0049459999999999e+22,171.06800000000004,3714920000000.0,2.2633e+21,0.0,0.0,0.0
2471,N,False,3.080058,33.629200000000004,44.244,94.46020000000001,156.454,154.558,0.13197799999999998,-0.0042891000000000006,2722.3,27.678000000000004,2.4548799999999997,154674600000.0,11.73594,2.55078e+21,42.6124,809956000000.0,4.29018e+20,111.752,24.5148,62.337599999999995
2472,N,False,5.33802,78.3434,30.263799999999996,55.023399999999995,132.47,129.334,0.316657,-0.00338002,1919.2,23.4102,0.35102,544216000000.0,3.4901400000000002,4.0297e+21,75.8956,1630160000000.0,9.777019999999999e+20,0.0,0.0,0.0
2473,N,False,4.753220000000001,54.44160000000001,27.119400000000002,43.455400000000004,117.38,117.43199999999999,-0.768432,0.0018903400000000001,2015.78,22.4282,0.0,1016754000000.0,1.64378,6.72846e+21,109.60799999999999,2246120000000.0,1.6973e+21,0.0,0.0,0.0
2474,N,False,2.21922,13.6958,28.048799999999993,43.4382,116.314,114.902,-1.007972,-0.007136680000000001,1489.02,22.6142,0.0,167970800000.0,2.59178,6.14328e+20,11.3714,278428000000.0,1.78456e+20,0.0,0.0,0.0
2475,N,False,2.50819,232.186,40.17960000000001,74.8618,143.976,142.066,0.839358,7.932200000000002e-05,4929.4,29.672000000000004,1.29658,2395160000000.0,16.0196,3.49696e+22,300.706,5621260000000.0,3.8187e+21,278.532,247.93800000000002,46.965199999999996
2476,N,False,,,,,,,,,,,,,,,,,,,,
2477,N,False,,,,,,,,,,,,,,,,,,,,
2478,N,False,5.2432,61.7962,39.36220000000001,93.8006,180.35999999999999,182.512,1.17659,0.008093920000000001,2781.7599999999998,23.560000000000002,2.0345,432630000000.0,5.86678,2.47572e+21,52.20300000000001,854408000000.0,4.79748e+20,0.0,0.0,0.0
2479,N,False,1.7441290000000003,101.62799999999999,37.434999999999995,54.85940000000001,116.06999999999998,116.026,0.12570726000000002,0.0002288831,3509.04,29.169999999999998,0.36134,384032000000.0,13.8476,1.5959400000000002e+22,144.0,2952980000000.0,2.21526e+21,9.08526,0.0,3.46256
2480,N,False,,,,,,,,,,,,,,,,,,,,
2481,N,False,2.8262279999999995,64.3438,27.752999999999997,53.99060000000001,138.946,136.76399999999998,0.410424,-0.002359222,1697.2199999999998,20.917400000000004,1.5637200000000002,249406000000.0,1.6208200000000001,2.5028599999999996e+21,51.05199999999999,1103920000000.0,7.033960000000001e+20,0.0,0.0,0.0
2482,N,False,1.1612366,54.9716,24.295399999999997,36.561,96.778,96.4164,-0.226472,0.00022619700000000003,1416.8799999999999,18.937800000000003,1.15274,461046000000.0,0.263072,7.10916e+21,116.556,2242520000000.0,2.60204e+21,0.0,0.0,0.0
2483,N,False,23.3014,285.83000000000004,41.977599999999995,79.07260000000001,140.76399999999998,144.916,0.1159722,0.0047913800000000005,4078.6400000000003,30.032600000000002,3.90252,624550000000.0,18.019,2.62072e+22,341.102,6564680000000.0,2.98604e+21,32.0184,195.54400000000004,13.848400000000002
2484,N,False,8.901340000000001,400.156,57.057399999999994,73.339,105.574,107.796,-0.011214100000000001,0.000513666,8232.64,46.114,3.5820400000000006,358818000000.0,48.0394,1.54852e+23,719.1879999999999,15274400000000.0,8.12162e+21,167.26,5309.280000000001,14.331799999999998
2485,N,False,,,,,,,,,,,,,,,,,,,,
2486,N,False,,,,,,,,,,,,,,,,,,,,
2487,N,False,,,,,,,,,,,,,,,,,,,,
2488,N,False,,,,,,,,,,,,,,,,,,,,
2489,N,False,,,,,,,,,,,,,,,,,,,,
2490,N,False,3.52348,64.5864,33.079,78.3856,157.608,158.126,1.2807020000000002,-0.003924260000000001,1993.44,21.5142,1.2323600000000001,628900000000.0,2.9017,2.3964e+21,53.1706,1001644000000.0,6.07976e+20,0.0,0.0,0.0
2491,N,False,29.218,91.99799999999998,42.696600000000004,96.7098,168.11399999999998,161.478,0.22385000000000002,-0.016067599999999998,5220.16,27.6346,2.03816,591176000000.0,10.481620000000001,1.26674e+22,139.804,2349020000000.0,1.2636599999999999e+21,27.1498,0.0,7.2155000000000005
2492,N,False,,,,,,,,,,,,,,,,,,,,
2493,N,False,12.501639999999998,350.87,34.220600000000005,61.8274,132.32,133.612,0.337518,-0.00174196,2904.58,26.261000000000003,1.82878,1317796000000.0,7.382340000000001,2.80456e+22,384.65199999999993,7696520000000.0,4.93912e+21,276.34800000000007,88.0714,76.2172
2494,N,False,9.58082,285.93,43.4976,65.76660000000001,125.69200000000001,126.498,0.365194,0.0011030999999999999,6652.06,34.572599999999994,3.4264,1716840000000.0,27.681,7.581760000000001e+22,439.98400000000004,8602000000000.0,5.96196e+21,123.33600000000001,725.1519999999998,16.020999999999997
2495,N,False,,,,,,,,,,,,,,,,,,,,
2496,N,False,,,,,,,,,,,,,,,,,,,,
2497,N,False,37.844750000000005,509.13750000000005,31.1275,56.161500000000004,126.63499999999999,125.145,0.7876325,0.0059573,1569.0499999999997,22.227249999999998,0.96915,3060900000000.0,2.79855,1.3223e+22,262.59250000000003,6310125000000.0,3.588725e+21,0.0,0.0,0.0
2498,N,False,15.777600000000001,73.0072,61.93879999999999,63.941599999999994,88.964,84.37280000000001,-0.1833666,-0.00575366,13693.4,49.9642,0.9955400000000001,288878800000.0,61.97240000000001,4.99004e+22,90.299,2266920000000.0,1.7593e+21,0.0,0.0,0.0
2499,N,False,,,,,,,,,,,,,,,,,,,,
2500,N,False,8.504560000000001,24.729,60.2984,63.1828,108.17580000000001,107.8818,-0.10335779999999999,0.007360359999999999,2831.02,43.4644,0.76696,452596000000.0,40.737199999999994,4.3200999999999993e+21,53.6998,1371740000000.0,4.27644e+20,0.0,0.0,0.0
2501,N,False,58.084799999999994,130.03400000000002,45.1024,44.5986,88.58019999999999,90.6898,-0.227528,0.010514400000000002,9001.3,37.88099999999999,3.58512,2844140000000.0,35.199799999999996,6.602379999999999e+22,204.366,4170460000000.0,3.80498e+21,0.0,0.0,0.0
2502,N,False,5.3113,134.52999999999997,39.0242,80.28920000000001,155.26,157.108,-0.20857320000000001,-0.0027067799999999998,2153.88,23.775600000000004,2.5580400000000005,245224400000.0,7.407819999999999,5.6753e+21,131.03000000000003,2460540000000.0,1.26384e+21,0.0,0.0,0.0
2503,N,False,3.7481275,62.747749999999996,31.728250000000003,70.53549999999998,148.07999999999998,147.6875,0.5800449999999999,0.002363255,2936.75,23.820749999999997,0.4566,508332500000.0,3.8480499999999997,6.2016e+21,82.422,1531000000000.0,1.228525e+21,119.42999999999999,64.76849999999999,40.838750000000005
2504,N,False,,,,,,,,,,,,,,,,,,,,
2505,N,False,15.1116,134.828,48.2664,92.939,148.888,148.368,0.529708,-0.005326140000000001,5676.62,32.3626,0.0,830956000000.0,20.9392,2.13744e+22,187.31600000000003,3273260000000.0,2.0318200000000004e+21,187.168,115.37180000000001,43.965799999999994
2506,N,False,1.4324439999999998,25.1238,39.604,81.9394,153.57200000000003,151.74800000000002,1.0130919999999999,0.001816636,5047.9400000000005,27.843199999999996,0.0,390778000000.0,9.168379999999999,4.839080000000001e+21,43.1056,751210000000.0,5.4802799999999993e+20,5.25608,0.0,1.95378
2507,N,False,,,,,,,,,,,,,,,,,,,,
2508,N,False,8.724933333333333,113.59000000000002,42.611333333333334,85.39999999999999,146.28333333333333,146.92333333333332,1.1313333333333333,0.0036313666666666668,5093.666666666667,29.217666666666663,2.3630999999999998,1461733333333.3333,12.118,1.6267333333333335e+22,161.48666666666665,2759000000000.0,1.7957666666666664e+21,181.46666666666667,187.34,37.23933333333333
2509,N,False,2.43,57.0758,35.4548,82.215,163.192,157.38799999999998,0.08173760000000001,-0.0009294799999999999,3102.8199999999997,25.760199999999998,1.70336,233992000000.0,6.45752,6.06566e+21,81.9154,1564640000000.0,1.00447e+21,39.182,11.2932,18.593400000000003
2510,N,False,108.04400000000001,460.012,39.27,47.510000000000005,102.63799999999999,102.87,-0.0805216,0.006081540000000001,6706.58,33.2828,3.28784,3891360000000.0,23.905,1.5824600000000002e+23,616.2540000000001,13641600000000.0,1.16384e+22,0.0,0.0,0.0
2511,N,False,,,,,,,,,,,,,,,,,,,,
2512,N,False,,,,,,,,,,,,,,,,,,,,
2513,N,False,20.628800000000002,119.792,52.10540000000001,42.4728,72.5018,74.0518,-0.13099176,0.00344898,12252.4,43.848,3.64736,568240000000.0,47.668400000000005,9.72228e+22,192.87599999999998,3886560000000.0,4.1018e+21,0.0,0.0,0.0
2514,N,False,1.1539220000000001,17.6108,49.729200000000006,72.4162,131.50759999999997,123.8024,0.52637,0.0006507199999999994,2450.3,33.6448,0.37678,102239200000.0,25.10268,7.43768e+20,8.735220000000002,254522000000.0,9.56758e+19,0.0,0.0,0.0
2515,N,False,7.50982,85.9232,31.0714,63.4538,143.1,140.83599999999998,-0.37020400000000003,-0.006023819999999999,2067.56,23.096399999999996,0.0,369544000000.0,3.86972,3.44984e+21,57.3112,1272740000000.0,7.85508e+20,0.0,0.0,0.0
2516,N,False,26.7688,69.2162,31.6406,53.00599999999999,134.10600000000002,136.69,-0.883748,0.013364999999999998,2355.38,25.460600000000003,0.81402,989160000000.0,7.24876,6.263740000000001e+21,98.93979999999999,2026900000000.0,1.2951799999999999e+21,0.0,0.0,0.0
2517,N,False,25.752999999999997,110.566,45.1666,86.1906,143.904,142.72200000000004,0.573186,-0.0118736,3609.56,29.1068,0.5092800000000001,857796000000.0,13.3846,1.0410199999999998e+22,120.098,2233340000000.0,1.3998999999999999e+21,121.17999999999999,59.9372,41.2378
2518,N,False,19.3766,101.13839999999999,35.85000000000001,61.4884,128.01399999999998,132.23200000000003,0.7452620000000001,0.01180232,2223.84,25.5454,3.2526400000000004,1278560000000.0,10.6012,4.850639999999998e+21,83.30799999999999,1910500000000.0,9.6131e+20,0.0,0.0,0.0
2519,N,False,16.95646,469.21000000000004,35.3888,49.3712,112.194,112.84400000000001,0.183278,0.001277012,3701.56,29.226,2.7132,1495800000000.0,15.887799999999999,6.6579800000000004e+22,506.90599999999995,12215600000000.0,8.1822e+21,10.4864,0.0,1.7591
2520,N,False,3.6778,29.208333333333332,27.85666666666667,51.315999999999995,138.46,138.6966666666667,0.44209133333333334,-0.005295333333333333,1900.5333333333335,22.323666666666668,0.0,234220000000.0,2.685133333333333,1.755166666666667e+21,31.50466666666667,672110000000.0,4.5979e+20,0.0,0.0,0.0
2521,N,False,,,,,,,,,,,,,,,,,,,,
2522,N,False,,,,,,,,,,,,,,,,,,,,
2523,N,False,,,,,,,,,,,,,,,,,,,,
2524,N,False,,,,,,,,,,,,,,,,,,,,
2525,N,False,11.314919999999999,118.888,31.281200000000002,56.37180000000001,133.54000000000002,133.798,0.06875430000000002,-0.0036587800000000004,2171.04,24.6766,2.3563400000000003,381566000000.0,5.754440000000001,8.90628e+21,151.51000000000002,3253400000000.0,1.9552399999999997e+21,0.0,0.0,0.0
2526,N,False,10.223600000000001,27.359333333333336,35.36433333333333,93.35033333333332,177.04666666666665,180.46666666666667,0.43455,-0.017587333333333333,3904.0,23.374666666666666,0.0,399410000000.0,4.135466666666667,3.0103666666666664e+21,47.815666666666665,739000000000.0,5.2653999999999993e+20,0.0,0.0,0.0
2527,N,False,5.4915400000000005,52.5774,33.634800000000006,62.00759999999999,136.82800000000003,134.908,0.17398260000000002,0.0036903199999999995,2383.78,26.4632,0.52586,300671600000.0,8.96338,4.725739999999999e+21,70.11000000000001,1610800000000.0,9.10672e+20,0.0,0.0,0.0
2528,N,False,4.47992,37.4828,43.174800000000005,96.5384,156.178,151.856,0.5829120000000001,-0.005709199999999999,3935.3399999999992,27.5548,0.0,235124000000.0,10.5959,4.1034799999999997e+21,49.30720000000001,892410000000.0,5.2523e+20,0.0,0.0,0.0
2529,N,False,43.8794,350.252,41.144999999999996,43.605000000000004,91.70360000000001,92.396,-0.403306,0.0028675,9645.84,34.924,3.76076,3138660000000.0,28.417,1.96016e+23,613.132,11812400000000.0,1.0371000000000001e+22,0.0,0.0,0.0
2530,N,False,6.69676,134.268,34.538,45.2396,92.79979999999999,93.9836,-0.0945028,-0.0007205099999999999,4389.8,27.312,3.30968,593982000000.0,14.1604,5.455719999999999e+22,354.37,6365120000000.0,6.7958e+21,41.931,36.251999999999995,8.49876
2531,N,False,19.46,294.78200000000004,38.3712,58.622800000000005,127.724,129.066,0.48391599999999996,0.00377728,1727.1,27.018,2.46682,1523420000000.0,12.9162,1.1838800000000002e+22,233.60600000000005,5821560000000.0,2.63462e+21,0.0,0.0,0.0
2532,N,False,34.6546,291.64,61.346199999999996,60.8524,88.6618,87.7028,0.205878,0.00469756,10378.8,49.439,3.38602,1196896000000.0,57.6638,1.0150600000000002e+23,301.11199999999997,7249360000000.0,3.8791400000000004e+21,40.098,72.238,5.0676000000000005
2533,N,False,1.95666,116.35,28.695,49.8814,128.31799999999998,125.042,0.709776,0.00045626799999999996,1714.7400000000002,22.9184,0.0,955770000000.0,2.68664,6.03136e+21,113.758,2664940000000.0,1.53976e+21,0.0,0.0,0.0
2534,N,False,21.922,165.60399999999998,31.775599999999997,52.41959999999999,123.276,122.85999999999999,0.245756,0.00375652,2715.86,25.115199999999998,0.0,1487900000000.0,6.075999999999999,2.10456e+22,234.308,4810500000000.0,3.8473e+21,65.664,41.452,15.703399999999998
2535,N,False,49.388999999999996,217.38000000000002,42.2332,51.86120000000001,104.6,103.352,0.323284,-0.00671702,7552.9400000000005,34.809,1.46692,1359920000000.0,28.9872,7.3735000000000004e+22,268.64,6106520000000.0,4.81552e+21,0.0,0.0,0.0
2536,N,False,30.6834,106.112,30.273200000000003,43.3538,94.3966,94.772,-0.19630399999999998,-0.00382968,2623.3,24.012,3.22932,818044000000.0,6.35122,2.7923e+22,281.718,5520540000000.0,5.413320000000001e+21,131.31,62.8436,42.665000000000006
2537,N,False,72.4478,144.95999999999998,51.057199999999995,90.03920000000001,136.106,139.26799999999997,0.1209258,-0.020537400000000004,5792.98,37.545,3.52718,2425360000000.0,29.0362,2.7239e+22,273.232,5033340000000.0,2.1243400000000001e+21,77.8152,542.882,15.4446
2538,N,False,,,,,,,,,,,,,,,,,,,,
2539,N,False,10.19106,75.25699999999999,30.9698,63.82360000000001,143.504,143.53199999999998,0.47827200000000003,0.00762448,2118.92,22.7928,0.3877,495732000000.0,3.9446800000000004,3.7715799999999996e+21,75.14160000000001,1428520000000.0,9.019019999999999e+20,0.0,0.0,0.0
2540,N,False,5.317633333333333,98.50133333333332,29.173,46.52166666666667,118.85000000000001,118.25999999999999,-0.028380799999999998,-0.0019711533333333334,1570.6999999999998,23.568,2.1267666666666667,250226666666.66666,3.0626999999999995,5.4731e+21,93.24366666666667,2232566666666.6665,1.4841666666666666e+21,0.0,0.0,0.0
2541,N,False,,,,,,,,,,,,,,,,,,,,
2542,N,False,0.755138,22.803199999999997,29.2428,46.135999999999996,118.362,119.506,0.057210000000000004,-0.00137191,1358.0,23.4958,0.0,58316600000.0,4.9961,8.070900000000001e+20,17.3998,436018000000.0,2.44208e+20,0.0,0.0,0.0
2543,N,False,50.7094,148.778,42.6828,72.19359999999999,132.358,132.088,8.247999999999502e-05,-0.012539600000000001,4601.3,31.6062,0.32086000000000003,1365280000000.0,22.228600000000004,2.47212e+22,214.11399999999998,4135100000000.0,2.8256800000000005e+21,131.48999999999998,274.072,31.9104
2544,N,False,66.117,135.91,45.16266666666667,68.658,114.06666666666666,113.28666666666668,0.33150666666666667,-0.011239666666666667,8127.7,35.614,3.5894999999999997,1463666666666.6667,29.092333333333332,6.349533333333334e+22,329.5233333333333,5543066666666.667,4.4543e+21,154.16,822.2766666666666,20.976333333333333
2545,N,False,19.4078,191.36200000000002,42.626,63.553599999999996,121.66799999999998,124.98799999999999,-0.1283404,0.00311722,4842.08,34.266200000000005,2.83282,553256000000.0,21.2166,4.0046799999999995e+22,302.244,6165980000000.0,4.3125999999999997e+21,103.976,353.27599999999995,19.4578
2546,N,False,3.8563199999999993,243.41000000000003,35.717999999999996,76.42699999999999,156.404,162.51600000000002,1.0451540000000001,0.001792142,2091.38,21.476599999999998,1.52144,1181540000000.0,4.50368,6.0003e+21,133.77,2507040000000.0,1.4036599999999999e+21,0.0,0.0,0.0
2547,N,False,2.50414,54.967200000000005,42.8426,95.03219999999999,163.10999999999999,162.944,0.16910799999999998,-0.0019516199999999998,2803.1400000000003,26.1504,0.0,216274600000.0,10.082780000000001,3.8087400000000004e+21,69.10620000000002,1313400000000.0,6.421220000000001e+20,9.908,0.0,6.98616
2548,N,False,70.5,142.304,54.81700000000001,78.68299999999999,120.38799999999999,125.46199999999999,0.44861400000000007,0.0224746,6642.339999999999,40.483000000000004,2.97468,1476220000000.0,38.187799999999996,2.76718e+22,198.20800000000003,4012780000000.0,1.88044e+21,16.2334,0.0,3.12018
2549,N,False,0.5480692,9.3644,17.708199999999998,30.9236,79.55,78.648,0.620186,0.0020245000000000003,855.8199999999999,12.996,0.0,89788400000.0,1.53956,3.14722e+20,5.92568,143694000000.0,9.1176e+19,0.0,0.0,0.0
2550,N,False,1.154494,57.4366,30.260199999999998,57.9366,128.73600000000002,130.51600000000002,-0.18283502000000001,-0.0010608280000000002,2394.6,22.7124,0.0,247556000000.0,2.2877400000000003,3.48704e+21,58.5616,1211440000000.0,7.489760000000001e+20,0.0,0.0,0.0
2551,N,False,6.08052,529.0559999999999,31.763800000000003,56.38719999999999,128.454,130.378,0.795798,-0.000990814,1603.0800000000004,22.15,2.3950199999999997,2579000000000.0,3.5590800000000002,1.3133799999999998e+22,270.01599999999996,6107320000000.0,3.62094e+21,0.0,0.0,0.0
2552,N,False,,,,,,,,,,,,,,,,,,,,
2553,N,False,,,,,,,,,,,,,,,,,,,,
2554,N,False,9.53398,103.10799999999999,31.001600000000003,43.2616,96.9158,98.2036,-0.08809075999999999,-0.00163898,2388.6400000000003,24.647999999999996,3.2905,510460000000.0,6.583240000000001,1.8435800000000002e+22,214.32799999999997,4070860000000.0,3.94642e+21,86.7504,42.0506,40.1784
2555,N,False,,,,,,,,,,,,,,,,,,,,
2556,N,False,17.84025,70.28825,51.3575,79.48849999999999,134.255,137.805,1.1327500000000001,0.011376425,3623.2749999999996,34.5035,1.2615500000000002,1092732500000.0,25.417749999999998,7.544625e+21,95.10499999999999,1902975000000.0,9.229475000000001e+20,13.8315,0.0,8.296
2557,N,False,23.456,159.046,30.7194,52.0878,122.57199999999997,119.93199999999999,1.0917459999999999,-0.00869852,1605.48,23.863999999999997,0.93864,1685760000000.0,5.5933399999999995,5.7475e+21,105.676,2611500000000.0,1.45834e+21,0.0,0.0,0.0
2558,N,False,,,,,,,,,,,,,,,,,,,,
2559,N,False,20.186,136.752,36.0972,58.625800000000005,130.346,132.496,-0.0670162,-0.00454274,2743.4800000000005,28.892600000000005,3.1591,500866000000.0,13.1918,1.6161199999999996e+22,216.68,4664860000000.0,2.8753e+21,0.0,0.0,0.0
2560,N,False,,,,,,,,,,,,,,,,,,,,
2561,N,False,,,,,,,,,,,,,,,,,,,,
2562,N,False,,,,,,,,,,,,,,,,,,,,
2563,N,False,59.602599999999995,279.73,48.9966,61.1324,101.574,102.242,0.351582,-0.0060967799999999996,9450.52,40.0972,3.50398,2021780000000.0,38.10699999999999,1.2263199999999998e+23,452.788,9135920000000.0,6.8875e+21,156.81199999999998,998.016,18.4722
2564,N,False,10.1448,62.2955,28.436249999999998,51.2795,129.78,130.0625,1.2320475,-0.01035995,1652.8000000000002,22.467000000000002,0.0,654787500000.0,3.4280999999999997,2.17595e+21,46.788000000000004,1045967500000.0,6.0074e+20,0.0,0.0,0.0
2565,N,False,11.04462,56.038199999999996,29.2358,50.766,135.262,134.542,-0.15905600000000003,0.00578386,1947.6599999999999,23.882399999999997,0.0,710040000000.0,4.210579999999999,4.94924e+21,86.1124,1905660000000.0,1.18484e+21,0.0,0.0,0.0
2566,N,False,,,,,,,,,,,,,,,,,,,,
2567,N,False,5.152375,53.686,31.759,61.06425,138.6525,140.4625,0.5768725,0.00467605,2460.2749999999996,24.336750000000002,0.0,368247500000.0,6.04265,3.6140499999999997e+21,63.275499999999994,1223275000000.0,7.9052e+20,0.0,0.0,0.0
2568,N,False,15.097399999999999,56.130399999999995,28.4024,48.311600000000006,129.41199999999998,129.446,0.30903939999999996,0.0091211,1794.14,22.6186,1.15228,712660000000.0,2.441304,3.93422e+21,68.80619999999999,1415200000000.0,1.0505800000000001e+21,0.0,0.0,0.0
2569,N,False,4.91718,41.21939999999999,34.8788,67.6644,145.94,144.27,0.87836,0.0037338000000000002,3161.7599999999998,24.825400000000002,1.6888800000000004,628572000000.0,5.74736,5.53558e+21,75.11019999999999,1342700000000.0,9.54786e+20,0.0,0.0,0.0
2570,N,False,7.70314,27.119999999999997,34.897000000000006,58.08320000000001,140.406,139.594,1.73462,0.012706600000000002,1847.0400000000002,27.037,0.7096,600324000000.0,12.830359999999999,1.48468e+21,25.230600000000003,615522000000.0,3.3347799999999993e+20,0.0,0.0,0.0
2571,N,False,1.526658,34.699200000000005,27.1762,46.5856,115.59999999999998,114.63,-0.40167,-5.7744e-05,2081.5199999999995,22.433600000000002,0.0,438036000000.0,1.83296,4.818460000000001e+21,72.045,1379300000000.0,1.24212e+21,0.0,0.0,0.0
2572,N,False,4.365600000000001,241.69400000000002,31.990199999999998,64.8222,140.394,142.75,0.19564399999999998,0.00251715,1502.42,19.7326,0.0,485118000000.0,1.5610000000000002,3.44394e+21,80.8648,1763080000000.0,1.05274e+21,0.0,0.0,0.0
2573,N,False,13.11848,54.1908,35.2252,72.107,151.47600000000003,151.494,-0.267052,-0.008778779999999998,3322.06,26.1736,0.0,339158000000.0,8.54986,6.611420000000001e+21,86.91780000000001,1558800000000.0,1.13184e+21,85.538,24.9004,49.07299999999999
2574,N,False,,,,,,,,,,,,,,,,,,,,
2575,N,False,,,,,,,,,,,,,,,,,,,,
2576,N,False,,,,,,,,,,,,,,,,,,,,
2577,N,False,,,,,,,,,,,,,,,,,,,,
2578,N,False,,,,,,,,,,,,,,,,,,,,
2579,N,False,0.015035,25.593,28.13,47.701,132.4,131.4,0.14229,-2.5226e-05,1510.5,21.585,0.0,45946000000.0,1.5101,1.1956e+21,20.833,476390000000.0,3.5611e+20,0.0,0.0,0.0
2580,N,False,,,,,,,,,,,,,,,,,,,,
2581,N,False,,,,,,,,,,,,,,,,,,,,
2582,N,False,,,,,,,,,,,,,,,,,,,,
2583,N,False,2.1812899999999997,82.172,36.188599999999994,73.314,149.844,150.834,0.10737319999999999,0.001205146,3049.1800000000003,26.642000000000003,1.87234,163260600000.0,8.64382,7.314940000000001e+21,102.58800000000001,1932700000000.0,1.2833199999999997e+21,133.25799999999998,22.7168,67.6034
2584,N,False,,,,,,,,,,,,,,,,,,,,
2585,N,False,,,,,,,,,,,,,,,,,,,,
2586,N,False,,,,,,,,,,,,,,,,,,,,
2587,N,False,49.499399999999994,145.946,28.867400000000004,40.79260000000001,96.18879999999999,97.22399999999999,-0.12174,0.00549274,2636.3599999999997,23.752,3.4584199999999994,2880740000000.0,4.08808,3.1541599999999997e+22,317.244,6338880000000.0,5.9697e+21,12.369,0.0,4.0861
2588,N,False,12.5442,60.2734,39.94539999999999,74.7236,153.45600000000002,156.048,0.8751260000000001,-0.015223400000000002,2487.88,26.862599999999997,2.36736,385078000000.0,12.324160000000001,2.7273e+21,55.3128,1108240000000.0,5.0366e+20,0.0,0.0,0.0
