,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15,MEANJZD_16,MEANJZD_17,MEANJZD_18,MEANJZD_19,MEANJZD_20,MEANJZD_21,MEANJZD_22,MEANJZD_23,MEANJZD_24,MEANJZD_25,MEANJZD_26,MEANJZD_27,MEANJZD_28,MEANJZD_29,MEANJZD_30,MEANJZD_31,MEANJZD_32,MEANJZD_33,MEANJZD_34,MEANJZD_35,MEANJZD_36,MEANJZD_37,MEANJZD_38,MEANJZD_39,MEANJZD_40
1642,B,False,0.50383,0.49007,0.16162,0.26068,0.20497,0.30519,0.44053,0.41803,0.2458,0.55467,0.53695,0.64962,0.96761,0.40015,0.36778,0.53006,0.97244,0.73422,0.27552,0.2405,0.2029,0.27601,0.11825,0.0074305,-0.29265,-0.5515,-0.42338,-0.49588,-0.32209,-0.13715,-0.0024796,-0.42905,0.084648,0.13041,0.39459,0.3765,0.22675,0.23357,0.28239,0.26473
1643,B,False,-0.16224,-0.15315,-0.038437,-0.065344,0.01754,0.11655,0.041329,0.15068,0.15416,0.19086,-0.048517,0.3522,0.31605,0.37763,0.40978,0.29037,0.3635,0.37122,0.40849,0.4078,0.35662,0.31851,0.33339,0.48756,0.46043,0.29632,0.37091,0.36729,0.27306,0.34837,0.23831,0.119,0.056177,0.017481,0.018635,-0.057603,0.14516,-0.0020455,0.052487,-0.13126
1644,B,False,-0.71035,-0.31219,-0.19835,-0.50658,-0.35634,-0.46327,-0.4797,-0.29787,-0.3025,-0.049995,-0.17612,-0.16588,-0.027259,0.20802,0.091646,0.19838,0.26293,0.21912,0.16586,0.19625,0.12422,0.043156,-0.05278,0.0021057,-0.072968,-0.090212,0.067489,0.0097899,0.078267,0.041166,0.018649,0.076508,-0.0074366,0.089583,0.02171,0.0021254,-0.039692,-0.019793,-0.034214,0.049281
1645,B,False,0.056136,-0.1445,-0.097307,-0.2721,-0.015051,0.079048,0.42568,0.27632,0.43131,0.47117,0.30755,0.35188,0.46436,0.3312,0.50801,0.56599,0.56874,0.37377,0.3639,0.38807,0.21884,-0.1416,-0.20189,-0.11124,0.3905,0.19821,-0.16855,0.36451,0.30213,-0.20806,0.12793,0.081796,0.073138,0.4603,0.59805,0.73934,0.78381,0.58561,0.34865,0.67116
1646,B,False,-0.07401,-0.01053,-0.036553,-0.055643,0.48062,0.36191,0.31309,0.53123,0.54382,0.58425,0.19574,0.06101,0.19985,0.27658,0.10543,0.26609,0.19187,0.35529,0.05536,0.14132,0.19903,0.088816,0.47131,0.54759,0.48183,0.26267,0.16712,0.25427,0.12106,0.33186,0.085992,-0.03174,0.18426,0.21062,0.12199,-0.029651,-0.15066,-0.16677,-0.38338,-0.22343
1647,B,False,-0.036884,0.033909,0.17539,-0.043842,-0.083123,0.020875,-0.13627,0.06177,0.1487,0.041722,-0.084399,-0.063366,-0.12073,-0.029852,-0.0033473,0.02858,-0.014324,0.011236,-0.11112,-0.083527,-0.072704,-0.12758,-0.21211,0.018645,-0.11784,-0.13697,-0.23521,-0.063952,-0.1322,-0.14761,-0.27512,-0.042512,-0.036766,-0.13001,-0.14808,-0.16359,-0.21777,-0.13994,-0.10575,-0.0052905
1648,B,False,0.014113,-0.025694,0.11723,0.47224,0.18409,0.19319,0.25433,0.16131,0.10681,0.18973,0.2329,0.19148,0.10451,0.15066,0.1327,0.15948,0.14246,0.094486,-0.15853,0.065658,0.095513,0.050787,0.075811,0.032119,0.043491,0.15255,0.095305,0.26723,0.29636,0.1085,0.1307,0.12938,0.14196,0.12411,0.074238,0.0976,0.050586,0.049905,0.098598,0.08941
1649,B,False,-0.31368,-0.25004,-0.34811,-0.29199,-0.3046,-0.34017,-0.37643,-0.34468,-0.44262,-0.43857,-0.36923,-0.41866,-0.35273,-0.38627,-0.14194,-0.20044,-0.15763,0.050992,-0.13923,-0.19839,-0.08221,-0.012733,-0.17331,-0.06811,0.10947,-0.029619,0.042413,-0.050033,0.047986,0.043088,-0.095412,-0.071521,-0.14613,-0.10715,-0.23302,-0.1556,-0.007041,-0.08495,-0.093585,-0.075539
1650,B,False,-0.092371,-0.064985,-0.14021,-0.14131,-0.18238,-0.096551,-0.098252,-0.061871,-0.15629,0.075592,0.021587,0.023051,-0.041788,-0.0042704,-0.038794,-0.035481,-0.026428,-0.034084,0.033983,0.023092,-0.04079,0.0817,0.18512,0.041812,-0.014278,-0.076799,-0.03164,-0.10071,-0.10918,-0.0025418,-0.073408,0.08268,-0.10565,-0.060233,-0.02445,0.12539,0.087458,0.045944,0.11359,0.081116
1651,N,False,0.33189,0.35093,0.37187,0.49877,0.2993,0.064757,-0.011367,0.02051,0.040057,0.21027,0.57619,0.47241,0.33921,0.31108,0.41714,0.21643,0.34503,0.55514,0.75461,0.51629,0.37314,0.36705,0.44697,0.51356,0.45976,0.46518,0.3622,0.13985,0.385,0.60317,0.51198,0.47036,0.24439,0.22949,0.49906,0.34045,0.61281,0.57046,0.54097,0.87201
1652,N,False,0.87261,0.2929,0.98186,0.95939,1.517,1.0692,0.60012,0.15826,0.39208,0.62156,0.11696,0.22458,0.079344,-0.30148,-0.23589,-0.23638,-0.33678,-0.33372,-0.56288,-0.03618,-0.48601,0.0086672,-0.99419,-0.37849,-0.30529,0.17463,-0.91376,-0.6139,0.54644,-0.5426,0.1566,-0.33236,0.7016,0.44655,0.78084,0.75649,0.80007,0.72497,-0.29785,0.25426
1653,N,False,-0.039782,-0.13263,0.4721,0.066053,-0.18942,0.27949,0.22102,-0.63124,0.40739,0.16882,0.37813,-0.13658,0.10792,-0.088065,-0.1986,-0.085822,0.039572,-0.27181,0.032363,-0.099575,-0.56375,0.17197,0.81869,0.4014,0.017771,-0.0049075,-0.4101,-0.2039,-0.75322,-0.48648,0.10645,0.2472,-0.66961,-0.36088,-0.19013,-0.34511,-0.55612,-0.65875,-0.043533,0.089165
1654,N,False,-0.32852,-0.4606,-0.21453,-0.57394,-0.47553,-0.42785,-0.38355,-0.57737,-0.54057,-0.67271,-0.50433,-0.44176,-0.76624,-0.72003,-0.27391,-0.28441,-0.073603,0.10659,-0.20945,-0.06876,-0.1036,-0.046049,0.4191,0.062136,-0.20114,-0.18708,-0.13597,-0.22713,-0.062888,0.032381,0.0063942,-0.090496,-0.023773,0.060918,0.0073657,-0.15179,-0.28,-0.10994,-0.21919,-0.34734
1655,N,False,1.1224,0.60682,0.97341,2.1875,1.9207,1.2724,0.97388,1.1655,0.70294,0.51088,0.85221,0.68714,0.52849,1.1073,0.76509,0.45599,1.325,1.0418,0.87052,0.16433,1.1951,0.92377,0.98029,0.69314,0.81701,1.861,1.0368,-0.10698,0.62405,-0.49935,1.1989,0.52831,0.61543,0.74526,0.72045,0.36749,0.84577,1.0368,1.0736,1.364
1656,N,False,0.99207,0.90866,0.9037,0.49782,1.0939,0.30364,0.72868,1.1022,0.69134,0.74237,-0.087862,0.54893,0.97345,0.98032,0.71549,0.69618,0.76659,0.94504,0.87934,0.46409,1.1089,0.39562,0.85259,0.53525,1.0257,1.4788,1.0494,1.2734,1.2858,1.3157,1.3113,1.0932,0.97442,0.77214,0.80399,1.0518,0.69791,0.75167,0.98621,0.79917
1657,N,False,0.35625,0.0074228,0.28254,0.22193,0.50518,0.37545,0.18724,0.042578,-0.034536,0.34035,0.45023,0.65177,0.30429,0.16085,0.40073,0.073425,0.34498,0.25868,-0.35482,-0.0084838,0.045357,-0.18191,-0.092093,0.39869,-0.43002,-0.08713,0.31304,-0.31766,-0.33671,-0.11007,-0.051628,-0.38083,-0.071335,-0.36101,-0.13133,-0.075871,-0.20934,0.0088937,0.2406,-0.023775
1658,N,False,0.44499,0.42294,0.40487,0.34429,0.16417,0.15232,0.48028,0.19423,0.51909,0.52197,0.33887,0.39567,0.36627,0.25155,0.46339,0.47604,0.30801,0.10239,0.42131,0.3262,0.2147,0.54341,0.41286,0.59351,0.32548,0.80291,0.66751,0.73415,0.68712,0.9622,0.90505,0.82497,1.1855,0.81354,0.73706,0.5547,0.41088,0.75508,0.69257,0.74024
1659,N,False,0.88864,0.99628,0.42782,0.96723,0.59133,0.83272,0.90263,0.26088,0.60562,0.49518,0.59396,0.62364,0.44141,0.57848,0.44008,0.81771,0.71496,0.78625,0.98242,1.0805,1.0922,0.89274,0.84689,0.9805,1.2525,1.4857,1.2167,1.1928,1.1079,1.3162,1.1772,1.0417,1.1862,1.1146,1.3787,0.6322,0.7111,0.67007,0.75423,0.96149
1660,N,False,1.0936,0.87351,1.1342,1.4443,0.54772,0.45443,-0.19388,1.1316,1.0019,2.0838,1.9332,1.2078,1.6122,1.112,0.8262,1.5754,1.0828,0.50887,0.87212,0.95609,0.38932,0.42314,0.10349,-0.4411,0.06782,-0.0070846,0.65425,0.7643,0.14222,0.46867,-0.49536,-0.096821,0.43043,0.24,0.67426,-0.047908,0.22458,-0.4236,0.00073261,-0.0021334
1661,N,False,0.22398,0.2498,0.38139,0.40092,0.59222,0.16891,0.31925,0.21801,0.1393,0.25137,0.058167,0.35942,0.53614,-0.25366,-0.17689,0.30309,0.21434,0.17892,0.31319,0.33343,-0.043565,0.22846,0.19816,0.16831,-0.14927,0.15025,0.26144,0.45665,0.38826,0.82372,0.12521,0.30701,0.13204,0.26984,0.15581,0.4462,0.70726,0.48278,0.52488,0.39609
1662,N,False,0.77461,0.73907,0.54919,0.61648,0.8966,0.91446,0.77367,0.74181,0.7418,0.82682,0.83284,1.219,0.87337,0.90372,1.0951,1.047,0.62522,0.92497,0.83456,0.88218,1.0297,0.64086,0.95282,0.87664,0.55526,0.79519,0.46568,0.42831,0.57896,0.47747,0.38983,0.11076,0.12782,0.34086,0.53217,0.33757,0.39738,0.68763,0.8209,0.86551
1663,N,False,-0.23872,-0.39841,-0.34785,-0.37313,-0.24269,-0.42331,-0.32027,-0.41134,-0.39564,-0.59005,-0.76058,-0.63621,-0.54754,-0.59535,-0.69972,-0.6942,-0.40095,-0.45805,-0.55041,-0.53176,-0.85339,-0.76789,-0.38601,-0.55307,-0.3581,-0.4831,-0.68336,-0.80775,-0.58988,-0.32341,-0.51821,-0.21603,-0.18716,-0.33661,-0.48678,-0.30033,-0.3637,-0.41268,-0.40667,-0.46743
1664,N,False,0.85163,1.4308,1.3629,0.81877,0.94818,1.1644,1.2824,1.1794,1.501,1.8688,1.3137,1.0193,2.0862,0.97084,0.82699,0.86922,1.2511,1.0717,1.4226,1.4593,1.1148,1.2514,1.392,1.4858,1.4423,1.0498,1.6174,1.3336,1.2019,1.3738,1.0394,1.2543,0.89447,0.97077,0.78574,0.65821,1.3425,1.2701,1.1905,1.4697
1665,N,False,0.34486,1.1723,0.98263,0.91055,1.3749,0.65165,0.84583,0.75645,1.0997,1.0802,1.229,1.0938,1.2259,1.3234,1.4341,1.2198,1.1767,1.0522,0.82652,1.0766,1.1861,1.012,0.55046,1.0971,0.9571,1.0029,0.8539,0.90026,0.80995,0.33096,0.73309,0.78051,0.683,0.98351,0.95502,0.97653,0.56718,0.78995,0.96302,0.71517
1666,N,False,-0.73661,-0.27932,-0.64879,-0.41234,-0.74483,-0.88358,-0.47796,-0.33459,-0.12368,-0.5102,-0.15312,-0.13154,-0.5255,-1.3351,-0.95722,-0.48164,-0.8445,-0.92156,-0.43731,-1.0793,-0.29076,-0.53946,-0.6449,-0.69205,-0.32901,-0.34825,-0.454,-0.48206,0.1189,0.089234,-0.33328,0.27472,-0.58628,-0.75768,-0.30108,-0.58815,0.0073533,0.42372,0.026864,-0.054562
1667,N,False,0.11614,0.12458,0.11536,0.12024,0.30521,0.096156,0.20094,0.095464,0.22087,0.25867,0.50615,0.322,0.013658,0.26027,0.21136,0.19196,0.42057,0.16216,0.23101,0.15025,-0.24815,-0.13729,-0.31781,-0.032746,0.0017922,-0.23432,-0.059834,0.11036,-0.087534,-0.072819,0.0036318,-0.18373,-0.21265,-0.21952,-0.29192,-0.25529,-0.31727,-0.2964,-0.31242,-0.1522
1668,N,False,-0.011486,-0.19634,-0.093559,0.20002,-0.047764,0.44272,0.20123,0.58132,0.13987,0.014764,0.44772,0.34993,0.31983,0.045075,0.42686,0.12825,0.36166,-0.10576,0.016567,0.32846,0.18733,0.12889,0.07284,0.17684,-0.21295,0.23383,0.32609,0.53949,0.15862,0.67808,0.52334,0.50481,0.65625,0.96277,0.65681,0.60224,0.51238,0.39056,0.52807,0.51465
1669,N,False,-0.11677,1.5248,2.0357,1.235,1.4339,1.3023,2.6111,2.0173,0.038777,3.4814,1.3408,2.321,2.4056,0.96484,1.0312,1.5221,1.4932,0.57731,1.8109,1.3526,1.1277,0.39926,0.78532,0.94006,2.2481,2.3335,1.9372,0.50833,0.10522,1.3544,0.60454,1.3177,0.32337,1.1004,0.15942,0.97071,-0.14615,1.6893,0.84999,1.6985
1670,N,False,0.84395,0.79862,0.42651,0.94255,0.81693,0.82137,0.88225,0.81315,0.66209,0.24739,0.79088,0.73897,0.91654,0.70464,0.88124,0.69646,0.72528,0.63441,0.59164,1.0427,0.68922,0.62967,0.79795,0.7551,1.0037,0.90257,0.90112,0.70995,0.72937,0.54701,0.73169,0.63713,0.72504,0.9383,0.61234,0.63594,0.91438,0.91762,1.1082,0.93812
1671,N,False,0.25453,0.43865,0.27974,0.18838,0.42163,0.14154,0.32066,0.008008,0.29059,-0.13567,0.22633,0.36743,0.13539,0.36517,0.25878,-0.089056,0.10045,0.12984,0.087353,0.33579,0.045365,0.090058,0.16133,0.32927,0.39534,0.24663,0.42653,0.36906,0.34753,0.21951,0.088831,0.39134,0.43256,0.33108,0.31532,0.24931,0.42902,0.44275,0.51327,0.5449
1672,N,False,1.5071,1.8813,0.46457,0.39551,0.59008,0.55948,0.2554,1.0994,0.45617,0.43623,0.54616,0.33768,0.41871,0.8314,0.81252,0.85365,0.39615,0.69579,0.7536,0.96949,1.4935,1.572,1.3874,0.84655,1.0028,1.2343,1.2956,1.1454,0.78207,0.47988,0.60412,0.88816,1.0037,0.88973,0.49921,0.68487,0.61065,1.0102,0.3182,0.080554
1673,N,False,0.38767,0.44496,0.48969,0.39679,0.37423,0.41215,0.41568,0.43556,0.37314,0.38383,0.411,0.44338,0.3596,0.38275,0.22238,0.23317,0.32342,0.3667,0.31473,0.22932,0.16768,0.1937,0.17448,0.14563,0.16035,0.060019,0.17168,0.13481,0.17336,0.24075,0.2289,0.22643,0.326,0.27361,0.30515,0.29929,0.31184,0.33112,0.22339,0.33763
1674,N,False,0.1086,0.091365,0.13113,0.11729,0.1648,0.18969,0.094947,0.0803,0.12636,0.15494,0.16618,0.18521,0.16098,0.18135,0.16955,0.098457,0.078143,0.085874,0.12216,0.11699,0.13329,0.10986,0.12671,0.17911,0.18693,0.12203,0.20321,0.19351,0.25644,0.21178,0.18666,0.22468,0.23889,0.22486,0.20092,0.21199,0.2056,0.14841,0.17037,0.16889
1675,N,False,-0.087307,0.18465,-0.029194,-0.28241,-0.092953,0.063805,0.24707,0.085208,-0.11778,-0.016535,0.066127,0.033675,0.26313,0.029293,-0.026075,-0.024065,0.073097,0.16942,0.11081,0.14694,0.26703,0.14929,0.1639,-0.05157,-0.065561,0.024761,0.26767,0.24867,0.092818,0.21616,0.21241,0.37343,0.31729,0.26471,0.23167,0.2857,0.23273,0.045625,0.2268,0.39084
1676,N,False,0.43386,0.42512,0.40801,0.44909,0.35523,0.39086,0.42127,0.43671,0.45552,0.44055,0.41934,0.396,0.40807,0.36203,0.40631,0.35691,0.36499,0.35318,0.3457,0.34914,0.34819,0.35802,0.46013,0.4495,0.49044,0.48377,0.49329,0.46934,0.50919,0.4411,0.43545,0.46563,0.45903,0.49811,0.46046,0.41638,0.43431,0.42248,0.41339,0.46448
1677,N,False,-0.42384,-0.29698,-0.34885,-0.63738,-0.27081,-0.4555,-0.7854,-0.53859,-0.39523,-0.23963,-0.26905,-0.27426,-0.12091,-0.14187,-0.1597,0.040751,-0.093186,-0.086846,-0.38733,-0.30352,-0.27075,-0.18835,-0.15378,-0.091793,-0.096409,-0.20942,-0.1015,-0.10802,-0.094325,-0.088479,-0.13108,-0.045186,0.030995,-0.010646,-0.054134,0.081612,0.1924,0.1272,-0.049302,0.017203
1678,N,False,0.17355,0.22557,0.31072,0.20137,0.22764,0.22266,0.22176,0.19158,0.29975,0.2701,0.20359,0.22318,0.25688,0.29722,0.20603,0.22641,0.29587,0.26553,0.226,0.25819,0.29333,0.2062,0.29788,0.33255,0.23681,0.25485,0.28711,0.28526,0.29745,0.27008,0.15756,0.2212,0.25844,0.21256,0.1919,0.27882,0.20636,0.20595,0.1748,0.20134
1679,N,False,0.70161,0.91423,0.89938,0.77281,0.81582,0.99063,0.86185,0.84799,1.2453,1.0815,1.2462,0.98886,1.0457,0.91121,1.0852,1.1956,1.0454,0.68793,1.0028,1.1117,0.94332,0.86411,1.0682,1.077,1.0472,1.0933,1.0795,1.049,0.87076,1.3664,1.0275,1.165,1.0971,1.0932,0.96197,0.92548,1.0307,0.94042,0.83533,0.91009
1680,N,False,-0.26378,-0.58228,-0.61406,-0.53062,-0.49305,-0.21877,-0.469,-0.26663,-0.54218,-0.49431,-0.52016,-0.27246,-0.31938,-0.23319,0.0031913,-0.58845,-0.59719,-0.59523,-0.39324,-0.32138,0.21368,-0.2829,-0.12118,-0.30598,-0.11374,-0.23199,-0.19244,-0.23352,-0.06546,-0.2126,-0.16899,-0.20635,-0.47631,-0.71536,-0.58399,-0.578,-0.36602,-0.33893,-0.20445,0.066613
1681,N,False,0.079395,-0.027515,0.50235,0.15376,0.35324,-0.073932,0.29923,0.41164,0.24653,0.27569,0.52602,0.59357,0.076669,0.14508,0.18448,-0.28259,-0.03673,0.073655,-0.34954,-0.21011,-0.17463,-0.20352,-0.48089,0.0029448,-0.059801,0.40103,-0.1266,0.47575,0.18445,-0.065621,0.31038,-0.47652,-0.31399,-0.55504,0.25815,0.29221,0.20716,0.076696,-0.090822,-0.62069
1682,N,False,-0.20352,-0.094325,-0.026525,0.28322,-0.17828,-0.1224,-0.42704,-0.18464,0.41733,0.41245,0.7469,-0.083896,0.94473,0.80153,0.56246,0.43744,0.12646,0.42967,0.4353,0.25871,0.11716,0.19039,0.094002,-0.25795,-0.25548,0.4654,0.23393,0.76473,0.16432,0.069924,0.38651,-0.39748,-0.061355,0.24825,0.10818,0.27028,0.54074,0.33295,0.51566,0.46967
1683,N,False,0.15497,0.27145,0.13736,-0.026837,0.40529,0.039452,0.3298,0.17301,0.046333,-0.020012,0.65127,0.50894,0.41182,0.56669,0.65958,0.70269,0.50962,0.334,0.55628,0.29349,0.31104,0.94344,0.43329,0.63738,1.0906,0.90494,1.0342,0.72038,0.92831,0.85337,0.69125,1.0467,1.0185,1.5463,0.96542,1.288,0.53777,0.79322,0.37029,0.47108
1684,N,False,-3.2241,-2.7452,-2.2979,-1.7629,-1.2698,-1.1733,-1.7379,-1.2943,-1.8227,-1.4802,-0.53075,-0.77362,-1.2143,-0.94907,-0.7209,-0.69546,-0.69892,-0.95728,-0.94688,-0.73718,-1.1556,-1.0776,-1.1589,-0.77592,-0.48164,-0.70458,-1.0788,-0.97483,-0.66495,-0.37421,-0.64444,-0.29138,-0.62251,-0.67435,-0.66119,-0.61999,-0.39444,-0.41894,-0.59294,-0.8134
1685,N,False,-0.13096,-0.073036,0.023189,-0.0097866,-0.23087,-0.14488,-0.10744,-0.15586,-0.12327,-0.058653,-0.13635,-0.044503,-0.058789,0.037952,-0.032268,-0.13216,0.28653,0.19907,0.20265,0.060186,-0.0045789,-0.061622,0.072991,0.061914,-0.10662,-0.017275,0.0053013,-0.12578,-0.12489,0.050714,-0.071999,0.24517,0.22469,-0.074629,0.069396,0.22937,0.32779,0.13951,0.04868,-0.043037
1686,N,False,0.31607,0.36487,0.36615,0.42468,0.43559,0.57943,0.52189,0.56421,0.51634,0.48534,0.532,0.49118,0.55719,0.46236,0.40091,0.46319,0.44506,0.59936,0.54259,0.50772,0.48735,0.54457,0.46855,0.40616,0.43909,0.48687,0.3763,0.4576,0.4412,0.51967,0.56074,0.47701,0.49326,0.47864,0.46176,0.3915,0.35849,0.48603,0.50384,0.56963
1687,N,False,0.010007,-0.4847,-0.11261,-0.073821,0.42927,0.30577,0.20992,0.58948,0.094527,0.56633,0.98289,0.24484,0.43355,0.208,0.28087,0.4812,0.63237,0.45353,0.53401,0.50363,0.24727,0.97112,0.85434,0.46097,0.6501,0.80631,0.4831,0.54486,0.60198,0.57047,0.97039,0.89136,1.2811,0.85608,0.49184,0.70577,1.0129,1.016,1.1118,1.2792
1688,N,False,-0.048075,-0.081534,-0.018148,0.0090001,0.13642,0.071307,0.16796,0.11221,0.052205,0.10746,0.067168,0.074444,0.16796,0.12028,0.099087,0.057279,0.040063,0.08028,0.12298,0.0072839,0.12017,0.085877,0.024808,0.064955,-0.01635,0.037832,0.066992,-0.045794,0.061597,0.0079424,-0.048355,-0.0044342,-8.6115e-05,0.028356,0.046094,0.12263,0.10559,0.057619,0.06823,0.036017
1689,N,False,1.2933,1.4895,1.7797,1.8389,1.9988,2.2815,2.3976,1.947,1.4923,2.3738,1.4254,1.8569,1.8341,1.259,1.2884,1.4176,1.5178,1.1048,1.4998,1.4168,0.90286,0.74941,1.014,0.58851,0.51504,0.8978,1.1487,1.2185,0.65061,0.13337,1.4616,0.81409,1.0842,1.1693,1.1853,1.4928,0.97766,1.1614,1.582,1.2976
1690,N,False,1.1095,0.51018,-0.37636,0.95885,0.52775,0.75268,0.74512,0.5543,1.6589,1.1562,1.2401,1.4987,2.3008,2.673,2.1372,1.8696,2.0744,1.6367,1.8954,1.1914,1.6751,2.0804,1.7509,1.797,1.7254,1.6912,2.2002,1.6875,2.1198,0.92055,0.98796,1.1991,0.56775,0.322,1.3799,1.3083,1.3568,0.40166,1.1908,1.0775
1691,N,False,0.18407,0.6899,0.35845,0.66491,0.48221,0.24147,-0.31686,0.22129,-0.035628,0.3553,0.10505,0.038896,-0.13563,0.44529,0.13735,0.058195,0.87245,0.5043,0.59481,0.21879,0.081932,-0.05932,0.09989,0.037221,-0.0037663,0.093164,0.021735,-0.0097222,0.1797,0.32077,0.16583,0.047991,0.52889,0.27814,0.11507,0.51231,0.94562,0.14663,0.27389,0.82186
1692,N,False,0.1577,0.21257,0.27756,0.21991,0.19857,0.1982,0.21949,0.20812,0.27233,0.24734,0.30634,0.33501,0.35628,0.3089,0.21028,0.31898,0.21582,0.25289,0.235,0.25173,0.13623,0.43185,0.23243,0.21585,0.21902,0.3413,0.35345,0.30397,0.45488,0.34235,0.27347,0.37241,0.51072,0.4137,0.32064,0.34598,0.49875,0.42471,0.56467,0.42245
1693,N,False,0.20327,0.12712,0.15244,0.2009,0.16988,0.17883,0.20523,0.18273,0.22451,0.25905,0.26749,0.27953,0.23201,0.29074,0.22589,0.235,0.22774,0.18123,0.28535,0.21525,0.16884,0.22337,0.20226,0.26774,0.26237,0.14269,0.2208,0.20944,0.24737,0.35464,0.32292,0.27494,0.27329,0.28629,0.2476,0.33689,0.255,0.27811,0.22754,0.27197
1694,N,False,0.20327,0.12712,0.15244,0.2009,0.16988,0.17883,0.20523,0.18273,0.22451,0.25905,0.26749,0.27953,0.23201,0.29074,0.22589,0.235,0.22774,0.18123,0.28535,0.21525,0.16884,0.22337,0.20226,0.26774,0.26237,0.14269,0.2208,0.20944,0.24737,0.35464,0.32292,0.27494,0.27329,0.28629,0.2476,0.33689,0.255,0.27811,0.22754,0.27197
1695,N,False,1.2806,0.9428,0.94498,0.78447,0.3583,0.76961,1.0497,0.78853,0.48737,0.93115,0.9707,0.96106,1.507,1.1795,1.1274,0.859,0.788,1.1423,0.83918,1.1863,0.9335,1.1788,1.0719,0.96918,0.99651,1.1948,1.0704,1.1481,0.66955,0.81661,1.0968,0.79849,0.93699,0.59849,0.48334,0.75103,0.48116,0.58971,0.35552,0.48144
1696,N,False,0.7395,0.58536,0.69154,0.65816,0.68203,0.67359,0.90375,0.94208,0.81735,0.8379,0.69951,0.81171,0.92004,1.1933,0.91647,0.8713,0.90799,1.1577,0.91072,0.70548,0.94677,0.98708,0.98027,0.80988,0.89739,1.3349,0.84816,1.1163,0.81633,1.0184,0.98784,0.93087,1.0671,1.1256,1.0936,1.1016,1.0555,1.1996,0.73571,0.88017
1697,N,False,-0.21084,0.13644,0.25674,0.26893,0.32178,0.70059,0.35044,0.66672,0.8058,1.1052,0.85605,0.70624,1.1364,0.90007,0.52538,1.1073,0.90035,1.0168,0.51655,0.45362,1.1399,0.47636,0.89265,0.17239,0.92344,0.691,0.45598,0.73748,1.0672,0.97908,0.37973,1.1246,0.86638,0.81374,1.0521,0.6772,1.131,0.67507,1.0389,1.0983
1698,N,False,-0.16894,-0.14964,-0.090336,-0.27577,0.017917,0.14393,0.17776,0.012402,0.26717,0.00098884,0.087189,0.24698,-0.016189,0.054769,0.30355,0.26061,0.40166,0.27229,0.31793,0.34967,0.075846,0.13132,0.45724,0.10709,0.62954,0.36465,0.42263,0.17032,-0.077327,0.17969,0.20394,0.089292,0.57517,0.17099,-0.047783,0.47547,0.36755,0.14146,0.43061,0.52186
1699,N,False,0.67546,0.72036,0.85464,0.72101,0.64973,0.80368,0.71842,0.82718,0.72855,0.70863,0.7397,0.82886,0.84262,1.1286,1.0738,0.95073,0.88539,0.7671,0.80095,0.89534,0.8843,1.0859,1.2209,0.95735,0.72702,1.2104,1.1441,0.87575,0.83286,1.0712,1.1718,1.0499,1.1595,0.98255,1.2178,1.3549,1.1568,0.84939,1.2607,1.2128
1700,N,False,-0.13361,-0.12404,-0.035082,-0.01863,-0.05825,-0.12085,-0.085566,-0.075427,-0.083724,-0.051472,-0.060162,-0.020723,0.040382,-0.0065401,-0.047959,-0.0037471,-0.036917,-0.035665,-0.025913,-0.011084,0.041061,0.041832,0.080655,-0.00402,-0.018855,-0.023181,-0.002423,-0.075444,-0.049812,-0.080516,-0.055805,-0.091375,-0.095457,-0.16081,-0.18487,-0.21333,-0.20244,-0.26377,-0.26526,-0.25437
1701,N,False,0.23302,0.29578,0.35317,-0.030037,0.15562,-0.02159,0.12628,0.014482,0.07068,0.32541,-0.0056935,0.49308,0.48787,0.59866,0.79813,0.94467,0.77107,0.87553,0.95485,0.65786,0.71862,0.68611,0.19403,0.48323,0.052477,0.020655,0.52128,0.58897,0.46804,0.28164,0.35701,0.57985,0.66315,0.27026,0.30695,0.64217,0.74403,0.43225,0.71413,0.58045
1702,N,False,0.4699,0.56612,0.4754,0.43215,0.55636,0.46049,0.46866,0.37408,0.38211,0.28277,0.32596,0.3432,0.34371,0.35822,0.28881,0.31338,0.29373,0.21438,0.33881,0.32551,0.369,0.38399,0.41313,0.40455,0.35355,0.49236,0.53098,0.50371,0.43427,0.4931,0.41592,0.53311,0.40606,0.43149,0.45439,0.46716,0.39873,0.35569,0.40618,0.37945
1703,N,False,0.15266,-0.06329,0.60498,1.3066,0.33587,0.0022889,-0.20054,-0.87116,-0.97957,-0.30501,-0.51787,-0.4647,-0.15946,0.17697,-0.29627,0.1216,0.29092,0.46712,0.36871,-0.36157,-0.66962,-0.59844,0.14658,-0.54556,-0.49069,-0.44916,-0.43492,-0.89625,-0.82681,-0.76364,-0.44424,-1.066,-0.87957,-1.0037,-1.1372,-0.1912,-0.32028,-0.077292,-0.31723,-0.22467
