,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10,g_s_11,g_s_12,g_s_13,g_s_14,g_s_15,g_s_16,g_s_17,g_s_18,g_s_19,g_s_20,g_s_21,g_s_22,g_s_23,g_s_24,g_s_25,g_s_26,g_s_27,g_s_28,g_s_29,g_s_30,g_s_31,g_s_32,g_s_33,g_s_34,g_s_35,g_s_36,g_s_37,g_s_38,g_s_39,g_s_40
460,M,False,39824.0,39151.0,30036.0,36443.0,39718.0,40968.0,36461.0,35035.0,38034.0,34763.0,41563.0,40480.0,37746.0,34883.0,33728.0,38723.0,37917.0,37103.0,36274.0,34885.0,29425.0,35526.0,38031.0,36360.0,31868.0,32752.0,28792.0,31822.0,37682.0,33854.0,34231.0,33858.0,36042.0,36169.0,39074.0,37451.0,38900.0,44842.0,45460.0,44829.0
461,M,False,4504.7,3828.8,10420.0,2221.4,0.0,5536.0,0.0,2472.0,0.0,606.94,8898.7,3877.1,0.0,2980.5,0.0,1513.8,1674.4,1391.6,2247.2,604.29,2311.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.16,319.67,319.99,338.62,321.6,320.46,309.68,337.49,350.76,348.32,407.38
462,M,True,575.21,886.79,917.04,869.78,840.65,851.83,859.14,789.54,1327.9,1143.9,1128.4,1100.9,1134.0,1352.0,1183.4,1575.7,1173.5,1749.6,1267.8,1532.1,2005.3,2161.7,1843.7,2549.6,2536.0,3053.2,2284.1,2099.4,2300.6,3032.3,3848.0,3500.7,3651.2,4334.9,4502.2,4324.6,4157.5,4383.9,4023.8,5670.5
463,M,False,12494.0,12244.0,12582.0,11854.0,12833.0,12586.0,12515.0,10356.0,11048.0,10576.0,10039.0,10387.0,11085.0,9128.9,16298.0,25889.0,19969.0,20168.0,17919.0,17752.0,16300.0,16431.0,14591.0,14731.0,18415.0,17698.0,28275.0,15958.0,14008.0,15879.0,8024.0,10300.0,12597.0,11486.0,21102.0,15766.0,15221.0,12757.0,12359.0,14147.0
464,M,True,5747.8,6370.6,7367.3,8632.5,8087.8,8243.5,8762.8,8233.1,8533.0,7768.0,8553.3,7448.2,7778.9,8379.0,7295.1,8764.8,7117.9,6563.6,7981.0,8041.8,7613.9,6490.1,6950.7,6917.6,7150.3,7191.9,7932.7,6685.1,6557.8,7335.3,7338.0,7822.3,7402.5,8709.2,9485.7,8629.5,9179.9,8782.9,9683.9,9873.7
465,M,True,9683.9,9873.7,10988.0,9074.4,11460.0,11775.0,10258.0,12205.0,11457.0,12800.0,11758.0,13858.0,15580.0,13751.0,13693.0,13601.0,13425.0,12667.0,13538.0,13412.0,13683.0,13357.0,13511.0,13893.0,17213.0,17632.0,17586.0,18241.0,14937.0,14664.0,14677.0,13840.0,17041.0,18092.0,16508.0,14307.0,13362.0,17132.0,18017.0,17189.0
466,M,False,19674.0,17849.0,19242.0,19588.0,20644.0,19074.0,19109.0,22385.0,24437.0,23682.0,25030.0,22703.0,25334.0,23892.0,24855.0,25117.0,21635.0,24111.0,22191.0,23854.0,28086.0,28287.0,27079.0,25950.0,27847.0,28978.0,29950.0,31230.0,30973.0,24901.0,27239.0,28692.0,31813.0,28946.0,32263.0,30605.0,30656.0,27508.0,29622.0,29494.0
467,M,True,37229.0,38499.0,38150.0,39578.0,37420.0,34976.0,39872.0,34987.0,35159.0,34644.0,33403.0,34300.0,29501.0,36118.0,33663.0,33422.0,33862.0,33670.0,33188.0,34973.0,37713.0,31345.0,33041.0,32547.0,32067.0,35713.0,33752.0,37884.0,41877.0,33620.0,31626.0,33938.0,36508.0,32236.0,31513.0,37144.0,37444.0,41690.0,38021.0,43579.0
468,M,False,42662.0,38500.0,37426.0,49818.0,51635.0,54201.0,45820.0,54225.0,41879.0,37431.0,42540.0,45282.0,45666.0,42567.0,41423.0,36916.0,38023.0,40154.0,33659.0,44769.0,39742.0,40520.0,42833.0,42423.0,41474.0,43668.0,44337.0,49236.0,44481.0,47258.0,46985.0,52933.0,53859.0,48825.0,48242.0,47427.0,47703.0,47749.0,47714.0,51073.0
469,M,True,93157.0,72586.0,79922.0,74262.0,77713.0,80137.0,74951.0,69443.0,94648.0,90659.0,81577.0,88552.0,85984.0,99021.0,82278.0,81215.0,81482.0,89383.0,93889.0,102010.0,96821.0,94927.0,92426.0,92659.0,83407.0,98686.0,100350.0,104880.0,107900.0,105080.0,95331.0,114620.0,121300.0,120690.0,115190.0,113900.0,118090.0,119850.0,101330.0,108250.0
470,M,False,110950.0,95952.0,108510.0,105940.0,106220.0,116220.0,121540.0,126290.0,109190.0,140090.0,127000.0,122770.0,128160.0,141970.0,134650.0,135260.0,143560.0,134090.0,140820.0,143870.0,134430.0,124490.0,144120.0,123630.0,127890.0,139610.0,147460.0,137490.0,144680.0,147910.0,143980.0,141270.0,150990.0,154120.0,147180.0,141890.0,144170.0,149720.0,125870.0,124260.0
471,M,True,77387.0,67725.0,86562.0,82042.0,77956.0,65638.0,76882.0,88087.0,90503.0,92006.0,88079.0,84834.0,80909.0,64529.0,84163.0,74124.0,85682.0,86223.0,75975.0,93458.0,85099.0,73436.0,66407.0,62441.0,65934.0,74731.0,60535.0,61755.0,63137.0,47749.0,39033.0,39002.0,37351.0,36803.0,40448.0,38039.0,33175.0,36350.0,33194.0,28554.0
472,M,False,39033.0,39002.0,37351.0,36803.0,40448.0,38039.0,33175.0,36350.0,33194.0,28554.0,33728.0,35923.0,38028.0,36250.0,35454.0,33761.0,33224.0,34051.0,31681.0,25730.0,25516.0,26407.0,25186.0,31160.0,24529.0,24116.0,27762.0,26343.0,27360.0,28121.0,29845.0,26907.0,25783.0,27831.0,26565.0,27193.0,27554.0,27188.0,29456.0,28298.0
473,M,False,14035.0,16022.0,15921.0,16413.0,15329.0,15237.0,15589.0,16119.0,15595.0,15196.0,14282.0,11192.0,14865.0,12237.0,13279.0,9717.0,9476.0,11858.0,14552.0,12394.0,14558.0,13287.0,13494.0,13092.0,13816.0,15041.0,15350.0,13244.0,12383.0,10899.0,12018.0,12170.0,13835.0,10735.0,13682.0,14524.0,14503.0,14252.0,15563.0,18336.0
474,M,False,4596.5,4513.1,4642.7,4773.2,4630.5,4549.2,2962.1,2884.6,4227.0,4173.9,5617.5,4353.2,4294.8,4118.0,6079.5,2676.8,4194.5,4194.2,2783.9,2860.7,2955.5,2874.6,2773.8,4293.9,2739.2,2596.8,2621.3,2493.5,2449.1,2433.9,2552.7,2576.7,2432.0,2438.7,2463.7,2535.7,2539.1,2599.8,2607.6,2559.4
475,M,True,72271.0,65188.0,64708.0,58518.0,57856.0,54904.0,52922.0,50276.0,54960.0,60128.0,56753.0,53888.0,55337.0,48756.0,50090.0,48374.0,46587.0,53991.0,50408.0,60054.0,58499.0,57547.0,55603.0,56946.0,57197.0,61006.0,58916.0,57529.0,52844.0,55603.0,54690.0,54786.0,56969.0,62492.0,71178.0,65283.0,64519.0,68247.0,67834.0,62206.0
476,M,True,57308.0,51125.0,54445.0,48886.0,51735.0,51504.0,56018.0,60304.0,58350.0,56658.0,48814.0,58084.0,61897.0,57054.0,59429.0,50131.0,53000.0,57711.0,57749.0,57218.0,60980.0,67099.0,64738.0,70011.0,71560.0,69492.0,80708.0,76656.0,74202.0,78548.0,65792.0,71450.0,71174.0,61507.0,69069.0,57990.0,61820.0,58914.0,57469.0,63318.0
477,M,True,897.16,871.87,857.19,869.65,905.43,937.99,919.66,918.39,934.57,924.66,912.58,1038.4,756.34,959.99,826.45,1252.2,1022.1,968.49,1037.6,930.59,936.2,985.95,1186.2,952.38,1042.4,1012.4,922.93,924.71,815.34,1074.4,926.18,1054.6,1140.1,1194.9,1283.1,1232.7,1387.5,1571.7,1657.2,1660.2
478,M,True,52411.0,59519.0,59787.0,55917.0,54661.0,62131.0,56153.0,57507.0,62499.0,70154.0,59268.0,59477.0,57420.0,58575.0,50983.0,57776.0,50409.0,56356.0,56874.0,58367.0,52332.0,61890.0,58925.0,60565.0,71026.0,62539.0,67554.0,63279.0,57983.0,63619.0,60491.0,60158.0,63969.0,66099.0,58255.0,70555.0,66726.0,59998.0,63614.0,56966.0
479,M,True,57983.0,63619.0,60491.0,60158.0,63969.0,66099.0,58255.0,70555.0,66726.0,59998.0,63614.0,56966.0,63288.0,62082.0,57729.0,58531.0,56528.0,58292.0,55061.0,60700.0,61705.0,54504.0,56225.0,57681.0,65715.0,56668.0,62176.0,58861.0,57603.0,66345.0,63908.0,68737.0,76898.0,60354.0,54026.0,64754.0,69884.0,71518.0,75818.0,73385.0
480,M,False,59998.0,63614.0,56966.0,63288.0,62082.0,57729.0,58531.0,56528.0,58292.0,55061.0,60700.0,61705.0,54504.0,56225.0,57681.0,65715.0,56668.0,62176.0,58861.0,57603.0,66345.0,63908.0,68737.0,76898.0,60354.0,54026.0,64754.0,69884.0,71518.0,75818.0,73385.0,78946.0,82074.0,74636.0,74594.0,77542.0,83856.0,71266.0,77884.0,73474.0
481,M,True,1917.3,2015.4,2193.9,2186.5,2369.8,2399.8,2786.3,2316.5,2511.2,2566.2,2240.2,3897.2,2459.6,3199.7,2506.2,2726.9,2760.0,2854.0,2934.6,4765.4,4149.9,4860.5,4488.6,5170.9,2106.7,2865.3,3163.7,2846.4,3020.9,2563.8,2494.1,2396.0,2371.6,2324.3,2299.7,2107.3,2192.9,1724.8,1713.8,1618.1
482,M,True,61466.0,64066.0,63325.0,66228.0,59896.0,74939.0,75508.0,77648.0,76411.0,75524.0,80066.0,86531.0,80539.0,75077.0,81466.0,80811.0,83422.0,72007.0,64666.0,68837.0,74654.0,73320.0,72397.0,63326.0,66165.0,72174.0,69265.0,72815.0,67735.0,70821.0,74343.0,75392.0,85546.0,80992.0,86972.0,89138.0,70764.0,67599.0,70911.0,80842.0
483,M,False,77648.0,76411.0,75524.0,80066.0,86531.0,80539.0,75077.0,81466.0,80811.0,83422.0,72007.0,64666.0,68837.0,74654.0,73320.0,72397.0,63326.0,66165.0,72174.0,69265.0,72815.0,67735.0,70821.0,74343.0,75392.0,85546.0,80992.0,86972.0,89138.0,70764.0,67599.0,70911.0,80842.0,71794.0,76123.0,78061.0,70434.0,74733.0,71974.0,73615.0
484,M,False,2459.6,3199.7,2506.2,2726.9,2760.0,2854.0,2934.6,4765.4,4149.9,4860.5,4488.6,5170.9,2106.7,2865.3,3163.7,2846.4,3020.9,2563.8,2494.1,2396.0,2371.6,2324.3,2299.7,2107.3,2192.9,1724.8,1713.8,1618.1,1700.0,1014.0,1089.4,1054.5,813.28,830.94,843.51,835.84,815.59,823.46,861.99,906.45
485,M,False,86531.0,80539.0,75077.0,81466.0,80811.0,83422.0,72007.0,64666.0,68837.0,74654.0,73320.0,72397.0,63326.0,66165.0,72174.0,69265.0,72815.0,67735.0,70821.0,74343.0,75392.0,85546.0,80992.0,86972.0,89138.0,70764.0,67599.0,70911.0,80842.0,71794.0,76123.0,78061.0,70434.0,74733.0,71974.0,73615.0,72122.0,78854.0,86746.0,83599.0
486,M,False,80811.0,83422.0,72007.0,64666.0,68837.0,74654.0,73320.0,72397.0,63326.0,66165.0,72174.0,69265.0,72815.0,67735.0,70821.0,74343.0,75392.0,85546.0,80992.0,86972.0,89138.0,70764.0,67599.0,70911.0,80842.0,71794.0,76123.0,78061.0,70434.0,74733.0,71974.0,73615.0,72122.0,78854.0,86746.0,83599.0,74618.0,81273.0,89410.0,96874.0
487,M,False,3020.9,2563.8,2494.1,2396.0,2371.6,2324.3,2299.7,2107.3,2192.9,1724.8,1713.8,1618.1,1700.0,1014.0,1089.4,1054.5,813.28,830.94,843.51,835.84,815.59,823.46,861.99,906.45,2737.1,1218.7,2689.9,2762.8,2567.5,3124.2,3274.9,3742.7,4158.3,4789.9,4451.6,4821.7,3640.1,4044.3,4947.1,5004.5
488,M,True,70911.0,80842.0,71794.0,76123.0,78061.0,70434.0,74733.0,71974.0,73615.0,72122.0,78854.0,86746.0,83599.0,74618.0,81273.0,89410.0,96874.0,74998.0,80399.0,86805.0,89451.0,87525.0,87358.0,87509.0,81626.0,97668.0,87628.0,93953.0,86232.0,88423.0,84162.0,82737.0,83634.0,83412.0,81868.0,93428.0,103120.0,81226.0,87590.0,109630.0
489,M,True,89587.0,92523.0,87091.0,97116.0,66471.0,68509.0,80712.0,77678.0,80815.0,75184.0,76059.0,73377.0,70339.0,70753.0,83455.0,80664.0,82838.0,87653.0,95233.0,87499.0,87305.0,87693.0,108000.0,85545.0,83426.0,81384.0,90742.0,84964.0,109010.0,94176.0,94034.0,99879.0,105530.0,97904.0,106260.0,110280.0,119710.0,121890.0,125460.0,130520.0
490,M,False,101390.0,109800.0,93510.0,90210.0,92481.0,112040.0,103100.0,98039.0,91921.0,91145.0,99722.0,104620.0,100820.0,102030.0,106230.0,100880.0,105790.0,116060.0,97183.0,114620.0,110210.0,118120.0,124110.0,130590.0,131060.0,138060.0,131690.0,134460.0,144750.0,129110.0,121820.0,137860.0,112520.0,121010.0,137040.0,127820.0,147280.0,162700.0,139470.0,122410.0
491,M,True,102030.0,106230.0,100880.0,105790.0,116060.0,97183.0,114620.0,110210.0,118120.0,124110.0,130590.0,131060.0,138060.0,131690.0,134460.0,144750.0,129110.0,121820.0,137860.0,112520.0,121010.0,137040.0,127820.0,147280.0,162700.0,139470.0,122410.0,121530.0,120670.0,126240.0,151300.0,161900.0,137730.0,145470.0,137230.0,122580.0,114030.0,123330.0,117340.0,114670.0
492,M,True,43801.0,47198.0,53466.0,57510.0,62790.0,61494.0,58435.0,56651.0,58264.0,65036.0,59827.0,41216.0,40937.0,35992.0,33984.0,37018.0,33758.0,32831.0,41963.0,45022.0,41962.0,41479.0,43759.0,46069.0,42968.0,36951.0,43728.0,41594.0,41461.0,39297.0,42520.0,45089.0,44746.0,44768.0,43024.0,43296.0,43290.0,54698.0,43383.0,40067.0
493,M,False,22966.0,22476.0,20662.0,22051.0,23674.0,25250.0,24344.0,26295.0,24867.0,28256.0,24021.0,22603.0,29573.0,24338.0,25236.0,25813.0,30175.0,28265.0,28995.0,31672.0,25885.0,26307.0,25857.0,20265.0,24384.0,22923.0,24051.0,21341.0,19439.0,21615.0,16856.0,20205.0,17870.0,20885.0,20534.0,19913.0,19010.0,22389.0,21712.0,21931.0
494,M,False,24384.0,22923.0,24051.0,21341.0,19439.0,21615.0,16856.0,20205.0,17870.0,20885.0,20534.0,19913.0,19010.0,22389.0,21712.0,21931.0,23033.0,19287.0,17366.0,15933.0,14728.0,10956.0,10874.0,11458.0,11340.0,14209.0,13919.0,13457.0,13978.0,4760.3,5628.1,7615.6,8292.3,6676.7,6770.3,6570.8,6130.2,6341.3,4841.0,6488.7
495,M,False,30644.0,20812.0,38225.0,34764.0,35227.0,54516.0,59362.0,76628.0,152430.0,136770.0,113740.0,145020.0,145850.0,129120.0,87095.0,65522.0,76192.0,64630.0,94253.0,61557.0,28886.0,47376.0,43400.0,19452.0,15653.0,11412.0,4008.6,2657.7,2303.6,6047.7,30793.0,12689.0,11535.0,8654.0,4085.1,15437.0,18190.0,8352.5,25286.0,22827.0
496,M,True,0.0,0.0,115.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.9,2161.2,2227.6,2268.9,2390.8,1279.1,1257.0,1342.2,1400.2,1369.2,2501.4,2474.2,1318.3,1264.0,2323.1,1227.7,2184.8,3368.8,2284.0,2185.2,2288.7,2329.1,2219.5,2133.2,2099.7,2117.4,1140.2,1095.9,0.0,0.0
497,M,False,2099.7,2117.4,1140.2,1095.9,0.0,0.0,1034.4,0.0,0.0,0.0,0.0,0.0,1070.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.3,1884.0,903.27,926.24,1983.5,1919.3,1879.1,1887.1,1886.9,1835.2,1815.3,1949.1,1993.7,2037.4,1979.2,2023.1,2131.5,2145.3,1958.1,1800.4
498,M,True,18686.0,12122.0,25801.0,20157.0,9604.6,2790.9,503.86,1189.5,36430.0,5144.3,5033.2,8933.4,4129.7,23965.0,4689.3,23202.0,22495.0,22002.0,38164.0,24778.0,18658.0,19377.0,31482.0,47003.0,40224.0,48802.0,59914.0,42511.0,52088.0,15204.0,14544.0,4536.0,8186.0,3326.2,10533.0,530.36,19775.0,8660.0,10812.0,5600.8
499,M,False,25801.0,20157.0,9604.6,2790.9,503.86,1189.5,36430.0,5144.3,5033.2,8933.4,4129.7,23965.0,4689.3,23202.0,22495.0,22002.0,38164.0,24778.0,18658.0,19377.0,31482.0,47003.0,40224.0,48802.0,59914.0,42511.0,52088.0,15204.0,14544.0,4536.0,8186.0,3326.2,10533.0,530.36,19775.0,8660.0,10812.0,5600.8,6306.8,2884.6
500,M,False,16563.0,14911.0,16214.0,15885.0,13165.0,16516.0,19142.0,20813.0,17611.0,18501.0,18754.0,20761.0,23421.0,21770.0,20110.0,20962.0,19526.0,19767.0,23078.0,20186.0,23896.0,21568.0,18961.0,20240.0,18711.0,21391.0,18434.0,21312.0,17187.0,18523.0,19213.0,18644.0,18402.0,18033.0,18154.0,17462.0,17694.0,18408.0,21373.0,24450.0
501,M,True,8287.7,7285.6,7021.3,4627.5,3750.1,4904.7,4587.0,4425.5,3754.2,3840.7,3809.4,3760.3,3920.8,3680.7,3926.5,3939.8,4707.0,3686.5,3624.9,3632.1,3566.3,2565.0,3579.7,8284.5,8011.6,3193.1,7454.5,7067.9,8609.4,7692.1,7788.6,9611.3,9554.1,9329.1,9544.2,9361.5,9370.9,8793.6,7772.2,6123.4
502,M,False,5681.9,5832.2,6254.0,5962.1,6463.8,6324.4,7120.3,6603.8,6727.0,6725.8,6473.9,6579.7,5970.7,5754.9,5876.2,5229.2,5963.5,6122.3,6087.3,5451.2,5251.9,7593.9,5313.1,7380.8,7226.6,7218.4,7229.4,7246.0,7152.6,6875.4,6933.3,7161.2,6897.0,6898.9,7193.4,7038.2,7150.0,6887.0,6775.2,6716.9
503,M,False,22969.0,23375.0,22441.0,22697.0,22473.0,22416.0,23118.0,27506.0,29531.0,27933.0,26343.0,26953.0,30554.0,26374.0,26954.0,26586.0,23378.0,23633.0,20289.0,26114.0,18573.0,20377.0,17476.0,20124.0,22986.0,18700.0,19270.0,17005.0,19064.0,19085.0,20276.0,21568.0,22172.0,20227.0,21150.0,23544.0,22252.0,22887.0,20858.0,22455.0
504,M,False,2829.9,3184.5,3274.1,3078.7,3371.2,3081.8,3335.3,3609.0,4209.7,3774.6,3955.3,3739.7,3619.3,3302.8,3629.1,3412.7,3513.3,3600.0,3429.1,3234.4,3452.2,3215.6,3452.1,3617.9,3478.4,3403.5,3532.2,3440.5,3418.7,3506.6,4022.7,4033.6,3728.0,4141.2,3994.9,4039.6,3822.3,3912.7,3415.4,3448.1
505,M,False,9159.9,6301.6,7825.9,736.82,1767.3,2055.7,367.68,4484.3,963.13,270.48,160.03,33409.0,498.91,1012.0,675.4,1383.8,1412.4,2273.2,3754.2,4564.0,4114.4,6537.4,6237.6,6839.9,7831.0,7289.0,7162.8,6953.3,7947.4,8772.0,8351.2,7929.1,7080.6,7941.9,6316.5,7239.9,7120.7,8485.9,7841.2,6769.3
506,M,False,26263.0,26611.0,31603.0,30339.0,26681.0,31000.0,22135.0,22325.0,30786.0,30878.0,32213.0,26673.0,27596.0,28532.0,35808.0,35707.0,38015.0,39397.0,37273.0,41627.0,39174.0,30013.0,31416.0,31645.0,32518.0,36279.0,38603.0,31748.0,26531.0,24870.0,26557.0,25828.0,33662.0,20704.0,29610.0,16438.0,20472.0,14915.0,21469.0,13311.0
507,M,False,0.0,0.0,0.0,320.92,0.0,0.0,0.0,324.51,316.93,324.18,321.39,307.42,323.21,333.39,338.26,320.74,330.4,331.2,307.46,324.43,320.73,329.13,323.58,319.31,333.8,328.89,317.51,322.72,318.79,309.83,325.6,354.14,324.3,2160.2,2091.7,2162.1,2164.8,2139.1,2180.9,2091.3
508,M,False,7017.2,7139.9,8519.0,7417.7,8057.3,7825.0,8040.0,9362.0,8836.0,8136.5,7579.5,8132.9,8448.7,8042.3,8363.2,8918.0,9541.2,8769.6,8841.5,8247.9,7740.6,7115.9,8243.2,8893.4,8334.0,10270.0,9564.5,9054.9,10392.0,10543.0,10507.0,11342.0,11861.0,11894.0,12163.0,12006.0,10819.0,11253.0,11120.0,11637.0
509,M,False,28149.0,29185.0,31360.0,30846.0,29310.0,27661.0,27034.0,30073.0,27917.0,31188.0,30885.0,30546.0,32855.0,31918.0,32220.0,29064.0,32451.0,30726.0,34386.0,29493.0,31990.0,30064.0,28923.0,27375.0,29261.0,31984.0,30892.0,29538.0,31966.0,25622.0,25414.0,27125.0,27168.0,28521.0,26725.0,25624.0,25544.0,27589.0,21755.0,22129.0
510,M,True,45148.0,38055.0,38227.0,41497.0,39899.0,38665.0,38394.0,39685.0,39940.0,36915.0,38158.0,43998.0,39660.0,41177.0,38478.0,40998.0,38692.0,49950.0,40180.0,38502.0,35708.0,37856.0,40967.0,30285.0,31316.0,36781.0,39729.0,37401.0,37242.0,46565.0,42582.0,44433.0,41694.0,42651.0,43427.0,50035.0,49123.0,50712.0,52953.0,43484.0
511,M,False,47837.0,43689.0,40721.0,41790.0,48243.0,48672.0,46941.0,41998.0,47328.0,39768.0,37320.0,33434.0,39977.0,39831.0,45620.0,40090.0,37480.0,37539.0,44937.0,43636.0,37626.0,46370.0,45451.0,48746.0,44522.0,47070.0,51805.0,45844.0,43130.0,43794.0,45843.0,48365.0,54851.0,46692.0,42653.0,34786.0,37868.0,36911.0,41258.0,42924.0
512,M,False,9442.0,9588.9,9348.3,6879.6,6815.5,6804.5,6950.9,6718.1,7009.7,6918.4,6799.3,6735.0,6810.6,6765.3,6720.9,6771.2,6880.5,2709.0,2694.8,2728.2,2721.3,2783.2,2812.5,2893.2,19866.0,6710.5,6713.7,9271.5,6813.6,6671.4,9152.1,9142.3,9179.9,9127.2,9164.6,26126.0,28105.0,5007.0,25180.0,8922.0
513,M,True,60530.0,43139.0,44265.0,44663.0,62392.0,59204.0,51329.0,50427.0,43730.0,52965.0,55682.0,57423.0,53345.0,54722.0,57494.0,65545.0,61601.0,53868.0,54667.0,56889.0,57626.0,58494.0,56449.0,59503.0,71969.0,60071.0,59264.0,60271.0,68949.0,48779.0,53199.0,53583.0,55334.0,51051.0,49158.0,48623.0,49342.0,49752.0,54797.0,49348.0
514,M,False,62392.0,59204.0,51329.0,50427.0,43730.0,52965.0,55682.0,57423.0,53345.0,54722.0,57494.0,65545.0,61601.0,53868.0,54667.0,56889.0,57626.0,58494.0,56449.0,59503.0,71969.0,60071.0,59264.0,60271.0,68949.0,48779.0,53199.0,53583.0,55334.0,51051.0,49158.0,48623.0,49342.0,49752.0,54797.0,49348.0,48949.0,44102.0,39809.0,44129.0
515,M,True,9131.0,8852.8,8766.3,8540.5,9135.1,9548.5,8567.1,8777.3,9117.4,8700.0,8796.8,8876.7,8778.0,9085.5,8848.0,7143.3,7383.5,7408.5,8556.8,13352.0,14913.0,13264.0,13068.0,13367.0,13603.0,13644.0,14309.0,13303.0,12870.0,13804.0,13446.0,13131.0,13452.0,13875.0,13941.0,13751.0,13820.0,12987.0,13099.0,14551.0
516,M,False,7383.5,7408.5,8556.8,13352.0,14913.0,13264.0,13068.0,13367.0,13603.0,13644.0,14309.0,13303.0,12870.0,13804.0,13446.0,13131.0,13452.0,13875.0,13941.0,13751.0,13820.0,12987.0,13099.0,14551.0,17725.0,12301.0,13614.0,12403.0,18328.0,13311.0,13604.0,13487.0,13751.0,13269.0,13450.0,13800.0,13642.0,13112.0,13309.0,12991.0
517,M,False,8556.8,13352.0,14913.0,13264.0,13068.0,13367.0,13603.0,13644.0,14309.0,13303.0,12870.0,13804.0,13446.0,13131.0,13452.0,13875.0,13941.0,13751.0,13820.0,12987.0,13099.0,14551.0,17725.0,12301.0,13614.0,12403.0,18328.0,13311.0,13604.0,13487.0,13751.0,13269.0,13450.0,13800.0,13642.0,13112.0,13309.0,12991.0,12863.0,13195.0
518,M,True,5720.7,5841.1,5671.2,6001.9,5537.3,5874.0,5831.8,6214.2,6164.3,6111.4,6182.9,6620.0,6096.8,6184.0,6301.5,10350.0,9862.4,6372.2,6249.0,9831.3,6459.8,5843.0,5742.8,5900.5,5029.4,4674.8,5236.5,4583.5,5125.5,4692.7,5267.8,5079.1,4933.5,5774.8,5363.7,5896.2,5080.3,4901.5,5150.6,2958.3
519,M,False,5571.3,4587.8,5029.6,5469.5,5458.7,3697.0,3613.8,3510.8,41250.0,2946.7,2501.6,2193.1,1002.0,933.08,575.28,646.9,792.04,440.72,609.06,621.57,1086.6,1801.8,3627.0,6756.0,10682.0,20028.0,14136.0,14977.0,16849.0,19956.0,32412.0,23336.0,60240.0,34669.0,36896.0,38026.0,97465.0,136640.0,94654.0,58126.0
520,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,M,False,19.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.377,26.054,0.0,25.232,29.719,28.57,0.0,0.0,0.0,0.0,24.029,0.0,0.0,0.0,0.0,18.958,14.685,17.727,0.0,12.928,29.604,21.429,43.539,45.032,64.161,136.09,180.85,0.0
522,M,True,1129.2,1126.8,1714.3,957.6,1388.3,2871.1,1345.0,1336.0,1337.5,1316.7,1141.5,1138.4,1349.2,1346.4,1531.0,1491.6,1130.6,1119.5,1117.4,1131.1,1130.5,1861.1,1876.1,1822.0,1826.0,1811.9,1802.9,2230.4,2283.3,1975.6,1978.3,1981.7,1946.9,1986.8,1973.6,1930.8,1922.4,2335.7,2100.5,1671.6
523,M,True,1824.6,1810.8,2202.2,2188.1,2195.6,1609.4,1629.7,1584.9,1590.1,1597.5,1595.0,1598.0,1981.7,2419.4,1873.5,1841.7,1820.8,1856.6,2203.9,1825.4,1794.2,2008.5,3361.7,1962.1,2238.7,2256.0,2226.4,2000.4,1998.7,2189.6,1984.7,1767.2,1572.9,3431.2,2891.0,1962.8,1688.7,1440.9,1718.1,2425.2
524,M,False,2256.0,2226.4,2000.4,1998.7,2189.6,1984.7,1767.2,1572.9,3431.2,2891.0,1962.8,1688.7,1440.9,1718.1,2425.2,3692.6,2217.0,2293.9,3740.1,4036.6,4409.5,4720.4,4175.1,4459.3,4573.4,6252.4,4657.0,3639.3,3867.2,3717.8,3706.4,3636.4,3541.6,3555.5,4087.7,3542.8,3471.7,3744.5,3587.5,3565.4
525,M,True,3867.2,3717.8,3706.4,3636.4,3541.6,3555.5,4087.7,3542.8,3471.7,3744.5,3587.5,3565.4,4588.5,4639.5,4869.4,4595.6,5463.3,4028.5,2989.8,4564.3,3518.1,2502.9,3754.4,4005.1,4403.0,5042.3,5912.1,5884.5,5000.5,4461.6,4894.7,6991.0,6501.8,6263.9,4668.0,6032.3,5071.4,5777.6,6673.9,5536.9
526,M,False,3587.5,3565.4,4588.5,4639.5,4869.4,4595.6,5463.3,4028.5,2989.8,4564.3,3518.1,2502.9,3754.4,4005.1,4403.0,5042.3,5912.1,5884.5,5000.5,4461.6,4894.7,6991.0,6501.8,6263.9,4668.0,6032.3,5071.4,5777.6,6673.9,5536.9,6203.9,5466.7,6000.2,5837.6,5663.0,5866.4,5606.8,5508.2,7696.0,7281.3
