,FLARE_TYPE,COINCIDENCE,MEANGAM_1,MEANGAM_2,MEANGAM_3,MEANGAM_4,MEANGAM_5,MEANGAM_6,MEANGAM_7,MEANGAM_8,MEANGAM_9,MEANGAM_10,MEANGAM_11,MEANGAM_12,MEANGAM_13,MEANGAM_14,MEANGAM_15,MEANGAM_16,MEANGAM_17,MEANGAM_18,MEANGAM_19,MEANGAM_20,MEANGAM_21,MEANGAM_22,MEANGAM_23,MEANGAM_24,MEANGAM_25,MEANGAM_26,MEANGAM_27,MEANGAM_28,MEANGAM_29,MEANGAM_30,MEANGAM_31,MEANGAM_32,MEANGAM_33,MEANGAM_34,MEANGAM_35,MEANGAM_36,MEANGAM_37,MEANGAM_38,MEANGAM_39,MEANGAM_40
1184,B,False,28.021,27.837,27.733,27.495,27.228,27.803,27.644,27.716,28.104,27.826,28.1,27.867,27.842,28.746,28.677,28.142,28.701,29.63,29.638,28.171,29.371,29.626,29.109,29.346,29.08,28.566,29.442,29.685,29.321,29.82,29.941,30.807,30.255,31.023,31.462,31.119,31.647,31.379,31.629,31.897
1185,B,False,24.842,24.71,24.964,24.866,24.817,25.007,24.988,25.338,25.277,25.082,25.218,25.119,25.24,24.863,25.248,25.243,24.845,24.786,24.433,24.034,23.865,23.829,23.726,23.246,23.015,23.421,23.442,23.463,23.706,23.863,23.855,24.004,23.694,23.582,23.265,23.511,23.071,23.195,23.435,23.554
1186,B,False,33.623,35.423,36.128,35.826,34.791,34.328,34.744,33.572,34.123,34.595,34.733,34.206,34.725,33.38,34.439,35.023,34.426,34.642,34.237,35.262,34.149,34.067,34.493,34.2,34.331,34.24,34.525,33.227,34.684,33.75,33.65,35.272,34.57,34.557,35.005,35.414,34.666,33.5,33.439,34.802
1187,B,False,43.269,42.82,42.146,40.788,42.43,44.236,42.478,43.522,42.447,41.291,44.029,43.704,42.849,43.751,45.593,43.909,43.885,45.157,45.911,44.955,44.247,44.576,44.579,44.958,45.415,46.201,45.01,47.006,46.168,46.266,46.187,46.871,46.711,45.663,46.137,45.447,45.137,45.58,45.034,45.772
1188,B,False,35.98,35.852,36.041,35.854,35.846,35.896,36.139,36.345,36.44,36.277,36.299,36.449,36.598,36.666,36.783,36.807,37.112,36.956,36.89,37.197,37.238,37.338,37.535,37.463,37.056,37.31,37.173,37.312,37.081,37.27,37.104,37.141,37.352,37.682,37.514,37.566,37.963,38.137,38.254,38.111
1189,B,True,35.761,35.808,36.331,37.054,37.276,37.377,37.168,36.856,37.759,37.994,37.881,37.716,37.39,37.549,37.505,36.906,36.706,37.288,37.299,37.224,36.924,37.729,37.063,37.015,37.178,37.135,37.769,36.923,36.342,36.667,37.014,36.898,37.179,37.406,37.782,37.739,37.878,37.675,36.844,37.203
1190,B,False,40.227,40.117,40.45,40.32,40.879,40.821,41.077,41.386,40.955,41.16,41.498,41.631,41.261,41.243,41.49,41.202,41.557,42.002,41.58,41.339,41.812,41.623,42.049,41.669,41.957,41.746,41.837,41.925,41.642,41.256,41.063,41.152,41.346,41.167,41.129,41.046,40.767,40.926,41.087,41.085
1191,B,False,32.886,32.911,32.928,32.738,32.592,32.799,32.669,32.685,32.269,32.514,32.689,32.645,31.974,31.991,32.053,31.916,31.348,31.029,31.47,31.454,31.783,31.919,31.84,31.615,31.721,31.433,31.8,31.725,31.309,31.548,31.625,31.871,31.646,31.667,32.162,31.776,31.109,31.312,31.169,31.09
1192,B,False,35.254,35.414,34.965,34.987,35.47,35.288,35.517,35.151,35.11,35.092,35.187,35.853,35.522,35.438,35.279,35.276,35.643,35.31,35.037,35.346,35.596,36.191,35.882,35.951,36.171,36.021,35.84,35.64,35.764,35.539,35.688,36.116,35.854,35.92,35.413,35.572,35.531,35.521,35.542,35.68
1193,B,True,30.355,30.448,31.015,32.129,31.386,34.472,34.23,32.972,32.455,33.53,32.385,32.374,32.808,33.093,33.5,32.494,34.07,34.287,31.996,31.512,32.837,32.378,31.878,30.811,31.365,30.942,31.991,34.379,31.966,31.306,30.65,32.074,31.629,29.983,32.289,32.567,31.375,31.953,31.094,30.688
1194,B,True,60.982,59.601,60.64,60.113,59.223,58.564,57.993,59.223,58.678,56.222,54.304,55.034,56.402,54.604,53.76,54.786,56.165,53.505,55.577,53.094,54.588,54.815,55.2,55.553,56.237,54.967,54.511,55.451,54.697,53.823,54.68,53.828,53.209,52.635,51.917,52.77,52.041,51.92,49.581,50.029
1195,B,False,34.616,34.552,34.694,35.031,34.833,35.285,35.314,36.309,35.638,35.534,36.133,35.205,35.772,36.573,36.46,37.476,38.205,37.229,36.791,36.375,36.63,37.401,37.596,37.598,38.218,37.904,38.225,38.832,37.891,38.973,37.962,39.158,40.053,40.58,39.562,40.383,40.231,40.777,39.572,40.186
1196,B,False,41.677,41.542,41.703,41.573,41.011,41.105,42.218,41.711,43.244,43.109,43.516,43.018,42.891,41.766,41.071,41.035,41.827,42.458,43.739,42.73,43.708,42.938,44.139,42.747,42.935,43.767,43.477,43.753,43.6,43.841,44.676,44.685,44.696,44.747,44.381,45.499,45.379,45.704,44.398,44.728
1197,B,True,48.321,49.811,49.108,48.478,50.373,49.158,48.052,49.653,47.244,48.039,50.885,49.003,49.057,48.069,47.957,48.691,47.708,47.052,47.533,48.076,51.76,52.359,52.304,53.531,54.377,53.917,54.72,54.071,54.857,55.733,54.017,54.174,54.429,54.988,55.717,56.118,56.22,56.558,56.616,56.504
1198,B,False,37.885,37.218,37.082,37.307,37.317,37.165,36.545,37.091,37.415,37.45,37.269,36.983,37.264,36.843,36.853,37.195,37.984,37.291,37.036,37.164,37.318,37.373,37.359,37.405,37.281,36.998,36.368,36.131,36.762,36.93,36.401,36.622,36.631,36.551,36.615,36.176,36.654,36.2,36.442,35.89
1199,B,False,45.139,44.788,44.881,45.235,45.777,45.767,45.477,45.383,45.549,45.354,45.431,45.24,44.809,44.698,44.452,44.173,44.486,44.614,44.077,44.553,44.238,44.409,44.289,44.775,45.179,45.494,45.364,46.067,46.165,45.961,45.773,45.72,45.43,45.198,45.463,45.917,45.367,45.259,45.704,45.585
1200,B,False,48.448,46.091,49.425,51.267,51.725,51.994,49.159,46.209,47.547,44.77,44.145,45.928,46.345,44.746,44.441,40.145,42.28,41.981,39.926,39.62,40.301,37.544,39.122,39.209,39.128,38.17,41.214,40.694,40.456,40.566,40.46,39.202,39.835,39.724,39.397,38.453,37.347,37.269,37.071,37.274
1201,B,True,36.578,36.507,36.48,36.349,36.364,36.987,35.824,37.209,37.378,36.825,37.081,37.446,38.092,38.151,36.402,36.921,37.832,38.261,39.044,39.258,37.737,38.771,37.952,38.295,39.269,39.513,38.208,38.057,38.15,38.588,37.742,38.584,38.944,38.095,38.473,38.531,38.602,38.534,38.553,39.356
1202,B,True,28.247,26.299,25.911,29.335,26.334,27.064,25.53,26.069,26.937,27.455,24.425,26.309,25.087,27.111,26.505,27.289,27.169,26.983,26.517,26.737,27.154,26.591,27.167,26.645,25.758,27.539,26.697,26.461,26.7,27.31,27.395,26.73,27.029,27.656,26.65,26.136,27.1,27.193,27.483,27.866
1203,B,True,24.628,25.433,24.861,24.964,25.97,25.642,26.827,26.279,26.369,26.364,26.227,25.477,26.793,27.308,26.807,26.853,26.878,26.175,27.256,27.362,26.82,26.092,25.541,25.715,25.574,24.508,25.184,25.326,25.616,25.79,26.15,25.668,25.734,26.215,26.649,26.527,26.818,26.524,26.526,26.844
1204,B,True,41.103,41.393,41.638,41.552,41.499,41.051,40.866,40.858,41.116,41.201,41.475,41.578,41.559,41.696,41.717,41.035,41.209,41.125,40.512,40.393,40.518,40.508,39.942,40.368,39.901,40.308,39.923,40.317,40.086,39.756,40.109,39.688,40.111,40.126,39.55,39.974,40.635,40.874,40.958,40.529
1205,B,False,28.068,27.855,27.617,27.659,27.757,27.874,27.604,28.242,27.677,28.069,27.851,28.047,27.376,27.255,27.209,27.304,26.932,26.749,26.788,26.874,26.885,26.752,26.853,26.957,27.036,27.128,27.146,27.09,27.105,27.142,27.051,26.969,27.062,27.021,27.252,27.12,27.236,27.313,27.106,26.984
1206,B,False,33.69,32.994,32.546,33.386,32.778,31.847,33.769,32.406,32.823,31.962,32.912,33.63,33.705,33.556,34.384,33.842,34.058,34.605,34.169,35.0,34.799,35.531,35.576,33.874,35.746,34.588,34.163,34.803,33.593,33.876,34.348,34.401,33.991,33.028,33.119,32.814,33.36,32.278,32.674,33.388
1207,B,False,38.842,38.43,38.638,39.756,39.642,40.143,40.319,40.768,40.15,39.793,38.722,40.051,39.831,39.326,40.771,39.331,39.479,38.84,40.391,40.488,40.064,40.686,40.221,40.095,41.837,41.768,41.892,41.429,41.629,40.926,42.101,41.806,41.732,41.812,41.612,43.442,43.234,41.492,41.794,42.34
1208,B,False,56.055,55.995,56.809,56.367,56.181,55.762,55.998,55.328,54.588,54.409,53.996,53.669,52.76,53.529,53.411,53.076,53.387,53.89,54.416,54.63,54.525,55.092,55.462,55.772,55.809,56.265,56.104,56.335,56.458,56.501,56.382,56.227,56.723,56.893,56.959,56.857,56.801,57.478,57.406,57.382
1209,B,True,30.172,29.823,30.357,30.458,30.237,31.063,30.686,30.446,30.856,31.0,30.477,30.798,30.784,30.26,30.446,30.497,30.248,30.24,30.174,29.957,30.491,29.936,30.28,29.809,29.575,29.471,29.502,29.248,29.493,29.28,29.359,29.456,29.132,29.024,29.107,28.739,28.876,28.913,28.683,28.52
1210,B,False,38.317,38.647,38.635,38.419,38.369,38.725,38.859,39.069,39.285,39.407,39.497,39.648,39.625,39.801,39.383,39.635,39.653,39.815,40.198,39.967,40.436,40.829,40.713,40.847,40.095,40.083,40.487,40.819,40.252,40.657,40.352,40.086,40.307,40.184,40.694,40.104,40.366,40.194,40.104,40.54
1211,B,False,31.02,30.578,30.139,30.026,30.369,30.072,30.468,30.203,30.442,31.268,30.93,31.095,31.754,31.627,31.432,31.58,31.896,31.935,32.608,32.97,33.031,33.434,34.079,32.971,33.398,33.102,33.571,33.473,33.509,33.44,33.297,33.097,33.881,33.401,33.785,33.867,34.093,33.582,33.457,32.891
1212,B,False,49.173,50.217,48.939,48.778,49.688,51.209,50.938,50.813,49.615,49.611,50.297,51.716,48.855,50.716,50.305,50.705,51.928,52.373,52.541,51.622,53.211,50.966,50.936,49.927,51.565,52.477,52.403,51.788,51.352,51.096,52.165,51.615,50.881,48.943,50.33,50.932,50.925,50.851,51.371,52.445
1213,B,False,22.489,22.421,22.681,22.259,22.39,22.543,22.797,23.1,23.253,22.458,22.936,22.426,21.891,22.025,21.537,22.682,22.968,23.689,30.925,29.888,23.898,25.081,26.644,27.541,28.669,28.019,28.424,28.421,27.802,29.984,28.986,28.673,29.206,27.739,25.813,25.602,26.501,26.788,25.471,26.584
1214,B,True,37.394,36.848,35.82,34.813,35.151,35.559,36.129,37.302,36.54,37.142,36.705,37.147,35.996,37.279,36.953,38.159,36.728,36.134,36.438,37.349,37.407,37.256,38.083,37.463,37.423,37.693,38.221,35.971,37.069,37.934,36.482,36.275,36.167,35.883,34.831,34.291,34.855,33.815,34.24,34.063
1215,B,False,56.405,56.589,56.174,56.124,56.597,56.505,56.45,56.542,56.246,56.081,56.075,56.317,56.635,56.852,56.671,56.369,56.63,56.468,56.969,56.914,56.564,56.369,56.622,56.156,56.224,56.403,56.095,56.021,56.018,55.966,55.272,55.419,55.227,54.438,54.124,54.156,54.39,54.615,54.843,55.443
1216,B,False,38.714,38.849,38.67,39.243,38.659,38.869,38.811,38.444,38.248,38.795,39.005,38.69,39.278,38.866,38.388,39.148,38.061,38.676,39.011,39.676,38.331,38.897,38.162,38.81,38.287,38.494,38.801,38.842,37.721,38.061,38.794,38.828,39.128,38.65,39.975,39.463,40.048,40.051,40.275,39.991
1217,B,False,32.083,31.036,31.47,31.207,31.707,32.079,32.324,32.912,33.325,32.812,32.855,33.083,33.56,33.913,33.597,33.978,34.418,34.434,34.258,33.441,33.779,33.442,33.359,33.235,33.842,33.878,33.68,33.507,33.65,33.951,34.024,34.33,33.951,33.751,34.01,33.618,33.426,33.637,34.245,33.752
1218,B,True,49.207,50.337,48.685,48.137,48.111,47.899,48.163,48.014,46.499,47.224,47.728,49.34,49.898,48.469,48.696,47.725,47.446,48.585,49.043,48.989,47.834,47.274,46.44,46.954,46.888,46.15,46.196,46.542,47.228,48.362,49.104,48.502,48.828,49.876,48.885,49.726,50.388,49.454,50.216,49.957
1219,B,False,33.147,33.307,33.866,33.024,33.428,33.363,33.496,33.568,33.499,33.575,33.778,33.126,32.651,32.487,32.244,32.114,32.8,31.374,31.843,31.091,31.168,30.546,30.405,30.643,29.999,30.208,30.097,29.729,30.709,30.892,30.655,30.909,29.953,29.849,30.051,29.873,29.691,29.906,29.958,29.884
1220,B,True,34.496,34.403,34.074,34.368,34.166,34.0,34.477,34.304,34.742,34.494,34.686,34.894,35.558,35.588,34.739,34.249,34.293,35.343,34.402,34.317,34.08,34.15,33.637,32.933,33.997,33.741,34.089,34.517,34.276,34.45,34.578,35.171,34.805,34.561,34.124,34.117,34.497,34.106,34.005,33.901
1221,B,False,30.241,30.36,30.584,31.337,30.95,30.543,30.173,30.247,29.376,29.912,30.236,29.862,30.071,29.579,30.222,30.1,29.805,29.958,30.34,30.599,30.663,31.006,30.409,30.557,30.672,30.41,30.046,30.176,30.534,30.29,30.132,29.957,29.97,29.898,29.793,29.958,29.315,29.445,29.552,29.127
1222,B,False,39.122,39.209,39.128,38.17,41.214,40.694,40.456,40.566,40.46,39.202,39.835,39.724,39.397,38.453,37.347,37.269,37.071,37.274,40.781,38.035,42.166,43.548,41.661,44.63,45.184,46.156,47.567,50.73,49.768,50.219,51.508,50.517,51.529,50.831,51.325,52.603,50.59,50.84,51.163,51.729
1223,B,False,40.308,40.59,40.659,41.072,39.55,40.498,41.211,40.528,40.154,39.453,39.98,39.309,38.561,38.667,39.296,38.454,38.776,38.506,38.489,37.928,37.917,38.306,38.433,38.024,38.178,38.104,38.129,38.207,38.36,38.702,38.705,37.816,37.196,36.932,36.733,36.8,36.995,36.728,36.976,37.325
1224,B,False,36.379,38.101,36.356,37.738,35.541,35.379,35.788,35.045,35.669,37.207,37.059,35.885,34.751,35.456,36.231,34.966,34.408,33.905,33.562,35.168,33.794,33.367,33.013,33.847,32.996,33.89,33.483,32.964,32.798,34.663,33.45,33.974,33.615,34.024,33.451,32.756,33.993,35.482,34.687,37.175
1225,B,False,51.618,51.397,52.584,51.761,52.216,52.334,52.312,51.458,51.924,51.158,51.074,51.33,50.672,50.664,49.938,49.529,49.008,48.676,48.996,48.185,47.489,46.656,45.849,45.191,45.829,47.357,47.413,47.58,47.603,47.436,47.955,47.835,48.0,47.311,47.971,47.791,47.915,47.534,47.569,48.074
1226,B,False,32.052,31.879,32.379,31.877,31.903,31.401,30.906,31.194,31.926,31.658,30.922,30.906,31.245,31.24,32.022,31.57,31.969,31.782,32.339,32.313,32.858,32.031,32.641,32.936,32.599,33.179,33.051,33.257,32.797,32.6,32.569,32.836,33.573,33.303,33.048,33.006,32.177,31.561,31.263,29.987
1227,B,False,36.24,36.731,36.779,37.14,36.811,36.607,36.719,38.134,38.291,37.858,38.145,38.795,39.005,38.622,37.658,38.168,38.059,38.287,38.45,38.969,39.362,39.337,39.318,39.3,38.853,39.793,39.462,39.282,39.297,39.216,38.742,39.848,40.289,39.937,39.279,39.952,40.218,39.901,39.923,40.169
1228,B,False,38.665,39.023,39.055,38.941,39.158,38.675,38.439,38.088,38.045,37.792,38.043,38.017,36.963,37.136,37.12,36.615,36.609,36.217,36.13,36.13,36.031,35.251,35.824,35.558,35.587,35.618,35.33,35.582,35.369,36.153,36.392,36.325,36.197,36.267,36.52,36.255,36.403,36.052,39.685,37.177
1229,B,False,44.679,44.363,44.28,44.244,44.404,44.985,44.49,44.542,44.43,44.496,44.416,44.855,44.403,44.318,44.772,44.738,44.765,44.925,44.802,44.999,44.807,44.784,44.733,44.909,44.992,45.255,45.838,45.93,45.839,46.214,46.37,46.277,46.473,46.738,46.801,46.567,46.865,46.75,47.235,47.157
1230,B,False,36.738,35.726,35.404,35.92,36.852,37.156,37.619,37.479,36.952,37.639,37.487,37.123,37.356,39.106,38.612,38.574,39.428,39.191,40.15,40.649,39.827,40.181,40.331,41.159,41.206,41.062,42.905,44.462,46.726,47.718,46.487,46.311,46.116,46.48,47.604,47.653,45.417,46.41,45.051,45.522
1231,B,False,33.252,34.121,33.458,33.7,34.372,35.402,35.881,36.116,36.135,36.681,36.436,35.938,36.965,37.198,37.102,36.926,36.471,37.206,36.455,36.766,37.772,37.988,37.86,37.555,37.705,38.004,37.709,38.393,38.585,37.797,37.903,38.926,37.603,37.617,38.546,37.853,38.263,38.308,39.294,38.505
1232,B,False,37.348,37.952,38.511,39.016,38.771,39.009,38.648,38.538,38.377,38.536,38.772,39.603,39.413,39.854,38.528,38.584,39.302,38.527,38.603,38.202,37.562,37.954,37.769,37.314,38.286,37.798,37.81,37.727,38.431,37.968,38.43,39.055,39.693,40.056,39.602,39.303,39.43,39.892,40.117,40.258
1233,B,False,30.377,30.659,30.511,30.247,30.44,30.959,31.233,31.277,30.857,30.374,30.396,30.059,29.829,30.222,30.351,30.1,30.213,30.436,31.038,30.906,30.626,30.441,30.411,30.253,30.17,30.417,30.606,30.087,30.357,30.057,30.426,29.579,29.438,29.18,29.412,29.024,29.434,29.724,29.827,29.537
1234,B,False,31.814,31.722,31.621,31.417,31.293,31.151,30.978,30.548,30.44,30.288,30.51,30.877,31.201,31.269,31.031,30.936,30.935,31.267,31.039,30.567,30.533,30.53,30.456,30.213,30.236,30.149,30.022,29.797,29.972,30.101,30.015,30.133,29.951,30.002,30.18,30.219,30.144,30.05,30.224,30.343
1235,B,True,40.646,41.113,40.578,41.902,42.329,42.568,40.295,41.229,41.41,41.546,40.519,39.961,41.397,40.124,39.183,38.821,41.037,40.125,40.255,42.411,42.114,41.811,41.504,42.188,42.058,42.166,41.912,42.449,42.123,42.032,42.096,42.514,41.399,41.996,42.354,40.974,41.015,40.625,40.043,38.995
1236,B,False,32.399,32.362,32.241,32.233,31.961,32.416,31.84,32.429,32.664,32.788,33.013,33.118,33.346,33.113,33.152,33.333,33.01,32.719,32.555,32.93,32.747,33.01,32.767,32.928,32.924,33.22,33.195,32.828,32.342,32.331,32.836,32.805,33.094,33.373,32.583,32.811,33.467,33.57,33.266,33.087
1237,B,True,55.075,53.394,53.321,53.093,52.83,52.313,52.692,53.862,53.778,56.964,57.992,57.784,57.904,57.233,56.399,56.99,57.276,55.974,55.869,57.257,55.245,56.421,54.879,56.21,56.746,56.345,56.094,56.243,56.518,56.483,56.971,55.468,55.722,55.236,53.716,50.853,55.025,54.658,54.188,53.089
1238,B,True,32.351,32.148,32.504,32.479,32.052,31.879,32.379,31.877,31.903,31.401,30.906,31.194,31.926,31.658,30.922,30.906,31.245,31.24,32.022,31.57,31.969,31.782,32.339,32.313,32.858,32.031,32.641,32.936,32.599,33.179,33.051,33.257,32.797,32.6,32.569,32.836,33.573,33.303,33.048,33.006
1239,B,True,30.22,29.622,30.25,30.081,29.465,29.952,29.876,29.411,29.784,29.35,30.486,30.476,30.497,29.691,29.629,29.92,30.229,30.582,30.854,30.399,31.073,31.39,31.308,31.999,31.909,32.5,31.991,32.792,32.697,31.833,31.509,30.932,30.677,29.967,29.845,29.04,28.904,28.718,28.206,28.417
1240,B,False,37.229,36.791,36.375,36.63,37.401,37.596,37.598,38.218,37.904,38.225,38.832,37.891,38.973,37.962,39.158,40.053,40.58,39.562,40.383,40.231,40.777,39.572,40.186,39.926,40.429,40.442,40.798,40.586,41.07,40.285,40.819,40.829,40.788,40.231,40.984,40.684,41.169,41.158,41.238,40.404
1241,B,False,25.372,25.243,25.599,25.682,25.421,25.66,25.415,25.356,25.222,24.978,24.698,24.847,24.905,25.095,24.953,24.927,24.926,24.752,24.767,24.763,25.087,25.027,24.87,25.039,25.046,25.039,24.747,24.75,24.628,24.787,24.821,24.686,24.681,24.599,24.649,24.816,24.505,24.833,24.897,25.047
1242,B,False,30.983,31.056,31.194,31.267,31.314,31.254,31.487,31.644,31.469,31.609,31.539,31.547,31.261,31.445,31.813,31.687,31.71,31.881,31.818,31.799,31.944,31.925,31.749,31.566,31.926,31.413,31.688,31.738,31.676,31.701,31.287,31.692,32.022,31.692,31.639,31.841,31.637,31.75,31.658,31.987
1243,B,False,24.169,24.575,25.067,24.508,25.684,24.833,25.672,25.349,25.043,24.449,24.972,25.68,25.567,26.946,26.638,26.292,26.026,26.697,26.302,26.212,26.747,25.78,26.658,25.474,25.583,25.159,24.832,24.512,24.309,24.712,24.237,24.405,24.32,24.192,24.226,24.611,25.137,24.628,25.433,24.861
1244,B,False,32.027,32.097,32.291,32.302,31.901,32.033,31.987,31.912,31.98,32.069,32.13,32.212,32.233,32.194,32.113,32.018,32.067,32.087,32.147,31.825,32.172,31.83,31.923,31.733,32.092,31.59,31.612,31.652,31.641,31.721,31.69,31.601,31.954,31.298,31.465,31.746,31.579,31.357,31.651,31.495
1245,B,False,53.806,53.913,53.836,53.862,54.025,54.074,53.814,54.344,54.244,54.781,55.024,55.276,55.176,55.485,55.85,55.61,56.055,56.036,56.404,56.771,56.29,56.934,56.714,56.999,57.039,56.802,56.997,56.523,56.294,56.623,56.871,56.685,56.484,56.73,56.948,57.601,57.474,57.614,57.22,57.341
1246,B,False,38.143,38.344,38.24,38.31,38.207,38.45,38.4,38.695,38.42,38.648,38.636,38.646,38.539,38.181,38.583,38.326,38.269,38.462,38.595,38.533,38.236,38.651,38.25,38.242,38.138,38.387,38.375,38.387,38.535,38.568,38.563,38.452,38.587,37.968,38.537,38.365,38.369,38.289,38.145,38.298
1247,B,False,34.068,42.622,41.538,36.901,42.428,45.834,43.677,43.578,43.001,41.75,43.639,42.552,42.681,40.943,38.26,42.341,42.22,41.274,45.134,44.767,44.163,43.054,44.039,42.069,41.391,41.412,40.929,42.015,37.381,38.651,46.012,41.355,40.287,43.468,40.664,40.289,41.658,42.02,41.836,40.908
1248,B,False,47.078,46.571,45.953,47.058,46.784,46.342,46.47,47.271,46.055,46.076,46.431,46.61,45.709,45.47,45.581,45.217,45.409,45.375,46.174,45.6,45.643,46.119,46.307,46.314,46.338,46.25,46.75,45.506,45.854,45.297,45.267,45.805,45.494,45.887,46.736,45.873,45.697,46.448,46.511,45.589
1249,B,False,48.428,48.604,48.821,48.682,48.692,48.754,49.282,49.74,49.788,50.032,50.007,49.844,49.784,49.623,49.998,50.459,50.248,50.443,50.372,50.548,50.519,50.818,50.721,50.55,51.001,50.859,51.03,51.248,51.224,52.324,52.394,52.738,53.032,53.171,53.554,54.348,54.119,54.6,54.918,54.432
1250,B,False,53.905,53.118,53.494,53.077,52.629,52.496,52.421,52.303,51.939,51.867,51.579,51.564,51.553,51.272,51.317,50.533,50.725,50.891,50.738,50.832,50.291,49.681,49.488,49.8,49.825,50.234,50.711,50.036,49.368,49.632,49.184,49.409,49.481,49.374,49.624,49.255,49.455,49.261,48.756,49.07
1251,B,False,43.657,43.179,43.502,43.842,42.701,42.593,42.426,43.669,43.224,43.785,43.718,43.676,43.058,44.218,44.546,45.318,45.375,44.995,44.637,44.713,44.297,44.121,44.744,45.26,44.202,45.007,44.41,44.087,44.277,44.215,44.107,43.926,44.962,45.05,45.641,45.404,45.758,45.421,46.717,46.762
1252,B,False,46.816,47.211,47.051,47.275,47.417,47.619,47.574,47.838,48.177,48.045,48.017,48.037,47.704,47.987,47.86,48.03,47.569,47.54,47.361,47.792,47.368,47.317,47.426,47.718,47.804,47.786,47.907,47.72,47.776,48.27,48.285,48.46,48.339,48.657,48.872,48.847,48.972,48.559,48.562,48.233
1253,B,False,43.821,43.914,44.11,44.45,44.828,44.907,44.981,45.248,45.569,45.548,45.353,45.414,45.743,45.617,45.991,45.797,45.765,45.622,45.773,46.196,46.323,46.474,46.34,46.437,46.478,46.689,46.531,46.442,46.31,46.337,46.084,46.294,46.27,46.319,46.427,46.478,46.65,46.458,46.353,46.776
1254,B,False,41.872,39.229,41.682,41.703,40.16,37.623,37.058,36.252,40.357,38.267,37.122,38.019,37.527,34.803,34.177,35.891,34.331,32.875,32.781,33.372,34.792,32.998,33.254,33.757,32.52,32.773,34.997,35.295,35.268,38.501,36.665,37.0,37.372,39.432,40.542,39.672,41.234,41.278,41.314,39.839
1255,B,False,30.592,30.663,30.377,30.43,31.005,30.783,30.698,30.649,30.78,30.435,30.181,30.947,30.636,30.86,30.981,30.915,30.793,30.602,30.362,30.518,30.391,30.239,30.308,30.524,30.38,30.53,30.886,30.435,30.871,30.415,30.331,30.26,30.614,30.419,30.252,30.273,30.109,30.11,30.118,30.212
1256,B,False,26.272,26.477,27.104,26.841,26.854,27.098,27.543,27.748,28.002,27.513,27.742,27.781,27.846,28.004,27.172,27.662,28.283,28.554,28.342,28.175,27.717,27.948,27.678,28.336,27.766,27.872,27.234,27.44,27.529,28.152,28.154,28.028,28.699,28.935,28.611,28.386,27.572,27.922,28.01,27.616
1257,B,False,23.498,23.615,23.682,23.509,23.624,23.63,23.568,23.663,23.52,23.855,23.92,23.721,23.876,23.891,23.655,23.843,23.81,23.912,23.969,23.96,23.844,23.805,23.908,24.074,24.053,24.225,24.378,24.5,24.322,24.488,24.615,24.548,24.393,24.43,24.379,24.274,24.537,24.375,24.402,24.152
1258,B,False,28.468,29.1,28.739,28.938,28.659,29.283,28.924,29.677,28.858,28.843,28.971,28.994,28.948,28.794,28.911,28.565,28.491,28.12,28.092,28.157,27.699,27.833,27.951,28.316,28.359,28.637,28.802,28.59,28.679,28.712,28.319,28.181,27.897,28.174,27.893,27.801,27.859,27.811,27.936,27.917
