name,tss,parameter,coincidence,label
LR,0.0,ABSNJZH_TOTPOT,all,6h-18h Time-series
LR,0.0,ABSNJZH_TOTPOT,all,13-24h Time-series
RFC,0.760914855072464,ABSNJZH_TOTPOT,all,24h Time-series
RFC,0.7359103260869565,ABSNJZH_TOTPOT,all,0-12h Time-series
RFC,0.7490670289855074,ABSNJZH_TOTPOT,all,6h-18h Time-series
RFC,0.7614538043478262,ABSNJZH_TOTPOT,all,13-24h Time-series
SVM,0.6362952898550724,ABSNJZH_TOTPOT,all,24h Time-series
SVM,0.611761775362319,ABSNJZH_TOTPOT,all,0-12h Time-series
SVM,0.6279710144927536,ABSNJZH_TOTPOT,all,6h-18h Time-series
SVM,0.6131657608695651,ABSNJZH_TOTPOT,all,13-24h Time-series
KNN,0.7101494565217391,ABSNJZH_TOTUSJH,all,24h Time-series
KNN,0.6876449275362317,ABSNJZH_TOTUSJH,all,0-12h Time-series
KNN,0.6990398550724636,ABSNJZH_TOTUSJH,all,6h-18h Time-series
KNN,0.6877309782608696,ABSNJZH_TOTUSJH,all,13-24h Time-series
LR,0.10129528985507247,ABSNJZH_TOTUSJH,all,24h Time-series
LR,0.1326041666666667,ABSNJZH_TOTUSJH,all,0-12h Time-series
LR,0.12876358695652174,ABSNJZH_TOTUSJH,all,6h-18h Time-series
LR,0.11850996376811594,ABSNJZH_TOTUSJH,all,13-24h Time-series
RFC,0.7682201086956523,ABSNJZH_TOTUSJH,all,24h Time-series
RFC,0.7509646739130437,ABSNJZH_TOTUSJH,all,0-12h Time-series
RFC,0.7632744565217391,ABSNJZH_TOTUSJH,all,6h-18h Time-series
RFC,0.7525090579710147,ABSNJZH_TOTUSJH,all,13-24h Time-series
SVM,0.7493523550724639,ABSNJZH_TOTUSJH,all,24h Time-series
SVM,0.741508152173913,ABSNJZH_TOTUSJH,all,0-12h Time-series
SVM,0.760108695652174,ABSNJZH_TOTUSJH,all,6h-18h Time-series
SVM,0.7365172101449278,ABSNJZH_TOTUSJH,all,13-24h Time-series
KNN,0.7017617753623188,ABSNJZH_TOTUSJZ,all,24h Time-series
KNN,0.6595425724637682,ABSNJZH_TOTUSJZ,all,0-12h Time-series
KNN,0.662060688405797,ABSNJZH_TOTUSJZ,all,6h-18h Time-series
KNN,0.6701177536231884,ABSNJZH_TOTUSJZ,all,13-24h Time-series
LR,0.10631793478260869,ABSNJZH_TOTUSJZ,all,24h Time-series
LR,0.12013134057971014,ABSNJZH_TOTUSJZ,all,0-12h Time-series
