name,tss,parameter,coincidence,label
KNN,0.6317798913043478,USFLUX,all,24h Time-series
KNN,0.6203396739130436,USFLUX,all,0-12h Time-series
KNN,0.6302083333333333,USFLUX,all,6h-18h Time-series
KNN,0.6329347826086955,USFLUX,all,13-24h Time-series
LR,0.0,USFLUX,all,24h Time-series
LR,0.0,USFLUX,all,0-12h Time-series
LR,0.0,USFLUX,all,6h-18h Time-series
LR,0.0,USFLUX,all,13-24h Time-series
RFC,0.67299365942029,USFLUX,all,24h Time-series
RFC,0.6579438405797101,USFLUX,all,0-12h Time-series
RFC,0.6835461956521739,USFLUX,all,6h-18h Time-series
RFC,0.6640806159420289,USFLUX,all,13-24h Time-series
SVM,0.6560552536231883,USFLUX,all,24h Time-series
SVM,0.6245561594202899,USFLUX,all,0-12h Time-series
SVM,0.6575045289855073,USFLUX,all,6h-18h Time-series
SVM,0.6430027173913043,USFLUX,all,13-24h Time-series
KNN,0.4209284420289856,d_l_f,all,24h Time-series
KNN,0.4285824275362318,d_l_f,all,0-12h Time-series
KNN,0.3807925724637681,d_l_f,all,6h-18h Time-series
KNN,0.3928532608695653,d_l_f,all,13-24h Time-series
LR,-0.029211956521739135,d_l_f,all,24h Time-series
LR,-0.041693840579710144,d_l_f,all,0-12h Time-series
LR,-0.0007246376811594179,d_l_f,all,6h-18h Time-series
LR,-0.029166666666666667,d_l_f,all,13-24h Time-series
RFC,0.44198822463768117,d_l_f,all,24h Time-series
RFC,0.45318840579710146,d_l_f,all,0-12h Time-series
RFC,0.3724728260869565,d_l_f,all,6h-18h Time-series
RFC,0.4073143115942029,d_l_f,all,13-24h Time-series
SVM,0.42170289855072457,d_l_f,all,24h Time-series
SVM,0.3751630434782609,d_l_f,all,0-12h Time-series
SVM,0.3875452898550725,d_l_f,all,6h-18h Time-series
SVM,0.388768115942029,d_l_f,all,13-24h Time-series
KNN,0.6420108695652174,g_s,all,24h Time-series
KNN,0.6163858695652173,g_s,all,0-12h Time-series
KNN,0.6271059782608696,g_s,all,6h-18h Time-series
KNN,0.6298369565217391,g_s,all,13-24h Time-series
LR,0.30320199275362314,g_s,all,24h Time-series
LR,0.3867934782608696,g_s,all,0-12h Time-series
LR,0.3706567028985507,g_s,all,6h-18h Time-series
LR,0.37701086956521745,g_s,all,13-24h Time-series
RFC,0.6852490942028987,g_s,all,24h Time-series
RFC,0.6800634057971015,g_s,all,0-12h Time-series
RFC,0.6852672101449274,g_s,all,6h-18h Time-series
RFC,0.6706748188405797,g_s,all,13-24h Time-series
SVM,0.596195652173913,g_s,all,24h Time-series
SVM,0.5618614130434783,g_s,all,0-12h Time-series
SVM,0.5847554347826088,g_s,all,6h-18h Time-series
SVM,0.6108559782608697,g_s,all,13-24h Time-series
KNN,0.43639039855072476,slf,all,24h Time-series
KNN,0.43132699275362324,slf,all,0-12h Time-series
KNN,0.4245652173913044,slf,all,6h-18h Time-series
KNN,0.45355525362318844,slf,all,13-24h Time-series
LR,-0.06025362318840579,slf,all,24h Time-series
LR,-0.022522644927536226,slf,all,0-12h Time-series
LR,-0.0172554347826087,slf,all,6h-18h Time-series
LR,-0.024673913043478258,slf,all,13-24h Time-series
RFC,0.4588632246376812,slf,all,24h Time-series
RFC,0.43305706521739135,slf,all,0-12h Time-series
RFC,0.42468750000000005,slf,all,6h-18h Time-series
RFC,0.4564538043478261,slf,all,13-24h Time-series
SVM,0.01535326086956522,slf,all,24h Time-series
SVM,0.0,slf,all,0-12h Time-series
SVM,0.0002898550724637681,slf,all,6h-18h Time-series
SVM,0.0,slf,all,13-24h Time-series
