name,tss,parameter,coincidence,label
LR,0.0,"('d_l_f', 'R_VALUE')",all,6h-18h Time-series
LR,0.0,"('d_l_f', 'R_VALUE')",all,13-24h Time-series
RFC,0.8116847826086957,"('d_l_f', 'R_VALUE')",all,24h Time-series
RFC,0.8022146739130435,"('d_l_f', 'R_VALUE')",all,0-12h Time-series
RFC,0.8098460144927535,"('d_l_f', 'R_VALUE')",all,6h-18h Time-series
RFC,0.8227355072463768,"('d_l_f', 'R_VALUE')",all,13-24h Time-series
SVM,0.7572282608695652,"('d_l_f', 'R_VALUE')",all,24h Time-series
SVM,0.6296195652173914,"('d_l_f', 'R_VALUE')",all,0-12h Time-series
SVM,0.6339311594202897,"('d_l_f', 'R_VALUE')",all,6h-18h Time-series
SVM,0.6423188405797101,"('d_l_f', 'R_VALUE')",all,13-24h Time-series
KNN,0.7158740942028985,"('d_l_f', 'MEANPOT')",all,24h Time-series
KNN,0.6396965579710144,"('d_l_f', 'MEANPOT')",all,0-12h Time-series
KNN,0.6360235507246376,"('d_l_f', 'MEANPOT')",all,6h-18h Time-series
KNN,0.6478577898550725,"('d_l_f', 'MEANPOT')",all,13-24h Time-series
LR,0.07781250000000002,"('d_l_f', 'MEANPOT')",all,24h Time-series
LR,0.0,"('d_l_f', 'MEANPOT')",all,0-12h Time-series
LR,0.0,"('d_l_f', 'MEANPOT')",all,6h-18h Time-series
LR,0.0,"('d_l_f', 'MEANPOT')",all,13-24h Time-series
RFC,0.8229030797101449,"('d_l_f', 'MEANPOT')",all,24h Time-series
RFC,0.8124592391304346,"('d_l_f', 'MEANPOT')",all,0-12h Time-series
RFC,0.7998550724637681,"('d_l_f', 'MEANPOT')",all,6h-18h Time-series
RFC,0.8219610507246377,"('d_l_f', 'MEANPOT')",all,13-24h Time-series
SVM,0.7619882246376811,"('d_l_f', 'MEANPOT')",all,24h Time-series
SVM,0.6442074275362318,"('d_l_f', 'MEANPOT')",all,0-12h Time-series
SVM,0.6400452898550724,"('d_l_f', 'MEANPOT')",all,6h-18h Time-series
SVM,0.644175724637681,"('d_l_f', 'MEANPOT')",all,13-24h Time-series
KNN,0.6952943840579712,"('d_l_f', 'g_s')",all,24h Time-series
KNN,0.6320425724637683,"('d_l_f', 'g_s')",all,0-12h Time-series
KNN,0.6355751811594202,"('d_l_f', 'g_s')",all,6h-18h Time-series
KNN,0.6517889492753624,"('d_l_f', 'g_s')",all,13-24h Time-series
LR,0.06769927536231884,"('d_l_f', 'g_s')",all,24h Time-series
LR,0.0,"('d_l_f', 'g_s')",all,0-12h Time-series
LR,0.0,"('d_l_f', 'g_s')",all,6h-18h Time-series
LR,0.0,"('d_l_f', 'g_s')",all,13-24h Time-series
RFC,0.8130163043478261,"('d_l_f', 'g_s')",all,24h Time-series
RFC,0.8080480072463769,"('d_l_f', 'g_s')",all,0-12h Time-series
RFC,0.8133740942028986,"('d_l_f', 'g_s')",all,6h-18h Time-series
RFC,0.8148052536231885,"('d_l_f', 'g_s')",all,13-24h Time-series
SVM,0.7478894927536234,"('d_l_f', 'g_s')",all,24h Time-series
SVM,0.6394882246376811,"('d_l_f', 'g_s')",all,0-12h Time-series
SVM,0.6450769927536232,"('d_l_f', 'g_s')",all,6h-18h Time-series
SVM,0.6467300724637681,"('d_l_f', 'g_s')",all,13-24h Time-series
KNN,0.7041123188405797,"('MEANGAM', 'slf')",all,24h Time-series
KNN,0.6345923913043479,"('MEANGAM', 'slf')",all,0-12h Time-series
KNN,0.6385597826086957,"('MEANGAM', 'slf')",all,6h-18h Time-series
KNN,0.6378713768115942,"('MEANGAM', 'slf')",all,13-24h Time-series
LR,0.06939764492753625,"('MEANGAM', 'slf')",all,24h Time-series
LR,0.0,"('MEANGAM', 'slf')",all,0-12h Time-series
LR,0.0,"('MEANGAM', 'slf')",all,6h-18h Time-series
LR,0.0,"('MEANGAM', 'slf')",all,13-24h Time-series
RFC,0.8104846014492754,"('MEANGAM', 'slf')",all,24h Time-series
RFC,0.8095425724637682,"('MEANGAM', 'slf')",all,0-12h Time-series
RFC,0.8127128623188405,"('MEANGAM', 'slf')",all,6h-18h Time-series
RFC,0.8155932971014492,"('MEANGAM', 'slf')",all,13-24h Time-series
SVM,0.7480797101449276,"('MEANGAM', 'slf')",all,24h Time-series
SVM,0.6332427536231885,"('MEANGAM', 'slf')",all,0-12h Time-series
SVM,0.6322780797101449,"('MEANGAM', 'slf')",all,6h-18h Time-series
SVM,0.643346920289855,"('MEANGAM', 'slf')",all,13-24h Time-series
KNN,0.6929393115942027,"('MEANGAM', 'ABSNJZH')",all,24h Time-series
