,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10,MEANJZH_11,MEANJZH_12,MEANJZH_13,MEANJZH_14,MEANJZH_15,MEANJZH_16,MEANJZH_17,MEANJZH_18,MEANJZH_19,MEANJZH_20,MEANJZH_21,MEANJZH_22,MEANJZH_23,MEANJZH_24,MEANJZH_25
667,C,False,0.0021371,0.0020365,0.0025588,0.0022511,0.0026506,0.0026172,0.0031705,0.0037964,0.0038668,0.0029363,0.0030193,0.0036154,0.003377,0.002505,0.0029898,0.0027766,0.0029168,0.0025759,0.0023385,0.0023814,0.0035847,0.0035246,0.0022066,0.0028467,0.0029616
668,C,False,-0.00027524,-0.00013806,0.00032931,0.0011356,0.0019357,0.0013338,0.0018451,0.0011378,0.00045644,0.0002401,0.00014357,-0.00034669,0.00071374,0.00078703,0.0015221,0.0010389,0.00099512,0.0018251,0.0008849,0.00027608,0.00066361,-3.0954e-05,-3.5382e-05,-0.00032758,0.00017541
669,C,False,0.0067002,0.0059764,0.0054103,0.005529,0.0057816,0.0057623,0.0055336,0.0057724,0.0058621,0.0057908,0.0054937,0.0057885,0.0060752,0.0066975,0.0064176,0.0057167,0.006498,0.0056635,0.0055147,0.0055446,0.0049779,0.0056452,0.0052282,0.0054834,0.005721
670,C,False,0.014822,0.014257,0.015282,0.014698,0.014545,0.015357,0.014582,0.01374,0.014185,0.014683,0.014524,0.014312,0.013979,0.014502,0.014709,0.013958,0.014606,0.013569,0.013868,0.013906,0.013727,0.014083,0.014508,0.01366,0.01411
671,C,False,-0.00021151,-0.00025546,-0.0002087,-0.00021594,-0.00032387,-0.00012435,-0.00037684,-0.00039768,-0.00028667,-0.00037985,-0.00050527,-0.00041195,-0.00011679,-0.00019484,-0.00035539,-0.00046472,-0.0002936,-0.00045596,-0.00082969,-0.00058415,-0.00088621,-0.000361,-0.00080988,-0.0010798,-0.00065287
672,C,False,0.00682,0.0075767,0.0075516,0.0071315,0.0079344,0.0077344,0.0083797,0.008319,0.008478,0.0082391,0.0079167,0.0080786,0.0080426,0.0081345,0.0081987,0.0080395,0.0078742,0.0074017,0.0072668,0.0070614,0.0065581,0.0067887,0.0066063,0.0067944,0.0068602
673,C,False,0.0020179,0.001912,0.0015405,0.0013968,0.001624,0.0012298,0.0010838,0.00096851,0.00096462,0.00064835,0.0011382,0.00079254,0.0011644,0.0015657,0.0008976,0.00063539,0.00073941,4.9515e-05,0.00065721,0.0014171,0.0015985,0.00089122,0.0020439,0.0016808,0.0014918
674,C,False,-0.0027406,-0.002363,-0.0025079,-0.0023546,-0.002325,-0.0022623,-0.0022109,-0.0019773,-0.0021057,-0.0020756,-0.0025537,-0.0021194,-0.0021101,-0.0020894,-0.002187,-0.0022749,-0.0022616,-0.0021676,-0.0022933,-0.0024834,-0.0024535,-0.0021126,-0.0020626,-0.0019374,-0.0020029
675,C,False,-0.0010382,-0.0012667,-0.0017895,-0.0016308,-0.0017317,-0.0017163,-0.0013206,-0.0012271,-0.00079494,-0.0014449,-0.0017885,-0.0009151,-0.001384,-0.0010511,-0.0018502,-0.0015238,-0.00060176,-0.0012585,-0.0013793,-0.0010957,-0.00122,-0.0014229,-0.0020413,-0.0015146,-0.0015384
676,C,False,0.017506,0.0085731,0.012861,0.012841,0.013726,0.010705,0.01777,0.01181,0.012409,0.011318,0.011776,0.011603,0.010351,0.015472,0.012502,0.015881,0.01715,0.014674,0.01822,0.015178,0.014409,0.014569,0.015961,0.016474,0.014103
677,C,False,0.00040326,-0.00015227,0.0003632,0.00088528,-0.00048444,2.3202e-05,-0.0007121,-0.0002664,0.00078536,0.00028221,-0.00040364,9.5694e-05,2.2247e-05,0.00040162,-0.00070073,-0.00036889,2.5043e-05,0.00031523,-0.0011287,0.00064888,0.00023281,0.00018877,0.00035787,0.0014618,0.0017081
678,C,False,-0.00047631,-0.00058532,-0.00046263,-0.00063578,-0.0006161,-0.00073338,-0.00060585,-0.00067419,-0.00095015,-0.00066867,-0.00041394,-0.0010474,-0.00073925,-0.00068268,-0.00091516,-0.0010395,-0.0014002,-0.001306,-0.0017804,-0.00039197,1.2173e-05,-0.00064448,-0.00033126,0.00035778,-0.00079488
679,C,False,-0.016777,-0.017129,-0.017203,-0.015712,-0.015159,-0.014975,-0.014812,-0.015464,-0.0153,-0.014467,-0.015146,-0.015922,-0.015553,-0.014511,-0.013206,-0.014293,-0.015027,-0.015375,-0.015742,-0.015877,-0.015639,-0.015691,-0.015063,-0.014145,-0.01457
680,C,False,0.0011768,0.0010461,0.0012695,0.0013309,0.0013585,0.0013702,0.0012171,0.0012432,0.00098447,0.0012189,0.0010661,0.0011003,0.00071575,0.00056998,0.00044679,0.00055775,0.00037019,0.00015671,0.00015689,6.3934e-05,0.00018376,-3.9565e-05,-5.7065e-05,0.00025071,0.00036654
681,C,False,0.0086938,0.008381,0.011226,0.010352,0.010512,0.010814,0.010201,0.010039,0.010734,0.011339,0.010585,0.011663,0.010583,0.010838,0.010691,0.0095296,0.010135,0.015143,0.014893,0.014754,0.015079,0.014776,0.015094,0.015981,0.014948
682,C,False,0.0047323,0.0048038,0.0046082,0.0028518,0.0045286,0.0043067,0.0046499,0.0046239,0.0043744,0.0042542,0.0048681,0.0046107,0.0045642,0.004364,0.0044579,0.0045851,0.0045126,0.0044481,0.0045292,0.0047131,0.0046127,0.0043629,0.004312,0.0044851,0.0043006
683,C,False,-0.0046493,-0.0047452,-0.0045869,-0.00493,-0.0048671,-0.0047946,-0.0047578,-0.0048474,-0.004282,-0.0048351,-0.0038236,-0.0045198,-0.0050219,-0.0050111,-0.0053021,-0.0060409,-0.0060041,-0.006065,-0.0058991,-0.0062344,-0.006443,-0.0041425,-0.0057296,-0.0062477,-0.0058842
684,C,False,-0.00040802,-0.00067102,-0.00080605,-0.00031769,-0.00058184,-0.00053598,0.00023724,0.00048584,1.879e-05,0.00017729,0.00030557,-0.00033296,0.00058276,0.00071204,0.00099932,0.00063949,0.00089031,0.00061271,0.00027366,0.0009772,0.0015669,0.00126,0.0011561,0.00178,0.0014544
685,C,False,0.0045642,0.004364,0.0044579,0.0045851,0.0045126,0.0044481,0.0045292,0.0047131,0.0046127,0.0043629,0.004312,0.0044851,0.0043006,0.0047911,0.0044578,0.0046959,0.0048174,0.0041492,0.0041471,0.0042049,0.0041293,0.0043931,0.0049254,0.0047224,0.0049087
686,C,False,0.0030078,0.003001,0.0023992,0.0026148,0.0026588,0.0027733,0.0026094,0.0024432,0.0025899,0.0028606,0.0024214,0.0028111,0.0029414,0.0033701,0.0032356,0.0031283,0.0034158,0.0029246,0.0033413,0.0030679,0.0032377,0.0029084,0.0033303,0.0027845,0.0031909
687,C,False,0.0054764,0.0058828,0.0060145,0.0060293,0.0060333,0.0068169,0.00661,0.0064876,0.006243,0.0060656,0.0059953,0.006343,0.0058668,0.0058257,0.0054748,0.005164,0.0056192,0.0052311,0.0047317,0.0045113,0.0051064,0.0051098,0.0049232,0.0045901,0.0049099
688,C,False,-0.001442,-0.00099869,-0.0012309,-0.00039836,-0.0009555,-0.00062638,-0.00092259,0.00013072,-0.00067392,-0.00082273,-0.00065616,-0.00071907,-0.00095614,-0.0010441,-0.0013921,-0.0016523,-0.0014771,-0.001811,-0.0019253,-0.0023195,-0.0022615,-0.002752,-0.0029153,-0.0028349,-0.0024446
689,C,False,-0.0016555,-0.0017244,-0.0014485,-0.0014011,-0.0019989,-0.0015827,-0.0017576,-0.0014868,-0.0019067,-0.0015379,-0.0012468,-0.0014875,-0.0010994,-0.0010876,-0.0013208,-0.00099371,-0.0014274,-0.0017883,-0.0013697,-0.0011933,-0.0015566,-0.0017251,-0.0016957,-0.0016096,-0.0011567
690,C,False,0.00015094,0.00038719,-3.0348e-05,0.00039476,0.00063778,0.00093177,0.0017239,0.0017764,0.0016017,0.0022053,0.0026204,0.0027295,0.003038,0.0024751,0.003287,0.0042966,0.0042348,0.0026827,0.0027577,0.0019239,0.0031226,0.00089336,0.0015932,0.00132,0.0015699
691,C,False,0.0069803,0.0071208,0.0074526,0.0074112,0.0075135,0.0068648,0.0062652,0.0069369,0.0073897,0.007555,0.007429,0.0069963,0.0067165,0.0071001,0.0069587,0.0070498,0.007081,0.0079142,0.008455,0.0087468,0.0084644,0.0075941,0.0081686,0.0079217,0.0082119
692,C,False,0.0038027,0.0066539,0.0085428,0.0095449,0.010332,0.014827,0.012567,0.0093826,0.01161,0.012461,0.0094981,0.016176,0.016131,0.014261,0.011568,0.01206,0.0064984,0.0094934,0.007136,0.0069471,0.0073407,0.0077258,0.0062047,0.0071058,0.0066522
693,C,False,-0.010237,-0.0096385,-0.0095993,-0.010836,-0.010639,-0.010982,-0.011576,-0.012036,-0.012143,-0.012694,-0.012281,-0.013743,-0.014015,-0.014314,-0.014054,-0.014581,-0.014844,-0.015697,-0.016503,-0.016567,-0.016089,-0.017844,-0.017275,-0.016381,-0.015247
694,C,False,-0.0012037,-0.0010169,-0.0010335,-0.0012307,-0.00095976,-0.00064963,-0.00060373,-0.00070382,-0.0003431,-0.00046863,-0.00092361,-0.00016241,-0.00078337,-0.0013893,-0.0013626,-0.0014081,-0.0013667,-0.0015217,-0.0012645,-0.0013201,-0.0012417,-0.0016506,-0.0018517,-0.0018887,-0.0022004
695,C,False,0.0036125,0.0037808,0.0039872,0.0044137,0.0045337,0.0052277,0.0047157,0.0051272,0.0048208,0.0053394,0.0049172,0.0051256,0.0057262,0.0055421,0.0055148,0.0061022,0.0061343,0.0056297,0.0060032,0.0050616,0.0051704,0.0045046,0.0042045,0.0042571,0.0040961
696,C,False,0.001412,0.0012452,-0.00056367,-0.00018972,-0.00029149,-0.0010941,-0.0009527,-0.00075142,-0.00070479,-0.00095158,-0.0011615,-0.0011568,-0.0017382,-0.00078114,-0.0010406,-0.0012735,-0.00017909,-0.00050892,-0.0010768,-0.00075816,-0.0007928,-0.001025,0.00028512,-0.0010629,-0.00042294
697,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00090169,0.0035095,-0.00019001,-0.0029637,-0.00049089,-0.00015851,-0.0013247,-0.00077378,-0.0001271,0.00054956,-0.00032879,0.00033721,-0.00027694,0.0013472,-0.0012148,0.00011615,0.0014249,0.0022072
698,C,False,-0.0034282,-0.0045536,-0.0053372,-0.0043575,-0.0058576,-0.0058109,-0.005539,-0.0069493,-0.0065477,-0.0080372,-0.0051371,-0.0058786,-0.004394,-0.0056662,-0.0058125,-0.0060014,-0.008084,-0.0081078,-0.0085769,-0.0083626,-0.0099042,-0.0096789,-0.0083207,-0.0077904,-0.0085426
699,C,False,0.0092921,0.010481,0.010664,0.0098256,0.010513,0.0095001,0.0094606,0.0090406,0.0098039,0.0092422,0.0090971,0.0093901,0.0085689,0.0076522,0.0088295,0.0088222,0.0097499,0.0096659,0.0103,0.007315,0.010448,0.01021,0.018509,0.0071082,0.0095929
700,C,False,-0.00044592,-0.00070427,-0.00096714,-0.001476,-0.0014932,-0.0014541,-0.0010461,-0.0012598,-0.0014645,-0.001832,-0.0022041,-0.0020128,-0.0024701,-0.0023218,-0.0018721,-0.0018652,-0.002762,-0.0022383,-0.0022295,-0.0016523,-0.0020106,-0.0017489,-0.0019246,-0.001606,-0.0015973
701,C,False,0.0021003,0.0028864,-0.0014295,0.002769,0.003181,-0.001287,0.0033135,0.0039305,0.0033811,0.0042345,0.0037774,0.003442,0.0037304,0.0038488,0.0038942,0.0037427,0.0040759,0.0037775,0.0035476,0.0034818,0.0032047,0.0039171,0.0031929,0.0034997,0.003627
702,C,False,-0.00528,-0.005416,-0.005137,-0.0048264,-0.004815,-0.0058003,-0.0062292,-0.0068152,-0.0061114,-0.0063045,-0.0055084,-0.0054819,-0.0058691,-0.0063788,-0.0055689,-0.0052625,-0.0058187,-0.0054628,-0.0044532,-0.0040713,-0.0042815,-0.0045735,-0.005085,-0.0043286,-0.003921
703,C,False,0.0064567,0.0059213,0.0059878,0.0059448,0.0048644,0.0049461,0.0060799,0.0058703,0.0066398,0.0062893,0.0055514,0.0052061,0.0044969,0.0047066,0.0040029,0.0044259,0.0043045,0.0039677,0.0035747,0.0036816,0.0033486,0.0031194,0.0038869,0.0030783,0.0033849
704,C,False,-0.0038215,-0.0041669,-0.0040976,-0.0033528,-0.003227,-0.0038426,-0.0039695,-0.0031135,-0.0036314,-0.004041,-0.0036786,-0.0037988,-0.0031923,-0.0038613,-0.003863,-0.0037109,-0.0044663,-0.0038801,-0.003907,-0.0029343,-0.0019522,-0.0023667,-0.0037036,-0.0027504,-0.002837
705,C,False,0.02169,0.021591,0.023927,0.022853,0.022407,0.024363,0.022112,0.021661,0.021545,0.019678,0.021596,0.020924,0.022598,0.024326,0.02112,0.017787,0.017651,0.015133,0.014348,0.013904,0.014643,0.011738,0.012137,0.013853,0.010925
706,C,False,-0.0069185,-0.0068881,-0.0066007,-0.0064545,-0.0060809,-0.0060646,-0.0055061,-0.0056774,-0.0052793,-0.0052433,-0.0050865,-0.0052853,-0.0052727,-0.0050414,-0.004996,-0.0048179,-0.0046826,-0.0045501,-0.0048735,-0.0043672,-0.0048018,-0.0046154,-0.0044356,-0.0045904,-0.0043883
707,C,False,-0.00096412,-0.0031509,-0.0029979,-0.0010456,-0.006525,-0.00070553,-0.0027415,-0.0013652,-0.0016282,-0.0058014,0.0020971,0.00050349,-0.011559,0.0055538,5.3348e-05,-0.0166,-0.0035373,-0.0057247,-0.02432,-0.00032556,-0.023699,-0.026006,-0.01306,-0.023215,-0.016492
708,C,False,-0.0052656,-0.0056993,-0.0057715,-0.0057723,-0.0060795,-0.0062559,-0.0062407,-0.0063207,-0.0060527,-0.005828,-0.0058516,-0.0060486,-0.0057768,-0.005557,-0.0058305,-0.0059889,-0.0058852,-0.0056679,-0.0062633,-0.0057367,-0.0058236,-0.0053304,-0.0051996,-0.0051303,-0.0047334
709,C,False,0.0054895,0.0052552,0.0051195,0.0051354,0.0051349,0.0048414,0.0047599,0.0045361,0.0044638,0.0048194,0.004878,0.0046988,0.0046428,0.0050737,0.0049736,0.004687,0.0049975,0.0042535,0.0047598,0.0046389,0.004426,0.0048742,0.004777,0.0045246,0.0046199
710,C,False,0.0069059,0.0075788,0.0078883,0.0078077,0.0078554,0.0070005,0.00777,0.0071489,0.0072444,0.007909,0.0079754,0.0082764,0.007396,0.007679,0.0047709,0.0082258,0.0079456,0.006577,0.0043691,0.01121,0.0065493,0.0071017,0.0077217,0.010807,0.0056364
711,C,False,0.0086031,0.0086487,0.0092307,0.0087874,0.0088054,0.0089082,0.0091101,0.0093189,0.009619,0.0093587,0.0099113,0.010051,0.010525,0.010489,0.010175,0.010068,0.0097225,0.0094658,0.0098306,0.0096875,0.0091224,0.0086627,0.0087694,0.0087207,0.0083024
712,C,False,0.0016317,0.0016636,0.0013406,0.0015505,0.0014818,0.0014643,0.0017519,0.0016771,0.0013901,0.00086129,0.00068367,0.00075396,0.00050832,0.00073588,0.00068616,0.00048989,-0.00011603,-0.00027484,-0.00012453,-0.00020755,-0.00023177,-0.00015709,-0.00063401,-0.00066864,-0.00033451
713,C,False,-0.0012778,-0.010136,-0.010304,-0.0059366,-0.011273,-0.0054008,0.019004,-0.0030425,0.0061434,0.0018261,0.002607,0.0014504,0.0013839,0.0013677,0.0010312,0.00063792,0.00017797,-0.0011462,5.0999e-05,-0.00021099,-0.00048441,-0.00044122,0.00018803,0.00012553,0.00037249
714,C,False,0.0015523,0.0019504,0.0021371,0.0016921,0.0014584,0.0011229,0.0014069,0.0011692,0.00089097,0.0010821,0.0017345,0.0019197,0.0012181,0.0014199,0.0022744,0.0029506,0.0022458,0.0025686,0.001825,0.0022467,0.0023309,0.0027116,0.0029385,0.0031007,0.0032015
715,C,False,-0.0025356,-0.0024408,-0.0019284,-0.0011812,-0.0017322,-0.0020529,-0.0018395,-0.0017822,-0.001231,-0.0013527,-0.0011683,-0.0008062,-0.00076141,-0.00072301,-0.00082412,-0.00092622,-0.00082836,-0.00049574,-0.00019332,-7.1516e-05,-0.00027222,-0.00017881,-0.00027602,-0.00043568,-0.00058629
716,C,False,0.012029,0.014207,0.013408,0.013244,0.013142,0.015012,0.012129,0.012495,0.012406,0.013222,0.013112,0.012559,0.011602,0.01231,0.011085,0.011865,0.011537,0.0063116,0.012995,0.0076525,0.0033765,-0.00086561,0.0051499,0.0020877,0.0088913
717,C,False,0.0015333,0.0015733,0.0018579,0.002034,0.0017793,0.0015562,0.0018271,0.0018938,0.001681,0.0018047,0.0016985,0.0017068,0.0012454,0.0013868,0.0013016,0.0011999,0.0010829,0.001272,0.00098804,0.0015695,0.0013914,0.0015634,0.0012202,0.0016214,0.0017779
718,C,False,0.0,0.0,0.0064349,0.0061364,-0.0021879,0.0089617,0.0019415,0.0049158,0.003857,0.0087008,0.0080269,0.0061265,-0.0021879,0.0035658,0.0063107,-0.0016018,-0.0076031,0.0061687,-0.0017627,0.0021639,0.018265,-0.0067576,0.026601,0.019768,0.031684
719,C,False,-0.0029378,-0.0025468,-0.0022351,-0.0021854,-0.0023001,-0.0021294,-0.0024253,-0.0020516,-0.0021449,-0.0018442,-0.0018889,-0.0022098,-0.002569,-0.0026719,-0.0026178,-0.002875,-0.0029417,-0.0037967,-0.0034343,-0.0032992,-0.0031519,-0.0032762,-0.003326,-0.0036518,-0.0037152
720,C,False,-0.0081799,-0.0077486,-0.0079041,-0.0076695,-0.007076,-0.0083048,-0.005288,-0.0078056,-0.0060727,-0.0073209,-0.0041612,-0.0045015,-0.0042133,-0.0044878,-0.0044722,-0.0041345,-0.0040282,-0.0042792,-0.0042748,-0.0046017,-0.0045745,-0.0037131,-0.0060061,-0.0065112,-0.0065524
721,C,True,-0.00087195,-0.00099112,-0.0013389,-0.0012915,-0.0020844,-0.0016922,-0.0021881,-0.0018265,-0.0018835,-0.0016386,-0.0027582,-0.0030774,-0.0034163,-0.0035338,-0.0035614,-0.0034639,-0.0033487,-0.0036625,-0.0046465,-0.005791,-0.0056347,-0.0057042,-0.005981,-0.0052192,-0.005397
722,C,False,0.0022412,0.0026014,0.0022723,0.0019746,0.0022257,0.0028119,0.0028713,0.0023881,0.0024269,0.0021895,0.0023017,0.0022351,0.0023658,0.0021532,0.0022725,0.0021135,0.0027168,0.002768,0.0026595,0.0026531,0.0029807,0.0031099,0.0028384,0.0034054,0.0030145
723,C,False,-0.0028389,-0.0013805,-0.0024763,-0.0023614,-0.002437,-0.0017146,-0.0018157,-0.0025011,-0.0025505,-0.0020219,-0.0024074,-0.0020098,-0.0018632,-0.0020132,-0.00136,-0.0006968,-0.00040808,-0.00076634,-0.00074118,-0.0008607,-0.00085829,-0.00050462,-0.00067877,-0.00091589,-0.00096702
724,C,False,0.0010906,0.0015719,0.0011483,0.0012285,0.0011254,0.0010407,0.00096059,0.0011932,0.0015501,0.0016622,0.0017596,0.001739,0.0015831,0.001118,0.0013348,0.0013742,0.0010371,0.00067847,0.001169,0.00068678,0.00047716,0.00080261,0.00036941,0.00066711,0.00064963
725,C,False,0.0029066,0.0029487,0.0030862,0.0027807,0.0026144,0.0026556,0.0024802,0.0027678,0.0028573,0.0028685,0.002911,0.0025349,0.0026955,0.0028324,0.0026003,0.0026057,0.002871,0.0028322,0.002931,0.0029007,0.0028612,0.0026029,0.0028966,0.0030748,0.0033063
726,C,False,0.00078981,0.0021998,0.00087065,0.0016753,0.00085129,0.00090636,0.0023377,0.0019372,0.0008648,0.0016658,0.001284,-0.00014689,0.00080229,0.00073935,0.00138,7.0513e-05,-0.00024696,0.00046984,0.0014664,0.003188,0.001952,0.004542,0.0039399,0.0028272,0.0037197
727,C,False,0.0019727,0.0048212,0.0051666,0.0047778,0.0051919,0.0039261,0.0051083,0.0053405,0.005429,0.0024436,0.0053349,0.0057807,0.010383,0.0061885,0.0056906,0.0068465,0.0056441,0.00421,0.0050096,0.005211,0.0062067,0.00485,0.0057959,0.0044966,0.0064477
728,C,False,-0.0023486,-0.0024715,-0.0024092,-0.0019198,-0.0017078,-0.0019474,-0.0019074,-0.0023252,-0.0025516,-0.0022578,-0.0024408,-0.0027708,-0.0028902,-0.0022321,-0.0026232,-0.0025166,-0.0024355,-0.002311,-0.0028257,-0.0026432,-0.0021454,-0.00263,-0.0026087,-0.0023542,-0.0021344
729,C,False,-0.0034382,-0.0031109,-0.002973,-0.0031233,-0.0027933,-0.0024013,-0.0025242,-0.0025314,-0.0029658,-0.0030269,-0.0027134,-0.0024986,-0.0028772,-0.0031395,-0.0030592,-0.0029367,-0.0031513,-0.0034348,-0.0030941,-0.003546,-0.0032321,-0.0035212,-0.0038714,-0.0035689,-0.003443
730,C,False,0.011375,0.01138,0.010792,0.012533,0.013436,0.012543,0.013262,0.012844,0.012781,0.012661,0.013586,0.013073,0.012897,0.012009,0.01179,0.011737,0.01251,0.012766,0.013434,0.014042,0.01233,0.014303,0.0133,0.01517,0.014475
731,C,False,-0.0044804,-0.0077336,-0.0068082,-0.0041991,-0.004145,-0.0070266,-0.0072326,-0.0038795,-0.0076814,-0.0064054,0.0011915,-0.00594,-0.0073364,-0.0065059,0.004478,-0.0021627,-0.0015251,-6.0799e-05,0.0036072,0.0038136,5.2932e-05,0.004618,-0.0023508,0.003468,-0.001396
732,C,False,-0.0066415,-0.0069099,-0.0071883,-0.0069903,-0.0078217,-0.0083235,-0.0082844,-0.0082651,-0.0080488,-0.00776,-0.0086544,-0.0085561,-0.0079054,-0.0079101,-0.0080043,-0.0075485,-0.0077789,-0.007977,-0.0082181,-0.0082241,-0.0080767,-0.0086756,-0.0078916,-0.00817,-0.0082526
733,C,False,-0.0038379,-0.0092081,-0.0035597,-0.003073,-4.1786e-05,-0.0019661,-0.0045577,-0.0044785,-0.0034125,-0.00445,-0.0065092,-0.004522,-0.0058499,-0.0063486,-0.0044245,-0.011076,-0.013852,-0.0078181,-0.014521,-8.2541e-05,-0.0022249,-0.0086812,-0.010479,-0.012122,-0.0034188
734,C,False,-0.0022855,-0.0023602,-0.0017841,-0.0019558,-0.0016923,-0.00025931,-0.00046298,-0.0010555,-0.00022217,-0.00040981,-0.00065693,-0.00073166,-0.0019437,-0.0014319,-0.0016341,-0.001516,-0.00047265,-0.00030876,-0.0011236,-0.00045313,-0.00052895,-0.00021333,0.00067238,-0.00019236,0.00073701
735,C,False,-0.00043247,-0.00035593,-0.00082058,-0.00050672,-0.00017146,-0.00031052,0.00014701,-0.00024852,0.00016546,-1.9592e-05,-0.00088695,0.00031857,0.00010879,0.00050531,0.00016125,-0.00019383,0.00056288,6.7215e-05,-0.00031784,-0.00054345,-0.00014467,-0.0002922,-4.7374e-07,-4.065e-05,-0.00039773
736,C,False,-0.0026977,-0.0026132,-0.0026244,-0.002479,-0.002524,-0.0024592,-0.0022122,-0.0021556,-0.0025946,-0.0022578,-0.0024737,-0.0022179,-0.0023002,-0.0021271,-0.0019709,-0.0020927,-0.0022442,-0.0024652,-0.0022808,-0.0020452,-0.0023013,-0.0022345,-0.0027551,-0.0026216,-0.0027034
737,C,False,-0.021566,-0.025324,-0.025368,-0.019541,-0.02171,-0.018967,-0.017052,-0.023778,-0.022765,-0.021827,-0.016495,-0.018706,-0.014805,-0.0060032,-0.0031564,-0.0050718,-0.0071768,-0.006017,-0.0049999,-0.017018,-0.016186,-0.016341,-0.0096783,-0.015923,-0.0040672
738,C,True,3.9096e-05,-0.00015759,-0.00040807,-0.0017951,-0.0021201,-0.0023794,-0.0021073,-0.0021517,-0.0019446,-0.001869,-0.0019245,-0.0017365,-0.00072005,-0.0016467,-0.0016077,-0.0017516,-0.0014319,-0.0015937,-0.0016902,-0.0020013,-0.001704,-0.0019175,-0.001507,-0.0016129,-0.0024612
739,C,False,-0.0068516,-0.0070574,-0.006432,-0.0064514,-0.0063671,-0.0066872,-0.0063704,-0.007644,-0.0070149,-0.0074183,-0.0077426,-0.0070443,-0.0078364,-0.0096437,-0.0085148,-0.0070899,-0.0078379,-0.0071485,-0.0072928,-0.0094214,-0.0089305,-0.0080859,-0.0086721,-0.0068501,-0.0069379
740,C,True,0.0013671,0.00095328,0.00089856,0.00070295,0.00056891,0.0010107,0.00041149,0.00028241,0.00056986,4.7575e-05,-0.00029481,-0.00041457,-0.00047871,-0.0015625,-0.0014833,-0.0016907,-0.0017007,-0.0014127,-0.0024738,-0.002427,-0.0020644,-0.0027166,-0.0026491,-0.0025584,-0.0018751
741,C,False,0.0018756,0.0018965,0.0024245,0.002116,0.00094409,0.0024072,0.0019171,0.0015928,0.0018451,0.0020509,0.001984,0.0013814,0.0012452,0.0025159,0.001589,0.001932,0.0020431,0.0022933,0.0016737,0.0017799,0.0024975,0.0023152,0.0018222,0.0021711,0.0021316
742,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001281,0.0,0.0,0.0,0.00030153,-0.006758,0.0028303,0.014817,0.0084887,0.005074,0.0038229,0.0032124,0.0038027
743,C,False,-0.0028841,-0.0028334,-0.0019374,-0.0019507,-0.0031792,-0.00073186,-0.0023617,-0.0011346,0.00092699,0.0017438,0.0017051,0.00070556,0.0009643,0.0016462,0.0013049,0.00011674,-0.0021153,-0.00065018,-0.0019797,-0.0030296,-0.0026319,-0.0027153,-0.003974,-0.0055859,-0.0043976
744,C,False,0.0058806,0.005283,0.0046635,0.0040443,0.0044824,0.0043007,0.0043541,0.004362,0.0044001,0.0048556,0.0047734,0.0055256,0.0046625,0.0045631,0.0049158,0.0049164,0.0050534,0.004805,0.0046709,0.0046779,0.0048241,0.0042605,0.0048061,0.004449,0.0042539
745,C,False,-0.0058661,-0.0064926,-0.0063799,-0.0071801,-0.0074716,-0.0058864,-0.0058233,-0.0055198,-0.0055167,-0.0057714,-0.0053377,-0.0056961,-0.0055113,-0.0035883,-0.0039394,-0.0046727,-0.0036967,-0.004892,-0.003529,-0.0043141,-0.0030786,-0.0029818,-0.002856,-0.0031893,-0.0046925
746,C,False,-0.0045809,-0.0024511,-0.0027613,-0.0043738,-0.0025677,-0.0025366,-0.0042162,-0.0055619,-0.0049912,-0.0048563,-0.0066394,-0.0069117,-0.0067036,-0.0064935,-0.0060881,-0.0066926,-0.0064118,-0.0060635,-0.0063662,-0.0062117,-0.0061074,-0.0066482,-0.0055163,-0.0069388,-0.0067807
747,C,False,3.9096e-05,-0.00015759,-0.00040807,-0.0017951,-0.0021201,-0.0023794,-0.0021073,-0.0021517,-0.0019446,-0.001869,-0.0019245,-0.0017365,-0.00072005,-0.0016467,-0.0016077,-0.0017516,-0.0014319,-0.0015937,-0.0016902,-0.0020013,-0.001704,-0.0019175,-0.001507,-0.0016129,-0.0024612
748,C,False,-0.00030378,-0.00075269,-6.0229e-05,-0.00043849,-0.0003406,-6.8446e-05,-0.00033652,-0.00016959,-7.3769e-05,-0.0012124,3.7701e-05,-7.1213e-05,-0.00010195,0.00012768,-0.0002289,-0.00033947,-8.6369e-06,-0.00022098,-0.00020746,-0.00074056,0.00027467,0.00020873,2.6953e-05,-0.00036101,-0.00011064
749,C,False,0.0047943,0.0048836,0.0047891,0.0060417,0.0056984,0.0056423,0.006013,0.0061573,0.0061981,0.0063612,0.0052205,0.0049295,0.0044279,0.0049632,0.004883,0.0050213,0.00503,0.0047268,0.0051813,0.0053221,0.0054159,0.0052767,0.0055913,0.0056188,0.005298
