,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10,g_s_11,g_s_12,g_s_13,g_s_14,g_s_15,g_s_16,g_s_17,g_s_18,g_s_19,g_s_20,g_s_21,g_s_22,g_s_23,g_s_24,g_s_25
1802,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,N,False,98.134,99.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,N,False,0.0,0.0,0.0,362.95,358.63,364.23,328.49,289.0,0.0,0.0,0.0,0.0,255.59,268.11,0.0,0.0,260.59,0.0,0.0,0.0,567.03,537.0,568.39,548.75,531.79
1806,N,False,290.03,140.29,148.68,269.51,263.3,122.52,116.7,120.62,211.8,94.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,N,False,60.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,N,False,5720.5,6786.8,6665.5,6600.1,5628.8,6821.7,7648.2,7446.4,7261.4,7114.3,7763.7,7894.9,7040.5,7199.7,7066.0,7008.3,6857.0,6480.3,6295.6,7050.7,6809.7,7024.4,6386.3,7199.4,7059.0
1810,N,False,0.0,0.0,4.8705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,N,False,172.65,178.68,175.82,166.22,204.8,201.58,216.38,251.48,290.13,271.57,398.07,364.42,302.03,343.25,358.38,370.47,366.04,380.82,392.24,386.53,422.78,386.56,420.91,412.87,803.05
1812,N,False,72.394,0.0,0.0,0.0,209.32,0.0,234.23,254.11,246.32,228.55,0.0,0.0,0.0,0.0,235.45,233.06,234.83,205.53,1135.2,2076.5,881.28,1127.2,1067.4,944.07,978.42
1813,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814,N,False,583.23,619.58,459.66,551.89,491.56,717.78,754.19,563.56,550.52,394.54,382.63,380.5,215.84,198.73,314.67,478.71,317.25,337.49,210.9,314.09,315.55,232.26,209.15,207.05,195.12
1815,N,False,583.23,619.58,459.66,551.89,491.56,717.78,754.19,563.56,550.52,394.54,382.63,380.5,215.84,198.73,314.67,478.71,317.25,337.49,210.9,314.09,315.55,232.26,209.15,207.05,195.12
1816,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,N,False,6861.6,6324.6,6744.8,7506.5,6923.6,7423.4,7135.8,6010.3,5207.1,5068.8,5067.5,5120.7,5428.8,6371.2,5464.2,5657.1,6353.3,5298.1,6315.2,5987.2,6159.7,6787.7,6766.1,6791.9,6159.9
1819,N,False,84.224,95.565,108.8,96.429,86.812,93.619,87.792,103.62,0.0,0.0,0.0,125.36,115.94,0.0,123.47,117.93,111.91,124.36,125.52,126.69,125.67,122.39,122.39,113.25,107.86
1820,N,False,349.05,375.73,393.08,312.91,331.53,264.38,233.87,224.51,270.91,227.13,292.68,394.64,310.09,319.96,272.16,271.74,265.43,271.25,371.23,331.68,347.17,329.84,229.63,250.88,265.2
1821,N,False,711.01,700.66,696.34,721.31,715.29,725.58,729.2,712.65,725.06,737.34,0.0,704.69,698.42,670.14,671.78,702.27,0.0,675.52,659.45,643.47,641.11,691.86,728.35,740.45,731.69
1822,N,False,5742.7,5794.3,6000.2,5898.3,5897.3,5949.7,5889.4,5635.9,5606.7,5299.2,5749.2,5457.4,5373.2,5379.1,5352.7,5183.6,5302.8,5182.6,5061.2,4919.3,4864.9,6607.7,6568.6,6514.9,4878.0
1823,N,False,2369.8,2322.7,2476.6,2424.1,2240.1,2492.2,2492.3,2280.2,2515.0,2504.8,2592.6,2626.0,2604.2,2899.7,2697.4,2790.2,2283.0,2447.7,2203.7,2128.7,2139.7,2630.5,2279.1,1887.7,2355.1
1824,N,False,39.045,32.524,29.027,0.0,30.589,0.0,0.0,32.637,33.358,0.0,31.908,30.042,32.719,26.784,0.0,0.0,0.0,27.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,N,False,2647.5,2620.7,2637.0,2207.3,2269.0,2293.8,2335.4,2234.0,2114.3,2409.4,2332.3,2094.8,2350.0,2542.4,2639.0,2749.9,2653.1,2598.2,2766.3,2609.5,2462.6,2327.2,2379.9,2656.6,2541.4
1826,N,False,2647.5,2620.7,2637.0,2207.3,2269.0,2293.8,2335.4,2234.0,2114.3,2409.4,2332.3,2094.8,2350.0,2542.4,2639.0,2749.9,2653.1,2598.2,2766.3,2609.5,2462.6,2327.2,2379.9,2656.6,2541.4
1827,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,N,False,21609.0,20667.0,17297.0,17487.0,17032.0,17780.0,18559.0,17340.0,18565.0,15313.0,12749.0,15922.0,14266.0,16304.0,16185.0,14455.0,14441.0,15532.0,13787.0,15153.0,16700.0,15191.0,16203.0,16722.0,13966.0
1829,N,False,4721.0,4637.1,4991.5,3694.6,4979.8,6511.9,8205.6,5416.4,5536.2,3566.0,6420.8,5017.7,4764.4,3114.7,4372.6,3180.6,4416.1,3205.0,3289.1,3028.9,2970.0,3001.5,4188.4,4237.4,5593.8
1830,N,False,0.0,0.0,0.0,0.0,22.807,0.0,0.0,0.0,0.0,24.508,23.636,25.94,24.42,0.0,24.749,23.644,22.664,20.565,21.737,19.602,18.709,23.24,0.0,18.82,0.0
1831,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,N,False,116.33,117.9,103.53,99.495,80.662,83.771,44.974,51.89,93.162,87.566,87.242,92.589,83.44,91.865,85.953,76.096,92.831,61.293,60.081,54.161,47.989,75.375,40.648,71.059,47.639
1834,N,False,53728.0,48457.0,47174.0,45618.0,47031.0,51100.0,47734.0,46534.0,46623.0,48846.0,52628.0,50927.0,49405.0,47538.0,40298.0,39636.0,43250.0,44490.0,42169.0,42020.0,47557.0,46276.0,49121.0,45009.0,48117.0
1835,N,False,161.07,333.82,161.64,334.87,381.84,353.65,351.35,391.66,384.32,380.58,184.86,196.45,179.47,159.21,147.34,118.42,112.03,105.28,107.59,119.28,117.52,119.58,164.19,176.03,179.92
1836,N,False,20863.0,24169.0,21408.0,21032.0,19127.0,19763.0,20167.0,19637.0,18949.0,19541.0,19501.0,21699.0,19205.0,18467.0,25889.0,20681.0,16147.0,23931.0,21071.0,25132.0,17957.0,16124.0,13260.0,15341.0,15472.0
1837,N,False,571.45,607.26,488.35,465.72,486.06,573.12,554.0,546.52,531.98,542.83,541.28,533.08,516.0,530.58,467.2,467.46,449.84,453.9,446.27,493.9,492.1,436.48,439.29,436.29,432.75
1838,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,N,False,0.0,0.0,0.0,0.0,0.0,0.0,132.28,128.08,135.15,129.31,127.7,118.82,0.0,0.0,109.91,112.62,0.0,0.0,241.98,249.11,245.92,160.82,165.25,171.58,163.17
1840,N,False,86.893,114.24,61.051,59.93,84.986,66.143,54.908,80.356,75.737,81.562,81.079,76.915,91.274,77.114,91.815,90.693,91.999,86.278,58.725,57.517,56.422,60.288,54.135,49.055,52.46
1841,N,False,195.21,274.97,233.93,210.01,226.15,230.96,202.77,407.22,392.4,387.77,208.86,404.68,209.53,225.14,410.94,409.55,232.7,233.29,232.73,230.44,455.69,444.02,220.06,213.41,434.11
1842,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1848,N,False,18.151,16.672,18.156,48.177,21.418,23.827,24.355,23.751,42.39,16.758,18.898,18.017,19.732,18.401,13.666,0.0,0.0,15.253,0.0,11.924,0.0,0.0,0.0,14.638,13.97
1849,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,N,False,254.22,247.84,252.19,255.38,230.06,245.31,190.8,191.31,252.41,247.64,245.04,240.38,251.12,241.47,245.95,253.57,251.44,240.52,184.79,187.28,183.65,186.67,181.26,181.87,185.75
1852,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,N,False,238.37,158.68,172.61,207.84,200.22,135.68,99.186,107.06,121.12,39.595,157.88,177.79,246.01,178.69,130.56,173.28,162.59,107.38,106.15,0.0,74.208,81.86,69.342,74.866,73.005
1858,N,False,4806.7,4851.5,5426.1,5233.2,6228.9,5157.4,5195.6,5093.3,5637.0,4768.5,5140.1,4874.6,4847.4,4921.0,6370.1,5379.0,5567.8,5570.4,5865.8,6156.1,6542.5,7115.3,7243.0,6933.3,7957.5
1859,N,False,552.92,432.95,398.37,265.5,284.11,287.39,423.21,381.84,394.54,384.47,360.76,339.03,282.52,271.43,275.91,426.81,318.9,280.39,352.3,351.2,314.6,205.22,190.13,193.99,189.93
1860,N,False,6030.6,5969.6,6169.1,6064.0,6373.4,5219.8,6044.9,5398.7,4535.6,4560.3,5364.6,5393.2,5103.1,4863.5,4310.6,4577.5,4601.2,4931.7,5536.0,5303.5,6040.8,5711.9,5785.7,6517.1,6327.7
1861,N,False,552.92,432.95,398.37,265.5,284.11,287.39,423.21,381.84,394.54,384.47,360.76,339.03,282.52,271.43,275.91,426.81,318.9,280.39,352.3,351.2,314.6,205.22,190.13,193.99,189.93
1862,N,False,55536.0,73620.0,78765.0,65210.0,74545.0,77235.0,66073.0,72994.0,75493.0,78583.0,71063.0,69754.0,67281.0,72679.0,75340.0,66533.0,66212.0,80067.0,68199.0,81892.0,83940.0,73593.0,76747.0,83314.0,79618.0
1863,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,N,False,16644.0,15040.0,15216.0,16170.0,17435.0,14899.0,15224.0,19253.0,18919.0,14826.0,14265.0,16435.0,14300.0,13593.0,15850.0,19035.0,16273.0,18047.0,15147.0,17860.0,18708.0,17200.0,18618.0,15126.0,18507.0
1866,N,False,95.302,95.443,83.19,86.811,79.611,84.821,90.359,87.275,66.063,92.09,37.773,66.857,80.004,59.412,57.157,50.116,53.15,55.49,51.974,24.869,26.454,25.616,52.672,59.102,55.756
1867,N,False,705.64,695.52,765.68,764.51,694.41,665.71,622.2,842.46,642.94,618.52,506.18,475.78,547.39,558.49,490.6,487.59,387.87,409.5,428.06,427.67,415.87,414.07,407.07,404.72,398.22
1868,N,False,16887.0,19237.0,19848.0,20906.0,20065.0,20648.0,21242.0,22837.0,20403.0,20464.0,22883.0,24439.0,25947.0,27126.0,30715.0,28878.0,29045.0,32954.0,31720.0,31026.0,24795.0,29291.0,25403.0,27679.0,33572.0
1869,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,N,False,2331.6,2120.8,2046.5,2128.9,2881.2,3162.9,3338.1,3238.6,4182.6,2584.8,3301.3,2563.4,2565.8,3091.9,3127.5,3108.1,3092.2,3074.7,2971.8,2951.7,2987.4,2984.6,2593.4,2415.6,2862.5
1872,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,N,False,70.519,67.777,78.594,57.101,55.602,52.993,60.939,54.767,44.297,52.425,58.086,57.752,45.583,0.0,0.0,0.0,0.0,0.0,50.608,42.613,0.0,0.0,0.0,0.0,0.0
1875,N,False,0.0,0.0,11.788,14.194,0.0,13.804,23.049,0.0,0.0,17.935,16.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,N,False,91.606,86.493,90.48,118.55,189.73,190.9,173.75,181.32,175.11,160.85,158.06,156.32,149.16,151.43,152.21,150.38,173.21,90.499,80.574,78.901,80.415,156.32,151.86,153.85,146.35
1877,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,N,False,174.99,179.07,171.93,200.84,189.25,187.54,183.35,183.49,121.19,108.08,122.46,116.31,202.06,202.56,121.06,120.41,198.22,198.68,114.24,107.46,116.53,116.0,114.05,106.28,163.49
1880,N,False,56.466,0.0,0.0,0.0,0.0,0.0,0.0,51.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.76,448.84,439.97,439.18,453.68,446.38,448.49,451.04
1882,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,N,False,58.738,53.374,53.601,65.276,68.697,69.538,69.719,66.671,69.499,71.442,68.457,68.457,68.819,67.412,61.445,61.718,63.107,62.346,61.14,58.951,67.239,74.259,69.762,73.06,76.046
1888,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,N,False,12600.0,13544.0,11197.0,12014.0,13115.0,12076.0,15389.0,15113.0,15631.0,15297.0,17609.0,15518.0,17149.0,16416.0,17007.0,16052.0,15696.0,18658.0,16792.0,17660.0,15760.0,15196.0,15556.0,18347.0,18238.0
1892,N,False,3983.4,3964.6,4456.6,4281.5,3304.8,3256.4,2681.7,3262.8,2615.6,2767.5,2772.4,2779.7,2760.7,2681.7,2695.7,2728.4,2647.9,3269.7,3266.3,3451.5,3581.4,3568.8,3513.2,3448.3,3523.8
1893,N,False,15985.0,17099.0,17287.0,18311.0,15164.0,15194.0,13880.0,15303.0,15313.0,16081.0,17301.0,18006.0,15472.0,16680.0,15670.0,18075.0,15952.0,19040.0,19047.0,15829.0,16393.0,15474.0,15441.0,18046.0,18639.0
1894,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.099,6.7973
1895,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,N,False,181.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.22,155.51,153.9,146.46,0.0,118.69,0.0,0.0,0.0,0.0,160.99,0.0,173.33,168.7
1900,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,N,False,361.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,N,False,0.0,106.03,101.23,0.0,0.0,0.0,0.0,122.94,124.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,N,False,69.828,63.451,61.876,57.697,61.366,62.439,61.308,59.77,65.549,65.033,67.038,69.576,62.545,0.0,67.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,N,False,569.21,511.29,535.22,562.49,536.2,507.38,528.19,494.85,514.23,562.33,557.12,474.02,544.28,489.43,496.26,421.1,439.79,401.71,384.14,360.81,550.41,470.76,449.44,460.54,331.63
1907,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.73,0.0,0.0,408.66,400.93,386.62,0.0,0.0,0.0,0.0
1908,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,N,False,1069.2,1056.5,1029.5,1081.8,1035.3,1036.7,980.81,990.55,924.06,233.54,928.82,966.2,903.27,235.2,219.33,230.48,216.29,210.3,202.38,209.15,204.42,214.7,352.04,282.5,260.53
1911,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,N,False,220.18,217.54,287.97,305.71,338.96,357.15,242.08,270.84,239.21,139.6,134.85,172.44,157.06,126.64,128.18,132.85,143.7,140.48,146.02,164.51,157.54,172.79,194.73,233.66,186.12
1913,N,False,437.05,276.55,403.17,372.32,277.29,273.52,265.25,269.16,264.54,409.12,363.51,380.82,207.05,378.51,550.66,450.18,469.18,603.19,377.98,463.24,474.4,509.14,343.03,663.5,664.23
1914,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,N,False,0.0,0.0,0.0,0.0,0.0,12.263,15.498,0.0,13.121,12.94,15.187,18.473,21.646,43.887,19.176,14.774,16.49,16.864,24.756,28.693,23.659,27.359,26.149,26.226,18.651
1916,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,N,False,592.27,573.82,530.01,531.49,568.08,575.08,544.56,542.88,574.83,588.33,585.85,561.1,604.41,579.28,588.7,573.47,613.8,599.65,605.0,604.71,624.71,613.84,616.77,618.83,617.89
1921,N,False,7291.2,7972.3,7145.1,7101.5,7676.8,6980.2,7536.5,6823.3,7574.4,6738.7,6652.2,7099.4,7714.8,7753.1,8632.1,7852.8,6889.8,7700.6,7626.7,7587.7,6540.8,6327.3,5236.2,5208.8,5362.5
1922,N,False,42.87,52.295,37.853,34.126,43.109,51.429,60.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,N,False,5652.8,2725.2,6387.3,6327.6,3612.2,3653.1,3715.0,3734.1,6277.7,3618.6,3672.3,3813.9,5518.3,3721.7,3684.4,3709.1,4307.5,3759.8,3626.6,2743.4,6195.8,3655.9,2779.4,2566.1,2550.2
