,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10,MEANPOT_11,MEANPOT_12,MEANPOT_13,MEANPOT_14,MEANPOT_15,MEANPOT_16,MEANPOT_17,MEANPOT_18,MEANPOT_19,MEANPOT_20,MEANPOT_21,MEANPOT_22,MEANPOT_23,MEANPOT_24,MEANPOT_25,MEANPOT_26,MEANPOT_27,MEANPOT_28,MEANPOT_29,MEANPOT_30,MEANPOT_31,MEANPOT_32,MEANPOT_33,MEANPOT_34,MEANPOT_35,MEANPOT_36,MEANPOT_37,MEANPOT_38,MEANPOT_39,MEANPOT_40,MEANPOT_41,MEANPOT_42,MEANPOT_43,MEANPOT_44,MEANPOT_45,MEANPOT_46,MEANPOT_47,MEANPOT_48,MEANPOT_49,MEANPOT_50,MEANPOT_51,MEANPOT_52,MEANPOT_53,MEANPOT_54,MEANPOT_55,MEANPOT_56,MEANPOT_57,MEANPOT_58,MEANPOT_59,MEANPOT_60,MEANPOT_61,MEANPOT_62,MEANPOT_63,MEANPOT_64,MEANPOT_65,MEANPOT_66,MEANPOT_67,MEANPOT_68,MEANPOT_69,MEANPOT_70,MEANPOT_71,MEANPOT_72,MEANPOT_73,MEANPOT_74,MEANPOT_75,MEANPOT_76,MEANPOT_77,MEANPOT_78,MEANPOT_79,MEANPOT_80,MEANPOT_81,MEANPOT_82,MEANPOT_83,MEANPOT_84,MEANPOT_85,MEANPOT_86,MEANPOT_87,MEANPOT_88,MEANPOT_89,MEANPOT_90,MEANPOT_91,MEANPOT_92,MEANPOT_93,MEANPOT_94,MEANPOT_95,MEANPOT_96,MEANPOT_97,MEANPOT_98,MEANPOT_99,MEANPOT_100,MEANPOT_101,MEANPOT_102,MEANPOT_103,MEANPOT_104,MEANPOT_105,MEANPOT_106,MEANPOT_107,MEANPOT_108,MEANPOT_109,MEANPOT_110
775,B,False,18904.0,18859.0,18678.0,18295.0,18250.0,18112.0,17758.0,17436.0,17755.0,17221.0,17555.0,17776.0,17731.0,17978.0,17913.0,18425.0,17992.0,18247.0,18820.0,18598.0,18582.0,18811.0,18725.0,18751.0,18748.0,18467.0,17845.0,17817.0,17897.0,18154.0,17932.0,17687.0,17817.0,17318.0,17050.0,17781.0,17533.0,17489.0,17968.0,17818.0,17588.0,17811.0,17669.0,17592.0,17407.0,17508.0,16863.0,17481.0,16997.0,17352.0,17184.0,16928.0,16786.0,16592.0,16846.0,16485.0,16411.0,16245.0,16703.0,17317.0,17397.0,17297.0,17195.0,17455.0,17561.0,17599.0,16951.0,16974.0,16812.0,16642.0,16317.0,16031.0,15633.0,15397.0,15424.0,15070.0,14796.0,15076.0,15132.0,15180.0,15255.0,15606.0,15904.0,15761.0,16089.0,16208.0,16226.0,15957.0,15999.0,15355.0,15221.0,14904.0,14659.0,14658.0,14448.0,14498.0,14370.0,14179.0,14197.0,14390.0,14488.0,14151.0,14105.0,14388.0,14158.0,13812.0,13808.0,13737.0,13916.0,14018.0
776,B,False,21077.0,21042.0,21233.0,21275.0,21365.0,21651.0,21603.0,21666.0,21821.0,21646.0,21771.0,21651.0,21579.0,21256.0,21428.0,21426.0,21119.0,21015.0,20566.0,20849.0,20763.0,20845.0,21007.0,21024.0,21042.0,21075.0,21187.0,21551.0,21334.0,21497.0,21237.0,21332.0,21213.0,21097.0,21018.0,21269.0,21102.0,21534.0,21528.0,21745.0,21742.0,22355.0,22537.0,22271.0,22240.0,22538.0,22511.0,22300.0,22160.0,22124.0,21989.0,22050.0,21862.0,21860.0,21951.0,21637.0,21547.0,21611.0,21608.0,21395.0,21261.0,21103.0,21204.0,21092.0,21209.0,21355.0,21569.0,21674.0,21804.0,21746.0,22114.0,22055.0,22151.0,21922.0,22013.0,21870.0,21626.0,21352.0,21344.0,21325.0,21275.0,21058.0,20835.0,20895.0,20771.0,20750.0,20935.0,20885.0,20862.0,21044.0,20974.0,20914.0,21130.0,21160.0,20971.0,21032.0,20983.0,21162.0,21051.0,21264.0,21209.0,20738.0,20919.0,20596.0,20256.0,19910.0,19550.0,19244.0,18815.0,18845.0
777,B,False,3861.9,3860.9,4098.7,4228.3,4223.8,4215.5,4322.9,4157.4,4097.8,4163.4,4206.6,4066.4,4059.6,3988.4,3890.7,3827.3,3810.4,3826.8,3765.3,3839.1,3793.6,3752.7,3868.2,3893.0,3849.9,3731.2,3818.2,3991.7,3850.7,3846.2,3948.5,3835.4,3691.4,3823.9,3829.4,3755.3,3727.2,3710.2,3635.8,3655.4,3630.3,3635.3,3711.2,3728.6,3789.4,3759.6,3843.4,3771.5,3940.1,3963.5,3967.0,4229.1,4386.8,4278.2,4410.1,4374.4,4559.1,4433.2,4529.6,4408.6,4425.5,4296.8,4261.8,4237.2,4247.2,4184.1,4249.3,4066.4,4044.0,4173.8,4082.6,4153.2,4083.3,4171.8,4017.2,4203.4,4247.9,4341.0,4456.3,4359.8,4313.6,4332.8,4344.9,4338.9,4303.3,4233.1,4230.1,4204.4,4222.2,4269.8,4182.9,4255.1,4300.9,4271.6,4147.4,4293.1,4213.3,4351.6,4227.0,4372.6,4441.4,4278.3,4353.6,4410.9,4465.8,4476.9,4422.7,4209.5,4208.0,4169.1
778,B,False,1555.0,1561.0,1525.6,1529.4,1540.0,1593.0,1606.0,1637.4,1693.2,1752.1,1784.7,1805.2,1803.0,1843.6,1786.0,1764.6,1747.5,1713.5,1670.0,1617.2,1607.6,1597.0,1563.8,1522.4,1491.6,1455.3,1441.5,1450.6,1439.7,1440.3,1428.5,1422.2,1400.2,1411.9,1451.6,1492.5,1468.9,1477.3,1527.5,1568.5,1621.1,1669.4,1715.5,1838.1,1857.2,1882.5,1944.9,1977.3,1865.9,1849.8,1841.8,1899.2,1901.8,1854.0,1866.9,1798.7,1842.0,1832.1,1819.7,1917.6,1886.0,1935.2,2002.2,2152.8,2118.3,2248.9,2203.9,2251.5,2322.6,2292.1,2254.6,2232.2,2285.6,2278.0,2292.9,2332.6,2334.4,2340.9,2235.9,2252.6,2278.2,2295.1,2355.2,2327.8,2436.0,2385.5,2429.1,2511.0,2568.4,2606.2,2677.6,2790.3,2883.8,2860.4,3007.6,3010.3,3130.5,3067.4,3125.1,3277.2,3424.3,3415.8,3589.3,3560.7,3712.5,3926.2,3999.0,4005.7,4135.4,4210.9
779,B,False,5517.5,5633.7,5800.7,5860.3,5869.7,5847.9,5811.7,5846.9,6045.4,5912.8,5978.6,6100.4,5927.4,5946.1,5948.6,6004.5,5978.4,5849.9,5767.0,5832.7,5857.8,5791.6,5773.9,5847.2,5759.1,5896.5,5924.2,5808.8,5875.4,5884.3,5888.9,5809.9,5816.9,5763.1,5749.0,5647.6,5570.3,5536.0,5565.5,5516.7,5379.5,5360.1,5312.4,5286.6,5209.2,5181.0,5122.4,5096.5,4936.9,4975.9,5015.9,4906.3,4966.2,5025.9,5010.5,5115.4,5210.9,5220.6,5254.9,5219.1,5157.6,5206.9,5120.8,5160.6,5078.7,5039.6,4922.5,4857.5,4786.7,4746.5,4685.8,4616.6,4585.3,4509.1,4536.4,4471.3,4508.1,4413.3,4400.6,4335.7,4383.9,4348.2,4337.1,4261.4,4233.5,4267.4,4289.8,4274.6,4333.6,4253.5,4320.6,4349.8,4302.9,4376.3,4370.3,4370.5,4392.6,4387.1,4418.7,4469.3,4446.1,4449.3,4486.6,4532.4,4595.4,4631.8,4558.7,4832.6,4828.5,4815.4
780,B,True,9058.4,9115.5,9107.1,9075.9,9061.1,9201.3,9321.9,9396.2,9420.2,9678.7,9740.7,9750.2,9838.7,9846.2,9872.0,10104.0,10137.0,10061.0,10027.0,10090.0,10078.0,9996.9,10067.0,10193.0,10090.0,10218.0,10217.0,10303.0,10174.0,9993.9,10202.0,10163.0,10335.0,10235.0,10384.0,10305.0,10102.0,10057.0,10209.0,10080.0,9999.9,10103.0,9991.3,9985.0,9764.7,9572.4,9338.1,9200.0,9141.0,8944.6,9236.6,9357.0,9528.0,9791.9,10234.0,10639.0,10678.0,10820.0,10781.0,10748.0,10809.0,10634.0,10330.0,10262.0,10040.0,9895.4,9753.1,9491.6,9490.3,9462.4,9262.4,9217.1,9164.1,9075.0,9091.2,8957.8,8929.3,8939.8,9068.9,9047.6,8980.6,9002.3,9145.9,9326.0,9186.2,9266.7,9273.0,9323.5,9384.9,9232.1,9237.3,9126.5,9140.2,9365.1,9507.8,9768.7,9974.6,10226.0,10127.0,9982.1,10083.0,10122.0,9852.6,9532.5,9425.2,9090.9,8849.0,8593.3,8430.3,8298.5
781,B,False,5573.0,5632.0,5473.8,5409.9,5326.4,5346.0,5346.0,5234.1,5181.8,5248.3,5274.7,5202.7,5345.1,5388.0,5436.6,5350.9,5342.3,5382.1,5421.7,5495.0,5413.0,5454.4,5391.3,5400.9,5379.1,5362.5,5358.7,5371.3,5472.2,5469.9,5450.8,5405.6,5362.6,5306.2,5356.9,5314.8,5417.0,5438.6,5451.9,5561.7,5563.3,5646.9,5654.1,5645.4,5733.7,5910.1,5927.1,6085.1,6115.6,6067.4,6134.1,6090.3,6083.1,6114.6,5945.9,5831.7,5667.1,5514.3,5501.8,5427.4,5316.6,5239.4,5149.4,5185.5,5139.4,5099.1,5156.9,5236.4,5230.6,5231.7,5366.8,5321.4,5455.9,5524.9,5514.9,5488.7,5498.9,5604.8,5629.0,5667.2,5540.3,5579.2,5493.1,5519.3,5519.6,5542.8,5450.1,5376.7,5291.9,5321.3,5359.4,5234.7,5119.3,5193.6,5103.5,5035.5,5072.0,5056.3,4996.2,4983.5,4967.0,5060.6,5079.8,5207.1,5276.8,5343.0,5360.1,5369.8,5423.8,5511.0
782,B,True,4663.0,4669.5,4593.3,4659.0,4577.8,4608.0,4759.7,4928.3,4904.6,4914.3,4926.4,4996.8,5081.8,5032.7,5026.7,5137.6,5175.3,5204.5,5101.4,5080.8,4991.4,4958.4,5143.5,4949.4,4968.2,4912.8,4770.6,4818.7,4683.8,4668.7,4581.8,4611.5,4715.8,4593.9,4502.2,4470.2,4365.9,4401.8,4491.5,4339.0,4350.1,4330.5,4423.5,4429.8,4353.8,4397.4,4512.0,4509.4,4322.4,4354.3,4355.4,4379.0,4316.8,4268.6,4167.7,4032.6,4108.2,4115.8,4024.7,4026.1,3893.7,3915.7,3942.6,4031.1,3899.8,3835.5,3892.4,3900.4,3874.9,3912.4,3934.8,3950.4,3969.8,3923.9,3960.0,3998.2,4013.6,4166.4,4184.3,4112.3,4072.7,4133.3,4022.4,3954.1,4066.7,4125.2,3999.2,3940.4,3924.8,3907.2,3827.0,3804.2,3908.1,3915.9,3807.6,3753.8,3732.2,3876.9,3955.0,3943.8,3891.5,3867.2,3848.5,3772.6,3740.8,3692.5,3684.0,3569.2,3601.0,3592.3
783,B,True,14489.0,14446.0,14419.0,14693.0,14604.0,14618.0,14707.0,14478.0,14355.0,14531.0,14869.0,14810.0,14898.0,14761.0,14836.0,14941.0,14999.0,15192.0,15149.0,15312.0,15660.0,15773.0,15885.0,16106.0,16353.0,16564.0,16605.0,16569.0,16690.0,16745.0,16584.0,16590.0,16279.0,16312.0,16085.0,16221.0,16501.0,16628.0,16529.0,16508.0,16622.0,16834.0,16888.0,16938.0,17039.0,17368.0,17509.0,17795.0,17764.0,18136.0,18167.0,18306.0,18571.0,18969.0,19254.0,19596.0,19818.0,19885.0,20321.0,20568.0,20703.0,21207.0,20554.0,19997.0,19416.0,18974.0,18029.0,18076.0,16976.0,17073.0,17188.0,16561.0,16094.0,15776.0,15375.0,14728.0,14432.0,14083.0,14091.0,13363.0,12951.0,12462.0,11909.0,10362.0,9515.0,9091.9,8047.1,6483.8,5592.8,4832.9,4085.5,4478.1,3278.2,4436.7,2249.7,2799.3,2322.7,2321.6,2344.0,2941.7,3105.4,3705.9,1771.4,323.16,552.02,2220.3,1303.0,121.23,269.63,2210.5
784,B,False,2538.7,2547.4,2514.6,2604.3,2630.6,2586.1,2711.7,2759.5,2600.7,2604.9,2655.3,2525.0,2579.7,2449.5,2395.7,2248.2,2223.3,3207.4,2272.9,2362.1,2298.6,2369.6,2535.5,2482.1,2539.7,2640.0,2618.9,2445.6,2480.9,2622.7,2293.8,2304.8,2524.6,2362.7,2275.4,2406.9,2454.1,2467.3,2451.7,2297.5,2305.2,2173.0,2812.0,2858.5,2081.7,1992.7,2054.6,2976.0,3030.8,3059.0,3205.6,3274.4,2154.3,2365.5,2427.9,3399.2,3134.3,3310.1,3451.2,2132.1,2283.6,3228.1,3144.8,2111.1,3066.8,2204.7,2285.5,3061.7,3164.7,2327.6,2250.1,2051.8,2300.1,2346.7,3260.0,2743.6,2254.2,2539.1,2707.5,2654.4,2744.7,4149.1,4430.3,3038.1,4722.1,3615.5,2511.1,4088.9,3445.6,3291.5,3661.2,1920.5,2943.3,2591.0,1576.1,1365.4,908.48,885.03,1117.7,1195.4,921.09,894.47,848.56,1489.8,1266.6,433.08,549.48,1107.1,206.09,0.0
785,B,False,7175.7,7004.4,7005.1,6966.7,6858.6,6810.0,6837.9,6862.1,6765.2,6758.8,6774.2,6796.4,6755.8,6790.8,6747.8,6788.5,6707.4,6601.6,6727.7,6795.7,6675.4,6562.8,6743.5,6752.9,6829.7,6971.4,7169.6,7182.8,7397.5,7392.0,7270.0,7363.8,7461.2,7435.4,7527.8,7561.8,7756.7,7774.7,7886.6,7816.6,7859.1,7717.1,7598.5,7505.2,7407.0,7223.5,7091.7,6708.0,6332.7,6143.2,5928.0,6002.8,5953.6,6050.1,6341.3,6341.9,6431.5,6586.9,6723.1,6754.7,6795.0,6812.6,6925.9,7023.2,7041.3,7049.8,7113.6,7400.3,7300.4,7380.0,7274.0,7358.6,7482.3,7441.4,7295.0,7349.1,7352.4,7296.9,7287.5,7397.3,7478.3,7411.4,7179.3,7181.9,7172.6,7151.3,6970.9,6982.7,6898.1,6879.2,6903.0,6668.4,6608.0,6517.4,6291.6,6342.4,6095.4,6089.0,6056.1,6118.4,6212.7,6197.0,6634.9,6921.0,7265.6,7526.2,7754.8,7763.6,7757.1,7968.5
786,B,False,20735.0,20988.0,21094.0,21232.0,21203.0,21141.0,21505.0,21251.0,21319.0,21362.0,21448.0,21392.0,21157.0,21251.0,21074.0,21267.0,21010.0,20771.0,20512.0,20506.0,20017.0,19877.0,19739.0,19474.0,19234.0,18863.0,18820.0,18799.0,18470.0,18751.0,18858.0,19544.0,20030.0,21030.0,21795.0,21858.0,21935.0,22125.0,21908.0,21665.0,21239.0,20712.0,20543.0,20293.0,19871.0,19529.0,19216.0,18907.0,19124.0,19206.0,19424.0,19372.0,19585.0,19774.0,20214.0,20485.0,21004.0,21403.0,21593.0,21669.0,21925.0,22098.0,22079.0,22246.0,22239.0,22066.0,21874.0,21500.0,21745.0,21908.0,21714.0,21711.0,21452.0,21830.0,21803.0,21605.0,21603.0,21801.0,21921.0,21683.0,21200.0,21059.0,20414.0,20073.0,19901.0,19425.0,19004.0,18648.0,18433.0,18590.0,18364.0,18836.0,18945.0,19251.0,19327.0,19601.0,19761.0,20185.0,20246.0,20334.0,20740.0,20711.0,20739.0,20890.0,20333.0,19854.0,18742.0,17815.0,17593.0,17545.0
787,B,True,3865.8,3948.8,3864.5,3964.6,3945.3,3892.5,3985.0,3963.2,3978.3,3945.9,3996.4,4001.6,4137.9,4125.5,4378.6,4120.5,4067.7,4442.7,4545.7,3903.5,3903.8,3912.2,3829.6,3927.7,4471.7,3919.6,3878.2,3915.2,3963.8,3916.7,3839.3,3828.8,3654.8,3782.2,3381.4,3940.7,3212.9,3075.4,3561.3,3052.7,2969.7,3050.5,2849.7,3032.3,3261.5,3221.4,3156.0,2865.4,3003.1,3133.2,2775.4,2837.3,2987.4,2993.1,3094.3,3062.9,2994.8,3185.5,3812.1,3813.3,3149.0,3362.7,3054.3,3559.1,3575.7,3722.3,3676.9,3491.5,3655.6,3560.1,3640.1,3509.5,3497.3,3298.0,3073.8,3139.4,3100.0,3193.0,3234.9,3186.0,3183.4,3298.1,3247.1,3195.8,3435.1,3509.7,3414.7,3712.4,3800.9,3814.3,3718.1,4904.1,3490.5,3448.8,3350.4,3093.1,4726.2,2686.0,2547.6,2351.0,1826.2,1601.6,1403.4,1128.2,988.12,1264.9,1867.4,948.21,991.9,991.74
788,B,True,5038.7,5245.3,5423.3,5631.0,5749.0,5736.8,5971.5,6055.5,6096.7,6147.4,6089.9,6007.2,5936.4,5949.1,5857.2,5765.1,5664.8,5583.2,5462.1,5483.0,5404.8,5456.2,5498.2,5445.2,5460.5,5561.3,5611.4,5681.2,5716.5,5670.2,5658.0,5743.5,5792.1,5852.0,5877.2,5919.5,5848.8,5783.7,5893.6,5919.5,5896.0,5890.4,5797.6,5760.4,5720.9,5753.0,5730.9,5826.7,5767.5,5712.3,5645.8,5741.4,5656.5,5642.1,5655.9,5672.9,5750.0,5705.5,5724.0,5759.5,5815.6,5845.5,5983.5,5978.7,6147.0,6306.3,6380.1,6289.3,6411.0,6267.6,6256.0,6163.5,6234.2,6159.9,5957.4,5910.8,5804.7,5590.4,5439.3,5471.3,5347.1,5318.5,5308.6,5259.2,5307.1,5350.6,5484.5,5502.6,5423.8,5364.5,5400.1,5484.5,5535.8,5591.6,5518.5,5483.3,5565.2,5490.4,5382.3,5368.6,5414.2,5486.1,5545.1,5437.2,5403.1,5332.1,5287.0,5306.3,5282.7,5420.6
789,B,False,10594.0,10699.0,10531.0,10495.0,10424.0,10545.0,10736.0,10825.0,11054.0,11064.0,10970.0,11153.0,11080.0,10918.0,10572.0,10689.0,10513.0,10419.0,10285.0,10128.0,10092.0,9961.3,9813.1,9801.6,9715.8,9463.8,9313.7,9294.9,9257.9,9060.4,9039.8,8999.3,8959.0,8965.9,8942.5,8968.3,8819.2,8862.7,8748.1,8642.5,8489.4,8487.1,8511.2,8636.8,8579.7,8600.5,8563.1,8601.0,8774.3,8881.7,8906.5,8935.8,9083.6,8917.0,8873.7,8762.2,8511.4,8378.0,8307.0,8235.8,8077.9,8027.5,7972.2,8141.7,8153.7,8175.6,8200.1,8271.6,8420.8,8500.4,8645.1,8730.0,8832.6,8894.8,8764.4,8833.5,8760.1,8727.4,8600.4,8428.2,8380.5,8298.7,8236.5,8153.7,8026.3,8029.7,7970.6,7858.4,7827.7,7746.9,7687.8,7671.1,7632.4,7630.1,7549.3,7477.4,7666.4,7566.8,7506.5,7551.4,7552.0,7630.9,7548.8,7757.3,7864.3,8024.0,8130.0,7985.1,8026.0,8106.3
790,B,False,5337.8,5436.1,5557.1,5516.2,5535.6,5569.5,5561.1,5509.0,5622.7,5476.9,5383.7,5402.7,5258.5,5340.9,5236.0,5195.3,5104.9,5118.9,5103.9,5146.8,5048.0,5051.9,5100.5,5081.1,5124.1,5167.9,5255.9,5316.5,5375.5,5426.3,5359.7,5367.5,5423.0,5464.2,5422.3,5615.8,5568.1,5482.9,5475.7,5361.7,5401.4,5326.5,5217.3,5344.9,5407.2,5343.2,5265.0,5325.4,5356.8,5413.7,5388.4,5436.3,5377.8,5459.3,5500.2,5562.8,5653.4,5739.4,5811.7,5881.4,5918.8,5975.5,5968.6,6076.2,6152.5,6174.0,6217.6,6157.5,6278.4,6393.7,6372.8,6133.8,6155.8,6106.1,6042.0,5986.7,5904.3,5866.7,5731.2,5718.7,5724.3,5849.8,5765.0,5748.3,5821.8,5756.4,5767.0,5884.0,5938.2,5907.6,5937.0,5949.8,5959.6,6051.7,6008.9,6087.7,6052.0,6062.5,5966.5,6028.9,5870.1,6009.3,6088.8,5922.4,6057.6,6043.8,6011.1,6082.6,6101.0,6083.0
791,B,False,7122.3,7293.1,7475.4,7550.2,7743.9,7897.4,8024.6,8203.0,8118.2,8047.9,7877.4,7508.6,7310.8,7226.2,7062.3,6953.3,6883.6,6736.8,6723.3,6604.9,6480.6,6424.4,6327.8,6456.3,6471.4,6320.1,6444.3,6303.2,6350.7,6397.4,6425.7,6305.2,6428.8,6628.0,6577.1,6339.5,6318.4,6332.0,6140.4,6242.3,6154.8,6109.2,6045.7,5970.0,6074.2,6017.0,5954.1,6016.4,6107.2,6163.5,6313.6,6487.5,6585.0,6735.6,6999.5,7056.8,7149.4,7041.8,6896.3,6709.0,6597.9,6245.8,6016.6,5981.2,5908.4,5931.8,6038.3,6266.5,6356.8,6498.7,6459.1,6708.4,6850.3,6877.9,6907.4,6909.2,7122.3,7060.4,7001.9,7001.0,7023.3,6919.3,6812.2,6648.5,6430.6,6531.1,6420.0,6245.9,6257.5,6357.8,6176.5,6113.0,5986.3,5965.6,6041.8,5969.3,5875.2,6035.5,6037.9,6008.3,6151.0,6230.8,6363.2,6419.0,6500.3,6413.8,6433.8,6552.8,6519.5,6430.9
792,B,False,1812.7,1780.2,1789.4,1803.6,1749.2,1754.9,1774.3,1769.0,1715.7,1697.8,1726.8,1732.2,1719.6,1684.5,1679.8,1725.0,1741.6,1812.8,1817.9,1856.5,1835.9,1814.3,1849.3,1805.4,1769.9,1717.4,1746.2,1697.7,1630.3,1614.2,1550.5,1561.2,1507.2,1486.2,1434.0,1449.5,1471.6,1508.4,1525.6,1572.4,1584.8,1587.1,1648.5,1653.1,1678.2,1705.8,1752.9,1718.7,1704.2,1686.2,1672.0,1625.9,1573.0,1591.8,1603.9,1591.1,1577.8,1556.0,1545.4,1598.3,1556.8,1538.2,1567.3,1561.2,1580.5,1605.7,1618.1,1640.2,1637.0,1647.3,1699.3,1715.9,1727.1,1685.0,1650.2,1611.9,1600.7,1566.3,1549.8,1502.3,1483.6,1470.7,1479.6,1434.4,1451.6,1439.3,1473.5,1501.6,1545.3,1570.2,1603.1,1555.1,1552.7,1621.5,1609.2,1590.1,1590.3,1561.0,1584.7,1529.9,1488.1,1501.2,1475.6,1449.9,1490.2,1479.7,1429.1,1420.7,1414.4,1422.7
793,B,False,1964.7,1963.8,1836.1,1804.3,1759.7,1815.6,1719.9,1738.7,1732.2,1704.0,1687.7,1639.8,1673.8,1722.8,1758.5,1632.5,1674.7,1631.8,1677.1,1688.3,1657.0,1701.8,1701.5,1664.4,1747.9,1757.2,1765.4,1790.9,1852.9,1953.1,1933.1,2052.0,2139.4,2298.1,2477.5,2326.9,2417.3,2530.6,2589.4,2684.1,2606.1,2683.4,2543.5,2453.4,2483.0,2610.2,2683.6,2612.8,2631.0,2701.8,2667.9,2664.6,2523.7,2572.0,2486.3,2528.9,2489.3,2453.1,2455.8,2301.6,2352.5,2382.0,2439.7,2427.2,2415.6,2505.7,2577.5,2627.3,2711.6,2661.0,2649.9,2855.1,2799.4,2793.8,2857.1,2841.6,2773.1,2798.2,2895.7,2811.3,2771.1,2740.2,2768.5,2790.2,2827.6,2873.2,2837.6,2801.8,2820.0,2862.1,2878.9,2911.8,2794.4,2961.8,2890.2,2954.2,2928.7,2908.8,2975.4,2999.3,3030.8,3095.2,3011.3,3064.1,3032.9,3030.3,3030.1,2972.8,2908.8,2995.3
794,B,False,3382.3,3305.0,3310.2,3318.0,3282.3,3204.3,3230.8,3271.0,3224.1,3174.1,3169.4,3182.4,3229.5,3220.4,3210.9,3193.6,3195.9,3202.9,3171.0,3173.6,3200.1,3177.6,3322.0,3301.2,3369.9,3403.0,3435.9,3519.2,3535.0,3529.9,3484.0,3435.1,3376.7,3312.1,3184.0,3178.2,3117.4,3033.4,2877.0,2899.5,2783.4,2786.3,2659.0,2686.0,2660.5,2670.9,2733.5,2760.6,2773.4,2858.5,2751.8,2839.7,2782.3,2792.5,2796.9,2716.3,2661.1,2633.4,2617.2,2643.5,2614.0,2565.6,2524.0,2532.6,2533.7,2522.1,2553.8,2604.7,2558.7,2517.3,2548.2,2598.1,2594.4,2588.6,2592.9,2630.5,2637.6,2642.1,2633.9,2616.7,2552.4,2505.7,2472.0,2391.7,2381.8,2331.5,2296.6,2245.9,2266.6,2307.0,2305.0,2318.7,2358.4,2362.3,2374.9,2402.4,2424.3,2477.8,2513.2,2582.0,2566.5,2601.2,2526.8,2471.8,2404.2,2383.2,2318.0,2262.7,2221.9,2195.1
795,B,True,6053.5,5947.0,6151.8,6055.0,6083.3,6139.9,6165.1,6068.8,6120.4,6022.0,5996.5,6020.8,6017.6,6034.1,6030.1,6169.0,6211.4,6140.7,6145.2,6298.3,6262.7,6336.2,6358.4,6360.3,6499.1,6670.5,6771.8,6936.2,6770.0,6830.1,6765.1,6779.2,6846.0,6888.3,6834.5,6817.4,6775.6,6753.8,6786.0,6756.8,6720.9,6689.3,6746.0,6882.2,6823.8,6784.5,6907.5,6840.0,6867.9,7068.5,7050.0,7204.6,7196.7,7342.1,7325.8,7418.8,7560.0,7627.1,7674.2,7630.6,7661.4,7806.4,7807.0,7759.7,7694.1,7663.2,7552.0,7443.2,7383.8,7436.3,7446.9,7438.2,7531.8,7424.6,7404.6,7332.8,7369.8,7458.1,7456.3,7496.0,7620.0,7625.5,7682.8,7836.8,7927.4,8112.1,8155.1,8219.1,8193.6,8213.5,8263.6,8369.3,8477.0,8435.7,8367.1,8565.1,8619.2,8599.9,8663.4,8582.2,8615.7,8493.3,8473.5,8476.0,8355.4,8371.8,8361.1,8343.8,8290.7,8361.0
796,B,True,8110.8,8159.1,8277.1,8284.3,8113.0,8126.7,8037.0,8188.9,8139.6,8114.5,8248.6,8371.1,8536.1,8424.8,8635.8,8685.5,8521.2,8545.9,8495.9,8525.2,8527.5,8670.2,8641.7,8684.3,8755.4,8758.2,8708.6,8609.2,8571.6,8606.0,8672.9,8752.0,8756.5,8952.1,9046.9,9018.2,8975.3,8941.8,8997.4,8731.9,8775.8,8786.3,8724.4,8570.2,8614.1,8589.2,8532.0,8492.5,8444.0,8659.5,8392.4,8399.5,8279.1,8281.1,8377.7,8338.2,8340.6,8335.3,8155.6,8156.9,8070.2,8151.9,7937.7,8029.4,7889.7,7843.6,7936.8,7826.7,7797.6,7677.4,7593.1,7626.9,7457.9,7554.1,7575.1,7402.7,7288.9,7263.9,7200.9,7196.6,7126.9,7138.7,6991.4,7030.8,7105.8,7086.5,6998.4,7026.8,7039.0,6829.0,6815.5,6861.4,6910.5,6927.3,6986.7,7097.6,7160.3,7102.8,7137.0,7117.6,7245.9,7200.1,7233.7,7209.8,7231.7,7146.7,7020.8,6936.1,6873.0,6779.2
797,B,False,2424.1,2420.5,2456.3,2435.1,2443.1,2468.3,2454.8,2428.3,2428.0,2409.4,2425.0,2401.1,2357.9,2286.0,2266.7,2207.9,2157.8,2087.1,2077.9,2053.8,2028.8,1993.4,1961.5,1986.1,2005.5,1994.4,1992.6,2031.2,2060.6,2131.3,2157.3,2202.2,2234.4,2277.4,2325.3,2379.1,2471.7,2444.7,2389.0,2441.6,2447.1,2492.3,2479.0,2529.6,2446.7,2456.6,2405.1,2422.8,2409.1,2397.9,2386.0,2355.8,2315.5,2312.6,2281.1,2290.3,2265.0,2282.9,2324.0,2276.5,2307.2,2268.2,2336.1,2319.4,2312.4,2302.5,2274.8,2284.7,2307.3,2272.9,2255.4,2221.7,2210.2,2208.0,2147.1,2083.0,2065.1,2040.1,2021.1,1988.8,1929.8,1890.6,1838.4,1803.3,1772.3,1723.2,1712.7,1712.7,1699.1,1702.6,1713.2,1732.6,1748.6,1785.9,1779.8,1820.9,1847.8,1917.3,1968.2,1992.3,1996.3,1973.4,2001.9,2029.8,2058.9,2092.3,2127.6,2101.8,2087.0,2091.6
