,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5,ABSNJZH_6,ABSNJZH_7,ABSNJZH_8,ABSNJZH_9,ABSNJZH_10,ABSNJZH_11,ABSNJZH_12,ABSNJZH_13,ABSNJZH_14,ABSNJZH_15,ABSNJZH_16,ABSNJZH_17,ABSNJZH_18,ABSNJZH_19,ABSNJZH_20,ABSNJZH_21,ABSNJZH_22,ABSNJZH_23,ABSNJZH_24,ABSNJZH_25,ABSNJZH_26,ABSNJZH_27,ABSNJZH_28,ABSNJZH_29,ABSNJZH_30,ABSNJZH_31,ABSNJZH_32,ABSNJZH_33,ABSNJZH_34,ABSNJZH_35,ABSNJZH_36,ABSNJZH_37,ABSNJZH_38,ABSNJZH_39,ABSNJZH_40,ABSNJZH_41,ABSNJZH_42,ABSNJZH_43,ABSNJZH_44,ABSNJZH_45,ABSNJZH_46,ABSNJZH_47,ABSNJZH_48,ABSNJZH_49,ABSNJZH_50,ABSNJZH_51,ABSNJZH_52,ABSNJZH_53,ABSNJZH_54,ABSNJZH_55,ABSNJZH_56,ABSNJZH_57,ABSNJZH_58,ABSNJZH_59,ABSNJZH_60,ABSNJZH_61,ABSNJZH_62,ABSNJZH_63,ABSNJZH_64,ABSNJZH_65,ABSNJZH_66,ABSNJZH_67,ABSNJZH_68,ABSNJZH_69,ABSNJZH_70,ABSNJZH_71,ABSNJZH_72,ABSNJZH_73,ABSNJZH_74,ABSNJZH_75,ABSNJZH_76,ABSNJZH_77,ABSNJZH_78,ABSNJZH_79,ABSNJZH_80,ABSNJZH_81,ABSNJZH_82,ABSNJZH_83,ABSNJZH_84,ABSNJZH_85,ABSNJZH_86,ABSNJZH_87,ABSNJZH_88,ABSNJZH_89,ABSNJZH_90,ABSNJZH_91,ABSNJZH_92,ABSNJZH_93,ABSNJZH_94,ABSNJZH_95,ABSNJZH_96,ABSNJZH_97,ABSNJZH_98,ABSNJZH_99,ABSNJZH_100,ABSNJZH_101,ABSNJZH_102,ABSNJZH_103,ABSNJZH_104,ABSNJZH_105,ABSNJZH_106,ABSNJZH_107,ABSNJZH_108,ABSNJZH_109,ABSNJZH_110
487,C,False,539.3,540.54,529.21,527.64,510.07,528.11,494.82,524.81,495.8,496.65,482.94,497.24,495.43,467.53,461.72,443.36,427.62,411.33,437.96,390.26,425.54,406.5,388.9,398.45,378.23,384.78,361.05,356.84,354.19,350.62,350.19,336.91,341.32,324.38,334.64,339.83,364.04,385.54,379.63,380.67,408.03,397.96,408.29,412.76,412.55,395.34,382.96,408.23,378.51,389.9,382.0,401.03,437.95,400.64,406.8,423.22,459.44,429.34,465.0,462.21,470.55,451.79,447.19,452.7,471.09,443.62,472.32,490.13,519.15,501.32,508.71,511.78,492.75,480.43,491.65,505.04,509.92,508.77,490.48,489.43,498.32,491.1,471.06,488.4,478.04,476.51,458.86,480.4,483.84,465.86,487.51,466.26,454.35,462.61,502.84,501.2,489.43,493.99,511.52,521.12,514.0,544.02,544.0,538.47,520.02,522.24,525.53,543.64,540.67,576.2
488,C,False,302.95,328.66,329.98,332.51,349.25,360.68,360.16,365.75,350.52,337.85,341.54,351.81,339.34,320.7,337.51,347.12,339.88,327.25,357.47,327.74,332.53,303.0,296.06,292.62,270.96,266.87,242.7,271.56,251.26,236.79,238.63,221.33,238.6,236.78,227.74,230.73,226.28,226.62,245.78,276.03,268.4,279.6,296.37,311.51,320.66,295.49,315.99,320.33,335.7,315.92,319.03,286.48,301.76,292.4,267.75,263.93,250.8,232.48,242.43,221.62,236.95,237.83,224.09,252.29,238.6,245.84,235.41,227.34,206.67,221.9,228.0,227.74,236.09,225.64,228.16,233.24,224.23,223.39,205.85,199.71,206.04,220.04,210.16,196.96,229.22,210.61,237.41,245.11,263.15,252.84,286.86,289.6,298.28,307.26,320.71,305.75,332.02,325.41,321.54,303.5,303.68,276.32,226.08,214.53,205.41,219.1,215.39,204.92,206.81,215.27
489,C,False,285.88,275.4,271.55,273.4,274.28,259.06,255.26,243.09,239.83,254.82,258.54,247.22,244.29,270.08,264.87,248.38,264.99,224.11,250.46,244.25,234.49,255.03,249.69,236.01,239.78,227.38,232.79,219.92,231.76,231.4,234.4,243.45,239.35,233.84,246.87,242.29,249.68,266.83,263.7,304.49,315.15,313.91,332.76,313.53,333.03,343.4,363.98,346.23,322.34,318.31,302.13,292.48,300.52,291.68,316.77,310.96,297.94,314.96,329.87,309.67,309.73,328.47,323.85,343.01,353.26,333.22,345.3,358.92,341.24,354.0,360.64,384.92,359.72,349.78,395.54,336.68,350.28,356.28,333.7,370.11,365.41,380.91,361.5,351.94,350.12,357.97,356.06,357.67,384.72,365.06,412.52,382.64,365.63,361.55,359.47,341.22,358.21,363.48,365.85,339.36,325.53,330.66,319.15,347.32,353.42,338.22,347.84,317.28,347.59,361.36
490,C,False,70.979,80.206,86.55,85.112,87.517,80.345,90.917,86.373,87.41,91.783,94.484,100.13,88.811,89.775,56.912,98.093,97.953,79.99,54.845,146.12,85.731,99.906,105.59,154.57,82.342,106.7,76.59,132.67,101.2,117.56,113.63,116.22,73.183,81.859,75.569,79.403,88.766,82.584,117.5,153.19,143.11,126.45,85.05,118.77,136.9,81.684,121.71,85.451,118.1,86.032,57.93,81.744,76.626,75.481,68.143,79.357,64.467,76.881,84.12,86.893,91.45,87.875,119.01,90.035,84.859,96.253,86.219,89.767,74.466,78.332,92.111,88.558,85.035,78.599,88.381,89.876,88.802,90.085,91.984,87.856,84.962,80.836,80.016,87.045,73.38,87.327,94.712,87.172,94.522,86.711,84.688,86.949,69.432,85.12,82.765,86.185,88.052,89.786,83.827,84.604,90.876,83.616,78.735,77.377,84.261,81.55,85.505,84.848,70.356,76.08
491,C,False,798.93,797.96,848.86,815.8,804.76,807.57,811.91,821.44,838.98,809.85,842.82,850.23,881.94,876.21,846.41,835.1,813.1,796.69,831.61,828.5,787.04,751.36,771.24,772.77,743.68,778.15,759.88,725.61,732.21,737.02,730.58,702.44,743.08,756.51,729.08,746.97,746.16,760.22,726.88,739.75,707.81,691.67,663.57,681.47,653.28,650.04,630.47,628.62,632.82,640.55,626.43,670.09,670.61,633.29,612.11,587.63,600.25,572.71,624.33,642.58,658.76,622.82,633.25,593.48,602.49,571.99,547.19,582.44,596.41,599.08,551.69,573.41,637.64,570.24,572.22,584.82,600.07,562.04,589.11,596.79,591.38,582.89,586.04,596.6,542.39,545.96,519.81,520.61,538.3,502.64,464.1,434.96,426.64,402.09,395.44,399.45,385.29,492.56,379.97,358.78,386.88,383.41,361.93,350.81,399.95,377.51,370.59,355.58,364.33,371.34
492,C,False,40.782,41.431,33.683,38.775,36.821,36.609,44.646,43.184,35.971,22.898,18.56,20.905,14.482,21.467,20.553,15.048,3.681,8.9287,4.1493,7.0346,7.9712,5.4742,22.194,23.335,11.649,41.824,31.835,28.329,40.797,55.811,60.876,81.841,73.351,64.519,98.135,94.982,86.888,100.55,91.207,84.038,74.785,79.286,57.787,63.654,60.802,55.222,43.742,16.75,42.941,34.011,48.168,3.6684,18.826,1.3401,19.297,34.806,37.276,39.729,60.975,61.353,70.943,98.26,93.167,86.112,87.928,107.35,68.295,47.138,72.112,64.758,78.83,64.98,85.653,96.059,96.633,121.0,135.31,99.533,104.28,105.15,135.54,125.38,142.5,255.73,280.65,298.9,301.4,306.48,316.86,291.48,288.31,276.99,260.94,270.79,270.81,255.41,249.02,249.96,258.52,256.42,238.5,250.6,280.52,272.9,255.19,258.39,283.66,282.95,283.23,274.12
493,C,False,0.098392,1.4393,2.6583,2.0362,5.3207,3.9156,15.716,3.432,8.2751,2.8176,4.7187,3.0111,3.3657,3.3756,2.9945,2.0203,0.59193,3.966,0.18829,0.7969,1.8306,1.7146,0.76697,0.53011,1.6725,2.1889,1.8563,35.407,2.5139,3.9382,3.1591,3.8147,0.58114,2.7925,5.4759,3.9747,0.17832,4.6756,6.3448,21.979,8.8272,28.043,18.989,24.641,51.154,34.007,69.454,83.304,56.625,13.364,10.21,14.989,25.21,70.945,83.207,64.81,63.656,55.115,87.678,78.83,81.958,76.237,69.516,77.006,14.496,72.518,71.249,51.816,8.8855,19.026,32.0,2.9415,9.4464,23.592,11.84,52.016,18.114,55.683,15.102,8.4022,2.6359,4.894,8.0218,23.344,9.7109,82.945,5.0246,18.439,22.173,8.7045,37.942,13.295,53.13,20.999,25.153,28.849,44.953,37.583,36.508,2.4413,32.8,22.62,38.235,4.1844,44.949,43.135,33.272,5.2407,23.875,22.019
494,C,False,42.281,55.293,62.323,51.008,44.784,34.455,42.561,34.68,26.269,31.587,49.836,54.914,34.921,40.542,64.46,82.67,62.086,70.456,50.433,63.65,64.976,76.407,85.54,91.147,94.766,94.934,85.272,87.592,74.978,66.079,63.901,81.17,97.863,62.908,84.762,102.22,122.19,142.75,147.14,167.86,169.36,179.5,199.02,186.05,180.94,175.09,177.34,165.81,221.88,201.05,211.46,205.15,190.31,195.61,185.04,166.13,142.06,153.29,165.3,150.75,168.9,147.21,201.23,183.4,168.76,178.78,194.11,196.91,200.21,197.42,207.8,199.34,189.01,195.81,166.98,156.54,158.88,161.92,160.42,165.88,174.71,175.96,195.67,215.44,207.12,214.57,232.82,227.3,227.14,236.29,222.36,227.8,233.51,216.63,241.82,250.29,246.94,258.37,261.93,272.06,263.66,284.77,293.62,284.61,267.11,269.25,281.54,299.76,295.96,314.68
495,C,False,84.374,81.914,65.256,40.456,59.637,71.44,63.92,62.596,43.134,47.725,41.529,28.803,27.319,25.414,29.841,32.483,28.929,17.085,6.583,2.4117,9.0889,5.9387,9.0767,14.239,19.091,24.347,10.686,9.3848,7.8248,12.857,19.651,10.482,19.802,25.646,10.025,14.34,10.626,15.24,18.338,9.9647,9.126,14.619,12.239,25.392,15.925,8.9865,6.4967,6.3491,12.538,11.653,4.1802,3.8104,8.9234,8.9735,13.887,2.9426,6.3431,6.085,12.021,4.7095,27.443,1.4923,21.106,12.454,7.47,4.5143,7.2071,1.0252,5.942,19.87,24.331,8.8537,1.2505,3.2112,21.243,23.824,4.8044,15.194,20.865,3.7959,20.123,33.325,1.0721,7.873,10.903,10.245,19.938,21.18,7.5717,25.944,25.267,20.981,6.7003,14.241,14.837,12.94,17.357,18.111,10.626,12.6,2.2406,14.914,8.8626,5.0824,15.599,8.5911,17.76,47.042,64.76,48.391
496,C,False,17.989,18.177,21.374,23.651,21.198,18.57,22.197,22.802,20.364,22.257,21.28,21.492,16.464,18.521,18.004,17.07,15.597,18.109,14.377,22.574,19.973,22.253,17.305,22.246,24.279,26.148,23.551,25.873,25.35,26.148,24.683,24.912,23.334,23.85,23.023,25.271,20.85,20.953,21.693,25.518,26.463,33.818,32.053,33.779,29.148,32.489,26.776,33.68,32.438,31.495,33.017,31.923,29.594,38.399,40.337,41.178,42.543,35.347,29.099,37.371,46.591,46.494,43.844,46.03,48.793,48.178,39.412,42.682,41.944,39.202,44.602,36.34,51.203,53.06,49.581,30.717,35.611,37.664,40.91,47.456,36.898,36.264,43.69,43.636,31.213,32.8,52.436,40.277,35.749,14.74,4.5439,13.665,2.9359,14.022,8.122,0.28521,3.5368,8.6349,24.646,16.128,27.897,36.591,35.737,41.731,29.953,68.823,38.077,38.015,33.249,23.0
497,C,False,0.0,0.0,0.090089,0.22091,0.14003,0.61835,0.1825,0.59481,0.57084,1.4269,0.97125,1.4152,0.69138,1.7615,5.017,1.8052,9.0553,8.7966,3.4144,4.8276,43.618,19.246,79.217,64.72,110.86,95.795,110.72,102.65,99.075,86.227,103.02,70.82,92.404,70.029,89.913,96.916,90.31,91.261,95.582,91.351,96.663,94.345,95.208,94.438,92.415,96.174,104.24,101.23,102.42,97.61,99.425,96.219,95.426,99.154,98.634,99.011,98.982,98.344,101.9,103.72,103.13,104.56,99.377,95.965,88.067,82.451,92.036,98.743,91.16,102.63,98.263,96.03,95.249,62.445,93.563,91.889,101.72,93.507,78.097,90.547,89.595,110.63,90.937,95.588,91.118,95.07,97.62,94.383,97.052,101.04,104.98,102.02,102.62,103.06,99.176,99.36,105.86,95.068,105.75,467.44,113.05,106.39,111.14,104.86,102.44,112.22,109.23,109.51,122.35,114.35
498,C,False,110.2,97.869,86.536,85.916,91.219,86.217,99.002,83.855,88.845,77.513,79.877,94.824,108.84,113.23,110.57,119.56,120.88,150.16,133.98,127.2,120.93,124.52,125.5,137.27,139.27,136.81,91.472,89.618,91.448,90.481,71.091,97.839,94.344,69.257,80.978,88.71,84.269,99.504,96.722,105.61,97.776,98.937,85.379,90.403,113.77,103.9,112.53,107.41,115.19,116.37,119.3,124.71,129.09,108.75,118.89,118.51,114.73,108.06,96.917,96.509,82.915,77.937,89.895,79.957,87.658,68.999,74.223,87.505,100.44,98.794,109.56,122.18,124.43,128.82,145.18,128.96,115.6,119.55,124.26,133.29,122.96,72.93,67.78,62.805,54.734,74.596,57.444,58.723,62.299,74.111,50.579,66.857,59.583,64.363,104.42,91.525,79.496,79.217,77.137,85.267,87.768,91.428,82.443,63.973,86.783,82.432,118.4,106.52,99.408,87.12
499,C,True,24.015,27.119,37.365,36.476,59.274,48.415,63.561,53.237,55.945,49.202,82.83,92.928,104.05,107.91,107.77,105.22,101.36,110.52,141.38,176.36,169.12,171.73,180.93,159.94,166.91,153.42,164.56,179.94,166.94,164.68,173.52,160.83,177.14,162.67,168.13,171.84,175.14,181.6,205.45,187.12,177.14,153.64,171.94,219.9,210.18,120.08,117.73,124.38,130.26,128.25,139.87,161.16,180.23,184.69,180.0,214.9,212.04,212.57,190.77,217.17,221.92,212.14,186.2,182.59,187.12,167.68,159.2,185.68,176.69,163.62,139.86,139.69,142.84,123.9,126.49,137.0,141.56,134.49,143.92,138.21,138.9,149.32,171.57,181.83,178.0,163.53,204.91,200.9,203.1,208.84,226.61,220.17,237.85,221.66,219.28,222.47,209.32,227.01,207.62,193.04,174.73,173.63,182.01,180.58,181.94,197.81,193.12,192.52,212.15,197.26
500,C,False,54.961,64.113,56.397,49.259,55.41,69.979,73.194,61.04,62.284,56.225,59.571,58.112,62.206,56.324,60.292,55.746,71.21,72.378,68.794,67.773,73.876,76.335,67.757,80.112,69.562,56.147,79.01,78.157,66.562,66.709,75.149,77.01,80.425,94.575,83.679,80.241,55.843,76.225,64.474,63.753,53.529,70.574,57.931,64.617,73.264,68.794,46.622,52.051,62.907,57.118,47.319,57.461,60.169,78.147,67.445,76.894,59.302,61.289,61.692,60.572,66.239,54.43,76.955,79.658,75.786,73.519,73.562,65.008,61.869,63.287,64.34,58.378,79.744,67.068,68.113,64.541,61.718,63.358,61.804,64.419,62.817,71.702,83.015,92.416,82.686,68.488,83.298,74.204,74.976,67.86,80.446,82.399,85.314,91.304,69.04,81.321,87.128,74.948,67.561,85.618,83.245,64.605,54.114,64.168,48.924,59.933,61.955,58.28,61.818,51.859
501,C,False,69.169,33.72,60.03,57.166,60.484,42.563,45.573,63.563,64.122,51.699,62.021,52.355,48.922,52.754,35.737,18.07,10.713,19.988,19.155,22.401,22.443,13.144,17.812,23.81,24.807,15.793,18.347,1.1454,5.0368,3.8065,10.385,2.8476,18.854,7.3203,9.4693,6.8911,2.7363,6.923,33.644,21.293,20.884,21.25,18.363,19.364,3.4075,11.318,2.3916,19.462,11.803,14.829,18.086,15.444,17.388,21.623,33.12,37.252,3.8916,1.307,18.995,10.84,13.385,8.1887,18.651,15.273,17.356,2.4929,7.4929,25.899,11.099,1.1161,67.62,2.5917,10.495,42.49,43.137,5.6684,22.587,35.188,26.57,20.558,112.1,47.334,71.866,40.278,61.134,15.402,17.214,9.6409,41.766,43.488,32.468,72.299,100.28,60.722,68.363,70.18,87.893,59.352,44.089,2.789,51.418,59.682,62.891,67.923,61.886,35.35,105.4,96.258,145.02,152.42
502,C,False,182.05,188.02,199.38,179.84,168.35,173.74,164.1,184.86,190.41,192.01,194.69,169.48,179.67,192.0,174.85,173.06,189.36,184.97,190.04,188.7,183.5,165.76,181.96,189.53,201.98,182.37,169.59,165.26,163.3,183.9,192.72,183.41,158.08,169.52,179.02,184.2,185.74,141.59,167.5,177.04,154.95,153.56,144.88,158.46,142.24,144.26,142.46,136.84,122.46,105.65,90.234,88.639,78.148,85.276,87.789,67.75,83.461,84.715,92.482,91.344,93.8,96.692,181.74,171.67,137.15,141.12,155.45,162.41,164.64,176.57,184.67,157.19,158.17,185.5,168.77,161.46,145.78,141.11,141.03,111.26,121.16,97.832,112.26,107.22,107.41,119.09,106.89,106.85,81.371,104.71,109.65,99.941,69.728,72.116,81.473,85.987,76.743,71.873,51.466,60.791,62.391,65.559,55.226,60.495,55.097,89.025,78.408,102.7,89.492,84.58
503,C,False,17.859,42.421,44.371,42.68,45.434,35.508,45.709,46.11,45.761,20.467,45.33,49.436,88.649,53.085,49.656,60.256,49.504,37.869,46.149,50.27,60.689,48.292,59.188,47.268,70.718,32.266,36.055,12.985,29.159,16.829,55.256,61.121,43.979,57.463,30.218,64.927,56.274,47.676,31.111,49.668,45.417,34.916,38.043,52.649,34.56,49.134,40.633,55.325,38.24,35.095,49.944,43.34,57.924,43.57,102.36,43.107,59.014,44.754,43.142,56.635,89.656,48.011,5.6523,63.324,44.379,62.719,25.28,26.419,44.842,34.129,21.292,16.17,28.793,24.709,23.765,17.224,24.709,21.519,24.105,17.388,10.965,4.0582,11.377,0.14819,16.904,8.7196,9.8638,12.41,17.275,26.07,25.664,1.3788,4.8305,5.3686,20.034,12.142,59.342,44.734,3.9039,70.929,43.322,47.418,11.104,110.69,62.729,86.871,73.511,109.07,99.453,29.345
504,C,False,219.66,221.05,207.45,240.19,262.65,247.69,260.74,255.98,261.39,254.05,278.18,267.67,266.02,250.8,245.12,244.94,261.87,268.16,284.15,298.12,265.51,309.19,287.55,331.64,317.16,315.17,316.33,327.73,330.22,337.18,344.81,336.41,353.84,365.88,375.85,355.46,352.5,343.8,339.32,344.14,318.75,347.31,344.07,339.71,336.91,352.3,346.08,359.77,344.35,366.29,355.24,348.58,351.68,350.4,337.19,341.49,320.93,323.1,295.91,303.54,296.77,290.74,299.06,297.15,285.2,310.27,304.5,303.84,298.61,302.3,281.96,301.32,338.4,326.2,322.29,320.01,328.13,315.03,320.05,323.99,321.24,331.83,348.56,358.23,343.41,352.5,344.01,344.89,343.09,357.69,342.67,347.03,380.59,373.54,375.65,362.19,375.84,387.59,393.34,392.16,387.69,384.71,395.09,409.13,417.12,409.69,398.43,413.29,414.8,398.94
505,C,False,204.49,208.87,221.93,213.42,237.77,251.9,252.35,250.69,243.77,232.75,258.04,249.32,227.64,228.96,230.4,217.16,221.81,227.01,235.45,235.08,230.78,255.06,234.17,248.88,255.59,270.13,259.9,259.55,259.65,250.81,250.85,260.05,261.7,269.03,270.13,250.93,265.02,253.7,267.67,269.73,256.6,262.12,254.51,244.13,236.96,224.22,220.56,219.14,190.44,195.25,228.84,210.98,217.46,204.54,187.73,194.27,196.46,200.05,209.01,220.95,203.28,203.39,191.57,217.37,225.6,227.2,238.21,222.69,209.16,209.99,213.07,238.14,224.77,228.49,218.15,208.28,206.91,209.11,221.66,217.51,231.22,198.3,214.58,220.33,213.42,205.59,215.72,212.47,209.19,202.65,208.02,197.6,207.44,206.97,194.03,208.8,200.65,195.65,198.99,193.58,199.13,195.41,188.12,182.99,184.53,180.48,170.44,167.93,166.51,165.54
506,C,False,2.5023,6.372,2.6804,2.2249,0.035351,1.681,4.0791,4.0531,3.0713,3.9427,5.7086,3.6176,3.6971,3.9743,2.6901,6.2026,6.7737,3.909,6.7231,0.037721,0.99452,3.9326,5.0718,5.7338,1.6068,3.6118,4.5099,3.286,7.0556,4.5462,6.7739,4.3936,4.2725,3.2876,7.2866,5.8421,3.9766,7.686,7.8283,4.6261,7.3273,6.0878,3.6921,6.3639,6.1676,7.2023,3.8271,3.4508,4.7913,5.8122,1.9755,4.0126,2.9798,4.2846,2.6358,1.8691,2.8844,3.8118,0.83675,1.0373,0.57511,2.2928,0.53508,0.6297,0.08892,0.40762,0.24106,0.35526,1.2041,3.2739,2.3785,0.44632,0.55842,0.99444,0.92045,1.7502,1.0773,2.0742,0.26028,0.011916,1.5664,0.21286,1.544,1.3956,2.4285,1.662,2.2494,1.0272,2.0948,3.1037,0.96939,1.2003,0.64148,2.9389,3.4245,0.90091,1.534,0.40749,0.14766,0.41726,0.89343,2.0398,2.7347,6.4399,7.3983,8.5192,7.9422,5.8616,7.4131,8.3625
507,C,False,30.553,31.464,24.196,27.098,23.586,3.6739,6.7711,15.227,3.2892,6.2271,10.054,11.425,30.335,22.087,25.479,23.992,7.5184,4.871,17.521,7.1386,8.4374,3.4158,10.837,3.1139,12.055,6.016,0.70005,2.412,2.5621,1.3761,6.5518,13.691,20.027,32.78,35.0,27.877,23.996,22.676,20.168,8.6163,11.871,15.048,40.925,22.454,30.976,34.48,36.216,9.7138,19.292,0.83637,0.44442,5.3133,5.0816,3.6538,1.3723,7.0978,11.431,32.457,16.617,15.653,17.333,7.1008,15.26,7.7483,16.998,29.0,28.511,13.754,17.468,30.727,20.778,38.462,48.785,72.245,67.679,65.796,84.995,85.507,77.939,78.487,61.729,39.181,37.5,59.658,30.058,47.333,57.262,64.608,75.915,83.684,83.827,91.19,100.2,96.114,82.479,96.373,105.81,109.07,106.51,106.96,119.54,103.03,102.52,140.12,140.33,161.31,162.52,158.75,162.07,169.67
508,C,False,19.467,15.992,37.652,23.242,7.9098,14.39,6.8304,11.678,7.7741,0.92827,42.032,15.045,5.1101,23.334,7.2381,8.4007,23.556,2.7352,12.652,21.198,5.6663,11.419,0.018577,1.6226,16.205,11.895,7.3938,19.965,12.918,15.719,8.7495,11.788,23.128,11.982,23.034,13.089,13.977,26.175,18.433,11.634,0.038395,7.8169,0.61974,16.291,16.799,5.381,4.6576,25.803,14.445,9.8475,28.536,19.055,12.563,17.615,2.1779,0.78435,0.063041,5.7979,11.111,0.05746,4.0364,4.0034,4.4218,5.6259,1.7758,5.9895,8.2955,7.6988,1.1171,7.4153,8.2541,7.3593,24.003,13.548,23.992,6.8843,3.2579,8.7225,11.557,8.7899,1.5871,23.799,16.701,14.835,11.969,13.434,13.035,8.2123,7.4254,12.24,12.213,5.8218,0.81827,9.5558,9.2335,21.186,12.875,11.516,8.0181,12.005,11.182,1.416,23.924,7.4481,10.199,14.963,10.336,7.2197,4.0707,9.8873
509,C,False,30.611,29.411,29.22,27.914,28.59,28.148,24.648,23.961,28.46,25.156,26.934,23.773,24.706,22.815,21.58,22.614,25.065,27.204,24.877,22.074,25.075,24.22,30.843,28.819,29.9,27.968,30.032,28.308,32.864,31.422,33.655,33.843,36.972,38.515,44.29,43.107,47.242,46.691,43.918,45.348,47.987,41.016,38.039,32.37,35.882,33.256,38.221,34.524,32.335,34.05,35.674,41.348,37.423,39.07,41.502,39.656,44.394,44.743,47.996,47.743,44.632,46.125,46.244,45.606,48.106,44.948,50.703,49.062,51.243,47.753,49.789,53.237,53.697,55.199,62.263,62.431,64.271,61.407,56.985,53.932,49.765,48.281,63.162,61.678,66.265,67.783,68.696,72.462,69.923,57.071,62.765,75.072,70.104,57.296,58.545,67.751,62.752,52.424,49.259,59.594,51.263,50.361,48.202,53.779,49.546,47.089,50.239,38.901,37.179,40.441
510,C,True,1.4671,5.8951,15.375,67.342,79.526,89.325,79.164,80.52,72.21,64.908,66.732,61.129,25.582,60.45,60.378,66.158,54.501,61.041,65.469,78.252,68.187,75.864,60.027,65.646,101.76,70.492,77.499,63.184,67.014,100.07,71.731,82.934,84.169,47.035,71.179,46.929,66.522,70.859,64.923,83.514,60.202,30.236,66.629,56.444,107.05,78.042,0.3402,80.556,100.86,36.139,48.666,55.966,79.92,73.686,66.125,60.883,80.251,71.446,85.004,74.414,52.196,45.573,47.86,64.874,69.305,93.349,54.203,46.677,74.077,64.061,36.493,41.549,57.153,47.981,36.674,47.279,55.538,52.969,40.835,21.259,36.411,73.583,71.062,58.17,43.626,58.114,56.963,80.61,58.709,58.845,41.861,41.663,28.667,56.033,64.93,45.127,42.223,35.584,34.672,0.095995,30.17,24.414,54.628,40.567,50.011,71.123,65.636,70.284,69.995,53.903
511,C,False,121.76,124.17,114.07,112.65,112.12,118.32,111.41,136.27,122.38,131.2,135.67,124.23,137.06,169.2,148.15,123.55,136.12,124.68,128.3,167.64,159.44,144.41,156.78,125.48,125.66,126.2,134.26,121.27,126.61,122.42,108.43,118.46,98.768,69.305,100.17,118.97,117.96,101.47,92.739,61.438,93.199,72.589,77.61,66.85,94.726,68.147,66.493,69.322,92.651,75.058,57.018,77.872,75.944,66.372,80.639,76.232,87.845,75.797,72.023,78.13,85.235,83.887,85.325,81.802,78.784,98.351,89.2,104.63,148.51,132.2,111.99,107.6,102.59,111.49,105.96,118.38,108.58,113.27,93.796,97.844,98.695,87.569,87.282,88.46,54.491,50.928,77.225,59.881,48.043,55.817,53.129,30.231,46.175,68.09,71.869,66.594,46.912,64.097,57.335,31.027,37.303,25.586,28.542,5.6607,14.56,17.95,28.787,43.905,48.062,62.424
512,C,True,32.886,23.018,21.972,17.267,13.973,25.368,10.474,7.1404,14.407,1.1777,7.2665,10.152,11.588,36.343,34.234,38.182,38.012,31.46,54.835,53.281,45.577,59.051,57.61,55.015,40.201,39.15,42.254,21.211,46.613,49.406,27.485,41.833,43.82,44.047,48.438,71.587,46.276,35.423,34.236,36.252,30.636,34.784,47.153,41.437,46.787,22.508,16.222,32.358,31.504,33.89,22.048,16.731,0.85268,3.8725,9.0086,8.6339,7.5238,4.2746,18.862,20.626,27.293,16.023,4.8718,29.49,22.407,16.05,12.031,6.7679,4.1524,29.081,17.031,26.703,24.05,33.379,43.428,47.348,57.475,49.262,65.434,74.415,71.679,76.671,71.445,76.882,51.985,52.697,44.716,48.678,45.759,60.07,46.749,54.789,46.409,61.689,49.432,45.973,40.797,36.221,34.798,24.589,19.751,23.769,36.481,24.338,18.033,20.754,29.158,12.969,32.837,29.298
513,C,False,81.95,83.54,109.88,97.648,43.592,113.18,92.222,77.165,90.192,99.784,95.706,67.401,61.843,123.14,79.282,96.338,102.52,113.83,83.542,89.434,126.69,118.45,93.745,112.06,111.01,126.0,148.68,153.23,116.19,109.15,111.75,123.46,134.53,170.25,137.33,161.09,179.44,143.63,166.31,131.36,151.05,166.94,168.24,154.82,154.48,154.98,172.31,172.39,155.09,162.38,163.03,144.77,137.0,164.45,166.73,169.46,141.24,142.45,125.74,143.32,143.9,158.96,135.54,162.2,198.08,190.65,157.22,149.73,124.42,184.85,194.18,196.01,202.72,192.51,199.09,231.94,242.61,196.39,218.14,225.81,227.15,220.79,216.3,195.28,218.78,193.69,200.96,208.32,197.11,180.38,214.79,198.33,209.03,207.05,217.46,221.05,217.41,229.19,219.88,207.31,213.88,221.62,213.3,190.63,205.19,182.07,208.01,217.92,211.93,221.54
514,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011529,0.0,0.0,0.0,0.0054276,0.060822,0.22643,0.54824,1.0526,0.87273,1.5445,1.5548,2.9433,6.9334,9.773,14.632,20.489,29.581,32.221,25.68,37.663,43.788,35.172,68.005,71.475,68.425,59.944,69.745,39.484,61.555,49.174,51.909,57.837,63.753,51.952,62.169,62.597,62.144,51.744,53.43,55.676,68.043,55.448,64.09,60.443,73.281,65.343,62.821,75.686,72.332,65.012,66.353,68.776,54.204,61.254,44.352,53.566,42.644,40.875,55.004,45.967,55.723,68.096,52.023,48.446,78.2,65.874,55.323,50.958,69.849,71.553,65.351,77.565,72.093,72.714,76.397,75.137,82.609,81.974,99.839,106.71,84.087,92.115,113.96,109.05,93.427,124.56,144.3,148.44,140.4,124.16,57.617,156.24,154.22,123.18,89.199,119.53,99.005
