,FLARE_TYPE,COINCIDENCE,slf_1,slf_2,slf_3,slf_4,slf_5,slf_6,slf_7,slf_8,slf_9,slf_10,slf_11,slf_12,slf_13,slf_14,slf_15
1260,B,False,23.608,24.245,32.626,25.482,30.049,29.341,32.942,36.697,29.701,28.105,27.276,28.751,30.783,29.001,29.617
1261,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,B,False,22.364,22.58,22.615,22.663,22.809,22.762,22.319,22.546,22.963,22.802,22.991,22.798,23.097,23.088,22.793
1263,B,False,0.0,0.0,0.0,8.505,8.2849,0.0,6.8319,5.5935,5.5827,5.6922,5.6922,4.9827,4.7852,5.0497,4.8859
1264,B,False,64.931,68.702,71.183,63.161,56.888,58.668,59.599,73.466,21.649,67.671,59.908,66.851,59.014,59.938,66.803
1265,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,B,False,15.766,16.677,16.368,16.061,16.648,16.972,17.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,B,False,16.225,16.365,15.715,15.14,15.079,15.484,14.832,15.001,13.717,14.306,13.468,13.363,13.834,13.66,13.972
1268,B,False,22.175,21.653,22.131,23.241,23.626,24.386,23.443,23.841,24.233,25.916,24.092,24.781,24.862,24.503,23.863
1269,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.747,24.863,23.072,22.636,22.027,21.463
1271,B,False,15.883,15.887,15.583,15.599,15.73,16.192,16.581,16.094,16.313,16.639,16.948,17.035,16.987,16.922,16.859
1272,B,False,23.339,24.244,24.323,23.814,24.581,23.894,23.628,23.563,22.913,22.692,22.884,22.084,23.089,22.766,21.99
1273,B,False,32.925,35.487,33.401,30.058,33.0,33.513,33.686,4.8366,6.0479,31.231,30.39,6.6712,7.0833,7.63,7.7543
1274,B,False,12.199,12.14,12.179,12.406,12.301,12.573,12.169,12.149,12.346,12.386,12.504,12.809,12.69,12.52,12.66
1275,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,B,True,24.008,25.552,25.798,25.666,25.603,25.712,26.98,27.221,20.237,19.861,19.499,20.46,20.737,21.382,20.512
1277,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,B,False,19.26,19.317,18.73,18.345,18.259,17.903,17.369,17.324,17.14,17.018,16.955,16.847,16.885,14.211,14.252
1280,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,B,False,12.51,12.285,12.056,11.622,11.951,12.312,12.591,12.591,12.529,12.629,12.96,12.901,13.136,13.148,13.016
1282,B,False,29.334,29.105,29.238,29.39,29.099,28.841,28.622,29.165,29.496,29.052,29.97,29.758,30.252,30.019,30.173
1283,B,False,15.862,16.092,16.125,16.165,16.338,16.394,16.956,17.118,16.733,16.223,16.346,16.313,16.499,16.519,16.801
1284,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,B,False,66.992,67.762,65.599,66.072,63.278,65.547,68.693,71.455,67.672,64.533,62.144,63.943,64.994,66.909,65.762
1288,B,False,0.0,0.0,0.0,2.9122,0.0,2.8709,2.7723,2.6087,2.689,0.0,3.1509,3.6007,3.7478,0.0,0.0
1289,B,False,18.076,18.097,17.918,17.611,17.693,17.773,18.18,17.915,18.334,17.633,18.239,18.964,19.275,19.647,19.442
1290,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,B,False,0.0,3.3971,2.7891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.845,0.0,0.0,0.0
1292,B,False,4.7867,2.48,2.5461,2.5896,2.572,2.5377,5.5115,6.86,7.6633,8.4611,7.8608,6.4636,4.5927,2.2379,4.6217
1293,B,False,21.481,20.9,21.098,20.658,20.352,21.062,20.745,20.614,21.125,21.321,20.842,21.606,21.666,21.899,20.494
1294,B,False,20.87,20.67,20.66,20.63,20.788,20.311,20.101,19.73,20.144,20.418,20.421,20.8,21.072,20.554,21.218
1295,B,False,41.783,41.02,43.581,47.711,43.484,44.929,44.929,43.094,44.399,44.364,45.819,50.48,51.724,47.19,47.735
1296,B,False,28.675,29.847,30.602,0.0,0.0,0.0,29.515,29.126,27.489,28.326,28.188,27.333,27.333,27.904,27.587
1297,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,B,False,24.396,25.182,24.53,24.397,24.656,25.428,24.564,24.848,25.977,25.7,25.075,26.278,27.257,27.663,28.15
1299,B,False,46.972,48.82,48.521,50.582,55.931,52.912,56.725,61.242,61.128,15.008,9.8859,14.913,14.598,14.538,14.649
1300,B,False,0.0,0.0,5.2439,0.0,0.0,5.5502,0.0,0.0,0.0,0.0,0.0,0.0,4.9266,4.6655,0.0
1301,B,False,0.0,296.99,0.0,269.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.05,0.0
1302,B,False,22.543,22.339,22.387,22.437,22.454,22.279,22.146,22.266,22.065,21.837,21.854,22.009,21.876,21.87,21.994
1303,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,B,True,6.9692,6.8827,7.0864,7.0477,7.0464,6.8196,7.2749,7.1255,7.2203,7.1883,6.9298,6.8693,6.836,6.8568,6.7172
1305,B,False,9.6285,11.58,8.4923,11.92,12.871,7.9697,10.214,9.0337,7.8065,8.6561,12.407,11.278,8.8483,10.348,9.7285
1306,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,B,False,21.255,21.324,21.202,21.031,20.642,20.473,19.66,19.639,19.865,18.341,18.097,18.025,18.19,18.07,18.08
1310,B,False,6.5124,6.3773,6.4818,6.5033,6.5323,6.4675,6.5991,6.3969,6.4003,6.2795,6.4646,6.4271,6.3899,6.3486,6.3218
1311,B,False,2.2853,3.2428,1.2917,4.9313,1.2061,7.1827,6.6008,2.46,2.614,1.6037,5.2,3.4808,2.5092,3.8459,5.5811
1312,B,True,38.675,31.172,31.687,30.778,31.088,32.518,34.602,32.229,30.427,27.034,30.983,25.231,24.748,21.691,23.171
1313,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,B,False,67.923,64.943,67.019,72.846,71.274,81.163,69.918,81.38,78.736,67.842,63.736,63.902,57.357,54.269,57.124
1315,B,False,48.884,50.546,51.344,51.746,53.995,54.912,57.502,71.264,60.388,65.607,82.054,89.543,70.876,86.063,92.493
1316,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.169,47.283,35.734,40.923,34.366,35.168,29.074
1318,B,False,0.0,0.0,0.0,0.0,0.0,28.675,29.847,30.602,0.0,0.0,0.0,29.515,29.126,27.489,28.326
1319,B,False,12.747,12.935,13.861,13.506,13.401,13.915,14.411,13.275,12.442,11.184,12.904,14.361,14.966,15.474,15.901
1320,B,False,19.303,20.106,20.325,20.503,21.385,21.353,20.104,21.836,22.43,21.385,20.196,20.322,19.209,18.231,18.019
1321,B,True,12.443,12.16,2.2844,12.135,12.74,13.018,13.354,13.865,14.261,14.625,13.654,13.788,12.842,12.067,12.439
1322,B,False,20.86,20.706,20.546,21.187,21.696,21.475,22.837,23.367,23.992,22.749,23.149,22.892,23.509,23.874,25.112
1323,B,False,25.121,24.916,25.479,24.679,24.383,24.594,24.067,23.996,24.034,23.995,23.958,24.367,24.312,24.184,24.551
1324,B,False,19.055,18.292,18.863,17.679,17.6,17.565,17.557,17.272,18.029,18.426,18.24,17.87,18.169,18.389,18.607
1325,B,False,0.0,0.0,0.0,0.0,0.0,70.789,47.842,49.671,47.689,48.139,49.778,46.342,45.798,42.357,43.517
1326,B,True,17.404,17.646,18.019,18.602,17.657,17.66,17.452,16.225,16.785,16.668,16.667,16.594,16.258,16.208,16.075
1327,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,B,True,15.547,15.397,15.26,15.287,15.212,14.629,14.737,14.724,14.651,14.753,14.857,14.845,14.869,14.254,13.697
1330,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,B,False,4.2008,4.4519,3.7625,3.7333,10.313,5.4162,20.108,0.0,18.059,16.365,15.461,15.675,15.337,16.327,16.096
1333,B,False,18.624,18.55,18.879,19.133,19.103,18.705,18.673,18.734,18.521,18.814,19.039,19.205,19.827,20.016,20.352
1334,B,True,91.55,97.864,106.1,102.78,107.69,104.59,0.0,0.0,0.0,114.57,0.0,112.59,0.0,0.0,0.0
1335,B,False,30.729,25.706,25.556,23.775,29.358,27.725,27.133,22.9,24.145,22.676,21.399,21.636,20.387,21.183,23.473
1336,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,B,False,29.615,30.419,31.169,30.193,30.356,31.137,32.089,32.252,31.185,31.506,32.6,31.682,32.404,29.48,30.126
1338,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.55,80.969,0.0,0.0,22.316,20.343,20.458,20.078
1340,B,False,14.727,15.069,14.972,15.233,15.234,14.767,14.939,14.831,14.529,14.452,14.38,14.225,14.408,14.509,14.763
1341,B,False,0.0,0.0,0.0,0.0,0.0,4.41,4.2888,0.0,4.5452,3.7927,3.4273,3.1635,2.9009,2.6956,0.0
1342,B,False,16.216,15.883,15.935,16.129,15.437,15.576,15.2,15.574,15.57,15.662,16.182,15.668,15.855,15.873,16.313
1343,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,B,True,22.729,22.911,22.447,22.726,22.029,23.214,23.038,22.742,24.073,23.102,23.373,23.782,23.478,22.699,23.104
1346,B,False,42.397,32.201,56.486,49.181,17.63,31.228,26.947,23.367,39.215,23.014,14.28,11.131,5.6168,8.5827,12.302
1347,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,B,False,42.361,43.586,41.245,40.251,41.309,44.869,46.034,45.151,45.535,48.311,45.366,43.286,41.225,39.811,42.2
1349,B,False,37.223,39.036,38.577,43.415,45.59,42.154,38.885,37.527,37.973,37.781,38.359,38.898,37.825,36.531,36.838
1350,B,False,38.457,38.634,39.299,39.237,40.192,39.944,39.34,39.051,38.607,39.34,38.924,40.245,38.674,38.207,38.168
1351,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,B,False,19.429,19.311,19.159,19.24,19.576,19.805,19.448,19.674,19.226,19.113,19.126,18.857,19.002,19.45,18.732
1355,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,B,False,0.0,20.406,20.19,14.711,19.946,19.671,19.753,19.696,0.0,0.0,20.292,0.0,0.0,0.0,0.0
1362,B,False,79.948,79.688,80.972,82.333,83.04,85.274,84.161,82.417,86.457,78.943,78.348,102.69,104.94,118.55,121.21
1363,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,B,True,14.006,13.198,13.198,0.0,14.541,19.026,22.435,29.309,28.008,28.253,28.156,20.427,19.193,20.028,20.873
1365,B,False,5.6225,5.5765,5.6236,5.6724,5.5904,5.5941,5.5618,5.6365,5.5919,5.4662,6.2015,6.139,5.4159,5.3117,5.2446
1366,B,True,30.993,27.633,25.385,24.924,24.319,25.269,24.849,24.922,24.84,19.115,20.236,18.827,18.443,18.238,18.149
1367,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,B,False,13.952,14.515,14.915,16.993,15.586,15.25,15.443,14.87,14.657,14.393,13.638,13.296,13.04,12.764,10.857
1371,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,B,False,28.025,29.223,29.247,28.276,28.106,30.007,28.099,30.33,29.747,27.875,29.556,29.885,30.281,29.611,29.556
1373,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,B,False,28.403,29.039,29.163,29.155,29.206,29.901,30.18,30.677,30.852,31.762,31.865,31.803,32.284,32.847,33.282
1375,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,B,False,30.795,30.337,30.672,30.989,31.318,31.324,31.325,31.128,31.505,31.254,31.498,31.724,32.134,31.692,32.286
1377,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,B,False,11.971,12.019,12.035,11.93,11.789,11.846,12.114,12.079,12.187,12.576,12.414,12.468,12.497,12.645,12.607
1379,B,False,3.4181,3.5175,3.5365,3.5538,3.5061,3.4861,3.4496,3.4303,3.3959,3.4256,3.437,3.4364,3.4133,3.3475,3.2966
1380,B,False,26.646,27.038,28.135,27.497,28.6,28.74,28.236,29.259,29.57,29.214,29.03,29.127,29.746,28.941,29.171
1381,B,False,0.0,0.0,72.845,0.0,0.0,0.0,0.0,119.2,112.13,0.0,67.131,0.0,0.0,76.872,0.0
1382,B,False,20.033,20.291,0.0,19.723,20.291,20.438,0.0,0.0,0.0,20.377,19.915,0.0,20.163,19.984,19.941
1383,B,False,2.5787,2.5917,2.5933,2.5996,2.5933,2.5686,2.6039,2.6221,2.6039,2.5936,2.592,2.5975,2.6225,2.6448,2.768
1384,B,False,14.614,14.67,14.825,14.722,14.878,14.95,14.977,14.936,14.947,14.926,14.908,14.955,15.003,14.991,15.024
1385,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,B,False,2.6674,2.6674,2.4154,2.2612,2.2453,2.1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,B,False,11.733,11.819,11.895,11.357,10.123,10.966,11.275,10.568,10.743,11.049,10.877,11.11,11.149,11.496,11.368
1391,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,B,False,19.319,19.198,18.988,18.985,18.876,18.909,18.52,18.556,18.427,18.2,18.485,18.425,18.186,17.624,17.801
1393,B,False,23.582,23.079,23.545,23.383,24.521,25.734,24.751,23.86,24.581,23.888,23.488,23.263,22.995,24.004,24.85
1394,B,False,33.599,33.355,31.56,29.834,27.338,26.012,25.157,24.975,24.608,24.478,24.531,23.395,22.421,21.564,20.594
1395,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,B,False,21.51,21.334,21.104,20.595,19.674,20.115,20.492,20.126,20.279,19.202,19.475,20.196,19.696,19.546,19.764
1400,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,B,False,2.6351,3.0239,3.0781,3.579,3.7538,3.8373,4.4484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,B,False,3.5266,3.6292,3.5636,3.5856,3.6292,3.7835,4.012,3.7581,4.0393,4.1035,4.1086,4.0979,3.8861,3.7193,3.7422
1404,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,B,False,18.939,19.045,18.606,19.079,19.137,19.848,20.028,20.971,19.901,20.217,19.954,20.078,20.395,20.126,20.46
1408,B,False,92.344,95.772,97.436,97.395,93.424,90.026,91.254,89.836,93.412,91.579,91.25,90.77,90.859,92.165,90.114
1409,B,False,5.5259,5.5934,5.6009,5.5751,5.4896,5.7006,5.566,5.5437,5.5386,5.5211,5.4363,5.4657,5.3699,5.3639,5.3784
1410,B,False,47.488,49.962,49.848,49.849,50.003,49.288,51.818,51.691,51.522,52.783,51.263,53.127,54.063,55.718,50.221
1411,B,False,8.7974,8.7053,13.467,11.953,11.719,12.077,11.591,11.769,10.518,10.997,11.526,11.697,11.949,11.53,10.568
1412,B,True,8.542,8.5472,8.6958,8.6342,6.7004,7.0586,8.6717,8.6597,6.6683,8.5828,8.8378,8.7945,8.8122,8.5428,8.6494
1413,B,False,13.094,13.293,13.278,13.437,13.244,13.558,14.237,14.195,14.392,14.254,14.708,14.798,14.844,15.298,15.272
1414,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,B,False,20.558,20.582,20.288,20.4,20.976,21.496,20.506,20.815,20.779,21.281,21.241,20.996,20.96,19.871,19.696
1417,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,B,False,13.933,19.739,15.108,6.3777,15.753,17.117,12.577,13.89,18.706,13.074,18.477,18.479,12.096,2.5315,21.722
1419,B,True,13.1,13.503,12.911,12.731,12.195,11.728,25.254,23.122,12.059,0.0,12.538,0.0,0.0,0.0,0.0
1420,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,B,False,18.454,18.482,18.407,18.181,18.307,18.217,18.171,18.314,18.164,18.481,18.604,18.61,18.503,18.187,18.439
1422,B,False,12.243,12.535,12.005,11.756,11.818,11.753,11.942,12.013,11.971,12.465,11.981,12.411,12.507,12.835,12.426
1423,B,False,13.945,13.613,13.371,13.951,14.738,14.791,14.673,14.358,14.352,14.149,13.798,13.773,13.851,13.944,13.726
1424,B,False,27.312,27.155,22.568,27.281,27.48,27.408,0.0,27.476,0.0,27.308,27.372,26.828,27.241,27.493,27.438
1425,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,B,True,36.516,0.0,0.0,36.401,35.889,0.0,34.539,35.373,0.0,0.0,0.0,0.0,0.0,37.653,36.426
1427,B,False,21.344,22.156,22.831,24.025,23.836,23.55,21.035,20.966,24.277,21.949,21.902,21.46,22.066,20.928,20.647
1428,B,False,14.252,14.392,13.853,14.027,14.188,14.481,14.059,14.17,13.667,13.685,13.215,13.054,13.126,13.096,12.944
1429,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,B,False,4.8098,5.4917,5.4757,5.3582,4.5786,5.5258,5.222,4.3598,4.4555,5.2928,4.9439,6.8101,6.6556,6.627,6.7096
1431,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,B,True,43.066,44.006,43.163,42.603,43.496,44.187,45.175,47.989,47.087,47.38,47.087,47.836,54.266,53.879,54.537
1434,B,False,2.4946,2.4906,2.5497,2.5668,2.5493,2.558,2.5602,2.5363,2.5049,2.5406,2.6514,2.6559,2.5976,2.7379,2.6054
1435,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,B,False,30.488,29.851,31.157,30.393,30.269,29.29,30.408,29.726,28.371,28.364,27.676,27.34,26.822,26.818,27.042
1437,B,False,19.86,19.197,19.221,19.437,19.614,19.608,19.727,20.06,20.526,20.434,20.537,21.502,21.787,21.875,21.918
1438,B,False,0.0,0.0,0.0,0.0,31.164,32.836,125.89,73.992,72.508,75.568,0.0,96.514,76.035,0.0,0.0
1439,B,False,22.439,22.054,13.75,21.909,22.199,15.684,10.555,7.5929,3.0604,2.8904,25.02,13.316,9.9267,12.593,3.1471
1440,B,False,5.0233,5.1197,5.1877,5.2174,5.1951,5.2218,5.1907,5.2353,5.2673,5.2674,5.2953,5.3332,5.3269,5.3704,5.2962
1441,B,False,0.0,0.0,4.4639,4.3243,4.2763,4.2903,4.2241,4.3772,4.1987,4.1253,3.7014,3.5925,3.7048,3.7923,3.5956
1442,B,True,0.0,0.0,0.0,1.9376,1.9877,1.9904,1.8771,0.0,1.8935,1.89,0.0,0.0,1.9967,0.0,0.0
1443,B,False,34.739,35.078,35.667,35.229,31.434,31.296,30.449,30.702,31.239,31.05,31.128,30.095,29.917,29.493,29.783
1444,B,False,7.819,7.6772,8.3728,89.008,102.18,96.778,111.11,99.731,121.95,100.16,101.59,8.934,10.103,0.0,9.5594
1445,B,False,1.7902,1.8161,1.7571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9599,1.9099,0.0,0.0,0.0
1446,B,False,1.6148,1.7854,1.4942,1.7541,0.55038,0.65073,2.0159,1.6892,2.0647,2.2449,1.0137,0.90714,0.0,0.0,0.0
1447,B,False,7.2153,7.2153,7.5591,126.69,8.2352,7.8617,113.71,91.8,87.066,88.497,92.919,85.51,78.196,82.205,83.23
1448,B,True,4.7623,0.0,4.4373,21.213,4.8316,0.0,13.977,7.1464,0.0,14.588,8.0202,0.0,6.6992,6.1155,0.0
1449,B,False,26.965,27.021,26.127,26.464,25.859,26.225,27.017,27.38,29.015,26.76,27.519,28.242,33.052,28.953,28.472
1450,B,False,40.264,40.96,41.485,41.426,42.154,43.577,46.091,42.829,43.77,43.845,45.309,45.766,46.169,44.485,46.253
1451,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,B,False,4.3568,4.2523,5.0249,4.0015,4.2517,4.569,4.026,4.7095,4.4875,3.9427,4.0,3.9559,13.85,24.921,13.209
1453,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,B,False,8.1873,8.9643,4.5399,6.0176,8.3104,4.2579,6.4307,6.6415,6.0896,6.6933,5.3325,7.2781,6.4562,3.5977,4.1761
1455,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,B,False,14.97,15.319,15.705,15.782,15.637,15.574,15.561,15.832,15.832,15.804,15.926,16.058,15.87,15.834,15.969
1457,B,False,0.0,0.0,0.0,0.0,0.0,0.0,8.8399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,B,False,50.582,55.931,52.912,56.725,61.242,61.128,15.008,9.8859,14.913,14.598,14.538,14.649,14.78,14.903,14.646
1459,B,False,61.94,60.532,59.914,58.415,59.238,58.712,58.332,58.403,59.144,59.373,61.0,59.72,60.213,62.09,64.456
1460,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.657,2.5776,2.4947,2.6077,0.0,0.0,0.0,0.0
1461,B,False,25.093,22.419,26.366,26.095,26.647,26.326,26.449,26.214,26.61,26.528,26.34,26.801,27.076,27.442,27.685
