,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10,g_s_11,g_s_12,g_s_13,g_s_14,g_s_15
174,M,False,45028.0,41805.0,48650.0,48413.0,56516.0,50046.0,45146.0,45898.0,44450.0,38184.0,46083.0,41671.0,49270.0,49461.0,46849.0
175,M,False,53274.0,53473.0,55737.0,57029.0,56536.0,52041.0,53810.0,60119.0,64973.0,53033.0,49130.0,49896.0,54072.0,54703.0,53276.0
176,M,True,64206.0,65607.0,67171.0,65638.0,65054.0,58933.0,72105.0,64244.0,56134.0,65248.0,62946.0,55870.0,61508.0,60047.0,66818.0
177,M,True,68002.0,68362.0,82546.0,92072.0,79247.0,90765.0,85130.0,89819.0,71296.0,75653.0,74030.0,81752.0,83711.0,82956.0,82438.0
178,M,True,83711.0,82956.0,82438.0,83143.0,93129.0,87026.0,92542.0,97385.0,104550.0,105340.0,104300.0,113600.0,102920.0,116290.0,116860.0
179,M,True,102920.0,116290.0,116860.0,107410.0,109160.0,122690.0,114970.0,119730.0,108620.0,115450.0,103820.0,119490.0,115660.0,113660.0,124040.0
180,M,True,117080.0,109790.0,111180.0,106030.0,104510.0,118430.0,119690.0,112680.0,108180.0,117340.0,111320.0,106810.0,108150.0,101210.0,102150.0
181,M,False,117340.0,111320.0,106810.0,108150.0,101210.0,102150.0,109480.0,116090.0,106940.0,105190.0,114700.0,112990.0,120900.0,125890.0,113430.0
182,M,False,109480.0,116090.0,106940.0,105190.0,114700.0,112990.0,120900.0,125890.0,113430.0,118280.0,112960.0,106220.0,118110.0,118050.0,110630.0
183,M,True,113430.0,118280.0,112960.0,106220.0,118110.0,118050.0,110630.0,109260.0,107230.0,105030.0,99489.0,110170.0,112340.0,112860.0,105220.0
184,M,True,118110.0,118050.0,110630.0,109260.0,107230.0,105030.0,99489.0,110170.0,112340.0,112860.0,105220.0,98348.0,105550.0,121410.0,110070.0
185,M,False,113430.0,117620.0,121360.0,115640.0,121940.0,124790.0,116240.0,115600.0,117950.0,117240.0,118220.0,124380.0,135930.0,134670.0,127820.0
186,M,False,209.99,157.34,0.0,436.18,254.4,110.93,36.708,23.246,19.826,0.0,0.0,0.0,0.0,0.0,582.15
187,M,True,117910.0,133620.0,116360.0,132960.0,140680.0,144590.0,147210.0,150520.0,130660.0,142540.0,151630.0,155060.0,148640.0,146650.0,150030.0
188,M,False,140680.0,144590.0,147210.0,150520.0,130660.0,142540.0,151630.0,155060.0,148640.0,146650.0,150030.0,145500.0,147410.0,172500.0,158670.0
189,M,False,155060.0,148640.0,146650.0,150030.0,145500.0,147410.0,172500.0,158670.0,160820.0,162450.0,151660.0,162490.0,170140.0,170460.0,183460.0
190,M,True,188010.0,191060.0,180560.0,187040.0,190600.0,184750.0,200730.0,177500.0,181800.0,167240.0,172260.0,181710.0,181810.0,165410.0,175640.0
191,M,False,177500.0,181800.0,167240.0,172260.0,181710.0,181810.0,165410.0,175640.0,159000.0,162870.0,158630.0,153360.0,147650.0,142520.0,142880.0
192,M,True,117580.0,139330.0,133820.0,123960.0,122660.0,132100.0,118660.0,114220.0,112540.0,117140.0,107790.0,107330.0,122080.0,135400.0,139710.0
193,M,False,118660.0,114220.0,112540.0,117140.0,107790.0,107330.0,122080.0,135400.0,139710.0,131090.0,126260.0,121730.0,125390.0,134300.0,142630.0
194,M,True,134710.0,134530.0,130480.0,138380.0,126700.0,134010.0,120220.0,132310.0,138570.0,121660.0,120800.0,136770.0,129640.0,138620.0,134880.0
195,M,False,136770.0,129640.0,138620.0,134880.0,131350.0,121740.0,126100.0,146780.0,151540.0,163780.0,153900.0,159380.0,151600.0,158850.0,164570.0
196,M,True,174260.0,158610.0,171370.0,155590.0,162510.0,147170.0,153340.0,177510.0,159120.0,164740.0,161940.0,164460.0,159690.0,177650.0,171570.0
197,M,False,185310.0,169450.0,209110.0,177400.0,164600.0,174440.0,190380.0,159910.0,163710.0,158560.0,161060.0,166540.0,165020.0,142920.0,127040.0
198,M,False,144950.0,136870.0,143570.0,153220.0,165110.0,150480.0,156390.0,155850.0,155920.0,161960.0,179420.0,191290.0,167140.0,161060.0,169170.0
199,M,False,55125.0,54994.0,64340.0,64522.0,39982.0,44726.0,43985.0,31448.0,41345.0,33728.0,31977.0,35531.0,46647.0,38088.0,37006.0
200,M,True,200050.0,183240.0,199480.0,168840.0,192020.0,166840.0,169390.0,180600.0,189320.0,176950.0,179010.0,187380.0,166200.0,187110.0,186590.0
201,M,True,107570.0,112740.0,108570.0,108280.0,101210.0,105890.0,101990.0,100770.0,99681.0,86297.0,93976.0,93479.0,106790.0,101270.0,95600.0
202,M,False,99512.0,111100.0,98921.0,107990.0,90780.0,104020.0,102460.0,104280.0,92549.0,95357.0,81481.0,84588.0,77090.0,70392.0,83382.0
203,M,False,77090.0,70392.0,83382.0,83953.0,71023.0,71197.0,71843.0,64592.0,70027.0,71974.0,71273.0,74339.0,78038.0,71121.0,71026.0
204,M,True,253540.0,259010.0,260040.0,274980.0,264010.0,255110.0,241350.0,265190.0,305910.0,315170.0,312310.0,342080.0,329510.0,313980.0,356540.0
205,M,False,328740.0,365190.0,297440.0,304870.0,344910.0,319830.0,327580.0,341190.0,328660.0,305500.0,306170.0,330220.0,312120.0,325750.0,260100.0
206,M,False,319830.0,327580.0,341190.0,328660.0,305500.0,306170.0,330220.0,312120.0,325750.0,260100.0,284440.0,291180.0,323330.0,314290.0,340640.0
207,M,False,244920.0,267100.0,236720.0,248250.0,237360.0,221340.0,232040.0,233130.0,225290.0,284760.0,245310.0,225670.0,233510.0,232960.0,255660.0
208,M,False,14705.0,14677.0,10686.0,10599.0,10330.0,10823.0,80509.0,23474.0,25524.0,25454.0,36322.0,43253.0,17119.0,34380.0,34396.0
209,M,False,62097.0,39952.0,40282.0,66388.0,63112.0,121800.0,152170.0,66840.0,75045.0,32459.0,29086.0,33368.0,28372.0,39758.0,41385.0
210,M,True,6452.8,6431.2,230110.0,10214.0,10902.0,11130.0,10851.0,10450.0,10006.0,9097.7,8496.7,8441.6,8695.5,11185.0,12279.0
211,M,False,15852.0,15045.0,14771.0,15097.0,14479.0,15789.0,14352.0,15334.0,14931.0,15652.0,14811.0,16441.0,13865.0,13398.0,13077.0
212,M,False,31307.0,26041.0,26431.0,37087.0,33040.0,32899.0,36811.0,36579.0,32795.0,28397.0,32975.0,35842.0,34464.0,31511.0,29778.0
213,M,False,3794.1,3530.6,3479.4,3451.4,4143.8,3408.1,3468.3,3509.1,3106.8,3873.9,4159.6,4082.5,3968.5,3683.9,3789.9
214,M,False,0.0,5112.0,16040.0,4491.4,1474.2,1364.5,6116.1,8403.1,1300.1,6203.5,10140.0,1595.3,19184.0,4558.1,3837.4
215,M,False,16040.0,4491.4,1474.2,1364.5,6116.1,8403.1,1300.1,6203.5,10140.0,1595.3,19184.0,4558.1,3837.4,1803.3,6362.5
216,M,False,2916.5,3826.6,3628.6,3101.5,3196.9,3991.0,3036.5,3167.3,3262.0,2937.4,3085.2,3985.0,5107.4,4819.4,4860.4
217,M,False,1551.9,1505.5,1189.3,1391.6,1546.7,1766.5,1205.8,1564.0,1360.6,1671.1,1994.9,1734.5,1455.8,1556.3,2421.3
218,M,False,2785.9,3142.5,3314.1,3345.1,3256.5,3089.2,3524.8,3524.1,2241.1,2418.0,2218.5,2161.1,2134.9,2542.9,2458.7
219,M,True,37574.0,70026.0,83076.0,29170.0,76645.0,51384.0,40371.0,35325.0,35354.0,33128.0,21599.0,38998.0,25230.0,35180.0,14155.0
220,M,True,8230.4,12015.0,16628.0,12465.0,13178.0,15791.0,12945.0,15777.0,14353.0,17295.0,21043.0,16726.0,16800.0,26659.0,18515.0
221,M,True,858.69,320.33,0.0,0.0,161.61,0.0,0.0,162.49,0.0,160.94,79.564,0.0,0.0,0.0,0.0
222,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,M,False,6699.8,6519.0,7183.6,7300.5,6884.4,7189.2,7321.2,7382.9,7338.0,9000.5,9010.5,8527.0,8615.6,8478.0,9739.1
225,M,False,8372.2,8729.0,8448.9,8247.8,7520.6,7471.4,9086.5,8451.3,9261.5,8272.6,8444.3,9213.6,9360.4,8632.2,8046.7
226,M,True,9918.7,9496.1,9577.9,8421.0,10805.0,8816.6,8933.5,8639.5,9962.2,9478.8,9837.0,9620.0,10037.0,11824.0,13850.0
227,M,False,19050.0,19728.0,18997.0,19900.0,20418.0,20384.0,20859.0,21021.0,21338.0,21524.0,22250.0,18993.0,19554.0,22118.0,18273.0
228,M,False,25413.0,26221.0,30205.0,27232.0,29029.0,33878.0,28510.0,21971.0,28548.0,27720.0,24710.0,28050.0,26230.0,27228.0,28319.0
229,M,False,1092.3,1035.9,1044.6,1103.3,1063.6,936.42,1074.3,821.81,764.08,834.28,850.44,675.62,777.81,816.78,795.58
230,M,False,20863.0,16485.0,16567.0,18587.0,17945.0,18319.0,20758.0,20093.0,20067.0,20178.0,19250.0,20164.0,21041.0,22325.0,21930.0
231,M,False,27707.0,26885.0,24962.0,28366.0,28112.0,28709.0,25788.0,24096.0,24969.0,24979.0,25391.0,24120.0,25810.0,21017.0,24306.0
232,M,True,45526.0,61387.0,48798.0,59220.0,51924.0,39020.0,37610.0,37520.0,46356.0,43643.0,32976.0,44278.0,49140.0,37271.0,22467.0
233,M,False,32687.0,31743.0,31131.0,32200.0,31201.0,41938.0,30608.0,31437.0,32670.0,42705.0,43495.0,47218.0,43787.0,46105.0,50922.0
234,M,True,4450.4,4654.9,4842.3,4628.6,4594.5,4698.7,4576.8,4873.6,4879.4,6317.5,6142.6,5982.4,5813.4,6038.2,5751.9
235,M,False,3193.4,3031.4,3140.1,3097.1,3297.9,3237.4,3125.7,3115.4,3298.7,3126.0,3101.7,3156.2,3247.6,3172.1,3044.1
236,M,False,88.731,91.119,100.49,101.02,81.217,83.716,89.216,0.0,0.0,95.127,91.144,267.15,335.48,400.24,438.19
237,M,False,11337.0,9192.5,9250.0,9336.5,7876.2,7850.9,6845.4,8271.3,5778.5,5907.8,6486.3,5427.5,5226.6,5417.2,5448.0
238,M,False,20434.0,18655.0,20028.0,17197.0,17981.0,16124.0,18102.0,17936.0,15317.0,15787.0,12687.0,15118.0,17554.0,18519.0,19907.0
239,M,False,80863.0,68331.0,59939.0,59896.0,79257.0,66969.0,75822.0,73870.0,82723.0,68433.0,73797.0,79002.0,71525.0,77155.0,80489.0
240,M,False,40284.0,31376.0,32734.0,29934.0,33702.0,37389.0,34899.0,35220.0,32809.0,38738.0,38064.0,32002.0,34242.0,38196.0,35631.0
241,M,False,5148.9,5166.7,5697.5,5445.7,4778.0,4813.0,4564.3,3976.6,4797.0,3737.3,4307.5,3782.5,4154.8,3891.6,3220.3
242,M,False,5041.3,4528.8,5045.7,5315.6,3522.2,4439.2,4264.6,4140.3,5417.2,5223.5,5845.6,7748.3,5878.1,7555.3,5947.9
243,M,True,13176.0,12745.0,12462.0,13444.0,13161.0,12954.0,12963.0,12752.0,12506.0,13017.0,13060.0,13182.0,13916.0,13877.0,15202.0
244,M,False,12764.0,12751.0,11773.0,12956.0,13172.0,12597.0,12744.0,13586.0,12981.0,12526.0,11847.0,11624.0,12107.0,12974.0,12904.0
245,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,M,False,37954.0,36675.0,38381.0,34608.0,40324.0,34985.0,38011.0,38822.0,38453.0,33073.0,35641.0,29726.0,31422.0,33210.0,45685.0
248,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,M,False,2407.6,2110.6,1461.3,5006.0,1248.9,1557.9,9376.7,2811.3,4486.1,1489.2,1377.3,1660.3,5210.4,2722.6,4129.2
250,M,False,0.0,0.0,0.0,0.0,98.244,0.0,0.0,1169.7,71.851,0.0,0.0,0.0,0.0,0.0,0.0
251,M,False,14436.0,16432.0,14817.0,9263.1,14241.0,15747.0,4975.8,3512.6,9111.7,14092.0,8304.0,6329.2,4587.4,3519.0,8614.6
252,M,False,6299.5,6647.5,6029.3,6909.3,6186.6,6475.5,6198.1,5286.6,6411.3,5724.3,4558.3,5501.7,7178.9,6745.1,6783.5
253,M,True,22903.0,14444.0,22798.0,23532.0,15373.0,15834.0,26117.0,19942.0,16918.0,15936.0,18058.0,10812.0,13891.0,17660.0,23852.0
254,M,False,23532.0,15373.0,15834.0,26117.0,19942.0,16918.0,15936.0,18058.0,10812.0,13891.0,17660.0,23852.0,20540.0,30493.0,27079.0
255,M,False,29614.0,13695.0,11937.0,7644.6,10551.0,16180.0,7521.4,10431.0,10016.0,10298.0,8504.8,11886.0,9698.5,4495.1,9499.3
256,M,False,20798.0,19559.0,19318.0,22172.0,20100.0,20603.0,20939.0,25178.0,21393.0,22644.0,21379.0,18616.0,19602.0,20169.0,21288.0
257,M,True,10144.0,10624.0,10777.0,10320.0,10762.0,10160.0,10235.0,9932.9,10154.0,9904.6,9811.9,10121.0,10407.0,10477.0,10570.0
258,M,False,10794.0,10238.0,9611.3,10666.0,9790.1,12333.0,10533.0,10957.0,10659.0,10813.0,10234.0,10887.0,11709.0,12187.0,14703.0
259,M,True,3468.3,3304.5,6691.7,6049.1,5682.2,5501.5,5863.5,7018.5,7381.4,6976.6,6773.5,7591.4,9095.6,7294.1,10113.0
260,M,False,27683.0,30600.0,29275.0,27243.0,30242.0,25399.0,26502.0,29324.0,27318.0,28755.0,23325.0,28758.0,29311.0,33153.0,30146.0
261,M,True,26541.0,27443.0,35974.0,30448.0,29299.0,27162.0,28150.0,28528.0,30448.0,28549.0,29091.0,27794.0,37145.0,32706.0,37285.0
262,M,True,81307.0,88746.0,94522.0,88443.0,89067.0,88947.0,90473.0,83594.0,87330.0,85008.0,93263.0,98705.0,91342.0,93183.0,101860.0
263,M,False,98104.0,102020.0,84739.0,101070.0,97794.0,104860.0,96399.0,91753.0,85607.0,91201.0,96612.0,90916.0,79768.0,94078.0,91388.0
264,M,False,84739.0,101070.0,97794.0,104860.0,96399.0,91753.0,85607.0,91201.0,96612.0,90916.0,79768.0,94078.0,91388.0,102110.0,99503.0
265,M,False,14463.0,10458.0,14607.0,14294.0,14833.0,10613.0,10264.0,10375.0,10255.0,15440.0,15486.0,11008.0,10962.0,11192.0,11386.0
266,M,False,112100.0,117950.0,113440.0,115930.0,109770.0,101690.0,110160.0,108150.0,94640.0,110840.0,113300.0,107590.0,108770.0,115300.0,102070.0
267,M,False,115930.0,109770.0,101690.0,110160.0,108150.0,94640.0,110840.0,113300.0,107590.0,108770.0,115300.0,102070.0,100960.0,100250.0,101330.0
268,M,True,42577.0,28052.0,34519.0,69015.0,25889.0,28359.0,91486.0,59662.0,84959.0,82893.0,35309.0,41186.0,71708.0,90029.0,69351.0
269,M,True,13676.0,10863.0,8294.3,3421.8,7713.3,11835.0,3349.7,15645.0,13463.0,1760.7,3960.8,6872.3,8425.3,5641.2,13141.0
270,M,True,1336.8,1371.5,1341.5,1439.3,8223.0,8535.8,8798.0,9440.2,9896.9,9022.3,9363.0,8712.6,8806.2,8328.8,14245.0
271,M,False,8559.6,6939.5,6762.1,7237.3,6818.1,11192.0,10553.0,10081.0,9808.8,9217.1,8233.3,5111.4,5262.2,9345.3,9928.7
272,M,False,9317.8,13490.0,14496.0,12379.0,12060.0,9939.6,9516.0,5410.7,5719.6,5933.1,6205.0,5963.6,5901.6,5476.1,8408.6
273,M,False,5719.6,5933.1,6205.0,5963.6,5901.6,5476.1,8408.6,8986.5,12436.0,5906.0,9360.0,11638.0,12212.0,8372.0,11889.0
274,M,False,22919.0,18399.0,17325.0,21511.0,18088.0,18117.0,18348.0,19138.0,19440.0,20221.0,20231.0,21159.0,21409.0,20462.0,22452.0
275,M,True,24349.0,21518.0,21476.0,22169.0,21765.0,21207.0,32579.0,36629.0,19454.0,20597.0,20329.0,20815.0,31988.0,19602.0,33100.0
276,M,False,29249.0,36651.0,42283.0,32664.0,40704.0,42044.0,51527.0,38357.0,39765.0,49503.0,47380.0,47366.0,46641.0,47753.0,52427.0
277,M,False,5257.0,5281.6,6593.9,6606.6,1348.1,0.0,1377.9,0.0,0.0,7149.1,3599.4,0.0,0.0,0.0,0.0
278,M,False,60334.0,44365.0,45608.0,52614.0,37207.0,41668.0,33161.0,36779.0,36720.0,42739.0,30750.0,28392.0,39853.0,31780.0,31370.0
279,M,True,25459.0,29089.0,29576.0,24413.0,24692.0,27921.0,27656.0,28047.0,26688.0,32117.0,29463.0,27462.0,30584.0,30380.0,33141.0
280,M,False,29576.0,24413.0,24692.0,27921.0,27656.0,28047.0,26688.0,32117.0,29463.0,27462.0,30584.0,30380.0,33141.0,33717.0,30914.0
281,M,False,23495.0,23202.0,23894.0,44344.0,35813.0,56110.0,37536.0,36033.0,37834.0,25262.0,22800.0,32110.0,22848.0,33689.0,23092.0
282,M,False,164.62,637.29,125.43,1035.2,692.97,137.76,726.1,758.21,4874.1,2249.0,4558.8,1908.5,4072.2,2040.4,7725.6
283,M,False,30925.0,25607.0,31074.0,32068.0,32916.0,31588.0,33683.0,28673.0,30080.0,29961.0,29566.0,25861.0,27252.0,25840.0,27781.0
284,M,True,20860.0,25844.0,27275.0,25220.0,24792.0,26767.0,25057.0,24930.0,24042.0,25095.0,21988.0,23637.0,24078.0,26874.0,24198.0
285,M,False,22588.0,23286.0,24157.0,23232.0,24075.0,23305.0,22995.0,22001.0,23446.0,24432.0,23505.0,20255.0,21958.0,21649.0,24003.0
286,M,True,26722.0,34046.0,35357.0,33060.0,29161.0,27190.0,25985.0,30415.0,31205.0,29350.0,27788.0,26787.0,36118.0,33824.0,26281.0
287,M,True,57637.0,59908.0,57968.0,57787.0,62220.0,70367.0,67514.0,68405.0,78700.0,80504.0,70426.0,68256.0,71455.0,72713.0,78752.0
288,M,True,67412.0,77227.0,74077.0,78565.0,79770.0,72548.0,77027.0,82626.0,76516.0,82173.0,79656.0,79819.0,87547.0,71836.0,70279.0
289,M,True,81439.0,87115.0,84901.0,86142.0,89082.0,79938.0,78086.0,74152.0,73374.0,82715.0,93745.0,78651.0,79235.0,70967.0,83389.0
290,M,True,86904.0,83466.0,77048.0,79917.0,80914.0,77679.0,75422.0,86173.0,86341.0,72082.0,76947.0,72459.0,68290.0,76577.0,89694.0
291,M,False,12833.0,13007.0,12347.0,12915.0,11827.0,11047.0,9787.8,9776.2,8215.3,9833.0,10506.0,11025.0,11484.0,10949.0,9170.8
292,M,False,376310.0,406240.0,332150.0,345270.0,349610.0,375500.0,333310.0,369200.0,360400.0,237960.0,328890.0,237590.0,211130.0,86477.0,188050.0
293,M,False,16395.0,16606.0,17103.0,16113.0,13698.0,15710.0,16898.0,15103.0,14038.0,14889.0,14532.0,16384.0,16760.0,15868.0,17507.0
294,M,False,21626.0,15134.0,18401.0,17192.0,10321.0,9731.1,10350.0,15888.0,15739.0,15804.0,15205.0,10238.0,9865.0,18282.0,9820.5
295,M,True,46303.0,39112.0,36234.0,35236.0,34535.0,38064.0,34858.0,40972.0,36724.0,30232.0,34584.0,30537.0,25030.0,26336.0,24994.0
296,M,True,27557.0,25741.0,24542.0,26632.0,23495.0,24152.0,22742.0,22585.0,22481.0,23276.0,26053.0,27368.0,19386.0,16660.0,16713.0
297,M,False,41890.0,48149.0,50139.0,46784.0,45132.0,43945.0,39892.0,44781.0,38998.0,35571.0,38053.0,35228.0,40309.0,36627.0,37515.0
298,M,False,44861.0,93279.0,85046.0,89458.0,120670.0,112050.0,111800.0,121630.0,88998.0,96233.0,98371.0,123940.0,105140.0,67608.0,127680.0
299,M,True,1885.4,1879.3,0.0,4168.7,1838.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,M,False,73999.0,59988.0,68787.0,70326.0,67799.0,69845.0,35120.0,35177.0,60695.0,59944.0,57097.0,57955.0,66726.0,49992.0,48318.0
301,M,False,988.85,1022.4,929.37,941.33,918.17,923.88,858.02,904.1,1143.4,1245.6,966.02,702.93,624.28,681.82,848.33
302,M,True,61746.0,39862.0,33780.0,28605.0,27357.0,29807.0,17091.0,25848.0,37505.0,30136.0,32840.0,41120.0,38028.0,29493.0,52678.0
303,M,False,24593.0,25366.0,24919.0,27333.0,25297.0,13319.0,15965.0,12671.0,17584.0,16482.0,27704.0,20291.0,18012.0,22750.0,16401.0
304,M,True,27923.0,29529.0,29883.0,30546.0,29244.0,31756.0,31577.0,33224.0,34906.0,34233.0,34876.0,34164.0,37480.0,30217.0,33995.0
305,M,False,30546.0,29244.0,31756.0,31577.0,33224.0,34906.0,34233.0,34876.0,34164.0,37480.0,30217.0,33995.0,33244.0,31476.0,28701.0
306,M,False,2266.2,3009.9,3055.3,3080.0,3939.4,3712.5,3823.3,3781.0,3171.3,4001.9,4736.8,3907.2,3856.2,4697.6,4022.0
307,M,True,28233.0,31276.0,30831.0,31143.0,30679.0,29775.0,31832.0,32901.0,35243.0,31338.0,27944.0,29036.0,27810.0,32239.0,29865.0
308,M,False,32590.0,31881.0,33117.0,35140.0,34397.0,31410.0,34327.0,30563.0,29252.0,31682.0,31678.0,31922.0,28763.0,36374.0,29311.0
309,M,False,28763.0,36374.0,29311.0,29991.0,30622.0,30104.0,31170.0,31640.0,32808.0,32420.0,28502.0,30998.0,30081.0,27594.0,27346.0
310,M,False,33227.0,33132.0,38261.0,35660.0,30808.0,34842.0,34026.0,34097.0,30486.0,31945.0,30143.0,32630.0,27355.0,29442.0,29346.0
311,M,False,6575.5,5697.2,5823.8,4835.0,6079.3,4944.2,3874.1,4052.2,4732.1,4606.5,4493.2,4550.6,4521.3,5126.0,3319.8
312,M,True,22554.0,25479.0,28488.0,25724.0,27133.0,27316.0,28169.0,29373.0,27983.0,27601.0,27580.0,23188.0,21900.0,21936.0,26541.0
313,M,False,24115.0,25826.0,29618.0,27030.0,24168.0,25102.0,25817.0,23851.0,25104.0,23195.0,25069.0,25055.0,24146.0,23401.0,20896.0
314,M,True,411480.0,383930.0,394790.0,382360.0,330610.0,342150.0,303180.0,389910.0,349030.0,308920.0,322600.0,244100.0,218040.0,209850.0,231420.0
315,M,True,61919.0,61940.0,43544.0,46238.0,46220.0,36756.0,36632.0,34928.0,37594.0,39795.0,41123.0,43696.0,45636.0,38085.0,26274.0
316,M,True,12902.0,14587.0,14528.0,16514.0,22446.0,22744.0,20239.0,21760.0,23983.0,19827.0,23058.0,21660.0,25065.0,30267.0,34283.0
317,M,False,66695.0,72078.0,71397.0,67720.0,64347.0,98977.0,94096.0,89119.0,75070.0,73893.0,78818.0,80529.0,78717.0,80703.0,69505.0
318,M,False,85178.0,97629.0,80778.0,62834.0,63516.0,61191.0,53079.0,53946.0,60747.0,62613.0,68505.0,49434.0,76669.0,69537.0,71505.0
319,M,False,44626.0,46170.0,56943.0,61056.0,57511.0,82521.0,72950.0,72842.0,58568.0,84576.0,114310.0,56117.0,56020.0,73122.0,61137.0
320,M,False,6943.9,6963.0,6779.3,6854.5,6952.4,6568.7,6820.1,6600.0,6796.3,6661.7,5893.9,5404.7,5451.7,5368.7,5278.2
321,M,True,178950.0,185370.0,191440.0,184570.0,178360.0,191960.0,209820.0,198880.0,218810.0,207650.0,188870.0,170600.0,192800.0,175510.0,193950.0
322,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,M,False,33299.0,29376.0,27148.0,26111.0,24783.0,19698.0,21075.0,27237.0,27298.0,31867.0,30660.0,32717.0,46664.0,52632.0,39854.0
324,M,False,64044.0,32409.0,55857.0,47359.0,61366.0,60445.0,74599.0,97043.0,69841.0,72864.0,109400.0,95482.0,78000.0,118520.0,137020.0
325,M,False,142950.0,229780.0,186270.0,107700.0,98763.0,188560.0,131030.0,110380.0,99976.0,74691.0,144300.0,184780.0,178430.0,116280.0,209510.0
326,M,False,178880.0,64203.0,126030.0,140160.0,154240.0,167540.0,132290.0,159330.0,255800.0,256650.0,200160.0,365100.0,313240.0,270100.0,249610.0
327,M,False,167540.0,132290.0,159330.0,255800.0,256650.0,200160.0,365100.0,313240.0,270100.0,249610.0,371150.0,349020.0,324700.0,305880.0,394520.0
328,M,False,337110.0,364050.0,331580.0,339710.0,350360.0,304760.0,482670.0,366830.0,409680.0,390180.0,348600.0,471800.0,570440.0,361680.0,535780.0
329,M,False,483710.0,279470.0,467610.0,498010.0,300700.0,167250.0,222880.0,101600.0,72002.0,131660.0,136460.0,82443.0,73379.0,84886.0,73684.0
330,M,True,177510.0,146970.0,152820.0,195040.0,182410.0,179190.0,136350.0,173330.0,192340.0,167370.0,166960.0,162600.0,151310.0,172080.0,167310.0
331,M,False,173330.0,192340.0,167370.0,166960.0,162600.0,151310.0,172080.0,167310.0,146240.0,136210.0,137000.0,130070.0,142740.0,145070.0,149420.0
332,M,False,145330.0,127070.0,158520.0,178920.0,199460.0,184450.0,211690.0,215630.0,201040.0,197890.0,212540.0,229790.0,199620.0,223390.0,211390.0
333,M,True,135570.0,174990.0,173520.0,163980.0,173660.0,154030.0,159760.0,131590.0,139840.0,145470.0,155130.0,177850.0,170890.0,142680.0,144190.0
334,M,False,167530.0,180510.0,162420.0,181360.0,213990.0,204430.0,164520.0,189490.0,170010.0,179340.0,171490.0,168140.0,174640.0,164710.0,168550.0
335,M,True,6101.6,4608.4,4655.5,6125.4,6266.4,7761.3,7098.6,7442.0,7720.1,7669.0,5553.6,8026.2,8473.4,7382.4,5778.6
336,M,True,293940.0,301970.0,308260.0,296470.0,308020.0,311340.0,318240.0,325030.0,337840.0,306090.0,305320.0,304440.0,322960.0,310140.0,339570.0
337,M,False,304440.0,322960.0,310140.0,339570.0,271540.0,312190.0,277680.0,290140.0,298620.0,312820.0,307710.0,318350.0,302230.0,306010.0,306050.0
338,M,False,311010.0,307370.0,282540.0,260250.0,302540.0,305750.0,328190.0,316220.0,332140.0,356090.0,358510.0,363110.0,337070.0,342270.0,317230.0
339,M,False,7585.8,7939.3,7999.6,7836.5,7809.3,6628.5,8045.6,7773.6,7499.3,8574.7,8427.1,8324.3,8806.2,9860.1,8894.2
340,M,False,361050.0,332100.0,291430.0,355170.0,338400.0,372900.0,398470.0,422480.0,405800.0,377460.0,405050.0,417030.0,385340.0,386770.0,385020.0
341,M,False,405360.0,449750.0,379850.0,378890.0,396090.0,393060.0,483530.0,451620.0,404140.0,365020.0,387700.0,321090.0,429810.0,370850.0,446980.0
342,M,False,14749.0,13631.0,15427.0,14877.0,14542.0,12871.0,12963.0,12213.0,14423.0,13966.0,12740.0,13237.0,12807.0,15697.0,12557.0
343,M,True,497430.0,484290.0,448240.0,452830.0,616800.0,590860.0,581180.0,628760.0,622450.0,528740.0,516990.0,505090.0,546800.0,558750.0,471740.0
344,M,False,439000.0,530670.0,426750.0,483800.0,467150.0,490080.0,517060.0,492640.0,487150.0,562220.0,541520.0,576480.0,532920.0,496930.0,557950.0
345,M,False,553480.0,454690.0,481010.0,479170.0,477920.0,428680.0,427870.0,435450.0,372630.0,347520.0,352230.0,429720.0,408560.0,389990.0,432870.0
346,M,False,327350.0,361450.0,353570.0,334330.0,330870.0,323480.0,328390.0,342380.0,341270.0,325870.0,338580.0,362700.0,348310.0,354300.0,345150.0
