,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15
209,M,False,30.886,31.669,31.473,31.676,31.357,31.378,30.92,31.121,30.763,29.943,30.524,30.04,30.178,30.009,29.796
210,M,True,41.79,42.014,42.356,42.538,42.633,42.422,42.824,42.832,42.887,42.383,42.281,41.856,41.769,41.435,41.656
211,M,False,44.317,44.41,44.301,44.629,44.38,44.127,44.159,43.914,44.014,43.915,43.753,43.694,43.68,43.644,43.463
212,M,False,50.778,50.383,50.414,50.652,51.034,51.165,50.904,50.705,50.346,50.173,50.136,50.014,50.251,50.074,49.972
213,M,False,44.755,44.794,44.484,44.656,44.53,44.651,44.539,44.622,44.656,44.704,44.588,44.465,44.524,44.57,44.552
214,M,False,18.342,23.808,23.981,27.186,26.853,28.361,30.234,31.853,31.778,31.928,32.777,33.481,31.522,34.427,31.195
215,M,False,23.981,27.186,26.853,28.361,30.234,31.853,31.778,31.928,32.777,33.481,31.522,34.427,31.195,34.829,30.117
216,M,False,53.033,53.566,53.358,53.146,53.215,52.022,51.063,50.719,50.061,49.867,49.57,48.867,48.352,48.08,48.062
217,M,False,58.962,58.677,52.189,57.87,56.917,56.085,55.452,54.825,54.529,53.894,53.651,53.092,52.692,52.952,53.366
218,M,False,48.69,48.421,47.874,47.503,47.095,46.972,46.499,46.142,45.79,45.355,44.704,44.745,44.315,44.51,44.233
219,M,True,40.437,39.006,50.919,54.505,67.081,62.991,67.463,70.213,66.011,69.994,69.121,67.683,69.353,54.785,59.317
220,M,True,38.62,39.699,39.44,39.252,39.384,39.93,40.361,41.318,41.853,41.679,42.581,41.443,42.478,43.22,43.168
221,M,True,44.216,43.361,43.84,43.569,43.451,43.806,44.826,44.571,44.08,45.737,45.336,44.956,45.618,45.914,46.009
222,M,False,46.009,46.611,47.539,47.66,46.508,46.52,45.456,46.175,46.637,47.704,47.657,46.812,46.53,46.836,46.126
223,M,True,45.384,45.719,45.477,45.225,44.451,43.894,44.005,43.015,43.328,43.985,44.556,44.652,44.611,44.943,45.501
224,M,False,50.194,50.355,49.677,49.306,48.848,49.155,49.013,49.897,50.081,50.69,49.7,49.22,47.753,47.294,47.2
225,M,False,50.967,50.792,49.613,50.232,49.542,48.735,47.983,48.379,47.886,46.643,47.454,46.979,48.185,47.256,47.072
226,M,True,74.457,73.887,73.493,73.533,73.653,74.024,73.084,72.23,72.092,71.187,70.347,69.582,69.263,68.585,68.675
227,M,False,76.244,76.295,76.153,76.976,75.99,74.807,74.887,74.727,75.077,75.338,76.405,76.179,76.398,77.798,77.891
228,M,False,76.688,75.859,75.921,75.625,75.638,75.978,76.443,76.511,77.455,78.26,78.821,79.784,80.633,80.788,81.73
229,M,False,37.603,36.895,36.379,36.233,36.226,36.049,35.484,35.284,35.108,35.056,35.299,35.453,35.256,35.515,35.78
230,M,False,69.353,69.897,70.239,70.161,70.611,70.841,71.095,71.691,71.229,71.825,72.221,71.736,71.758,71.841,71.37
231,M,False,61.7,61.749,62.457,62.185,62.407,62.757,62.625,62.85,62.191,61.932,62.004,62.199,61.812,61.498,61.23
232,M,True,46.984,47.082,47.099,47.437,47.601,47.758,48.297,48.806,49.141,49.084,49.278,49.876,50.15,49.949,50.38
233,M,False,51.816,51.904,51.83,52.088,52.085,52.53,52.715,52.475,52.298,52.224,52.198,51.979,51.859,51.428,51.379
234,M,True,65.454,66.225,65.46,65.967,65.554,66.02,65.81,65.607,65.322,65.581,65.415,65.02,64.915,64.967,64.766
235,M,False,66.469,67.384,67.303,67.296,68.216,67.806,67.733,67.925,67.502,66.906,66.527,66.488,65.494,65.432,65.362
236,M,False,72.198,74.338,67.188,66.66,65.729,62.814,61.513,63.212,63.549,63.864,68.279,69.649,70.781,72.144,75.834
237,M,False,63.348,63.663,64.084,63.753,63.054,62.436,62.312,61.445,61.142,60.983,61.048,61.011,60.919,61.229,61.132
238,M,False,59.91,60.187,60.594,60.31,59.795,60.181,59.529,59.043,58.378,57.643,56.561,56.114,56.112,55.728,55.69
239,M,False,80.248,80.537,79.624,80.104,79.029,78.902,79.314,79.641,78.864,78.577,78.36,78.466,79.408,79.569,79.899
240,M,False,74.079,74.023,73.406,73.338,72.82,72.663,72.941,72.896,74.268,75.623,75.58,76.908,77.828,77.655,77.708
241,M,False,61.511,61.345,60.494,59.673,59.038,59.444,59.147,59.406,59.825,60.048,60.852,61.135,61.458,61.822,61.996
242,M,False,44.297,45.106,45.727,45.326,45.788,46.397,46.839,46.671,47.031,46.986,46.536,47.198,46.708,46.382,46.039
243,M,True,48.188,48.173,48.18,48.388,48.152,48.06,47.632,47.67,47.371,47.8,47.685,47.778,47.839,47.973,47.524
244,M,False,48.731,48.575,49.662,49.888,49.838,50.427,50.264,50.349,50.415,50.709,50.547,50.436,51.109,50.686,51.232
245,M,False,32.261,31.859,32.101,32.179,31.855,31.818,31.516,31.44,31.689,31.267,31.405,31.459,30.572,30.825,30.361
246,M,False,40.339,40.315,40.395,40.686,41.115,42.054,41.551,41.766,42.306,41.754,42.53,42.384,41.699,41.16,41.482
247,M,False,51.521,51.535,51.73,51.943,52.327,52.717,52.795,52.642,52.544,52.295,52.089,52.528,52.521,52.379,52.264
248,M,False,38.216,39.112,38.495,38.458,38.815,38.8,37.645,37.437,37.076,36.985,36.505,36.494,36.177,36.532,36.064
249,M,False,29.719,29.773,30.751,30.04,30.973,30.006,31.773,30.733,30.719,30.959,30.146,31.024,30.087,30.422,29.716
250,M,False,29.074,29.515,29.819,29.646,29.596,30.174,31.061,30.445,29.81,31.136,31.632,31.471,31.911,32.66,31.099
251,M,False,36.604,36.123,36.302,36.524,36.713,36.44,36.796,36.704,35.791,36.357,35.768,36.853,36.327,36.741,36.81
252,M,False,64.509,64.614,65.054,66.08,66.298,66.122,66.233,66.375,65.747,65.658,66.035,66.528,66.616,65.742,65.922
253,M,True,62.477,61.786,61.62,62.019,62.195,62.17,62.017,61.262,61.341,60.72,60.216,60.693,60.685,60.341,60.092
254,M,False,62.019,62.195,62.17,62.017,61.262,61.341,60.72,60.216,60.693,60.685,60.341,60.092,60.494,61.139,61.582
255,M,False,29.515,29.82,30.175,29.607,29.723,29.993,30.297,30.057,31.171,31.733,31.608,31.972,32.051,32.607,33.206
256,M,False,56.183,56.048,56.232,55.906,56.248,55.889,56.465,56.389,56.139,56.568,56.591,56.348,56.217,56.503,57.298
257,M,True,64.407,64.72,64.969,65.565,65.545,65.715,65.976,66.334,66.791,67.172,66.827,67.496,67.331,66.511,66.82
258,M,False,68.073,67.256,67.466,66.989,66.767,66.639,66.655,66.027,65.889,65.971,65.91,66.145,66.327,65.306,65.11
259,M,True,55.404,55.734,56.478,56.532,56.824,56.585,56.691,56.589,57.009,57.245,57.81,58.148,58.643,59.037,59.452
260,M,False,67.334,67.063,66.806,66.229,65.695,66.069,65.516,65.538,65.498,65.158,65.317,65.183,65.566,65.74,66.676
261,M,True,65.433,65.014,65.299,65.311,65.528,65.841,65.957,65.429,65.47,65.901,66.292,66.162,66.046,66.685,66.974
262,M,True,73.004,73.491,73.547,74.315,74.759,75.081,74.867,75.65,75.725,76.222,76.55,76.423,76.378,76.24,76.786
263,M,False,76.821,77.06,76.984,76.613,76.618,76.867,77.243,77.98,77.492,77.245,77.03,77.352,76.312,76.172,75.66
264,M,False,76.984,76.613,76.618,76.867,77.243,77.98,77.492,77.245,77.03,77.352,76.312,76.172,75.66,75.482,74.639
265,M,False,51.308,50.933,50.943,51.227,51.251,51.298,51.52,51.37,51.374,51.68,51.74,52.079,52.321,53.038,53.57
266,M,False,73.091,73.742,73.801,74.039,73.741,73.579,73.836,73.712,73.988,74.261,74.364,73.946,74.079,73.92,73.186
267,M,False,74.039,73.741,73.579,73.836,73.712,73.988,74.261,74.364,73.946,74.079,73.92,73.186,72.452,72.685,72.596
268,M,True,0.0,0.0,0.0,0.0,0.0,15.302,19.67,23.535,24.63,27.947,35.763,31.435,32.387,32.376,38.666
269,M,True,30.315,29.885,30.151,30.789,30.705,30.398,30.526,30.655,31.202,30.815,31.25,31.514,31.988,33.71,36.337
270,M,True,46.258,46.433,47.094,47.156,47.399,47.796,47.63,47.741,47.239,48.146,48.751,47.971,48.377,46.824,49.062
271,M,False,47.909,48.521,49.469,50.429,49.664,49.671,50.733,50.614,50.636,48.939,54.111,53.529,51.52,51.924,51.054
272,M,False,51.569,50.426,50.39,49.527,49.355,50.873,50.83,51.359,49.938,49.165,49.933,49.705,49.754,49.767,50.159
273,M,False,49.938,49.165,49.933,49.705,49.754,49.767,50.159,49.323,49.849,50.592,49.788,50.596,48.915,49.382,48.454
274,M,False,53.401,53.54,53.572,53.906,55.098,54.925,54.977,55.863,56.852,56.782,55.63,55.787,56.677,54.718,55.732
275,M,True,52.639,52.768,52.84,53.149,53.171,53.21,53.114,53.46,53.404,53.871,54.11,54.367,54.481,54.803,55.556
276,M,False,47.98,47.397,47.303,46.811,46.846,46.787,46.545,46.26,46.382,47.107,46.895,47.502,47.698,48.087,48.517
277,M,False,50.879,51.314,51.117,51.686,51.29,51.16,51.005,51.596,51.474,51.344,51.504,51.465,51.966,52.01,52.061
278,M,False,44.988,45.522,45.714,45.459,45.258,45.614,45.677,45.774,45.239,45.377,45.306,44.49,44.488,43.757,43.244
279,M,True,66.363,67.289,66.203,66.431,67.305,66.06,65.546,65.063,64.815,64.113,64.38,64.423,63.789,63.452,63.958
280,M,False,66.203,66.431,67.305,66.06,65.546,65.063,64.815,64.113,64.38,64.423,63.789,63.452,63.958,63.81,64.757
281,M,False,42.888,42.987,42.374,42.336,42.17,41.847,41.269,40.934,40.593,40.328,40.436,40.35,40.008,39.602,39.393
282,M,False,30.414,30.183,30.231,30.603,30.444,30.474,31.609,30.421,31.626,32.134,30.959,31.947,31.285,30.641,30.625
283,M,False,58.968,58.399,57.976,58.118,57.621,57.546,57.714,57.913,57.528,57.536,57.396,57.554,57.6,57.797,58.242
284,M,True,62.411,62.995,63.471,63.389,63.587,63.813,63.836,64.085,63.933,64.119,64.167,64.924,64.446,64.692,64.099
285,M,False,64.116,64.384,64.451,64.739,64.558,64.613,64.732,64.377,64.424,64.487,63.915,63.498,62.54,62.79,62.107
286,M,True,44.672,44.988,44.945,44.676,44.685,44.802,44.303,44.105,44.334,44.15,43.986,43.939,43.939,43.798,43.86
287,M,True,45.768,45.789,46.46,46.891,47.358,47.666,47.993,48.671,48.851,48.98,49.24,49.464,49.803,50.138,49.866
288,M,True,54.691,55.186,55.012,55.232,55.452,55.507,55.355,55.511,55.442,54.881,54.41,54.051,53.749,53.814,53.5
289,M,True,59.992,60.437,60.35,60.658,60.852,60.769,60.428,60.098,59.81,59.52,59.238,58.941,58.784,58.411,57.938
290,M,True,61.202,60.779,60.41,60.372,60.243,59.751,59.161,58.771,58.858,58.812,58.624,58.131,57.991,58.391,58.639
291,M,False,81.295,81.197,81.461,80.889,81.122,80.803,79.444,79.453,80.312,79.6,80.904,79.227,77.762,78.431,79.188
292,M,False,33.255,32.896,32.898,32.079,32.426,32.719,31.114,31.636,32.771,32.028,33.91,32.904,33.388,33.652,33.387
293,M,False,46.091,46.478,46.44,46.349,46.054,45.822,45.469,45.3,44.646,44.227,43.824,43.857,43.984,43.917,44.099
294,M,False,36.671,37.089,36.906,37.048,36.996,36.406,36.066,35.717,35.868,35.575,35.673,35.448,35.168,35.119,34.716
295,M,True,71.572,72.295,73.134,74.099,75.825,75.711,76.554,77.116,77.306,76.948,77.062,77.018,77.94,77.778,77.177
296,M,True,77.206,76.994,76.37,75.833,75.612,74.811,75.087,74.158,74.287,73.062,72.877,71.882,71.594,70.413,70.573
297,M,False,65.004,65.38,65.427,65.186,65.514,65.833,66.26,66.984,66.925,66.921,66.923,67.128,67.613,67.112,67.776
298,M,False,36.667,37.275,36.013,38.275,37.364,36.199,38.196,37.261,37.959,37.065,37.367,37.281,37.571,36.288,37.923
299,M,True,48.058,48.435,48.464,47.982,47.96,47.362,47.435,46.988,47.159,46.818,46.117,46.052,45.269,45.224,45.338
300,M,False,45.293,45.247,45.328,45.574,45.294,45.445,45.602,45.948,44.801,46.042,45.83,45.528,45.525,45.858,45.889
301,M,False,52.871,54.015,54.618,54.848,54.777,54.634,55.109,55.48,56.043,55.745,55.494,55.377,55.397,55.086,55.152
302,M,True,33.573,33.603,34.619,35.526,35.85,35.03,35.091,35.455,34.917,34.736,35.069,35.163,35.283,35.022,34.816
303,M,False,35.881,36.187,36.517,36.339,36.844,36.863,35.639,36.38,36.683,36.635,37.324,37.668,37.515,37.422,37.473
304,M,True,56.532,56.705,57.491,57.553,57.994,57.763,58.03,58.362,58.234,57.987,58.583,58.991,59.257,59.209,59.651
305,M,False,57.553,57.994,57.763,58.03,58.362,58.234,57.987,58.583,58.991,59.257,59.209,59.651,59.692,59.311,59.612
306,M,False,40.999,41.27,41.392,41.61,41.576,41.691,41.895,41.775,41.961,41.945,41.768,41.529,41.243,41.153,41.22
307,M,True,58.988,58.797,58.814,58.799,58.26,58.489,57.576,57.736,57.449,56.719,56.38,55.961,55.496,54.963,54.867
308,M,False,55.442,55.753,55.876,56.033,56.165,56.366,56.292,56.586,56.748,56.046,55.966,55.489,55.129,55.374,54.412
309,M,False,55.129,55.374,54.412,54.567,53.907,54.293,54.231,54.236,54.103,54.145,54.31,54.688,54.107,53.587,54.291
310,M,False,51.089,50.832,50.949,51.778,51.691,51.663,51.807,52.056,52.502,52.842,52.308,52.034,52.656,52.083,51.967
311,M,False,70.734,70.112,70.03,70.668,70.318,69.114,68.365,67.472,67.486,66.679,66.212,66.256,66.122,65.501,65.362
312,M,True,73.345,73.848,74.242,74.829,74.625,74.645,74.866,75.472,75.268,74.871,74.455,74.345,74.213,74.232,74.759
313,M,False,64.885,64.793,64.483,64.163,63.679,63.206,63.327,63.414,63.138,63.189,63.567,63.238,63.335,64.008,64.226
314,M,True,32.219,32.188,31.44,31.492,31.65,31.044,31.827,32.124,31.443,31.769,31.772,31.874,31.58,31.77,31.948
315,M,True,35.98,36.677,36.265,36.624,36.681,36.406,36.214,36.314,36.196,36.151,36.965,36.057,35.977,35.648,36.451
316,M,True,39.212,39.546,39.078,39.402,39.483,39.722,39.427,39.766,39.469,39.421,39.703,40.509,41.101,40.357,40.227
317,M,False,41.439,41.837,42.001,42.505,42.205,42.399,42.47,42.457,42.009,41.755,41.966,41.837,41.898,41.826,41.758
318,M,False,44.539,44.792,45.064,45.564,45.419,45.617,45.731,46.015,46.047,46.081,46.035,46.183,46.347,46.258,46.311
319,M,False,33.369,33.571,33.667,33.582,33.712,33.884,34.294,33.683,33.513,33.106,33.115,32.167,32.676,32.388,31.471
320,M,False,73.341,73.311,73.33,73.884,73.768,73.933,73.32,73.092,73.611,74.794,75.8,75.535,74.941,75.985,75.475
321,M,True,56.359,56.487,56.691,56.447,56.409,56.537,56.871,56.785,57.088,57.196,57.489,57.298,57.561,57.665,57.913
322,M,False,36.94,36.843,36.577,36.021,36.241,36.203,36.656,37.308,38.492,37.968,38.517,37.825,37.999,37.974,39.355
323,M,False,40.632,40.753,40.3,40.073,39.731,39.399,39.418,39.173,38.974,39.016,39.167,38.649,38.41,37.897,38.301
324,M,False,25.395,29.709,26.904,28.041,31.91,32.492,35.714,33.985,32.744,35.764,35.493,37.574,40.347,40.773,41.395
325,M,False,37.236,33.948,33.458,32.672,31.943,31.82,33.037,31.219,30.459,30.755,29.491,29.601,29.771,30.403,30.619
326,M,False,30.003,30.134,30.355,30.023,29.969,29.409,30.15,30.194,30.738,29.973,29.76,30.799,29.928,29.855,29.797
327,M,False,29.409,30.15,30.194,30.738,29.973,29.76,30.799,29.928,29.855,29.797,29.054,29.159,29.439,29.527,29.802
328,M,False,34.013,33.301,32.961,32.827,32.165,32.026,32.613,32.878,32.985,33.824,33.583,34.505,33.175,34.278,33.81
329,M,False,34.19,34.109,33.655,33.226,33.818,34.365,34.221,33.767,33.826,34.443,33.824,34.614,35.012,34.46,34.452
330,M,True,47.751,48.142,47.346,47.459,46.62,46.55,46.087,46.421,46.178,45.611,45.866,45.876,46.17,46.15,46.25
331,M,False,46.421,46.178,45.611,45.866,45.876,46.17,46.15,46.25,46.275,46.545,46.509,46.732,47.062,47.406,47.942
332,M,False,48.824,47.571,47.046,48.598,48.937,48.944,48.637,48.76,49.241,48.458,47.999,47.793,47.707,47.734,47.205
333,M,True,51.823,52.087,52.006,52.122,51.606,52.105,51.786,52.963,52.983,52.159,52.68,52.595,52.567,53.051,53.008
334,M,False,56.274,56.553,56.191,56.357,55.645,55.291,54.634,54.311,54.426,54.08,54.389,54.252,54.844,55.079,55.701
335,M,True,58.365,58.981,59.349,60.019,60.653,60.983,60.848,60.637,60.361,60.335,59.842,59.092,58.778,58.647,57.766
336,M,True,66.656,66.824,67.135,66.586,66.314,65.86,65.626,65.294,64.936,63.968,63.892,63.829,63.772,63.935,63.654
337,M,False,63.829,63.772,63.935,63.654,63.373,63.615,64.246,64.444,64.456,64.21,64.736,65.112,65.372,65.327,65.795
338,M,False,66.6,66.097,66.618,66.62,66.949,67.13,66.913,67.294,67.138,66.756,66.773,66.021,65.895,65.913,65.524
339,M,False,59.279,59.269,59.215,59.164,58.713,59.781,59.887,60.19,61.451,62.496,63.324,64.122,64.443,65.418,65.894
340,M,False,66.679,66.992,67.841,68.698,68.882,69.542,69.964,69.542,69.833,69.871,69.899,70.118,69.597,69.59,69.887
341,M,False,68.611,68.508,68.386,68.074,68.325,68.471,68.393,69.205,68.734,69.162,69.26,69.799,69.856,70.09,70.514
342,M,False,72.542,72.141,71.929,71.698,70.952,70.834,71.645,70.624,71.032,70.944,71.161,71.347,70.911,70.655,71.356
343,M,True,71.938,71.74,71.406,71.421,71.285,71.191,70.651,70.768,70.398,69.971,70.128,70.187,69.335,69.951,69.931
344,M,False,71.199,71.287,70.671,70.901,69.994,70.289,69.779,70.141,69.644,69.857,69.652,69.646,68.997,69.535,69.703
345,M,False,69.561,69.49,69.607,69.646,69.389,69.941,69.189,69.267,70.122,69.727,70.941,70.543,71.497,71.074,70.624
346,M,False,72.575,72.291,73.104,72.529,73.208,72.297,72.501,72.919,72.853,72.465,72.031,70.764,71.086,70.341,70.071
347,M,True,59.41,58.464,58.232,57.352,57.165,57.032,56.766,56.412,56.284,56.293,55.954,56.405,55.73,56.012,56.12
348,M,False,58.655,58.682,58.976,59.746,60.53,60.711,60.464,60.259,59.477,59.254,58.378,57.895,57.608,56.753,56.104
349,M,False,56.373,56.654,56.766,56.61,56.375,56.082,55.976,55.816,55.024,54.965,54.254,54.105,53.64,53.532,53.249
350,M,True,65.646,65.63,65.335,64.634,64.685,64.105,64.342,64.428,65.042,65.542,65.703,65.383,65.406,65.501,65.536
351,M,True,68.653,68.419,68.537,68.648,68.968,68.998,69.857,69.999,70.89,72.21,72.742,73.529,74.06,73.753,74.201
352,M,True,75.197,75.244,75.574,76.157,74.789,74.176,74.497,74.331,74.011,73.523,72.354,72.624,72.387,72.126,71.565
353,M,True,72.291,72.96,72.868,73.989,74.642,75.011,75.157,76.012,76.396,75.856,74.932,74.67,73.546,73.45,72.617
354,M,True,74.662,73.422,73.467,73.474,73.982,74.256,74.594,74.905,75.845,76.392,75.652,76.963,77.874,77.606,78.403
355,M,True,79.657,80.389,80.653,80.485,81.288,81.202,81.87,81.507,82.12,81.953,82.06,81.795,81.672,81.758,82.593
356,M,True,81.202,81.87,81.507,82.12,81.953,82.06,81.795,81.672,81.758,82.593,81.961,81.941,81.778,81.843,81.476
357,M,False,80.576,80.947,80.596,79.741,79.633,79.27,79.239,79.104,79.122,79.215,79.557,80.434,80.538,80.616,80.83
358,M,False,80.434,80.538,80.616,80.83,80.431,80.419,80.226,79.934,80.216,79.81,79.349,79.913,79.633,78.689,77.914
359,M,True,80.787,81.247,81.452,81.385,82.313,82.124,82.671,83.606,84.075,84.062,83.941,84.264,83.738,83.541,82.77
360,M,False,75.691,75.463,75.657,75.729,75.627,75.859,75.683,75.179,75.097,75.49,75.576,75.752,76.275,75.772,76.132
361,M,False,75.859,75.683,75.179,75.097,75.49,75.576,75.752,76.275,75.772,76.132,75.822,75.992,76.237,76.303,76.439
362,M,False,77.631,77.709,77.931,78.416,78.363,78.261,78.609,78.066,77.56,76.47,75.772,74.833,74.697,74.366,74.031
363,M,False,59.053,58.73,58.669,58.381,58.298,58.761,59.223,59.216,59.857,60.018,60.142,60.216,60.403,60.904,61.254
364,M,False,39.335,38.737,38.42,38.284,38.654,38.203,38.556,38.748,39.103,39.361,39.503,39.63,39.92,39.832,39.832
365,M,False,58.519,59.06,59.16,59.496,60.006,60.014,59.98,59.995,59.937,59.805,59.366,59.29,58.881,58.535,58.267
366,M,False,46.999,47.263,46.947,47.459,46.968,46.97,47.065,47.142,47.831,47.53,48.355,48.058,47.68,47.471,46.94
367,M,False,31.51,31.542,31.635,31.868,32.047,32.145,32.201,32.047,31.796,32.34,32.354,32.294,32.75,32.741,32.962
368,M,False,24.63,24.736,24.787,24.934,24.984,24.992,25.126,25.282,25.173,25.294,25.49,25.697,25.674,25.104,25.507
369,M,False,58.645,58.739,58.56,58.927,58.88,58.523,58.819,58.367,58.352,57.686,56.712,56.55,55.676,55.411,55.128
370,M,False,73.689,74.287,73.959,74.689,75.379,75.276,75.178,76.162,76.211,75.647,75.442,75.546,75.053,75.103,75.43
371,M,True,40.471,41.473,39.854,41.176,38.755,40.223,39.849,38.732,39.444,41.051,41.977,41.377,41.83,41.206,41.967
372,M,True,46.268,46.198,45.614,48.695,49.348,48.63,48.958,48.88,48.424,48.638,48.891,48.495,48.415,47.565,47.64
373,M,True,50.75,50.883,51.551,51.166,51.135,49.914,51.445,51.518,51.466,48.942,49.354,49.845,49.197,49.142,50.157
374,M,False,52.927,54.481,53.727,54.61,53.693,54.219,53.621,54.056,53.718,54.231,54.142,53.598,56.096,55.838,55.575
375,M,False,59.296,59.395,59.104,60.133,59.467,59.388,59.33,60.191,59.458,58.493,58.76,58.768,59.281,59.281,59.73
376,M,True,52.687,52.627,52.09,52.373,52.415,52.234,51.763,51.308,51.474,52.166,52.447,51.798,51.74,51.911,52.201
377,M,False,36.568,36.02,35.426,34.585,34.036,35.598,34.454,33.625,34.543,32.676,33.085,32.477,31.162,31.531,31.607
378,M,True,47.225,46.403,46.313,46.13,45.873,45.666,45.29,45.251,45.024,45.008,44.762,44.874,44.629,44.817,45.035
379,M,True,39.721,39.914,39.927,40.289,40.51,39.845,39.896,39.83,39.733,39.616,39.033,39.009,39.06,39.721,38.848
380,M,False,35.739,35.942,36.051,35.808,36.158,36.136,36.92,37.353,36.438,36.753,35.815,36.572,35.943,34.801,34.55
381,M,False,47.158,50.55,51.137,51.039,52.014,52.494,51.776,52.545,53.057,53.299,53.31,53.793,54.154,55.213,54.511
382,M,False,71.369,71.165,70.818,71.114,70.861,71.635,72.545,70.993,72.013,72.495,73.389,74.122,74.192,74.517,74.391
383,M,False,66.079,65.183,64.876,64.816,64.716,64.861,64.983,65.026,64.66,65.645,65.329,66.018,65.59,65.875,66.695
384,M,False,34.129,34.227,33.672,33.94,33.834,33.948,34.478,34.752,34.842,35.104,34.817,34.962,34.893,34.993,34.991
385,M,False,34.471,34.764,34.821,34.735,34.811,34.709,35.182,35.129,35.597,35.736,35.897,36.117,35.992,35.86,35.446
386,M,False,53.283,52.658,52.445,52.076,51.284,51.161,51.056,51.409,51.366,50.966,51.374,51.293,51.461,51.866,51.888
387,M,False,64.732,64.712,64.769,64.918,65.107,64.655,64.944,65.399,65.897,66.131,66.308,66.203,66.744,66.375,66.207
388,M,True,42.6,42.453,42.738,42.701,41.896,42.082,43.221,42.94,43.263,42.988,43.383,43.396,42.793,42.879,42.325
389,M,False,36.259,36.019,35.972,35.555,35.693,35.504,35.104,35.267,34.64,34.704,35.11,34.778,34.648,34.529,34.279
390,M,False,35.769,35.85,35.697,35.811,35.589,35.384,36.443,35.085,35.236,36.224,36.405,36.304,36.614,36.17,36.745
391,M,False,39.077,39.099,38.617,38.52,38.29,38.934,38.879,39.117,38.566,38.428,38.496,38.384,38.525,39.346,39.258
