,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15
156,M,True,-0.19333,-0.17196,-0.18844,-0.16158,-0.18601,-0.14298,-0.14481,-0.11436,-0.11512,-0.12117,-0.084753,-0.085586,-0.08939,-0.080516,-0.13433
157,M,True,-0.040219,-0.06462,-0.04725,-0.00021032,-0.031147,-0.0072321,0.019629,0.05495,-0.037745,0.036763,0.011339,0.019575,-0.0033698,-0.031266,-0.01705
158,M,False,-0.037745,0.036763,0.011339,0.019575,-0.0033698,-0.031266,-0.01705,-0.0019005,-0.0035811,0.0038208,-0.044065,-0.04375,-0.0074823,-0.030074,-0.020349
159,M,False,0.013896,-0.01588,-0.0051532,-0.038093,-0.030889,0.0062976,0.022391,0.040175,-0.0039541,0.067821,0.030834,0.070541,0.018902,0.019673,-0.016852
160,M,False,0.10764,0.12695,0.11167,0.087553,0.10378,0.09982,0.12401,0.10433,0.12923,0.10166,0.10118,0.11989,0.097731,0.090998,0.080622
161,M,False,-0.035567,-0.00045353,-0.058205,-0.046846,-0.077954,-0.12528,-0.084605,-0.11218,-0.10845,-0.06129,-0.13337,-0.1272,-0.20463,-0.15327,-0.11012
162,M,False,-0.10004,-0.068897,-0.09189,-0.089572,-0.068284,-0.11011,-0.19233,-0.1557,-0.16139,-0.22074,-0.12614,-0.19457,-0.17708,-0.15528,-0.15496
163,M,True,0.0,0.0,0.0,0.0,0.0,0.022411,-0.58779,-2.0805,-0.72382,0.046462,-0.06741,-0.04053,0.67823,-0.34654,-0.097597
164,M,False,-0.34896,0.24118,0.089992,0.19276,0.11432,0.27548,0.22025,0.067193,0.19409,-0.033206,0.15264,-0.18434,-0.27677,0.045099,-0.11647
165,M,False,0.038669,0.068471,0.12221,-0.16714,0.06992,0.0086272,-0.044328,-0.00022808,-0.01789,-0.064445,0.020905,0.011693,-0.024953,-0.082112,-0.18659
166,M,False,0.024118,0.014839,-0.036508,0.027521,0.075283,-0.023258,-0.0042852,-0.040453,-0.054538,-0.085002,0.0026678,0.0046022,0.061039,0.091479,0.038012
167,M,True,0.3524,0.27001,0.2965,0.28946,0.21108,0.26972,0.23875,0.24954,0.28854,0.33562,0.30725,0.24612,0.19565,0.27107,0.16373
168,M,False,0.17853,0.2426,0.11326,0.097365,0.08913,0.15737,0.059804,0.024895,-0.045283,0.16193,0.078119,0.08858,0.16286,0.074272,0.0051137
169,M,True,-0.18598,-0.1027,-0.099538,-0.15679,-0.14796,-0.16953,-0.11301,-0.15219,-0.17074,-0.057431,-0.032169,0.00047469,-0.061476,-0.069459,-0.027174
170,M,False,0.079855,0.085359,0.067728,0.058306,0.050085,0.11343,0.064304,0.041334,0.070135,-0.048944,-0.0074515,-0.052439,-0.03056,-0.052451,-0.1012
171,M,True,0.16307,0.26148,0.084116,0.082335,0.16225,0.13594,0.19488,0.15797,0.10214,0.055367,0.049442,0.13197,0.18443,0.26354,0.20114
172,M,False,0.19633,0.22862,0.23434,0.18008,0.19894,0.20347,0.14387,0.14544,0.15051,0.14472,0.13799,0.18014,0.10075,0.20312,0.2027
173,M,True,-0.050285,-0.056343,-0.099665,-0.10238,-0.13119,-0.10904,-0.10381,-0.060206,-0.055699,-0.099643,-0.076665,-0.14433,-0.151,-0.10497,-0.10484
174,M,False,-0.10333,-0.17515,-0.14619,-0.14972,-0.14075,-0.17379,-0.11619,-0.080653,-0.11174,-0.098204,-0.08582,-0.096242,-0.14917,-0.11264,-0.077471
175,M,False,-0.09259,-0.11969,-0.055645,-0.087224,-0.04363,-0.057624,-0.052332,-0.069143,-0.10348,-0.093067,-0.090773,-0.12784,-0.14364,-0.12966,-0.14893
176,M,True,-0.11809,-0.16034,-0.17554,-0.21236,-0.098483,-0.072875,-0.16404,-0.12473,-0.088865,-0.082953,-0.13435,-0.017307,-0.020948,-0.050665,-0.088071
177,M,True,-0.14019,-0.14112,-0.12875,-0.065918,-0.11114,-0.10778,-0.10463,-0.081585,-0.090481,-0.068269,-0.056008,-0.025423,-0.090393,-0.094477,-0.021318
178,M,True,-0.090393,-0.094477,-0.021318,-0.043448,-0.046699,-0.015003,-0.041811,0.0002253,0.020508,-0.031554,-0.068526,0.01152,-0.034117,-0.00079323,-0.02294
179,M,True,-0.034117,-0.00079323,-0.02294,-0.085295,-0.038061,-0.061033,-0.11627,-0.094608,-0.12005,-0.071237,-0.083708,-0.1039,-0.1143,-0.056502,-0.1095
180,M,True,-0.10186,-0.093644,-0.066634,-0.078959,-0.089353,-0.12152,-0.14302,-0.11826,-0.14113,-0.10541,-0.079806,-0.11233,-0.12472,-0.14495,-0.09784
181,M,False,-0.10541,-0.079806,-0.11233,-0.12472,-0.14495,-0.09784,-0.12363,-0.10678,-0.085368,-0.074875,-0.085187,-0.086829,-0.09975,-0.098918,-0.11132
182,M,False,-0.12363,-0.10678,-0.085368,-0.074875,-0.085187,-0.086829,-0.09975,-0.098918,-0.11132,-0.11001,-0.12119,-0.12941,-0.18077,-0.14418,-0.15629
183,M,True,-0.11132,-0.11001,-0.12119,-0.12941,-0.18077,-0.14418,-0.15629,-0.051235,-0.10625,-0.056531,-0.073829,-0.067844,-0.056841,-0.099081,-0.05534
184,M,True,-0.18077,-0.14418,-0.15629,-0.051235,-0.10625,-0.056531,-0.073829,-0.067844,-0.056841,-0.099081,-0.05534,-0.062861,-0.061345,-0.059122,-0.043929
185,M,False,-0.051465,-0.055816,-0.045985,-0.00021074,-0.011744,-0.018277,-0.059833,-0.089821,-0.11548,-0.089617,-0.12214,-0.18762,-0.20479,-0.17503,-0.19193
186,M,False,0.46849,0.48857,0.67928,0.2861,0.80333,0.2175,0.30747,0.21053,0.1559,0.48921,0.32582,0.21354,0.46265,0.40475,0.42247
187,M,True,-0.13755,-0.12856,-0.10936,-0.1817,-0.095057,-0.10409,-0.14382,-0.15868,-0.14177,-0.13843,-0.11771,-0.10347,-0.12867,-0.14376,-0.059488
188,M,False,-0.095057,-0.10409,-0.14382,-0.15868,-0.14177,-0.13843,-0.11771,-0.10347,-0.12867,-0.14376,-0.059488,-0.08292,-0.081556,-0.086278,-0.077884
189,M,False,-0.10347,-0.12867,-0.14376,-0.059488,-0.08292,-0.081556,-0.086278,-0.077884,-0.1067,-0.093377,-0.14776,-0.10362,-0.14555,-0.11827,-0.13459
190,M,True,-0.06768,-0.11695,-0.04958,-0.0074123,-0.044627,-0.057255,-0.046612,-0.05928,-0.074321,-0.14568,-0.10162,-0.078435,-0.10284,-0.14238,-0.13292
191,M,False,-0.05928,-0.074321,-0.14568,-0.10162,-0.078435,-0.10284,-0.14238,-0.13292,-0.11546,-0.10298,-0.1599,-0.13528,-0.13569,-0.20416,-0.19617
192,M,True,-0.1933,-0.18675,-0.12314,-0.16817,-0.1691,-0.15054,-0.18686,-0.17098,-0.19623,-0.21672,-0.15111,-0.13845,-0.2007,-0.23811,-0.25478
193,M,False,-0.18686,-0.17098,-0.19623,-0.21672,-0.15111,-0.13845,-0.2007,-0.23811,-0.25478,-0.21037,-0.14904,-0.13908,-0.1694,-0.13442,-0.1239
194,M,True,-0.093321,-0.078502,-0.021269,-0.087868,-0.12839,-0.099354,-0.073358,-0.1531,-0.11716,-0.097277,-0.07041,-0.14396,-0.15074,-0.098092,-0.13914
195,M,False,-0.14396,-0.15074,-0.098092,-0.13914,-0.10846,-0.083426,-0.10284,-0.13397,-0.089488,-0.099923,-0.098442,-0.13446,-0.15711,-0.15341,-0.13417
196,M,True,-0.14626,-0.12663,-0.12122,-0.1083,-0.1445,-0.16158,-0.16732,-0.14234,-0.16069,-0.20382,-0.15669,-0.22864,-0.23419,-0.24611,-0.18536
197,M,False,-0.05406,-0.070567,-0.058276,-0.054242,-0.066328,-0.097097,-0.020636,-0.079426,-0.017608,-0.014646,-0.049727,-0.068024,-0.10067,-0.097496,-0.15787
198,M,False,-0.15803,-0.11275,-0.15278,-0.18196,-0.18244,-0.1526,-0.063724,-0.097567,-0.15142,-0.12896,-0.11618,-0.079788,-0.1554,-0.07564,-0.051786
199,M,False,0.22148,0.25493,0.056413,0.14151,0.10944,0.1533,0.13103,0.15313,0.13542,0.16287,0.21213,0.18858,0.15694,0.20939,0.18053
200,M,True,-0.1483,-0.14612,-0.18469,-0.20393,-0.12432,-0.17762,-0.13512,-0.15303,-0.13316,-0.11379,-0.12693,-0.15949,-0.10663,-0.13722,-0.11647
201,M,True,-0.1473,-0.12544,-0.11804,-0.10736,-0.046504,-0.04801,-0.050291,-0.078098,-0.024227,-0.063431,-0.06554,-0.031069,-0.02716,-0.082807,-0.078409
202,M,False,-0.1349,-0.094335,-0.094953,-0.096352,-0.078395,-0.086079,-0.15886,-0.19373,-0.13049,-0.14319,-0.15784,-0.14107,-0.16247,-0.10628,-0.15991
203,M,False,-0.16247,-0.10628,-0.15991,-0.1134,-0.15594,-0.14535,-0.20265,-0.10702,-0.12652,-0.07701,-0.11989,-0.1308,-0.12287,-0.092973,-0.090654
204,M,True,0.16081,0.16468,0.18639,0.15433,0.16855,0.11921,0.15697,0.13273,0.1581,0.14475,0.1449,0.16852,0.20023,0.16674,0.15942
205,M,False,0.16216,0.18524,0.19016,0.1444,0.16466,0.16647,0.13414,0.12074,0.11564,0.12646,0.12021,0.15467,0.13518,0.13708,0.12423
206,M,False,0.16647,0.13414,0.12074,0.11564,0.12646,0.12021,0.15467,0.13518,0.13708,0.12423,0.16125,0.16596,0.17225,0.15757,0.1927
207,M,False,0.23974,0.25121,0.24135,0.24097,0.23925,0.21917,0.26071,0.25128,0.24666,0.2642,0.28306,0.27036,0.29574,0.29317,0.27512
208,M,False,-0.14241,-0.12015,-0.092988,-0.11394,-0.14852,-0.14891,-0.10776,-0.081837,-0.076389,-0.056781,-0.081827,-0.069212,-0.050765,-0.045372,-0.082672
209,M,False,-0.053389,-0.082521,-0.086276,-0.094794,-0.09473,-0.085035,-0.12194,-0.11784,-0.15811,-0.073372,-0.12361,-0.061606,-0.086445,-0.038456,-0.092275
210,M,True,0.023169,-0.012167,0.018078,0.032113,0.036175,-0.004208,0.022086,0.030034,0.054228,0.081749,0.047984,0.041199,0.062561,0.053956,0.07139
211,M,False,0.017575,0.0064139,-0.0025456,-0.019988,-0.0029274,0.025643,0.029145,0.033993,0.046011,0.090826,0.052894,0.079984,0.0656,0.069066,0.055853
212,M,False,0.0089454,-0.026102,-0.0085106,0.022133,-0.00012574,0.039518,0.017511,0.028736,0.040482,0.023572,0.077612,0.075616,0.067935,0.11063,0.080666
213,M,False,0.12525,0.088003,0.10198,0.095866,0.072501,0.061133,0.087068,0.049991,0.11485,0.069593,0.091394,0.082044,0.063798,0.04907,0.044667
214,M,False,-1.8215,-0.076763,-1.194,0.5512,0.37841,0.184,-0.9431,0.43225,-0.23812,0.36878,0.091594,0.038747,-0.13376,0.59255,-0.00050432
215,M,False,-1.194,0.5512,0.37841,0.184,-0.9431,0.43225,-0.23812,0.36878,0.091594,0.038747,-0.13376,0.59255,-0.00050432,0.28837,-0.074969
216,M,False,-0.27969,-0.2979,-0.30887,-0.21853,-0.24444,-0.26263,-0.15393,-0.19396,-0.16868,-0.16038,-0.10525,-0.11348,-0.086939,-0.13236,-0.19029
217,M,False,-0.01693,-0.028217,-0.014261,-0.074317,-0.061344,-0.015822,0.062885,0.064183,0.083075,0.12411,0.12876,0.1099,0.11585,0.050282,0.075325
218,M,False,-0.14589,-0.15652,-0.15248,-0.073023,-0.083044,-0.097831,-0.067916,-0.08787,-0.087264,-0.080358,-0.0074174,0.011318,-0.016938,-0.060804,-0.0094819
219,M,True,-0.01263,0.77863,1.9152,1.2748,1.2767,0.93826,1.4256,0.81698,0.98032,0.68991,1.037,1.1796,1.2581,1.1982,1.0354
220,M,True,-0.061125,-0.037883,-0.054012,0.00175,-0.0083667,-0.033141,-0.11875,-0.070109,-0.17001,-0.10301,-0.078854,-0.047511,-0.041899,-0.0034872,-0.095966
221,M,True,0.1115,0.15762,0.07233,-0.027514,-0.079988,0.051823,-0.050083,0.15096,-0.064115,0.012523,-0.084754,0.15695,0.15056,0.30338,0.26757
222,M,False,0.26757,0.22982,0.016727,0.30026,0.069187,-0.05477,0.14588,0.089672,0.11265,0.053998,0.12859,0.093582,0.06652,0.29304,0.13773
223,M,True,0.097049,0.066649,0.16216,0.018623,0.11748,0.28092,0.26609,0.41853,0.201,0.38106,0.35221,0.2296,0.33159,0.3168,0.28047
224,M,False,0.13839,0.10611,0.019796,-0.10071,-0.03519,0.090803,0.12919,0.109,0.074337,0.094672,0.062141,-0.015522,0.080113,0.099411,0.10694
225,M,False,0.20646,0.25077,0.24204,0.28317,0.26416,0.31048,0.25258,0.24126,0.25503,0.33936,0.30968,0.37209,0.35439,0.33556,0.33406
226,M,True,0.31136,0.21654,0.46462,0.44029,0.54375,0.56239,0.51019,0.52145,0.48767,0.48051,0.49989,0.35825,0.40474,0.37995,0.38799
227,M,False,0.18524,0.23394,0.20526,0.14313,0.23517,0.22572,0.32266,0.29667,0.28876,0.26057,0.30153,0.29848,0.2472,0.23277,0.3163
228,M,False,0.34745,0.27559,0.32023,0.26518,0.23907,0.15967,0.24722,0.23046,0.30376,0.34014,0.29008,0.29448,0.36612,0.35152,0.33099
229,M,False,-0.077114,-0.068528,-0.055094,-0.080451,-0.057081,-0.03558,-0.021843,-0.036759,-0.05916,-0.011835,-0.06326,-0.055116,-0.044275,-0.047863,-0.074355
230,M,False,0.12113,0.037485,0.063636,-0.090749,-0.12096,-0.038477,0.0053453,-0.034235,0.022005,-0.024731,-0.051988,-0.058715,-0.065114,-0.0094677,-0.011304
231,M,False,-0.13275,-0.1551,-0.18908,-0.12057,-0.1229,-0.14653,-0.19046,-0.15695,-0.14791,-0.15773,-0.16652,-0.24208,-0.21231,-0.19462,-0.20293
232,M,True,-0.039181,0.001399,-0.04058,0.00080999,-0.027278,-0.035493,-0.048956,-0.06818,-0.085025,-0.092861,-0.032206,-0.090903,-0.098034,-0.10206,-0.080093
233,M,False,-0.068754,-0.05426,-0.079768,-0.092801,-0.097091,-0.087825,-0.079311,-0.053394,-0.077706,-0.055452,-0.024129,-0.046312,0.001475,-0.030735,-0.0076154
234,M,True,0.18148,0.16969,0.22514,0.19696,0.15652,0.15427,0.16847,0.213,0.21371,0.11706,0.13166,0.20284,0.1536,0.26336,0.15258
235,M,False,0.17286,0.062146,0.033395,0.096487,0.10586,0.092684,0.13885,0.11248,0.1821,0.24012,0.2207,0.23867,0.17743,0.14385,0.21696
236,M,False,0.27666,0.13852,0.37664,0.47234,0.497,0.34996,0.43415,0.24566,0.60316,0.39502,0.1401,0.25938,0.49821,0.055981,0.3775
237,M,False,0.33775,0.34573,0.42726,0.41218,0.42716,0.39887,0.4402,0.44334,0.42181,0.47926,0.3651,0.50985,0.41033,0.44185,0.36214
238,M,False,0.057785,0.075566,0.040018,0.067314,0.07815,0.10829,0.12502,0.11144,0.087598,0.17028,0.11699,0.12107,0.095886,0.1436,0.1539
239,M,False,-0.13295,-0.038834,-0.017184,-0.010163,-0.038805,-0.059696,0.062349,0.075183,0.002397,0.029891,0.053415,0.06052,0.1317,0.068178,0.0081752
240,M,False,0.15636,0.16809,0.14403,0.18226,0.19904,0.28252,0.25848,0.18301,0.15675,0.20055,0.20409,0.077297,0.16162,0.20867,0.13214
241,M,False,0.11926,0.091264,0.11998,0.18328,0.1691,0.15553,0.12071,0.19541,0.14382,0.15653,0.19208,0.19408,0.16439,0.16134,0.11781
242,M,False,-0.17608,-0.22707,-0.17551,-0.22345,-0.20474,-0.26267,-0.20803,-0.28289,-0.31265,-0.24085,-0.26143,-0.29716,-0.32653,-0.20494,-0.17906
243,M,True,-0.079326,-0.097137,-0.039127,-0.073233,-0.046112,0.022169,-0.0085488,-0.10985,-0.10696,-0.055397,-0.11212,-0.051506,-0.10536,-0.15731,-0.15384
244,M,False,-0.084948,-0.052669,-0.0031232,-0.081567,-0.13686,-0.18017,-0.06059,-0.046129,-0.12593,-0.14663,-0.10579,-0.16572,-0.17673,-0.16001,-0.15194
245,M,False,-0.12111,-0.074293,-0.16292,-0.12896,-0.14541,-0.16754,-0.17345,-0.12697,-0.13155,-0.11527,-0.11999,-0.085711,-0.079756,-0.14449,-0.11144
246,M,False,-0.60242,-0.57587,-0.58383,-0.69538,-0.56968,-0.52061,-0.52257,-0.47946,-0.45005,-0.48232,-0.62549,-0.57535,-0.56081,-0.48267,-0.4288
247,M,False,-0.15449,-0.21456,-0.19314,-0.24178,-0.22606,-0.26679,-0.30146,-0.25378,-0.30355,-0.35497,-0.40525,-0.40489,-0.42238,-0.34259,-0.43466
248,M,False,-0.33736,-0.30879,-0.27053,-0.30777,-0.26341,-0.25423,-0.21563,-0.23376,-0.21332,-0.26169,-0.28972,-0.23809,-0.25538,-0.25613,-0.25706
249,M,False,-0.74417,-0.78253,-0.89931,-0.79001,-0.83884,-0.78409,-0.68621,-0.77906,-0.72431,-0.75915,-0.71933,-0.74026,-0.80558,-0.89161,-0.77094
250,M,False,-0.12469,-0.10102,-0.035644,-0.060874,-0.077799,0.093863,0.012717,0.072507,0.02815,0.13417,0.11354,0.10746,0.054053,0.17803,0.051756
251,M,False,-0.16839,-0.05733,-0.031752,-0.17788,-0.02774,-0.077305,-0.043609,-0.04409,-0.058799,-0.046168,-0.069449,-0.008324,-0.033311,0.021932,-0.056906
252,M,False,0.21925,0.32948,0.29711,0.26789,0.35082,0.19229,0.2481,0.2996,0.36586,0.21586,0.26646,0.24639,0.27324,0.27127,0.31803
253,M,True,0.27685,0.23052,0.19688,0.15727,0.19105,0.32876,0.30969,0.45692,0.38587,0.38768,0.43163,0.37424,0.34574,0.3589,0.27469
254,M,False,0.15727,0.19105,0.32876,0.30969,0.45692,0.38587,0.38768,0.43163,0.37424,0.34574,0.3589,0.27469,0.25564,0.27084,0.23255
255,M,False,0.11544,0.019925,0.010009,0.067276,0.16045,0.13461,0.11299,0.31017,0.16984,0.24815,0.36696,0.22995,0.57386,-0.51928,0.65061
256,M,False,-0.085383,-0.051835,-0.025109,-0.023016,-0.059514,-0.077673,-0.058389,-0.054487,-0.0045133,0.090996,0.04314,-0.035728,-0.0097416,-0.037155,-0.08771
257,M,True,0.32827,0.34079,0.39352,0.28917,0.38258,0.38199,0.36649,0.38924,0.42278,0.39496,0.36801,0.42412,0.40064,0.4127,0.49194
258,M,False,0.12757,0.20753,0.19038,0.21714,0.13857,0.18479,0.17357,0.21131,0.253,0.25379,0.31353,0.33873,0.29948,0.24749,0.34985
259,M,True,0.14133,0.12235,0.090668,0.1014,0.1984,0.13742,0.1487,0.10131,0.096504,0.11056,0.12585,0.14647,0.11012,0.17495,0.14665
260,M,False,0.21668,0.28303,0.17437,0.24451,0.28028,0.24533,0.25514,0.18996,0.21567,0.1837,0.231,0.23804,0.34305,0.2967,0.2316
261,M,True,0.31412,0.337,0.36826,0.34815,0.3652,0.27006,0.35031,0.31295,0.30921,0.32689,0.37758,0.34101,0.35462,0.37493,0.43018
262,M,True,0.22973,0.19751,0.19968,0.19804,0.19224,0.20949,0.22924,0.21692,0.27455,0.24398,0.23128,0.23931,0.20848,0.161,0.21565
263,M,False,0.1849,0.15943,0.18742,0.2443,0.25381,0.25942,0.22888,0.26599,0.28597,0.25445,0.21366,0.26481,0.3376,0.32649,0.32755
264,M,False,0.18742,0.2443,0.25381,0.25942,0.22888,0.26599,0.28597,0.25445,0.21366,0.26481,0.3376,0.32649,0.32755,0.32877,0.31689
265,M,False,0.15863,0.20066,0.1897,0.13439,0.14731,0.14269,0.16399,0.13295,0.15597,0.14923,0.12162,0.17007,0.2292,0.22822,0.1317
266,M,False,0.35628,0.38674,0.4621,0.44648,0.4576,0.36861,0.41363,0.45254,0.44785,0.33175,0.46946,0.48146,0.44689,0.37508,0.40256
267,M,False,0.44648,0.4576,0.36861,0.41363,0.45254,0.44785,0.33175,0.46946,0.48146,0.44689,0.37508,0.40256,0.44774,0.38125,0.35432
268,M,True,0.0,0.0,0.0,0.0,0.0,2.5459,0.22731,1.4508,0.19137,1.5626,-0.50096,-1.2856,-0.74164,-0.62087,-1.1725
269,M,True,-0.25187,-0.062384,-0.090912,-0.22209,-0.06826,0.045927,0.26258,0.1058,0.14043,-0.23981,0.15533,0.058704,0.14676,0.079851,-0.28164
270,M,True,0.21979,0.0022181,-0.024008,-0.021503,0.10816,0.094509,0.09888,0.31551,0.22244,0.14052,0.13279,0.083175,0.044415,0.046844,0.088
271,M,False,-0.22943,-0.024,-0.044212,0.047296,-0.020689,-0.10427,-0.0407,-0.016036,-0.11754,-0.12095,-0.0046532,0.053889,-0.14443,0.06351,-0.028681
272,M,False,-0.10999,-0.066691,-0.0551,-0.016907,-0.10199,-0.022561,-0.010761,-0.0036032,-0.095115,-0.13637,0.0036132,-0.030135,0.072469,-0.042019,-0.082838
273,M,False,-0.095115,-0.13637,0.0036132,-0.030135,0.072469,-0.042019,-0.082838,-0.080957,0.022425,0.059222,-0.0035244,-0.070962,-0.06604,-0.084056,-0.13455
274,M,False,-0.0039367,-0.028924,-0.12501,-0.14594,-0.21991,-0.25037,-0.15152,-0.22008,-0.048308,-0.15698,-0.15717,-0.12037,-0.16996,-0.15414,-0.10764
275,M,True,0.16387,0.20895,0.25953,0.23742,0.21842,0.24376,0.17341,0.14885,0.18729,0.16081,0.14544,0.14783,0.1547,0.19582,0.2111
276,M,False,0.20637,0.15138,0.14568,0.16363,0.17444,0.15698,0.15172,0.13185,0.13451,0.11589,0.11664,0.13357,0.099122,0.077091,0.020682
277,M,False,0.095502,0.066695,0.10249,0.10979,0.079708,0.050355,0.11371,0.074821,0.093484,0.10779,0.069554,0.040949,0.047789,0.015904,-0.026288
278,M,False,0.057317,0.067461,0.11013,0.064713,0.077017,0.086105,0.057941,0.019387,0.061801,0.023469,0.068555,-0.0066561,0.076064,0.060104,0.10188
279,M,True,-0.11317,-0.056441,-0.071245,-0.033964,0.044114,-0.011736,-0.045563,-0.079857,-0.059621,-0.014407,-0.06583,-0.10056,-0.03289,-0.031442,-0.061955
280,M,False,-0.071245,-0.033964,0.044114,-0.011736,-0.045563,-0.079857,-0.059621,-0.014407,-0.06583,-0.10056,-0.03289,-0.031442,-0.061955,0.044577,-0.068697
281,M,False,0.054537,0.0064939,0.017237,0.053041,0.082101,0.044421,0.097924,0.081539,0.086346,0.075373,0.12962,0.094562,0.086045,0.10312,0.1097
282,M,False,-0.068909,-0.10162,-0.11011,-0.18029,-0.15342,-0.13796,-0.08069,-0.11983,-0.061516,0.041749,-0.05653,-0.00092946,-0.014056,-0.012244,-0.046577
283,M,False,0.088524,0.065207,0.078155,0.11412,0.132,0.11016,0.13443,0.13351,0.091784,0.13136,0.13686,0.15144,0.13874,0.15986,0.18364
284,M,True,0.23402,0.16477,0.21571,0.22372,0.18551,0.17826,0.13651,0.21092,0.1142,0.14698,0.16922,0.13595,0.15465,0.12426,0.088023
285,M,False,0.21958,0.21172,0.2053,0.20462,0.17618,0.19037,0.12946,0.18731,0.14193,0.15543,0.21205,0.22743,0.21992,0.24364,0.27726
286,M,True,-0.16647,-0.21534,-0.20297,-0.16618,-0.15082,-0.15093,-0.14158,-0.20293,-0.16689,-0.14141,-0.15805,-0.11083,-0.10238,-0.12905,-0.10569
287,M,True,-0.046353,-0.055285,-0.058673,-0.051203,-0.048244,-0.090034,-0.08471,-0.10037,-0.12106,-0.12675,-0.096512,-0.12327,-0.095646,-0.085435,-0.09584
288,M,True,-0.15097,-0.22787,-0.15475,-0.16619,-0.2283,-0.18826,-0.19406,-0.1466,-0.12359,-0.08797,-0.088059,-0.086867,-0.051167,-0.064522,0.0038392
289,M,True,-0.13285,-0.17441,-0.18302,-0.17693,-0.15689,-0.13779,-0.12755,-0.1284,-0.13494,-0.089951,-0.14584,-0.087761,-0.10758,-0.1028,-0.093595
290,M,True,-0.1072,-0.097228,-0.036413,-0.075614,-0.085177,-0.01307,-0.01686,-0.004526,-0.040922,0.015641,0.0073413,0.024376,0.014089,-0.051135,-0.040239
291,M,False,0.096369,0.11502,0.22464,0.21089,0.22898,0.18292,0.24275,0.24272,0.14672,0.12346,0.11543,0.16583,0.17623,0.16862,0.26764
292,M,False,-0.066436,0.053286,0.059555,0.089697,0.1503,0.16322,-0.062734,0.19487,0.071992,0.23514,0.36953,0.23778,0.28477,0.080641,0.33281
293,M,False,-0.090685,-0.050006,-0.027034,-0.04546,-0.021609,-0.036584,-0.03228,0.0091793,-0.029443,0.0030324,0.0069668,-0.020143,-0.031979,0.024754,0.038612
294,M,False,0.0015874,-0.0060267,0.0093338,0.0039132,-0.011058,-0.021501,-0.015726,0.0015702,-0.0089158,0.0044721,-0.0286,-0.020529,-0.027786,0.0054178,0.015045
295,M,True,0.21011,0.13105,0.25866,0.32137,0.24707,0.28129,0.19674,0.13332,0.15756,0.1983,0.15128,0.058763,0.14394,0.075098,0.089395
296,M,True,0.006111,0.12674,0.13157,0.11143,0.17059,0.19207,0.24727,0.18433,0.29337,0.16619,0.21434,0.25873,0.24539,0.29342,0.20764
297,M,False,0.1099,0.12492,0.15416,0.074978,0.16993,0.18288,0.18649,0.0603,-0.03308,-0.038335,-0.055691,-0.082724,-0.050876,-0.14877,-0.17053
298,M,False,-0.33218,-0.37748,-0.33484,-0.39425,-0.82475,-0.41479,-0.68137,-0.50924,-0.4358,-0.74656,-0.72266,-0.99017,-1.1776,-0.94513,-1.4617
299,M,True,-0.09879,-0.079117,-0.19478,-0.14689,-0.13089,-0.13605,-0.13449,-0.092894,-0.060874,-0.093138,-0.063184,-0.081486,-0.088614,-0.056876,-0.062377
300,M,False,-0.1502,-0.17733,-0.18092,-0.18367,-0.18831,-0.16713,-0.23181,-0.20061,-0.14049,-0.13099,-0.20459,-0.20077,-0.12452,-0.2026,-0.24794
301,M,False,-0.14156,-0.19077,-0.19723,-0.19432,-0.25422,-0.1571,-0.21113,-0.2393,-0.32012,-0.33594,-0.30989,-0.31786,-0.36786,-0.27311,-0.40184
302,M,True,-0.041392,-0.020599,0.11403,-0.011272,0.09574,0.054765,0.087622,-0.017372,0.023361,0.088284,0.11568,0.043049,-0.021632,0.013722,0.043155
303,M,False,-0.034616,-0.052566,-0.062655,-0.10807,-0.1139,0.11677,0.033171,-0.019907,-0.07245,0.083778,0.044962,0.0055708,-0.037146,0.059077,-0.012982
304,M,True,0.109,0.1245,0.048269,0.094103,0.069291,0.036069,-0.072601,-0.094849,-0.053748,-0.11729,-0.13902,-0.17558,-0.11008,-0.10634,-0.15911
305,M,False,0.094103,0.069291,0.036069,-0.072601,-0.094849,-0.053748,-0.11729,-0.13902,-0.17558,-0.11008,-0.10634,-0.15911,-0.11399,-0.075744,-0.15785
306,M,False,0.00010318,0.028995,0.032126,0.050852,0.09689,0.064263,0.09821,0.099931,0.11794,0.12115,0.090452,0.073086,0.097673,0.12981,0.12826
307,M,True,-0.30819,-0.27107,-0.28265,-0.30961,-0.21163,-0.22723,-0.2387,-0.17655,-0.15284,-0.13301,-0.16483,-0.21854,-0.17853,-0.10007,-0.063045
308,M,False,-0.086002,-0.14348,-0.14065,-0.17111,-0.15093,-0.090753,-0.18721,-0.10046,-0.18132,-0.20422,-0.16001,-0.14856,-0.15745,-0.11861,-0.18256
309,M,False,-0.15745,-0.11861,-0.18256,-0.1397,-0.11539,-0.11054,-0.1172,-0.12446,-0.12461,-0.11249,-0.17077,-0.1511,-0.099372,-0.18451,-0.17668
310,M,False,-0.14682,-0.13443,-0.17498,-0.21749,-0.19726,-0.23005,-0.24338,-0.27099,-0.24275,-0.25692,-0.28437,-0.24177,-0.30851,-0.26952,-0.30629
