,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15
1808,N,False,66.244,64.657,64.166,62.974,61.896,62.555,61.575,60.653,59.53,61.681,61.766,61.258,61.394,61.071,63.39
1809,N,False,35.994,36.051,36.255,35.872,35.136,35.934,35.548,34.912,35.067,34.437,35.233,36.569,36.334,36.347,35.57
1810,N,False,38.171,38.208,39.313,39.512,39.45,37.991,39.167,37.594,38.443,38.272,37.442,36.296,35.79,36.428,34.244
1811,N,False,44.821,43.759,41.165,43.542,44.777,45.567,48.276,47.458,47.717,47.503,46.511,47.731,44.194,46.581,45.591
1812,N,False,44.801,44.497,43.495,44.668,44.108,43.306,42.556,42.19,41.593,42.328,44.194,44.822,44.308,44.337,43.728
1813,N,False,78.26,78.008,79.822,79.24,77.081,75.868,79.335,80.135,77.51,79.166,83.423,83.93,83.571,83.119,83.474
1814,N,False,33.737,33.347,32.877,32.962,33.15,34.464,33.073,32.277,31.543,32.671,32.632,33.968,34.576,33.479,32.264
1815,N,False,60.222,60.133,58.096,58.817,58.772,57.119,58.72,61.237,61.941,59.712,59.168,56.858,59.236,57.531,56.644
1816,N,False,96.577,96.706,93.932,95.208,96.47,94.349,95.272,94.901,94.232,99.597,99.427,98.552,96.786,97.819,99.485
1817,N,False,35.858,35.228,34.805,35.001,35.817,34.41,35.43,35.345,34.096,33.433,33.424,32.541,32.339,32.598,35.096
1818,N,False,36.834,36.245,36.26,35.349,36.901,37.052,36.972,36.432,35.61,36.046,36.294,36.167,36.136,35.359,37.012
1819,N,False,66.379,66.426,65.445,66.546,66.581,64.655,64.292,64.552,64.811,68.051,67.654,67.635,67.624,65.687,65.488
1820,N,False,91.097,88.515,88.01,86.338,84.33,85.858,87.326,88.287,88.386,89.391,90.25,92.021,89.661,88.255,88.404
1821,N,False,59.259,57.232,57.359,56.695,55.249,52.403,53.92,52.971,52.493,52.887,52.011,51.935,50.85,50.804,51.636
1822,N,False,95.86,96.691,95.506,96.055,95.911,96.56,96.568,96.804,95.171,92.231,90.304,89.854,91.3,91.138,91.879
1823,N,False,137.79,138.35,136.43,138.79,138.29,139.22,139.5,139.2,138.33,138.38,138.68,134.65,134.74,135.75,135.78
1824,N,False,35.494,35.932,36.099,36.589,37.804,37.118,36.343,35.731,35.766,35.387,34.907,35.503,34.153,33.932,35.248
1825,N,False,104.02,103.46,103.56,101.75,103.76,105.89,105.43,101.26,102.48,101.02,102.85,99.828,101.84,98.407,100.19
1826,N,False,34.459,34.645,35.495,32.936,33.113,33.256,32.083,33.567,34.194,33.873,32.588,32.441,32.779,32.782,32.523
1827,N,False,21.737,21.966,20.591,21.17,21.208,20.293,20.778,20.2,19.837,19.725,20.162,19.508,18.738,20.062,18.166
1828,N,False,148.47,151.32,151.3,150.49,155.39,155.91,157.42,157.2,158.34,160.38,161.39,164.23,162.86,162.47,165.56
1829,N,False,276.07,276.67,271.91,275.15,277.27,279.66,280.19,284.3,280.96,280.01,277.27,275.46,267.72,266.33,263.88
1830,N,False,142.07,141.98,140.89,140.75,141.89,143.13,141.52,140.73,143.2,139.81,143.72,144.88,144.88,144.52,143.64
1831,N,False,34.101,34.045,36.153,36.38,40.323,41.767,44.682,47.12,48.981,51.685,52.022,54.32,56.575,56.242,57.214
1832,N,False,1121.4,1125.4,1126.4,1135.0,1128.2,1133.0,1126.7,1123.6,1122.8,1127.9,1135.2,1131.4,1138.2,1139.1,1139.9
1833,N,False,1632.5,1636.4,1639.4,1647.0,1647.7,1644.8,1638.0,1637.2,1641.1,1636.5,1631.8,1628.7,1641.0,1642.8,1643.5
1834,N,False,74.83,75.862,73.932,72.479,74.418,73.415,74.737,75.498,75.181,76.129,76.217,76.561,76.352,75.796,78.265
1835,N,False,2407.7,2416.9,2404.8,2394.0,2393.6,2397.1,2393.2,2394.0,2398.3,2398.9,2400.1,2398.5,2385.9,2392.9,2388.1
1836,N,False,65.101,67.326,66.42,67.471,67.451,65.205,66.678,63.163,66.828,65.803,66.503,60.298,62.266,63.098,64.62
1837,N,False,1129.8,1135.8,1135.1,1138.8,1143.8,1141.1,1138.7,1140.6,1134.1,1130.1,1131.6,1125.7,1129.5,1129.3,1129.3
1838,N,False,310.69,311.5,307.24,305.92,301.98,300.33,300.78,296.0,298.85,296.55,297.83,298.65,299.34,300.97,297.77
1839,N,False,70.614,69.849,69.967,69.972,70.529,70.676,72.368,71.066,70.996,70.305,70.418,70.201,68.729,71.697,71.47
1840,N,False,51.443,52.145,52.122,51.927,50.053,49.539,50.245,51.295,49.319,48.309,48.098,47.442,48.457,47.584,45.44
1841,N,False,42.874,43.055,44.207,41.833,41.998,43.367,42.929,42.095,43.06,43.301,42.331,41.041,41.004,40.157,40.583
1842,N,False,71.048,70.143,74.133,75.511,74.795,73.751,72.318,75.508,75.845,76.77,77.661,76.076,75.87,73.789,74.791
1843,N,False,15.643,15.957,17.666,17.22,18.24,20.809,20.303,20.556,21.015,19.844,23.46,23.658,23.137,25.846,26.373
1844,N,False,98.368,97.637,99.856,99.256,100.19,99.315,97.803,96.213,95.351,97.007,97.214,99.018,99.043,96.513,95.333
1845,N,False,704.5,702.65,702.63,695.14,691.12,693.08,694.18,701.55,702.7,703.89,702.42,702.5,697.61,697.38,698.98
1846,N,False,70.044,71.322,71.573,71.081,70.342,69.853,71.368,70.35,67.135,68.057,68.142,68.196,69.913,67.412,66.898
1847,N,False,1112.3,1107.4,1099.8,1104.4,1107.9,1108.1,1105.8,1101.0,1098.1,1099.5,1092.9,1093.9,1095.4,1095.5,1088.5
1848,N,False,34.047,34.144,34.187,34.313,34.531,34.274,32.294,33.117,32.857,33.385,32.098,31.842,31.487,32.649,32.443
1849,N,False,90.934,90.49,91.351,90.429,91.854,90.56,89.175,90.789,88.241,88.69,87.787,88.145,89.019,87.496,89.11
1850,N,False,29.39,28.24,28.206,29.804,29.721,29.065,27.943,29.005,29.353,29.978,30.053,29.412,29.232,29.643,28.767
1851,N,False,302.41,304.46,300.31,301.9,301.65,304.62,305.57,302.26,308.39,307.1,311.12,309.38,307.29,303.56,303.16
1852,N,False,994.31,989.2,1000.7,996.78,1001.8,1003.3,1001.4,1011.0,1004.4,1004.5,1002.6,1007.3,1000.7,1008.8,1004.0
1853,N,False,994.31,989.2,1000.7,996.78,1001.8,1003.3,1001.4,1011.0,1004.4,1004.5,1002.6,1007.3,1000.7,1008.8,1004.0
1854,N,False,200.27,200.19,198.06,194.09,193.12,192.44,189.73,188.98,192.28,190.46,190.57,189.44,190.05,188.17,187.17
1855,N,False,230.84,230.13,234.01,232.79,233.79,233.08,230.69,230.25,233.0,235.51,234.93,230.04,231.5,231.35,232.53
1856,N,False,100.99,99.555,100.34,98.051,97.309,96.945,96.039,95.987,96.802,95.965,94.414,94.687,93.745,96.662,94.96
1857,N,False,131.3,133.06,135.07,137.47,137.54,134.66,135.44,137.82,137.63,137.82,138.22,137.5,136.37,136.3,135.46
1858,N,False,299.99,303.15,302.98,300.89,302.19,300.91,302.07,299.71,300.31,297.27,297.83,291.51,291.85,291.69,293.43
1859,N,False,1309.9,1314.1,1315.7,1316.0,1316.9,1321.7,1325.9,1321.3,1329.4,1326.0,1319.6,1320.4,1315.4,1315.9,1317.2
1860,N,False,309.23,308.33,304.84,302.87,302.93,306.97,305.77,303.86,303.35,303.18,305.36,303.51,304.25,301.79,300.98
1861,N,False,698.31,695.04,687.45,688.58,688.21,690.67,687.31,693.39,694.56,689.53,690.69,682.1,681.72,684.44,673.96
1862,N,False,25.641,26.035,25.312,25.634,24.11,25.565,26.431,26.929,28.642,28.261,29.825,30.05,30.828,34.417,37.185
1863,N,False,42.326,41.976,41.863,40.336,39.699,40.762,40.128,40.82,39.385,37.9,36.096,36.029,37.803,38.111,37.152
1864,N,False,1151.1,1153.9,1154.4,1150.9,1149.7,1156.2,1160.6,1160.9,1165.2,1164.6,1167.6,1170.3,1168.3,1160.8,1163.7
1865,N,False,302.72,302.79,300.62,305.8,308.53,308.47,310.22,307.46,305.24,308.2,310.35,312.48,312.43,312.1,311.21
1866,N,False,458.03,457.63,463.68,463.67,461.49,459.52,460.92,465.81,468.43,467.08,471.28,471.78,473.61,474.62,478.75
1867,N,False,269.02,269.06,268.73,268.34,267.95,265.67,259.94,258.41,262.15,259.14,258.88,255.51,256.51,256.97,254.37
1868,N,False,192.36,196.34,196.59,195.86,196.25,196.73,195.73,193.27,189.87,189.37,189.89,189.16,188.03,185.23,188.11
1869,N,False,229.06,231.56,230.09,230.57,229.32,225.99,225.09,230.5,230.63,232.09,232.36,232.89,228.07,226.65,224.87
1870,N,False,153.06,152.72,158.13,157.84,159.42,158.09,155.89,152.97,154.58,155.9,158.61,158.81,155.34,153.97,157.94
1871,N,False,198.64,196.13,196.03,199.34,197.15,192.75,192.73,194.96,196.29,194.37,191.91,193.35,191.54,191.81,196.1
1872,N,False,534.94,535.46,529.57,532.96,533.06,530.77,533.32,534.16,535.79,534.37,531.1,528.36,526.08,529.57,533.89
1873,N,False,168.46,165.09,165.27,172.38,178.15,176.23,180.21,178.34,173.68,176.73,178.89,167.74,166.89,163.78,177.29
1874,N,False,648.08,644.64,639.26,637.69,643.65,642.17,642.8,644.44,651.09,655.39,661.2,659.67,656.27,655.88,655.15
1875,N,False,66.04,67.177,66.18,66.654,65.464,66.21,68.059,66.671,70.68,69.077,70.525,70.558,72.267,73.084,72.85
1876,N,False,533.3,533.34,532.42,533.42,530.32,532.26,532.24,533.2,531.82,530.59,530.56,531.69,533.61,533.53,536.16
1877,N,False,714.35,719.43,717.67,718.45,720.3,719.84,714.94,713.19,716.91,722.69,722.88,719.72,722.08,719.57,716.52
1878,N,False,323.74,328.47,325.28,323.43,323.7,320.51,324.88,328.6,330.55,329.82,330.36,330.98,333.46,341.0,347.52
1879,N,False,276.15,285.96,289.5,283.35,285.84,292.82,294.43,298.62,305.03,309.12,313.63,306.97,306.86,312.82,319.78
1880,N,False,82.828,83.732,87.203,85.28,84.634,85.791,86.724,85.468,87.66,86.054,84.629,85.921,87.248,90.36,89.705
1881,N,False,847.48,843.9,844.91,850.61,841.13,841.39,847.39,841.44,843.42,841.51,843.76,845.74,850.87,856.55,856.53
1882,N,False,847.48,843.9,844.91,850.61,841.13,841.39,847.39,841.44,843.42,841.51,843.76,845.74,850.87,856.55,856.53
1883,N,False,175.22,178.75,180.76,182.17,184.4,184.43,184.23,182.97,184.78,183.56,186.33,187.05,188.03,186.58,187.22
1884,N,False,544.67,548.8,547.38,550.3,550.23,553.43,557.84,562.1,556.24,560.0,562.88,572.12,577.51,573.22,575.92
1885,N,False,1434.1,1424.6,1418.9,1418.8,1408.9,1403.8,1408.7,1402.6,1419.4,1414.1,1422.9,1399.9,1401.8,1402.1,1401.9
1886,N,False,106.07,107.5,105.47,107.11,106.99,107.14,107.11,106.85,107.22,107.68,108.57,107.74,105.84,106.3,105.69
1887,N,False,249.71,252.77,249.98,252.01,252.15,250.46,251.11,253.21,253.25,254.85,252.15,256.01,256.98,258.86,260.43
1888,N,False,907.36,903.18,898.25,904.51,897.21,894.19,899.95,896.32,892.69,891.75,896.17,896.4,893.8,891.09,892.19
1889,N,False,2571.1,2566.3,2568.0,2569.4,2567.9,2566.5,2556.1,2551.0,2548.5,2546.1,2557.7,2551.3,2540.4,2539.5,2547.7
1890,N,False,2124.0,2114.7,2101.4,2104.8,2090.0,2092.4,2078.3,2086.5,2088.3,2079.7,2096.2,2090.4,2082.5,2084.0,2086.7
1891,N,False,113.67,112.97,113.51,112.27,113.61,113.63,112.28,113.42,113.1,112.97,109.62,111.38,112.31,109.28,109.67
1892,N,False,2037.8,2042.2,2037.8,2042.9,2042.1,2032.4,2039.6,2018.1,2009.8,2003.2,2006.8,1997.2,2000.5,1995.2,1995.3
1893,N,False,2037.8,2042.2,2037.8,2042.9,2042.1,2032.4,2039.6,2018.1,2009.8,2003.2,2006.8,1997.2,2000.5,1995.2,1995.3
1894,N,False,301.83,302.73,303.4,302.74,301.2,297.91,300.17,297.66,299.02,296.72,296.39,293.75,295.9,292.88,289.94
1895,N,False,301.83,302.73,303.4,302.74,301.2,297.91,300.17,297.66,299.02,296.72,296.39,293.75,295.9,292.88,289.94
1896,N,False,187.73,187.85,187.33,188.02,188.58,190.05,190.08,188.82,188.0,187.7,192.2,191.62,190.86,193.81,193.74
1897,N,False,1271.0,1273.4,1277.9,1276.9,1272.8,1267.3,1260.2,1256.8,1260.7,1258.8,1269.1,1272.1,1267.2,1260.8,1263.1
1898,N,False,149.71,151.3,151.44,156.4,153.79,156.28,155.09,156.74,159.2,157.75,157.99,159.5,161.27,158.66,160.63
1899,N,False,2511.1,2512.6,2511.0,2504.1,2502.7,2510.6,2527.8,2523.6,2514.7,2515.2,2508.3,2503.1,2510.2,2509.2,2506.3
1900,N,False,1061.2,1066.1,1070.9,1063.0,1070.5,1068.4,1070.1,1067.3,1065.0,1064.1,1070.2,1069.6,1068.9,1064.4,1070.6
1901,N,False,184.82,187.46,185.0,183.33,181.43,181.17,178.01,177.96,178.58,178.76,175.63,176.12,176.52,178.05,176.27
1902,N,False,20.039,19.16,20.209,19.836,19.464,18.91,18.311,18.994,17.752,19.207,18.561,20.244,19.276,19.861,19.632
1903,N,False,62.096,61.857,60.209,61.172,61.621,62.162,62.431,60.834,61.887,60.024,59.204,58.609,57.752,58.506,58.122
1904,N,False,58.513,57.838,56.276,57.261,57.152,56.259,55.59,56.093,56.709,57.916,57.062,54.916,56.539,54.873,55.385
1905,N,False,3077.7,3091.5,3101.4,3097.5,3107.3,3113.8,3126.0,3124.7,3131.4,3146.5,3149.8,3147.1,3151.8,3156.8,3157.4
1906,N,False,109.51,112.74,112.45,111.01,105.72,104.39,105.04,107.91,107.16,107.44,110.98,110.31,110.5,109.97,110.4
1907,N,False,3105.5,3094.8,3087.0,3090.0,3110.6,3117.2,3113.2,3103.8,3101.3,3119.0,3132.5,3119.2,3134.3,3122.2,3125.9
1908,N,False,233.42,234.31,234.35,235.49,233.05,236.29,235.84,236.76,239.55,237.67,234.23,240.41,238.42,235.47,232.23
1909,N,False,149.71,149.56,149.0,148.29,148.4,147.55,147.68,147.8,148.17,146.0,144.6,138.9,139.39,138.35,136.62
1910,N,False,0.86966,15.326,15.987,19.742,22.451,26.43,27.795,29.208,30.352,31.979,31.859,33.358,35.474,35.664,36.596
1911,N,False,133.88,132.06,131.99,134.96,134.57,135.42,132.84,134.22,132.89,133.04,134.67,133.37,133.76,137.51,135.42
1912,N,False,157.73,158.16,157.39,157.53,156.77,156.49,157.47,155.54,155.05,154.36,157.45,158.39,163.25,166.73,165.88
1913,N,False,131.04,132.21,135.71,139.22,139.47,139.79,140.59,139.42,138.27,139.11,139.34,138.45,141.11,142.53,140.35
1914,N,False,20.176,19.829,19.434,18.635,19.033,19.091,19.486,19.382,18.638,19.688,18.599,17.057,17.056,17.115,16.569
1915,N,False,152.75,147.67,154.28,156.68,155.48,150.76,145.72,147.63,160.86,150.25,147.39,162.07,161.4,164.71,167.75
1916,N,False,38.731,37.46,37.895,37.043,38.639,37.452,36.818,37.355,39.402,38.863,39.439,38.544,39.749,39.071,38.945
1917,N,False,505.4,506.88,511.03,508.84,511.89,510.63,514.48,513.34,512.8,513.18,514.61,512.32,517.78,519.67,526.06
1918,N,False,240.85,241.39,237.66,238.24,239.45,236.42,240.44,239.84,238.13,238.2,238.59,234.68,235.5,236.1,236.57
1919,N,False,113.96,116.56,116.49,117.93,117.41,118.4,117.07,115.72,117.21,116.96,115.49,116.55,116.08,118.11,116.48
1920,N,False,235.72,234.72,234.44,230.64,231.43,228.33,231.45,232.48,234.72,233.27,232.75,229.84,227.4,228.61,225.19
1921,N,False,177.68,176.87,174.18,175.71,175.53,174.46,176.26,175.95,177.01,178.96,176.07,174.96,174.25,175.36,176.51
1922,N,False,33.08,33.646,33.387,33.639,34.394,36.649,36.109,36.217,38.237,38.158,37.474,38.1,38.356,39.494,38.35
1923,N,False,78.05,77.863,78.293,78.685,78.826,77.483,77.894,74.972,74.405,75.093,75.219,73.899,75.587,77.103,76.765
1924,N,False,54.095,53.83,54.665,54.744,54.874,54.615,55.11,52.99,50.958,50.161,51.754,52.423,53.107,52.42,53.277
1925,N,False,235.61,232.48,229.46,231.9,231.48,231.81,233.9,235.49,235.64,232.02,234.57,234.12,231.27,230.73,228.41
1926,N,False,461.47,463.45,469.3,465.36,463.61,463.61,462.98,460.27,454.35,453.75,450.25,454.23,457.59,459.53,459.31
1927,N,False,461.47,463.45,469.3,465.36,463.61,463.61,462.98,460.27,454.35,453.75,450.25,454.23,457.59,459.53,459.31
1928,N,False,63.058,60.846,61.26,61.308,62.509,61.91,60.437,59.056,58.872,58.277,58.095,57.453,56.901,56.397,58.335
1929,N,False,101.4,101.48,101.53,101.16,102.57,104.85,106.89,105.22,104.56,103.69,100.85,100.83,101.47,98.919,100.5
1930,N,False,384.62,386.35,384.4,388.61,388.9,390.41,390.72,387.4,385.56,385.7,389.22,395.68,394.0,388.86,384.46
1931,N,False,289.37,287.19,284.67,283.9,284.02,283.84,285.52,290.74,288.3,285.78,285.23,284.64,280.01,282.12,282.38
1932,N,False,397.25,397.36,399.94,401.76,404.47,405.69,405.24,407.96,405.3,406.45,407.78,407.23,407.55,411.56,411.93
1933,N,False,135.02,133.91,134.49,134.91,136.23,134.76,133.87,132.66,134.55,134.3,132.29,131.26,131.45,131.33,130.8
1934,N,False,2945.5,2945.6,2933.3,2918.8,2925.6,2925.2,2920.9,2927.7,2925.7,2933.5,2933.5,2941.1,2941.5,2954.8,2942.6
1935,N,False,135.02,133.91,134.49,134.91,136.23,134.76,133.87,132.66,134.55,134.3,132.29,131.26,131.45,131.33,130.8
1936,N,False,1529.0,1531.6,1538.5,1537.0,1542.7,1537.9,1538.7,1537.9,1540.0,1537.7,1549.9,1561.0,1554.5,1560.7,1564.8
1937,N,False,64.986,64.715,65.955,64.379,62.897,63.168,63.775,63.616,62.861,64.002,62.463,61.177,62.29,60.785,61.3
1938,N,False,94.302,91.482,91.136,91.66,91.41,91.592,91.625,90.821,88.802,90.526,91.086,90.602,90.997,91.95,92.671
1939,N,False,1593.1,1614.2,1610.3,1612.5,1626.8,1626.7,1631.0,1632.9,1633.0,1639.4,1639.6,1642.1,1642.3,1627.6,1626.7
1940,N,False,352.02,351.11,349.8,350.69,350.73,352.88,356.18,351.0,351.91,345.94,345.52,349.25,350.91,352.2,352.21
1941,N,False,286.4,283.45,285.1,285.29,289.41,286.47,284.81,282.63,285.46,284.76,283.38,280.81,280.1,281.54,282.95
1942,N,False,3200.8,3192.0,3185.9,3202.5,3208.9,3211.9,3209.7,3217.4,3227.9,3217.9,3221.7,3225.6,3222.8,3210.9,3209.6
1943,N,False,507.82,510.37,510.99,507.37,504.45,507.42,508.79,508.48,510.06,505.0,505.95,501.05,502.53,496.78,495.28
1944,N,False,73.093,72.332,73.536,73.603,72.472,72.868,73.243,74.576,74.615,74.624,74.341,73.207,74.73,74.972,74.461
1945,N,False,2120.1,2126.3,2121.7,2130.9,2130.4,2122.9,2131.8,2122.0,2122.1,2116.0,2124.3,2124.5,2115.4,2105.6,2105.3
1946,N,False,129.57,129.73,134.71,129.73,126.43,125.46,127.77,126.12,127.79,123.68,124.29,122.22,122.48,119.07,120.39
1947,N,False,134.93,133.54,134.42,135.2,134.56,135.21,135.51,135.51,134.41,130.75,129.3,129.44,128.99,128.99,129.09
1948,N,False,64.844,64.026,63.428,63.27,60.267,59.404,59.728,60.573,60.668,61.128,60.007,58.715,57.509,56.605,55.395
1949,N,False,113.66,113.91,124.3,128.65,140.77,133.38,133.54,135.91,142.49,150.41,151.8,157.05,164.96,169.59,172.49
1950,N,False,136.81,134.75,132.07,135.22,135.29,133.47,134.75,136.14,135.93,137.02,134.46,134.18,131.88,134.12,132.59
1951,N,False,26.945,25.522,25.55,23.978,23.624,24.169,23.146,23.173,22.602,23.798,23.604,24.062,24.202,24.664,26.116
1952,N,False,362.97,360.56,360.14,359.92,354.69,353.92,359.11,360.97,363.34,366.25,370.89,374.03,372.02,368.95,365.44
1953,N,False,115.16,114.45,114.79,112.94,113.04,113.19,112.1,112.63,110.83,107.26,108.54,110.34,109.92,111.34,108.17
1954,N,False,56.545,57.392,58.479,56.691,56.272,54.028,52.393,52.929,52.885,54.18,54.189,53.995,53.876,52.909,53.116
1955,N,False,461.75,461.25,460.21,460.57,456.28,457.99,458.12,461.01,466.19,466.88,462.32,464.83,464.1,463.74,466.5
1956,N,False,44.295,45.167,44.803,44.827,44.459,43.562,44.712,45.627,45.288,43.462,41.12,42.425,38.009,34.67,35.572
1957,N,False,117.98,121.44,120.22,121.54,117.78,120.01,118.71,123.65,119.25,120.82,119.97,117.61,118.74,120.68,121.92
1958,N,False,17.523,18.461,17.542,17.61,16.918,17.43,17.165,17.498,17.783,17.04,18.397,17.625,19.299,19.356,19.461
1959,N,False,87.649,86.968,84.762,84.904,85.333,88.061,85.327,84.458,86.085,86.453,83.568,86.806,87.052,86.276,83.56
1960,N,False,67.845,69.813,68.62,69.136,70.667,66.81,69.813,72.091,70.207,69.905,68.881,69.996,68.578,69.482,69.644
1961,N,False,109.43,108.81,110.81,111.56,112.22,110.58,109.74,111.47,113.3,112.37,112.52,113.19,111.95,112.13,112.61
1962,N,False,102.16,99.832,100.8,101.51,101.39,100.77,100.97,100.2,99.631,100.43,101.26,100.04,99.165,99.807,99.098
1963,N,False,472.99,469.9,468.04,467.33,467.79,469.91,475.39,474.59,473.88,476.13,473.68,474.3,477.42,474.19,465.98
1964,N,False,29.971,29.678,28.923,29.426,29.276,27.696,28.598,29.032,28.657,29.738,28.909,30.251,31.113,31.952,31.594
1965,N,False,1082.0,1081.0,1080.2,1092.9,1096.9,1104.3,1105.1,1111.2,1112.7,1115.3,1115.1,1116.0,1120.8,1123.2,1126.5
1966,N,False,665.78,669.99,667.35,671.3,672.03,671.92,677.94,674.94,669.97,666.21,665.64,671.57,670.53,667.39,664.42
1967,N,False,1279.6,1280.9,1287.1,1292.2,1293.7,1301.5,1309.5,1307.4,1315.6,1312.6,1313.8,1321.8,1319.6,1320.1,1325.4
1968,N,False,119.91,118.28,118.82,119.8,117.63,117.16,117.86,115.14,113.07,110.66,109.25,109.42,111.39,113.79,112.31
1969,N,False,27.596,27.27,27.446,27.326,27.306,27.524,26.956,26.632,25.915,25.597,24.929,25.061,26.127,25.765,26.679
1970,N,False,53.17,53.309,52.677,52.125,51.606,51.74,49.421,51.206,51.519,51.527,50.49,51.147,48.668,47.934,48.901
1971,N,False,37.883,37.344,37.831,36.315,38.041,37.594,37.104,35.67,35.085,36.106,36.458,35.211,35.698,35.296,35.424
1972,N,False,352.77,356.31,353.11,345.99,343.08,345.42,347.12,349.37,348.52,350.3,349.59,348.96,348.57,340.42,335.87
1973,N,False,140.33,136.27,131.9,132.09,130.75,132.72,128.45,129.27,134.81,131.1,132.23,132.33,132.26,134.79,135.24
1974,N,False,293.78,291.71,296.58,297.67,294.17,295.43,292.46,293.86,294.09,294.99,292.26,293.41,293.98,290.51,288.58
1975,N,False,290.21,290.59,291.46,294.7,291.24,288.98,297.53,296.32,298.47,296.04,295.92,294.27,294.81,293.43,291.7
1976,N,False,115.49,117.68,114.75,116.76,117.07,116.99,116.36,116.33,116.95,117.5,120.1,119.63,124.02,130.51,129.48
1977,N,False,162.28,164.46,165.15,169.53,166.6,167.02,166.22,170.22,169.04,170.0,169.95,172.4,170.88,167.23,169.39
1978,N,False,217.57,217.57,218.49,218.02,215.25,216.0,217.73,215.35,214.63,213.34,212.6,211.56,213.18,212.81,211.65
1979,N,False,109.5,104.35,103.91,108.44,104.36,107.76,111.6,113.4,116.15,114.46,117.89,112.54,114.22,114.1,111.23
1980,N,False,146.84,145.16,144.75,143.8,144.25,145.7,145.79,146.62,148.99,144.4,146.0,147.16,147.76,147.27,146.71
1981,N,False,468.95,470.26,468.97,472.28,473.18,473.82,472.69,476.86,477.12,480.22,472.65,469.92,473.61,475.47,482.18
1982,N,False,74.551,74.409,75.343,75.386,76.596,76.183,75.093,74.11,75.41,73.019,72.27,73.699,74.17,74.007,70.334
1983,N,False,97.942,98.215,97.901,99.23,99.347,98.273,97.139,99.032,102.98,100.57,104.55,110.45,112.03,110.78,110.36
1984,N,False,1023.0,1022.4,1016.1,1019.8,1019.1,1018.0,1021.1,1019.6,1015.5,1019.0,1018.9,1009.2,1011.7,1015.6,1015.3
1985,N,False,23.873,23.24,22.707,22.267,21.929,21.977,21.93,21.505,21.123,21.456,30.817,30.572,30.778,31.259,31.363
1986,N,False,152.68,149.43,148.91,145.35,147.52,145.05,145.55,145.52,146.56,146.71,148.9,148.88,148.06,147.43,147.03
1987,N,False,138.53,137.48,135.75,134.43,134.77,136.7,137.14,134.68,128.1,131.14,136.67,139.41,141.11,138.14,136.3
1988,N,False,188.58,191.39,192.42,193.33,191.09,187.96,190.7,189.03,190.08,187.51,185.05,186.44,188.37,186.21,185.57
1989,N,False,246.8,243.43,240.19,243.88,242.75,241.47,241.87,245.25,242.58,242.87,243.57,244.06,245.46,244.9,246.26
1990,N,False,52.88,54.643,55.021,56.645,55.647,57.318,56.765,55.058,55.173,54.665,55.175,55.777,55.267,54.679,56.167
1991,N,False,141.36,139.89,142.22,144.29,143.76,143.93,144.63,145.77,145.06,145.68,146.78,148.33,148.36,152.33,150.04
1992,N,False,15.261,15.707,15.854,0.0,0.0,0.0,0.0,0.0,0.0,14.976,12.963,12.117,12.218,11.174,8.8548
1993,N,False,57.718,58.039,56.603,57.865,56.958,56.009,57.443,56.222,55.04,55.245,54.699,53.817,54.74,53.333,52.037
1994,N,False,526.47,527.24,530.8,529.98,530.79,531.5,531.7,527.64,527.91,522.03,522.15,518.92,522.35,525.07,522.37
1995,N,False,203.34,201.27,198.59,197.88,199.76,199.65,201.65,205.87,205.54,204.22,203.95,204.66,205.52,205.1,205.65
1996,N,False,648.85,650.26,654.29,652.2,649.47,648.85,646.4,648.87,648.63,647.53,643.51,645.81,651.32,649.17,660.4
1997,N,False,102.87,106.19,101.7,102.15,102.63,101.22,104.88,105.18,105.26,105.97,107.2,109.61,109.4,111.19,107.77
1998,N,False,337.54,334.56,333.75,333.83,336.74,343.59,345.57,347.92,349.52,349.61,354.71,356.78,354.25,354.32,354.34
1999,N,False,160.83,158.42,158.63,158.87,158.48,157.67,158.06,159.75,160.5,157.43,161.77,166.17,163.57,163.77,165.41
2000,N,False,1190.7,1182.7,1186.7,1184.8,1186.4,1189.7,1194.6,1198.9,1199.1,1203.4,1206.2,1207.6,1207.0,1219.9,1222.1
2001,N,False,134.45,135.49,137.53,138.01,138.28,138.27,135.87,137.85,141.7,144.96,144.92,144.22,147.63,151.46,154.19
2002,N,False,587.37,584.89,585.03,588.36,591.88,590.1,593.09,596.13,595.51,595.17,598.04,604.14,604.05,610.86,608.34
2003,N,False,587.37,584.89,585.03,588.36,591.88,590.1,593.09,596.13,595.51,595.17,598.04,604.14,604.05,610.86,608.34
2004,N,False,1152.4,1154.3,1160.4,1164.1,1160.4,1153.9,1153.4,1152.0,1159.6,1158.6,1162.0,1168.0,1175.4,1182.0,1171.8
2005,N,False,280.86,281.99,280.62,280.62,274.56,275.36,273.86,272.34,275.27,273.47,271.09,273.5,273.68,274.83,275.48
2006,N,False,61.764,63.376,62.995,61.047,59.354,60.564,59.586,60.738,60.972,59.772,59.152,59.402,59.96,58.921,58.864
