,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10,MEANJZH_11,MEANJZH_12,MEANJZH_13,MEANJZH_14,MEANJZH_15
141,M,False,-0.022158,-0.022375,-0.022624,-0.022149,-0.022293,-0.022405,-0.022528,-0.023308,-0.022377,-0.022922,-0.024433,-0.024095,-0.024397,-0.024573,-0.024455
142,M,True,-0.024433,-0.024095,-0.024397,-0.024573,-0.024455,-0.025718,-0.026617,-0.026479,-0.026114,-0.025911,-0.024762,-0.025144,-0.024876,-0.024592,-0.025531
143,M,False,-0.026617,-0.026479,-0.026114,-0.025911,-0.024762,-0.025144,-0.024876,-0.024592,-0.025531,-0.024016,-0.023249,-0.023684,-0.025109,-0.024804,-0.024764
144,M,False,-0.025109,-0.024804,-0.024764,-0.024214,-0.023,-0.023539,-0.024935,-0.024103,-0.025364,-0.025771,-0.026345,-0.025792,-0.027633,-0.027597,-0.027164
145,M,False,-0.026915,-0.026269,-0.025861,-0.025741,-0.025665,-0.025852,-0.024599,-0.025235,-0.02514,-0.025746,-0.025838,-0.02625,-0.027061,-0.026392,-0.026803
146,M,False,-0.026561,-0.026767,-0.026484,-0.026506,-0.027679,-0.027025,-0.027346,-0.027596,-0.026766,-0.027203,-0.028133,-0.028555,-0.028652,-0.028479,-0.028766
147,M,False,-0.031988,-0.032994,-0.032189,-0.032361,-0.033204,-0.032684,-0.033816,-0.03346,-0.032106,-0.032672,-0.032561,-0.031694,-0.033009,-0.032496,-0.031975
148,M,False,-0.031378,-0.030666,-0.03076,-0.030479,-0.030112,-0.030165,-0.029521,-0.029107,-0.028815,-0.02864,-0.028272,-0.027875,-0.027885,-0.027788,-0.027969
149,M,False,-0.027935,-0.028234,-0.028669,-0.02874,-0.028189,-0.028184,-0.027479,-0.027069,-0.026222,-0.025439,-0.024819,-0.024852,-0.024654,-0.024782,-0.024816
150,M,False,-0.014186,-0.013833,-0.01367,-0.01366,-0.013882,-0.01373,-0.013818,-0.013856,-0.014062,-0.014099,-0.01421,-0.014685,-0.014423,-0.014355,-0.014354
151,M,True,0.0042924,0.0041164,0.0038909,0.0038256,0.0038611,0.0045943,0.0049365,0.0052207,0.0041903,0.005853,0.0044363,0.0046595,0.004399,0.0036062,0.0042691
152,M,False,-0.0019498,-0.001742,-0.00081604,0.00054983,0.00026317,-0.00065624,-0.00023285,0.0013274,-0.0010443,-0.0016559,-0.0012677,-0.00098274,-0.0023357,-0.0012956,-0.0030323
153,M,False,-0.0023733,-0.0018808,-0.0027797,-0.0013899,-0.0023666,-0.002383,-0.0023429,-0.0016013,-0.0029102,-0.0028049,-0.0017824,-0.0010185,-0.00042721,-0.0010032,-0.00054201
154,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,M,False,0.0060037,0.0061093,0.0063869,0.0065809,0.0073675,0.0076213,0.0070157,0.0068458,0.0067493,0.0066131,0.0065699,0.0067596,0.0060371,0.0055244,0.0055695
156,M,True,-0.011515,-0.011936,-0.011512,-0.011516,-0.010647,-0.0097612,-0.010189,-0.0098508,-0.0099341,-0.010257,-0.0097589,-0.0095387,-0.0092401,-0.0106,-0.010839
157,M,True,-0.011313,-0.011746,-0.011237,-0.011016,-0.011252,-0.011432,-0.011115,-0.010591,-0.011711,-0.010243,-0.011053,-0.010158,-0.011602,-0.011521,-0.011689
158,M,False,-0.011711,-0.010243,-0.011053,-0.010158,-0.011602,-0.011521,-0.011689,-0.011887,-0.012521,-0.012394,-0.012742,-0.012716,-0.013243,-0.013881,-0.013264
159,M,False,-0.01993,-0.020744,-0.020832,-0.020986,-0.020717,-0.021822,-0.022136,-0.021786,-0.02168,-0.021196,-0.021816,-0.021307,-0.02119,-0.020395,-0.020117
160,M,False,-0.020828,-0.021147,-0.020915,-0.020328,-0.020923,-0.022295,-0.023016,-0.023011,-0.02333,-0.02349,-0.023518,-0.023803,-0.024011,-0.024353,-0.024374
161,M,False,-0.002448,-0.0040618,-0.0024137,-0.0021588,-0.0020451,-0.002118,-0.0025602,-0.0042772,-0.0044528,-0.0042295,-0.0029666,-0.0031886,-0.0025661,-0.0045093,-0.0029131
162,M,False,-0.0017251,-0.0018574,-0.0016119,-0.0014332,-0.0012531,-0.0011805,-0.00108,-0.0012078,-0.00052419,-0.00047294,-0.00079203,-0.00014612,-8.4703e-05,-0.00032848,-0.00026263
163,M,True,0.0,0.0,0.0,0.0,0.0,6.5543e-05,0.0035204,-0.0038563,0.00059659,-0.0028158,0.0004401,0.0010964,-0.00077561,0.0020281,0.0038685
164,M,False,-0.0058138,-0.0029274,-0.0083059,-0.010359,-0.0076227,-0.0068466,0.0011628,-0.0035977,-0.0056202,-0.0044436,-0.0087994,-0.0053282,0.00064984,0.0030705,-0.00042651
165,M,False,0.0024328,-0.00032929,-0.00071731,0.0034598,-0.0014005,-0.0009763,-0.00071313,-0.00057213,0.0046689,-0.00047276,0.00093086,-0.0012938,0.0046,0.0042729,0.00453
166,M,False,0.0077561,0.0081132,0.0084449,0.0087354,0.0084232,0.0087586,0.0087624,0.0087104,0.0092848,0.0092946,0.0090852,0.0095301,0.0086781,0.0087076,0.0090568
167,M,True,-0.0080406,-0.0078309,-0.0072453,-0.0084988,-0.0064625,-0.0068858,-0.005536,-0.0059647,-0.0062173,-0.0071946,-0.008544,-0.0084861,-0.0078411,-0.0070902,-0.0075784
168,M,False,-0.0094283,-0.0096781,-0.010039,-0.010328,-0.010117,-0.0099247,-0.0091995,-0.0098838,-0.0096338,-0.012317,-0.01021,-0.010204,-0.01294,-0.01361,-0.011636
169,M,True,-0.0074662,-0.0082511,-0.0080286,-0.0079307,-0.0078853,-0.0079559,-0.0077787,-0.0080782,-0.0080783,-0.0082961,-0.0085773,-0.0087043,-0.0084205,-0.0082139,-0.0082968
170,M,False,-0.0081751,-0.0085969,-0.008869,-0.0092591,-0.0087702,-0.0089931,-0.0089605,-0.008786,-0.0089943,-0.0086209,-0.0091631,-0.0084333,-0.0085355,-0.0081337,-0.0080681
171,M,True,-0.010316,-0.010714,-0.011182,-0.010934,-0.011176,-0.010123,-0.010497,-0.0098976,-0.008555,-0.0091583,-0.0086436,-0.0074476,-0.0078992,-0.0079526,-0.0079145
172,M,False,-0.0082843,-0.0073957,-0.0076565,-0.007721,-0.0078419,-0.0083944,-0.0078773,-0.0080737,-0.0076053,-0.0077343,-0.0075829,-0.0072518,-0.0079511,-0.0079058,-0.0078964
173,M,True,-0.0060378,-0.0062093,-0.0060332,-0.0062487,-0.0066614,-0.0066306,-0.0060399,-0.006868,-0.0073783,-0.0070575,-0.0071033,-0.0073617,-0.0083332,-0.0086671,-0.0085854
174,M,False,-0.0097827,-0.010277,-0.010159,-0.01082,-0.010557,-0.0099106,-0.010217,-0.010146,-0.010074,-0.0096166,-0.0093218,-0.0087972,-0.0092521,-0.0092961,-0.009144
175,M,False,-0.010196,-0.010517,-0.010138,-0.0098198,-0.010427,-0.010025,-0.0096692,-0.0097372,-0.0093278,-0.0097895,-0.010054,-0.0099958,-0.010069,-0.0093302,-0.008804
176,M,True,-0.003753,-0.0038067,-0.0036412,-0.0038727,-0.0036656,-0.0034819,-0.0041952,-0.0034813,-0.0044648,-0.0042768,-0.0038665,-0.0051144,-0.0040845,-0.0041907,-0.004533
177,M,True,-0.0048476,-0.005288,-0.0048569,-0.0047676,-0.0054578,-0.0061009,-0.0056695,-0.004897,-0.0052485,-0.0061978,-0.0064837,-0.0064737,-0.0068405,-0.007036,-0.0065118
178,M,True,-0.0068405,-0.007036,-0.0065118,-0.0063702,-0.0063054,-0.0067971,-0.0061247,-0.0063734,-0.007045,-0.0072555,-0.0068456,-0.0073492,-0.0073529,-0.007392,-0.0078305
179,M,True,-0.0073529,-0.007392,-0.0078305,-0.0080664,-0.0082208,-0.0084686,-0.0087099,-0.0090968,-0.0093373,-0.0095411,-0.0089691,-0.009607,-0.0095615,-0.010735,-0.0098184
180,M,True,-0.0073793,-0.0076271,-0.0073226,-0.0080882,-0.008125,-0.0087074,-0.0087909,-0.0095568,-0.0090206,-0.0083502,-0.0079824,-0.0081267,-0.0082605,-0.0085692,-0.0089338
181,M,False,-0.0083502,-0.0079824,-0.0081267,-0.0082605,-0.0085692,-0.0089338,-0.0090703,-0.0086511,-0.0082477,-0.008295,-0.0080086,-0.0080447,-0.0081858,-0.0079329,-0.0078701
182,M,False,-0.0090703,-0.0086511,-0.0082477,-0.008295,-0.0080086,-0.0080447,-0.0081858,-0.0079329,-0.0078701,-0.0073698,-0.0076089,-0.0077611,-0.0077278,-0.0074714,-0.0067533
183,M,True,-0.0078701,-0.0073698,-0.0076089,-0.0077611,-0.0077278,-0.0074714,-0.0067533,-0.0069669,-0.0064774,-0.0064597,-0.0069794,-0.0078051,-0.0076633,-0.0082831,-0.0078823
184,M,True,-0.0077278,-0.0074714,-0.0067533,-0.0069669,-0.0064774,-0.0064597,-0.0069794,-0.0078051,-0.0076633,-0.0082831,-0.0078823,-0.0082687,-0.007976,-0.0074753,-0.0069619
185,M,False,-0.0079056,-0.0073923,-0.0065888,-0.0068651,-0.0059047,-0.0060817,-0.0072654,-0.0059584,-0.0078444,-0.0077062,-0.0086528,-0.0092455,-0.0085337,-0.0081599,-0.0077991
186,M,False,0.0052865,0.0082696,0.008318,0.00068942,0.010475,0.00034505,0.0022032,-0.0086729,0.0028812,0.0060309,0.0067087,-0.0042466,0.0072944,-0.003105,0.0066258
187,M,True,-0.0082177,-0.008271,-0.0092744,-0.0099603,-0.0098059,-0.0094151,-0.0094542,-0.0083687,-0.0094063,-0.0089461,-0.0097515,-0.0096053,-0.0091798,-0.0097223,-0.009671
188,M,False,-0.0098059,-0.0094151,-0.0094542,-0.0083687,-0.0094063,-0.0089461,-0.0097515,-0.0096053,-0.0091798,-0.0097223,-0.009671,-0.0096043,-0.010111,-0.0092414,-0.0087028
189,M,False,-0.0096053,-0.0091798,-0.0097223,-0.009671,-0.0096043,-0.010111,-0.0092414,-0.0087028,-0.0082969,-0.008635,-0.0098768,-0.0098466,-0.010812,-0.010788,-0.010116
190,M,True,-0.0071793,-0.0066863,-0.0070612,-0.0059787,-0.0053808,-0.0056034,-0.005655,-0.0041176,-0.0044559,-0.004861,-0.0053739,-0.0060396,-0.0065138,-0.0068494,-0.007125
191,M,False,-0.0041176,-0.0044559,-0.004861,-0.0053739,-0.0060396,-0.0065138,-0.0068494,-0.007125,-0.0068332,-0.0062248,-0.0060323,-0.0055107,-0.0058672,-0.0062441,-0.006589
192,M,True,-0.0086211,-0.0083252,-0.0086787,-0.008429,-0.0082568,-0.0073143,-0.008182,-0.0090847,-0.0093325,-0.0087739,-0.0089181,-0.010415,-0.01111,-0.011173,-0.010617
193,M,False,-0.008182,-0.0090847,-0.0093325,-0.0087739,-0.0089181,-0.010415,-0.01111,-0.011173,-0.010617,-0.0098057,-0.0092137,-0.0092695,-0.0094708,-0.0092075,-0.0094834
194,M,True,-0.010819,-0.011079,-0.010798,-0.011571,-0.012797,-0.012042,-0.014424,-0.013921,-0.013436,-0.012986,-0.012319,-0.012553,-0.012681,-0.011427,-0.012886
195,M,False,-0.012553,-0.012681,-0.011427,-0.012886,-0.013016,-0.012503,-0.013021,-0.013045,-0.013944,-0.013544,-0.013907,-0.014123,-0.013816,-0.013895,-0.012699
196,M,True,-0.013683,-0.014636,-0.015318,-0.014424,-0.015519,-0.014147,-0.015394,-0.013776,-0.014266,-0.014275,-0.013943,-0.014502,-0.014671,-0.01613,-0.015125
197,M,False,-0.012,-0.012128,-0.012401,-0.012904,-0.012729,-0.013126,-0.013429,-0.014559,-0.015883,-0.016275,-0.016171,-0.017268,-0.017485,-0.01735,-0.017582
198,M,False,-0.020585,-0.020135,-0.02016,-0.018831,-0.021967,-0.020919,-0.021391,-0.020005,-0.016874,-0.015725,-0.019543,-0.01864,-0.017015,-0.019551,-0.018711
199,M,False,0.0027106,0.0029716,0.0056298,0.0060723,0.0066302,0.0060312,0.0056908,0.005989,0.0063494,0.0067233,0.0067688,0.0067172,0.0062306,0.0071423,0.0069357
200,M,True,-0.017991,-0.018975,-0.01848,-0.018473,-0.017321,-0.018811,-0.018523,-0.018639,-0.018846,-0.019412,-0.019251,-0.01912,-0.019246,-0.019733,-0.020494
201,M,True,-0.018439,-0.017715,-0.017587,-0.01703,-0.016793,-0.016063,-0.015615,-0.015873,-0.015877,-0.015586,-0.015292,-0.012859,-0.012215,-0.015005,-0.014437
202,M,False,-0.01527,-0.01432,-0.014165,-0.014793,-0.013616,-0.013391,-0.016201,-0.015565,-0.014684,-0.01342,-0.014536,-0.015422,-0.014306,-0.014909,-0.014132
203,M,False,-0.014306,-0.014909,-0.014132,-0.014287,-0.014085,-0.014219,-0.014034,-0.01325,-0.013065,-0.013471,-0.013842,-0.013719,-0.013903,-0.012877,-0.013119
204,M,True,0.011991,0.011453,0.011976,0.011669,0.011667,0.011632,0.011752,0.011717,0.011595,0.011695,0.011616,0.011564,0.011594,0.011916,0.011631
205,M,False,0.013465,0.013169,0.013531,0.013926,0.014164,0.014336,0.014371,0.014344,0.013758,0.013834,0.013658,0.013398,0.013105,0.012949,0.012704
206,M,False,0.014336,0.014371,0.014344,0.013758,0.013834,0.013658,0.013398,0.013105,0.012949,0.012704,0.012255,0.012036,0.01145,0.011481,0.011798
207,M,False,0.0068882,0.006638,0.0063358,0.006507,0.0063459,0.0065417,0.006502,0.006385,0.0064638,0.0065856,0.006824,0.0068168,0.007108,0.0070146,0.0071786
208,M,False,0.0051102,0.0050988,0.0050409,0.0048239,0.0051861,0.0050144,0.0056282,0.005553,0.0055887,0.0048462,0.0055756,0.0052735,0.0054242,0.0047738,0.0055581
209,M,False,0.0062442,0.0042652,0.0058405,0.005485,0.0048517,0.0053737,0.0049571,0.0050178,0.0055534,0.0068855,0.0039858,0.0048795,0.0049138,0.0045775,0.0050216
210,M,True,-0.0018698,-0.0018393,-0.002085,-0.0020115,-0.0019474,-0.0015482,-0.0022218,-0.0020569,-0.0021008,-0.0024495,-0.0021015,-0.0022326,-0.0021087,-0.00214,-0.0023259
211,M,False,-0.0023689,-0.0026494,-0.0028345,-0.0026164,-0.0028587,-0.0029461,-0.0032527,-0.003113,-0.00305,-0.0036293,-0.0026022,-0.0028208,-0.0030214,-0.0027342,-0.0023888
212,M,False,-0.00024728,-0.00055684,-0.00067823,-0.00073149,-0.00091673,-0.00066083,-0.00081676,-0.00091217,-0.001061,-0.0011326,-0.0013458,-0.0014692,-0.0016466,-0.0017587,-0.0015133
213,M,False,-0.0028107,-0.0029412,-0.0025377,-0.0026008,-0.0029018,-0.0027973,-0.0027288,-0.0026863,-0.0026984,-0.0028862,-0.0029853,-0.0027263,-0.0029349,-0.0031053,-0.0030663
214,M,False,-0.008783,-0.0017323,-0.0079492,0.0034288,0.0024484,-0.0023488,-0.00046863,-0.00015382,-0.00072491,0.0019351,-0.0030351,-0.0078122,0.001592,0.0041111,1.4793e-05
215,M,False,-0.0079492,0.0034288,0.0024484,-0.0023488,-0.00046863,-0.00015382,-0.00072491,0.0019351,-0.0030351,-0.0078122,0.001592,0.0041111,1.4793e-05,0.0022158,0.00052342
216,M,False,-0.013768,-0.013836,-0.013942,-0.013619,-0.014143,-0.013603,-0.013231,-0.013494,-0.013336,-0.013396,-0.012283,-0.011656,-0.011627,-0.012541,-0.011837
217,M,False,-0.0023906,-0.0028335,-0.0012175,-0.002126,-0.0015207,-0.00089021,-0.00080669,-0.0007496,-0.0015523,-0.0013265,-0.0011159,-0.0012607,-0.0011333,-0.00083782,-0.0013232
218,M,False,-0.00043738,0.00011507,-0.0001308,-6.3042e-05,-0.00027687,-4.02e-05,-0.00012704,-9.0341e-05,-9.1803e-05,2.3873e-05,0.00018266,-6.7646e-05,-9.3027e-05,-0.00024203,-0.00021521
219,M,True,0.0034878,0.0075394,2.7918e-06,0.017218,0.051914,0.0017671,0.0053255,0.020331,0.053796,0.0071571,0.016957,0.0087707,0.021226,0.0062267,0.027658
220,M,True,0.0059953,0.0078426,0.0049342,0.0060449,0.0055978,0.0059884,0.0070523,0.0058588,0.0082034,0.0080305,0.0077017,0.0067338,0.0067879,0.011701,0.0064186
221,M,True,0.0092441,0.0090881,0.0091189,0.0089552,0.0090664,0.0097051,0.0092705,0.009251,0.0089609,0.010695,0.01046,0.0092777,0.01199,0.0081148,0.0080674
222,M,False,0.0080674,0.0091819,0.0092799,0.01332,0.013317,0.013481,0.010387,0.011592,0.010914,0.010881,0.011617,0.012007,0.011784,0.010349,0.011967
223,M,True,0.011669,0.011433,0.01039,0.0099424,0.01065,0.010439,0.010602,0.010897,0.011149,0.012273,0.011411,0.012544,0.01308,0.012257,0.010658
224,M,False,0.030157,0.030523,0.030887,0.030001,0.029186,0.030515,0.030935,0.025299,0.025981,0.026324,0.023435,0.023784,0.028448,0.027009,0.029523
225,M,False,0.030475,0.029211,0.033036,0.029818,0.033033,0.031798,0.029804,0.027285,0.028572,0.028726,0.02967,0.030153,0.031503,0.030738,0.02974
226,M,True,-0.006175,-0.0067905,-0.006632,-0.0072682,-0.0064055,-0.0057389,-0.0061244,-0.006904,-0.0071313,-0.007561,-0.0080332,-0.0073018,-0.0077972,-0.0079405,-0.0086315
227,M,False,-0.014447,-0.013972,-0.014008,-0.013051,-0.012763,-0.011485,-0.01206,-0.01186,-0.012021,-0.011907,-0.011968,-0.012185,-0.012113,-0.012643,-0.012354
228,M,False,-0.012075,-0.010621,-0.011735,-0.012941,-0.012417,-0.01291,-0.014251,-0.013951,-0.014601,-0.014561,-0.015267,-0.015038,-0.015667,-0.015252,-0.016677
229,M,False,0.00030056,0.00022833,0.00052894,0.00075269,0.00052528,0.00083604,0.0011502,0.0012666,0.0012814,0.0011132,0.0010731,0.0010504,0.0010291,0.0010944,6.5422e-06
230,M,False,-0.001041,-0.0020502,-0.0020866,-0.0024041,-0.0015331,-0.00168,-0.0011766,-0.00043834,0.00029026,-0.00044823,-0.00040455,-0.0004816,-0.00070209,-0.0009931,-0.00033483
231,M,False,0.0035636,0.0039058,0.0039096,0.0049379,0.0048353,0.0048108,0.0046134,0.0044806,0.0045862,0.0031825,0.0029875,0.0029114,0.0032226,0.0030877,0.0029519
232,M,True,0.0018247,0.0011112,0.0010649,0.0013703,0.0012517,0.0010277,0.0012202,0.0014031,0.0016759,0.0015707,0.0017349,0.0010338,0.0011031,0.0015118,0.0011612
233,M,False,0.00031225,0.00036535,0.00063255,-3.7689e-05,0.00039964,6.2744e-05,5.4622e-05,0.00017187,-0.0001158,-0.00020539,0.00026842,6.0226e-05,3.6632e-05,-0.0003582,-0.00044915
234,M,True,-0.010865,-0.011219,-0.011915,-0.011187,-0.011178,-0.011495,-0.011404,-0.011555,-0.011224,-0.011688,-0.011482,-0.01136,-0.01179,-0.011535,-0.010947
235,M,False,-0.014781,-0.015819,-0.015382,-0.015337,-0.015902,-0.014895,-0.014222,-0.013788,-0.013148,-0.012488,-0.012114,-0.011991,-0.011709,-0.011654,-0.011548
236,M,False,0.01624,0.01394,0.013604,0.010826,0.0094509,0.0043615,0.0046927,0.0024001,0.0026875,0.0016894,0.0016835,0.0010248,0.0019836,0.0022051,0.0064521
237,M,False,-0.01037,-0.011197,-0.011522,-0.010952,-0.01094,-0.010569,-0.0097439,-0.0095366,-0.0097445,-0.010179,-0.0099408,-0.0097362,-0.0095934,-0.0091406,-0.0093727
238,M,False,-0.0025343,-0.0024401,-0.0025836,-0.0029369,-0.0025843,-0.0023703,-0.0023127,-0.0021465,-0.00184,-0.0018627,-0.0017322,-0.0022076,-0.0021642,-0.002528,-0.0022275
239,M,False,0.019262,0.018297,0.018538,0.019417,0.019838,0.020854,0.020645,0.021604,0.021737,0.02166,0.022084,0.022916,0.023415,0.023719,0.023063
240,M,False,0.0098348,0.010384,0.010589,0.010349,0.0097897,0.010001,0.010313,0.010154,0.01026,0.010078,0.010168,0.0097547,0.0091456,0.0088148,0.0093981
241,M,False,-8.5598e-05,2.6402e-05,0.00027802,0.00026573,0.00045818,0.00078732,0.0011091,0.00065507,0.0015118,0.0011827,0.001336,0.0018422,0.0017843,0.0019739,0.001687
242,M,False,0.022828,0.021851,0.023644,0.025416,0.024908,0.026358,0.024759,0.026565,0.025475,0.018995,0.026413,0.019221,0.018921,0.018478,0.017082
243,M,True,-0.016989,-0.017601,-0.017276,-0.017289,-0.017213,-0.017225,-0.017522,-0.017054,-0.016636,-0.016732,-0.015933,-0.017166,-0.01669,-0.016529,-0.016518
244,M,False,-0.013722,-0.013686,-0.013333,-0.013614,-0.013552,-0.013381,-0.013429,-0.013692,-0.013992,-0.014242,-0.014045,-0.013482,-0.014329,-0.014593,-0.014816
245,M,False,-0.002609,-0.0026156,-0.002708,-0.0026919,-0.0029568,-0.00274,-0.0026076,-0.002524,-0.0026986,-0.0026336,-0.0025366,-0.0017987,-0.0019329,-0.0020835,-0.0022147
246,M,False,-0.006947,-0.0060706,-0.0055612,-0.0052153,-0.0052181,-0.0047221,-0.005136,-0.0039956,-0.0036421,-0.0033722,-0.0041779,-0.003689,-0.0055168,-0.005408,-0.0057055
247,M,False,0.014228,0.014468,0.015428,0.015387,0.015901,0.015536,0.01588,0.016621,0.016234,0.016198,0.015935,0.0162,0.01603,0.016431,0.016406
248,M,False,0.0090719,0.0087273,0.0084819,0.0087827,0.0069513,0.0069093,0.0081662,0.0080512,0.0084283,0.008473,0.0082581,0.00842,0.0084143,0.0082637,0.008199
249,M,False,0.01615,0.016096,0.017703,0.016236,0.015229,0.015882,0.016496,0.016666,0.015922,0.013013,0.013479,0.014384,0.015307,0.016345,0.01457
250,M,False,0.00038612,0.00010878,0.00024784,0.00012061,0.00027339,0.00016141,0.00068681,0.00051584,0.00058251,0.00032417,0.00012375,-0.00022112,-9.5643e-05,0.00038422,0.00018948
251,M,False,0.00454,0.0035817,0.0054669,0.004371,0.0037751,0.0036006,0.0032519,0.0040318,0.0034927,0.0050071,0.0053002,0.0048939,0.0045859,0.0042275,0.0042933
252,M,False,-0.0070221,-0.0069947,-0.0071484,-0.0078386,-0.0069944,-0.0068849,-0.0067434,-0.008103,-0.0079567,-0.0072912,-0.0077824,-0.0081527,-0.0080184,-0.0094238,-0.0087622
253,M,True,0.03554,0.035348,0.036628,0.036835,0.038133,0.037437,0.037955,0.036818,0.035856,0.034981,0.033986,0.033566,0.034504,0.0338,0.034291
254,M,False,0.036835,0.038133,0.037437,0.037955,0.036818,0.035856,0.034981,0.033986,0.033566,0.034504,0.0338,0.034291,0.035107,0.03517,0.035316
255,M,False,0.00059549,0.00095132,0.0012592,0.0010918,0.0019614,0.0027541,0.0030869,0.0028905,0.002238,0.0028461,0.0036745,0.0023575,0.0027183,0.007594,-0.00031119
256,M,False,0.016797,0.016758,0.016484,0.016938,0.016422,0.016678,0.016856,0.017364,0.017082,0.017356,0.017009,0.017042,0.018364,0.018252,0.018377
257,M,True,0.017247,0.017648,0.017047,0.017208,0.01702,0.017008,0.017022,0.018607,0.018651,0.018185,0.017984,0.018608,0.020255,0.019464,0.020368
258,M,False,0.027486,0.027537,0.027658,0.027213,0.026121,0.026006,0.025435,0.024078,0.023338,0.022949,0.022048,0.021436,0.021198,0.021028,0.020499
259,M,True,-0.0021724,-0.0018557,-0.002049,-0.0021673,-0.0025965,-0.0031192,-0.0021239,-0.0020346,-0.0026347,-0.0026108,-0.0024048,-0.0029042,-0.0034729,-0.0029044,-0.0031213
260,M,False,-0.011832,-0.011346,-0.010669,-0.0099568,-0.00939,-0.0098279,-0.0099469,-0.010374,-0.010226,-0.010059,-0.0096275,-0.0093841,-0.009306,-0.0098447,-0.010602
261,M,True,-0.0085065,-0.0083884,-0.0081946,-0.0079862,-0.0085487,-0.0085678,-0.008405,-0.0083108,-0.0087508,-0.0088386,-0.0086302,-0.0087355,-0.0085811,-0.0085459,-0.0088439
262,M,True,-0.0047412,-0.0055837,-0.0059937,-0.0055768,-0.0051639,-0.0051281,-0.0049345,-0.0057125,-0.0062904,-0.006305,-0.0072617,-0.0065015,-0.0060972,-0.0061746,-0.0070828
263,M,False,-0.0062799,-0.0070825,-0.0063393,-0.006875,-0.0068376,-0.0069836,-0.0069854,-0.0069293,-0.0070598,-0.0075248,-0.0077641,-0.0073754,-0.0070315,-0.0081852,-0.0078481
264,M,False,-0.0063393,-0.006875,-0.0068376,-0.0069836,-0.0069854,-0.0069293,-0.0070598,-0.0075248,-0.0077641,-0.0073754,-0.0070315,-0.0081852,-0.0078481,-0.007506,-0.0071238
265,M,False,0.0090136,0.0086583,0.0087707,0.0088628,0.0087011,0.008887,0.0088987,0.0090841,0.0094637,0.0091616,0.0094414,0.0094136,0.0096864,0.010192,0.010666
266,M,False,-0.0037763,-0.0029917,-0.0033337,-0.0033004,-0.0025842,-0.0030637,-0.0033675,-0.004104,-0.0041263,-0.0039205,-0.0041893,-0.0037127,-0.0043123,-0.004168,-0.0049658
267,M,False,-0.0033004,-0.0025842,-0.0030637,-0.0033675,-0.004104,-0.0041263,-0.0039205,-0.0041893,-0.0037127,-0.0043123,-0.004168,-0.0049658,-0.0046929,-0.0043734,-0.0046149
268,M,True,0.0,0.0,0.0,0.0,0.0,0.0088535,0.00091066,0.0043063,-0.0030398,0.00093909,-0.00048628,-0.00011563,-0.0011831,-0.0014555,-0.0024361
269,M,True,0.001605,0.0012581,0.0012844,0.001297,0.0018168,0.00079982,0.00059276,0.0012439,0.00021458,0.00088183,0.0010761,0.00090811,0.0007746,0.0013904,-0.0021052
270,M,True,0.0036282,0.034574,0.035184,0.037686,0.036572,0.035198,0.032267,0.015551,0.020206,0.031624,0.035737,0.037739,0.033703,0.028918,0.034057
271,M,False,0.010725,0.010213,0.014239,0.015298,0.0072046,0.013834,0.0038359,0.0087448,0.0094834,0.0057121,-5.9956e-05,0.0020566,0.0023356,0.0077896,0.0056593
272,M,False,0.0019897,-0.0013233,0.0034789,0.0072564,0.0039885,0.0026254,0.0017574,0.0013867,-0.0033497,-0.006104,-0.0081759,-0.0061148,-0.0064386,-0.0082615,-0.0056826
273,M,False,-0.0033497,-0.006104,-0.0081759,-0.0061148,-0.0064386,-0.0082615,-0.0056826,-0.0059913,-0.0052899,-0.0052422,-0.011214,-0.0088862,-0.016998,-0.01764,-0.0185
274,M,False,-0.012343,-0.014228,-0.023359,-0.023423,-0.013186,-0.022457,-0.01562,-0.0229,-0.024144,-0.011913,-0.030048,-0.014261,-0.011653,-0.020363,-0.012462
