,FLARE_TYPE,COINCIDENCE,SAVNCPP_1,SAVNCPP_2,SAVNCPP_3,SAVNCPP_4,SAVNCPP_5,SAVNCPP_6,SAVNCPP_7,SAVNCPP_8,SAVNCPP_9,SAVNCPP_10,SAVNCPP_11,SAVNCPP_12,SAVNCPP_13,SAVNCPP_14,SAVNCPP_15
1341,B,False,1169200000000.0,51760000000.0,676430000000.0,556600000000.0,658490000000.0,608970000000.0,694560000000.0,625560000000.0,911510000000.0,793810000000.0,905260000000.0,1011500000000.0,867700000000.0,1321500000000.0,921920000000.0
1342,B,False,4531600000000.0,3617300000000.0,3158000000000.0,3769400000000.0,1754800000000.0,3708900000000.0,3097800000000.0,3397500000000.0,4144200000000.0,3726900000000.0,4087800000000.0,3091100000000.0,4576000000000.0,4231900000000.0,4205100000000.0
1343,B,False,2428000000000.0,2074700000000.0,2029200000000.0,2402900000000.0,2104900000000.0,2094400000000.0,1732800000000.0,1846200000000.0,1650900000000.0,1711300000000.0,1599400000000.0,1803600000000.0,2171200000000.0,2370400000000.0,1926200000000.0
1344,B,False,4012200000000.0,4495600000000.0,4589700000000.0,4254200000000.0,3943400000000.0,3449100000000.0,4051400000000.0,3847700000000.0,3427700000000.0,3594000000000.0,3905000000000.0,3897300000000.0,4006200000000.0,4225200000000.0,3690700000000.0
1345,B,True,1001000000000.0,1031000000000.0,1477800000000.0,1458000000000.0,1596800000000.0,1063900000000.0,2182600000000.0,1647700000000.0,2374800000000.0,2517900000000.0,2009500000000.0,2012700000000.0,1941100000000.0,2599000000000.0,1449900000000.0
1346,B,False,1377200000000.0,985150000000.0,9326100000000.0,2734600000000.0,1929900000000.0,3108800000000.0,1430500000000.0,1530700000000.0,2632400000000.0,2510600000000.0,2596000000000.0,1352800000000.0,1426200000000.0,1252900000000.0,1996700000000.0
1347,B,True,991700000000.0,935320000000.0,1070400000000.0,1010500000000.0,1164500000000.0,794420000000.0,756330000000.0,716780000000.0,841010000000.0,686620000000.0,843130000000.0,1143200000000.0,860270000000.0,707490000000.0,672540000000.0
1348,B,False,1834500000000.0,1247800000000.0,2013600000000.0,1769000000000.0,1751100000000.0,1375700000000.0,1377200000000.0,1228800000000.0,1085600000000.0,1138300000000.0,1511800000000.0,1686800000000.0,2042000000000.0,1812600000000.0,1667600000000.0
1349,B,False,1831400000000.0,2066500000000.0,2171900000000.0,1220600000000.0,1801900000000.0,1742400000000.0,1484300000000.0,1319200000000.0,2018500000000.0,1578200000000.0,1055500000000.0,1950300000000.0,1696900000000.0,1942700000000.0,1501900000000.0
1350,B,False,3323400000000.0,3519800000000.0,3807000000000.0,3684700000000.0,2999700000000.0,2931200000000.0,3001400000000.0,2488200000000.0,2600100000000.0,2508300000000.0,1975000000000.0,1686600000000.0,1831700000000.0,1528900000000.0,1631500000000.0
1351,B,False,306490000000.0,664880000000.0,435260000000.0,242670000000.0,152680000000.0,155750000000.0,379870000000.0,377140000000.0,499730000000.0,693560000000.0,788880000000.0,362620000000.0,347820000000.0,380980000000.0,169910000000.0
1352,B,False,369980000000.0,141730000000.0,227130000000.0,305330000000.0,392900000000.0,274780000000.0,407750000000.0,62418000000.0,429210000000.0,305720000000.0,350140000000.0,268430000000.0,87197000000.0,364590000000.0,1146400000000.0
1353,B,False,727900000000.0,1221800000000.0,731670000000.0,650880000000.0,623690000000.0,938210000000.0,1440200000000.0,843980000000.0,1072700000000.0,1051500000000.0,1269000000000.0,897030000000.0,835800000000.0,1459200000000.0,1287000000000.0
1354,B,False,3915900000000.0,3650700000000.0,2964700000000.0,2736800000000.0,3658900000000.0,4025500000000.0,2607500000000.0,2342000000000.0,2773900000000.0,2937500000000.0,2815500000000.0,3689300000000.0,4315100000000.0,4137600000000.0,3324500000000.0
1355,B,False,395160000000.0,172720000000.0,191970000000.0,360350000000.0,359150000000.0,470990000000.0,766720000000.0,524260000000.0,696690000000.0,450330000000.0,464670000000.0,241560000000.0,291100000000.0,380470000000.0,241730000000.0
1356,B,False,3015400000000.0,3592600000000.0,4039400000000.0,4250600000000.0,4731500000000.0,4322600000000.0,4551700000000.0,4534900000000.0,4074300000000.0,3829200000000.0,3433400000000.0,4316400000000.0,4417500000000.0,3795700000000.0,4052200000000.0
1357,B,False,2319400000000.0,2690400000000.0,2818300000000.0,2039800000000.0,2226600000000.0,2603700000000.0,2546300000000.0,2590100000000.0,2809100000000.0,2504200000000.0,2198000000000.0,1908900000000.0,2300900000000.0,1677100000000.0,1255800000000.0
1358,B,False,876670000000.0,1049800000000.0,1002200000000.0,1174600000000.0,1141700000000.0,1178800000000.0,1299900000000.0,895750000000.0,970060000000.0,1003400000000.0,1200700000000.0,810880000000.0,1080500000000.0,1056300000000.0,964850000000.0
1359,B,False,544370000000.0,391310000000.0,268000000000.0,300070000000.0,320860000000.0,165540000000.0,431550000000.0,262440000000.0,433990000000.0,282840000000.0,162010000000.0,202170000000.0,473890000000.0,207710000000.0,544980000000.0
1360,B,False,1708700000000.0,2652600000000.0,2456400000000.0,1862500000000.0,1650500000000.0,1625900000000.0,1212200000000.0,881690000000.0,1584800000000.0,1206900000000.0,1599800000000.0,2159100000000.0,1820300000000.0,1876000000000.0,1739800000000.0
1361,B,False,4180200000000.0,4072500000000.0,3555500000000.0,4827700000000.0,4308200000000.0,4616000000000.0,4741600000000.0,5809700000000.0,5642000000000.0,5945600000000.0,5981300000000.0,5585200000000.0,5161500000000.0,4030300000000.0,2944400000000.0
1362,B,False,1222700000000.0,1234900000000.0,1275200000000.0,1239700000000.0,2231500000000.0,1179100000000.0,1046800000000.0,1372700000000.0,1843000000000.0,1551900000000.0,1771200000000.0,1259500000000.0,1829100000000.0,1236700000000.0,1257300000000.0
1363,B,False,1958400000000.0,1927700000000.0,1968100000000.0,2084400000000.0,1728200000000.0,1897000000000.0,1898900000000.0,1790500000000.0,1838000000000.0,2186400000000.0,2107000000000.0,2833800000000.0,2921800000000.0,2345800000000.0,2154500000000.0
1364,B,True,1802100000000.0,1409100000000.0,1008500000000.0,1535300000000.0,1304600000000.0,1710900000000.0,1710600000000.0,1953000000000.0,1257600000000.0,1540200000000.0,1596100000000.0,1641200000000.0,1627300000000.0,1575400000000.0,1622700000000.0
1365,B,False,1492700000000.0,1321100000000.0,1421200000000.0,1329700000000.0,2722100000000.0,2494300000000.0,2856400000000.0,3299300000000.0,2543500000000.0,2857300000000.0,3546300000000.0,3386700000000.0,2125500000000.0,2481500000000.0,2909600000000.0
1366,B,True,2690200000000.0,2749200000000.0,3857300000000.0,3150100000000.0,2764100000000.0,1996300000000.0,1765200000000.0,1718000000000.0,3390400000000.0,1692100000000.0,1347300000000.0,251260000000.0,993410000000.0,2816700000000.0,1086900000000.0
1367,B,True,764580000000.0,797870000000.0,855410000000.0,740670000000.0,727900000000.0,1221800000000.0,731670000000.0,650880000000.0,623690000000.0,938210000000.0,1440200000000.0,843980000000.0,1072700000000.0,1051500000000.0,1269000000000.0
1368,B,True,295810000000.0,312110000000.0,421150000000.0,284070000000.0,218240000000.0,235280000000.0,269990000000.0,533180000000.0,404220000000.0,530100000000.0,392650000000.0,464370000000.0,114830000000.0,96071000000.0,147220000000.0
1369,B,False,74737000000.0,245960000000.0,127400000000.0,93037000000.0,106290000000.0,90113000000.0,15134000000.0,160170000000.0,36351000000.0,14017000000.0,133650000000.0,204550000000.0,78020000000.0,90111000000.0,297300000000.0
1370,B,False,1981700000000.0,1771900000000.0,871530000000.0,363860000000.0,873370000000.0,2070000000000.0,1365100000000.0,1003600000000.0,2060800000000.0,832560000000.0,511390000000.0,1069400000000.0,1072300000000.0,612100000000.0,853450000000.0
1371,B,False,155510000000.0,228510000000.0,356770000000.0,478890000000.0,409790000000.0,270110000000.0,352460000000.0,353800000000.0,200880000000.0,513610000000.0,422340000000.0,70667000000.0,330500000000.0,182990000000.0,180600000000.0
1372,B,False,1859000000000.0,2571900000000.0,1889700000000.0,1912300000000.0,2437600000000.0,1359400000000.0,961440000000.0,1241800000000.0,871870000000.0,833880000000.0,1387500000000.0,1208100000000.0,1498300000000.0,526590000000.0,729710000000.0
1373,B,False,452750000000.0,636700000000.0,590380000000.0,521590000000.0,1288800000000.0,1031800000000.0,1008900000000.0,452250000000.0,304420000000.0,476190000000.0,456980000000.0,567310000000.0,739810000000.0,876060000000.0,345800000000.0
1374,B,False,2404600000000.0,1784400000000.0,3163800000000.0,2408500000000.0,3160400000000.0,2657900000000.0,2560500000000.0,2376600000000.0,1869500000000.0,1623600000000.0,1326100000000.0,1558200000000.0,2275800000000.0,1759500000000.0,1807700000000.0
1375,B,False,1150000000000.0,894800000000.0,727570000000.0,1097700000000.0,1263700000000.0,954170000000.0,746830000000.0,707610000000.0,647450000000.0,812160000000.0,1246800000000.0,1314800000000.0,1065000000000.0,1138000000000.0,1394600000000.0
1376,B,False,5683400000000.0,5448300000000.0,4300600000000.0,4572500000000.0,6055600000000.0,5436200000000.0,4934800000000.0,5957400000000.0,7430900000000.0,7426200000000.0,5433700000000.0,6637800000000.0,5688000000000.0,7528000000000.0,7077300000000.0
1377,B,False,25379000000.0,132190000000.0,304020000000.0,164280000000.0,240330000000.0,42782000000.0,60945000000.0,36308000000.0,160940000000.0,190710000000.0,264110000000.0,298860000000.0,209410000000.0,124130000000.0,159880000000.0
1378,B,False,3619300000000.0,2739000000000.0,2305800000000.0,1567700000000.0,2538000000000.0,2446800000000.0,2502100000000.0,3116500000000.0,2899000000000.0,2697800000000.0,2577200000000.0,3570900000000.0,3985300000000.0,4648400000000.0,4145100000000.0
1379,B,False,3453000000000.0,3334200000000.0,3821000000000.0,3223400000000.0,2772600000000.0,2575500000000.0,2966400000000.0,3895900000000.0,4203000000000.0,3268600000000.0,3438600000000.0,4403200000000.0,4055600000000.0,4188400000000.0,4462700000000.0
1380,B,False,2491200000000.0,2181600000000.0,2341500000000.0,2294800000000.0,2162200000000.0,2294400000000.0,2395800000000.0,2661900000000.0,2554200000000.0,2451000000000.0,2473900000000.0,3173200000000.0,3468000000000.0,2658700000000.0,3434400000000.0
1381,B,False,383440000000.0,159550000000.0,1042700000000.0,897920000000.0,152840000000.0,238740000000.0,77176000000.0,124440000000.0,128070000000.0,74656000000.0,166000000000.0,147820000000.0,259780000000.0,86795000000.0,208930000000.0
1382,B,False,513890000000.0,788850000000.0,647160000000.0,631820000000.0,865730000000.0,436590000000.0,1249000000000.0,1272300000000.0,1091400000000.0,977760000000.0,1415400000000.0,1344900000000.0,891470000000.0,1066500000000.0,860410000000.0
1383,B,False,1240300000000.0,995900000000.0,1552500000000.0,1564400000000.0,1495800000000.0,1631400000000.0,2017100000000.0,668310000000.0,1437500000000.0,1346000000000.0,1763500000000.0,1635000000000.0,1559500000000.0,1911500000000.0,2119400000000.0
1384,B,False,2884900000000.0,1658600000000.0,1893100000000.0,3009900000000.0,2354400000000.0,1752600000000.0,3250400000000.0,3209600000000.0,3002100000000.0,1870200000000.0,1638400000000.0,2423200000000.0,1312400000000.0,1639400000000.0,980320000000.0
1385,B,False,736190000000.0,364070000000.0,564660000000.0,302440000000.0,742470000000.0,720490000000.0,700180000000.0,455700000000.0,602550000000.0,593940000000.0,642000000000.0,621760000000.0,825790000000.0,905380000000.0,994440000000.0
1386,B,False,2866600000000.0,2729600000000.0,2394900000000.0,2044300000000.0,1712700000000.0,2571100000000.0,2385600000000.0,1233700000000.0,2193400000000.0,2259700000000.0,1853700000000.0,2450900000000.0,1971200000000.0,2477900000000.0,2192300000000.0
1387,B,False,4153100000000.0,4073100000000.0,3610200000000.0,3221900000000.0,2988000000000.0,3515800000000.0,3871700000000.0,3714900000000.0,4844300000000.0,4059300000000.0,3696100000000.0,3586300000000.0,4005200000000.0,4128400000000.0,4768100000000.0
1388,B,False,3551700000000.0,3483600000000.0,2928000000000.0,3679100000000.0,2990200000000.0,2774600000000.0,3282600000000.0,2467700000000.0,2524400000000.0,2851400000000.0,2724600000000.0,3251500000000.0,3342100000000.0,3254000000000.0,2987000000000.0
1389,B,False,768310000000.0,668510000000.0,724500000000.0,863330000000.0,415070000000.0,724900000000.0,815560000000.0,1011000000000.0,750490000000.0,862060000000.0,705090000000.0,461920000000.0,488530000000.0,511810000000.0,360710000000.0
1390,B,False,4434500000000.0,3250800000000.0,3531300000000.0,3729700000000.0,3599100000000.0,2691700000000.0,3565800000000.0,2692800000000.0,2849900000000.0,3928200000000.0,2675000000000.0,3007800000000.0,2310300000000.0,2626200000000.0,2620700000000.0
1391,B,False,2049100000000.0,1610000000000.0,1812400000000.0,2032900000000.0,1475600000000.0,2157700000000.0,2586800000000.0,2152600000000.0,2903500000000.0,3614800000000.0,3598600000000.0,2668500000000.0,2462900000000.0,2731200000000.0,1999900000000.0
1392,B,False,14281000000000.0,14936000000000.0,14655000000000.0,14465000000000.0,14564000000000.0,15904000000000.0,15014000000000.0,16590000000000.0,15268000000000.0,16832000000000.0,17385000000000.0,16354000000000.0,16266000000000.0,15136000000000.0,14636000000000.0
1393,B,False,3441400000000.0,2965500000000.0,3607500000000.0,3593700000000.0,2965500000000.0,2501000000000.0,2315700000000.0,3349500000000.0,3662100000000.0,4362000000000.0,3112600000000.0,2999800000000.0,3265500000000.0,2194400000000.0,3061100000000.0
1394,B,False,1696200000000.0,2219300000000.0,2026600000000.0,1727300000000.0,2130800000000.0,1955700000000.0,2081900000000.0,2320400000000.0,2736300000000.0,1394900000000.0,1896800000000.0,1456200000000.0,1140600000000.0,1735600000000.0,1538900000000.0
1395,B,False,268000000000.0,300070000000.0,320860000000.0,165540000000.0,431550000000.0,262440000000.0,433990000000.0,282840000000.0,162010000000.0,202170000000.0,473890000000.0,207710000000.0,544980000000.0,312450000000.0,472420000000.0
1396,B,False,3805100000000.0,3572400000000.0,4628200000000.0,4656300000000.0,4294700000000.0,3935100000000.0,3279400000000.0,3938900000000.0,4355200000000.0,4181600000000.0,3437300000000.0,3461900000000.0,4006900000000.0,3594500000000.0,3830900000000.0
1397,B,False,165540000000.0,431550000000.0,262440000000.0,433990000000.0,282840000000.0,162010000000.0,202170000000.0,473890000000.0,207710000000.0,544980000000.0,312450000000.0,472420000000.0,606480000000.0,681950000000.0,365920000000.0
1398,B,False,731680000000.0,774970000000.0,829860000000.0,503070000000.0,561520000000.0,231210000000.0,439930000000.0,707450000000.0,293160000000.0,431360000000.0,477240000000.0,634320000000.0,385140000000.0,255360000000.0,554320000000.0
1399,B,False,6101600000000.0,6160200000000.0,6069600000000.0,6074000000000.0,5980600000000.0,5171300000000.0,6187800000000.0,6012000000000.0,5690300000000.0,5717300000000.0,5634000000000.0,5782300000000.0,5877400000000.0,5607100000000.0,5736400000000.0
1400,B,False,707720000000.0,850810000000.0,927910000000.0,1533700000000.0,1384800000000.0,1763200000000.0,1134000000000.0,1803300000000.0,1861300000000.0,1737000000000.0,1516400000000.0,1674100000000.0,1093100000000.0,1126000000000.0,1114200000000.0
1401,B,False,563380000000.0,1469800000000.0,834160000000.0,1175800000000.0,1365600000000.0,1334900000000.0,947540000000.0,1269500000000.0,1112100000000.0,972830000000.0,765600000000.0,559170000000.0,344990000000.0,802470000000.0,634910000000.0
1402,B,False,3354300000000.0,3520700000000.0,3514800000000.0,4055700000000.0,4389900000000.0,3604800000000.0,4221100000000.0,4523500000000.0,4526400000000.0,4921300000000.0,4805200000000.0,5087600000000.0,5224200000000.0,4394600000000.0,4252100000000.0
1403,B,False,1249400000000.0,1375100000000.0,1555600000000.0,1062100000000.0,1426000000000.0,1280600000000.0,2473300000000.0,2014000000000.0,1789900000000.0,1595400000000.0,2706300000000.0,1841400000000.0,3109000000000.0,2713300000000.0,2042100000000.0
1404,B,False,567310000000.0,739810000000.0,876060000000.0,345800000000.0,497810000000.0,427210000000.0,254700000000.0,174940000000.0,309490000000.0,689850000000.0,551150000000.0,330470000000.0,237890000000.0,229850000000.0,363180000000.0
1405,B,False,1205700000000.0,904090000000.0,835460000000.0,736150000000.0,982240000000.0,819510000000.0,1009500000000.0,997640000000.0,1031700000000.0,815990000000.0,914940000000.0,1078900000000.0,987860000000.0,968260000000.0,820000000000.0
1406,B,False,415770000000.0,1010400000000.0,938560000000.0,696310000000.0,551910000000.0,850330000000.0,476370000000.0,578970000000.0,572790000000.0,566420000000.0,182570000000.0,402700000000.0,259510000000.0,489380000000.0,445860000000.0
1407,B,False,2698800000000.0,3565800000000.0,2850400000000.0,2690700000000.0,2649200000000.0,2738900000000.0,3436300000000.0,3379400000000.0,3987900000000.0,3491300000000.0,4982700000000.0,3966900000000.0,3571500000000.0,3266700000000.0,3317200000000.0
1408,B,False,7139800000000.0,7329000000000.0,7253900000000.0,7740700000000.0,7090300000000.0,7704900000000.0,7320300000000.0,5598900000000.0,4828400000000.0,6095200000000.0,5159300000000.0,5563600000000.0,5481900000000.0,6110700000000.0,4598800000000.0
1409,B,False,1206500000000.0,1365400000000.0,1438000000000.0,1968000000000.0,1789400000000.0,1203300000000.0,1286400000000.0,1068100000000.0,1240400000000.0,1116800000000.0,1188900000000.0,1560500000000.0,968390000000.0,984240000000.0,948760000000.0
