,FLARE_TYPE,COINCIDENCE,TOTUSJZ_21,TOTUSJZ_22,TOTUSJZ_23,TOTUSJZ_24,TOTUSJZ_25,TOTUSJZ_26,TOTUSJZ_27,TOTUSJZ_28,TOTUSJZ_29,TOTUSJZ_30,TOTUSJZ_31,TOTUSJZ_32,TOTUSJZ_33,TOTUSJZ_34,TOTUSJZ_35,TOTUSJZ_36,TOTUSJZ_37,TOTUSJZ_38,TOTUSJZ_39,TOTUSJZ_40,TOTUSJZ_41,TOTUSJZ_42,TOTUSJZ_43,TOTUSJZ_44,TOTUSJZ_45,TOTUSJZ_46,TOTUSJZ_47,TOTUSJZ_48,TOTUSJZ_49,TOTUSJZ_50,TOTUSJZ_51,TOTUSJZ_52,TOTUSJZ_53,TOTUSJZ_54,TOTUSJZ_55,TOTUSJZ_56,TOTUSJZ_57,TOTUSJZ_58,TOTUSJZ_59,TOTUSJZ_60,TOTUSJZ_61,TOTUSJZ_62,TOTUSJZ_63,TOTUSJZ_64,TOTUSJZ_65,TOTUSJZ_66,TOTUSJZ_67,TOTUSJZ_68,TOTUSJZ_69,TOTUSJZ_70,TOTUSJZ_71,TOTUSJZ_72,TOTUSJZ_73,TOTUSJZ_74,TOTUSJZ_75,TOTUSJZ_76,TOTUSJZ_77,TOTUSJZ_78,TOTUSJZ_79,TOTUSJZ_80,TOTUSJZ_81,TOTUSJZ_82,TOTUSJZ_83,TOTUSJZ_84,TOTUSJZ_85,TOTUSJZ_86,TOTUSJZ_87,TOTUSJZ_88,TOTUSJZ_89,TOTUSJZ_90,TOTUSJZ_91,TOTUSJZ_92,TOTUSJZ_93,TOTUSJZ_94,TOTUSJZ_95,TOTUSJZ_96,TOTUSJZ_97,TOTUSJZ_98,TOTUSJZ_99,TOTUSJZ_100
371,M,False,52747000000000.0,52261000000000.0,53211000000000.0,52773000000000.0,54092000000000.0,53692000000000.0,54357000000000.0,54978000000000.0,54057000000000.0,54512000000000.0,54976000000000.0,54737000000000.0,55207000000000.0,55416000000000.0,55482000000000.0,54913000000000.0,56290000000000.0,56326000000000.0,56597000000000.0,56316000000000.0,55996000000000.0,56353000000000.0,56268000000000.0,56862000000000.0,56601000000000.0,56621000000000.0,55839000000000.0,56674000000000.0,56944000000000.0,56831000000000.0,58014000000000.0,57140000000000.0,57356000000000.0,56641000000000.0,57596000000000.0,57433000000000.0,57941000000000.0,57129000000000.0,57505000000000.0,57708000000000.0,57573000000000.0,58061000000000.0,58574000000000.0,58300000000000.0,57884000000000.0,58256000000000.0,58331000000000.0,59291000000000.0,60169000000000.0,60629000000000.0,60228000000000.0,61053000000000.0,60900000000000.0,60340000000000.0,61405000000000.0,61491000000000.0,62200000000000.0,61972000000000.0,61817000000000.0,61740000000000.0,61588000000000.0,61091000000000.0,61086000000000.0,60791000000000.0,61188000000000.0,60290000000000.0,59442000000000.0,60020000000000.0,59973000000000.0,59764000000000.0,60466000000000.0,60706000000000.0,60714000000000.0,60320000000000.0,60179000000000.0,60226000000000.0,60875000000000.0,61495000000000.0,62224000000000.0,62674000000000.0
372,M,True,144680000000000.0,144040000000000.0,144070000000000.0,144500000000000.0,145010000000000.0,143860000000000.0,143270000000000.0,143830000000000.0,144030000000000.0,144390000000000.0,144880000000000.0,145660000000000.0,145180000000000.0,144990000000000.0,145100000000000.0,144730000000000.0,145240000000000.0,145380000000000.0,145240000000000.0,144320000000000.0,145520000000000.0,146130000000000.0,146240000000000.0,147260000000000.0,148000000000000.0,148260000000000.0,148420000000000.0,148910000000000.0,150580000000000.0,151250000000000.0,151230000000000.0,152430000000000.0,152680000000000.0,152430000000000.0,152250000000000.0,151060000000000.0,150140000000000.0,150480000000000.0,150720000000000.0,151150000000000.0,149820000000000.0,149500000000000.0,149420000000000.0,149900000000000.0,149690000000000.0,150670000000000.0,151210000000000.0,150490000000000.0,151240000000000.0,151470000000000.0,151650000000000.0,152460000000000.0,152930000000000.0,152090000000000.0,152540000000000.0,151870000000000.0,151130000000000.0,151580000000000.0,151310000000000.0,150600000000000.0,150730000000000.0,149920000000000.0,149840000000000.0,149950000000000.0,150640000000000.0,149480000000000.0,149240000000000.0,149250000000000.0,150200000000000.0,150190000000000.0,149870000000000.0,149050000000000.0,153560000000000.0,149290000000000.0,150690000000000.0,150440000000000.0,149870000000000.0,150010000000000.0,150380000000000.0,150730000000000.0
373,M,True,131460000000000.0,131220000000000.0,132420000000000.0,131560000000000.0,130760000000000.0,129660000000000.0,129990000000000.0,129510000000000.0,130160000000000.0,128280000000000.0,128000000000000.0,126930000000000.0,128030000000000.0,128110000000000.0,127230000000000.0,128110000000000.0,128080000000000.0,128460000000000.0,126680000000000.0,125470000000000.0,126580000000000.0,126080000000000.0,126540000000000.0,125960000000000.0,126920000000000.0,127320000000000.0,126750000000000.0,126370000000000.0,125110000000000.0,125230000000000.0,126080000000000.0,126250000000000.0,126820000000000.0,126260000000000.0,127470000000000.0,128590000000000.0,128730000000000.0,128120000000000.0,127850000000000.0,126580000000000.0,126450000000000.0,126520000000000.0,124680000000000.0,124440000000000.0,122550000000000.0,122590000000000.0,122730000000000.0,122410000000000.0,120920000000000.0,121000000000000.0,120670000000000.0,120690000000000.0,120840000000000.0,121300000000000.0,120500000000000.0,120990000000000.0,121830000000000.0,121550000000000.0,121450000000000.0,120870000000000.0,122120000000000.0,121160000000000.0,121170000000000.0,121100000000000.0,120350000000000.0,120720000000000.0,120990000000000.0,120680000000000.0,120940000000000.0,120010000000000.0,120190000000000.0,121090000000000.0,119650000000000.0,119270000000000.0,118140000000000.0,118410000000000.0,116720000000000.0,116220000000000.0,115700000000000.0,114530000000000.0
374,M,False,43922000000000.0,44088000000000.0,44411000000000.0,44698000000000.0,45174000000000.0,44899000000000.0,44975000000000.0,44554000000000.0,43975000000000.0,44642000000000.0,44467000000000.0,44733000000000.0,44632000000000.0,44607000000000.0,44469000000000.0,44674000000000.0,44686000000000.0,44495000000000.0,44587000000000.0,45320000000000.0,45733000000000.0,45989000000000.0,45732000000000.0,45200000000000.0,44827000000000.0,44573000000000.0,44666000000000.0,43916000000000.0,43847000000000.0,43715000000000.0,44046000000000.0,43554000000000.0,43901000000000.0,44147000000000.0,44176000000000.0,44691000000000.0,44557000000000.0,44994000000000.0,44462000000000.0,44268000000000.0,45007000000000.0,45079000000000.0,44856000000000.0,44927000000000.0,44593000000000.0,45096000000000.0,45694000000000.0,45272000000000.0,45661000000000.0,45179000000000.0,45254000000000.0,45772000000000.0,45080000000000.0,45654000000000.0,45605000000000.0,45416000000000.0,45887000000000.0,46386000000000.0,46153000000000.0,45963000000000.0,45837000000000.0,45826000000000.0,46521000000000.0,46688000000000.0,46945000000000.0,47081000000000.0,46793000000000.0,46545000000000.0,46896000000000.0,47015000000000.0,47273000000000.0,47027000000000.0,46735000000000.0,46819000000000.0,47438000000000.0,47393000000000.0,47689000000000.0,48232000000000.0,47744000000000.0,47691000000000.0
375,M,False,107610000000000.0,108270000000000.0,107730000000000.0,107270000000000.0,107730000000000.0,107700000000000.0,107190000000000.0,108310000000000.0,108660000000000.0,108690000000000.0,108980000000000.0,109040000000000.0,107680000000000.0,108200000000000.0,107540000000000.0,106630000000000.0,106220000000000.0,104370000000000.0,103690000000000.0,102330000000000.0,101220000000000.0,101360000000000.0,100200000000000.0,99741000000000.0,99786000000000.0,99479000000000.0,98168000000000.0,97104000000000.0,97671000000000.0,97177000000000.0,97407000000000.0,96543000000000.0,96367000000000.0,96717000000000.0,95996000000000.0,96317000000000.0,95835000000000.0,95439000000000.0,94104000000000.0,95181000000000.0,94860000000000.0,95278000000000.0,94758000000000.0,94403000000000.0,94253000000000.0,94004000000000.0,93879000000000.0,93939000000000.0,92190000000000.0,92542000000000.0,93174000000000.0,92460000000000.0,92573000000000.0,93105000000000.0,91938000000000.0,90878000000000.0,91398000000000.0,90971000000000.0,90987000000000.0,91538000000000.0,92744000000000.0,92881000000000.0,92843000000000.0,94578000000000.0,93512000000000.0,93242000000000.0,93265000000000.0,92323000000000.0,92137000000000.0,91697000000000.0,90639000000000.0,89450000000000.0,89314000000000.0,88016000000000.0,87742000000000.0,87460000000000.0,87779000000000.0,88908000000000.0,87685000000000.0,87615000000000.0
376,M,False,66249000000000.0,65315000000000.0,65567000000000.0,66080000000000.0,66228000000000.0,66664000000000.0,67397000000000.0,68115000000000.0,68983000000000.0,69483000000000.0,70504000000000.0,70787000000000.0,70749000000000.0,70820000000000.0,70649000000000.0,70566000000000.0,70358000000000.0,69737000000000.0,69567000000000.0,69678000000000.0,68318000000000.0,68487000000000.0,67036000000000.0,67595000000000.0,66435000000000.0,65684000000000.0,65222000000000.0,65124000000000.0,64777000000000.0,65252000000000.0,65054000000000.0,64698000000000.0,65059000000000.0,64603000000000.0,65038000000000.0,65062000000000.0,64999000000000.0,64689000000000.0,65820000000000.0,66833000000000.0,66816000000000.0,66919000000000.0,68723000000000.0,68460000000000.0,68489000000000.0,68172000000000.0,68006000000000.0,66515000000000.0,66417000000000.0,66505000000000.0,66147000000000.0,66331000000000.0,65852000000000.0,65908000000000.0,65977000000000.0,65800000000000.0,65738000000000.0,65671000000000.0,65274000000000.0,65417000000000.0,65940000000000.0,66148000000000.0,66584000000000.0,65736000000000.0,65612000000000.0,65749000000000.0,65637000000000.0,65285000000000.0,65254000000000.0,65687000000000.0,65962000000000.0,66144000000000.0,66395000000000.0,67117000000000.0,67698000000000.0,67989000000000.0,68027000000000.0,68754000000000.0,70432000000000.0,70315000000000.0
377,M,False,63165000000000.0,63561000000000.0,63551000000000.0,63551000000000.0,64834000000000.0,64715000000000.0,66078000000000.0,66089000000000.0,66224000000000.0,65512000000000.0,65685000000000.0,63967000000000.0,63545000000000.0,63256000000000.0,61809000000000.0,61108000000000.0,61032000000000.0,60783000000000.0,59894000000000.0,59898000000000.0,60056000000000.0,59875000000000.0,60384000000000.0,60445000000000.0,61498000000000.0,60934000000000.0,60769000000000.0,61808000000000.0,60694000000000.0,60974000000000.0,60643000000000.0,60353000000000.0,60298000000000.0,60625000000000.0,60387000000000.0,59893000000000.0,60827000000000.0,61733000000000.0,61372000000000.0,60991000000000.0,60752000000000.0,60159000000000.0,60472000000000.0,59901000000000.0,58823000000000.0,58795000000000.0,59322000000000.0,58944000000000.0,59005000000000.0,59604000000000.0,59556000000000.0,60533000000000.0,60940000000000.0,61296000000000.0,62365000000000.0,62171000000000.0,62286000000000.0,62355000000000.0,61739000000000.0,61347000000000.0,61044000000000.0,61026000000000.0,60828000000000.0,60949000000000.0,60589000000000.0,60484000000000.0,59610000000000.0,60045000000000.0,59900000000000.0,59831000000000.0,59183000000000.0,59158000000000.0,58934000000000.0,57970000000000.0,57705000000000.0,58123000000000.0,58064000000000.0,57663000000000.0,56898000000000.0,56751000000000.0
378,M,False,38973000000000.0,39158000000000.0,39406000000000.0,40551000000000.0,41068000000000.0,41397000000000.0,41815000000000.0,41734000000000.0,42001000000000.0,41813000000000.0,41278000000000.0,40935000000000.0,40680000000000.0,40740000000000.0,40684000000000.0,39617000000000.0,39647000000000.0,40068000000000.0,40274000000000.0,39446000000000.0,39849000000000.0,39827000000000.0,39356000000000.0,40217000000000.0,40554000000000.0,40340000000000.0,40366000000000.0,40089000000000.0,39958000000000.0,40152000000000.0,40578000000000.0,40181000000000.0,40143000000000.0,40063000000000.0,40226000000000.0,40446000000000.0,40361000000000.0,40356000000000.0,41368000000000.0,41130000000000.0,41434000000000.0,42419000000000.0,42395000000000.0,42943000000000.0,43364000000000.0,43461000000000.0,45450000000000.0,45129000000000.0,43721000000000.0,43957000000000.0,42506000000000.0,42673000000000.0,42510000000000.0,42624000000000.0,42994000000000.0,43351000000000.0,43088000000000.0,43776000000000.0,44147000000000.0,44845000000000.0,45106000000000.0,46043000000000.0,47102000000000.0,47977000000000.0,47674000000000.0,49406000000000.0,50166000000000.0,50840000000000.0,51303000000000.0,51418000000000.0,51646000000000.0,51440000000000.0,51473000000000.0,51711000000000.0,50272000000000.0,49292000000000.0,49329000000000.0,48219000000000.0,47641000000000.0,47142000000000.0
379,M,False,45374000000000.0,44627000000000.0,44584000000000.0,44819000000000.0,44756000000000.0,44855000000000.0,45612000000000.0,46158000000000.0,46104000000000.0,46419000000000.0,46917000000000.0,46915000000000.0,47548000000000.0,47809000000000.0,48284000000000.0,48709000000000.0,49440000000000.0,49137000000000.0,48172000000000.0,47881000000000.0,47892000000000.0,47948000000000.0,47823000000000.0,47829000000000.0,48256000000000.0,48237000000000.0,48117000000000.0,47399000000000.0,47850000000000.0,47443000000000.0,47649000000000.0,47242000000000.0,47193000000000.0,47213000000000.0,47141000000000.0,47549000000000.0,47998000000000.0,47611000000000.0,46282000000000.0,46117000000000.0,46444000000000.0,45874000000000.0,45453000000000.0,45187000000000.0,45153000000000.0,44636000000000.0,44824000000000.0,44590000000000.0,44873000000000.0,44719000000000.0,44767000000000.0,45216000000000.0,45192000000000.0,45368000000000.0,45984000000000.0,46972000000000.0,47301000000000.0,47901000000000.0,48075000000000.0,47786000000000.0,48507000000000.0,48246000000000.0,47705000000000.0,47435000000000.0,46813000000000.0,46207000000000.0,45604000000000.0,45303000000000.0,45159000000000.0,45064000000000.0,45757000000000.0,46192000000000.0,45960000000000.0,46152000000000.0,46767000000000.0,46298000000000.0,46375000000000.0,46315000000000.0,45570000000000.0,45330000000000.0
380,M,False,15058000000000.0,13635000000000.0,14716000000000.0,15382000000000.0,15340000000000.0,15214000000000.0,14995000000000.0,16246000000000.0,17068000000000.0,17765000000000.0,17959000000000.0,18397000000000.0,18562000000000.0,18742000000000.0,20250000000000.0,20544000000000.0,19375000000000.0,19901000000000.0,19337000000000.0,21186000000000.0,20833000000000.0,21140000000000.0,22068000000000.0,21591000000000.0,21809000000000.0,22524000000000.0,22814000000000.0,24440000000000.0,24370000000000.0,24368000000000.0,23704000000000.0,26006000000000.0,24913000000000.0,27897000000000.0,26243000000000.0,26226000000000.0,27710000000000.0,26165000000000.0,29023000000000.0,28097000000000.0,28326000000000.0,28671000000000.0,28709000000000.0,28560000000000.0,29574000000000.0,28888000000000.0,28456000000000.0,28698000000000.0,27780000000000.0,28090000000000.0,27631000000000.0,27498000000000.0,26938000000000.0,27449000000000.0,27994000000000.0,27359000000000.0,27058000000000.0,29073000000000.0,27662000000000.0,28852000000000.0,28313000000000.0,30172000000000.0,29434000000000.0,29419000000000.0,30752000000000.0,31092000000000.0,31178000000000.0,31282000000000.0,31279000000000.0,32713000000000.0,32642000000000.0,32648000000000.0,33517000000000.0,33549000000000.0,34767000000000.0,35248000000000.0,36302000000000.0,37236000000000.0,37609000000000.0,37888000000000.0
381,M,False,66408000000000.0,69045000000000.0,70756000000000.0,71399000000000.0,72770000000000.0,74083000000000.0,75843000000000.0,75279000000000.0,75910000000000.0,76015000000000.0,75578000000000.0,74380000000000.0,73692000000000.0,72461000000000.0,72573000000000.0,70970000000000.0,70182000000000.0,70056000000000.0,69697000000000.0,69117000000000.0,69620000000000.0,69471000000000.0,69254000000000.0,69669000000000.0,70083000000000.0,70922000000000.0,70590000000000.0,70799000000000.0,72032000000000.0,72339000000000.0,73377000000000.0,74309000000000.0,73276000000000.0,73871000000000.0,73210000000000.0,73811000000000.0,73169000000000.0,73902000000000.0,73475000000000.0,73822000000000.0,73742000000000.0,72576000000000.0,73077000000000.0,72475000000000.0,72839000000000.0,72497000000000.0,72316000000000.0,72728000000000.0,73452000000000.0,72863000000000.0,73141000000000.0,72918000000000.0,73510000000000.0,73855000000000.0,73585000000000.0,73692000000000.0,74352000000000.0,74803000000000.0,74795000000000.0,75641000000000.0,75843000000000.0,76446000000000.0,75787000000000.0,76990000000000.0,76670000000000.0,77683000000000.0,76925000000000.0,77592000000000.0,77140000000000.0,77191000000000.0,76112000000000.0,75322000000000.0,73630000000000.0,73746000000000.0,73787000000000.0,74118000000000.0,74574000000000.0,74478000000000.0,75239000000000.0,76163000000000.0
382,M,False,47328000000000.0,49944000000000.0,49984000000000.0,52026000000000.0,50615000000000.0,51839000000000.0,52115000000000.0,51682000000000.0,49551000000000.0,48074000000000.0,47945000000000.0,47424000000000.0,46988000000000.0,47589000000000.0,47666000000000.0,47794000000000.0,47341000000000.0,47446000000000.0,48478000000000.0,48195000000000.0,48607000000000.0,48458000000000.0,49330000000000.0,49018000000000.0,49896000000000.0,50288000000000.0,51582000000000.0,50772000000000.0,51544000000000.0,51330000000000.0,52440000000000.0,52690000000000.0,54169000000000.0,54416000000000.0,54404000000000.0,53950000000000.0,54519000000000.0,54098000000000.0,53845000000000.0,54134000000000.0,54637000000000.0,54159000000000.0,53745000000000.0,53883000000000.0,53556000000000.0,52843000000000.0,53432000000000.0,52423000000000.0,52226000000000.0,51760000000000.0,51898000000000.0,50832000000000.0,51396000000000.0,50963000000000.0,51036000000000.0,51331000000000.0,51694000000000.0,51825000000000.0,51159000000000.0,51604000000000.0,51653000000000.0,51744000000000.0,52107000000000.0,53264000000000.0,53184000000000.0,54159000000000.0,55847000000000.0,56766000000000.0,57519000000000.0,57180000000000.0,57506000000000.0,57141000000000.0,55964000000000.0,54790000000000.0,53858000000000.0,53955000000000.0,53666000000000.0,53320000000000.0,52863000000000.0,53793000000000.0
383,M,False,13378000000000.0,13716000000000.0,13986000000000.0,13794000000000.0,14317000000000.0,14728000000000.0,14523000000000.0,14909000000000.0,15036000000000.0,15188000000000.0,15254000000000.0,15379000000000.0,15210000000000.0,15464000000000.0,15394000000000.0,15413000000000.0,15867000000000.0,15963000000000.0,15836000000000.0,16110000000000.0,15973000000000.0,16366000000000.0,16624000000000.0,16953000000000.0,17080000000000.0,16861000000000.0,16254000000000.0,16604000000000.0,17673000000000.0,17177000000000.0,17616000000000.0,18077000000000.0,18709000000000.0,18885000000000.0,18344000000000.0,18765000000000.0,18900000000000.0,18910000000000.0,18689000000000.0,18599000000000.0,18342000000000.0,18780000000000.0,19335000000000.0,20220000000000.0,19313000000000.0,19417000000000.0,19797000000000.0,20329000000000.0,20286000000000.0,20309000000000.0,20880000000000.0,20822000000000.0,21870000000000.0,21390000000000.0,20564000000000.0,21765000000000.0,21746000000000.0,21334000000000.0,21374000000000.0,22490000000000.0,21970000000000.0,22864000000000.0,22593000000000.0,23519000000000.0,23113000000000.0,23841000000000.0,24821000000000.0,24345000000000.0,24595000000000.0,25302000000000.0,26024000000000.0,26190000000000.0,26507000000000.0,26813000000000.0,27380000000000.0,26413000000000.0,26791000000000.0,26055000000000.0,26704000000000.0,26172000000000.0
