,FLARE_TYPE,COINCIDENCE,MEANGAM_21,MEANGAM_22,MEANGAM_23,MEANGAM_24,MEANGAM_25,MEANGAM_26,MEANGAM_27,MEANGAM_28,MEANGAM_29,MEANGAM_30,MEANGAM_31,MEANGAM_32,MEANGAM_33,MEANGAM_34,MEANGAM_35,MEANGAM_36,MEANGAM_37,MEANGAM_38,MEANGAM_39,MEANGAM_40,MEANGAM_41,MEANGAM_42,MEANGAM_43,MEANGAM_44,MEANGAM_45,MEANGAM_46,MEANGAM_47,MEANGAM_48,MEANGAM_49,MEANGAM_50,MEANGAM_51,MEANGAM_52,MEANGAM_53,MEANGAM_54,MEANGAM_55,MEANGAM_56,MEANGAM_57,MEANGAM_58,MEANGAM_59,MEANGAM_60,MEANGAM_61,MEANGAM_62,MEANGAM_63,MEANGAM_64,MEANGAM_65,MEANGAM_66,MEANGAM_67,MEANGAM_68,MEANGAM_69,MEANGAM_70,MEANGAM_71,MEANGAM_72,MEANGAM_73,MEANGAM_74,MEANGAM_75,MEANGAM_76,MEANGAM_77,MEANGAM_78,MEANGAM_79,MEANGAM_80,MEANGAM_81,MEANGAM_82,MEANGAM_83,MEANGAM_84,MEANGAM_85,MEANGAM_86,MEANGAM_87,MEANGAM_88,MEANGAM_89,MEANGAM_90,MEANGAM_91,MEANGAM_92,MEANGAM_93,MEANGAM_94,MEANGAM_95,MEANGAM_96,MEANGAM_97,MEANGAM_98,MEANGAM_99,MEANGAM_100
646,B,False,31.808,32.181,32.363,32.076,31.951,30.915,31.205,31.688,32.042,31.839,31.423,31.776,32.085,32.046,32.32,32.68,32.865,32.161,32.413,32.557,32.369,32.241,33.279,32.608,33.139,34.111,32.48,33.767,35.778,36.058,36.827,34.894,35.4,34.254,33.623,34.426,35.845,34.79,34.3,35.057,34.151,33.315,34.349,33.9,35.112,34.0,32.827,33.196,32.926,32.727,32.522,32.611,33.162,32.629,32.523,32.416,32.338,31.923,31.859,31.479,31.535,32.084,30.965,31.026,30.033,29.781,30.727,30.325,30.594,30.845,29.779,30.746,30.253,30.642,30.093,30.271,30.416,30.168,30.72,30.51
647,B,False,34.517,35.742,35.639,37.128,34.886,34.553,35.702,36.379,36.346,36.222,35.567,33.825,35.731,37.443,36.291,35.375,33.712,34.855,34.491,34.554,35.267,35.836,35.518,36.495,36.519,36.57,39.446,42.117,42.73,43.756,43.094,43.276,43.308,43.361,43.683,43.013,42.469,42.603,43.856,41.873,40.976,43.26,42.486,43.462,43.663,43.652,45.46,46.133,46.59,46.806,48.746,48.663,49.156,49.674,49.733,48.976,49.234,49.884,48.339,47.758,47.455,47.295,48.073,48.649,48.722,48.283,49.062,48.793,47.636,47.236,46.897,46.33,47.2,46.56,46.098,44.458,45.86,43.588,43.515,42.638
648,B,False,23.13,23.584,23.102,23.293,23.069,23.218,23.098,23.139,22.991,23.02,22.949,23.129,22.889,22.542,22.743,22.655,23.099,22.874,22.714,22.754,22.689,23.133,22.691,23.02,22.705,22.961,22.857,22.868,23.093,23.496,23.497,23.869,23.825,24.379,24.296,24.237,24.015,24.077,24.253,24.105,24.237,24.135,24.451,24.796,24.807,24.554,24.256,23.96,24.056,23.806,23.794,24.096,24.042,24.02,24.233,24.06,24.102,24.072,24.051,24.106,24.338,23.85,24.194,24.584,24.747,24.717,24.773,24.581,24.823,25.111,24.727,24.733,24.798,25.598,25.448,25.91,25.773,25.299,25.408,25.304
649,B,True,49.893,49.481,49.327,49.148,49.719,50.386,50.341,49.734,50.516,50.099,50.31,50.027,49.8,49.641,49.726,49.977,50.533,50.306,50.657,50.137,49.861,49.876,50.046,49.478,49.029,49.549,49.182,49.51,49.087,49.02,48.683,48.949,48.648,48.695,47.414,48.244,48.528,48.281,48.53,47.984,47.345,48.261,48.149,47.954,49.036,48.869,47.978,48.0,47.985,48.628,48.574,46.879,48.771,48.841,48.188,48.419,48.373,48.403,49.117,48.517,48.263,48.191,48.378,48.874,49.207,49.333,49.445,49.079,49.085,49.594,48.974,49.584,50.261,49.742,49.288,50.003,50.206,49.385,49.114,50.144
650,B,False,51.681,51.409,51.055,51.245,51.25,51.485,51.156,51.231,51.147,51.558,51.415,51.724,51.869,51.292,51.645,51.661,51.539,51.176,51.814,51.887,51.543,51.087,51.531,51.362,51.45,51.327,51.833,51.832,51.813,51.835,51.96,51.579,51.711,51.714,51.336,51.352,51.614,51.028,50.774,50.694,50.511,50.293,50.641,50.728,50.584,50.53,50.791,51.06,51.218,51.104,51.122,50.794,50.93,51.124,51.164,51.021,51.232,51.38,52.171,51.953,51.717,51.947,51.355,51.888,51.213,51.101,50.827,50.854,50.747,50.376,50.54,50.39,49.999,49.763,49.341,49.76,49.425,49.501,49.917,49.839
651,B,False,44.64,44.857,44.611,44.94,45.037,46.227,45.556,45.46,45.538,45.346,46.296,46.666,46.296,46.343,46.61,46.632,46.938,46.71,46.681,46.772,46.285,46.678,46.578,45.991,47.199,46.87,46.879,46.82,47.357,47.16,47.96,48.261,48.129,47.461,47.169,47.874,47.903,47.123,47.605,46.681,47.336,47.191,47.601,46.747,47.229,46.848,47.558,47.982,47.232,47.455,47.069,47.245,47.69,48.126,47.842,48.4,47.641,48.254,48.259,47.509,48.229,48.237,48.637,48.328,48.482,47.995,48.24,47.719,48.043,48.281,48.287,48.061,48.542,48.704,48.366,48.598,48.605,48.558,48.537,48.65
652,B,False,39.144,35.376,35.101,35.56,37.452,37.006,36.664,35.313,35.375,34.334,34.417,34.77,36.162,35.884,35.683,35.317,34.799,35.839,37.079,35.595,34.528,34.62,34.665,34.704,34.921,35.605,36.758,36.357,37.228,36.357,37.037,37.39,37.165,37.825,39.372,37.054,35.856,35.66,34.802,36.104,35.463,35.404,34.672,33.863,33.546,33.852,34.606,32.984,32.743,32.824,34.348,33.092,33.604,33.625,34.046,33.158,33.592,32.97,32.714,31.854,31.814,32.586,32.861,32.06,33.135,33.693,34.049,33.426,33.024,32.843,33.091,33.579,33.381,33.798,35.581,33.806,34.074,33.603,34.271,36.399
653,B,False,28.436,28.385,28.755,28.693,28.679,28.543,28.622,28.207,28.182,27.937,27.805,27.887,27.471,27.415,27.4,27.307,26.939,27.104,27.114,27.379,27.317,27.121,27.442,27.318,27.419,27.482,27.317,27.403,27.21,27.072,27.142,26.928,26.649,26.699,26.593,26.61,26.867,26.54,26.761,26.798,26.547,26.599,26.446,26.366,26.595,26.128,26.291,26.338,26.368,26.452,26.299,26.412,26.155,26.17,26.12,25.91,25.924,25.857,26.075,26.089,25.898,25.964,25.542,25.709,25.764,25.726,25.275,25.025,25.286,25.349,25.215,25.103,25.028,25.054,24.896,25.078,25.016,25.104,25.38,25.545
654,B,False,60.557,59.213,59.476,53.616,55.965,55.998,59.444,57.971,54.86,52.486,55.606,58.366,55.246,55.798,57.807,58.257,58.717,59.744,56.275,54.005,52.467,49.984,47.51,47.453,50.847,51.031,51.082,54.859,51.536,51.587,53.433,54.276,52.926,50.205,48.748,49.759,49.262,47.034,48.165,49.112,49.242,47.881,48.033,52.054,53.959,52.233,54.005,54.21,52.357,51.469,53.194,52.858,51.277,50.02,50.801,50.874,52.227,50.719,48.674,50.03,49.112,49.251,48.909,48.649,49.948,48.019,48.027,48.307,47.809,48.705,47.992,49.021,48.304,49.966,51.017,48.948,48.301,47.577,48.271,48.857
655,B,True,47.483,47.17,47.562,47.62,47.44,47.206,47.159,47.124,47.155,47.221,47.215,47.222,47.39,47.252,47.181,47.589,47.975,47.705,48.261,48.029,48.608,48.382,48.588,48.039,48.193,47.99,47.975,48.045,48.144,48.27,48.403,48.618,48.333,48.666,48.322,47.975,47.999,47.754,47.621,47.241,47.213,47.547,47.436,47.333,47.619,47.525,47.54,47.643,47.302,47.1,47.328,47.588,47.242,47.324,47.655,47.889,47.345,47.123,47.19,47.082,47.02,46.769,47.155,46.945,47.015,46.82,46.933,46.744,46.747,46.843,47.188,47.462,47.341,46.999,46.979,47.365,47.354,47.114,47.14,46.626
656,B,False,31.084,31.304,30.799,30.622,31.394,31.131,32.049,32.323,32.019,33.19,33.181,34.051,33.868,33.959,34.477,34.043,34.342,33.329,32.244,33.421,33.213,32.137,31.842,32.36,31.747,31.6,31.894,31.971,31.765,32.962,32.073,31.805,32.104,32.456,32.592,32.039,31.558,32.005,31.668,31.485,31.687,31.626,31.858,31.896,32.16,31.087,30.955,31.548,31.856,31.626,31.39,31.672,31.854,32.163,31.575,31.604,31.329,30.929,30.873,31.378,31.367,31.239,31.083,30.816,30.835,31.301,30.939,30.91,31.147,31.399,30.502,30.733,30.71,30.983,31.197,30.462,30.491,30.178,30.304,30.777
657,B,False,34.426,34.439,34.405,34.24,34.117,34.414,34.448,34.177,34.455,34.1,33.805,33.587,33.967,34.058,34.04,33.57,33.934,34.309,34.615,34.232,33.957,34.018,33.599,33.541,33.383,33.293,33.443,33.355,33.554,33.206,33.11,33.803,33.452,33.572,32.93,32.74,33.34,33.275,33.675,33.653,33.404,33.779,33.925,33.606,34.061,33.721,33.752,33.826,33.651,33.894,34.112,33.412,33.552,33.164,33.531,33.378,33.163,33.303,33.358,32.868,32.705,32.639,33.608,33.559,34.146,33.652,34.033,33.569,33.012,33.164,32.85,32.743,32.644,32.095,32.154,32.19,32.007,31.811,31.628,31.803
658,B,True,31.919,31.471,31.615,31.697,31.325,31.469,31.322,31.331,30.801,30.98,31.236,30.713,30.836,30.897,30.869,30.489,30.179,30.557,30.005,30.591,30.105,30.668,31.144,30.838,30.869,31.075,30.76,31.198,31.061,30.916,31.025,30.617,30.446,30.325,30.656,30.356,30.491,30.207,29.741,29.203,29.127,28.888,28.393,28.283,27.759,27.714,27.817,27.846,28.142,27.988,28.476,27.989,28.404,28.617,28.482,28.351,27.975,28.385,28.184,28.36,27.766,27.94,28.384,28.411,28.298,28.307,28.451,28.271,28.046,28.343,29.191,28.818,28.758,28.637,29.272,29.445,29.892,30.459,30.082,29.727
659,B,True,45.224,45.599,45.487,44.411,44.817,44.739,44.962,45.194,45.055,45.18,45.245,46.102,45.817,45.499,45.283,45.191,45.527,45.48,45.607,45.921,45.986,46.216,45.948,46.406,45.838,45.402,45.149,45.154,45.231,45.066,44.884,45.345,44.764,44.79,45.409,45.425,44.577,45.475,44.639,46.12,45.545,44.397,44.776,46.251,44.714,44.831,44.707,44.809,44.407,44.447,44.792,45.192,46.003,45.623,45.317,45.669,45.846,45.586,45.299,44.908,44.514,45.768,46.022,45.92,45.995,46.0,45.702,46.005,45.589,44.981,45.409,44.627,44.773,45.088,44.87,44.661,44.739,44.772,44.858,44.743
660,B,True,30.325,30.656,30.356,30.491,30.207,29.741,29.203,29.127,28.888,28.393,28.283,27.759,27.714,27.817,27.846,28.142,27.988,28.476,27.989,28.404,28.617,28.482,28.351,27.975,28.385,28.184,28.36,27.766,27.94,28.384,28.411,28.298,28.307,28.451,28.271,28.046,28.343,29.191,28.818,28.758,28.637,29.272,29.445,29.892,30.459,30.082,29.727,29.845,29.981,29.985,28.836,28.514,28.184,28.113,28.238,28.172,27.89,27.691,27.554,27.586,27.652,27.76,27.526,27.602,27.661,27.754,27.821,27.674,27.779,27.748,27.812,28.017,28.121,28.014,28.139,28.243,28.1,27.952,27.996,28.101
661,B,False,29.837,30.005,29.849,29.87,29.876,29.993,29.708,29.598,29.588,29.849,30.331,30.212,30.416,30.694,31.011,31.014,31.567,31.235,31.092,30.699,30.309,30.338,29.876,29.957,30.048,29.953,30.073,30.855,30.88,30.801,30.955,30.924,30.967,31.279,31.182,31.553,31.425,31.774,31.52,31.612,31.887,31.453,31.586,31.613,31.679,31.615,31.63,31.594,31.545,31.435,31.661,31.394,31.719,31.605,31.492,31.506,31.701,31.695,31.982,31.686,31.717,31.743,32.319,31.826,32.268,31.972,31.824,31.993,32.017,32.058,32.093,31.815,31.608,31.417,31.574,30.916,31.255,31.058,30.815,30.71
662,B,False,33.951,33.256,34.614,33.585,33.801,34.173,33.119,33.92,33.751,34.152,34.387,34.027,33.141,33.536,33.671,33.387,34.2,34.332,33.538,32.93,34.111,33.389,34.08,33.697,33.64,34.203,33.686,33.895,33.779,33.738,32.919,33.98,32.23,33.934,33.545,33.158,32.72,32.624,33.218,33.551,33.915,33.986,33.555,33.912,33.076,33.185,34.523,34.783,35.058,34.656,35.336,35.641,35.779,35.364,35.438,35.696,35.888,36.803,36.546,37.199,36.006,36.013,35.793,35.24,34.41,34.992,35.09,34.922,34.856,35.042,34.452,34.938,34.527,34.854,35.321,35.038,34.933,35.078,35.205,34.491
663,B,True,36.733,36.8,36.995,36.728,36.976,37.325,37.232,37.802,37.131,36.366,37.22,36.964,37.063,37.682,37.99,37.475,36.473,36.241,35.781,35.829,35.455,35.443,35.574,35.995,35.988,35.64,34.858,35.854,34.786,34.816,34.601,34.987,34.888,34.625,34.47,34.581,34.532,34.826,34.505,34.049,34.045,34.02,33.97,34.148,33.375,33.24,32.953,33.065,33.316,33.217,33.373,32.832,32.817,33.217,32.745,33.655,33.444,33.694,33.7,33.864,33.758,33.55,33.523,32.714,32.977,32.793,32.634,32.798,33.087,33.008,33.163,32.949,33.242,33.399,33.147,33.327,33.674,33.539,33.267,33.575
664,B,False,45.081,44.924,43.937,43.631,44.365,44.353,43.371,44.229,44.228,44.116,43.64,43.308,43.382,43.652,43.343,41.883,42.222,42.532,42.171,41.147,41.498,41.65,41.583,41.38,42.463,43.019,42.42,42.304,43.149,42.352,42.422,43.083,42.196,42.378,42.161,42.032,42.641,43.015,42.524,42.731,41.883,40.605,41.034,40.643,41.07,40.426,40.862,40.082,40.949,40.782,41.07,40.407,40.735,40.964,39.787,40.356,40.243,39.989,39.323,39.943,40.522,40.465,40.4,40.187,40.336,40.015,39.798,39.474,39.668,38.9,38.637,38.608,38.4,38.325,39.368,38.457,38.63,38.134,38.264,38.329
665,B,True,43.162,43.16,42.951,43.361,43.487,42.767,43.175,43.69,42.621,42.458,42.356,42.493,42.836,43.151,43.035,42.864,43.043,42.945,43.311,42.465,42.238,41.665,42.085,42.125,41.632,41.644,41.371,41.608,41.62,41.654,41.581,41.862,41.769,41.731,41.269,41.656,41.332,41.527,41.365,41.086,40.331,41.262,41.723,41.033,40.504,40.577,40.359,39.945,40.463,40.789,40.632,40.942,40.471,40.914,41.107,40.86,40.08,40.968,40.653,40.732,41.125,41.278,41.03,40.759,41.92,41.781,41.605,42.304,42.119,42.654,41.168,42.094,42.131,41.922,41.244,41.267,41.323,41.649,40.898,40.085
666,B,True,32.881,32.863,33.115,33.018,33.183,33.581,33.262,32.949,32.647,32.478,32.127,32.227,31.946,31.833,31.99,31.814,31.869,32.011,31.728,32.166,31.8,32.313,32.69,32.601,33.114,32.868,33.089,33.392,32.889,32.86,33.249,33.632,33.548,33.683,33.649,33.82,34.152,33.955,34.287,34.188,34.155,34.135,34.542,34.564,34.382,33.655,34.279,34.671,34.358,34.244,34.232,34.212,34.464,34.408,33.842,33.344,33.557,33.843,33.934,34.175,33.996,34.661,34.389,33.844,33.888,34.955,34.209,34.696,35.167,34.94,34.343,33.301,33.629,32.24,32.698,32.394,32.693,33.252,34.121,33.458
667,B,True,27.093,26.85,26.752,26.913,26.76,26.915,26.342,26.698,26.409,26.247,26.179,26.371,26.274,26.039,26.109,26.042,26.031,25.862,25.701,25.8,26.078,25.854,25.619,25.498,25.296,25.491,25.425,25.353,25.094,25.267,25.484,25.108,25.317,25.316,25.529,25.445,25.101,25.308,25.217,25.732,25.462,25.83,25.781,25.216,24.734,24.731,25.012,24.859,25.056,24.925,24.425,24.5,24.28,24.445,24.358,23.988,23.809,24.083,24.041,24.36,25.058,24.834,24.444,24.559,24.817,24.608,25.336,25.3,25.021,24.916,24.96,25.565,25.383,26.178,25.802,25.529,25.547,25.749,25.779,25.424
668,B,True,44.338,44.837,44.595,44.647,44.848,44.983,44.763,45.492,45.695,45.974,46.26,45.948,46.534,46.786,45.602,45.576,46.347,46.236,46.732,46.544,47.142,46.593,46.813,47.259,47.435,46.97,47.185,46.659,46.938,46.665,46.689,46.055,46.228,46.687,46.454,46.181,45.641,45.742,46.134,46.366,46.609,46.204,46.408,47.072,46.932,46.79,46.682,46.949,46.79,48.642,49.841,50.506,51.376,51.255,50.412,52.069,52.232,52.819,52.684,51.668,51.276,50.935,53.522,52.335,51.904,52.283,55.085,55.384,55.403,53.856,54.799,54.625,54.292,53.904,55.195,52.497,55.333,54.84,54.607,54.45
669,B,True,48.279,47.45,47.834,47.584,47.808,48.132,48.464,47.924,48.247,48.081,48.233,48.336,48.397,48.048,48.359,48.162,48.154,48.348,48.205,47.669,46.598,46.785,47.286,46.885,46.812,46.651,46.462,46.117,46.175,46.206,46.314,46.617,46.552,46.482,46.34,46.073,46.194,46.205,46.427,46.175,45.963,46.105,45.733,45.849,45.544,46.07,45.776,45.987,45.119,45.236,45.654,46.218,45.533,45.885,45.493,46.041,45.872,45.345,45.796,45.419,45.31,45.636,45.076,44.601,44.523,45.065,45.284,44.728,44.507,44.218,44.148,44.448,44.526,43.717,43.295,42.89,42.825,43.152,42.497,42.762
670,B,True,52.924,53.053,51.975,52.665,52.146,51.847,50.326,50.346,51.21,50.531,49.799,49.854,49.91,49.953,49.841,50.03,49.961,49.196,49.832,49.472,49.586,50.431,49.014,49.319,49.2,49.128,48.641,48.259,48.307,48.769,48.599,48.153,48.404,48.689,49.243,48.096,48.232,47.353,48.065,47.723,47.784,47.623,47.483,47.17,47.562,47.62,47.44,47.206,47.159,47.124,47.155,47.221,47.215,47.222,47.39,47.252,47.181,47.589,47.975,47.705,48.261,48.029,48.608,48.382,48.588,48.039,48.193,47.99,47.975,48.045,48.144,48.27,48.403,48.618,48.333,48.666,48.322,47.975,47.999,47.754
671,B,True,40.997,41.17,41.307,42.62,42.854,41.557,41.358,42.129,42.175,42.582,43.973,44.716,45.024,43.974,39.454,42.248,40.133,39.488,38.145,38.183,37.206,40.287,40.537,39.229,40.502,39.314,40.894,41.497,44.26,43.052,41.899,42.125,43.118,42.723,43.869,47.009,46.253,44.222,42.763,44.615,44.0,45.011,44.478,43.806,43.616,43.988,43.057,41.362,40.685,42.413,42.841,40.483,40.609,40.423,39.216,40.685,40.811,41.649,39.911,42.486,40.464,40.104,40.064,42.095,40.7,41.199,40.353,40.109,40.337,41.11,42.884,41.536,42.303,42.553,42.773,42.218,41.453,42.816,43.006,42.688
672,B,False,51.002,50.217,49.565,49.601,49.816,49.656,49.977,49.98,50.736,51.124,51.268,51.461,51.265,51.185,51.389,51.155,51.18,50.868,50.955,50.927,50.132,49.44,48.913,48.717,48.059,48.054,47.966,47.944,48.36,48.845,49.451,49.961,50.35,50.439,50.789,50.915,50.836,51.203,51.719,51.668,51.449,51.486,51.671,51.545,51.262,50.553,50.542,50.396,50.362,50.596,50.723,50.8,51.42,51.435,52.104,52.965,53.692,53.856,54.199,54.12,54.556,54.881,54.725,54.743,54.98,54.746,54.642,54.317,53.853,52.908,52.459,52.152,52.2,52.36,53.041,53.103,53.811,54.445,54.544,54.371
673,B,False,48.648,48.695,47.414,48.244,48.528,48.281,48.53,47.984,47.345,48.261,48.149,47.954,49.036,48.869,47.978,48.0,47.985,48.628,48.574,46.879,48.771,48.841,48.188,48.419,48.373,48.403,49.117,48.517,48.263,48.191,48.378,48.874,49.207,49.333,49.445,49.079,49.085,49.594,48.974,49.584,50.261,49.742,49.288,50.003,50.206,49.385,49.114,50.144,50.41,49.89,49.77,50.291,50.042,50.578,49.757,49.604,49.969,50.493,51.058,50.864,50.789,51.18,51.078,50.902,51.44,51.041,50.124,50.218,49.887,50.254,50.263,50.029,50.015,50.061,50.393,50.162,50.851,51.257,51.057,50.814
674,B,True,25.796,25.905,25.743,25.728,25.694,25.548,25.526,26.172,26.292,26.032,26.226,25.793,26.072,25.892,26.151,26.859,27.215,28.206,28.029,28.251,28.909,28.728,28.389,28.575,29.127,27.977,28.491,28.899,29.369,29.968,29.892,29.953,29.725,29.505,29.485,29.248,29.4,28.929,29.932,30.449,30.925,30.506,31.232,30.618,30.355,31.187,31.467,31.54,31.721,31.684,32.072,32.708,32.804,32.224,31.947,31.37,31.101,30.943,31.262,31.736,31.85,32.382,32.208,31.854,32.528,31.89,32.735,33.444,33.36,34.65,33.821,34.095,34.074,34.478,33.65,34.218,34.445,35.046,34.986,35.37
675,B,False,28.923,29.166,29.138,29.111,29.486,29.433,29.166,29.188,29.247,29.072,29.186,28.916,29.361,29.182,28.855,28.906,29.176,29.122,28.908,28.882,28.84,28.738,28.655,28.727,28.634,28.604,28.691,28.652,28.669,28.592,28.513,28.73,28.403,28.53,28.478,28.699,28.598,28.696,28.782,29.107,29.293,29.018,29.242,29.174,29.087,29.143,29.202,29.261,29.386,29.263,29.112,28.833,29.008,29.04,28.907,28.701,28.935,28.678,28.739,28.669,28.47,28.661,28.506,28.629,28.861,28.576,28.733,28.592,28.283,28.191,28.266,28.325,28.312,28.286,28.121,28.109,27.898,27.783,27.825,27.6
676,B,False,47.266,46.305,46.654,48.009,47.308,47.593,46.975,46.241,44.823,45.485,44.653,43.191,42.362,41.822,42.105,40.106,39.911,38.015,38.104,38.559,38.117,38.769,38.528,39.006,40.757,41.805,42.659,43.498,44.132,43.874,42.612,42.383,43.407,42.955,42.069,41.979,40.966,41.739,41.891,41.842,42.662,42.819,42.154,43.048,41.609,42.275,42.283,42.904,44.573,44.115,43.428,41.544,41.73,40.429,42.348,41.538,42.523,42.224,40.73,42.399,40.922,39.302,39.859,40.914,38.267,37.653,36.518,38.251,36.511,36.707,36.804,38.521,38.977,40.711,43.545,43.335,42.688,43.65,44.596,44.255
677,B,True,38.205,37.229,36.791,36.375,36.63,37.401,37.596,37.598,38.218,37.904,38.225,38.832,37.891,38.973,37.962,39.158,40.053,40.58,39.562,40.383,40.231,40.777,39.572,40.186,39.926,40.429,40.442,40.798,40.586,41.07,40.285,40.819,40.829,40.788,40.231,40.984,40.684,41.169,41.158,41.238,40.404,41.677,41.542,41.703,41.573,41.011,41.105,42.218,41.711,43.244,43.109,43.516,43.018,42.891,41.766,41.071,41.035,41.827,42.458,43.739,42.73,43.708,42.938,44.139,42.747,42.935,43.767,43.477,43.753,43.6,43.841,44.676,44.685,44.696,44.747,44.381,45.499,45.379,45.704,44.398
678,B,True,41.768,41.892,41.429,41.629,40.926,42.101,41.806,41.732,41.812,41.612,43.442,43.234,41.492,41.794,42.34,42.84,42.811,43.172,43.097,43.686,44.196,44.503,45.274,44.381,47.549,47.796,46.855,46.579,47.03,47.004,46.442,46.538,47.362,47.801,47.294,48.132,47.885,47.333,48.216,48.789,49.263,48.942,49.901,49.703,49.02,49.893,49.481,49.327,49.148,49.719,50.386,50.341,49.734,50.516,50.099,50.31,50.027,49.8,49.641,49.726,49.977,50.533,50.306,50.657,50.137,49.861,49.876,50.046,49.478,49.029,49.549,49.182,49.51,49.087,49.02,48.683,48.949,48.648,48.695,47.414
679,B,True,0.0,0.0,33.132,31.057,23.809,25.487,29.27,28.978,32.602,32.761,36.163,36.869,41.347,38.94,39.119,38.987,40.786,40.6,43.7,44.336,42.548,42.423,43.639,43.111,43.967,42.687,44.372,42.097,42.357,41.187,40.243,40.733,40.784,39.32,38.901,40.599,38.554,39.166,38.702,39.769,38.837,39.094,38.1,37.311,35.785,36.375,35.965,36.455,36.906,35.312,34.784,35.978,35.075,35.706,35.382,35.733,35.659,35.008,35.027,34.348,34.709,35.301,34.845,34.985,34.361,34.708,34.024,32.94,33.325,31.816,32.188,31.814,32.182,31.891,30.779,30.173,30.941,29.814,28.047,28.167
680,B,False,32.025,31.256,32.585,32.201,32.076,32.08,32.601,32.866,32.423,33.452,34.066,38.374,39.346,39.27,40.928,34.422,34.137,35.688,34.248,33.02,33.04,33.801,33.158,32.636,31.862,32.471,32.528,33.185,33.096,33.38,32.755,33.498,32.832,32.327,32.262,32.074,31.554,31.856,31.046,31.69,30.631,30.426,29.143,29.635,28.415,29.539,30.487,30.14,30.794,30.69,30.762,31.146,30.926,31.077,30.607,30.163,30.18,29.99,30.562,30.839,31.689,32.363,32.619,33.558,33.162,32.804,32.022,32.041,31.864,32.152,31.639,31.011,31.506,31.536,31.055,30.567,31.266,30.792,31.547,31.137
681,B,False,31.623,31.715,31.822,31.342,31.409,31.441,31.917,31.853,31.891,31.942,32.702,31.425,31.711,32.029,31.498,31.866,31.664,31.748,31.722,32.017,31.941,31.926,30.804,30.497,30.679,30.556,30.235,31.538,30.434,30.986,30.384,30.942,30.696,30.67,30.984,29.967,30.175,30.149,31.501,31.225,31.164,31.0,31.091,31.64,31.136,31.984,31.793,31.73,31.223,31.862,31.729,30.839,31.028,31.139,31.033,30.03,29.902,29.812,29.665,28.825,29.242,29.065,28.15,29.083,29.168,28.785,28.77,28.741,28.953,29.561,28.963,30.162,28.317,28.343,28.666,28.921,28.676,28.288,28.004,28.95
682,B,False,31.384,31.205,31.119,31.298,31.361,31.405,31.078,31.473,31.497,31.913,32.109,31.661,31.526,31.894,32.024,31.45,31.741,31.769,31.451,31.532,31.845,31.334,31.186,30.743,30.933,31.155,31.339,31.268,31.826,31.94,32.638,31.486,30.72,30.445,30.447,30.326,30.487,30.025,30.208,30.339,29.844,30.062,29.865,30.056,29.552,29.316,30.173,30.23,30.322,29.745,31.195,30.73,30.646,29.926,30.999,30.827,31.575,30.433,32.033,31.587,32.217,31.084,31.841,31.225,31.169,31.428,31.381,30.731,30.713,30.539,31.31,30.938,30.8,30.834,30.734,31.059,30.877,30.758,30.906,31.042
683,B,False,33.106,33.622,33.451,33.831,33.331,33.616,33.79,33.813,33.854,34.508,34.839,35.079,34.429,34.784,35.301,35.544,34.888,34.868,34.903,34.749,34.253,33.849,33.661,33.575,34.575,34.154,33.48,33.51,33.313,33.523,33.593,33.66,33.432,32.539,32.975,33.486,33.261,33.699,33.837,34.174,34.555,34.178,34.154,33.842,33.778,32.866,33.692,33.756,33.648,33.212,33.14,33.043,33.208,32.954,32.967,32.837,32.529,32.517,32.358,32.249,32.508,32.68,32.641,32.454,32.178,32.548,32.331,32.402,32.602,32.893,33.237,33.329,33.129,32.919,32.75,33.097,33.622,34.058,33.504,33.189
684,B,True,45.051,45.522,45.192,45.592,46.233,44.245,43.602,44.525,44.312,44.772,44.705,44.681,45.773,43.874,43.703,44.117,44.668,44.583,43.586,44.923,43.412,44.538,44.968,44.451,44.637,43.773,43.573,44.233,43.275,43.298,44.81,44.314,43.755,44.619,44.575,44.569,44.412,43.91,44.696,45.43,43.629,43.636,45.2,44.638,43.842,45.002,45.26,44.416,42.525,44.637,44.234,43.824,44.485,44.657,44.046,43.681,44.601,44.838,44.117,44.427,44.692,44.134,43.965,42.013,40.094,37.895,41.611,37.409,33.89,34.462,31.203,27.725,29.264,25.882,22.033,24.518,24.499,31.212,33.485,21.531
685,B,True,43.819,42.25,42.387,40.641,40.911,40.419,40.227,41.11,39.648,40.758,40.4,41.784,39.775,41.616,42.0,42.324,43.055,43.559,43.145,44.602,44.326,45.615,45.383,46.109,45.518,44.622,45.133,45.615,47.279,47.01,48.887,48.887,49.412,49.631,49.913,51.028,51.762,51.671,52.191,51.826,51.902,51.362,50.593,50.995,51.403,51.497,51.092,50.449,51.013,50.289,50.098,50.271,50.07,50.524,51.24,50.79,50.076,50.629,50.213,50.664,49.717,49.388,49.723,48.854,48.999,48.901,48.328,48.147,48.235,48.364,47.414,47.154,48.3,48.408,48.078,47.874,48.778,47.855,47.479,47.475
