,FLARE_TYPE,COINCIDENCE,ABSNJZH_21,ABSNJZH_22,ABSNJZH_23,ABSNJZH_24,ABSNJZH_25,ABSNJZH_26,ABSNJZH_27,ABSNJZH_28,ABSNJZH_29,ABSNJZH_30,ABSNJZH_31,ABSNJZH_32,ABSNJZH_33,ABSNJZH_34,ABSNJZH_35,ABSNJZH_36,ABSNJZH_37,ABSNJZH_38,ABSNJZH_39,ABSNJZH_40,ABSNJZH_41,ABSNJZH_42,ABSNJZH_43,ABSNJZH_44,ABSNJZH_45,ABSNJZH_46,ABSNJZH_47,ABSNJZH_48,ABSNJZH_49,ABSNJZH_50,ABSNJZH_51,ABSNJZH_52,ABSNJZH_53,ABSNJZH_54,ABSNJZH_55,ABSNJZH_56,ABSNJZH_57,ABSNJZH_58,ABSNJZH_59,ABSNJZH_60,ABSNJZH_61,ABSNJZH_62,ABSNJZH_63,ABSNJZH_64,ABSNJZH_65,ABSNJZH_66,ABSNJZH_67,ABSNJZH_68,ABSNJZH_69,ABSNJZH_70,ABSNJZH_71,ABSNJZH_72,ABSNJZH_73,ABSNJZH_74,ABSNJZH_75,ABSNJZH_76,ABSNJZH_77,ABSNJZH_78,ABSNJZH_79,ABSNJZH_80,ABSNJZH_81,ABSNJZH_82,ABSNJZH_83,ABSNJZH_84,ABSNJZH_85,ABSNJZH_86,ABSNJZH_87,ABSNJZH_88,ABSNJZH_89,ABSNJZH_90,ABSNJZH_91,ABSNJZH_92,ABSNJZH_93,ABSNJZH_94,ABSNJZH_95,ABSNJZH_96,ABSNJZH_97,ABSNJZH_98,ABSNJZH_99,ABSNJZH_100
524,C,False,233.26,228.97,223.87,208.43,219.19,200.18,207.85,225.09,218.66,216.15,245.02,243.69,268.14,251.88,277.41,266.59,266.74,269.52,284.95,287.82,291.22,280.36,251.73,219.33,244.27,274.63,260.2,230.32,226.19,195.02,217.47,216.81,205.07,242.91,256.96,216.68,262.56,248.73,247.94,252.33,226.57,217.93,225.77,242.89,228.97,210.57,199.6,191.48,188.49,179.69,177.99,182.95,183.54,193.81,175.97,174.25,198.11,197.9,193.38,197.76,209.61,220.39,203.18,219.05,248.01,239.46,264.05,248.78,239.66,229.74,243.53,228.99,222.77,228.62,218.83,226.68,236.74,239.24,210.97,206.15
525,C,False,124.84,124.99,124.59,118.63,128.07,121.56,134.16,134.68,137.4,132.79,130.82,132.53,130.01,136.97,142.81,133.24,137.66,144.4,147.58,140.92,152.96,136.02,154.95,147.59,148.01,146.49,149.59,142.45,133.69,136.1,134.92,129.34,134.6,138.89,133.64,141.38,141.4,132.97,141.91,141.52,131.42,136.66,138.33,139.87,140.54,129.55,132.56,128.42,141.31,132.55,137.24,138.21,132.65,135.66,129.59,131.83,128.48,133.44,126.56,129.84,146.02,135.48,134.34,139.71,141.67,140.77,127.55,135.32,132.87,129.92,133.55,134.91,136.01,136.22,142.74,136.65,137.34,133.35,142.68,133.88
526,C,False,102.76,106.0,112.54,100.42,99.355,105.53,98.769,95.112,97.15,92.216,92.882,97.316,93.203,87.871,91.564,96.243,94.494,97.26,103.31,93.138,90.586,96.678,97.002,102.96,103.49,98.646,94.482,100.49,107.57,108.65,103.46,98.044,94.205,100.28,104.4,93.716,92.49,95.804,94.806,91.937,92.879,94.693,93.073,95.431,93.013,89.838,89.364,88.884,94.622,88.86,94.618,91.695,87.596,80.091,83.461,84.01,83.721,81.286,83.789,73.629,75.53,77.737,82.59,78.375,82.771,78.855,71.034,73.966,71.14,76.226,76.153,68.202,75.065,76.215,74.525,70.474,83.439,77.351,95.881,72.703
527,C,False,92.149,83.818,85.831,81.005,79.74,84.278,79.103,83.59,76.662,86.955,86.596,77.313,84.183,84.964,86.213,77.983,94.248,88.673,88.652,84.269,69.994,76.325,77.795,73.247,77.173,70.805,71.766,68.523,74.491,75.879,68.631,83.221,79.734,80.364,82.385,84.539,89.894,84.48,88.091,81.992,85.428,82.943,78.254,76.391,88.042,86.716,83.927,82.064,77.053,70.867,77.63,82.0,74.87,71.855,81.442,77.706,86.489,81.553,77.721,83.196,83.134,83.882,75.883,79.491,77.865,71.676,81.953,85.678,81.553,80.968,86.441,84.661,83.329,80.791,83.607,83.962,84.666,94.267,91.306,87.354
528,C,False,22.378,0.34461,4.1513,16.247,4.9467,20.644,24.423,41.04,42.281,25.122,48.33,4.5158,22.558,21.217,26.515,91.759,111.23,112.14,4.6386,24.064,32.063,22.087,26.608,28.088,10.025,12.376,101.11,22.062,24.564,13.305,17.62,27.832,22.758,135.16,137.52,139.6,144.04,134.51,129.29,127.72,119.26,40.709,120.59,114.78,111.87,109.45,112.93,99.373,87.697,77.397,87.09,85.001,77.415,79.809,86.208,72.279,81.442,101.43,124.19,119.41,116.85,121.21,125.62,145.62,149.85,160.73,162.08,156.89,68.438,169.33,167.59,150.99,164.07,165.94,168.83,175.19,175.4,173.34,176.78,172.38
529,C,False,576.94,577.44,578.67,576.04,566.2,547.66,529.68,527.08,533.02,538.04,541.96,533.92,541.74,548.18,567.11,544.13,565.6,573.22,567.08,566.95,554.84,559.52,573.9,566.82,596.91,581.13,568.79,549.72,547.27,540.91,553.67,552.89,567.25,553.65,546.82,535.09,529.73,546.83,543.24,545.89,568.02,558.95,544.28,527.11,526.58,530.04,530.99,531.77,555.37,530.14,506.72,504.56,506.67,521.94,536.71,538.74,525.91,525.9,510.84,520.24,515.56,510.36,492.94,513.99,511.04,528.89,540.24,523.55,505.31,505.66,483.81,485.86,481.26,477.24,465.46,500.94,496.02,488.24,483.16,484.11
530,C,False,281.11,303.7,292.97,288.57,288.61,260.09,271.38,253.74,264.14,251.59,238.45,239.91,226.66,224.34,220.27,230.27,238.48,255.11,238.87,238.6,243.28,243.35,237.7,241.28,226.7,240.53,221.78,274.22,204.72,235.91,228.36,229.21,214.58,228.59,221.81,215.89,219.01,226.12,212.92,263.45,228.39,225.33,221.27,240.11,207.94,211.74,215.31,226.47,233.7,234.54,225.88,227.99,224.93,230.48,263.18,275.82,262.25,248.06,247.73,278.59,285.34,277.76,281.59,301.79,293.13,276.77,306.83,299.19,311.03,304.92,294.66,324.84,322.97,318.54,304.97,319.96,323.82,314.45,276.26,284.89
531,C,False,0.34413,6.2737,3.4235,0.067041,4.2182,0.13618,0.091395,2.4139,7.2303,5.4058,0.70009,1.2801,0.015794,7.4696,5.0377,5.0644,7.9002,0.75721,4.6608,5.7407,6.7856,7.4251,12.279,0.32163,5.6787,10.891,8.7356,2.0475,9.9598,16.18,4.573,7.5407,0.071596,5.9551,8.5749,12.996,15.19,13.562,10.217,16.979,17.439,14.939,19.159,22.769,17.235,13.939,13.299,18.988,19.52,19.596,13.563,18.391,23.041,18.383,18.766,20.831,23.525,23.731,17.064,14.737,19.886,22.067,20.683,27.498,22.357,26.314,20.615,17.693,10.023,8.8879,14.999,14.324,14.652,6.3855,13.044,10.017,9.8153,3.3763,6.1845,5.8058
532,C,False,40.278,35.7,25.691,38.911,28.248,36.797,47.131,52.733,50.04,39.121,33.022,26.78,30.196,26.828,39.31,32.396,22.482,26.318,24.457,32.317,35.795,27.902,2.8509,11.082,2.3367,23.394,0.0053631,19.165,28.257,22.849,5.6471,17.408,23.218,36.206,56.016,44.602,71.487,83.868,83.546,66.261,48.06,64.041,63.263,62.628,58.809,25.033,43.214,40.648,23.948,26.848,28.422,29.952,16.644,30.241,21.657,21.026,21.675,34.711,30.25,30.802,30.505,42.245,30.969,42.566,52.054,65.937,72.625,65.428,73.085,70.505,85.37,63.195,74.15,55.54,80.929,77.323,52.391,51.789,53.67,69.609
533,C,False,88.913,88.622,85.883,86.079,84.439,83.51,84.817,84.17,82.383,74.075,79.34,79.305,83.632,93.372,97.376,99.977,99.57,102.34,98.34,98.46,103.76,96.106,91.536,90.591,89.319,88.198,81.925,85.868,78.643,75.869,74.928,72.968,69.209,67.026,68.32,65.976,59.522,60.719,62.866,68.389,71.837,61.737,74.62,70.536,65.691,69.969,69.903,71.638,63.123,66.239,66.892,66.379,67.208,75.0,82.646,86.345,79.546,100.51,86.938,85.636,90.019,83.708,77.025,88.693,67.36,68.896,65.377,66.95,57.966,62.072,53.986,52.082,56.164,55.173,56.582,60.107,60.078,60.583,73.785,76.976
534,C,False,40.835,58.614,24.967,66.647,7.1648,7.7199,45.701,9.7576,11.547,41.5,51.934,55.943,19.976,46.709,23.543,18.072,39.367,22.385,41.849,47.679,59.355,55.741,59.244,12.444,67.058,5.9973,41.124,23.393,24.926,50.736,0.0027016,50.919,38.927,70.172,44.306,43.495,43.934,32.893,25.67,24.937,14.503,6.7192,1.3407,26.633,15.111,34.52,34.987,34.695,31.744,0.47024,33.977,33.734,12.317,19.085,31.369,29.755,9.7037,3.8334,24.068,22.685,10.699,16.254,14.192,0.22078,12.319,4.4485,1.827,5.673,5.9551,5.1934,0.30014,1.912,1.8583,8.5058,2.2105,1.9368,3.5719,8.7035,2.4271,3.9057
535,C,False,54.694,66.871,55.118,88.795,83.348,65.255,80.584,79.029,83.853,89.872,70.195,55.063,31.739,69.368,72.123,76.816,82.392,80.845,86.791,95.345,103.94,128.18,129.11,123.42,129.91,118.98,112.97,72.307,68.807,69.174,61.169,79.709,69.985,84.295,69.229,91.551,81.63,97.582,116.93,84.464,111.76,142.15,101.18,102.47,141.3,101.76,132.19,143.5,153.04,165.47,159.24,161.09,131.92,147.25,161.42,131.11,135.79,144.16,146.48,155.27,154.45,174.9,163.28,188.54,208.42,190.66,197.49,179.03,172.94,160.65,137.08,175.23,167.71,134.56,130.17,149.6,176.69,185.26,176.13,177.93
536,C,False,295.13,300.22,302.66,263.99,256.87,289.73,283.2,278.56,285.48,301.67,306.53,314.19,320.67,309.75,302.1,295.65,307.58,300.05,282.65,303.18,317.75,302.72,299.34,318.13,299.69,301.41,289.59,290.31,272.37,253.51,235.37,253.23,232.72,228.59,223.43,241.56,242.99,240.27,259.05,249.51,213.83,207.54,226.57,209.83,210.99,197.37,214.42,241.52,229.88,226.73,228.02,264.41,288.92,270.97,264.34,278.61,267.59,277.98,265.94,264.1,266.25,248.53,254.94,255.37,238.19,245.75,219.0,232.02,221.36,225.56,209.31,205.24,215.65,214.99,203.05,207.3,222.41,222.33,210.73,228.1
537,C,False,202.99,203.24,212.62,210.25,225.47,196.32,184.95,207.85,208.39,220.76,212.63,206.91,196.42,205.87,229.15,208.88,221.06,223.31,221.3,228.45,207.84,259.6,258.82,270.18,282.56,306.65,311.72,310.95,320.72,295.36,299.44,309.58,318.78,301.35,315.87,292.26,276.39,312.41,302.1,273.1,236.54,266.08,244.86,230.92,244.47,238.93,241.37,206.81,208.16,222.27,207.78,217.54,187.35,220.09,230.65,214.51,216.57,223.35,241.75,255.44,217.1,229.83,243.02,257.64,263.03,263.71,274.2,285.28,278.72,284.18,287.94,323.07,321.72,312.47,310.85,314.06,304.11,325.99,326.69,289.07
538,C,False,32.072,35.889,45.204,39.863,47.009,43.177,30.641,34.39,43.276,41.473,44.105,41.935,29.947,29.841,18.479,23.389,45.234,61.574,53.704,54.108,54.487,33.064,37.53,28.631,35.673,53.421,47.381,52.443,47.224,56.54,48.993,52.931,45.998,36.282,18.485,14.434,36.436,23.388,27.62,22.091,22.869,17.452,10.175,10.133,11.928,12.855,19.784,17.702,33.779,35.714,21.759,6.2889,13.275,6.0534,4.3439,16.293,0.73268,5.0075,23.104,11.997,35.077,1.186,26.99,28.315,7.5209,28.319,44.315,32.914,21.499,7.9661,20.111,4.9896,8.616,15.822,9.158,25.514,43.859,64.466,70.515,89.761
539,C,False,72.299,100.28,60.722,68.363,70.18,87.893,59.352,44.089,2.789,51.418,59.682,62.891,67.923,61.886,35.35,105.4,96.258,145.02,152.42,128.42,114.85,136.66,116.8,107.33,144.19,128.24,122.04,113.79,74.703,83.447,69.252,112.34,136.31,149.49,150.68,98.465,105.89,84.429,86.102,91.645,68.616,57.2,150.58,190.06,143.59,104.65,125.11,131.69,36.006,52.679,118.37,90.658,94.59,124.35,155.54,171.53,183.8,109.88,178.83,118.07,135.11,133.57,167.25,103.24,112.21,84.209,152.87,166.95,71.104,118.32,92.368,91.422,74.639,75.177,79.953,88.981,153.1,98.757,80.599,71.704
540,C,False,15.483,13.375,10.827,11.849,13.444,11.352,11.535,7.7696,5.5361,2.7689,1.2523,0.26281,12.564,11.919,9.0707,11.709,12.293,11.346,13.632,17.541,15.758,20.86,18.899,15.78,20.907,21.316,25.413,31.909,36.287,39.465,40.331,42.542,40.341,38.692,48.834,47.937,41.944,50.242,49.452,56.866,45.333,47.317,49.686,49.508,53.892,63.424,69.319,66.522,61.549,59.714,58.491,58.562,56.14,55.033,49.29,51.269,56.481,57.566,58.875,67.678,64.319,72.872,62.414,61.975,66.857,67.048,61.058,53.02,53.687,50.074,61.534,62.143,65.016,61.682,58.205,53.954,53.8,57.009,53.739,51.923
541,C,False,22.101,19.49,15.768,13.436,9.8759,13.745,19.746,24.308,21.179,17.711,18.953,28.167,17.702,15.804,22.226,21.044,15.666,27.177,20.481,23.536,21.165,20.046,14.697,20.768,16.866,26.64,21.372,22.917,13.027,17.115,15.918,16.732,21.912,13.432,6.8731,16.81,5.6223,6.2555,2.0036,1.1711,5.921,1.4166,0.33328,3.1936,5.8377,7.3564,1.7865,8.9228,1.16,0.45556,5.6041,1.4269,0.70967,7.6169,5.8666,11.701,5.5073,10.425,10.767,17.345,12.285,7.8254,18.653,9.2678,11.698,20.07,16.27,15.241,8.7409,7.0747,15.386,9.6077,14.919,18.93,11.533,18.928,18.055,7.7404,16.004,28.264
542,C,False,122.97,125.82,92.193,154.79,133.14,105.07,105.94,90.476,99.575,110.54,115.74,151.29,115.92,166.39,87.645,104.65,86.634,161.89,180.11,240.99,88.349,129.59,129.26,24.692,185.63,84.564,52.727,115.09,30.373,33.204,43.89,32.882,37.186,71.009,72.564,69.386,7.6621,40.241,102.79,76.544,40.94,38.386,40.255,48.233,27.111,18.911,58.935,56.269,73.816,69.676,97.893,44.452,57.628,38.425,46.568,24.438,3.3839,27.195,74.439,18.337,25.836,53.995,63.897,44.644,75.926,120.33,117.7,121.26,110.72,128.0,174.64,161.31,130.13,149.1,133.15,103.74,91.062,151.03,96.042,121.14
543,C,False,17.288,12.994,10.587,8.9303,8.9559,8.9033,15.433,10.722,7.1278,5.3574,6.692,8.6706,10.315,8.4832,12.543,16.128,15.557,10.031,8.283,10.204,12.373,9.3308,16.544,14.402,15.873,7.4906,7.5606,6.8158,6.4587,10.079,2.5637,8.2977,10.623,5.8161,11.218,7.511,8.0745,8.147,7.987,3.7872,4.1691,6.6059,3.6545,0.9166,3.8451,5.1743,1.6579,4.0015,20.926,20.25,15.699,27.218,30.786,26.912,26.191,37.313,30.221,34.138,39.35,43.049,50.765,45.657,43.677,48.748,46.686,52.512,56.156,70.384,67.703,63.281,70.43,78.213,83.847,96.992,95.179,108.17,115.45,123.01,127.45,119.07
544,C,False,148.94,149.71,138.83,133.52,143.33,129.15,124.82,125.6,105.56,109.74,119.02,139.43,101.94,122.41,107.5,101.37,119.84,115.91,127.49,111.82,116.8,102.32,126.55,155.27,157.61,144.65,165.37,158.13,122.94,119.01,119.25,141.3,143.6,133.1,112.29,118.47,112.74,98.192,134.56,111.43,136.4,169.45,143.8,159.95,175.2,164.76,175.97,193.13,174.12,182.56,199.43,203.64,201.64,198.88,222.74,217.64,228.69,227.84,234.57,210.0,233.42,249.87,252.67,255.36,232.91,228.68,231.28,227.67,230.42,231.57,222.95,225.32,223.08,226.38,226.33,242.36,234.67,224.45,228.89,243.72
545,C,False,153.04,135.91,137.45,158.14,145.85,113.49,110.1,105.21,92.045,85.606,78.242,78.078,93.013,64.278,90.318,95.857,117.83,128.24,116.23,131.25,141.67,147.0,144.4,152.63,169.54,162.93,154.51,152.38,115.74,132.66,94.829,83.269,74.876,100.94,91.676,77.583,85.421,64.495,55.745,52.228,40.213,87.798,75.058,67.01,68.631,53.388,44.356,53.706,43.084,41.762,42.088,26.023,29.468,28.285,47.992,35.616,29.557,43.539,27.054,60.732,60.188,58.821,54.684,62.263,72.244,67.668,58.02,40.817,42.261,25.506,3.4516,28.795,0.54078,25.451,35.542,9.2969,20.152,35.805,5.8699,11.545
546,C,False,61.212,59.699,37.056,48.272,49.446,35.693,52.685,52.017,46.669,35.849,27.912,29.124,36.472,47.298,36.892,45.771,32.99,51.378,37.803,35.784,59.455,63.684,73.55,72.926,68.493,59.649,59.895,69.447,51.233,50.13,17.753,36.821,37.776,35.498,36.065,38.795,30.946,32.658,27.508,31.756,35.837,39.633,42.713,49.848,62.872,67.989,64.596,54.569,66.974,48.127,54.228,48.465,51.594,43.937,54.763,50.96,52.318,53.156,49.99,60.772,44.159,50.582,60.315,55.441,41.646,30.908,36.699,47.323,27.334,24.101,27.041,26.15,26.742,29.097,39.634,47.583,53.693,67.551,72.876,79.471
547,C,False,19.258,0.89554,1.0156,9.4404,5.0154,22.27,14.206,17.256,44.955,42.644,63.324,37.251,56.187,63.572,59.821,54.342,29.728,19.723,10.218,0.38171,33.026,42.116,30.236,52.951,50.281,20.274,42.71,40.941,68.41,78.154,75.364,79.123,105.34,111.35,114.62,113.98,118.22,101.24,107.62,104.19,126.12,130.89,133.11,131.74,145.79,134.88,130.69,131.15,104.84,76.698,135.4,114.16,100.54,86.545,73.362,97.858,88.451,94.979,85.143,77.082,62.09,74.611,92.401,104.04,93.332,80.139,57.141,52.95,51.629,43.277,55.769,45.495,48.404,44.135,37.802,9.365,18.652,16.932,39.084,33.652
548,C,False,8.6574,10.132,2.5819,10.868,26.834,10.463,20.954,27.405,39.719,75.466,94.49,114.01,73.412,60.014,73.84,51.437,61.036,43.912,44.387,56.239,33.344,14.052,49.574,48.931,64.37,70.092,89.651,69.082,78.31,92.467,50.558,58.521,55.159,74.062,65.999,55.479,65.777,43.909,53.379,37.787,60.219,53.014,65.409,29.904,29.484,36.723,26.454,2.9461,8.6244,4.3683,15.513,11.149,9.35,49.051,40.44,62.705,27.478,52.804,39.087,58.551,71.197,67.687,60.832,83.347,57.687,32.299,14.31,6.6234,0.2901,13.24,36.615,33.271,48.83,45.918,26.903,14.47,11.763,7.0528,32.62,2.2317
549,C,False,60.468,24.541,54.18,71.311,42.596,60.453,56.161,4.9609,22.328,239.37,15.425,13.002,0.59527,12.643,2.3579,58.937,36.252,38.267,61.33,30.872,18.71,44.925,47.498,19.833,39.039,53.833,58.636,54.47,75.372,52.887,54.042,44.835,45.936,32.827,38.769,51.984,50.797,53.28,46.355,48.078,54.946,43.902,36.758,61.566,63.538,67.456,62.635,43.954,39.615,33.697,59.952,61.34,60.049,55.27,65.383,57.716,51.842,54.381,67.672,52.149,65.625,64.145,59.271,66.128,56.071,59.906,58.01,63.803,64.44,52.46,49.829,28.26,38.392,32.192,40.922,25.952,20.02,6.9617,1.3412,9.8274
550,C,False,303.5,316.62,305.96,317.08,320.19,295.96,301.81,316.32,311.08,299.46,311.78,458.86,497.64,491.92,482.86,491.59,507.84,514.25,519.83,521.03,488.5,494.73,529.55,495.76,498.58,511.8,504.93,529.85,527.39,538.95,533.77,523.48,525.19,495.72,532.89,545.93,544.65,519.03,528.58,524.57,556.15,554.58,556.05,558.79,558.03,569.25,559.01,576.94,577.44,578.67,576.04,566.2,547.66,529.68,527.08,533.02,538.04,541.96,533.92,541.74,548.18,567.11,544.13,565.6,573.22,567.08,566.95,554.84,559.52,573.9,566.82,596.91,581.13,568.79,549.72,547.27,540.91,553.67,552.89,567.25
551,C,False,44.888,39.668,38.66,36.967,38.283,40.913,41.048,36.365,31.55,34.608,33.73,37.067,39.708,32.154,32.246,33.988,36.151,33.304,33.35,27.481,24.779,21.185,20.638,16.818,11.392,7.5968,10.485,20.19,20.127,13.75,24.727,24.989,16.341,20.014,20.384,16.64,21.913,20.761,19.584,18.787,15.619,20.124,19.246,11.147,13.916,19.678,13.838,17.357,19.872,12.169,12.562,1.7116,4.8831,9.576,5.7247,7.5755,15.494,10.951,5.47,6.1819,1.6936,0.9911,1.7556,2.2228,4.2516,5.1676,6.9387,7.1968,8.0341,2.081,1.5442,6.4838,0.16016,1.0977,11.564,3.6451,10.137,16.883,7.5843,8.9273
552,C,False,736.04,752.28,812.51,859.13,730.46,875.48,936.38,908.78,878.33,840.0,795.91,679.6,872.45,955.53,678.38,755.95,754.58,770.79,756.17,949.46,735.09,852.57,928.58,770.98,712.42,730.12,753.71,766.38,726.45,721.03,857.65,710.81,880.15,764.66,682.26,738.08,712.18,724.69,671.3,682.73,639.93,760.58,714.59,718.47,744.19,779.17,729.6,772.47,772.73,904.81,795.98,844.9,815.21,796.7,722.1,795.25,937.17,920.31,1016.7,998.25,980.81,897.1,890.27,1004.6,891.96,1057.5,1037.8,928.29,891.64,937.93,940.84,813.12,881.97,830.74,891.95,944.58,913.12,874.89,929.07,959.55
553,C,False,4.1294,3.3636,6.3523,25.328,29.492,20.587,34.108,26.809,26.597,18.711,22.091,35.887,57.848,42.856,45.374,45.448,24.712,33.89,29.429,39.953,30.419,29.254,25.405,31.656,29.799,27.577,18.878,13.933,7.1986,25.33,12.382,3.1978,14.547,3.2366,9.9947,0.78589,0.82401,7.6483,8.9656,25.061,27.597,37.505,38.22,38.624,51.337,38.069,47.047,62.447,62.7,75.392,72.738,97.734,106.89,127.16,121.61,130.13,144.13,123.38,135.12,138.38,140.94,113.29,143.08,134.07,153.5,137.89,147.28,125.79,133.43,126.56,148.55,136.07,121.77,131.53,138.65,131.36,132.55,161.09,159.43,161.32
554,C,False,202.68,203.65,201.42,199.43,199.17,204.93,208.07,207.34,177.82,179.51,180.12,162.02,159.83,165.93,157.18,155.11,141.87,141.47,141.15,134.61,129.27,125.7,134.61,135.02,124.77,126.88,124.59,124.09,123.65,109.09,106.44,94.944,106.94,104.42,110.89,134.05,133.98,140.14,134.58,135.05,153.16,146.82,148.95,157.25,160.5,155.49,155.13,162.52,148.97,151.62,156.8,139.81,149.06,139.55,148.95,140.57,147.65,152.86,167.5,155.2,159.06,167.65,153.65,142.3,156.77,161.01,156.02,149.95,155.01,131.45,129.96,143.94,149.46,149.85,137.37,152.71,135.39,135.84,116.2,117.59
555,C,False,0.23084,12.779,6.1677,6.6876,14.797,5.7475,3.4193,5.4892,0.83983,30.514,20.839,25.499,27.509,45.088,37.0,20.967,25.469,36.901,43.067,38.314,32.459,45.036,42.985,27.288,44.023,12.581,15.278,18.161,23.179,7.9218,2.2106,10.243,9.2885,2.9605,15.449,6.3649,33.498,12.674,7.6683,33.187,4.7631,2.247,24.699,37.986,9.3626,12.534,28.623,21.179,21.966,10.197,3.8356,2.8968,6.0067,1.9602,4.7607,19.247,9.225,5.7664,5.2378,26.783,16.41,15.715,19.953,9.3711,15.514,18.845,28.239,33.658,50.3,50.087,27.392,54.122,27.892,37.417,46.663,80.472,60.38,85.01,81.884,101.26
556,C,False,124.31,124.74,120.02,113.91,113.98,108.97,108.41,114.37,116.71,113.52,110.04,115.47,109.96,102.69,100.44,98.35,94.62,94.46,96.597,99.209,100.97,95.482,100.6,107.65,104.31,97.275,94.044,86.789,92.393,83.804,85.36,80.667,79.413,78.259,85.774,74.153,79.016,79.663,76.578,77.238,70.219,67.802,75.719,74.933,76.215,74.016,80.98,72.976,78.725,83.242,79.782,82.509,82.348,85.742,82.071,85.947,89.382,80.801,76.939,70.307,71.432,71.864,72.908,64.391,69.388,66.432,64.095,63.591,64.61,66.439,70.793,69.622,72.201,64.622,65.853,75.013,71.473,67.673,78.69,74.816
557,C,False,27.282,5.9027,8.4579,37.175,54.488,6.7662,20.437,15.823,33.839,1.6205,51.578,28.113,66.011,16.606,8.3991,20.828,9.8864,11.764,30.846,48.15,17.334,35.513,77.555,86.564,155.57,153.01,161.17,172.11,120.26,120.45,99.591,95.253,117.14,65.501,65.89,69.25,13.179,25.806,6.4372,0.45031,25.74,36.933,15.017,22.538,45.93,61.972,35.318,23.349,7.7789,6.9398,24.428,39.828,8.2341,9.1307,8.8648,1.4245,11.692,46.883,54.959,66.624,83.061,65.929,108.24,97.33,74.554,70.652,87.657,86.938,86.551,73.82,60.8,73.974,75.739,57.116,37.093,44.245,39.312,26.524,14.781,15.879
558,C,False,389.44,378.07,392.39,419.05,392.46,383.5,405.98,407.3,386.39,385.27,383.64,373.98,398.08,350.81,396.54,411.75,386.88,392.04,379.18,390.06,365.52,365.02,365.06,381.05,379.04,380.06,387.82,348.02,329.19,276.03,281.69,295.55,290.93,362.54,371.01,376.15,380.97,382.96,371.36,382.58,383.87,351.23,452.39,342.07,327.7,272.26,296.65,293.94,292.14,307.94,232.41,218.28,231.5,223.62,305.28,324.26,353.2,379.95,359.45,344.03,263.79,262.85,297.01,293.5,295.11,301.98,283.44,289.94,237.87,183.53,266.63,207.63,251.0,251.85,289.83,307.26,298.59,325.95,335.47,350.59
559,C,False,371.76,351.44,349.89,368.67,350.51,386.61,362.8,379.99,388.96,333.16,332.05,336.47,327.37,348.38,387.36,371.17,380.13,354.93,354.23,312.97,327.61,301.52,301.72,299.96,313.54,294.26,288.84,262.96,285.49,306.41,275.12,302.69,282.58,266.22,214.54,278.04,274.46,286.95,278.39,260.44,277.55,296.51,305.94,307.99,259.87,295.04,265.67,274.64,241.25,274.08,225.07,242.27,242.47,200.71,203.82,257.24,207.94,203.09,151.3,144.01,136.84,123.31,131.48,131.17,87.206,132.1,129.26,147.65,141.19,136.12,130.84,152.03,144.94,160.59,157.56,171.64,160.03,157.21,132.15,135.81
560,C,False,232.95,148.99,203.07,219.31,207.72,216.58,216.52,215.27,215.0,136.03,130.02,120.35,147.87,173.23,157.91,156.42,165.34,154.02,172.63,167.49,169.97,154.31,149.91,137.74,165.85,17.96,13.227,150.93,32.538,138.7,14.925,13.387,18.72,28.57,27.041,9.7564,55.695,12.898,6.2199,1.2947,15.848,22.89,38.192,31.37,48.161,16.239,56.686,9.2113,5.8773,5.9822,9.1961,23.825,29.994,28.259,47.345,29.045,50.961,32.598,57.335,18.103,19.657,90.339,31.126,91.016,89.561,102.37,99.117,109.04,102.99,108.44,113.79,97.851,115.02,116.04,126.24,17.307,37.33,54.771,18.594,15.002
561,C,False,15.834,34.957,25.801,12.359,7.2417,10.19,15.968,2.3073,15.896,8.8968,16.75,11.794,18.456,10.974,17.45,6.4774,7.2875,10.221,7.8073,0.70581,0.21883,3.4865,8.9537,22.145,2.1139,4.5051,1.1391,4.9219,5.0367,21.783,25.591,12.316,5.4749,0.27346,1.4379,9.5756,3.117,1.5195,12.469,13.306,12.115,5.0364,7.0339,3.879,10.048,0.086166,19.131,2.4516,12.889,26.276,45.183,24.357,26.413,20.247,34.607,36.918,37.633,42.889,45.116,34.484,42.985,38.917,18.131,7.579,5.1638,1.2669,12.454,21.802,18.631,14.41,21.22,21.073,46.423,32.718,24.99,38.528,23.327,34.637,32.996,46.27
562,C,False,40.214,32.334,29.286,44.515,36.869,22.927,5.4663,8.0141,1.2165,28.655,2.743,11.363,12.801,7.6982,17.924,0.11151,3.0053,8.1505,16.645,20.716,11.49,12.046,28.545,13.815,15.148,23.908,24.0,11.605,29.295,31.578,33.741,37.66,27.903,16.292,40.502,26.798,34.877,33.698,38.779,81.06,94.585,103.29,95.896,100.81,105.66,109.03,72.28,80.599,74.918,87.701,80.11,97.17,98.453,59.536,66.17,75.853,81.27,83.782,70.034,76.553,74.872,84.128,89.171,79.748,89.434,100.2,114.0,131.34,114.49,139.55,143.99,118.03,139.0,138.19,133.28,143.72,142.37,91.384,114.32,114.98
