,FLARE_TYPE,COINCIDENCE,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45,AREA_ACR_46,AREA_ACR_47,AREA_ACR_48,AREA_ACR_49,AREA_ACR_50,AREA_ACR_51,AREA_ACR_52,AREA_ACR_53,AREA_ACR_54,AREA_ACR_55,AREA_ACR_56,AREA_ACR_57,AREA_ACR_58,AREA_ACR_59,AREA_ACR_60,AREA_ACR_61,AREA_ACR_62,AREA_ACR_63,AREA_ACR_64,AREA_ACR_65,AREA_ACR_66,AREA_ACR_67,AREA_ACR_68,AREA_ACR_69,AREA_ACR_70,AREA_ACR_71,AREA_ACR_72,AREA_ACR_73,AREA_ACR_74,AREA_ACR_75,AREA_ACR_76,AREA_ACR_77,AREA_ACR_78,AREA_ACR_79,AREA_ACR_80,AREA_ACR_81,AREA_ACR_82,AREA_ACR_83,AREA_ACR_84,AREA_ACR_85,AREA_ACR_86,AREA_ACR_87,AREA_ACR_88,AREA_ACR_89,AREA_ACR_90,AREA_ACR_91,AREA_ACR_92,AREA_ACR_93,AREA_ACR_94,AREA_ACR_95,AREA_ACR_96,AREA_ACR_97,AREA_ACR_98,AREA_ACR_99,AREA_ACR_100
788,B,False,779.66,782.66,784.17,776.45,772.32,782.27,778.17,773.48,766.35,776.18,769.46,772.95,780.08,775.36,775.61,773.49,770.18,770.72,774.71,772.92,774.11,777.55,774.74,774.19,773.66,775.48,775.08,765.97,764.77,761.27,755.82,751.7,754.76,756.62,746.89,740.58,746.38,751.07,752.05,756.23,756.24,766.87,766.22,766.1,762.61,756.92,751.79,761.83,763.65,756.57,748.02,745.24,762.45,765.1,760.02,760.3,757.27,759.04,764.18,771.71,776.98,776.94,780.95,790.65,788.73,792.38,795.11,794.85,787.41,781.24,786.04,776.56,772.36,768.45,760.79,765.43,762.84,761.04,761.62,760.43
789,B,False,306.12,309.14,304.66,306.9,304.52,303.14,307.38,306.29,308.53,310.5,311.59,308.77,307.43,306.64,305.03,305.4,306.83,304.87,303.73,301.98,305.23,304.82,304.44,308.22,302.47,307.18,308.09,307.54,304.59,304.99,302.42,302.48,298.84,300.42,299.15,298.52,300.49,301.84,300.65,300.97,299.68,301.49,301.59,300.27,300.17,296.72,295.58,299.04,298.69,297.02,291.95,294.38,293.95,296.01,296.15,294.97,293.57,294.51,292.71,290.06,294.51,291.65,292.96,293.09,289.26,292.45,287.29,289.87,287.39,285.91,292.82,293.13,292.61,288.85,290.93,290.2,292.88,291.41,290.02,293.83
790,B,False,94.186,88.718,86.475,84.416,80.658,80.282,79.039,76.115,76.987,72.62,68.888,67.115,69.156,68.394,67.045,62.695,61.792,63.479,58.392,56.871,56.061,55.374,51.176,51.047,51.382,50.405,52.525,49.564,51.19,53.189,50.811,49.34,48.879,46.78,45.848,47.314,46.53,45.076,44.347,43.767,43.541,43.316,39.994,39.499,40.254,36.267,35.71,38.498,36.379,36.193,37.417,37.054,34.489,36.5,35.47,34.461,33.41,32.048,32.932,31.734,31.555,30.176,33.236,30.056,33.036,34.121,34.738,32.511,32.177,30.318,31.84,33.699,30.181,27.915,30.191,30.898,33.301,31.173,33.616,31.306
791,B,True,362.53,366.17,370.49,373.3,373.98,372.52,379.85,389.7,395.81,403.6,407.71,416.03,416.75,421.73,421.82,421.88,427.11,431.87,431.81,444.42,444.91,445.42,445.99,451.89,456.74,463.23,465.23,469.77,466.69,467.97,477.71,484.7,483.35,485.55,487.31,489.65,486.47,483.11,488.15,484.72,487.08,479.81,478.98,478.67,473.11,474.67,473.21,470.3,463.35,458.68,459.32,459.37,460.71,463.53,466.87,467.94,466.95,465.65,464.36,465.29,463.88,467.87,466.81,467.09,469.67,466.64,465.93,465.71,466.28,471.1,468.31,468.6,468.54,472.66,469.94,474.3,479.63,482.05,485.44,484.67
792,B,True,136.44,138.52,139.45,139.22,141.77,139.45,139.05,137.5,136.99,135.61,134.69,134.27,134.41,135.29,136.4,137.06,140.31,138.99,137.22,140.03,140.01,138.47,141.96,141.48,140.18,136.85,139.52,143.36,144.34,138.99,142.64,141.43,143.38,139.31,139.98,141.62,141.72,139.32,139.03,138.23,142.35,143.62,143.51,145.84,145.81,146.88,144.93,146.2,151.12,153.93,156.96,163.55,162.57,162.23,163.47,165.55,164.17,165.48,167.49,165.53,167.05,166.37,166.34,161.61,164.72,163.92,160.89,161.91,160.29,160.51,161.06,160.63,161.79,161.1,165.29,169.73,168.56,170.62,167.4,170.92
793,B,False,358.7,361.07,358.26,357.28,358.71,359.2,353.85,349.39,357.3,352.58,357.23,357.85,357.98,356.67,355.43,353.4,352.23,352.68,353.85,353.37,354.25,351.69,346.77,346.35,345.92,352.4,354.35,354.04,354.06,353.3,352.09,349.42,351.49,351.34,352.87,355.11,357.5,360.64,363.09,364.61,364.19,366.39,365.12,367.05,369.79,371.12,373.49,374.34,377.21,377.32,384.09,385.35,388.2,391.21,390.93,387.53,392.58,399.88,400.99,397.7,404.68,408.39,410.12,407.74,401.97,408.43,408.69,412.59,417.06,417.41,413.75,413.49,412.92,417.36,429.7,434.06,429.91,430.7,436.74,440.47
794,B,False,276.89,279.6,280.61,283.81,285.48,283.86,285.8,286.11,288.36,289.78,285.44,286.68,286.06,285.6,285.64,282.11,281.91,282.23,280.79,279.4,275.71,279.34,277.98,276.2,272.6,272.46,271.15,273.9,274.16,277.41,276.46,272.54,271.19,271.24,269.82,269.05,265.82,263.07,262.72,260.54,262.16,260.33,262.12,261.43,257.37,258.22,256.67,254.06,252.87,251.89,250.72,246.56,249.28,250.42,251.11,256.68,255.76,254.56,256.75,253.19,255.61,253.25,253.3,256.02,255.51,248.64,247.18,252.49,251.73,249.39,246.85,246.07,248.38,248.47,253.03,252.5,248.0,253.53,249.89,252.38
795,B,True,59.232,62.004,56.707,58.735,59.594,57.546,57.829,62.977,57.645,57.894,60.624,59.413,62.509,64.639,63.228,61.615,61.924,61.978,63.225,65.036,66.221,65.711,64.789,61.172,59.372,60.041,57.71,58.805,57.56,58.846,58.719,57.597,58.934,61.567,59.607,60.477,61.801,60.489,61.713,56.916,59.088,59.349,57.478,59.269,56.954,55.025,52.989,52.19,52.521,50.484,52.869,53.104,52.157,50.772,51.517,52.325,53.923,52.472,50.611,50.516,50.216,46.614,49.223,66.837,74.168,75.41,71.688,74.308,83.619,87.886,88.305,89.235,92.083,98.588,102.38,96.816,96.485,95.774,96.858,99.069
796,B,True,586.66,575.16,564.49,552.03,564.54,559.29,566.2,566.94,565.75,561.73,556.64,562.3,557.43,569.9,573.38,565.18,569.53,570.14,564.55,570.16,573.14,564.81,562.56,552.9,540.35,540.51,542.13,551.58,560.66,563.97,553.7,546.61,545.24,550.97,536.53,535.67,541.29,542.86,543.06,536.47,531.95,535.87,549.43,550.09,557.81,562.07,565.65,563.13,570.11,573.4,573.83,580.45,575.78,580.48,585.79,589.2,590.64,584.77,582.0,585.67,595.33,604.9,596.41,597.08,590.46,590.36,599.01,599.43,607.55,604.81,602.43,608.57,612.78,604.4,605.74,610.73,609.94,604.48,600.37,609.3
797,B,True,453.06,452.35,458.34,454.98,459.21,458.91,459.66,455.8,454.28,454.28,455.6,454.4,454.92,456.82,457.28,463.5,465.24,462.44,459.52,461.08,461.55,459.63,454.89,457.47,460.71,465.57,465.1,467.23,467.12,466.62,464.23,467.69,460.54,462.56,464.69,461.17,463.4,460.77,463.49,465.21,468.68,467.83,466.78,468.75,470.22,470.9,469.56,471.71,468.36,464.9,463.93,466.07,466.0,467.87,466.06,461.8,464.33,463.26,463.63,459.5,463.93,466.52,464.19,459.37,461.26,464.46,463.29,466.1,467.59,472.55,470.15,472.39,472.11,464.22,469.7,470.46,469.61,470.42,470.66,470.09
798,B,False,42.026,44.335,41.757,41.017,40.27,40.98,40.215,38.913,38.054,37.688,37.835,36.881,37.615,36.135,35.871,36.823,36.109,36.148,37.71,37.363,39.969,38.132,36.801,34.888,36.272,36.726,35.413,35.267,35.769,36.498,40.542,40.944,40.68,42.631,41.362,40.768,39.589,41.658,41.65,42.895,42.142,43.158,40.878,41.695,39.911,39.733,40.455,40.584,41.794,40.839,43.728,43.157,41.613,40.012,40.357,41.286,39.177,40.96,43.466,43.32,42.356,41.249,40.433,41.468,40.124,40.141,40.437,39.617,37.737,36.782,36.848,36.029,38.217,35.056,33.722,33.759,34.07,29.982,30.253,28.838
799,B,False,210.3,211.75,214.96,214.56,214.16,212.58,211.07,213.45,210.64,211.01,209.72,210.94,213.34,216.84,219.34,218.17,220.42,223.29,226.11,227.06,224.97,223.04,225.78,222.2,223.8,227.72,229.65,233.6,233.33,236.36,235.82,238.3,235.95,236.67,237.43,239.09,237.72,235.24,235.03,237.89,238.42,238.37,242.43,244.51,246.57,247.95,249.1,249.21,247.52,247.7,247.04,246.32,248.37,251.71,257.23,257.25,258.13,258.73,259.84,260.15,262.7,260.81,258.43,260.58,257.91,258.36,258.31,256.74,255.72,257.91,257.7,259.0,259.96,260.9,261.24,259.08,258.75,257.1,257.24,259.64
800,B,True,133.14,133.49,134.89,127.93,128.34,130.24,135.15,137.51,140.19,140.49,142.36,144.28,140.94,145.17,147.85,154.2,157.36,156.74,159.11,154.27,159.28,155.23,159.26,156.01,158.53,161.95,160.86,159.57,158.71,154.74,154.69,154.09,152.17,156.31,154.75,153.4,152.47,157.2,152.39,153.63,149.75,151.35,148.75,147.01,147.47,150.7,149.39,144.49,141.94,141.37,139.11,137.74,138.38,136.68,136.97,136.18,130.68,131.14,131.1,130.43,125.38,129.65,127.76,126.41,120.78,121.05,117.81,109.52,106.48,109.15,109.97,104.12,107.18,107.01,106.01,106.9,103.63,106.28,113.88,109.42
801,B,False,141.77,139.45,139.05,137.5,136.99,135.61,134.69,134.27,134.41,135.29,136.4,137.06,140.31,138.99,137.22,140.03,140.01,138.47,141.96,141.48,140.18,136.85,139.52,143.36,144.34,138.99,142.64,141.43,143.38,139.31,139.98,141.62,141.72,139.32,139.03,138.23,142.35,143.62,143.51,145.84,145.81,146.88,144.93,146.2,151.12,153.93,156.96,163.55,162.57,162.23,163.47,165.55,164.17,165.48,167.49,165.53,167.05,166.37,166.34,161.61,164.72,163.92,160.89,161.91,160.29,160.51,161.06,160.63,161.79,161.1,165.29,169.73,168.56,170.62,167.4,170.92,166.76,166.83,170.64,169.01
802,B,False,120.83,122.44,118.67,122.23,121.53,121.94,121.06,124.56,124.77,122.1,122.4,119.3,119.65,117.22,115.91,117.39,118.65,117.74,120.25,119.22,122.22,123.3,122.51,121.14,120.21,119.32,121.18,118.91,120.17,119.9,120.12,119.8,120.19,118.29,120.51,120.56,120.3,118.25,117.22,117.38,117.15,117.0,116.13,119.69,114.97,115.61,114.91,114.46,111.23,111.39,111.84,111.94,113.96,114.65,114.17,114.19,116.1,115.52,112.15,111.9,107.93,110.92,111.07,112.03,111.61,112.1,110.28,109.97,108.65,108.48,106.5,108.39,108.72,110.99,109.5,108.67,109.12,107.8,107.47,106.25
803,B,False,284.92,285.49,283.93,286.08,286.31,286.64,287.82,287.52,286.42,286.89,292.44,292.71,289.57,288.73,286.73,285.51,290.28,293.95,294.97,293.56,292.98,295.83,296.93,293.37,294.45,298.56,298.22,300.82,301.11,295.62,293.15,291.39,291.97,287.98,288.23,286.41,279.5,279.81,276.19,277.14,276.36,279.53,279.99,277.1,278.47,279.91,276.34,279.16,281.15,280.85,277.55,278.39,276.96,277.23,280.35,263.56,279.79,276.78,280.59,280.16,278.31,277.62,281.22,276.85,272.72,273.97,275.02,275.26,271.68,275.47,274.2,280.0,275.61,275.11,273.83,273.83,272.18,275.0,272.96,274.7
804,B,False,122.92,121.43,115.38,113.98,112.11,115.36,115.1,113.84,117.7,112.75,114.98,114.53,111.62,115.19,109.05,106.85,105.29,107.33,105.41,106.43,103.52,102.15,107.49,109.18,108.91,109.0,108.84,107.43,108.24,108.89,107.33,111.45,115.31,114.64,114.18,113.5,108.77,112.93,110.4,106.81,111.33,110.78,114.75,115.42,112.78,113.14,109.35,117.14,109.43,114.17,113.95,112.94,115.01,111.39,113.89,110.85,112.65,111.63,120.94,118.33,120.2,125.32,120.45,122.89,125.79,127.99,124.43,118.79,123.44,115.77,122.61,126.35,123.31,129.54,130.94,137.83,142.08,142.46,144.42,148.36
805,B,True,404.74,406.84,406.5,404.58,406.68,406.14,404.67,408.79,405.84,409.83,416.05,420.13,418.47,418.52,418.49,422.35,416.93,418.5,418.13,412.76,410.06,414.96,411.59,413.83,414.33,421.48,416.56,415.61,411.97,416.85,410.16,407.89,407.87,404.78,406.23,404.7,403.33,403.99,401.46,396.37,390.63,394.19,394.99,395.49,397.3,402.16,405.22,406.28,402.85,401.84,402.63,403.15,400.37,399.12,397.48,400.05,397.78,399.22,401.77,399.32,397.65,393.11,394.36,393.9,396.74,394.72,392.98,394.81,394.1,389.7,394.87,390.44,386.61,384.73,380.74,375.35,374.12,374.31,368.11,365.95
806,B,True,206.77,204.33,206.01,208.31,202.99,201.43,194.85,193.69,197.08,196.91,195.63,199.65,205.54,198.17,195.11,194.66,196.32,194.51,201.04,201.91,195.99,194.6,194.41,193.05,188.66,186.16,185.07,182.36,177.59,182.74,180.12,180.67,179.74,171.3,178.29,176.21,175.18,180.21,178.67,178.99,179.68,182.85,182.2,178.3,187.36,178.18,177.07,178.77,176.57,172.34,170.72,171.28,170.44,172.87,169.24,164.96,169.02,166.92,162.83,160.34,160.02,153.33,150.03,148.47,147.69,150.68,151.1,150.62,150.6,146.64,145.26,152.07,145.43,147.74,147.45,146.36,144.28,147.07,141.36,140.5
807,B,True,330.87,328.48,328.95,328.23,331.5,333.64,339.19,340.89,338.96,337.28,334.66,336.44,330.69,331.33,334.62,339.27,332.08,328.18,335.27,334.89,341.29,339.5,344.22,343.93,344.67,353.32,345.48,351.29,352.09,352.71,360.88,363.91,366.55,359.24,360.11,366.56,372.26,378.32,376.04,379.83,376.32,377.91,379.05,381.78,382.84,387.31,385.41,389.25,392.21,394.62,398.62,393.76,393.73,397.21,390.01,392.46,399.01,404.0,404.39,405.64,406.3,411.86,407.79,411.59,415.37,413.76,416.82,418.34,420.55,422.97,424.15,427.63,430.61,428.47,431.86,434.64,439.91,439.47,441.04,443.86
808,B,True,606.17,603.75,603.33,606.06,607.53,606.92,603.69,597.36,601.13,608.56,606.76,603.82,604.62,610.1,609.49,611.97,604.73,599.72,600.24,607.5,611.43,606.02,609.17,611.2,601.65,606.18,603.49,605.5,602.72,598.09,604.12,606.05,607.24,602.2,601.66,611.53,601.69,604.16,608.09,611.82,612.16,608.53,608.63,607.17,611.0,611.19,618.88,620.89,620.67,621.56,617.96,619.64,619.93,622.7,619.99,620.61,623.15,626.49,631.78,628.25,627.19,620.3,626.41,629.43,630.74,633.83,635.33,639.44,641.6,640.76,632.62,634.09,638.8,637.29,638.71,634.99,637.88,645.02,645.12,643.64
809,B,False,79.212,79.263,78.919,80.976,81.157,80.279,80.071,80.139,80.202,84.241,81.763,79.294,77.822,76.712,78.176,76.442,77.316,78.944,79.633,80.165,78.399,80.675,81.984,85.561,85.11,85.85,88.45,88.468,93.002,93.359,94.533,96.463,95.308,93.796,95.855,96.179,95.466,94.574,93.431,95.549,93.776,94.471,93.765,95.335,96.844,95.768,95.885,99.772,98.176,97.579,95.112,96.234,95.689,93.213,93.32,91.499,90.911,93.7,94.34,92.418,95.978,94.484,95.21,95.06,95.299,97.347,99.953,104.14,102.34,104.59,104.29,107.57,111.53,111.74,112.47,116.21,115.08,115.68,116.67,121.08
810,B,False,230.97,233.72,230.82,232.49,232.02,233.8,229.84,227.31,225.41,231.29,233.8,230.69,233.45,236.52,236.58,235.46,237.85,237.06,241.66,238.8,243.13,244.88,243.31,245.43,247.99,245.71,242.98,242.45,247.21,248.26,243.2,244.24,246.93,249.35,249.02,251.39,250.95,250.39,251.66,249.06,250.59,252.75,252.67,254.3,254.63,256.49,254.53,255.88,258.0,259.21,262.23,265.42,265.47,265.91,264.23,267.68,270.47,273.0,274.92,280.83,279.58,278.93,283.32,292.21,290.14,288.34,290.87,292.36,292.94,290.69,288.64,294.66,294.91,294.05,293.36,291.44,294.81,296.38,298.29,298.81
811,B,False,403.11,394.26,395.78,399.73,401.29,397.11,390.48,386.42,389.89,387.09,386.54,387.69,385.08,384.56,386.18,383.18,384.62,380.69,378.9,378.68,378.15,378.56,375.48,378.3,380.25,383.68,390.44,379.76,386.52,386.5,381.9,387.39,384.88,381.9,386.02,384.94,389.44,386.93,386.42,384.84,383.25,378.13,380.17,382.02,376.55,380.84,390.69,386.27,390.37,390.97,398.02,390.75,388.12,389.35,387.28,392.42,390.8,387.34,385.74,385.16,387.26,379.58,386.32,388.15,390.22,401.29,400.4,395.88,396.98,393.89,393.08,394.31,393.95,399.38,398.74,404.19,401.64,399.2,394.77,393.53
812,B,True,160.99,155.9,156.17,159.65,156.19,163.12,163.96,164.12,167.53,172.16,171.96,168.83,170.38,175.2,179.84,175.9,177.56,182.7,178.88,182.14,181.98,183.03,183.12,187.2,184.47,185.69,188.71,192.14,190.71,189.08,186.1,186.44,190.75,189.04,192.32,192.36,193.62,189.35,194.7,194.14,193.64,196.08,196.96,194.88,198.99,201.73,204.4,201.37,205.69,208.26,208.95,207.69,203.19,211.06,208.09,210.25,211.88,207.98,210.31,206.01,209.38,207.99,206.55,209.8,206.49,206.02,211.95,212.64,212.74,216.38,213.43,213.36,214.5,215.47,217.83,220.89,218.11,217.79,217.78,219.74
813,B,False,1140.8,1139.2,1138.1,1131.5,1133.0,1133.2,1124.9,1125.0,1128.3,1113.8,1115.1,1113.9,1111.7,1102.4,1100.4,1099.2,1097.4,1108.0,1105.1,1105.3,1104.1,1096.7,1092.3,1089.3,1099.9,1099.9,1098.6,1092.7,1086.4,1088.7,1085.8,1083.8,1075.3,1086.5,1073.5,1072.7,1071.4,1070.3,1075.4,1064.7,1060.8,1052.2,1047.4,1049.1,1039.8,1035.6,1031.2,1031.0,1023.8,1032.4,1031.1,1030.0,1035.4,1031.6,1034.1,1032.8,1031.3,1026.5,1017.8,1020.4,1017.9,1012.6,1007.9,1003.9,1001.6,990.41,982.59,987.28,996.02,995.19,991.45,986.12,984.71,977.26,972.32,976.95,975.78,978.86,969.24,968.83
814,B,False,387.25,386.55,385.37,382.82,378.7,375.84,377.76,370.29,368.82,366.79,362.24,370.14,367.74,369.63,365.78,365.37,362.93,362.62,362.52,354.66,357.76,355.82,360.35,358.89,355.01,353.77,357.35,359.05,347.48,345.69,342.79,349.87,350.25,343.81,346.49,345.7,344.24,343.51,341.35,340.18,336.73,334.56,337.3,329.89,323.39,321.41,326.1,331.1,328.87,328.66,327.09,322.23,323.6,322.33,315.7,316.41,316.65,319.33,312.33,314.65,314.02,309.58,299.4,299.76,294.75,287.84,288.75,287.78,281.6,281.08,280.7,282.42,282.73,279.74,270.83,271.42,272.32,270.25,270.63,266.73
815,B,True,310.03,304.17,300.63,302.33,303.08,303.34,296.43,298.77,297.5,318.25,321.87,320.36,320.66,321.0,324.93,323.53,323.05,324.78,323.44,316.64,321.56,323.37,321.28,324.0,317.27,322.28,327.73,324.16,331.84,334.4,334.51,334.5,340.63,345.09,340.58,339.08,344.77,346.08,343.51,345.97,351.7,347.86,345.26,344.34,347.68,357.33,357.4,353.9,357.22,353.75,350.26,348.21,349.65,348.73,345.78,343.76,351.38,350.76,347.44,346.74,344.13,348.59,353.83,354.03,353.03,351.03,359.17,358.58,361.97,365.17,367.61,368.8,367.69,369.29,372.67,369.29,376.2,375.56,379.0,379.51
816,B,False,80.708,79.551,81.074,82.441,83.425,83.306,84.735,83.471,81.879,83.454,81.451,82.074,83.757,83.752,81.894,82.747,85.127,84.649,86.225,84.806,86.927,85.534,87.166,87.33,87.453,88.174,89.588,88.454,86.072,87.085,86.588,86.863,87.572,86.252,87.64,86.225,86.511,86.058,85.732,86.731,86.758,86.477,87.393,88.69,87.547,88.763,88.529,87.926,90.452,88.979,90.768,91.547,89.935,90.452,88.347,87.638,89.134,91.106,93.043,93.81,93.896,97.701,98.608,98.513,100.29,102.02,103.77,102.97,103.2,104.15,107.03,108.48,110.99,111.0,110.72,111.3,111.55,114.48,115.02,116.8
817,B,False,393.59,396.38,400.31,400.04,402.65,405.18,404.22,410.76,406.8,410.46,409.71,412.82,414.14,421.36,418.43,418.66,419.28,423.83,428.02,433.29,432.9,431.61,435.59,432.64,433.59,435.34,434.54,438.43,436.73,441.35,439.85,446.95,445.21,443.26,445.71,448.48,454.2,455.3,452.47,447.91,447.65,447.93,449.42,450.78,452.11,450.64,451.85,448.93,450.7,450.92,455.77,458.31,459.79,463.44,462.55,460.83,459.31,460.09,460.68,462.24,462.34,465.67,467.72,471.22,471.83,471.36,473.32,474.51,475.36,473.78,470.13,468.13,468.28,472.36,476.24,475.73,476.99,482.91,479.25,478.82
818,B,False,244.14,240.08,242.58,240.52,234.03,239.82,240.15,234.16,237.21,239.46,237.32,241.36,241.74,235.25,239.51,241.62,242.11,244.42,235.64,232.38,232.5,233.01,235.5,232.59,231.75,229.12,223.48,223.01,220.39,223.95,214.81,213.91,217.6,227.42,226.37,221.92,217.44,216.03,214.53,213.88,214.55,222.55,217.01,216.37,215.7,217.15,219.0,215.58,214.46,218.11,222.4,220.09,217.12,216.97,214.22,217.77,213.49,215.8,211.48,211.32,211.12,208.06,208.16,209.48,208.21,216.17,207.36,205.96,205.64,201.98,198.6,199.77,201.59,192.39,191.67,184.49,183.29,179.85,183.38,182.4
819,B,False,179.76,178.9,179.36,179.85,177.85,180.86,177.7,178.57,180.26,182.75,186.88,187.86,191.35,195.96,198.9,197.3,200.51,201.56,200.1,197.73,198.05,194.24,195.72,193.77,193.21,193.46,198.08,199.27,199.13,201.72,202.18,201.85,199.45,195.99,193.19,193.69,193.14,192.96,193.7,192.85,190.01,189.66,193.62,191.83,190.48,191.07,192.08,193.0,192.15,192.5,193.48,196.99,198.57,203.05,202.03,201.38,200.05,202.04,205.86,205.69,207.89,208.23,209.84,208.5,211.04,211.12,211.22,211.9,212.34,209.41,211.32,208.68,210.8,212.42,211.87,214.46,212.49,212.22,210.69,211.39
820,B,False,981.37,972.79,965.67,967.87,963.33,962.51,966.74,965.05,970.48,966.48,961.33,962.25,964.46,961.15,964.33,956.4,953.15,956.57,960.27,957.75,954.03,956.57,959.93,954.16,955.68,954.21,956.4,958.17,960.09,956.64,960.56,954.36,955.3,954.79,952.69,955.78,956.85,953.09,957.95,952.46,956.29,961.5,955.79,956.37,959.26,961.15,954.8,956.26,960.24,954.28,957.85,951.22,956.71,957.03,952.05,954.34,958.48,959.7,958.62,955.25,950.99,944.35,943.54,937.26,924.17,921.51,921.55,919.76,922.37,925.79,915.42,914.98,917.5,913.26,910.95,914.7,921.02,920.11,922.44,922.76
821,B,False,1135.0,1127.8,1133.8,1128.4,1122.9,1133.1,1126.4,1121.4,1125.4,1126.4,1135.0,1128.2,1133.0,1126.7,1123.6,1122.8,1127.9,1135.2,1131.4,1138.2,1139.1,1139.9,1139.2,1134.7,1135.4,1136.4,1127.0,1133.1,1132.9,1131.8,1133.1,1138.5,1144.4,1144.6,1143.8,1146.4,1159.4,1169.2,1171.4,1178.4,1178.3,1182.8,1185.7,1195.2,1182.4,1190.2,1202.1,1203.1,1201.4,1207.7,1213.6,1218.2,1215.4,1213.2,1218.2,1218.6,1218.4,1229.3,1226.6,1228.7,1221.4,1224.5,1223.4,1228.8,1222.8,1216.5,1211.9,1213.4,1223.2,1232.2,1236.4,1233.1,1236.9,1241.9,1253.9,1253.0,1259.1,1259.5,1252.0,1252.1
822,B,False,237.27,237.86,241.73,245.15,244.77,244.39,246.98,248.12,245.95,246.11,245.18,242.9,243.96,244.58,250.28,249.67,247.6,248.62,245.01,244.78,251.14,252.16,255.01,254.99,255.02,250.55,252.14,251.61,253.84,255.42,260.52,261.19,257.2,257.91,256.88,254.55,254.45,257.48,256.52,256.56,260.84,262.34,263.88,263.84,263.63,266.58,264.37,263.98,266.15,263.73,264.98,262.98,262.8,265.11,268.96,272.03,274.32,271.73,275.52,277.89,276.32,279.44,281.34,284.5,288.69,286.33,285.32,286.26,287.45,288.6,288.93,291.58,295.8,292.83,294.81,294.38,291.32,291.75,291.3,292.97
823,B,True,239.78,243.19,241.66,248.74,254.43,255.04,251.82,253.34,252.39,254.44,251.22,250.21,256.65,258.9,255.94,264.73,260.64,253.03,256.83,251.59,255.97,255.44,254.69,254.91,249.76,255.52,250.19,248.4,253.38,250.81,254.13,259.0,261.62,260.36,262.43,253.23,253.7,251.64,253.36,253.78,255.08,253.16,251.75,251.65,252.08,254.98,255.73,252.41,251.11,254.61,251.54,247.73,253.54,253.02,257.01,261.54,267.68,274.05,277.34,273.79,278.46,272.53,280.76,282.62,288.78,287.49,292.61,294.62,289.18,284.99,286.96,286.32,290.39,289.45,292.37,291.02,291.56,298.71,301.5,298.07
824,B,True,178.72,178.01,178.83,177.63,179.5,180.22,181.16,180.76,182.1,182.5,184.21,182.69,182.25,183.05,184.73,187.02,188.85,187.49,186.64,190.48,187.84,188.92,187.36,190.52,196.06,201.38,206.22,204.91,207.71,206.01,209.84,209.74,212.8,213.88,218.49,221.05,223.01,225.09,226.41,222.01,220.73,219.91,220.9,219.4,218.82,220.05,217.46,214.56,216.69,215.13,218.77,219.96,222.38,222.98,225.43,227.39,230.78,233.39,230.75,233.54,235.44,237.28,237.92,239.0,238.15,242.49,243.6,242.22,241.46,238.73,241.64,248.42,244.99,243.92,242.93,247.15,248.61,246.05,248.92,255.86
825,B,False,73.991,80.373,72.116,83.932,77.593,79.471,80.415,80.092,76.778,75.198,77.961,70.563,69.076,81.082,78.433,74.218,64.824,69.633,66.381,65.86,69.111,63.675,65.075,65.241,71.324,71.429,69.253,67.185,69.008,67.128,66.004,70.487,70.615,68.274,69.773,69.5,68.071,69.31,65.237,66.125,67.729,67.263,62.494,64.437,65.812,65.136,62.497,67.439,68.783,69.947,66.354,63.545,61.326,63.536,63.173,68.85,71.299,74.965,67.52,61.844,63.11,59.584,62.949,60.32,56.85,63.474,67.463,66.932,70.362,82.687,85.49,85.168,85.638,90.679,100.65,92.942,91.037,87.481,84.39,82.015
826,B,False,345.06,343.98,339.15,339.94,342.02,342.89,344.61,343.0,339.68,337.13,334.31,334.54,334.3,336.02,336.95,333.22,335.03,335.37,334.07,336.83,332.62,327.89,325.14,328.2,327.28,328.84,326.8,327.93,332.18,334.21,337.0,336.15,334.32,331.25,332.14,333.68,330.3,330.42,330.92,332.76,333.31,329.75,333.07,330.81,332.01,330.61,330.69,333.12,333.41,336.06,335.81,330.19,331.79,329.21,327.06,324.35,324.95,325.09,320.15,320.16,318.15,315.66,319.81,321.32,323.23,323.45,324.69,324.39,321.21,319.6,318.85,319.18,319.52,318.98,315.96,317.21,313.73,316.01,317.47,317.63
