,FLARE_TYPE,COINCIDENCE,TOTUSJH_21,TOTUSJH_22,TOTUSJH_23,TOTUSJH_24,TOTUSJH_25,TOTUSJH_26,TOTUSJH_27,TOTUSJH_28,TOTUSJH_29,TOTUSJH_30,TOTUSJH_31,TOTUSJH_32,TOTUSJH_33,TOTUSJH_34,TOTUSJH_35,TOTUSJH_36,TOTUSJH_37,TOTUSJH_38,TOTUSJH_39,TOTUSJH_40,TOTUSJH_41,TOTUSJH_42,TOTUSJH_43,TOTUSJH_44,TOTUSJH_45,TOTUSJH_46,TOTUSJH_47,TOTUSJH_48,TOTUSJH_49,TOTUSJH_50,TOTUSJH_51,TOTUSJH_52,TOTUSJH_53,TOTUSJH_54,TOTUSJH_55,TOTUSJH_56,TOTUSJH_57,TOTUSJH_58,TOTUSJH_59,TOTUSJH_60,TOTUSJH_61,TOTUSJH_62,TOTUSJH_63,TOTUSJH_64,TOTUSJH_65,TOTUSJH_66,TOTUSJH_67,TOTUSJH_68,TOTUSJH_69,TOTUSJH_70,TOTUSJH_71,TOTUSJH_72,TOTUSJH_73,TOTUSJH_74,TOTUSJH_75,TOTUSJH_76,TOTUSJH_77,TOTUSJH_78,TOTUSJH_79,TOTUSJH_80,TOTUSJH_81,TOTUSJH_82,TOTUSJH_83,TOTUSJH_84,TOTUSJH_85,TOTUSJH_86,TOTUSJH_87,TOTUSJH_88,TOTUSJH_89,TOTUSJH_90,TOTUSJH_91,TOTUSJH_92,TOTUSJH_93,TOTUSJH_94,TOTUSJH_95,TOTUSJH_96,TOTUSJH_97,TOTUSJH_98,TOTUSJH_99,TOTUSJH_100
33,M,False,976.12,976.4,982.93,988.74,1005.8,975.34,1000.7,1012.0,1098.5,1001.5,992.43,1014.8,1027.0,1044.9,1031.7,1064.0,1053.5,1056.8,1051.8,1061.2,1064.4,1072.9,1046.2,1034.7,1042.0,1039.4,1036.3,1038.7,1052.7,1058.6,1065.4,1078.4,1096.8,1076.6,1068.7,1066.2,1039.5,1027.7,1015.4,1004.0,993.81,983.1,959.1,967.29,969.07,973.51,975.61,975.96,956.08,966.6,972.52,961.32,969.96,957.15,958.01,963.86,962.46,992.32,989.49,989.15,1018.8,1019.8,1013.7,1017.7,1026.1,1034.4,1015.8,1018.1,1030.1,1029.4,1020.9,1014.1,1011.9,999.77,986.94,977.18,984.52,981.8,982.22,970.97
34,M,False,722.75,719.21,741.77,753.51,745.77,754.03,755.76,781.09,787.81,780.73,772.5,803.23,796.63,792.92,819.5,847.29,861.89,875.74,858.0,846.5,975.36,885.34,904.34,886.94,884.54,884.77,877.76,865.03,877.1,905.58,906.5,899.2,911.51,945.35,972.93,994.17,999.02,1007.2,1005.9,1038.3,1043.1,1047.2,1069.1,1089.7,1127.6,1145.5,1145.7,1165.3,1185.9,1187.9,1186.8,1200.8,1206.9,1252.0,1248.9,1392.9,1260.3,1283.2,1302.4,1306.9,1297.8,1304.3,1293.3,1291.9,1303.6,1307.7,1272.4,1275.0,1290.3,1308.0,1320.5,1290.8,1307.9,1317.4,1311.1,1332.8,1329.4,1335.3,1354.8,1403.6
35,M,True,792.73,797.16,809.78,810.54,815.8,813.25,828.07,868.04,886.14,934.23,967.33,991.36,1052.2,1113.2,1131.7,1153.4,1184.4,1233.5,1247.2,1375.3,1388.7,1427.7,1516.4,1511.9,1574.1,1647.4,1663.2,1688.1,1690.0,1722.9,1766.7,1800.4,1822.1,1834.1,1839.6,1833.6,1811.6,1778.3,1762.5,1775.1,1762.0,1814.5,1865.2,1895.9,1919.2,1965.1,2010.1,2007.0,2028.5,2059.9,2063.7,2154.8,2188.8,2236.7,2264.3,2251.1,2264.2,2286.4,2323.4,2339.2,2318.4,2277.3,2262.4,2258.1,2253.7,2293.7,2295.3,2316.3,2334.0,2354.3,2348.7,2359.9,2421.2,2444.9,2457.5,2484.0,2487.4,2469.1,2488.3,2475.1
36,M,True,2672.8,2694.8,2720.1,2722.3,2774.5,2791.8,2773.0,2826.9,2866.9,2895.2,2877.9,2914.8,2913.3,2909.1,2941.0,2943.1,2964.7,2946.3,2927.0,2914.9,2893.0,2887.5,2922.3,2975.1,2982.6,2959.0,2975.3,2962.9,2970.9,2954.4,2949.6,2922.5,2926.6,2902.5,2891.1,2869.3,2871.9,2894.2,2880.9,2878.2,2858.9,2869.3,2896.2,2870.1,2887.6,2875.9,2898.0,2935.1,2953.9,2976.7,3007.1,3016.0,2997.0,2995.3,3004.6,3027.1,2994.7,3012.6,2998.1,2951.0,2951.9,2948.1,2933.1,2881.8,2868.3,2887.0,2883.9,2884.4,2862.4,2878.7,2890.6,2879.2,2895.8,2929.5,2918.0,2905.7,2906.7,2900.7,2920.9,2937.3
37,M,False,1194.6,1190.2,1194.2,1222.0,1190.4,1188.3,1176.0,1190.3,1202.2,1211.4,1183.5,1194.3,1204.6,1216.1,1243.6,1246.4,1301.5,1280.2,1267.5,1282.9,1291.7,1309.8,1318.8,1341.1,1346.8,1372.5,1412.3,1386.8,1425.5,1385.1,1372.7,1353.3,1348.9,1348.3,1385.3,1372.8,1402.4,1377.6,1401.3,1433.4,1420.5,1428.7,1452.9,1453.6,1473.0,1500.4,1501.4,1538.2,1525.7,1478.8,1507.3,1471.0,1449.0,1445.0,1446.4,1458.0,1422.3,1396.2,1395.0,1361.3,1410.0,1418.5,1423.7,1416.4,1389.1,1400.0,1399.9,1409.6,1410.9,1413.3,1411.5,1392.8,1465.0,1421.7,1408.9,1413.2,1413.3,1419.8,1431.0,1435.1
38,M,False,3219.6,3192.7,3202.8,3180.8,3160.6,3120.3,3128.0,3125.2,3157.3,3155.3,3170.6,3192.3,3211.9,3208.0,3255.9,3278.6,3257.7,3246.1,3273.5,3290.4,3300.4,3287.7,3251.2,3226.7,3228.6,3240.8,3247.0,3222.3,3193.6,3207.3,3221.9,3240.8,3254.8,3253.3,3238.0,3213.3,3213.9,3200.5,3145.2,3169.7,3196.5,3230.2,3217.6,3245.1,3224.0,3215.7,3117.6,3129.1,3131.0,3124.4,3086.7,3093.5,3106.3,3127.7,3142.1,3128.0,3153.2,3113.6,3076.5,3032.8,3011.4,2997.9,2967.3,2981.3,2952.5,2945.3,2921.0,2945.2,2934.8,2949.1,2981.0,3015.3,3013.0,2956.0,2946.4,2892.1,2843.0,2852.1,2828.5,2804.7
39,M,True,3177.0,3187.2,3253.8,3272.5,3280.1,3289.7,3269.1,3316.4,3307.7,3311.9,3242.9,3281.4,3284.3,3270.3,3285.9,3308.4,3302.1,3371.6,3308.5,3245.1,3279.9,3291.2,3300.0,3272.2,3249.3,3254.2,3231.3,3221.0,3214.8,3244.5,3243.5,3230.4,3195.6,3218.7,3209.5,3210.2,3212.2,3232.1,3285.4,3245.8,3291.2,3255.5,3251.4,3246.2,3239.4,3237.4,3274.7,3234.3,3199.9,3188.3,3174.8,3206.1,3209.5,3205.5,3231.3,3196.4,3171.9,3186.0,3189.3,3198.5,3189.9,3192.0,3174.4,3171.9,3172.6,3175.1,3165.9,3164.8,2980.5,3170.7,3172.0,3186.5,3186.2,3057.1,3199.8,2959.3,2981.8,2950.4,2943.3,2913.0
40,M,True,1229.2,1225.5,1237.0,1238.6,1224.5,1208.5,1196.3,1201.8,1182.8,1170.0,1140.7,1142.7,1126.6,1113.7,1112.8,1124.5,1119.8,1117.7,1123.1,1127.7,1118.2,1102.5,1107.5,1119.1,1129.1,1137.2,1150.1,1181.3,1253.6,1238.8,1266.8,1264.0,1251.8,1236.8,1236.7,1243.3,1244.6,1237.6,1250.9,1287.3,1316.2,1340.3,1368.1,1375.5,1413.3,1432.6,1466.3,1447.6,1474.3,1496.6,1492.5,1489.9,1513.9,1497.5,1527.8,1514.7,1571.6,1626.2,1625.0,1651.4,1655.8,1636.7,1712.8,1700.8,1671.3,1676.1,1685.4,1738.2,1747.2,1711.1,1715.2,1750.6,1754.2,1795.4,1803.2,1794.4,1822.5,1855.0,1843.2,1870.9
41,M,False,3308.4,3302.1,3371.6,3308.5,3245.1,3279.9,3291.2,3300.0,3272.2,3249.3,3254.2,3231.3,3221.0,3214.8,3244.5,3243.5,3230.4,3195.6,3218.7,3209.5,3210.2,3212.2,3232.1,3285.4,3245.8,3291.2,3255.5,3251.4,3246.2,3239.4,3237.4,3274.7,3234.3,3199.9,3188.3,3174.8,3206.1,3209.5,3205.5,3231.3,3196.4,3171.9,3186.0,3189.3,3198.5,3189.9,3192.0,3174.4,3171.9,3172.6,3175.1,3165.9,3164.8,2980.5,3170.7,3172.0,3186.5,3186.2,3057.1,3199.8,2959.3,2981.8,2950.4,2943.3,2913.0,2923.5,3111.1,2865.1,3046.8,2883.3,2954.1,2914.1,2984.4,2965.0,2902.6,2957.3,2950.2,2917.6,3007.2,3015.0
42,M,False,1123.1,1127.7,1118.2,1102.5,1107.5,1119.1,1129.1,1137.2,1150.1,1181.3,1253.6,1238.8,1266.8,1264.0,1251.8,1236.8,1236.7,1243.3,1244.6,1237.6,1250.9,1287.3,1316.2,1340.3,1368.1,1375.5,1413.3,1432.6,1466.3,1447.6,1474.3,1496.6,1492.5,1489.9,1513.9,1497.5,1527.8,1514.7,1571.6,1626.2,1625.0,1651.4,1655.8,1636.7,1712.8,1700.8,1671.3,1676.1,1685.4,1738.2,1747.2,1711.1,1715.2,1750.6,1754.2,1795.4,1803.2,1794.4,1822.5,1855.0,1843.2,1870.9,1897.8,1930.6,1950.9,1945.5,1965.8,2034.6,2018.8,2015.4,2007.4,2020.2,2011.0,2016.1,1981.5,1982.0,1932.1,1953.8,1909.1,1922.0
43,M,False,1497.5,1527.8,1514.7,1571.6,1626.2,1625.0,1651.4,1655.8,1636.7,1712.8,1700.8,1671.3,1676.1,1685.4,1738.2,1747.2,1711.1,1715.2,1750.6,1754.2,1795.4,1803.2,1794.4,1822.5,1855.0,1843.2,1870.9,1897.8,1930.6,1950.9,1945.5,1965.8,2034.6,2018.8,2015.4,2007.4,2020.2,2011.0,2016.1,1981.5,1982.0,1932.1,1953.8,1909.1,1922.0,1937.9,1921.4,1937.8,1960.3,1976.1,1979.6,2044.4,2056.7,2094.2,2110.5,2089.6,2084.7,2099.0,2082.8,2112.7,2105.2,2107.8,2119.4,2137.6,2146.2,2140.0,2208.7,2265.3,2292.1,2284.4,2312.4,2290.2,2264.5,2319.4,2300.9,2310.9,2285.9,2281.4,2249.3,2264.7
44,M,False,1572.0,1572.9,1583.4,1547.9,1551.3,1514.3,1486.5,1495.4,1515.4,1500.3,1502.7,1491.0,1511.6,1516.3,1545.3,1542.9,1571.6,1596.9,1625.4,1609.1,1645.3,1664.6,1670.5,1670.9,1646.8,1614.2,1598.4,1580.1,1581.6,1589.5,1596.3,1595.8,1569.8,1570.9,1580.4,1565.7,1599.3,1588.7,1600.4,1627.6,1608.0,1638.4,1636.8,1637.2,1638.3,1649.3,1650.4,1671.7,1650.8,1682.6,1687.0,1701.8,1691.2,1678.9,1685.1,1710.9,1750.2,1760.9,1761.0,1795.8,1813.3,1836.2,1875.3,1913.5,1917.1,1926.9,1975.0,1982.0,1956.9,1938.7,1968.7,1906.6,1903.4,1859.4,1843.7,1793.0,1772.7,1786.4,1771.2,1756.6
45,M,True,4261.8,4223.1,4200.8,4151.0,4094.4,4144.0,4112.6,4094.7,4130.8,4109.3,4087.9,4095.3,4143.0,4159.3,4186.5,4141.0,4116.0,4097.5,4092.0,4064.0,4129.8,4091.5,4114.4,4119.5,4149.8,4199.9,4139.5,4133.2,4143.3,4209.6,4171.0,4205.3,4174.4,4200.3,4227.9,4291.2,4279.9,4319.7,4291.0,4327.2,4387.6,4381.3,4354.9,4471.8,4411.3,4455.2,4415.1,4291.4,4242.1,4199.7,4142.5,4206.8,4259.0,4196.7,4169.7,4176.7,4229.1,4250.7,4328.8,4255.3,4289.5,4269.0,4239.9,4254.2,4229.9,4121.1,4053.8,4093.7,4072.1,4039.8,4043.4,4048.6,3985.7,3956.7,3996.4,3991.5,4018.6,3937.8,3986.8,3978.3
46,M,True,2190.0,2230.4,2243.2,2237.0,2236.8,2181.0,2183.0,2206.5,2246.1,2324.0,2313.0,2307.7,2253.9,2231.3,2291.2,2275.8,2321.5,2329.3,2320.2,2327.5,2336.8,2376.6,2428.9,2460.2,2476.9,2481.9,2553.1,2568.1,2539.0,2583.8,2566.2,2581.2,2647.5,2710.9,2674.1,2704.3,2724.3,2747.8,2803.8,2811.3,2830.0,2867.5,2894.5,2926.1,3036.8,3057.6,3092.3,3089.6,3072.2,3033.1,3085.5,3088.3,3108.4,3061.0,3053.3,2986.3,3144.4,3094.1,3122.9,3037.3,3180.5,3222.9,3200.8,3180.3,3143.0,3225.8,3238.0,3180.7,3118.8,3202.0,3256.1,3329.1,3389.2,3341.9,3341.3,3380.8,3339.6,3418.6,3438.0,3402.8
47,M,False,4141.0,4116.0,4097.5,4092.0,4064.0,4129.8,4091.5,4114.4,4119.5,4149.8,4199.9,4139.5,4133.2,4143.3,4209.6,4171.0,4205.3,4174.4,4200.3,4227.9,4291.2,4279.9,4319.7,4291.0,4327.2,4387.6,4381.3,4354.9,4471.8,4411.3,4455.2,4415.1,4291.4,4242.1,4199.7,4142.5,4206.8,4259.0,4196.7,4169.7,4176.7,4229.1,4250.7,4328.8,4255.3,4289.5,4269.0,4239.9,4254.2,4229.9,4121.1,4053.8,4093.7,4072.1,4039.8,4043.4,4048.6,3985.7,3956.7,3996.4,3991.5,4018.6,3937.8,3986.8,3978.3,4014.4,3998.9,4040.1,4046.8,4008.9,3982.4,4013.9,4017.8,4062.3,4064.7,4068.1,4065.3,4105.9,4207.3,4209.7
48,M,False,4091.5,4114.4,4119.5,4149.8,4199.9,4139.5,4133.2,4143.3,4209.6,4171.0,4205.3,4174.4,4200.3,4227.9,4291.2,4279.9,4319.7,4291.0,4327.2,4387.6,4381.3,4354.9,4471.8,4411.3,4455.2,4415.1,4291.4,4242.1,4199.7,4142.5,4206.8,4259.0,4196.7,4169.7,4176.7,4229.1,4250.7,4328.8,4255.3,4289.5,4269.0,4239.9,4254.2,4229.9,4121.1,4053.8,4093.7,4072.1,4039.8,4043.4,4048.6,3985.7,3956.7,3996.4,3991.5,4018.6,3937.8,3986.8,3978.3,4014.4,3998.9,4040.1,4046.8,4008.9,3982.4,4013.9,4017.8,4062.3,4064.7,4068.1,4065.3,4105.9,4207.3,4209.7,4186.4,4209.7,4147.5,4184.8,4253.1,4273.5
49,M,False,1597.4,1596.9,1570.5,1592.9,1582.3,1611.0,1621.5,1637.5,1622.7,1649.3,1666.3,1721.4,1722.9,1706.2,1708.3,1703.6,1691.8,1668.9,1646.6,1647.3,1641.8,1624.6,1627.6,1676.7,1649.6,1678.3,1692.6,1685.9,1728.5,1718.9,1751.0,1743.4,1749.5,1735.4,1750.4,1759.0,1783.4,1804.0,1792.9,1837.8,1827.1,1840.8,1839.2,1850.6,1829.5,1820.5,1828.1,1821.0,1771.8,1773.5,1780.9,1779.5,1787.1,1792.1,1790.9,1783.4,1780.5,1810.6,1827.3,1854.1,1890.1,1892.4,1895.1,1931.3,1945.0,1914.4,1920.5,1934.1,1914.4,1906.1,1874.9,1860.0,1873.2,1846.1,1824.0,1874.1,1877.8,1866.5,1867.7,1878.0
50,M,False,3996.4,3991.5,4018.6,3937.8,3986.8,3978.3,4014.4,3998.9,4040.1,4046.8,4008.9,3982.4,4013.9,4017.8,4062.3,4064.7,4068.1,4065.3,4105.9,4207.3,4209.7,4186.4,4209.7,4147.5,4184.8,4253.1,4273.5,4331.2,4359.8,4331.8,4284.7,4249.0,4138.3,4122.8,4079.4,4070.6,4091.7,4117.8,4177.1,4203.9,4236.4,4278.1,4221.0,4236.4,4287.7,4265.8,4304.7,4298.4,4294.7,4308.2,4228.9,4198.3,4199.4,4168.6,4095.1,4066.8,4094.5,4057.9,4075.2,4051.4,4021.1,4071.7,4058.8,4111.3,4087.1,4119.5,4085.6,4113.2,4059.9,4058.9,4079.8,4066.2,4036.0,4024.2,4030.3,4063.6,4048.7,4111.3,4077.5,4063.3
51,M,True,3256.1,3329.1,3389.2,3341.9,3341.3,3380.8,3339.6,3418.6,3438.0,3402.8,3434.2,3472.1,3449.1,3440.3,3519.8,3531.2,3581.8,3578.2,3583.9,3640.0,3636.1,3525.4,3557.7,3502.2,3418.7,3364.6,3460.2,3538.5,3500.1,3509.6,3562.8,3601.1,3633.6,3582.3,3623.4,3573.1,3482.6,3515.2,3445.9,3425.2,3536.7,3471.5,3545.0,3482.8,3417.3,3407.5,3440.9,3371.1,3336.7,3306.2,3302.0,3329.3,3324.6,3251.7,3201.1,3151.3,3214.3,3223.0,3211.6,3203.8,3232.5,3221.2,3209.1,3198.6,3222.0,3236.5,3167.0,3180.5,3228.7,3158.1,3199.0,3186.3,3223.2,3198.6,3220.4,3230.0,3241.5,3279.5,3262.7,3266.4
52,M,False,3502.2,3418.7,3364.6,3460.2,3538.5,3500.1,3509.6,3562.8,3601.1,3633.6,3582.3,3623.4,3573.1,3482.6,3515.2,3445.9,3425.2,3536.7,3471.5,3545.0,3482.8,3417.3,3407.5,3440.9,3371.1,3336.7,3306.2,3302.0,3329.3,3324.6,3251.7,3201.1,3151.3,3214.3,3223.0,3211.6,3203.8,3232.5,3221.2,3209.1,3198.6,3222.0,3236.5,3167.0,3180.5,3228.7,3158.1,3199.0,3186.3,3223.2,3198.6,3220.4,3230.0,3241.5,3279.5,3262.7,3266.4,3215.3,3249.7,3252.8,3262.6,3286.4,3313.0,3257.2,3230.9,3220.1,3180.4,3234.8,3241.0,3321.6,3263.2,3341.2,3306.8,3308.3,3238.7,3245.6,3363.7,3389.6,3432.1,3167.2
53,M,False,3222.0,3236.5,3167.0,3180.5,3228.7,3158.1,3199.0,3186.3,3223.2,3198.6,3220.4,3230.0,3241.5,3279.5,3262.7,3266.4,3215.3,3249.7,3252.8,3262.6,3286.4,3313.0,3257.2,3230.9,3220.1,3180.4,3234.8,3241.0,3321.6,3263.2,3341.2,3306.8,3308.3,3238.7,3245.6,3363.7,3389.6,3432.1,3167.2,3550.5,3135.3,3099.4,3004.3,2960.0,2951.3,2960.7,2866.1,2928.8,2841.6,2921.7,2830.0,2754.2,2664.9,2623.5,2493.3,2512.3,2516.5,2501.7,2458.1,2425.3,2379.4,2352.2,2274.7,2278.8,2326.8,2318.0,2285.3,2272.5,2241.7,2284.6,2261.2,2216.3,2200.2,2250.1,2260.2,2182.0,2315.0,2206.6,2160.4,2165.8
54,M,False,3167.2,3550.5,3135.3,3099.4,3004.3,2960.0,2951.3,2960.7,2866.1,2928.8,2841.6,2921.7,2830.0,2754.2,2664.9,2623.5,2493.3,2512.3,2516.5,2501.7,2458.1,2425.3,2379.4,2352.2,2274.7,2278.8,2326.8,2318.0,2285.3,2272.5,2241.7,2284.6,2261.2,2216.3,2200.2,2250.1,2260.2,2182.0,2315.0,2206.6,2160.4,2165.8,2108.8,2133.0,2064.9,2061.5,2014.1,1975.2,1926.8,1931.7,1940.5,1874.3,1875.4,1726.9,1733.7,1669.9,1662.9,1552.1,1521.8,1464.0,1371.0,1326.3,1318.0,1329.2,1297.1,1243.3,1232.0,1168.5,1164.9,1096.1,1115.7,1030.9,1023.9,979.72,912.31,881.68,861.26,793.15,769.44,710.47
55,M,False,2866.1,2928.8,2841.6,2921.7,2830.0,2754.2,2664.9,2623.5,2493.3,2512.3,2516.5,2501.7,2458.1,2425.3,2379.4,2352.2,2274.7,2278.8,2326.8,2318.0,2285.3,2272.5,2241.7,2284.6,2261.2,2216.3,2200.2,2250.1,2260.2,2182.0,2315.0,2206.6,2160.4,2165.8,2108.8,2133.0,2064.9,2061.5,2014.1,1975.2,1926.8,1931.7,1940.5,1874.3,1875.4,1726.9,1733.7,1669.9,1662.9,1552.1,1521.8,1464.0,1371.0,1326.3,1318.0,1329.2,1297.1,1243.3,1232.0,1168.5,1164.9,1096.1,1115.7,1030.9,1023.9,979.72,912.31,881.68,861.26,793.15,769.44,710.47,698.98,681.11,624.22,642.72,605.64,590.9,567.56,544.47
56,M,True,3019.4,3022.8,3002.1,2984.7,2986.9,2934.9,2925.4,2929.5,2937.5,2952.1,2918.8,2944.6,2983.8,2961.3,2978.9,2971.9,3025.0,3039.2,3060.1,3048.8,3042.7,3066.1,3063.1,3086.1,3124.2,3085.2,3033.6,2986.4,2940.9,2906.2,2918.1,2938.4,2914.0,2936.4,2942.6,2967.3,2983.3,3007.8,3030.5,3042.4,3054.5,3079.6,3096.0,3133.6,3067.6,3078.9,3041.2,3073.1,3055.1,3027.3,3024.3,3021.6,3009.1,2994.3,2984.0,2995.8,2983.6,2978.1,2964.8,2999.9,3001.1,2994.9,3002.2,2990.4,3009.3,2996.7,3006.9,2981.9,2967.1,2971.7,2962.4,2956.2,2929.4,2950.9,2918.8,2881.1,2892.8,2853.5,2857.9,2885.4
57,M,False,2961.3,2978.9,2971.9,3025.0,3039.2,3060.1,3048.8,3042.7,3066.1,3063.1,3086.1,3124.2,3085.2,3033.6,2986.4,2940.9,2906.2,2918.1,2938.4,2914.0,2936.4,2942.6,2967.3,2983.3,3007.8,3030.5,3042.4,3054.5,3079.6,3096.0,3133.6,3067.6,3078.9,3041.2,3073.1,3055.1,3027.3,3024.3,3021.6,3009.1,2994.3,2984.0,2995.8,2983.6,2978.1,2964.8,2999.9,3001.1,2994.9,3002.2,2990.4,3009.3,2996.7,3006.9,2981.9,2967.1,2971.7,2962.4,2956.2,2929.4,2950.9,2918.8,2881.1,2892.8,2853.5,2857.9,2885.4,2917.1,2937.0,2995.6,3023.9,3031.5,3066.1,3040.0,3072.0,3060.1,3055.8,3032.8,3001.5,2966.7
58,M,False,3436.8,3421.3,3641.2,3412.2,3424.1,3419.6,3417.7,3408.9,3381.3,3358.0,3333.5,3283.2,3331.9,3305.8,3295.0,3224.4,3204.7,3220.4,3194.4,3233.0,3236.7,3250.1,3247.5,3277.0,3305.1,3282.9,3289.1,3295.1,3280.6,3303.2,3329.2,3298.0,3288.5,3346.2,3290.9,3303.2,3329.7,3321.6,3300.5,3326.6,3314.4,3317.2,3348.4,3332.7,3335.3,3301.4,3344.5,3377.0,3356.4,3398.8,3381.9,3372.9,3346.3,3340.3,3323.1,3333.7,3308.5,3332.2,3338.3,3375.1,3401.4,3366.9,3361.3,3315.6,3300.2,3307.9,3325.0,3331.2,3312.8,3287.9,3276.9,3238.1,3228.8,3192.6,3180.2,3149.5,3133.8,3142.1,3131.2,3122.4
59,M,False,2780.0,2788.5,2844.3,2840.2,2858.2,2835.1,2838.6,2804.8,2801.8,2783.9,2767.2,2771.2,2767.7,2744.6,2751.9,2752.0,2744.3,2755.5,2766.3,2784.3,2816.4,2814.5,2847.2,2854.8,2837.7,2855.2,2869.8,2893.8,2921.1,2924.4,2943.9,2923.3,2947.7,2910.0,2869.0,2880.2,2907.1,2899.6,2877.8,2853.0,2813.7,2807.2,2779.1,2791.0,2808.3,2793.6,2836.3,2877.9,2950.5,2966.3,3006.0,3041.3,3065.5,3059.1,3077.6,3099.2,3111.4,3131.1,3099.1,3063.3,2991.1,2990.4,2979.1,2953.8,2954.3,2937.3,2930.8,2967.8,2995.0,3039.7,3018.8,3038.1,3073.1,3044.4,3041.7,3050.8,3048.4,3080.0,3048.8,3082.5
60,M,True,2829.0,2806.5,2816.8,2844.4,2819.9,2822.8,2809.3,2827.7,2851.9,2873.6,2838.1,2806.4,2797.5,2823.2,2853.6,2810.3,2821.7,2824.1,2827.4,2830.5,2797.3,2818.2,2837.3,2868.5,2881.2,2901.3,2881.7,2948.4,2948.1,2928.5,2968.0,2970.6,2977.7,3017.5,3004.7,3023.8,2991.6,3027.0,3017.3,3024.6,3015.5,3018.9,2962.5,2929.7,2991.9,3030.4,3066.6,3067.9,3088.0,3130.8,3129.2,3160.5,3154.2,3170.7,3247.4,3268.1,3273.7,3294.4,3353.4,3305.5,3296.8,3271.2,3240.5,3286.4,3246.8,3280.8,3307.2,3355.2,3346.1,3342.8,3380.9,3429.6,3416.6,3450.5,3525.1,3499.5,3463.2,3498.2,3541.4,3559.0
61,M,False,3273.7,3294.4,3353.4,3305.5,3296.8,3271.2,3240.5,3286.4,3246.8,3280.8,3307.2,3355.2,3346.1,3342.8,3380.9,3429.6,3416.6,3450.5,3525.1,3499.5,3463.2,3498.2,3541.4,3559.0,3531.6,3529.5,3481.7,3491.7,3512.9,3537.0,3562.4,3515.6,3575.4,3572.3,3627.2,3586.8,3631.1,3650.0,3651.7,3642.5,3618.4,3625.0,3617.3,3667.9,3678.0,3753.4,3745.5,3714.1,3712.2,3701.4,3642.9,3609.8,3638.2,3588.6,3589.6,3594.2,3594.2,3590.3,3588.7,3549.3,3556.5,3607.4,3643.0,3656.7,3733.4,3741.8,3723.3,3765.0,3743.0,3713.1,3721.9,3765.8,3754.6,3728.3,3670.0,3664.5,3668.3,3730.7,3691.8,3613.9
62,M,True,1460.1,1484.2,1496.2,1589.8,1546.6,1469.7,1564.9,1574.8,1490.0,1637.3,1710.6,1719.1,1683.0,1722.0,1671.0,1675.6,1714.0,1679.9,1720.1,1732.5,1749.7,1761.3,1775.5,1842.6,1823.8,1870.2,1837.7,1867.4,1892.4,1967.5,1892.1,1889.2,1838.2,1840.3,1831.3,1809.3,1698.2,1750.4,1825.0,1849.1,1794.5,1752.4,1822.2,1752.8,1790.6,1703.2,1695.0,1753.8,1695.6,1755.3,1868.9,1907.1,1966.1,1899.3,1889.3,1870.9,1855.1,1752.0,1897.2,1811.2,1812.7,1891.2,1882.0,1913.3,1899.7,1932.3,1994.7,1966.7,2008.8,2068.0,1971.5,1973.5,1989.4,2156.5,2139.5,2007.7,2215.0,2136.5,2101.0,2209.4
63,M,False,1932.3,1994.7,1966.7,2008.8,2068.0,1971.5,1973.5,1989.4,2156.5,2139.5,2007.7,2215.0,2136.5,2101.0,2209.4,2163.6,2202.7,2187.3,2247.9,2200.9,2200.4,2227.0,2283.9,2277.6,2281.4,2327.9,2298.4,2267.7,2341.2,2359.5,2364.3,2532.7,2410.9,2404.3,2467.8,2630.6,2568.8,2617.0,2615.3,2643.9,2656.7,2627.9,2675.8,2734.7,2795.5,2923.9,2841.5,2805.1,2914.4,3007.2,2994.7,3027.2,2939.8,2978.7,3038.1,3047.6,2969.4,2983.7,3031.9,3111.3,3180.8,3163.8,3088.1,3090.8,3131.2,3077.0,3026.2,3212.2,2942.9,2986.2,2861.8,2915.1,2896.5,2967.4,2893.7,2805.5,2806.7,2825.3,2743.7,2806.1
64,M,False,1461.3,1457.4,1454.3,1434.2,1455.1,1446.4,1428.7,1454.6,1445.0,1435.2,1440.3,1463.5,1476.4,1479.6,1474.3,1478.2,1485.6,1472.7,1486.2,1455.4,1481.2,1486.7,1494.7,1493.4,1501.6,1514.9,1513.3,1522.3,1501.4,1521.7,1498.1,1509.5,1495.4,1487.9,1484.8,1484.1,1466.4,1470.0,1432.9,1435.5,1440.2,1436.3,1419.9,1429.0,1420.1,1420.6,1423.1,1427.5,1416.7,1405.8,1407.6,1418.1,1425.8,1416.4,1400.5,1411.4,1403.3,1405.2,1398.9,1410.6,1411.4,1411.1,1410.3,1397.9,1377.8,1382.2,1364.8,1365.9,1344.0,1340.7,1341.2,1354.9,1354.1,1344.1,1362.7,1363.6,1357.6,1329.6,1333.2,1339.7
