,FLARE_TYPE,COINCIDENCE,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45,MEANGBZ_46,MEANGBZ_47,MEANGBZ_48,MEANGBZ_49,MEANGBZ_50,MEANGBZ_51,MEANGBZ_52,MEANGBZ_53,MEANGBZ_54,MEANGBZ_55,MEANGBZ_56,MEANGBZ_57,MEANGBZ_58,MEANGBZ_59,MEANGBZ_60,MEANGBZ_61,MEANGBZ_62,MEANGBZ_63,MEANGBZ_64,MEANGBZ_65,MEANGBZ_66,MEANGBZ_67,MEANGBZ_68,MEANGBZ_69,MEANGBZ_70,MEANGBZ_71,MEANGBZ_72,MEANGBZ_73,MEANGBZ_74,MEANGBZ_75,MEANGBZ_76,MEANGBZ_77,MEANGBZ_78,MEANGBZ_79,MEANGBZ_80,MEANGBZ_81,MEANGBZ_82,MEANGBZ_83,MEANGBZ_84,MEANGBZ_85,MEANGBZ_86,MEANGBZ_87,MEANGBZ_88,MEANGBZ_89,MEANGBZ_90,MEANGBZ_91,MEANGBZ_92,MEANGBZ_93,MEANGBZ_94,MEANGBZ_95,MEANGBZ_96,MEANGBZ_97,MEANGBZ_98,MEANGBZ_99,MEANGBZ_100
404,M,False,86.329,86.918,87.721,88.426,89.245,88.364,89.469,87.355,87.838,88.201,87.694,88.006,87.688,88.409,88.013,87.887,87.967,87.881,88.089,86.94,87.606,87.813,87.436,87.657,86.904,87.1,87.298,87.286,88.319,88.535,88.831,88.886,88.732,89.139,89.991,89.787,89.781,90.387,90.492,91.124,91.827,91.61,92.454,93.215,93.559,93.195,93.846,93.796,94.136,94.298,94.664,94.508,94.43,94.587,93.764,93.4,92.572,91.436,91.558,90.538,91.158,90.711,90.206,90.672,90.304,90.102,90.436,90.294,89.752,89.826,91.052,91.513,91.251,91.018,91.231,91.198,91.822,91.356,91.224,91.234
405,M,True,88.069,88.05,87.899,87.807,87.973,89.216,89.622,89.48,89.77,89.756,89.867,89.798,89.852,90.235,90.303,90.998,91.212,90.383,90.171,90.385,89.846,89.593,89.656,89.529,88.962,88.924,88.591,88.506,87.918,87.653,87.549,87.512,86.903,86.981,87.032,86.605,87.123,87.576,88.109,89.357,89.644,90.349,91.286,91.81,91.841,93.205,93.196,93.648,93.732,94.231,94.338,94.144,94.225,93.358,93.045,92.997,92.516,92.119,91.24,90.808,90.321,89.745,88.932,88.756,89.076,88.878,88.41,88.876,89.067,89.335,88.857,89.121,88.615,88.9,88.837,88.56,88.47,88.838,88.55,88.974
406,M,False,89.233,89.713,90.671,91.552,92.698,93.613,94.006,94.385,94.775,94.727,94.32,94.613,94.162,93.232,92.25,91.371,90.836,89.951,89.704,88.93,88.216,87.591,86.361,86.647,86.887,86.748,86.379,86.33,86.75,86.795,87.454,87.278,87.28,88.048,88.062,88.203,88.295,88.139,88.077,87.811,88.45,88.266,88.945,88.744,88.948,89.116,88.167,88.24,88.205,88.01,87.364,87.801,87.478,87.895,87.359,87.076,86.589,86.701,86.232,86.333,86.04,85.942,86.646,86.325,86.601,86.801,87.478,88.53,88.369,88.708,89.239,89.567,90.707,91.375,91.702,91.597,91.245,90.799,90.599,90.183
407,M,False,94.006,94.385,94.775,94.727,94.32,94.613,94.162,93.232,92.25,91.371,90.836,89.951,89.704,88.93,88.216,87.591,86.361,86.647,86.887,86.748,86.379,86.33,86.75,86.795,87.454,87.278,87.28,88.048,88.062,88.203,88.295,88.139,88.077,87.811,88.45,88.266,88.945,88.744,88.948,89.116,88.167,88.24,88.205,88.01,87.364,87.801,87.478,87.895,87.359,87.076,86.589,86.701,86.232,86.333,86.04,85.942,86.646,86.325,86.601,86.801,87.478,88.53,88.369,88.708,89.239,89.567,90.707,91.375,91.702,91.597,91.245,90.799,90.599,90.183,89.19,89.151,88.571,88.352,88.17,88.0
408,M,True,112.53,112.27,112.85,112.96,112.4,113.1,112.67,113.64,113.1,112.85,112.82,112.41,111.97,110.65,111.18,110.3,109.72,108.89,107.54,107.41,107.28,106.31,106.01,104.73,104.31,103.93,103.02,103.04,102.68,103.12,103.04,103.18,102.66,102.78,103.63,104.03,104.14,104.8,105.37,104.77,106.17,105.91,105.88,106.63,105.7,105.15,104.82,104.26,103.5,103.26,102.72,102.73,102.49,101.95,101.11,100.51,99.816,99.865,100.36,100.06,99.698,99.585,99.852,99.854,99.368,100.43,100.74,100.69,100.55,100.35,101.36,102.95,102.7,102.96,103.92,104.1,103.44,102.71,103.25,102.9
409,M,False,106.63,105.7,105.15,104.82,104.26,103.5,103.26,102.72,102.73,102.49,101.95,101.11,100.51,99.816,99.865,100.36,100.06,99.698,99.585,99.852,99.854,99.368,100.43,100.74,100.69,100.55,100.35,101.36,102.95,102.7,102.96,103.92,104.1,103.44,102.71,103.25,102.9,102.37,102.07,100.87,100.85,99.798,98.772,98.053,97.67,96.971,95.898,95.075,95.677,96.163,95.937,95.623,95.931,95.807,96.422,96.306,96.707,97.042,96.721,97.43,98.705,98.641,99.082,99.242,98.601,98.83,98.833,98.688,98.607,98.413,98.39,98.099,97.742,97.424,97.249,96.529,96.421,96.581,96.569,96.096
410,M,False,87.596,87.705,87.119,87.136,86.961,86.355,86.146,85.94,85.983,86.63,86.565,86.858,86.701,86.785,86.767,86.824,86.752,86.637,86.612,86.748,87.017,87.219,87.516,87.013,86.85,86.505,86.247,86.115,85.913,86.488,86.171,86.039,86.126,85.893,86.094,85.945,86.18,85.988,86.361,85.944,86.236,86.808,86.719,87.001,87.032,87.539,88.193,88.685,89.784,90.496,91.272,91.848,91.521,91.498,90.511,90.784,90.529,89.314,88.899,88.228,87.828,87.449,86.718,86.607,86.087,86.316,85.622,85.98,85.814,84.958,84.986,85.165,85.013,85.361,85.154,85.398,85.311,85.075,84.959,84.724
411,M,False,95.92,94.133,87.64,90.86,83.343,82.439,87.037,82.339,84.625,89.292,86.08,88.365,83.083,87.528,87.602,87.639,91.466,99.363,95.263,93.447,95.182,93.444,92.169,94.163,93.42,92.686,93.558,93.329,97.543,99.839,96.031,95.613,94.833,93.484,96.314,94.866,92.283,92.673,90.188,91.805,92.492,92.74,99.468,90.716,92.172,90.707,92.479,90.603,90.746,87.293,87.824,91.81,89.895,88.508,89.757,89.525,93.207,93.748,95.271,93.545,93.417,95.451,97.987,98.77,98.776,96.729,95.185,99.585,97.933,96.265,94.226,93.928,94.085,93.252,93.6,91.617,91.523,91.342,89.068,89.969
412,M,True,108.68,107.98,108.2,109.33,109.34,110.42,108.36,110.8,109.6,110.77,111.4,111.1,113.03,112.42,112.81,112.87,110.29,108.42,108.71,106.75,108.19,108.65,107.67,107.58,106.01,104.72,105.84,105.8,103.98,103.91,105.27,106.0,107.38,106.46,108.0,107.26,109.89,111.08,113.01,115.08,116.47,116.01,115.97,117.5,117.21,116.78,117.48,116.07,113.66,115.38,115.15,115.11,114.94,112.08,109.21,108.91,107.66,107.6,107.01,106.26,104.03,105.8,106.61,106.48,104.86,105.45,105.34,104.47,103.77,103.73,105.1,104.06,102.74,102.66,102.66,104.11,104.2,103.3,104.25,103.25
413,M,False,105.8,106.61,106.48,104.86,105.45,105.34,104.47,103.77,103.73,105.1,104.06,102.74,102.66,102.66,104.11,104.2,103.3,104.25,103.25,103.54,104.65,105.24,104.63,104.69,106.19,107.37,107.75,106.65,106.57,107.28,107.48,106.74,107.03,105.44,105.13,105.35,103.85,102.76,102.13,102.08,101.06,100.86,99.225,98.629,98.323,97.622,96.611,96.667,96.659,97.817,96.403,97.174,98.437,97.64,98.152,98.886,98.683,99.365,99.763,99.912,99.404,99.827,98.702,98.412,97.706,97.593,96.745,96.693,96.524,96.485,96.891,96.54,96.051,97.419,98.032,97.351,96.387,96.181,96.066,95.036
414,M,True,114.54,113.65,113.96,112.82,112.19,110.05,109.72,108.34,108.33,107.53,107.84,107.57,108.34,109.04,109.74,111.47,110.88,111.66,112.93,112.83,113.36,112.65,112.64,113.63,114.3,113.13,113.18,112.21,112.56,111.5,110.9,110.58,109.47,109.93,109.67,109.34,109.45,109.06,109.91,109.11,109.5,110.29,109.07,109.52,109.61,109.35,109.14,109.6,110.52,109.84,111.23,111.7,112.33,112.65,112.98,111.79,110.59,111.0,110.06,110.41,109.59,109.53,109.74,109.3,109.62,109.91,111.28,111.42,113.92,115.2,116.53,117.9,117.99,117.89,117.2,116.25,117.28,116.76,114.52,112.96
415,M,True,109.91,109.11,109.5,110.29,109.07,109.52,109.61,109.35,109.14,109.6,110.52,109.84,111.23,111.7,112.33,112.65,112.98,111.79,110.59,111.0,110.06,110.41,109.59,109.53,109.74,109.3,109.62,109.91,111.28,111.42,113.92,115.2,116.53,117.9,117.99,117.89,117.2,116.25,117.28,116.76,114.52,112.96,113.24,112.08,111.86,110.99,109.93,110.2,109.57,108.49,108.09,109.48,109.74,110.1,109.56,109.33,109.75,109.35,108.49,109.32,109.39,108.96,111.69,112.01,111.31,111.1,111.42,111.74,110.84,111.07,111.06,110.83,110.75,112.06,113.5,114.84,115.63,116.4,118.3,119.64
416,M,False,109.57,108.49,108.09,109.48,109.74,110.1,109.56,109.33,109.75,109.35,108.49,109.32,109.39,108.96,111.69,112.01,111.31,111.1,111.42,111.74,110.84,111.07,111.06,110.83,110.75,112.06,113.5,114.84,115.63,116.4,118.3,119.64,120.76,121.16,120.9,120.73,121.1,120.82,118.46,117.04,116.91,116.17,114.71,114.0,112.51,112.83,111.96,112.76,111.91,112.79,114.91,114.48,116.39,117.0,117.21,117.45,116.38,117.09,116.94,116.55,115.75,114.15,113.97,112.68,112.77,113.11,112.39,111.42,111.8,112.0,112.14,112.0,111.87,111.45,110.97,111.28,112.43,112.7,112.1,112.21
417,M,True,117.09,116.94,116.55,115.75,114.15,113.97,112.68,112.77,113.11,112.39,111.42,111.8,112.0,112.14,112.0,111.87,111.45,110.97,111.28,112.43,112.7,112.1,112.21,112.3,112.67,113.39,112.74,112.25,111.83,111.83,111.45,109.67,109.5,108.13,108.35,107.69,107.47,107.92,107.26,107.51,107.36,108.44,109.38,110.58,111.2,112.99,114.31,115.12,115.3,114.67,114.15,113.98,113.55,112.21,111.81,111.27,110.6,110.36,109.58,109.46,109.23,109.21,108.71,109.03,109.02,108.88,109.59,110.23,109.75,110.06,110.62,110.6,110.85,110.89,111.23,112.1,111.47,110.39,109.66,109.54
418,M,False,111.23,112.1,111.47,110.39,109.66,109.54,109.66,109.17,108.84,108.6,108.51,108.58,108.56,108.06,108.73,108.81,108.94,108.95,109.01,109.84,110.81,111.97,113.01,114.38,115.54,115.6,116.3,115.02,114.25,112.23,111.2,110.12,108.86,107.77,107.08,106.97,106.47,106.61,106.56,107.12,107.49,108.26,109.17,109.96,109.98,111.04,111.54,111.45,111.87,111.86,110.87,110.33,109.7,109.98,108.97,109.05,109.18,108.74,108.43,108.65,109.35,109.4,109.85,110.68,110.22,110.47,110.72,110.94,110.86,111.34,111.59,110.67,110.66,109.79,109.13,109.11,108.4,107.93,107.16,106.33
419,M,True,112.19,112.58,112.27,111.71,111.51,111.81,111.52,111.18,111.7,112.0,111.99,112.4,112.47,112.5,111.98,111.91,112.42,112.6,111.67,111.8,112.19,111.05,110.7,109.74,108.8,108.4,107.85,107.44,105.99,105.97,106.17,106.23,107.61,108.5,110.02,111.09,112.33,113.06,113.91,114.0,114.25,114.06,113.36,111.26,109.79,108.78,107.66,107.79,106.88,105.99,106.11,106.64,106.86,105.86,106.18,106.95,107.59,108.04,107.42,108.09,109.07,109.68,110.81,110.14,110.82,110.82,110.62,110.6,110.44,110.49,110.27,109.51,109.81,109.57,109.2,109.02,109.15,108.82,108.71,107.9
420,M,False,106.64,106.86,105.86,106.18,106.95,107.59,108.04,107.42,108.09,109.07,109.68,110.81,110.14,110.82,110.82,110.62,110.6,110.44,110.49,110.27,109.51,109.81,109.57,109.2,109.02,109.15,108.82,108.71,107.9,107.19,107.73,107.23,107.1,106.91,106.76,106.66,106.46,106.09,105.78,105.83,105.66,106.14,106.78,107.81,108.43,109.63,110.87,111.7,111.98,111.71,111.13,111.11,110.87,108.64,108.32,107.35,106.97,106.24,105.19,104.45,105.03,104.84,105.19,105.75,106.14,105.86,106.99,107.45,108.02,107.99,108.84,109.12,109.69,109.83,109.72,110.41,110.29,110.37,110.44,110.12
421,M,False,107.37,106.05,105.48,105.57,104.82,104.55,104.6,103.11,102.14,100.77,100.8,99.907,99.837,99.388,99.79,98.962,99.453,99.588,100.07,100.05,100.55,101.2,101.48,101.6,101.42,101.0,101.94,102.49,102.63,103.23,104.08,104.53,104.31,103.67,101.39,101.15,101.83,101.09,100.05,99.85,100.02,98.994,99.797,99.307,100.45,100.4,101.02,100.95,102.72,103.46,103.37,104.42,103.7,104.15,104.09,102.75,103.3,103.28,101.96,101.79,102.61,101.56,100.85,100.38,99.068,98.481,97.812,97.912,97.409,97.088,98.251,99.012,97.802,97.287,97.993,97.852,97.47,97.081,97.468,97.157
422,M,True,109.64,109.97,110.23,108.92,107.24,106.87,105.35,105.87,104.52,104.38,103.48,103.89,103.94,104.51,104.93,105.78,107.31,107.92,108.84,110.06,110.85,111.72,111.56,111.06,110.42,109.13,107.78,106.45,106.15,105.39,104.68,104.7,104.55,104.61,104.53,105.43,104.82,105.57,105.52,105.86,106.19,106.25,105.95,106.57,107.24,107.6,107.29,107.5,107.35,107.37,105.7,104.99,104.77,105.06,104.64,105.26,104.24,104.42,104.54,104.4,104.59,103.95,103.76,103.15,102.7,101.67,101.53,101.54,101.89,101.7,101.21,101.21,101.1,101.29,103.3,104.18,104.99,105.39,104.91,105.47
423,M,True,105.06,104.64,105.26,104.24,104.42,104.54,104.4,104.59,103.95,103.76,103.15,102.7,101.67,101.53,101.54,101.89,101.7,101.21,101.21,101.1,101.29,103.3,104.18,104.99,105.39,104.91,105.47,105.85,105.37,104.05,104.06,103.29,102.61,102.34,101.41,101.5,100.83,100.35,100.82,101.17,100.76,100.51,100.92,101.7,102.4,102.72,102.47,103.49,103.91,103.22,103.93,103.88,104.34,104.2,104.05,103.71,104.07,104.85,104.68,105.42,105.78,105.39,105.45,105.36,105.03,105.07,104.68,104.73,103.11,103.27,102.24,101.8,101.89,101.43,101.44,100.89,100.7,100.76,102.21,101.96
424,M,True,126.34,126.04,126.09,124.83,122.3,120.71,119.75,117.33,118.84,119.05,117.79,117.92,116.98,117.1,115.7,114.75,112.75,117.88,115.48,118.03,113.03,115.11,116.11,112.83,113.08,113.29,111.93,113.4,111.84,116.14,112.83,112.07,116.65,119.82,119.91,120.55,117.55,117.2,116.22,115.24,116.37,120.07,117.07,117.79,120.01,117.61,115.01,114.76,116.2,115.16,114.17,113.25,112.01,113.73,115.3,112.9,114.52,116.96,117.63,118.06,115.72,117.34,120.81,118.24,120.38,118.48,115.14,114.43,112.76,112.39,113.47,113.49,112.73,116.02,115.3,119.53,111.75,115.15,117.46,113.18
425,M,True,104.34,104.2,104.05,103.71,104.07,104.85,104.68,105.42,105.78,105.39,105.45,105.36,105.03,105.07,104.68,104.73,103.11,103.27,102.24,101.8,101.89,101.43,101.44,100.89,100.7,100.76,102.21,101.96,102.39,103.94,104.57,105.93,106.71,107.41,108.2,108.53,107.59,106.19,105.36,104.41,103.47,102.78,102.81,102.4,102.32,102.81,102.89,103.1,103.6,104.67,104.02,105.27,105.06,105.82,106.15,106.23,106.47,106.05,106.81,107.02,107.23,107.27,106.77,106.31,106.4,107.5,106.29,106.65,106.5,105.7,106.26,105.7,105.6,106.29,106.41,106.32,105.58,106.01,105.61,105.15
426,M,True,102.39,103.94,104.57,105.93,106.71,107.41,108.2,108.53,107.59,106.19,105.36,104.41,103.47,102.78,102.81,102.4,102.32,102.81,102.89,103.1,103.6,104.67,104.02,105.27,105.06,105.82,106.15,106.23,106.47,106.05,106.81,107.02,107.23,107.27,106.77,106.31,106.4,107.5,106.29,106.65,106.5,105.7,106.26,105.7,105.6,106.29,106.41,106.32,105.58,106.01,105.61,105.15,105.1,105.37,105.84,105.75,105.45,105.44,104.64,103.87,104.07,104.84,105.53,105.44,107.03,107.47,108.48,108.38,109.26,109.0,109.21,108.96,108.63,108.07,107.58,107.07,105.92,105.42,104.73,105.22
427,M,False,106.19,105.36,104.41,103.47,102.78,102.81,102.4,102.32,102.81,102.89,103.1,103.6,104.67,104.02,105.27,105.06,105.82,106.15,106.23,106.47,106.05,106.81,107.02,107.23,107.27,106.77,106.31,106.4,107.5,106.29,106.65,106.5,105.7,106.26,105.7,105.6,106.29,106.41,106.32,105.58,106.01,105.61,105.15,105.1,105.37,105.84,105.75,105.45,105.44,104.64,103.87,104.07,104.84,105.53,105.44,107.03,107.47,108.48,108.38,109.26,109.0,109.21,108.96,108.63,108.07,107.58,107.07,105.92,105.42,104.73,105.22,105.22,105.17,104.3,104.86,105.05,105.63,105.71,106.02,106.92
428,M,True,120.52,115.75,111.78,110.48,120.98,118.96,115.42,121.98,114.1,122.3,114.48,118.62,113.47,116.24,111.41,117.17,117.79,109.63,111.31,114.11,110.38,111.8,116.91,117.01,113.4,117.51,110.25,119.48,110.0,117.6,122.45,119.14,117.12,113.81,117.61,117.4,116.36,117.06,118.73,116.8,114.11,121.47,113.18,126.13,119.82,127.21,120.89,122.73,121.57,118.01,122.95,126.56,118.05,121.35,118.09,113.11,110.89,128.59,121.2,114.36,123.02,116.27,111.49,120.04,118.82,125.28,125.04,120.05,125.47,132.02,126.76,117.5,127.81,122.01,131.83,122.75,126.75,124.0,123.79,121.73
429,M,True,108.07,107.58,107.07,105.92,105.42,104.73,105.22,105.22,105.17,104.3,104.86,105.05,105.63,105.71,106.02,106.92,107.27,107.27,107.08,107.21,107.41,107.46,107.71,107.95,108.39,108.8,109.08,109.01,108.86,109.0,109.11,108.46,108.44,108.28,108.73,108.8,108.29,108.33,108.45,108.5,108.59,108.94,110.05,109.44,111.22,111.75,112.29,113.08,113.22,113.97,113.91,114.28,113.98,113.72,113.09,112.48,111.5,111.15,110.02,109.67,109.53,109.53,109.62,109.98,110.35,111.33,110.93,111.34,111.0,111.29,112.26,112.83,112.77,112.31,113.28,113.81,113.86,113.95,114.16,114.01
430,M,False,105.22,105.17,104.3,104.86,105.05,105.63,105.71,106.02,106.92,107.27,107.27,107.08,107.21,107.41,107.46,107.71,107.95,108.39,108.8,109.08,109.01,108.86,109.0,109.11,108.46,108.44,108.28,108.73,108.8,108.29,108.33,108.45,108.5,108.59,108.94,110.05,109.44,111.22,111.75,112.29,113.08,113.22,113.97,113.91,114.28,113.98,113.72,113.09,112.48,111.5,111.15,110.02,109.67,109.53,109.53,109.62,109.98,110.35,111.33,110.93,111.34,111.0,111.29,112.26,112.83,112.77,112.31,113.28,113.81,113.86,113.95,114.16,114.01,113.6,113.81,114.31,113.57,113.42,113.48,113.5
431,M,False,113.47,116.24,111.41,117.17,117.79,109.63,111.31,114.11,110.38,111.8,116.91,117.01,113.4,117.51,110.25,119.48,110.0,117.6,122.45,119.14,117.12,113.81,117.61,117.4,116.36,117.06,118.73,116.8,114.11,121.47,113.18,126.13,119.82,127.21,120.89,122.73,121.57,118.01,122.95,126.56,118.05,121.35,118.09,113.11,110.89,128.59,121.2,114.36,123.02,116.27,111.49,120.04,118.82,125.28,125.04,120.05,125.47,132.02,126.76,117.5,127.81,122.01,131.83,122.75,126.75,124.0,123.79,121.73,128.56,128.22,122.14,124.29,128.5,130.01,133.89,139.2,140.34,142.35,135.12,135.24
432,M,False,105.05,105.63,105.71,106.02,106.92,107.27,107.27,107.08,107.21,107.41,107.46,107.71,107.95,108.39,108.8,109.08,109.01,108.86,109.0,109.11,108.46,108.44,108.28,108.73,108.8,108.29,108.33,108.45,108.5,108.59,108.94,110.05,109.44,111.22,111.75,112.29,113.08,113.22,113.97,113.91,114.28,113.98,113.72,113.09,112.48,111.5,111.15,110.02,109.67,109.53,109.53,109.62,109.98,110.35,111.33,110.93,111.34,111.0,111.29,112.26,112.83,112.77,112.31,113.28,113.81,113.86,113.95,114.16,114.01,113.6,113.81,114.31,113.57,113.42,113.48,113.5,113.18,114.36,114.58,114.77
433,M,False,106.92,107.27,107.27,107.08,107.21,107.41,107.46,107.71,107.95,108.39,108.8,109.08,109.01,108.86,109.0,109.11,108.46,108.44,108.28,108.73,108.8,108.29,108.33,108.45,108.5,108.59,108.94,110.05,109.44,111.22,111.75,112.29,113.08,113.22,113.97,113.91,114.28,113.98,113.72,113.09,112.48,111.5,111.15,110.02,109.67,109.53,109.53,109.62,109.98,110.35,111.33,110.93,111.34,111.0,111.29,112.26,112.83,112.77,112.31,113.28,113.81,113.86,113.95,114.16,114.01,113.6,113.81,114.31,113.57,113.42,113.48,113.5,113.18,114.36,114.58,114.77,114.73,114.73,115.64,115.72
434,M,False,110.0,117.6,122.45,119.14,117.12,113.81,117.61,117.4,116.36,117.06,118.73,116.8,114.11,121.47,113.18,126.13,119.82,127.21,120.89,122.73,121.57,118.01,122.95,126.56,118.05,121.35,118.09,113.11,110.89,128.59,121.2,114.36,123.02,116.27,111.49,120.04,118.82,125.28,125.04,120.05,125.47,132.02,126.76,117.5,127.81,122.01,131.83,122.75,126.75,124.0,123.79,121.73,128.56,128.22,122.14,124.29,128.5,130.01,133.89,139.2,140.34,142.35,135.12,135.24,138.0,127.79,117.44,129.71,127.75,133.1,129.09,131.98,113.05,113.45,127.7,137.66,113.95,123.8,116.43,98.524
435,M,True,108.45,108.5,108.59,108.94,110.05,109.44,111.22,111.75,112.29,113.08,113.22,113.97,113.91,114.28,113.98,113.72,113.09,112.48,111.5,111.15,110.02,109.67,109.53,109.53,109.62,109.98,110.35,111.33,110.93,111.34,111.0,111.29,112.26,112.83,112.77,112.31,113.28,113.81,113.86,113.95,114.16,114.01,113.6,113.81,114.31,113.57,113.42,113.48,113.5,113.18,114.36,114.58,114.77,114.73,114.73,115.64,115.72,115.37,115.31,115.07,115.2,115.14,114.87,114.15,113.45,112.12,112.24,111.88,111.57,110.59,110.51,110.79,110.42,110.65,111.61,112.76,112.91,114.43,114.75,115.58
436,M,True,114.01,113.6,113.81,114.31,113.57,113.42,113.48,113.5,113.18,114.36,114.58,114.77,114.73,114.73,115.64,115.72,115.37,115.31,115.07,115.2,115.14,114.87,114.15,113.45,112.12,112.24,111.88,111.57,110.59,110.51,110.79,110.42,110.65,111.61,112.76,112.91,114.43,114.75,115.58,115.32,116.02,116.51,116.25,116.08,115.57,114.39,113.86,114.13,113.17,112.46,111.72,111.78,112.22,111.86,111.75,112.06,111.35,110.63,110.76,110.86,110.92,111.18,111.14,110.81,111.39,111.18,111.31,111.72,111.29,109.48,109.16,109.07,108.52,109.52,109.82,109.48,109.14,109.81,109.88,110.15
437,M,False,109.81,109.88,110.15,109.74,110.52,111.62,112.65,112.44,113.73,114.36,114.8,115.38,115.84,115.86,115.27,115.37,114.47,113.61,113.18,112.1,110.93,110.98,111.69,110.98,111.5,111.46,111.62,112.1,112.71,113.48,114.44,114.07,114.31,114.38,115.25,114.58,112.88,113.13,111.88,111.64,111.0,110.03,109.75,109.73,109.18,108.46,108.99,108.81,108.1,108.28,107.06,106.71,106.78,106.63,106.94,107.27,107.61,108.23,108.52,108.91,109.78,109.06,110.99,109.74,109.74,109.82,109.2,108.59,107.96,107.17,106.8,105.91,105.56,105.98,105.6,106.76,106.45,107.0,107.82,108.99
438,M,True,115.86,115.27,115.37,114.47,113.61,113.18,112.1,110.93,110.98,111.69,110.98,111.5,111.46,111.62,112.1,112.71,113.48,114.44,114.07,114.31,114.38,115.25,114.58,112.88,113.13,111.88,111.64,111.0,110.03,109.75,109.73,109.18,108.46,108.99,108.81,108.1,108.28,107.06,106.71,106.78,106.63,106.94,107.27,107.61,108.23,108.52,108.91,109.78,109.06,110.99,109.74,109.74,109.82,109.2,108.59,107.96,107.17,106.8,105.91,105.56,105.98,105.6,106.76,106.45,107.0,107.82,108.99,109.07,110.14,110.77,110.14,110.72,111.22,111.52,110.55,110.21,111.59,110.37,109.88,108.74
439,M,True,101.15,99.481,99.64,98.768,97.786,97.372,97.254,96.98,97.821,96.745,96.656,96.726,97.991,98.657,99.233,98.29,100.65,101.21,101.0,102.64,102.15,101.09,100.71,100.58,101.23,100.41,98.714,98.766,98.568,96.251,96.562,98.35,98.0,97.834,98.099,97.731,97.564,98.051,95.827,95.665,94.395,93.609,93.549,92.407,93.875,94.095,91.544,93.566,91.657,92.7,94.036,93.244,93.826,92.613,94.55,92.918,95.571,93.874,97.461,96.43,96.891,94.573,96.624,95.513,97.047,97.766,94.264,97.517,95.556,94.131,95.342,98.898,94.403,97.201,93.626,92.902,93.559,95.401,97.112,96.206
440,M,False,94.573,96.624,95.513,97.047,97.766,94.264,97.517,95.556,94.131,95.342,98.898,94.403,97.201,93.626,92.902,93.559,95.401,97.112,96.206,96.46,96.559,97.554,99.744,98.441,98.392,95.884,96.122,92.992,91.607,91.147,91.878,92.506,91.177,91.464,88.748,92.595,90.372,91.687,92.479,91.542,90.395,91.448,89.344,92.083,89.754,91.423,88.415,90.758,87.435,86.743,88.533,96.526,90.644,95.415,97.198,100.7,101.6,105.77,105.04,104.42,105.23,104.16,103.29,102.65,110.01,109.38,101.58,102.36,102.2,103.44,103.31,103.48,103.22,103.98,105.5,108.39,108.45,108.68,105.28,107.59
441,M,False,98.392,95.884,96.122,92.992,91.607,91.147,91.878,92.506,91.177,91.464,88.748,92.595,90.372,91.687,92.479,91.542,90.395,91.448,89.344,92.083,89.754,91.423,88.415,90.758,87.435,86.743,88.533,96.526,90.644,95.415,97.198,100.7,101.6,105.77,105.04,104.42,105.23,104.16,103.29,102.65,110.01,109.38,101.58,102.36,102.2,103.44,103.31,103.48,103.22,103.98,105.5,108.39,108.45,108.68,105.28,107.59,108.76,110.01,105.35,104.74,102.89,106.28,100.78,99.299,99.373,95.199,105.92,102.36,104.76,102.26,104.86,94.734,97.907,102.02,103.56,100.16,101.59,102.19,100.71,95.707
442,M,False,71.052,65.746,69.823,64.966,59.173,60.572,60.208,56.361,51.281,53.822,54.563,52.512,50.312,51.532,81.204,52.029,50.909,51.874,80.122,89.234,85.837,79.257,50.606,78.864,82.931,85.64,82.791,83.018,85.906,81.918,91.078,75.984,81.612,69.914,90.054,89.017,84.492,95.414,87.862,86.408,66.027,101.68,92.473,86.296,80.656,64.895,62.136,43.901,76.723,38.702,101.05,31.677,0.0,41.02,21.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,M,True,88.746,90.619,90.167,89.479,89.161,88.151,87.571,86.684,86.88,86.283,84.749,84.82,83.902,84.986,84.824,85.566,85.943,87.223,87.117,88.396,89.357,90.505,91.264,90.971,90.619,91.072,90.852,89.991,89.149,88.464,88.036,87.411,87.18,87.265,86.634,86.106,85.56,85.941,85.952,86.308,87.043,87.633,87.321,87.026,87.128,87.306,87.455,87.572,87.516,88.34,88.788,89.42,89.553,90.717,90.995,91.864,92.167,92.237,92.107,92.519,92.823,95.091,95.463,94.876,95.486,95.736,95.087,94.688,93.684,92.799,92.406,92.078,91.639,91.76,91.649,92.8,94.145,95.194,97.205,97.884
