,FLARE_TYPE,COINCIDENCE,d_l_f_21,d_l_f_22,d_l_f_23,d_l_f_24,d_l_f_25,d_l_f_26,d_l_f_27,d_l_f_28,d_l_f_29,d_l_f_30,d_l_f_31,d_l_f_32,d_l_f_33,d_l_f_34,d_l_f_35,d_l_f_36,d_l_f_37,d_l_f_38,d_l_f_39,d_l_f_40,d_l_f_41,d_l_f_42,d_l_f_43,d_l_f_44,d_l_f_45,d_l_f_46,d_l_f_47,d_l_f_48,d_l_f_49,d_l_f_50,d_l_f_51,d_l_f_52,d_l_f_53,d_l_f_54,d_l_f_55,d_l_f_56,d_l_f_57,d_l_f_58,d_l_f_59,d_l_f_60,d_l_f_61,d_l_f_62,d_l_f_63,d_l_f_64,d_l_f_65,d_l_f_66,d_l_f_67,d_l_f_68,d_l_f_69,d_l_f_70,d_l_f_71,d_l_f_72,d_l_f_73,d_l_f_74,d_l_f_75,d_l_f_76,d_l_f_77,d_l_f_78,d_l_f_79,d_l_f_80,d_l_f_81,d_l_f_82,d_l_f_83,d_l_f_84,d_l_f_85,d_l_f_86,d_l_f_87,d_l_f_88,d_l_f_89,d_l_f_90,d_l_f_91,d_l_f_92,d_l_f_93,d_l_f_94,d_l_f_95,d_l_f_96,d_l_f_97,d_l_f_98,d_l_f_99,d_l_f_100
533,C,False,0.0,19.313,20.248,16.334,0.0,0.0,0.0,0.0,19.925,12.207,12.53,0.0,0.0,0.0,13.153,0.0,13.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.083,13.0,13.416,0.0,0.0,0.0,13.892,14.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0623,9.9188,7.0711,7.0711,8.0623,6.0828,8.0623,0.0,10.326,7.0711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,C,False,0.0,36.056,24.413,0.0,35.857,0.0,4.2426,48.508,11.626,49.065,0.0,52.932,18.582,51.026,46.535,104.23,59.104,108.54,82.565,94.041,128.82,146.46,141.46,135.22,113.03,8.5685,98.588,54.579,31.706,65.801,15.028,69.345,120.04,104.59,135.94,105.89,99.978,150.43,147.24,109.79,137.91,135.88,130.36,92.057,29.244,87.912,138.96,218.03,22.235,25.271,28.44,175.61,67.013,126.71,123.88,137.95,124.89,110.68,106.26,82.929,94.079,51.886,72.386,68.193,37.896,25.811,43.649,38.102,26.418,39.598,32.781,40.822,37.927,44.741,53.457,27.23,62.425,69.764,46.896,54.745
535,C,False,759.54,755.55,754.51,753.94,760.52,760.9,756.41,748.07,752.35,750.6,756.56,756.12,759.76,758.0,758.1,759.55,758.72,764.12,761.97,763.16,756.09,756.95,756.84,757.61,761.13,765.1,771.47,769.08,770.24,769.35,769.36,775.34,776.11,773.89,764.98,765.18,766.47,763.57,768.3,764.51,769.59,771.66,773.06,777.32,771.75,776.67,778.61,785.84,784.66,782.59,784.09,783.41,784.0,788.37,790.23,793.16,786.72,786.99,783.89,782.07,782.27,781.36,778.68,773.6,779.51,778.5,779.93,778.36,775.01,779.62,771.78,762.94,773.23,783.15,776.88,771.05,771.66,772.84,772.62,775.96
536,C,False,191.81,190.89,190.01,191.13,190.45,189.36,188.56,186.88,186.89,185.68,184.81,186.57,186.31,188.9,186.8,187.36,187.13,186.96,190.22,189.47,188.15,187.89,188.81,187.76,189.01,188.79,188.94,188.22,190.12,190.09,191.38,190.45,192.04,193.56,193.28,194.78,195.03,195.55,195.34,194.74,194.07,195.43,195.49,195.31,195.2,194.88,194.7,194.56,194.32,194.1,194.37,194.94,195.43,196.1,197.21,196.94,197.73,197.01,197.03,196.1,196.65,196.75,195.45,195.11,196.3,195.99,194.98,197.58,196.74,197.73,197.41,196.97,199.19,199.03,198.62,199.84,199.85,200.8,202.96,203.16
537,C,False,505.32,507.08,498.37,490.73,484.06,484.64,492.57,490.58,490.29,493.84,488.3,491.04,499.13,507.69,512.96,521.9,515.18,507.38,517.55,509.96,514.49,520.06,509.67,508.77,502.88,508.36,504.98,505.12,502.83,505.1,495.82,485.47,490.15,481.1,492.0,492.77,482.59,478.7,483.35,476.73,481.93,480.04,483.54,472.28,462.14,464.09,480.73,478.21,487.42,495.76,494.03,482.49,480.14,485.12,488.8,489.81,487.96,489.96,482.14,474.02,477.91,483.93,492.39,490.23,493.58,500.22,488.01,479.67,478.71,490.18,497.5,479.39,479.83,495.24,519.9,532.28,527.44,523.81,527.69,533.4
538,C,False,193.39,190.58,197.0,197.96,193.8,189.38,182.6,186.54,188.47,185.55,191.21,188.38,191.68,183.94,189.94,189.58,184.47,181.81,180.8,185.03,181.11,180.8,183.38,184.46,183.19,181.94,181.88,182.77,182.57,184.88,182.51,181.28,179.59,179.5,178.65,172.79,172.65,172.86,171.06,169.24,169.02,168.8,169.53,170.2,170.28,171.85,171.3,173.49,171.09,173.75,173.34,177.91,173.9,174.6,175.31,178.27,159.78,150.09,151.45,155.95,156.33,155.11,156.73,159.02,162.43,163.32,159.22,162.01,161.29,160.68,167.92,166.84,168.53,170.12,167.06,182.88,163.86,179.5,178.94,179.93
539,C,False,17.464,18.028,16.725,17.72,19.647,19.647,19.313,19.313,18.788,18.385,18.143,13.153,0.0,0.0,16.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.811,16.492,16.125,0.0,15.033,15.033,15.033,16.031,150.71,146.81,144.35,135.13,136.59,19.027,14.93,14.293,20.891,29.292,27.578,25.24,25.0,20.423,34.468,23.876,31.589,21.861,23.594,0.0,16.106,14.883,17.58,29.272,31.787,35.522,45.2,50.458,68.384,21.442,86.115
540,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.933,62.169,62.169,63.506,63.977,64.405,64.846,66.189,66.189,66.648,66.189,67.298,67.119,68.884,68.476,68.476,69.354,69.354,70.235,71.197,71.589,71.554,71.554,72.897,72.007,72.897,72.897,72.471,73.355,73.355,72.007,73.79,72.897,72.471,73.355,73.824,73.43,73.43,74.431,74.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,C,False,373.62,382.19,382.5,319.21,269.36,396.76,370.68,290.65,248.07,358.74,252.94,261.6,331.56,421.11,419.84,431.8,427.62,436.76,436.32,439.07,443.05,446.32,449.71,452.01,455.78,457.09,462.21,466.32,470.9,471.52,477.85,481.92,486.43,490.49,494.91,512.99,494.29,514.73,528.62,510.43,514.78,519.04,527.71,528.88,530.42,539.99,546.59,544.03,546.68,15.811,14.56,14.866,16.155,14.56,5.9301,105.54,14.036,0.0,13.928,13.435,17.117,13.827,106.1,106.96,107.15,11.705,12.083,14.765,106.57,108.58,107.98,108.1,109.99,109.11,108.21,109.85,108.79,107.86,107.7,108.94
543,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.973,14.257,16.166,15.117,38.626,38.626,35.735,36.288,38.626,38.079,38.484,38.91,39.357,39.825,39.446,38.949,39.962,38.588
544,C,False,294.78,295.15,292.48,295.3,294.62,293.9,293.77,294.94,294.85,297.09,296.55,294.97,294.91,295.32,292.22,292.84,290.69,291.12,291.68,294.75,294.81,295.65,292.73,293.57,294.29,294.65,293.85,290.52,289.1,288.57,290.45,291.94,289.29,292.77,293.14,291.59,291.17,291.4,289.27,288.51,287.22,288.0,288.24,286.59,287.78,290.44,287.53,283.42,285.15,289.32,288.44,289.81,291.21,289.45,286.64,287.48,288.11,287.64,286.62,287.33,286.44,285.89,285.83,283.42,285.38,287.73,287.96,288.12,285.33,283.62,284.99,283.3,283.76,286.83,286.71,285.07,284.63,285.82,286.84,288.05
545,C,False,327.07,331.31,316.77,319.79,283.21,285.08,283.57,293.71,279.48,278.23,284.9,275.03,277.23,265.68,263.04,265.05,264.56,264.25,355.91,266.01,265.28,263.05,261.54,259.44,259.24,259.14,256.71,256.76,261.43,261.67,260.52,260.61,258.08,258.23,262.42,263.86,264.36,263.63,260.27,259.57,262.44,264.53,262.68,359.43,1695.8,1691.5,1690.8,1688.8,1693.3,1694.0,1692.3,1696.9,1692.8,1687.0,1681.5,1689.8,1682.9,1680.5,1673.3,1671.0,1674.5,1665.5,1666.5,1659.7,1658.8,1645.5,1639.9,1642.6,1634.7,1629.7,1638.8,1615.3,1612.9,1644.2,1613.7,1619.3,397.47,331.07,1588.0,1599.4
546,C,False,52.235,51.882,52.01,52.108,52.677,55.141,53.86,54.607,54.394,55.747,55.666,55.91,57.162,58.102,57.513,58.212,59.176,58.677,60.244,60.906,61.853,60.929,60.661,62.088,62.419,63.663,64.403,66.782,66.488,67.136,70.123,69.9,69.666,72.2,72.803,74.461,74.45,75.06,76.72,76.224,76.673,77.944,79.569,79.91,79.94,81.282,82.733,82.663,82.671,82.979,83.888,85.097,84.801,84.139,85.534,85.224,87.601,87.421,86.404,87.378,87.435,87.754,87.822,87.827,88.171,87.374,87.799,89.199,89.492,90.056,90.966,91.831,92.376,92.876,91.635,91.932,91.843,91.162,93.74,93.586
547,C,False,114.87,122.54,116.1,115.52,112.99,110.23,110.58,110.83,114.4,113.79,132.03,128.17,130.87,133.08,131.44,128.69,127.19,128.51,128.75,131.13,131.93,130.01,135.34,138.3,132.95,138.02,138.1,141.22,144.77,145.25,147.86,148.98,144.63,144.84,148.98,146.27,148.4,148.11,150.98,150.47,151.1,150.05,146.32,143.28,144.66,141.49,143.58,139.77,145.03,145.69,144.05,141.7,144.38,146.64,149.75,148.0,142.99,141.29,138.53,139.46,139.29,136.4,141.97,144.06,144.77,145.79,146.35,151.0,151.15,152.85,153.56,156.51,160.73,159.21,157.08,155.12,157.5,154.56,155.69,155.69
548,C,False,956.75,961.39,963.75,962.62,962.57,959.5,963.82,962.92,964.32,960.56,968.06,970.25,968.58,969.53,971.96,972.92,966.33,967.38,967.91,966.26,962.46,960.54,959.02,961.49,960.37,959.72,957.66,956.84,958.62,962.69,961.86,963.49,959.24,957.91,960.36,959.05,955.48,952.56,950.72,951.68,954.9,951.22,949.27,947.77,950.63,949.35,950.89,955.86,955.18,957.22,956.96,957.22,957.01,955.37,954.66,954.01,950.59,950.78,951.98,948.73,947.14,942.18,939.19,939.64,940.4,939.26,935.5,931.79,933.32,934.06,933.31,931.92,928.94,929.03,925.66,924.32,926.12,926.8,924.12,923.29
549,C,False,600.8,144.88,151.69,526.5,526.6,526.54,525.69,524.55,524.05,524.81,128.58,527.03,538.09,542.35,546.31,546.86,547.74,547.58,546.96,548.34,546.8,546.95,545.87,543.88,544.21,543.84,543.98,543.97,545.25,546.38,545.49,548.22,547.57,546.66,549.55,549.16,549.55,549.23,551.52,553.95,561.56,573.1,586.72,595.91,596.14,595.69,596.63,598.96,596.09,596.58,592.61,591.96,593.47,590.05,590.72,585.86,584.41,582.76,575.81,574.29,568.34,565.25,557.63,552.76,551.02,556.14,551.07,547.85,541.28,539.69,537.6,531.71,528.9,521.68,517.01,515.78,510.95,508.73,505.9,505.8
550,C,False,330.94,330.76,330.08,330.4,330.59,332.13,331.24,330.73,331.04,331.67,332.54,332.89,332.6,333.83,334.64,334.63,333.97,335.3,335.6,335.27,335.14,336.91,337.53,337.54,337.42,338.49,339.24,340.42,340.63,340.44,340.75,343.51,343.05,343.35,343.14,343.45,344.79,345.87,344.66,345.58,345.25,345.26,344.1,345.34,345.93,346.16,345.77,346.56,347.14,348.38,349.54,350.3,350.99,350.41,350.48,349.69,348.98,350.7,350.8,350.41,350.52,350.28,351.74,353.14,353.41,352.73,354.95,354.68,354.21,354.98,354.88,355.19,354.54,353.21,354.9,355.33,356.35,357.1,358.36,357.47
551,C,False,22.016,22.847,22.204,21.99,21.632,21.499,22.784,23.084,21.894,21.699,20.949,20.483,19.385,20.938,20.839,21.99,22.443,21.442,20.869,21.126,21.042,21.176,21.36,20.951,20.777,21.054,21.127,20.773,19.809,19.414,19.701,19.129,15.331,20.377,20.345,20.32,20.551,19.913,20.118,19.576,18.838,16.36,15.315,15.535,15.594,15.857,15.458,15.757,15.08,15.365,16.165,16.418,15.306,15.19,15.553,15.703,15.538,15.956,16.317,16.438,16.411,16.271,15.953,17.142,16.334,16.215,17.082,17.25,17.24,17.629,16.914,16.996,17.744,17.288,18.043,18.305,17.948,17.946,16.874,16.819
552,C,False,669.01,669.96,680.72,692.94,701.42,688.52,702.69,703.87,629.27,721.6,724.33,707.64,611.64,703.16,725.01,711.56,702.26,733.3,705.01,744.92,735.02,734.39,761.02,741.53,745.59,686.47,780.93,785.11,699.06,773.82,713.24,789.14,567.18,584.68,751.94,536.6,433.62,592.33,433.8,781.84,803.28,800.43,809.0,701.3,781.88,789.79,720.14,705.99,571.12,530.39,539.72,536.23,512.83,474.49,433.62,487.01,653.82,521.24,638.42,513.79,456.69,506.41,485.42,523.82,407.47,435.87,476.47,429.88,497.69,481.22,524.3,790.27,750.25,610.22,521.92,483.03,530.99,486.59,417.64,464.81
553,C,False,171.33,176.28,175.09,179.18,177.14,174.5,174.61,171.75,167.91,170.16,168.94,169.82,169.83,174.91,172.74,173.58,172.91,172.7,172.74,171.85,165.32,167.77,167.27,170.23,165.15,161.03,161.6,153.79,167.27,157.23,165.67,167.0,164.76,161.92,160.34,160.76,166.14,167.09,168.42,168.11,169.59,170.04,171.74,172.48,174.09,177.31,176.22,175.97,179.47,181.15,180.26,179.12,177.64,178.44,178.21,171.76,172.36,170.74,169.45,166.12,168.35,167.18,167.35,171.71,170.14,168.52,169.26,170.43,171.12,165.94,166.79,166.06,165.33,164.65,165.52,164.0,164.82,165.3,161.7,159.66
554,C,False,320.33,322.0,321.68,326.76,330.24,335.24,324.24,317.32,322.02,317.05,335.9,335.89,336.56,336.35,332.92,331.98,332.1,333.22,333.32,333.18,333.09,323.59,326.14,326.6,325.92,334.96,336.73,331.43,330.1,326.72,327.0,324.79,326.94,328.56,326.69,328.16,330.05,328.74,326.94,323.85,322.77,324.65,322.71,324.28,326.05,327.11,328.24,325.02,326.46,328.03,318.03,312.97,286.82,244.83,249.37,293.14,258.79,253.42,244.28,275.96,269.19,256.48,252.89,243.47,238.7,242.51,262.99,260.58,243.24,236.85,231.07,230.48,236.5,237.59,234.94,232.43,234.95,241.52,229.87,236.91
555,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.82,0.0,177.88,256.48,257.8,156.26,87.464,88.391,88.391,261.36,168.09,128.7,66.189,96.943,98.285,102.08,96.817,78.974,73.85,77.509,89.684,79.076,81.302,93.559,84.906,87.241,85.755,88.51,90.382,91.449,93.45,93.295,94.154,96.767,97.393,97.029,98.584,99.185,100.55,100.82,101.03,101.14,100.6,103.0,103.52,102.5,102.71,103.65,104.67,105.45,106.13,107.79
556,C,False,131.24,130.64,131.47,131.47,131.69,132.61,132.91,132.87,134.62,135.01,134.75,135.8,135.86,135.74,135.91,135.82,136.74,136.74,136.74,136.87,137.72,137.63,138.75,139.94,138.85,140.16,141.5,144.42,145.03,145.52,146.73,147.71,148.58,146.13,145.87,146.81,147.78,150.87,150.06,149.16,149.85,149.5,151.15,151.61,152.8,154.12,153.54,153.33,153.12,153.43,154.55,154.81,156.16,155.63,156.21,155.83,156.56,157.33,157.65,158.93,158.24,158.44,160.82,160.45,160.43,162.6,162.81,162.57,161.55,154.5,152.15,154.59,156.01,154.47,155.57,158.49,153.17,153.82,154.29,153.91
557,C,False,413.71,408.51,407.82,412.18,416.45,416.35,416.16,406.14,418.34,405.26,397.93,398.59,392.81,385.37,395.53,409.58,402.88,404.09,406.55,398.46,401.23,398.66,397.42,396.17,400.4,394.91,402.84,400.22,394.47,395.63,391.83,388.04,390.1,397.06,390.6,392.31,400.42,398.99,389.91,388.49,387.47,381.14,393.5,386.6,388.03,392.71,395.26,395.32,393.02,386.95,388.92,383.4,381.3,382.49,380.23,375.03,375.95,375.21,377.21,376.56,374.59,377.17,373.87,376.08,378.73,382.8,386.78,378.62,377.86,376.46,375.32,376.02,379.89,378.51,378.28,379.92,377.9,376.15,378.82,378.97
558,C,False,153.03,152.52,153.15,152.43,152.69,150.68,163.28,165.23,164.98,165.24,166.64,166.53,166.91,167.65,168.32,168.11,169.66,171.36,171.43,172.64,173.59,172.26,169.58,169.01,168.98,170.2,170.12,171.72,172.7,172.6,171.24,170.86,168.5,169.57,169.99,169.95,170.4,171.72,173.39,172.38,173.1,173.65,173.11,172.26,172.56,172.16,171.01,173.1,172.64,173.78,174.73,174.54,174.67,176.69,179.15,181.88,181.55,182.37,185.27,186.75,186.14,188.18,189.71,191.5,190.89,190.89,190.71,193.68,193.94,193.78,195.59,197.99,198.07,200.93,199.5,201.87,202.34,202.73,203.72,199.74
559,C,False,650.32,645.09,646.78,650.03,659.46,666.07,665.11,664.35,662.52,665.11,670.62,666.74,662.16,665.71,666.47,663.97,670.89,672.88,671.12,679.8,683.1,684.13,688.78,687.58,691.76,692.36,691.68,694.9,692.33,693.13,692.58,690.92,692.85,694.33,691.63,690.23,690.37,686.14,688.13,682.19,685.11,682.86,686.13,689.06,690.55,693.97,692.27,691.53,696.74,689.76,695.58,702.03,700.46,701.2,704.66,704.45,704.78,704.3,698.52,698.7,698.92,701.84,698.68,695.31,690.7,689.89,691.45,694.61,692.98,701.44,698.7,702.04,701.72,701.91,701.05,705.55,709.75,709.89,715.19,715.15
560,C,False,36.688,35.171,35.171,35.171,35.171,35.171,36.139,35.171,36.139,36.139,36.139,36.139,35.171,34.928,34.928,34.928,34.928,34.928,34.928,35.903,35.903,34.928,36.139,35.693,33.956,34.928,35.903,34.928,34.928,35.903,36.139,36.139,35.903,34.928,34.777,34.781,33.678,32.408,31.994,31.255,31.202,32.553,34.468,476.75,34.364,495.47,458.55,482.64,486.01,393.0,466.93,435.22,440.74,422.09,412.41,409.74,402.16,389.84,365.44,412.84,405.28,419.25,380.92,368.0,360.02,370.24,375.52,381.0,374.01,358.91,344.54,353.82,346.7,360.46,253.67,348.65,250.29,234.01,265.05,151.75
561,C,False,143.62,139.26,142.47,146.04,148.09,147.71,147.62,141.5,144.58,162.38,161.08,164.97,166.49,167.46,166.08,168.89,169.9,170.69,172.03,173.34,170.68,172.45,176.28,177.83,178.31,179.43,179.57,178.75,181.64,181.33,181.81,179.07,179.78,179.56,177.19,177.25,179.04,179.05,178.81,177.9,178.21,178.53,180.1,179.25,177.86,178.09,177.47,178.57,176.23,176.43,178.3,179.55,180.44,179.38,175.99,174.66,175.61,176.24,172.17,170.89,169.8,168.32,168.17,167.08,164.27,164.32,160.16,164.06,163.34,163.07,161.7,161.76,159.27,160.16,163.2,154.97,153.87,151.47,151.68,151.92
562,C,False,225.43,401.96,229.86,228.69,228.65,226.14,448.7,446.28,454.29,465.33,477.9,401.61,411.0,487.47,505.19,490.45,476.06,207.84,205.11,211.43,371.68,515.41,558.46,571.99,622.8,579.25,565.34,538.54,573.99,609.9,474.28,459.73,185.71,185.29,458.14,494.63,458.21,440.16,170.82,448.01,387.03,153.49,258.47,467.42,610.8,453.21,543.47,604.03,513.48,564.51,610.83,581.09,145.42,147.74,148.28,146.58,527.48,499.07,157.06,498.83,491.03,517.42,529.95,167.64,144.09,146.84,153.68,558.02,574.04,536.53,622.44,570.15,580.12,162.09,156.96,458.08,164.68,514.47,512.54,157.7
563,C,False,662.16,665.71,666.47,663.97,670.89,672.88,671.12,679.8,683.1,684.13,688.78,687.58,691.76,692.36,691.68,694.9,692.33,693.13,692.58,690.92,692.85,694.33,691.63,690.23,690.37,686.14,688.13,682.19,685.11,682.86,686.13,689.06,690.55,693.97,692.27,691.53,696.74,689.76,695.58,702.03,700.46,701.2,704.66,704.45,704.78,704.3,698.52,698.7,698.92,701.84,698.68,695.31,690.7,689.89,691.45,694.61,692.98,701.44,698.7,702.04,701.72,701.91,701.05,705.55,709.75,709.89,715.19,715.15,720.97,720.89,719.83,718.77,717.99,721.55,724.96,725.98,724.56,723.06,719.87,721.91
564,C,False,236.65,238.09,240.08,242.42,238.98,240.58,244.81,241.89,246.88,245.7,248.55,247.78,245.19,245.58,247.35,250.01,250.21,251.28,248.71,244.11,242.74,241.29,239.08,238.58,239.06,242.32,241.74,238.81,237.69,234.68,235.88,237.1,234.23,237.12,239.27,235.46,233.73,234.98,233.04,230.61,234.29,235.98,233.92,235.59,235.03,236.02,236.41,235.27,236.49,235.84,234.06,235.01,231.76,236.28,236.41,241.2,243.83,248.75,250.87,250.46,254.06,251.51,249.68,258.05,255.65,251.16,252.8,250.67,250.94,246.82,246.48,248.2,246.2,246.47,243.77,245.01,244.58,247.59,251.84,249.84
565,C,False,1338.2,1341.2,1342.0,1338.1,1335.6,1339.4,1338.1,1337.3,1337.0,1341.3,1347.2,1349.3,1349.1,1347.3,1348.4,1345.5,1349.2,1348.4,1350.4,1353.5,1352.8,1352.5,1354.5,1354.5,1355.8,1354.9,1353.9,1352.3,1348.3,1348.4,1349.7,1347.5,1349.0,1350.7,1345.4,1346.1,1348.2,1348.9,1347.3,1349.4,1345.4,1346.8,1344.3,1346.0,1341.1,1341.6,1344.7,1344.5,1341.2,1339.7,1336.5,1338.8,1336.9,1336.2,1332.8,1331.9,1335.3,1331.3,1332.0,1334.1,1336.3,1334.5,1336.0,1339.2,1336.6,1332.8,1335.7,1335.6,1334.3,1334.9,1333.3,1330.2,1333.0,1330.1,1323.6,1325.0,1326.3,1318.7,1316.9,1312.1
566,C,False,232.36,234.53,233.43,234.64,235.7,236.54,237.61,238.34,236.31,236.68,238.45,242.0,242.52,242.24,242.36,242.23,242.7,243.91,243.89,243.56,243.9,245.69,245.83,245.51,246.47,245.37,242.02,236.58,232.03,231.9,232.1,233.87,234.36,233.82,232.84,233.34,234.9,236.38,235.41,235.86,239.62,240.58,239.79,240.6,241.11,245.85,247.34,249.24,254.72,257.32,254.28,246.93,249.4,248.01,252.09,250.04,256.43,261.0,261.9,263.3,264.13,261.43,260.66,259.17,260.36,260.02,259.99,262.13,261.02,258.91,260.11,260.06,261.4,259.48,258.36,261.43,260.45,252.59,252.78,254.73
567,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,11.314,0.0,0.0,0.0,0.0,22.472,21.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.817,10.817,10.817,10.0,11.662,10.817,10.63,22.925,13.952,23.544,23.537,22.233,11.18,12.083,12.042,18.868,19.599,11.404,12.085,11.396,18.456,20.096,25.239,23.854,21.095,21.095,20.591,0.0,21.471,21.471,21.058,20.706,19.624,20.591,20.591,21.471,21.954,23.324,23.324,23.324,23.448,23.931
568,C,False,761.75,618.09,571.61,588.32,562.64,543.77,552.02,439.6,416.73,431.62,399.08,449.76,489.12,464.3,448.57,460.98,465.27,341.98,410.12,394.12,416.07,406.48,347.02,492.4,476.54,500.65,414.79,338.8,371.71,344.59,387.24,273.61,533.83,352.6,464.51,336.01,422.94,405.9,298.43,455.31,319.35,305.23,572.1,606.51,378.71,446.47,383.91,411.93,424.09,512.55,523.72,479.19,392.29,438.2,404.96,427.99,348.79,456.93,341.15,312.35,293.59,395.76,266.72,391.94,279.38,383.59,366.88,339.84,408.83,306.81,268.33,391.28,290.14,267.17,370.4,304.37,272.0,338.0,275.83,263.64
569,C,False,73.335,74.33,83.915,84.451,84.808,84.588,90.903,88.847,67.193,75.693,71.559,77.588,58.792,72.639,62.957,67.254,81.114,67.308,61.364,59.795,64.416,67.074,64.051,67.179,66.991,67.861,65.285,68.172,71.391,75.912,77.598,77.074,83.579,86.738,89.504,88.912,88.505,90.416,91.701,91.691,92.437,91.363,92.544,92.536,92.801,96.464,96.919,102.31,101.85,104.07,107.25,107.93,108.15,109.2,107.78,101.57,101.98,102.48,103.06,102.3,106.14,113.33,105.46,105.87,104.79,106.33,106.07,108.51,109.0,106.05,111.17,109.03,130.56,131.34,132.08,131.73,133.29,133.26,134.75,134.47
570,C,False,55.57,58.351,150.64,147.98,180.41,138.68,180.51,231.85,242.64,275.25,253.4,259.88,278.45,269.49,266.36,248.05,204.44,238.04,254.31,303.7,291.53,307.89,306.74,310.3,313.13,312.34,318.94,329.86,330.81,338.36,343.18,355.03,349.7,359.39,357.51,366.03,361.43,370.73,371.19,362.76,365.12,362.15,370.99,367.54,370.92,366.19,373.4,379.16,378.45,379.97,385.45,387.1,402.22,413.99,421.74,432.77,438.41,436.54,455.04,471.2,464.98,454.04,479.48,490.39,485.88,468.41,473.5,496.48,489.16,489.55,480.6,500.32,515.44,508.58,493.23,493.87,493.57,519.22,502.65,519.79
571,C,False,88.174,82.037,81.806,82.793,80.834,77.951,71.669,73.574,68.458,66.63,68.05,68.642,64.103,62.403,62.378,60.314,59.068,60.938,60.737,59.195,63.985,68.667,61.421,65.441,65.789,62.853,58.189,60.241,62.855,61.55,61.181,64.09,59.36,59.209,60.298,70.664,72.405,62.474,65.933,55.8,69.694,169.97,64.002,166.91,65.992,68.044,58.594,54.973,55.857,52.609,51.593,56.656,56.844,53.376,52.04,55.489,51.654,64.45,56.692,50.912,58.196,56.143,51.052,58.758,54.444,53.915,44.494,57.199,55.883,57.695,49.619,54.333,60.07,51.119,49.835,51.977,58.388,57.749,51.158,56.639
572,C,False,223.79,225.55,224.56,227.2,228.48,227.51,229.78,233.87,233.54,234.53,234.28,236.5,235.15,234.07,236.85,237.62,240.25,243.75,244.04,248.7,247.79,245.67,243.98,244.94,247.01,246.76,246.48,247.08,246.28,248.65,251.0,250.85,253.66,246.8,257.84,255.69,255.12,257.45,254.26,255.29,257.18,259.05,259.02,261.04,264.76,265.3,257.56,264.24,270.31,272.11,272.56,273.27,269.06,274.37,275.37,274.67,273.95,273.3,270.91,278.64,280.79,275.3,270.98,275.32,279.43,282.81,284.14,282.94,281.94,285.08,287.79,290.93,288.65,291.13,291.25,295.55,294.66,299.52,294.83,298.64
