,FLARE_TYPE,COINCIDENCE,TOTUSJZ_1,TOTUSJZ_2,TOTUSJZ_3,TOTUSJZ_4,TOTUSJZ_5,TOTUSJZ_6,TOTUSJZ_7,TOTUSJZ_8,TOTUSJZ_9,TOTUSJZ_10,TOTUSJZ_11,TOTUSJZ_12,TOTUSJZ_13,TOTUSJZ_14,TOTUSJZ_15,TOTUSJZ_16,TOTUSJZ_17,TOTUSJZ_18,TOTUSJZ_19,TOTUSJZ_20,TOTUSJZ_21,TOTUSJZ_22,TOTUSJZ_23,TOTUSJZ_24,TOTUSJZ_25,TOTUSJZ_26,TOTUSJZ_27,TOTUSJZ_28,TOTUSJZ_29,TOTUSJZ_30,TOTUSJZ_31,TOTUSJZ_32,TOTUSJZ_33,TOTUSJZ_34,TOTUSJZ_35,TOTUSJZ_36,TOTUSJZ_37,TOTUSJZ_38,TOTUSJZ_39,TOTUSJZ_40,TOTUSJZ_41,TOTUSJZ_42,TOTUSJZ_43,TOTUSJZ_44,TOTUSJZ_45,TOTUSJZ_46,TOTUSJZ_47,TOTUSJZ_48,TOTUSJZ_49,TOTUSJZ_50,TOTUSJZ_51,TOTUSJZ_52,TOTUSJZ_53,TOTUSJZ_54,TOTUSJZ_55
1043,B,False,9598700000000.0,9047700000000.0,9286100000000.0,9154900000000.0,9414700000000.0,9585000000000.0,9022700000000.0,8718700000000.0,8785700000000.0,8896200000000.0,8994700000000.0,9089100000000.0,8952800000000.0,9036200000000.0,8733900000000.0,8535100000000.0,8820100000000.0,8856000000000.0,8725400000000.0,8481300000000.0,8645200000000.0,8261900000000.0,8453600000000.0,8380800000000.0,8309600000000.0,8480200000000.0,8615900000000.0,8608000000000.0,8855400000000.0,8858700000000.0,9012300000000.0,8571400000000.0,8707200000000.0,8714300000000.0,9019600000000.0,9388100000000.0,9282000000000.0,9303200000000.0,9662600000000.0,9513700000000.0,9731700000000.0,9512000000000.0,9728900000000.0,9627900000000.0,9428200000000.0,9243100000000.0,9121600000000.0,9098200000000.0,9127300000000.0,8799600000000.0,8788300000000.0,8538700000000.0,8522200000000.0,8643800000000.0,8562000000000.0
1044,B,False,631670000000.0,558710000000.0,531750000000.0,467050000000.0,456430000000.0,542490000000.0,578760000000.0,524340000000.0,480050000000.0,526950000000.0,533240000000.0,499140000000.0,520620000000.0,545900000000.0,589850000000.0,588880000000.0,562690000000.0,548960000000.0,600840000000.0,610630000000.0,634710000000.0,744730000000.0,826670000000.0,832290000000.0,913870000000.0,919110000000.0,839140000000.0,813440000000.0,727820000000.0,679140000000.0,721550000000.0,653590000000.0,644650000000.0,633310000000.0,639140000000.0,711040000000.0,650020000000.0,682480000000.0,711150000000.0,693420000000.0,676950000000.0,800080000000.0,777000000000.0,754740000000.0,757490000000.0,763990000000.0,773690000000.0,806030000000.0,865950000000.0,844320000000.0,850820000000.0,856780000000.0,995030000000.0,1047300000000.0,975280000000.0
1045,B,False,9828100000000.0,9903100000000.0,9649000000000.0,10072000000000.0,10074000000000.0,10170000000000.0,10170000000000.0,10022000000000.0,9991100000000.0,10056000000000.0,10176000000000.0,10123000000000.0,9694800000000.0,9987700000000.0,9969800000000.0,10346000000000.0,10432000000000.0,10112000000000.0,10012000000000.0,10214000000000.0,10159000000000.0,10076000000000.0,10285000000000.0,9998500000000.0,9857600000000.0,9716500000000.0,9909500000000.0,9781400000000.0,9580400000000.0,9800100000000.0,9818700000000.0,9646200000000.0,9991800000000.0,10062000000000.0,10028000000000.0,10210000000000.0,9946900000000.0,10114000000000.0,9992300000000.0,10083000000000.0,10278000000000.0,10583000000000.0,10512000000000.0,10739000000000.0,10549000000000.0,10255000000000.0,10189000000000.0,9686500000000.0,9642000000000.0,9907000000000.0,9710200000000.0,9840800000000.0,9830300000000.0,10059000000000.0,10097000000000.0
1046,B,False,3178600000000.0,3165900000000.0,3259400000000.0,3360700000000.0,3378000000000.0,3373000000000.0,3416200000000.0,3415400000000.0,3259800000000.0,3215800000000.0,3218900000000.0,3348400000000.0,3264600000000.0,3271100000000.0,3221700000000.0,3306900000000.0,3248800000000.0,3362600000000.0,3305800000000.0,3325000000000.0,3196400000000.0,3322700000000.0,3115600000000.0,3237600000000.0,3065000000000.0,3114800000000.0,3046600000000.0,3187600000000.0,3291200000000.0,3236600000000.0,3558400000000.0,3439400000000.0,3469400000000.0,3489200000000.0,3499500000000.0,3659900000000.0,3605400000000.0,3533200000000.0,3662000000000.0,3787400000000.0,3597900000000.0,3446300000000.0,3364900000000.0,3301400000000.0,3352500000000.0,3424200000000.0,3281300000000.0,3328900000000.0,3363800000000.0,3517800000000.0,3339300000000.0,3286000000000.0,3265400000000.0,3325400000000.0,3494200000000.0
1047,B,True,18578000000000.0,18568000000000.0,18563000000000.0,18683000000000.0,18249000000000.0,18387000000000.0,18447000000000.0,18429000000000.0,18258000000000.0,18543000000000.0,18384000000000.0,18355000000000.0,18035000000000.0,18300000000000.0,18364000000000.0,18231000000000.0,18277000000000.0,18490000000000.0,18330000000000.0,18343000000000.0,18089000000000.0,17836000000000.0,17722000000000.0,17923000000000.0,17834000000000.0,17958000000000.0,17664000000000.0,17950000000000.0,17582000000000.0,17934000000000.0,17679000000000.0,17586000000000.0,17678000000000.0,17840000000000.0,18143000000000.0,17957000000000.0,17948000000000.0,17452000000000.0,17054000000000.0,17254000000000.0,17359000000000.0,17212000000000.0,16860000000000.0,16834000000000.0,16791000000000.0,16694000000000.0,16279000000000.0,16594000000000.0,16993000000000.0,16935000000000.0,16701000000000.0,17014000000000.0,16738000000000.0,16605000000000.0,16821000000000.0
1048,B,False,2997500000000.0,3424700000000.0,3197700000000.0,3002000000000.0,3304900000000.0,3787300000000.0,3662700000000.0,3734800000000.0,3794900000000.0,3855700000000.0,3885500000000.0,4177100000000.0,4295000000000.0,4348500000000.0,4505000000000.0,4800500000000.0,4582200000000.0,4662000000000.0,4628300000000.0,4375400000000.0,4301600000000.0,4659900000000.0,4493700000000.0,4684500000000.0,4524100000000.0,4559100000000.0,4680600000000.0,4893800000000.0,5144100000000.0,5116600000000.0,5209600000000.0,5024900000000.0,5082400000000.0,4977700000000.0,5076800000000.0,5173300000000.0,4945000000000.0,5030800000000.0,5277900000000.0,5218500000000.0,4933400000000.0,4967500000000.0,5030600000000.0,4814100000000.0,4532100000000.0,4770600000000.0,4488300000000.0,4648400000000.0,4835900000000.0,4913900000000.0,4681100000000.0,4856500000000.0,4792000000000.0,4793400000000.0,4912300000000.0
1049,B,False,11215000000000.0,10871000000000.0,11221000000000.0,10956000000000.0,11054000000000.0,10761000000000.0,10365000000000.0,10843000000000.0,10690000000000.0,10577000000000.0,10702000000000.0,10491000000000.0,10545000000000.0,10968000000000.0,10654000000000.0,10959000000000.0,10631000000000.0,10859000000000.0,10616000000000.0,10705000000000.0,10877000000000.0,11006000000000.0,11031000000000.0,11166000000000.0,11361000000000.0,10997000000000.0,11134000000000.0,11220000000000.0,11036000000000.0,10721000000000.0,10777000000000.0,10805000000000.0,10632000000000.0,10791000000000.0,10883000000000.0,10833000000000.0,10857000000000.0,10291000000000.0,10376000000000.0,10511000000000.0,10580000000000.0,10501000000000.0,10610000000000.0,10334000000000.0,10042000000000.0,10324000000000.0,10695000000000.0,10848000000000.0,10911000000000.0,11126000000000.0,11241000000000.0,11945000000000.0,12215000000000.0,12060000000000.0,12052000000000.0
1050,B,False,12625000000000.0,12486000000000.0,12308000000000.0,12377000000000.0,12364000000000.0,12018000000000.0,12347000000000.0,12342000000000.0,12385000000000.0,12322000000000.0,12556000000000.0,12593000000000.0,12533000000000.0,12501000000000.0,12185000000000.0,12471000000000.0,12656000000000.0,12492000000000.0,12193000000000.0,12257000000000.0,12216000000000.0,12337000000000.0,12341000000000.0,12439000000000.0,12541000000000.0,12769000000000.0,12676000000000.0,12924000000000.0,13149000000000.0,12974000000000.0,12677000000000.0,12308000000000.0,12230000000000.0,12491000000000.0,12405000000000.0,12582000000000.0,12014000000000.0,11965000000000.0,12074000000000.0,12236000000000.0,11968000000000.0,12019000000000.0,11787000000000.0,11935000000000.0,12146000000000.0,12190000000000.0,12316000000000.0,12363000000000.0,12666000000000.0,12600000000000.0,12552000000000.0,12892000000000.0,13046000000000.0,12645000000000.0,13059000000000.0
1051,B,False,19946000000000.0,19260000000000.0,19495000000000.0,19576000000000.0,19207000000000.0,19994000000000.0,19751000000000.0,19689000000000.0,19615000000000.0,20628000000000.0,21210000000000.0,21905000000000.0,22204000000000.0,22451000000000.0,22161000000000.0,21847000000000.0,21843000000000.0,20682000000000.0,20039000000000.0,19892000000000.0,19597000000000.0,19213000000000.0,18860000000000.0,18581000000000.0,18445000000000.0,18133000000000.0,18258000000000.0,18478000000000.0,18094000000000.0,18259000000000.0,18181000000000.0,18566000000000.0,18090000000000.0,18215000000000.0,18436000000000.0,18198000000000.0,18261000000000.0,18289000000000.0,18698000000000.0,18965000000000.0,19179000000000.0,19201000000000.0,19862000000000.0,19917000000000.0,20478000000000.0,20838000000000.0,20220000000000.0,20326000000000.0,19135000000000.0,18554000000000.0,17046000000000.0,15922000000000.0,15630000000000.0,15758000000000.0,15766000000000.0
1052,B,False,2559800000000.0,2555600000000.0,2808100000000.0,2806000000000.0,2802000000000.0,2844200000000.0,2802800000000.0,2767300000000.0,2761300000000.0,2580500000000.0,2551100000000.0,2476000000000.0,2552800000000.0,2457700000000.0,2551000000000.0,2564100000000.0,2575400000000.0,2739000000000.0,2712100000000.0,2830700000000.0,2928400000000.0,2922900000000.0,2791900000000.0,2800300000000.0,2684100000000.0,2895300000000.0,2912000000000.0,2893000000000.0,2973300000000.0,2878000000000.0,2979900000000.0,2966100000000.0,2833500000000.0,2880400000000.0,2809500000000.0,2801900000000.0,2880400000000.0,2851800000000.0,2771600000000.0,2906600000000.0,2904100000000.0,2958300000000.0,2894900000000.0,2909500000000.0,2843200000000.0,2764900000000.0,2719500000000.0,2752700000000.0,2718800000000.0,2832200000000.0,2938800000000.0,2737100000000.0,2936300000000.0,3118300000000.0,3200400000000.0
1053,B,True,3904900000000.0,4121400000000.0,4200600000000.0,4063700000000.0,4152400000000.0,4042000000000.0,4114200000000.0,4284100000000.0,4268700000000.0,4300100000000.0,4395200000000.0,4165600000000.0,4002400000000.0,4384400000000.0,4390600000000.0,4201200000000.0,3979200000000.0,4232000000000.0,4256100000000.0,4648100000000.0,4827900000000.0,4957700000000.0,4858500000000.0,4905000000000.0,4800300000000.0,4786100000000.0,4879800000000.0,5041900000000.0,5009800000000.0,5106200000000.0,5149000000000.0,5395700000000.0,5434600000000.0,5707500000000.0,5994500000000.0,5906200000000.0,6115400000000.0,6306200000000.0,6659600000000.0,6597500000000.0,6514500000000.0,6629800000000.0,6306600000000.0,6106300000000.0,6087100000000.0,5994800000000.0,6066600000000.0,6095300000000.0,6168900000000.0,5811300000000.0,5692300000000.0,5790100000000.0,5886600000000.0,5885900000000.0,5937000000000.0
1054,B,False,10537000000000.0,10333000000000.0,10307000000000.0,10191000000000.0,10055000000000.0,9895800000000.0,9816500000000.0,10007000000000.0,10104000000000.0,10197000000000.0,10410000000000.0,10541000000000.0,10492000000000.0,10413000000000.0,10623000000000.0,10404000000000.0,10254000000000.0,10449000000000.0,10148000000000.0,9808800000000.0,9696000000000.0,9412200000000.0,9156500000000.0,9051100000000.0,8933800000000.0,9155400000000.0,9248800000000.0,9179900000000.0,9403400000000.0,9169900000000.0,9129800000000.0,9328300000000.0,9544000000000.0,9626800000000.0,9732600000000.0,9757800000000.0,9872800000000.0,9979200000000.0,10366000000000.0,10567000000000.0,10301000000000.0,10646000000000.0,10167000000000.0,9703100000000.0,9729100000000.0,9576800000000.0,8833800000000.0,8254500000000.0,8696300000000.0,8373900000000.0,8526500000000.0,8463000000000.0,8242600000000.0,8224000000000.0,8038200000000.0
1055,B,False,9134700000000.0,9008000000000.0,8831300000000.0,8958800000000.0,8731000000000.0,8843100000000.0,8703900000000.0,8478400000000.0,8527800000000.0,8814600000000.0,8676100000000.0,8656300000000.0,8654700000000.0,8428900000000.0,8858300000000.0,8724500000000.0,8885400000000.0,8748600000000.0,8861700000000.0,8902900000000.0,8720700000000.0,8721000000000.0,8686700000000.0,8378600000000.0,8335200000000.0,8069000000000.0,8179300000000.0,8091800000000.0,7988500000000.0,8099700000000.0,8260400000000.0,7901900000000.0,7918200000000.0,7704000000000.0,7636700000000.0,23562000000000.0,24225000000000.0,7888400000000.0,8082300000000.0,7951800000000.0,8087100000000.0,8186400000000.0,8298900000000.0,8361400000000.0,8711100000000.0,8662600000000.0,8639400000000.0,8784800000000.0,8747200000000.0,8805200000000.0,8482600000000.0,8399100000000.0,8152000000000.0,8061700000000.0,7876500000000.0
1056,B,False,2070400000000.0,2053500000000.0,2041700000000.0,2032500000000.0,2186600000000.0,2171900000000.0,2095200000000.0,2100900000000.0,2231400000000.0,2150500000000.0,2205300000000.0,2227100000000.0,2300100000000.0,2150200000000.0,2149900000000.0,2298700000000.0,2098300000000.0,2102100000000.0,2197100000000.0,2197700000000.0,2140300000000.0,1946200000000.0,1918400000000.0,1886800000000.0,1765800000000.0,1723000000000.0,1741500000000.0,1789200000000.0,1690400000000.0,1840700000000.0,1688800000000.0,1671200000000.0,1794500000000.0,1840600000000.0,2087900000000.0,2145000000000.0,2129900000000.0,2173000000000.0,2261900000000.0,2271300000000.0,2110800000000.0,2086400000000.0,2115600000000.0,3926300000000.0,2053200000000.0,1997700000000.0,1890900000000.0,1809900000000.0,1883000000000.0,1972900000000.0,2208500000000.0,2207500000000.0,2241000000000.0,2239300000000.0,2230100000000.0
1057,B,False,6014500000000.0,5884400000000.0,5832300000000.0,6125400000000.0,5979200000000.0,6001600000000.0,5730300000000.0,5771700000000.0,5517400000000.0,5567800000000.0,5390600000000.0,5427500000000.0,5752400000000.0,5407000000000.0,5370600000000.0,5493700000000.0,5408100000000.0,5518100000000.0,5493400000000.0,5562600000000.0,5479900000000.0,5469300000000.0,5343000000000.0,5514100000000.0,5196700000000.0,5447500000000.0,5165700000000.0,5033900000000.0,5094500000000.0,4941600000000.0,5017400000000.0,4830900000000.0,4820100000000.0,4523500000000.0,4462800000000.0,4341000000000.0,4358700000000.0,4358200000000.0,4398800000000.0,4170400000000.0,4151900000000.0,3928500000000.0,4032400000000.0,3965600000000.0,3975700000000.0,4040100000000.0,4109800000000.0,3906600000000.0,3750200000000.0,3835300000000.0,3796400000000.0,3777100000000.0,3746400000000.0,3624200000000.0,3588400000000.0
1058,B,True,7263300000000.0,7445900000000.0,7487600000000.0,7868600000000.0,7548900000000.0,7790000000000.0,7808200000000.0,7646300000000.0,8442800000000.0,8311400000000.0,8614800000000.0,8974600000000.0,9505900000000.0,9621000000000.0,9915700000000.0,9963700000000.0,10424000000000.0,10181000000000.0,10445000000000.0,9911500000000.0,9553300000000.0,9662800000000.0,9744200000000.0,9438700000000.0,9593400000000.0,9185100000000.0,9123900000000.0,9346000000000.0,9480800000000.0,9726500000000.0,10318000000000.0,10797000000000.0,10924000000000.0,10862000000000.0,10833000000000.0,10646000000000.0,10970000000000.0,11205000000000.0,11657000000000.0,11238000000000.0,11269000000000.0,11497000000000.0,11466000000000.0,11582000000000.0,12055000000000.0,11888000000000.0,12924000000000.0,12716000000000.0,12732000000000.0,12376000000000.0,13280000000000.0,13637000000000.0,13395000000000.0,13357000000000.0,14085000000000.0
1059,B,False,6833300000000.0,7035200000000.0,7244600000000.0,6995300000000.0,6670600000000.0,7203200000000.0,7116800000000.0,7230300000000.0,7258200000000.0,7524300000000.0,7490800000000.0,7730200000000.0,7443300000000.0,7559500000000.0,7507400000000.0,7408700000000.0,7674900000000.0,7708500000000.0,7476700000000.0,7940200000000.0,7871200000000.0,7670200000000.0,7797900000000.0,7655900000000.0,8036500000000.0,7971500000000.0,8048500000000.0,7763000000000.0,8036600000000.0,7912100000000.0,7579000000000.0,7722600000000.0,7608400000000.0,7839600000000.0,8006900000000.0,7766200000000.0,8183100000000.0,8086000000000.0,8413600000000.0,8833200000000.0,9112500000000.0,9104700000000.0,9275300000000.0,9344900000000.0,9748300000000.0,9432000000000.0,9166600000000.0,8914800000000.0,8738600000000.0,8250800000000.0,8036400000000.0,7832800000000.0,7743500000000.0,7596200000000.0,7577400000000.0
1060,B,False,16331000000000.0,16134000000000.0,16105000000000.0,16048000000000.0,16379000000000.0,16494000000000.0,16697000000000.0,17079000000000.0,16559000000000.0,16043000000000.0,15695000000000.0,16024000000000.0,15341000000000.0,14995000000000.0,14556000000000.0,14216000000000.0,14145000000000.0,13850000000000.0,13556000000000.0,13796000000000.0,14145000000000.0,13966000000000.0,14300000000000.0,14062000000000.0,14211000000000.0,14086000000000.0,13990000000000.0,13871000000000.0,14280000000000.0,14207000000000.0,14279000000000.0,14248000000000.0,13972000000000.0,13819000000000.0,13810000000000.0,14184000000000.0,13905000000000.0,13997000000000.0,13940000000000.0,13665000000000.0,13779000000000.0,14046000000000.0,13873000000000.0,13934000000000.0,13995000000000.0,14007000000000.0,14840000000000.0,14686000000000.0,14059000000000.0,13809000000000.0,13834000000000.0,13439000000000.0,13855000000000.0,13705000000000.0,13821000000000.0
1061,B,False,18820000000000.0,17913000000000.0,18164000000000.0,18132000000000.0,17669000000000.0,18015000000000.0,18059000000000.0,18260000000000.0,18108000000000.0,18421000000000.0,18449000000000.0,18996000000000.0,18439000000000.0,18633000000000.0,18885000000000.0,18953000000000.0,19024000000000.0,18502000000000.0,18104000000000.0,18106000000000.0,19347000000000.0,18021000000000.0,19269000000000.0,18542000000000.0,18817000000000.0,18923000000000.0,17787000000000.0,18303000000000.0,17571000000000.0,16668000000000.0,17791000000000.0,17061000000000.0,17676000000000.0,18100000000000.0,16907000000000.0,17103000000000.0,17292000000000.0,18247000000000.0,17878000000000.0,17861000000000.0,20180000000000.0,18105000000000.0,17853000000000.0,18594000000000.0,18029000000000.0,17611000000000.0,17122000000000.0,17587000000000.0,17334000000000.0,17777000000000.0,16769000000000.0,17537000000000.0,17641000000000.0,17507000000000.0,17130000000000.0
1062,B,False,2122700000000.0,2248800000000.0,2343800000000.0,2213800000000.0,2237300000000.0,2354200000000.0,2669400000000.0,2599700000000.0,2587000000000.0,2768100000000.0,2665500000000.0,2758200000000.0,2606200000000.0,2605000000000.0,2619900000000.0,2624100000000.0,2630000000000.0,2802800000000.0,2767600000000.0,2722300000000.0,3127700000000.0,3401800000000.0,3356700000000.0,3352700000000.0,3305000000000.0,3447500000000.0,3352000000000.0,3275900000000.0,3095600000000.0,3333300000000.0,3162100000000.0,3246900000000.0,3335000000000.0,3424800000000.0,3391400000000.0,3332900000000.0,3450100000000.0,3255300000000.0,3408500000000.0,3505200000000.0,3499600000000.0,3439800000000.0,3742700000000.0,3521000000000.0,3426800000000.0,3477800000000.0,3675600000000.0,3763400000000.0,3843200000000.0,3723400000000.0,3926900000000.0,3825700000000.0,3741300000000.0,3929700000000.0,3981200000000.0
1063,B,False,8874400000000.0,9040100000000.0,9127000000000.0,9330600000000.0,9053400000000.0,9580100000000.0,10290000000000.0,10329000000000.0,10397000000000.0,10823000000000.0,11098000000000.0,11561000000000.0,11565000000000.0,11259000000000.0,10902000000000.0,10790000000000.0,11387000000000.0,11690000000000.0,11312000000000.0,11478000000000.0,11477000000000.0,11126000000000.0,11309000000000.0,11064000000000.0,11075000000000.0,10452000000000.0,10671000000000.0,10336000000000.0,10339000000000.0,10356000000000.0,10207000000000.0,10400000000000.0,10330000000000.0,10250000000000.0,10280000000000.0,10393000000000.0,10481000000000.0,10672000000000.0,11116000000000.0,11443000000000.0,11716000000000.0,11872000000000.0,12093000000000.0,12424000000000.0,12141000000000.0,12467000000000.0,13173000000000.0,13371000000000.0,13349000000000.0,13725000000000.0,14196000000000.0,14411000000000.0,14859000000000.0,15016000000000.0,14909000000000.0
