,FLARE_TYPE,COINCIDENCE,slf_1,slf_2,slf_3,slf_4,slf_5,slf_6,slf_7,slf_8,slf_9,slf_10,slf_11,slf_12,slf_13,slf_14,slf_15,slf_16,slf_17,slf_18,slf_19,slf_20,slf_21,slf_22,slf_23,slf_24,slf_25,slf_26,slf_27,slf_28,slf_29,slf_30,slf_31,slf_32,slf_33,slf_34,slf_35
1677,B,False,0.0,0.0,0.0,0.0,0.0,9.9511,9.8634,0.0,9.8713,9.8271,9.6562,9.4496,9.4803,9.4395,9.1798,9.2636,9.0435,0.0,0.0,0.0,0.0,0.0,0.0,8.5027,8.5836,0.0,0.0,8.5068,8.7138,8.6022,8.9118,8.7974,8.7053,13.467,11.953
1678,B,False,20.426,22.118,9.8057,36.629,27.655,37.891,40.466,67.957,26.403,28.947,26.621,39.015,24.811,35.325,31.783,29.297,10.024,22.765,37.524,29.872,56.321,23.552,79.094,5.0549,40.245,0.0,6.9776,4.7623,0.0,4.4373,21.213,4.8316,0.0,13.977,7.1464
1679,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,B,False,6.775,7.2407,7.2356,7.0739,7.5807,7.6402,7.5655,8.262,8.8618,8.8884,9.448,9.4356,9.5671,10.394,12.196,11.212,11.547,13.219,12.097,13.98,14.334,13.92,15.458,18.176,20.692,18.605,19.456,20.268,19.454,18.988,20.446,20.437,21.975,19.791,23.284
1682,B,False,38.719,39.806,41.865,45.02,25.844,44.563,46.712,48.312,43.633,44.726,30.618,28.848,52.677,33.064,0.0,18.659,9.5616,26.156,42.822,47.616,8.836,8.82,8.7947,8.6857,7.888,43.282,47.704,50.294,51.467,52.406,47.077,55.717,44.02,46.313,51.865
1683,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,B,False,48.15,63.203,53.526,50.524,57.676,64.181,47.411,57.598,53.097,52.271,46.123,53.983,49.925,55.991,57.708,46.383,65.227,58.207,50.539,45.623,53.058,52.872,59.321,62.462,50.777,59.964,63.845,53.492,63.592,61.186,51.199,57.376,60.781,64.66,61.655
1686,B,False,22.483,21.629,22.098,21.862,22.693,22.767,22.254,23.145,23.416,23.934,24.036,24.221,24.34,24.133,23.949,24.318,24.342,24.598,23.961,24.337,24.425,24.315,24.232,24.48,24.527,24.444,24.674,24.781,24.925,25.343,25.269,24.968,24.354,24.524,24.661
1687,B,False,3.5793,0.0,0.0,0.0,3.5161,3.4206,3.4674,3.7353,3.7353,3.5475,3.6426,0.0,0.0,0.0,3.5161,3.6811,0.0,0.0,0.0,0.0,3.6802,3.3047,3.3185,0.0,0.0,0.0,0.0,20.568,20.479,20.21,3.0239,0.0,3.3836,2.9245,0.0
1688,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0738,0.0,0.0,0.0
1690,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.962,0.0,0.0
1692,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,N,False,3.3912,4.6229,4.1578,3.8367,0.0,0.0,3.8678,3.7981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,N,False,35.861,37.472,40.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2583,2.7413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9292
1698,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,N,False,27.298,27.935,28.138,28.176,27.798,28.2,28.177,28.915,29.157,29.261,29.532,29.973,30.103,30.468,30.768,31.089,31.505,31.327,32.122,32.012,32.645,33.18,33.061,33.415,33.509,33.175,33.131,33.52,34.271,35.055,34.628,35.108,34.466,35.095,35.933
1700,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.692,44.452,48.441,44.339,44.832,50.335,49.266,0.0,0.0,50.055,47.795,45.817,46.449,48.309,0.0,0.0,0.0,53.412,0.0,5.0133,4.8759,5.63,5.2358,5.0642
1701,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704,N,False,14.988,15.18,15.418,15.153,15.185,15.034,14.857,15.253,15.336,15.422,15.605,15.857,16.258,16.174,16.444,17.222,17.276,16.76,16.99,17.252,17.526,17.995,18.212,17.669,18.173,18.347,18.631,18.484,18.036,18.386,19.135,20.158,20.193,19.85,20.635
1705,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5614,3.2882,3.2882,0.0,0.0,3.0578,0.0,3.1581,3.4828,3.4828,3.3272,0.0,0.0,0.0,4.9305
1706,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.22,104.39,91.556,98.652,111.52,104.46,90.479,83.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.526,16.809,17.006,15.181,14.504,14.071,14.165
1710,N,False,56.957,58.714,58.48,57.843,57.371,58.426,56.547,56.37,56.859,57.746,57.84,56.288,57.085,57.571,55.237,55.452,54.46,53.74,54.146,54.632,54.197,53.16,53.528,53.607,50.751,53.491,53.607,52.22,52.085,51.071,50.319,50.081,49.144,48.959,47.959
1711,N,False,12.529,12.34,12.152,11.854,10.85,10.958,10.603,11.457,11.366,11.163,11.15,10.677,10.507,9.9598,9.4889,9.7086,9.5752,9.5033,9.4969,9.6261,9.4635,9.5704,9.8601,9.5343,9.1566,8.8092,8.5617,8.8037,8.66,8.2621,8.116,8.1237,8.1398,7.921,8.0319
1712,N,False,7.0085,7.3201,7.8086,33.65,8.6487,7.6098,7.3756,6.9655,6.9582,6.7564,6.9587,6.5713,5.7875,6.0956,6.3201,6.4842,6.264,5.8594,5.992,6.0683,5.765,5.765,5.8445,5.6158,5.2132,5.5294,5.2345,5.2345,5.167,5.2345,4.8509,5.102,5.167,5.0394,5.102
1713,N,False,16.703,16.571,16.582,16.596,17.01,16.99,16.988,17.134,17.458,17.593,17.609,17.534,17.872,17.978,17.863,17.711,17.039,17.553,17.749,17.908,17.734,17.933,17.539,18.15,18.16,18.094,18.161,18.27,18.265,18.129,18.638,18.226,18.304,18.0,18.159
1714,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715,N,False,39.22,39.1,39.243,38.76,38.541,38.594,38.426,37.896,37.907,39.166,38.482,38.469,38.608,37.869,37.555,38.442,38.391,39.472,39.256,38.38,36.643,37.062,36.967,36.854,36.464,37.348,36.692,37.044,36.464,37.191,37.355,37.662,38.642,38.187,38.985
1716,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1717,N,False,0.0,69.284,76.16,0.0,69.398,63.264,64.267,74.565,81.199,81.822,84.386,83.748,88.045,89.387,82.446,76.413,71.256,80.13,71.67,0.0,0.0,68.957,0.0,69.466,0.0,0.0,0.0,0.0,0.0,75.31,78.741,0.0,0.0,0.0,0.0
1718,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4366,0.0,0.0,4.41,4.0257,0.0,0.0
1722,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,N,False,52.868,53.176,52.269,52.713,53.69,52.963,53.548,56.974,56.573,54.175,53.297,53.399,52.961,53.627,52.844,54.457,54.252,54.477,54.163,53.838,53.928,53.465,52.497,52.665,53.115,52.977,53.358,52.761,53.341,53.714,52.832,52.571,52.216,52.588,52.931
1724,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,N,False,52.828,53.586,52.845,52.908,55.022,54.432,55.101,56.975,56.881,56.021,56.411,55.222,57.084,55.209,54.302,53.497,54.058,54.126,53.454,53.895,52.836,52.912,52.179,52.223,50.702,50.586,49.976,50.339,51.351,52.301,51.089,50.278,50.043,50.233,50.598
1726,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,N,False,13.355,13.197,13.202,13.411,13.238,12.213,12.028,11.921,12.033,12.211,12.677,12.806,12.593,12.924,12.552,12.256,11.969,11.836,11.834,11.567,11.452,11.647,11.124,11.299,11.036,10.764,11.565,10.981,10.749,10.395,10.257,10.354,10.4,10.416,9.8939
1730,N,False,96.332,96.551,95.841,96.611,94.146,93.351,96.691,96.571,95.55,96.492,95.434,95.783,95.841,96.524,97.928,98.242,98.622,98.878,98.607,99.808,100.26,100.14,100.27,98.606,99.766,100.21,100.96,99.145,97.937,98.648,99.416,100.08,100.74,100.41,101.08
1731,N,False,96.332,96.551,95.841,96.611,94.146,93.351,96.691,96.571,95.55,96.492,95.434,95.783,95.841,96.524,97.928,98.242,98.622,98.878,98.607,99.808,100.26,100.14,100.27,98.606,99.766,100.21,100.96,99.145,97.937,98.648,99.416,100.08,100.74,100.41,101.08
1732,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,N,False,42.453,46.574,49.002,49.301,47.149,43.756,43.816,43.286,46.058,26.75,45.694,44.789,49.386,46.976,44.412,46.631,46.442,48.335,45.348,25.132,7.1697,10.666,11.657,12.562,12.77,0.0,8.6091,58.33,8.988,8.7347,9.8458,10.191,10.191,10.414,82.128
1736,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,N,False,12.363,12.523,12.413,12.371,12.473,12.577,12.432,12.281,12.239,12.383,12.479,12.588,12.513,12.43,12.496,12.32,12.36,12.377,12.335,12.276,12.408,12.222,12.184,12.098,12.084,12.25,12.341,12.342,12.352,12.248,12.467,12.54,12.403,12.256,12.275
1738,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739,N,False,29.996,30.101,30.64,30.312,30.45,30.683,30.491,30.525,30.531,30.349,29.961,30.025,30.192,30.246,29.972,29.668,30.138,30.219,30.054,29.869,29.808,30.083,30.05,29.757,29.917,29.889,29.732,29.572,29.756,29.576,29.508,29.577,29.617,30.197,30.437
1740,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,N,False,25.626,0.0,0.0,26.758,7.5299,4.0716,6.3085,3.444,6.1373,10.708,8.5559,15.795,13.408,13.216,13.588,8.3739,8.5018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4113,9.1715,0.0,8.8508,29.156,29.443,0.0,3.1908
1743,N,False,13.899,13.729,13.913,13.958,13.999,14.085,14.402,14.512,14.758,14.877,14.888,15.011,15.314,15.03,14.961,14.868,14.966,14.953,14.939,15.109,15.255,15.001,14.935,14.097,14.045,14.252,13.641,13.562,13.471,12.676,13.204,12.849,13.001,13.346,13.331
1744,N,False,22.253,22.421,21.49,21.336,21.281,21.494,21.278,20.965,20.703,20.904,21.563,20.933,21.371,22.511,21.675,21.617,21.902,22.215,22.938,22.694,22.816,21.873,21.623,23.294,24.163,23.949,24.923,24.708,25.708,25.47,25.166,25.185,24.326,24.819,24.034
1745,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,N,False,42.363,41.722,0.0,0.0,2.4544,0.0,0.0,2.4064,0.0,2.2629,0.0,0.0,2.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4975,2.6824,2.8723,0.0,0.0,0.0,0.0
1747,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,N,False,22.51,21.962,22.304,22.895,22.376,22.377,22.561,22.279,21.607,21.603,21.194,21.385,23.701,23.224,22.078,21.842,22.488,21.349,22.095,21.284,18.809,18.877,18.414,18.375,17.423,19.048,19.14,21.469,21.098,22.427,22.812,23.156,22.987,24.091,23.464
1749,N,False,32.524,35.034,34.392,33.823,33.517,10.047,9.8942,12.543,10.794,9.8197,7.579,8.452,18.278,18.183,16.88,17.198,17.276,16.95,16.642,16.014,13.643,11.113,10.346,10.68,11.182,10.603,9.3889,10.217,14.221,11.758,12.572,12.448,13.3,11.62,12.096
1750,N,False,46.716,44.732,45.894,47.821,43.419,45.96,46.85,43.249,43.456,41.996,48.354,51.429,50.071,57.817,53.528,53.11,50.766,51.579,50.766,47.033,46.426,43.794,42.786,45.007,47.019,45.797,45.221,39.832,41.405,43.615,43.194,52.431,55.041,26.055,22.941
1751,N,False,42.813,0.0,0.0,0.0,0.0,0.0,7.3762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6383,7.2377,7.8439,7.5045,6.7402,6.2964,7.1488,6.8769,6.6795,5.7537,6.6483,6.6361,5.4943,4.5511,6.0386,5.7195,5.6007
1752,N,False,14.361,14.162,14.243,14.382,14.458,14.257,13.93,14.501,14.409,14.457,14.598,14.686,14.833,14.251,8.62,14.686,14.539,13.607,13.775,13.712,14.289,13.606,13.439,13.416,14.055,13.96,13.975,13.661,13.893,14.234,13.772,14.126,14.98,14.82,14.797
1753,N,False,0.0,0.0,185.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,N,False,95.327,94.941,95.18,96.724,96.772,97.292,95.565,94.651,92.833,92.406,91.013,91.003,90.451,88.441,88.187,88.398,88.104,88.065,87.175,87.65,86.317,87.884,87.221,87.626,85.913,84.565,84.434,86.284,86.528,84.603,82.377,79.699,79.173,76.84,76.203
1755,N,False,42.499,0.0,0.0,0.0,17.951,0.0,17.105,16.598,16.848,17.607,0.0,0.0,0.0,0.0,17.801,17.885,17.777,19.171,12.225,9.9029,4.4204,12.857,10.872,4.4058,4.3066,7.9091,8.7691,4.8028,4.8216,4.9008,4.0358,4.69,4.5317,3.9571,7.073
1756,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,N,False,34.534,34.426,34.989,35.207,34.935,32.434,31.113,31.661,34.554,30.377,21.279,33.892,40.031,40.756,35.65,33.947,36.81,37.265,44.94,33.895,36.343,40.105,43.492,37.73,24.374,35.052,24.703,25.441,34.344,39.693,45.899,41.5,25.351,36.206,24.52
1758,N,False,34.534,34.426,34.989,35.207,34.935,32.434,31.113,31.661,34.554,30.377,21.279,33.892,40.031,40.756,35.65,33.947,36.81,37.265,44.94,33.895,36.343,40.105,43.492,37.73,24.374,35.052,24.703,25.441,34.344,39.693,45.899,41.5,25.351,36.206,24.52
1759,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,N,False,2.3697,2.3488,2.4083,2.2993,2.2815,2.2933,0.0,0.0,0.0,0.0,0.0,2.4523,2.4631,2.583,2.5059,0.0,2.5156,0.0,0.0,0.0,0.0,0.0,0.0,2.6383,2.49,2.5455,2.4528,0.0,0.0,0.0,0.0,2.3667,2.3898,2.2948,0.0
1761,N,False,43.199,43.803,43.905,43.988,44.413,44.798,44.562,45.97,46.39,47.177,46.796,46.274,45.509,45.608,45.695,45.96,45.33,45.275,44.544,44.54,44.157,44.721,45.411,46.8,45.69,46.791,47.011,45.737,47.977,48.648,47.616,47.722,47.855,48.941,48.567
1762,N,False,32.554,31.158,30.184,31.637,32.853,31.828,32.276,30.377,4.3193,3.9683,3.884,28.593,29.658,3.5973,28.972,29.593,30.568,29.457,29.485,29.444,29.412,30.014,30.014,31.054,31.841,33.023,32.727,32.866,33.081,32.982,34.877,2.9668,0.0,0.0,36.453
1763,N,False,34.608,35.435,34.761,35.569,38.178,39.084,38.997,40.48,40.847,38.843,37.145,34.947,36.802,35.86,36.09,36.21,36.628,36.724,37.476,39.17,38.961,37.988,38.636,39.588,40.311,38.999,38.849,40.523,42.366,41.778,43.663,44.144,50.711,49.572,49.421
1764,N,False,10.12,10.23,10.339,10.151,10.233,10.168,10.087,10.19,10.112,9.9777,0.0,10.186,10.227,10.477,10.477,6.972,0.0,10.517,10.563,10.667,10.861,5.9465,10.131,10.017,10.105,9.9799,9.9815,9.6144,9.7472,9.9815,10.178,10.235,10.103,10.189,10.271
1765,N,False,43.515,43.866,43.658,43.69,43.306,42.897,42.75,42.955,43.587,43.679,43.594,43.761,44.523,44.126,44.21,44.528,54.067,53.986,54.265,54.546,54.176,54.166,53.892,53.847,54.042,54.199,54.152,54.149,53.777,54.486,53.844,53.438,53.778,53.684,53.699
1766,N,False,138.04,137.26,138.04,137.83,137.74,136.48,136.17,137.77,136.42,137.6,139.84,139.24,139.6,138.34,141.27,140.61,140.62,141.87,142.16,143.51,142.73,143.03,142.72,143.22,140.87,141.84,140.63,139.19,141.9,142.78,142.73,142.58,141.08,144.33,144.34
1767,N,False,49.141,51.878,54.926,0.0,54.011,0.0,0.0,52.013,51.418,0.0,52.88,53.71,52.137,57.325,0.0,0.0,0.0,56.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,N,False,142.73,142.58,141.08,144.33,144.34,144.18,143.13,143.83,143.57,144.11,144.79,145.56,142.85,142.9,143.35,141.84,142.91,143.98,142.91,144.9,145.46,148.12,143.12,145.85,144.83,144.87,145.1,144.27,144.39,145.1,145.49,147.24,146.44,146.96,149.38
