,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15,AREA_ACR_16,AREA_ACR_17,AREA_ACR_18,AREA_ACR_19,AREA_ACR_20,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35
1241,B,False,384.24,388.22,390.69,392.17,390.13,393.13,393.86,393.71,389.72,389.99,389.66,393.3,395.02,392.92,393.05,396.24,400.29,401.4,404.45,404.18,403.61,404.3,403.63,405.36,408.16,413.17,414.47,415.54,412.97,415.29,413.34,408.63,412.98,411.99,413.01
1242,B,False,126.59,126.62,129.37,127.88,125.84,127.89,132.79,124.33,126.26,121.48,122.32,124.05,121.92,123.03,122.73,125.62,122.68,124.79,126.08,124.87,124.28,125.15,124.27,121.28,119.53,118.72,122.31,124.05,122.81,120.3,120.2,118.58,115.36,112.43,115.12
1243,B,False,178.99,179.68,182.85,182.2,178.3,187.36,178.18,177.07,178.77,176.57,172.34,170.72,171.28,170.44,172.87,169.24,164.96,169.02,166.92,162.83,160.34,160.02,153.33,150.03,148.47,147.69,150.68,151.1,150.62,150.6,146.64,145.26,152.07,145.43,147.74
1244,B,True,191.13,190.82,189.22,191.87,190.28,187.99,189.28,193.95,195.46,196.46,194.98,195.14,192.5,194.91,192.95,193.89,194.27,194.57,194.21,196.64,195.83,194.34,196.61,197.45,200.03,197.02,195.77,195.68,196.57,197.85,197.3,197.67,197.91,195.6,195.92
1245,B,False,550.04,550.56,556.77,559.89,556.12,560.43,553.15,539.19,543.64,553.57,520.65,541.64,539.68,532.22,526.58,522.56,526.54,533.68,531.0,547.23,527.23,537.76,522.59,527.01,514.46,513.36,518.54,532.72,524.4,520.01,522.3,521.72,496.0,503.86,518.13
1246,B,True,104.88,102.38,102.87,105.48,105.1,102.8,100.64,102.63,104.5,102.67,104.57,103.95,110.39,109.66,106.64,106.25,106.28,107.42,104.28,105.5,107.17,109.54,108.96,109.84,111.24,110.97,111.44,110.66,114.11,110.4,111.23,111.68,108.75,113.86,110.34
1247,B,False,144.31,137.8,144.05,149.64,148.52,152.58,155.87,158.28,160.41,164.86,167.03,173.2,170.96,169.26,165.07,166.0,171.47,172.81,172.9,170.92,173.28,173.04,171.97,173.04,171.23,170.56,173.13,172.51,163.4,162.27,165.11,166.38,165.19,157.79,159.87
1248,B,False,67.715,67.566,66.824,66.829,66.412,66.313,67.173,67.207,67.336,67.612,70.524,70.296,72.206,73.602,77.966,78.812,82.955,86.696,87.604,85.84,89.062,93.775,98.341,96.906,99.769,101.61,105.4,107.02,111.0,114.16,118.81,119.19,123.51,124.87,132.93
1249,B,False,289.09,290.42,288.88,290.3,288.87,286.48,288.13,287.17,286.5,283.37,285.87,284.09,285.26,286.2,286.58,286.1,287.98,289.79,288.07,285.37,281.85,286.77,285.82,287.32,284.67,284.89,282.34,279.01,280.21,277.57,277.28,276.15,279.82,278.9,282.92
1250,B,False,52.166,53.206,51.864,52.07,52.488,50.458,48.089,47.303,47.643,47.233,49.055,48.312,47.474,47.921,46.282,47.509,47.934,45.807,44.414,43.581,44.498,44.907,44.447,44.386,45.768,44.157,42.696,42.646,42.123,42.538,41.284,41.838,41.95,40.243,41.138
1251,B,False,151.87,153.92,153.78,151.16,155.55,156.34,154.7,163.1,166.51,167.49,168.2,172.38,176.74,178.91,181.12,184.24,187.27,197.21,202.74,206.33,208.53,209.08,212.86,214.33,214.2,215.4,215.01,214.06,220.07,216.28,213.49,212.35,212.68,213.81,212.18
1252,B,False,259.5,256.18,258.54,257.2,256.67,260.97,256.4,257.2,252.93,252.95,257.38,260.69,263.79,261.36,258.05,260.23,260.52,261.45,258.75,258.45,256.88,258.22,257.02,256.13,255.05,253.4,252.84,251.29,252.17,254.4,252.14,249.4,251.21,248.33,248.55
1253,B,False,207.19,206.39,213.64,218.17,220.52,226.2,222.1,228.31,227.87,228.24,236.92,238.59,243.89,246.1,249.91,253.48,253.25,251.04,257.31,263.4,271.71,277.88,284.96,286.04,289.19,298.35,301.56,308.89,312.72,312.83,311.49,319.75,324.37,320.26,322.81
1254,B,False,59.606,59.506,59.149,60.037,61.397,59.99,59.936,59.815,59.828,58.9,60.435,60.303,59.977,62.753,60.911,60.808,62.121,60.595,62.406,63.521,64.459,64.155,64.013,65.378,65.114,66.733,68.98,69.057,72.618,70.812,73.634,70.7,72.571,71.737,74.381
1255,B,False,222.67,223.4,223.21,226.33,222.97,223.13,220.71,217.42,219.61,217.32,215.0,211.77,212.47,210.24,206.28,210.92,209.58,206.59,204.99,205.57,208.69,210.81,209.37,208.8,209.25,205.77,208.09,207.73,201.44,199.97,200.64,198.43,197.12,196.6,198.75
1256,B,False,429.26,428.55,429.37,426.16,422.65,425.65,424.07,423.61,430.86,429.69,427.35,428.44,427.57,431.04,429.21,431.45,433.94,431.64,431.47,436.27,428.99,431.9,438.86,433.62,432.7,432.14,429.16,435.77,435.25,435.58,438.5,430.56,429.93,420.2,426.46
1257,B,False,35.141,36.164,34.467,35.053,35.205,34.558,33.533,33.522,30.618,29.672,28.633,28.398,28.313,27.354,25.453,25.765,24.407,24.716,23.494,21.926,21.522,21.534,22.001,23.106,23.101,22.247,21.469,20.39,20.624,18.94,19.115,20.816,21.259,19.653,19.726
1258,B,False,71.021,70.358,71.235,71.805,69.967,69.794,72.479,74.91,73.062,71.756,68.016,66.7,64.066,66.159,62.945,62.658,62.892,60.38,61.029,61.598,62.193,63.742,61.709,61.473,61.071,60.418,59.046,62.793,59.333,57.207,56.613,57.037,54.564,51.512,50.083
1259,B,False,528.17,522.55,524.69,522.3,522.12,523.02,521.48,521.54,516.13,515.53,515.56,515.37,518.76,518.7,518.42,523.47,517.82,523.53,521.77,518.91,514.23,519.72,517.87,519.23,518.12,518.25,515.19,520.81,519.38,524.12,519.95,515.38,519.28,517.65,514.55
1260,B,False,227.34,229.82,232.9,228.81,226.23,220.24,221.53,218.1,217.27,215.99,213.17,215.1,218.22,215.15,215.43,216.88,216.53,220.68,220.21,220.3,222.48,225.46,225.72,227.57,226.53,233.23,233.79,230.28,230.06,229.0,229.63,232.19,225.94,229.46,226.84
1261,B,False,225.15,226.09,228.02,219.29,219.6,220.94,220.44,219.46,218.08,217.07,218.7,221.49,225.4,220.81,222.91,222.59,224.75,224.8,228.08,230.65,229.37,229.57,235.6,234.25,230.99,233.34,231.75,233.94,232.55,228.96,231.61,237.33,236.93,233.98,233.8
1262,B,False,486.18,481.07,481.83,479.43,480.98,479.41,477.26,478.3,477.39,476.51,475.51,470.1,467.59,466.46,463.51,462.12,463.48,463.89,460.12,462.86,461.75,455.22,450.6,451.13,452.51,449.87,443.82,439.92,437.74,443.59,443.91,442.95,441.58,440.78,439.35
1263,B,True,56.844,56.893,57.746,61.709,65.102,63.486,66.669,70.24,70.55,70.91,70.518,70.988,70.434,71.312,69.153,73.419,77.204,73.689,74.345,81.606,84.359,89.522,88.88,88.253,89.311,88.695,94.676,96.385,94.542,96.971,105.79,111.97,109.13,108.73,109.09
1264,B,False,371.09,370.75,362.29,359.66,366.39,364.6,368.25,368.2,372.93,382.05,381.25,385.24,389.11,391.1,391.16,389.49,396.52,399.44,395.25,396.84,395.81,393.81,393.53,390.41,399.77,391.25,388.54,386.83,384.58,386.56,388.14,386.88,388.23,390.72,390.73
1265,B,True,92.942,95.548,95.715,98.432,99.964,103.18,103.4,104.54,104.3,107.92,112.27,112.81,118.15,121.26,122.02,122.35,123.23,125.81,127.08,129.45,130.87,131.36,137.81,140.81,139.68,142.57,141.51,143.06,144.89,145.99,146.42,148.82,151.69,152.83,157.27
1266,B,True,264.87,262.75,266.89,262.41,259.5,256.18,258.54,257.2,256.67,260.97,256.4,257.2,252.93,252.95,257.38,260.69,263.79,261.36,258.05,260.23,260.52,261.45,258.75,258.45,256.88,258.22,257.02,256.13,255.05,253.4,252.84,251.29,252.17,254.4,252.14
1267,B,True,227.48,228.01,228.32,222.75,221.12,221.47,225.95,224.36,225.11,224.81,224.55,223.99,222.2,222.38,218.48,217.93,218.78,213.18,212.48,213.41,216.84,215.68,215.28,217.13,217.28,213.38,212.65,216.14,217.5,216.74,216.36,213.89,213.79,210.98,211.72
1268,B,False,317.26,314.58,317.66,316.24,312.48,309.12,314.85,317.01,317.24,322.51,323.07,318.49,322.78,319.72,317.43,321.44,324.29,325.3,324.19,321.55,322.36,320.67,320.51,320.48,317.77,318.44,320.92,320.02,323.92,324.47,325.13,326.98,326.24,329.82,328.72
1269,B,False,108.07,111.33,108.27,105.12,108.55,105.68,103.59,105.7,105.08,104.94,104.85,102.84,101.72,102.85,99.179,98.16,100.81,100.71,100.94,99.234,99.783,97.588,99.261,97.408,95.177,94.014,94.594,91.824,92.31,89.787,88.548,89.952,89.737,92.502,90.52
1270,B,False,405.49,398.05,402.8,396.67,411.25,410.93,416.18,412.45,415.51,416.35,422.53,419.7,414.81,414.24,423.15,427.66,424.5,420.89,424.04,416.38,417.58,414.32,425.25,432.85,433.49,432.77,430.07,433.06,435.41,436.08,441.97,442.02,447.56,449.9,453.02
1271,B,False,37.89,38.742,42.691,48.507,46.841,39.534,41.281,39.058,38.67,38.467,33.041,34.014,34.228,39.994,40.521,44.828,38.149,36.529,37.057,36.572,40.353,39.554,36.823,36.082,43.784,44.498,43.26,47.099,51.825,51.278,50.148,50.257,53.519,57.63,50.663
1272,B,False,516.26,518.44,519.49,530.72,518.33,510.11,500.81,495.25,492.37,489.0,481.01,481.33,477.21,482.22,486.85,481.04,466.58,467.18,475.07,482.91,487.28,487.9,490.79,491.5,483.56,485.65,494.63,499.56,496.34,494.17,497.64,497.08,488.07,490.64,489.06
1273,B,False,154.06,154.88,154.94,154.8,151.58,153.44,153.52,154.87,151.77,156.23,155.09,153.52,154.56,156.57,159.06,160.36,159.14,159.38,159.0,158.68,158.78,158.13,159.62,163.99,165.01,160.99,163.84,161.6,161.84,164.19,161.68,161.93,162.95,163.05,160.86
1274,B,False,1554.1,1545.5,1551.8,1548.3,1554.2,1549.0,1545.3,1542.1,1535.7,1545.3,1537.9,1535.9,1532.6,1539.3,1533.8,1542.6,1531.4,1531.9,1530.2,1522.3,1520.9,1510.7,1512.4,1503.4,1495.8,1498.1,1483.4,1485.8,1480.9,1478.1,1475.9,1467.3,1473.3,1465.0,1462.0
1275,B,False,10.137,11.604,12.194,13.223,15.284,15.155,15.687,16.034,17.882,17.311,17.887,17.473,17.5,18.566,18.427,19.26,21.176,19.518,19.492,19.572,18.674,19.711,20.426,18.789,19.192,19.918,19.466,19.071,19.631,20.296,19.995,20.135,20.918,21.414,22.278
1276,B,False,655.47,645.41,644.73,642.78,646.48,640.93,644.35,642.96,641.4,637.88,643.47,638.3,626.55,634.06,635.81,627.22,636.04,640.03,634.19,629.94,632.51,637.02,633.73,623.12,628.22,617.5,619.16,621.25,623.81,625.1,630.48,638.4,635.36,628.66,627.33
1277,B,False,620.21,617.92,614.61,608.28,601.4,604.37,605.73,613.76,623.94,631.86,635.95,633.55,636.16,639.08,649.53,646.09,627.3,640.9,640.57,638.84,628.58,639.66,641.78,641.33,643.59,653.57,653.15,657.89,651.9,638.96,641.5,650.8,640.3,631.83,632.9
1278,B,False,294.27,292.83,293.64,292.14,295.24,292.72,296.39,296.8,297.86,296.2,298.73,298.08,300.57,301.65,297.54,297.84,299.4,302.53,299.49,300.55,299.21,296.31,295.3,297.18,296.39,292.56,292.84,293.58,294.16,296.71,295.89,291.12,290.72,287.59,285.8
1279,B,False,199.98,195.08,193.47,188.98,194.0,193.64,194.8,196.4,192.26,192.51,192.74,190.51,202.5,210.45,203.42,196.97,191.0,190.9,185.41,179.85,177.98,152.33,139.13,139.59,131.57,114.37,108.82,106.96,98.383,93.866,71.705,61.792,52.202,54.655,45.706
1280,B,False,235.11,237.47,240.06,240.1,244.41,242.48,241.79,241.85,243.35,240.49,239.15,238.69,240.43,238.31,238.25,238.74,236.77,239.25,238.66,238.99,240.65,240.27,240.14,243.66,246.48,244.87,241.55,240.02,242.56,239.92,237.43,237.06,236.47,234.49,233.02
1281,B,False,635.56,636.33,629.42,620.68,622.22,628.29,628.92,629.97,630.86,626.53,622.07,624.08,621.0,619.74,623.91,624.97,626.59,623.62,631.15,624.28,630.08,627.56,627.27,626.05,633.96,633.56,635.44,635.34,620.99,613.05,611.72,616.66,610.13,610.94,607.36
1282,B,False,656.28,656.23,659.65,656.19,653.97,660.21,658.33,661.35,656.76,658.1,657.02,658.31,660.3,659.11,656.11,659.14,654.74,657.78,653.5,649.32,648.63,640.48,649.49,644.61,648.75,652.93,650.71,648.52,652.56,652.64,648.06,653.98,658.41,658.39,654.14
1283,B,False,54.791,54.98,56.341,56.893,57.311,57.894,55.136,55.112,53.229,54.704,54.84,54.681,56.488,56.423,55.992,57.7,60.617,62.706,63.013,63.16,63.553,65.634,64.519,62.558,62.056,61.768,62.675,61.342,63.749,64.528,66.074,65.921,64.299,63.869,65.58
1284,B,False,366.53,372.07,371.94,370.93,366.16,367.36,368.43,368.45,366.65,371.36,370.72,371.91,369.1,370.04,369.9,369.54,371.07,368.75,370.38,369.93,373.53,375.03,376.89,378.45,376.45,374.96,376.21,376.71,379.62,379.32,382.14,378.47,376.71,378.2,379.8
1285,B,False,268.63,270.08,271.02,267.82,266.78,261.63,264.63,263.46,263.32,264.65,260.43,262.14,266.3,263.18,258.23,246.35,243.55,250.05,245.18,240.75,232.35,234.21,233.42,226.65,230.92,233.98,233.74,241.8,233.66,233.52,242.07,242.45,246.97,243.79,244.91
1286,B,False,203.26,205.59,203.58,204.84,207.24,206.88,210.49,217.66,224.86,224.25,223.38,226.55,227.12,223.01,222.97,223.18,224.39,223.89,222.97,216.98,217.83,213.69,217.71,213.01,216.93,213.47,217.17,218.53,218.55,222.34,226.09,226.96,234.39,234.03,229.8
1287,B,False,104.21,103.7,98.858,98.575,96.982,96.282,96.989,96.048,96.33,96.447,93.868,93.539,98.316,98.708,100.38,100.52,100.42,98.657,100.25,100.74,98.482,97.521,98.776,101.86,100.42,102.18,102.37,102.14,102.18,101.85,103.89,106.45,107.65,104.73,108.78
1288,B,False,931.68,936.93,937.03,930.06,939.12,937.06,939.3,938.14,941.41,937.17,941.2,936.47,937.92,931.33,939.81,937.92,941.38,943.71,934.8,928.63,925.01,933.14,939.03,941.36,941.54,936.67,940.26,945.48,939.66,937.6,941.03,943.23,939.97,938.1,947.04
1289,B,False,436.01,433.43,432.27,434.12,438.65,435.22,432.16,431.7,431.73,427.68,423.38,427.97,419.79,421.91,413.53,415.89,412.78,414.73,417.86,419.34,422.07,421.39,419.32,412.67,417.34,409.14,412.53,413.26,414.14,411.17,412.93,411.49,411.26,410.25,406.64
1290,B,False,399.35,404.74,406.84,406.5,404.58,406.68,406.14,404.67,408.79,405.84,409.83,416.05,420.13,418.47,418.52,418.49,422.35,416.93,418.5,418.13,412.76,410.06,414.96,411.59,413.83,414.33,421.48,416.56,415.61,411.97,416.85,410.16,407.89,407.87,404.78
1291,B,False,89.062,93.775,98.341,96.906,99.769,101.61,105.4,107.02,111.0,114.16,118.81,119.19,123.51,124.87,132.93,133.02,139.14,142.01,143.83,138.85,143.84,143.32,138.57,140.25,138.68,138.97,139.16,146.51,146.85,146.19,148.47,151.97,150.76,155.95,160.49
1292,B,False,71.235,71.805,69.967,69.794,72.479,74.91,73.062,71.756,68.016,66.7,64.066,66.159,62.945,62.658,62.892,60.38,61.029,61.598,62.193,63.742,61.709,61.473,61.071,60.418,59.046,62.793,59.333,57.207,56.613,57.037,54.564,51.512,50.083,50.431,50.347
1293,B,False,203.15,204.8,204.19,207.99,206.92,203.19,205.03,200.91,202.14,207.68,206.03,204.56,199.84,202.25,204.77,205.66,204.63,204.83,202.89,203.21,204.74,207.4,207.75,208.9,209.11,207.87,207.29,206.59,201.51,205.85,211.91,211.66,210.32,206.59,204.03
1294,B,False,69.794,72.479,74.91,73.062,71.756,68.016,66.7,64.066,66.159,62.945,62.658,62.892,60.38,61.029,61.598,62.193,63.742,61.709,61.473,61.071,60.418,59.046,62.793,59.333,57.207,56.613,57.037,54.564,51.512,50.083,50.431,50.347,48.02,50.97,52.505
1295,B,False,82.143,81.763,80.308,79.008,79.082,79.191,79.1,77.739,77.914,78.929,78.925,79.749,79.212,80.201,80.609,80.902,81.697,80.323,80.624,81.489,81.351,82.019,81.043,82.017,81.193,79.486,77.928,78.434,79.957,76.801,77.905,75.164,74.383,73.206,73.91
1296,B,False,215.79,212.78,213.1,213.39,212.6,214.4,217.35,215.91,213.68,216.95,216.79,214.44,218.57,217.45,215.96,216.81,215.64,217.09,217.94,217.6,215.44,213.97,212.64,213.08,213.84,212.24,210.96,209.3,209.21,209.83,206.54,208.09,204.75,204.3,208.46
1297,B,False,165.8,161.05,162.86,164.09,167.24,166.67,167.18,168.5,169.74,168.73,170.87,169.19,169.69,172.72,174.3,178.25,180.17,182.49,185.94,191.15,194.65,196.98,201.04,202.41,199.91,201.65,200.23,201.2,202.86,203.67,206.38,210.3,211.75,214.96,214.56
1298,B,False,77.802,79.501,80.488,81.773,84.933,83.038,83.886,85.296,84.57,85.061,85.62,87.237,85.879,86.995,85.585,83.181,82.594,84.244,84.833,84.386,84.415,83.82,84.159,85.899,85.447,85.227,84.402,84.342,84.356,83.252,82.765,83.477,84.018,83.232,84.221
1299,B,False,541.68,542.72,536.88,547.6,545.53,545.28,545.05,549.66,550.99,548.5,549.18,545.77,547.4,553.18,555.65,550.46,548.3,554.43,557.19,555.47,560.4,564.93,560.22,561.78,557.02,567.48,561.7,560.04,557.94,560.14,556.61,558.38,546.27,550.2,547.88
1300,B,False,34.014,34.228,39.994,40.521,44.828,38.149,36.529,37.057,36.572,40.353,39.554,36.823,36.082,43.784,44.498,43.26,47.099,51.825,51.278,50.148,50.257,53.519,57.63,50.663,55.031,54.072,56.251,57.678,50.889,50.414,53.762,59.855,56.282,58.709,61.8
1301,B,False,52.777,52.029,54.007,53.694,54.062,53.959,54.618,52.151,51.566,51.276,50.754,48.654,48.327,50.086,48.124,46.471,46.673,45.739,44.549,43.105,43.169,43.852,42.965,40.168,42.361,41.846,40.49,41.795,41.102,40.036,39.847,40.001,41.109,42.102,42.757
1302,B,False,6.3962,10.467,14.612,23.22,22.886,26.775,28.488,30.02,31.311,34.348,35.265,36.117,36.174,36.914,37.775,37.899,39.518,39.133,40.079,40.408,41.114,41.247,41.993,41.745,45.024,46.375,47.841,49.457,50.487,51.268,52.368,52.977,52.94,53.151,53.604
1303,B,False,121.31,126.6,125.96,125.54,128.36,131.03,125.88,125.8,127.41,128.55,133.91,136.05,136.44,138.52,139.45,139.22,141.77,139.45,139.05,137.5,136.99,135.61,134.69,134.27,134.41,135.29,136.4,137.06,140.31,138.99,137.22,140.03,140.01,138.47,141.96
1304,B,False,963.91,968.29,967.05,969.85,971.39,975.3,970.06,976.99,988.9,984.55,987.36,990.54,984.71,988.81,1000.5,998.79,1003.6,1002.6,1000.9,1015.2,1009.8,1015.7,1020.3,1032.2,1028.4,1033.6,1037.9,1042.6,1044.4,1038.2,1050.6,1045.2,1052.8,1053.2,1051.7
1305,B,False,439.86,431.65,440.69,441.52,431.89,433.85,441.62,442.0,447.37,447.37,446.1,442.09,437.3,438.16,439.18,442.2,445.65,445.6,448.36,447.29,437.34,447.95,447.29,450.4,447.1,442.62,439.3,441.56,440.47,439.54,440.16,440.13,433.17,436.58,434.88
1306,B,False,268.22,271.0,270.36,273.28,272.16,270.77,266.95,272.3,270.64,274.39,279.64,274.63,267.18,264.95,260.03,260.0,259.7,261.06,268.09,272.52,278.48,277.21,272.39,275.71,278.76,283.44,290.33,286.86,287.91,284.33,295.69,314.02,306.45,310.6,310.23
1307,B,False,235.01,239.81,237.05,237.91,243.45,244.83,247.08,254.38,259.16,264.51,268.91,268.92,264.94,263.18,266.59,263.86,266.45,265.15,261.07,262.12,262.21,262.35,263.75,258.23,258.97,257.73,258.08,260.48,266.21,272.57,274.94,274.61,273.88,281.56,275.76
1308,B,True,493.49,492.99,490.98,488.96,486.46,483.57,480.79,482.44,479.53,480.69,477.05,472.12,469.0,467.08,464.54,463.9,466.21,468.66,463.49,453.81,453.33,457.13,455.26,451.21,448.71,453.96,454.41,455.26,453.39,452.06,454.98,450.74,452.14,452.65,454.76
1309,B,False,206.32,207.53,206.51,205.38,201.36,201.08,200.58,199.92,199.72,200.47,201.61,201.28,200.9,200.21,198.29,199.18,200.71,199.98,199.68,202.15,203.56,207.26,208.17,204.51,201.19,202.79,207.2,206.77,206.77,206.62,204.3,205.05,202.84,199.92,201.6
1310,B,False,15.414,16.058,19.869,38.83,44.558,39.03,32.365,38.45,34.652,37.89,38.742,42.691,48.507,46.841,39.534,41.281,39.058,38.67,38.467,33.041,34.014,34.228,39.994,40.521,44.828,38.149,36.529,37.057,36.572,40.353,39.554,36.823,36.082,43.784,44.498
1311,B,True,43.887,43.72,43.885,44.127,46.611,48.836,49.048,47.536,49.793,47.565,48.511,55.312,54.238,57.943,57.765,58.953,58.965,57.227,58.386,59.817,62.643,57.43,54.349,57.025,55.443,57.441,58.476,61.758,63.833,62.234,70.306,75.219,76.993,72.13,73.257
1312,B,False,391.41,386.37,386.34,384.35,387.53,385.38,388.08,387.87,388.28,383.52,378.69,380.0,380.73,381.49,379.49,376.07,375.74,377.74,376.58,379.1,383.73,384.3,385.58,383.17,377.2,373.53,376.64,376.04,373.94,376.17,379.44,380.1,381.32,383.4,381.17
1313,B,False,463.6,461.79,466.63,465.7,466.73,468.62,470.04,474.13,472.57,469.45,471.78,470.1,470.77,473.98,475.4,472.02,474.71,473.2,471.61,473.7,474.64,476.4,478.1,474.63,470.29,471.83,475.12,473.12,466.48,466.92,466.18,467.47,469.12,467.72,468.06
1314,B,False,39.209,39.024,39.429,36.303,34.285,42.044,36.97,40.247,39.515,38.347,40.762,36.343,39.269,43.485,41.455,40.59,44.585,41.254,40.681,41.978,44.422,43.016,42.433,43.754,41.771,44.673,43.795,43.858,41.455,44.011,43.989,43.473,41.712,41.977,41.19
1315,B,True,509.81,504.22,500.13,503.3,499.19,498.44,490.89,488.23,487.38,485.54,485.52,485.97,481.82,476.15,473.01,471.97,474.15,467.98,467.86,469.86,469.12,470.85,470.2,470.65,471.46,469.95,471.31,467.54,463.04,465.46,468.97,468.75,467.64,465.22,468.79
1316,B,False,196.71,196.95,196.71,197.69,197.16,192.43,190.92,189.31,189.65,187.91,183.85,185.28,181.34,181.01,180.46,179.66,177.73,177.99,173.63,174.86,178.62,177.62,175.26,172.83,173.51,176.85,175.78,173.77,174.23,172.7,173.69,173.33,176.44,172.48,169.68
1317,B,False,879.21,886.33,879.95,882.25,886.94,882.0,877.86,879.91,883.56,882.4,888.24,885.81,881.82,883.2,890.96,888.2,892.23,894.57,892.91,892.14,893.24,889.55,893.0,902.32,893.31,897.99,901.04,908.23,913.31,913.91,911.12,914.28,919.46,916.12,918.3
1318,B,False,213.98,211.38,214.8,220.4,223.44,230.47,236.31,236.15,235.45,241.48,244.57,250.74,253.46,257.24,259.36,261.41,257.89,261.47,264.55,264.5,264.93,257.68,256.61,257.23,261.13,260.75,271.31,266.91,264.78,270.15,274.72,274.27,273.69,271.77,274.71
1319,B,False,900.83,902.01,899.63,893.05,885.92,889.05,889.56,882.22,875.68,874.01,873.76,873.99,869.27,862.74,856.7,861.76,857.38,856.53,857.72,847.34,841.04,837.71,839.23,838.26,835.24,840.21,836.77,834.53,835.55,830.03,824.83,823.95,815.2,810.57,813.59
1320,B,False,576.94,584.68,581.28,581.59,585.59,581.2,580.18,582.08,583.09,581.1,578.28,581.14,582.52,585.29,579.8,586.87,589.78,584.63,579.19,582.02,582.69,588.34,583.63,578.04,579.55,582.47,573.62,561.91,564.85,568.61,565.83,565.51,563.81,570.85,569.83
1321,B,False,193.47,197.22,193.71,194.12,194.06,198.23,194.69,199.3,195.76,194.49,192.03,193.36,191.95,192.34,190.74,191.91,194.48,196.67,197.71,195.64,191.98,192.42,196.35,193.95,199.1,194.5,197.65,197.09,197.12,193.48,191.69,189.24,189.25,194.46,194.34
1322,B,True,202.39,201.33,200.09,197.47,199.11,198.73,197.56,200.21,200.15,200.74,200.48,198.56,194.99,193.31,193.33,189.46,189.46,187.41,185.84,184.15,181.22,182.95,181.76,180.05,177.81,180.96,181.86,181.83,183.15,179.67,178.65,176.24,177.65,178.69,176.12
1323,B,False,168.97,166.45,166.42,166.05,164.79,166.93,166.76,167.43,166.3,167.93,167.3,169.89,171.45,169.3,168.38,168.85,166.82,167.69,167.44,167.04,167.01,166.35,168.63,167.74,167.13,166.3,166.09,167.54,166.84,166.73,164.0,162.75,162.58,159.9,163.05
1324,B,False,379.85,389.7,395.81,403.6,407.71,416.03,416.75,421.73,421.82,421.88,427.11,431.87,431.81,444.42,444.91,445.42,445.99,451.89,456.74,463.23,465.23,469.77,466.69,467.97,477.71,484.7,483.35,485.55,487.31,489.65,486.47,483.11,488.15,484.72,487.08
1325,B,False,88.569,89.925,94.358,94.099,94.01,93.129,94.594,95.091,94.456,94.623,95.679,94.257,91.203,95.233,93.611,92.317,93.323,92.928,91.407,91.551,90.814,89.845,88.283,89.69,89.033,89.97,90.664,90.21,87.698,87.31,87.251,86.705,86.918,88.261,87.28
