,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15,MEANGBH_16,MEANGBH_17,MEANGBH_18,MEANGBH_19,MEANGBH_20
2179,N,False,90.708,91.782,89.839,87.671,81.191,79.375,77.767,78.45,75.754,72.033,75.998,80.233,79.099,77.09,76.662,70.459,70.333,72.248,70.617,69.85
2180,N,False,52.564,55.385,53.217,54.093,58.344,58.857,58.179,61.456,58.243,54.94,54.013,53.273,51.231,50.886,49.445,48.994,48.405,50.525,49.35,49.871
2181,N,False,62.752,63.39,62.661,61.606,62.622,62.94,65.319,66.057,67.963,68.842,68.739,70.349,72.479,72.411,73.074,71.644,72.71,72.912,71.419,70.119
2182,N,False,57.187,56.223,53.23,57.152,54.899,57.148,53.837,54.348,56.914,56.454,53.316,56.193,54.333,55.55,56.124,52.014,55.89,58.648,59.596,58.05
2183,N,False,60.982,61.335,58.713,58.248,57.287,55.797,55.306,56.369,55.823,54.126,55.28,54.277,54.621,55.93,56.306,55.385,56.287,56.74,57.343,57.463
2184,N,False,62.942,63.253,62.807,62.79,62.945,63.842,63.277,62.672,62.272,63.052,63.474,63.578,62.798,62.751,63.273,63.495,64.041,63.872,63.765,64.396
2185,N,False,62.942,63.253,62.807,62.79,62.945,63.842,63.277,62.672,62.272,63.052,63.474,63.578,62.798,62.751,63.273,63.495,64.041,63.872,63.765,64.396
2186,N,False,62.942,63.253,62.807,62.79,62.945,63.842,63.277,62.672,62.272,63.052,63.474,63.578,62.798,62.751,63.273,63.495,64.041,63.872,63.765,64.396
2187,N,False,64.887,63.073,60.438,60.598,60.583,60.893,62.292,62.792,63.557,63.488,64.498,64.678,65.524,65.465,65.399,65.083,64.881,65.194,65.247,65.578
2188,N,False,46.385,46.515,46.506,45.75,45.774,45.394,46.045,45.962,47.061,46.197,46.621,46.852,48.126,49.086,49.479,50.238,50.341,51.526,52.852,52.54
2189,N,False,54.249,54.489,54.373,53.953,53.3,52.912,52.71,52.457,52.399,52.26,51.933,51.567,51.477,51.666,51.343,51.925,52.308,53.578,54.848,55.586
2190,N,False,78.214,78.317,78.107,79.167,77.717,78.09,79.886,80.188,81.163,83.458,81.951,82.442,81.9,80.705,81.658,82.32,82.319,80.645,79.904,80.204
2191,N,False,48.443,48.223,48.371,48.728,47.888,48.463,47.676,48.011,48.342,48.385,47.454,46.739,45.95,45.906,45.661,45.21,45.462,44.634,44.342,43.453
2192,N,False,52.793,51.663,51.309,50.52,50.32,50.25,50.325,49.566,49.902,49.632,49.257,49.699,50.987,52.342,52.616,54.003,54.618,54.965,54.704,55.054
2193,N,False,61.759,65.381,63.992,62.289,62.183,63.467,61.755,63.366,62.904,64.111,62.27,63.211,65.233,68.859,68.674,72.185,72.573,72.194,74.67,73.967
2194,N,False,58.923,57.958,55.759,56.493,57.501,57.92,58.107,57.547,60.439,62.097,63.848,62.586,61.281,64.035,62.488,62.314,62.318,64.478,64.207,66.153
2195,N,False,92.875,93.361,94.488,94.89,92.806,97.558,96.143,97.659,97.589,96.857,98.723,98.583,97.783,99.393,99.517,98.46,97.613,97.13,96.913,97.378
2196,N,False,68.725,67.863,69.783,72.515,73.585,72.662,75.711,76.114,73.709,74.897,78.597,78.073,75.412,72.86,74.257,77.226,74.877,75.776,77.578,73.954
2197,N,False,31.816,32.684,33.332,33.023,33.874,34.789,33.873,34.007,33.677,33.908,33.388,33.594,33.607,32.51,31.074,30.914,29.604,29.804,29.514,29.164
2198,N,False,48.899,48.866,48.742,49.202,48.003,48.506,49.096,49.235,50.246,49.611,49.891,49.613,48.719,47.649,47.246,46.681,44.534,44.067,42.952,42.717
2199,N,False,67.647,66.87,67.681,67.922,67.05,66.847,64.553,62.567,64.242,65.46,65.764,67.476,67.754,66.113,66.629,67.28,66.506,66.751,65.725,65.188
2200,N,False,63.865,64.509,63.246,61.345,61.635,61.344,63.175,63.542,63.806,63.514,64.282,63.966,64.785,65.082,65.584,66.064,68.138,69.311,71.21,71.519
2201,N,False,48.291,48.844,47.43,50.496,48.279,51.356,52.076,52.142,53.859,53.191,55.139,55.844,58.957,61.145,62.399,61.624,60.26,58.562,56.588,52.744
2202,N,False,46.142,46.37,46.712,47.04,46.821,46.179,46.639,47.347,47.572,48.772,49.627,50.158,50.569,50.499,51.976,52.845,52.22,52.527,51.394,50.831
2203,N,False,80.989,80.235,81.025,78.746,76.749,76.579,77.378,76.772,77.461,78.088,77.988,77.814,75.946,74.515,75.393,75.369,74.679,76.389,75.689,76.955
2204,N,False,55.736,53.681,52.813,53.019,54.489,54.693,58.567,64.934,68.033,68.664,74.567,73.604,72.68,73.363,72.989,71.044,72.238,70.828,69.929,71.748
2205,N,False,43.405,45.76,44.093,44.166,48.22,54.018,57.1,55.952,57.18,64.192,61.159,63.244,58.543,61.971,65.484,63.572,67.733,65.378,59.491,59.228
2206,N,False,81.559,79.855,78.614,77.358,79.009,79.589,80.887,82.645,83.045,83.622,84.729,84.159,83.017,80.968,80.507,77.632,75.591,73.956,73.167,72.335
2207,N,False,48.34,51.32,52.775,53.508,52.684,50.901,48.755,49.325,50.263,48.327,49.527,48.638,49.921,50.297,49.237,48.848,48.26,47.46,50.036,49.154
2208,N,False,74.441,73.214,77.518,78.452,78.323,78.877,79.465,79.475,78.772,82.731,83.286,81.286,79.17,79.535,81.27,80.589,78.722,79.82,78.824,79.262
2209,N,False,78.362,76.58,77.538,83.074,83.502,81.908,84.048,83.215,80.614,80.256,77.821,77.195,75.633,75.618,75.331,72.001,78.336,75.109,73.265,71.176
2210,N,False,64.196,61.952,63.617,61.264,61.433,60.892,61.712,62.216,60.213,60.618,61.93,63.533,61.287,62.371,64.882,64.329,63.774,64.458,67.742,67.202
2211,N,False,44.803,40.424,41.164,42.562,42.832,41.888,41.716,41.093,40.113,40.967,40.156,40.6,40.621,43.2,43.248,45.92,47.537,48.008,48.324,48.031
2212,N,False,47.443,45.37,45.823,45.88,45.819,44.603,45.034,45.775,45.04,45.415,46.061,46.334,47.352,49.744,49.778,51.763,52.658,51.899,50.487,51.323
2213,N,False,66.867,68.15,67.036,66.175,65.982,63.841,63.129,64.785,63.887,64.065,67.96,70.149,70.623,68.776,69.422,67.265,69.02,69.595,68.047,67.326
2214,N,False,77.481,78.52,77.825,78.333,75.509,81.894,82.019,84.255,86.121,86.397,86.797,85.026,83.504,89.59,88.967,91.856,88.241,87.595,92.716,93.783
2215,N,False,41.693,41.221,42.214,41.43,42.029,41.3,41.364,41.551,41.412,40.836,42.169,42.371,42.973,42.744,43.867,44.067,45.413,46.387,47.885,48.824
2216,N,False,73.779,79.339,75.282,69.796,68.802,64.301,68.503,67.657,62.01,63.556,68.584,69.954,78.971,78.919,74.663,73.106,70.814,66.936,71.542,70.579
2217,N,False,82.975,79.281,79.0,80.827,82.537,82.232,83.434,82.052,80.077,74.633,75.629,75.159,73.749,73.833,74.203,74.678,74.472,73.342,75.225,74.768
2218,N,False,90.789,89.192,89.259,90.185,90.893,91.941,90.906,90.524,88.455,89.497,89.142,90.728,91.0,90.557,90.807,91.01,91.739,93.307,91.227,90.924
2219,N,False,51.518,53.831,54.022,54.539,56.324,54.981,53.176,51.628,53.472,51.738,53.115,52.078,52.611,51.113,54.075,50.528,51.32,50.25,50.226,50.563
