,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10,MEANPOT_11,MEANPOT_12,MEANPOT_13,MEANPOT_14,MEANPOT_15,MEANPOT_16,MEANPOT_17,MEANPOT_18,MEANPOT_19,MEANPOT_20
130,M,False,5730.8,5941.9,5877.6,5741.8,5807.6,5893.1,5985.6,5994.6,5873.3,5902.4,6030.6,5963.9,5992.6,5945.0,5826.6,5883.2,5962.2,5870.5,5722.3,5718.5
131,M,True,6449.9,6420.6,6485.9,6421.9,6418.0,6390.5,6392.8,6436.2,6341.7,6304.4,6309.1,6233.3,6196.7,6170.2,6064.9,6068.6,6007.0,5932.2,5925.4,5894.2
132,M,False,6068.6,6007.0,5932.2,5925.4,5894.2,5943.7,5932.1,6016.7,6044.7,6110.2,6196.4,6278.6,6273.8,6382.3,6488.1,6463.6,6581.4,6631.2,6705.6,6727.4
133,M,False,8876.2,8895.0,9021.2,9038.8,8938.8,9051.9,8976.6,8984.2,8937.5,8960.7,8911.7,8889.3,8799.9,8734.9,8728.2,8695.5,8637.3,8574.6,8467.6,8531.0
134,M,False,8914.9,7230.2,7201.5,9229.6,9218.7,9421.6,9462.7,9519.3,9611.0,9594.7,9570.5,9574.0,9437.6,9324.4,9201.1,9059.2,8871.1,8782.9,8747.7,8661.4
135,M,False,8177.7,8158.5,8185.3,8113.1,8055.0,8018.6,7922.0,7894.6,7799.7,7647.2,7604.7,7529.1,7463.0,7367.2,7280.2,7221.2,7132.4,7062.8,7031.4,7071.7
136,M,False,5006.0,5121.0,5158.3,5238.1,5365.9,5473.2,5548.8,5562.6,5656.2,5653.0,5680.0,5692.9,5519.4,5454.3,5378.6,5274.8,5248.1,5304.2,5278.3,5242.9
137,M,True,17414.0,18598.0,17692.0,18384.0,18338.0,17878.0,17819.0,17955.0,18132.0,18105.0,17835.0,17978.0,17324.0,17769.0,17558.0,17237.0,18050.0,18077.0,17836.0,17149.0
138,M,True,13193.0,13338.0,13361.0,13499.0,13491.0,13535.0,13696.0,13421.0,13852.0,13607.0,13830.0,13954.0,14054.0,13903.0,13910.0,13921.0,14134.0,14001.0,13845.0,14283.0
139,M,False,13338.0,13361.0,13499.0,13491.0,13535.0,13696.0,13421.0,13852.0,13607.0,13830.0,13954.0,14054.0,13903.0,13910.0,13921.0,14134.0,14001.0,13845.0,14283.0,14270.0
140,M,False,14134.0,14001.0,13845.0,14283.0,14270.0,14428.0,14462.0,14580.0,14707.0,14670.0,14309.0,14224.0,14271.0,14226.0,14159.0,14479.0,14508.0,14541.0,14600.0,14585.0
141,M,True,14309.0,14224.0,14271.0,14226.0,14159.0,14479.0,14508.0,14541.0,14600.0,14585.0,14652.0,14711.0,14526.0,14740.0,14687.0,14695.0,14538.0,14541.0,14435.0,14667.0
142,M,False,14508.0,14541.0,14600.0,14585.0,14652.0,14711.0,14526.0,14740.0,14687.0,14695.0,14538.0,14541.0,14435.0,14667.0,14900.0,14808.0,14671.0,15162.0,15132.0,15050.0
143,M,False,14435.0,14667.0,14900.0,14808.0,14671.0,15162.0,15132.0,15050.0,15426.0,15687.0,15694.0,15735.0,16046.0,15865.0,15728.0,15863.0,15657.0,15530.0,15331.0,15167.0
144,M,False,15167.0,15182.0,14862.0,14946.0,14774.0,14702.0,14860.0,14480.0,14772.0,14701.0,14682.0,14931.0,15258.0,15541.0,15553.0,15702.0,15546.0,15705.0,15946.0,15841.0
145,M,False,16026.0,16121.0,16101.0,16098.0,15975.0,16319.0,16256.0,16397.0,16368.0,16467.0,16443.0,16573.0,16612.0,16401.0,16549.0,16630.0,16519.0,16571.0,16395.0,16133.0
146,M,False,17438.0,17584.0,17596.0,17934.0,18133.0,18059.0,18090.0,18193.0,18207.0,18276.0,18218.0,18211.0,18190.0,18013.0,18155.0,17909.0,17933.0,18014.0,18168.0,18035.0
147,M,False,13626.0,13605.0,13499.0,13537.0,13355.0,13137.0,12889.0,12601.0,12378.0,12123.0,12033.0,12048.0,12070.0,12301.0,12325.0,12451.0,12575.0,12713.0,12883.0,12991.0
148,M,False,8651.2,8459.8,8246.2,8182.2,8162.2,8150.0,8236.5,8189.8,8282.1,8346.8,8409.6,8546.0,8624.8,8755.3,8773.8,8744.5,8835.0,8725.7,8546.0,8439.0
149,M,True,3346.5,3338.0,3324.3,3343.7,3339.3,3307.1,3354.4,3367.6,3453.1,3437.8,3486.5,3503.6,3614.3,3713.6,3713.7,3770.4,3822.5,3800.7,3786.6,3726.8
150,M,False,4796.4,4901.7,4951.6,5095.6,5070.6,5161.5,5076.9,5210.0,5118.9,5027.0,4926.4,4736.2,4655.5,4639.3,4666.0,4543.0,4681.8,4814.1,4731.2,4798.9
151,M,False,8079.7,8158.0,8175.7,8055.2,7976.5,7864.0,7819.7,7754.5,7671.2,7492.1,7425.9,7399.0,7303.9,7273.5,7247.7,7196.4,7114.3,7017.7,7023.9,7063.9
152,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.84,2664.2,781.27,1375.8,1779.0
153,M,False,7981.9,7972.4,8075.0,8061.1,8159.6,8128.7,8242.8,8175.9,8140.0,8103.3,7990.0,7925.4,7815.1,7264.6,7335.2,7308.8,7199.6,7053.4,6997.5,6957.6
154,M,True,11937.0,11962.0,11951.0,11801.0,11711.0,11361.0,11497.0,11391.0,11348.0,11335.0,11274.0,11107.0,11097.0,10916.0,10929.0,10901.0,10941.0,10933.0,11090.0,11044.0
155,M,True,13711.0,13698.0,13710.0,13617.0,13668.0,13579.0,13546.0,13519.0,13457.0,13286.0,13043.0,13140.0,13090.0,13084.0,13201.0,13200.0,13197.0,13249.0,13319.0,13352.0
156,M,False,13457.0,13286.0,13043.0,13140.0,13090.0,13084.0,13201.0,13200.0,13197.0,13249.0,13319.0,13352.0,13430.0,13649.0,13792.0,14003.0,14203.0,14342.0,14631.0,14767.0
157,M,False,16009.0,16277.0,16659.0,17046.0,17443.0,17770.0,17868.0,18128.0,18041.0,17888.0,18004.0,17891.0,17659.0,17485.0,17384.0,17072.0,16904.0,16804.0,16603.0,16500.0
158,M,False,6031.1,6108.8,6038.8,6066.4,6055.1,6033.9,6059.4,6178.4,6205.8,6303.3,6212.4,6297.5,6411.9,6569.7,6521.5,6655.6,6694.3,6716.9,6655.6,6551.2
159,M,False,3305.4,3363.3,3400.3,3433.3,3473.7,3479.0,3575.2,3614.6,3612.3,3656.1,3710.3,3757.5,3799.0,3782.1,3805.7,3831.5,3784.3,3743.0,3729.0,3650.5
160,M,True,0.0,0.0,0.0,0.0,0.0,378.95,2529.8,2528.1,506.38,860.85,347.41,1367.9,1429.0,1874.6,2026.3,2714.3,2866.8,4287.5,3932.7,4190.4
161,M,False,6559.5,6616.4,6306.9,6442.6,6190.0,6156.9,4745.7,5104.6,5070.6,5156.5,5102.3,4873.6,4697.0,4062.0,4474.5,6040.8,5444.0,5419.2,4349.5,4267.0
162,M,False,4831.0,4640.7,4787.5,5032.6,4879.8,4771.4,4926.2,5006.6,5190.0,4985.4,5025.5,4999.9,5365.5,5548.3,5410.7,5332.3,5393.8,5615.5,5822.5,5651.6
163,M,False,10020.0,9986.0,10073.0,10249.0,10375.0,10301.0,10355.0,10341.0,10297.0,10377.0,10361.0,10497.0,10595.0,10684.0,10612.0,10652.0,10555.0,10594.0,10654.0,10586.0
164,M,True,6614.0,6564.1,6486.5,6381.0,6295.9,6266.0,6236.3,6289.2,6219.0,6228.0,6298.0,6414.6,6472.9,6413.7,6440.6,6496.3,6605.2,6758.2,6840.3,6945.3
165,M,False,6016.6,5961.8,5879.8,5848.2,5920.4,5873.8,5879.2,6006.7,6013.2,6108.7,6019.9,6056.7,6066.3,6173.9,6249.0,6190.1,6221.7,6199.9,6161.7,6152.5
166,M,True,5369.7,5404.4,5441.0,5464.1,5451.6,5552.0,5509.7,5464.2,5462.2,5502.1,5568.7,5524.6,5505.8,5434.5,5393.2,5355.9,5265.6,5233.1,5188.8,5182.2
167,M,False,5313.3,5424.9,5568.6,5643.8,5673.0,5775.1,5833.4,6016.6,6038.4,6076.4,6149.1,6240.9,6253.1,6265.4,6253.3,6241.2,6184.9,6131.0,6075.0,6032.5
168,M,True,6789.1,6980.0,7045.4,7270.3,7177.3,7223.6,7167.8,7102.8,7020.8,6932.3,6817.1,6645.3,6486.4,6230.6,6149.2,6061.7,6012.5,5920.5,5790.2,5776.5
169,M,False,5908.8,5943.4,6021.0,6024.5,6048.9,6089.9,6108.6,6031.4,6089.9,6074.0,6096.9,6001.4,6031.8,6026.4,6097.2,6118.2,6100.7,6225.4,6107.5,6396.4
170,M,True,11245.0,11210.0,11208.0,11216.0,11312.0,11351.0,11394.0,11441.0,11448.0,11388.0,11404.0,11519.0,11598.0,11676.0,11763.0,11800.0,11909.0,11894.0,11896.0,11944.0
171,M,False,13630.0,13474.0,13237.0,13088.0,12770.0,12577.0,12480.0,12416.0,12331.0,12326.0,12344.0,12308.0,12241.0,12230.0,12242.0,12301.0,12308.0,12276.0,12292.0,12384.0
172,M,False,12384.0,12344.0,12343.0,12315.0,12365.0,12379.0,12348.0,12303.0,12300.0,12294.0,12281.0,12352.0,12261.0,12202.0,12184.0,12148.0,12082.0,12112.0,11962.0,11999.0
173,M,True,11107.0,11096.0,10993.0,10879.0,10902.0,10810.0,10789.0,10775.0,10859.0,10919.0,10968.0,11254.0,11420.0,11637.0,11814.0,12056.0,12096.0,12202.0,12305.0,12412.0
174,M,True,12137.0,12160.0,12027.0,11980.0,11950.0,11907.0,11804.0,11784.0,11849.0,11896.0,11859.0,11886.0,11957.0,12075.0,12062.0,12010.0,11966.0,12058.0,12125.0,12057.0
175,M,True,11957.0,12075.0,12062.0,12010.0,11966.0,12058.0,12125.0,12057.0,12113.0,12202.0,12210.0,12267.0,12308.0,12383.0,12456.0,12609.0,12754.0,12731.0,12732.0,12874.0
176,M,True,12308.0,12383.0,12456.0,12609.0,12754.0,12731.0,12732.0,12874.0,13001.0,13092.0,13193.0,13329.0,13280.0,13491.0,13486.0,13581.0,13534.0,13514.0,13619.0,13579.0
177,M,True,12146.0,12173.0,12236.0,12178.0,12303.0,12405.0,12434.0,12464.0,12464.0,12512.0,12507.0,12459.0,12505.0,12534.0,12592.0,12624.0,12611.0,12589.0,12613.0,12624.0
178,M,False,12512.0,12507.0,12459.0,12505.0,12534.0,12592.0,12624.0,12611.0,12589.0,12613.0,12624.0,12697.0,12830.0,12814.0,12723.0,12620.0,12559.0,12550.0,12519.0,12476.0
179,M,False,12624.0,12611.0,12589.0,12613.0,12624.0,12697.0,12830.0,12814.0,12723.0,12620.0,12559.0,12550.0,12519.0,12476.0,12411.0,12356.0,12249.0,12170.0,12180.0,12236.0
180,M,True,12723.0,12620.0,12559.0,12550.0,12519.0,12476.0,12411.0,12356.0,12249.0,12170.0,12180.0,12236.0,12212.0,12253.0,12161.0,12033.0,12102.0,12068.0,11936.0,12027.0
181,M,True,12519.0,12476.0,12411.0,12356.0,12249.0,12170.0,12180.0,12236.0,12212.0,12253.0,12161.0,12033.0,12102.0,12068.0,11936.0,12027.0,11933.0,12064.0,12052.0,12161.0
182,M,False,12064.0,12052.0,12161.0,12360.0,12581.0,12883.0,12933.0,13141.0,13156.0,13259.0,13338.0,13319.0,13391.0,13332.0,13346.0,13427.0,13274.0,13174.0,13018.0,13066.0
183,M,False,2367.6,2567.3,3058.3,3932.1,3994.0,4726.0,4929.8,5544.1,5891.7,5036.2,5427.3,6812.9,6128.0,7512.6,6354.5,6350.9,7538.6,6267.0,6240.6,5996.7
184,M,True,13003.0,12990.0,13020.0,13002.0,12968.0,12953.0,12788.0,12795.0,12843.0,12833.0,12792.0,12801.0,12898.0,12977.0,13005.0,13190.0,13246.0,13286.0,13276.0,13297.0
185,M,False,12968.0,12953.0,12788.0,12795.0,12843.0,12833.0,12792.0,12801.0,12898.0,12977.0,13005.0,13190.0,13246.0,13286.0,13276.0,13297.0,13309.0,13247.0,13338.0,13326.0
186,M,False,12801.0,12898.0,12977.0,13005.0,13190.0,13246.0,13286.0,13276.0,13297.0,13309.0,13247.0,13338.0,13326.0,13361.0,13388.0,13483.0,13665.0,13669.0,13747.0,13910.0
187,M,True,13082.0,13248.0,13347.0,13495.0,13644.0,13864.0,13986.0,14072.0,14154.0,14195.0,14195.0,14230.0,14183.0,14243.0,14285.0,14321.0,14368.0,14306.0,14385.0,14488.0
188,M,False,14072.0,14154.0,14195.0,14195.0,14230.0,14183.0,14243.0,14285.0,14321.0,14368.0,14306.0,14385.0,14488.0,14348.0,14308.0,14398.0,14449.0,14417.0,14321.0,14228.0
189,M,True,14240.0,14226.0,14156.0,14152.0,14228.0,14276.0,14250.0,14166.0,14233.0,14232.0,14143.0,14227.0,14127.0,14127.0,13981.0,13968.0,13902.0,13742.0,13698.0,13511.0
190,M,False,14250.0,14166.0,14233.0,14232.0,14143.0,14227.0,14127.0,14127.0,13981.0,13968.0,13902.0,13742.0,13698.0,13511.0,13402.0,13329.0,13283.0,13181.0,12983.0,13006.0
191,M,True,13455.0,13612.0,13683.0,13705.0,13921.0,14077.0,13906.0,14009.0,13964.0,14013.0,13967.0,13948.0,13888.0,13917.0,13879.0,13827.0,13768.0,13773.0,13646.0,13638.0
192,M,False,13948.0,13888.0,13917.0,13879.0,13827.0,13768.0,13773.0,13646.0,13638.0,13541.0,13530.0,13487.0,13491.0,13381.0,13466.0,13448.0,13422.0,13435.0,13539.0,13510.0
193,M,True,13448.0,13422.0,13435.0,13539.0,13510.0,13529.0,13585.0,13611.0,13774.0,13965.0,13911.0,14000.0,13950.0,14076.0,14061.0,14009.0,13964.0,14024.0,14124.0,14046.0
194,M,False,13216.0,13050.0,13047.0,13087.0,13063.0,13096.0,13036.0,13090.0,13256.0,13342.0,13362.0,13420.0,13506.0,13591.0,13766.0,14052.0,14138.0,14326.0,14359.0,14316.0
195,M,False,14261.0,14534.0,14413.0,14312.0,14388.0,14383.0,14750.0,14427.0,14172.0,13839.0,14168.0,13878.0,14023.0,14065.0,13740.0,13813.0,13584.0,13511.0,13472.0,13410.0
196,M,False,7187.0,7008.2,7367.7,7489.0,7341.1,7476.5,7371.8,7451.6,7539.7,7699.0,7699.1,7817.8,7996.8,8104.7,8140.2,8055.6,8296.6,8297.7,8346.1,8439.9
197,M,True,14032.0,13925.0,13830.0,13871.0,13781.0,13733.0,13653.0,13516.0,13467.0,13399.0,13441.0,13373.0,13439.0,13332.0,13383.0,13271.0,13300.0,13277.0,13239.0,13387.0
198,M,True,12914.0,12740.0,12738.0,12712.0,12592.0,12523.0,12333.0,12341.0,12347.0,12148.0,12258.0,10564.0,10297.0,12186.0,12254.0,12123.0,12206.0,12397.0,12477.0,12229.0
199,M,False,12368.0,12409.0,12386.0,12435.0,12492.0,12348.0,12523.0,12548.0,12233.0,12115.0,12326.0,12422.0,12363.0,12255.0,12197.0,12302.0,12162.0,12227.0,12270.0,12131.0
200,M,False,12363.0,12255.0,12197.0,12302.0,12162.0,12227.0,12270.0,12131.0,12148.0,12020.0,12127.0,12165.0,12122.0,12054.0,11966.0,12084.0,12150.0,12019.0,12077.0,11981.0
201,M,True,11837.0,11533.0,11807.0,11693.0,11740.0,11598.0,11651.0,11654.0,11596.0,11579.0,11604.0,11586.0,11613.0,11574.0,11593.0,11621.0,11586.0,11537.0,11578.0,11679.0
202,M,False,12473.0,12538.0,12659.0,12732.0,12786.0,12804.0,12759.0,12738.0,12726.0,12746.0,12683.0,12575.0,12475.0,12376.0,12306.0,12197.0,12025.0,11887.0,11822.0,11712.0
203,M,False,12804.0,12759.0,12738.0,12726.0,12746.0,12683.0,12575.0,12475.0,12376.0,12306.0,12197.0,12025.0,11887.0,11822.0,11712.0,11656.0,11624.0,11508.0,11450.0,11480.0
204,M,False,12418.0,12284.0,12207.0,12202.0,12108.0,12034.0,11896.0,11778.0,11685.0,11629.0,11660.0,11782.0,11885.0,12060.0,12368.0,12583.0,12742.0,12935.0,13000.0,13037.0
205,M,False,8251.5,8216.0,8210.5,8183.6,8135.8,8198.1,8162.3,8152.8,8104.1,8114.7,8097.4,8136.6,8156.9,8112.1,8153.2,8120.2,8155.0,8141.9,8201.0,8177.8
206,M,False,7887.8,7849.2,7963.8,7874.3,7873.6,7892.6,8064.8,8073.5,8147.9,8327.9,8371.3,8213.5,8206.8,8106.0,8061.9,8073.6,8196.8,8079.4,7988.6,8029.7
207,M,True,6304.5,6376.1,6400.5,6477.5,6423.1,6431.7,6409.6,6368.7,6328.9,6253.9,6199.2,6181.4,6123.3,6060.0,6102.5,6073.9,6094.9,6049.6,6073.4,5992.0
208,M,False,6697.8,6691.4,6680.8,6618.6,6554.4,6539.3,6510.1,6427.9,6314.1,6273.9,6203.5,6191.3,6089.6,6044.6,5983.5,6000.6,6000.2,6023.3,6055.9,6110.9
209,M,False,8017.3,7918.0,7870.7,7821.8,7820.6,7722.6,7701.6,7587.8,7577.4,7528.1,7571.8,7545.7,7650.3,7680.2,7775.5,7871.0,7944.5,8050.9,8147.9,8232.1
210,M,False,3750.7,3769.9,3747.4,3750.0,3699.2,3708.6,3685.3,3685.6,3666.9,3687.1,3676.5,3704.3,3659.1,3672.7,3669.1,3673.0,3680.5,3606.9,3561.3,3573.7
211,M,False,2070.5,2029.2,2644.2,3249.1,2091.1,3386.1,5129.6,3405.8,5266.1,3387.4,5860.0,5881.7,3504.3,4806.8,3548.8,4515.6,3062.7,3436.7,5352.2,3080.0
212,M,False,2644.2,3249.1,2091.1,3386.1,5129.6,3405.8,5266.1,3387.4,5860.0,5881.7,3504.3,4806.8,3548.8,4515.6,3062.7,3436.7,5352.2,3080.0,4871.2,3257.0
213,M,False,5704.0,5783.8,5721.1,5679.0,5683.7,5626.4,5529.5,5506.6,5445.9,5428.3,5374.7,5252.1,5140.5,5124.7,5046.0,5047.5,5051.2,5133.7,5212.9,5317.3
214,M,False,3541.3,3523.6,2645.5,3526.8,3523.7,3469.0,3457.7,3419.5,3341.2,3257.8,3188.6,3135.5,3143.2,3162.3,3189.0,3264.4,3280.7,3350.0,3421.4,3520.9
215,M,False,3994.9,3950.1,3939.7,3864.3,3826.1,3803.4,3789.6,3699.9,3675.1,3527.7,3496.2,3428.1,3427.3,3456.8,3417.3,3405.4,3397.5,3383.2,3371.3,3297.1
216,M,True,10849.0,12406.0,15668.0,16792.0,22783.0,22959.0,25863.0,25020.0,23530.0,27104.0,25949.0,27056.0,28074.0,24091.0,27398.0,24933.0,26032.0,26996.0,25237.0,25340.0
217,M,True,10962.0,10987.0,10640.0,10814.0,10730.0,11004.0,11140.0,11825.0,11647.0,11446.0,11387.0,11409.0,11697.0,11643.0,11678.0,11578.0,11429.0,11350.0,11618.0,11362.0
218,M,True,10402.0,10200.0,10411.0,10282.0,9957.0,9908.4,10003.0,9903.9,9801.4,10233.0,9696.8,9648.6,9750.2,9484.2,9459.2,9383.0,9781.6,9948.0,9560.0,9509.5
219,M,False,9459.2,9383.0,9781.6,9948.0,9560.0,9509.5,9430.4,9431.8,9366.6,9273.8,9380.7,9100.9,8955.8,8845.4,8766.7,8734.5,8413.6,8359.5,8033.1,7914.0
220,M,True,7914.0,7997.1,7782.5,7630.7,7459.5,7092.3,7176.9,6888.6,7033.3,7182.0,7117.2,7374.2,7360.9,7403.6,7565.7,7526.2,7513.9,7515.1,7595.9,7644.3
221,M,False,7931.3,8029.6,7796.2,7676.5,7738.3,7635.3,7653.3,7724.2,7635.3,7802.0,7470.9,7319.0,7417.9,7089.6,7247.9,7267.7,7481.6,7317.7,7220.1,7335.2
222,M,False,7916.0,8049.9,7840.4,7675.6,7705.2,7510.0,7377.9,7389.1,7165.3,7006.9,7136.6,7086.2,7467.6,7174.9,7011.8,6972.8,6875.3,6762.6,6861.9,6550.7
223,M,True,5812.9,5783.4,5793.5,5814.2,5858.7,5842.8,5676.7,5614.4,5544.7,5378.7,5310.2,5133.0,5152.8,5143.7,5116.6,5184.9,5257.1,5260.7,5255.4,5223.8
224,M,False,6919.5,6953.0,6913.5,6932.9,6922.2,6868.0,6953.3,6923.7,7000.0,7046.3,7164.2,7160.3,7242.1,7581.5,7640.2,7798.8,7832.0,7954.3,7980.3,8108.0
225,M,False,7301.8,7247.9,7374.3,7363.4,7477.9,7537.9,7753.9,7811.8,7955.2,7995.1,8082.2,8155.1,8298.1,8265.2,8467.0,8621.7,8858.5,9046.5,9076.4,9127.5
226,M,False,3246.4,3188.6,3113.7,3119.2,3088.0,3040.3,2978.2,2989.9,2978.3,2919.6,2863.8,2850.7,2853.4,2900.2,2951.7,2891.5,2985.0,2921.8,2932.5,2978.3
227,M,False,10569.0,10723.0,10585.0,10612.0,10769.0,10934.0,11074.0,11142.0,10989.0,10995.0,11108.0,11146.0,11148.0,11069.0,10892.0,11096.0,10922.0,10929.0,10942.0,10861.0
228,M,False,9175.0,9215.9,9304.6,9376.1,9344.9,9241.6,9137.6,9368.6,9384.3,9149.5,9202.2,9241.5,9163.2,9139.1,9294.3,9196.4,9156.6,9090.3,9258.8,9256.6
229,M,True,11514.0,11461.0,11415.0,11446.0,11466.0,11516.0,11688.0,11769.0,11826.0,11927.0,12031.0,12231.0,12246.0,12359.0,12445.0,12474.0,12498.0,12526.0,12537.0,12452.0
230,M,False,12512.0,12529.0,12512.0,12397.0,12361.0,12431.0,12253.0,12101.0,12012.0,11867.0,11678.0,11521.0,11582.0,11543.0,11537.0,11527.0,11529.0,11526.0,11557.0,11647.0
231,M,True,6155.6,6178.7,6173.4,6186.5,6157.5,6163.3,6115.9,5986.5,5994.2,6012.1,5948.8,5914.7,5914.5,5883.5,5819.1,5692.5,5708.5,5642.8,5560.2,5450.9
232,M,False,5989.9,6086.5,6004.9,6005.0,5991.5,6050.4,5936.3,5919.5,5848.6,5691.2,5634.4,5641.7,5496.7,5417.6,5405.1,5391.2,5307.8,5177.6,5175.1,5092.5
233,M,False,3616.8,3256.0,3379.5,3328.4,3121.7,3106.2,3168.0,3400.2,3521.1,3442.5,3392.7,3591.8,3685.7,3666.7,4020.3,4296.6,4575.4,5143.3,5399.2,5870.7
234,M,False,7565.6,7501.0,7436.5,7313.7,7177.5,6978.2,6874.6,6748.4,6679.7,6625.5,6641.2,6603.7,6544.4,6541.2,6550.7,6372.0,6439.0,6538.9,6631.1,6679.2
235,M,False,9844.7,9944.1,10017.0,9954.0,9803.3,9881.7,9740.7,9667.0,9475.8,9296.7,9198.6,9261.6,9246.8,9133.3,9153.3,9201.8,9117.0,9145.0,9125.4,9177.6
236,M,False,12776.0,12835.0,12779.0,12749.0,12833.0,12942.0,12914.0,12973.0,12918.0,12950.0,12909.0,13031.0,13103.0,13262.0,13323.0,13275.0,13356.0,13569.0,13814.0,13784.0
237,M,False,8455.2,8490.0,8407.2,8321.7,8157.2,8138.0,8170.2,8267.5,8388.1,8705.0,8784.8,8951.4,8982.6,8958.8,8905.9,8973.6,8938.3,8807.8,8765.0,8687.1
238,M,False,4718.6,4623.9,4448.8,4403.1,4299.0,4287.2,4302.1,4332.2,4363.3,4348.1,4424.6,4436.1,4488.1,4547.4,4570.9,4621.7,4652.4,4678.1,4713.2,4693.1
239,M,False,4453.2,4460.8,4597.3,4627.1,4650.4,4758.6,4883.3,4809.0,4968.8,5014.2,4890.7,5010.9,4988.0,4962.0,4830.7,4595.2,4769.8,4696.9,4543.2,4629.6
240,M,True,6469.2,6401.5,6273.1,6416.2,6438.2,6353.2,6423.3,6381.0,6416.8,6274.1,6200.7,6298.8,6240.7,6424.6,6244.4,6212.8,6280.8,6380.4,6307.2,6368.2
241,M,False,5901.8,5929.4,5966.2,5998.1,6005.9,6001.6,6043.7,6107.7,6121.1,6159.5,6248.0,6200.1,6291.0,6297.7,6371.7,6372.4,6362.3,6387.8,6373.8,6347.2
242,M,False,2971.9,2945.2,2930.5,2944.6,2876.8,2881.5,2885.0,2871.1,2859.4,2837.1,2779.0,2755.0,2728.1,2696.0,2646.5,2616.6,2585.5,2583.3,2576.3,2579.0
243,M,False,2199.2,2260.8,2253.4,2289.9,2269.3,2321.0,2354.8,2285.7,2294.2,2262.8,2302.1,2284.0,2273.5,2254.5,2232.7,2183.5,2185.3,2184.5,2096.5,2120.7
244,M,False,8869.0,8978.9,9058.9,9127.1,9170.0,9179.7,9200.8,9211.6,9149.4,9110.6,8965.1,8983.1,9066.4,9048.3,9002.8,8966.5,8942.0,8959.0,8943.4,8868.6
245,M,False,5598.9,5730.3,5675.2,5581.6,5590.2,5626.3,5645.8,5716.0,5674.1,5720.7,5720.1,5635.0,5641.3,5657.3,5584.4,5590.8,5558.0,5615.8,5578.0,5640.2
246,M,False,15945.0,15431.0,15276.0,14882.0,15124.0,15454.0,15022.0,14921.0,14806.0,14749.0,14386.0,14152.0,13924.0,13848.0,13685.0,13544.0,13599.0,12954.0,12593.0,12384.0
247,M,False,4511.2,4489.8,4481.1,4408.1,4310.6,4430.8,4496.4,4432.0,4444.9,4534.6,4361.0,4438.2,4598.8,4348.6,4367.2,4278.4,4132.2,4228.4,4119.2,4006.8
248,M,False,8103.7,8218.1,8208.5,7940.2,8227.0,7853.5,8240.4,7808.0,7714.0,7812.9,7481.1,7525.5,7563.4,7591.4,7638.3,8062.4,7673.9,7678.0,7665.8,7686.9
249,M,False,6060.1,6139.9,6178.0,6451.4,6435.0,6582.3,6583.3,6633.9,6560.8,6570.7,6522.9,6598.9,6626.4,6643.1,6691.2,6626.9,6586.2,6626.3,6570.4,6623.2
250,M,True,15302.0,15419.0,15478.0,15607.0,15882.0,15664.0,15799.0,15453.0,14991.0,14716.0,14638.0,14584.0,14646.0,14605.0,14812.0,14946.0,15022.0,15187.0,15209.0,15098.0
251,M,False,15607.0,15882.0,15664.0,15799.0,15453.0,14991.0,14716.0,14638.0,14584.0,14646.0,14605.0,14812.0,14946.0,15022.0,15187.0,15209.0,15098.0,15485.0,15625.0,15544.0
252,M,False,3878.3,3654.5,3725.9,3671.5,3793.2,3801.5,3908.5,4178.7,4143.6,4206.2,4528.7,4463.1,5048.2,5341.5,5742.6,6073.5,6534.8,6830.2,7353.2,7460.4
253,M,False,7353.3,7334.9,7287.2,7263.2,7340.2,7216.3,7336.5,7332.3,7326.6,7436.8,7418.9,7482.5,7597.7,7589.1,7674.9,7743.9,7854.1,8018.3,8096.9,8285.7
254,M,True,6448.5,6458.3,6425.4,6525.5,6507.1,6513.3,6635.3,6719.7,6829.0,6782.7,6847.7,7108.9,7064.5,6970.2,7046.6,7070.5,7107.6,7112.3,7081.1,7080.8
255,M,False,7451.3,7445.9,7443.6,7431.7,7351.2,7386.9,7415.0,7231.1,7121.5,7200.7,7227.9,7275.0,7243.8,7133.9,7117.5,6982.3,6832.2,6820.5,6749.8,6582.9
256,M,True,4441.6,4488.3,4571.5,4577.8,4586.9,4667.5,4680.0,4717.8,4725.7,4734.7,4806.4,4895.3,5007.2,5033.4,5089.0,5091.3,5242.2,5496.1,5575.8,5724.0
257,M,False,8015.5,7987.3,7869.0,7647.6,7492.7,7498.5,7342.6,7320.8,7358.3,7376.3,7401.4,7471.0,7644.7,7756.9,7957.4,8080.3,8395.4,8481.5,8614.4,8714.0
258,M,True,8103.6,8095.9,8135.5,8196.7,8236.5,8207.4,8211.6,8143.7,8153.2,8202.8,8234.8,8264.6,8192.0,8266.5,8361.0,8346.3,8345.8,8357.5,8462.9,8435.5
259,M,True,11229.0,11502.0,11612.0,11655.0,11845.0,11910.0,12006.0,12194.0,12273.0,12333.0,12480.0,12564.0,12706.0,12887.0,12976.0,13045.0,13251.0,13277.0,13358.0,13429.0
