,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5,TOTUSJH_6,TOTUSJH_7,TOTUSJH_8,TOTUSJH_9,TOTUSJH_10,TOTUSJH_11,TOTUSJH_12,TOTUSJH_13,TOTUSJH_14,TOTUSJH_15,TOTUSJH_16,TOTUSJH_17,TOTUSJH_18,TOTUSJH_19,TOTUSJH_20
683,C,False,1185.8,1201.6,1208.7,1205.9,1227.4,1246.7,1233.4,1238.8,1253.6,1257.0,1253.9,1244.4,1259.4,1293.9,1293.9,1291.8,1310.0,1361.2,1334.1,1360.2
684,C,False,455.86,465.07,471.8,471.25,459.27,465.74,454.22,442.44,439.35,442.37,447.33,444.56,455.14,461.12,456.58,450.89,447.11,454.0,459.75,458.69
685,C,False,1820.5,1834.8,1844.5,1856.0,1829.2,1819.9,1800.5,1787.2,1763.2,1810.0,1814.4,1768.9,1781.4,1749.5,1797.1,1777.3,1778.9,1746.6,1718.3,1686.4
686,C,False,2230.4,2194.3,2198.9,2209.5,2215.7,2207.3,2175.3,2204.1,2220.8,2199.5,2220.0,2188.6,2169.1,2201.6,2156.1,2174.5,2194.2,2191.5,2189.8,2168.4
687,C,False,2554.9,2504.5,2509.5,2530.1,2476.1,2479.5,2502.9,2501.7,2506.8,2506.1,2463.0,2459.6,2481.2,2461.2,2448.4,2447.0,2465.3,2447.8,2434.5,2418.7
688,C,False,137.07,134.53,134.23,131.23,128.4,127.92,122.69,123.98,117.24,115.09,115.87,111.55,113.16,116.03,115.84,116.03,115.65,119.9,119.91,117.26
689,C,False,464.8,473.43,479.78,480.22,482.84,497.23,506.82,518.73,519.47,522.56,525.36,529.6,532.76,545.35,543.23,542.61,546.1,545.43,558.45,536.56
690,C,False,1690.0,1718.0,1729.7,1737.4,1741.6,1753.0,1729.9,1733.1,1713.5,1755.7,1730.6,1720.7,1736.2,1741.2,1719.9,1755.6,1744.6,1747.4,1766.9,1790.8
691,C,False,2364.3,2532.7,2410.9,2404.3,2467.8,2630.6,2568.8,2617.0,2615.3,2643.9,2656.7,2627.9,2675.8,2734.7,2795.5,2923.9,2841.5,2805.1,2914.4,3007.2
692,C,False,769.9,767.18,769.26,774.9,799.89,818.99,816.07,810.77,805.03,807.23,813.48,814.3,813.39,797.89,783.95,791.5,772.31,778.07,777.73,795.11
693,C,False,1096.0,1100.4,1100.9,1079.8,1055.4,1026.6,1022.0,1005.3,985.32,982.06,982.21,964.91,975.37,974.81,981.23,978.84,982.98,968.77,958.74,979.77
694,C,False,407.57,402.42,399.94,392.07,392.04,386.61,392.92,397.12,389.49,403.0,398.45,386.07,382.05,379.18,382.99,378.39,378.37,381.04,388.24,382.02
695,C,False,6918.5,6956.1,6965.8,7041.2,7014.8,7096.7,7116.7,7130.2,7080.7,7063.5,7041.8,6993.7,6909.5,6947.2,6883.4,6874.3,6783.8,6723.9,6745.1,6696.2
696,C,False,1574.6,1557.2,1539.0,1542.8,1549.7,1558.0,1574.4,1584.9,1611.7,1640.7,1652.9,1661.0,1625.6,1636.6,1637.1,1651.7,1685.6,1742.4,1773.5,1760.7
697,C,False,4370.6,4329.5,4343.0,5930.2,4400.8,4351.1,4375.2,4356.5,4345.2,4349.0,4339.2,4317.1,4308.2,4343.0,4363.9,4328.1,4291.6,4265.1,4259.2,4229.4
698,C,False,1019.5,1002.2,996.88,1003.2,992.16,1004.8,1013.5,1014.2,1004.0,1011.3,1050.9,1041.4,1030.2,1053.4,1079.7,1052.6,1051.1,1052.3,1042.7,1045.2
699,C,False,1199.2,1220.0,1240.6,1218.7,1213.3,1229.8,1233.9,1238.8,1235.1,1229.2,1236.2,1242.7,1252.5,1252.2,1280.9,1274.2,1286.8,1291.2,1286.6,1304.3
700,C,False,4308.2,4343.0,4363.9,4328.1,4291.6,4265.1,4259.2,4229.4,4252.0,4214.6,4232.8,4246.1,4191.2,4168.5,4189.4,4212.3,4258.8,4268.7,4262.9,4268.7
701,C,False,2406.6,2413.9,2438.2,2458.8,2450.8,2475.9,2463.1,2468.5,2486.5,2489.6,2484.3,2459.0,2471.8,2508.6,2479.4,2453.4,2491.5,2451.8,2423.4,2462.2
702,C,False,3261.4,3263.5,3254.8,3253.4,3236.5,3267.1,3290.7,3267.7,3270.6,3298.1,3264.9,3265.0,3284.6,3264.3,3202.8,3247.4,3225.4,3213.4,3192.3,3227.3
703,C,False,324.55,317.4,324.16,330.58,340.13,347.64,347.41,358.56,380.0,375.92,371.2,381.3,369.63,359.44,346.32,353.73,348.14,349.01,336.43,335.4
704,C,False,938.9,926.22,907.44,902.26,921.76,922.28,924.96,905.83,894.34,891.19,896.48,886.11,888.4,902.35,891.75,896.05,885.54,899.16,890.12,890.37
705,C,False,399.77,402.8,394.32,399.16,403.25,406.89,391.02,393.9,386.53,378.35,363.78,361.03,363.15,344.38,343.57,337.37,333.11,321.65,336.17,335.83
706,C,False,2520.2,2554.3,2571.1,2528.7,2477.1,2468.1,2524.0,2481.9,2510.0,2489.4,2474.6,2501.6,2515.8,2594.9,2577.6,2646.3,2616.0,2697.4,2733.1,2717.8
707,C,False,8.4463,13.038,18.338,32.808,45.171,59.941,79.7,91.315,128.23,159.07,178.63,206.77,249.37,228.58,260.55,300.85,323.79,339.87,373.21,398.14
708,C,False,708.88,700.94,699.32,710.55,687.59,692.62,719.71,697.71,707.32,727.63,724.85,736.93,749.9,752.43,756.09,779.02,770.96,775.67,766.23,767.78
709,C,False,1906.3,1900.0,1911.1,1896.8,1894.2,1874.6,1894.3,1907.6,1895.5,1896.9,1887.9,1908.9,1900.8,1865.0,1881.7,1878.9,1857.6,1891.9,1874.3,1889.6
710,C,False,1030.3,1036.5,1036.3,1061.6,1060.0,1048.9,1069.8,1053.3,1077.9,1085.7,1095.3,1110.5,1126.8,1094.6,1105.9,1116.8,1124.7,1130.3,1160.3,1179.8
711,C,False,1980.5,2008.4,1996.0,1985.1,2000.7,1990.1,2019.3,1974.2,2020.5,2093.3,2031.3,2071.6,2079.2,2019.2,2043.9,2056.6,2050.1,2045.4,2100.2,2141.0
712,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27576,3.0541,8.8882,12.538,17.345,20.973,32.071,31.669,31.634,34.387,39.929,34.28,37.453
713,C,False,103.02,100.63,98.872,100.18,98.023,100.78,104.1,107.32,109.06,117.44,118.87,113.81,119.42,132.03,144.02,152.45,165.79,164.12,160.69,160.8
714,C,False,121.63,125.4,126.89,128.58,125.01,120.19,118.64,124.2,121.97,126.1,120.47,126.88,132.81,133.61,148.36,174.68,187.9,214.8,236.73,252.64
715,C,False,1109.9,1125.4,1136.1,1138.8,1119.7,1121.9,1113.7,1117.1,1154.4,1150.4,1181.2,1198.3,1211.8,1187.8,1182.3,1196.9,1239.2,1268.5,1278.0,1277.3
716,C,False,630.02,596.94,595.8,594.12,610.07,635.67,598.82,583.95,588.65,621.77,618.86,627.42,637.25,647.15,669.86,655.52,661.65,663.29,686.64,682.11
717,C,False,883.48,893.61,893.16,875.16,858.32,848.0,850.68,858.26,846.61,854.0,855.47,843.3,858.54,860.74,850.35,849.85,836.65,841.4,841.69,846.67
718,C,False,786.25,808.93,799.85,792.78,790.93,782.17,766.99,756.85,752.27,746.66,760.95,758.04,760.36,754.57,769.87,772.09,759.79,756.59,768.17,771.79
719,C,False,350.06,352.85,347.05,348.27,351.61,346.65,339.56,351.23,344.11,343.27,340.39,343.06,344.33,343.14,339.29,340.18,344.79,329.13,325.8,329.6
720,C,False,201.02,211.19,204.46,217.97,232.48,232.72,233.68,226.2,239.75,249.87,275.08,288.96,316.88,321.15,348.89,358.73,372.67,381.33,402.52,414.71
721,C,False,4078.9,4105.4,4152.4,4165.7,4201.3,4234.7,4206.8,4239.9,4192.5,4146.4,4112.8,4067.6,4081.9,4027.6,4038.5,4037.8,4046.1,4087.8,4077.4,4053.9
722,C,False,551.34,532.41,517.95,497.73,524.8,455.43,439.81,421.98,403.47,409.33,392.68,365.63,402.02,351.78,333.48,332.94,319.82,327.77,318.74,322.34
723,C,False,2666.7,2679.5,2722.1,2765.1,2743.9,2767.1,2785.8,2760.7,2791.2,2772.9,2778.4,2785.0,2799.2,2765.5,2771.1,2745.4,2753.5,2744.5,2725.0,2707.0
724,C,False,2470.0,2452.9,2440.8,2440.4,2413.7,2418.2,2421.1,2434.8,2425.9,2385.1,2407.5,2376.0,2396.9,2381.2,2395.8,2369.6,2373.2,2392.5,2379.3,2351.9
725,C,False,269.2,260.72,274.68,272.66,277.73,299.35,293.27,308.78,293.24,311.52,323.32,328.76,348.7,353.92,367.03,380.52,391.38,405.46,477.6,449.86
726,C,False,4913.2,4911.1,4958.6,4972.2,4870.0,4933.1,4865.8,4898.6,4925.3,4982.4,4988.7,5011.3,4984.5,4984.5,4914.6,4886.4,4961.4,4904.1,4891.0,4869.5
727,C,False,928.12,933.34,957.84,966.81,963.97,987.97,1012.7,1014.7,1032.4,1059.3,1066.8,1092.2,1088.2,1110.2,1106.8,1126.1,1167.1,1188.5,1198.3,1198.9
728,C,False,1.0967,2.8574,5.5255,9.2803,18.469,29.164,61.248,69.269,91.764,105.37,118.43,117.62,120.14,122.3,121.93,121.09,123.2,115.73,108.33,112.12
729,C,False,701.16,706.15,708.49,691.76,693.04,720.3,714.18,721.49,721.05,715.54,722.2,715.53,726.32,729.95,716.15,727.1,719.89,741.53,737.23,735.58
730,C,False,1654.7,1668.6,1647.6,1611.5,1616.2,1607.9,1607.5,1581.4,1576.4,1569.5,1552.3,1545.5,1569.2,1601.6,1621.0,1622.0,1632.0,1611.9,1629.8,1619.5
731,C,False,1134.9,1126.1,1107.8,1122.3,1119.0,1116.6,1109.3,1102.9,1083.5,1070.3,1095.4,1080.6,1069.1,1069.6,1080.3,1062.1,1080.6,1056.0,1070.3,1081.6
732,C,False,402.77,388.45,387.79,393.13,389.46,379.98,379.01,366.11,364.32,356.66,356.19,355.33,371.2,376.14,373.31,373.16,359.42,405.11,385.19,370.64
733,C,False,343.03,335.37,335.05,330.64,334.61,347.74,366.04,370.76,372.78,381.34,384.04,383.04,400.64,392.48,405.36,410.98,404.65,401.71,401.26,390.15
734,C,False,0.0,0.0,0.2725,0.47821,0.76947,0.85617,1.4959,2.1932,2.1232,2.2228,1.7256,3.9295,5.2347,8.9117,21.715,35.302,53.78,91.546,148.6,218.58
735,C,False,1563.5,1556.6,1546.6,1557.1,1565.4,1556.2,1562.4,1588.4,1588.4,1576.3,1573.2,1577.2,1589.5,1603.6,1622.1,1626.3,1630.8,1604.7,1614.9,1637.3
736,C,False,1122.5,1112.8,1143.0,1140.0,1207.7,1187.0,1252.0,1268.8,1313.9,1305.2,1357.2,1362.0,1363.9,1366.2,1364.3,1370.0,1377.9,1377.3,1347.3,1362.1
737,C,True,1219.3,1214.5,1209.6,1235.8,1237.8,1237.1,1253.6,1273.1,1289.8,1289.6,1305.6,1347.1,1372.3,1357.3,1388.2,1389.8,1405.2,1411.6,1453.8,1474.7
738,C,False,1120.2,1123.3,1124.6,1125.2,1140.5,1130.7,1136.5,1123.3,1111.8,1112.3,1098.1,1099.6,1096.0,1091.8,1089.2,1080.5,1086.7,1084.0,1067.2,1051.5
739,C,False,1030.2,1030.8,1020.3,1019.5,1032.4,1040.2,1059.1,1032.9,1028.6,1047.5,1054.0,1058.1,1035.4,1038.7,1044.5,1065.2,1043.2,1029.7,1023.6,1028.2
740,C,False,2555.3,2565.1,2540.9,2530.2,2550.8,2564.9,2546.0,2540.1,2541.5,2547.1,2515.6,2495.5,2535.5,2510.8,2487.0,2481.0,2476.7,2451.8,2448.1,2433.2
741,C,False,2667.3,2684.8,2692.6,2653.4,2628.3,2628.6,2618.2,2619.6,2614.1,2611.1,2590.2,2587.2,2580.9,2627.8,2611.0,2612.0,2612.0,2622.1,2602.9,2626.5
742,C,False,270.47,278.02,275.88,273.41,267.28,269.21,264.77,267.25,253.4,251.28,245.09,250.46,248.83,272.67,267.01,249.01,249.99,257.96,262.09,267.95
743,C,False,441.89,476.85,469.75,474.52,477.58,459.23,454.99,431.31,425.3,407.27,400.6,420.57,408.27,435.71,414.7,408.58,409.17,418.65,414.4,412.8
744,C,False,1634.1,1652.9,1646.1,1618.2,1643.4,1623.6,1621.2,1587.7,1567.8,1563.4,1539.1,1540.8,1532.7,1552.2,1559.7,1576.2,1571.2,1593.4,1593.1,1609.5
745,C,False,2633.2,2638.9,2623.1,2657.2,2638.4,2617.1,2633.1,2659.8,2627.8,2626.7,2626.6,2649.2,2649.1,2615.2,2629.5,2640.4,2615.9,2625.9,2630.2,2621.4
746,C,False,750.95,753.7,759.74,776.99,771.39,767.49,779.77,760.04,780.55,798.61,785.37,776.83,781.36,806.73,810.86,797.24,816.0,814.82,840.55,852.91
747,C,False,723.78,675.63,664.26,697.82,678.82,598.17,592.26,566.3,557.69,562.12,602.59,526.36,628.07,557.26,659.77,620.66,573.78,574.08,522.14,529.03
748,C,False,1290.0,1258.4,1260.6,1250.5,1223.1,1240.7,1256.7,1235.5,1237.1,1249.5,1206.1,1213.8,1217.6,1209.7,1214.0,1217.8,1206.9,1207.5,1210.1,1229.6
749,C,False,29.102,30.6,33.094,33.322,36.105,35.193,39.785,42.074,45.756,46.431,45.549,44.131,37.239,33.528,35.467,35.683,33.863,28.576,31.423,30.277
750,C,False,724.23,708.44,695.94,703.19,724.48,715.47,711.46,705.23,712.13,726.59,744.17,763.88,780.58,796.68,796.95,814.75,807.11,804.81,800.51,838.46
751,C,False,2105.8,2090.1,2051.5,2042.2,2037.7,2054.6,2049.2,2061.2,2059.5,2137.9,2094.4,2132.3,2107.2,2140.5,2147.9,2121.4,2118.8,2077.2,2061.5,2043.3
752,C,False,261.97,252.05,248.73,243.19,232.57,227.17,224.31,216.2,214.69,206.76,204.15,205.84,211.77,210.87,211.59,206.89,214.63,210.36,206.71,209.06
753,C,False,349.15,396.44,341.37,369.62,412.89,448.07,424.44,405.6,375.96,361.93,441.29,388.43,390.69,401.9,420.35,465.29,475.93,463.56,467.54,405.5
754,C,True,1378.8,1397.4,1316.8,1309.7,1323.3,1297.0,1309.7,1309.9,1283.6,1239.1,1246.8,1266.0,1316.4,1292.7,1316.8,1312.1,1315.0,1317.4,1321.1,1324.3
755,C,False,1061.6,1046.7,1082.2,1090.5,1092.8,1110.0,1085.0,1096.2,1068.8,1058.9,1048.7,1062.7,1058.6,1078.3,1054.3,1063.0,1051.0,1038.0,1042.5,1039.7
756,C,True,1035.9,999.07,1017.4,1021.7,1010.0,1029.8,1071.9,1066.5,1069.5,1063.5,1061.3,1068.7,1099.5,1104.5,1098.5,1094.1,1084.9,1097.0,1100.3,1083.3
757,C,False,1397.5,1365.6,1370.9,1489.4,1370.6,1473.0,1488.8,1434.7,1569.1,1427.6,1427.0,1500.4,1443.2,1413.3,1504.8,1410.4,1418.0,1484.3,1483.7,1522.6
758,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066926,0.0,0.0,0.0,0.038513,0.060822,0.5444,0.63623
759,C,False,254.89,253.9,277.72,280.39,286.18,281.9,289.77,282.82,278.17,273.97,278.66,274.68,280.1,279.33,282.34,292.4,296.92,310.74,318.11,327.28
760,C,False,785.75,782.0,755.19,737.07,742.25,730.91,712.89,711.58,722.91,724.01,723.42,735.2,734.1,724.22,729.41,732.06,728.78,707.17,718.76,701.83
761,C,False,812.27,841.0,871.43,869.64,881.79,882.46,899.94,876.29,911.03,936.79,961.34,965.42,1002.5,1003.1,982.69,964.96,997.14,990.76,1050.5,1046.6
762,C,False,761.1,777.73,799.06,775.37,791.43,777.9,783.91,807.48,820.35,783.87,789.94,783.2,791.43,794.48,777.35,768.97,775.39,768.32,767.31,766.87
763,C,False,1378.8,1397.4,1316.8,1309.7,1323.3,1297.0,1309.7,1309.9,1283.6,1239.1,1246.8,1266.0,1316.4,1292.7,1316.8,1312.1,1315.0,1317.4,1321.1,1324.3
764,C,False,741.92,756.21,745.87,730.33,724.22,709.01,710.31,722.02,707.94,710.44,714.21,702.24,703.63,696.97,689.92,682.17,686.71,671.77,678.12,677.39
765,C,False,2671.7,2707.1,2743.2,2730.3,2721.9,2746.3,2742.1,2716.8,2707.1,2724.2,2718.9,2764.1,2814.7,2763.7,2756.5,2759.5,2729.9,2704.0,2652.3,2653.9
766,C,False,122.09,123.31,125.39,125.85,126.71,127.87,127.86,127.9,126.31,126.45,126.87,122.27,121.6,118.55,114.51,120.65,115.61,122.3,123.22,128.12
767,C,False,3010.7,3029.5,3019.7,3022.4,2995.6,2990.4,2991.4,3008.0,2966.8,2931.4,2960.2,2908.9,2930.8,2920.5,2884.4,2930.9,2906.9,2885.4,2904.5,2901.2
768,C,False,3773.7,3804.3,3786.5,3809.8,3766.1,3774.5,3797.0,3819.6,3752.6,3786.1,3779.1,3774.2,3753.5,3762.3,3760.3,3822.9,3834.6,3808.3,3710.4,3772.5
769,C,False,860.85,892.3,946.65,972.03,1026.2,1050.7,1054.9,1076.0,1104.4,1131.8,1148.8,1161.5,1213.8,1258.2,1303.6,1305.5,1349.7,1406.0,1462.5,1496.2
770,C,False,70.802,70.64,73.261,71.836,69.746,67.941,71.378,69.269,74.89,70.352,73.611,74.812,79.154,71.961,69.866,72.352,67.838,71.514,69.45,66.216
771,C,False,621.36,639.27,647.76,658.68,631.26,635.11,639.3,633.16,700.24,674.76,688.45,685.36,680.39,706.91,686.17,644.61,649.73,672.95,639.13,634.29
772,C,False,2596.4,2615.9,2581.2,2595.9,2572.9,2577.4,2578.6,2565.3,2572.8,2591.1,2584.8,2587.9,2590.5,2587.1,2599.6,2601.4,2588.9,2595.5,2604.7,2603.0
773,C,False,920.54,918.12,888.24,880.54,874.79,859.04,870.48,862.15,841.19,835.02,850.19,869.61,853.64,850.1,872.24,887.3,904.15,919.43,938.78,950.92
774,C,False,1257.5,1279.8,1287.8,1300.6,1300.4,1307.8,1302.0,1323.5,1300.7,1290.9,1294.0,1323.0,1309.1,1330.5,1338.2,1338.5,1328.6,1349.4,1365.3,1351.6
775,C,False,1792.7,1779.5,1774.4,1785.6,1795.7,1797.1,1765.3,1791.3,1798.5,1839.9,1838.5,1849.3,1868.4,1880.7,1879.7,1889.6,1874.7,1884.1,1846.4,1883.4
776,C,False,716.86,720.25,736.95,715.32,725.46,695.14,693.53,693.28,697.11,675.35,673.96,658.71,672.17,658.1,673.52,666.93,680.03,654.48,649.68,630.17
777,C,False,278.66,274.68,280.1,279.33,282.34,292.4,296.92,310.74,318.11,327.28,335.33,334.96,339.3,348.35,352.54,361.33,370.69,377.31,391.85,399.92
778,C,False,2937.7,2909.1,2902.0,2884.9,2896.7,2893.2,2851.3,2865.2,2870.7,2899.0,2879.1,2834.3,2855.0,2861.3,2843.3,2831.9,2885.8,2860.9,2870.8,2885.0
779,C,False,451.59,452.26,465.34,443.22,447.28,433.38,436.59,433.68,450.47,437.59,444.2,446.23,445.11,444.73,448.23,453.28,451.11,448.32,462.59,452.08
780,C,False,399.69,420.88,438.89,451.67,465.35,483.35,472.34,480.58,482.23,472.66,467.02,459.4,471.97,479.27,474.06,470.6,478.64,491.99,509.97,516.41
781,C,False,1035.9,999.07,1017.4,1021.7,1010.0,1029.8,1071.9,1066.5,1069.5,1063.5,1061.3,1068.7,1099.5,1104.5,1098.5,1094.1,1084.9,1097.0,1100.3,1083.3
782,C,False,945.25,939.55,952.35,953.48,948.31,936.22,934.82,927.0,935.16,941.34,940.93,941.34,954.73,953.58,971.42,958.22,969.48,983.49,992.8,1028.3
783,C,False,1204.9,1203.2,1195.0,1187.1,1190.3,1196.2,1194.8,1212.6,1207.0,1204.6,1219.3,1227.9,1229.0,1228.2,1251.8,1202.5,1212.8,1182.9,1178.3,1168.4
784,C,False,770.28,779.2,771.49,772.89,786.2,796.9,817.0,821.0,816.43,819.12,822.46,810.51,835.92,803.45,821.45,804.28,803.11,785.0,791.92,766.74
785,C,False,584.13,596.88,597.59,611.81,609.29,605.03,591.92,591.5,620.14,622.6,616.13,633.25,646.53,670.28,674.52,686.2,689.06,713.51,728.16,730.1
786,C,False,2590.2,2577.3,2593.1,2605.7,2613.6,2613.4,2633.7,2628.8,2648.0,2648.7,2633.6,2660.3,2637.7,2654.9,2678.4,2682.4,2684.2,2662.0,2702.5,2724.5
787,C,False,2599.9,2560.5,2564.0,2546.4,2517.4,2485.7,2473.9,2507.7,2497.1,2508.0,2476.7,2523.5,2544.5,2518.2,2525.3,2504.5,2516.5,2509.5,2492.9,2487.7
788,B,True,244.08,232.1,230.81,234.58,232.32,231.21,234.41,233.0,223.4,226.37,231.88,237.32,239.46,236.94,246.27,254.96,249.09,244.55,249.05,239.51
789,B,False,993.02,965.85,968.23,950.23,945.42,932.88,933.76,909.9,906.46,900.87,891.04,901.52,906.38,870.86,863.45,855.79,844.72,838.95,859.27,850.81
790,B,False,88.272,90.388,88.237,92.948,94.836,90.705,97.49,93.675,95.108,97.007,88.013,89.383,90.759,90.72,89.288,90.235,89.304,91.045,91.718,91.905
791,B,False,101.9,105.61,102.09,101.15,103.59,101.06,99.869,101.01,101.67,102.09,96.285,94.756,95.588,101.0,96.295,97.721,93.966,93.115,91.439,91.604
792,B,True,0.0,0.0,0.0,0.0,0.0,0.06712,0.0,0.039997,0.32222,0.8832,2.4034,3.467,3.6811,5.1215,6.5649,9.4074,19.72,24.334,26.494,38.532
793,B,True,580.92,588.56,581.17,576.39,588.61,593.79,585.14,578.16,577.46,576.55,562.82,571.9,579.33,582.5,570.78,568.16,582.62,576.94,556.98,570.4
794,B,False,678.52,689.4,723.93,761.87,773.51,746.02,767.05,763.23,746.63,718.1,712.21,697.63,706.58,693.53,702.37,676.5,668.85,677.05,672.23,661.28
795,B,False,744.68,781.71,780.54,778.58,762.14,760.6,765.66,772.21,766.56,786.62,760.67,805.84,794.96,773.89,790.42,780.97,787.6,785.49,795.5,791.52
796,B,False,8.8546,22.032,35.32,40.506,46.498,43.812,52.435,57.378,55.287,54.883,56.868,58.724,64.711,73.054,67.935,67.792,69.567,72.962,69.404,67.722
797,B,False,343.95,345.77,339.85,349.26,340.59,336.83,344.07,334.37,333.28,342.77,344.41,332.53,332.83,332.99,334.31,339.97,326.46,320.7,327.69,328.18
798,B,True,891.98,901.0,865.98,869.53,868.91,890.78,918.2,894.94,912.09,909.13,916.57,918.47,916.16,900.35,881.68,882.73,870.17,883.08,881.66,881.06
799,B,False,451.78,447.29,450.72,445.47,424.24,423.95,436.83,432.11,426.33,424.58,429.49,429.09,422.48,419.36,433.88,437.72,435.55,442.31,443.99,441.33
800,B,True,564.33,546.53,535.28,542.21,553.32,550.21,559.79,580.93,570.78,589.75,595.14,581.99,593.17,604.68,604.87,604.66,596.58,589.03,596.16,577.3
801,B,False,272.59,272.34,277.25,279.37,282.86,283.01,284.42,284.16,280.42,285.65,285.45,281.36,282.56,279.54,284.5,282.57,294.89,288.03,284.89,284.2
802,B,False,385.9,367.55,369.05,379.91,375.41,492.53,510.79,358.92,368.26,370.55,365.1,367.28,373.58,370.21,360.91,354.39,341.44,344.92,343.62,343.8
803,B,True,477.27,472.7,472.1,473.48,477.02,482.93,486.68,480.99,474.57,474.06,465.15,456.31,463.85,466.39,470.66,464.42,465.67,471.1,479.38,493.36
804,B,True,855.87,851.11,842.24,854.97,857.57,871.31,846.47,857.52,858.38,836.99,861.68,875.75,873.27,878.44,862.35,854.02,862.66,871.05,885.73,837.27
805,B,True,349.0,327.24,308.08,310.11,311.94,296.69,285.4,280.01,265.31,250.44,250.01,250.2,252.54,253.75,251.48,257.9,262.91,259.33,254.7,265.08
806,B,True,559.94,575.9,567.19,569.62,570.53,571.78,555.31,541.86,538.43,539.54,541.03,540.28,541.49,549.17,533.66,534.72,540.6,550.97,543.02,556.89
807,B,False,428.64,431.64,435.25,456.49,433.98,439.81,450.56,444.24,441.56,440.85,430.19,430.37,428.5,427.17,422.19,420.07,424.74,433.88,421.54,420.02
808,B,False,297.33,327.74,327.71,333.64,335.16,335.29,342.08,345.6,361.12,356.32,354.31,350.1,344.16,341.01,335.08,334.69,332.11,325.58,330.03,336.4
809,B,True,598.31,587.75,580.89,584.57,585.65,594.2,600.51,613.19,624.77,614.89,627.39,637.11,642.94,643.02,646.71,646.77,653.13,647.08,646.78,630.15
810,B,True,419.52,410.6,406.0,387.78,386.07,386.07,382.71,382.17,374.4,358.66,363.51,364.25,369.84,371.4,373.91,380.73,370.63,390.88,400.94,411.92
811,B,False,356.18,363.86,373.51,376.82,381.44,372.73,363.1,370.06,367.37,364.83,360.04,366.75,376.57,365.01,359.14,363.02,349.09,351.13,344.82,346.99
812,B,True,222.04,220.24,222.0,220.07,215.65,218.95,222.1,234.67,240.69,227.45,225.59,224.72,228.25,229.17,230.23,240.61,236.21,235.77,238.74,232.21
813,B,True,402.36,401.35,398.49,393.36,388.06,386.47,378.77,381.02,374.91,381.15,394.96,393.71,391.15,388.92,383.28,394.2,387.77,386.89,393.98,404.4
814,B,True,365.95,378.22,367.91,382.96,382.44,378.57,372.87,372.49,373.99,368.41,355.69,352.96,354.94,335.71,333.93,323.32,325.09,317.25,314.36,318.18
815,B,True,493.37,499.13,491.07,493.73,485.12,476.43,484.56,478.26,480.49,470.34,467.18,460.3,457.79,456.44,459.15,463.18,462.86,441.53,444.25,439.76
816,B,True,251.66,257.05,255.29,253.05,254.98,257.45,256.71,255.86,260.81,259.83,257.87,257.25,253.09,250.74,250.48,245.33,251.39,257.84,251.21,246.54
817,B,True,422.75,422.1,425.39,429.5,438.63,441.28,441.51,451.71,447.85,447.51,452.32,455.07,449.26,444.38,447.66,444.6,454.41,456.25,461.07,464.52
818,B,True,664.93,673.97,676.23,679.64,708.88,713.25,723.04,717.33,716.45,720.51,720.76,720.68,735.57,745.91,751.31,742.19,738.91,733.56,752.58,777.13
819,B,True,75.737,75.546,64.994,68.092,70.507,78.677,88.033,88.305,91.977,89.29,88.144,84.549,98.789,96.844,94.324,99.127,100.76,92.336,90.825,95.547
820,B,False,1103.7,1096.8,1098.5,1069.6,1074.8,1068.0,1058.7,1049.3,1037.9,1029.3,1005.6,986.67,1001.5,1001.9,1004.8,1010.6,1036.6,1033.3,1056.6,1079.0
821,B,False,624.75,632.2,642.77,641.14,640.13,622.95,616.47,614.19,621.13,635.82,627.95,633.15,635.33,622.14,630.45,624.76,627.88,648.08,661.01,665.09
822,B,True,283.77,278.0,278.59,284.73,285.68,279.52,272.78,267.46,276.35,267.53,267.09,267.09,270.63,270.63,279.43,278.01,276.85,271.38,268.5,275.8
823,B,False,282.47,295.01,295.21,294.81,298.04,296.1,303.22,299.26,295.77,305.52,299.22,297.49,304.48,307.46,302.24,306.95,306.57,309.86,314.37,311.48
824,B,False,135.98,136.5,136.01,141.08,141.64,142.77,133.93,137.96,144.89,143.85,145.6,142.31,139.01,139.29,136.05,139.24,131.34,124.52,125.89,128.98
825,B,True,635.25,625.95,631.25,658.99,653.71,635.33,640.4,644.42,645.85,639.21,639.87,649.84,655.2,650.36,660.81,656.67,651.79,649.68,672.76,674.0
826,B,True,433.02,444.3,446.18,456.22,467.79,467.93,485.21,468.38,466.64,470.28,465.69,491.7,497.26,501.69,491.63,498.46,508.01,514.9,521.93,523.93
827,B,False,44.636,46.042,46.614,43.174,46.297,47.096,55.559,55.609,54.808,53.744,50.179,49.398,47.204,43.322,39.0,40.68,41.488,38.545,39.587,39.178
828,B,False,71.218,74.829,73.394,75.43,77.292,78.185,76.037,80.527,80.395,82.647,83.297,79.352,81.664,77.05,85.049,85.16,86.039,79.097,81.932,81.93
829,B,False,260.65,249.36,257.04,259.79,261.38,264.23,258.4,258.88,261.7,261.79,260.62,261.65,265.03,264.54,262.72,262.28,266.25,263.75,269.11,271.06
