,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5,ABSNJZH_6,ABSNJZH_7,ABSNJZH_8,ABSNJZH_9,ABSNJZH_10,ABSNJZH_11,ABSNJZH_12,ABSNJZH_13,ABSNJZH_14,ABSNJZH_15,ABSNJZH_16,ABSNJZH_17,ABSNJZH_18,ABSNJZH_19,ABSNJZH_20
150,M,False,8.0743,7.1491,3.3335,2.245,1.0893,2.7004,0.95538,5.3028,4.1646,6.6287,5.1455,4.0971,9.4735,5.2561,12.132,19.406,20.604,18.437,19.283,27.192
151,M,False,39.031,30.769,45.87,23.083,39.667,40.718,39.859,27.394,50.152,49.321,32.096,18.111,7.7317,18.213,9.8354,20.907,18.263,17.081,13.49,16.711
152,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13156,0.11842,0.40456,1.0755,0.96377
153,M,False,183.7,185.22,192.51,197.86,218.47,226.64,205.9,200.93,199.73,195.21,196.97,206.9,188.93,190.27,188.44,195.81,179.06,176.51,178.17,177.26
154,M,True,874.55,906.4,879.6,892.41,824.29,764.45,803.74,786.58,802.8,840.73,807.48,798.28,775.96,896.3,913.59,883.33,873.01,881.02,867.18,869.83
155,M,True,831.85,867.05,831.83,820.12,836.31,860.11,840.0,809.22,895.85,800.92,873.61,806.15,926.18,924.71,933.37,950.4,997.77,987.37,1009.5,1005.3
156,M,False,895.85,800.92,873.61,806.15,926.18,924.71,933.37,950.4,997.77,987.37,1009.5,1005.3,1043.8,1082.3,1021.0,1160.1,1131.8,1078.2,1202.1,1123.3
157,M,False,1539.4,1569.0,1535.1,1511.9,1459.1,1508.3,1520.9,1472.5,1473.3,1457.7,1491.4,1467.8,1483.2,1440.2,1436.0,1413.2,1372.5,1364.5,1333.7,1350.1
158,M,False,181.75,302.55,180.76,159.73,151.73,157.48,189.35,315.58,324.67,306.27,215.39,228.16,179.74,307.66,197.97,202.91,201.54,183.26,178.69,157.25
159,M,False,174.15,182.99,156.74,136.71,117.28,110.21,99.12,109.83,47.581,42.144,70.208,12.894,7.4587,29.155,23.697,10.309,6.5679,18.054,51.496,61.331
160,M,True,0.0,0.0,0.0,0.0,0.0,0.0012453,0.16898,0.18896,0.084119,0.46743,0.15932,0.55914,0.38393,1.3812,3.0987,2.8603,1.9413,6.8737,21.342,5.9382
161,M,False,19.593,10.735,32.285,41.361,32.374,29.098,5.2607,16.046,27.218,21.929,43.839,27.355,3.4591,15.776,2.2575,12.995,39.989,28.558,21.45,1.3263
162,M,False,42.343,5.7419,11.961,59.812,23.365,16.855,12.154,9.7365,82.005,8.2672,16.442,23.377,82.713,75.276,84.924,96.85,101.04,109.72,132.05,137.56
163,M,False,382.55,403.04,419.64,427.31,412.41,433.01,430.3,431.38,459.2,459.9,454.73,472.69,433.43,433.84,452.61,464.98,462.01,458.03,476.05,496.89
164,M,True,160.82,160.12,152.01,179.23,136.7,149.02,118.87,127.15,134.85,153.91,180.05,175.37,160.3,144.02,153.07,133.63,160.22,136.78,149.95,149.28
165,M,False,249.7,259.69,272.88,283.32,275.27,273.11,253.99,266.36,259.01,328.47,266.33,264.29,333.71,345.51,292.77,286.17,284.49,288.32,280.02,270.68
166,M,True,271.93,298.76,289.09,287.07,285.3,286.9,282.92,294.53,296.36,306.77,315.46,325.96,318.73,317.11,325.97,336.69,322.15,329.17,336.56,322.23
167,M,False,329.33,338.5,342.36,349.99,331.96,332.02,327.11,311.73,317.64,300.71,311.5,285.93,284.4,272.03,271.11,264.09,281.07,269.4,269.08,271.84
168,M,True,309.38,312.7,322.54,304.73,315.31,284.47,299.17,284.63,252.75,274.79,266.71,237.06,262.22,276.89,285.66,261.26,235.4,265.84,241.74,248.55
169,M,False,328.82,294.06,302.07,308.6,314.51,336.51,313.88,329.04,311.45,317.55,313.85,306.15,334.19,336.43,338.35,329.43,331.15,327.31,331.62,307.13
170,M,True,301.86,311.21,302.61,313.42,334.18,332.55,301.45,341.95,366.97,353.55,356.09,367.17,415.46,432.76,427.89,455.84,485.2,485.5,494.63,482.02
171,M,False,449.81,477.91,484.19,522.39,523.63,500.11,522.47,523.5,522.77,499.13,484.74,459.14,485.02,488.42,478.11,490.29,492.08,507.11,525.06,528.28
172,M,False,528.28,546.34,527.18,512.88,543.45,520.98,502.33,504.79,484.64,507.94,526.47,520.9,529.87,490.53,466.1,487.23,532.88,517.91,539.24,535.16
173,M,True,236.3,240.7,232.87,250.14,237.36,227.08,275.91,229.6,294.23,281.03,252.83,326.02,255.45,258.54,274.2,288.73,280.61,274.57,204.5,187.32
174,M,True,295.88,324.35,301.48,297.64,342.09,382.91,361.33,313.65,335.58,395.68,418.37,419.5,442.52,452.24,421.84,417.84,415.53,446.21,402.17,423.54
175,M,True,442.52,452.24,421.84,417.84,415.53,446.21,402.17,423.54,467.39,479.62,450.09,482.66,483.09,485.3,512.53,523.19,527.09,544.15,559.65,580.02
176,M,True,483.09,485.3,512.53,523.19,527.09,544.15,559.65,580.02,592.39,604.21,564.43,598.61,596.15,659.16,603.14,583.62,613.71,496.61,434.29,455.18
177,M,True,506.42,520.75,498.38,551.06,548.15,583.3,587.41,634.53,597.22,552.06,523.79,534.23,540.56,557.97,583.14,590.23,562.51,538.14,540.53,519.64
178,M,False,552.06,523.79,534.23,540.56,557.97,583.14,590.23,562.51,538.14,540.53,519.64,523.45,532.0,515.2,515.31,485.91,504.7,517.53,512.3,499.32
179,M,False,590.23,562.51,538.14,540.53,519.64,523.45,532.0,515.2,515.31,485.91,504.7,517.53,512.3,499.32,452.88,469.31,438.26,438.0,473.09,527.66
180,M,True,515.31,485.91,504.7,517.53,512.3,499.32,452.88,469.31,438.26,438.0,473.09,527.66,520.75,563.07,541.85,574.12,553.98,522.24,494.67,504.11
181,M,True,512.3,499.32,452.88,469.31,438.26,438.0,473.09,527.66,520.75,563.07,541.85,574.12,553.98,522.24,494.67,504.11,508.43,560.63,524.27,461.31
182,M,False,560.63,524.27,461.31,471.19,397.33,396.63,470.69,381.22,498.39,488.31,545.16,584.97,540.58,520.88,500.05,439.9,490.72,502.74,475.48,497.67
183,M,False,22.558,37.61,42.846,3.5988,63.258,2.1959,14.162,60.762,21.341,49.616,55.897,37.557,63.322,28.836,63.807,61.076,15.545,73.657,72.704,73.624
184,M,True,541.66,545.66,614.73,663.53,659.84,638.11,645.68,569.0,638.5,608.64,665.2,657.0,631.9,665.25,663.19,652.84,687.47,632.91,595.39,567.49
185,M,False,659.84,638.11,645.68,569.0,638.5,608.64,665.2,657.0,631.9,665.25,663.19,652.84,687.47,632.91,595.39,567.49,591.34,675.66,674.73,738.65
186,M,False,657.0,631.9,665.25,663.19,652.84,687.47,632.91,595.39,567.49,591.34,675.66,674.73,738.65,733.13,687.81,691.85,703.29,639.4,630.49,631.22
187,M,True,542.37,503.68,531.2,445.41,397.7,408.29,407.19,296.2,318.04,344.71,382.16,427.74,459.93,480.59,496.87,475.24,429.97,418.94,380.27,402.34
188,M,False,296.2,318.04,344.71,382.16,427.74,459.93,480.59,496.87,475.24,429.97,418.94,380.27,402.34,430.6,455.7,483.48,466.0,413.36,485.05,599.83
189,M,True,600.55,578.88,604.21,587.84,572.32,509.09,570.38,632.43,652.0,615.47,629.23,736.56,795.85,801.73,765.46,708.61,671.09,682.36,696.58,684.18
190,M,False,570.38,632.43,652.0,615.47,629.23,736.56,795.85,801.73,765.46,708.61,671.09,682.36,696.58,684.18,710.0,693.33,665.65,599.92,650.79,685.9
191,M,True,801.97,813.24,785.17,833.62,903.45,840.82,1004.1,974.16,937.93,903.77,861.65,878.91,894.93,806.56,914.3,927.44,894.69,933.32,947.67,1013.0
192,M,False,878.91,894.93,806.56,914.3,927.44,894.69,933.32,947.67,1013.0,988.88,1016.5,1036.3,1013.1,1020.1,927.0,1003.1,1073.2,1128.0,1059.4,1144.2
193,M,True,1003.1,1073.2,1128.0,1059.4,1144.2,1044.4,1131.9,1019.2,1042.6,1033.6,1018.5,1050.3,1066.8,1164.0,1093.2,1077.6,1072.8,1034.9,1076.7,1089.9
194,M,False,976.15,1003.3,1026.7,1067.6,1052.6,1082.8,1109.4,1196.7,1296.5,1322.1,1315.5,1397.7,1402.7,1380.5,1391.0,1433.6,1496.3,1506.6,1536.8,1611.7
195,M,False,1646.5,1602.8,1618.2,1513.7,1763.4,1682.5,1717.7,1633.8,1369.3,1293.8,1620.1,1555.9,1424.7,1640.4,1596.9,1531.4,1506.0,1603.9,1607.9,1510.2
196,M,False,235.75,262.97,503.01,544.19,604.33,559.11,534.86,562.93,592.64,621.41,626.41,617.19,573.05,645.03,630.98,658.64,669.21,652.6,694.69,689.41
197,M,True,1497.4,1595.7,1561.8,1558.7,1475.0,1600.1,1583.0,1607.6,1628.8,1681.7,1658.4,1656.2,1667.0,1718.9,1781.0,1790.2,1774.5,1828.4,1799.5,1784.4
198,M,True,1746.2,1687.8,1683.2,1637.1,1630.1,1566.4,1531.7,1569.7,1580.0,1568.9,1533.6,1522.7,1492.7,1515.0,1456.6,1443.0,1266.6,1611.0,1580.8,1466.5
199,M,False,1476.2,1366.5,1346.5,1400.0,1280.4,1253.1,1523.5,1466.6,1383.6,1260.3,1356.7,1437.8,1334.7,1396.3,1320.6,1343.8,1329.3,1339.4,1328.6,1258.3
200,M,False,1334.7,1396.3,1320.6,1343.8,1329.3,1339.4,1328.6,1258.3,1232.6,1276.5,1307.9,1295.8,1314.3,1223.1,1243.6,1296.2,1134.3,1223.1,1184.5,1213.7
201,M,True,1841.3,1810.1,1870.3,1834.4,1839.3,1848.1,1869.0,1866.8,1855.7,1875.4,1856.6,1854.4,1851.8,1913.2,1875.1,1928.2,1903.9,1901.9,1880.6,1926.8
202,M,False,2047.0,1984.5,2018.7,2057.2,2070.8,2082.4,2091.6,2091.6,2006.3,2020.3,2003.6,1981.2,1954.7,1943.1,1924.9,1879.1,1875.0,1799.7,1821.0,1894.0
203,M,False,2082.4,2091.6,2091.6,2006.3,2020.3,2003.6,1981.2,1954.7,1943.1,1924.9,1879.1,1875.0,1799.7,1821.0,1894.0,1813.9,1837.3,1839.0,1837.7,1863.8
204,M,False,965.02,938.18,901.61,924.43,906.99,942.96,947.22,942.67,960.2,983.24,1016.1,1001.3,1032.6,1002.4,997.27,971.41,1010.6,985.41,1031.8,993.57
205,M,False,836.6,839.07,826.17,791.25,852.96,820.33,921.16,911.29,921.14,795.34,912.93,863.18,890.57,784.91,909.88,903.44,891.85,876.09,844.13,933.56
206,M,False,620.8,417.13,562.16,522.05,458.2,495.22,448.38,445.49,483.89,589.67,336.7,412.43,420.7,390.49,430.11,407.43,394.97,313.22,361.69,296.03
207,M,True,213.11,206.88,235.47,226.51,222.91,177.49,257.31,242.49,250.51,296.12,256.03,274.91,262.58,269.19,293.26,298.39,273.26,274.98,354.48,244.26
208,M,False,255.43,285.05,307.67,283.84,312.99,324.1,358.44,349.16,348.78,419.85,302.64,331.74,361.5,329.14,290.31,265.55,304.82,251.81,247.84,253.18
209,M,False,24.255,55.506,68.361,74.958,94.254,69.236,86.333,98.454,114.9,124.1,146.61,160.36,177.53,189.79,161.69,201.41,193.48,155.83,161.98,150.22
210,M,False,187.67,196.54,170.23,173.93,196.4,187.35,185.02,181.39,181.5,192.87,199.8,181.02,196.65,206.23,203.27,188.9,153.8,182.06,181.18,176.28
211,M,False,3.4166,1.1295,6.6693,3.5009,2.7643,3.6078,0.73763,0.27042,1.4534,4.2301,7.5816,20.351,4.5371,12.975,0.048552,8.2007,1.9743,3.81,31.715,2.3907
212,M,False,6.6693,3.5009,2.7643,3.6078,0.73763,0.27042,1.4534,4.2301,7.5816,20.351,4.5371,12.975,0.048552,8.2007,1.9743,3.81,31.715,2.3907,33.875,1.6019
213,M,False,373.36,366.97,369.25,363.13,378.49,372.72,372.04,385.64,382.77,389.0,361.46,353.85,358.69,388.12,370.01,365.36,362.27,379.14,380.64,374.78
214,M,False,133.89,157.96,112.06,117.29,83.63,50.071,45.922,44.256,96.246,85.798,74.647,87.487,77.422,57.083,89.261,81.291,92.909,91.034,139.07,145.15
215,M,False,31.088,8.2009,9.4075,4.5841,20.4,3.0209,9.6563,7.0123,7.1823,1.9042,14.656,5.516,7.6991,19.843,17.83,15.714,4.689,5.2027,6.3088,1.3717
216,M,True,3.0518,10.027,0.0044753,36.52,124.39,4.9161,18.847,82.586,236.76,35.356,91.141,50.844,130.73,43.811,205.47,367.36,87.731,145.19,39.475,153.41
217,M,True,274.85,359.25,224.41,272.57,249.08,263.57,310.38,253.59,352.29,342.29,326.4,293.27,291.56,504.17,285.49,313.5,364.62,439.27,389.05,418.33
218,M,True,115.79,116.17,118.03,117.3,120.69,129.72,125.64,127.25,125.25,148.07,146.96,132.15,171.23,115.83,116.31,132.33,131.48,185.3,187.34,190.41
219,M,False,116.31,132.33,131.48,185.3,187.34,190.41,151.07,168.39,160.7,165.43,174.57,186.32,187.31,163.28,192.17,195.31,193.89,207.66,202.73,209.58
220,M,True,209.58,209.26,191.83,187.99,206.89,214.77,219.56,225.64,232.5,253.52,233.77,253.59,264.24,237.72,205.32,222.96,241.61,251.46,248.76,231.99
221,M,False,736.97,749.62,784.02,775.88,764.23,808.99,825.54,675.92,710.52,722.64,653.59,667.12,798.88,764.28,842.26,908.36,901.64,876.29,859.06,847.86
222,M,False,744.74,706.96,817.39,732.59,810.76,793.82,761.26,694.31,745.73,766.07,791.78,813.46,807.68,814.86,806.3,820.54,850.15,824.61,819.21,813.68
223,M,True,130.43,143.37,141.61,156.36,140.52,127.51,140.02,163.91,178.43,197.01,215.11,202.43,220.36,227.69,250.23,257.51,266.75,280.43,262.63,258.71
224,M,False,399.77,390.82,397.73,368.12,361.75,333.97,347.35,343.88,347.23,343.2,339.61,346.3,340.1,344.8,333.27,332.65,312.62,294.22,300.38,290.13
225,M,False,355.49,315.7,343.85,379.57,358.08,370.57,404.32,393.52,401.93,394.03,406.64,393.51,407.66,394.07,423.51,445.13,428.48,426.12,427.4,429.95
226,M,False,13.141,10.148,23.886,34.047,23.974,38.401,53.157,58.146,58.385,50.811,48.875,47.648,45.969,48.224,0.28642,49.94,3.0892,53.414,33.916,36.828
227,M,False,34.304,67.614,68.772,79.112,50.306,55.402,38.461,14.311,9.5187,14.925,13.297,15.904,23.086,32.8,11.103,5.5412,1.3245,15.136,1.5774,11.398
228,M,False,150.75,164.05,162.12,204.44,199.75,199.53,193.55,183.83,188.86,131.88,123.7,120.46,134.86,129.4,122.32,132.5,136.03,202.95,203.51,168.53
229,M,True,150.52,92.309,89.084,114.32,104.48,85.649,100.25,114.52,135.07,125.65,136.84,80.258,84.595,115.05,87.04,52.883,82.772,55.943,79.137,95.618
230,M,False,23.34,27.329,47.162,2.8462,30.405,4.7908,4.2409,13.584,9.2735,16.683,22.317,5.0961,3.1143,30.643,38.573,96.386,106.83,117.54,115.15,133.34
231,M,True,383.78,392.28,413.39,387.48,391.5,398.69,395.64,406.46,392.12,408.53,403.97,400.89,416.06,406.34,386.13,384.78,390.6,383.33,371.22,366.29
232,M,False,443.05,465.01,454.81,453.77,471.17,435.13,424.43,415.26,395.39,384.56,372.68,369.38,373.11,376.93,376.14,379.6,395.94,396.93,398.13,398.56
233,M,False,23.06,24.227,28.623,25.939,24.015,13.643,15.969,8.8541,10.274,6.8082,6.7223,4.1147,7.9463,8.6727,25.241,33.061,41.507,53.765,58.495,76.091
234,M,False,281.55,306.04,320.08,310.47,314.49,311.84,289.26,286.37,295.55,311.98,306.15,303.07,303.05,289.48,295.19,278.02,285.29,282.36,285.59,293.01
235,M,False,90.242,85.988,90.23,102.88,92.399,83.923,82.643,77.633,67.577,69.272,65.023,82.634,81.528,96.333,84.659,82.245,65.242,49.093,64.742,64.752
236,M,False,753.24,715.52,732.47,768.31,788.21,830.15,823.98,860.17,876.58,871.58,893.1,924.4,942.15,947.14,924.78,940.51,948.23,947.71,979.61,987.26
237,M,False,411.38,432.43,444.67,436.66,422.75,437.21,446.19,430.7,428.89,405.02,400.12,375.69,349.97,338.32,362.96,371.03,362.42,373.63,390.87,385.01
238,M,False,3.6589,1.156,12.708,12.333,21.732,37.293,52.472,30.735,69.982,54.37,60.095,82.904,79.719,87.545,74.686,67.717,86.55,30.824,53.27,46.462
239,M,False,941.42,879.81,936.43,994.62,966.59,1001.7,936.23,1008.8,967.46,730.47,1033.8,761.37,757.72,755.89,713.31,795.18,738.43,745.51,1052.5,770.31
240,M,True,639.11,671.97,668.44,667.87,660.27,666.09,677.12,651.19,639.02,650.38,615.92,664.75,647.42,642.42,641.27,645.63,622.78,633.43,621.35,650.01
241,M,False,534.14,532.55,516.78,527.89,526.14,511.53,508.46,508.01,513.48,520.24,504.48,482.24,504.37,513.52,514.99,515.77,488.24,502.06,509.72,510.57
242,M,False,108.0,108.13,112.92,112.37,125.66,116.52,110.78,107.48,114.92,113.05,111.08,79.228,85.634,92.879,100.34,102.47,93.046,102.72,99.152,98.624
243,M,False,66.247,58.393,54.11,50.786,52.713,47.438,52.921,42.55,39.452,36.825,45.368,40.248,61.27,60.921,65.642,68.075,68.277,52.826,57.354,68.808
244,M,False,620.82,624.44,653.18,643.31,658.73,638.5,649.13,678.09,663.52,655.81,652.81,664.8,652.07,671.5,675.96,680.53,678.59,695.8,709.1,691.49
245,M,False,366.02,350.81,344.89,357.19,282.73,278.91,330.21,322.44,335.55,337.14,323.96,334.72,328.34,323.72,324.26,274.85,279.59,318.01,340.82,342.03
246,M,False,150.35,154.38,175.63,170.43,159.92,166.22,178.8,177.27,175.06,151.49,157.46,171.97,187.53,196.31,178.49,191.48,150.91,169.68,221.02,207.31
247,M,False,4.806,1.3472,3.0512,1.538,3.6125,2.0979,9.3379,7.0004,7.7946,4.3202,1.7677,3.2224,1.398,5.7037,2.8025,1.5641,7.9854,12.31,18.416,9.1532
248,M,False,237.53,188.7,288.47,237.26,208.43,199.85,177.51,229.23,198.48,280.96,309.87,285.37,271.16,249.17,253.65,164.27,274.25,273.62,277.48,274.76
249,M,False,135.71,133.53,134.19,141.35,125.32,122.77,120.63,143.72,141.6,132.02,140.81,148.27,144.33,171.86,160.62,156.21,141.08,156.69,158.59,170.54
250,M,True,785.94,775.12,799.33,793.03,805.53,802.88,807.63,805.02,805.21,803.73,790.47,786.65,801.01,784.6,782.82,796.4,798.0,797.14,781.9,803.48
251,M,False,793.03,805.53,802.88,807.63,805.02,805.21,803.73,790.47,786.65,801.01,784.6,782.82,796.4,798.0,797.14,781.9,803.48,799.82,803.46,791.07
252,M,False,7.6735,12.833,16.8,14.595,26.785,37.329,43.006,39.99,29.701,38.795,50.27,33.093,37.89,106.12,4.305,129.86,190.24,153.48,208.78,229.69
253,M,False,544.91,547.94,539.75,558.33,536.29,558.42,556.26,575.37,569.0,566.71,557.77,556.28,593.21,593.51,599.58,592.61,588.81,598.83,622.25,607.7
254,M,True,435.86,444.59,433.45,428.43,420.07,421.42,412.89,438.24,425.94,416.33,405.58,408.44,446.23,432.67,448.18,455.55,461.2,463.47,469.79,470.66
255,M,False,629.82,626.46,631.08,624.92,599.24,590.05,574.13,556.08,545.28,532.84,514.74,498.25,496.87,504.72,491.68,486.07,486.84,462.13,443.2,428.9
256,M,True,87.819,74.957,83.114,87.976,106.04,127.71,88.587,85.144,110.26,110.66,100.76,121.62,146.77,122.88,130.29,124.67,130.28,136.14,114.68,122.99
257,M,False,452.18,442.3,424.92,413.99,399.02,421.96,434.44,456.6,451.83,444.91,426.37,414.23,403.33,424.4,446.66,457.81,486.85,472.04,479.41,497.45
258,M,True,381.16,374.79,365.85,353.04,375.47,374.64,364.68,361.71,380.41,383.5,373.45,376.4,371.78,368.09,383.59,392.32,396.23,417.74,415.13,395.86
259,M,True,243.48,282.84,303.74,282.91,260.89,259.3,250.21,287.82,318.62,320.89,368.58,330.63,311.66,314.16,361.65,322.68,361.91,327.41,355.46,354.78
260,M,False,322.68,361.91,327.41,355.46,354.78,361.61,361.9,357.45,364.16,389.16,403.1,383.03,365.97,426.96,414.51,391.32,373.43,390.25,402.75,417.33
261,M,False,327.41,355.46,354.78,361.61,361.9,357.45,364.16,389.16,403.1,383.03,365.97,426.96,414.51,391.32,373.43,390.25,402.75,417.33,393.12,402.39
262,M,False,518.69,498.81,504.44,511.26,500.99,513.79,510.53,528.33,542.72,526.72,546.48,537.65,545.56,572.16,586.0,615.33,648.12,658.35,656.34,694.39
263,M,False,206.43,160.31,177.61,174.91,138.31,160.64,176.57,215.29,217.39,204.86,220.07,195.27,225.82,220.36,263.07,253.1,237.06,250.3,227.1,218.22
264,M,False,174.91,138.31,160.64,176.57,215.29,217.39,204.86,220.07,195.27,225.82,220.36,263.07,253.1,237.06,250.3,227.1,218.22,233.05,215.67,195.11
265,M,True,0.0,0.0,0.0,0.0,0.0,0.17707,0.019124,0.28421,0.41341,0.1681,0.23342,0.057355,0.96776,1.3071,3.1158,2.7613,11.962,6.0221,10.724,6.6741
266,M,True,69.543,679.27,695.87,743.96,741.43,718.29,652.8,318.9,424.95,675.67,746.02,810.41,734.48,634.35,749.45,581.22,620.68,644.62,497.45,517.11
267,M,False,268.29,257.81,362.98,389.73,180.78,344.48,95.837,215.94,226.43,138.08,1.4124,47.452,53.625,178.88,128.58,141.13,45.199,30.123,81.152,167.24
268,M,False,45.199,30.123,81.152,167.24,92.997,62.084,42.886,33.756,81.251,149.11,198.19,147.17,157.6,204.58,138.62,146.99,130.48,127.53,277.23,217.9
269,M,False,81.251,149.11,198.19,147.17,157.6,204.58,138.62,146.99,130.48,127.53,277.23,217.9,421.75,438.29,462.71,422.95,368.96,454.21,434.6,356.46
270,M,False,310.66,355.54,583.1,579.48,328.03,566.69,391.07,574.48,609.71,308.14,781.18,374.95,302.42,549.71,340.45,528.09,690.55,427.34,348.62,661.91
271,M,True,851.62,805.18,815.22,794.71,723.33,776.26,749.14,741.1,790.97,815.31,783.04,805.83,821.45,820.08,794.36,839.66,844.45,846.73,873.17,855.57
272,M,False,743.33,775.05,760.68,768.62,797.3,751.25,755.23,717.19,735.98,759.29,760.12,774.34,781.59,769.83,790.59,804.12,804.78,812.6,853.63,845.38
273,M,False,445.0,440.39,442.33,428.92,428.54,437.19,436.6,428.96,442.1,427.27,441.02,419.51,431.5,426.83,443.52,464.75,468.07,478.32,507.14,494.95
274,M,False,733.7,526.71,543.65,560.32,779.88,569.45,608.33,857.7,868.28,845.19,646.94,833.89,633.95,625.93,853.36,625.08,645.46,602.28,584.85,609.45
275,M,True,521.68,586.88,567.19,629.08,585.38,582.16,559.13,573.44,616.59,667.12,642.83,588.0,628.79,634.96,579.5,568.46,602.98,598.35,515.61,532.36
276,M,False,567.19,629.08,585.38,582.16,559.13,573.44,616.59,667.12,642.83,588.0,628.79,634.96,579.5,568.46,602.98,598.35,515.61,532.36,617.19,564.15
277,M,False,734.38,751.0,779.33,769.85,735.23,725.17,751.79,717.93,715.98,746.75,755.87,767.07,755.04,797.24,784.83,806.85,781.64,787.73,801.19,767.93
278,M,False,319.93,304.71,324.13,285.63,286.69,289.76,307.9,314.95,312.82,309.23,322.41,340.29,360.46,344.26,324.14,344.67,354.93,361.28,359.79,356.44
279,M,True,357.96,344.08,363.71,373.49,364.5,393.73,387.02,397.98,402.66,380.65,395.05,361.58,378.14,373.23,376.38,434.57,397.56,407.45,410.87,416.88
280,M,False,415.16,419.06,435.12,434.64,435.5,432.19,419.79,401.79,387.51,410.38,404.4,398.94,403.74,402.31,401.96,387.35,367.49,371.58,377.45,361.67
281,M,True,509.12,583.23,600.43,601.66,612.02,585.99,588.84,598.96,580.26,609.21,627.02,610.51,599.96,562.75,564.75,579.18,571.2,602.86,643.33,626.18
282,M,True,858.7,907.2,900.1,911.94,903.16,905.12,890.32,1019.0,1061.5,1081.3,1041.5,1071.0,1073.2,934.27,1034.6,1084.4,976.89,1092.8,1082.8,1111.6
283,M,True,1095.1,1159.6,1152.5,1162.7,1241.2,1205.4,1232.6,1218.6,1272.1,1155.5,1090.1,1209.5,1112.3,1150.7,1058.5,1068.3,1075.3,1047.7,1056.2,1133.0
284,M,True,895.4,985.83,977.95,969.48,952.65,938.44,971.26,981.47,969.87,933.02,923.73,929.76,887.34,902.93,844.08,797.89,853.11,854.95,810.54,844.59
285,M,True,1002.0,968.17,923.16,934.63,902.86,844.26,870.91,781.77,815.0,776.12,753.51,753.62,740.31,746.78,728.31,731.23,715.49,716.64,713.92,732.65
286,M,False,275.53,279.01,282.12,285.44,296.63,321.05,329.45,314.15,311.5,306.98,300.35,301.54,310.6,311.79,313.59,316.69,309.56,313.8,329.56,308.5
287,M,False,71.563,89.621,94.405,103.66,99.153,100.88,123.94,138.57,154.6,138.2,66.686,140.66,176.36,160.98,157.19,187.55,196.12,211.4,215.59,246.19
288,M,False,952.63,936.56,959.04,982.19,955.09,960.7,942.4,935.83,954.59,941.03,977.38,967.84,961.19,979.77,1004.7,963.59,962.93,970.19,981.21,991.19
289,M,False,239.51,212.82,204.39,216.34,224.43,218.65,237.36,228.58,228.59,234.54,240.7,248.34,249.8,242.46,257.24,257.27,251.46,250.63,262.22,269.64
290,M,True,213.45,183.96,160.14,181.5,196.58,173.57,133.5,128.08,126.61,131.58,110.55,67.365,77.816,79.582,78.122,77.745,76.305,69.502,74.37,72.512
291,M,True,77.745,76.305,69.502,74.37,72.512,77.118,49.577,50.458,38.809,13.955,12.219,22.518,0.45508,46.139,70.121,89.643,81.694,78.372,102.07,90.34
292,M,False,55.964,50.86,74.917,79.193,109.15,125.84,164.38,247.48,213.34,170.07,198.43,187.39,215.91,220.55,137.71,255.61,116.49,238.3,237.95,212.13
293,M,False,402.68,367.32,695.2,323.64,117.21,616.79,287.99,274.2,277.19,249.32,244.89,217.07,242.56,220.35,226.75,210.0,291.0,181.45,154.02,124.21
294,M,True,479.85,481.19,491.93,451.68,464.59,475.11,466.41,451.07,438.92,449.22,449.85,440.8,449.94,444.2,404.76,423.93,455.47,426.79,419.47,424.91
295,M,False,456.07,449.43,441.09,469.95,485.13,496.48,512.2,514.31,558.58,503.86,557.65,548.47,583.44,584.68,588.0,585.82,578.61,573.14,537.84,527.89
296,M,False,0.85022,3.3773,7.0953,3.4395,10.274,26.54,20.976,9.7622,1.5509,6.8075,8.6838,12.285,1.32,2.5542,3.7409,1.301,0.73877,2.9064,1.2516,1.63
297,M,True,57.742,55.714,42.917,28.828,57.358,35.784,41.43,40.41,31.031,37.041,35.823,38.298,45.316,54.599,52.27,51.817,56.562,64.995,59.663,56.999
298,M,False,42.814,47.904,48.989,44.96,51.673,60.436,64.42,62.039,61.041,65.816,67.448,60.593,61.384,65.183,64.275,68.559,68.613,74.498,72.921,73.856
299,M,True,337.72,350.8,332.9,351.26,349.16,284.19,335.0,305.24,295.33,252.45,283.12,251.42,233.61,206.83,197.4,171.95,185.97,192.15,176.27,174.49
