,FLARE_TYPE,COINCIDENCE,MEANSHR_1,MEANSHR_2,MEANSHR_3,MEANSHR_4,MEANSHR_5,MEANSHR_6,MEANSHR_7,MEANSHR_8,MEANSHR_9,MEANSHR_10,MEANSHR_11,MEANSHR_12,MEANSHR_13,MEANSHR_14,MEANSHR_15,MEANSHR_16,MEANSHR_17,MEANSHR_18,MEANSHR_19,MEANSHR_20,MEANSHR_21,MEANSHR_22,MEANSHR_23,MEANSHR_24,MEANSHR_25,MEANSHR_26,MEANSHR_27,MEANSHR_28,MEANSHR_29,MEANSHR_30
1978,N,False,36.263,35.918,36.328,36.411,37.237,35.85,35.537,35.333,35.583,35.841,35.558,35.546,36.521,36.103,35.987,36.014,35.909,36.554,37.225,38.059,38.104,38.16,37.059,37.852,38.145,38.471,38.543,38.509,37.803,37.737
1979,N,False,25.77,25.13,25.893,25.363,25.305,24.624,26.208,25.229,24.502,25.476,25.735,24.544,27.092,25.562,25.476,25.607,25.672,25.548,26.269,27.191,27.794,26.974,25.442,27.126,26.319,25.989,25.346,24.822,25.075,25.388
1980,N,False,24.607,24.922,24.169,23.946,23.595,23.756,23.446,23.886,23.571,23.83,24.015,23.707,24.039,24.427,24.886,25.007,24.899,24.298,24.092,23.692,23.895,24.016,23.474,23.691,23.914,24.21,23.583,23.536,23.726,23.588
1981,N,False,22.391,23.113,22.483,23.394,23.018,23.048,23.025,22.685,22.361,22.281,22.42,22.601,22.216,22.219,22.446,22.759,23.289,22.918,22.687,22.577,22.29,22.306,22.371,22.893,22.733,22.851,23.03,22.424,22.692,23.116
1982,N,False,38.316,38.275,38.327,38.746,38.418,38.659,38.847,38.858,38.793,38.783,38.813,38.883,38.586,38.634,38.706,38.937,38.615,38.695,38.754,38.582,38.577,38.367,38.332,38.189,38.08,37.994,37.837,37.548,37.454,37.293
1983,N,False,24.26,23.269,23.03,23.257,23.033,22.834,22.652,23.005,23.001,23.417,22.151,23.501,23.642,22.762,24.015,22.972,23.198,23.313,23.545,24.235,23.342,23.016,23.301,23.506,22.822,22.838,22.791,23.286,22.767,22.878
1984,N,False,36.354,36.511,36.453,36.167,35.975,35.88,35.68,35.582,35.566,35.235,35.061,34.627,34.659,34.685,34.955,35.158,35.267,35.945,35.667,36.12,36.261,36.154,36.124,36.199,36.184,36.311,36.062,36.101,36.194,36.177
1985,N,False,33.511,33.714,33.737,33.486,33.178,32.88,32.889,32.698,32.894,33.092,33.32,33.621,34.06,33.91,34.003,33.899,33.888,33.856,33.754,33.656,33.433,33.328,33.201,33.205,33.093,32.891,32.797,32.847,32.776,32.677
1986,N,False,30.946,31.569,31.086,31.687,31.943,32.724,31.64,31.334,30.586,29.596,29.661,29.827,29.953,30.079,29.345,28.421,29.244,28.066,28.18,29.042,29.915,29.996,28.689,29.148,28.182,28.729,28.643,28.168,28.539,28.31
1987,N,False,24.978,24.774,24.924,25.361,25.178,24.395,23.921,24.187,24.149,23.861,23.597,23.961,24.023,24.337,24.387,24.909,24.905,24.668,23.716,23.484,24.008,23.97,23.797,23.5,23.558,24.198,23.479,23.751,23.991,23.758
1988,N,False,33.233,33.667,33.444,33.778,33.934,33.685,33.766,33.677,33.651,33.604,33.347,33.403,33.171,33.358,33.134,33.179,32.986,33.024,32.905,32.697,32.686,32.989,32.925,32.982,32.842,32.629,32.957,32.602,32.684,32.723
1989,N,False,44.548,44.328,44.496,44.289,44.337,44.398,44.423,44.189,44.225,44.121,44.1,44.168,44.211,44.399,44.416,44.443,44.406,44.393,44.436,44.445,44.471,44.387,44.565,44.668,44.571,44.641,44.645,44.571,44.697,44.743
1990,N,False,40.51,40.248,40.699,41.225,41.76,41.88,41.43,41.377,40.335,41.046,41.452,41.198,42.036,42.907,42.631,42.281,43.414,43.024,42.996,43.507,43.384,43.86,43.667,42.815,43.593,43.221,43.411,42.2,43.638,44.241
1991,N,False,25.072,25.75,25.827,27.021,28.538,27.59,26.472,26.241,25.806,23.923,23.644,23.262,23.988,23.568,23.568,23.625,23.529,24.034,23.454,23.136,22.996,22.368,21.866,21.585,22.164,23.012,23.172,22.921,22.066,22.658
1992,N,False,30.982,31.053,30.684,30.861,30.765,31.02,30.775,30.973,30.773,30.588,30.929,30.776,30.713,30.457,30.533,30.399,30.584,30.531,30.674,30.503,30.416,30.401,30.167,30.046,30.073,30.063,30.251,30.131,29.871,30.0
1993,N,False,23.975,24.748,24.172,24.567,25.026,25.216,25.398,25.232,25.262,25.207,25.338,24.785,24.752,24.842,24.934,24.754,25.144,25.613,25.164,25.151,25.58,24.829,25.524,24.798,25.153,25.315,25.035,24.97,25.009,24.916
1994,N,False,26.287,26.386,26.449,26.456,26.38,26.381,26.179,26.694,26.764,27.106,27.233,27.351,27.723,27.572,27.282,26.975,26.765,26.964,26.869,26.881,26.697,26.525,26.337,26.214,26.471,26.578,26.409,26.265,26.618,26.861
1995,N,False,39.876,40.164,40.283,40.377,40.988,41.022,41.092,41.217,41.208,41.906,41.052,41.254,41.163,41.797,41.818,41.609,41.447,42.011,42.097,41.72,42.253,42.191,42.684,42.314,42.207,41.75,41.111,41.345,41.108,41.098
1996,N,False,26.189,26.178,26.513,26.69,25.765,26.873,26.406,26.949,26.414,25.9,26.505,26.665,27.261,26.217,26.529,26.02,26.627,26.998,26.447,25.79,25.859,26.319,25.573,27.16,26.977,26.275,25.689,25.778,26.915,25.931
1997,N,False,36.762,36.793,36.988,36.737,36.821,36.654,36.567,36.895,37.062,36.652,36.72,36.795,36.93,36.97,37.345,36.989,36.628,36.911,36.809,37.141,37.058,37.033,37.284,37.494,37.766,38.204,38.698,38.686,39.421,39.697
1998,N,False,24.707,24.438,24.22,24.031,24.188,24.068,24.056,23.849,23.765,23.339,23.377,23.359,23.431,23.724,23.04,23.153,22.6,22.971,22.933,22.897,22.721,23.232,23.506,23.403,23.374,23.448,23.493,23.155,23.2,23.223
1999,N,False,41.496,41.263,41.239,41.337,41.034,40.937,41.036,40.857,41.052,41.11,41.059,41.078,41.117,41.076,40.704,40.711,40.341,40.595,40.438,40.547,40.181,40.262,40.326,40.273,40.279,40.24,40.398,39.918,39.869,39.817
2000,N,False,41.232,41.531,41.58,41.489,41.408,41.308,41.647,41.626,41.55,42.021,41.591,41.497,41.203,41.77,41.434,42.026,41.922,41.841,42.288,42.259,41.991,42.257,42.452,42.082,42.524,42.706,43.242,43.285,43.234,43.413
2001,N,False,41.844,42.253,40.807,41.12,41.448,40.767,40.617,40.373,41.256,41.565,41.62,40.407,40.228,40.054,41.364,40.192,40.645,40.029,40.249,40.443,41.023,39.791,39.285,38.875,39.04,39.648,41.976,41.253,40.284,40.993
2002,N,False,38.456,38.348,38.21,38.286,38.167,38.394,38.069,37.958,38.227,38.115,37.716,38.293,37.892,38.077,38.12,38.015,37.904,38.239,38.134,37.938,37.889,37.685,37.162,37.097,37.116,36.984,37.331,37.191,37.144,37.21
2003,N,False,37.059,37.472,36.561,36.269,36.122,36.495,36.132,35.701,35.936,36.524,36.909,37.122,37.216,37.276,36.275,35.99,36.569,36.83,35.537,35.58,36.436,36.15,36.067,35.076,35.378,35.345,35.624,35.726,35.842,35.652
2004,N,False,27.558,24.721,28.497,29.458,29.929,27.789,29.734,27.226,25.905,23.803,25.358,26.177,23.938,23.834,24.171,24.148,23.804,22.525,22.403,22.103,20.88,20.191,20.947,21.316,23.07,22.228,21.153,21.248,22.134,22.025
2005,N,False,37.472,36.561,36.269,36.122,36.495,36.132,35.701,35.936,36.524,36.909,37.122,37.216,37.276,36.275,35.99,36.569,36.83,35.537,35.58,36.436,36.15,36.067,35.076,35.378,35.345,35.624,35.726,35.842,35.652,36.095
2006,N,False,22.428,23.495,22.801,22.675,21.889,21.909,22.017,22.67,22.503,23.733,22.921,23.652,23.141,23.431,21.152,22.188,21.049,19.581,21.084,21.601,22.817,23.008,21.966,22.021,22.209,20.293,21.288,21.946,21.28,23.386
2007,N,False,48.322,48.326,48.325,48.294,48.246,48.367,48.428,48.412,48.408,48.454,48.677,48.281,48.348,48.51,48.657,48.666,48.621,48.64,48.607,48.526,48.357,48.375,48.379,48.397,48.521,48.746,48.568,48.385,48.63,48.792
2008,N,False,33.453,33.347,33.772,33.675,33.241,33.207,33.492,33.65,33.81,33.533,33.443,33.549,34.16,33.621,33.913,33.956,34.0,34.44,34.176,34.07,34.259,34.29,34.332,34.671,34.51,34.369,34.894,34.543,34.671,35.264
2009,N,False,21.509,22.019,22.369,22.847,22.524,21.742,22.382,23.001,21.616,21.738,21.398,21.724,21.861,21.848,21.435,20.808,21.462,21.692,21.964,21.821,21.576,21.55,20.983,20.78,20.585,20.322,21.102,21.517,21.811,20.853
2010,N,False,28.845,28.979,29.333,29.28,29.343,29.271,29.426,29.273,29.451,29.48,29.668,29.381,29.495,29.623,29.273,29.605,29.849,29.835,29.828,29.653,29.839,29.94,29.782,29.63,29.556,29.4,29.55,29.631,29.777,29.605
2011,N,False,34.728,33.757,33.869,34.068,31.951,33.542,33.884,32.74,32.444,31.553,32.206,31.707,31.13,30.501,30.25,29.887,29.96,29.333,29.763,30.013,30.111,29.423,29.518,28.926,29.22,28.59,28.383,29.411,28.56,28.501
2012,N,False,25.475,25.68,25.891,26.218,26.032,26.214,25.844,26.007,25.897,25.873,25.675,26.015,25.93,25.613,25.855,26.084,26.205,26.009,26.171,26.158,26.191,26.399,26.587,26.279,26.371,26.302,26.185,25.943,25.929,25.672
2013,N,False,37.616,37.541,37.465,37.647,37.475,37.411,37.167,37.249,36.8,36.994,37.49,37.484,37.595,37.493,37.407,37.445,37.849,38.243,38.343,37.66,37.259,37.182,37.092,37.414,36.888,37.501,38.016,37.895,37.877,37.892
2014,N,False,35.718,35.629,35.249,35.881,36.034,35.849,36.006,35.98,35.497,35.558,35.77,36.047,36.158,35.802,35.901,35.868,36.12,36.019,36.357,36.03,36.193,36.031,36.284,36.469,36.084,36.207,35.944,35.732,35.732,35.794
2015,N,False,20.715,21.079,20.693,20.741,20.058,20.43,20.897,20.311,20.045,19.688,20.264,20.093,19.977,20.657,20.835,20.313,19.359,19.043,20.498,19.33,20.15,20.309,20.4,20.541,19.399,19.713,20.101,19.612,19.19,19.821
2016,N,False,29.139,29.461,29.212,28.935,28.384,28.709,28.614,29.586,29.661,30.442,29.693,29.479,29.543,28.968,28.316,28.134,28.163,28.261,27.366,27.161,27.834,28.106,28.626,27.783,27.34,27.144,27.266,26.832,26.666,26.405
2017,N,False,24.577,24.525,24.589,24.641,24.651,24.205,24.52,24.418,25.012,25.051,25.429,25.803,26.131,26.7,26.377,26.578,26.475,25.997,25.455,25.615,24.927,24.879,24.942,24.857,24.642,24.284,24.236,24.211,24.03,24.824
2018,N,False,39.97,40.038,39.974,40.211,40.286,39.976,40.081,40.137,40.151,40.355,39.975,40.373,40.544,40.219,40.138,40.728,40.782,40.826,40.289,40.577,40.4,40.024,40.133,40.112,39.833,39.778,39.697,39.673,39.35,39.797
2019,N,False,33.779,33.46,33.697,34.138,33.984,33.952,34.554,34.628,34.224,34.398,34.298,34.307,34.086,33.579,33.394,33.266,33.131,33.168,33.131,33.283,33.661,33.927,34.401,34.123,33.913,33.709,33.582,33.502,33.986,33.741
2020,N,False,33.067,31.877,32.84,32.553,32.553,31.765,30.922,30.486,31.109,31.025,30.499,30.521,31.882,31.974,31.857,31.359,31.963,31.871,32.232,33.133,32.756,30.836,32.904,32.815,30.02,30.896,30.355,29.084,30.135,29.083
2021,N,False,24.989,24.674,24.587,24.514,24.559,24.845,24.859,25.107,25.095,24.654,24.817,24.597,24.777,24.272,24.262,24.527,24.175,24.236,24.501,24.221,24.038,24.16,24.198,24.152,24.06,23.721,24.375,24.389,24.113,24.231
2022,N,False,22.242,22.899,22.026,22.931,23.577,23.179,22.712,22.282,23.062,23.284,23.141,23.079,23.201,23.334,22.373,22.017,22.347,21.911,21.926,22.261,21.727,21.879,21.776,21.761,21.886,22.126,22.316,22.379,22.076,22.337
2023,N,False,20.367,20.178,18.807,18.674,19.287,18.374,18.362,18.476,19.128,20.807,19.801,20.093,19.94,19.236,18.92,18.78,19.185,18.845,19.966,19.539,20.446,19.632,20.06,20.659,19.904,20.259,19.002,18.522,18.221,17.875
2024,N,False,23.1,23.138,23.138,23.132,22.927,22.717,22.711,22.591,22.515,22.762,22.337,22.301,22.395,22.345,22.289,22.476,22.635,22.467,22.386,22.751,23.146,22.526,22.886,22.81,23.139,22.922,23.099,23.002,22.621,22.777
2025,N,False,45.668,45.309,44.864,44.996,44.504,44.237,44.357,44.78,44.583,44.477,44.565,44.347,44.616,43.641,43.86,43.713,43.879,43.041,43.444,43.188,43.018,43.308,43.256,43.118,42.519,42.305,42.179,42.993,42.247,41.863
2026,N,False,27.279,25.767,25.793,25.124,25.281,25.339,24.596,24.184,24.15,24.083,24.209,23.616,24.132,23.924,24.801,24.292,23.887,24.211,24.963,24.773,24.867,26.553,26.342,25.063,25.936,24.805,24.998,25.911,26.169,24.472
2027,N,False,23.321,23.963,23.776,22.723,22.661,24.643,23.803,21.99,23.572,23.461,23.079,23.597,23.089,21.702,21.638,22.348,21.2,21.614,21.058,21.246,20.701,21.024,20.773,20.923,20.981,22.656,22.795,23.165,22.84,23.774
2028,N,False,31.462,31.087,31.02,30.959,30.975,31.535,31.334,31.618,31.972,32.346,32.429,32.605,32.525,32.717,32.582,32.634,32.886,32.724,32.795,32.735,33.036,33.263,33.405,33.257,33.259,33.271,33.215,33.285,32.875,33.181
2029,N,False,35.158,34.79,35.515,37.421,36.92,38.341,35.086,35.842,35.489,35.446,36.846,35.512,35.882,35.554,35.653,35.291,35.517,34.541,35.579,35.195,34.35,36.183,35.662,36.8,36.482,35.626,34.801,35.564,35.664,35.249
2030,N,False,25.077,25.101,24.94,25.228,25.208,25.429,25.386,25.324,26.041,25.239,24.962,26.004,25.331,27.073,26.367,27.16,25.986,26.646,25.163,24.532,24.696,24.465,23.474,24.081,25.738,24.773,24.408,23.193,23.634,23.756
2031,N,False,48.195,48.228,48.314,48.027,47.769,48.217,48.468,48.455,48.103,48.01,47.833,48.305,48.811,49.006,47.949,48.591,48.447,48.254,48.718,49.094,48.745,48.977,49.298,48.961,49.204,49.055,48.954,49.305,48.807,48.719
2032,N,False,23.743,23.098,23.996,23.776,23.775,23.759,22.57,22.803,22.062,21.822,21.78,22.025,22.531,22.941,22.142,24.87,23.976,22.185,23.39,23.09,21.619,21.943,21.656,22.175,22.034,22.205,21.611,21.553,22.001,20.385
2033,N,False,21.746,21.154,21.58,21.419,21.232,21.35,21.59,20.783,21.426,21.207,22.31,21.578,21.311,21.893,21.839,21.731,21.879,21.003,20.412,20.441,20.134,20.516,20.453,20.142,21.744,21.227,21.669,22.945,22.062,22.005
2034,N,False,32.279,32.224,32.33,32.412,32.593,32.643,32.758,32.821,32.836,32.97,32.642,32.827,32.718,32.56,32.467,32.504,32.43,32.537,32.468,32.616,32.571,32.676,32.738,32.748,32.808,32.601,32.675,32.652,32.687,32.641
2035,N,False,22.553,22.516,22.566,22.37,22.643,22.379,22.385,22.099,22.348,22.456,22.228,22.788,22.726,23.202,22.771,23.363,23.312,23.361,22.999,23.498,23.59,23.54,23.186,23.764,23.229,23.504,22.88,22.361,22.101,22.738
2036,N,False,57.118,56.699,56.87,56.575,56.518,56.741,56.879,55.984,55.897,56.518,56.532,56.393,55.557,56.348,56.641,56.6,56.103,56.179,56.529,56.521,56.602,57.163,57.587,57.717,57.634,57.878,57.926,57.18,56.765,57.081
2037,N,False,32.58,32.819,32.928,33.045,33.031,33.099,32.785,32.604,32.926,33.025,32.665,32.81,32.984,33.245,33.263,32.999,33.136,33.062,33.291,33.013,32.918,32.499,32.334,32.034,32.251,32.087,32.296,32.063,31.968,32.03
2038,N,False,39.302,39.62,39.17,39.258,39.709,39.332,39.017,38.715,38.672,38.647,38.602,38.156,38.627,38.718,38.359,38.842,38.664,38.342,38.469,38.768,38.683,39.516,38.804,38.779,38.815,38.88,39.809,40.162,39.869,39.817
2039,N,False,26.604,27.099,26.945,26.721,25.67,26.126,24.989,25.832,27.245,25.747,26.106,25.657,25.527,25.269,25.125,25.881,25.397,25.918,26.664,25.788,24.908,23.939,24.619,24.653,24.416,23.713,23.36,22.997,22.672,22.708
2040,N,False,34.345,34.113,34.23,34.4,34.212,33.298,33.147,33.45,33.958,33.983,34.037,34.338,33.962,33.711,34.005,0.0,34.583,34.404,34.121,34.169,34.11,33.692,33.95,33.941,34.031,34.001,34.098,33.69,33.456,33.447
2041,N,False,41.68,41.537,41.352,41.364,41.567,41.286,40.926,41.358,41.737,41.303,40.034,39.991,40.093,39.756,39.553,39.587,39.709,39.646,39.4,40.4,40.281,40.032,39.73,40.063,39.919,39.816,39.218,38.583,38.963,39.016
2042,N,False,22.871,22.812,22.19,22.362,22.594,23.219,23.437,23.891,23.84,23.235,23.395,23.472,23.672,23.577,23.977,23.603,23.729,23.27,23.738,23.078,24.369,24.732,24.13,24.724,25.567,25.83,26.161,26.927,26.592,26.204
2043,N,False,28.371,28.423,28.108,28.129,28.148,27.601,27.561,27.585,27.687,27.717,27.75,27.54,27.967,28.399,28.009,27.845,27.476,27.19,26.846,26.727,26.619,26.289,26.361,26.899,26.836,26.965,27.049,26.926,26.748,26.756
2044,N,False,32.456,33.269,33.825,33.669,32.871,32.639,32.544,33.436,33.278,32.657,32.046,31.994,32.498,33.449,33.462,32.665,31.79,32.289,32.637,33.698,33.666,34.219,34.209,33.135,33.666,33.331,32.97,32.952,32.817,32.412
2045,N,False,15.455,14.826,14.365,16.094,16.438,16.545,14.452,15.717,18.191,13.583,17.567,18.394,14.515,15.805,15.558,14.522,15.021,15.145,18.131,17.03,19.161,16.381,16.66,19.233,17.119,18.551,19.067,15.947,15.385,16.506
2046,N,False,21.352,21.46,21.086,21.32,21.123,21.504,21.314,20.791,21.487,21.212,21.411,21.147,21.546,21.239,20.98,20.919,20.767,20.629,20.991,21.17,21.916,21.239,20.889,20.892,20.93,20.458,20.447,20.463,20.253,20.81
2047,N,False,36.706,36.546,36.249,36.209,36.297,36.278,36.015,36.092,36.079,35.798,36.282,36.581,36.449,36.382,36.409,36.155,36.011,35.796,35.635,35.597,35.835,35.54,35.823,35.583,35.455,35.538,35.55,35.651,35.577,35.386
2048,N,False,24.111,23.149,23.182,22.561,21.911,22.717,22.939,22.226,22.769,23.037,23.365,23.141,24.612,23.584,22.547,25.761,28.366,26.563,25.123,24.425,31.45,33.11,32.377,31.829,29.525,28.159,27.668,27.954,28.638,29.191
2049,N,False,26.427,26.06,26.837,26.357,26.424,25.653,25.896,25.298,25.73,25.872,25.932,25.913,25.805,25.512,24.874,25.652,25.448,25.856,25.799,26.542,25.672,25.224,25.73,25.031,25.224,24.409,23.816,23.542,22.997,22.743
2050,N,False,23.344,24.142,22.546,23.862,24.156,23.164,23.14,23.996,24.243,24.865,25.337,28.802,34.553,35.712,30.656,29.664,33.604,35.332,36.555,33.958,30.842,27.228,29.749,27.506,28.207,27.461,27.779,28.368,28.138,27.557
2051,N,False,37.36,37.42,36.659,36.567,35.898,36.973,35.533,34.863,33.842,34.939,34.008,33.258,33.378,33.398,34.085,34.119,35.088,34.506,33.521,33.082,32.712,31.695,31.016,32.127,32.016,31.832,33.629,32.599,33.632,31.778
2052,N,False,28.035,28.1,28.598,28.98,27.351,27.576,27.687,27.095,26.732,26.226,27.303,26.832,26.968,25.795,25.784,26.052,25.466,26.368,25.724,26.504,26.07,26.588,26.324,26.385,26.677,27.142,26.21,25.697,25.808,25.582
2053,N,False,22.498,22.402,22.339,21.926,22.14,21.736,21.791,21.785,21.577,21.49,21.384,21.797,21.435,21.163,21.582,21.39,21.175,21.001,20.961,21.051,20.682,20.689,20.661,20.211,20.608,20.83,20.12,20.508,20.034,20.267
2054,N,False,27.971,27.636,28.805,28.083,27.844,28.12,28.104,27.704,27.959,28.142,28.134,27.889,28.177,28.201,28.412,28.078,28.027,27.952,28.16,27.968,28.431,28.424,28.639,28.822,28.489,29.627,28.978,28.885,29.458,29.524
2055,N,False,23.65,23.86,23.809,23.847,23.744,23.424,23.638,23.76,23.701,23.794,23.584,23.633,23.927,23.83,23.514,23.621,23.497,23.466,23.408,23.217,23.408,23.389,23.469,23.279,23.444,23.209,23.359,23.148,23.157,23.027
2056,N,False,23.384,23.226,23.666,23.488,23.847,23.838,23.507,23.646,23.414,23.529,23.596,23.765,23.581,23.475,23.456,23.655,23.27,23.32,23.543,23.733,23.169,23.004,22.987,23.094,23.496,23.159,22.891,22.985,22.615,22.738
2057,N,False,23.582,23.877,24.464,23.887,23.849,23.804,24.324,23.719,24.465,23.462,22.726,23.612,23.232,24.422,24.524,25.08,24.471,24.273,23.819,23.716,24.375,23.466,23.755,23.175,23.039,23.192,23.641,23.582,23.21,23.534
2058,N,False,32.105,31.882,31.59,31.081,31.198,31.455,30.9,30.174,30.873,30.757,30.491,29.66,29.914,29.826,29.45,29.153,29.1,28.818,28.589,28.359,28.379,29.73,30.49,29.853,30.535,30.1,29.627,29.803,29.281,28.785
2059,N,False,22.196,22.143,22.662,22.688,22.068,22.361,21.81,21.622,22.303,21.448,21.617,21.813,21.615,21.811,22.206,22.494,22.085,21.75,22.206,22.565,21.977,22.517,23.452,22.992,23.501,22.742,21.981,21.99,22.365,21.758
2060,N,False,31.298,31.814,31.245,30.427,30.489,30.81,30.748,29.93,30.791,31.24,31.924,32.0,31.216,31.658,30.756,31.651,31.205,30.801,30.137,29.99,30.633,30.389,29.593,29.629,30.344,30.566,30.521,30.359,30.604,29.853
2061,N,False,35.618,35.002,35.843,35.355,35.47,35.656,35.89,36.112,36.202,36.6,36.447,36.598,37.457,37.058,37.871,37.676,37.971,37.62,37.444,36.389,36.319,36.43,36.765,36.93,35.722,35.769,36.198,36.036,36.982,36.591
2062,N,False,25.49,25.719,25.399,25.875,25.797,25.845,26.018,25.714,26.405,25.955,26.344,26.213,26.333,26.316,26.228,25.958,26.041,26.068,25.459,25.533,25.787,25.606,25.342,25.365,24.834,25.165,25.187,25.58,25.031,24.936
2063,N,False,53.535,53.366,53.416,53.149,54.132,53.771,53.802,54.135,54.422,53.541,53.878,53.209,53.825,53.728,53.979,54.078,54.133,54.321,53.97,53.895,54.19,54.092,54.235,54.021,54.271,53.501,53.208,53.497,53.593,53.319
2064,N,False,49.887,49.805,49.427,49.293,49.071,48.817,48.769,49.232,50.0,50.027,49.602,49.837,49.823,49.62,49.451,49.348,49.161,48.969,49.547,49.473,49.104,49.15,48.873,48.663,48.602,48.717,49.103,48.821,48.537,48.802
2065,N,False,27.529,29.966,30.379,27.809,27.535,28.098,27.461,26.067,26.844,26.24,26.695,26.766,26.298,25.862,26.984,26.877,25.464,25.333,24.888,24.928,25.977,25.189,25.673,26.308,27.422,26.875,26.74,26.233,25.765,26.605
2066,N,False,25.094,24.663,25.434,25.069,23.808,25.442,25.49,25.625,25.958,26.301,27.016,26.644,28.194,29.126,29.277,27.726,28.302,27.137,26.04,26.125,25.703,26.456,26.542,25.137,25.902,25.636,24.444,24.811,25.279,25.588
2067,N,False,23.675,23.502,23.738,23.977,23.709,23.336,23.506,23.08,22.466,22.453,21.998,21.888,22.128,22.049,22.047,21.862,21.93,21.692,21.571,21.887,22.131,22.27,22.269,22.597,22.629,23.564,22.816,23.008,23.171,22.869
2068,N,False,23.791,23.66,23.653,23.34,23.296,22.697,22.498,22.874,22.217,22.421,22.131,22.473,22.24,22.832,22.712,22.279,22.951,22.726,23.303,23.757,23.191,23.053,23.191,23.051,23.069,23.106,23.202,23.78,23.679,23.92
2069,N,False,24.153,23.826,23.76,23.373,23.204,23.273,22.746,22.548,22.768,23.483,23.301,23.127,23.649,23.502,23.582,23.088,22.847,23.072,22.632,22.549,22.43,22.382,22.401,22.4,22.595,22.384,22.406,22.423,22.449,22.366
2070,N,False,35.949,35.109,34.7,34.01,33.359,32.654,31.997,32.285,31.691,30.823,31.648,31.333,31.858,32.428,32.693,32.817,32.532,31.711,31.097,31.168,30.991,31.835,30.816,31.365,31.127,29.672,30.879,30.873,30.555,30.479
2071,N,False,26.825,27.125,28.275,28.973,29.071,29.023,28.546,27.659,26.93,27.555,27.986,27.615,28.185,27.442,26.981,25.877,25.64,25.796,25.402,25.639,25.167,25.19,26.621,26.094,25.724,25.56,26.888,26.366,26.229,25.777
2072,N,False,34.006,34.51,34.89,34.301,35.949,35.109,34.7,34.01,33.359,32.654,31.997,32.285,31.691,30.823,31.648,31.333,31.858,32.428,32.693,32.817,32.532,31.711,31.097,31.168,30.991,31.835,30.816,31.365,31.127,29.672
2073,N,False,24.007,24.249,24.234,24.197,24.905,24.111,23.624,24.28,24.494,24.128,24.604,24.573,23.846,24.301,24.184,23.979,24.144,23.964,23.796,23.431,22.952,23.101,22.995,22.98,23.083,23.361,22.861,22.711,22.693,22.787
2074,N,False,30.922,31.287,31.218,30.781,30.265,30.594,30.503,30.861,30.431,30.067,30.904,30.788,31.084,31.377,31.493,31.561,31.983,31.932,31.659,32.053,32.017,31.601,31.459,31.186,31.161,31.013,31.17,31.486,30.663,30.582
2075,N,False,30.448,30.746,30.834,30.545,30.161,30.405,30.212,29.836,30.52,30.603,30.518,30.729,31.09,31.115,30.706,30.866,31.129,30.722,30.962,30.912,30.926,30.335,30.571,30.444,30.09,30.325,30.585,30.677,30.358,30.136
