,FLARE_TYPE,COINCIDENCE,TOTUSJZ_1,TOTUSJZ_2,TOTUSJZ_3,TOTUSJZ_4,TOTUSJZ_5,TOTUSJZ_6,TOTUSJZ_7,TOTUSJZ_8,TOTUSJZ_9,TOTUSJZ_10,TOTUSJZ_11,TOTUSJZ_12,TOTUSJZ_13,TOTUSJZ_14,TOTUSJZ_15,TOTUSJZ_16,TOTUSJZ_17,TOTUSJZ_18,TOTUSJZ_19,TOTUSJZ_20,TOTUSJZ_21,TOTUSJZ_22,TOTUSJZ_23,TOTUSJZ_24,TOTUSJZ_25,TOTUSJZ_26,TOTUSJZ_27,TOTUSJZ_28,TOTUSJZ_29,TOTUSJZ_30
971,B,False,19793000000000.0,19731000000000.0,19927000000000.0,19647000000000.0,19676000000000.0,19711000000000.0,19778000000000.0,19972000000000.0,19671000000000.0,19624000000000.0,20108000000000.0,20972000000000.0,20583000000000.0,20628000000000.0,20821000000000.0,20862000000000.0,21187000000000.0,20873000000000.0,21167000000000.0,20821000000000.0,20709000000000.0,20504000000000.0,20552000000000.0,20596000000000.0,20331000000000.0,20311000000000.0,20325000000000.0,20454000000000.0,20242000000000.0,20117000000000.0
972,B,False,9015500000000.0,9324300000000.0,8894300000000.0,8907300000000.0,8796400000000.0,9125600000000.0,9156100000000.0,9507000000000.0,9259000000000.0,9614800000000.0,9856100000000.0,9769700000000.0,10234000000000.0,10350000000000.0,10601000000000.0,10969000000000.0,11383000000000.0,11567000000000.0,11685000000000.0,11747000000000.0,11643000000000.0,11715000000000.0,11706000000000.0,12069000000000.0,12117000000000.0,11924000000000.0,11929000000000.0,12425000000000.0,12312000000000.0,11533000000000.0
973,B,False,10393000000000.0,10450000000000.0,10283000000000.0,9814100000000.0,9508600000000.0,9748000000000.0,9609300000000.0,9453200000000.0,9317800000000.0,9332300000000.0,8895500000000.0,8957700000000.0,9002700000000.0,8931000000000.0,8903600000000.0,8953400000000.0,9235600000000.0,9157400000000.0,9318700000000.0,9315000000000.0,9442400000000.0,9507400000000.0,9754300000000.0,10376000000000.0,10435000000000.0,10514000000000.0,10562000000000.0,10494000000000.0,10283000000000.0,10096000000000.0
974,B,True,11107000000000.0,11102000000000.0,11175000000000.0,11020000000000.0,10584000000000.0,10499000000000.0,11038000000000.0,10990000000000.0,10994000000000.0,10881000000000.0,10833000000000.0,10674000000000.0,10474000000000.0,10744000000000.0,10649000000000.0,10407000000000.0,10587000000000.0,10537000000000.0,10741000000000.0,11009000000000.0,11087000000000.0,10936000000000.0,11531000000000.0,11610000000000.0,11292000000000.0,11420000000000.0,11428000000000.0,11641000000000.0,11636000000000.0,11388000000000.0
975,B,True,3316000000000.0,3355400000000.0,3334100000000.0,3221400000000.0,3335700000000.0,3348700000000.0,3282200000000.0,3334900000000.0,3496600000000.0,3564600000000.0,3594200000000.0,3520500000000.0,3628400000000.0,3591800000000.0,3556800000000.0,3546000000000.0,3394300000000.0,3584100000000.0,3601400000000.0,3534200000000.0,3478000000000.0,3426100000000.0,3503300000000.0,3546300000000.0,3410100000000.0,3408000000000.0,3403400000000.0,3249900000000.0,3281700000000.0,3408200000000.0
976,B,False,16681000000000.0,16594000000000.0,15807000000000.0,15875000000000.0,15865000000000.0,15549000000000.0,15370000000000.0,14749000000000.0,14897000000000.0,14501000000000.0,14545000000000.0,14437000000000.0,14427000000000.0,14058000000000.0,14372000000000.0,14328000000000.0,14122000000000.0,14076000000000.0,14321000000000.0,14260000000000.0,14327000000000.0,14154000000000.0,14017000000000.0,14239000000000.0,14472000000000.0,14445000000000.0,14486000000000.0,13773000000000.0,13997000000000.0,13780000000000.0
977,B,True,18241000000000.0,18287000000000.0,18189000000000.0,18305000000000.0,18405000000000.0,18832000000000.0,18690000000000.0,18907000000000.0,19094000000000.0,19046000000000.0,18575000000000.0,18923000000000.0,18863000000000.0,18636000000000.0,19148000000000.0,19155000000000.0,19618000000000.0,19429000000000.0,19300000000000.0,19265000000000.0,19415000000000.0,19269000000000.0,19244000000000.0,19590000000000.0,19625000000000.0,19411000000000.0,19150000000000.0,19300000000000.0,19154000000000.0,19163000000000.0
978,B,True,14840000000000.0,14686000000000.0,14059000000000.0,13809000000000.0,13834000000000.0,13439000000000.0,13855000000000.0,13705000000000.0,13821000000000.0,13510000000000.0,13518000000000.0,13452000000000.0,13378000000000.0,13572000000000.0,13735000000000.0,14004000000000.0,14343000000000.0,14590000000000.0,15447000000000.0,15609000000000.0,16756000000000.0,16488000000000.0,16661000000000.0,16442000000000.0,16495000000000.0,16417000000000.0,15669000000000.0,15781000000000.0,15190000000000.0,14876000000000.0
979,B,True,8657700000000.0,9316500000000.0,8438500000000.0,8915500000000.0,9645800000000.0,9510300000000.0,9459900000000.0,9422200000000.0,9327200000000.0,9229300000000.0,8971100000000.0,9279300000000.0,9216400000000.0,8943200000000.0,8792700000000.0,8895400000000.0,9017900000000.0,9101900000000.0,9030000000000.0,9299800000000.0,9411000000000.0,9523600000000.0,9664700000000.0,9506600000000.0,9291700000000.0,9542200000000.0,9295100000000.0,9326400000000.0,8857100000000.0,9087900000000.0
980,B,True,3322400000000.0,3454100000000.0,3500100000000.0,3708900000000.0,3861200000000.0,4040000000000.0,3977500000000.0,4175200000000.0,4065200000000.0,3911300000000.0,3733900000000.0,3707300000000.0,3683500000000.0,3559700000000.0,3484100000000.0,3460300000000.0,3596700000000.0,3589600000000.0,3691300000000.0,3637600000000.0,3576800000000.0,3812300000000.0,3503200000000.0,3597500000000.0,3688400000000.0,3732000000000.0,3878600000000.0,3869500000000.0,3931200000000.0,3858800000000.0
981,B,False,4737500000000.0,4607000000000.0,4659400000000.0,4684200000000.0,4978000000000.0,4930100000000.0,4900000000000.0,4993200000000.0,5058900000000.0,4857900000000.0,5052200000000.0,4982700000000.0,5077900000000.0,5027900000000.0,4929800000000.0,5022800000000.0,5000000000000.0,4999900000000.0,4992300000000.0,5065800000000.0,5080300000000.0,5160500000000.0,4973000000000.0,5102800000000.0,5227500000000.0,4956700000000.0,4697700000000.0,4823900000000.0,5061000000000.0,4817000000000.0
982,B,False,9438700000000.0,8954800000000.0,9266400000000.0,9236400000000.0,9658600000000.0,9539100000000.0,9418400000000.0,9724500000000.0,9218700000000.0,9536300000000.0,9704600000000.0,9787600000000.0,9792600000000.0,9881600000000.0,9784500000000.0,9619900000000.0,9560000000000.0,9897200000000.0,9558400000000.0,9360400000000.0,9865800000000.0,9808000000000.0,9989500000000.0,10155000000000.0,10203000000000.0,10002000000000.0,10298000000000.0,10043000000000.0,10376000000000.0,9907500000000.0
983,B,False,7566100000000.0,7283000000000.0,7631200000000.0,7820700000000.0,7734500000000.0,8027400000000.0,8067700000000.0,8196600000000.0,8195600000000.0,8396000000000.0,8281900000000.0,8372100000000.0,8466200000000.0,8364600000000.0,8259000000000.0,8371800000000.0,8611400000000.0,8423900000000.0,8374300000000.0,8246000000000.0,8097200000000.0,8132200000000.0,8268500000000.0,8168400000000.0,7871900000000.0,8161500000000.0,8169300000000.0,8178600000000.0,8269200000000.0,8325500000000.0
984,B,False,3841800000000.0,3767800000000.0,3971000000000.0,3897000000000.0,3829100000000.0,3838500000000.0,3756500000000.0,3687100000000.0,3529800000000.0,3645300000000.0,3658300000000.0,3595000000000.0,3584600000000.0,3477500000000.0,3471300000000.0,3477500000000.0,3471300000000.0,3457000000000.0,3445500000000.0,3516200000000.0,3458100000000.0,3276800000000.0,3278800000000.0,3335100000000.0,3232100000000.0,3358000000000.0,3280800000000.0,3284900000000.0,3379500000000.0,3258800000000.0
985,B,False,8259300000000.0,8085000000000.0,8203900000000.0,8356600000000.0,8136800000000.0,8261800000000.0,8280000000000.0,8437300000000.0,8526900000000.0,8285200000000.0,8145900000000.0,8247400000000.0,7982700000000.0,8135200000000.0,7872300000000.0,8377900000000.0,8239900000000.0,8239800000000.0,8388000000000.0,8415100000000.0,8252700000000.0,8463000000000.0,8342000000000.0,8597700000000.0,8096600000000.0,8247500000000.0,8327600000000.0,8253100000000.0,8144400000000.0,8068600000000.0
986,B,True,24761000000000.0,25279000000000.0,25440000000000.0,25395000000000.0,25339000000000.0,24780000000000.0,24639000000000.0,24394000000000.0,24377000000000.0,23363000000000.0,23215000000000.0,23084000000000.0,22651000000000.0,22643000000000.0,23021000000000.0,22276000000000.0,22525000000000.0,22650000000000.0,22762000000000.0,23302000000000.0,23090000000000.0,22895000000000.0,24217000000000.0,24489000000000.0,24025000000000.0,24248000000000.0,25057000000000.0,24839000000000.0,25075000000000.0,25333000000000.0
987,B,False,18476000000000.0,18276000000000.0,18267000000000.0,17870000000000.0,18222000000000.0,17945000000000.0,17276000000000.0,17438000000000.0,17759000000000.0,17797000000000.0,17432000000000.0,17583000000000.0,17851000000000.0,18020000000000.0,17876000000000.0,17824000000000.0,17539000000000.0,18045000000000.0,17694000000000.0,18212000000000.0,17782000000000.0,18220000000000.0,18402000000000.0,18554000000000.0,18806000000000.0,18929000000000.0,19064000000000.0,19386000000000.0,20356000000000.0,20489000000000.0
988,B,False,2099700000000.0,2177000000000.0,2117500000000.0,2285100000000.0,2216600000000.0,2372200000000.0,2261500000000.0,2587700000000.0,2597000000000.0,2434100000000.0,2610300000000.0,2661900000000.0,2584700000000.0,2685900000000.0,2561800000000.0,2533900000000.0,2875400000000.0,2471100000000.0,2719700000000.0,2661400000000.0,2509800000000.0,2516700000000.0,2435400000000.0,2253000000000.0,2307400000000.0,2228200000000.0,2253300000000.0,2262000000000.0,2155300000000.0,2392200000000.0
989,B,False,615360000000.0,609210000000.0,670370000000.0,639950000000.0,621620000000.0,647540000000.0,646570000000.0,636100000000.0,651750000000.0,643450000000.0,616220000000.0,2386100000000.0,2658700000000.0,2827500000000.0,2871800000000.0,2774800000000.0,2824700000000.0,2811800000000.0,2817500000000.0,2802000000000.0,3055800000000.0,2936500000000.0,2843400000000.0,2733700000000.0,3111300000000.0,3198900000000.0,3473300000000.0,3621400000000.0,3740000000000.0,3750100000000.0
990,B,False,5175100000000.0,5391900000000.0,5496600000000.0,5446900000000.0,5775800000000.0,5564600000000.0,5542900000000.0,5625700000000.0,5529200000000.0,5480600000000.0,5332900000000.0,5238100000000.0,5219700000000.0,5304700000000.0,5182500000000.0,5035400000000.0,4922100000000.0,5130200000000.0,5039100000000.0,5106200000000.0,5119500000000.0,5171100000000.0,5112300000000.0,4949600000000.0,5084000000000.0,5026500000000.0,5035100000000.0,5041500000000.0,5148400000000.0,5150200000000.0
991,B,False,8195300000000.0,8277300000000.0,7904900000000.0,7950700000000.0,7907300000000.0,7867700000000.0,8056600000000.0,7907500000000.0,8197700000000.0,8029700000000.0,7769300000000.0,7916500000000.0,7868100000000.0,8142500000000.0,8181100000000.0,8264800000000.0,8455300000000.0,7939600000000.0,8169500000000.0,8268900000000.0,8500700000000.0,8502200000000.0,8397800000000.0,8414000000000.0,8590400000000.0,8430600000000.0,8607000000000.0,8685200000000.0,8596900000000.0,8942500000000.0
992,B,True,3125500000000.0,3135100000000.0,3376000000000.0,3764700000000.0,3580500000000.0,3254700000000.0,3445600000000.0,2747500000000.0,2976900000000.0,3041100000000.0,3378300000000.0,2796700000000.0,3087300000000.0,3150500000000.0,3109900000000.0,3621300000000.0,3543300000000.0,3131900000000.0,3491400000000.0,3465700000000.0,3703000000000.0,3701300000000.0,4248500000000.0,4058500000000.0,3412600000000.0,4115400000000.0,3655700000000.0,4109000000000.0,3773700000000.0,4365000000000.0
993,B,False,5202700000000.0,5851100000000.0,6265300000000.0,6328800000000.0,6834200000000.0,6855800000000.0,6953100000000.0,7013400000000.0,6916600000000.0,7045900000000.0,7315100000000.0,7767600000000.0,8152300000000.0,8531500000000.0,8220800000000.0,8027400000000.0,7954700000000.0,8097100000000.0,7671100000000.0,7579800000000.0,7997200000000.0,8044600000000.0,8228100000000.0,8404600000000.0,8475400000000.0,8804800000000.0,8919200000000.0,8985400000000.0,9162200000000.0,8820200000000.0
994,B,False,11570000000000.0,11579000000000.0,11992000000000.0,11806000000000.0,11290000000000.0,11349000000000.0,11861000000000.0,11623000000000.0,11579000000000.0,11476000000000.0,11288000000000.0,11286000000000.0,11034000000000.0,11281000000000.0,11546000000000.0,11448000000000.0,11684000000000.0,12097000000000.0,12432000000000.0,12590000000000.0,12495000000000.0,12275000000000.0,12602000000000.0,12771000000000.0,12449000000000.0,12812000000000.0,12586000000000.0,12670000000000.0,13189000000000.0,13122000000000.0
995,B,False,5300100000000.0,5463000000000.0,5182800000000.0,5234000000000.0,5114700000000.0,5255300000000.0,4980500000000.0,4925300000000.0,5174800000000.0,5046000000000.0,4895300000000.0,5237300000000.0,5273000000000.0,5182700000000.0,5334800000000.0,5346900000000.0,5367000000000.0,5281300000000.0,5495800000000.0,5610200000000.0,5514700000000.0,5493700000000.0,5587500000000.0,5418300000000.0,5283400000000.0,5539600000000.0,5309500000000.0,5593000000000.0,5380000000000.0,5419800000000.0
996,B,True,15804000000000.0,15625000000000.0,15403000000000.0,15202000000000.0,15371000000000.0,15499000000000.0,15206000000000.0,15073000000000.0,15099000000000.0,15061000000000.0,15207000000000.0,14958000000000.0,14919000000000.0,15173000000000.0,15082000000000.0,15126000000000.0,15000000000000.0,15243000000000.0,15118000000000.0,15217000000000.0,15219000000000.0,14860000000000.0,14898000000000.0,15359000000000.0,15492000000000.0,15832000000000.0,16190000000000.0,16210000000000.0,16532000000000.0,16514000000000.0
997,B,True,8237600000000.0,8454800000000.0,8954700000000.0,8481900000000.0,9142300000000.0,9733500000000.0,9810100000000.0,9577800000000.0,9248200000000.0,9157900000000.0,9422500000000.0,9346600000000.0,9988800000000.0,9400400000000.0,9482100000000.0,9749600000000.0,9378300000000.0,9007400000000.0,9060400000000.0,8717400000000.0,8373200000000.0,8907300000000.0,9650400000000.0,9343500000000.0,9766800000000.0,9697600000000.0,9551400000000.0,9104400000000.0,9180500000000.0,10162000000000.0
998,B,False,10129000000000.0,10454000000000.0,10295000000000.0,10441000000000.0,10272000000000.0,10644000000000.0,10739000000000.0,10976000000000.0,11172000000000.0,10990000000000.0,11329000000000.0,11306000000000.0,11234000000000.0,11138000000000.0,11327000000000.0,11402000000000.0,11535000000000.0,11189000000000.0,11482000000000.0,11678000000000.0,11216000000000.0,11329000000000.0,11703000000000.0,11271000000000.0,11495000000000.0,11159000000000.0,11524000000000.0,11314000000000.0,11178000000000.0,10816000000000.0
999,B,False,1920500000000.0,1978000000000.0,2089600000000.0,2308400000000.0,2305500000000.0,2518600000000.0,2610300000000.0,2671100000000.0,2515100000000.0,2560000000000.0,2545100000000.0,2392300000000.0,2261900000000.0,2088600000000.0,2148300000000.0,1947500000000.0,1745900000000.0,1823200000000.0,1913500000000.0,1797300000000.0,1856400000000.0,1887100000000.0,1812100000000.0,1868300000000.0,1852600000000.0,1961100000000.0,2027300000000.0,1920100000000.0,2018800000000.0,2027200000000.0
1000,B,False,4574200000000.0,4658500000000.0,4896400000000.0,5371300000000.0,5553200000000.0,5747400000000.0,5640500000000.0,5469000000000.0,5639300000000.0,5836200000000.0,5856900000000.0,6004300000000.0,5814300000000.0,6055800000000.0,6085400000000.0,5977100000000.0,6178600000000.0,6193900000000.0,6476000000000.0,6461700000000.0,6653700000000.0,6220900000000.0,6405100000000.0,6906600000000.0,7125300000000.0,7140300000000.0,7356200000000.0,7545900000000.0,7597100000000.0,7504700000000.0
1001,B,False,302600000000.0,337140000000.0,419380000000.0,483280000000.0,540520000000.0,576980000000.0,668070000000.0,685960000000.0,676790000000.0,781840000000.0,898360000000.0,949030000000.0,941430000000.0,964640000000.0,944760000000.0,753370000000.0,859690000000.0,867960000000.0,764740000000.0,817140000000.0,840460000000.0,754240000000.0,850750000000.0,874200000000.0,804960000000.0,743650000000.0,798770000000.0,747630000000.0,808610000000.0,751410000000.0
1002,B,True,18468000000000.0,18330000000000.0,18155000000000.0,17791000000000.0,18188000000000.0,17875000000000.0,17717000000000.0,17590000000000.0,17264000000000.0,17543000000000.0,17695000000000.0,17964000000000.0,17968000000000.0,18249000000000.0,18502000000000.0,18713000000000.0,18393000000000.0,18077000000000.0,18253000000000.0,18376000000000.0,18079000000000.0,18345000000000.0,18292000000000.0,18420000000000.0,18600000000000.0,18587000000000.0,18781000000000.0,18453000000000.0,17327000000000.0,17658000000000.0
1003,B,False,4502800000000.0,4407300000000.0,4405900000000.0,4430900000000.0,4504600000000.0,5040400000000.0,5797300000000.0,6234400000000.0,7252500000000.0,7473900000000.0,7732400000000.0,7925400000000.0,8701200000000.0,8776600000000.0,8874400000000.0,9040100000000.0,9127000000000.0,9330600000000.0,9053400000000.0,9580100000000.0,10290000000000.0,10329000000000.0,10397000000000.0,10823000000000.0,11098000000000.0,11561000000000.0,11565000000000.0,11259000000000.0,10902000000000.0,10790000000000.0
1004,B,False,5146300000000.0,4728800000000.0,4692600000000.0,4642400000000.0,4521400000000.0,4706400000000.0,4682300000000.0,5228800000000.0,5364200000000.0,5416900000000.0,5756600000000.0,5800800000000.0,6034000000000.0,6488400000000.0,6232100000000.0,6097100000000.0,6165100000000.0,6048900000000.0,6048000000000.0,6376100000000.0,6466800000000.0,7018100000000.0,6302100000000.0,6763000000000.0,6770600000000.0,7153500000000.0,6957900000000.0,6077200000000.0,6828300000000.0,6835900000000.0
1005,B,False,12059000000000.0,12101000000000.0,12008000000000.0,12495000000000.0,12482000000000.0,12356000000000.0,12274000000000.0,12375000000000.0,12680000000000.0,12325000000000.0,12312000000000.0,12363000000000.0,12472000000000.0,12493000000000.0,12769000000000.0,12253000000000.0,12368000000000.0,12229000000000.0,12241000000000.0,12074000000000.0,12130000000000.0,12348000000000.0,12370000000000.0,12313000000000.0,12162000000000.0,12476000000000.0,12655000000000.0,12599000000000.0,12709000000000.0,12713000000000.0
