,FLARE_TYPE,COINCIDENCE,SHRGT45_1,SHRGT45_2,SHRGT45_3,SHRGT45_4,SHRGT45_5,SHRGT45_6,SHRGT45_7,SHRGT45_8,SHRGT45_9,SHRGT45_10,SHRGT45_11,SHRGT45_12,SHRGT45_13,SHRGT45_14,SHRGT45_15,SHRGT45_16,SHRGT45_17,SHRGT45_18,SHRGT45_19,SHRGT45_20,SHRGT45_21,SHRGT45_22,SHRGT45_23,SHRGT45_24,SHRGT45_25,SHRGT45_26,SHRGT45_27,SHRGT45_28,SHRGT45_29,SHRGT45_30
1168,B,False,2.878,2.0664,1.822,3.4509,2.9325,3.2183,2.9889,2.5193,2.3088,2.2891,1.6111,2.0393,1.86,2.3762,2.8704,2.2226,2.0889,2.266,1.9227,2.0686,1.3884,1.9569,1.0268,1.3272,2.2654,2.2152,1.6604,1.6429,1.8255,2.0649
1169,B,True,27.009,27.613,27.476,27.562,27.569,27.559,28.053,28.15,28.573,28.849,29.263,29.119,29.527,29.845,30.224,29.348,29.341,28.974,29.009,29.15,29.122,28.978,29.276,29.743,29.634,29.341,30.249,30.335,30.496,30.397
1170,B,False,37.894,38.74,39.959,40.144,41.087,42.59,38.434,40.397,41.568,40.922,33.375,39.255,42.105,40.171,40.763,39.896,39.445,38.219,38.38,37.226,36.013,38.062,37.488,36.416,35.471,35.624,35.355,35.718,37.621,37.309
1171,B,False,34.896,36.249,35.02,34.607,33.566,34.539,34.74,33.575,35.139,35.641,35.57,37.431,36.604,35.47,37.287,35.637,37.327,36.939,36.159,34.73,35.399,35.98,35.4,34.961,34.452,34.074,34.046,34.103,34.648,33.424
1172,B,False,18.602,20.097,19.665,18.706,19.996,19.904,19.297,19.745,18.846,18.824,20.382,20.277,20.179,19.752,20.941,21.129,22.265,21.925,22.2,21.364,20.974,20.171,21.762,23.023,22.654,23.749,23.039,22.605,23.132,22.331
1173,B,False,30.882,30.25,29.973,30.892,30.693,30.058,29.616,29.113,28.665,28.643,29.317,29.615,29.098,29.255,29.355,29.023,29.035,28.174,28.794,28.56,28.554,28.984,28.991,28.528,27.843,26.795,27.482,27.945,27.815,28.753
1174,B,False,10.256,9.2528,9.38,9.5018,9.9411,10.768,10.134,11.261,9.3986,10.141,9.4155,7.1888,6.5327,5.3801,6.9681,7.2905,6.0746,6.5669,7.4711,7.6627,6.5102,6.5383,6.5197,5.8732,7.3408,7.508,7.7173,8.2803,7.3789,6.721
1175,B,True,11.189,11.435,10.819,9.8453,12.201,9.9786,11.7,11.763,11.404,10.818,12.548,10.299,10.078,11.178,10.391,10.879,9.2453,8.9569,7.6323,7.7357,7.8964,7.2684,7.1521,6.8341,8.0183,7.7683,6.9483,8.2685,7.5287,7.0887
1176,B,False,12.701,12.82,13.839,13.901,13.175,12.991,12.544,13.249,13.394,14.059,13.685,14.556,13.825,14.294,14.847,15.779,14.976,15.254,15.712,15.377,15.584,16.056,15.579,15.827,16.348,16.646,16.66,16.226,15.969,15.816
1177,B,False,12.274,12.944,12.955,13.804,13.192,14.063,11.486,11.26,15.529,16.143,13.238,13.689,14.621,13.476,13.202,14.228,17.536,17.333,17.029,15.927,16.535,17.936,16.415,15.777,15.545,15.132,19.097,19.951,20.371,21.148
1178,B,False,6.2315,5.5612,6.0314,6.4338,5.4673,5.8413,6.0921,5.2838,5.4276,5.3274,6.2843,6.4791,6.4498,5.6074,7.0917,6.4077,6.3734,6.5116,6.2694,6.5796,6.2817,6.3466,6.2184,6.7243,6.2861,6.2271,5.957,5.6017,5.2088,5.1107
1179,B,False,13.967,13.271,11.125,8.7708,12.055,11.863,14.11,14.017,12.004,12.022,13.323,13.907,15.436,13.061,12.415,11.822,11.408,14.421,12.621,11.543,10.367,6.772,5.5392,3.4504,5.167,6.9383,7.4286,7.7559,8.9193,7.5064
1180,B,False,20.063,20.102,19.714,20.09,20.14,20.348,20.775,19.802,21.479,22.142,21.655,21.947,22.559,22.127,22.984,22.548,22.299,23.029,22.796,21.675,21.936,22.327,22.952,22.206,22.427,22.489,22.663,22.843,22.148,22.488
1181,B,True,29.857,29.885,30.166,31.8,29.699,30.966,31.329,28.966,31.241,31.552,30.183,32.842,34.378,34.204,36.334,35.937,34.244,35.443,34.655,34.076,34.397,34.256,35.266,34.906,35.272,34.368,37.354,36.466,36.467,35.575
1182,B,False,17.59,17.594,17.991,18.041,17.888,19.225,17.555,17.912,17.35,17.138,16.928,17.861,19.372,19.367,19.056,20.115,19.646,20.462,18.163,19.343,18.707,18.579,17.326,17.564,17.652,19.015,17.82,17.127,17.543,17.883
1183,B,False,43.669,42.52,43.065,43.388,44.518,44.798,45.509,46.974,47.993,48.071,47.579,47.491,48.133,48.3,48.491,47.766,47.653,47.828,47.1,47.185,45.979,46.192,46.145,46.08,45.241,44.87,44.28,44.13,43.584,44.481
1184,B,False,13.762,14.11,13.907,14.279,14.231,13.896,14.191,14.41,13.69,14.208,14.445,14.457,14.617,14.475,14.807,15.345,15.806,15.195,15.3,15.163,15.677,14.79,15.953,16.016,16.664,16.128,14.609,16.368,15.741,15.008
1185,B,False,9.228,8.4181,9.001,7.1235,9.0316,5.8236,5.611,7.7258,7.6657,7.8236,7.0916,7.4912,8.8201,8.3141,6.962,7.7645,8.5944,10.818,11.658,9.0883,10.723,10.222,10.375,10.186,9.9714,9.0953,10.017,7.2505,8.4221,7.4676
1186,B,False,43.615,43.534,42.167,40.414,44.818,43.17,42.213,43.066,45.905,46.213,45.883,43.83,45.642,46.233,45.46,44.439,46.517,44.07,46.218,45.199,45.109,44.829,45.562,45.497,45.028,43.686,42.477,42.618,42.456,42.717
1187,B,False,55.01,54.511,54.997,54.758,54.54,54.434,54.418,54.348,53.208,52.706,52.224,53.3,51.934,51.196,50.673,51.456,51.083,50.92,50.827,50.621,50.909,50.914,51.042,52.334,51.375,50.957,51.69,51.233,51.362,51.346
1188,B,True,38.38,38.447,38.527,38.621,38.042,37.396,36.701,36.587,36.313,35.614,35.421,34.573,34.318,34.072,32.943,32.973,32.437,33.39,33.14,32.966,32.873,33.056,32.984,32.32,32.207,33.302,32.802,32.421,32.027,32.032
1189,B,False,2.7237,2.534,3.5661,4.1214,3.1191,4.0717,4.5626,4.1379,4.4181,3.5484,3.6835,3.1048,3.9276,3.9714,3.9548,3.1396,4.0347,3.573,4.8552,4.827,3.1651,4.0212,4.6593,5.9609,5.8949,6.3547,4.9252,5.8368,6.2867,7.77
1190,B,False,35.389,34.353,32.607,30.533,29.432,29.975,27.266,28.024,27.651,27.318,25.365,25.218,28.228,26.86,28.126,27.264,28.555,31.715,30.507,28.928,30.026,29.166,28.442,28.525,28.169,26.841,27.832,25.182,27.313,27.667
1191,B,False,0.019387,0.039078,0.074864,0.0,0.20885,0.038842,0.019301,0.0387,0.0,0.0,0.080661,0.0,0.041701,0.084908,0.061894,0.063291,0.16863,0.14712,0.084424,0.16357,0.1229,0.20235,0.53664,0.3254,0.040601,0.087108,0.2763,0.14626,0.084584,0.10704
1192,B,False,21.833,22.007,25.358,23.509,24.284,28.313,26.524,25.706,29.031,26.886,28.409,29.109,28.429,24.12,27.168,25.579,26.342,26.516,26.649,25.017,26.105,28.201,26.788,25.541,25.364,24.163,23.295,23.135,20.823,21.602
1193,B,False,43.074,43.187,44.741,44.065,44.153,44.111,44.292,44.214,43.589,44.607,44.52,44.737,44.233,44.688,45.423,45.058,45.05,44.232,44.606,45.131,44.532,44.25,44.104,45.084,45.631,46.07,45.143,43.75,43.255,42.354
1194,B,False,0.93179,0.76802,1.0689,0.90251,0.99538,1.2877,1.5596,0.93227,1.2271,0.95333,1.2938,1.6772,1.9943,1.7564,2.5714,2.881,2.962,3.2742,2.5049,2.2218,2.1856,1.9628,1.6059,1.457,1.5044,1.9201,2.2421,1.8098,1.8804,1.5018
1195,B,False,18.388,18.578,18.205,18.223,18.492,18.784,19.11,19.263,18.733,18.708,18.145,18.357,18.568,18.575,18.078,18.68,18.715,18.551,18.881,17.757,18.267,17.917,18.337,17.05,17.596,16.96,18.242,17.203,16.503,16.37
1196,B,False,6.6377,6.842,5.624,6.702,7.1284,5.7041,5.9488,6.4405,6.0049,6.4289,5.4701,5.108,5.8155,5.5123,5.1811,5.437,4.9673,6.2198,5.3908,5.0373,4.9416,5.1121,5.2053,5.4431,4.5543,5.1774,5.4054,5.6861,5.0563,6.4095
1197,B,False,25.684,26.241,27.153,26.081,27.036,28.037,26.731,27.016,26.513,25.781,26.924,26.305,27.016,27.325,23.269,24.233,25.214,23.26,25.157,24.369,24.379,25.938,24.736,22.937,21.951,20.524,22.433,21.871,23.248,22.849
1198,B,False,30.114,30.536,31.507,31.743,31.888,31.829,32.065,32.088,31.794,32.646,33.103,32.469,33.034,33.308,33.197,33.054,34.011,34.172,34.269,34.048,34.459,34.759,35.813,37.006,35.755,35.822,36.324,36.782,36.552,36.236
1199,B,False,26.422,25.492,26.118,26.113,24.972,25.402,25.285,24.619,24.772,25.393,24.997,25.842,25.824,25.689,26.128,26.002,25.515,26.275,25.765,25.416,25.161,25.878,26.21,26.984,26.179,24.899,24.896,24.758,24.579,24.584
1200,B,False,33.083,28.164,34.334,40.499,40.025,40.629,37.528,35.743,33.888,31.941,29.308,27.122,25.674,26.84,29.345,31.59,28.952,28.643,28.951,27.665,27.198,28.201,24.318,20.409,22.399,23.257,20.048,21.95,21.243,20.455
1201,B,False,25.504,26.987,26.073,26.405,25.306,24.6,25.767,25.875,25.995,23.36,22.948,24.868,25.961,25.069,23.626,23.954,25.488,23.855,23.483,23.365,23.765,24.034,24.337,23.953,24.635,23.867,24.12,24.645,23.752,23.102
1202,B,False,27.973,25.772,26.778,28.182,27.202,27.937,27.39,28.374,28.759,29.193,28.505,27.002,29.053,29.83,31.091,31.373,30.666,29.321,30.785,32.148,32.989,33.741,31.378,31.707,31.859,31.748,31.123,32.188,33.015,33.768
1203,B,False,10.03,9.8116,9.209,11.193,11.544,11.242,10.946,11.007,11.318,10.689,10.531,9.8714,10.645,11.773,12.588,12.599,12.231,12.237,13.134,13.099,12.916,12.554,11.929,11.187,11.572,12.547,12.334,12.183,10.963,10.13
1204,B,False,48.278,49.098,50.726,50.79,51.515,53.251,53.436,51.827,50.77,52.121,51.896,52.51,51.279,51.327,50.925,52.215,52.962,52.336,52.033,50.783,50.143,48.646,46.931,47.745,47.277,48.751,48.735,49.079,49.935,50.118
1205,B,False,2.6205,3.1944,3.2973,3.5827,4.7386,4.5664,3.731,4.3962,6.0735,5.0945,4.566,2.1542,4.3622,2.6178,5.7174,4.0416,6.9005,6.2201,2.9721,2.9747,5.2695,7.5117,4.353,5.1116,4.7813,4.0993,4.9622,9.4966,8.1081,6.7492
1206,B,True,16.669,15.081,14.755,13.994,14.048,13.873,13.559,13.883,13.455,13.432,13.272,13.306,13.06,13.657,12.911,12.957,13.281,14.131,13.683,13.377,12.186,12.177,12.576,11.817,11.197,11.937,12.312,11.603,11.416,12.089
1207,B,True,5.8426,4.3292,2.8571,3.2392,3.6433,2.7268,2.7138,4.0165,4.0185,3.1183,3.337,4.6227,4.7011,3.8111,4.6105,3.9936,4.2597,4.8272,4.9461,4.1451,4.974,5.3146,5.0241,5.1896,5.245,4.9287,4.288,3.5657,3.2059,4.0751
1208,B,True,4.4444,0.60606,0.0,6.4356,0.0,0.0,7.2961,5.2045,5.614,10.239,10.819,2.9333,1.6447,4.5926,21.448,10.807,22.313,11.702,25.994,27.812,24.66,13.333,15.084,24.727,23.337,22.546,11.96,9.0129,10.847,11.534
1209,B,False,43.912,43.611,42.63,42.822,42.482,43.488,43.26,44.553,45.054,42.911,44.674,44.308,45.464,45.41,45.996,45.804,46.049,46.682,46.353,45.992,45.841,45.634,45.991,45.448,44.99,44.662,44.565,44.033,44.05,44.818
1210,B,False,5.4564,5.6551,5.3937,5.4594,4.99,5.17,5.8608,5.6081,5.0925,5.6088,5.5537,5.4333,5.3449,4.6377,4.7705,5.9576,4.91,4.9406,5.5631,4.8622,4.8439,4.7658,5.0708,4.6158,4.8823,4.859,4.8734,4.1215,4.7539,4.3923
1211,B,False,13.861,12.336,13.086,12.511,13.864,15.029,13.05,12.881,14.094,14.938,14.339,14.466,15.467,15.401,14.338,15.777,14.166,12.951,15.084,15.121,15.597,14.958,14.867,14.77,13.976,15.519,14.761,15.551,16.064,16.893
1212,B,False,38.669,38.38,38.447,38.527,38.621,38.042,37.396,36.701,36.587,36.313,35.614,35.421,34.573,34.318,34.072,32.943,32.973,32.437,33.39,33.14,32.966,32.873,33.056,32.984,32.32,32.207,33.302,32.802,32.421,32.027
1213,B,False,37.727,36.989,37.101,36.737,35.808,36.564,36.722,36.619,37.939,37.482,39.192,39.332,38.749,37.868,39.531,38.554,37.419,36.421,36.859,36.198,35.727,36.724,36.467,36.25,36.596,36.236,36.468,36.616,36.928,35.472
1214,B,False,35.085,34.036,36.613,36.314,35.943,34.287,34.641,37.203,34.287,31.182,36.85,31.571,34.565,33.527,33.923,30.309,34.067,32.591,30.723,29.551,31.373,31.584,32.087,32.115,32.535,31.974,32.663,31.613,33.528,32.578
1215,B,False,24.415,23.003,24.064,24.264,23.741,23.828,23.266,23.262,23.786,22.8,22.643,23.65,23.571,23.636,23.683,23.843,23.726,23.202,22.403,23.757,23.897,24.067,23.833,23.962,23.221,22.773,24.461,24.973,25.725,24.933
1216,B,False,36.143,35.164,35.025,35.545,35.721,35.515,34.009,34.703,34.326,35.214,35.744,35.92,36.296,37.251,36.435,36.634,36.617,37.612,37.226,40.142,42.12,42.434,43.787,43.136,41.653,43.604,44.165,44.062,43.615,43.534
1217,B,False,13.641,12.84,13.113,13.378,12.565,12.757,13.169,13.101,13.454,13.057,13.859,14.455,14.832,14.906,14.986,15.089,14.801,14.442,14.502,13.912,14.495,14.523,14.437,13.508,14.055,14.138,14.233,14.599,14.889,15.102
1218,B,False,15.218,16.62,17.4,17.958,18.437,19.991,21.008,17.878,16.618,17.153,14.71,13.394,14.279,13.492,11.04,12.435,11.933,14.414,13.439,13.913,14.15,16.324,12.687,13.21,14.889,13.003,12.572,11.743,11.482,11.597
1219,B,False,20.406,18.552,19.225,18.071,20.29,20.138,19.688,21.24,20.11,21.052,19.618,20.967,20.113,20.109,20.624,19.683,20.434,21.517,20.071,21.026,19.832,21.39,22.812,22.215,24.783,24.055,25.0,25.909,24.858,26.015
1220,B,False,0.403,0.36057,0.41415,0.43477,0.36554,0.46622,0.40441,0.44985,0.46064,0.35312,0.49898,0.46248,0.67588,0.77124,0.57857,0.62134,0.46846,0.54028,0.70983,0.68009,0.58591,0.62528,0.77926,0.56509,0.58883,0.71205,0.75014,0.98556,0.66898,0.8815
1221,B,False,50.812,52.487,48.152,49.751,47.39,47.29,49.916,45.765,49.016,47.246,51.794,61.825,54.854,49.23,46.868,50.337,53.177,37.6,42.07,28.851,23.49,7.5235,15.48,16.357,0.0,8.1301,7.6336,5.814,4.0462,4.6512
1222,B,False,29.408,28.587,29.263,27.81,28.672,28.069,27.71,27.832,27.67,27.107,28.109,26.941,27.565,28.349,28.994,28.934,29.151,28.377,29.602,29.697,29.805,31.195,31.64,31.774,32.457,31.808,32.124,31.681,31.904,31.011
1223,B,False,22.689,21.949,21.303,22.026,21.422,20.254,21.619,20.785,21.278,20.596,21.067,21.184,21.104,21.877,21.674,21.745,21.509,20.8,20.347,20.485,20.259,20.407,20.126,20.363,20.645,20.529,21.163,20.376,20.37,20.789
1224,B,False,45.125,46.004,44.908,45.008,47.043,48.264,48.937,48.868,48.733,48.895,50.291,50.421,51.515,51.203,52.732,53.263,53.693,52.525,52.502,51.566,53.096,51.613,52.584,52.762,52.933,52.123,51.053,52.355,50.333,51.2
1225,B,False,8.725,8.7165,8.631,9.122,9.0921,9.0109,10.063,10.46,9.2813,9.9108,10.205,10.244,10.197,10.033,9.4997,9.5706,9.8213,9.6071,9.6555,9.0904,9.9913,9.2242,9.6592,9.948,10.621,9.8026,10.318,11.277,11.483,10.721
1226,B,False,3.8857,4.8248,5.5118,4.9065,5.6243,5.3081,7.0645,5.9376,6.5877,5.9704,6.1859,6.478,4.4365,5.0946,5.0945,5.4548,4.8268,5.6516,4.5373,5.575,6.0368,7.561,6.4913,7.14,8.822,8.4682,8.7358,6.6531,6.7603,7.9066
1227,B,False,18.846,18.821,18.669,17.583,18.496,17.912,16.882,16.922,17.139,18.423,16.947,16.527,15.214,16.453,17.297,16.516,15.711,16.39,15.557,15.491,14.21,14.008,14.515,13.339,13.939,14.346,13.645,14.755,14.689,14.812
1228,B,False,35.91,34.751,35.103,33.831,34.471,35.265,35.062,35.231,35.618,34.401,35.184,35.276,35.141,35.497,35.33,35.973,35.546,37.046,37.255,36.603,35.726,36.59,37.13,36.534,36.539,36.092,37.534,38.652,38.044,36.848
1229,B,False,5.6517,6.0063,6.0178,5.6954,5.577,5.2587,5.235,5.2088,5.0533,5.2635,4.9175,4.9257,5.3167,5.2698,4.8429,5.1173,5.2143,5.2548,5.1238,4.9717,5.3379,5.8488,6.5287,6.2783,6.7147,6.8601,6.6579,6.4012,6.4655,6.2476
1230,B,False,15.105,13.055,11.989,11.354,10.733,8.8446,9.0984,10.232,8.6469,7.9807,7.1342,8.0455,8.6276,11.394,12.158,10.994,11.189,12.591,13.874,13.45,13.821,15.826,15.109,14.834,13.843,15.705,13.876,14.32,16.191,15.051
1231,B,False,31.866,31.909,31.124,31.473,31.725,31.965,32.025,32.013,32.343,32.434,33.125,32.864,33.745,33.858,33.498,33.854,33.65,34.097,34.328,34.337,33.279,33.3,32.903,33.034,33.972,33.278,33.557,33.681,33.992,34.398
1232,B,False,4.0035,4.3315,5.4254,3.179,3.8012,4.5799,3.0446,7.0256,4.9315,3.8455,6.6063,1.9313,3.7257,8.0322,2.9703,2.2474,2.0368,1.6694,2.5105,2.3366,1.578,0.92836,2.3501,1.5312,4.2416,4.0189,3.0236,3.4157,2.0937,2.7977
1233,B,True,13.432,12.661,13.83,13.247,12.751,13.231,11.947,12.39,11.881,12.314,12.852,12.404,12.131,10.707,10.694,11.677,12.641,13.939,13.807,13.379,14.096,12.95,12.954,13.605,14.169,13.678,13.225,13.695,12.901,13.596
1234,B,False,41.27,40.972,40.585,41.525,42.018,39.042,40.467,40.043,40.592,37.643,36.683,35.856,33.306,31.524,32.302,34.159,31.957,29.081,26.992,25.223,25.631,27.487,27.198,26.211,26.249,25.832,25.329,25.73,24.633,23.305
1235,B,False,4.6239,4.4536,4.6093,4.4934,3.3857,3.9744,3.8137,3.6378,4.154,3.8198,5.9665,3.4972,4.878,4.5729,4.4707,5.8694,7.2921,8.5171,8.4909,6.7462,8.1394,5.7819,5.2884,6.9534,6.1869,5.7696,7.5432,8.1056,6.5937,7.3986
1236,B,False,0.99683,1.1426,1.2815,0.94467,1.2454,0.88677,0.88814,1.2916,1.0511,0.9434,1.5289,1.3938,1.6581,1.2374,1.2017,1.5582,1.7908,1.2436,1.0318,0.95046,0.79636,0.61384,0.79846,0.30581,0.34364,0.43579,0.68238,0.69675,0.48817,1.0167
1237,B,False,9.8214,14.147,12.028,12.874,7.888,8.493,9.71,6.4144,9.1405,7.2529,7.722,6.8816,7.8078,5.5172,9.6288,11.719,7.9454,6.5372,5.1992,5.7037,7.1603,7.4694,6.7829,5.1318,4.8364,6.721,6.0748,3.1228,5.8824,2.8552
1238,B,False,26.044,25.335,24.625,23.15,26.019,28.053,26.615,27.558,26.426,24.751,28.984,28.864,28.462,29.419,31.155,30.435,30.762,30.758,32.639,30.632,29.317,29.154,28.782,28.678,30.428,32.61,30.803,32.999,32.203,32.362
1239,B,False,16.114,16.067,16.068,15.6,15.597,16.257,16.043,16.773,16.916,16.846,16.825,17.467,17.974,17.631,17.811,17.18,18.399,18.307,18.224,18.307,18.155,18.163,18.118,18.172,17.864,18.211,18.023,18.358,18.03,18.01
1240,B,True,13.793,13.45,14.517,15.329,15.526,15.962,15.063,14.27,15.508,16.423,15.876,15.342,14.896,15.638,15.865,15.51,14.85,15.88,15.775,15.569,15.349,16.412,15.503,15.476,16.576,16.322,17.149,16.164,15.842,15.332
1241,B,False,30.364,30.343,30.353,30.456,30.981,31.034,30.991,31.58,30.976,31.536,32.535,31.44,32.341,31.702,32.078,31.745,32.998,32.187,31.521,31.718,32.759,32.286,32.63,31.962,32.177,31.896,32.708,32.749,32.13,31.759
1242,B,False,12.238,11.846,11.571,11.498,11.337,11.922,11.414,12.103,11.5,11.713,12.342,11.94,11.16,11.837,12.059,11.412,10.526,10.583,11.237,11.098,12.054,12.228,11.69,10.716,11.384,11.085,11.297,11.764,11.169,11.395
1243,B,False,17.482,17.851,16.886,16.688,17.303,17.452,18.069,17.54,17.949,17.824,17.902,18.8,18.171,18.546,17.948,18.079,18.894,18.58,17.401,17.338,17.53,18.477,18.587,18.14,18.388,18.578,18.205,18.223,18.492,18.784
1244,B,True,6.8913,7.0644,7.7901,9.6037,10.632,12.349,9.8226,11.283,7.9529,8.2569,8.8191,4.5872,6.8116,9.7561,9.4595,8.3562,6.7097,10.788,10.67,7.6398,9.8318,11.07,9.9462,9.0778,9.6154,7.2335,10.429,13.943,8.4703,5.7105
1245,B,True,47.314,44.514,42.417,42.994,43.111,41.922,41.202,42.015,40.128,37.047,36.332,38.355,37.275,36.849,37.401,39.937,38.479,37.734,38.563,36.682,37.409,37.08,37.68,38.69,40.172,38.386,39.128,39.189,36.852,36.442
1246,B,False,12.719,12.266,12.645,13.677,13.112,13.55,13.526,15.135,14.08,13.642,14.893,13.748,14.91,15.689,15.35,16.918,18.238,16.366,15.049,14.641,15.58,16.805,17.267,16.902,18.233,17.83,17.825,18.925,17.99,19.621
1247,B,False,23.706,23.052,23.926,24.049,23.77,23.328,25.582,24.51,26.962,26.239,27.065,26.374,26.074,24.814,24.004,24.044,25.572,26.025,28.407,27.092,28.497,27.447,29.357,26.883,26.739,27.288,27.395,27.778,27.702,27.791
1248,B,True,17.03,20.209,21.154,17.373,21.027,17.605,17.473,19.155,14.367,18.286,20.991,18.156,18.676,17.205,16.462,17.588,15.578,15.884,19.659,18.75,24.663,25.152,25.343,27.023,27.017,25.779,26.685,24.324,27.707,28.075
1249,B,False,21.038,20.085,19.771,19.932,19.972,19.691,18.611,19.584,20.135,20.433,19.78,19.468,19.539,18.677,18.573,19.559,20.992,19.619,19.225,19.229,19.913,20.577,20.15,20.126,19.825,19.285,18.4,17.973,19.029,19.944
1250,B,False,28.333,27.71,27.428,28.062,29.143,29.431,28.438,27.8,28.442,27.433,27.263,27.677,26.436,26.429,25.501,25.045,26.118,26.256,24.613,25.447,24.702,25.331,25.771,26.431,26.957,27.515,28.024,28.961,29.203,29.112
1251,B,False,33.777,28.911,34.981,33.893,37.867,37.886,34.693,29.715,30.749,27.809,26.511,28.831,31.237,28.165,27.895,19.461,23.141,21.675,19.464,16.733,16.787,15.487,17.501,16.065,16.915,16.684,20.425,20.026,17.98,20.276
1252,B,True,14.795,14.786,15.421,14.416,14.489,14.919,13.117,15.412,15.59,14.561,15.495,15.384,15.929,17.055,15.033,15.664,16.573,17.443,20.069,20.485,16.898,18.707,16.859,17.878,18.954,19.583,16.976,17.483,17.379,17.858
1253,B,True,13.019,9.1811,8.805,8.9837,11.182,13.077,8.0085,11.51,7.444,4.98,3.8739,5.2149,6.1949,3.2609,5.7304,6.1923,5.3954,5.7322,3.4556,4.541,4.4347,3.3938,4.3215,4.1693,2.91,4.9566,3.4819,2.5787,3.0206,3.9171
1254,B,True,2.2618,3.4061,2.0,2.0101,2.0357,2.8805,5.1106,2.7147,3.1687,3.8034,3.0879,2.7913,3.907,3.4146,2.5526,2.6374,2.5083,1.9568,3.6925,2.7695,2.6439,2.3704,1.8265,2.2327,2.7093,0.67416,1.6444,1.6879,1.8858,1.6662
1255,B,True,22.043,22.14,22.949,23.205,23.202,22.865,22.449,22.173,22.35,22.434,23.199,22.894,23.447,23.733,23.412,22.362,22.335,22.917,22.227,22.069,22.335,22.665,21.584,22.461,22.274,22.418,22.162,22.21,21.788,21.612
1256,B,False,2.454,2.5974,2.2727,2.9972,2.0187,2.4878,2.2222,2.6559,2.9474,2.3285,3.364,2.1171,2.6954,2.1184,2.2668,3.1537,4.1309,3.0032,3.9001,3.853,4.2276,4.3406,4.5932,3.9425,3.1834,2.8243,3.4713,3.5611,3.5514,2.7498
1257,B,False,12.661,9.309,10.974,11.146,10.76,8.7155,11.775,7.7715,10.542,7.9433,11.329,9.5991,9.1053,10.12,10.636,9.41,9.7071,10.859,9.6709,10.582,9.0666,12.739,13.257,7.1429,12.051,9.509,10.556,13.535,9.02,9.584
1258,B,False,18.359,17.786,17.793,20.022,19.422,18.994,20.136,20.78,21.177,20.492,18.991,21.967,21.3,20.515,23.355,21.213,21.514,18.78,21.503,22.078,21.712,22.535,21.836,20.852,23.704,23.168,23.807,22.692,23.783,22.081
1259,B,False,44.106,43.542,45.663,44.372,44.54,44.279,45.046,43.543,41.696,41.976,41.797,40.55,38.848,39.11,39.442,38.571,39.081,40.181,41.021,41.477,40.916,41.923,42.183,43.074,43.187,44.741,44.065,44.153,44.111,44.292
1260,B,True,11.121,10.205,11.591,12.561,10.651,12.998,11.659,11.185,12.298,12.867,10.627,11.67,11.188,10.334,10.965,10.869,10.845,11.233,11.008,10.801,12.513,10.637,11.254,10.295,10.221,9.9706,10.274,10.264,9.88,10.116
1261,B,False,17.925,19.108,19.216,18.577,19.003,19.434,18.867,19.296,19.318,20.202,19.974,21.153,20.732,20.259,19.125,19.108,19.517,19.504,19.302,19.137,19.3,19.42,19.881,20.549,19.107,18.834,20.177,21.029,20.061,20.614
1262,B,False,5.1341,4.4794,3.6826,3.7177,3.9646,3.5344,4.4026,3.7863,3.6717,4.7113,4.7506,3.9044,4.5398,4.3338,4.2239,3.9995,4.3156,3.8625,4.6506,5.4149,5.4846,6.2792,6.9926,5.1234,5.7922,5.2356,6.5019,7.2354,6.3927,6.5166
1263,B,False,23.24,25.0,21.781,21.583,23.646,26.305,25.323,26.665,24.41,23.474,24.751,26.558,23.754,26.601,25.405,26.576,29.514,30.519,29.906,29.282,30.931,28.716,27.152,26.443,29.654,30.295,30.342,28.708,26.786,27.933
1264,B,False,0.76492,0.96251,1.6161,0.1494,0.14955,0.39196,1.1321,1.0705,0.89166,0.96419,1.9346,1.6144,1.0304,0.84191,0.37576,2.1248,1.728,5.3564,9.3168,9.8592,3.3708,3.7536,4.99,6.8385,7.3455,5.8645,6.3124,7.0563,6.5423,8.8182
1265,B,True,16.256,15.927,13.788,12.618,12.782,12.958,13.562,15.513,13.859,15.112,15.017,16.188,14.322,15.136,15.091,17.873,15.855,15.058,15.937,16.458,16.253,15.91,17.655,16.725,16.702,16.804,17.71,14.388,16.193,17.488
1266,B,False,24.472,24.16,24.309,24.513,24.514,24.127,24.221,24.365,25.145,25.109,25.232,25.604,25.351,25.482,25.843,25.555,25.13,25.113,25.479,25.56,25.451,24.801,24.595,24.484,24.884,24.155,25.412,24.387,24.5,24.347
1267,B,False,44.724,45.093,44.541,44.181,44.486,44.617,44.67,44.335,43.582,43.919,44.366,44.791,45.028,45.22,45.41,45.349,45.523,45.575,46.524,46.828,46.382,45.406,45.918,45.213,45.45,46.54,45.767,46.035,46.206,45.7
1268,B,False,22.115,21.501,21.949,22.946,20.956,22.564,22.739,21.825,20.768,21.875,22.083,21.654,22.098,21.651,21.654,22.687,20.946,21.986,22.85,24.517,22.502,23.582,22.432,24.338,22.148,22.465,23.416,23.046,22.641,23.02
1269,B,False,14.349,13.253,14.416,13.756,14.193,14.57,14.74,15.57,15.973,14.535,15.116,14.21,15.675,15.278,14.67,14.799,14.899,14.36,14.378,13.598,13.732,13.718,14.074,13.954,13.561,14.33,13.9,14.098,14.213,13.865
