,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10,MEANPOT_11,MEANPOT_12,MEANPOT_13,MEANPOT_14,MEANPOT_15,MEANPOT_16,MEANPOT_17,MEANPOT_18,MEANPOT_19,MEANPOT_20,MEANPOT_21,MEANPOT_22,MEANPOT_23,MEANPOT_24,MEANPOT_25,MEANPOT_26,MEANPOT_27,MEANPOT_28,MEANPOT_29,MEANPOT_30
292,M,False,8605.0,8693.0,8490.2,8523.1,8320.5,8497.6,8488.1,8467.0,8459.8,8517.6,8500.0,8501.6,8487.2,8392.8,8423.8,8393.3,8503.7,8612.6,8679.2,8685.6,8724.9,8601.5,8753.5,8749.4,8763.8,8676.8,8723.5,8655.8,8613.9,8521.5
293,M,False,8798.0,8861.4,8886.5,9068.4,9143.9,9118.1,9282.6,9460.3,9564.2,9530.1,9375.2,9370.3,9555.0,9458.0,9413.1,9539.0,9316.1,9586.0,9663.0,9592.6,9644.9,9760.0,9620.8,9729.8,9704.9,9787.9,9893.4,9882.9,9928.0,10011.0
294,M,False,5440.8,5331.3,5213.5,5218.2,5122.6,5024.5,4990.7,4889.1,4934.7,4854.1,4732.7,4741.0,4690.1,4617.5,4573.6,4538.3,4583.3,4548.4,4457.7,4411.5,4454.1,4450.5,4422.6,4415.1,4414.9,4503.3,4531.0,4557.9,4584.7,4577.7
295,M,True,9266.5,9384.6,9484.9,9541.8,9506.0,9549.4,9603.2,9644.6,9576.3,9561.7,9534.9,9543.2,9536.4,9541.2,9606.5,9505.6,9530.7,9518.5,9583.3,9476.0,9486.6,9472.7,9414.8,9416.1,9401.1,9341.0,9257.9,9154.0,9017.0,9022.9
296,M,False,7938.8,7899.9,7767.1,7659.4,7612.6,7543.6,7559.7,7619.9,7581.5,7629.7,7687.6,7643.4,7682.4,7819.7,7861.7,7868.7,7891.4,7901.6,7945.7,8018.8,7975.1,8063.6,8011.1,8000.4,7940.4,8017.4,7948.7,7836.9,7812.6,7757.7
297,M,True,2555.5,2586.1,2331.2,2323.4,2343.4,2322.0,2339.0,2343.2,2288.2,2335.4,2463.1,2561.9,2590.6,2808.2,2920.1,3419.4,3688.4,3810.1,4278.4,4814.2,5065.3,5593.6,5623.9,5881.0,6154.7,6463.7,7135.0,7048.6,7594.0,7903.9
298,M,True,12537.0,12429.0,12263.0,12409.0,12417.0,12006.0,12123.0,12028.0,12018.0,11944.0,11859.0,11936.0,11733.0,11787.0,11697.0,11482.0,11675.0,11787.0,11716.0,11741.0,11830.0,11976.0,11813.0,11647.0,11857.0,11764.0,11689.0,11639.0,11609.0,11906.0
299,M,True,10216.0,10493.0,10296.0,10564.0,10474.0,10405.0,10409.0,10357.0,10343.0,10358.0,10357.0,10562.0,10613.0,10433.0,10428.0,10286.0,10367.0,10219.0,10178.0,10148.0,10142.0,9934.3,9926.2,9858.1,9785.8,9744.3,9651.7,9589.6,9528.8,9578.5
300,M,False,10756.0,10864.0,10949.0,10998.0,10980.0,10983.0,10966.0,10892.0,10775.0,10760.0,10829.0,10689.0,10723.0,10640.0,10592.0,10634.0,10588.0,10610.0,10608.0,10610.0,10590.0,10420.0,10474.0,10472.0,10568.0,10490.0,10563.0,10648.0,10601.0,10715.0
301,M,False,10222.0,10313.0,10497.0,10607.0,10771.0,10892.0,10972.0,11074.0,11159.0,11269.0,11345.0,11364.0,11418.0,11402.0,11433.0,11487.0,11447.0,11476.0,11492.0,11488.0,11476.0,11473.0,11494.0,11475.0,11459.0,11428.0,11391.0,11301.0,11220.0,11215.0
302,M,False,5380.1,5208.8,5178.0,5002.9,4982.0,4965.3,4827.9,4628.7,4595.7,4508.6,4380.5,4191.2,4167.5,3962.3,3802.9,3582.1,3447.9,3297.6,3127.1,2984.1,2893.6,2932.3,2788.0,2755.0,2458.2,2536.9,2436.9,2230.7,2505.5,2445.1
303,M,False,10325.0,10146.0,10089.0,10211.0,10290.0,10290.0,10183.0,10286.0,10441.0,10783.0,10951.0,11123.0,10992.0,11530.0,11577.0,11674.0,11601.0,11516.0,11486.0,11404.0,11336.0,11250.0,11235.0,11095.0,11001.0,10908.0,10894.0,10759.0,10487.0,10414.0
304,M,True,15385.0,15288.0,15302.0,15291.0,15305.0,15367.0,15411.0,15455.0,15555.0,15633.0,15673.0,15720.0,15899.0,15977.0,16047.0,16120.0,16114.0,16096.0,16138.0,16111.0,16001.0,16068.0,15961.0,15919.0,15798.0,15685.0,15637.0,15516.0,15482.0,15435.0
305,M,False,3058.0,3030.5,3080.8,3068.4,3013.0,3037.6,3043.2,3091.9,3224.9,3233.0,3246.0,3238.8,3328.3,3292.5,3694.8,3518.5,3254.5,3545.5,3231.6,3155.6,3121.6,3208.4,3117.6,3097.6,3080.7,3466.7,3023.3,2966.5,3043.9,3118.3
306,M,False,11130.0,11004.0,10905.0,10812.0,10678.0,10515.0,10520.0,10499.0,10387.0,10267.0,10186.0,10200.0,10215.0,9967.9,10132.0,10103.0,10061.0,10069.0,10023.0,10005.0,10023.0,9998.6,9977.5,10067.0,10021.0,10002.0,9909.3,9960.3,9998.4,9826.1
307,M,False,1792.4,1937.7,2593.9,3550.9,4032.6,4349.8,5898.4,8232.4,7601.2,9948.5,8777.0,9773.9,9869.8,9776.0,9604.9,11129.0,10099.0,10706.0,9293.9,9303.7,9097.1,9467.8,9540.2,10132.0,9924.9,10333.0,10224.0,10163.0,10205.0,10116.0
308,M,False,10706.0,9293.9,9303.7,9097.1,9467.8,9540.2,10132.0,9924.9,10333.0,10224.0,10163.0,10205.0,10116.0,10102.0,10305.0,10234.0,10046.0,9982.0,10224.0,10032.0,9993.6,9847.0,9564.8,9674.9,9658.0,9396.7,9377.7,9951.7,9102.1,9179.4
309,M,False,9847.0,9564.8,9674.9,9658.0,9396.7,9377.7,9951.7,9102.1,9179.4,8913.2,8999.9,9017.7,8559.9,8521.4,8344.9,8193.7,7994.7,8028.7,8030.0,8083.9,7967.4,7982.6,7970.3,7789.4,7739.8,7619.0,7953.6,7571.8,7724.4,7487.2
310,M,False,9377.7,9951.7,9102.1,9179.4,8913.2,8999.9,9017.7,8559.9,8521.4,8344.9,8193.7,7994.7,8028.7,8030.0,8083.9,7967.4,7982.6,7970.3,7789.4,7739.8,7619.0,7953.6,7571.8,7724.4,7487.2,7310.8,7555.0,7398.8,7513.4,7408.1
311,M,False,7359.4,7808.6,7400.4,7700.8,7389.1,7517.7,7869.8,7947.8,7953.4,8111.3,8307.6,8506.1,8089.4,8106.8,7966.0,7939.0,7923.0,7566.5,7356.0,7435.5,7496.7,7309.7,7299.9,7190.0,7074.1,7001.7,7031.4,7094.6,7007.2,7198.5
312,M,False,7939.0,7923.0,7566.5,7356.0,7435.5,7496.7,7309.7,7299.9,7190.0,7074.1,7001.7,7031.4,7094.6,7007.2,7198.5,6998.6,6999.4,6914.7,7434.1,7405.0,7609.3,7890.7,7904.3,7919.0,8468.1,8370.4,9064.9,10035.0,10334.0,10967.0
313,M,True,15619.0,15453.0,15414.0,15275.0,14903.0,14911.0,14761.0,14788.0,14576.0,14213.0,14205.0,14123.0,14062.0,13961.0,13944.0,13916.0,13928.0,13878.0,14033.0,14250.0,14384.0,14769.0,14945.0,14964.0,15128.0,15109.0,15073.0,15215.0,15186.0,15287.0
314,M,False,14788.0,14576.0,14213.0,14205.0,14123.0,14062.0,13961.0,13944.0,13916.0,13928.0,13878.0,14033.0,14250.0,14384.0,14769.0,14945.0,14964.0,15128.0,15109.0,15073.0,15215.0,15186.0,15287.0,15238.0,15106.0,15066.0,15161.0,15220.0,15301.0,15236.0
315,M,True,13194.0,13150.0,13175.0,13104.0,12839.0,12985.0,12991.0,13237.0,13261.0,13005.0,13177.0,13098.0,13118.0,13267.0,13179.0,13080.0,13294.0,13135.0,13519.0,13706.0,13829.0,13916.0,14160.0,14235.0,14526.0,14773.0,14726.0,14842.0,14671.0,14500.0
316,M,False,14500.0,14294.0,14121.0,14017.0,13633.0,13364.0,12978.0,12940.0,12861.0,12662.0,12623.0,12542.0,12605.0,12585.0,12611.0,12726.0,12785.0,13052.0,13237.0,13380.0,13663.0,13714.0,14157.0,14110.0,14526.0,14678.0,14687.0,14761.0,14890.0,14987.0
317,M,True,5042.5,5264.1,5389.4,5589.7,5675.1,5672.4,5661.7,5625.7,5528.6,5409.2,5285.5,5226.5,5152.0,5123.7,4957.4,4955.3,4896.4,4882.2,4864.1,4858.1,4853.7,4866.3,4861.8,4879.0,4990.9,5084.4,5100.5,5198.9,5399.2,5467.4
318,M,True,19006.0,19019.0,18914.0,18850.0,18687.0,18510.0,18228.0,18188.0,18032.0,17704.0,17612.0,17562.0,17529.0,17455.0,17428.0,17286.0,17290.0,17422.0,17421.0,17617.0,17770.0,18006.0,18234.0,18654.0,18841.0,19027.0,19242.0,19487.0,19614.0,19700.0
319,M,False,17562.0,17529.0,17455.0,17428.0,17286.0,17290.0,17422.0,17421.0,17617.0,17770.0,18006.0,18234.0,18654.0,18841.0,19027.0,19242.0,19487.0,19614.0,19700.0,19632.0,19776.0,19853.0,20009.0,20017.0,20001.0,20130.0,20293.0,20349.0,20119.0,20014.0
320,M,False,20017.0,20001.0,20130.0,20293.0,20349.0,20119.0,20014.0,20026.0,19808.0,19607.0,19533.0,19349.0,19004.0,18926.0,19013.0,19011.0,19009.0,19133.0,19260.0,19497.0,19650.0,19779.0,19935.0,20268.0,20387.0,20917.0,21311.0,21317.0,21767.0,22060.0
321,M,False,5327.2,5278.0,5333.2,5336.9,5436.6,5473.9,5524.8,5660.4,5814.9,5985.3,6088.7,6226.0,6366.9,6586.1,6689.0,6831.7,7003.9,7008.0,7007.0,6895.0,6761.1,6623.8,6484.2,6505.6,6472.1,6425.0,6542.4,6507.0,6520.5,6672.6
322,M,False,19650.0,19779.0,19935.0,20268.0,20387.0,20917.0,21311.0,21317.0,21767.0,22060.0,22174.0,22167.0,21969.0,21807.0,21600.0,21410.0,21089.0,21019.0,21174.0,21008.0,21054.0,21096.0,21110.0,21228.0,21457.0,21325.0,21451.0,21608.0,21826.0,22123.0
323,M,False,21019.0,21174.0,21008.0,21054.0,21096.0,21110.0,21228.0,21457.0,21325.0,21451.0,21608.0,21826.0,22123.0,22307.0,22370.0,22675.0,22852.0,22897.0,22839.0,23090.0,22670.0,22894.0,23043.0,23044.0,23107.0,23325.0,23267.0,23359.0,23276.0,23184.0
324,M,False,8112.0,7985.0,7970.9,7865.6,7813.0,7824.6,7949.6,7873.0,7929.2,7890.0,7850.6,7860.5,7878.6,7652.6,7843.2,7750.2,7676.9,7667.3,7590.2,7464.0,7459.9,7380.7,7340.6,7326.7,7342.4,7262.9,7179.3,7109.9,7069.1,6996.6
325,M,True,25132.0,24760.0,24708.0,24675.0,24434.0,24358.0,24126.0,23967.0,23891.0,23943.0,24184.0,24147.0,23885.0,24173.0,24051.0,24184.0,24020.0,24301.0,24745.0,25073.0,25471.0,25447.0,25452.0,25349.0,25161.0,24811.0,24404.0,24073.0,24040.0,24043.0
326,M,False,24040.0,24043.0,23751.0,23666.0,23578.0,23666.0,23644.0,23550.0,23618.0,23705.0,23449.0,23826.0,23657.0,23572.0,23722.0,23873.0,23859.0,24023.0,23792.0,23759.0,23657.0,23857.0,23712.0,23747.0,23908.0,23775.0,23718.0,23679.0,23505.0,23744.0
327,M,False,23744.0,23756.0,23832.0,23529.0,23493.0,23587.0,23454.0,23612.0,23638.0,23561.0,23792.0,23696.0,23887.0,23932.0,24035.0,24268.0,24635.0,24702.0,24736.0,24704.0,24393.0,24090.0,23990.0,23728.0,23582.0,23682.0,23490.0,23695.0,23628.0,23952.0
328,M,False,20883.0,21292.0,21603.0,21128.0,21403.0,21207.0,21376.0,21631.0,21563.0,21816.0,21858.0,21372.0,21671.0,21144.0,21022.0,20720.0,20666.0,20247.0,20421.0,20648.0,20661.0,20889.0,20823.0,20765.0,21085.0,20596.0,21084.0,21253.0,21332.0,21472.0
329,M,True,16757.0,16591.0,16488.0,16205.0,16244.0,16014.0,15955.0,15957.0,15937.0,15942.0,15885.0,15966.0,15919.0,15909.0,15800.0,15663.0,15758.0,15660.0,15576.0,15520.0,15670.0,15643.0,15533.0,15551.0,15655.0,15881.0,15738.0,15859.0,15969.0,16037.0
330,M,False,16037.0,16057.0,16187.0,16452.0,16562.0,16471.0,16397.0,16349.0,15962.0,15772.0,15508.0,15357.0,15121.0,14891.0,14691.0,14469.0,14449.0,14297.0,14481.0,14636.0,14536.0,14820.0,15252.0,15466.0,15754.0,15893.0,15786.0,15618.0,15986.0,15724.0
331,M,False,9524.6,9471.7,9439.2,9387.4,9320.7,9263.7,9189.4,9089.9,8943.3,8942.0,8828.1,8800.0,8663.5,8602.1,8653.0,8588.7,8551.5,8545.4,8408.6,8440.7,8433.9,8426.0,8512.3,8519.6,8547.9,8693.4,8720.0,8740.4,8736.7,8766.8
332,M,True,7841.4,7742.2,7784.0,7665.9,7643.7,7561.8,7613.4,7632.0,7716.9,7822.5,7860.5,7846.1,7863.0,7897.6,7867.3,8009.2,8311.1,8546.1,8851.6,9052.7,9187.9,9258.6,9158.8,9151.8,9036.4,8990.4,8830.6,8750.7,8510.7,8394.2
333,M,True,10892.0,10926.0,10750.0,10965.0,10772.0,10757.0,10771.0,10672.0,10638.0,10540.0,10451.0,10403.0,10383.0,10368.0,10272.0,10203.0,10388.0,10578.0,10792.0,11052.0,11007.0,11029.0,10950.0,10916.0,10934.0,10733.0,10507.0,10425.0,10305.0,10207.0
334,M,True,10388.0,10578.0,10792.0,11052.0,11007.0,11029.0,10950.0,10916.0,10934.0,10733.0,10507.0,10425.0,10305.0,10207.0,10104.0,9956.8,9925.9,9958.4,9866.6,9877.4,9847.0,9821.5,9754.3,9904.2,9954.0,9974.8,10102.0,10074.0,9982.2,10004.0
335,M,True,10083.0,10168.0,10215.0,10194.0,10222.0,10098.0,10305.0,10306.0,10277.0,10265.0,10261.0,10224.0,10329.0,10335.0,10346.0,10287.0,10253.0,10123.0,10126.0,10178.0,10091.0,10084.0,10237.0,10134.0,10058.0,10089.0,9980.4,10079.0,10072.0,10143.0
336,M,True,10098.0,10305.0,10306.0,10277.0,10265.0,10261.0,10224.0,10329.0,10335.0,10346.0,10287.0,10253.0,10123.0,10126.0,10178.0,10091.0,10084.0,10237.0,10134.0,10058.0,10089.0,9980.4,10079.0,10072.0,10143.0,10242.0,10406.0,10626.0,10857.0,10872.0
337,M,False,10084.0,10237.0,10134.0,10058.0,10089.0,9980.4,10079.0,10072.0,10143.0,10242.0,10406.0,10626.0,10857.0,10872.0,11002.0,10820.0,10645.0,10605.0,10473.0,10438.0,10337.0,10296.0,10377.0,10379.0,10299.0,10222.0,10266.0,10211.0,10248.0,10338.0
338,M,True,13298.0,13411.0,13581.0,13505.0,13741.0,13785.0,13896.0,14016.0,14120.0,13989.0,13898.0,14106.0,14039.0,13980.0,13727.0,13915.0,13864.0,13723.0,13559.0,13461.0,13371.0,13239.0,13094.0,13026.0,12989.0,12933.0,12997.0,13003.0,13133.0,13421.0
339,M,False,12473.0,12422.0,12482.0,12456.0,12438.0,12385.0,12290.0,12220.0,12311.0,12455.0,12454.0,12472.0,12582.0,12444.0,12536.0,12511.0,12604.0,12721.0,12705.0,12682.0,12688.0,12833.0,12876.0,12921.0,13004.0,13174.0,13286.0,13411.0,13230.0,13210.0
340,M,False,12385.0,12290.0,12220.0,12311.0,12455.0,12454.0,12472.0,12582.0,12444.0,12536.0,12511.0,12604.0,12721.0,12705.0,12682.0,12688.0,12833.0,12876.0,12921.0,13004.0,13174.0,13286.0,13411.0,13230.0,13210.0,12982.0,12788.0,12402.0,12216.0,12145.0
341,M,False,12833.0,12876.0,12921.0,13004.0,13174.0,13286.0,13411.0,13230.0,13210.0,12982.0,12788.0,12402.0,12216.0,12145.0,12079.0,12001.0,12090.0,12156.0,12178.0,12378.0,12411.0,12481.0,12524.0,12565.0,12593.0,12691.0,12679.0,12725.0,12656.0,12632.0
342,M,False,7680.9,7554.3,7496.8,7374.4,7385.7,7454.0,7442.0,7524.7,7711.0,7858.2,8004.4,8093.3,8235.0,8349.5,8383.4,8410.3,8473.2,8395.0,8427.0,8395.5,8347.3,8394.6,8385.4,8395.9,8422.8,8314.4,8321.3,8222.7,8220.8,8058.8
343,M,False,6351.8,6243.7,6135.2,6070.2,6002.5,5926.6,5939.5,5925.6,6030.7,6084.0,6139.0,6215.0,6344.1,6388.1,6478.4,6510.4,6465.1,6453.9,6419.3,6403.9,6357.7,6312.4,6210.0,6200.7,6138.6,6018.7,6064.2,5999.0,5965.2,5970.4
344,M,False,5762.9,5780.8,5830.4,5851.5,5924.3,5945.5,5927.0,5973.3,6010.2,6028.4,6062.2,6053.8,6045.9,6028.0,5979.5,5883.1,5773.5,5597.0,5557.2,5501.4,5516.6,5542.1,5568.8,5611.8,5657.8,5671.9,5798.6,5852.5,5886.0,5901.6
345,M,False,9815.7,9780.2,9848.4,10033.0,10040.0,10136.0,10028.0,10188.0,10067.0,10149.0,10191.0,10228.0,10193.0,10088.0,9789.3,9918.0,9765.9,9862.1,9859.1,10004.0,10000.0,10156.0,10368.0,10515.0,10635.0,10852.0,10963.0,11067.0,11265.0,11302.0
346,M,False,2462.4,2546.1,2509.9,2559.0,2617.9,2652.1,2581.4,2644.4,2506.4,2628.9,2660.4,2712.1,2751.7,2703.7,2673.9,2545.5,2661.5,2620.7,2487.9,2329.0,2387.1,2386.7,2301.3,2265.0,2279.5,2455.5,2302.0,2326.3,2314.5,2371.2
347,M,False,805.74,800.38,799.07,794.6,797.58,796.67,808.07,814.46,819.86,822.93,819.4,827.81,810.39,807.53,804.72,807.38,796.31,791.89,790.76,794.73,802.67,811.63,804.23,821.45,838.65,851.58,885.12,906.79,945.32,973.55
348,M,False,4242.9,4257.4,4298.8,4344.8,4360.1,4301.0,4332.5,4343.5,4262.8,4190.3,4157.8,4133.3,4092.0,4053.6,4010.2,4000.8,3982.9,3912.9,3994.7,4068.2,4141.7,4239.4,4264.8,4275.0,4373.2,4295.6,4339.3,4333.0,4277.7,4210.1
349,M,True,3521.9,3323.6,3406.7,3385.4,3231.0,2855.5,2877.9,3004.4,3150.0,3254.4,3235.8,3418.8,3712.6,3060.6,3551.2,3568.4,3542.0,3367.0,3148.1,3034.6,3111.1,2823.0,2897.2,3317.7,3363.5,3289.9,3158.9,3188.5,3347.1,3378.8
350,M,True,3525.5,3550.7,3288.5,3856.3,3754.6,3538.8,3578.4,3687.6,3682.6,3676.5,3674.7,3755.6,3784.8,3594.3,3553.8,3523.9,3169.7,3474.6,3299.4,3134.7,3070.3,3458.3,3370.6,3448.8,3173.7,3196.8,3513.1,3746.5,3694.1,3828.6
351,M,True,3917.4,3909.3,4057.0,3789.6,3708.2,3868.6,3613.2,3508.5,3461.6,3639.7,3650.9,3629.0,3619.6,3622.7,3713.9,3702.6,3660.1,3726.6,4491.1,4190.2,4160.8,4263.0,4214.1,4194.4,4370.6,4519.1,4517.8,4414.9,4450.9,4486.2
352,M,False,4263.0,4214.1,4194.4,4370.6,4519.1,4517.8,4414.9,4450.9,4486.2,4528.5,4558.5,4464.2,5224.7,5267.8,5318.9,5201.2,5258.3,5247.4,5268.5,5420.3,5583.2,5720.3,6092.8,6189.0,5981.0,5716.0,5739.7,5311.3,5299.3,5233.4
353,M,False,5753.8,5714.7,5719.4,5611.6,5733.2,5621.5,5672.6,5694.6,5616.7,5595.6,5840.6,5860.3,5903.7,6041.6,6072.8,6243.3,6327.3,6478.4,6728.7,6535.1,6695.9,6783.5,6881.5,6879.4,6975.3,7020.1,7148.4,7083.2,7073.3,6979.0
354,M,True,4514.0,4527.6,4412.4,4522.9,4491.8,4427.5,4478.4,4470.0,4410.7,4437.9,4454.3,4453.5,4475.3,4506.9,4527.4,4427.1,4476.8,4446.7,4459.4,4459.9,4409.6,4452.7,4378.7,4363.9,4338.5,4319.3,4319.2,4389.5,4496.5,4621.3
355,M,False,2792.6,2938.0,2702.6,2883.2,2529.7,3075.0,2805.4,2531.4,2541.0,2181.8,2294.7,2299.2,2274.3,2310.6,2278.2,2155.4,2178.0,3047.0,3045.1,2225.8,2175.1,2393.6,2173.7,2100.5,2057.7,1986.1,2041.1,2270.5,2301.2,2536.8
356,M,True,6627.0,6512.2,6475.2,6388.6,6394.6,6377.4,6225.6,6267.9,6227.0,6219.5,6244.3,6233.6,6201.2,6241.0,6130.9,6329.9,6297.0,6339.6,6377.0,6379.7,6397.5,6455.7,6473.3,6377.0,6388.3,6409.2,6289.0,6217.8,6121.0,6058.7
357,M,True,5595.2,5647.6,5601.7,5637.0,5853.3,5854.4,5904.6,5954.5,5928.9,5926.6,5805.4,5778.1,5795.1,5907.6,5758.7,5948.1,5959.4,5989.7,5949.9,5888.6,5931.4,5932.9,5906.4,5808.6,5875.8,5869.9,5908.4,5905.9,5991.9,5970.8
358,M,False,6071.9,6069.2,5853.7,6049.5,5998.2,5492.0,5386.0,5828.0,5318.1,5016.6,5051.4,4809.0,4759.8,4611.3,4370.7,4306.6,4556.8,4444.0,4684.9,5022.4,4409.3,4554.1,4285.3,4173.8,4128.4,4387.4,4383.0,4219.4,4456.2,4136.6
359,M,False,13885.0,14340.0,14151.0,14285.0,14361.0,14161.0,14095.0,14294.0,14539.0,14569.0,14727.0,14924.0,14962.0,15153.0,15315.0,15347.0,15337.0,15261.0,15080.0,15420.0,15289.0,15112.0,14991.0,14839.0,14960.0,14869.0,14819.0,14712.0,14782.0,14783.0
360,M,False,6353.5,6429.7,6402.4,6315.8,6385.4,6421.6,6626.0,6472.4,6572.0,6572.5,6557.5,6602.8,6731.9,6778.6,6784.7,7043.4,7167.1,7289.9,7470.1,7420.7,7471.3,7391.0,7732.5,7529.2,7566.5,7546.7,7438.7,7495.8,7402.6,7414.8
361,M,False,6974.6,7014.9,6932.4,6951.1,6952.5,6897.5,6886.2,6920.1,6909.4,7024.5,7036.3,7014.3,7009.2,6981.6,6987.7,7033.9,7063.6,7129.2,7155.6,7285.5,7194.3,7265.8,7302.0,7327.0,7015.9,6772.9,6639.8,6419.9,6203.9,5929.7
362,M,False,4786.6,4767.6,4750.0,4810.0,4841.8,4847.7,4950.2,5024.0,5083.4,5182.9,5183.1,5284.8,5332.9,5369.3,5294.5,5280.9,5207.9,5208.7,5211.8,5125.4,5073.6,5006.1,4957.7,5002.8,4960.8,4940.4,4927.3,4955.5,4994.0,4966.4
363,M,False,8073.6,8098.4,8079.7,8013.1,8026.7,7959.7,8030.6,7947.1,7819.0,7616.0,7647.1,7499.9,7337.6,7227.7,7038.7,6973.0,7109.8,6958.0,6960.5,6813.8,6737.0,6814.9,6880.0,6901.9,6949.5,7062.2,7250.2,7345.2,7547.5,7615.6
364,M,False,5450.4,5397.1,5361.3,5336.6,5298.1,5280.6,5257.6,5306.7,5371.3,5305.5,5279.9,5303.9,5348.5,5419.8,5444.1,5534.5,5572.1,5602.3,5631.7,5662.5,5631.2,5698.1,5742.7,5733.7,5713.3,5696.6,5654.9,5662.8,5657.3,5606.7
365,M,False,9888.5,9862.2,9813.3,9793.2,9802.6,9779.5,9701.1,9716.7,9805.0,9862.9,9880.3,9970.4,10024.0,9977.2,9978.0,10046.0,10049.0,10025.0,10045.0,10121.0,10003.0,9846.4,9684.1,9432.4,9195.7,9127.0,9036.1,9082.5,9186.6,9268.3
366,M,True,7020.2,7250.6,7117.5,7370.8,6961.8,7187.5,7392.4,7392.7,7528.1,7506.1,7444.9,7303.8,7384.9,7467.4,7496.6,7142.0,7300.5,7320.9,6965.7,7193.6,7001.4,7002.3,6857.3,6942.3,6654.1,6599.2,6709.8,6647.9,6789.7,6988.9
367,M,False,5883.5,5798.6,5775.4,5710.0,5792.3,5731.8,5727.6,5648.6,5648.2,5632.8,5819.9,5784.3,5530.6,5765.9,5727.1,5566.2,5637.2,5667.2,5653.0,5877.4,5652.4,5612.1,5627.2,5517.6,5598.6,5714.8,5650.4,5544.8,5819.3,5612.6
368,M,False,9481.2,9499.8,9530.8,9554.8,9667.3,9569.8,9737.7,9709.9,9819.0,10134.0,10403.0,10422.0,10388.0,10471.0,10815.0,10937.0,11035.0,11055.0,11039.0,10809.0,11130.0,10940.0,10923.0,10609.0,10764.0,10632.0,10498.0,10425.0,10248.0,10358.0
369,M,False,10168.0,10372.0,10161.0,10313.0,10395.0,10724.0,10829.0,10903.0,10649.0,10636.0,10641.0,10653.0,10686.0,11061.0,11060.0,10959.0,10590.0,10895.0,10515.0,10389.0,10581.0,10250.0,10416.0,10344.0,10149.0,9818.7,9712.7,10009.0,9971.1,9577.0
370,M,False,2660.8,2712.1,2768.3,2781.2,2830.8,2829.9,2853.3,2895.9,2906.4,2949.7,2967.1,2994.2,3026.8,2972.9,2991.6,3051.4,3079.6,3021.8,2976.3,2950.5,2988.4,2936.0,2906.2,2856.6,2876.1,2849.0,2857.0,2832.8,2951.2,2971.9
371,M,False,11613.0,11528.0,11523.0,11483.0,11393.0,11368.0,11321.0,11406.0,11403.0,11511.0,11518.0,11675.0,11710.0,11986.0,12048.0,12128.0,12221.0,12200.0,12379.0,12379.0,12414.0,12399.0,12389.0,12389.0,12335.0,12278.0,12315.0,12208.0,12220.0,12106.0
372,M,True,10939.0,10679.0,10652.0,10342.0,10506.0,9947.8,9668.1,9442.2,9570.1,9579.4,9178.1,9270.0,9336.7,9195.6,9030.1,9022.8,9201.6,8982.9,8999.5,8397.2,9108.2,9034.8,8337.6,8280.4,8881.8,8610.6,8519.4,8626.8,8629.2,8545.0
373,M,True,9662.1,9726.1,9608.4,9653.2,9484.8,9461.3,9163.7,9425.5,9324.9,9308.2,9253.9,9193.9,9097.6,9157.5,9075.8,8997.5,8914.5,8694.3,8643.8,8534.4,8597.1,8731.0,8831.6,8859.5,8571.5,8601.0,8620.5,8552.8,8473.7,8900.9
374,M,True,8131.2,8457.8,8172.4,8221.3,8383.9,8243.4,8279.4,7979.3,7972.1,7438.5,7420.1,7324.6,7590.7,7328.0,6970.0,6975.9,6723.0,6904.9,6677.0,6592.1,6314.5,6750.0,6310.6,6173.0,6382.4,6462.7,6724.0,6505.4,6558.2,6837.4
375,M,True,10709.0,10660.0,10817.0,10797.0,10818.0,10744.0,10782.0,10754.0,10679.0,10721.0,10585.0,10678.0,10502.0,10409.0,10434.0,10539.0,10440.0,10384.0,10498.0,10470.0,10637.0,10550.0,10493.0,10515.0,10519.0,10471.0,10536.0,10532.0,10582.0,10581.0
376,M,True,6455.4,6632.7,6489.8,6937.6,6584.2,6801.9,6684.5,6891.7,6845.3,6905.2,6752.7,6892.3,6871.3,6950.6,6893.1,6850.4,6426.5,6703.5,6261.0,6755.5,6302.6,6192.5,6397.3,6146.8,6461.8,6366.0,5958.4,5961.6,5949.3,6304.4
377,M,False,6385.4,6246.8,6121.0,6075.2,6006.7,6034.3,6015.8,5981.2,6054.8,5993.6,6008.5,6258.6,6259.6,6393.4,6399.1,6411.2,6377.9,6438.2,6285.9,6136.9,6100.4,6039.9,5775.7,5663.4,5568.9,5605.7,5538.7,5448.8,5360.7,5430.0
378,M,False,6451.9,6698.6,6579.1,6683.3,6621.7,6571.8,6546.7,6320.2,6462.5,6403.7,6345.0,6374.7,6389.9,6457.8,6446.1,6391.8,6230.8,6383.9,6255.5,6294.6,6325.8,6405.9,6255.9,6201.4,6224.1,6132.4,6109.7,6163.6,6234.0,6170.8
379,M,False,9771.8,9890.4,9783.8,9969.9,10092.0,9900.4,9778.9,9756.0,9725.9,9645.3,9580.0,9717.1,9614.0,9554.0,9596.2,9450.5,9436.5,9478.9,9459.8,9533.5,9689.3,9565.8,9550.4,9561.3,9581.5,9673.5,9751.0,9725.3,9844.7,9828.6
