,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10
204,M,False,-0.020585,-0.020135,-0.02016,-0.018831,-0.021967,-0.020919,-0.021391,-0.020005,-0.016874,-0.015725
205,M,False,0.0027106,0.0029716,0.0056298,0.0060723,0.0066302,0.0060312,0.0056908,0.005989,0.0063494,0.0067233
206,M,True,-0.017991,-0.018975,-0.01848,-0.018473,-0.017321,-0.018811,-0.018523,-0.018639,-0.018846,-0.019412
207,M,True,-0.018439,-0.017715,-0.017587,-0.01703,-0.016793,-0.016063,-0.015615,-0.015873,-0.015877,-0.015586
208,M,False,-0.01527,-0.01432,-0.014165,-0.014793,-0.013616,-0.013391,-0.016201,-0.015565,-0.014684,-0.01342
209,M,False,-0.014306,-0.014909,-0.014132,-0.014287,-0.014085,-0.014219,-0.014034,-0.01325,-0.013065,-0.013471
210,M,False,-0.012692,-0.012256,-0.01251,-0.012675,-0.012985,-0.012766,-0.012319,-0.01262,-0.012264,-0.012499
211,M,True,0.011991,0.011453,0.011976,0.011669,0.011667,0.011632,0.011752,0.011717,0.011595,0.011695
212,M,False,0.013465,0.013169,0.013531,0.013926,0.014164,0.014336,0.014371,0.014344,0.013758,0.013834
213,M,False,0.014336,0.014371,0.014344,0.013758,0.013834,0.013658,0.013398,0.013105,0.012949,0.012704
214,M,False,0.0068882,0.006638,0.0063358,0.006507,0.0063459,0.0065417,0.006502,0.006385,0.0064638,0.0065856
215,M,False,0.0051102,0.0050988,0.0050409,0.0048239,0.0051861,0.0050144,0.0056282,0.005553,0.0055887,0.0048462
216,M,False,0.0062442,0.0042652,0.0058405,0.005485,0.0048517,0.0053737,0.0049571,0.0050178,0.0055534,0.0068855
217,M,True,-0.0018698,-0.0018393,-0.002085,-0.0020115,-0.0019474,-0.0015482,-0.0022218,-0.0020569,-0.0021008,-0.0024495
218,M,False,-0.0023689,-0.0026494,-0.0028345,-0.0026164,-0.0028587,-0.0029461,-0.0032527,-0.003113,-0.00305,-0.0036293
219,M,False,-0.00024728,-0.00055684,-0.00067823,-0.00073149,-0.00091673,-0.00066083,-0.00081676,-0.00091217,-0.001061,-0.0011326
220,M,False,-0.0028107,-0.0029412,-0.0025377,-0.0026008,-0.0029018,-0.0027973,-0.0027288,-0.0026863,-0.0026984,-0.0028862
221,M,False,-0.008783,-0.0017323,-0.0079492,0.0034288,0.0024484,-0.0023488,-0.00046863,-0.00015382,-0.00072491,0.0019351
222,M,False,-0.0079492,0.0034288,0.0024484,-0.0023488,-0.00046863,-0.00015382,-0.00072491,0.0019351,-0.0030351,-0.0078122
223,M,False,-0.013768,-0.013836,-0.013942,-0.013619,-0.014143,-0.013603,-0.013231,-0.013494,-0.013336,-0.013396
224,M,False,-0.0023906,-0.0028335,-0.0012175,-0.002126,-0.0015207,-0.00089021,-0.00080669,-0.0007496,-0.0015523,-0.0013265
225,M,False,-0.00043738,0.00011507,-0.0001308,-6.3042e-05,-0.00027687,-4.02e-05,-0.00012704,-9.0341e-05,-9.1803e-05,2.3873e-05
226,M,False,-0.0029654,-0.0027532,-0.0029489,-0.0026723,-0.0028711,-0.0027954,-0.0026288,-0.0031514,-0.0028478,-0.0030374
227,M,True,0.0034878,0.0075394,2.7918e-06,0.017218,0.051914,0.0017671,0.0053255,0.020331,0.053796,0.0071571
228,M,True,0.0059953,0.0078426,0.0049342,0.0060449,0.0055978,0.0059884,0.0070523,0.0058588,0.0082034,0.0080305
229,M,True,0.0092441,0.0090881,0.0091189,0.0089552,0.0090664,0.0097051,0.0092705,0.009251,0.0089609,0.010695
230,M,False,0.0080674,0.0091819,0.0092799,0.01332,0.013317,0.013481,0.010387,0.011592,0.010914,0.010881
231,M,True,0.011669,0.011433,0.01039,0.0099424,0.01065,0.010439,0.010602,0.010897,0.011149,0.012273
232,M,False,0.030157,0.030523,0.030887,0.030001,0.029186,0.030515,0.030935,0.025299,0.025981,0.026324
233,M,False,0.030475,0.029211,0.033036,0.029818,0.033033,0.031798,0.029804,0.027285,0.028572,0.028726
234,M,True,-0.006175,-0.0067905,-0.006632,-0.0072682,-0.0064055,-0.0057389,-0.0061244,-0.006904,-0.0071313,-0.007561
235,M,False,-0.014447,-0.013972,-0.014008,-0.013051,-0.012763,-0.011485,-0.01206,-0.01186,-0.012021,-0.011907
236,M,False,-0.012075,-0.010621,-0.011735,-0.012941,-0.012417,-0.01291,-0.014251,-0.013951,-0.014601,-0.014561
237,M,False,0.00030056,0.00022833,0.00052894,0.00075269,0.00052528,0.00083604,0.0011502,0.0012666,0.0012814,0.0011132
238,M,False,-0.001041,-0.0020502,-0.0020866,-0.0024041,-0.0015331,-0.00168,-0.0011766,-0.00043834,0.00029026,-0.00044823
239,M,False,0.0035636,0.0039058,0.0039096,0.0049379,0.0048353,0.0048108,0.0046134,0.0044806,0.0045862,0.0031825
240,M,True,0.0018247,0.0011112,0.0010649,0.0013703,0.0012517,0.0010277,0.0012202,0.0014031,0.0016759,0.0015707
241,M,False,0.00031225,0.00036535,0.00063255,-3.7689e-05,0.00039964,6.2744e-05,5.4622e-05,0.00017187,-0.0001158,-0.00020539
242,M,True,-0.010865,-0.011219,-0.011915,-0.011187,-0.011178,-0.011495,-0.011404,-0.011555,-0.011224,-0.011688
243,M,False,-0.014781,-0.015819,-0.015382,-0.015337,-0.015902,-0.014895,-0.014222,-0.013788,-0.013148,-0.012488
244,M,False,0.01624,0.01394,0.013604,0.010826,0.0094509,0.0043615,0.0046927,0.0024001,0.0026875,0.0016894
245,M,False,-0.01037,-0.011197,-0.011522,-0.010952,-0.01094,-0.010569,-0.0097439,-0.0095366,-0.0097445,-0.010179
246,M,False,-0.0025343,-0.0024401,-0.0025836,-0.0029369,-0.0025843,-0.0023703,-0.0023127,-0.0021465,-0.00184,-0.0018627
247,M,False,0.019262,0.018297,0.018538,0.019417,0.019838,0.020854,0.020645,0.021604,0.021737,0.02166
248,M,False,0.0098348,0.010384,0.010589,0.010349,0.0097897,0.010001,0.010313,0.010154,0.01026,0.010078
249,M,False,-8.5598e-05,2.6402e-05,0.00027802,0.00026573,0.00045818,0.00078732,0.0011091,0.00065507,0.0015118,0.0011827
250,M,False,0.022828,0.021851,0.023644,0.025416,0.024908,0.026358,0.024759,0.026565,0.025475,0.018995
251,M,True,-0.016989,-0.017601,-0.017276,-0.017289,-0.017213,-0.017225,-0.017522,-0.017054,-0.016636,-0.016732
252,M,False,-0.013722,-0.013686,-0.013333,-0.013614,-0.013552,-0.013381,-0.013429,-0.013692,-0.013992,-0.014242
253,M,False,-0.002609,-0.0026156,-0.002708,-0.0026919,-0.0029568,-0.00274,-0.0026076,-0.002524,-0.0026986,-0.0026336
254,M,False,-0.006947,-0.0060706,-0.0055612,-0.0052153,-0.0052181,-0.0047221,-0.005136,-0.0039956,-0.0036421,-0.0033722
255,M,False,0.014228,0.014468,0.015428,0.015387,0.015901,0.015536,0.01588,0.016621,0.016234,0.016198
256,M,False,0.0090719,0.0087273,0.0084819,0.0087827,0.0069513,0.0069093,0.0081662,0.0080512,0.0084283,0.008473
257,M,False,0.01615,0.016096,0.017703,0.016236,0.015229,0.015882,0.016496,0.016666,0.015922,0.013013
258,M,False,0.00038612,0.00010878,0.00024784,0.00012061,0.00027339,0.00016141,0.00068681,0.00051584,0.00058251,0.00032417
259,M,False,0.00454,0.0035817,0.0054669,0.004371,0.0037751,0.0036006,0.0032519,0.0040318,0.0034927,0.0050071
260,M,False,-0.0070221,-0.0069947,-0.0071484,-0.0078386,-0.0069944,-0.0068849,-0.0067434,-0.008103,-0.0079567,-0.0072912
261,M,True,0.03554,0.035348,0.036628,0.036835,0.038133,0.037437,0.037955,0.036818,0.035856,0.034981
262,M,False,0.036835,0.038133,0.037437,0.037955,0.036818,0.035856,0.034981,0.033986,0.033566,0.034504
263,M,False,0.00059549,0.00095132,0.0012592,0.0010918,0.0019614,0.0027541,0.0030869,0.0028905,0.002238,0.0028461
264,M,False,0.016797,0.016758,0.016484,0.016938,0.016422,0.016678,0.016856,0.017364,0.017082,0.017356
265,M,True,0.017247,0.017648,0.017047,0.017208,0.01702,0.017008,0.017022,0.018607,0.018651,0.018185
266,M,False,0.027486,0.027537,0.027658,0.027213,0.026121,0.026006,0.025435,0.024078,0.023338,0.022949
267,M,True,-0.0021724,-0.0018557,-0.002049,-0.0021673,-0.0025965,-0.0031192,-0.0021239,-0.0020346,-0.0026347,-0.0026108
268,M,False,-0.011832,-0.011346,-0.010669,-0.0099568,-0.00939,-0.0098279,-0.0099469,-0.010374,-0.010226,-0.010059
269,M,True,-0.0085065,-0.0083884,-0.0081946,-0.0079862,-0.0085487,-0.0085678,-0.008405,-0.0083108,-0.0087508,-0.0088386
270,M,True,-0.0047412,-0.0055837,-0.0059937,-0.0055768,-0.0051639,-0.0051281,-0.0049345,-0.0057125,-0.0062904,-0.006305
271,M,False,-0.0062799,-0.0070825,-0.0063393,-0.006875,-0.0068376,-0.0069836,-0.0069854,-0.0069293,-0.0070598,-0.0075248
272,M,False,-0.0063393,-0.006875,-0.0068376,-0.0069836,-0.0069854,-0.0069293,-0.0070598,-0.0075248,-0.0077641,-0.0073754
273,M,False,0.0090136,0.0086583,0.0087707,0.0088628,0.0087011,0.008887,0.0088987,0.0090841,0.0094637,0.0091616
274,M,False,-0.0037763,-0.0029917,-0.0033337,-0.0033004,-0.0025842,-0.0030637,-0.0033675,-0.004104,-0.0041263,-0.0039205
275,M,False,-0.0033004,-0.0025842,-0.0030637,-0.0033675,-0.004104,-0.0041263,-0.0039205,-0.0041893,-0.0037127,-0.0043123
276,M,True,0.0,0.0,0.0,0.0,0.0,0.0088535,0.00091066,0.0043063,-0.0030398,0.00093909
277,M,True,0.001605,0.0012581,0.0012844,0.001297,0.0018168,0.00079982,0.00059276,0.0012439,0.00021458,0.00088183
278,M,True,0.0036282,0.034574,0.035184,0.037686,0.036572,0.035198,0.032267,0.015551,0.020206,0.031624
279,M,False,0.010725,0.010213,0.014239,0.015298,0.0072046,0.013834,0.0038359,0.0087448,0.0094834,0.0057121
280,M,False,0.0019897,-0.0013233,0.0034789,0.0072564,0.0039885,0.0026254,0.0017574,0.0013867,-0.0033497,-0.006104
281,M,False,-0.0033497,-0.006104,-0.0081759,-0.0061148,-0.0064386,-0.0082615,-0.0056826,-0.0059913,-0.0052899,-0.0052422
282,M,False,-0.012343,-0.014228,-0.023359,-0.023423,-0.013186,-0.022457,-0.01562,-0.0229,-0.024144,-0.011913
283,M,True,-0.012864,-0.012236,-0.012425,-0.01213,-0.011084,-0.011822,-0.011271,-0.011214,-0.012033,-0.012583
284,M,False,-0.009473,-0.0098408,-0.0095498,-0.0095283,-0.0098328,-0.0092136,-0.009165,-0.0087026,-0.008947,-0.0092613
285,M,False,0.0077833,0.0077355,0.0077048,0.0075472,0.0075471,0.0076386,0.0076806,0.0076123,0.0079352,0.0077033
286,M,False,-0.0090514,-0.0064717,-0.0068457,-0.0070459,-0.0097784,-0.0071533,-0.0076788,-0.010831,-0.010976,-0.010624
287,M,True,-0.018467,-0.02068,-0.019625,-0.02134,-0.019787,-0.019172,-0.018171,-0.018348,-0.01965,-0.020954
288,M,False,-0.019625,-0.02134,-0.019787,-0.019172,-0.018171,-0.018348,-0.01965,-0.020954,-0.020197,-0.01842
289,M,False,-0.0086159,-0.0088228,-0.0089641,-0.0087649,-0.0082918,-0.0081363,-0.0083719,-0.0079546,-0.0078724,-0.008169
290,M,False,0.001873,0.0022801,0.0021199,0.0020195,0.0021171,0.0032143,-0.0014207,0.0023076,-0.0018015,-0.002063
291,M,False,0.0060361,0.0056702,0.0059142,0.0051995,0.0051541,0.0052276,0.0055273,0.0056782,0.0056286,0.0055879
292,M,True,0.0072214,0.0070103,0.0074828,0.0077279,0.0074736,0.0081657,0.0080645,0.0083269,0.0084371,0.0080143
293,M,False,0.010085,0.01034,0.010904,0.010982,0.010931,0.010708,0.010433,0.0097653,0.0093201,0.0098549
294,M,True,0.0056006,0.0065336,0.006731,0.0067876,0.0069385,0.0066385,0.006687,0.0068603,0.006649,0.0068707
295,M,True,0.008518,0.0090083,0.0090863,0.009326,0.0092928,0.0094786,0.009458,0.010872,0.011489,0.01168
296,M,True,0.012911,0.013882,0.013895,0.013951,0.0149,0.014434,0.014644,0.014285,0.014606,0.013046
297,M,True,0.011549,0.012854,0.012753,0.012626,0.012354,0.01208,0.012372,0.012392,0.01213,0.011567
298,M,True,0.013629,0.012949,0.012197,0.01217,0.011551,0.010533,0.01069,0.0095007,0.0098696,0.0093207
299,M,False,0.027413,0.027859,0.028226,0.028281,0.029589,0.031756,0.032778,0.031292,0.031194,0.030518
300,M,False,0.0035227,0.0043539,0.0045073,0.0047166,0.0044409,0.0044294,0.005347,0.0058156,0.006229,0.0055997
301,M,False,0.0099548,0.009652,0.0095884,0.0097388,0.0093033,0.0091753,0.0089282,0.0087291,0.0088702,0.0087255
302,M,False,-0.0036022,-0.0031831,-0.0030499,-0.0032553,-0.0033687,-0.0032719,-0.003499,-0.0033563,-0.0033111,-0.0033846
303,M,True,-0.0062845,-0.0054868,-0.004902,-0.0055781,-0.0062596,-0.0055892,-0.0043943,-0.0042894,-0.004237,-0.0043749
304,M,True,-0.0025055,-0.0024479,-0.0022192,-0.0023651,-0.0023062,-0.0024376,-0.0015637,-0.0015809,-0.0012111,-0.00042978
305,M,False,0.0012728,0.0011643,0.0017207,0.0018089,0.0025438,0.0029606,0.003879,0.0059597,0.0051257,0.004077
306,M,False,0.018895,0.017935,0.036638,0.017882,0.0071154,0.038375,0.018779,0.018572,0.02027,0.018888
307,M,True,-0.0081204,-0.0081299,-0.0081922,-0.0074094,-0.0075519,-0.0075863,-0.0074392,-0.0070267,-0.0067626,-0.006778
308,M,False,-0.0065159,-0.0064578,-0.0063134,-0.0067712,-0.0070087,-0.0071809,-0.007448,-0.0074922,-0.0049695,-0.004392
309,M,False,3.6072e-05,0.00014694,0.00031707,0.00015526,0.000468,0.0012461,0.0009975,0.00046328,7.4149e-05,0.00031868
310,M,True,0.0038546,0.0036668,0.0028522,0.0018768,0.0037294,0.0023182,0.0027109,0.0026078,0.0019748,0.002427
311,M,False,0.0028674,0.0032139,0.0033517,0.0030384,0.003548,0.0041706,0.0043972,0.0041484,0.0041097,0.0044368
312,M,True,0.005918,0.0061715,0.0059909,0.0063685,0.0063905,0.0052334,0.0062075,0.005689,0.005549,0.0047239
313,M,False,0.0063685,0.0063905,0.0052334,0.0062075,0.005689,0.005549,0.0047239,0.0053298,0.0047035,0.0043984
314,M,False,-0.00087722,-0.00057049,-0.00054422,-0.00043592,-0.00041618,-0.00057167,-0.0003017,-0.00063985,-0.00083893,-0.00075408
315,M,True,0.0021712,0.0015378,0.0014031,0.0017503,0.0022162,0.002281,0.0019209,0.0017085,0.0025108,0.003031
316,M,False,0.0013946,0.0011805,0.0010375,0.0010836,0.0024485,0.0010208,0.0011025,0.0011699,0.00075489,-0.0011832
317,M,False,-0.0013651,5.7766e-05,-0.0016567,-0.00012906,-0.0013526,-0.0029929,-0.0027083,-0.0026622,-0.0037972,-0.0036232
318,M,False,-0.0066523,-0.0074611,-0.0078612,-0.0060774,-0.0077635,-0.0082236,-0.0078419,-0.0047813,-0.0054732,-0.0020616
319,M,False,-0.0061517,-0.0057666,-0.0059278,-0.0058645,-0.0066432,-0.0061549,-0.0058903,-0.0057623,-0.0062812,-0.0059227
320,M,True,-0.0033443,-0.0031989,-0.0035767,-0.0032797,-0.0027349,-0.0027676,-0.0032471,-0.0030124,-0.0030093,-0.0024301
321,M,False,-0.0018045,-0.0019102,-0.0027245,-0.0029073,-0.0026293,-0.0028491,-0.0028888,-0.0028342,-0.0026435,-0.0028616
322,M,True,0.0053245,0.006566,0.0059026,0.006302,0.0061505,0.0067658,0.0067066,0.0066154,0.0065296,0.0068398
323,M,True,0.0087776,0.012507,0.011067,0.0099631,0.0099366,0.0085186,0.011067,0.010167,0.0085728,0.0088234
324,M,True,0.0089663,0.008914,0.0093447,0.0092874,0.0089163,0.0094208,0.0093467,0.0090596,0.0092436,0.008685
325,M,False,0.0085405,0.0089713,0.0091358,0.008931,0.0092143,0.0090756,0.0093087,0.0093507,0.0095664,0.0095592
326,M,False,0.0079667,0.0085646,0.0082707,0.0081731,0.0085631,0.0089016,0.009147,0.0089731,0.0091322,0.0091131
327,M,False,0.0010586,0.0010676,0.0016688,0.0015757,0.001079,0.0019533,0.0016744,0.0010809,0.00051003,-0.00042768
328,M,False,0.013876,0.013206,0.012973,0.013708,0.013756,0.012914,0.012054,0.012038,0.012212,0.011472
329,M,True,0.013509,0.013122,0.013135,0.013363,0.013289,0.013603,0.013632,0.013612,0.013775,0.013995
330,M,False,-0.0011458,-0.0015069,-0.0014613,-0.0014183,-0.0015581,-0.0016963,-0.0019367,-0.0017823,-0.0015952,-0.0016722
331,M,False,0.0079878,0.0074685,0.0078359,0.0078206,0.0077142,0.0077783,0.0079502,0.0076641,0.0074281,0.0072445
332,M,False,0.0040975,0.00087682,0.0040966,0.0041753,0.0058611,0.006952,0.0077333,0.0024166,0.01091,0.012106
333,M,False,0.014116,0.013467,0.013337,0.013022,0.013249,0.013065,0.010764,0.012132,0.011668,0.01172
334,M,False,0.0092532,0.0086726,0.0080038,0.008128,0.007767,0.0074137,0.0087046,0.0073113,0.0072018,0.0071815
335,M,False,0.0074137,0.0087046,0.0073113,0.0072018,0.0071815,0.0070283,0.0092329,0.0068831,0.0070573,0.0071404
336,M,False,0.010305,0.006903,0.012634,0.011358,0.009908,0.0090861,0.0074245,0.011105,0.011223,0.011648
337,M,False,0.011458,0.013695,0.011675,0.011388,0.011265,0.0094404,0.012016,0.0062823,0.008941,0.0074664
338,M,True,-0.00054946,-0.0001143,-0.00033799,0.00023459,-0.00063293,-0.00061028,-0.00065812,-0.00076548,-0.00057793,-0.00096466
339,M,False,-0.00076548,-0.00057793,-0.00096466,-4.3583e-05,-0.00098183,-0.00019708,-0.00053206,-0.00019582,0.00018089,-0.00044634
340,M,False,0.0030941,0.0021469,0.0027509,0.0014654,0.0019803,0.0018265,0.0019544,0.0020478,0.0037523,0.0013477
341,M,True,-0.0058402,-0.0057206,-0.005666,-0.0056234,-0.0061125,-0.0059909,-0.0059882,-0.0058668,-0.0062695,-0.0056911
342,M,False,-0.0071628,-0.0073778,-0.0077974,-0.0082111,-0.007846,-0.0078225,-0.0080134,-0.0077319,-0.0079569,-0.0084287
343,M,True,-0.0047607,-0.0049831,-0.0051344,-0.0062711,-0.0070456,-0.006028,-0.0060468,-0.0066894,-0.0067223,-0.0065255
344,M,True,-0.0095442,-0.010194,-0.011254,-0.011542,-0.011964,-0.012366,-0.012592,-0.012544,-0.012647,-0.012844
345,M,False,-0.01357,-0.013358,-0.013266,-0.013556,-0.013306,-0.013371,-0.013325,-0.013296,-0.013168,-0.013059
346,M,False,-0.015438,-0.016255,-0.016333,-0.017002,-0.016429,-0.015552,-0.015765,-0.016018,-0.016151,-0.015839
347,M,False,-0.0044233,-0.004538,-0.0053954,-0.0053326,-0.0054437,-0.0054912,-0.00613,-0.0061279,-0.0064704,-0.0070654
348,M,False,-0.017948,-0.017268,-0.017094,-0.017102,-0.016236,-0.017514,-0.017729,-0.017121,-0.01595,-0.016446
349,M,False,-0.019511,-0.020016,-0.020247,-0.019171,-0.020728,-0.020025,-0.020857,-0.022377,-0.021897,-0.021764
350,M,False,-0.0067442,-0.0073466,-0.007103,-0.0080024,-0.0077689,-0.007924,-0.0086455,-0.0081419,-0.0080806,-0.008601
351,M,True,-0.029228,-0.027881,-0.028893,-0.028653,-0.027083,-0.027588,-0.026629,-0.026619,-0.026184,-0.026819
352,M,False,-0.026149,-0.026961,-0.026635,-0.02638,-0.026594,-0.027565,-0.027218,-0.027398,-0.028319,-0.028128
353,M,False,-0.028774,-0.028798,-0.0292,-0.029269,-0.029258,-0.029277,-0.028925,-0.029345,-0.028705,-0.029352
354,M,False,-0.020534,-0.026394,-0.02654,-0.0243,-0.024962,-0.025019,-0.023147,-0.025103,-0.022259,-0.024671
355,M,True,-0.013679,-0.013447,-0.013145,-0.013262,-0.013703,-0.013377,-0.013617,-0.013602,-0.012815,-0.013396
356,M,False,-0.013616,-0.013873,-0.014262,-0.014083,-0.014267,-0.014768,-0.014579,-0.014423,-0.013417,-0.01375
357,M,False,-0.012148,-0.011589,-0.011289,-0.011261,-0.0098911,-0.0099845,-0.010632,-0.0092201,-0.0091654,-0.0096925
358,M,True,0.002894,0.00305,0.0031456,0.0037816,0.0029689,0.0030478,0.0034642,0.0025716,0.0032716,0.0029561
359,M,True,0.0026697,0.0020045,0.00075096,0.0013162,9.6449e-05,-0.00041115,-0.00049833,-0.0015103,-0.0021676,-0.0019841
360,M,True,-0.014952,-0.015241,-0.015295,-0.015336,-0.014612,-0.014821,-0.015271,-0.015514,-0.016182,-0.016006
361,M,True,-0.015678,-0.015528,-0.015832,-0.015745,-0.016694,-0.016527,-0.015517,-0.014993,-0.014693,-0.013685
362,M,True,-0.0047167,-0.0045582,-0.0044115,-0.00398,-0.0028839,-0.003074,-0.0015167,-0.0016486,-0.0010606,-0.00074958
363,M,True,-0.0098,-0.010257,-0.010445,-0.0095711,-0.0096902,-0.0094914,-0.0083142,-0.0076852,-0.0078363,-0.0072352
364,M,True,-0.0094914,-0.0083142,-0.0076852,-0.0078363,-0.0072352,-0.0074379,-0.0074348,-0.0068061,-0.0059637,-0.0071554
365,M,False,-0.0072929,-0.0072745,-0.0071798,-0.0073531,-0.0066249,-0.0065885,-0.0062786,-0.0064083,-0.0058005,-0.0048425
366,M,False,-0.0036747,-0.0031165,-0.0027685,-0.0020399,-0.0023372,-0.0022524,-0.0024771,-0.0025704,-0.0028166,-0.0027559
367,M,True,-0.0012431,-0.0021566,-0.0020727,-0.0011278,0.00048952,0.00079874,-0.00033679,0.0007466,0.00079661,0.00068498
368,M,False,-0.00063535,-0.0017546,-0.0017956,-0.0014879,-0.0024235,-0.002165,-0.0030639,-0.0030711,-0.0028555,-0.0022821
369,M,False,-0.002165,-0.0030639,-0.0030711,-0.0028555,-0.0022821,-0.002547,-0.0019455,-0.0024805,-0.0023767,-0.0017163
370,M,False,-0.002352,-0.0025752,-0.0024846,-0.0023377,-0.0026763,-0.0018355,-0.0010301,-0.00082974,-0.0012769,-0.0016799
371,M,False,0.00098643,0.00071941,0.00064986,0.00030621,-0.000142,0.00032252,0.0004796,0.00095193,0.000937,0.0013082
372,M,False,0.0049012,0.0046209,0.0046642,0.0041209,0.0045922,0.0045111,0.0045301,0.0046363,0.0048824,0.0053416
373,M,False,-0.0031111,-0.0022688,-0.0026509,-0.0023925,-0.0018011,-0.0017896,-0.0019464,-0.0017967,-0.0015081,-0.0020793
374,M,False,-0.0030988,-0.00064619,-0.0021724,-0.0033315,-0.003767,-0.004122,-0.005684,-0.0043515,-0.003485,-0.0047298
375,M,False,-0.0018924,-0.0020914,-0.0023844,-0.0019325,-0.0013275,-0.0015986,-0.0019273,-0.0030401,-0.0023625,-0.0020098
376,M,False,0.00070372,0.000661,0.00063214,0.00059916,0.000521,0.0007895,0.00073,0.00041699,0.00049162,0.00058707
377,M,False,-0.0052101,-0.0055635,-0.0056813,-0.0058635,-0.0059095,-0.0054049,-0.0059561,-0.0056716,-0.0054946,-0.0050701
378,M,False,-0.01552,-0.015515,-0.015087,-0.014817,-0.015013,-0.015289,-0.01538,-0.015917,-0.016369,-0.016826
379,M,True,0.00080127,0.0017139,-0.012592,-0.015871,-0.01585,-0.012621,-0.010022,-0.011898,-0.012944,-0.01224
380,M,True,-0.0073975,-0.0063677,-0.012924,-0.0075718,-0.0070526,-0.0061487,-0.0065202,-0.0065928,-0.0062851,-0.0069327
381,M,True,-0.015205,-0.015824,-0.0078212,-0.0099499,-0.0098514,-0.014299,-0.010536,-0.010582,-0.011498,-0.013935
382,M,False,-0.017473,-0.016066,-0.018205,-0.018693,-0.017736,-0.017206,-0.017614,-0.016774,-0.016072,-0.019128
383,M,False,-0.010819,-0.011467,-0.011619,-0.011743,-0.012977,-0.011472,-0.013218,-0.013104,-0.011042,-0.021458
384,M,False,-0.018809,-0.017227,-0.015739,-0.016316,-0.017264,-0.016555,-0.015531,-0.015695,-0.016743,-0.016931
385,M,True,-0.0010165,-0.0012035,-0.00053547,-0.00078382,-0.0011878,-0.0017552,-0.0016982,-0.0016693,-0.0018496,-0.0017994
386,M,False,-0.003627,-0.0038657,-0.0043289,-0.0050672,-0.005049,-0.0053468,-0.0059605,-0.0059755,-0.0054073,-0.0052597
387,M,False,-0.0015825,-0.00044862,-0.0019304,-0.0011815,-0.0001615,0.0022357,0.0011902,0.00059853,-0.0020517,-0.0045158
388,M,True,-0.0066809,-0.0066458,-0.0079119,-0.0076245,-0.0080525,-0.007514,-0.0073874,-0.007503,-0.0072916,-0.0060111
389,M,True,-0.0056916,-0.0072073,-0.0072319,-0.0053267,-0.0038751,-0.0040955,-0.0043573,-0.0046947,-0.0049733,-0.0039939
390,M,False,-0.0073308,-0.0055025,-0.0070576,-0.003292,-0.0049593,-0.0048415,-0.0057104,-0.0046442,-0.0015016,-0.0041185
391,M,False,0.01041,0.010522,0.0099328,0.01001,0.010438,0.010981,0.011257,0.011265,0.011652,0.011523
392,M,False,-0.010478,-0.010886,-0.0053141,-0.010949,-0.0095868,-0.0055816,-0.0069638,-0.0055452,-0.0056029,-0.0086873
393,M,True,0.0035559,0.0024409,0.0023761,0.0029185,0.0027587,0.0031679,0.0032759,0.0026457,0.0033696,0.0028675
394,M,False,0.003286,0.0042321,0.0045207,0.0043421,0.0050241,0.0052979,0.005665,0.0058788,0.0053488,0.0049655
395,M,False,0.015252,0.014549,0.014238,0.015674,0.015718,0.016222,0.015463,0.016143,0.016017,0.017006
396,M,False,-0.00051393,-0.00059383,-0.00034204,-8.0472e-05,-7.7943e-05,-0.00021101,7.6836e-05,-0.00017138,-0.00014132,-0.00021131
