,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10
2083,N,False,0.22522,0.10262,0.084378,0.09597,0.11233,0.10713,0.12298,0.25585,0.25086,0.27912
2084,N,False,-0.1367,0.32375,0.2157,0.26919,0.45442,0.32159,0.38529,0.34011,0.47711,0.43614
2085,N,False,-0.48214,-0.48041,-0.80435,-0.41917,-0.80671,-0.3747,-0.51536,-0.66649,-0.53567,-0.76515
2086,N,False,0.42752,0.42148,0.41099,0.41385,0.33281,0.46097,0.41427,0.47374,0.4402,0.42532
2087,N,False,0.89169,0.83264,0.62981,0.76818,0.95522,0.76115,0.8319,0.90111,0.77981,0.90211
2088,N,False,1.196,1.056,0.94197,1.0681,1.2922,1.1945,1.1641,0.83366,1.0219,1.0899
2089,N,False,-0.076746,-0.046705,0.080838,0.39115,0.39745,0.68454,0.53528,0.28824,0.53928,0.56599
2090,N,False,0.10472,-0.076041,0.033863,-0.048185,-0.0028107,-0.073287,0.042203,0.12762,0.30855,0.37642
2091,N,False,0.019357,-0.059175,0.14471,0.3147,0.38246,0.34794,0.36594,0.61579,0.26361,0.39122
2092,N,False,0.029967,-0.10199,-0.31618,-0.27529,0.16389,0.15298,-0.1994,0.049491,-0.040048,0.021794
2093,N,False,0.29758,0.25605,0.32782,0.21364,0.25407,0.23877,0.26554,0.24949,0.20715,0.33251
2094,N,False,0.23297,0.22129,0.31607,0.62649,0.60718,0.53226,0.40432,0.36737,0.38948,0.28363
2095,N,False,-0.55537,-0.19642,-0.2865,0.2272,-0.10015,-0.16166,-0.50878,-0.51159,-0.69226,-0.42647
2096,N,False,0.06298,-0.20384,0.039069,0.34952,0.37422,0.19707,-0.10872,-0.10855,0.80169,0.19817
2097,N,False,0.18257,0.17718,0.28139,0.20912,0.21942,0.29457,0.31416,0.31187,0.31266,0.26375
2098,N,False,0.43574,0.92864,0.15102,0.78235,1.0492,0.34477,0.56822,0.67448,0.38061,0.26116
2099,N,False,0.050402,0.27639,0.49332,0.34948,0.35812,0.13411,0.17393,0.19036,0.09219,0.068899
2100,N,False,0.12349,0.5202,0.6158,0.3019,0.39475,0.50844,0.6214,0.14164,0.31424,0.65742
2101,N,False,0.098816,0.12989,0.23454,0.1557,0.15952,0.23707,0.24613,0.14186,0.17278,0.037892
2102,N,False,0.42183,0.38078,0.37627,0.4206,0.36467,0.41153,0.38391,0.37265,0.40317,0.39566
2103,N,False,0.16269,-0.16798,-0.15318,-0.112,0.1816,0.061535,0.036104,0.024587,-0.024566,0.26186
2104,N,False,-0.32144,-0.31632,-0.21148,-0.2293,-0.21832,-0.21884,-0.26945,-0.13792,-0.088944,-0.26665
2105,N,False,0.26855,0.49493,0.69633,0.5078,0.23882,0.4712,0.73582,0.63747,0.70387,0.60707
2106,N,False,0.047412,0.060614,0.13342,-0.070935,0.052607,-0.035587,-0.030079,-0.10544,-0.089929,0.093842
2107,N,False,0.92613,0.56575,0.33973,0.46473,0.62715,0.34007,0.78586,0.82523,0.9297,0.61694
2108,N,False,0.11746,0.0033521,-0.08572,0.013912,0.03276,0.36138,0.33062,0.44408,0.81157,0.69327
2109,N,False,-0.53638,0.33971,-0.25612,-0.49014,-0.19924,-0.14633,-0.68465,-0.53482,-0.062191,0.29838
2110,N,False,0.0052374,0.068359,0.16504,0.19511,0.11436,0.090711,0.077702,0.098693,0.072769,0.087966
2111,N,False,0.13466,0.16578,0.21778,0.13864,0.22219,0.1721,0.24091,0.29781,0.39563,0.32413
2112,N,False,0.48889,0.44503,0.39556,0.42327,0.50718,0.44466,0.43284,0.44499,0.425,0.34585
2113,N,False,1.2414,1.1093,1.1353,0.94086,0.8999,1.0179,1.0875,1.2346,0.99861,1.0811
2114,N,False,0.18024,0.18232,0.19931,0.19413,0.16372,0.18621,0.18994,0.20608,0.19843,0.1938
2115,N,False,0.87908,0.94104,0.46787,0.26538,0.30329,0.040823,0.41042,0.28569,1.1531,0.9923
2116,N,False,0.57856,0.44097,0.46456,0.52221,0.53373,0.60392,0.31834,0.51872,0.55708,0.55883
2117,N,False,-0.042968,-0.053062,-0.11145,-0.070389,-0.13983,-0.12336,-0.11464,-0.13017,-0.1838,-0.18918
2118,N,False,-0.41195,-0.26663,-0.39307,-0.41445,-0.38571,-0.76526,-0.70957,-0.36518,-0.37544,-0.28452
2119,N,False,0.1459,0.10232,0.17265,0.15801,0.043996,0.069585,-0.01714,-0.064368,0.09366,-0.02254
2120,N,False,1.1363,1.218,0.68263,0.67543,1.1986,0.83722,0.87102,0.781,1.2053,0.96656
2121,N,False,-0.10612,-0.13905,-0.13645,-0.094592,-0.084997,-0.10057,-0.11011,-0.12181,-0.13809,-0.13121
2122,N,False,0.28972,0.16728,0.21908,-0.025779,-0.13961,-0.093378,0.058936,0.11461,0.26048,0.20073
2123,N,False,0.30031,0.26319,0.34447,0.34867,0.31463,0.37553,0.3775,0.36465,0.33502,0.31856
2124,N,False,0.91165,0.79,0.63357,1.3411,0.88017,0.99288,0.86969,0.83385,1.4368,1.2625
2125,N,False,1.3481,1.6388,1.5352,1.4025,1.1077,1.5732,1.5268,1.4088,1.471,1.6325
2126,N,False,0.27254,0.35925,0.86072,0.84784,0.67708,0.69205,0.42032,-0.021804,-0.32375,0.39928
2127,N,False,-0.031974,-0.0053667,0.12924,-0.058768,-0.0064081,0.0018691,-0.30635,0.031464,-0.14331,0.020719
2128,N,False,-0.05861,0.045854,0.002818,-0.01178,0.074809,-0.16069,-0.0083408,-0.14067,-0.0014638,-0.088936
2129,N,False,0.12901,0.14841,0.10045,0.10944,0.14299,0.19185,0.15476,0.15419,0.17836,0.1696
2130,N,False,0.13554,0.14925,0.12764,0.12901,0.14841,0.10045,0.10944,0.14299,0.19185,0.15476
2131,N,False,-0.00058479,-0.38338,-0.01508,0.1355,0.1648,0.20826,-0.33879,0.026838,0.038091,0.032177
2132,N,False,0.014167,0.2555,0.26654,0.40166,0.25757,0.12349,0.16533,0.26117,0.11713,0.086596
2133,N,False,-0.022249,-0.13901,-0.093028,0.021258,0.24206,0.11643,-0.036781,0.047426,0.066116,0.27473
2134,N,False,0.19402,0.12064,0.27734,0.087436,0.07151,0.2128,0.15644,0.17465,0.22065,0.088927
2135,N,False,0.46481,0.42358,0.5241,0.55478,0.64633,0.30473,0.63957,0.33936,0.43983,0.55941
2136,N,False,0.70001,0.73188,0.79885,0.67362,0.72898,0.74644,0.67533,0.64578,0.65605,0.61575
2137,N,False,0.41602,0.45761,0.16131,0.46777,0.65433,0.66159,0.34673,0.86579,0.80117,0.40105
2138,N,False,0.48433,0.38419,0.38064,0.4306,0.54864,0.40795,0.39393,0.40918,0.3925,0.38766
2139,N,False,0.28267,0.26709,0.24941,0.27099,0.21829,0.24363,0.18054,0.15431,0.12066,0.12237
2140,N,False,0.16438,0.45272,0.64456,0.61704,0.49348,0.52507,0.38458,0.54755,0.36152,0.3577
2141,N,False,0.063886,0.017352,-0.27776,0.30087,-0.077667,-0.061724,0.049853,0.36898,0.12308,0.41106
2142,N,False,0.99861,1.1664,0.89746,0.56506,1.0003,0.8456,0.77829,1.0854,0.81206,1.0859
2143,N,False,-0.16595,-0.12399,-0.14807,-0.094804,-0.048545,-0.10941,-0.012054,-0.023701,-0.059658,-0.080575
2144,N,False,0.19834,0.22503,0.21157,0.21797,0.19552,0.17096,0.19416,0.18559,0.1727,0.13758
2145,N,False,0.061367,-0.027835,-0.014884,-0.08463,-0.047287,-0.10454,-0.026071,0.0156,0.28356,0.08897
2146,N,False,0.67182,0.64922,0.41408,0.67579,0.27101,0.52649,0.4159,0.47945,0.45655,0.52618
2147,N,False,0.016926,0.04974,0.077853,0.085761,0.11406,0.092849,0.065389,0.12777,0.11865,0.05663
2148,N,False,-0.17291,-0.16137,-0.16655,-0.14567,-0.23999,-0.35093,-0.23577,-0.25499,-0.23998,-0.19863
2149,N,False,-0.023684,-0.04314,-0.021904,-0.094862,0.018315,0.098432,0.088486,0.12746,0.13962,0.15765
2150,N,False,0.18053,0.36998,0.0092775,0.027347,0.0091267,0.031942,0.12452,-0.0076538,0.087641,0.039209
2151,N,False,0.90318,0.7945,0.73217,0.59987,0.52266,0.81977,1.1581,0.88138,0.74669,0.83832
2152,N,False,0.075467,0.0157,0.010365,0.076529,0.0489,0.077973,0.031295,0.041672,0.060072,-0.034841
2153,N,False,-0.17082,-0.14355,-0.14106,-0.092351,-0.090983,-0.12327,-0.13491,-0.044394,-0.034593,-0.066244
2154,N,False,0.054801,0.051494,0.051468,0.041556,0.050786,0.019741,0.0274,0.032192,0.020281,-0.029888
2155,N,False,0.4609,0.44027,0.40613,0.49554,0.42149,0.57239,0.48559,0.50253,0.50048,0.48711
2156,N,False,0.29214,0.4489,0.26501,0.26519,0.31268,0.24415,0.24449,0.1652,0.27485,0.18422
2157,N,False,0.41037,0.44827,0.45416,0.33876,0.41232,0.53791,0.61842,0.58254,0.57492,0.56791
2158,N,False,0.44938,0.31809,0.32907,0.4905,0.27406,0.33529,0.63066,0.55097,0.42774,0.4892
2159,N,False,0.33533,0.5259,0.50771,0.43115,0.44876,1.0098,0.888,0.73707,0.067153,0.66291
2160,N,False,0.31809,0.32907,0.4905,0.27406,0.33529,0.63066,0.55097,0.42774,0.4892,0.55767
2161,N,False,0.12384,-0.094904,0.37427,0.45513,-0.2701,-0.15174,-0.52008,0.11316,-0.074155,0.71715
2162,N,False,0.84545,0.51198,0.6855,0.6085,1.257,1.3661,0.85498,1.558,0.42873,0.92715
2163,N,False,0.38462,0.38544,0.40506,0.40347,0.38437,0.37586,0.35547,0.36552,0.37351,0.33679
2164,N,False,-0.080812,-0.0034619,-0.049077,-0.22726,-0.12233,-0.11205,0.027222,-0.048569,-0.27799,-0.078211
2165,N,False,1.7294,1.5114,1.2066,0.34384,0.55931,1.0007,0.51234,0.6414,0.81471,0.72495
2166,N,False,0.37692,0.51485,0.53369,0.52699,0.52172,0.42041,0.54905,0.53048,0.41866,0.44425
2167,N,False,0.20156,-0.16819,-0.12718,0.13042,0.31093,-0.11382,0.22047,0.028083,-0.14046,0.14356
2168,N,False,-0.076461,-0.055047,0.071715,0.006463,0.0082154,-0.10309,-0.081593,-0.091761,-0.014198,-0.048019
2169,N,False,0.39882,0.39117,0.29165,0.25743,0.32104,0.27204,0.38544,0.34577,0.29367,0.41859
2170,N,False,0.10094,0.19044,0.069243,0.11398,0.11581,0.13961,0.1119,0.10048,-0.037162,0.057344
2171,N,False,1.6755,1.5658,1.8878,1.9759,1.9428,2.0228,1.896,1.6351,2.1225,2.3336
2172,N,False,0.15936,0.028418,0.090366,0.50855,0.31213,0.44067,0.3439,0.34216,0.76452,0.90553
2173,N,False,0.54902,0.34557,0.51054,0.13139,0.35797,0.072154,0.095048,0.42846,0.3353,0.79493
2174,N,False,0.021042,-0.07472,-6.2841e-05,0.21746,0.11615,0.28896,0.078952,0.32172,0.19205,0.27474
2175,N,False,0.15572,0.21977,0.2352,0.21517,0.20236,0.23165,0.24125,0.21671,0.31291,0.24895
2176,N,False,-0.045425,0.055466,-0.0048445,0.014709,0.10716,0.080693,0.02496,0.10572,0.14853,0.052775
2177,N,False,0.64293,0.58824,0.52368,0.71271,0.54914,0.58611,0.49802,0.47977,0.50031,0.49188
2178,N,False,-0.0010311,0.56308,0.21733,0.3344,0.11109,0.13007,0.21145,0.070319,0.26684,0.54529
2179,N,False,0.54158,0.76256,0.76537,0.78449,0.65064,0.60175,0.728,0.74833,0.65342,0.83318
2180,N,False,-0.28922,-0.45464,-0.54509,0.15992,-0.58471,-0.56951,-0.21966,-0.47277,0.12882,-0.27953
2181,N,False,-0.30724,0.31898,0.13904,-0.19509,0.60247,0.024314,0.20396,-0.23918,-0.39482,-0.53465
2182,N,False,0.36703,0.36557,0.29407,0.1922,0.20784,0.12953,0.28309,0.39521,0.35781,0.25632
2183,N,False,-0.13855,-0.10244,-0.094577,-0.034714,-0.13397,-0.15944,-0.11691,-0.019923,-0.15163,-0.066062
2184,N,False,1.0284,1.282,1.0982,1.1299,1.1987,1.4258,1.5873,1.2748,1.3154,1.1987
2185,N,False,1.4643,1.1097,1.0158,1.1733,0.17317,1.2881,0.52059,1.0305,0.19201,-0.13385
2186,N,False,0.20823,0.40025,0.26155,0.32028,0.38295,0.30313,0.30719,0.36929,0.37846,0.3021
2187,N,False,-0.29175,-0.40501,-0.1884,-0.17304,-0.1315,-0.036108,-0.2861,-0.011458,0.19922,-0.10558
2188,N,False,1.2191,1.0545,1.5942,1.3003,1.7172,1.5222,1.3721,1.863,1.2614,1.6959
2189,N,False,2.3279,2.531,3.2351,1.7638,1.7865,1.6355,1.0394,0.62753,2.1987,1.6139
2190,N,False,0.28609,0.4307,0.38232,0.41402,0.39121,0.36392,0.34067,0.31117,0.40858,0.35619
2191,N,False,1.1543,1.4757,1.007,1.6573,1.3865,0.81891,0.92461,0.17265,0.70356,1.2989
2192,N,False,1.0883,1.3975,1.327,1.2753,0.80229,1.4312,1.3491,1.4156,1.658,1.1334
2193,N,False,0.016341,0.033647,0.001691,-0.020275,-0.056507,-0.038018,-0.036653,-0.049196,0.004673,-0.020579
2194,N,False,0.43279,0.31292,0.46632,0.42513,0.53182,0.39382,0.29587,0.30316,0.16164,0.31041
2195,N,False,0.32466,0.39974,0.45682,0.39191,0.29076,0.38223,0.32371,0.26806,0.36101,0.30807
2196,N,False,0.57146,0.53611,0.41344,0.50189,0.48763,0.52987,0.39175,0.44399,0.45268,0.49775
2197,N,False,0.12197,-0.07768,0.13131,-0.053017,0.12564,0.044064,0.21201,0.16172,0.15307,0.19806
2198,N,False,0.53446,0.55164,0.75701,0.58644,0.77565,0.97554,0.6017,0.69577,0.52445,0.32787
2199,N,False,0.89654,1.059,0.94135,1.0339,1.0405,1.0226,1.069,1.0201,0.95017,1.0577
2200,N,False,0.28178,0.072346,-4.5811e-05,-0.020107,-0.18187,-0.13743,-0.15324,-0.22444,-0.28944,-0.16707
2201,N,False,0.85305,0.98595,0.9371,0.88909,0.85677,0.7619,0.76122,0.72485,0.66035,0.82944
2202,N,False,0.18014,0.35543,0.43916,0.31017,0.28588,0.47351,0.51989,0.25166,0.4354,0.40134
2203,N,False,-0.066966,-0.034243,-0.059437,0.019884,0.01411,-0.11795,-0.065063,-0.19349,-0.14407,0.096723
2204,N,False,0.48866,0.39162,2.8388,3.1665,1.6012,2.1036,2.8688,0.71006,2.9175,1.1705
2205,N,False,0.99684,0.84436,1.0076,0.61065,0.49404,0.45291,0.27489,0.59979,0.36154,0.30923
2206,N,False,-0.02586,-0.072336,-0.076838,-0.023098,-0.040184,-0.062288,-0.035924,-0.035353,0.038582,-0.014578
2207,N,False,1.5634,1.3975,1.9441,0.90998,1.2718,1.9579,0.9623,1.21,1.1127,1.1149
2208,N,False,0.8287,0.61921,0.68747,0.33661,0.57046,0.33899,0.28061,0.94753,0.3295,0.28198
2209,N,False,0.17315,1.2723,0.58587,0.34066,0.19764,0.65411,0.88005,0.13988,0.62112,0.27095
2210,N,False,0.48737,0.46559,0.46967,0.41626,0.80868,0.50909,0.81707,0.70205,0.50797,0.88626
2211,N,False,0.21089,0.17193,0.3288,0.6203,0.50109,0.38148,0.43625,0.15004,-0.009606,0.10779
2212,N,False,-0.018568,0.0086658,-0.038982,-0.077417,-0.11711,-0.11815,-0.12921,-0.27154,-0.25797,-0.11008
2213,N,False,-0.088075,-0.081082,-0.14596,-0.21239,-0.14978,-0.23304,-0.18087,-0.022927,-0.14219,-0.061304
2214,N,False,0.74783,0.90261,0.77473,0.81527,0.97695,0.81787,0.87175,0.81559,0.69969,0.75694
2215,N,False,0.66719,0.82857,0.92995,0.87628,0.64024,0.96321,0.76335,0.97814,0.87015,0.88218
2216,N,False,0.66719,0.82857,0.92995,0.87628,0.64024,0.96321,0.76335,0.97814,0.87015,0.88218
2217,N,False,0.033662,0.09886,0.1565,0.12754,0.17402,0.14308,-0.0049798,0.064836,0.13629,-0.0058049
2218,N,False,-0.15384,-0.047734,0.16542,0.053768,0.023185,0.05187,0.063846,0.012146,0.064401,0.12545
2219,N,False,0.60031,0.74702,0.7103,0.83093,0.39014,0.68188,1.0661,1.0201,0.38368,1.1018
2220,N,False,0.36151,0.31903,0.20502,0.58993,0.50614,0.53027,0.56744,0.39071,0.56103,0.46954
2221,N,False,0.54711,0.63741,0.52624,0.56064,0.60502,0.6345,0.62067,0.41667,0.38784,0.63422
2222,N,False,0.41974,0.20618,0.39721,0.38305,0.50998,0.46945,0.47779,0.53171,0.26335,0.36378
2223,N,False,0.079152,0.024208,0.1873,0.12848,0.11914,0.22075,0.10591,0.056742,0.20165,0.099466
2224,N,False,0.30421,0.29428,0.27175,0.2636,0.38612,0.3143,0.19881,0.22411,0.32328,0.36264
2225,N,False,1.483,1.2169,1.0064,1.2442,0.85091,1.2807,1.2497,1.1963,1.288,1.6754
2226,N,False,2.4566,1.7461,2.5197,2.1066,2.1083,2.2035,1.8255,1.6639,2.0978,1.9344
2227,N,False,1.0444,0.5086,0.43051,0.92347,0.6043,0.52423,0.64748,0.94447,0.1993,0.27801
2228,N,False,-0.22484,-0.57795,-1.2018,-1.1898,-1.1093,-1.2757,-1.0497,-1.4433,-0.40504,-0.62668
2229,N,False,0.50761,0.38865,0.26929,0.35641,0.26065,0.32262,0.063955,0.41775,0.2935,-0.052337
2230,N,False,0.40348,0.83558,0.66474,0.3821,0.30442,0.62621,0.76606,0.74902,0.72956,0.98147
2231,N,False,-0.27848,-0.25374,-0.13837,-0.25555,-0.094268,-0.04647,-0.12395,-0.24076,-0.22471,-0.21952
2232,N,False,0.82562,0.63886,0.35888,0.37384,0.32546,0.41432,0.60679,0.59376,0.7322,0.56168
2233,N,False,0.44994,0.87716,0.31486,0.1179,0.49172,0.35323,0.50976,0.46002,0.126,0.56068
2234,N,False,0.48195,0.4484,0.56613,0.61183,0.82562,0.63886,0.35888,0.37384,0.32546,0.41432
2235,N,False,-0.14969,-0.24919,-0.55181,-0.36887,-0.72978,-0.46296,-0.32652,-0.19532,-0.23407,-0.23808
2236,N,False,0.25656,0.30945,0.23502,0.21823,0.23934,0.27518,0.26117,0.17621,0.19072,0.19903
2237,N,False,-0.46662,-0.42654,-0.31668,-0.36887,-0.47827,-0.44318,-0.32,-0.34201,-0.45722,-0.36436
2238,N,False,1.4818,1.1581,0.76979,0.95072,1.3987,1.6679,1.6619,1.1455,1.0801,1.3456
2239,N,False,0.23613,0.24949,0.27146,0.22102,0.27051,0.23138,0.27804,0.20269,0.11343,0.27535
2240,N,False,0.35514,0.16221,0.45909,0.5219,0.69282,0.90826,0.92049,0.41681,0.83021,0.76437
2241,N,False,-0.004136,0.0067712,-0.16036,-0.11048,0.0093047,0.052768,-0.037884,-0.01439,0.079391,-0.091507
2242,N,False,0.39204,0.38998,0.41734,0.3716,0.29479,0.26075,0.28662,0.31505,0.32558,0.27195
2243,N,False,0.7037,0.56556,0.39795,0.41306,0.42526,0.36965,0.3711,0.3516,0.33775,0.45869
2244,N,False,0.42947,0.41497,0.44332,0.3829,0.50983,0.16118,0.18855,0.45748,0.28032,0.22367
2245,N,False,0.92428,0.20156,-0.222,0.15067,-0.04621,-0.12278,-0.62684,0.59663,0.11818,0.53436
2246,N,False,1.1167,0.96689,1.5036,0.37071,0.63232,-0.12711,0.79544,0.55538,1.2351,2.0229
2247,N,False,-0.30389,0.66871,0.5775,0.38002,0.65647,0.83743,0.59934,0.19412,-0.14029,-0.16779
2248,N,False,-0.032178,-0.019957,0.046511,0.015838,-0.019425,0.034451,0.0020392,0.038908,0.0074921,0.078466
2249,N,False,0.51316,0.36889,0.65395,0.5816,0.75338,0.5207,0.89277,0.73894,1.0594,0.88239
2250,N,False,0.24465,0.057777,0.15215,0.16049,0.14856,0.00091575,0.15382,-0.025878,0.089833,0.13662
2251,N,False,0.5054,0.9821,0.55588,0.13422,0.7684,0.033872,0.33328,0.45582,0.51265,0.84367
2252,N,False,0.76663,0.69641,0.77657,0.82586,0.8317,0.8941,0.86887,0.73065,0.82809,0.76242
2253,N,False,0.28307,0.35843,0.30632,0.3716,0.42088,0.42684,0.36588,0.3674,0.48969,0.44546
2254,N,False,0.072919,0.17741,0.39534,0.63184,0.23046,0.6003,0.20574,0.65499,0.23935,0.17513
2255,N,False,0.24729,0.19769,0.25316,0.25507,0.20136,0.24343,0.23699,0.2853,0.26977,0.2445
2256,N,False,0.94074,0.63271,1.2988,1.4695,0.87202,1.1342,0.86964,0.98995,1.0974,0.76701
2257,N,False,0.24104,0.35273,0.39277,0.43864,0.39934,0.30748,0.34504,0.28491,0.35203,0.39702
2258,N,False,1.2,1.2058,0.96909,1.576,1.1344,1.2399,1.0795,1.1329,0.98762,0.79604
2259,N,False,-0.44416,-0.091117,0.28277,-0.098445,-0.090825,-0.018491,-0.40701,-0.0084293,-0.046912,0.18171
2260,N,False,-0.041068,-0.025743,-0.08682,-0.017756,-0.032062,0.068507,0.015441,-0.0097761,-0.040932,-0.014322
2261,N,False,0.51127,0.10971,0.0067999,0.29783,0.24946,0.4097,0.27741,0.57815,0.52331,0.44519
2262,N,False,-0.088531,-0.018132,-0.24723,0.28784,0.044516,0.51872,0.13136,0.10042,0.10219,0.36905
2263,N,False,-0.1563,-0.13236,-0.16416,-0.13268,-0.16398,0.011065,-0.23301,0.05636,0.15068,0.024378
2264,N,False,-0.083,-0.47525,-0.055351,0.74994,0.57574,-0.21853,-0.30327,-0.35856,-0.0055478,0.15257
2265,N,False,0.098805,-0.091789,0.05342,0.1689,0.13869,0.52426,0.84686,0.70717,0.72824,0.73032
2266,N,False,-0.026794,0.010832,-0.62661,-0.42284,0.20771,-0.033111,-0.57144,0.7409,0.84115,0.37084
2267,N,False,-0.31416,-0.28543,-0.37741,-0.39545,-0.049388,-0.063776,-0.093989,-0.13036,-0.15707,-0.11485
2268,N,False,-0.13595,-0.19746,-0.16188,-0.12454,-0.15198,-0.095991,-0.047739,-0.079458,-0.11119,-0.072815
2269,N,False,0.55021,0.54599,1.2422,0.36229,0.70111,0.50386,0.52411,1.0634,1.3252,0.24307
2270,N,False,0.86514,0.68415,1.5169,-2.3974,1.1434,1.9866,1.6347,1.7352,1.4093,1.1827
2271,N,False,1.3286,1.6738,0.65001,1.4075,0.87176,1.1227,1.6935,1.0867,1.8517,1.1258
2272,N,False,0.44112,0.4378,0.5549,0.78222,0.68205,0.50409,0.46125,0.11396,-0.38319,-0.27803
2273,N,False,0.87906,1.1039,1.053,1.1862,1.1091,0.91928,0.95598,1.0147,0.61727,0.35414
2274,N,False,0.86596,0.68128,0.86956,1.0381,1.1058,0.99181,1.411,1.0384,1.0524,1.1337
2275,N,False,0.84992,1.0813,1.5141,1.1833,1.0864,1.1157,1.085,0.83811,1.415,0.79922
2276,N,False,0.43484,0.66878,0.28596,0.42464,0.76931,0.4007,0.66195,0.15691,0.35199,1.0087
2277,N,False,0.2373,0.21358,0.23416,0.26394,0.18743,0.21337,0.090884,0.10262,0.10656,0.063338
2278,N,False,0.2373,0.21358,0.23416,0.26394,0.18743,0.21337,0.090884,0.10262,0.10656,0.063338
2279,N,False,0.2373,0.21358,0.23416,0.26394,0.18743,0.21337,0.090884,0.10262,0.10656,0.063338
2280,N,False,0.71,0.75375,0.64304,0.57481,0.59607,0.43361,0.35967,0.51562,0.52922,0.45759
2281,N,False,0.40804,0.41617,0.5214,0.55866,0.56193,0.74439,0.57714,0.73711,0.3802,0.64829
2282,N,False,-0.027135,-0.031626,-0.042967,0.029582,-0.051525,0.035389,-0.037127,0.023326,0.021772,0.028371
2283,N,False,0.21847,0.14085,0.19536,0.30317,0.12219,0.21684,0.30652,0.33819,0.33571,0.1719
2284,N,False,-0.19571,-0.096567,-0.19231,-0.35456,-0.25652,-0.37044,-0.39757,-0.4948,-0.28803,-0.25464
2285,N,False,-0.073122,0.0069444,-0.092176,-0.046815,-0.03331,-0.077015,-0.040946,-0.10542,-0.12973,-0.08824
2286,N,False,0.48406,0.37559,0.091591,0.43614,0.30091,0.62444,0.41868,0.08585,0.25709,0.33907
2287,N,False,0.35552,0.38275,0.15975,0.41096,0.15388,-0.16052,0.16333,0.10667,0.14642,0.066145
2288,N,False,0.33147,0.36716,0.49625,0.42836,0.47662,0.46877,0.68972,0.4911,0.83501,0.40104
2289,N,False,0.044749,-0.040228,-0.15778,0.30703,-0.0083501,-0.030952,-0.0026149,-0.073874,0.013865,0.08217
2290,N,False,-0.062809,-0.03062,-0.090172,-0.078469,-0.22255,-0.13583,0.067645,-0.16859,-0.066368,-0.20175
2291,N,False,-0.056368,-0.031272,0.031689,0.043205,-0.1201,-0.13088,-0.25881,-0.22525,-0.25663,-0.25908
2292,N,False,0.40118,0.21753,0.13711,0.31824,0.36427,0.73599,0.69391,0.82536,0.77333,0.88998
2293,N,False,-0.29312,-0.60572,-0.62203,-0.68849,-0.90249,-0.72692,-0.71177,-0.64539,-0.63445,-0.64328
2294,N,False,0.054868,0.29994,0.20003,0.16117,-0.027536,0.067389,0.36991,0.052569,0.20428,0.32758
2295,N,False,1.2052,1.4112,1.1856,0.28213,0.068953,0.33777,0.62097,0.48684,0.74664,0.7289
2296,N,False,0.10821,0.026908,0.063038,0.10679,0.023952,0.077218,0.076062,0.028548,0.057914,0.041005
2297,N,False,0.45169,0.45357,0.6267,0.82935,0.37138,0.48001,0.58465,0.69069,0.99719,0.96977
2298,N,False,1.4679,1.8742,1.9741,1.3154,1.1299,0.87292,0.82661,1.2014,0.37371,0.74376
2299,N,False,1.1621,0.21805,0.97859,1.0864,0.54697,0.96168,0.50093,0.60757,0.10111,-0.062389
2300,N,False,0.52792,0.48742,0.48937,0.30624,0.29149,0.49217,0.35535,0.35904,0.39819,0.43363
2301,N,False,0.38718,0.15066,0.4381,0.21186,-0.40473,-0.34253,0.32484,0.27191,-0.16893,0.020664
2302,N,False,-0.023556,0.3743,0.11093,0.068193,0.065021,-0.039804,-0.079565,0.08997,-0.11366,0.013304
2303,N,False,0.38999,0.67271,0.77482,0.90216,0.83518,0.49147,0.79515,1.2463,1.2887,0.87842
2304,N,False,0.40418,0.118,-0.073625,0.30953,0.45159,0.16838,0.24371,0.097724,0.33983,0.24267
2305,N,False,0.61175,0.65257,0.70525,0.42595,0.74118,0.70109,0.85807,0.83575,0.68795,0.66943
2306,N,False,-0.4185,-0.025025,-0.14334,0.036594,-0.12897,-0.038841,-0.028355,-0.028522,-0.2596,-0.34115
2307,N,False,1.0742,0.50276,0.83136,0.20905,0.98989,1.3596,0.78153,0.87695,0.99004,0.96225
2308,N,False,0.48837,0.45146,0.57655,0.28352,0.71653,0.8764,0.53135,0.67555,-0.15258,0.10277
2309,N,False,0.24754,0.23616,0.18197,0.1556,0.33114,0.16558,0.19647,0.28187,0.22839,0.15203
2310,N,False,2.6414,2.507,1.5932,2.2596,2.7644,1.9176,2.685,1.597,1.8406,2.0943
2311,N,False,0.74929,1.4267,0.81806,1.0909,1.222,1.2284,1.2207,1.3588,1.2333,0.9748
2312,N,False,-0.11763,-0.049495,-0.12615,-0.24242,-0.0080669,-0.040741,0.044825,0.07292,-0.049044,0.043283
2313,N,False,-0.74476,-1.0441,-1.1468,-0.94079,-1.1805,-1.5775,-1.0384,-1.105,-0.75555,-1.8023
2314,N,False,0.43744,0.53719,0.051401,0.59035,1.64,0.80016,0.6106,1.5743,1.7495,1.4508
2315,N,False,0.24282,0.15456,0.25377,0.18543,-0.11019,-0.22648,0.051451,-0.17968,0.26088,-0.24224
2316,N,False,0.13008,1.1981,0.12915,-0.43651,0.61804,0.68411,-0.17381,-0.92035,-0.54145,0.19685
