,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10
1439,B,False,2410.0,2651.9,2945.8,3064.2,3171.1,3090.7,3085.1,3150.3,3223.4,3309.5
1440,B,False,6983.6,6883.0,7053.4,7123.9,6903.8,6763.4,6742.7,6800.6,6915.7,6739.0
1441,B,False,3216.0,3194.6,3190.5,3198.7,3198.0,3196.6,3235.3,3141.4,3065.8,3024.7
1442,B,False,9204.1,9083.9,9170.8,9155.2,9052.9,9074.8,9075.0,9032.3,8956.6,9060.7
1443,B,False,2728.4,2741.3,2683.3,2609.0,2672.9,2622.9,2588.3,2585.6,2518.0,2491.5
1444,B,False,3183.8,3064.8,3113.8,3053.8,3000.9,2892.1,2883.1,2948.9,2902.6,2826.2
1445,B,True,10924.0,10979.0,10838.0,10922.0,10872.0,10619.0,10461.0,9937.0,9997.3,10088.0
1446,B,False,9611.4,9730.1,9900.0,9696.4,9521.0,9488.0,9357.4,8957.1,8917.6,8730.2
1447,B,False,2422.9,2128.7,2267.2,1588.4,1450.1,1547.5,1524.1,1609.2,1506.3,1504.1
1448,B,True,1760.8,1753.3,1723.5,1689.1,1664.5,1605.6,1702.2,1583.9,1658.9,1704.3
1449,B,False,4335.0,4515.6,4655.3,4702.4,4975.1,4939.1,4855.3,4991.6,4994.7,4988.7
1450,B,False,2118.5,2077.1,1988.2,1928.7,1853.5,1806.7,1799.9,1800.7,1809.9,1797.3
1451,B,False,5222.7,5453.8,5395.0,5380.0,5427.2,4949.3,7466.6,5137.6,4876.9,4682.5
1452,B,True,2071.1,2010.5,1987.9,1974.7,2003.2,1992.9,1990.3,1981.1,2095.7,2095.5
1453,B,False,1863.9,1937.1,1814.7,1706.8,1730.0,1665.7,1620.4,1633.2,1663.1,1586.6
1454,B,False,9083.6,8882.6,8847.6,8919.7,9028.5,9155.1,9781.1,10144.0,10472.0,10553.0
1455,B,False,6569.3,6582.2,6409.9,6389.7,6390.0,6585.7,6553.0,6654.2,6729.7,6942.4
1456,B,False,6026.6,5987.6,5902.7,5862.2,5833.7,5814.3,5738.2,5745.3,5702.4,5636.7
1457,B,False,17221.0,16979.0,16897.0,16708.0,16337.0,16439.0,16085.0,16057.0,15874.0,15751.0
1458,B,False,1581.1,1599.4,1577.9,1623.1,1612.5,1607.1,1598.4,1609.4,1625.6,1636.2
1459,B,True,2531.5,2526.9,2511.9,2474.5,2426.3,2373.9,2451.0,2459.8,2512.1,2597.7
1460,B,False,7570.6,7667.6,7593.9,7464.1,7360.4,7260.0,7352.1,7106.6,6936.6,6892.8
1461,B,False,6748.2,6902.5,6981.6,7120.9,7137.2,7161.9,7260.1,7468.6,7453.5,7478.5
1462,B,False,1665.9,1772.3,1716.6,1806.5,1857.9,1920.7,2038.2,2132.8,2055.1,2097.7
1463,B,False,15381.0,15027.0,14970.0,14815.0,14775.0,14739.0,14741.0,14706.0,14709.0,14708.0
1464,B,False,2009.0,2031.1,2043.0,2098.5,2039.6,2105.1,2051.5,2080.4,1960.6,1892.1
1465,B,False,4742.8,4503.1,4659.9,3532.7,3735.1,3550.4,3560.8,3711.6,3813.0,3454.6
1466,B,True,2151.5,2202.6,2240.1,2239.0,2287.6,2362.3,2371.7,2494.6,2467.3,2571.0
1467,B,False,15134.0,15075.0,15130.0,15199.0,15120.0,15580.0,15643.0,15757.0,15995.0,16288.0
1468,B,False,1886.7,1897.3,1969.8,1956.6,1986.3,2069.6,2058.3,2061.9,2080.1,2018.7
1469,B,False,5777.1,5856.1,5890.0,5723.4,5836.9,5860.3,5988.0,6047.8,6111.7,6039.7
1470,B,False,5519.3,5888.7,6043.8,5839.4,5588.8,5147.6,5379.3,5234.5,5053.9,4952.7
1471,B,False,3067.3,3051.8,2979.4,2927.6,3005.9,2871.2,2805.9,2767.2,2770.6,2804.7
1472,B,False,5488.8,5714.7,5677.3,5617.4,5556.8,5687.9,5837.2,5847.2,6029.7,5817.7
1473,B,False,4657.9,4496.0,4480.3,4371.6,4310.8,4321.8,4351.7,4381.2,4366.1,4370.3
1474,B,False,3148.4,3200.4,3306.6,3402.3,3545.1,3621.8,3649.7,3636.4,3696.5,3672.1
1475,B,True,18344.0,18669.0,18660.0,18739.0,18412.0,18745.0,18669.0,18739.0,18628.0,18514.0
1476,B,False,5356.3,5276.5,5240.6,5240.2,5102.5,5023.0,4781.3,4747.8,4718.2,4636.1
1477,B,False,1656.5,1653.9,1648.1,1671.1,1683.3,1753.9,1768.2,1812.8,1802.6,1874.2
1478,B,False,20397.0,20287.0,20328.0,20434.0,20662.0,20675.0,20456.0,20235.0,20372.0,20080.0
1479,B,False,11330.0,11305.0,11443.0,11675.0,11724.0,11890.0,12056.0,12026.0,12265.0,12334.0
1480,B,False,2024.3,2045.2,2005.2,2093.2,2097.9,2127.5,2101.9,2091.6,2104.7,2127.5
1481,B,True,2589.5,2507.2,2550.8,2550.7,3009.8,2664.4,3038.4,2668.8,2783.8,2747.0
1482,B,False,3246.9,3307.1,3237.8,3190.8,3175.6,3235.8,3283.0,3281.4,3258.7,3363.1
1483,B,False,3101.2,3165.7,3210.8,3252.1,3310.4,3372.6,3365.6,3369.3,3208.1,3242.4
1484,B,False,3646.7,3665.5,3810.9,3748.4,3846.5,3645.7,3755.9,3706.5,3504.1,3554.2
1485,B,False,2782.8,2772.8,2819.8,2811.0,2828.2,2702.7,2808.1,2777.6,2764.3,2746.6
1486,B,False,5624.8,5863.9,6325.5,6249.4,6128.4,6206.0,5984.7,6118.7,5924.6,5964.5
1487,B,False,0.0,916.27,652.26,1407.1,898.03,963.4,1549.7,1814.1,3210.0,5314.3
1488,B,False,2100.8,2001.6,2137.5,2007.8,2019.7,1921.8,1922.8,1979.9,2103.6,2050.5
1489,B,False,8007.6,7967.7,7951.0,7902.9,7643.4,7407.8,7537.1,7271.2,6997.5,6733.0
1490,B,False,2402.5,2234.6,2325.2,2319.2,2201.8,2090.4,2190.5,2185.6,2200.4,2298.7
1491,B,False,10156.0,10191.0,10196.0,10048.0,10286.0,10522.0,10344.0,10298.0,10630.0,10738.0
1492,B,False,2970.7,2954.3,2952.1,2972.9,3015.4,3050.4,3053.5,3049.4,3061.7,3098.2
1493,B,False,5491.9,5428.5,5447.6,5416.4,5407.5,5285.7,5178.3,5207.3,5162.0,5164.0
1494,B,False,5327.7,5362.3,5281.5,5311.3,5259.7,5315.5,5442.8,5394.0,5199.5,5093.9
1495,B,False,4894.2,4874.4,4679.6,4924.5,5115.1,4888.9,5265.0,5110.4,5165.7,5081.1
1496,B,False,6166.1,5995.5,6003.4,6148.3,5968.4,5862.0,5954.3,5959.1,5853.4,5785.4
1497,B,False,5800.9,5775.4,5726.1,5654.6,5639.1,5510.2,5516.6,5582.6,5519.1,5572.2
1498,B,False,6074.0,6123.5,6283.9,6365.3,6506.4,6544.9,6814.1,6754.1,7001.9,7024.2
1499,B,True,1246.8,1294.3,1330.7,1352.3,1332.5,1354.0,1367.3,1365.8,1364.9,1413.8
1500,B,False,8800.4,8631.6,8584.5,8610.8,8603.6,8676.2,8653.2,8825.3,8913.6,9131.2
1501,B,False,1603.7,1691.2,1801.4,1752.0,1796.8,2056.5,2053.9,2198.7,2077.0,2100.3
1502,B,False,4663.3,4641.1,4544.8,4507.8,4430.2,4353.9,4404.9,4306.9,4433.5,4371.4
1503,B,False,3146.5,3122.0,3070.5,3017.0,2960.9,2961.4,2910.8,2874.8,2824.9,2817.8
1504,B,False,10748.0,10809.0,10634.0,10330.0,10262.0,10040.0,9895.4,9753.1,9491.6,9490.3
1505,B,False,3177.5,3188.6,3172.7,3195.9,3187.8,3223.0,3216.0,3194.6,3190.5,3198.7
1506,B,False,5884.3,5888.9,5809.9,5816.9,5763.1,5749.0,5647.6,5570.3,5536.0,5565.5
1507,B,False,1552.7,1652.1,1599.5,1622.2,1646.6,1633.4,1608.1,1587.4,1570.7,1539.3
1508,B,False,3212.9,3126.6,3134.8,3127.1,3180.2,3198.5,3208.6,3205.6,3119.0,3143.1
1509,B,False,9107.1,9075.9,9061.1,9201.3,9321.9,9396.2,9420.2,9678.7,9740.7,9750.2
1510,B,False,10102.0,10057.0,10209.0,10080.0,9999.9,10103.0,9991.3,9985.0,9764.7,9572.4
1511,B,False,4067.7,4442.7,4545.7,3903.5,3903.8,3912.2,3829.6,3927.7,4471.7,3919.6
1512,B,False,2507.3,2437.3,2401.1,2443.3,2470.8,2550.1,2533.8,2558.3,2572.6,2622.7
1513,B,False,4507.5,4485.4,4890.0,4790.2,5021.5,4573.0,4518.5,4562.7,4713.1,4754.4
1514,B,False,1384.7,1401.6,1416.0,1482.1,1477.0,1503.3,1528.4,1520.7,1569.4,1554.5
1515,B,False,1753.1,1732.4,1691.0,1671.9,1671.7,1662.8,1693.6,1673.4,1637.6,1657.2
1516,B,False,2804.8,2862.2,2961.8,2998.6,2965.3,2990.5,3137.6,3134.0,3283.9,3234.6
1517,B,False,2258.1,2328.8,2344.7,2313.0,2447.2,2471.0,2486.7,2476.0,2377.2,2327.9
1518,B,False,6280.6,6344.9,6350.6,6231.0,6148.7,6163.1,6027.7,5999.8,5912.2,5844.0
1519,B,False,4265.5,4328.0,4330.0,4374.9,4398.2,4409.4,4402.7,4399.2,4441.6,4375.8
1520,B,False,2952.6,3130.4,3024.3,3130.4,3213.2,3316.5,3319.7,3386.6,3658.4,4033.9
1521,B,False,1394.2,1390.3,1364.0,1393.2,1398.8,1415.0,1417.1,1444.8,1484.6,1455.7
1522,B,False,4685.8,4616.6,4585.3,4509.1,4536.4,4471.3,4508.1,4413.3,4400.6,4335.7
1523,B,False,4802.0,4857.7,4771.3,4747.9,4831.1,4824.6,4979.7,4850.7,4870.6,5034.9
1524,B,False,4388.6,4460.6,4471.2,4506.8,4430.6,4550.8,4686.8,4796.1,4706.4,4653.3
1525,B,False,7644.5,7753.7,7621.7,7590.7,7734.7,7683.7,7610.5,7555.7,7472.5,7198.3
1526,B,False,11290.0,11583.0,11713.0,11740.0,11919.0,11795.0,11771.0,11764.0,11951.0,11950.0
1527,B,False,2039.8,2105.2,2156.9,2214.9,2155.5,2164.6,2179.9,2222.2,2238.2,2197.1
1528,B,False,7801.3,7826.8,7778.0,7009.6,7138.2,7546.2,7559.7,7711.5,7943.7,8149.7
1529,B,False,3362.1,3360.8,3441.6,3495.1,3528.0,3568.0,3523.7,3538.0,3465.7,3469.9
1530,B,False,3205.6,3178.4,3032.7,3099.3,3174.0,3090.2,3221.9,3211.6,3295.0,3282.4
1531,B,False,8880.5,8858.9,9081.3,9297.6,9495.5,9816.6,9944.8,9955.0,9910.6,9728.6
1532,B,False,1899.2,1901.8,1854.0,1866.9,1798.7,1842.0,1832.1,1819.7,1917.6,1886.0
1533,B,False,3457.8,3419.8,3325.9,3166.4,3130.9,3189.7,3164.3,3120.9,3058.8,3020.8
1534,B,False,3729.0,3812.0,4022.1,3997.4,3998.8,4117.9,4217.3,4178.7,4093.1,4030.5
1535,B,False,1999.7,1977.3,1927.2,1887.4,1854.7,1810.9,1803.5,1780.6,1778.2,1781.7
1536,B,False,16376.0,16365.0,15780.0,15808.0,15690.0,15422.0,15284.0,15422.0,15026.0,14956.0
1537,B,False,2403.1,2486.7,2784.0,2095.8,2363.2,2195.0,2227.8,2465.5,2300.0,2891.5
1538,B,False,3638.3,3596.0,3660.9,3585.9,3632.6,4043.6,3942.2,4106.3,3977.8,4129.5
1539,B,False,8192.7,8112.8,8110.8,8159.1,8277.1,8284.3,8113.0,8126.7,8037.0,8188.9
1540,B,False,9537.1,9841.1,9909.6,9699.4,9946.4,9661.3,10016.0,10055.0,9744.0,9555.7
1541,B,False,5522.0,5472.7,5440.1,5455.4,5523.0,5605.3,5697.4,5703.3,5777.1,5856.1
1542,B,False,2750.2,2575.9,2554.6,2529.4,2538.5,2451.2,2503.6,2464.7,2396.0,2475.9
1543,B,False,5988.0,5906.6,5741.2,5686.0,5771.1,5979.3,5942.3,5680.3,5605.4,5780.4
1544,B,False,1781.7,1731.8,1741.0,1707.1,1739.4,1670.5,1629.3,1645.2,1630.5,1596.8
1545,B,False,3092.3,3135.1,3185.8,3341.6,3271.7,3400.4,3445.8,3583.4,3343.0,3423.4
1546,B,True,8325.2,8279.4,8510.3,8500.0,8586.0,8661.7,8604.2,8755.7,8795.6,8864.1
1547,B,False,7814.0,7870.6,7882.2,8014.7,7917.7,7897.9,7662.4,7609.3,7642.9,7486.6
1548,B,False,4035.1,4172.7,4139.7,4113.9,4070.7,3983.5,3990.6,4142.0,4036.8,4056.2
1549,B,False,5502.6,5423.8,5364.5,5400.1,5484.5,5535.8,5591.6,5518.5,5483.3,5565.2
1550,B,False,6593.6,6755.8,6831.5,6901.1,7011.9,7220.8,7308.6,7261.9,7326.5,7493.9
1551,B,False,1394.7,1435.6,1392.4,1403.4,1412.5,1420.5,1394.0,1360.9,1397.6,1436.8
1552,B,False,4307.6,4472.8,4352.7,4436.8,4442.5,4428.3,4497.8,4469.9,4549.6,4589.0
1553,B,False,18669.0,18739.0,18628.0,18514.0,18389.0,18783.0,18780.0,19016.0,18529.0,18524.0
1554,B,False,3495.1,3508.6,3518.2,3587.3,3474.6,3546.8,3461.8,3376.2,3327.0,3262.4
1555,B,False,1531.2,1501.1,1524.2,1511.5,1505.4,1514.6,1492.2,1492.9,1509.5,1503.2
1556,B,True,5674.4,5699.5,5751.0,5706.4,5843.9,5973.1,5867.3,5870.3,5974.6,6067.4
1557,B,False,4231.8,4204.6,4114.9,3999.4,3905.3,3966.1,4005.2,3974.2,3957.7,3934.9
1558,B,False,5311.3,5259.7,5315.5,5442.8,5394.0,5199.5,5093.9,5181.9,5228.2,5268.7
1559,B,False,3902.5,3783.6,3816.0,3678.7,3741.4,3770.0,3957.1,3976.7,3750.1,3757.6
1560,B,False,8129.7,8111.9,8157.6,8172.9,8316.7,8395.2,8625.2,8894.6,9074.6,9320.3
1561,B,False,5291.5,5324.1,5630.6,5386.2,5704.9,5099.5,5477.2,4959.3,4692.8,4548.2
1562,B,False,8990.3,8961.0,9058.9,9043.9,9029.7,9119.9,9084.1,9134.6,9184.6,9349.5
1563,B,False,3109.7,3271.3,3271.3,3166.0,3357.3,3299.8,3345.0,3478.9,3599.4,3546.1
1564,B,True,1954.0,1874.4,1924.4,1908.9,1952.9,1871.3,1909.1,1899.8,1840.0,1860.8
1565,B,False,10507.0,10283.0,9922.9,9582.5,9278.1,9252.2,9076.9,9153.8,8972.0,8806.0
1566,B,False,20654.0,20728.0,21084.0,21391.0,21269.0,21509.0,21568.0,21482.0,21779.0,21515.0
1567,B,False,1942.8,1934.5,1947.9,1976.3,1964.6,2016.0,2026.2,2054.9,2106.6,2123.9
1568,B,False,1485.6,1437.8,1425.2,1408.7,1390.1,1327.7,1292.7,1292.1,1280.7,1257.2
1569,B,False,2764.3,2674.9,2604.4,2596.6,2609.0,2644.8,2571.6,2564.1,2568.5,2569.3
1570,B,False,4904.2,5142.9,4948.7,4947.9,5037.1,4993.3,5102.5,4915.2,4816.3,4771.1
1571,B,False,1641.3,1581.2,1583.5,1554.2,1581.6,1596.3,1575.6,1522.1,1552.5,1526.0
1572,B,False,6839.3,6806.6,6799.3,6851.8,6946.6,7073.9,7266.3,7295.9,7182.7,7058.8
1573,B,True,1859.3,1775.3,1796.1,1765.7,1752.6,1722.2,1671.6,1739.5,1698.9,1723.9
1574,B,True,1526.7,1453.1,1427.8,1467.1,1427.8,1386.6,1432.5,1490.6,1548.6,1491.9
1575,B,False,1822.3,1758.4,1721.3,1718.1,1700.7,1679.8,1683.9,1694.6,1711.0,1730.7
1576,B,False,3767.9,4958.6,4460.5,4280.7,4459.2,4414.4,4183.1,4173.1,4066.3,4082.3
1577,B,False,3351.9,3292.6,3118.0,3253.5,2904.1,2927.0,3028.0,2883.7,2872.0,2733.1
1578,B,False,7864.5,7896.2,7974.7,8108.0,8124.3,8143.1,8276.2,8384.2,8750.8,8718.2
1579,B,False,2305.5,2372.7,2469.4,2570.5,2552.3,2591.1,2627.6,2563.8,2536.1,2623.1
1580,B,False,4665.5,4633.0,4645.1,4597.3,4547.3,4584.4,4558.3,4465.6,4593.4,4506.4
1581,B,False,8597.7,8476.2,8548.0,8654.6,8346.1,8415.8,8482.9,8401.7,8367.6,8378.9
1582,B,False,2360.9,2350.6,2311.7,2292.0,2277.0,2295.0,2278.0,2266.7,2265.1,2273.7
1583,B,False,1704.5,1787.3,1753.6,1653.3,1636.0,1655.3,1611.9,1567.9,1611.3,1508.7
1584,B,False,3313.2,3364.2,3436.6,3361.3,3433.3,3515.2,3477.0,3608.7,3599.1,3550.4
1585,B,False,3929.8,3962.2,4026.9,3924.5,4037.9,4148.3,4246.9,4276.8,4393.2,4532.4
1586,B,False,10069.0,9949.4,9956.4,9802.7,9753.7,9793.2,9870.6,10037.0,10071.0,10125.0
1587,B,False,6356.8,6498.7,6459.1,6708.4,6850.3,6877.9,6907.4,6909.2,7122.3,7060.4
1588,B,True,1501.0,1542.2,1520.7,1504.6,1471.2,1456.0,1467.6,1444.5,1451.6,1439.6
1589,B,False,8782.3,8832.4,8835.0,8832.2,8815.3,8743.8,8928.3,8968.9,8843.7,9038.4
1590,B,False,6166.6,6244.9,6360.5,6328.3,5980.0,5911.4,5938.6,5944.3,5680.1,5443.3
1591,B,False,4676.4,4689.6,5107.5,4902.6,4982.3,5121.8,5279.2,5175.6,4996.5,5073.2
1592,B,False,10090.0,10218.0,10217.0,10303.0,10174.0,9993.9,10202.0,10163.0,10335.0,10235.0
1593,B,True,2356.4,2296.2,2383.3,2499.4,2518.9,2534.3,2591.3,2590.2,2528.2,2566.4
1594,B,False,7018.3,6944.7,6773.3,6854.3,6847.7,6875.3,6793.9,6878.1,6841.6,6840.9
1595,B,False,2133.5,2139.6,2125.9,2110.0,2208.8,2232.6,2263.8,2296.2,2393.3,2423.1
1596,B,False,3227.2,3658.2,3456.9,3478.5,3432.5,3288.9,3205.8,3489.8,3542.1,3315.5
1597,B,False,16365.0,15780.0,15808.0,15690.0,15422.0,15284.0,15422.0,15026.0,14956.0,14604.0
1598,B,False,2126.7,2147.2,2130.1,2148.5,2160.4,2206.9,2223.0,2300.6,2356.4,2296.2
1599,B,False,2643.7,2942.8,2852.4,2927.7,3064.2,2870.8,2954.6,3037.9,3048.6,2958.0
1600,B,False,8905.3,8806.0,8900.3,8921.1,9034.3,9216.1,9249.0,9222.1,9294.9,9326.9
1601,B,False,1969.3,2008.2,2026.6,2057.5,2040.8,2062.3,2027.6,2037.7,1979.9,1964.3
1602,B,False,2872.1,2911.3,2999.7,3074.7,3128.1,3126.0,3140.1,3164.2,3123.5,3100.4
1603,B,False,1177.5,1231.1,1196.4,1177.1,1194.9,1193.2,1207.1,1236.2,1204.6,1226.4
1604,B,False,3600.4,3663.9,3749.5,3697.7,3878.3,3886.4,4204.5,4224.1,4125.6,4037.3
1605,B,False,7664.2,7578.8,7707.9,7612.7,7515.5,7350.3,7156.8,7022.2,6946.1,6863.8
1606,B,False,3153.3,2886.5,2962.6,3050.8,2766.0,2759.0,2606.6,2490.7,2704.8,2496.6
1607,B,False,14706.0,14709.0,14708.0,14895.0,15007.0,15167.0,15270.0,15481.0,15588.0,15816.0
1608,B,False,2308.4,2361.2,2376.0,2434.0,2377.4,2425.3,2457.0,2408.3,2377.9,2356.2
1609,B,False,10811.0,11067.0,11291.0,11631.0,12036.0,12130.0,12348.0,12624.0,12737.0,12805.0
1610,B,False,5389.1,5911.2,5948.0,6148.0,6821.4,7065.8,7161.0,7237.5,7832.1,8092.4
1611,B,False,2628.1,2552.2,2644.2,2495.3,2519.5,2430.7,2529.7,2563.2,2524.1,2395.4
1612,B,False,9802.6,9654.0,9656.4,9683.4,9762.4,9629.0,9596.5,9732.3,9657.1,9639.1
1613,B,False,2700.0,2629.5,2685.6,2709.1,2665.8,2714.6,2736.9,2737.6,2784.8,2737.6
1614,B,False,2106.6,2058.7,1971.7,1950.8,2036.9,2025.3,1884.9,1961.8,2029.5,1968.4
1615,B,True,2880.4,2221.4,2038.4,2472.0,2121.1,2441.8,1928.1,2325.5,2143.5,1852.4
1616,B,False,4903.1,4814.0,4806.0,4770.3,4921.1,4859.4,4565.7,4666.0,4623.9,4815.7
1617,B,False,12527.0,12667.0,12774.0,12742.0,12853.0,12825.0,12960.0,12895.0,12898.0,12917.0
1618,B,False,5583.6,5538.7,5508.7,5464.9,5366.9,5293.3,5222.6,5229.2,5245.9,5167.8
1619,B,False,2816.4,2867.8,2888.1,2876.8,2958.2,2975.3,3009.8,2945.3,2991.4,3017.5
1620,B,False,4810.0,4913.4,4859.0,4814.4,4797.8,4782.0,4733.4,4720.2,4619.0,4558.9
1621,B,False,2212.1,2219.3,2276.0,2307.3,2311.2,2421.8,2403.5,2401.3,2545.3,2711.2
1622,B,False,4219.6,4411.4,4505.5,4934.6,4895.1,4676.2,4852.7,4747.2,4704.7,4686.8
1623,B,False,3531.9,3511.0,3346.6,3262.6,3505.0,3385.2,3249.1,2981.2,3071.7,3069.4
1624,B,False,6168.8,6173.3,6129.2,6085.2,6011.9,5762.6,5823.8,5760.3,5774.6,5616.0
1625,B,False,3162.9,3155.1,3170.9,3197.4,3068.1,3081.8,3319.4,3256.2,3356.7,3205.2
1626,B,False,21084.0,21391.0,21269.0,21509.0,21568.0,21482.0,21779.0,21515.0,21649.0,21761.0
1627,B,False,1346.7,1337.2,1375.6,1340.6,1348.4,1357.0,1389.1,1345.5,1372.2,1344.8
1628,B,False,3646.0,3687.3,3783.9,3832.7,3985.2,3997.6,4089.4,4195.7,4263.1,4226.1
1629,B,False,1510.3,1500.0,1402.1,1393.4,1470.4,1407.6,1380.8,1417.0,1409.6,1435.2
1630,B,False,10209.0,10080.0,9999.9,10103.0,9991.3,9985.0,9764.7,9572.4,9338.1,9200.0
1631,B,True,2709.3,2817.3,2824.3,2903.9,2968.5,2998.8,2939.3,2933.5,2933.0,2993.9
1632,B,True,4399.3,4241.0,4268.9,4281.0,4351.9,4380.0,4466.5,4524.2,4570.0,4712.3
1633,B,False,9655.9,9688.5,9783.1,9984.5,10093.0,10229.0,10538.0,10636.0,10722.0,10695.0
1634,B,False,8441.1,8460.9,8457.8,8478.9,8666.4,8645.3,8880.5,8858.9,9081.3,9297.6
1635,B,False,6113.6,5990.2,5932.8,5906.1,5883.3,5962.7,6062.4,5913.7,5822.4,5947.1
1636,B,False,4056.8,4019.7,4040.2,4074.1,4022.4,4052.4,4027.1,4007.1,3963.8,3936.2
1637,B,False,7043.0,7086.1,7212.1,7134.5,7407.7,7673.3,7889.7,7780.6,7714.7,7867.4
1638,B,False,4545.6,4427.3,4747.9,4907.7,4250.5,4952.9,5184.0,5203.7,4066.1,5130.6
1639,B,True,1854.6,1912.6,1904.1,1953.0,1989.9,2000.3,2009.5,1977.4,1982.9,1952.7
1640,B,False,7673.1,7758.6,7606.1,7544.4,7426.9,7279.9,7242.3,7100.5,7163.5,6967.2
1641,B,False,3023.9,2984.9,2970.7,2954.3,2952.1,2972.9,3015.4,3050.4,3053.5,3049.4
1642,B,False,5401.9,5223.4,5176.9,5277.9,5636.0,5290.1,3964.0,4879.6,5069.4,5058.6
1643,B,False,1930.1,1927.2,1901.5,1850.8,1872.7,1831.4,1834.9,1851.2,1856.8,1844.4
1644,B,False,2596.7,2617.7,2644.6,2668.4,2683.3,2688.5,2698.4,2722.8,2717.4,2777.0
1645,B,False,7288.9,7263.9,7200.9,7196.6,7126.9,7138.7,6991.4,7030.8,7105.8,7086.5
1646,B,False,3460.9,3436.7,3508.6,3507.4,3529.0,3441.0,3471.8,3440.6,3458.5,3457.5
1647,B,False,1718.6,1705.9,1792.3,1772.8,1814.0,1855.4,1885.2,1874.3,1883.9,1860.3
1648,B,False,3734.9,2845.9,2912.9,2917.4,2843.8,2951.7,3295.5,3119.4,3089.3,3084.1
1649,B,False,10341.0,10646.0,10553.0,10835.0,10955.0,10993.0,10960.0,10507.0,10283.0,9922.9
1650,B,False,2284.3,2353.0,2265.3,2291.7,2290.8,2441.4,2521.6,2487.1,2469.3,2451.1
1651,B,False,1922.6,1889.5,1919.3,1956.4,1934.1,2007.2,2047.3,2070.3,2137.1,2153.2
1652,B,False,6863.8,6847.1,6763.2,6763.2,6752.7,6813.6,6759.4,6646.2,6725.9,6662.1
1653,B,False,2689.7,2721.6,2678.9,2632.7,2658.3,2636.7,2639.0,2634.7,2775.4,2829.4
1654,B,False,8785.2,8659.6,8812.2,8881.4,8845.3,9043.1,9350.9,9172.5,9543.6,9433.2
1655,B,False,10001.0,10164.0,9847.4,10063.0,9300.7,9594.0,9252.1,9030.0,9271.1,8897.2
1656,B,False,6470.0,6543.2,6602.2,6766.5,6951.8,7032.3,7102.1,7203.5,7506.0,7677.4
1657,B,True,3028.7,2953.4,3024.3,3022.3,2941.8,2910.5,2868.9,2847.9,2847.8,2821.6
1658,B,False,1679.7,1670.6,1746.2,1773.5,1780.6,1756.1,1764.4,1798.1,1819.8,1823.4
1659,B,False,4730.1,4723.4,4815.4,4872.5,4885.5,4892.9,4930.6,5031.1,5035.4,5098.3
1660,B,False,3150.4,3289.9,3411.0,3436.7,3491.1,3394.3,3387.6,3462.1,3508.8,3467.7
1661,B,False,5111.1,5216.4,5255.1,5253.3,5421.0,5384.5,5357.9,5394.7,5374.6,5364.2
1662,B,False,10577.0,10643.0,10230.0,10615.0,10887.0,11223.0,11377.0,11325.0,11853.0,12078.0
1663,B,False,2213.0,2215.0,2187.8,2114.9,2064.8,2045.5,1999.5,2041.5,2025.8,1989.0
1664,B,True,2920.9,2847.9,2775.6,2739.4,2737.1,2727.4,2742.6,2755.8,2566.6,2643.1
1665,B,False,4145.0,3869.5,3896.4,4264.0,4040.5,4024.6,4823.9,5213.8,5187.7,4367.1
1666,B,False,2660.5,2443.2,2702.4,2587.4,2560.3,2537.4,2601.6,2766.7,2842.0,2747.2
1667,B,False,4209.4,4042.0,3992.9,4174.3,4057.4,4145.2,4103.9,4141.7,4087.8,4005.2
1668,B,False,18631.0,18833.0,19068.0,19331.0,19308.0,19442.0,19328.0,19272.0,19294.0,19167.0
1669,B,False,2628.2,2643.4,2643.8,2635.2,2616.4,2570.4,2650.6,2555.8,2604.6,2600.6
1670,B,False,9226.8,9290.8,9306.7,9420.1,9396.6,9194.3,9176.4,9018.0,8879.9,8807.2
1671,B,False,1628.3,1609.0,1700.2,1697.9,1694.2,1669.2,1652.5,1671.9,1661.6,1612.5
1672,B,False,1809.3,1712.1,1687.4,1627.9,1641.5,1597.6,1610.9,1656.5,1676.4,1681.1
1673,B,False,9038.7,8967.3,8613.8,8128.1,7998.7,7843.2,7659.2,7619.0,7346.9,7251.2
1674,B,False,1744.6,1720.2,1763.5,1776.8,1756.3,1816.2,1792.4,1798.9,1776.2,1781.0
1675,B,False,3828.0,3494.3,2376.2,3316.6,2503.9,2349.2,3734.9,2845.9,2912.9,2917.4
1676,B,False,2777.8,2880.2,3016.6,3109.8,3301.5,3517.6,3693.3,3948.4,4188.1,4127.2
1677,B,False,3223.1,3080.2,3073.4,3076.4,3014.5,2986.4,3017.6,3006.1,2976.3,2966.4
1678,B,False,3305.6,3331.5,3342.6,3324.8,3314.6,3165.6,3151.5,3093.5,3089.4,3011.0
1679,B,False,5383.2,5361.1,5427.1,5534.4,5484.4,5482.5,5373.3,5364.6,5330.8,5186.2
1680,B,False,1585.9,1618.9,1671.7,1731.3,1823.3,1860.3,1927.1,1977.4,1989.7,1962.1
1681,B,False,2427.3,2366.1,2366.2,2384.9,2514.6,2453.1,2613.6,2740.3,2804.8,2805.5
