,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10
863,B,False,160.5,154.45,155.06,156.58,151.04,147.55,140.57,143.04,138.69,139.17
864,B,False,140.82,140.68,142.19,143.31,141.9,138.45,142.07,138.78,141.91,141.85
865,B,False,143.56,142.55,143.32,140.7,140.86,142.84,144.46,144.09,144.69,144.99
866,B,True,71.068,68.815,69.128,64.829,74.415,59.165,65.397,60.691,64.471,62.292
867,B,False,119.32,120.91,121.09,121.54,121.0,125.49,126.4,125.77,124.51,125.51
868,B,True,121.95,123.84,127.05,128.96,128.25,128.09,131.85,131.76,116.22,130.48
869,B,True,66.526,60.618,65.363,65.113,66.986,64.812,62.067,64.867,66.697,62.611
870,B,True,34.685,40.559,42.56,54.842,120.16,49.396,53.507,57.564,77.553,56.515
871,B,True,103.86,104.72,102.42,102.82,103.85,102.52,100.48,103.03,102.28,99.673
872,B,False,100.26,98.71,100.3,99.531,101.01,99.196,101.53,101.79,99.812,99.976
873,B,False,108.26,109.43,110.32,111.44,112.6,110.22,111.35,112.83,113.58,113.66
874,B,False,124.97,128.15,127.7,128.28,127.73,124.28,121.64,120.48,123.49,123.36
875,B,False,72.004,77.111,74.96,73.946,75.173,75.135,76.933,71.865,77.414,70.418
876,B,False,155.66,140.32,147.69,145.23,70.199,133.16,128.09,121.81,70.913,68.356
877,B,False,130.67,128.34,126.1,124.14,124.3,124.16,121.39,120.75,118.97,116.37
878,B,False,136.2,136.26,136.77,138.76,137.01,139.23,144.15,140.07,141.22,144.65
879,B,False,131.5,129.63,126.74,125.85,125.08,123.33,122.39,122.0,121.18,119.83
880,B,True,136.34,137.64,136.57,142.29,140.44,140.34,137.57,133.6,130.34,128.79
881,B,True,143.32,141.41,143.78,139.95,140.72,141.54,142.08,140.29,139.78,138.25
882,B,False,110.8,112.83,112.92,112.83,113.63,112.63,110.98,111.89,112.56,111.71
883,B,False,133.76,132.8,135.43,135.7,137.74,136.82,136.1,136.01,133.68,129.66
884,B,True,103.24,103.6,103.84,103.29,102.98,104.74,105.37,105.58,105.94,107.21
885,B,False,75.685,75.462,76.196,75.688,76.424,77.043,77.654,78.392,79.167,80.176
886,B,True,174.51,172.02,174.81,181.85,179.74,186.49,190.35,182.39,188.9,181.49
887,B,False,130.95,137.85,137.52,136.08,136.92,137.09,132.34,131.28,130.29,130.19
888,B,False,132.08,130.81,132.09,130.77,135.69,136.25,142.57,147.84,146.42,146.78
889,B,True,35.632,40.654,89.677,62.549,52.406,116.02,60.422,62.326,66.083,65.68
890,B,False,145.58,146.78,138.41,130.41,148.93,145.18,125.9,136.11,139.26,137.64
891,B,False,106.85,108.68,108.19,109.82,110.24,111.22,112.85,113.51,115.47,116.31
892,B,True,145.63,140.16,140.02,140.66,139.97,136.24,140.04,136.88,133.78,133.95
893,B,False,113.4,112.03,109.45,108.85,106.97,107.98,110.44,108.91,106.3,106.68
894,B,False,94.723,95.125,96.227,98.877,98.396,98.185,99.007,100.12,98.115,99.367
895,B,False,109.68,111.39,113.57,116.11,117.32,119.84,121.4,122.11,121.87,121.5
896,B,False,73.922,75.252,75.25,75.032,72.929,71.834,73.313,72.714,72.233,71.536
897,B,False,105.6,108.05,110.6,111.6,114.23,116.01,116.68,116.41,114.92,113.59
898,B,False,145.76,144.75,142.54,140.03,140.84,140.25,136.59,135.42,136.09,135.33
899,B,False,87.914,89.914,90.47,89.109,89.124,88.658,87.849,87.589,87.694,87.767
900,B,True,132.64,130.98,135.18,135.66,134.96,135.93,132.14,129.3,127.27,127.89
901,B,False,183.31,195.0,190.13,190.44,189.44,192.09,186.41,177.73,170.96,171.26
902,B,True,112.26,111.15,110.73,108.29,110.76,112.9,111.79,114.72,114.67,116.93
903,B,False,117.85,116.38,117.8,119.6,119.37,120.2,120.68,120.56,122.49,123.79
904,B,False,122.77,124.65,123.65,123.93,124.09,126.55,127.08,125.2,121.76,124.0
905,B,True,125.48,125.34,128.41,127.74,121.44,124.02,120.78,122.97,122.72,120.97
906,B,True,115.21,112.63,113.45,113.83,112.05,109.07,109.88,112.36,112.0,111.24
907,B,False,99.084,100.78,99.366,101.49,99.911,102.71,103.23,102.73,102.97,104.77
908,B,False,117.69,116.84,116.67,115.41,115.29,114.42,113.12,112.03,112.47,113.89
909,B,False,83.891,81.732,82.017,79.951,75.491,80.711,71.785,75.173,68.941,89.459
910,B,False,79.175,78.966,79.097,79.063,79.752,79.282,79.062,78.897,79.765,79.172
911,B,True,47.657,54.751,48.419,50.198,61.745,49.407,48.379,57.262,48.5,50.56
912,B,False,143.88,144.29,145.07,146.76,143.48,144.3,142.53,142.19,140.69,138.55
913,B,True,118.33,117.96,116.09,115.16,113.39,112.27,112.96,113.79,113.29,113.6
914,B,False,162.99,161.45,144.43,153.13,151.62,147.47,148.48,141.6,139.76,132.33
915,B,False,93.071,92.967,94.868,95.1,96.682,98.813,99.05,99.044,98.169,99.079
916,B,False,105.16,104.25,103.61,102.65,102.25,101.92,102.17,101.37,101.22,102.86
917,B,True,71.36,72.127,68.466,67.969,67.886,68.463,69.122,69.689,68.607,70.029
918,B,False,130.34,128.43,128.92,129.77,130.35,131.04,130.7,129.96,131.64,133.65
919,B,False,139.55,132.57,139.8,146.81,146.03,140.47,133.08,129.69,132.61,135.43
920,B,False,118.03,119.12,119.17,118.49,117.47,117.28,117.71,117.27,118.77,119.32
921,B,False,135.05,136.15,136.94,137.46,137.99,138.19,137.66,137.76,136.66,137.17
922,B,True,54.168,56.965,56.996,56.362,50.199,53.119,51.738,51.571,52.659,52.561
923,B,False,99.741,102.55,104.19,107.57,108.44,107.57,107.38,106.89,104.93,101.59
924,B,True,137.56,135.43,133.9,133.38,130.88,131.74,134.09,132.99,132.74,134.84
925,B,False,120.3,117.73,116.07,117.02,118.08,118.62,117.32,118.89,121.93,125.39
926,B,True,128.2,126.1,126.76,126.49,123.09,124.01,121.86,123.35,122.85,120.09
927,B,False,115.68,117.62,116.37,115.42,116.68,116.68,119.76,120.2,121.37,121.63
928,B,False,147.38,144.39,143.5,137.11,133.98,134.57,132.15,131.61,129.69,132.79
929,B,False,125.99,124.74,123.08,123.17,123.24,118.48,119.39,119.44,120.01,119.76
930,B,True,109.72,111.6,113.36,115.07,115.92,117.14,118.86,120.83,122.86,124.16
931,B,True,87.011,87.482,87.797,87.568,87.109,87.494,88.409,88.034,87.528,87.501
932,B,False,68.581,70.203,68.738,68.141,68.535,69.365,70.905,69.238,65.979,64.936
933,B,False,82.628,82.491,82.975,83.449,84.2,85.04,85.801,86.256,86.78,87.16
934,B,False,96.645,97.279,96.032,96.23,96.787,97.39,98.703,99.592,99.767,103.04
935,B,False,76.109,76.598,76.222,76.429,78.101,78.285,78.29,78.848,78.553,78.844
936,B,True,107.72,111.0,109.97,106.11,108.52,106.08,106.29,108.13,108.44,107.18
937,B,False,49.595,57.392,53.482,57.501,56.037,58.725,55.334,53.81,49.899,47.776
938,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,B,False,110.86,110.05,110.35,111.66,113.91,116.12,117.91,116.75,120.48,118.72
940,B,True,124.04,122.92,124.38,124.43,125.0,124.27,124.13,125.34,122.96,124.17
941,B,True,113.76,112.39,111.44,110.5,110.22,109.11,108.97,108.21,106.88,105.52
942,B,False,66.986,64.812,62.067,64.867,66.697,62.611,62.456,64.032,68.138,74.864
943,B,True,82.987,83.354,84.323,83.356,81.707,81.402,81.423,81.038,81.602,85.346
944,B,True,122.97,120.9,123.45,124.73,123.55,125.38,121.8,121.78,125.32,122.71
945,B,True,101.75,104.06,105.07,106.86,108.38,109.71,113.18,114.56,116.27,118.28
946,B,True,72.27,62.858,78.761,57.58,75.876,66.132,76.286,67.529,77.456,65.23
947,B,False,123.29,125.09,132.5,129.67,138.27,145.58,146.78,138.41,130.41,148.93
948,B,False,53.732,58.453,57.623,60.334,53.601,54.771,52.899,57.881,54.954,54.778
949,B,True,124.74,117.55,111.05,112.3,108.2,108.44,111.32,103.2,104.42,102.49
950,B,False,114.24,114.99,114.48,114.16,114.82,114.03,115.17,113.6,114.79,115.1
951,B,False,106.61,105.71,103.76,103.39,103.49,103.74,103.84,104.87,103.82,105.39
952,B,False,109.98,111.16,108.16,107.49,109.0,109.98,109.07,109.5,111.39,113.5
953,B,True,98.181,95.36,97.785,99.008,99.754,100.92,98.14,95.278,94.189,96.385
954,B,True,79.254,79.722,78.907,79.394,80.663,80.281,80.75,81.06,79.843,80.294
955,B,False,101.14,100.41,102.73,103.61,103.58,103.88,106.78,106.29,107.91,108.01
956,B,False,49.131,47.468,46.673,47.629,47.754,48.012,48.272,47.704,47.901,47.102
957,B,False,59.554,59.286,55.517,60.395,56.42,60.425,65.908,62.839,69.441,66.637
958,B,True,132.25,129.69,128.9,130.24,128.99,128.11,128.42,126.8,125.86,125.38
959,B,False,126.91,131.73,126.26,130.43,126.67,126.98,132.19,135.49,134.97,136.18
960,B,False,106.48,108.95,120.18,123.66,124.48,112.72,119.24,127.44,128.05,127.24
961,B,False,88.458,86.256,85.296,85.088,86.267,85.41,84.121,83.392,82.757,82.878
962,B,True,63.588,63.449,63.095,64.144,63.651,63.717,64.182,64.187,64.988,65.172
963,B,False,97.175,97.495,98.916,98.6,98.343,99.741,100.53,101.7,100.51,100.92
964,B,False,81.292,81.948,81.135,81.163,80.634,80.608,80.821,79.652,78.611,79.151
965,B,True,137.74,136.66,138.06,134.44,130.18,135.41,135.9,130.95,124.51,127.81
966,B,True,125.75,128.09,132.28,134.36,139.84,139.9,139.68,143.58,142.03,140.11
967,B,False,108.18,109.51,109.37,109.21,109.07,110.47,110.62,111.36,111.1,111.42
968,B,False,166.86,165.0,166.08,167.23,163.34,159.05,158.25,161.0,157.55,154.75
969,B,False,120.41,121.92,121.92,122.23,122.34,122.74,122.24,122.36,122.65,123.85
970,B,False,91.241,92.392,93.906,94.636,95.665,96.495,97.101,95.45,94.973,96.136
971,B,False,81.845,81.565,80.241,82.868,78.736,79.293,80.04,80.719,83.275,82.842
972,B,False,86.819,87.707,88.186,88.457,88.32,88.055,89.05,90.014,90.031,91.302
973,B,True,109.06,108.17,107.65,105.17,104.25,104.47,104.92,103.06,103.34,103.7
974,B,False,111.87,110.76,111.78,111.79,110.98,112.92,113.15,112.74,114.62,113.83
975,B,False,80.57,80.82,80.642,80.005,77.996,77.562,77.095,76.722,75.674,74.799
976,B,True,102.82,103.8,104.93,105.81,105.67,105.05,105.31,104.47,103.34,102.14
977,B,True,135.13,137.7,135.87,137.16,137.47,136.85,136.19,136.41,135.16,134.93
978,B,True,94.279,94.045,94.688,95.435,95.941,95.829,96.292,95.866,96.224,97.051
979,B,False,126.5,130.95,137.85,137.52,136.08,136.92,137.09,132.34,131.28,130.29
980,B,False,150.97,147.53,153.31,158.78,157.96,161.76,166.93,163.62,165.13,162.34
981,B,False,83.19,85.479,88.065,89.073,88.199,89.347,91.884,89.653,91.616,93.506
982,B,True,126.25,124.63,125.3,125.81,127.4,126.1,125.45,124.71,123.82,121.89
983,B,False,150.26,149.14,146.36,144.89,148.12,148.32,149.2,146.78,143.75,145.58
984,B,True,97.55,97.914,98.176,96.532,97.862,98.375,95.951,95.607,98.694,99.431
985,B,False,132.95,131.26,132.38,130.83,131.41,131.24,131.49,129.84,130.93,132.16
986,B,True,125.24,126.95,123.89,122.88,123.15,121.8,121.62,119.64,120.22,120.52
987,B,False,73.616,74.814,74.991,74.648,75.671,75.086,75.109,74.711,75.882,74.595
988,B,False,100.31,100.67,100.7,100.7,100.71,100.8,100.58,100.59,98.705,98.24
989,B,False,117.2,117.72,112.5,124.75,119.94,115.28,114.29,116.62,114.01,117.75
990,B,False,72.401,73.115,72.948,71.906,72.852,72.725,72.04,72.243,71.339,71.463
991,B,True,124.32,127.39,128.44,130.25,132.0,134.84,134.71,135.72,136.56,134.55
992,B,True,142.6,139.82,138.71,136.21,139.2,139.14,135.39,133.52,134.58,133.56
993,B,False,143.91,142.29,140.89,139.12,138.47,137.17,137.33,136.69,137.9,138.61
994,B,False,94.979,96.355,96.921,96.129,96.245,97.783,96.87,94.39,95.116,93.387
995,B,True,93.668,94.584,92.282,92.751,92.032,90.944,88.79,87.603,88.357,88.312
996,B,False,69.564,69.462,69.246,69.262,70.49,70.835,70.922,70.128,70.68,72.034
997,B,True,115.62,115.95,115.61,116.34,117.2,117.39,117.59,118.27,116.0,113.16
998,B,True,57.16,58.351,58.218,57.53,57.956,57.277,59.026,60.506,58.758,60.206
999,B,True,125.32,124.43,126.44,125.36,123.49,123.47,125.02,121.59,123.37,123.06
1000,B,True,135.56,139.56,137.3,141.11,140.91,136.86,134.11,136.68,138.92,138.04
1001,B,False,95.42,92.98,90.572,89.343,87.711,86.943,86.621,85.504,85.921,86.373
1002,B,False,140.69,139.96,138.02,135.11,129.46,131.11,136.14,133.84,128.63,125.36
1003,B,True,78.427,76.523,75.552,75.52,75.09,75.079,75.433,75.126,75.43,74.614
1004,B,False,139.2,139.14,135.39,133.52,134.58,133.56,136.96,139.38,134.65,137.96
1005,B,False,107.75,107.28,108.3,109.48,109.21,109.55,105.82,107.42,108.4,107.94
1006,B,False,123.57,123.98,122.62,122.75,123.28,122.28,122.86,124.51,124.67,124.27
1007,B,False,119.89,109.93,85.016,112.71,87.527,113.9,81.515,111.92,107.13,67.055
1008,B,True,120.5,121.3,121.28,123.89,123.99,124.77,125.12,124.61,123.58,122.97
1009,B,True,84.064,84.752,86.185,85.296,85.355,85.47,85.161,85.595,86.108,85.539
1010,B,True,88.841,89.475,89.398,90.637,91.278,92.4,94.34,94.325,96.023,96.047
1011,B,True,99.693,100.49,102.07,101.14,101.7,102.1,100.98,101.9,102.17,101.26
1012,B,False,126.36,126.97,125.29,127.21,125.14,122.71,121.23,118.33,114.73,112.45
1013,B,False,102.25,102.67,103.39,103.4,106.15,105.0,105.15,107.4,108.07,109.11
1014,B,False,94.655,94.736,95.878,95.78,96.375,97.158,96.301,95.737,95.704,96.937
1015,B,True,117.74,117.29,117.91,118.83,120.55,119.86,121.16,120.65,120.15,120.23
1016,B,True,101.06,100.57,102.07,104.04,104.32,104.59,106.53,106.4,105.93,104.4
1017,B,False,110.5,110.22,109.11,108.97,108.21,106.88,105.52,104.67,103.88,104.41
1018,B,True,63.132,63.838,62.327,64.033,64.018,66.072,66.063,64.943,65.632,67.434
1019,B,False,81.992,83.171,82.46,81.548,82.312,83.458,84.008,84.226,81.32,81.67
1020,B,False,88.796,80.433,85.681,87.739,80.597,81.462,84.469,87.137,91.13,88.588
1021,B,False,111.76,112.05,113.2,113.65,112.56,115.33,114.45,115.36,115.79,114.23
1022,B,False,85.79,86.649,87.146,87.756,86.305,87.388,86.283,87.302,89.199,88.779
1023,B,False,150.14,148.39,148.82,148.46,144.47,147.09,148.17,149.22,152.51,145.3
1024,B,False,110.48,111.87,112.08,113.04,113.25,113.65,114.55,115.29,115.7,117.04
1025,B,False,99.829,104.12,105.43,100.5,100.63,97.825,97.137,100.05,101.0,96.581
1026,B,False,130.37,130.27,129.3,126.85,125.16,124.55,125.35,123.82,122.49,121.54
1027,B,False,95.835,97.145,94.635,95.087,97.581,98.17,99.184,100.46,102.57,102.53
1028,B,True,77.329,78.979,77.819,78.445,79.697,80.751,81.943,81.695,81.225,80.051
1029,B,False,134.54,138.67,139.81,139.09,138.47,138.13,136.21,136.59,134.42,131.77
1030,B,False,129.03,131.78,134.67,136.13,133.57,136.36,134.73,134.57,135.95,139.07
1031,B,False,125.62,122.29,121.02,118.81,116.75,115.52,115.22,113.55,113.13,114.03
1032,B,False,98.361,98.092,97.619,97.351,97.747,97.511,97.426,97.898,97.842,97.776
1033,B,True,102.23,102.43,101.28,100.88,99.194,99.174,99.616,97.823,97.341,97.627
1034,B,False,174.02,165.97,166.34,163.11,164.87,163.13,163.79,162.69,172.98,174.6
1035,B,False,90.599,91.074,89.463,89.484,88.958,90.808,90.157,89.948,88.936,88.153
1036,B,False,58.925,58.622,59.072,59.236,59.079,59.719,60.915,61.229,61.068,61.37
1037,B,False,132.81,132.83,136.45,135.79,133.1,133.36,132.77,132.09,132.64,133.24
1038,B,False,146.7,141.15,141.79,138.82,145.28,143.98,142.98,146.31,140.84,142.81
1039,B,False,128.66,127.59,127.56,128.96,129.79,128.74,130.08,130.72,129.37,127.26
1040,B,False,120.9,123.45,124.73,123.55,125.38,121.8,121.78,125.32,122.71,123.24
1041,B,False,111.74,111.2,111.45,110.73,108.19,106.54,106.9,106.75,106.01,105.55
1042,B,False,75.041,73.649,73.158,73.745,73.505,73.464,72.885,73.116,73.129,73.516
1043,B,False,77.427,74.803,73.102,81.609,79.957,77.867,80.475,74.304,69.03,73.996
1044,B,False,135.6,138.78,135.89,134.46,134.95,133.87,132.12,128.2,130.36,129.85
1045,B,False,74.08,74.761,74.676,74.706,76.803,75.687,77.29,76.564,76.194,75.041
1046,B,False,79.428,80.14,79.184,80.518,80.341,80.696,81.379,81.799,81.64,82.73
1047,B,True,94.937,94.923,96.843,97.428,97.962,98.446,100.52,102.39,103.39,104.09
1048,B,False,125.31,124.67,126.01,123.95,125.22,122.44,122.39,123.43,121.0,121.05
1049,B,True,96.067,95.926,95.439,95.196,95.08,95.232,96.37,95.817,96.682,94.916
1050,B,True,146.92,147.37,148.1,144.83,144.48,141.43,138.12,133.19,132.25,130.74
1051,B,False,133.36,133.26,134.23,132.77,128.63,129.72,128.14,127.2,126.33,122.7
1052,B,False,61.434,61.424,61.427,61.15,61.12,61.793,62.227,61.488,61.975,61.726
1053,B,False,112.29,111.56,110.74,113.24,114.09,114.23,116.71,118.87,121.53,123.07
1054,B,False,108.72,108.74,109.22,110.25,109.63,108.69,108.6,109.36,109.06,108.17
1055,B,True,117.72,119.77,121.94,122.06,122.72,122.28,122.18,122.69,122.14,121.79
1056,B,True,118.32,120.77,121.59,120.33,120.84,120.94,123.52,124.74,122.5,123.79
1057,B,False,109.32,108.35,110.83,113.34,113.78,113.97,114.97,117.18,117.76,116.35
1058,B,True,96.059,95.621,96.155,95.794,94.258,93.754,94.131,93.909,93.889,93.965
1059,B,True,117.62,116.69,116.68,118.25,116.96,116.66,115.88,114.56,113.79,114.65
1060,B,True,64.526,67.863,59.053,64.3,66.252,62.507,61.244,61.206,60.873,59.848
1061,B,False,123.26,123.72,122.29,122.21,121.27,121.79,121.79,121.09,121.8,122.8
1062,B,False,99.693,100.17,101.03,101.97,101.79,102.43,103.09,103.71,105.23,106.19
1063,B,True,100.76,101.09,102.32,102.89,102.9,104.02,105.63,104.39,105.76,106.88
1064,B,False,55.466,55.654,56.36,55.856,56.699,55.598,56.033,56.152,55.413,57.399
1065,B,False,122.55,120.59,117.68,118.12,116.05,116.43,119.56,119.32,116.93,116.81
1066,B,False,96.48,92.946,92.647,94.574,92.16,91.122,92.355,91.947,89.407,89.388
1067,B,False,101.63,101.39,98.764,98.893,98.658,96.882,97.829,97.5,98.052,98.687
1068,B,False,134.98,132.82,134.19,135.76,136.59,137.25,139.02,142.31,143.28,143.95
1069,B,True,110.22,112.07,113.12,114.43,116.86,119.18,119.41,120.9,122.07,124.75
1070,B,False,87.359,86.696,87.279,85.856,86.008,85.6,85.6,85.425,86.023,86.11
1071,B,False,58.799,59.772,58.979,58.316,58.201,59.491,60.275,63.071,63.791,60.379
1072,B,False,108.62,106.22,106.74,104.64,99.377,105.5,110.28,107.11,107.55,103.66
1073,B,False,139.26,140.59,139.4,136.4,135.12,134.48,131.34,131.87,129.77,130.25
1074,B,False,109.96,109.16,110.86,110.01,108.69,109.77,109.52,108.48,108.43,106.0
1075,B,True,84.426,86.976,95.058,106.36,80.306,93.338,82.778,88.26,92.023,93.581
1076,B,False,130.0,125.22,126.18,121.98,125.61,130.04,128.56,133.9,129.58,129.5
1077,B,False,117.67,117.85,116.38,117.8,119.6,119.37,120.2,120.68,120.56,122.49
1078,B,False,82.91,83.125,85.699,85.225,84.208,82.953,82.035,82.097,81.918,82.449
1079,B,False,134.27,132.74,133.96,135.52,132.61,134.22,131.17,129.55,130.52,131.31
1080,B,True,103.29,103.26,103.62,104.88,103.22,104.74,105.03,104.75,103.97,105.51
1081,B,True,72.95,72.801,77.497,75.61,77.847,88.656,81.801,83.497,79.677,78.285
1082,B,False,105.78,105.34,105.13,105.33,105.94,104.14,103.8,103.4,101.99,100.68
1083,B,False,143.35,144.08,137.88,139.54,140.73,144.82,148.69,155.62,155.3,155.63
1084,B,False,116.09,117.92,120.24,121.9,122.38,124.52,126.82,124.33,121.94,125.42
1085,B,False,115.25,135.27,114.44,117.1,134.24,129.29,125.45,131.94,128.84,125.06
1086,B,True,76.474,76.611,76.577,76.207,75.494,75.233,74.747,74.314,73.907,74.039
1087,B,False,104.44,107.38,108.27,107.61,107.44,108.87,105.94,104.93,106.7,105.23
1088,B,False,77.776,76.719,76.794,75.741,75.909,75.006,75.207,75.768,74.309,73.673
1089,B,False,110.68,110.66,111.34,110.91,110.03,110.86,112.25,112.88,112.32,111.76
1090,B,False,94.707,94.38,94.318,94.775,94.181,93.543,93.025,92.945,93.439,92.622
1091,B,False,48.677,53.324,51.963,47.857,50.636,48.032,52.169,49.576,48.823,47.292
1092,B,False,120.78,115.06,106.57,104.19,110.27,113.8,114.38,119.14,119.4,118.5
1093,B,True,79.129,79.43,79.765,79.77,80.229,80.244,81.126,79.72,79.204,79.562
1094,B,True,125.61,123.14,122.34,120.84,120.3,117.73,116.07,117.02,118.08,118.62
1095,B,False,108.72,110.08,111.06,110.2,110.95,113.64,113.3,113.03,112.92,111.74
1096,B,True,153.99,155.9,150.52,156.96,156.31,152.01,149.08,144.9,144.07,149.86
1097,B,True,105.83,105.62,104.18,104.84,104.14,105.71,104.74,105.17,105.72,105.3
1098,B,False,123.94,125.74,122.69,123.24,125.23,122.9,122.44,122.47,121.53,121.94
1099,B,True,117.72,118.35,115.69,113.91,111.36,108.62,107.23,106.67,111.38,111.33
1100,B,False,96.425,96.021,96.62,98.252,99.736,101.16,103.77,105.35,106.73,106.79
1101,B,False,99.593,98.574,98.618,97.202,97.591,96.751,96.314,95.906,101.41,101.28
1102,B,False,134.69,132.88,130.04,130.85,130.83,128.24,125.99,123.67,124.73,125.01
1103,B,True,124.84,123.57,125.9,127.35,125.9,124.02,127.34,128.15,127.1,125.98
1104,B,False,63.897,63.153,64.14,64.562,62.995,66.526,60.618,65.363,65.113,66.986
1105,B,False,98.703,98.174,97.332,96.396,97.329,96.064,97.445,95.725,97.796,96.463
1106,B,False,145.27,78.235,67.923,91.502,51.856,99.025,112.28,105.9,119.95,60.67
1107,B,False,78.724,79.074,79.197,79.493,80.143,80.629,81.098,80.63,80.908,81.564
1108,B,False,165.76,164.63,155.96,184.71,162.44,158.24,158.61,157.36,165.98,153.39
1109,B,False,98.803,99.726,100.64,99.745,100.16,99.395,99.779,98.62,98.797,97.269
1110,B,True,117.83,116.98,117.41,118.43,120.81,119.71,119.43,119.4,119.72,118.6
1111,B,False,65.99,64.7,67.874,68.519,66.077,67.345,70.701,67.128,63.851,60.935
1112,B,False,67.283,67.76,68.426,68.232,68.692,69.465,69.34,70.015,70.215,69.951
1113,B,False,122.88,123.15,121.8,121.62,119.64,120.22,120.52,121.36,121.25,118.02
1114,B,False,118.63,118.48,117.04,83.48,118.68,118.46,119.37,120.04,119.46,119.57
1115,B,True,110.48,111.49,111.02,111.13,114.08,113.99,114.47,114.89,115.71,114.59
1116,B,True,81.231,75.61,80.526,89.117,99.837,83.29,77.991,97.383,93.246,82.969
1117,B,False,105.94,106.73,104.65,106.02,105.29,103.88,102.58,100.54,101.8,99.931
1118,B,False,115.78,113.84,113.85,112.73,111.2,108.8,107.13,107.58,107.85,107.91
1119,B,False,104.14,105.71,104.74,105.17,105.72,105.3,105.21,107.09,108.19,107.86
1120,B,False,127.13,126.83,127.72,130.33,131.17,129.47,132.18,131.26,135.61,137.52
