,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10
2113,N,False,56.371,57.054,57.379,57.262,58.073,58.621,58.716,59.929,59.671,59.177
2114,N,False,55.939,55.886,55.85,56.203,55.984,56.583,57.091,57.434,57.763,58.229
2115,N,False,89.053,89.755,87.14,86.286,84.928,83.835,86.918,86.483,87.4,89.439
2116,N,False,53.16,52.97,52.857,53.267,52.806,52.671,52.6,53.103,53.331,53.373
2117,N,False,38.247,38.496,38.85,39.013,39.594,39.691,39.892,40.141,40.982,41.141
2118,N,False,81.688,82.263,82.944,81.851,83.346,81.35,79.779,77.041,78.421,77.813
2119,N,False,53.018,53.779,54.336,53.534,55.162,54.962,55.514,54.868,55.388,55.499
2120,N,False,75.212,74.298,77.155,76.552,77.5,74.865,78.585,81.027,80.778,77.749
2121,N,False,42.791,43.031,43.008,43.133,43.382,43.351,43.664,43.886,43.925,43.827
2122,N,False,68.231,68.367,68.328,67.474,65.562,64.164,65.807,64.46,62.43,61.325
2123,N,False,52.465,52.336,52.002,52.048,51.933,52.094,52.213,52.036,52.59,52.662
2124,N,False,74.988,71.656,72.151,70.35,69.828,69.261,69.759,72.369,71.66,69.834
2125,N,False,63.892,65.115,61.975,64.94,67.802,66.532,67.444,66.339,65.96,67.735
2126,N,False,63.389,64.763,64.061,64.602,64.316,60.125,59.904,60.413,62.887,64.341
2127,N,False,80.759,80.099,77.005,77.193,75.558,75.504,75.962,77.601,76.909,78.112
2128,N,False,65.124,65.174,66.183,65.049,65.049,64.054,62.813,61.929,61.28,60.617
2129,N,False,66.687,66.226,66.201,65.68,65.913,66.353,66.516,66.478,66.504,67.402
2130,N,False,68.334,67.418,66.898,66.687,66.226,66.201,65.68,65.913,66.353,66.516
2131,N,False,56.414,57.134,58.482,59.099,59.812,62.608,64.858,64.005,61.799,63.103
2132,N,False,84.093,84.044,81.637,82.266,81.65,81.278,81.054,82.416,82.135,82.933
2133,N,False,49.131,48.622,48.649,48.301,46.611,46.164,47.525,45.683,44.127,46.452
2134,N,False,49.412,49.928,50.588,50.533,50.353,50.471,51.514,51.363,51.606,52.572
2135,N,False,59.585,61.171,61.942,62.852,62.742,62.651,62.298,62.549,62.524,61.392
2136,N,False,49.06,49.327,49.918,49.933,50.433,50.383,50.317,50.324,50.612,50.447
2137,N,False,59.08,60.986,62.107,63.386,63.936,64.013,63.977,63.37,63.444,63.641
2138,N,False,69.709,69.546,68.986,68.462,68.063,67.276,66.047,65.343,64.833,65.013
2139,N,False,55.293,54.864,54.556,54.753,54.902,54.872,55.307,55.701,56.061,56.804
2140,N,False,59.136,58.943,60.357,60.315,60.744,61.345,61.449,62.448,62.322,63.067
2141,N,False,82.116,82.335,79.747,80.289,76.885,77.364,79.158,79.071,77.612,78.965
2142,N,False,69.338,69.982,69.821,67.41,67.432,67.297,66.645,66.483,66.453,66.221
2143,N,False,62.646,62.591,63.092,62.48,62.569,62.501,62.49,62.496,62.02,61.998
2144,N,False,51.744,51.509,51.545,51.519,51.533,51.707,51.754,51.81,51.891,52.02
2145,N,False,77.901,76.497,75.852,74.736,76.507,75.122,74.876,75.919,77.385,76.583
2146,N,False,86.452,82.26,84.606,82.039,79.227,78.501,79.868,77.364,76.37,79.238
2147,N,False,54.166,54.015,54.175,54.061,53.905,53.549,53.06,52.972,52.834,52.967
2148,N,False,31.111,31.845,31.283,31.042,32.191,32.209,32.708,32.48,32.277,31.929
2149,N,False,56.735,56.888,56.224,55.804,55.998,54.681,54.558,54.221,53.525,52.609
2150,N,False,62.413,62.123,62.475,61.869,62.23,62.631,62.623,62.568,63.108,63.472
2151,N,False,83.007,82.158,81.611,82.049,85.781,83.046,82.459,79.724,82.349,82.089
2152,N,False,54.534,55.506,55.759,55.754,55.393,55.405,55.488,55.395,55.394,55.457
2153,N,False,48.375,47.802,46.903,46.515,45.842,45.65,45.03,43.869,43.715,43.843
2154,N,False,52.077,51.724,51.703,51.812,51.945,51.869,52.002,52.136,52.088,52.347
2155,N,False,49.027,49.622,49.696,48.719,48.437,48.79,48.069,48.109,48.532,48.135
2156,N,False,84.257,83.63,84.486,83.104,81.89,85.275,86.312,86.427,86.76,85.179
2157,N,False,53.002,52.638,53.354,53.58,53.705,53.477,53.801,54.017,53.869,54.785
2158,N,False,80.76,80.971,83.012,82.16,82.368,80.859,81.888,81.559,80.749,80.41
2159,N,False,91.767,96.816,90.62,94.515,91.46,92.138,91.549,96.662,98.124,101.79
2160,N,False,80.971,83.012,82.16,82.368,80.859,81.888,81.559,80.749,80.41,80.345
2161,N,False,54.632,58.652,57.408,55.751,53.983,55.797,54.766,55.567,55.207,54.215
2162,N,False,85.649,86.462,87.757,87.889,89.824,90.724,86.629,87.946,88.285,83.896
2163,N,False,59.839,60.222,60.211,60.671,60.913,60.823,61.289,61.077,61.406,61.484
2164,N,False,56.205,56.424,56.602,57.405,56.457,56.605,56.745,57.125,57.907,58.208
2165,N,False,57.807,57.432,56.488,56.472,56.457,58.02,53.919,53.247,54.763,58.058
2166,N,False,54.009,53.411,53.582,53.072,52.928,52.335,51.861,52.081,51.677,51.588
2167,N,False,75.931,77.803,77.513,80.506,83.404,81.719,81.948,84.493,85.048,90.679
2168,N,False,47.321,47.45,47.26,47.437,47.175,46.937,47.272,47.108,47.173,46.758
2169,N,False,67.01,66.065,65.565,65.367,65.514,65.64,65.142,65.062,65.479,65.496
2170,N,False,54.338,55.258,56.046,56.472,56.416,56.945,55.833,56.983,56.214,56.446
2171,N,False,63.492,62.399,62.753,61.523,62.16,61.027,61.838,61.117,61.037,61.939
2172,N,False,86.745,83.341,83.595,81.718,79.82,80.005,77.531,74.725,75.855,75.855
2173,N,False,83.788,83.681,85.165,86.705,88.265,87.541,88.798,87.394,85.228,80.029
2174,N,False,57.703,57.747,57.968,56.909,57.718,57.531,56.71,55.811,53.074,53.092
2175,N,False,51.648,51.568,51.793,51.467,51.104,51.513,51.702,52.19,52.121,51.945
2176,N,False,54.479,53.918,53.137,53.697,53.982,54.897,54.288,54.081,54.572,55.464
2177,N,False,55.813,55.85,54.883,54.125,53.584,54.304,53.387,53.147,52.485,51.816
2178,N,False,65.92,66.483,67.267,68.408,68.573,69.83,68.426,70.383,71.408,73.049
2179,N,False,60.297,60.976,60.86,60.747,60.364,60.065,60.467,59.002,58.807,59.6
2180,N,False,42.455,43.194,44.224,44.532,43.466,43.917,44.792,45.097,46.447,45.019
2181,N,False,65.197,66.017,65.218,64.706,64.435,66.115,66.226,66.95,67.792,64.879
2182,N,False,57.268,57.532,57.053,56.734,56.705,58.332,58.883,58.841,59.907,60.663
2183,N,False,68.976,69.181,68.797,68.181,70.318,71.062,70.335,70.028,70.465,68.897
2184,N,False,66.096,64.983,64.645,65.773,66.056,65.201,68.416,69.907,72.653,74.939
2185,N,False,56.985,55.904,57.892,55.43,57.299,58.546,58.984,57.625,61.877,61.785
2186,N,False,66.598,66.423,65.542,64.692,63.567,63.478,64.19,63.868,63.925,63.107
2187,N,False,76.211,72.85,71.84,69.171,69.842,69.309,68.502,71.717,69.733,68.008
2188,N,False,79.735,83.668,85.891,86.428,87.757,87.255,86.722,84.008,82.43,83.835
2189,N,False,69.322,69.325,65.943,68.392,67.962,66.988,66.404,66.431,64.994,61.04
2190,N,False,52.405,52.298,52.556,51.455,51.67,51.21,51.155,51.199,51.474,51.754
2191,N,False,102.13,102.66,104.52,103.86,105.41,103.5,107.11,104.53,105.59,102.14
2192,N,False,51.517,51.079,52.757,51.438,51.645,56.922,55.567,55.019,56.124,57.479
2193,N,False,42.641,42.845,43.115,43.58,43.542,43.63,43.577,43.829,43.878,43.821
2194,N,False,51.695,51.036,51.823,51.445,51.022,50.905,50.662,51.985,52.944,52.145
2195,N,False,55.422,55.447,56.336,56.237,55.336,55.434,55.783,56.921,56.509,56.306
2196,N,False,60.788,60.306,61.192,60.726,60.576,59.72,60.214,60.758,60.152,60.215
2197,N,False,57.181,56.68,57.609,58.024,57.823,58.088,57.933,57.984,57.745,57.146
2198,N,False,84.64,85.156,85.37,85.432,87.273,85.133,87.504,84.25,81.762,83.195
2199,N,False,61.91,62.175,61.917,60.913,61.652,62.371,63.266,63.405,62.922,63.267
2200,N,False,73.423,71.521,70.934,72.705,74.325,73.586,73.03,75.223,75.757,76.748
2201,N,False,64.88,66.428,67.729,68.024,68.142,67.558,67.672,67.786,68.212,68.94
2202,N,False,64.928,65.8,65.532,64.772,63.932,62.974,63.107,61.754,61.118,59.903
2203,N,False,59.054,57.889,58.271,59.125,60.0,59.797,59.262,60.418,60.437,62.037
2204,N,False,91.8,98.796,105.03,94.831,95.942,88.18,97.858,94.726,92.458,88.195
2205,N,False,61.187,61.024,61.827,62.828,65.164,66.45,68.591,69.643,69.873,70.698
2206,N,False,57.679,57.806,58.824,58.969,59.545,59.669,59.579,59.546,59.067,58.592
2207,N,False,91.708,92.69,88.681,90.637,94.485,90.735,97.382,95.263,95.267,98.212
2208,N,False,49.693,50.346,50.704,49.814,50.824,50.683,51.097,52.149,52.599,51.96
2209,N,False,79.098,80.227,79.282,76.581,74.7,77.514,78.707,72.964,69.937,69.779
2210,N,False,79.927,82.479,82.412,81.886,82.275,80.0,83.579,83.229,83.846,82.734
2211,N,False,72.421,72.274,72.683,72.101,74.655,74.852,74.746,75.104,75.275,75.534
2212,N,False,47.398,47.1,47.415,47.398,47.867,48.861,49.886,49.476,49.817,49.854
2213,N,False,36.228,36.07,36.547,37.028,36.143,35.862,35.524,35.622,35.899,35.83
2214,N,False,57.255,57.239,57.683,57.326,57.541,57.797,57.581,57.554,56.995,56.304
2215,N,False,55.606,55.943,55.657,55.125,54.826,54.691,55.594,55.378,54.488,55.611
2216,N,False,55.606,55.943,55.657,55.125,54.826,54.691,55.594,55.378,54.488,55.611
2217,N,False,53.858,52.85,50.331,50.884,50.155,49.991,49.114,49.794,50.274,51.566
2218,N,False,66.458,65.652,66.15,65.671,65.54,65.253,65.745,65.666,65.945,66.089
2219,N,False,60.291,60.538,60.218,59.244,60.308,59.665,60.751,60.409,58.731,56.11
2220,N,False,60.943,60.346,60.527,61.742,61.158,61.172,62.614,62.846,63.413,62.875
2221,N,False,75.566,75.072,71.994,73.015,73.324,73.061,73.416,73.423,72.631,72.921
2222,N,False,63.036,62.386,61.301,60.556,61.512,60.254,61.632,62.527,60.485,60.927
2223,N,False,56.715,57.645,56.81,55.837,54.211,53.068,53.753,53.364,52.063,52.672
2224,N,False,56.644,56.248,56.419,56.835,56.107,57.103,57.586,57.105,57.619,59.224
2225,N,False,72.763,73.201,72.028,70.535,74.19,77.658,77.571,74.725,73.828,73.657
2226,N,False,61.894,60.966,60.043,59.235,58.299,59.831,60.225,62.021,61.737,61.608
2227,N,False,82.743,79.334,80.046,84.481,85.684,85.562,89.168,89.068,88.099,89.281
2228,N,False,81.973,84.051,83.951,83.856,86.606,85.414,85.063,85.451,85.247,84.9
2229,N,False,49.819,50.153,48.202,49.671,50.292,51.212,53.311,54.242,52.799,53.096
2230,N,False,51.373,50.409,50.912,51.806,52.277,53.074,53.457,53.047,52.665,53.794
2231,N,False,43.11,42.549,43.05,43.239,42.704,43.65,43.426,42.73,42.251,42.147
2232,N,False,80.973,80.954,82.305,83.809,81.937,86.438,88.997,89.119,90.358,91.818
2233,N,False,78.74,78.678,76.807,75.943,80.456,80.159,82.486,84.288,87.187,86.441
2234,N,False,78.911,76.087,77.987,81.129,80.973,80.954,82.305,83.809,81.937,86.438
2235,N,False,55.565,56.23,56.112,56.145,56.333,56.136,55.571,55.694,54.099,55.007
2236,N,False,46.925,46.754,46.986,46.546,46.139,45.858,45.745,46.527,45.412,45.525
2237,N,False,47.285,47.237,47.288,47.403,47.198,46.223,45.963,46.139,45.572,45.746
2238,N,False,70.564,70.858,69.781,68.047,67.047,65.556,64.83,64.032,63.416,60.364
2239,N,False,50.53,50.792,51.814,50.384,50.513,50.679,50.653,50.57,50.727,50.798
2240,N,False,72.182,72.705,73.531,73.578,70.081,72.095,72.464,73.955,73.405,76.672
2241,N,False,77.974,77.332,76.967,78.939,81.11,82.711,80.586,79.536,78.429,80.255
2242,N,False,71.217,72.005,72.242,72.751,71.776,71.619,71.391,70.404,69.778,69.554
2243,N,False,55.244,55.934,57.11,56.991,57.181,56.756,55.18,53.866,52.635,52.395
2244,N,False,53.411,53.5,54.129,54.711,54.972,54.328,55.273,55.759,56.378,56.944
2245,N,False,76.49,77.22,79.326,82.548,80.101,81.513,83.918,86.223,84.286,87.796
2246,N,False,71.839,70.278,69.863,65.989,67.064,66.235,61.976,63.902,63.774,67.233
2247,N,False,77.536,75.026,77.291,77.78,73.546,74.547,78.38,79.05,76.716,79.5
2248,N,False,53.422,53.686,53.291,53.234,53.308,53.026,53.118,52.788,53.156,52.391
2249,N,False,76.144,76.781,77.314,76.333,76.558,73.94,74.179,73.847,71.955,75.593
2250,N,False,69.818,68.46,67.735,68.905,70.4,71.298,69.631,70.162,71.33,73.626
2251,N,False,90.569,83.192,79.285,78.954,79.871,83.754,83.045,83.759,85.694,87.947
2252,N,False,72.122,70.675,70.617,70.053,69.644,68.641,67.536,66.433,66.352,65.666
2253,N,False,67.181,67.02,66.458,65.964,64.453,64.63,65.089,63.248,62.475,61.836
2254,N,False,61.804,60.466,60.368,60.6,58.766,58.786,59.874,58.667,58.139,57.635
2255,N,False,56.314,56.079,55.691,55.465,55.156,55.369,55.242,55.117,54.65,54.846
2256,N,False,57.626,57.604,57.44,56.948,55.946,53.87,52.984,53.342,52.026,50.605
2257,N,False,58.276,57.905,58.081,59.412,59.286,60.204,60.541,61.062,61.889,62.751
2258,N,False,63.126,65.214,66.321,67.59,68.46,68.313,71.023,71.553,72.877,74.842
2259,N,False,49.747,50.911,49.027,49.279,49.076,45.744,45.17,44.414,43.195,43.249
2260,N,False,43.979,43.237,42.916,42.305,42.961,43.418,43.598,43.173,42.409,42.525
2261,N,False,94.338,90.891,92.746,90.283,94.081,90.256,87.343,86.427,83.585,84.903
2262,N,False,93.516,93.828,93.178,91.849,89.936,88.249,86.192,83.006,78.994,78.718
2263,N,False,37.805,38.819,38.153,38.295,38.345,37.724,37.861,38.842,39.454,38.94
2264,N,False,77.474,75.72,74.144,73.315,71.905,69.738,72.898,70.794,70.302,68.92
2265,N,False,84.368,86.354,86.878,88.631,82.061,85.984,82.644,77.353,81.086,83.616
2266,N,False,50.541,49.66,52.499,48.835,48.865,50.796,48.925,56.79,54.03,51.034
2267,N,False,72.757,71.403,73.475,71.159,73.175,71.137,70.795,71.583,70.458,71.313
2268,N,False,48.8,50.106,50.453,51.127,52.143,52.315,52.582,53.399,52.839,51.13
2269,N,False,68.854,70.554,67.571,68.152,67.085,67.957,67.352,64.866,71.133,71.086
2270,N,False,54.267,48.551,47.742,51.534,44.582,55.806,52.733,46.638,39.607,42.481
2271,N,False,90.708,91.782,89.839,87.671,81.191,79.375,77.767,78.45,75.754,72.033
2272,N,False,52.564,55.385,53.217,54.093,58.344,58.857,58.179,61.456,58.243,54.94
2273,N,False,62.752,63.39,62.661,61.606,62.622,62.94,65.319,66.057,67.963,68.842
2274,N,False,57.187,56.223,53.23,57.152,54.899,57.148,53.837,54.348,56.914,56.454
2275,N,False,69.873,69.117,70.497,69.99,71.239,70.149,67.741,70.024,71.255,68.804
2276,N,False,60.982,61.335,58.713,58.248,57.287,55.797,55.306,56.369,55.823,54.126
2277,N,False,62.942,63.253,62.807,62.79,62.945,63.842,63.277,62.672,62.272,63.052
2278,N,False,62.942,63.253,62.807,62.79,62.945,63.842,63.277,62.672,62.272,63.052
2279,N,False,62.942,63.253,62.807,62.79,62.945,63.842,63.277,62.672,62.272,63.052
2280,N,False,64.887,63.073,60.438,60.598,60.583,60.893,62.292,62.792,63.557,63.488
2281,N,False,46.385,46.515,46.506,45.75,45.774,45.394,46.045,45.962,47.061,46.197
2282,N,False,54.249,54.489,54.373,53.953,53.3,52.912,52.71,52.457,52.399,52.26
2283,N,False,78.214,78.317,78.107,79.167,77.717,78.09,79.886,80.188,81.163,83.458
2284,N,False,48.443,48.223,48.371,48.728,47.888,48.463,47.676,48.011,48.342,48.385
2285,N,False,52.793,51.663,51.309,50.52,50.32,50.25,50.325,49.566,49.902,49.632
2286,N,False,61.759,65.381,63.992,62.289,62.183,63.467,61.755,63.366,62.904,64.111
2287,N,False,58.923,57.958,55.759,56.493,57.501,57.92,58.107,57.547,60.439,62.097
2288,N,False,92.875,93.361,94.488,94.89,92.806,97.558,96.143,97.659,97.589,96.857
2289,N,False,68.725,67.863,69.783,72.515,73.585,72.662,75.711,76.114,73.709,74.897
2290,N,False,31.816,32.684,33.332,33.023,33.874,34.789,33.873,34.007,33.677,33.908
2291,N,False,48.899,48.866,48.742,49.202,48.003,48.506,49.096,49.235,50.246,49.611
2292,N,False,51.269,51.044,49.745,48.294,46.572,45.374,45.963,45.752,45.657,45.654
2293,N,False,67.647,66.87,67.681,67.922,67.05,66.847,64.553,62.567,64.242,65.46
2294,N,False,63.865,64.509,63.246,61.345,61.635,61.344,63.175,63.542,63.806,63.514
2295,N,False,48.291,48.844,47.43,50.496,48.279,51.356,52.076,52.142,53.859,53.191
2296,N,False,46.142,46.37,46.712,47.04,46.821,46.179,46.639,47.347,47.572,48.772
2297,N,False,80.989,80.235,81.025,78.746,76.749,76.579,77.378,76.772,77.461,78.088
2298,N,False,55.736,53.681,52.813,53.019,54.489,54.693,58.567,64.934,68.033,68.664
2299,N,False,43.405,45.76,44.093,44.166,48.22,54.018,57.1,55.952,57.18,64.192
2300,N,False,81.559,79.855,78.614,77.358,79.009,79.589,80.887,82.645,83.045,83.622
2301,N,False,48.34,51.32,52.775,53.508,52.684,50.901,48.755,49.325,50.263,48.327
2302,N,False,74.441,73.214,77.518,78.452,78.323,78.877,79.465,79.475,78.772,82.731
2303,N,False,78.362,76.58,77.538,83.074,83.502,81.908,84.048,83.215,80.614,80.256
2304,N,False,64.196,61.952,63.617,61.264,61.433,60.892,61.712,62.216,60.213,60.618
2305,N,False,44.803,40.424,41.164,42.562,42.832,41.888,41.716,41.093,40.113,40.967
2306,N,False,47.443,45.37,45.823,45.88,45.819,44.603,45.034,45.775,45.04,45.415
2307,N,False,66.867,68.15,67.036,66.175,65.982,63.841,63.129,64.785,63.887,64.065
2308,N,False,77.481,78.52,77.825,78.333,75.509,81.894,82.019,84.255,86.121,86.397
2309,N,False,41.693,41.221,42.214,41.43,42.029,41.3,41.364,41.551,41.412,40.836
2310,N,False,73.779,79.339,75.282,69.796,68.802,64.301,68.503,67.657,62.01,63.556
2311,N,False,82.975,79.281,79.0,80.827,82.537,82.232,83.434,82.052,80.077,74.633
2312,N,False,90.789,89.192,89.259,90.185,90.893,91.941,90.906,90.524,88.455,89.497
2313,N,False,51.518,53.831,54.022,54.539,56.324,54.981,53.176,51.628,53.472,51.738
2314,N,False,81.564,83.611,89.678,84.773,75.427,83.457,90.864,88.789,85.413,82.161
2315,N,False,84.838,86.214,85.476,82.708,81.548,86.6,87.504,87.928,87.411,87.632
2316,N,False,92.382,89.856,88.459,83.158,81.044,74.632,74.889,60.218,58.474,63.358
2317,N,False,87.454,87.954,89.465,88.679,87.786,90.529,88.837,85.909,83.546,86.013
2318,N,False,31.88,32.349,32.547,33.347,32.514,32.557,33.022,32.637,32.104,31.853
2319,N,False,64.509,62.168,58.451,57.361,56.408,54.44,51.009,51.128,51.727,51.785
2320,N,False,77.583,76.181,78.882,82.853,81.591,84.006,89.436,87.721,82.072,82.625
2321,N,False,102.82,98.791,100.14,90.278,95.888,97.53,92.792,102.07,101.89,99.943
2322,N,False,31.012,31.219,31.319,31.467,31.301,31.234,31.496,31.102,30.93,31.072
2323,N,False,52.067,50.776,50.072,50.041,49.444,49.42,49.574,49.615,49.625,50.1
2324,N,False,38.76,38.528,38.478,38.439,38.396,38.284,39.049,39.937,40.298,40.86
2325,N,False,51.891,52.421,53.341,54.079,54.222,51.595,49.459,49.403,48.002,48.28
2326,N,False,71.378,69.484,70.753,70.065,69.988,68.535,68.623,68.759,70.389,72.244
2327,N,False,51.148,54.461,53.063,53.119,54.723,54.462,55.608,53.78,55.889,57.073
2328,N,False,47.211,45.874,44.101,43.854,42.546,41.383,43.145,43.268,42.953,42.785
2329,N,False,91.536,95.309,94.896,95.218,96.271,98.427,98.97,96.245,96.806,96.274
2330,N,False,74.633,71.757,71.551,72.956,73.219,73.296,70.325,68.656,66.011,63.024
2331,N,False,72.937,71.626,71.426,72.229,70.894,70.489,70.769,71.337,70.327,72.303
2332,N,False,39.94,39.735,39.733,40.084,39.229,39.665,40.194,39.499,39.524,39.95
2333,N,False,87.501,86.821,90.065,88.962,92.267,89.581,88.649,89.903,89.517,92.02
2334,N,False,45.209,45.102,47.258,47.831,47.954,49.34,49.612,50.254,50.357,51.614
2335,N,False,30.513,57.993,58.727,58.466,72.813,71.332,75.339,82.055,86.91,90.112
2336,N,False,61.274,60.997,58.998,60.154,59.813,59.686,59.82,61.545,61.163,59.261
2337,N,False,39.712,39.279,37.827,37.86,37.419,37.703,37.843,37.813,37.888,37.416
2338,N,False,80.003,81.157,80.688,82.64,81.203,81.976,79.666,78.831,79.377,81.124
2339,N,False,51.528,51.197,51.549,52.561,52.404,51.598,51.104,52.55,50.842,51.31
2340,N,False,66.073,63.593,64.454,66.451,66.997,66.516,65.44,69.381,68.426,67.078
2341,N,False,43.098,43.741,44.065,43.631,43.266,44.299,44.96,45.341,45.685,46.679
2342,N,False,37.564,37.739,37.999,37.905,37.894,37.081,37.663,37.659,37.802,38.106
2343,N,False,57.023,56.325,56.102,56.294,56.038,54.475,56.232,56.415,57.512,56.643
2344,N,False,51.665,51.972,51.901,50.613,50.067,51.498,50.501,50.547,50.219,49.637
2345,N,False,34.312,33.723,33.95,34.574,33.861,35.383,37.297,39.88,37.76,40.474
2346,N,False,92.397,92.507,85.802,86.001,86.122,81.833,79.896,77.823,78.442,78.646
2347,N,False,41.836,42.024,19.669,12.87,32.263,19.73,18.679,21.231,19.4,22.651
2348,N,False,88.497,80.255,78.706,69.553,67.091,67.606,67.226,70.359,77.641,81.943
2349,N,False,64.967,65.055,64.537,63.994,62.87,63.138,63.378,63.409,63.012,62.935
2350,N,False,76.193,75.537,72.084,71.16,68.722,66.849,66.403,65.101,63.775,62.565
2351,N,False,42.108,42.823,43.741,44.275,45.238,45.958,46.754,47.174,46.784,46.153
2352,N,False,39.028,39.986,40.348,40.797,42.093,42.676,42.693,43.049,41.946,41.845
2353,N,False,66.527,62.868,62.477,58.219,62.48,56.584,53.206,54.84,58.284,59.204
2354,N,False,46.295,53.064,47.433,52.992,56.569,50.878,58.951,62.994,59.546,60.544
2355,N,False,73.687,73.35,71.75,70.292,69.943,70.885,68.528,71.367,71.707,70.803
2356,N,False,51.511,51.93,51.79,51.84,52.617,52.863,53.322,53.359,52.718,53.291
2357,N,False,30.684,30.891,30.614,31.927,31.518,32.376,31.731,29.95,30.72,31.171
2358,N,False,56.483,55.85,54.926,54.184,53.392,52.989,52.093,51.671,51.938,51.791
2359,N,False,57.53,57.216,57.963,57.353,57.962,56.514,56.145,55.073,52.916,52.225
2360,N,False,39.284,39.607,40.801,41.096,41.866,43.03,43.832,43.784,43.079,42.629
2361,N,False,58.122,59.886,60.457,60.267,59.881,59.478,60.256,59.562,58.139,57.858
2362,N,False,82.226,84.719,84.201,84.847,83.459,85.363,83.966,83.417,81.59,78.731
2363,N,False,47.591,47.564,48.799,48.014,47.78,47.443,47.291,47.84,46.923,45.865
2364,N,False,58.853,57.439,58.32,57.765,57.044,56.786,56.073,56.585,56.551,57.223
2365,N,False,48.9,48.0,48.545,47.808,48.652,47.693,47.927,47.38,47.24,46.313
2366,N,False,54.537,55.337,54.454,54.694,54.944,54.981,56.286,55.394,56.185,55.894
2367,N,False,85.106,81.031,81.518,83.619,83.451,84.472,78.451,74.591,74.522,75.103
