,FLARE_TYPE,COINCIDENCE,USFLUX_1,USFLUX_2,USFLUX_3,USFLUX_4,USFLUX_5,USFLUX_6,USFLUX_7,USFLUX_8,USFLUX_9,USFLUX_10
300,M,False,1.4749e+22,1.5081e+22,1.5239e+22,1.5774e+22,1.6087e+22,1.6313e+22,1.6511e+22,1.7006e+22,1.7588e+22,1.7593e+22
301,M,False,7.0217e+22,7.0783e+22,7.186e+22,7.2555e+22,7.3256e+22,7.3716e+22,7.407e+22,7.4509e+22,7.4527e+22,7.4441e+22
302,M,False,4.8608e+22,4.8773e+22,4.8664e+22,4.8346e+22,4.813e+22,4.7978e+22,4.8283e+22,4.8197e+22,4.8344e+22,4.8253e+22
303,M,True,2.1189e+22,2.1124e+22,2.0945e+22,2.1027e+22,2.0847e+22,2.0752e+22,2.0632e+22,2.0442e+22,2.042e+22,2.0358e+22
304,M,True,2.0512e+22,2.0564e+22,2.0533e+22,2.0502e+22,2.0367e+22,2.0287e+22,2.0247e+22,2.0269e+22,2.0243e+22,2.0352e+22
305,M,False,2.7339e+22,2.7472e+22,2.7533e+22,2.7727e+22,2.7615e+22,2.7622e+22,2.7625e+22,2.7508e+22,2.7544e+22,2.7659e+22
306,M,False,1.7312e+22,1.6402e+22,1.5913e+22,1.4665e+22,1.3736e+22,1.3556e+22,1.264e+22,1.2034e+22,1.114e+22,1.0479e+22
307,M,True,4.3073e+22,4.3294e+22,4.3809e+22,4.419e+22,4.4586e+22,4.4866e+22,4.5058e+22,4.5411e+22,4.5772e+22,4.6066e+22
308,M,False,5.0007e+22,5.0176e+22,5.0129e+22,4.9918e+22,4.9758e+22,5.0075e+22,5.0074e+22,5.028e+22,5.9662e+22,6.0631e+22
309,M,False,1.5565e+22,1.5369e+22,1.5236e+22,1.5196e+22,1.5055e+22,1.478e+22,1.4676e+22,1.4609e+22,1.4662e+22,1.4761e+22
310,M,True,1.1294e+22,1.1445e+22,1.132e+22,1.1418e+22,1.1389e+22,1.1575e+22,1.1373e+22,1.1373e+22,1.1552e+22,1.1353e+22
311,M,False,1.1141e+22,1.113e+22,1.1067e+22,1.1169e+22,1.1084e+22,1.1123e+22,1.1186e+22,1.1293e+22,1.1328e+22,1.1333e+22
312,M,True,3.94e+22,3.9211e+22,3.8937e+22,3.9003e+22,3.8953e+22,3.9046e+22,3.903e+22,3.916e+22,3.8778e+22,3.9108e+22
313,M,False,3.9003e+22,3.8953e+22,3.9046e+22,3.903e+22,3.916e+22,3.8778e+22,3.9108e+22,3.8691e+22,3.8667e+22,3.8417e+22
314,M,False,4.1421e+22,4.1926e+22,4.2349e+22,4.2532e+22,4.2882e+22,4.3269e+22,4.3809e+22,4.4352e+22,4.4701e+22,4.511e+22
315,M,True,4.0053e+22,4.0086e+22,4.0173e+22,4.03e+22,4.0577e+22,4.0711e+22,4.0909e+22,4.1067e+22,4.1276e+22,4.1868e+22
316,M,False,4.3144e+22,4.2971e+22,4.3046e+22,4.3028e+22,4.2961e+22,4.325e+22,4.315e+22,4.3119e+22,4.3133e+22,4.3287e+22
317,M,False,4.3805e+22,4.3752e+22,4.3727e+22,4.4032e+22,4.4289e+22,4.4161e+22,4.3789e+22,4.3894e+22,4.4073e+22,4.3942e+22
318,M,False,4.5673e+22,4.5667e+22,4.5565e+22,4.5142e+22,4.496e+22,4.4863e+22,4.4358e+22,4.4063e+22,4.3715e+22,4.3537e+22
319,M,False,1.491e+22,1.4995e+22,1.503e+22,1.4922e+22,1.5014e+22,1.5078e+22,1.4987e+22,1.4995e+22,1.4773e+22,1.4857e+22
320,M,True,2.5261e+22,2.5217e+22,2.5291e+22,2.5345e+22,2.5369e+22,2.5525e+22,2.5622e+22,2.5674e+22,2.578e+22,2.5835e+22
321,M,False,3.3518e+22,3.3703e+22,3.4133e+22,3.4427e+22,3.4614e+22,3.4747e+22,3.4805e+22,3.4626e+22,3.4734e+22,3.4659e+22
322,M,True,1.315e+22,1.2941e+22,1.3278e+22,1.3002e+22,1.2951e+22,1.2953e+22,1.2963e+22,1.2862e+22,1.2822e+22,1.2768e+22
323,M,True,6.374e+22,6.4534e+22,6.5267e+22,6.5512e+22,6.6394e+22,6.803e+22,6.8309e+22,6.8705e+22,6.9792e+22,7.0478e+22
324,M,True,1.0305e+23,1.0225e+23,1.0272e+23,1.0223e+23,1.0264e+23,1.0273e+23,1.0297e+23,1.0313e+23,1.0382e+23,1.0383e+23
325,M,False,1.0915e+23,1.0941e+23,1.0942e+23,1.0988e+23,1.1105e+23,1.1176e+23,1.1253e+23,1.1315e+23,1.144e+23,1.1501e+23
326,M,False,1.1718e+23,1.1693e+23,1.1585e+23,1.1546e+23,1.1451e+23,1.1341e+23,1.1299e+23,1.1236e+23,1.1162e+23,1.109e+23
327,M,False,4.4106e+22,4.4255e+22,4.3966e+22,4.3601e+22,4.3161e+22,4.2798e+22,4.2074e+22,4.1658e+22,4.0792e+22,4.0196e+22
328,M,False,8.6451e+21,8.722e+21,8.7363e+21,8.7228e+21,8.7179e+21,8.7624e+21,8.8653e+21,8.9207e+21,8.9493e+21,8.9278e+21
329,M,True,9.2086e+22,9.2201e+22,9.2077e+22,9.2084e+22,9.1967e+22,9.1859e+22,9.1722e+22,9.1455e+22,9.1101e+22,9.0781e+22
330,M,False,5.2982e+21,5.3467e+21,5.2892e+21,5.2986e+21,5.3689e+21,5.2722e+21,5.2736e+21,5.2771e+21,5.1304e+21,5.0869e+21
331,M,False,8.4764e+22,8.5387e+22,8.5588e+22,8.5859e+22,8.6302e+22,8.6801e+22,8.6823e+22,8.685e+22,8.6877e+22,8.6995e+22
332,M,False,4.621e+20,4.998e+20,6.5382e+20,7.2046e+20,8.559e+20,1.1104e+21,1.1921e+21,1.3708e+21,1.6746e+21,1.7726e+21
333,M,False,5.0116e+21,5.8697e+21,6.2754e+21,6.7393e+21,7.0699e+21,7.5355e+21,7.7858e+21,8.2602e+21,8.6615e+21,8.9048e+21
334,M,False,1.0447e+22,1.0695e+22,1.065e+22,1.0793e+22,1.0971e+22,1.1144e+22,1.1042e+22,1.1547e+22,1.1597e+22,1.1873e+22
335,M,False,1.1144e+22,1.1042e+22,1.1547e+22,1.1597e+22,1.1873e+22,1.187e+22,1.2075e+22,1.2497e+22,1.2717e+22,1.2868e+22
336,M,False,2.1615e+22,2.1786e+22,2.2353e+22,2.2345e+22,2.3154e+22,2.328e+22,2.3482e+22,2.3825e+22,2.3878e+22,2.419e+22
337,M,False,2.7925e+22,2.8718e+22,3.0111e+22,3.0643e+22,3.1438e+22,3.2503e+22,3.3359e+22,3.4143e+22,3.4847e+22,3.5748e+22
338,M,True,8.6281e+22,8.64e+22,8.6802e+22,8.6934e+22,8.7803e+22,8.8438e+22,8.8731e+22,8.8839e+22,8.9333e+22,9.027e+22
339,M,False,8.8839e+22,8.9333e+22,9.027e+22,9.032e+22,9.0959e+22,9.1191e+22,9.1745e+22,9.1474e+22,9.1432e+22,9.1265e+22
340,M,False,8.4453e+22,8.5051e+22,8.6076e+22,8.6206e+22,8.6901e+22,8.7872e+22,8.9145e+22,9.0064e+22,9.0319e+22,9.069e+22
341,M,True,8.3258e+22,8.3411e+22,8.3408e+22,8.3407e+22,8.4212e+22,8.3767e+22,8.2974e+22,8.2898e+22,8.2929e+22,8.3102e+22
342,M,False,7.7522e+22,7.7809e+22,7.8066e+22,7.8692e+22,7.8994e+22,7.9756e+22,8.0432e+22,8.0345e+22,8.0589e+22,8.0974e+22
343,M,True,2.5398e+22,2.4678e+22,2.4275e+22,2.3673e+22,2.3332e+22,2.3147e+22,2.2966e+22,2.3064e+22,2.3212e+22,2.3161e+22
344,M,True,7.6439e+22,7.6119e+22,7.6191e+22,7.6217e+22,7.6091e+22,7.6438e+22,7.6428e+22,7.633e+22,7.6278e+22,7.6451e+22
345,M,False,7.6439e+22,7.6594e+22,7.6668e+22,7.6599e+22,7.6613e+22,7.6433e+22,7.643e+22,7.624e+22,7.6048e+22,7.5682e+22
346,M,False,7.2816e+22,7.2877e+22,7.3015e+22,7.2889e+22,7.2907e+22,7.328e+22,7.3515e+22,7.3543e+22,7.3876e+22,7.4256e+22
347,M,False,2.384e+22,2.3854e+22,2.3702e+22,2.3697e+22,2.3464e+22,2.3351e+22,2.3306e+22,2.3133e+22,2.2912e+22,2.2704e+22
348,M,False,7.5653e+22,7.5672e+22,7.5707e+22,7.5589e+22,7.55e+22,7.533e+22,7.5233e+22,7.5366e+22,7.5194e+22,7.5043e+22
349,M,False,7.6789e+22,7.6597e+22,7.6743e+22,7.6358e+22,7.6191e+22,7.6062e+22,7.616e+22,7.6072e+22,7.6037e+22,7.5896e+22
350,M,False,2.3379e+22,2.3466e+22,2.3382e+22,2.3395e+22,2.3469e+22,2.3362e+22,2.305e+22,2.3275e+22,2.3211e+22,2.3273e+22
351,M,True,7.4799e+22,7.475e+22,7.4752e+22,7.4673e+22,7.4916e+22,7.4866e+22,7.4755e+22,7.4981e+22,7.465e+22,7.4927e+22
352,M,False,7.3886e+22,7.3773e+22,7.362e+22,7.3615e+22,7.3272e+22,7.3384e+22,7.3166e+22,7.2971e+22,7.299e+22,7.294e+22
353,M,False,7.2437e+22,7.2087e+22,7.196e+22,7.2185e+22,7.2037e+22,7.172e+22,7.1977e+22,7.1867e+22,7.1916e+22,7.1897e+22
354,M,False,7.1333e+22,7.1447e+22,7.1444e+22,7.1609e+22,7.1906e+22,7.1865e+22,7.2366e+22,7.2346e+22,7.2304e+22,7.2415e+22
355,M,True,8.0618e+22,8.0927e+22,8.1292e+22,8.1372e+22,8.1337e+22,8.1672e+22,8.1573e+22,8.1584e+22,8.1992e+22,8.194e+22
356,M,False,8.3518e+22,8.3508e+22,8.3315e+22,8.3268e+22,8.33e+22,8.3293e+22,8.3604e+22,8.3635e+22,8.4458e+22,8.5106e+22
357,M,False,5.7627e+22,5.7728e+22,5.7768e+22,5.7835e+22,5.8173e+22,5.8434e+22,5.8422e+22,5.8696e+22,5.9111e+22,5.9155e+22
358,M,True,1.8849e+22,1.8994e+22,1.8989e+22,1.911e+22,1.9203e+22,1.9335e+22,1.9303e+22,1.9337e+22,1.9358e+22,1.9383e+22
359,M,True,1.7646e+22,1.764e+22,1.7567e+22,1.7595e+22,1.7418e+22,1.741e+22,1.7433e+22,1.748e+22,1.7509e+22,1.7526e+22
360,M,True,2.0077e+22,2.0266e+22,2.0581e+22,2.0364e+22,2.046e+22,2.0428e+22,2.0482e+22,2.0579e+22,2.0581e+22,2.0706e+22
361,M,True,2.1673e+22,2.1665e+22,2.1506e+22,2.1287e+22,2.1312e+22,2.1129e+22,2.1008e+22,2.1024e+22,2.114e+22,2.1155e+22
362,M,True,2.3188e+22,2.3126e+22,2.3248e+22,2.3265e+22,2.323e+22,2.3051e+22,2.3308e+22,2.347e+22,2.3513e+22,2.3731e+22
363,M,True,2.6379e+22,2.6363e+22,2.6391e+22,2.6334e+22,2.6317e+22,2.6548e+22,2.6373e+22,2.6312e+22,2.6355e+22,2.6235e+22
364,M,True,2.6548e+22,2.6373e+22,2.6312e+22,2.6355e+22,2.6235e+22,2.6143e+22,2.6093e+22,2.5928e+22,2.5963e+22,2.5907e+22
365,M,False,2.5608e+22,2.5658e+22,2.5678e+22,2.5815e+22,2.5981e+22,2.6338e+22,2.6572e+22,2.6815e+22,2.6999e+22,2.6844e+22
366,M,False,2.6537e+22,2.6283e+22,2.6292e+22,2.6009e+22,2.6117e+22,2.6317e+22,2.6231e+22,2.6371e+22,2.6245e+22,2.6174e+22
367,M,True,3.2378e+22,3.247e+22,3.2415e+22,3.2378e+22,3.2436e+22,3.2578e+22,3.2516e+22,3.252e+22,3.2535e+22,3.2634e+22
368,M,False,3.3905e+22,3.3954e+22,3.4076e+22,3.4124e+22,3.4158e+22,3.4274e+22,3.4461e+22,3.4557e+22,3.4676e+22,3.4647e+22
369,M,False,3.4274e+22,3.4461e+22,3.4557e+22,3.4676e+22,3.4647e+22,3.4785e+22,3.481e+22,3.4829e+22,3.5021e+22,3.51e+22
370,M,False,3.5953e+22,3.6305e+22,3.6462e+22,3.6628e+22,3.6701e+22,3.6835e+22,3.683e+22,3.7205e+22,3.7378e+22,3.7853e+22
371,M,False,2.114e+22,2.1249e+22,2.1205e+22,2.1307e+22,2.1288e+22,2.1218e+22,2.1209e+22,2.1093e+22,2.107e+22,2.09e+22
372,M,False,2.3841e+22,2.4032e+22,2.4282e+22,2.4541e+22,2.4611e+22,2.4706e+22,2.4716e+22,2.4809e+22,2.4734e+22,2.4429e+22
373,M,False,5.6105e+22,5.6281e+22,5.6378e+22,5.6334e+22,5.6422e+22,5.64e+22,5.6848e+22,5.6895e+22,5.7004e+22,5.7042e+22
374,M,False,1.7958e+22,1.809e+22,1.7956e+22,1.7963e+22,1.8059e+22,1.8248e+22,1.8298e+22,1.8198e+22,1.8373e+22,1.8443e+22
