,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5,TOTUSJH_6,TOTUSJH_7,TOTUSJH_8,TOTUSJH_9,TOTUSJH_10
1484,B,False,151.86,158.15,163.69,165.81,166.71,161.5,167.84,167.38,172.46,163.21
1485,B,False,278.71,283.26,287.07,283.74,277.64,283.04,277.28,278.36,288.05,284.49
1486,B,False,94.509,94.514,92.111,94.402,91.869,94.619,93.065,93.251,97.099,101.3
1487,B,False,0.0,0.090349,0.26276,1.2194,1.4569,1.0211,2.9024,4.9751,7.4581,18.26
1488,B,False,76.85,73.121,74.262,70.931,69.688,69.505,63.434,68.56,63.14,63.536
1489,B,False,889.23,889.58,891.1,874.86,906.71,923.21,912.69,921.43,915.62,938.67
1490,B,False,91.706,102.32,97.231,96.815,99.544,102.22,102.02,103.33,107.05,104.35
1491,B,False,565.38,558.74,565.47,570.55,579.11,598.87,600.8,606.21,620.79,613.38
1492,B,False,1368.4,1359.7,1352.0,1355.3,1346.8,1338.9,1343.6,1354.6,1340.7,1352.0
1493,B,False,261.15,276.27,277.8,279.23,276.1,287.51,281.35,278.9,276.99,269.2
1494,B,False,470.62,456.53,438.94,434.72,437.37,430.62,436.44,456.4,445.34,448.86
1495,B,False,27.362,25.588,28.998,29.209,29.737,29.872,33.324,33.309,34.466,38.248
1496,B,False,422.85,426.42,429.68,435.92,432.83,434.49,437.18,436.12,441.33,437.23
1497,B,False,807.99,807.26,815.65,826.91,812.15,816.99,813.74,823.74,818.37,820.9
1498,B,False,718.21,716.07,693.68,700.86,714.09,728.56,723.9,738.29,724.65,717.52
1499,B,True,175.51,174.57,192.37,187.31,186.39,189.55,197.05,188.03,196.56,205.69
1500,B,False,833.39,840.02,837.6,826.66,810.49,808.62,815.33,815.71,822.43,856.72
1501,B,False,38.559,37.843,35.169,32.487,32.452,36.697,35.321,34.388,34.437,35.234
1502,B,False,258.06,248.37,248.19,255.17,246.6,243.48,251.02,261.23,265.84,255.5
1503,B,False,1176.8,1155.5,1169.3,1173.5,1146.7,1139.0,1132.9,1117.0,1118.1,1143.6
1504,B,False,868.93,888.85,893.06,868.42,856.37,843.94,856.29,827.05,812.82,805.56
1505,B,False,1534.3,1557.6,1552.4,1565.9,1571.9,1559.4,1582.6,1563.8,1565.0,1554.2
1506,B,False,768.99,788.45,787.43,767.27,763.41,767.55,800.63,809.62,821.16,825.32
1507,B,False,89.478,80.612,82.075,84.673,87.191,89.019,89.239,88.484,78.902,77.604
1508,B,False,422.41,413.21,409.95,415.12,406.8,406.25,406.36,402.97,408.64,394.51
1509,B,False,712.62,718.07,708.48,735.22,742.02,740.37,735.34,755.53,754.3,768.29
1510,B,False,768.74,760.58,739.6,742.57,751.51,753.96,771.91,767.89,779.13,787.76
1511,B,False,800.52,890.45,941.92,808.76,799.94,814.94,825.97,814.94,893.88,807.75
1512,B,False,202.94,199.26,204.7,206.85,202.91,208.28,201.71,200.64,193.88,198.15
1513,B,False,31.094,29.731,30.306,29.336,28.318,27.817,28.029,27.81,25.8,27.291
1514,B,False,264.05,264.4,265.57,263.14,262.63,260.61,265.54,267.54,271.99,280.41
1515,B,False,581.93,572.09,557.85,554.95,553.04,557.14,550.59,550.97,556.02,552.94
1516,B,False,549.84,549.76,541.23,534.01,531.35,539.36,529.52,523.63,526.99,525.14
1517,B,False,193.8,194.21,192.91,190.72,194.01,198.86,196.85,193.62,194.54,196.8
1518,B,False,459.79,459.89,462.84,457.98,456.35,451.53,447.99,444.97,449.93,445.43
1519,B,False,1105.8,1106.1,1112.6,1102.1,1093.4,1110.8,1126.4,1145.0,1144.9,1140.5
1520,B,False,42.368,38.75,40.112,38.385,36.958,37.643,38.113,35.087,41.762,43.248
1521,B,False,115.25,123.64,116.02,119.65,109.53,106.06,110.8,105.92,116.38,103.62
1522,B,False,902.41,885.22,902.98,907.07,899.78,921.11,926.31,933.69,920.59,919.18
1523,B,False,537.48,553.07,544.56,550.39,550.92,553.75,556.8,554.21,554.44,552.9
1524,B,False,445.34,449.35,446.07,451.32,469.62,446.58,448.78,445.81,445.93,434.65
1525,B,False,635.26,641.23,644.84,649.02,648.39,632.18,634.81,646.79,638.16,656.72
1526,B,False,618.43,622.85,628.62,640.62,638.61,627.48,618.21,635.29,628.66,654.91
1527,B,False,187.64,189.12,184.69,188.6,188.41,181.59,169.74,168.12,169.49,174.83
1528,B,False,271.82,278.77,276.82,287.73,285.72,262.65,240.07,230.48,221.54,215.29
1529,B,False,639.21,639.87,649.84,655.2,650.36,660.81,656.67,651.79,649.68,672.76
1530,B,False,114.64,113.11,114.8,110.75,110.9,112.66,114.02,119.57,116.52,121.41
1531,B,False,252.98,250.41,251.81,252.49,244.88,244.63,247.55,251.92,255.63,271.61
1532,B,False,384.82,410.38,410.5,412.23,399.65,400.86,405.48,407.35,424.12,431.28
1533,B,False,409.08,413.79,402.17,403.71,399.19,405.37,413.84,415.82,407.84,398.11
1534,B,False,79.153,85.422,83.629,88.464,81.421,83.114,83.56,81.492,79.47,82.744
1535,B,False,642.1,625.4,625.2,626.3,615.32,624.79,625.38,627.1,633.55,626.57
1536,B,False,720.51,720.76,720.68,735.57,745.91,751.31,742.19,738.91,733.56,752.58
1537,B,False,155.93,156.9,176.02,178.14,160.13,168.29,138.46,145.57,146.65,158.35
1538,B,False,68.13,65.471,67.041,66.54,69.512,64.346,61.405,61.994,56.864,57.435
1539,B,False,517.18,517.34,499.45,499.63,487.65,496.24,477.24,479.0,495.75,488.67
1540,B,False,168.84,170.36,170.87,171.98,172.62,178.96,179.12,177.96,174.48,179.05
1541,B,False,725.2,711.37,702.72,736.14,717.45,713.8,733.53,724.75,713.54,718.91
1542,B,False,194.8,202.64,193.13,189.98,190.15,191.58,196.68,195.76,196.67,206.83
1543,B,False,176.57,172.15,172.91,169.82,169.6,174.57,172.54,172.53,174.34,172.99
1544,B,False,333.04,334.97,335.35,346.02,351.87,367.67,372.05,375.07,382.3,378.47
1545,B,False,139.59,139.67,145.83,142.85,143.42,142.45,148.37,146.53,151.86,146.14
1546,B,True,441.71,446.12,433.26,429.85,431.28,430.9,428.69,422.05,424.73,430.16
1547,B,False,584.14,597.89,581.7,569.56,556.35,562.82,551.25,559.52,536.98,545.49
1548,B,False,439.36,437.1,449.25,445.78,460.18,461.01,473.14,471.17,477.6,482.69
1549,B,False,624.85,621.69,630.38,630.91,656.23,652.79,634.67,633.03,635.95,618.97
1550,B,False,1391.5,1420.5,1441.5,1455.3,1469.5,1480.4,1448.4,1453.4,1453.7,1433.6
1551,B,False,120.07,112.99,110.58,108.79,112.96,117.29,117.18,116.75,125.52,119.33
1552,B,False,596.17,592.0,596.05,582.0,581.76,579.76,578.32,573.37,580.39,590.56
1553,B,False,293.9,294.85,280.23,288.41,286.35,287.27,283.89,287.37,287.75,295.52
1554,B,False,678.95,665.23,677.32,667.17,683.51,679.23,689.39,681.15,694.48,695.83
1555,B,False,203.71,202.71,200.69,202.05,204.56,196.6,194.86,195.32,194.48,195.93
1556,B,True,377.35,368.7,364.47,365.95,364.5,364.59,377.77,377.49,388.16,390.39
1557,B,False,466.74,459.09,459.29,461.97,463.07,456.33,452.91,447.82,443.03,438.11
1558,B,False,434.72,437.37,430.62,436.44,456.4,445.34,448.86,429.77,422.66,416.02
1559,B,False,343.65,340.77,325.56,326.22,329.87,340.78,354.9,355.92,344.19,357.69
1560,B,False,492.29,477.41,479.51,494.49,500.36,517.82,524.13,534.48,531.13,537.48
1561,B,False,94.739,108.84,119.29,129.68,134.82,138.89,140.81,147.64,149.49,156.14
1562,B,False,842.63,834.1,843.66,830.2,815.67,821.99,820.12,810.85,819.74,806.9
1563,B,False,398.28,437.05,424.07,411.08,418.15,414.53,409.95,425.66,430.3,421.11
1564,B,True,193.3,193.77,200.76,192.81,196.91,186.57,195.05,193.02,190.46,186.14
1565,B,False,884.04,894.84,903.94,897.26,887.69,845.21,821.72,800.79,819.89,785.99
1566,B,False,897.35,907.7,905.83,889.97,911.69,909.11,921.55,922.61,917.0,929.53
1567,B,False,419.58,418.15,422.03,422.17,424.4,421.16,423.67,424.75,421.2,420.59
1568,B,False,239.43,234.42,229.28,227.32,226.0,225.64,224.98,222.21,213.34,210.67
1569,B,False,590.29,597.56,603.6,600.91,594.82,607.61,609.42,620.46,611.16,606.65
1570,B,False,411.61,423.19,430.71,438.51,433.5,441.81,444.46,453.17,481.2,488.9
1571,B,False,185.28,184.72,190.03,187.17,190.03,196.15,195.75,211.69,217.06,222.98
1572,B,False,699.06,732.22,720.55,731.38,739.88,752.6,734.78,722.04,724.61,722.96
1573,B,True,240.5,235.53,242.04,238.74,229.35,229.43,219.08,209.17,207.06,210.9
1574,B,True,47.081,44.832,54.017,53.256,52.214,51.578,50.434,48.166,48.121,42.382
1575,B,False,574.94,571.57,577.84,576.87,575.05,586.67,600.79,599.29,618.78,625.01
1576,B,False,211.95,224.07,225.76,236.11,234.6,234.2,247.89,254.64,269.21,259.89
1577,B,False,75.195,78.242,87.894,86.52,82.186,90.246,86.968,88.701,87.478,95.672
1578,B,False,709.11,701.07,695.66,695.64,702.42,703.25,691.15,705.59,698.67,707.15
1579,B,False,416.13,415.07,418.32,426.21,426.79,433.97,434.79,436.93,432.11,433.47
1580,B,False,572.81,573.99,571.02,578.92,594.75,603.65,584.09,602.01,600.72,604.65
1581,B,False,548.5,574.47,572.08,563.64,569.21,583.65,588.77,594.38,595.64,587.85
1582,B,False,359.37,357.9,354.1,348.59,351.88,357.22,346.36,349.93,353.14,344.04
1583,B,False,57.548,61.706,60.727,60.447,55.051,51.373,49.476,51.433,51.513,51.007
1584,B,False,151.39,153.24,153.23,144.65,140.81,145.52,146.09,139.36,148.98,152.45
1585,B,False,448.69,452.58,439.91,436.99,433.98,454.26,471.62,483.64,494.59,498.51
1586,B,False,362.73,358.94,347.91,349.11,346.51,352.06,343.76,336.9,337.26,339.32
1587,B,False,462.98,433.59,453.88,449.25,442.29,443.98,446.38,449.92,456.04,453.17
1588,B,True,247.22,245.76,250.85,252.75,251.01,260.9,256.79,268.17,267.04,274.34
1589,B,False,568.14,574.36,569.14,550.9,560.16,545.56,545.79,522.38,534.82,517.13
1590,B,False,401.84,407.23,404.16,413.65,441.1,440.47,455.51,457.98,458.99,456.87
1591,B,False,445.09,452.37,454.33,478.33,465.22,465.17,469.93,456.47,455.34,443.73
1592,B,False,761.47,750.18,755.49,767.36,773.61,796.56,793.11,778.47,774.93,793.02
1593,B,True,325.74,330.92,323.61,332.35,330.34,356.21,356.84,365.66,362.84,367.19
1594,B,False,527.84,529.23,540.39,543.4,532.72,537.88,544.05,534.55,534.9,531.3
1595,B,False,248.16,246.62,243.17,238.47,244.29,240.73,238.06,252.35,244.99,256.78
1596,B,False,72.972,68.468,71.106,68.172,71.895,65.029,67.472,74.713,75.177,85.235
1597,B,False,720.76,720.68,735.57,745.91,751.31,742.19,738.91,733.56,752.58,777.13
1598,B,False,342.77,335.85,347.39,336.0,332.38,326.13,339.21,326.9,325.74,330.92
1599,B,False,29.997,54.384,56.737,64.113,73.426,72.516,78.733,76.471,82.6,86.341
1600,B,False,818.66,814.86,826.38,845.24,832.26,834.42,819.94,844.93,843.24,845.01
1601,B,False,393.5,401.7,392.96,394.12,382.8,388.28,395.24,393.45,383.99,380.84
1602,B,False,1414.9,1411.9,1391.5,1375.1,1342.0,1324.6,1322.2,1293.6,1298.6,1282.7
1603,B,False,99.303,99.414,103.82,101.9,105.61,102.09,101.15,103.59,101.06,99.869
1604,B,False,73.846,74.801,70.648,69.275,71.222,75.958,70.292,70.866,71.557,65.662
1605,B,False,1009.6,998.4,1010.7,1026.1,1036.8,1041.7,1054.2,1041.4,1031.3,1031.1
1606,B,False,12.912,13.017,13.108,13.641,14.574,12.954,13.277,14.54,16.802,17.77
1607,B,False,1070.0,1071.7,1073.1,1053.3,1052.2,1046.2,1050.1,1042.8,1048.9,1062.8
1608,B,False,528.27,526.04,534.74,537.67,551.5,557.5,572.62,571.09,577.7,571.23
1609,B,False,1185.3,1187.2,1187.7,1199.6,1195.5,1218.0,1196.6,1186.2,1200.3,1206.5
1610,B,False,291.78,291.76,278.59,276.69,255.79,254.08,249.14,246.2,232.92,253.22
1611,B,False,497.21,491.15,495.09,502.15,509.19,520.64,525.0,526.74,524.2,489.04
1612,B,False,530.41,539.65,527.43,518.42,515.51,507.28,522.76,529.94,535.43,532.03
1613,B,False,965.75,974.45,980.26,985.03,977.76,991.95,975.87,992.23,991.11,981.19
1614,B,False,42.624,42.996,41.295,41.379,41.753,39.387,43.19,40.569,41.185,38.634
1615,B,True,340.7,273.23,326.85,328.53,323.34,286.04,319.33,334.97,321.86,308.77
1616,B,False,266.04,273.42,273.29,288.98,299.03,299.77,302.91,315.08,324.59,311.34
1617,B,False,1183.3,1184.3,1172.3,1177.9,1169.5,1185.4,1192.7,1191.4,1198.6,1208.8
1618,B,False,1286.5,1268.3,1277.9,1296.0,1312.3,1311.6,1313.9,1278.7,1291.3,1284.4
1619,B,False,416.56,428.05,428.89,422.48,414.37,426.78,427.89,430.56,425.66,439.68
1620,B,False,539.53,540.23,524.93,528.09,529.27,524.68,528.58,529.5,523.01,514.45
1621,B,False,97.932,97.353,101.43,99.9,107.32,116.97,123.46,130.39,134.09,143.93
1622,B,False,116.93,127.71,133.78,148.94,143.37,138.7,139.35,150.53,145.92,142.85
1623,B,False,220.49,217.3,230.58,234.61,228.94,217.63,224.63,233.99,266.52,272.59
1624,B,False,227.02,221.16,211.6,223.11,218.42,221.82,222.66,212.26,210.5,211.3
1625,B,False,202.36,215.78,217.09,205.57,197.47,195.54,204.59,207.77,212.9,210.46
1626,B,False,905.83,889.97,911.69,909.11,921.55,922.61,917.0,929.53,937.45,926.25
1627,B,False,132.77,136.62,134.32,134.24,129.61,129.7,129.33,129.18,128.18,123.68
1628,B,False,815.39,823.5,819.38,828.83,818.32,836.73,834.49,835.19,844.6,844.43
1629,B,False,111.22,110.03,105.81,106.29,108.82,114.51,115.24,117.32,116.03,112.38
1630,B,False,739.6,742.57,751.51,753.96,771.91,767.89,779.13,787.76,810.52,842.4
1631,B,True,342.1,341.22,344.38,341.09,338.29,331.27,332.19,331.12,336.52,333.75
1632,B,True,509.68,521.48,501.45,491.01,476.01,461.1,460.41,467.17,461.47,458.89
1633,B,False,1143.6,1157.3,1136.7,1128.6,1117.8,1125.4,1115.5,1119.4,1107.1,1116.7
1634,B,False,256.63,259.51,250.97,244.77,251.76,255.74,252.98,250.41,251.81,252.49
1635,B,False,366.02,384.25,383.8,382.32,363.6,368.7,369.23,359.77,368.9,358.31
1636,B,False,994.52,997.52,1000.3,1017.6,1026.6,1042.4,1040.3,1024.2,1029.9,1029.9
1637,B,False,289.99,285.97,294.42,293.26,285.54,292.41,271.82,280.06,278.7,265.61
1638,B,False,326.02,347.6,337.39,335.96,349.0,327.24,308.08,310.11,311.94,296.69
1639,B,True,215.18,212.82,214.34,203.66,202.31,200.14,201.32,198.58,194.67,187.24
1640,B,False,678.19,683.72,667.48,652.67,656.5,648.54,657.82,656.51,662.36,664.23
1641,B,False,1377.1,1381.7,1368.4,1359.7,1352.0,1355.3,1346.8,1338.9,1343.6,1354.6
1642,B,False,95.264,99.417,93.733,98.919,118.45,109.3,106.17,111.58,119.89,134.38
1643,B,False,214.14,209.28,201.52,201.94,193.34,189.35,181.68,185.11,185.85,182.46
1644,B,False,791.93,795.51,804.5,810.82,816.84,829.46,824.81,828.55,824.46,826.5
1645,B,False,530.59,516.37,526.84,538.89,523.01,531.63,538.74,538.28,536.43,541.36
1646,B,False,481.85,469.14,471.0,469.66,465.83,471.08,492.29,482.08,484.89,473.65
1647,B,False,187.88,190.49,189.34,189.39,191.5,195.9,197.63,202.6,205.09,206.48
1648,B,False,205.46,188.65,178.11,188.71,199.84,209.0,243.09,241.87,283.25,293.09
1649,B,False,876.86,898.55,924.89,922.13,926.38,914.63,909.55,884.04,894.84,903.94
1650,B,False,36.928,43.899,47.149,49.992,53.168,58.946,69.075,73.365,81.669,86.106
1651,B,False,456.54,459.72,470.7,477.3,488.72,498.09,498.35,503.49,512.67,516.62
1652,B,False,1031.1,1011.6,1008.8,998.36,999.15,984.91,989.76,983.71,985.91,982.36
1653,B,False,327.45,333.53,340.47,331.84,340.37,337.45,323.48,311.18,308.0,304.81
1654,B,False,823.29,840.89,833.82,826.35,843.24,836.84,815.21,854.06,825.51,830.97
1655,B,False,191.48,189.69,198.26,191.95,199.61,197.79,197.75,196.92,202.35,205.78
1656,B,False,1036.9,1003.6,1000.2,971.41,959.55,949.41,950.11,950.34,934.96,926.78
1657,B,True,576.44,567.1,559.12,560.12,545.33,547.63,547.8,534.08,521.79,529.97
1658,B,False,285.12,294.27,281.82,284.42,279.41,276.98,282.99,289.82,294.91,300.17
1659,B,False,576.86,575.74,591.08,588.17,593.77,595.11,596.8,606.91,612.51,618.3
1660,B,False,164.61,166.22,162.5,158.85,158.6,157.32,158.18,167.38,165.39,161.64
1661,B,False,468.96,459.74,459.98,474.71,455.47,456.89,455.47,453.36,468.09,468.01
1662,B,False,266.74,253.68,247.48,250.57,254.3,240.53,245.08,247.82,250.96,247.48
1663,B,False,516.88,500.92,492.45,477.01,468.83,468.1,455.3,453.67,449.99,453.37
1664,B,True,102.71,106.34,108.91,102.36,100.81,97.555,99.48,98.153,96.189,92.434
1665,B,False,439.91,478.1,478.41,527.15,549.43,561.36,617.06,651.6,660.66,593.65
1666,B,False,98.024,102.39,112.88,111.39,124.71,132.94,137.11,145.29,147.59,153.71
1667,B,False,209.29,211.53,217.43,231.94,232.47,231.52,235.14,236.95,248.13,252.86
1668,B,False,1356.3,1337.5,1322.8,1338.3,1317.4,1300.2,1316.8,1307.0,1300.9,1287.6
1669,B,False,512.84,526.94,506.44,501.54,499.68,509.0,513.45,521.1,506.13,508.62
1670,B,False,758.62,756.49,750.43,746.11,742.06,752.34,759.76,763.11,758.53,765.54
1671,B,False,65.568,67.696,69.003,73.568,69.785,65.448,67.583,63.996,65.969,68.156
1672,B,False,209.77,210.04,210.53,209.3,212.3,217.08,234.01,235.52,242.77,248.57
1673,B,False,287.29,305.38,331.77,355.78,368.28,372.08,401.39,407.52,400.64,414.42
1674,B,False,191.73,193.32,192.69,200.01,201.45,197.81,193.82,191.26,183.92,191.21
1675,B,False,157.7,152.59,144.45,170.78,162.55,164.39,205.46,188.65,178.11,188.71
1676,B,False,71.204,78.518,89.773,105.37,106.72,121.86,138.84,145.78,163.78,177.52
1677,B,False,220.84,226.1,219.95,222.98,213.05,218.09,212.65,211.6,209.58,209.61
1678,B,False,443.94,444.85,451.63,454.33,481.5,470.32,466.7,477.07,466.9,477.89
1679,B,False,516.28,519.7,521.69,504.1,498.31,501.78,496.22,500.86,481.5,469.92
1680,B,False,546.7,560.47,575.73,577.57,584.89,606.01,601.66,588.54,592.42,604.13
1681,B,False,131.86,135.6,138.06,144.22,140.8,141.59,145.4,148.34,135.71,141.23
1682,B,False,99.145,99.243,103.76,104.45,98.988,99.886,100.56,102.84,103.57,102.82
1683,B,False,335.8,331.47,331.04,327.16,338.76,337.23,341.81,336.05,337.52,338.22
1684,B,False,335.99,342.41,346.88,346.76,341.44,345.22,338.6,336.24,327.56,319.79
1685,B,False,39.657,38.849,39.416,41.977,44.092,46.731,53.074,54.204,62.9,61.233
1686,B,False,632.07,627.48,631.04,619.79,619.55,626.11,628.07,615.22,615.44,587.18
1687,B,False,301.51,299.22,301.37,299.23,297.53,297.24,307.48,307.02,298.18,289.03
1688,B,False,325.18,324.75,328.42,342.11,348.6,355.28,353.11,372.55,385.47,391.74
1689,B,False,323.61,332.35,330.34,356.21,356.84,365.66,362.84,367.19,373.75,378.53
1690,B,False,84.016,83.642,83.112,82.847,84.94,81.541,78.313,79.587,82.72,83.708
1691,B,False,232.8,267.17,275.54,268.29,291.46,340.32,336.64,352.09,366.96,398.64
1692,B,False,313.17,314.96,322.74,310.25,302.83,297.21,302.96,300.39,280.81,285.97
1693,B,False,1153.4,1135.5,1141.4,1128.1,1111.2,1136.5,1094.2,1102.4,1104.1,1095.3
1694,B,False,116.28,109.62,101.89,102.21,104.13,102.12,110.5,107.91,104.98,101.97
1695,B,False,309.99,326.65,320.99,341.19,341.06,374.99,392.68,415.69,425.21,464.87
1696,B,False,520.99,520.69,526.3,539.9,545.64,544.12,557.15,540.48,542.38,539.39
1697,B,False,474.78,456.34,432.04,434.04,421.82,433.15,402.53,403.51,416.87,419.69
1698,B,False,327.7,324.58,331.39,345.76,360.25,355.76,351.29,348.69,354.35,385.71
1699,B,False,473.86,469.76,501.43,515.95,515.78,509.37,517.06,542.87,543.08,543.25
1700,B,False,330.26,333.35,346.13,332.11,351.97,344.82,350.62,346.5,366.1,355.73
1701,B,False,605.68,597.16,597.03,598.43,589.28,595.06,592.42,598.25,609.63,602.38
1702,B,False,744.29,754.35,754.39,766.63,779.34,788.95,777.19,779.8,772.62,781.55
1703,B,False,846.9,845.32,842.02,852.83,840.95,819.51,825.51,819.61,815.24,810.47
1704,B,False,2234.8,2264.7,2312.2,2306.6,2295.0,2275.9,2292.2,2267.8,2281.2,2284.7
1705,B,False,355.62,349.76,346.79,340.8,347.53,350.12,344.65,333.96,350.12,346.6
1706,B,False,185.34,191.16,190.31,186.96,186.45,185.61,193.15,184.62,181.11,184.03
1707,B,True,1403.4,1392.7,1394.7,1392.5,1420.7,1421.1,1422.8,1396.6,1399.2,1379.5
1708,B,False,507.58,498.56,513.54,494.41,490.48,503.54,479.83,486.01,499.82,492.06
1709,B,False,136.22,134.01,133.43,132.02,127.23,124.14,130.67,129.15,131.79,128.08
1710,B,False,80.619,77.78,84.072,87.806,87.671,80.454,81.865,83.281,95.934,98.25
1711,B,False,128.64,123.66,120.21,124.63,121.54,124.26,113.48,111.4,103.09,109.15
1712,B,False,170.97,170.34,166.54,163.99,161.57,168.28,169.25,169.05,163.68,162.79
1713,B,False,754.55,750.32,724.53,719.19,724.67,704.34,707.89,693.17,708.8,720.02
1714,B,False,504.95,481.02,468.72,465.84,445.83,444.96,429.08,444.1,433.38,432.47
1715,B,False,488.01,498.87,504.04,500.05,497.16,499.9,506.71,489.93,509.27,505.67
1716,B,False,76.428,83.491,78.749,78.173,75.755,74.158,74.059,76.522,73.217,67.956
1717,B,False,209.27,202.94,199.26,204.7,206.85,202.91,208.28,201.71,200.64,193.88
1718,B,False,294.24,296.43,286.68,285.66,282.65,286.81,281.75,281.91,281.9,287.12
1719,B,False,560.37,567.33,563.12,554.94,556.12,570.65,561.57,566.43,560.58,565.8
1720,B,False,138.73,139.81,135.21,136.24,132.33,134.38,127.37,121.2,120.12,125.59
1721,B,False,360.66,355.23,348.49,351.05,334.15,326.87,326.1,336.74,334.29,327.19
1722,B,False,522.58,522.47,530.32,525.7,523.0,514.08,524.74,517.87,516.19,501.38
1723,B,False,982.48,978.94,987.5,999.86,1001.5,994.52,997.52,1000.3,1017.6,1026.6
1724,B,False,352.25,331.97,338.1,336.31,338.49,325.02,322.11,326.56,339.8,321.48
1725,B,False,185.07,184.89,196.6,198.06,197.99,199.41,200.54,202.21,204.21,206.35
1726,B,False,8.284,7.1736,9.1561,18.867,32.022,53.869,84.358,99.376,146.02,166.34
1727,B,False,150.22,156.01,145.37,145.89,161.29,156.97,156.72,154.98,150.41,147.47
1728,B,False,823.73,826.84,835.79,836.78,820.82,828.05,829.13,802.09,806.4,817.32
1729,B,False,382.98,374.36,386.06,393.01,388.26,401.61,418.82,405.47,419.42,427.26
1730,B,False,1351.0,1361.6,1373.5,1370.4,1372.4,1369.1,1389.3,1403.3,1397.5,1406.5
1731,B,False,426.82,431.95,429.16,440.85,449.62,446.42,454.89,461.19,473.42,474.34
1732,B,False,648.24,638.49,637.81,649.9,655.47,652.31,675.29,683.29,684.26,699.81
1733,B,False,974.94,968.45,970.35,965.72,957.07,961.22,957.39,958.58,950.46,951.67
1734,B,False,136.24,154.79,153.95,172.69,164.67,156.82,155.31,139.05,136.24,149.14
1735,B,False,349.68,368.87,342.1,344.37,345.17,341.08,323.57,322.12,349.73,348.3
1736,B,False,442.46,446.37,439.94,431.59,436.75,432.46,421.46,423.8,412.02,410.84
1737,B,False,93.331,91.246,92.106,98.54,96.868,91.908,91.481,87.736,84.585,88.302
1738,B,False,705.64,695.62,704.76,693.98,693.89,694.87,684.28,671.55,672.26,678.22
1739,B,False,663.05,668.22,663.29,662.17,657.24,673.82,672.87,682.81,698.81,699.47
1740,B,False,243.82,245.74,240.59,239.74,235.39,240.41,243.53,247.97,245.06,247.19
1741,B,False,531.57,526.91,524.26,525.06,519.53,524.67,504.93,511.69,506.61,509.69
1742,B,False,97.373,93.867,97.506,98.415,89.871,88.503,84.899,80.032,77.171,81.09
1743,B,False,786.91,797.59,796.22,815.5,813.03,840.47,833.49,826.63,816.66,832.46
