,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10
849,B,True,276.67,274.47,277.19,278.17,278.8,277.93,278.83,275.77,280.97,277.9
850,B,True,519.3,521.42,516.59,516.73,515.05,511.6,505.19,503.18,501.22,494.52
851,B,True,167.68,169.4,173.02,169.78,168.71,166.12,166.55,163.68,166.22,178.99
852,B,True,140.55,145.82,145.41,145.75,146.72,145.17,144.98,145.24,144.11,144.25
853,B,True,293.2,286.16,282.61,279.77,283.64,280.32,284.16,284.82,280.06,278.47
854,B,True,828.4,806.97,803.37,803.62,786.3,805.08,801.22,786.38,783.82,802.61
855,B,True,26.935,29.804,31.143,31.697,34.46,34.673,37.076,37.551,38.177,37.746
856,B,False,831.08,828.54,832.93,840.8,842.72,836.14,832.65,838.79,846.05,852.85
857,B,False,282.81,283.25,285.69,288.01,282.02,283.84,281.52,285.78,287.09,286.83
858,B,True,189.25,194.46,194.34,187.2,184.98,185.96,190.41,190.29,192.02,188.92
859,B,False,327.6,326.74,327.23,332.4,330.43,329.79,329.86,325.91,327.4,328.68
860,B,False,121.73,119.98,117.78,117.18,117.05,117.22,116.46,118.12,118.53,117.2
861,B,True,275.91,275.33,274.91,278.24,286.46,294.63,294.65,292.91,294.34,296.2
862,B,True,146.14,149.06,147.74,145.26,149.29,150.44,157.62,165.29,166.63,163.47
863,B,False,96.67,97.625,99.495,99.873,98.52,97.364,96.151,97.202,96.643,97.801
864,B,False,74.9,74.522,74.648,73.178,73.847,72.658,71.85,71.565,73.9,72.174
865,B,False,247.15,245.9,249.18,247.8,248.42,246.98,245.32,246.15,247.26,246.05
866,B,True,500.44,498.99,501.37,508.64,510.47,504.02,506.99,511.81,522.32,514.81
867,B,False,237.13,233.45,232.07,229.49,231.48,233.3,232.85,231.87,233.31,230.77
868,B,True,215.66,214.55,216.61,217.29,217.95,217.3,218.59,216.11,213.23,213.95
869,B,True,61.029,61.598,62.193,63.742,61.709,61.473,61.071,60.418,59.046,62.793
870,B,True,20.524,24.455,25.611,24.27,27.553,26.875,26.852,29.238,28.536,33.144
871,B,True,194.48,199.33,202.84,206.32,205.77,211.3,212.71,219.39,227.84,228.69
872,B,False,85.286,83.852,84.517,82.623,81.386,79.939,79.506,78.148,74.365,74.049
873,B,False,194.18,194.88,196.04,193.51,193.44,195.13,193.99,196.4,193.2,197.91
874,B,False,41.479,41.834,41.823,41.463,39.55,40.551,41.912,39.815,40.217,38.714
875,B,False,591.35,598.22,600.69,595.02,601.29,598.26,595.82,594.89,588.26,584.91
876,B,False,66.749,68.936,68.988,67.953,64.336,63.695,64.257,64.465,65.208,65.718
877,B,False,419.74,421.41,421.38,422.67,419.86,424.01,428.36,428.18,433.79,436.71
878,B,False,107.42,106.93,107.12,105.62,107.64,107.54,107.9,109.46,109.38,110.17
879,B,False,646.24,654.08,660.41,666.28,668.17,666.21,663.79,665.58,663.52,670.1
880,B,True,100.86,101.93,102.73,103.61,102.26,101.68,101.48,102.08,102.97,105.73
881,B,True,252.95,257.38,260.69,263.79,261.36,258.05,260.23,260.52,261.45,258.75
882,B,False,217.18,218.8,219.41,220.04,221.18,221.97,224.78,223.67,218.42,222.34
883,B,False,500.5,504.15,505.55,507.63,514.94,516.85,518.41,514.89,517.4,524.72
884,B,True,667.07,667.2,662.27,666.63,660.08,656.5,656.4,652.02,650.3,645.87
885,B,False,544.59,546.33,547.45,546.25,544.3,548.49,550.33,547.74,548.08,553.73
886,B,True,44.96,45.212,45.717,45.385,47.6,47.896,47.66,48.163,49.903,52.266
887,B,False,76.204,75.977,74.81,77.988,79.017,79.593,78.045,77.567,75.371,77.517
888,B,False,266.98,267.75,269.39,273.25,274.58,270.27,266.13,264.82,263.4,265.39
889,B,True,40.869,38.905,36.905,34.97,37.859,36.976,38.56,35.988,37.925,37.415
890,B,False,19.192,19.918,19.466,19.071,19.631,20.296,19.995,20.135,20.918,21.414
891,B,False,169.34,171.71,167.9,169.68,164.89,166.91,163.21,164.75,166.65,168.84
892,B,True,220.15,220.29,218.16,221.54,221.16,220.14,219.83,218.44,218.44,217.4
893,B,False,206.2,206.44,205.17,206.17,208.43,211.18,208.79,212.67,218.2,222.64
894,B,False,151.44,151.63,151.33,152.82,152.16,152.42,151.95,151.98,150.35,146.86
895,B,False,402.66,400.1,402.81,397.5,396.76,400.11,398.71,398.04,397.73,395.42
896,B,False,193.31,190.5,195.3,190.3,190.27,188.51,188.84,188.79,187.63,189.02
897,B,False,321.71,325.26,330.88,330.32,332.38,329.54,331.27,333.02,334.38,331.6
898,B,False,285.64,286.24,285.92,286.12,286.45,281.39,282.71,282.91,283.26,282.63
899,B,False,88.282,90.86,90.659,97.961,102.99,109.06,114.55,114.65,114.62,118.01
900,B,True,177.24,178.13,178.6,176.55,176.81,175.07,171.61,176.36,175.93,178.12
901,B,False,49.829,50.126,49.898,49.161,50.095,49.095,49.744,50.689,50.373,50.111
902,B,True,341.58,342.08,341.75,346.64,351.89,351.75,348.45,347.99,347.86,352.11
903,B,False,288.49,291.75,296.1,295.8,288.89,299.05,299.84,302.33,302.87,300.33
904,B,False,196.25,192.08,192.26,194.56,194.28,190.27,191.67,193.52,192.25,191.77
905,B,True,96.601,97.717,97.709,99.658,99.174,100.16,100.11,101.62,98.377,96.801
906,B,True,281.4,284.0,286.48,285.11,282.65,282.17,283.07,281.92,280.74,278.22
907,B,False,58.211,57.057,56.181,56.931,58.369,58.836,57.137,55.811,57.421,56.154
908,B,False,467.25,467.31,469.24,472.79,474.26,473.07,476.79,477.47,481.99,488.66
909,B,False,71.269,87.014,84.76,82.601,85.298,92.743,79.62,86.764,98.299,102.25
910,B,False,683.26,679.13,681.6,677.05,681.25,685.03,683.55,685.45,686.08,690.93
911,B,True,417.65,412.53,423.73,421.34,417.91,406.69,407.54,413.34,407.78,410.06
912,B,False,446.48,449.9,451.63,452.37,451.33,447.83,451.68,452.71,451.62,449.39
913,B,True,366.76,369.21,369.82,372.59,370.72,369.33,370.13,365.88,366.48,367.48
914,B,False,48.489,48.136,47.596,48.849,48.591,48.808,49.79,48.98,47.005,46.754
915,B,False,86.747,86.453,87.783,89.461,89.425,87.706,91.189,88.46,91.593,92.828
916,B,False,831.63,822.11,816.39,824.82,824.88,826.01,822.86,821.14,820.57,819.31
917,B,True,184.14,194.13,184.23,189.03,190.23,193.36,191.67,191.16,194.21,204.89
918,B,False,292.3,295.72,296.53,298.25,296.53,296.41,294.67,297.68,298.35,295.19
919,B,False,16.454,16.237,14.959,14.281,14.566,14.997,14.977,16.797,19.272,18.968
920,B,False,195.93,191.87,197.19,198.57,200.54,203.38,206.46,207.78,206.88,204.2
921,B,False,388.54,383.81,382.31,382.97,384.8,384.89,384.32,383.28,381.83,384.72
922,B,True,384.72,385.5,378.15,389.16,409.48,394.69,398.59,398.05,402.07,391.71
923,B,False,296.04,294.88,293.62,288.93,288.43,289.63,288.9,288.54,288.26,284.69
924,B,True,447.83,443.93,440.95,439.56,438.91,436.9,436.25,439.72,440.02,438.84
925,B,False,316.03,312.93,314.14,311.7,308.45,308.29,311.08,311.82,310.88,311.73
926,B,True,317.43,321.44,324.29,325.3,324.19,321.55,322.36,320.67,320.51,320.48
927,B,False,316.46,313.43,314.6,314.15,317.26,314.58,317.66,316.24,312.48,309.12
928,B,False,168.84,167.13,165.56,165.55,163.4,166.01,167.89,169.7,171.71,169.68
929,B,False,128.2,130.35,126.07,126.48,129.22,125.09,124.08,123.15,124.89,122.19
930,B,True,231.45,231.36,232.99,227.51,232.38,231.76,233.42,235.54,232.89,234.49
931,B,True,908.45,906.25,905.62,912.02,917.8,917.37,921.61,931.53,928.01,917.53
932,B,False,245.29,236.8,236.32,231.95,234.01,236.13,225.95,230.54,229.5,221.52
933,B,False,577.77,576.95,571.32,580.19,581.84,587.89,589.08,590.17,584.69,585.14
934,B,False,483.58,483.26,487.02,486.53,484.55,486.49,489.09,490.24,492.45,493.12
935,B,False,834.81,840.91,850.33,850.26,853.07,861.7,867.47,860.01,870.0,886.66
936,B,True,312.67,309.95,313.13,311.76,323.55,318.65,318.67,322.31,322.43,321.02
937,B,False,809.8,821.3,826.25,824.0,838.11,827.14,836.31,848.67,855.78,854.82
938,B,True,0.0,36.232,48.633,56.499,66.239,80.703,88.646,104.1,121.32,129.46
939,B,False,71.89,69.875,69.926,67.136,67.082,67.792,67.353,64.119,65.671,66.854
940,B,True,150.3,150.53,151.55,152.01,154.07,153.33,159.02,158.68,158.19,158.23
941,B,True,409.19,410.66,409.33,413.43,409.03,410.06,406.79,407.48,404.9,404.26
942,B,False,61.709,61.473,61.071,60.418,59.046,62.793,59.333,57.207,56.613,57.037
943,B,True,132.7,132.94,133.35,134.42,133.81,131.17,131.57,135.0,133.74,132.2
944,B,True,138.68,138.97,139.16,146.51,146.85,146.19,148.47,151.97,150.76,155.95
945,B,True,421.14,422.19,422.86,426.81,427.46,429.75,433.64,431.7,437.08,436.99
946,B,True,118.11,121.2,118.14,119.09,121.37,120.74,121.42,118.53,120.29,121.99
947,B,False,19.572,18.674,19.711,20.426,18.789,19.192,19.918,19.466,19.071,19.631
948,B,False,86.407,88.211,87.427,90.126,86.936,88.13,87.947,88.998,86.917,83.878
949,B,True,16.67,15.804,16.75,16.714,16.151,16.188,15.923,16.346,16.083,15.583
950,B,False,1089.8,1083.1,1079.2,1087.3,1082.3,1083.5,1095.9,1093.9,1094.1,1097.9
951,B,False,976.42,974.0,968.44,967.11,968.49,973.99,970.62,970.49,971.3,969.51
952,B,False,429.99,423.17,420.97,429.94,427.37,426.22,422.21,424.5,423.68,424.68
953,B,True,137.07,134.73,136.32,139.95,140.69,143.82,143.67,145.14,146.85,145.36
954,B,True,991.94,985.1,990.71,986.18,985.5,979.53,981.91,982.64,977.03,972.89
955,B,False,300.76,313.52,316.6,325.07,327.95,341.22,356.12,358.19,353.86,349.26
956,B,False,657.54,642.99,648.14,657.22,661.41,672.92,682.68,661.09,655.57,660.86
957,B,False,636.5,628.67,626.77,642.76,634.84,641.26,665.79,665.31,662.81,676.51
958,B,True,176.63,181.12,180.24,181.62,184.22,183.41,188.14,189.51,188.13,187.11
959,B,False,54.428,53.998,53.297,55.106,54.616,54.517,54.104,54.339,55.363,53.768
960,B,False,29.344,30.561,30.338,30.551,31.538,31.67,32.351,34.605,34.511,34.245
961,B,False,58.735,59.594,57.546,57.829,62.977,57.645,57.894,60.624,59.413,62.509
962,B,True,618.34,613.43,609.65,605.27,603.92,605.22,598.92,604.82,600.47,592.46
963,B,False,147.62,144.73,145.67,147.65,152.31,154.63,152.66,153.43,155.41,157.05
964,B,False,436.85,433.12,425.7,423.15,427.23,421.96,427.83,429.55,427.17,424.73
965,B,True,37.956,38.936,38.503,39.911,40.975,41.715,41.705,41.867,42.802,42.917
966,B,True,163.12,164.8,165.8,161.05,162.86,164.09,167.24,166.67,167.18,168.5
967,B,False,348.67,355.77,345.14,345.55,346.24,343.68,341.37,340.95,342.45,342.08
968,B,False,157.21,156.89,152.94,154.26,155.8,156.27,155.82,155.54,157.99,158.27
969,B,False,505.46,500.57,506.55,506.0,511.73,512.33,511.87,513.18,508.69,505.15
970,B,False,61.991,66.005,65.344,63.449,64.861,67.262,68.564,69.904,71.561,70.805
971,B,False,122.8,119.47,125.83,123.13,117.7,118.52,118.36,117.18,124.98,118.3
972,B,False,462.27,466.57,466.07,464.35,463.46,458.63,463.2,456.87,467.47,471.7
973,B,True,422.79,421.82,418.51,417.6,415.51,417.31,416.44,416.46,416.84,413.02
974,B,False,229.0,228.51,233.18,234.6,234.91,239.22,239.89,241.6,242.11,242.59
975,B,False,103.67,100.88,101.37,99.854,95.054,91.1,95.673,99.358,99.886,100.36
976,B,True,917.65,919.25,926.75,936.33,950.16,942.28,948.71,947.5,947.85,944.16
977,B,True,456.68,453.4,450.83,446.81,448.68,446.75,448.12,444.72,446.79,442.55
978,B,True,341.13,342.29,345.88,341.24,339.54,342.04,342.75,338.16,340.01,341.72
979,B,False,79.18,76.204,75.977,74.81,77.988,79.017,79.593,78.045,77.567,75.371
980,B,False,135.8,135.95,135.19,134.38,134.71,135.02,134.07,132.88,133.61,134.31
981,B,False,162.08,162.21,162.28,170.04,169.47,174.72,172.28,176.53,182.14,187.12
982,B,True,315.08,314.88,314.12,319.58,328.4,328.73,331.5,333.68,335.11,334.23
983,B,False,75.876,74.279,73.399,73.949,75.546,74.839,73.571,74.483,72.658,75.034
984,B,True,58.842,60.914,61.459,62.305,63.253,57.662,55.675,55.969,56.818,58.188
985,B,False,502.6,503.0,502.59,507.23,500.6,501.2,500.2,500.45,499.43,499.3
986,B,True,319.63,320.55,327.37,325.88,325.83,326.78,323.73,323.34,323.26,325.51
987,B,False,784.71,782.54,787.72,789.18,788.19,790.2,784.67,798.58,790.9,788.73
988,B,False,318.63,320.03,318.51,316.48,312.77,316.88,312.43,314.16,310.98,312.3
989,B,False,35.426,35.098,47.552,47.87,55.847,57.861,62.922,63.843,64.422,68.928
990,B,False,457.12,457.13,456.86,462.29,466.46,463.27,466.22,465.11,462.08,466.17
991,B,True,471.78,470.1,470.77,473.98,475.4,472.02,474.71,473.2,471.61,473.7
992,B,True,104.13,103.53,105.5,109.9,112.35,115.13,115.74,115.21,121.31,126.6
993,B,False,364.35,360.14,362.9,358.71,358.69,361.97,358.76,360.69,357.89,359.06
994,B,False,273.77,274.63,277.06,277.86,277.34,271.44,272.67,273.69,277.21,278.62
995,B,True,69.258,68.397,69.084,68.944,69.709,66.607,67.766,68.581,64.897,63.149
996,B,False,379.11,378.91,379.18,382.97,379.47,387.61,387.93,395.43,392.2,398.3
997,B,True,210.34,214.4,212.72,213.04,219.21,214.85,219.28,224.1,228.43,237.82
998,B,True,634.76,633.83,625.92,621.55,623.1,631.53,626.86,625.45,616.13,607.93
999,B,True,436.5,438.6,439.72,439.51,439.77,440.89,443.04,443.08,443.54,444.18
1000,B,True,276.14,274.8,274.55,275.53,273.52,278.01,273.73,274.84,276.22,273.0
1001,B,False,45.251,44.025,44.422,45.994,44.75,44.603,41.798,45.037,44.339,43.515
1002,B,False,169.19,169.69,172.72,174.3,178.25,180.17,182.49,185.94,191.15,194.65
1003,B,True,112.3,109.73,114.11,111.89,100.7,102.57,103.43,104.65,110.64,114.7
1004,B,False,112.35,115.13,115.74,115.21,121.31,126.6,125.96,125.54,128.36,131.03
1005,B,False,129.63,127.28,125.27,127.82,125.73,125.86,126.69,125.45,123.98,121.56
1006,B,False,285.43,286.59,284.05,282.33,282.05,283.55,279.39,281.1,281.98,283.79
1007,B,False,112.53,116.45,96.8,94.431,102.9,103.34,104.42,110.63,108.95,104.32
1008,B,True,387.64,386.29,383.26,387.19,386.48,390.87,398.83,395.26,394.68,391.88
1009,B,True,233.23,234.48,233.41,227.93,227.3,227.02,228.32,220.01,218.3,217.66
1010,B,True,298.07,304.71,311.56,300.41,302.12,307.31,314.14,312.89,307.69,313.89
1011,B,True,597.72,601.68,602.92,607.79,605.57,605.46,598.66,607.19,608.5,604.94
1012,B,False,62.783,62.977,61.871,61.286,63.984,62.518,59.74,58.05,62.211,63.658
1013,B,False,230.65,229.37,229.57,235.6,234.25,230.99,233.34,231.75,233.94,232.55
1014,B,False,385.36,388.06,395.51,396.21,395.43,386.63,387.54,392.63,395.54,383.41
1015,B,True,269.24,270.86,268.43,269.58,269.82,269.32,267.12,265.71,268.12,265.11
1016,B,True,137.15,136.87,139.21,141.67,142.37,144.06,143.54,145.66,150.46,149.98
1017,B,False,413.43,409.03,410.06,406.79,407.48,404.9,404.26,401.56,404.89,403.95
1018,B,True,305.78,305.79,299.04,302.43,301.14,299.91,302.28,303.84,301.15,302.43
1019,B,False,295.75,291.64,293.79,294.47,295.64,302.88,304.83,299.54,296.53,298.05
1020,B,False,432.07,447.9,427.42,412.07,412.35,420.84,416.57,411.86,420.92,420.73
1021,B,False,351.04,351.86,357.88,356.14,358.4,358.21,359.9,363.37,364.82,368.74
1022,B,False,237.38,241.99,240.54,239.23,242.48,246.17,239.37,241.23,244.6,239.82
1023,B,False,157.79,159.27,159.41,160.16,160.11,160.05,162.02,163.0,161.35,162.92
1024,B,False,1022.4,1026.0,1022.7,1016.8,1016.5,1011.3,1018.6,1015.9,1012.7,1014.6
1025,B,False,26.823,26.924,26.565,26.732,25.899,27.326,25.41,25.762,26.906,27.061
1026,B,False,1152.5,1148.1,1150.0,1150.1,1147.0,1147.4,1140.1,1144.9,1145.8,1144.3
1027,B,False,218.1,221.6,221.33,229.47,227.63,225.99,226.38,230.42,230.02,234.73
1028,B,True,212.08,216.28,215.3,217.49,224.59,227.69,226.71,226.15,226.35,226.93
1029,B,False,184.73,182.09,181.43,180.9,183.04,185.98,187.85,186.17,182.95,181.74
1030,B,False,341.72,337.77,331.13,333.81,330.86,334.62,333.89,336.37,332.8,328.96
1031,B,False,185.49,186.02,185.31,189.07,190.73,195.34,195.82,194.74,195.09,197.8
1032,B,False,335.57,338.02,336.89,337.09,340.45,340.51,339.27,343.8,342.92,342.07
1033,B,True,367.96,369.22,372.33,366.47,364.77,372.26,384.56,375.66,377.72,385.47
1034,B,False,49.097,48.492,47.087,47.53,48.96,48.592,48.832,50.94,49.957,49.078
1035,B,False,440.88,437.35,439.81,443.24,445.14,446.47,444.49,443.81,440.21,443.9
1036,B,False,548.97,545.62,546.82,548.65,542.52,537.01,542.15,533.62,532.34,537.93
1037,B,False,507.33,512.67,506.47,506.56,504.72,504.46,509.91,507.22,507.05,507.33
1038,B,False,99.85,99.541,100.24,99.83,98.41,96.489,97.586,96.978,94.689,95.143
1039,B,False,503.2,502.33,505.05,510.0,501.11,499.63,502.11,501.47,506.03,508.08
1040,B,False,138.97,139.16,146.51,146.85,146.19,148.47,151.97,150.76,155.95,160.49
1041,B,False,238.83,237.94,239.4,236.43,232.7,225.83,228.02,229.28,230.56,229.73
1042,B,False,166.03,165.97,162.67,167.8,166.92,170.91,171.81,170.29,175.56,166.03
1043,B,False,513.36,518.54,532.72,524.4,520.01,522.3,521.72,496.0,503.86,518.13
1044,B,False,316.38,318.54,318.92,319.64,318.81,318.64,323.13,321.94,323.92,329.31
1045,B,False,178.2,177.35,176.45,172.16,171.26,167.86,168.49,166.08,163.21,166.03
1046,B,False,130.9,129.26,133.05,129.98,132.47,131.99,132.48,130.49,130.34,130.02
1047,B,True,341.85,349.69,354.63,356.89,357.6,359.77,365.68,365.33,366.62,364.07
1048,B,False,293.47,295.15,293.27,294.14,293.09,295.67,298.03,298.79,300.82,299.27
1049,B,True,186.53,179.17,182.63,180.85,189.47,189.75,193.65,198.92,197.11,198.22
1050,B,True,389.7,394.87,390.44,386.61,384.73,380.74,375.35,374.12,374.31,368.11
1051,B,False,362.63,362.52,362.83,359.89,360.78,360.43,361.47,358.57,357.22,362.39
1052,B,False,604.4,605.74,610.73,609.94,604.48,600.37,609.3,604.86,605.73,608.16
1053,B,False,394.37,392.39,390.24,394.84,396.37,395.29,392.5,395.68,399.91,398.79
1054,B,False,416.34,416.24,409.73,411.43,415.2,414.59,416.91,421.58,422.79,421.82
1055,B,True,356.57,356.29,352.06,359.07,361.86,363.68,365.98,364.9,365.1,364.91
1056,B,True,128.34,127.21,125.28,124.69,125.87,123.37,123.85,122.29,126.42,125.99
1057,B,False,706.04,702.32,694.97,692.22,693.7,695.22,694.04,696.46,694.64,694.26
1058,B,True,401.09,402.32,409.19,409.97,410.28,404.15,401.07,408.46,405.87,400.76
1059,B,True,417.9,418.59,419.37,418.07,418.58,425.56,422.66,425.56,424.34,425.49
1060,B,True,312.31,311.54,314.36,304.27,306.0,304.89,304.68,301.98,303.49,304.49
1061,B,False,464.35,468.39,466.47,466.49,468.59,473.96,471.24,468.94,465.37,465.75
1062,B,False,1295.7,1292.2,1293.7,1295.5,1302.0,1304.4,1301.4,1294.6,1292.4,1293.2
1063,B,True,181.12,184.24,187.27,197.21,202.74,206.33,208.53,209.08,212.86,214.33
1064,B,False,195.92,196.13,192.52,192.21,192.05,191.45,189.37,188.99,186.95,188.82
1065,B,False,210.62,210.88,221.25,222.65,223.7,225.83,220.08,223.28,219.63,218.08
1066,B,False,162.39,161.01,159.1,160.13,156.84,162.49,165.42,170.47,166.22,165.23
1067,B,False,88.593,86.468,84.75,84.649,82.915,81.722,83.963,83.169,80.331,80.908
1068,B,False,285.77,287.77,291.07,287.76,285.05,281.91,282.13,283.63,282.04,277.3
1069,B,True,697.95,699.06,698.99,702.65,703.03,708.9,714.41,721.85,724.13,727.39
1070,B,False,399.46,399.89,397.82,392.71,395.58,387.58,386.45,389.85,394.55,390.84
1071,B,False,103.39,106.6,106.16,108.37,109.02,108.21,106.47,105.72,106.51,107.7
1072,B,False,16.884,16.599,16.642,15.47,15.756,14.476,14.677,14.477,14.271,14.967
1073,B,False,220.29,218.27,223.36,221.17,223.26,222.81,225.08,223.75,221.41,220.34
1074,B,False,237.96,237.82,236.69,236.12,236.61,239.26,237.42,240.08,240.78,242.97
1075,B,True,43.054,44.199,38.341,38.574,49.651,63.706,63.052,62.434,72.576,76.042
1076,B,False,128.66,125.01,127.19,131.56,142.61,147.14,147.36,142.78,145.26,153.41
1077,B,False,288.54,288.49,291.75,296.1,295.8,288.89,299.05,299.84,302.33,302.87
1078,B,False,109.89,107.79,106.77,105.83,101.11,103.32,101.87,98.379,103.79,103.09
1079,B,False,564.69,567.11,565.26,563.86,563.92,569.5,572.6,572.55,575.11,571.27
1080,B,True,500.03,495.98,493.77,492.28,491.51,486.61,484.25,483.83,482.45,479.62
1081,B,True,205.81,212.0,208.47,216.65,220.58,227.4,226.86,242.51,243.69,247.23
1082,B,False,301.31,300.14,304.79,305.79,304.24,306.87,310.05,306.52,308.66,306.73
1083,B,False,180.96,177.5,178.29,179.79,182.5,182.14,182.79,183.7,180.06,180.3
1084,B,False,81.751,85.526,87.92,90.41,93.225,96.648,96.322,100.01,101.71,102.79
1085,B,False,8.7143,10.137,11.604,12.194,13.223,15.284,15.155,15.687,16.034,17.882
1086,B,True,487.03,487.66,492.54,491.8,482.83,488.38,489.26,486.69,485.91,488.31
1087,B,False,153.96,154.55,154.36,155.4,156.31,161.36,163.9,165.56,174.14,182.95
1088,B,False,183.68,183.45,184.47,187.48,189.86,189.48,187.12,186.01,189.26,190.68
1089,B,False,331.22,331.58,325.61,328.74,325.39,321.24,328.99,329.13,330.07,331.78
1090,B,False,477.09,484.03,484.9,482.6,480.12,475.43,473.22,474.56,473.95,472.82
1091,B,False,671.35,671.05,669.36,663.93,661.57,659.94,659.3,661.19,664.46,668.8
1092,B,False,22.27,19.547,25.201,23.88,23.719,26.583,29.221,26.663,22.505,23.267
1093,B,True,247.84,250.11,251.17,254.47,249.05,245.22,246.15,253.39,249.06,249.05
1094,B,True,327.25,326.58,321.39,318.06,316.03,312.93,314.14,311.7,308.45,308.29
1095,B,False,334.64,330.82,335.16,328.23,335.15,334.23,343.27,339.65,339.53,339.58
1096,B,True,81.23,80.778,80.947,80.882,79.994,79.608,81.093,81.669,82.284,82.853
1097,B,True,203.57,201.81,201.86,198.49,204.23,205.47,206.55,208.15,207.8,209.78
1098,B,False,355.23,348.18,346.57,344.73,347.47,342.92,340.6,340.98,337.26,341.59
1099,B,True,255.93,253.59,257.58,260.69,267.88,271.51,283.54,280.88,285.72,296.64
1100,B,False,322.26,320.5,319.46,319.25,320.39,317.51,324.04,320.05,318.7,312.95
1101,B,False,125.33,128.6,131.43,129.82,131.05,135.79,130.38,126.96,130.04,129.33
1102,B,False,209.32,211.0,212.82,214.61,214.83,215.34,217.71,218.94,215.34,216.09
1103,B,True,82.876,81.82,83.475,84.937,88.517,85.808,87.4,88.183,90.306,92.401
1104,B,False,66.159,62.945,62.658,62.892,60.38,61.029,61.598,62.193,63.742,61.709
1105,B,False,310.92,308.5,312.61,314.26,310.65,317.58,316.73,324.04,324.92,320.05
1106,B,False,55.953,58.078,70.13,85.857,88.94,99.874,108.66,117.49,120.4,125.08
1107,B,False,390.83,392.13,389.27,393.76,391.74,385.37,385.83,390.6,390.21,388.79
1108,B,False,76.486,75.377,74.369,74.514,73.318,71.673,70.23,68.888,68.843,65.262
1109,B,False,380.31,377.23,376.05,378.57,375.56,370.55,370.66,376.0,381.3,382.97
1110,B,True,459.52,461.08,461.55,459.63,454.89,457.47,460.71,465.57,465.1,467.23
1111,B,False,311.55,311.43,308.77,307.23,303.62,309.82,309.45,308.81,309.12,308.52
1112,B,False,291.56,293.35,295.08,295.4,300.22,292.06,298.48,298.81,301.02,299.95
1113,B,False,325.88,325.83,326.78,323.73,323.34,323.26,325.51,330.33,332.83,330.73
1114,B,False,823.19,824.39,827.49,828.74,831.26,835.86,838.75,849.45,849.9,850.74
1115,B,True,465.95,469.96,472.2,471.67,470.06,468.67,471.37,469.9,471.27,473.17
1116,B,True,253.41,258.88,253.15,244.61,244.06,236.84,239.55,234.31,229.55,230.05
1117,B,False,218.45,216.04,222.73,223.15,223.06,232.35,237.49,233.17,225.31,234.92
1118,B,False,374.99,371.58,370.53,371.86,373.92,378.34,375.11,372.37,378.69,376.72
1119,B,False,204.23,205.47,206.55,208.15,207.8,209.78,214.35,216.45,219.17,215.18
1120,B,False,465.61,463.73,463.22,464.1,465.04,470.12,473.31,470.27,473.81,469.94
1121,B,False,207.15,208.14,208.09,205.92,207.0,207.27,204.2,202.07,201.77,197.51
1122,B,True,808.97,813.94,810.3,816.68,817.96,807.67,805.87,802.53,806.23,801.23
