,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10
1046,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,B,True,283.01,242.37,268.12,237.81,243.97,243.95,249.87,245.02,246.06,252.42
1050,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,B,False,3557.2,4112.4,4457.9,4615.5,5127.7,4178.4,4472.3,4289.5,4753.1,4893.9
1052,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,B,False,465.02,364.83,354.25,412.44,439.4,465.46,584.06,474.09,480.46,475.41
1054,B,False,978.29,755.77,758.29,742.57,743.39,724.47,705.4,694.22,717.55,725.06
1055,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,B,True,3611.9,4288.0,4489.7,4358.5,4633.2,4076.3,3356.4,3272.3,3007.3,3083.8
1059,B,True,5424.7,5957.0,6535.3,6012.6,6302.0,6035.1,5982.9,5833.6,5785.0,6228.8
1060,B,True,72181.0,35715.0,32486.0,39614.0,24581.0,45778.0,34616.0,39423.0,21717.0,42939.0
1061,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,B,False,3853.8,3913.1,3014.3,3830.5,3798.9,5293.6,5267.0,6123.6,5326.5,5580.8
1063,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,B,False,4349.9,0.0,832.29,5841.1,8504.0,20642.0,17741.0,20409.0,18575.0,8243.8
1065,B,False,1153.8,1123.0,2210.1,2146.5,1202.4,1122.1,1134.1,1246.4,1199.2,1614.9
1066,B,False,452.41,345.32,384.05,447.95,435.78,410.1,395.05,457.72,473.11,472.35
1067,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,B,False,139.13,150.53,145.89,179.29,192.5,231.88,145.71,137.17,183.5,225.42
1069,B,True,8765.5,7903.7,8214.6,7874.9,9061.9,7847.5,7744.7,8500.0,8555.3,8024.0
1070,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,B,False,9.5997,8.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,B,False,1189.0,3069.4,2323.7,1605.9,1549.4,2157.5,1557.2,2080.6,2579.5,2026.6
1075,B,True,13737.0,8989.6,12233.0,12607.0,7368.4,6117.7,5527.7,4229.1,3639.2,10582.0
1076,B,False,305.58,666.27,737.9,798.85,895.63,1143.1,1217.6,1028.9,985.26,952.44
1077,B,False,1210.9,1246.7,806.91,920.9,635.1,536.37,497.02,645.74,703.02,639.89
1078,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,B,True,1881.4,1892.6,1888.8,1554.4,1526.8,1542.2,1541.0,1531.5,1555.9,1562.8
1081,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,B,False,0.0,0.0,0.0,0.0,0.0,153.21,0.0,159.55,144.92,162.71
1085,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,B,True,323.3,408.58,448.69,456.69,369.15,388.93,389.24,256.9,167.36,247.65
1087,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,B,False,1422.2,1464.5,1476.0,1455.9,1391.2,1394.0,1384.9,1383.3,1377.9,1387.8
1091,B,False,7252.8,7191.5,7212.9,7406.2,7281.6,7440.3,7032.6,4579.6,6878.4,7135.6
1092,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,B,True,395.96,336.2,341.68,357.22,421.49,439.59,472.36,442.82,387.96,400.69
1095,B,False,755.66,846.47,924.79,927.52,1007.1,1239.5,1028.7,1019.3,988.72,1294.8
1096,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,B,True,5468.1,5483.1,5998.2,1594.2,1623.0,1953.6,1934.3,1230.0,1235.2,886.86
1100,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,B,False,102.77,102.6,116.36,130.48,94.855,96.231,98.592,96.413,99.555,96.61
1103,B,True,31.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,B,False,1428.7,1719.0,1685.4,1746.4,1787.5,1402.6,1098.6,1311.9,1758.5,1794.0
1106,B,False,10806.0,11127.0,24733.0,28159.0,20697.0,13492.0,22499.0,23088.0,20825.0,7614.8
1107,B,False,501.72,416.81,500.5,418.87,382.64,319.98,306.46,312.03,243.69,256.54
1108,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,B,True,1557.0,1203.5,1834.7,1527.5,1450.2,1622.2,1550.6,1283.2,1114.5,1115.4
1111,B,False,42350.0,23363.0,81328.0,65756.0,22499.0,51276.0,57523.0,20618.0,24537.0,33459.0
1112,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,B,False,1763.7,1762.3,1717.9,1974.5,2011.0,2025.4,1766.6,1770.2,1677.6,1621.7
1114,B,False,443.3,445.57,445.66,433.01,742.51,708.02,408.99,694.94,395.52,408.47
1115,B,True,2888.1,2947.6,2991.7,3188.2,2431.1,2458.6,2522.9,2524.6,3294.0,3622.9
1116,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,B,False,380.19,720.57,692.47,686.74,709.88,823.97,823.88,841.38,849.36,1254.4
1118,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,B,False,312.64,317.79,348.69,308.77,471.57,309.72,303.94,312.66,322.42,290.5
1121,B,False,573.06,395.11,347.92,377.66,287.37,282.52,407.7,389.45,430.45,436.9
1122,B,True,9835.9,9324.2,9895.4,8991.6,9508.7,10380.0,9992.6,9826.1,10335.0,9707.1
1123,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,B,True,1460.2,1630.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,B,True,44.688,46.07,40.092,32.962,31.876,0.0,0.0,0.0,0.0,0.0
1127,B,False,5390.3,5465.0,5205.9,5100.9,5401.5,5355.8,5180.1,5228.9,3803.6,3823.2
1128,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,B,False,155.58,165.02,153.19,342.17,376.07,328.92,306.45,431.69,411.99,252.22
1131,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,B,False,1316.4,1235.1,699.61,689.36,683.55,1262.8,1183.8,692.81,706.47,715.68
1134,B,True,25024.0,50695.0,25986.0,24741.0,12851.0,24785.0,33201.0,0.0,0.0,0.0
1135,B,False,1799.1,1873.6,2524.9,2348.9,2241.0,2176.6,2033.3,2088.5,2235.3,2153.3
1136,B,False,5972.8,5787.2,6322.6,7860.1,6721.5,5361.4,6188.2,6172.1,6335.5,6130.6
1137,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,B,True,211.81,119.78,218.11,224.35,219.73,217.26,125.85,135.06,132.34,132.66
1140,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,B,False,4907.3,3520.1,1927.0,5332.0,2329.2,5773.7,2523.4,521.33,4997.7,1342.7
1143,B,False,218.34,215.74,226.42,216.45,225.08,219.55,219.59,210.87,210.35,204.45
1144,B,False,2161.8,2227.4,2399.8,2642.2,3605.3,3405.1,3520.8,3367.4,3312.8,2986.8
1145,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,B,False,3501.3,0.0,1960.4,628.72,0.0,1086.7,436.62,1052.1,2162.8,388.53
1149,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,B,False,1056.9,1133.3,1013.6,1222.1,946.79,1175.6,715.92,517.35,867.9,1019.6
1153,B,True,423.9,421.81,353.32,309.72,314.28,202.52,202.35,331.82,343.73,330.87
1154,B,False,0.0,0.0,0.0,0.0,0.0,1088.4,1035.3,489.39,524.84,522.35
1155,B,False,193.03,211.75,236.76,254.12,255.08,259.71,240.42,241.57,224.13,229.37
1156,B,False,17788.0,9454.4,6431.4,14483.0,2348.2,8238.0,2655.4,0.0,1975.0,573.47
1157,B,False,281.31,685.1,420.51,441.44,628.37,660.66,670.9,997.87,1013.6,1036.6
1158,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,B,False,2161.1,1785.8,2376.0,1670.4,1351.0,1301.2,1269.9,1298.0,1585.4,1604.5
1167,B,True,5165.3,4435.4,5668.4,4969.5,5460.4,5517.0,5236.0,5182.3,5356.5,5288.9
1168,B,False,1480.4,1491.2,1465.7,1492.1,1629.6,1575.3,1717.8,1938.5,1749.3,1651.9
1169,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.24,0.0,69.808
1170,B,False,1497.6,1304.1,1101.0,1059.0,988.96,1302.8,1131.9,785.71,859.04,1044.3
1171,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,B,False,52.806,0.0,0.0,0.0,46.381,22.989,25.297,0.0,0.0,0.0
1173,B,False,3808.9,2593.5,977.63,950.71,926.62,2941.1,1808.7,1804.2,1823.1,2194.0
1174,B,True,4057.4,3837.8,4302.2,4155.0,4087.5,4058.8,4131.2,4192.3,4281.7,4322.5
1175,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,B,False,1300.1,0.0,0.0,0.0,0.0,1159.8,0.0,1168.1,2517.9,0.0
1181,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,B,True,1214.7,1238.5,986.59,901.62,1368.7,1353.8,1347.0,1469.0,1858.6,1260.2
1184,B,False,4016.9,3919.1,3978.0,3769.9,3808.8,3784.9,3696.4,3521.4,3682.1,3432.4
1185,B,False,514.08,841.78,563.33,568.97,842.6,535.6,850.26,901.57,852.17,335.82
1186,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,B,False,706.76,730.51,803.44,705.7,733.65,807.8,698.18,689.74,708.49,688.67
1188,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,B,False,5678.9,5161.5,2367.8,5538.7,1855.1,1828.5,1470.5,1884.3,1865.5,1524.2
1190,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,B,False,991.54,1323.8,1346.2,1167.5,1291.4,1431.7,1031.1,1373.8,1064.7,769.04
1193,B,True,2770.2,3173.6,2454.1,3086.9,2638.3,2928.8,2557.2,2626.0,2790.6,2728.3
1194,B,True,2969.7,2993.2,3066.6,2818.7,2548.3,3121.1,2987.5,3096.2,2232.5,2342.7
1195,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,B,False,2752.7,3269.0,3192.7,3318.9,4304.3,4002.2,4341.6,4799.8,3884.2,3976.7
1200,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,B,False,655.33,844.42,817.09,537.13,387.89,675.5,343.51,353.1,380.53,350.45
1202,B,False,431.14,398.63,389.09,390.35,396.98,374.2,458.22,382.81,483.79,475.81
1203,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,B,False,363.66,339.62,219.52,607.11,656.26,637.06,613.57,747.96,749.19,872.0
1205,B,False,0.0,0.0,0.0,0.0,0.0,57.584,66.384,56.153,46.785,43.593
1206,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,B,False,40514.0,35165.0,27219.0,34403.0,54971.0,58927.0,56627.0,37111.0,30598.0,30049.0
1208,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,B,False,443.53,527.23,386.14,376.09,423.9,421.81,353.32,309.72,314.28,202.52
1211,B,False,67.055,68.293,63.865,37.365,39.381,39.242,27.798,26.828,21.322,29.181
1212,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,B,False,8979.2,10806.0,10285.0,9099.0,7534.8,9649.0,13383.0,11569.0,11276.0,12321.0
1216,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,B,False,520.68,531.89,513.58,612.85,351.13,348.6,339.36,511.21,316.59,537.23
1218,B,False,2642.2,3605.3,3405.1,3520.8,3367.4,3312.8,2986.8,3214.3,2275.3,2216.4
1219,B,False,4618.1,4168.0,3999.5,3856.5,3929.4,4405.4,3793.5,3753.3,3442.5,3538.8
1220,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,B,False,1022.5,1008.0,867.77,1023.4,850.97,855.82,864.96,834.76,779.23,779.53
1222,B,True,0.0,614.73,203.47,857.7,0.0,163.51,144.66,422.4,0.0,160.55
1223,B,False,43.57,52.732,55.993,59.576,53.766,52.045,38.983,31.651,30.782,56.769
1224,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,B,False,1998.4,2333.3,2029.7,1966.2,1456.7,1480.4,1491.2,1465.7,1492.1,1629.6
1226,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,B,False,782.73,586.66,567.77,697.59,693.35,618.33,811.28,683.21,981.82,654.46
1229,B,True,1044.3,1075.9,879.99,909.95,924.35,923.65,896.16,935.78,956.51,680.76
1230,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,B,False,3987.0,3936.1,3783.3,5790.9,4919.7,6018.8,6097.4,5016.0,5020.0,4942.5
1232,B,False,63.376,136.68,217.33,200.03,193.75,131.6,98.557,0.0,0.0,0.0
1233,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,B,False,151.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,B,True,45.288,49.653,56.011,58.179,51.908,52.594,57.219,52.63,57.618,52.586
1237,B,False,142.57,139.32,145.84,143.03,131.33,155.27,151.46,148.98,155.46,0.0
1238,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,B,False,781.64,790.23,781.24,783.89,617.55,1712.1,794.47,584.98,559.92,543.05
1241,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,B,False,11.094,32.261,0.0,0.0,0.0,67.41,826.73,1376.3,0.0,2743.8
1243,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,B,False,1249.0,1271.0,1137.4,1165.2,1149.2,1578.2,1569.8,1516.4,1595.6,1970.7
1247,B,True,0.0,0.0,0.0,0.0,0.0,210.7,241.84,225.87,0.0,249.13
1248,B,True,955.74,933.81,921.56,1630.0,1600.8,1653.7,1684.6,1648.5,1637.9,1621.3
1249,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,B,False,7874.9,9061.9,7847.5,7744.7,8500.0,8555.3,8024.0,8156.8,8005.3,7851.2
1254,B,False,421.6,418.11,418.3,128.09,125.9,140.99,134.16,130.6,116.9,135.44
1255,B,False,0.0,0.0,0.0,0.0,0.0,0.0,1181.2,488.45,551.87,560.35
1256,B,False,4321.0,2692.9,733.74,661.31,557.67,3159.4,2318.1,3059.4,159.79,1255.0
1257,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,B,False,195.53,196.64,198.38,195.35,187.96,186.47,183.99,183.2,186.43,180.99
1261,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,B,False,1587.9,1845.3,2139.1,1813.7,1941.4,2142.1,1279.9,1091.4,1125.1,898.29
1263,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,B,False,1632.7,1526.4,1180.7,1217.1,1199.6,1432.5,1179.3,1274.8,1327.2,1055.0
1271,B,False,4271.4,3939.4,4357.1,3948.9,4249.7,3466.1,4323.7,3816.6,3884.0,3763.4
1272,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,B,False,684.17,692.15,679.57,502.89,933.49,916.9,959.19,951.49,952.12,919.2
1275,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,B,True,2259.4,2326.3,2537.1,2632.2,2280.4,2682.3,3269.3,2733.0,2745.5,3117.8
1280,B,False,164.45,172.36,162.74,160.29,164.13,167.94,161.09,158.39,158.28,156.32
1281,B,False,6606.2,6666.5,6591.0,6678.6,5411.7,5713.3,4846.0,5062.9,4854.9,5041.2
1282,B,False,213.67,246.78,158.19,189.29,192.77,152.19,195.34,126.56,101.73,0.0
1283,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,B,False,523.73,260.82,253.91,274.05,290.66,306.76,360.9,662.14,714.59,842.07
1285,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,B,True,8183.0,8142.3,7908.0,8702.8,7859.1,8564.7,9029.7,7968.5,9536.5,8079.1
1287,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,B,False,145.0,169.59,166.61,172.12,157.81,171.63,171.44,171.38,165.93,157.06
1289,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,B,False,138.72,138.09,49.757,114.84,53.386,76.418,45.473,36.607,78.33,69.716
1291,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,B,False,4919.5,4864.7,5211.6,5303.4,5045.0,5332.1,5741.6,5424.5,5381.5,5116.3
1293,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,B,False,1127.5,1133.2,1050.1,858.31,1019.4,898.77,968.83,978.24,864.48,718.76
1295,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,B,False,216.13,191.62,202.55,214.42,198.71,177.7,161.01,0.0,0.0,0.0
1297,B,False,345.89,335.19,669.05,680.5,704.03,646.36,671.14,662.92,768.53,691.29
1298,B,False,3747.1,4251.0,4234.4,3512.6,3422.3,3082.5,3461.5,3582.7,3510.8,2448.6
1299,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.39
1301,B,False,1732.6,1731.9,2141.3,2130.4,2134.9,1672.4,1625.1,2496.2,2221.3,1928.0
1302,B,False,1485.3,1114.3,1287.9,1346.7,903.09,1156.4,1038.2,1304.5,1402.3,1119.7
1303,B,False,78.279,70.424,78.51,93.682,73.99,74.119,72.75,0.0,0.0,84.115
1304,B,False,3392.9,3051.1,3046.8,2922.0,2944.9,2502.6,3471.1,3490.1,2966.0,2125.5
1305,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,B,True,881.91,1040.1,1048.2,1060.6,1267.4,1231.6,1166.3,934.44,937.85,759.99
1307,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,B,False,2909.5,2516.3,2521.8,3032.1,3456.3,4629.2,4946.6,4223.1,4844.6,4786.4
1310,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,B,False,1660.0,1720.6,2259.7,2254.2,1162.4,1628.4,1168.3,1152.7,1593.7,1157.0
1312,B,False,8971.6,8183.0,8142.3,7908.0,8702.8,7859.1,8564.7,9029.7,7968.5,9536.5
1313,B,False,1051.3,1445.0,1442.5,1205.1,1184.2,1401.3,1099.3,1092.8,1108.7,1231.2
1314,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,B,False,1159.5,1048.7,1283.5,1162.6,1244.7,1115.0,1084.2,1072.5,1111.6,1164.9
1318,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,B,False,980.94,992.63,899.42,833.0,781.64,790.23,781.24,783.89,617.55,1712.1
1320,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,B,False,1029.0,996.95,1063.2,1725.9,1105.1,1057.5,972.63,953.63,963.36,1002.4
1324,B,False,1877.9,1676.8,1646.3,1606.2,1792.4,2055.2,2115.3,2581.2,2202.1,2182.3
1325,B,False,43.186,45.083,39.649,32.833,41.027,38.201,38.049,41.872,38.918,39.584
