,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5,ABSNJZH_6,ABSNJZH_7,ABSNJZH_8,ABSNJZH_9,ABSNJZH_10
395,M,False,304.44,291.79,288.03,318.9,316.5,330.43,312.67,326.98,324.77,340.43
396,M,False,25.357,29.607,17.18,4.0216,3.8957,10.506,3.7546,8.2937,6.6862,9.8289
397,M,False,195.68,176.94,178.58,185.73,180.83,188.32,182.47,179.65,193.36,192.04
398,M,False,803.24,795.0,768.18,756.88,713.47,720.73,713.1,719.69,702.58,718.52
399,M,False,158.08,178.37,162.43,172.22,152.41,173.67,182.4,184.18,187.89,196.93
400,M,True,360.49,257.68,316.56,268.14,508.84,507.94,302.61,302.73,253.6,288.09
401,M,False,367.3,311.2,296.13,312.24,307.93,336.2,292.6,315.07,284.88,273.14
402,M,False,280.49,223.37,212.03,175.42,155.08,284.05,127.86,147.61,19.433,369.51
403,M,False,176.13,179.91,68.897,67.822,67.752,243.15,224.93,231.61,52.613,46.193
404,M,False,49.531,50.897,32.506,35.075,29.585,21.449,9.4601,0.17857,5.8109,0.65705
405,M,False,347.01,346.11,365.48,397.81,388.59,367.37,355.4,399.75,428.02,405.43
406,M,True,390.19,402.81,423.16,392.03,404.66,422.15,442.4,522.0,480.06,462.69
407,M,True,695.16,713.49,713.03,706.56,708.11,722.44,845.65,759.41,773.51,764.31
408,M,True,846.73,772.59,750.72,801.18,744.87,726.58,702.97,792.01,763.75,1005.6
409,M,True,601.6,590.09,544.05,540.01,513.39,488.33,489.32,468.41,446.7,423.83
410,M,True,956.38,1170.9,832.66,1165.3,1023.6,1275.2,1064.6,1270.7,1278.2,1271.1
411,M,False,132.28,134.16,136.43,138.33,137.69,144.61,137.53,144.79,131.79,148.99
412,M,False,1368.4,1392.2,1322.1,1392.2,1307.8,1430.4,1287.6,1378.4,1446.1,1485.4
413,M,False,320.23,331.92,296.45,346.33,357.05,294.02,322.31,331.06,315.47,368.47
414,M,False,1438.5,1444.1,1439.7,1418.4,1439.3,1478.6,1517.9,1533.8,1518.4,1488.0
415,M,False,85.003,106.85,123.48,99.23,143.32,120.8,167.77,27.418,55.64,70.536
416,M,False,781.25,761.47,748.68,762.11,762.18,752.06,747.67,744.0,758.86,737.19
417,M,False,70.343,81.407,83.614,70.276,64.073,71.382,80.351,70.995,72.758,69.675
418,M,True,39.379,41.611,47.667,46.607,54.776,46.08,44.607,37.528,42.247,48.907
419,M,False,59.073,57.485,76.228,66.244,68.875,72.607,84.92,77.643,90.127,74.311
420,M,False,49.608,33.688,28.528,41.971,34.289,30.845,27.639,37.353,25.902,32.814
421,M,False,34.271,56.72,48.443,19.896,38.249,176.9,198.89,184.02,42.504,3.3511
422,M,False,107.04,85.762,57.296,69.061,95.327,113.74,99.391,141.76,169.31,191.9
423,M,True,11.86,25.062,13.353,1.9588,2.449,3.8602,20.4,7.8083,27.718,21.644
424,M,False,13.353,1.9588,2.449,3.8602,20.4,7.8083,27.718,21.644,19.975,18.2
425,M,False,58.615,57.494,68.637,69.022,54.99,52.34,48.153,39.6,61.307,32.371
426,M,True,166.6,208.88,244.58,186.29,229.32,189.99,215.87,240.99,215.76,151.97
427,M,True,807.53,827.59,764.48,748.03,791.66,779.14,781.81,723.76,739.27,713.01
428,M,False,927.56,960.03,947.62,902.95,922.43,916.27,960.23,914.24,917.48,997.28
429,M,False,996.02,969.72,1026.2,1079.9,1058.2,941.74,1024.4,973.4,954.37,961.53
430,M,False,1058.2,941.74,1024.4,973.4,954.37,961.53,922.17,910.72,947.57,964.21
431,M,False,945.38,998.75,1065.8,1023.1,1011.3,1005.2,1016.1,952.07,923.08,936.07
432,M,True,1047.7,1034.9,1074.8,1120.5,1137.8,1107.9,1121.9,1105.0,1088.0,1176.5
433,M,False,1062.1,1029.6,944.37,1015.6,994.2,934.21,981.74,1038.3,936.18,1054.2
434,M,True,655.19,684.52,690.57,698.87,632.66,621.7,644.35,644.59,644.55,679.54
435,M,True,541.46,546.42,616.23,609.04,590.8,604.98,593.52,587.99,625.73,616.35
436,M,True,409.25,446.69,466.29,514.72,502.03,525.52,584.42,609.69,584.79,637.2
437,M,False,466.29,514.72,502.03,525.52,584.42,609.69,584.79,637.2,711.15,684.09
438,M,False,584.79,637.2,711.15,684.09,723.99,727.69,698.22,697.45,684.5,610.17
439,M,False,579.47,590.15,502.94,577.45,584.77,520.12,471.59,555.2,583.1,588.75
440,M,False,583.1,588.75,602.29,590.75,638.4,616.37,616.05,641.55,590.3,581.64
441,M,True,581.64,632.7,570.36,570.12,543.31,492.25,557.33,471.49,448.84,475.68
442,M,False,115.31,121.05,101.37,126.55,105.25,121.0,70.452,27.63,32.703,2.8449
443,M,False,33.53,9.0714,19.216,15.633,75.047,82.559,132.15,114.16,154.49,196.71
444,M,False,39.342,117.73,41.462,3.0878,61.138,41.322,91.533,139.28,141.31,166.11
445,M,False,91.533,139.28,141.31,166.11,161.67,167.0,140.31,167.83,32.875,0.86491
446,M,True,188.14,223.27,248.16,258.75,271.09,275.19,254.76,262.5,247.06,291.36
447,M,True,22.289,20.868,37.185,108.3,55.798,64.116,96.314,65.908,101.55,168.18
448,M,False,111.44,87.304,139.98,191.11,144.33,124.29,74.095,23.389,0.81791,128.07
449,M,False,21.028,74.303,271.31,197.58,75.997,219.7,274.95,104.37,339.53,299.38
450,M,False,299.38,242.39,243.78,159.79,208.46,190.49,227.03,211.98,172.05,203.38
451,M,False,148.02,310.77,72.872,223.89,177.86,159.24,80.7,299.1,200.78,17.68
452,M,False,264.23,31.874,126.48,217.78,25.825,32.565,289.42,101.45,134.57,71.752
453,M,False,320.35,77.755,108.9,225.36,66.463,26.481,428.93,83.699,219.79,39.113
454,M,False,66.463,26.481,428.93,83.699,219.79,39.113,145.41,241.87,132.88,389.32
455,M,False,140.31,365.33,589.1,305.05,304.1,392.02,667.08,386.21,362.52,235.14
456,M,True,71.95,45.174,47.784,87.802,64.6,42.422,25.452,36.311,10.436,1.1772
457,M,False,195.87,176.29,174.53,165.82,379.44,177.75,373.01,182.33,324.58,352.7
458,M,True,706.84,574.54,727.61,638.45,388.51,665.62,827.59,633.14,731.43,672.08
459,M,True,683.84,659.83,713.21,697.67,697.51,784.54,770.8,726.74,700.04,667.53
460,M,True,1379.0,1376.8,1360.2,1352.0,1325.9,1339.1,1336.9,1230.2,1261.9,1216.0
461,M,False,1416.3,1387.6,1453.0,1444.3,1501.9,1508.7,1527.4,1535.0,1507.5,1636.9
462,M,False,1647.2,1658.1,1597.7,1660.9,1673.5,1699.3,1649.8,1683.8,1705.5,1697.1
463,M,False,1666.9,1661.4,1596.0,1608.1,1598.5,1560.1,1548.8,1573.2,1553.7,1565.8
464,M,False,1381.3,1394.4,1391.4,1400.8,1375.2,1367.4,1348.9,1361.4,1363.0,1392.6
465,M,True,23.346,22.527,147.44,172.63,40.787,166.67,230.37,128.12,120.41,190.11
466,M,True,209.4,353.81,367.82,137.37,295.33,219.24,211.48,246.02,359.95,212.79
467,M,False,766.83,740.07,725.49,648.4,719.86,709.54,710.78,710.52,732.64,756.82
468,M,False,183.45,219.03,200.86,199.63,203.46,228.42,217.04,205.44,222.77,224.25
469,M,True,175.9,169.24,186.07,192.12,206.28,211.9,215.17,222.14,213.98,227.19
470,M,False,57.737,82.893,98.699,90.012,77.696,107.04,103.13,113.26,119.59,112.98
471,M,False,184.93,178.91,193.67,197.48,193.16,175.41,190.97,200.36,201.3,205.81
472,M,False,477.92,463.63,489.56,497.17,502.15,517.2,539.54,576.07,567.37,559.69
473,M,True,952.91,953.66,936.14,907.93,883.28,884.44,849.43,844.62,836.88,820.16
474,M,True,391.73,409.42,413.72,411.19,436.81,466.83,451.41,435.0,404.31,421.54
475,M,False,899.68,894.03,889.49,872.82,921.48,929.31,919.22,930.37,934.41,841.35
476,M,True,1387.0,1374.6,1357.7,1325.0,1289.0,1322.6,1223.9,1256.0,1243.8,1198.4
477,M,True,1044.9,1071.7,1101.8,1088.6,1081.9,1116.9,1070.9,1081.8,1066.3,1051.0
478,M,False,709.13,717.91,711.34,699.16,703.28,698.74,690.03,705.62,691.38,693.94
479,M,False,636.51,668.48,599.02,624.12,603.54,577.79,557.36,614.42,574.25,540.74
480,M,False,30.433,43.551,44.971,30.381,51.349,50.828,57.323,49.103,46.282,41.509
481,M,False,118.49,131.1,114.89,121.46,117.27,94.137,107.65,139.0,145.27,138.39
482,M,False,292.34,290.31,295.22,297.52,313.32,298.78,272.61,256.08,228.82,208.03
483,M,False,66.136,86.116,58.212,47.618,55.29,53.189,48.28,32.249,43.979,37.597
484,M,False,140.91,149.49,148.3,97.385,122.83,125.72,150.31,134.73,138.91,136.02
485,M,False,9.9644,9.4998,17.108,15.679,18.681,10.161,0.22109,6.5512,5.089,10.232
486,M,True,215.39,261.61,255.08,254.51,262.24,275.53,285.97,269.34,256.7,259.46
487,M,False,256.33,267.57,274.15,259.97,254.27,253.64,240.97,253.37,256.81,247.11
488,M,False,214.29,224.11,221.89,251.32,258.9,251.13,256.49,259.6,284.41,289.92
489,M,False,218.21,277.69,244.04,210.74,208.2,211.57,235.25,272.06,262.8,228.3
490,M,False,292.46,287.55,292.9,271.01,295.8,284.21,253.3,251.88,257.87,267.17
491,M,False,59.994,57.269,61.376,59.093,43.851,42.926,37.866,38.645,34.898,28.47
492,M,False,106.53,108.17,96.05,42.508,74.299,53.474,59.741,86.887,136.91,354.79
493,M,False,103.41,96.733,101.91,110.58,128.46,106.83,360.31,96.07,124.58,148.06
494,M,False,56.222,17.008,7.757,21.544,0.86403,41.617,50.53,2.5485,7.6504,18.883
495,M,False,581.92,580.38,604.27,215.21,598.81,576.98,552.27,532.74,549.48,614.42
496,M,True,750.95,776.7,779.7,760.21,767.67,776.36,773.26,793.09,807.54,799.45
497,M,False,936.93,947.67,909.15,799.76,929.53,870.54,893.74,977.86,858.64,973.38
498,M,True,998.26,1011.3,966.28,926.34,918.78,911.86,930.98,943.37,986.99,986.75
499,M,True,1346.6,1377.9,1401.8,1408.8,1417.9,1450.5,1446.3,1462.4,1486.3,1462.6
500,M,False,1672.2,1660.5,1639.7,1637.4,1647.8,1648.9,1639.1,1671.6,1675.5,1687.0
501,M,True,1571.9,1608.3,1606.3,1632.9,1650.8,1669.4,1649.6,1639.1,1646.9,1640.2
502,M,False,1632.9,1650.8,1669.4,1649.6,1639.1,1646.9,1640.2,1641.3,1682.6,1675.2
503,M,False,1682.6,1675.2,1682.1,1678.1,1676.7,1680.0,1672.8,1705.4,1690.0,1739.9
504,M,False,2078.3,2084.7,2075.2,2098.3,2114.3,2102.4,2098.7,2117.7,2161.2,2130.5
505,M,False,2199.9,2188.7,2182.5,2197.8,2179.4,2191.7,2274.2,2265.7,2252.9,2269.9
506,M,False,2126.2,2073.0,2045.1,2017.9,1996.3,1951.0,1952.9,1948.7,1937.0,1971.7
507,M,True,1606.6,1589.4,1597.1,1574.8,1591.4,1587.5,1601.7,1597.1,1607.9,1607.2
508,M,True,1755.5,1792.3,1738.9,1752.6,1741.8,1719.5,1690.4,1668.1,1614.7,1600.9
509,M,False,1250.5,1237.3,1204.9,1195.4,1172.7,1197.0,1195.5,1194.1,1192.3,1182.9
510,M,False,1083.0,1063.8,1054.5,1023.1,1029.0,1036.9,1023.7,1025.3,1027.1,1016.7
511,M,False,220.24,234.02,251.63,250.76,238.83,250.92,277.75,288.75,296.21,309.38
512,M,False,479.08,107.4,172.63,461.01,471.84,483.94,498.89,204.68,214.26,223.51
513,M,True,133.83,129.06,135.37,124.53,126.55,134.1,128.83,149.5,153.13,164.26
514,M,True,226.48,210.33,201.01,188.18,171.37,180.04,185.32,193.46,160.09,205.51
515,M,False,219.08,234.62,192.96,190.83,220.1,204.64,140.58,85.007,204.91,199.99
516,M,False,204.91,199.99,161.68,199.43,336.27,209.43,170.15,193.53,189.56,190.52
517,M,False,17.725,7.6967,46.733,23.531,59.402,2.6078,54.487,89.423,71.465,15.168
518,M,False,74.96,199.52,231.0,306.02,84.781,35.876,115.52,52.925,8.5703,5.7862
519,M,True,239.63,237.06,256.16,241.41,249.07,253.0,253.69,230.44,228.21,235.94
520,M,False,236.16,233.22,235.16,229.86,232.46,247.3,243.38,261.41,250.76,241.73
521,M,False,10.384,155.02,8.5883,7.0649,30.203,17.889,5.7379,54.75,139.72,0.45596
522,M,True,111.48,133.1,263.87,218.97,216.89,201.57,213.82,208.23,207.36,170.56
523,M,False,100.5,142.0,64.662,128.78,41.553,92.935,136.23,108.91,149.93,213.13
524,M,False,126.26,118.65,118.4,120.97,123.26,126.42,127.72,122.15,123.18,130.17
525,M,False,358.91,365.13,373.43,381.4,377.11,370.13,456.64,446.93,467.35,460.91
526,M,True,636.72,635.76,644.16,625.87,610.68,629.24,633.77,649.73,623.04,627.49
527,M,False,773.45,832.59,852.01,841.93,850.6,849.7,793.92,813.95,801.51,826.7
528,M,False,793.92,813.95,801.51,826.7,815.05,820.5,809.33,808.81,825.25,833.21
529,M,True,336.26,358.68,346.31,359.85,314.5,312.28,297.17,350.24,358.71,351.06
530,M,False,318.9,315.88,273.96,267.75,243.03,264.05,272.76,238.33,236.78,237.12
531,M,False,1023.3,1022.4,1033.3,1034.6,1043.4,1051.3,1056.2,1033.6,1026.2,1051.3
532,M,False,556.38,559.58,605.84,611.01,583.05,582.17,567.02,570.17,557.63,557.2
533,M,False,157.99,150.12,157.9,177.26,170.19,164.41,165.12,182.12,140.11,169.69
534,M,True,4.5758,7.8496,1.762,3.0832,2.346,6.9751,0.81914,7.9316,8.0047,2.3446
535,M,False,104.69,67.174,81.937,116.23,62.481,81.232,110.32,87.524,154.34,145.95
536,M,True,25.668,103.68,32.023,82.415,143.2,112.77,61.665,99.062,90.092,116.77
537,M,True,26.491,30.105,14.646,31.213,28.648,25.279,22.451,17.819,17.919,25.102
538,M,False,130.54,121.15,108.38,87.347,72.486,77.317,70.268,81.41,113.94,131.61
539,M,True,141.83,89.719,133.39,181.66,154.22,186.85,158.72,208.43,204.96,187.14
540,M,False,330.34,312.39,291.24,303.23,343.27,290.91,367.24,371.62,372.28,353.11
541,M,True,238.9,251.19,275.7,277.32,271.1,287.41,348.24,335.21,356.12,343.93
542,M,False,387.93,449.53,428.3,443.25,464.93,487.01,524.47,526.56,499.78,541.78
543,M,False,124.98,157.1,170.27,191.88,154.25,153.18,152.6,157.08,139.57,152.59
544,M,True,205.56,205.97,141.63,130.5,101.31,137.04,138.57,151.9,171.45,160.52
545,M,False,311.4,330.02,321.31,344.18,320.32,274.13,222.6,231.91,317.73,277.42
546,M,False,108.63,79.707,54.541,86.447,147.25,84.609,173.52,176.53,102.25,134.29
547,M,False,308.74,311.13,309.7,293.4,285.85,99.055,292.85,270.94,257.84,260.64
548,M,False,334.14,341.56,348.02,348.3,357.41,343.39,348.66,353.2,363.37,362.68
549,M,True,561.02,543.57,536.35,513.14,501.57,494.63,510.51,528.71,526.1,534.56
550,M,True,478.43,488.42,476.91,469.81,480.2,452.85,468.18,441.22,439.35,426.54
551,M,True,43.385,64.039,38.121,30.558,20.629,35.313,59.331,58.241,49.682,43.429
552,M,True,576.26,560.63,563.47,573.21,581.23,597.92,593.47,593.89,610.76,625.49
553,M,True,648.81,648.08,664.46,659.74,633.83,654.89,663.55,675.19,658.98,634.45
554,M,False,634.45,630.52,636.2,619.16,621.02,625.78,596.5,575.29,581.17,585.95
555,M,True,200.97,22.946,92.555,134.53,222.78,228.88,178.63,100.0,111.41,232.97
556,M,True,941.56,955.3,931.59,929.88,935.53,913.98,929.29,941.76,944.6,946.05
557,M,False,941.76,944.6,946.05,984.3,977.22,1032.1,1034.7,1022.0,1029.0,1049.3
