,FLARE_TYPE,COINCIDENCE,MEANSHR_1,MEANSHR_2,MEANSHR_3,MEANSHR_4,MEANSHR_5,MEANSHR_6,MEANSHR_7,MEANSHR_8,MEANSHR_9,MEANSHR_10
2100,N,False,31.999,31.632,30.598,32.371,30.277,31.654,29.319,28.147,28.067,26.305
2101,N,False,33.211,32.403,31.813,31.869,32.137,31.791,32.106,32.245,31.917,31.088
2102,N,False,37.822,37.815,37.848,37.944,38.065,38.279,38.433,38.129,38.231,38.372
2103,N,False,29.561,29.689,29.035,29.117,28.516,28.329,28.838,29.225,29.039,29.902
2104,N,False,40.948,40.43,41.013,41.17,40.778,40.354,40.481,40.6,40.356,40.47
2105,N,False,33.307,33.396,33.019,32.744,32.541,32.105,32.04,31.712,32.114,31.759
2106,N,False,24.773,24.485,23.985,24.372,24.592,24.372,24.616,23.517,23.561,23.334
2107,N,False,26.629,23.772,25.271,26.111,27.034,27.26,29.21,30.435,30.82,32.421
2108,N,False,25.89,25.669,25.35,25.556,25.433,25.147,24.734,24.534,24.541,24.486
2109,N,False,25.095,25.908,25.236,25.055,26.233,24.284,24.082,25.515,25.923,25.002
2110,N,False,37.306,37.2,37.147,37.206,37.189,37.155,37.241,37.304,37.347,37.096
2111,N,False,38.938,38.769,38.983,38.909,38.742,38.438,38.376,38.359,38.248,38.206
2112,N,False,38.784,38.675,38.925,39.259,39.25,39.3,39.194,39.423,39.109,39.161
2113,N,False,31.002,31.658,31.683,32.345,32.213,32.5,32.546,32.169,32.693,32.833
2114,N,False,48.322,48.381,48.405,48.399,48.395,48.295,48.282,48.385,48.266,48.143
2115,N,False,20.336,20.261,21.493,20.95,20.999,20.984,21.38,21.678,21.709,21.618
2116,N,False,42.674,42.225,42.635,42.671,43.204,43.026,42.964,43.093,42.876,42.619
2117,N,False,33.058,33.369,33.624,33.879,34.247,34.272,34.279,34.475,34.731,34.74
2118,N,False,39.309,38.383,37.061,36.927,37.271,36.851,36.349,36.719,36.465,36.768
2119,N,False,32.078,31.928,31.932,32.111,32.67,32.572,32.698,32.925,32.654,32.632
2120,N,False,25.815,26.632,25.808,26.21,26.841,28.009,24.833,23.611,24.769,25.864
2121,N,False,32.263,32.282,32.31,32.548,32.538,32.461,32.484,32.584,32.625,32.986
2122,N,False,23.871,24.411,24.012,23.787,24.367,24.322,24.233,24.316,24.749,24.756
2123,N,False,37.357,37.386,37.301,37.196,37.129,37.226,37.272,37.127,37.093,37.031
2124,N,False,18.521,18.62,18.102,18.015,18.243,18.133,17.626,17.902,18.112,18.394
2125,N,False,31.029,30.645,30.449,30.653,30.817,30.692,30.58,30.594,29.625,29.645
2126,N,False,24.891,26.124,24.644,24.18,24.628,25.489,25.701,26.159,25.244,25.65
2127,N,False,23.857,24.735,26.064,24.455,24.497,25.087,26.104,25.025,24.99,24.451
2128,N,False,33.391,32.663,32.706,33.024,32.843,33.048,32.775,32.649,32.872,33.021
2129,N,False,47.277,47.355,47.211,47.236,47.019,46.897,46.747,46.684,46.551,46.162
2130,N,False,47.061,47.137,47.261,47.277,47.355,47.211,47.236,47.019,46.897,46.747
2131,N,False,28.431,27.91,28.538,28.888,28.393,27.638,27.143,27.179,26.804,27.134
2132,N,False,36.263,35.918,36.328,36.411,37.237,35.85,35.537,35.333,35.583,35.841
2133,N,False,25.77,25.13,25.893,25.363,25.305,24.624,26.208,25.229,24.502,25.476
2134,N,False,24.607,24.922,24.169,23.946,23.595,23.756,23.446,23.886,23.571,23.83
2135,N,False,22.391,23.113,22.483,23.394,23.018,23.048,23.025,22.685,22.361,22.281
2136,N,False,38.316,38.275,38.327,38.746,38.418,38.659,38.847,38.858,38.793,38.783
2137,N,False,24.26,23.269,23.03,23.257,23.033,22.834,22.652,23.005,23.001,23.417
2138,N,False,36.354,36.511,36.453,36.167,35.975,35.88,35.68,35.582,35.566,35.235
2139,N,False,33.511,33.714,33.737,33.486,33.178,32.88,32.889,32.698,32.894,33.092
2140,N,False,22.762,23.091,23.201,23.145,23.92,23.979,23.558,23.094,23.432,24.001
2141,N,False,30.946,31.569,31.086,31.687,31.943,32.724,31.64,31.334,30.586,29.596
2142,N,False,24.978,24.774,24.924,25.361,25.178,24.395,23.921,24.187,24.149,23.861
2143,N,False,33.233,33.667,33.444,33.778,33.934,33.685,33.766,33.677,33.651,33.604
2144,N,False,44.548,44.328,44.496,44.289,44.337,44.398,44.423,44.189,44.225,44.121
2145,N,False,40.51,40.248,40.699,41.225,41.76,41.88,41.43,41.377,40.335,41.046
2146,N,False,25.072,25.75,25.827,27.021,28.538,27.59,26.472,26.241,25.806,23.923
2147,N,False,30.982,31.053,30.684,30.861,30.765,31.02,30.775,30.973,30.773,30.588
2148,N,False,23.975,24.748,24.172,24.567,25.026,25.216,25.398,25.232,25.262,25.207
2149,N,False,26.287,26.386,26.449,26.456,26.38,26.381,26.179,26.694,26.764,27.106
2150,N,False,39.876,40.164,40.283,40.377,40.988,41.022,41.092,41.217,41.208,41.906
2151,N,False,26.189,26.178,26.513,26.69,25.765,26.873,26.406,26.949,26.414,25.9
2152,N,False,36.762,36.793,36.988,36.737,36.821,36.654,36.567,36.895,37.062,36.652
2153,N,False,24.707,24.438,24.22,24.031,24.188,24.068,24.056,23.849,23.765,23.339
2154,N,False,41.496,41.263,41.239,41.337,41.034,40.937,41.036,40.857,41.052,41.11
2155,N,False,41.232,41.531,41.58,41.489,41.408,41.308,41.647,41.626,41.55,42.021
2156,N,False,41.844,42.253,40.807,41.12,41.448,40.767,40.617,40.373,41.256,41.565
2157,N,False,38.456,38.348,38.21,38.286,38.167,38.394,38.069,37.958,38.227,38.115
2158,N,False,37.059,37.472,36.561,36.269,36.122,36.495,36.132,35.701,35.936,36.524
2159,N,False,27.558,24.721,28.497,29.458,29.929,27.789,29.734,27.226,25.905,23.803
2160,N,False,37.472,36.561,36.269,36.122,36.495,36.132,35.701,35.936,36.524,36.909
2161,N,False,19.189,19.131,19.24,18.188,18.329,18.414,17.875,18.621,17.698,18.232
2162,N,False,22.428,23.495,22.801,22.675,21.889,21.909,22.017,22.67,22.503,23.733
2163,N,False,48.322,48.326,48.325,48.294,48.246,48.367,48.428,48.412,48.408,48.454
2164,N,False,33.453,33.347,33.772,33.675,33.241,33.207,33.492,33.65,33.81,33.533
2165,N,False,21.509,22.019,22.369,22.847,22.524,21.742,22.382,23.001,21.616,21.738
2166,N,False,28.845,28.979,29.333,29.28,29.343,29.271,29.426,29.273,29.451,29.48
2167,N,False,34.728,33.757,33.869,34.068,31.951,33.542,33.884,32.74,32.444,31.553
2168,N,False,25.475,25.68,25.891,26.218,26.032,26.214,25.844,26.007,25.897,25.873
2169,N,False,37.616,37.541,37.465,37.647,37.475,37.411,37.167,37.249,36.8,36.994
2170,N,False,35.718,35.629,35.249,35.881,36.034,35.849,36.006,35.98,35.497,35.558
2171,N,False,20.715,21.079,20.693,20.741,20.058,20.43,20.897,20.311,20.045,19.688
2172,N,False,29.139,29.461,29.212,28.935,28.384,28.709,28.614,29.586,29.661,30.442
2173,N,False,27.365,27.566,27.621,27.067,26.716,26.994,25.962,25.88,26.421,25.847
2174,N,False,24.577,24.525,24.589,24.641,24.651,24.205,24.52,24.418,25.012,25.051
2175,N,False,39.97,40.038,39.974,40.211,40.286,39.976,40.081,40.137,40.151,40.355
2176,N,False,38.202,38.308,38.153,37.876,38.278,38.004,37.908,38.048,38.259,38.138
2177,N,False,33.779,33.46,33.697,34.138,33.984,33.952,34.554,34.628,34.224,34.398
2178,N,False,33.067,31.877,32.84,32.553,32.553,31.765,30.922,30.486,31.109,31.025
2179,N,False,24.989,24.674,24.587,24.514,24.559,24.845,24.859,25.107,25.095,24.654
2180,N,False,22.242,22.899,22.026,22.931,23.577,23.179,22.712,22.282,23.062,23.284
2181,N,False,20.367,20.178,18.807,18.674,19.287,18.374,18.362,18.476,19.128,20.807
2182,N,False,23.1,23.138,23.138,23.132,22.927,22.717,22.711,22.591,22.515,22.762
2183,N,False,45.668,45.309,44.864,44.996,44.504,44.237,44.357,44.78,44.583,44.477
2184,N,False,27.279,25.767,25.793,25.124,25.281,25.339,24.596,24.184,24.15,24.083
2185,N,False,23.321,23.963,23.776,22.723,22.661,24.643,23.803,21.99,23.572,23.461
2186,N,False,31.462,31.087,31.02,30.959,30.975,31.535,31.334,31.618,31.972,32.346
2187,N,False,35.158,34.79,35.515,37.421,36.92,38.341,35.086,35.842,35.489,35.446
2188,N,False,25.077,25.101,24.94,25.228,25.208,25.429,25.386,25.324,26.041,25.239
2189,N,False,18.948,20.697,18.698,18.743,19.724,20.069,21.116,20.563,22.546,26.452
2190,N,False,48.195,48.228,48.314,48.027,47.769,48.217,48.468,48.455,48.103,48.01
2191,N,False,23.743,23.098,23.996,23.776,23.775,23.759,22.57,22.803,22.062,21.822
2192,N,False,21.746,21.154,21.58,21.419,21.232,21.35,21.59,20.783,21.426,21.207
2193,N,False,32.279,32.224,32.33,32.412,32.593,32.643,32.758,32.821,32.836,32.97
2194,N,False,22.553,22.516,22.566,22.37,22.643,22.379,22.385,22.099,22.348,22.456
2195,N,False,57.118,56.699,56.87,56.575,56.518,56.741,56.879,55.984,55.897,56.518
2196,N,False,32.58,32.819,32.928,33.045,33.031,33.099,32.785,32.604,32.926,33.025
2197,N,False,39.302,39.62,39.17,39.258,39.709,39.332,39.017,38.715,38.672,38.647
2198,N,False,26.604,27.099,26.945,26.721,25.67,26.126,24.989,25.832,27.245,25.747
2199,N,False,34.345,34.113,34.23,34.4,34.212,33.298,33.147,33.45,33.958,33.983
2200,N,False,41.68,41.537,41.352,41.364,41.567,41.286,40.926,41.358,41.737,41.303
2201,N,False,22.871,22.812,22.19,22.362,22.594,23.219,23.437,23.891,23.84,23.235
2202,N,False,28.371,28.423,28.108,28.129,28.148,27.601,27.561,27.585,27.687,27.717
2203,N,False,32.456,33.269,33.825,33.669,32.871,32.639,32.544,33.436,33.278,32.657
2204,N,False,15.455,14.826,14.365,16.094,16.438,16.545,14.452,15.717,18.191,13.583
2205,N,False,21.352,21.46,21.086,21.32,21.123,21.504,21.314,20.791,21.487,21.212
2206,N,False,36.706,36.546,36.249,36.209,36.297,36.278,36.015,36.092,36.079,35.798
2207,N,False,24.111,23.149,23.182,22.561,21.911,22.717,22.939,22.226,22.769,23.037
2208,N,False,26.427,26.06,26.837,26.357,26.424,25.653,25.896,25.298,25.73,25.872
2209,N,False,23.344,24.142,22.546,23.862,24.156,23.164,23.14,23.996,24.243,24.865
2210,N,False,37.36,37.42,36.659,36.567,35.898,36.973,35.533,34.863,33.842,34.939
2211,N,False,28.035,28.1,28.598,28.98,27.351,27.576,27.687,27.095,26.732,26.226
2212,N,False,22.498,22.402,22.339,21.926,22.14,21.736,21.791,21.785,21.577,21.49
2213,N,False,27.971,27.636,28.805,28.083,27.844,28.12,28.104,27.704,27.959,28.142
2214,N,False,23.65,23.86,23.809,23.847,23.744,23.424,23.638,23.76,23.701,23.794
2215,N,False,23.384,23.226,23.666,23.488,23.847,23.838,23.507,23.646,23.414,23.529
2216,N,False,23.384,23.226,23.666,23.488,23.847,23.838,23.507,23.646,23.414,23.529
2217,N,False,23.582,23.877,24.464,23.887,23.849,23.804,24.324,23.719,24.465,23.462
2218,N,False,32.105,31.882,31.59,31.081,31.198,31.455,30.9,30.174,30.873,30.757
2219,N,False,22.196,22.143,22.662,22.688,22.068,22.361,21.81,21.622,22.303,21.448
2220,N,False,31.298,31.814,31.245,30.427,30.489,30.81,30.748,29.93,30.791,31.24
2221,N,False,35.618,35.002,35.843,35.355,35.47,35.656,35.89,36.112,36.202,36.6
2222,N,False,25.49,25.719,25.399,25.875,25.797,25.845,26.018,25.714,26.405,25.955
2223,N,False,53.535,53.366,53.416,53.149,54.132,53.771,53.802,54.135,54.422,53.541
2224,N,False,49.887,49.805,49.427,49.293,49.071,48.817,48.769,49.232,50.0,50.027
2225,N,False,22.256,21.988,21.552,22.275,21.455,22.371,22.696,22.201,22.336,21.702
2226,N,False,18.72,19.289,19.521,19.498,19.658,18.856,18.374,17.815,17.892,18.53
2227,N,False,27.529,29.966,30.379,27.809,27.535,28.098,27.461,26.067,26.844,26.24
2228,N,False,25.094,24.663,25.434,25.069,23.808,25.442,25.49,25.625,25.958,26.301
2229,N,False,23.675,23.502,23.738,23.977,23.709,23.336,23.506,23.08,22.466,22.453
2230,N,False,23.791,23.66,23.653,23.34,23.296,22.697,22.498,22.874,22.217,22.421
2231,N,False,24.153,23.826,23.76,23.373,23.204,23.273,22.746,22.548,22.768,23.483
2232,N,False,35.949,35.109,34.7,34.01,33.359,32.654,31.997,32.285,31.691,30.823
2233,N,False,26.825,27.125,28.275,28.973,29.071,29.023,28.546,27.659,26.93,27.555
2234,N,False,34.006,34.51,34.89,34.301,35.949,35.109,34.7,34.01,33.359,32.654
2235,N,False,24.007,24.249,24.234,24.197,24.905,24.111,23.624,24.28,24.494,24.128
2236,N,False,30.922,31.287,31.218,30.781,30.265,30.594,30.503,30.861,30.431,30.067
2237,N,False,30.448,30.746,30.834,30.545,30.161,30.405,30.212,29.836,30.52,30.603
2238,N,False,23.528,23.87,22.814,23.274,22.915,23.202,22.836,23.757,23.637,23.308
2239,N,False,47.528,47.29,46.986,47.445,47.392,46.978,47.446,48.042,47.747,47.68
2240,N,False,38.324,37.882,39.527,39.277,42.16,41.258,44.183,44.347,45.166,45.192
2241,N,False,46.911,45.983,46.998,46.845,48.036,47.579,47.372,46.392,46.166,46.295
2242,N,False,37.597,37.556,37.959,38.136,38.14,38.153,38.337,38.22,38.396,38.168
2243,N,False,24.152,24.143,24.041,24.02,24.017,23.9,23.982,23.853,23.721,23.464
2244,N,False,38.646,38.54,38.513,39.009,39.053,38.595,38.496,39.009,38.7,38.605
2245,N,False,22.147,22.492,21.412,21.623,22.246,22.136,23.097,21.97,22.529,22.456
2246,N,False,18.099,19.34,18.806,20.334,19.467,19.997,18.718,17.357,18.614,18.713
2247,N,False,29.198,27.378,26.728,26.814,27.221,26.422,24.891,23.887,25.111,24.21
2248,N,False,39.621,39.688,39.732,39.682,39.653,40.092,40.128,40.007,40.02,39.956
2249,N,False,22.462,22.61,21.807,22.117,22.133,22.537,22.107,22.315,22.549,21.979
2250,N,False,34.955,35.138,35.708,35.717,34.423,34.179,34.794,34.58,34.642,34.205
2251,N,False,21.1,22.197,22.573,23.492,22.748,21.323,22.241,22.124,21.424,18.436
2252,N,False,26.896,27.126,27.092,27.268,27.156,27.082,27.04,27.067,27.052,26.782
2253,N,False,35.874,35.442,35.479,35.805,35.814,35.351,35.76,35.462,36.328,36.03
2254,N,False,20.851,21.45,20.485,20.591,20.699,20.057,20.484,20.603,20.949,20.817
2255,N,False,45.742,46.018,46.069,46.036,46.174,46.162,46.19,46.034,46.139,46.011
2256,N,False,22.996,23.524,22.773,23.31,23.157,23.376,24.874,24.363,24.316,23.283
2257,N,False,30.832,30.71,30.365,30.055,29.955,29.738,29.686,29.97,30.107,29.818
2258,N,False,27.208,26.677,26.622,26.365,26.063,28.148,27.16,27.41,26.314,25.449
2259,N,False,24.323,21.895,21.555,21.701,21.797,22.024,22.295,22.107,22.247,22.265
2260,N,False,19.994,19.857,19.994,20.025,19.251,19.45,19.4,19.323,19.434,19.999
2261,N,False,32.001,33.548,33.114,33.615,33.217,33.748,35.188,34.307,34.167,34.321
2262,N,False,28.018,27.345,26.771,27.176,28.233,27.905,27.509,28.31,29.336,29.455
2263,N,False,24.792,24.912,24.406,24.482,23.952,23.795,23.445,22.869,23.463,23.297
2264,N,False,22.468,23.174,22.599,23.709,22.845,23.579,22.716,22.937,23.052,21.324
2265,N,False,23.188,21.643,21.177,21.875,21.606,21.406,21.302,22.949,21.57,21.641
2266,N,False,23.187,22.332,23.176,24.589,24.158,24.889,23.435,24.547,23.288,21.683
2267,N,False,35.742,35.702,35.157,35.338,34.746,35.759,34.183,34.354,35.324,34.609
2268,N,False,57.511,57.494,58.008,57.326,56.878,56.548,56.89,56.612,57.018,57.172
2269,N,False,22.747,23.245,21.731,22.288,22.103,23.352,23.145,25.83,22.567,22.45
2270,N,False,16.368,12.802,16.475,14.142,16.843,14.655,14.825,17.371,18.327,16.463
2271,N,False,18.929,18.953,19.055,17.147,20.462,20.51,21.321,22.023,22.174,24.049
2272,N,False,21.528,21.205,22.028,21.206,21.701,21.935,22.09,21.785,22.345,22.275
2273,N,False,26.714,26.558,26.996,26.697,26.521,26.169,26.119,25.941,25.647,26.55
2274,N,False,21.952,22.784,23.283,22.335,23.331,23.116,21.973,22.379,21.203,21.541
2275,N,False,26.195,26.518,25.952,26.254,26.423,26.788,26.595,27.41,27.106,27.807
2276,N,False,24.568,25.292,25.73,24.704,27.304,26.852,25.863,26.322,27.761,28.273
2277,N,False,42.315,42.463,42.48,42.8,42.679,42.676,42.701,43.326,43.353,43.249
2278,N,False,42.315,42.463,42.48,42.8,42.679,42.676,42.701,43.326,43.353,43.249
2279,N,False,42.315,42.463,42.48,42.8,42.679,42.676,42.701,43.326,43.353,43.249
2280,N,False,44.839,45.614,46.259,47.041,47.685,46.87,47.222,47.442,48.167,47.322
2281,N,False,23.558,23.741,23.747,23.682,23.409,23.299,23.263,22.834,22.708,22.572
2282,N,False,49.369,49.51,49.595,49.583,49.544,49.775,49.475,49.914,49.99,49.843
2283,N,False,41.242,41.24,40.809,40.961,41.366,41.841,41.114,41.075,40.996,39.36
2284,N,False,34.181,34.715,33.682,34.097,34.321,33.317,33.99,34.603,33.941,33.775
2285,N,False,54.166,54.397,54.031,54.705,54.586,54.419,54.534,54.607,55.296,55.254
2286,N,False,27.196,26.743,26.519,26.739,27.074,27.218,28.093,28.656,27.546,28.338
2287,N,False,24.865,24.83,25.622,27.963,26.323,24.705,25.244,26.202,23.762,24.299
2288,N,False,36.293,36.44,36.689,37.11,37.69,36.965,37.629,36.698,35.072,34.947
2289,N,False,29.126,29.094,29.556,29.73,28.231,28.155,27.518,26.714,26.67,27.312
2290,N,False,22.224,22.084,21.979,21.949,21.913,22.179,22.118,22.508,22.633,22.488
2291,N,False,24.715,24.01,25.136,24.988,25.229,25.212,25.12,25.0,24.796,24.618
2292,N,False,24.115,24.25,24.506,24.759,24.734,24.449,24.247,24.349,24.143,24.622
2293,N,False,30.089,32.032,32.255,33.329,32.568,33.74,33.489,33.903,32.587,33.348
2294,N,False,30.268,29.922,30.745,30.77,30.395,30.44,29.697,29.762,29.915,30.049
2295,N,False,23.347,23.898,26.073,24.267,25.253,24.407,23.76,23.42,22.826,22.822
2296,N,False,41.547,41.366,40.973,40.616,40.694,41.028,41.116,41.075,41.426,41.796
2297,N,False,30.585,30.745,30.012,29.784,30.722,30.113,29.692,29.468,28.662,28.761
2298,N,False,15.546,15.91,15.792,17.043,16.788,17.133,17.26,15.801,14.683,15.627
2299,N,False,35.947,37.327,37.401,35.386,34.079,32.506,31.754,32.194,36.515,30.112
2300,N,False,37.358,37.8,38.448,38.882,38.786,38.068,38.503,37.948,38.111,38.067
2301,N,False,24.632,23.813,23.602,23.299,23.726,25.485,25.83,23.439,23.614,23.685
2302,N,False,29.256,31.008,28.812,28.77,29.373,28.926,28.895,28.767,30.375,27.905
2303,N,False,25.236,25.866,27.585,26.084,26.136,25.945,25.919,26.067,26.828,26.071
2304,N,False,27.745,28.0,27.496,26.584,26.209,26.974,26.294,25.507,25.5,24.602
2305,N,False,23.956,23.535,23.53,23.407,24.134,23.722,23.893,23.237,23.355,23.227
2306,N,False,24.572,24.138,24.3,24.625,23.931,23.687,23.938,23.731,24.754,24.452
2307,N,False,22.656,22.8,22.387,23.123,23.306,23.365,23.823,24.075,23.664,23.524
2308,N,False,25.346,25.508,25.367,25.643,25.219,23.721,24.216,23.777,24.255,24.168
2309,N,False,25.374,25.371,25.185,25.572,25.343,25.336,25.414,24.963,24.831,25.329
2310,N,False,34.824,32.246,34.652,36.992,35.411,36.274,35.104,36.335,39.262,38.425
2311,N,False,26.354,26.218,26.491,25.547,25.36,25.788,26.395,25.741,27.132,26.818
2312,N,False,39.896,39.863,40.153,39.662,39.07,38.272,37.151,38.007,38.332,37.779
2313,N,False,23.265,22.915,23.259,22.847,23.101,23.317,24.04,22.88,22.706,22.165
2314,N,False,31.166,27.686,27.044,33.02,34.678,33.312,30.737,31.274,29.335,34.204
2315,N,False,31.081,31.56,31.221,31.262,31.984,30.33,30.432,31.352,31.054,30.062
2316,N,False,21.013,21.358,18.073,19.75,20.003,22.475,22.587,29.801,36.4,35.296
2317,N,False,34.308,34.491,34.365,34.643,35.764,34.412,34.087,35.14,36.569,35.261
2318,N,False,20.902,20.786,20.919,20.444,20.364,20.292,20.095,20.094,20.249,20.373
2319,N,False,21.253,21.357,20.856,21.543,20.702,20.717,21.168,20.666,20.713,20.668
2320,N,False,18.871,20.812,20.934,18.42,18.276,18.738,19.135,17.948,18.403,20.207
2321,N,False,21.063,22.348,22.187,23.585,25.327,22.196,23.445,21.773,20.883,20.512
2322,N,False,22.492,22.463,22.46,22.492,22.539,22.506,22.418,22.732,22.392,22.397
2323,N,False,44.345,44.853,44.548,45.234,45.054,44.613,44.849,45.363,45.915,45.819
2324,N,False,23.705,23.676,23.742,23.811,23.847,24.088,24.133,24.174,24.067,24.206
2325,N,False,23.086,24.241,23.503,23.817,24.46,25.164,26.344,25.652,26.183,25.025
2326,N,False,29.923,30.583,30.008,29.69,30.39,30.45,30.422,30.168,29.865,29.559
2327,N,False,28.012,24.856,24.472,25.196,24.628,24.349,24.145,23.99,23.783,24.013
2328,N,False,23.057,23.295,23.444,23.425,23.393,23.404,23.063,23.184,23.759,23.989
2329,N,False,26.802,27.19,27.008,27.591,26.787,26.033,26.535,26.934,26.224,27.107
2330,N,False,24.918,25.683,25.456,26.012,23.944,23.864,24.569,23.525,26.608,27.047
2331,N,False,26.191,25.983,26.405,25.546,25.936,25.47,25.767,25.067,25.768,26.612
2332,N,False,23.001,23.039,23.011,24.214,23.814,23.337,22.833,22.969,22.794,23.588
2333,N,False,27.823,28.01,27.816,28.501,27.242,27.731,28.077,27.73,27.723,28.079
2334,N,False,24.922,24.675,24.457,24.871,24.462,24.812,24.461,24.237,24.168,23.892
2335,N,False,38.825,44.126,43.107,39.584,41.312,35.392,40.185,35.613,34.023,32.279
2336,N,False,25.752,26.213,26.048,26.62,26.132,25.637,25.331,25.919,25.359,27.078
2337,N,False,20.734,19.74,19.312,19.948,19.903,19.974,19.592,19.694,19.384,18.7
2338,N,False,26.333,25.475,25.158,25.461,25.124,25.653,26.058,26.295,25.829,24.871
2339,N,False,23.622,23.626,23.919,23.914,24.083,23.379,23.58,23.38,23.547,23.035
2340,N,False,24.513,27.228,24.991,23.469,24.257,23.224,24.033,23.528,25.409,25.56
2341,N,False,22.721,22.644,22.72,22.64,22.79,22.192,22.424,22.652,22.486,22.976
2342,N,False,34.154,34.905,34.477,34.84,34.439,34.753,35.131,35.416,34.876,35.237
2343,N,False,21.324,21.306,20.915,20.93,20.739,20.416,20.89,20.11,20.238,20.32
2344,N,False,25.409,25.204,0.0,25.413,25.721,25.453,25.536,25.315,25.281,25.763
2345,N,False,49.451,50.405,48.254,49.716,46.533,48.962,47.738,46.667,46.819,49.478
2346,N,False,31.252,33.068,34.998,35.776,36.151,36.214,35.98,35.664,34.29,34.309
2347,N,False,35.267,57.416,39.252,33.842,34.212,30.947,32.975,34.446,36.675,35.809
2348,N,False,27.556,30.139,27.19,35.339,32.975,33.181,35.172,33.692,27.516,24.05
2349,N,False,31.679,31.568,32.042,32.38,32.499,31.84,31.357,31.555,31.813,32.368
2350,N,False,28.616,28.441,28.873,28.531,28.96,29.006,28.943,29.859,30.064,29.955
2351,N,False,27.946,27.852,27.826,27.549,27.334,27.362,27.214,27.21,27.359,27.349
2352,N,False,26.281,26.23,26.16,25.918,26.006,26.168,26.197,25.879,25.788,26.261
2353,N,False,23.419,22.747,22.055,26.474,26.959,30.967,40.361,32.424,26.817,26.502
2354,N,False,18.688,19.156,19.264,17.458,17.132,17.507,17.56,17.583,18.305,16.707
2355,N,False,24.203,24.046,24.477,24.113,24.306,24.364,24.583,24.499,24.228,24.773
