,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5,TOTUSJH_6,TOTUSJH_7,TOTUSJH_8,TOTUSJH_9,TOTUSJH_10,TOTUSJH_11,TOTUSJH_12,TOTUSJH_13,TOTUSJH_14,TOTUSJH_15,TOTUSJH_16,TOTUSJH_17,TOTUSJH_18,TOTUSJH_19,TOTUSJH_20,TOTUSJH_21,TOTUSJH_22,TOTUSJH_23,TOTUSJH_24,TOTUSJH_25,TOTUSJH_26,TOTUSJH_27,TOTUSJH_28,TOTUSJH_29,TOTUSJH_30,TOTUSJH_31,TOTUSJH_32,TOTUSJH_33,TOTUSJH_34,TOTUSJH_35,TOTUSJH_36,TOTUSJH_37,TOTUSJH_38,TOTUSJH_39,TOTUSJH_40,TOTUSJH_41,TOTUSJH_42,TOTUSJH_43,TOTUSJH_44,TOTUSJH_45,TOTUSJH_46,TOTUSJH_47,TOTUSJH_48,TOTUSJH_49,TOTUSJH_50
483,M,True,3776.4,3793.9,3762.3,3800.2,3822.7,3817.2,3878.9,3937.3,3895.5,3913.0,3958.8,3968.0,3953.5,3927.5,3920.5,3939.6,3873.4,3859.3,3852.9,3852.2,3802.9,3834.2,3807.3,3827.3,3822.3,3841.0,3887.2,3906.0,3938.7,3942.3,3862.8,3819.5,3822.7,3788.6,3735.4,3800.4,3802.3,3838.4,3823.7,3750.1,3830.7,3802.0,3831.8,3832.7,3856.1,3950.2,3893.5,3872.2,3879.2,3861.4
484,M,False,3674.4,3639.9,3645.9,3608.3,3601.4,3654.6,3632.1,3614.3,3629.8,3612.6,3601.3,3594.4,3579.0,3619.8,3486.3,3537.0,3516.3,3580.7,3572.4,3542.8,3560.2,3602.9,3614.4,3571.2,3543.8,3597.0,3567.0,3553.5,3551.9,3552.1,3600.3,3597.6,3588.0,3544.4,3592.0,3573.2,3561.2,3561.3,3543.1,3552.7,3553.5,3549.0,3554.4,3505.4,3583.1,3583.2,3602.6,3624.4,3643.8,3649.1
485,M,False,2966.1,2942.1,2983.6,2983.5,2951.4,2943.1,2950.2,2943.1,2952.3,2920.4,2922.7,2923.7,2915.3,2898.7,2880.6,2913.6,2926.1,2924.4,2947.0,2943.5,2943.2,2969.6,2970.1,2993.2,3030.5,3022.3,3034.1,3024.4,3010.7,2988.3,3001.0,2968.3,2954.3,2940.8,2923.8,2884.6,2917.1,2889.6,2869.0,2835.3,2852.3,2866.6,2878.1,2844.3,2841.0,2855.8,2855.2,2837.4,2841.1,2863.6
486,M,True,2779.0,2790.4,2790.9,2799.7,2799.9,2804.2,2780.5,2786.2,2807.8,2825.9,2844.5,2847.5,2848.9,2851.9,2901.2,2904.2,2880.8,2905.5,2955.4,2967.9,2992.3,3032.5,3022.4,3013.3,3020.7,3000.6,3011.2,3017.5,3046.1,3077.1,3061.0,3053.8,3051.9,3038.1,3045.1,3036.3,3031.0,3038.5,3032.9,3040.8,3071.1,3072.2,3102.9,3127.4,3123.1,3109.9,3118.8,3096.2,3120.8,3146.2
487,M,False,2799.9,2804.2,2780.5,2786.2,2807.8,2825.9,2844.5,2847.5,2848.9,2851.9,2901.2,2904.2,2880.8,2905.5,2955.4,2967.9,2992.3,3032.5,3022.4,3013.3,3020.7,3000.6,3011.2,3017.5,3046.1,3077.1,3061.0,3053.8,3051.9,3038.1,3045.1,3036.3,3031.0,3038.5,3032.9,3040.8,3071.1,3072.2,3102.9,3127.4,3123.1,3109.9,3118.8,3096.2,3120.8,3146.2,3164.7,3155.1,3172.3,3161.1
488,M,True,2963.4,2955.8,2963.9,2893.1,2895.6,2944.7,2923.0,2902.7,2921.2,2876.2,2834.8,2849.3,2879.9,2878.2,2910.3,2909.7,2902.8,2902.8,2851.5,2913.8,2934.6,2934.6,2932.0,2921.4,2953.5,2914.1,2951.6,2973.3,2964.7,2970.7,2992.1,2992.2,2975.6,2976.2,2963.4,2980.0,2976.1,2967.9,2907.5,2896.8,2876.8,2896.5,2845.6,2817.0,2816.5,2809.0,2811.6,2783.5,2775.3,2732.7
489,M,False,2902.8,2902.8,2851.5,2913.8,2934.6,2934.6,2932.0,2921.4,2953.5,2914.1,2951.6,2973.3,2964.7,2970.7,2992.1,2992.2,2975.6,2976.2,2963.4,2980.0,2976.1,2967.9,2907.5,2896.8,2876.8,2896.5,2845.6,2817.0,2816.5,2809.0,2811.6,2783.5,2775.3,2732.7,2733.7,2762.5,2797.7,2773.3,2746.5,2725.0,2717.1,2730.0,2732.5,2740.1,2729.8,2726.6,2767.5,2751.6,2720.5,2718.8
490,M,False,2851.5,2913.8,2934.6,2934.6,2932.0,2921.4,2953.5,2914.1,2951.6,2973.3,2964.7,2970.7,2992.1,2992.2,2975.6,2976.2,2963.4,2980.0,2976.1,2967.9,2907.5,2896.8,2876.8,2896.5,2845.6,2817.0,2816.5,2809.0,2811.6,2783.5,2775.3,2732.7,2733.7,2762.5,2797.7,2773.3,2746.5,2725.0,2717.1,2730.0,2732.5,2740.1,2729.8,2726.6,2767.5,2751.6,2720.5,2718.8,2699.4,2690.2
491,M,True,2612.9,2735.6,2642.8,2619.3,2604.4,2586.0,2551.2,2592.0,2612.4,2611.5,2609.9,2604.9,2626.2,2596.3,2746.1,2608.1,2607.6,2575.6,2580.2,2593.2,2873.1,2587.3,2651.5,2734.5,2643.2,2634.4,2610.4,2608.0,2569.6,2568.1,2607.1,2629.9,2530.1,2651.9,2620.7,2626.0,2609.6,2604.2,2723.2,2697.4,2704.6,2671.0,2770.4,2710.2,2740.8,2762.3,2772.5,2752.0,2612.4,2725.8
492,M,False,2516.1,2601.9,2470.8,2382.9,2514.3,2411.1,2421.3,2366.1,2353.7,2198.0,2201.3,2114.5,2043.2,1978.7,1931.0,1936.4,1919.3,1888.1,1868.7,1855.7,1795.7,1790.7,1778.0,1797.1,1763.0,1734.0,1750.7,1645.5,1653.4,1620.4,1659.7,1592.0,1601.0,1567.7,1560.3,1549.8,1553.5,1529.5,1493.3,1463.3,1410.5,1396.2,1388.9,1337.1,1379.5,1296.4,1317.2,1224.1,1282.5,1096.7
493,M,True,233.31,245.3,249.02,254.31,247.64,248.26,246.89,243.4,247.08,236.39,229.99,236.17,246.32,251.79,259.12,268.37,270.83,277.04,264.22,251.85,262.59,267.05,275.49,278.96,279.69,291.63,285.24,292.53,300.69,301.63,304.26,307.98,309.73,322.98,341.43,347.53,351.52,355.58,360.6,358.34,367.39,362.05,349.64,368.37,380.82,386.87,382.65,380.38,370.1,383.88
494,M,False,304.26,307.98,309.73,322.98,341.43,347.53,351.52,355.58,360.6,358.34,367.39,362.05,349.64,368.37,380.82,386.87,382.65,380.38,370.1,383.88,380.52,393.08,393.84,407.54,377.51,379.48,385.04,412.08,419.95,428.85,447.39,473.35,464.84,481.85,486.4,491.77,494.65,495.82,496.05,504.83,540.8,548.18,529.45,541.93,555.0,560.83,591.38,600.72,599.25,598.49
495,M,True,709.84,701.93,701.55,730.59,735.73,727.28,716.96,723.86,740.58,759.38,738.04,760.38,764.08,762.45,806.43,746.31,814.32,810.34,792.05,777.79,773.92,785.02,772.32,805.31,780.41,791.69,778.74,779.36,799.86,779.44,805.58,771.13,767.49,798.67,793.36,812.75,821.67,840.85,842.02,855.87,860.02,866.32,871.52,888.18,894.26,917.65,916.03,926.08,944.45,931.17
496,M,True,961.71,957.55,975.01,1001.4,1001.3,1034.5,1023.7,1015.8,1020.5,1048.1,1047.4,1041.8,1057.8,1079.8,1105.9,1117.7,1124.0,1120.1,1102.4,1115.7,1102.5,1107.6,1161.6,1146.4,1167.7,1183.6,1197.3,1188.2,1195.5,1209.1,1248.5,1267.2,1289.9,1307.5,1342.7,1347.6,1361.7,1399.6,1423.7,1449.2,1501.3,1581.7,1599.5,1644.8,1690.5,1701.4,1719.6,1745.6,1777.3,1799.2
497,M,False,1183.6,1197.3,1188.2,1195.5,1209.1,1248.5,1267.2,1289.9,1307.5,1342.7,1347.6,1361.7,1399.6,1423.7,1449.2,1501.3,1581.7,1599.5,1644.8,1690.5,1701.4,1719.6,1745.6,1777.3,1799.2,1796.5,1831.4,1851.6,1832.6,1883.0,1910.3,1916.7,1954.6,1959.6,1991.0,2019.3,1994.9,2003.8,2004.1,1999.8,2019.1,2078.0,2066.3,2041.3,2045.3,2064.5,2106.3,2102.1,2088.6,2075.6
498,M,True,1832.6,1883.0,1910.3,1916.7,1954.6,1959.6,1991.0,2019.3,1994.9,2003.8,2004.1,1999.8,2019.1,2078.0,2066.3,2041.3,2045.3,2064.5,2106.3,2102.1,2088.6,2075.6,2101.4,2131.9,2145.6,2173.5,2171.0,2181.2,2232.4,2222.1,2220.2,2229.6,2314.3,2372.6,2318.8,2344.3,2334.3,2367.5,2325.5,2354.3,2360.9,2353.6,2353.5,2421.8,2401.1,2412.6,2399.2,2379.6,2385.7,2348.4
499,M,False,2004.1,1999.8,2019.1,2078.0,2066.3,2041.3,2045.3,2064.5,2106.3,2102.1,2088.6,2075.6,2101.4,2131.9,2145.6,2173.5,2171.0,2181.2,2232.4,2222.1,2220.2,2229.6,2314.3,2372.6,2318.8,2344.3,2334.3,2367.5,2325.5,2354.3,2360.9,2353.6,2353.5,2421.8,2401.1,2412.6,2399.2,2379.6,2385.7,2348.4,2401.5,2434.5,2442.4,2498.6,2487.6,2553.9,2627.8,2630.4,2618.8,2618.7
500,M,False,2372.6,2318.8,2344.3,2334.3,2367.5,2325.5,2354.3,2360.9,2353.6,2353.5,2421.8,2401.1,2412.6,2399.2,2379.6,2385.7,2348.4,2401.5,2434.5,2442.4,2498.6,2487.6,2553.9,2627.8,2630.4,2618.8,2618.7,2608.7,2575.4,2630.4,2654.1,2712.2,2801.4,2860.1,2808.1,2824.2,2893.6,2882.8,2833.3,2859.6,2880.5,2894.5,2870.9,2915.8,2904.2,2943.1,2914.6,2892.6,2929.0,2919.5
501,M,False,3547.4,3545.1,3599.0,3655.1,3687.4,3716.4,3710.5,3733.4,3738.6,3744.6,3732.7,3798.0,3813.5,3858.5,3895.9,3870.0,3888.7,3938.4,3986.3,4044.1,4059.4,4333.5,4236.4,4157.2,4184.3,4194.0,4254.9,4261.6,4307.1,4279.4,4217.4,4193.7,4199.3,4186.8,4138.5,4164.4,4136.8,4162.4,4191.1,4118.3,4011.9,4044.6,4044.6,4049.7,4074.0,4039.0,4096.0,4163.9,4107.2,4127.5
502,M,False,2138.0,2147.0,2146.5,2132.9,2147.3,2143.5,2169.4,2195.8,2187.5,2186.5,2130.9,2162.6,2186.5,2191.0,2202.3,2218.3,2184.4,2170.0,2176.2,2177.5,2162.5,2196.9,2160.3,2165.0,2195.8,2175.3,2111.3,2090.3,2107.4,2177.4,2157.5,2180.4,2187.3,2168.9,2166.9,2181.5,2160.5,2134.1,2154.7,2180.6,2189.4,2200.7,2234.8,2223.4,2159.4,2172.8,2143.6,2126.8,2160.9,2162.6
503,M,False,2192.4,2196.5,2212.4,2205.3,2229.9,2242.1,2237.6,2217.3,2228.9,2221.3,2218.0,2252.4,2243.9,2234.3,2263.8,2256.6,2274.6,2256.8,2259.0,2245.8,2196.0,2173.4,2174.5,2180.8,2135.8,2158.8,2150.2,2145.5,2119.0,2150.0,2184.0,2223.1,2241.7,2276.6,2345.8,2356.8,2389.1,2413.1,2449.9,2483.9,2464.3,2482.7,2450.7,2461.1,2386.3,2377.5,2320.2,2281.5,2269.1,2297.8
504,M,True,1774.6,1825.3,1821.0,1834.3,1780.0,1765.4,1738.5,1753.5,1785.4,1814.1,1830.7,1879.0,1932.9,1954.8,1979.4,2045.9,2111.1,2150.7,2194.7,2254.4,2259.9,2270.5,2317.8,2332.7,2351.2,2311.5,2377.9,2347.3,2373.7,2379.5,2407.9,2463.8,2510.4,2559.8,2613.4,2685.8,2747.4,2776.6,2823.0,2917.1,3010.5,3065.5,3062.7,3130.9,3211.8,3277.3,3292.8,3268.0,3320.1,3340.4
505,M,True,1979.4,2045.9,2111.1,2150.7,2194.7,2254.4,2259.9,2270.5,2317.8,2332.7,2351.2,2311.5,2377.9,2347.3,2373.7,2379.5,2407.9,2463.8,2510.4,2559.8,2613.4,2685.8,2747.4,2776.6,2823.0,2917.1,3010.5,3065.5,3062.7,3130.9,3211.8,3277.3,3292.8,3268.0,3320.1,3340.4,3310.8,3315.3,3283.0,3304.1,3280.4,3269.6,3285.1,3249.6,3255.2,3225.4,3181.2,3159.7,3104.8,3077.6
506,M,False,2194.7,2254.4,2259.9,2270.5,2317.8,2332.7,2351.2,2311.5,2377.9,2347.3,2373.7,2379.5,2407.9,2463.8,2510.4,2559.8,2613.4,2685.8,2747.4,2776.6,2823.0,2917.1,3010.5,3065.5,3062.7,3130.9,3211.8,3277.3,3292.8,3268.0,3320.1,3340.4,3310.8,3315.3,3283.0,3304.1,3280.4,3269.6,3285.1,3249.6,3255.2,3225.4,3181.2,3159.7,3104.8,3077.6,3059.8,3070.3,3032.5,3050.5
507,M,False,2351.2,2311.5,2377.9,2347.3,2373.7,2379.5,2407.9,2463.8,2510.4,2559.8,2613.4,2685.8,2747.4,2776.6,2823.0,2917.1,3010.5,3065.5,3062.7,3130.9,3211.8,3277.3,3292.8,3268.0,3320.1,3340.4,3310.8,3315.3,3283.0,3304.1,3280.4,3269.6,3285.1,3249.6,3255.2,3225.4,3181.2,3159.7,3104.8,3077.6,3059.8,3070.3,3032.5,3050.5,3108.0,3147.2,3210.3,3248.8,3318.8,3371.5
508,M,True,4761.6,4870.3,4932.4,4965.3,5011.7,5009.0,5045.1,5010.8,5029.7,4970.8,4987.6,4958.2,4896.6,4845.5,4794.0,4683.6,4712.7,4720.7,4745.1,4788.7,4823.0,4852.3,4903.7,4977.3,5025.2,5088.0,5101.6,5179.4,5172.0,5211.0,5261.7,5227.1,5280.2,5371.5,5394.2,5371.4,5410.9,5427.8,5438.2,5420.9,5434.2,5410.0,5446.7,5387.6,5390.0,5385.4,5346.4,5367.6,5409.5,5438.2
509,M,True,6109.2,6259.8,5972.5,6232.5,6313.7,6404.1,6376.8,6308.6,6352.4,6458.3,6490.4,6560.3,6645.0,6607.8,6598.2,6569.6,6486.8,6490.7,6528.7,6467.4,6486.9,6478.5,6438.1,6482.2,6485.0,6538.7,6557.2,6554.8,6666.7,6701.5,6680.6,6655.8,6593.4,6686.8,6692.7,6654.2,6638.0,6685.4,6626.1,6642.8,6560.3,6618.4,6682.0,6682.4,6748.0,6766.1,6723.2,6643.8,6633.0,6686.6
510,M,False,6528.7,6467.4,6486.9,6478.5,6438.1,6482.2,6485.0,6538.7,6557.2,6554.8,6666.7,6701.5,6680.6,6655.8,6593.4,6686.8,6692.7,6654.2,6638.0,6685.4,6626.1,6642.8,6560.3,6618.4,6682.0,6682.4,6748.0,6766.1,6723.2,6643.8,6633.0,6686.6,6530.4,6537.6,6579.4,6481.3,6618.1,6506.0,6610.5,6616.6,6688.0,6796.1,6663.9,6590.3,6620.4,6619.6,6589.1,6589.2,6708.1,6754.7
511,M,True,5713.0,5810.4,5822.3,5842.1,5882.9,5792.2,5798.2,5821.9,5858.3,5808.6,5752.1,5800.5,5653.8,5714.2,5583.4,5674.7,5658.1,5660.8,5615.5,5701.1,5619.3,5631.9,5643.2,5644.4,5620.2,5686.0,5590.6,5561.3,5497.5,5475.4,5503.4,5409.9,5442.6,5432.4,5439.2,5457.7,5469.7,5459.1,5434.8,5483.1,5467.4,5522.0,5541.7,5518.2,5600.5,5639.2,5620.7,5607.7,5631.0,5572.4
512,M,False,5072.5,5008.2,4882.6,5041.0,4968.8,4921.7,4976.7,4830.8,4957.4,4897.9,4940.3,4866.9,4938.1,4831.4,4884.2,4823.6,4836.1,4912.2,4790.2,4772.0,4661.6,4653.1,4615.7,4667.9,4694.3,4674.2,4538.6,4522.5,4598.6,4634.0,4556.8,4598.1,4572.6,4619.1,4567.8,4587.1,4588.3,4529.3,4470.9,4524.6,4535.4,4515.8,4381.1,4314.2,4305.6,4303.8,4258.4,4129.8,4173.4,4172.8
513,M,False,702.6,707.45,685.4,688.05,699.36,685.42,697.03,696.59,715.76,728.09,717.59,700.87,704.64,706.72,709.37,704.19,703.57,707.49,712.23,732.07,737.11,724.51,729.87,735.24,734.74,725.2,732.86,741.02,747.43,749.32,760.5,762.1,777.68,785.24,785.09,791.6,793.53,798.02,803.48,784.17,798.42,798.25,806.3,794.64,796.8,803.08,800.19,787.81,772.76,748.1
514,M,True,941.2,931.59,952.56,954.29,958.53,958.13,982.96,993.19,1018.8,1014.3,1003.5,1008.1,983.44,974.6,959.97,956.79,943.99,960.12,968.83,991.3,1001.1,983.95,981.11,975.48,978.6,975.87,967.4,969.54,957.58,978.77,957.25,959.62,953.45,949.22,944.13,946.13,949.56,943.14,932.16,935.27,943.1,977.73,967.56,970.94,965.43,953.81,935.95,944.9,943.22,941.38
515,M,False,975.48,978.6,975.87,967.4,969.54,957.58,978.77,957.25,959.62,953.45,949.22,944.13,946.13,949.56,943.14,932.16,935.27,943.1,977.73,967.56,970.94,965.43,953.81,935.95,944.9,943.22,941.38,933.63,923.81,924.53,940.45,925.36,917.05,931.97,939.4,924.41,936.19,931.27,933.3,949.82,955.95,968.93,953.78,933.23,936.89,939.2,930.53,929.03,939.11,932.96
516,M,False,943.67,962.71,973.76,991.27,966.87,960.02,957.89,958.93,977.9,996.58,1002.9,1008.3,1014.4,1038.0,1022.6,1049.5,1035.2,1061.7,1066.0,1068.6,1079.8,1062.3,1087.2,1095.6,1076.7,1065.7,1042.5,1037.5,1029.7,1039.5,1042.4,1070.3,1071.1,1075.5,1072.3,1084.2,1074.9,1063.7,1069.9,1078.3,1073.0,1091.2,1081.3,1059.7,1083.1,1097.2,1084.1,1092.7,1121.7,1104.4
517,M,False,118.01,128.61,135.19,146.71,166.43,176.3,182.22,202.58,222.55,266.68,253.0,270.01,276.58,283.9,343.71,352.77,326.06,358.42,389.22,391.78,393.21,391.68,437.88,459.17,435.62,464.37,480.06,471.45,475.39,487.05,484.13,506.06,492.47,501.68,500.32,501.11,512.15,549.72,553.66,562.45,555.48,555.34,556.31,508.59,554.42,559.67,545.21,599.25,593.49,615.75
518,M,False,577.27,620.02,628.79,589.71,588.86,596.71,599.18,605.05,581.57,610.53,603.99,585.56,619.45,623.74,611.18,644.18,715.48,686.99,638.56,658.44,664.26,622.49,654.28,645.96,650.26,644.02,653.98,620.53,623.82,649.52,584.87,639.55,653.92,610.73,619.81,620.03,605.66,622.29,617.12,642.2,584.38,651.14,631.51,620.17,620.88,609.88,613.01,598.08,605.37,565.65
519,M,False,1624.5,1630.5,1660.8,1666.7,1670.0,1678.0,1697.7,1709.0,1679.1,1683.1,1662.1,1658.2,1638.7,1632.6,1651.6,1636.9,1654.0,1683.7,1681.5,1705.7,1735.7,1748.4,1757.4,1754.1,1742.5,1735.2,1732.9,1737.2,1737.7,1736.1,1715.2,1713.9,1711.2,1744.5,1769.4,1752.4,1766.6,1788.0,1789.5,1781.8,1770.8,1776.6,1779.3,1777.0,1789.0,1781.5,1797.7,1776.3,1822.4,1796.5
520,M,False,1436.5,1446.0,1444.8,1449.0,1425.3,1418.4,1431.9,1397.6,1352.0,1346.9,1341.0,1331.4,1331.2,1320.6,1327.2,1325.1,1325.7,1376.9,1343.1,1364.2,1416.8,1390.0,1376.2,1396.6,1389.8,1397.7,1387.3,1388.7,1355.1,1365.6,1349.7,1326.7,1329.2,1312.7,1302.1,1305.6,1303.0,1309.1,1312.3,1321.0,1326.1,1314.1,1299.5,1314.8,1320.3,1303.4,1295.0,1289.2,1310.4,1297.2
521,M,False,1230.7,1217.9,1204.1,1191.0,1191.7,1178.3,1183.9,1191.2,1192.0,1223.3,1214.1,1252.9,1256.0,1254.8,1252.3,1251.6,1280.7,1267.7,1252.8,1266.5,1247.1,1253.0,1251.1,1234.3,1239.0,1232.2,1230.9,1244.8,1243.7,1254.3,1261.4,1260.4,1253.3,1262.4,1271.1,1261.8,1285.8,1276.7,1273.8,1260.4,1246.3,1261.0,1263.7,1263.4,1287.1,1306.1,1301.7,1313.9,1303.7,1301.1
522,M,False,1584.0,1596.3,1583.1,1590.5,1584.8,1586.3,1579.1,1595.8,1589.2,1605.1,1598.1,1622.4,1626.0,1616.8,1633.0,1641.3,1678.7,1694.7,1711.9,1710.4,1690.1,1676.8,1693.9,1642.2,1617.4,1634.2,1623.9,1642.6,1629.0,1619.1,1625.6,1623.9,1634.2,1632.8,1617.4,1659.8,1644.2,1602.0,1596.9,1585.3,1587.5,1573.3,1591.5,1574.5,1549.0,1574.2,1571.9,1572.3,1548.9,1525.5
523,C,True,464.8,473.43,479.78,480.22,482.84,497.23,506.82,518.73,519.47,522.56,525.36,529.6,532.76,545.35,543.23,542.61,546.1,545.43,558.45,536.56,533.8,551.6,554.56,549.9,537.56,538.13,540.56,534.06,522.06,527.57,529.74,526.42,520.05,524.42,517.74,521.4,516.34,506.89,510.19,500.92,515.69,510.94,526.73,540.41,536.7,532.93,536.15,528.62,524.6,511.12
524,C,True,254.89,253.9,277.72,280.39,286.18,281.9,289.77,282.82,278.17,273.97,278.66,274.68,280.1,279.33,282.34,292.4,296.92,310.74,318.11,327.28,335.33,334.96,339.3,348.35,352.54,361.33,370.69,377.31,391.85,399.92,429.94,456.91,482.89,502.92,519.06,535.3,571.73,599.21,625.81,639.35,664.16,691.42,729.66,753.75,799.88,818.46,836.27,849.57,893.32,895.9
525,C,False,751.13,742.96,755.12,756.77,755.73,762.66,766.95,785.34,776.57,770.91,782.6,804.96,819.26,827.51,822.56,833.68,828.96,848.76,831.66,823.97,829.64,847.37,829.54,838.09,835.36,847.79,846.49,839.84,844.44,859.25,864.6,877.91,921.79,923.0,942.52,937.42,973.25,982.24,995.62,994.71,1005.7,1026.0,1039.6,1030.5,1053.7,1065.4,1077.3,1062.1,1068.0,1069.9
526,C,False,1627.2,1642.7,1604.2,1688.5,1679.8,1701.8,1755.1,1707.3,1738.2,1864.1,1745.4,1775.2,1778.6,1848.0,1877.4,1863.8,1908.4,1951.9,1984.5,2002.2,1978.5,2011.4,2024.8,2090.0,2129.7,2074.7,2041.2,2040.9,2090.8,2142.4,2182.8,2188.5,2137.1,2217.0,2198.7,2226.7,2179.1,2306.7,2209.8,2223.6,2277.9,2245.0,2220.0,2332.5,2286.5,2312.9,2322.4,2325.3,2274.9,2305.4
527,C,False,852.73,840.67,844.12,841.62,849.59,846.0,858.87,853.51,830.35,819.73,805.08,803.89,799.18,797.48,777.98,767.39,763.86,753.87,745.05,740.73,737.99,729.66,732.04,706.96,714.23,716.02,719.24,717.6,724.85,713.64,714.58,729.8,733.86,735.65,737.76,741.93,745.01,741.48,744.52,744.75,741.71,741.81,753.09,752.43,733.8,727.03,733.26,737.36,725.99,720.63
528,C,False,20.462,26.727,28.029,33.818,37.759,33.215,38.239,43.269,50.333,69.479,69.448,94.044,124.07,161.0,186.62,214.35,251.71,246.24,252.94,257.85,278.79,280.52,292.32,304.75,315.32,343.41,350.83,365.35,364.29,383.07,381.22,384.68,397.74,515.29,432.83,502.11,449.15,443.9,451.46,458.78,468.56,497.34,500.37,507.84,491.11,489.2,474.36,482.73,492.63,473.99
529,C,False,782.81,804.55,710.42,644.28,621.23,607.43,602.72,561.35,549.03,550.18,534.23,551.52,532.2,532.32,556.62,545.83,578.16,545.39,520.26,506.95,501.22,487.31,475.04,460.28,445.19,446.19,426.38,408.19,409.05,408.36,395.96,395.84,356.1,347.99,346.71,332.7,332.94,328.7,342.72,321.79,318.99,303.03,296.76,280.85,287.37,267.65,271.89,262.99,248.15,224.12
530,C,False,240.21,244.24,249.22,257.28,276.73,276.66,296.67,294.98,289.88,297.73,306.11,316.89,321.13,335.52,318.82,327.97,336.36,367.02,369.2,368.28,355.14,365.04,378.28,390.48,436.34,449.99,460.57,464.37,470.27,518.69,516.45,536.85,550.6,555.75,575.05,605.0,619.41,665.2,677.39,669.21,687.26,711.75,726.76,729.92,736.41,766.14,799.2,827.84,827.69,852.37
531,C,True,4308.2,4343.0,4363.9,4328.1,4291.6,4265.1,4259.2,4229.4,4252.0,4214.6,4232.8,4246.1,4191.2,4168.5,4189.4,4212.3,4258.8,4268.7,4262.9,4268.7,4299.9,4372.2,4447.4,4438.8,4434.5,4456.1,4516.7,4512.5,4496.4,4516.2,4472.7,4463.5,4425.3,4440.4,4406.0,4393.8,4404.7,4357.9,4364.7,4356.6,4299.0,4254.1,4227.6,4229.9,4236.5,4215.5,4209.9,4244.7,4233.3,4215.4
532,C,False,2802.3,2794.6,2771.8,2778.8,2792.0,2788.5,2765.9,2746.3,2749.9,2739.3,2780.2,2817.7,2826.4,2841.2,2842.8,2859.3,2871.9,2922.8,2939.3,2900.6,2891.5,2853.0,2818.4,2771.7,2711.1,2695.1,2697.4,2702.0,2718.1,2716.9,2727.0,2730.7,2765.6,2757.3,2782.6,2772.7,2775.5,2769.4,2731.3,2753.7,2733.0,2719.1,2704.9,2681.6,2669.1,2703.5,2693.6,2664.5,2655.7,2639.2
533,C,False,401.61,399.57,392.16,385.38,387.78,377.46,380.91,377.45,376.3,365.08,374.34,365.45,367.26,371.29,373.28,373.47,378.73,377.97,375.96,381.94,384.22,382.33,382.2,392.96,403.46,394.1,383.08,383.83,392.32,385.03,391.1,388.73,399.93,390.98,393.68,385.17,386.64,394.1,393.44,387.25,396.78,385.7,385.34,382.83,393.41,382.75,393.57,397.55,391.28,403.86
534,C,False,3245.1,3272.1,3255.7,3249.8,3276.3,3266.1,3280.8,3261.2,3272.9,3311.0,3279.9,3314.3,3302.5,3284.9,3266.4,3276.0,3297.5,3300.9,3299.8,3333.4,3400.5,3385.0,3363.0,3396.9,3406.0,3373.3,3387.1,3365.1,3434.9,3352.5,3369.4,3362.6,3325.8,3358.9,3344.0,3356.2,3328.5,3286.0,3291.4,3284.6,3221.7,3217.9,3236.7,3237.1,3206.2,3182.8,3195.8,3232.9,3223.4,3231.5
535,C,True,103.02,100.63,98.872,100.18,98.023,100.78,104.1,107.32,109.06,117.44,118.87,113.81,119.42,132.03,144.02,152.45,165.79,164.12,160.69,160.8,169.88,171.26,175.9,175.34,171.78,172.23,171.15,177.25,167.74,166.23,165.21,167.47,168.69,168.57,170.66,176.49,182.75,181.76,192.78,195.36,210.23,213.09,209.55,208.03,204.82,208.66,222.51,225.24,225.31,228.17
536,C,True,1674.0,1637.2,1654.2,1647.2,1643.7,1698.6,1690.0,1718.0,1729.7,1737.4,1741.6,1753.0,1729.9,1733.1,1713.5,1755.7,1730.6,1720.7,1736.2,1741.2,1719.9,1755.6,1744.6,1747.4,1766.9,1790.8,1779.6,1827.9,1823.4,1864.0,1844.1,1831.1,1807.7,1816.1,1816.3,1835.4,1826.4,1850.0,1860.1,1862.7,1873.7,1880.2,1816.6,1848.7,1849.9,1878.6,1889.9,1882.0,1893.0,1900.3
537,C,False,1906.1,1914.6,1921.6,1902.7,1926.0,1935.1,1940.9,1971.2,2009.9,2020.3,2009.3,2008.9,1991.7,2053.4,1979.1,1981.3,2063.0,2030.3,1994.0,1986.9,2005.1,1998.0,2009.7,2030.0,2065.1,2074.6,2127.5,2163.0,2210.6,2198.6,2239.2,2274.4,2262.4,2256.7,2256.0,2278.7,2274.8,2282.7,2305.2,2308.0,2286.9,2272.3,2281.2,2279.2,2268.9,2288.4,2289.1,2293.4,2296.7,2295.8
