,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15,MEANJZD_16,MEANJZD_17,MEANJZD_18,MEANJZD_19,MEANJZD_20,MEANJZD_21,MEANJZD_22,MEANJZD_23,MEANJZD_24,MEANJZD_25,MEANJZD_26,MEANJZD_27,MEANJZD_28,MEANJZD_29,MEANJZD_30,MEANJZD_31,MEANJZD_32,MEANJZD_33,MEANJZD_34,MEANJZD_35,MEANJZD_36,MEANJZD_37,MEANJZD_38,MEANJZD_39,MEANJZD_40,MEANJZD_41,MEANJZD_42,MEANJZD_43,MEANJZD_44,MEANJZD_45,MEANJZD_46,MEANJZD_47,MEANJZD_48,MEANJZD_49,MEANJZD_50
46,M,False,0.069058,0.052544,0.036903,0.028504,0.0073888,-0.011742,-0.015001,0.0074687,-0.020595,-0.022002,-0.011165,0.0045703,0.04574,0.070664,0.066855,0.026766,0.070157,0.052821,0.091114,0.036443,0.018179,0.0028236,0.040547,0.015942,0.0085267,0.017091,0.03903,0.016518,0.019356,0.028581,0.011261,-0.035832,-0.0086212,0.013499,-0.057344,-0.032352,-0.042297,-0.06479,-0.081969,-0.083558,-0.11778,-0.091502,-0.10915,-0.09754,-0.076771,-0.047681,-0.048175,-0.061061,-0.10123,-0.062689
47,M,False,-0.015001,0.0074687,-0.020595,-0.022002,-0.011165,0.0045703,0.04574,0.070664,0.066855,0.026766,0.070157,0.052821,0.091114,0.036443,0.018179,0.0028236,0.040547,0.015942,0.0085267,0.017091,0.03903,0.016518,0.019356,0.028581,0.011261,-0.035832,-0.0086212,0.013499,-0.057344,-0.032352,-0.042297,-0.06479,-0.081969,-0.083558,-0.11778,-0.091502,-0.10915,-0.09754,-0.076771,-0.047681,-0.048175,-0.061061,-0.10123,-0.062689,-0.026693,-0.045595,0.00011206,-0.015918,0.024906,-0.0043715
48,M,False,0.080958,0.13154,0.23509,0.069231,0.13037,0.12949,0.081982,0.12426,0.078778,0.13693,0.14525,0.16075,0.17583,0.17914,0.17118,0.14349,0.18094,0.18288,0.14649,0.10785,0.027013,0.058441,0.11808,0.12512,0.16896,0.10326,0.094312,0.13536,0.10843,0.12293,0.084759,0.17225,0.15027,0.095967,0.12138,0.11014,0.20929,0.051473,0.14204,0.10942,0.18389,0.21986,0.15566,0.21285,0.19324,0.12654,0.16218,0.14653,0.13409,0.18131
49,M,False,-0.043055,-0.067878,-0.13113,-0.067931,-0.093325,-0.059787,-0.15259,-0.10191,-0.083118,-0.059678,-0.01897,-0.032364,-0.055279,-0.024969,-0.045818,-0.020141,-0.015742,-0.038286,0.0014536,0.030617,-0.036843,0.016578,-0.064709,-0.041329,-0.023285,-0.048294,-0.07038,-0.10262,-0.050546,-0.052074,-0.046125,-0.010514,0.01982,-0.0015763,0.005325,-0.005991,0.0021969,0.0020288,0.0037888,-0.010006,-0.0098754,-0.021799,-0.012568,-0.035044,-0.044922,-0.021628,-0.054679,-0.082392,-0.057543,-0.021295
50,M,True,-0.046988,-0.025751,-0.014154,-0.021734,-0.027579,-0.04363,-0.098198,-0.045909,-0.047948,0.010996,-0.01099,-0.0012313,0.02213,0.010147,-0.02855,0.017641,-0.012427,0.01126,-0.015322,-0.021796,-0.019074,-0.0080313,-0.058916,-0.016117,-0.01645,-0.019462,-0.0041246,-0.0049707,0.017382,-0.041252,-0.050912,-0.085761,-0.028656,-0.056639,-0.10599,-0.1081,-0.12531,-0.12941,-0.10224,-0.078916,-0.10793,-0.1084,-0.13173,-0.18187,-0.15884,-0.13852,-0.12251,-0.099432,-0.12448,-0.13838
51,M,False,-0.016117,-0.01645,-0.019462,-0.0041246,-0.0049707,0.017382,-0.041252,-0.050912,-0.085761,-0.028656,-0.056639,-0.10599,-0.1081,-0.12531,-0.12941,-0.10224,-0.078916,-0.10793,-0.1084,-0.13173,-0.18187,-0.15884,-0.13852,-0.12251,-0.099432,-0.12448,-0.13838,-0.13327,-0.083472,-0.1051,-0.099121,-0.088152,-0.085853,-0.15757,-0.15593,-0.16998,-0.17178,-0.18747,-0.22452,-0.19969,-0.20953,-0.23379,-0.23787,-0.18564,-0.2315,-0.22624,-0.24566,-0.22384,-0.26402,-0.2261
52,M,False,-0.23379,-0.23787,-0.18564,-0.2315,-0.22624,-0.24566,-0.22384,-0.26402,-0.2261,-0.22469,-0.16776,-0.23473,-0.18904,-0.19901,-0.20643,-0.20469,-0.22697,-0.20967,-0.19699,-0.18673,-0.14915,-0.14057,-0.15082,-0.12645,-0.12763,-0.10335,-0.18784,-0.13882,-0.13479,-0.11994,-0.14587,-0.1615,-0.1399,-0.16072,-0.1207,-0.1542,-0.14986,-0.10109,-0.093265,-0.053961,-0.073806,-0.068239,-0.046165,-0.074606,-0.094947,-0.074496,-0.035346,0.0093915,-0.11164,-0.041631
53,M,False,-0.093265,-0.053961,-0.073806,-0.068239,-0.046165,-0.074606,-0.094947,-0.074496,-0.035346,0.0093915,-0.11164,-0.041631,0.072961,-0.056061,-0.10541,-0.049122,-0.042028,-0.11258,-0.043361,-0.1392,-0.12392,-0.027978,-0.063132,-0.13324,-0.13741,-0.1691,-0.026778,-0.24891,-0.0023613,-0.085843,-0.011552,-0.23945,-0.14335,-0.037464,-0.097491,-0.22124,-0.31066,-0.065507,-0.13354,-0.28955,-0.073818,-0.17487,-0.16815,-0.11066,-0.22199,-0.18918,-0.12273,-0.18431,-0.16405,-0.1946
54,M,False,-0.035346,0.0093915,-0.11164,-0.041631,0.072961,-0.056061,-0.10541,-0.049122,-0.042028,-0.11258,-0.043361,-0.1392,-0.12392,-0.027978,-0.063132,-0.13324,-0.13741,-0.1691,-0.026778,-0.24891,-0.0023613,-0.085843,-0.011552,-0.23945,-0.14335,-0.037464,-0.097491,-0.22124,-0.31066,-0.065507,-0.13354,-0.28955,-0.073818,-0.17487,-0.16815,-0.11066,-0.22199,-0.18918,-0.12273,-0.18431,-0.16405,-0.1946,-0.22509,-0.26187,-0.21681,-0.25317,-0.21255,-0.15542,-0.15723,-0.21327
55,M,True,0.29088,0.23414,0.24488,0.27963,0.2797,0.2917,0.31068,0.30447,0.34192,0.32599,0.37719,0.33484,0.34905,0.36805,0.31189,0.30096,0.30414,0.31321,0.28535,0.30021,0.34766,0.33146,0.29908,0.34714,0.35653,0.34923,0.34627,0.32862,0.31508,0.30037,0.3287,0.30201,0.31056,0.25182,0.25337,0.27281,0.27554,0.2325,0.30007,0.35819,0.27525,0.29165,0.30521,0.29111,0.29612,0.28937,0.26427,0.32903,0.25396,0.24214
56,M,False,0.36805,0.31189,0.30096,0.30414,0.31321,0.28535,0.30021,0.34766,0.33146,0.29908,0.34714,0.35653,0.34923,0.34627,0.32862,0.31508,0.30037,0.3287,0.30201,0.31056,0.25182,0.25337,0.27281,0.27554,0.2325,0.30007,0.35819,0.27525,0.29165,0.30521,0.29111,0.29612,0.28937,0.26427,0.32903,0.25396,0.24214,0.23275,0.26926,0.26404,0.24195,0.24698,0.26742,0.28844,0.36732,0.30823,0.33001,0.39004,0.41162,0.44994
57,M,True,0.048934,-0.023026,-0.041376,-0.10559,-0.10785,-0.068507,0.0034089,-0.024145,0.018484,-0.004857,0.017828,0.04259,0.079124,0.061943,0.18303,0.08132,0.085908,0.12328,0.14846,0.16165,0.081533,0.087175,0.034393,0.14792,0.053005,0.11685,0.064456,0.10468,0.060521,0.058403,0.053727,0.1291,0.12138,0.059747,0.082234,0.14411,0.15622,0.14673,0.16911,0.15109,0.22628,0.18332,0.18469,0.24972,0.19961,0.098177,0.19968,0.19907,0.10057,0.10847
58,M,False,0.048067,0.10848,0.023652,0.076708,0.10513,0.1141,0.10373,0.076491,0.032288,0.066696,0.081802,0.088758,0.060609,0.057211,0.037912,-0.039686,-0.0025273,0.020148,0.026603,0.06102,0.073563,0.043725,0.051809,0.098932,0.14275,0.13764,0.12912,0.092126,0.10069,0.098656,0.1072,0.12674,0.055002,0.11185,0.18055,0.1306,0.13085,0.093849,0.036338,0.10607,0.062734,0.096291,0.11048,0.098396,0.053912,0.06979,0.041525,0.068794,0.10941,0.093043
59,M,False,0.065555,0.085077,0.12617,0.14803,0.20394,0.18619,0.25923,0.27938,0.24814,0.2016,0.16295,0.15615,0.16556,0.18999,0.12203,0.11211,0.12354,0.11577,0.060698,0.078785,0.11865,0.21934,0.25615,0.25542,0.2435,0.27515,0.30686,0.33179,0.21887,0.28507,0.32857,0.24347,0.26334,0.29086,0.24392,0.29139,0.22153,0.23864,0.2805,0.27279,0.29415,0.34278,0.3315,0.34532,0.2687,0.35501,0.29468,0.29495,0.30987,0.29014
60,M,True,0.23047,0.22161,0.2029,0.19029,0.090267,0.13835,0.14237,0.21969,0.15645,0.18028,0.19293,0.19763,0.21225,0.1668,0.14961,0.22815,0.18708,0.19758,0.22288,0.22268,0.1942,0.1937,0.1835,0.18081,0.15216,0.098773,0.11794,0.15846,0.15641,0.14577,0.1173,0.10663,0.082393,0.037027,0.078041,0.11988,0.13245,0.12405,0.080879,0.061239,0.06929,0.10533,0.051624,0.060988,0.046274,0.083785,0.049648,0.10569,0.060863,0.11571
61,M,False,0.055825,0.059411,0.10158,0.034802,0.079039,0.072331,0.047119,0.079861,0.084863,0.073121,0.04349,0.022598,0.067075,0.051277,0.035541,0.036849,0.060627,0.054786,0.065789,0.077328,0.073533,0.092612,0.087352,0.084149,0.074098,0.06868,0.10698,0.056564,0.096498,0.060344,0.0447,0.058109,0.071347,0.060544,0.052266,0.040213,0.028804,0.063558,0.061662,0.067357,0.03531,0.061447,0.078646,-0.0099491,0.035703,0.064929,0.070004,0.11237,0.094609,0.079286
62,M,True,0.39521,0.17219,0.13281,0.20204,0.063568,0.07152,0.012276,0.0032464,0.054322,0.11247,0.23488,-0.037882,0.042889,-0.16144,-0.012791,0.022316,-0.010512,-0.038519,-0.2142,-0.07146,-0.11272,0.03601,0.041714,0.0049563,0.026671,-0.026437,0.010888,0.029383,0.00053843,0.017723,0.025535,-0.0075096,-0.0085503,-0.037061,-0.033302,-0.021417,-0.15331,0.0052836,-0.070403,-0.016424,-0.066577,0.030624,0.0046977,0.0098618,-0.0086579,-0.017568,0.0099443,-0.060496,0.016854,-0.0095378
63,M,False,-0.068505,-0.074103,-0.19397,-0.058568,-0.10878,-0.088077,-0.086523,0.012321,-0.11457,-0.054692,-0.0063426,-0.0456,-0.020745,-0.10006,-0.06695,-0.13232,-0.1527,-0.12018,-0.14871,-0.07947,-0.10343,-0.050724,-0.09051,-0.12128,-0.16149,-0.051634,-0.03772,-0.10446,-0.093364,-0.072023,-0.066666,-0.076811,-0.036015,-0.027186,-0.083397,-0.15275,-0.099416,-0.10881,-0.1041,-0.10491,-0.13824,-0.093634,-0.086921,-0.10442,-0.14561,-0.12537,-0.073183,-0.056903,-0.049888,-0.10945
64,M,False,-0.0060028,0.082128,0.0045813,0.075405,0.029869,-0.01089,0.0085974,-0.014663,-0.094745,-0.090334,-0.11675,-0.17346,-0.16064,-0.19782,-0.24728,-0.26785,-0.20304,-0.27657,-0.30397,-0.28378,-0.28953,-0.28293,-0.25094,-0.2895,-0.28147,-0.27109,-0.30069,-0.34469,-0.30281,-0.28673,-0.23311,-0.28557,-0.27497,-0.35054,-0.34134,-0.32266,-0.33013,-0.30625,-0.35299,-0.35692,-0.29918,-0.34541,-0.32957,-0.33165,-0.17617,-0.15651,-0.23455,-0.22102,-0.20153,-0.11625
65,M,False,0.24743,0.20129,0.19144,0.18317,0.20623,0.0035802,-0.11417,0.01282,0.12936,0.19376,0.058409,-0.065633,-0.089819,0.072494,-0.26934,0.006533,0.12852,0.064628,-0.37249,0.15906,-0.22465,-0.30807,-0.27925,-0.43822,0.00092893,-0.2603,-0.31871,-0.056263,-0.42329,-0.42561,-0.3508,-0.43122,-0.34649,-0.3536,-0.22591,-0.32386,-0.37431,-0.10854,-0.33055,-0.28136,-0.38144,-0.29864,-0.27817,-0.26566,-0.33543,-0.26321,-0.36438,-0.40935,-0.36129,-0.39197
66,M,False,-0.17612,-0.31167,-0.19444,-0.10508,-0.16778,-0.28438,-0.11656,-0.060942,-0.08518,-0.12358,-0.095477,-0.016589,-0.0018189,0.025121,0.03569,-0.03257,-0.010991,-0.052451,-0.016454,0.0027189,0.021247,-0.0045989,-0.027785,-0.080603,-0.13455,-0.041457,-0.11942,-0.17949,-0.29427,-0.23094,-0.1643,-0.16699,-0.16231,-0.2386,-0.22737,-0.21095,-0.18465,-0.14114,-0.19519,-0.19219,-0.21808,-0.28108,-0.23274,-0.1952,-0.21722,-0.19002,-0.13768,-0.20661,-0.17454,-0.16211
67,M,False,0.15591,0.089705,0.17538,0.070312,0.072725,0.080637,0.072438,0.047648,0.097495,0.095989,0.091119,0.047349,0.10957,0.12064,0.078931,0.11885,0.13789,0.094483,0.22747,0.091407,0.14558,0.028974,0.12575,0.11497,0.042198,0.022969,0.080832,0.068196,0.13597,0.19032,0.19267,0.14427,0.12454,0.15793,0.18817,0.19141,0.17035,0.16854,0.22889,0.1861,0.18947,0.17617,0.23586,0.17076,0.11383,0.16405,0.18983,0.14475,0.24774,0.23271
68,M,True,0.25207,0.30202,0.25511,0.29882,0.15864,0.29208,0.33364,0.40092,0.32004,0.31402,0.35834,0.35029,0.20872,0.181,0.23242,0.22616,0.11291,0.12067,0.11554,0.10248,0.1803,0.23965,0.23662,0.1496,0.14979,0.23394,0.22395,0.2184,0.29076,0.24016,0.20029,0.24856,0.30228,0.26344,0.30324,0.26321,0.31778,0.37343,0.34284,0.30008,0.35851,0.37885,0.37193,0.37275,0.37458,0.34569,0.32499,0.2994,0.32693,0.31851
69,M,True,0.10859,0.026411,0.057117,0.10063,0.087448,0.15007,0.097522,0.25756,0.12341,0.15872,0.18215,0.21235,0.27371,0.28799,0.2658,0.41844,0.38478,0.29541,0.39428,0.32189,0.33948,0.30495,0.21525,0.40434,0.19701,0.28422,0.26679,0.21543,0.26831,0.32602,0.33787,0.24873,0.26915,0.21156,0.20778,0.2063,0.25814,0.21599,0.27876,0.26859,0.24807,0.28146,0.29318,0.3091,0.27981,0.29164,0.34134,0.31651,0.26194,0.28169
70,M,False,0.08608,0.030355,0.086279,0.061377,0.078544,0.051933,0.073692,0.06525,0.091907,0.11621,0.10044,0.044489,0.015285,0.046211,-0.022884,0.026184,-0.026973,-0.063285,-0.025719,-0.040836,-0.0062882,0.047412,0.074399,0.078377,0.074397,0.082431,0.090575,0.10371,0.020451,0.067413,0.046868,0.092173,0.034239,0.074436,0.10927,0.045933,0.030319,0.024604,0.014177,0.028544,0.00099636,0.028064,0.052587,-0.010296,0.002397,0.020873,0.033147,-0.019602,0.018706,0.017595
71,M,True,0.32462,0.28651,0.32386,0.32201,0.32616,0.39069,0.38143,0.29346,0.22374,0.25619,0.23559,0.17484,0.21189,0.21686,0.26985,0.18537,0.28859,0.24347,0.17871,0.23477,0.28636,0.26642,0.28559,0.17484,0.24013,0.24573,0.21069,0.23433,0.27295,0.25181,0.223,0.25735,0.30351,0.29006,0.26141,0.27646,0.28571,0.25148,0.31103,0.12585,0.15912,0.10085,0.16239,0.17841,0.19327,0.21823,0.18087,0.20669,0.2146,0.18732
72,M,False,-0.01983,-0.036189,-0.034617,-0.091343,0.11539,0.086778,0.17425,0.10807,0.11096,0.10518,0.12217,0.16379,0.10018,0.14594,0.15388,0.12369,0.1963,0.089124,0.1053,0.019142,0.1208,0.019374,0.1723,0.077979,0.049968,0.027052,0.038104,0.048495,-0.084857,-0.011245,-0.0040397,0.016699,0.017139,0.14117,0.11447,0.10909,0.076676,0.088581,0.060732,0.084999,0.060181,0.11022,0.074017,0.11016,0.091875,0.014545,0.098613,0.083767,0.072441,0.10463
73,M,True,-0.008391,-0.027435,0.0023131,0.034166,-0.038812,-0.028242,-0.017396,-0.02393,0.0097796,-0.015433,0.03879,-0.026612,0.016743,0.0089027,0.023499,-0.014442,-0.016534,-0.071931,-0.076415,-0.101,-0.084611,-0.055803,-0.078827,0.024546,0.014727,-0.016113,-0.06107,0.012205,0.00015906,0.023666,0.033789,0.0036308,0.024483,0.032496,0.011323,-0.030644,0.051816,0.050727,0.004076,0.024459,-0.012457,0.019837,0.0057283,0.033965,0.017653,0.037675,0.066902,0.024017,-0.031645,0.036318
74,M,False,0.024017,-0.031645,0.036318,0.012385,0.013001,0.031913,0.082988,0.078473,-0.0024513,0.0421,0.02274,0.01311,0.03218,0.027077,0.017653,0.070464,0.12357,0.071628,0.087665,0.083462,0.047652,0.048465,0.066541,0.064499,0.027927,0.045047,0.046233,0.02813,-0.013745,0.0088658,0.051629,0.039532,0.040438,0.026534,0.052211,0.050822,0.02838,0.10456,0.053616,0.097838,0.11577,0.062239,0.056641,0.056399,0.069425,0.03722,0.050449,0.085085,0.029573,0.04037
75,M,True,0.13234,0.082422,0.081139,0.074056,0.10358,0.09219,0.090493,0.026164,0.12725,0.025316,0.060098,0.1287,0.04477,0.079517,0.084139,0.088628,0.038239,0.12507,0.029864,0.014148,0.0050884,-0.015216,0.067879,0.084303,-0.031737,-0.088364,-0.029947,-0.066103,-0.16159,-0.1031,-0.19661,-0.1784,-0.11389,-0.13957,-0.11824,-0.10854,-0.018053,-0.077599,-0.028575,-0.068678,0.01904,-0.019648,-0.027633,0.012061,-0.037238,-0.028569,-0.056389,-0.062783,-0.02806,-0.072879
76,M,False,0.017623,-0.080147,-0.08978,-0.14962,-0.087714,-0.12412,-0.11996,-0.069101,-0.051018,-0.01263,-0.026186,-0.033474,-0.044957,-0.012797,-0.055248,-0.07193,-0.059472,-0.046463,-0.068652,-0.091329,-0.12899,-0.10704,-0.20133,-0.21126,-0.29456,-0.17626,-0.1603,-0.15718,-0.13261,-0.13128,-0.13642,-0.12189,-0.072546,-0.087691,-0.086177,-0.094878,-0.1233,-0.11797,-0.068132,-0.094491,-0.10835,-0.075429,-0.070158,-0.087687,-0.054366,-0.086988,-0.024906,-0.074221,-0.073894,-0.053359
77,M,False,-0.059472,-0.046463,-0.068652,-0.091329,-0.12899,-0.10704,-0.20133,-0.21126,-0.29456,-0.17626,-0.1603,-0.15718,-0.13261,-0.13128,-0.13642,-0.12189,-0.072546,-0.087691,-0.086177,-0.094878,-0.1233,-0.11797,-0.068132,-0.094491,-0.10835,-0.075429,-0.070158,-0.087687,-0.054366,-0.086988,-0.024906,-0.074221,-0.073894,-0.053359,-0.050511,-0.10223,-0.048135,-0.094584,-0.095604,-0.065042,-0.024821,-0.13207,-0.030967,-0.14304,-0.2024,-0.13111,-0.16271,-0.18883,-0.17721,-0.17772
78,M,True,0.43971,0.44681,0.43351,0.38353,0.38872,0.42161,0.40076,0.41063,0.39666,0.42486,0.43954,0.4422,0.43964,0.41376,0.35447,0.44399,0.46596,0.48106,0.4945,0.48049,0.41419,0.47511,0.58022,0.50006,0.46871,0.37917,0.44337,0.50987,0.47557,0.40067,0.40664,0.47689,0.44004,0.3862,0.46719,0.40426,0.39025,0.43789,0.42346,0.52547,0.46161,0.55175,0.54979,0.54618,0.48191,0.55233,0.50557,0.5527,0.5242,0.49139
79,M,True,0.34769,0.2678,0.29985,0.25552,0.21272,0.24441,0.33794,0.26121,0.22669,0.18744,0.14538,0.083103,0.08156,0.1016,0.16687,0.18959,0.27243,0.19374,0.31637,0.22832,0.37818,0.3386,0.4522,0.34201,0.35101,0.36996,0.4001,0.29079,0.27144,0.24634,0.23199,0.2247,0.21611,0.22006,0.16549,0.080131,0.069038,0.18105,0.18097,0.14263,0.19546,0.27925,0.20452,0.17335,0.3204,0.3013,0.25602,0.30191,0.13161,0.14065
80,M,False,0.15422,0.13929,0.10734,0.11538,0.11797,0.11299,0.14789,0.06345,-0.0034123,-0.090348,-0.10142,-0.02768,-0.064534,-0.011291,0.038591,0.024346,0.024429,0.11948,0.090977,0.1668,0.17107,0.094323,0.1099,0.13254,0.13521,0.14664,0.15217,0.11063,0.19441,0.13489,0.18423,0.17309,0.18977,0.17242,0.10083,0.11303,0.095924,0.17757,0.14603,0.16139,0.10497,0.11139,0.14422,0.12656,0.082982,0.099508,0.1248,0.1824,0.17741,0.15639
81,M,False,0.058485,0.031838,0.089737,-0.0026742,0.032784,-0.072698,-0.029903,-0.012301,0.025274,0.024555,-0.0056299,0.03064,0.13466,-0.0072427,0.0057664,0.040887,-0.011256,0.0021222,0.06338,0.051649,0.013761,0.060908,0.024779,0.0021293,0.028751,0.017249,-0.020828,-0.036679,0.084128,0.057201,-0.017614,0.0056413,0.016116,0.044149,0.028124,0.011818,0.056805,-0.040378,0.0042865,0.043241,0.08631,0.034153,0.00033043,0.020894,0.036247,-0.021029,-0.055381,-0.068376,-0.13348,-0.15625
82,M,False,-0.1157,-0.072263,-0.097051,-0.089025,-0.052747,-0.062491,-0.075347,-0.11751,-0.068283,-0.083429,-0.09325,-0.081826,-0.098432,-0.080872,-0.095037,-0.091361,-0.077584,-0.13637,-0.095749,-0.1534,-0.19232,-0.22082,-0.19319,-0.15753,-0.18308,-0.20747,-0.17037,-0.093679,-0.063216,-0.02994,-0.046277,-0.021869,-0.032072,-0.083767,-0.062907,-0.0406,-0.063421,-0.074005,-0.094946,-0.11056,-0.085571,-0.10813,-0.12722,-0.13209,-0.15298,-0.11818,-0.13453,-0.066247,-0.098025,-0.024899
83,M,False,0.11477,0.065849,0.10301,0.073708,0.0049924,0.043792,0.06521,0.06313,0.057151,0.033262,0.018674,0.038885,0.036192,0.029854,0.0075769,0.043943,0.039357,0.041899,0.039436,0.11554,0.024147,0.005296,0.05431,0.054026,0.052352,0.044499,0.020446,0.041599,0.068189,0.10813,0.063803,0.0829,0.103,0.059934,0.09036,0.085399,0.063974,0.06784,0.027641,0.015885,0.038032,0.018329,0.09716,-0.01835,0.090611,0.088712,0.023504,0.088998,0.11234,0.12135
84,M,False,-0.046097,-0.077584,-0.061557,-0.06648,-0.071198,-0.050703,-0.050105,-0.014472,0.0091972,-0.015462,0.0088689,-0.0018541,-0.0036799,0.0069481,0.0053241,0.0066331,0.0065265,-0.0049864,-0.039917,-0.04034,-0.051308,-0.033934,-0.0065571,-0.031392,-0.023137,0.0069745,-0.0060612,-0.0030127,0.014101,0.011792,-0.017253,-0.015815,-0.010047,-0.062788,-0.034033,-0.023859,-0.016315,0.010927,-0.0022092,0.030711,0.056115,0.024084,0.029543,0.012331,0.013869,0.0056405,0.053104,0.014048,0.022301,-0.0039405
85,M,True,0.052352,0.044499,0.020446,0.041599,0.068189,0.10813,0.063803,0.0829,0.103,0.059934,0.09036,0.085399,0.063974,0.06784,0.027641,0.015885,0.038032,0.018329,0.09716,-0.01835,0.090611,0.088712,0.023504,0.088998,0.11234,0.12135,0.10761,0.067458,0.10017,0.12763,0.11827,0.13436,0.077091,0.088878,0.12931,0.10357,0.12521,0.098347,0.092854,0.077138,0.13844,0.098113,0.092618,0.11889,0.10247,0.089106,0.1193,0.16907,0.17863,0.15221
86,M,False,0.041599,0.068189,0.10813,0.063803,0.0829,0.103,0.059934,0.09036,0.085399,0.063974,0.06784,0.027641,0.015885,0.038032,0.018329,0.09716,-0.01835,0.090611,0.088712,0.023504,0.088998,0.11234,0.12135,0.10761,0.067458,0.10017,0.12763,0.11827,0.13436,0.077091,0.088878,0.12931,0.10357,0.12521,0.098347,0.092854,0.077138,0.13844,0.098113,0.092618,0.11889,0.10247,0.089106,0.1193,0.16907,0.17863,0.15221,0.13654,0.11538,0.1175
87,M,False,0.059934,0.09036,0.085399,0.063974,0.06784,0.027641,0.015885,0.038032,0.018329,0.09716,-0.01835,0.090611,0.088712,0.023504,0.088998,0.11234,0.12135,0.10761,0.067458,0.10017,0.12763,0.11827,0.13436,0.077091,0.088878,0.12931,0.10357,0.12521,0.098347,0.092854,0.077138,0.13844,0.098113,0.092618,0.11889,0.10247,0.089106,0.1193,0.16907,0.17863,0.15221,0.13654,0.11538,0.1175,0.1001,0.085115,0.085616,0.077129,0.091233,0.040098
88,M,True,0.070217,0.066713,0.026618,0.042908,0.073535,0.037426,0.029864,0.071473,0.018672,0.12767,0.14971,0.08676,0.10645,0.11886,0.12198,0.086144,0.098262,0.080312,0.095509,0.12793,0.12804,0.1291,0.15251,0.13569,0.14052,0.055914,0.11996,0.092791,0.10955,0.11165,0.13514,0.1248,0.12945,0.12852,0.14403,0.14341,0.1403,0.16631,0.14029,0.11917,0.15046,0.17125,0.15605,0.16817,0.15672,0.15574,0.15399,0.16785,0.16996,0.15656
89,M,False,-0.11405,-0.24353,-0.33173,-0.37406,-0.39538,-0.28273,-0.37507,-0.34693,-0.31161,-0.33316,-0.42382,-0.26214,-0.40847,-0.36513,-0.34018,-0.30654,-0.35848,-0.29513,-0.30626,-0.26559,-0.26286,-0.22886,-0.23342,-0.1886,-0.22246,-0.22116,-0.20939,-0.18283,-0.30348,-0.22979,-0.17894,-0.1418,-0.19676,-0.17755,-0.12623,-0.058453,-0.22663,-0.18695,-0.19494,-0.28739,-0.17676,-0.16819,-0.19245,-0.16958,-0.19955,-0.15322,-0.19482,-0.13328,-0.15501,-0.16611
90,M,False,0.15741,0.16548,0.1884,0.21554,0.22246,0.16287,0.21161,0.21209,0.19555,0.16368,0.18291,0.17127,0.20695,0.20539,0.20753,0.22733,0.20077,0.15802,0.19128,0.1876,0.13923,0.15029,0.19134,0.14139,0.19267,0.14386,0.15361,0.14386,0.21416,0.14232,0.17356,0.19197,0.14751,0.17163,0.14992,0.17641,0.19567,0.20672,0.17528,0.22356,0.16663,0.23493,0.18566,0.17083,0.19957,0.22231,0.20673,0.21167,0.17601,0.19084
91,M,False,0.29095,0.29971,0.29416,0.32688,0.29678,0.34774,0.33903,0.35642,0.32316,0.39612,0.35287,0.3219,0.29596,0.36058,0.36992,0.31152,0.31223,0.28339,0.26752,0.25273,0.26685,0.29632,0.23356,0.27002,0.23356,0.23601,0.22629,0.23076,0.18129,0.2034,0.1707,0.22753,0.25237,0.29956,0.30614,0.29548,0.26766,0.29276,0.24821,0.22965,0.24931,0.24186,0.2355,0.28088,0.27584,0.2384,0.22445,0.22861,0.23001,0.20054
92,M,True,0.49386,0.41033,0.41342,0.5326,0.56259,0.53184,0.46228,0.4788,0.47029,0.35723,0.36838,0.36784,0.31722,0.36006,0.3107,0.43786,0.36506,0.46326,0.45678,0.44522,0.49629,0.38325,0.4958,0.39582,0.42087,0.50394,0.54856,0.41757,0.38706,0.34383,0.32327,0.52818,0.42824,0.44782,0.30943,0.41118,0.28634,0.44492,0.34201,0.34593,0.29519,0.30256,0.35689,0.32803,0.35881,0.42543,0.32964,0.39,0.35245,0.46127
93,M,True,0.13311,0.58325,0.62319,0.2865,0.70996,0.70445,0.37275,0.60677,0.69801,0.56412,0.64257,0.55303,0.56791,0.39864,0.49625,0.46483,0.52181,0.47883,0.49363,0.48959,0.57324,0.37681,0.33975,0.30333,0.39122,0.75507,0.63333,0.42125,0.57252,0.46371,0.55703,0.56381,0.4374,0.44146,0.39634,0.43013,0.34624,0.41064,0.3932,0.40404,0.27701,0.34306,0.42156,0.34071,0.4981,0.43971,0.53476,0.53387,0.49586,0.60914
94,M,False,0.14081,0.11314,0.10967,0.10004,0.060391,0.08167,0.12052,0.072272,0.078098,0.16222,0.094109,0.097839,0.12222,0.11606,0.14225,0.16,0.13849,0.14085,0.1587,0.14203,0.091867,0.15673,0.15425,0.12361,0.13196,0.2019,0.18645,0.19624,0.1873,0.16279,0.17637,0.18,0.19953,0.22316,0.19027,0.23282,0.2136,0.20753,0.21485,0.24493,0.22568,0.18851,0.15854,0.13696,0.11628,0.14175,0.15292,0.15058,0.11419,0.072335
