,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10,MEANGBZ_11,MEANGBZ_12,MEANGBZ_13,MEANGBZ_14,MEANGBZ_15,MEANGBZ_16,MEANGBZ_17,MEANGBZ_18,MEANGBZ_19,MEANGBZ_20,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45,MEANGBZ_46,MEANGBZ_47,MEANGBZ_48,MEANGBZ_49,MEANGBZ_50,MEANGBZ_51,MEANGBZ_52,MEANGBZ_53,MEANGBZ_54,MEANGBZ_55,MEANGBZ_56,MEANGBZ_57,MEANGBZ_58,MEANGBZ_59,MEANGBZ_60,MEANGBZ_61,MEANGBZ_62,MEANGBZ_63,MEANGBZ_64,MEANGBZ_65,MEANGBZ_66,MEANGBZ_67,MEANGBZ_68,MEANGBZ_69,MEANGBZ_70,MEANGBZ_71,MEANGBZ_72,MEANGBZ_73,MEANGBZ_74,MEANGBZ_75,MEANGBZ_76,MEANGBZ_77,MEANGBZ_78,MEANGBZ_79,MEANGBZ_80,MEANGBZ_81,MEANGBZ_82,MEANGBZ_83,MEANGBZ_84,MEANGBZ_85,MEANGBZ_86,MEANGBZ_87,MEANGBZ_88,MEANGBZ_89,MEANGBZ_90,MEANGBZ_91,MEANGBZ_92,MEANGBZ_93,MEANGBZ_94,MEANGBZ_95,MEANGBZ_96,MEANGBZ_97,MEANGBZ_98,MEANGBZ_99,MEANGBZ_100,MEANGBZ_101,MEANGBZ_102,MEANGBZ_103,MEANGBZ_104,MEANGBZ_105
500,C,False,115.49,112.6,111.89,109.29,108.13,107.16,106.76,106.8,106.86,107.17,107.52,107.19,108.27,108.42,108.62,109.43,110.14,112.13,112.2,110.36,111.2,111.45,109.5,109.5,108.69,108.04,107.21,107.2,106.81,105.05,104.63,104.39,105.1,105.07,105.58,105.6,106.25,106.42,106.34,106.96,107.06,107.71,107.54,107.29,107.78,108.06,108.62,108.97,109.18,110.04,110.88,111.82,112.73,114.89,115.49,115.38,114.03,114.24,112.93,112.42,111.93,111.64,110.31,109.73,109.11,108.15,107.54,108.17,109.16,109.29,109.88,111.37,113.43,114.15,113.27,114.0,114.27,114.41,114.51,114.43,113.65,113.25,113.21,113.18,111.79,111.74,110.86,109.85,109.01,108.47,108.12,107.6,107.09,107.72,108.26,108.77,108.21,107.09,107.43,107.05,107.63,107.23,106.95,106.16,106.72
501,C,False,92.641,91.818,90.657,89.398,88.747,88.495,88.507,87.889,87.84,87.557,87.435,86.296,86.018,86.345,85.802,87.0,87.753,87.882,88.526,89.239,88.898,88.978,88.132,88.478,88.038,87.464,87.364,86.907,87.472,85.728,85.066,84.637,83.527,82.844,83.164,83.073,82.585,82.179,81.597,81.56,80.707,80.714,80.296,80.005,78.89,79.49,79.197,79.2,79.024,79.104,78.577,78.794,79.13,79.436,79.832,78.937,79.25,79.337,79.906,79.601,79.819,80.366,80.698,80.919,80.796,81.318,81.078,81.809,81.321,81.628,80.927,80.569,79.585,79.673,78.772,77.533,77.338,76.587,76.086,76.992,77.168,77.366,78.04,78.494,79.133,79.036,78.213,78.751,78.649,78.366,79.511,79.347,78.355,78.629,78.538,78.852,79.249,81.576,80.712,81.004,79.327,78.82,80.039,80.419,78.738
502,C,False,97.508,82.13,84.231,80.794,83.204,79.501,87.04,74.206,74.019,74.812,75.493,73.117,80.984,74.488,84.913,77.408,74.889,79.421,71.211,76.567,97.904,85.012,87.57,93.38,83.407,84.536,76.681,95.667,99.094,100.44,83.545,72.379,82.936,81.704,107.96,86.484,100.74,90.062,102.18,103.49,90.545,78.52,97.789,101.86,101.29,109.42,105.92,115.04,110.34,105.65,107.72,81.07,105.88,115.42,100.77,100.57,84.483,82.334,125.61,131.06,85.036,109.78,110.7,107.12,113.89,94.545,85.094,108.15,91.228,74.166,107.87,63.995,92.36,133.47,66.235,64.787,121.95,152.67,42.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,C,False,85.059,85.045,85.785,83.898,83.663,84.668,87.047,87.422,87.981,87.059,85.531,84.217,84.235,84.029,83.897,82.371,81.555,81.985,80.014,78.668,80.956,79.187,78.978,79.258,80.744,82.548,81.407,81.83,83.276,82.369,81.875,82.163,81.454,79.266,78.475,78.763,76.324,75.144,76.144,74.778,74.673,74.86,73.649,73.442,73.966,74.574,73.806,75.27,77.402,79.198,79.523,78.481,80.673,80.382,80.708,79.15,79.119,79.749,80.224,82.178,81.44,79.104,78.038,79.017,80.074,79.604,80.545,80.534,81.784,80.806,80.723,82.513,81.68,85.804,81.66,84.75,86.923,87.318,89.123,89.443,90.123,90.87,91.739,93.218,90.783,90.866,89.813,88.109,86.783,88.622,91.23,87.95,91.389,89.676,90.483,89.886,90.275,93.899,92.544,94.667,96.328,98.661,96.083,99.745,96.939
504,C,False,0.0,0.0,272.64,75.531,30.08,34.525,86.824,85.142,51.924,60.476,47.833,95.287,89.33,100.24,135.05,145.04,142.09,172.73,173.52,207.59,157.24,175.01,180.39,168.22,140.93,96.692,102.25,76.413,97.502,85.771,74.208,92.358,71.171,74.135,67.06,63.529,51.398,64.977,52.691,63.646,56.317,53.356,52.588,51.979,58.072,51.709,58.367,56.228,56.392,58.224,56.44,53.261,56.029,57.673,60.341,58.936,55.109,63.991,59.434,65.055,59.495,64.717,74.978,69.978,75.513,79.611,79.022,76.192,70.396,68.744,60.974,61.59,57.159,124.0,60.87,57.013,100.28,57.987,112.93,65.658,61.13,107.84,59.049,61.706,58.941,67.23,63.613,64.998,68.412,62.214,70.204,65.021,70.575,64.456,68.989,70.42,63.412,64.573,67.59,67.414,60.902,75.658,66.646,71.264,70.829
505,C,False,96.289,95.411,95.009,93.83,93.634,92.61,93.394,92.342,91.757,91.44,91.628,91.368,91.702,91.776,92.192,93.531,93.514,95.384,95.435,95.933,96.501,97.443,99.203,99.09,98.993,98.441,98.055,98.014,96.676,96.299,96.467,96.7,97.022,95.731,95.267,95.015,95.258,94.902,95.394,95.377,94.349,93.895,94.12,94.591,95.443,94.953,95.178,94.636,94.338,93.799,93.273,92.568,92.601,91.915,91.455,91.442,91.485,90.611,89.872,89.979,88.895,88.351,88.363,88.41,89.127,89.407,89.173,90.343,90.942,91.247,91.62,92.477,92.256,91.548,90.692,89.854,88.544,88.188,89.121,88.631,87.769,86.399,86.336,86.018,85.559,84.933,84.507,84.017,83.985,83.835,82.768,82.5,82.128,82.35,82.142,82.801,82.763,82.472,82.173,82.058,81.399,81.557,81.045,81.143,81.468
506,C,False,78.252,77.761,80.71,80.813,85.389,82.973,87.329,84.085,86.374,83.712,83.832,84.56,82.609,84.186,83.774,82.761,82.858,81.767,81.053,82.81,80.912,82.57,83.057,82.709,83.74,85.224,84.991,85.493,85.83,87.673,85.265,84.699,85.941,86.556,86.011,85.504,85.505,84.695,84.466,84.432,85.247,85.403,84.721,86.142,85.146,85.129,84.394,84.364,86.559,88.254,87.151,88.608,87.454,88.26,89.763,91.339,91.273,92.663,91.629,92.21,91.573,91.019,88.89,88.899,88.101,86.651,85.953,86.158,86.502,85.513,85.712,85.483,86.548,87.881,88.235,88.161,89.053,92.229,90.916,90.272,91.212,91.655,92.398,92.086,92.687,93.496,93.438,93.619,93.091,94.041,93.263,94.74,94.986,96.797,95.317,96.408,97.97,98.46,98.142,98.912,100.09,100.7,100.55,100.97,101.28
507,C,True,122.6,123.0,121.87,121.9,121.38,121.12,121.39,121.49,120.81,120.69,120.57,120.81,120.78,120.33,121.51,120.89,122.01,122.19,122.35,123.06,123.03,123.03,122.51,122.8,122.36,120.89,119.54,119.22,119.08,118.34,117.82,116.76,116.63,115.42,115.3,115.26,116.11,115.57,117.57,119.13,119.45,120.38,120.39,121.68,121.92,123.1,123.13,123.31,123.18,122.97,122.13,121.52,119.61,119.48,118.5,118.77,118.42,118.17,116.55,115.02,114.6,113.78,112.64,111.84,111.9,111.65,111.43,110.79,110.53,111.19,110.78,110.34,111.28,111.24,112.28,112.42,112.99,113.88,115.15,115.25,115.7,117.02,117.63,117.7,117.81,119.08,119.61,118.95,118.68,119.23,117.88,116.97,116.92,115.42,114.56,113.4,112.28,111.17,111.18,111.99,111.18,111.49,112.33,112.82,113.4
508,C,False,118.36,117.58,117.88,117.71,117.92,117.23,116.44,116.36,115.92,115.83,114.86,114.52,115.04,115.33,113.88,113.59,114.04,114.47,114.91,115.0,116.16,117.48,118.5,118.66,120.25,121.07,122.33,124.18,123.85,125.51,126.51,127.07,126.5,127.02,127.2,125.74,124.51,124.71,124.25,123.13,123.19,121.5,120.68,119.58,118.83,117.82,117.78,117.26,117.54,117.1,118.96,119.2,120.15,118.46,117.58,119.4,120.07,120.01,120.3,119.81,119.17,119.58,119.36,119.84,119.57,119.74,120.2,120.7,121.39,121.03,121.22,121.24,120.99,120.98,121.61,120.68,121.66,120.75,120.33,121.45,122.69,123.65,123.41,125.34,125.21,126.96,127.95,127.68,128.69,128.92,129.36,129.14,128.38,127.44,126.11,126.11,124.86,123.79,121.43,120.86,119.59,119.64,119.95,118.73,117.85
509,C,False,89.095,89.27,89.576,87.55,88.393,87.858,87.653,86.362,88.051,87.337,87.258,85.762,84.805,85.581,84.204,88.052,82.458,84.331,82.844,83.556,83.018,82.485,82.67,81.375,82.208,82.534,81.522,83.063,82.349,83.447,84.364,82.669,81.111,82.356,81.727,83.973,81.989,81.411,81.893,80.78,81.138,80.601,78.907,77.721,79.198,79.817,79.542,79.458,79.697,77.895,76.645,77.083,75.745,75.218,76.255,76.2,77.674,78.144,75.126,74.792,74.822,77.781,77.141,78.899,77.15,76.964,89.514,79.211,76.867,76.623,91.747,75.857,80.315,88.503,79.6,77.078,75.263,81.012,73.816,72.147,88.849,76.752,77.369,84.743,78.589,83.492,75.921,86.173,73.146,76.674,77.899,74.13,82.163,75.962,77.197,76.151,77.436,78.31,81.543,81.386,76.583,75.939,74.357,88.834,83.705
510,C,False,105.43,104.74,104.36,104.07,103.93,103.25,102.92,102.57,102.81,102.86,102.25,102.39,102.77,102.71,102.74,103.11,103.92,104.47,103.55,103.24,103.58,104.1,104.12,104.42,104.57,104.77,105.29,104.72,104.98,105.37,105.94,106.01,105.56,105.42,105.98,105.76,106.27,106.45,106.17,105.82,106.34,105.93,106.0,105.73,104.8,104.78,104.35,104.03,103.87,103.51,103.44,104.14,104.34,104.23,104.07,104.38,105.05,105.45,105.63,105.96,106.84,107.52,93.13,81.787,109.6,110.39,109.84,109.94,111.04,109.95,110.66,110.37,109.94,109.82,109.09,109.01,109.16,108.21,107.67,106.65,106.96,107.46,107.45,106.6,107.24,106.73,106.97,106.84,106.47,107.23,107.11,107.11,106.28,107.02,107.74,107.18,107.57,108.46,108.42,107.29,107.15,107.45,108.28,108.0,108.79
511,C,False,83.175,62.813,56.564,59.534,57.238,67.699,58.048,73.194,57.579,74.433,58.351,65.563,80.013,63.004,57.761,69.463,65.561,71.989,76.218,74.367,73.899,77.58,71.721,77.729,74.048,78.917,81.656,89.431,87.689,80.421,89.049,82.483,77.535,75.232,71.558,78.715,78.791,73.273,86.199,78.778,76.568,80.839,83.343,76.521,74.486,76.439,69.497,87.611,85.187,75.312,87.652,65.555,75.494,77.395,81.19,78.357,88.65,81.078,76.565,84.774,88.619,77.972,73.771,88.538,78.611,87.209,71.902,74.771,83.273,87.359,68.981,66.446,65.718,71.182,75.5,70.909,72.983,81.353,72.776,69.696,75.482,70.485,74.983,68.697,79.055,70.031,70.302,70.382,70.234,75.842,71.086,71.032,72.159,71.39,75.71,77.888,74.617,82.055,77.68,85.634,84.941,73.615,84.6,76.182,74.89
512,C,False,82.546,82.307,82.617,84.596,83.81,82.963,84.041,83.414,84.158,84.001,84.897,83.5,83.222,83.976,84.361,83.713,85.189,84.987,85.674,85.93,85.35,86.235,85.743,85.739,86.257,87.372,86.562,86.991,87.352,86.569,86.667,85.954,85.895,85.473,87.197,87.117,86.521,86.326,88.296,88.826,87.175,88.54,88.565,90.241,89.657,90.962,91.613,90.583,91.484,92.031,91.776,92.124,93.052,92.118,91.354,92.394,92.439,92.528,91.158,90.662,90.356,90.971,91.583,91.286,88.655,88.779,88.528,89.75,90.373,89.709,88.869,89.921,91.681,93.184,93.583,95.43,95.348,95.883,95.864,96.379,97.399,98.231,98.226,98.969,99.424,98.904,99.422,98.958,99.746,98.88,100.14,99.059,99.662,100.03,100.84,99.551,98.747,98.822,98.237,97.106,96.491,95.272,95.11,95.821,95.003
513,C,False,89.194,89.723,89.717,89.994,89.494,89.564,90.209,90.387,90.23,91.163,90.743,91.465,91.51,91.543,91.76,93.013,92.372,92.894,92.022,93.528,94.826,94.251,93.86,92.895,92.443,91.963,91.009,89.94,89.725,89.437,89.092,90.072,90.046,91.323,92.131,92.057,92.881,93.488,95.225,95.939,96.434,97.278,97.903,96.616,97.418,97.223,97.272,98.925,97.822,98.326,97.722,97.687,96.977,96.759,95.771,95.337,94.987,94.659,94.656,94.916,94.847,95.187,94.914,94.492,94.664,94.419,94.108,94.418,93.701,93.888,94.127,94.896,95.205,94.759,94.867,95.997,97.085,97.312,98.596,98.769,100.81,100.91,102.23,102.98,104.33,104.96,104.19,103.57,103.7,103.53,102.66,101.2,98.78,97.753,96.549,96.024,94.644,94.167,94.063,94.089,94.322,94.168,95.377,96.036,96.236
514,C,False,138.46,137.62,137.53,137.03,135.43,129.88,134.36,139.27,144.76,148.95,144.49,145.12,149.17,150.23,144.85,155.91,155.71,160.67,161.71,162.24,165.6,162.59,157.93,156.86,154.95,158.15,157.08,157.98,158.27,158.75,152.21,166.64,157.36,157.92,157.37,158.76,150.32,152.7,148.71,154.07,150.87,153.33,152.21,153.55,149.7,151.5,156.36,161.61,164.98,165.61,158.41,152.79,155.15,160.1,159.06,161.31,160.18,171.4,167.1,152.73,158.27,158.87,162.49,174.24,171.85,169.54,168.25,166.0,162.6,168.22,163.84,159.75,157.78,167.28,154.08,146.32,149.22,139.59,138.48,140.04,137.4,140.66,139.82,144.49,154.13,155.23,146.18,140.59,144.2,160.17,156.9,151.6,149.44,149.45,159.14,157.39,153.66,157.42,151.64,150.64,150.4,158.54,158.83,159.85,161.12
515,C,False,103.03,101.8,101.04,99.433,99.237,98.212,96.581,97.964,97.711,96.846,96.349,95.881,97.461,98.54,98.587,97.846,97.721,97.944,98.924,98.692,98.485,98.407,98.736,99.302,98.568,98.822,98.037,97.211,96.689,95.77,96.077,94.584,94.133,94.319,94.415,94.521,95.164,93.91,94.417,94.754,94.364,94.483,96.605,97.787,97.933,98.502,99.384,100.0,100.54,100.37,101.65,100.64,98.131,97.064,96.137,94.299,93.335,93.56,94.941,94.085,94.927,93.887,95.077,95.474,96.444,96.172,96.302,97.267,97.814,99.426,100.1,99.879,100.97,102.05,103.14,104.38,105.6,104.79,104.37,104.96,105.49,106.87,107.96,106.63,107.24,107.68,107.31,106.9,106.12,106.0,104.75,104.91,104.54,103.09,103.03,103.55,101.44,101.15,100.18,99.508,99.713,99.374,98.395,98.404,98.144
516,C,False,104.03,104.05,102.69,102.66,102.15,101.22,101.6,101.63,101.8,101.2,102.04,102.37,102.93,103.96,105.44,106.93,107.81,107.82,108.94,109.05,108.21,108.27,107.57,106.15,105.25,104.72,103.34,101.78,100.54,99.818,99.177,99.322,98.539,98.804,98.688,99.37,98.986,99.932,101.13,100.69,101.17,100.81,100.75,101.21,101.34,101.9,101.42,101.94,101.6,100.49,101.13,100.7,99.941,99.056,98.941,98.24,98.718,97.775,97.82,96.59,96.401,95.857,95.486,94.693,95.473,95.881,96.621,96.575,96.396,97.037,98.659,100.17,100.95,101.77,103.21,103.42,103.85,103.85,104.01,103.85,103.74,103.29,101.93,100.36,98.894,97.83,97.561,97.44,97.699,97.896,99.3,99.949,100.81,101.15,100.79,101.12,101.44,102.83,102.74,103.9,104.86,105.92,107.32,108.12,108.82
517,C,False,83.942,83.194,82.709,81.911,80.06,78.918,78.445,77.683,77.882,76.661,78.013,78.973,78.569,79.038,78.917,78.83,78.158,78.2,76.891,76.906,76.61,75.962,74.74,74.891,74.037,73.345,74.949,75.52,77.306,77.772,77.914,79.059,80.259,82.43,83.357,86.97,86.879,87.597,86.437,87.301,86.454,85.219,84.877,83.777,82.054,80.207,78.55,76.523,74.22,75.489,75.558,77.209,75.649,76.81,78.585,78.75,80.516,81.598,82.68,84.371,85.88,84.139,86.389,86.68,85.259,85.845,85.344,86.932,86.096,84.535,83.939,85.51,84.942,84.534,84.456,85.891,84.623,86.059,85.283,87.241,86.892,86.806,86.984,87.479,87.724,88.555,89.023,87.795,87.868,87.625,88.031,86.659,86.31,85.423,84.835,82.272,81.952,81.882,79.309,80.34,77.658,76.818,75.077,76.901,77.106
518,C,True,78.275,76.361,72.41,71.551,71.129,69.095,69.066,70.817,69.281,70.918,70.175,71.346,72.68,71.369,70.652,71.307,70.76,68.819,69.389,69.3,70.227,69.31,69.744,70.559,69.988,69.419,71.689,71.055,69.967,69.53,69.538,70.833,72.105,72.036,72.658,74.111,73.729,75.571,75.296,73.873,73.706,75.243,73.617,76.813,72.617,72.697,74.814,73.016,71.587,73.278,73.512,72.861,72.343,74.031,73.845,76.087,74.344,74.214,74.231,75.39,76.041,76.802,76.468,77.377,76.847,75.162,77.154,77.429,77.84,78.277,78.785,79.286,78.877,80.007,80.204,79.341,79.113,78.72,80.013,80.879,78.691,77.807,77.898,77.884,77.379,77.733,77.636,79.382,80.593,75.479,76.207,81.395,83.124,81.738,81.97,82.851,84.714,82.648,83.417,83.663,83.634,83.24,84.37,84.677,85.756
519,C,False,129.0,129.24,130.39,130.72,129.48,131.09,130.92,129.28,130.88,130.62,131.12,130.35,131.45,131.43,132.14,131.16,131.94,132.18,131.23,129.85,128.75,130.06,127.99,125.93,127.13,125.05,126.64,127.67,127.25,126.93,125.03,126.41,124.94,127.9,131.64,132.48,133.91,136.35,135.52,134.99,136.73,136.01,134.59,135.82,134.6,132.43,132.63,130.1,129.2,128.51,127.51,126.36,125.23,125.31,126.93,128.41,127.26,127.89,130.1,128.43,129.99,127.67,127.2,128.63,129.69,130.94,131.19,130.8,128.96,130.08,128.11,127.74,128.21,127.03,127.57,127.93,127.78,128.44,126.39,127.54,126.54,125.46,124.48,126.02,127.24,126.88,127.6,128.54,127.03,126.17,128.27,127.15,129.07,131.29,130.56,132.32,130.73,130.13,130.36,128.58,127.26,125.73,123.59,123.01,123.04
520,C,True,106.69,105.01,104.48,104.61,104.54,103.12,102.74,102.63,102.16,103.67,103.86,103.8,104.46,105.31,106.9,107.44,108.29,109.49,108.57,108.69,108.93,109.52,109.69,110.56,111.66,111.11,110.75,108.97,108.41,107.97,107.28,107.61,107.64,107.86,108.21,108.05,109.29,108.82,108.7,107.39,106.5,106.46,104.69,103.7,105.11,102.92,101.94,100.84,100.02,98.411,98.546,98.216,96.953,96.608,95.502,95.191,95.917,95.696,95.932,96.738,97.359,98.224,97.834,99.309,93.266,99.492,99.804,100.24,101.19,100.92,101.23,101.79,102.15,103.69,102.84,102.46,101.96,101.56,101.99,101.52,101.05,99.98,98.693,97.925,97.227,96.217,96.161,94.843,93.069,92.329,92.142,92.154,94.057,92.26,90.638,90.265,90.325,90.003,90.543,90.933,89.771,90.394,91.231,91.845,92.342
521,C,False,85.801,83.706,81.464,89.616,77.778,86.867,85.374,78.131,85.928,75.047,78.873,82.985,78.463,76.236,84.182,78.958,77.525,80.525,79.615,81.717,79.433,79.953,86.707,79.986,77.146,75.768,79.602,84.286,79.643,77.329,75.56,79.095,77.946,75.474,75.139,74.283,73.757,81.252,80.751,73.875,73.096,76.246,77.196,73.09,74.452,73.165,74.501,74.023,74.667,75.302,76.356,76.598,81.015,78.957,80.072,78.643,78.754,78.556,77.437,79.28,80.284,79.401,79.886,79.494,80.163,80.369,81.031,80.322,79.804,81.334,81.847,81.963,80.407,81.361,81.586,80.831,81.064,80.424,81.793,83.076,83.031,82.807,83.266,83.498,83.358,83.173,82.701,81.698,81.014,81.45,79.372,79.63,79.762,79.74,79.163,78.862,79.169,77.974,77.699,77.472,77.115,77.588,78.311,79.166,79.829
522,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.974,0.0,0.0,0.0,34.558,11.452,115.33,37.579,50.574,92.995,66.403,64.92,50.171,51.332,56.418,84.962,59.514,56.502,56.593,74.465,63.224,64.34,89.029,79.061,72.976,74.528,70.99,94.702,93.631,67.436,74.514,79.201,75.799,66.069,73.194,59.794,61.152,64.376,61.391,60.573,62.868,71.637,64.283,64.334,63.304,67.392,64.849,65.527,69.138,62.341,75.991,67.258,68.367,62.62,67.239,65.208,64.21,64.647,66.268,64.263,66.264,61.109,66.252,75.517,66.946,71.26,69.708,66.016,70.324,71.056,71.46,71.688,73.157,69.552,70.547,72.019,73.838,70.964,71.844,70.432,69.519,70.788,74.695,76.728,79.053,79.17,78.124,76.372,77.367,77.873,83.326,74.771,75.374
523,C,False,90.295,88.691,87.22,85.696,85.262,85.552,86.198,85.589,85.601,85.564,85.358,87.295,87.985,88.714,88.071,89.062,89.458,90.236,90.351,90.954,90.582,90.097,90.589,90.31,89.346,88.385,89.27,88.707,89.877,89.708,88.682,88.874,88.971,88.487,88.182,88.41,89.444,90.382,91.466,91.365,90.264,90.021,89.379,88.592,87.784,86.154,84.882,84.851,84.433,84.474,84.615,83.973,84.098,85.045,84.3,85.147,84.811,84.663,84.418,85.364,85.817,88.112,90.138,91.685,94.451,94.771,94.589,93.992,92.569,90.999,90.324,88.994,88.019,85.665,84.59,84.29,83.28,83.103,84.091,84.525,85.942,86.585,85.377,85.41,86.68,86.931,87.382,86.858,87.1,87.97,88.556,87.284,87.893,87.744,88.193,88.776,89.041,89.574,89.611,89.318,88.607,87.521,87.527,87.844,88.285
524,C,False,99.926,102.82,102.21,104.26,106.81,107.23,106.82,102.79,94.4,102.53,101.46,99.081,99.436,99.261,100.93,96.812,106.04,100.51,115.07,110.41,103.05,104.51,113.61,105.06,117.89,112.42,100.51,113.01,112.91,108.78,111.16,110.11,109.28,114.3,108.35,102.53,104.36,102.96,98.992,108.5,122.44,109.79,107.39,117.17,108.07,109.32,107.03,104.93,106.25,108.28,106.73,110.45,100.22,96.764,94.259,95.651,99.729,92.634,93.49,104.31,102.2,101.7,94.385,88.064,102.2,99.964,98.038,92.891,96.235,102.67,97.051,101.7,94.816,103.28,103.69,108.05,96.467,109.76,111.68,113.94,111.04,115.01,111.3,103.4,107.19,114.63,92.054,106.42,117.65,109.79,103.94,110.99,124.6,127.07,113.16,112.31,107.39,133.65,125.78,117.29,125.06,104.36,115.65,112.06,105.97
525,C,False,117.09,117.83,119.04,119.0,120.74,121.12,121.65,122.87,123.19,123.62,123.01,125.0,124.92,124.93,125.25,124.31,124.36,124.56,123.78,123.41,121.59,122.5,122.09,119.94,119.49,118.25,119.38,120.48,120.75,120.55,121.4,119.99,120.19,120.18,119.67,119.97,118.27,118.26,115.49,113.68,112.75,112.01,112.29,111.5,109.75,110.29,109.63,108.92,108.82,106.9,106.67,107.06,106.5,105.65,105.41,104.8,105.59,105.96,105.77,108.3,108.25,109.03,111.28,111.97,112.49,112.08,112.26,113.71,113.38,113.45,113.56,114.78,116.12,114.6,114.11,114.12,113.73,114.27,113.68,113.44,113.03,111.78,111.56,111.47,110.95,110.28,109.88,111.32,110.61,110.48,109.73,110.17,109.54,108.99,109.41,110.43,109.19,110.03,110.46,111.12,111.69,110.73,111.41,111.01,110.71
526,C,False,78.275,76.361,72.41,71.551,71.129,69.095,69.066,70.817,69.281,70.918,70.175,71.346,72.68,71.369,70.652,71.307,70.76,68.819,69.389,69.3,70.227,69.31,69.744,70.559,69.988,69.419,71.689,71.055,69.967,69.53,69.538,70.833,72.105,72.036,72.658,74.111,73.729,75.571,75.296,73.873,73.706,75.243,73.617,76.813,72.617,72.697,74.814,73.016,71.587,73.278,73.512,72.861,72.343,74.031,73.845,76.087,74.344,74.214,74.231,75.39,76.041,76.802,76.468,77.377,76.847,75.162,77.154,77.429,77.84,78.277,78.785,79.286,78.877,80.007,80.204,79.341,79.113,78.72,80.013,80.879,78.691,77.807,77.898,77.884,77.379,77.733,77.636,79.382,80.593,75.479,76.207,81.395,83.124,81.738,81.97,82.851,84.714,82.648,83.417,83.663,83.634,83.24,84.37,84.677,85.756
527,C,False,77.373,75.957,77.275,74.92,74.319,74.665,74.014,75.046,73.347,76.638,74.912,75.142,75.455,75.312,77.371,79.307,76.537,74.679,77.526,74.278,74.751,75.382,75.637,74.979,73.416,73.766,72.333,73.13,73.708,73.432,73.637,73.637,74.795,73.24,75.838,72.132,75.699,76.48,75.051,72.467,72.598,72.211,69.082,71.422,73.524,72.275,76.174,68.272,73.059,72.938,77.896,73.05,74.108,77.859,79.028,75.498,82.175,80.199,81.798,87.609,88.936,86.171,91.976,91.382,99.613,97.255,102.39,99.956,97.502,94.392,90.373,89.269,86.376,91.072,87.528,83.858,81.498,97.055,83.451,82.253,85.141,78.859,80.782,84.353,83.874,83.419,75.457,79.124,75.835,76.498,78.964,77.181,73.504,73.599,73.795,78.075,80.764,78.358,80.394,82.456,71.878,74.119,78.255,79.38,75.358
528,C,False,115.61,118.19,115.99,116.26,117.12,118.88,119.42,120.9,119.91,118.99,118.25,117.13,117.99,118.83,116.37,116.12,113.63,117.29,116.78,118.36,119.72,121.24,121.25,118.88,117.97,120.94,119.16,119.47,121.59,119.94,122.38,119.99,121.7,123.31,121.72,122.48,122.42,120.81,122.59,123.33,124.99,125.93,127.46,130.38,133.38,134.8,135.75,137.02,138.54,139.53,135.64,134.5,132.59,135.68,135.13,132.94,130.78,127.22,126.8,127.78,130.48,130.05,129.62,128.75,128.54,128.91,127.13,125.97,126.76,128.1,128.56,126.9,123.29,124.63,123.44,120.16,120.85,122.58,122.66,122.17,124.91,126.49,121.73,118.37,117.65,114.49,112.5,114.96,115.42,115.83,114.93,116.03,118.27,117.11,118.63,121.8,120.65,122.39,123.97,123.94,124.79,124.36,128.55,130.85,133.5
529,C,False,117.77,117.37,118.87,120.58,121.53,122.34,123.49,124.72,125.87,125.81,125.56,125.29,125.62,125.35,124.68,124.19,123.16,122.45,122.28,121.74,121.34,121.89,120.41,119.64,119.84,119.06,118.13,117.88,118.16,118.11,118.29,118.92,118.47,118.26,118.83,117.85,118.04,118.52,119.44,119.09,119.02,119.22,119.45,120.73,120.43,119.85,120.44,120.89,121.67,122.37,123.05,122.59,122.73,121.96,120.51,119.51,118.94,118.14,117.24,115.78,115.19,114.64,114.25,113.63,113.69,113.98,114.5,113.74,114.13,114.94,115.88,115.96,116.65,116.92,117.18,117.68,118.22,117.78,117.68,117.53,116.78,117.23,116.77,115.52,116.34,116.42,116.06,115.57,115.14,115.59,115.85,115.11,115.1,115.6,116.17,116.35,116.35,115.67,116.33,116.98,116.58,116.2,117.05,117.21,117.02
