,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15,AREA_ACR_16,AREA_ACR_17,AREA_ACR_18,AREA_ACR_19,AREA_ACR_20,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45,AREA_ACR_46,AREA_ACR_47,AREA_ACR_48,AREA_ACR_49,AREA_ACR_50,AREA_ACR_51,AREA_ACR_52,AREA_ACR_53,AREA_ACR_54,AREA_ACR_55,AREA_ACR_56,AREA_ACR_57,AREA_ACR_58,AREA_ACR_59,AREA_ACR_60,AREA_ACR_61,AREA_ACR_62,AREA_ACR_63,AREA_ACR_64,AREA_ACR_65,AREA_ACR_66,AREA_ACR_67,AREA_ACR_68,AREA_ACR_69,AREA_ACR_70,AREA_ACR_71,AREA_ACR_72,AREA_ACR_73,AREA_ACR_74,AREA_ACR_75,AREA_ACR_76,AREA_ACR_77,AREA_ACR_78,AREA_ACR_79,AREA_ACR_80,AREA_ACR_81,AREA_ACR_82,AREA_ACR_83,AREA_ACR_84,AREA_ACR_85,AREA_ACR_86,AREA_ACR_87,AREA_ACR_88,AREA_ACR_89,AREA_ACR_90,AREA_ACR_91,AREA_ACR_92,AREA_ACR_93,AREA_ACR_94,AREA_ACR_95,AREA_ACR_96,AREA_ACR_97,AREA_ACR_98,AREA_ACR_99,AREA_ACR_100,AREA_ACR_101,AREA_ACR_102,AREA_ACR_103,AREA_ACR_104,AREA_ACR_105
403,M,False,350.06,348.26,352.14,345.05,343.12,346.16,345.59,346.06,344.37,343.61,345.49,344.38,345.71,348.08,351.54,354.58,354.75,356.46,362.62,367.26,365.19,369.29,370.88,372.43,376.3,377.81,378.95,384.98,383.37,384.99,383.19,383.76,386.39,385.5,385.31,391.81,392.6,401.41,401.47,404.78,402.13,407.03,407.16,404.96,404.69,403.69,406.25,405.22,403.45,402.2,404.22,404.8,401.42,404.88,402.57,406.31,407.07,407.19,403.7,405.49,404.42,402.9,399.98,400.94,404.98,403.0,404.8,405.57,403.49,399.16,399.69,406.52,405.91,408.65,409.62,413.41,410.06,412.2,418.46,420.97,418.39,420.39,417.28,417.81,412.5,410.37,413.19,406.88,409.84,414.21,417.17,413.89,412.64,413.93,412.69,414.47,411.7,412.32,406.28,403.56,399.33,401.45,404.35,404.95,404.57
404,M,True,600.6,597.4,606.17,604.48,608.69,609.9,616.14,619.76,614.52,611.06,612.85,606.46,606.99,607.82,605.56,611.07,617.38,618.96,616.97,617.01,616.46,622.03,619.56,620.52,617.44,617.79,627.72,626.41,632.87,632.59,634.05,638.59,650.02,643.6,647.01,648.73,639.01,641.42,640.41,644.38,645.54,646.72,647.58,650.12,643.48,642.65,637.31,654.88,659.01,653.52,652.74,644.53,641.71,640.71,645.69,656.63,653.22,652.24,648.4,651.22,647.12,645.47,650.36,653.29,654.07,654.4,654.35,658.45,663.07,661.52,669.95,673.46,678.24,680.87,680.1,687.44,684.12,684.64,684.53,694.06,690.52,692.22,700.24,700.51,701.24,713.9,721.3,717.92,716.14,711.33,710.82,717.2,718.36,721.09,722.5,722.3,728.23,728.28,732.28,733.77,736.82,737.83,733.08,739.01,735.13
405,M,False,620.52,617.44,617.79,627.72,626.41,632.87,632.59,634.05,638.59,650.02,643.6,647.01,648.73,639.01,641.42,640.41,644.38,645.54,646.72,647.58,650.12,643.48,642.65,637.31,654.88,659.01,653.52,652.74,644.53,641.71,640.71,645.69,656.63,653.22,652.24,648.4,651.22,647.12,645.47,650.36,653.29,654.07,654.4,654.35,658.45,663.07,661.52,669.95,673.46,678.24,680.87,680.1,687.44,684.12,684.64,684.53,694.06,690.52,692.22,700.24,700.51,701.24,713.9,721.3,717.92,716.14,711.33,710.82,717.2,718.36,721.09,722.5,722.3,728.23,728.28,732.28,733.77,736.82,737.83,733.08,739.01,735.13,739.13,744.33,742.22,744.37,752.91,757.39,751.97,746.76,750.52,756.67,755.56,760.31,757.24,758.64,757.09,756.52,763.91,761.27,762.32,761.89,762.26,757.78,755.05
406,M,False,710.82,717.2,718.36,721.09,722.5,722.3,728.23,728.28,732.28,733.77,736.82,737.83,733.08,739.01,735.13,739.13,744.33,742.22,744.37,752.91,757.39,751.97,746.76,750.52,756.67,755.56,760.31,757.24,758.64,757.09,756.52,763.91,761.27,762.32,761.89,762.26,757.78,755.05,752.63,759.54,769.34,770.41,770.5,766.65,762.82,765.63,760.92,756.5,752.84,757.5,756.68,764.28,767.4,765.02,768.03,762.81,767.68,769.89,767.12,768.41,767.25,770.66,772.55,766.52,770.22,773.5,768.13,765.27,765.87,763.6,758.08,757.88,758.93,756.75,756.64,759.61,751.32,753.77,755.38,754.76,752.02,745.96,747.69,748.53,749.35,750.19,752.44,755.07,756.92,759.72,758.64,764.0,766.19,766.32,765.73,764.82,768.87,765.67,765.4,772.19,772.14,771.29,770.22,773.42,768.8
407,M,False,33.467,34.57,37.882,36.429,39.717,45.659,49.506,67.067,72.476,84.365,93.241,96.02,102.75,109.18,120.86,115.36,127.41,127.34,139.81,141.18,152.38,166.91,165.38,164.65,171.25,181.84,180.48,180.69,183.97,186.12,194.36,197.19,209.53,199.57,209.15,210.45,216.35,215.33,213.66,231.09,240.37,248.09,254.63,257.81,255.52,259.11,261.69,257.3,261.94,274.72,271.37,268.79,269.09,262.31,265.23,270.15,281.7,287.32,297.62,296.21,303.16,299.28,301.97,307.35,304.01,300.89,289.3,286.6,281.87,288.31,296.21,298.67,282.65,271.93,272.26,275.51,272.66,277.04,276.15,275.08,278.32,278.27,270.93,277.9,286.25,281.34,277.99,285.05,289.65,290.97,292.48,298.13,300.49,292.98,288.88,290.52,293.66,298.93,293.89,306.11,309.02,309.89,306.19,302.38,298.38
408,M,False,303.16,299.28,301.97,307.35,304.01,300.89,289.3,286.6,281.87,288.31,296.21,298.67,282.65,271.93,272.26,275.51,272.66,277.04,276.15,275.08,278.32,278.27,270.93,277.9,286.25,281.34,277.99,285.05,289.65,290.97,292.48,298.13,300.49,292.98,288.88,290.52,293.66,298.93,293.89,306.11,309.02,309.89,306.19,302.38,298.38,305.15,313.68,314.33,295.14,274.56,274.45,281.23,279.91,277.62,286.16,284.56,281.67,278.25,275.63,280.12,278.65,278.27,276.6,277.19,269.81,284.85,284.33,287.04,288.1,282.41,288.65,290.64,287.63,297.39,295.03,288.73,288.17,287.56,282.39,285.22,282.42,277.74,284.66,286.88,276.96,273.71,276.68,270.68,263.04,270.55,260.38,251.11,240.9,231.44,225.18,209.27,199.52,193.29,191.77,179.06,172.84,163.23,159.71,152.31,133.19
409,M,False,735.51,734.42,744.01,747.1,750.59,755.43,753.71,752.81,762.72,759.21,759.89,749.33,752.32,751.78,753.9,757.15,759.57,764.97,752.72,750.49,756.77,746.75,747.23,758.04,754.6,744.15,748.83,748.53,751.78,762.71,765.13,773.56,764.39,768.19,774.02,774.96,771.99,782.43,779.92,781.7,788.37,781.18,781.82,790.6,799.83,795.8,807.97,818.76,824.91,831.49,833.73,834.37,842.04,840.08,843.09,848.95,848.23,848.16,843.23,840.32,846.48,842.63,838.92,841.38,840.68,838.19,843.86,846.87,856.3,858.17,861.31,878.96,878.93,880.67,882.79,887.5,889.69,892.44,894.61,900.96,901.09,903.67,907.52,908.81,905.86,916.47,919.24,925.38,930.4,936.98,937.79,941.62,945.6,944.53,950.48,952.16,952.64,956.97,954.75,952.4,953.48,963.48,965.98,971.5,974.81
410,M,False,650.59,653.87,648.97,647.9,652.07,655.44,655.51,661.17,658.13,657.24,659.22,658.41,661.34,663.47,662.13,666.21,667.52,666.27,667.81,663.85,666.07,667.18,670.18,668.14,671.67,675.42,678.88,678.47,680.1,682.81,678.69,686.66,688.79,694.79,699.56,696.66,702.62,699.5,706.14,707.03,708.02,711.68,711.66,711.91,710.29,715.43,724.66,724.18,721.15,723.99,728.83,732.1,727.8,733.31,732.18,736.2,737.05,740.41,740.82,742.67,735.05,732.73,732.84,733.67,730.91,726.89,725.27,721.58,721.05,722.53,722.13,719.23,715.48,716.42,723.21,718.54,715.74,715.31,718.96,715.05,715.08,719.33,716.61,717.23,725.27,724.94,718.21,724.0,722.93,717.77,718.17,725.87,722.01,716.85,716.44,716.93,718.62,716.49,718.71,715.74,718.06,714.41,713.25,711.58,714.22
411,C,True,284.07,277.52,277.93,281.89,278.13,277.43,280.09,273.72,272.65,271.23,265.53,268.21,266.73,271.8,274.88,270.31,272.92,273.39,272.81,272.31,266.41,263.99,262.39,261.33,258.34,262.14,261.38,257.26,259.45,258.16,256.28,254.35,261.31,258.42,260.07,256.66,255.07,256.26,256.54,256.7,257.42,257.56,251.19,254.1,254.34,251.65,253.43,254.37,255.25,249.29,254.15,251.81,248.75,247.64,250.76,246.43,251.26,252.42,250.1,254.23,254.76,257.68,258.55,257.28,258.61,259.59,261.09,257.22,253.64,260.36,264.58,267.03,263.84,269.34,274.55,271.92,276.12,267.81,262.98,259.61,264.18,267.19,268.37,270.22,265.6,265.82,268.48,259.09,262.89,265.86,264.47,263.19,262.85,263.03,263.1,263.95,268.5,269.47,271.02,277.24,280.77,281.43,284.27,285.81,284.34
412,C,False,578.09,578.13,575.77,569.38,575.12,570.54,567.91,567.36,560.55,558.43,566.18,565.32,567.5,564.91,558.82,557.17,563.04,569.08,570.06,571.61,575.67,578.88,571.09,565.77,564.03,571.1,576.64,580.45,578.71,569.26,574.2,576.53,579.47,577.13,569.53,569.68,576.78,577.13,578.94,582.36,577.68,579.29,582.24,579.81,570.07,578.7,577.01,576.13,581.15,590.88,587.95,589.62,584.44,589.65,586.28,585.11,582.16,584.45,575.69,570.05,567.56,569.49,570.54,567.53,565.29,561.81,557.17,548.96,545.88,541.66,538.72,536.83,532.72,531.23,529.52,528.15,533.74,538.59,540.76,532.81,529.04,526.59,532.38,528.77,519.96,518.89,523.71,527.71,519.48,515.98,511.65,514.21,510.9,515.74,511.71,510.35,507.29,493.86,499.9,493.85,480.23,481.78,481.35,482.02,480.4
413,C,False,759.36,761.56,760.14,784.33,776.09,788.31,790.13,811.48,803.96,819.2,809.03,837.15,825.58,863.59,856.97,861.65,865.5,861.35,886.78,897.44,890.61,895.31,903.83,916.81,918.86,915.55,924.78,935.0,942.52,957.34,956.59,962.72,965.05,963.3,960.63,973.17,980.26,974.97,980.07,987.8,999.74,997.97,1001.4,1017.9,1008.3,1009.0,1001.8,1013.4,1014.9,1013.1,1013.5,1011.4,1010.9,1021.7,1026.9,1031.4,1016.9,1011.9,1010.1,998.63,1004.4,1005.4,1014.8,1011.1,1013.4,1009.8,1027.6,1013.9,1026.4,1031.9,1014.4,1016.1,1034.8,1026.1,1018.1,1017.4,1017.8,1011.6,1016.3,1018.3,1047.1,1052.5,1031.3,1032.0,1032.4,1049.4,1060.0,1060.8,1071.9,1087.7,1090.4,1096.4,1106.5,1104.8,1112.8,1120.7,1105.6,1126.8,1142.7,1141.7,1163.2,1168.3,1170.7,1184.1,1192.5
414,C,False,444.35,446.21,441.65,439.49,442.48,444.27,442.66,439.27,445.29,440.33,431.51,424.41,427.81,427.36,428.96,421.28,429.46,417.67,413.69,410.15,406.95,406.52,408.81,403.49,398.81,401.02,394.05,388.46,382.86,384.89,381.82,382.51,376.17,385.75,391.04,382.93,383.03,380.66,369.95,372.48,364.4,364.44,358.38,356.45,358.33,349.63,348.73,347.32,343.52,342.74,340.9,338.56,339.67,340.73,349.31,334.3,338.31,340.93,339.65,337.18,336.76,339.01,336.42,339.44,341.75,344.39,344.9,338.88,341.96,341.37,338.65,338.18,328.69,321.45,324.93,318.9,310.55,306.5,311.71,304.97,301.8,307.89,296.83,294.43,295.51,297.99,294.51,296.68,295.5,302.03,293.5,298.81,286.63,283.85,281.27,278.25,278.58,283.86,284.75,290.0,283.87,287.21,286.23,282.73,281.29
415,C,False,104.43,121.55,136.35,156.04,158.81,170.77,201.6,219.02,229.02,243.04,261.75,275.61,298.78,321.15,331.56,348.9,376.69,394.89,420.45,438.55,463.5,476.48,487.54,499.53,515.37,535.6,551.11,561.93,578.3,591.46,611.84,627.93,641.68,649.3,663.66,687.48,682.62,690.69,702.89,709.91,739.36,731.18,753.22,779.69,799.48,800.94,806.66,838.18,854.38,864.46,883.7,888.48,904.11,911.11,927.19,930.52,940.1,970.29,982.88,979.91,1022.6,1028.5,1057.1,1072.7,1075.7,1086.2,1069.7,1069.2,1057.2,1054.6,1067.5,1085.4,1100.3,1100.3,1093.5,1095.1,1128.1,1101.9,1114.1,1112.0,1130.2,1134.9,1154.6,1136.5,1148.5,1132.6,1124.4,1112.8,1101.3,1092.5,1060.1,1066.8,1047.9,1056.0,1048.6,1045.1,1031.7,1036.5,1040.8,1032.7,1032.0,1027.3,1013.9,1002.3,1000.6
416,C,False,748.42,748.87,741.57,755.83,736.41,735.6,766.04,775.89,786.78,789.99,805.56,800.3,801.62,795.89,782.72,782.5,763.77,754.2,748.71,736.35,719.0,693.5,697.97,688.37,673.54,654.95,658.78,638.39,640.26,618.87,603.08,595.58,603.35,588.58,592.21,596.57,580.31,567.26,548.5,543.8,538.11,518.13,507.6,485.28,475.62,456.91,451.51,428.85,404.21,399.23,384.27,353.85,345.69,321.52,307.58,287.3,268.48,255.64,239.64,219.09,193.01,185.0,173.39,165.72,153.39,153.77,130.7,122.77,116.27,119.73,97.784,83.254,89.381,78.401,71.816,69.935,62.536,62.396,61.593,55.9,50.403,47.22,47.698,49.918,47.07,44.609,42.079,45.016,48.844,50.269,43.345,42.271,44.806,42.281,49.851,58.372,49.002,72.951,84.548,67.443,56.774,60.555,69.377,68.412,83.138
417,C,False,90.204,91.204,94.48,94.504,94.547,95.213,97.364,100.1,103.8,105.68,104.41,108.18,112.6,114.96,114.51,113.98,118.56,125.58,129.84,130.03,132.32,134.48,138.54,146.26,146.29,148.41,148.55,145.27,146.95,158.12,165.4,170.6,173.4,173.26,180.37,183.21,183.52,185.23,186.14,187.24,196.23,208.91,214.37,214.78,215.19,219.36,219.76,223.05,228.77,225.96,229.93,237.21,223.53,224.91,227.25,221.72,222.39,234.93,240.74,250.49,269.72,266.17,281.86,283.65,283.01,278.45,275.26,280.49,288.31,285.95,292.4,296.08,293.1,294.08,298.45,297.93,305.31,304.44,300.85,295.14,296.34,301.62,299.73,305.99,308.51,313.28,321.57,328.3,321.24,327.63,338.41,338.64,338.86,346.47,356.93,355.37,340.18,338.12,333.07,341.83,335.97,345.44,340.48,340.3,334.04
418,C,True,2784.0,2788.4,2788.1,2786.2,2780.5,2783.9,2775.3,2781.0,2778.1,2775.5,2774.4,2776.8,2776.4,2784.1,2780.9,2783.3,2803.7,2798.4,2788.5,2781.6,2791.9,2790.6,2801.1,2796.1,2799.7,2803.2,2797.5,2795.4,2790.0,2791.4,2798.9,2797.7,2805.0,2805.2,2823.6,2826.6,2823.8,2817.7,2818.0,2825.9,2827.1,2825.5,2824.9,2831.1,2825.9,2845.8,2837.7,2846.0,2849.2,2839.9,2856.5,2855.4,2842.1,2851.4,2853.5,2856.1,2844.4,2851.6,2854.9,2851.5,2853.0,2858.4,2857.4,2866.7,2868.9,2869.5,2873.1,2859.4,2873.6,2876.1,2892.9,2888.9,2899.4,2904.9,2906.7,2896.9,2906.6,2897.1,2893.2,2906.1,2916.3,2926.1,2923.9,2923.7,2928.7,2930.3,2921.6,2923.0,2916.7,2917.4,2914.0,2916.9,2917.3,2927.9,2921.8,2929.8,2927.9,2923.9,2936.5,2925.4,2938.2,2933.6,2927.1,2926.0,2919.2
419,C,False,526.8,520.02,523.26,521.01,523.46,518.72,517.23,518.59,517.01,523.26,518.25,519.4,518.65,519.23,515.84,517.66,518.75,519.19,520.72,516.19,516.99,519.06,513.46,507.95,511.79,512.29,507.99,508.16,507.96,512.32,511.86,509.75,507.93,508.29,506.18,505.25,505.19,504.91,501.24,496.94,493.55,489.13,489.68,491.36,487.09,489.6,489.39,488.22,485.75,483.06,478.26,478.62,474.96,475.49,468.09,467.05,468.14,468.46,464.97,464.92,463.91,465.37,466.0,465.86,466.52,466.74,466.11,470.07,467.85,468.34,466.14,463.28,458.69,458.53,453.79,450.29,447.59,443.1,441.34,439.6,438.51,435.76,435.81,435.66,433.39,432.6,432.14,430.23,427.53,430.82,429.98,423.95,420.77,423.51,420.51,421.08,420.56,419.91,417.41,418.83,420.15,418.12,419.92,418.92,413.4
420,C,False,2055.3,2050.6,2046.4,2046.7,2049.2,2046.8,2041.4,2038.7,2046.9,2026.0,2031.2,2026.4,2014.4,2009.2,2013.3,2000.5,1991.4,1994.5,1996.1,1996.5,1992.0,1984.9,1979.5,1976.3,1963.3,1952.7,1946.0,1954.1,1929.2,1929.7,1922.3,1923.2,1926.3,1931.5,1928.2,1925.5,1903.9,1908.3,1895.7,1895.1,1893.8,1885.5,1882.7,1880.0,1873.4,1875.1,1879.6,1878.5,1884.8,1872.0,1870.7,1868.3,1860.6,1855.8,1858.4,1869.4,1858.3,1834.5,1833.2,1824.0,1821.8,1817.7,1814.5,1815.2,1817.5,1819.4,1817.7,1811.9,1794.6,1803.5,1790.8,1790.1,1775.1,1750.8,1750.0,1750.9,1746.4,1749.6,1735.8,1724.7,1726.2,1711.5,1713.4,1699.3,1701.7,1691.8,1696.9,1688.1,1668.5,1669.1,1660.8,1660.0,1645.6,1638.4,1638.2,1634.1,1614.4,1598.1,1588.2,1589.4,1586.2,1586.7,1601.5,1606.5,1595.8
421,C,True,35.305,32.814,32.768,34.229,34.418,33.359,33.995,34.906,37.223,38.606,40.937,40.358,42.613,42.953,47.116,49.94,50.149,52.17,53.644,54.114,55.846,56.003,55.138,56.957,55.731,56.489,56.407,55.835,58.081,57.595,60.95,63.454,63.708,64.07,63.842,68.184,71.071,70.001,75.093,77.039,82.174,84.403,86.636,80.771,79.765,79.466,85.17,81.698,81.827,80.033,79.731,82.667,80.363,80.952,82.268,80.644,82.601,81.745,78.535,79.134,79.764,81.442,83.471,82.17,83.577,83.236,82.078,82.701,81.258,79.691,82.881,81.357,78.288,76.205,76.674,76.403,77.252,76.556,78.477,78.925,81.615,81.215,82.753,82.832,82.858,82.047,83.78,83.869,85.837,84.089,84.745,86.63,86.181,86.822,88.829,93.103,95.673,97.54,98.839,97.673,99.572,98.302,97.94,99.74,100.29
422,C,False,1080.8,1071.4,1080.4,1074.4,1072.7,1071.4,1062.1,1053.9,1060.7,1069.9,1063.1,1070.3,1074.2,1082.5,1083.9,1093.2,1094.7,1102.3,1099.9,1110.4,1104.2,1107.4,1107.0,1106.1,1117.1,1116.4,1123.0,1120.5,1120.7,1129.3,1125.4,1120.2,1132.9,1121.8,1116.3,1126.1,1119.5,1121.8,1119.8,1132.3,1130.0,1124.8,1126.8,1128.0,1119.8,1116.5,1128.4,1131.2,1129.0,1142.1,1134.2,1124.4,1129.9,1126.7,1120.1,1112.1,1109.2,1121.9,1126.6,1121.0,1123.3,1125.2,1133.1,1128.0,1137.1,1134.3,1131.8,1133.6,1138.7,1145.9,1142.0,1144.1,1145.2,1157.2,1148.5,1160.6,1151.2,1153.4,1162.4,1158.0,1149.7,1154.2,1157.9,1157.1,1155.4,1157.9,1155.4,1135.0,1143.1,1149.9,1142.5,1148.5,1143.5,1142.2,1127.7,1126.6,1129.6,1141.2,1132.4,1132.8,1126.9,1120.7,1121.1,1127.5,1125.6
423,C,False,1476.9,1474.1,1472.0,1482.1,1473.5,1473.8,1474.5,1474.4,1471.1,1465.0,1474.6,1476.7,1468.4,1471.8,1469.9,1465.6,1464.8,1465.9,1463.4,1469.9,1458.8,1458.0,1458.7,1455.6,1456.6,1466.2,1468.8,1467.7,1472.0,1467.6,1464.4,1460.4,1451.0,1443.4,1447.0,1445.2,1445.8,1441.9,1442.1,1447.9,1440.8,1448.0,1447.3,1443.9,1442.2,1446.2,1451.2,1440.3,1438.6,1435.4,1435.4,1432.4,1431.9,1440.3,1438.7,1433.4,1437.4,1441.3,1439.7,1447.2,1444.0,1451.8,1453.8,1460.3,1463.3,1453.2,1446.9,1451.1,1459.3,1450.9,1459.2,1464.2,1460.7,1457.2,1453.7,1457.8,1453.6,1454.1,1452.2,1448.9,1452.7,1449.4,1439.9,1436.5,1440.9,1431.9,1431.1,1429.2,1412.7,1405.8,1403.4,1398.6,1398.5,1401.3,1402.4,1393.5,1402.8,1393.2,1381.6,1382.2,1376.9,1379.3,1380.2,1371.0,1371.4
424,C,False,233.74,236.17,237.41,241.9,238.94,242.62,245.8,245.09,244.25,245.39,248.04,246.06,250.85,255.29,254.49,252.46,250.03,253.12,257.57,255.49,255.43,257.34,259.06,258.5,262.08,263.38,262.11,261.01,265.58,260.23,266.07,268.1,266.9,275.45,280.27,283.11,287.89,287.84,288.79,290.67,295.04,296.68,300.98,301.15,299.93,313.6,312.77,311.68,314.95,317.96,318.24,320.31,331.6,332.4,332.17,336.91,342.76,351.05,358.84,361.51,365.65,366.46,377.46,372.13,378.94,379.11,385.82,396.59,399.85,405.74,420.32,423.38,436.09,436.76,440.82,445.23,449.92,452.91,465.93,472.88,478.85,486.41,492.47,490.34,499.42,512.66,515.73,527.86,520.76,521.87,531.51,537.13,538.71,543.72,549.26,559.15,562.73,571.97,573.14,571.96,577.4,581.4,587.29,592.81,594.06
425,C,False,1722.7,1727.4,1727.4,1723.2,1728.9,1735.0,1732.4,1742.5,1745.2,1740.1,1734.9,1729.6,1732.0,1729.3,1722.1,1728.0,1725.7,1730.3,1742.4,1742.1,1734.5,1733.4,1726.7,1725.7,1722.2,1720.4,1721.5,1719.4,1726.3,1710.4,1707.2,1716.2,1722.4,1721.7,1723.2,1717.2,1721.8,1723.6,1717.7,1710.3,1704.9,1703.0,1700.0,1700.0,1702.9,1697.1,1688.2,1682.2,1673.3,1679.0,1686.4,1686.2,1691.9,1693.0,1694.9,1702.5,1702.0,1696.8,1689.1,1694.6,1694.0,1684.7,1696.7,1687.6,1679.2,1684.6,1681.9,1689.1,1682.9,1671.6,1673.3,1664.9,1669.2,1661.6,1664.7,1665.1,1670.7,1660.7,1661.4,1662.8,1656.4,1643.3,1645.8,1644.2,1636.4,1631.4,1633.8,1616.1,1617.9,1618.2,1622.1,1620.8,1620.8,1615.0,1612.9,1617.5,1628.7,1623.5,1622.2,1603.2,1606.1,1614.6,1608.9,1611.5,1606.6
426,C,False,1704.6,1710.3,1707.5,1711.7,1702.0,1711.3,1711.1,1718.4,1713.9,1718.3,1721.4,1721.4,1722.8,1725.7,1725.8,1728.1,1728.1,1729.0,1727.4,1734.8,1739.6,1736.9,1742.6,1747.9,1738.1,1743.0,1749.1,1733.5,1731.3,1728.1,1723.4,1727.4,1729.2,1722.9,1720.0,1726.6,1734.4,1737.5,1744.9,1744.6,1748.0,1740.8,1743.5,1739.2,1737.8,1738.6,1729.8,1730.6,1743.1,1743.6,1747.9,1745.1,1744.4,1749.0,1746.7,1754.4,1754.3,1752.9,1750.4,1759.2,1765.5,1769.1,1765.1,1754.0,1755.6,1745.4,1743.7,1748.5,1741.6,1735.3,1731.7,1730.8,1724.5,1721.1,1716.0,1719.0,1724.2,1719.7,1714.9,1711.6,1708.3,1718.3,1718.6,1706.8,1713.8,1708.4,1711.7,1705.4,1699.9,1706.5,1711.4,1708.8,1709.7,1707.0,1702.3,1709.8,1710.0,1703.6,1690.8,1703.8,1702.6,1697.2,1700.0,1702.2,1706.8
427,C,False,1967.7,1963.4,1950.1,1948.6,1950.7,1937.7,1944.3,1936.2,1930.3,1927.7,1920.2,1912.9,1929.5,1924.3,1916.0,1922.1,1898.3,1885.3,1879.7,1875.7,1877.2,1860.8,1868.2,1858.0,1855.2,1856.4,1846.4,1847.5,1857.6,1847.6,1845.5,1832.3,1817.1,1810.3,1784.4,1783.3,1781.1,1765.4,1758.8,1754.0,1738.7,1734.5,1733.9,1718.2,1706.2,1715.0,1712.8,1692.8,1693.0,1680.5,1678.6,1673.0,1672.0,1674.9,1668.7,1667.3,1653.0,1655.7,1648.4,1653.8,1628.5,1618.9,1613.6,1607.4,1597.1,1586.7,1575.0,1559.0,1568.3,1559.4,1568.4,1563.9,1555.1,1559.8,1537.4,1523.3,1539.1,1518.7,1528.4,1521.4,1507.0,1499.8,1484.0,1477.5,1463.9,1450.7,1454.0,1438.0,1431.6,1434.3,1423.3,1408.7,1400.1,1391.0,1385.6,1385.4,1386.6,1386.7,1366.7,1364.1,1362.8,1346.4,1344.1,1344.1,1340.9
428,C,True,740.07,742.47,743.96,738.71,743.77,747.21,747.68,741.52,747.72,746.88,758.39,756.33,759.06,756.39,757.61,755.43,753.94,759.3,762.61,760.46,755.49,755.25,755.24,750.78,753.82,755.13,749.61,747.65,744.05,747.16,746.68,745.21,746.13,746.84,749.33,751.84,752.9,753.56,752.42,744.06,742.58,741.25,739.49,738.68,741.1,732.96,735.94,737.06,738.71,739.64,743.92,740.66,738.49,732.86,735.05,735.47,734.38,729.36,733.79,729.0,726.72,729.06,729.14,729.35,728.57,728.9,727.96,730.52,733.39,731.38,729.73,731.67,735.65,727.82,731.43,728.86,730.76,729.56,735.91,734.22,731.97,730.57,725.19,723.84,719.82,717.57,720.83,724.98,723.5,724.51,725.74,718.75,720.79,714.58,711.64,713.0,706.34,703.97,703.81,699.68,698.7,700.08,700.79,702.72,701.65
429,C,False,1117.1,1113.7,1115.9,1115.6,1117.9,1115.2,1113.8,1118.0,1116.3,1117.1,1109.1,1098.1,1101.9,1106.4,1097.1,1080.6,1077.0,1068.5,1059.6,1036.3,1044.4,1028.4,1028.7,1003.0,978.49,965.04,958.71,964.79,955.44,951.77,955.21,963.6,974.43,957.85,957.29,958.37,949.34,950.8,945.44,939.81,926.93,927.82,930.65,926.4,923.94,932.17,930.99,946.4,941.56,931.41,930.48,934.54,933.07,934.87,943.9,932.53,927.12,929.85,923.67,924.56,927.87,924.06,920.44,918.94,906.69,902.29,907.98,911.57,902.07,893.24,885.61,871.67,873.12,881.42,876.33,856.58,854.86,849.77,847.57,849.72,831.07,813.16,799.72,792.68,811.12,810.67,796.3,799.56,785.76,773.29,783.19,777.86,764.14,763.23,749.13,748.63,754.02,746.64,768.95,774.37,755.47,756.73,736.53,734.52,723.01
430,C,False,133.01,138.27,135.33,137.37,137.56,141.34,141.18,139.92,144.28,144.55,142.82,142.12,143.27,150.28,145.6,141.57,144.52,141.81,144.64,146.93,150.06,151.19,153.12,148.58,154.55,150.44,148.35,146.83,144.91,144.53,150.12,157.62,155.42,155.42,157.82,163.37,159.82,165.36,157.09,156.56,157.35,158.06,162.29,164.34,167.45,165.73,169.84,176.31,185.22,193.04,196.27,196.19,197.7,201.33,200.6,200.65,200.7,199.98,199.43,200.86,196.63,192.96,194.44,198.85,191.41,200.02,199.06,191.9,192.29,197.27,211.98,203.81,221.28,225.19,216.86,215.44,224.5,233.36,237.18,236.26,244.03,245.07,246.71,248.38,250.24,261.71,256.9,260.14,260.69,254.39,259.14,258.72,254.0,249.5,252.47,246.16,243.88,245.58,248.64,246.74,248.78,245.14,248.62,244.68,242.46
