,FLARE_TYPE,COINCIDENCE,d_l_f_1,d_l_f_2,d_l_f_3,d_l_f_4,d_l_f_5,d_l_f_6,d_l_f_7,d_l_f_8,d_l_f_9,d_l_f_10,d_l_f_11,d_l_f_12,d_l_f_13,d_l_f_14,d_l_f_15,d_l_f_16,d_l_f_17,d_l_f_18,d_l_f_19,d_l_f_20,d_l_f_21,d_l_f_22,d_l_f_23,d_l_f_24,d_l_f_25,d_l_f_26,d_l_f_27,d_l_f_28,d_l_f_29,d_l_f_30,d_l_f_31,d_l_f_32,d_l_f_33,d_l_f_34,d_l_f_35,d_l_f_36,d_l_f_37,d_l_f_38,d_l_f_39,d_l_f_40,d_l_f_41,d_l_f_42,d_l_f_43,d_l_f_44,d_l_f_45,d_l_f_46,d_l_f_47,d_l_f_48,d_l_f_49,d_l_f_50,d_l_f_51,d_l_f_52,d_l_f_53,d_l_f_54,d_l_f_55,d_l_f_56,d_l_f_57,d_l_f_58,d_l_f_59,d_l_f_60,d_l_f_61,d_l_f_62,d_l_f_63,d_l_f_64,d_l_f_65,d_l_f_66,d_l_f_67,d_l_f_68,d_l_f_69,d_l_f_70,d_l_f_71,d_l_f_72,d_l_f_73,d_l_f_74,d_l_f_75,d_l_f_76,d_l_f_77,d_l_f_78,d_l_f_79,d_l_f_80
40,M,True,197.25,201.65,201.05,202.98,205.6,203.77,208.31,204.07,204.61,199.22,190.26,184.5,176.0,173.26,167.76,173.61,167.97,169.85,166.04,165.7,165.56,167.94,167.19,166.28,165.75,170.56,167.91,168.57,174.1,174.2,173.62,168.47,167.86,168.43,171.41,167.71,172.3,175.05,175.57,175.04,175.32,177.57,180.36,182.8,183.16,184.76,184.27,186.63,190.48,190.86,189.61,188.75,185.69,188.69,181.78,184.52,186.46,187.13,187.12,190.72,189.43,194.94,196.43,195.85,199.36,197.48,194.73,196.36,198.5,204.26,203.3,207.4,212.06,213.07,216.62,220.01,224.44,219.74,226.82,231.41
41,M,False,185.55,184.62,184.52,186.05,185.39,185.97,185.11,185.94,185.41,185.17,187.54,187.62,187.37,186.28,187.0,188.49,188.21,186.66,186.33,186.21,184.94,186.59,185.49,183.76,186.74,187.66,188.5,184.98,184.63,185.26,187.05,188.17,188.95,188.18,187.84,187.91,188.44,186.63,186.16,185.47,187.27,186.64,188.42,189.68,190.43,189.54,190.08,190.34,190.0,190.36,190.89,189.88,190.53,190.25,189.95,191.76,191.37,191.18,191.57,192.84,193.34,192.98,192.43,193.55,193.63,192.35,193.43,193.38,193.9,193.1,195.13,194.53,194.31,194.28,194.96,193.84,194.59,194.29,194.51,194.04
42,M,False,185.11,185.94,185.41,185.17,187.54,187.62,187.37,186.28,187.0,188.49,188.21,186.66,186.33,186.21,184.94,186.59,185.49,183.76,186.74,187.66,188.5,184.98,184.63,185.26,187.05,188.17,188.95,188.18,187.84,187.91,188.44,186.63,186.16,185.47,187.27,186.64,188.42,189.68,190.43,189.54,190.08,190.34,190.0,190.36,190.89,189.88,190.53,190.25,189.95,191.76,191.37,191.18,191.57,192.84,193.34,192.98,192.43,193.55,193.63,192.35,193.43,193.38,193.9,193.1,195.13,194.53,194.31,194.28,194.96,193.84,194.59,194.29,194.51,194.04,193.4,192.6,192.82,195.02,193.84,193.61
43,M,False,264.46,262.7,261.85,261.75,261.15,261.64,263.25,261.57,262.23,261.4,261.12,261.53,263.08,262.12,261.94,259.74,260.32,261.83,261.76,261.5,260.34,259.79,259.63,259.95,260.46,260.77,260.13,259.71,259.22,260.08,260.01,258.55,258.68,259.81,262.07,261.51,261.75,261.36,260.94,261.12,260.62,261.45,262.3,262.62,263.43,263.65,262.86,261.42,261.44,259.32,258.59,257.43,257.91,257.83,257.65,257.38,256.19,256.84,255.96,256.35,255.2,255.55,253.56,254.17,253.63,255.12,255.44,252.33,253.76,251.79,252.04,253.12,251.26,251.64,250.83,252.05,250.72,251.56,252.03,252.22
44,M,False,192.84,193.34,192.98,192.43,193.55,193.63,192.35,193.43,193.38,193.9,193.1,195.13,194.53,194.31,194.28,194.96,193.84,194.59,194.29,194.51,194.04,193.4,192.6,192.82,195.02,193.84,193.61,191.6,192.58,191.16,190.75,191.55,188.54,191.05,191.44,191.25,193.22,191.21,190.91,189.84,191.25,192.49,192.99,192.64,193.05,195.16,195.81,193.67,191.64,192.01,192.55,192.55,193.35,193.58,194.12,193.23,192.94,191.53,190.23,189.85,189.85,191.35,191.75,192.01,191.57,191.87,192.14,193.15,192.46,192.15,192.55,190.3,189.97,190.27,191.59,193.87,196.15,196.55,194.74,196.23
45,M,True,203.3,207.4,212.06,213.07,216.62,220.01,224.44,219.74,226.82,231.41,235.67,231.22,232.26,208.48,215.61,234.55,234.35,207.51,215.32,206.72,206.5,206.47,208.45,211.96,219.33,216.65,226.55,219.41,224.32,226.23,237.13,230.72,236.5,229.89,221.9,220.81,217.91,214.88,215.51,216.49,221.81,218.28,214.79,222.83,219.19,218.46,226.6,226.45,225.26,221.9,217.18,214.86,213.57,208.41,204.32,205.72,204.9,181.88,181.29,195.09,178.63,177.24,179.06,180.37,179.79,176.54,173.97,161.67,157.93,161.35,168.81,175.42,160.15,154.94,151.64,147.09,148.11,150.07,153.5,152.63
46,M,False,211.96,219.33,216.65,226.55,219.41,224.32,226.23,237.13,230.72,236.5,229.89,221.9,220.81,217.91,214.88,215.51,216.49,221.81,218.28,214.79,222.83,219.19,218.46,226.6,226.45,225.26,221.9,217.18,214.86,213.57,208.41,204.32,205.72,204.9,181.88,181.29,195.09,178.63,177.24,179.06,180.37,179.79,176.54,173.97,161.67,157.93,161.35,168.81,175.42,160.15,154.94,151.64,147.09,148.11,150.07,153.5,152.63,150.58,149.26,153.58,158.92,162.48,176.08,174.27,175.44,182.47,176.47,158.74,159.68,161.55,159.05,161.83,168.75,157.95,155.17,144.51,142.32,145.51,134.35,129.73
47,M,False,179.79,176.54,173.97,161.67,157.93,161.35,168.81,175.42,160.15,154.94,151.64,147.09,148.11,150.07,153.5,152.63,150.58,149.26,153.58,158.92,162.48,176.08,174.27,175.44,182.47,176.47,158.74,159.68,161.55,159.05,161.83,168.75,157.95,155.17,144.51,142.32,145.51,134.35,129.73,289.92,243.12,186.48,113.52,180.46,526.23,522.36,519.75,513.85,450.06,514.18,521.04,515.01,513.82,511.43,510.15,503.47,500.05,499.26,500.06,493.28,473.35,471.76,470.65,472.18,459.92,457.72,449.0,448.85,446.97,462.85,457.24,450.29,445.66,442.65,449.82,438.6,441.87,436.93,430.33,431.01
48,M,False,129.73,289.92,243.12,186.48,113.52,180.46,526.23,522.36,519.75,513.85,450.06,514.18,521.04,515.01,513.82,511.43,510.15,503.47,500.05,499.26,500.06,493.28,473.35,471.76,470.65,472.18,459.92,457.72,449.0,448.85,446.97,462.85,457.24,450.29,445.66,442.65,449.82,438.6,441.87,436.93,430.33,431.01,434.56,428.64,413.7,413.95,415.66,413.87,407.19,404.29,402.79,406.55,399.86,394.06,385.52,384.25,382.97,373.78,366.46,365.19,353.89,348.29,344.89,335.92,335.16,327.29,326.72,319.39,317.23,309.11,295.22,298.16,291.54,287.67,267.36,231.41,243.62,234.3,213.63,205.01
49,M,False,519.75,513.85,450.06,514.18,521.04,515.01,513.82,511.43,510.15,503.47,500.05,499.26,500.06,493.28,473.35,471.76,470.65,472.18,459.92,457.72,449.0,448.85,446.97,462.85,457.24,450.29,445.66,442.65,449.82,438.6,441.87,436.93,430.33,431.01,434.56,428.64,413.7,413.95,415.66,413.87,407.19,404.29,402.79,406.55,399.86,394.06,385.52,384.25,382.97,373.78,366.46,365.19,353.89,348.29,344.89,335.92,335.16,327.29,326.72,319.39,317.23,309.11,295.22,298.16,291.54,287.67,267.36,231.41,243.62,234.3,213.63,205.01,202.33,192.55,183.1,190.38,202.03,205.35,211.8,232.84
50,M,True,212.23,211.56,211.6,212.06,212.45,215.14,214.77,219.09,217.54,218.2,221.08,220.55,219.7,221.34,221.07,221.17,219.56,217.99,216.51,215.91,215.83,216.99,215.52,217.43,219.5,219.84,219.59,219.59,220.34,222.5,223.15,225.94,226.74,225.9,225.51,226.54,227.96,225.54,225.13,224.27,223.03,224.21,225.59,226.29,225.39,225.85,225.75,225.84,225.6,224.69,227.64,225.03,224.51,225.88,226.28,226.91,228.63,228.4,226.67,224.95,225.61,228.71,228.3,228.15,226.86,227.39,226.86,226.08,225.68,228.28,228.57,227.66,228.28,228.78,229.43,228.79,227.79,228.46,229.55,228.94
51,M,False,221.34,221.07,221.17,219.56,217.99,216.51,215.91,215.83,216.99,215.52,217.43,219.5,219.84,219.59,219.59,220.34,222.5,223.15,225.94,226.74,225.9,225.51,226.54,227.96,225.54,225.13,224.27,223.03,224.21,225.59,226.29,225.39,225.85,225.75,225.84,225.6,224.69,227.64,225.03,224.51,225.88,226.28,226.91,228.63,228.4,226.67,224.95,225.61,228.71,228.3,228.15,226.86,227.39,226.86,226.08,225.68,228.28,228.57,227.66,228.28,228.78,229.43,228.79,227.79,228.46,229.55,228.94,228.67,227.78,230.13,230.81,229.08,230.46,232.01,230.46,228.97,228.84,229.1,228.82,230.79
52,M,False,240.56,240.55,237.03,237.11,235.08,233.31,234.02,232.09,232.8,228.1,228.6,229.22,230.93,231.37,232.54,233.9,236.72,237.15,236.6,238.58,230.81,230.29,228.61,232.27,230.85,229.25,222.25,226.59,223.34,225.95,219.34,225.87,219.94,213.51,211.41,207.5,206.34,200.06,196.02,199.05,190.12,193.59,186.91,191.98,188.93,181.26,185.42,186.26,190.77,191.64,191.29,187.21,184.59,181.76,182.58,180.0,179.63,203.73,200.26,198.5,196.07,193.88,189.67,176.0,175.45,168.99,185.18,187.7,184.84,182.78,178.26,174.99,164.78,157.76,162.71,159.64,158.41,157.95,158.81,156.57
53,M,True,231.34,221.65,211.95,159.7,172.13,173.12,166.3,240.03,268.13,272.63,275.3,281.41,253.65,253.16,243.86,232.69,232.28,266.51,255.79,273.81,265.32,251.45,260.4,261.79,274.87,202.23,206.69,192.71,310.77,183.89,173.76,151.72,192.02,208.57,203.56,189.5,195.06,209.05,186.46,208.8,205.19,211.52,216.7,225.04,225.93,235.04,329.63,333.06,343.69,343.01,335.89,330.97,327.28,321.88,333.12,330.05,343.48,358.18,371.87,380.63,403.79,415.75,406.63,428.13,427.53,412.74,416.82,414.71,398.23,410.62,392.19,366.8,373.21,366.24,344.07,353.03,369.44,357.4,343.95,304.25
54,M,False,343.48,358.18,371.87,380.63,403.79,415.75,406.63,428.13,427.53,412.74,416.82,414.71,398.23,410.62,392.19,366.8,373.21,366.24,344.07,353.03,369.44,357.4,343.95,304.25,297.98,321.44,328.97,315.7,299.38,325.53,380.63,381.0,377.24,321.76,314.49,327.18,338.27,329.67,323.23,303.33,337.59,360.38,351.35,378.91,370.55,343.13,342.63,344.94,345.99,338.92,337.38,334.78,343.23,362.85,341.24,343.73,337.72,323.44,320.03,324.4,322.35,329.28,341.78,347.22,331.55,329.1,324.0,332.56,322.07,323.62,304.11,297.84,299.88,306.46,317.92,309.87,305.05,296.77,318.93,315.65
55,M,True,328.46,326.46,320.99,314.95,333.96,338.77,343.77,371.21,377.97,369.12,377.64,385.69,377.67,404.76,395.01,429.08,433.64,435.4,445.89,443.75,443.56,423.81,456.3,432.11,411.97,458.0,457.81,465.23,467.97,471.09,465.69,463.21,461.69,461.65,461.03,474.43,470.4,469.69,472.98,477.32,482.89,483.91,475.55,477.72,484.42,492.84,486.43,480.04,491.15,499.38,499.23,496.88,499.78,499.61,495.95,501.49,500.16,504.42,505.57,500.76,511.19,518.27,524.87,444.07,525.42,525.68,539.06,538.83,536.01,540.8,540.74,544.19,547.78,550.6,546.69,563.16,562.63,564.42,567.32,568.18
56,M,False,525.68,539.06,538.83,536.01,540.8,540.74,544.19,547.78,550.6,546.69,563.16,562.63,564.42,567.32,568.18,576.02,573.97,574.42,581.28,583.47,585.32,476.43,491.6,600.27,601.2,600.46,599.01,598.42,596.36,589.86,588.8,583.46,583.38,586.96,591.98,586.92,586.55,584.28,583.39,575.85,566.99,567.92,585.36,583.11,587.33,593.16,599.22,602.32,610.08,601.71,593.16,582.63,598.1,601.29,624.86,618.97,616.29,606.4,599.27,610.74,602.69,531.23,594.26,617.27,602.93,479.27,645.36,640.6,636.3,666.06,669.01,669.96,680.72,692.94,701.42,688.52,702.69,703.87,629.27,721.6
57,M,False,492.88,492.3,496.28,499.11,498.46,507.41,504.84,502.07,494.21,497.32,498.78,502.65,498.44,506.13,508.68,505.41,507.96,508.79,509.71,508.56,506.0,511.63,509.73,511.31,509.74,512.67,508.15,504.96,505.53,517.43,523.46,526.5,522.08,523.82,522.25,536.92,537.56,526.95,522.88,525.01,525.81,525.86,534.25,540.27,538.49,545.32,541.01,549.04,540.8,551.45,553.09,549.08,546.77,548.86,550.5,552.75,560.72,566.8,566.24,564.52,561.72,565.63,565.3,562.41,567.5,564.72,566.34,567.48,568.86,571.41,574.5,574.21,575.85,572.34,575.41,573.96,577.13,578.65,581.43,579.88
58,M,False,224.42,226.28,232.35,224.19,241.17,237.21,247.3,239.16,248.24,256.54,232.41,243.05,263.29,259.4,264.15,278.36,261.02,262.91,248.02,262.08,231.35,249.49,234.2,265.33,295.84,298.58,303.52,313.04,326.31,334.98,345.85,349.13,349.97,353.26,355.47,362.04,362.58,369.48,372.2,370.09,370.7,374.97,373.7,373.85,376.81,378.81,390.39,396.3,401.41,405.33,411.28,413.11,415.61,420.99,426.48,432.67,436.29,441.0,438.7,442.45,450.63,451.63,454.35,457.93,463.8,464.79,469.02,477.89,480.71,477.39,481.78,484.38,503.04,193.9,499.58,499.61,517.6,525.19,520.23,519.6
59,M,False,176.06,171.87,174.54,176.18,174.71,172.4,173.11,171.29,171.67,171.32,169.9,171.31,168.25,167.9,166.18,165.64,165.1,162.71,160.58,159.98,157.02,155.18,155.28,155.74,156.04,155.4,154.34,154.3,154.73,154.06,153.87,155.87,157.09,155.02,154.76,156.71,156.36,158.2,161.16,164.04,164.3,166.76,167.23,166.39,169.33,170.23,170.74,170.18,167.56,166.34,171.35,171.37,174.12,174.5,173.34,175.31,176.16,177.63,179.17,177.28,177.26,178.69,182.52,180.79,182.32,185.05,188.9,196.71,197.37,196.79,199.64,198.87,192.77,190.07,195.13,191.6,193.75,194.99,196.37,193.0
60,M,False,132.58,133.96,134.51,133.68,134.23,134.63,134.76,135.55,134.57,134.95,134.97,135.41,133.29,134.76,135.08,130.09,132.64,129.25,132.65,130.82,130.86,131.61,131.21,131.48,132.65,132.53,131.96,132.07,133.67,132.31,132.72,134.71,132.85,132.76,131.12,132.28,132.95,130.05,130.59,132.81,134.14,134.16,131.71,131.56,132.26,132.32,133.17,134.22,132.4,132.33,131.12,128.48,127.0,123.97,123.25,123.29,121.19,122.41,120.17,122.24,123.44,122.74,123.56,123.01,119.83,119.89,120.45,117.38,116.39,117.33,116.51,116.5,116.36,116.97,116.98,117.51,116.13,114.99,117.35,118.67
61,M,True,105.1,106.25,107.81,107.75,109.81,111.67,114.14,111.39,112.01,109.15,108.62,107.81,108.73,107.84,107.73,106.86,106.01,107.03,107.22,126.38,127.03,126.09,127.75,127.51,128.71,108.46,109.84,130.96,111.43,109.24,125.47,129.65,129.56,129.25,132.0,131.14,132.44,134.58,137.38,136.41,135.74,136.16,134.43,134.92,133.89,134.84,134.15,136.98,136.09,134.74,136.22,134.86,139.08,117.91,115.43,131.35,116.3,115.52,136.94,116.32,139.02,143.03,142.79,141.41,139.84,140.65,142.23,138.77,138.1,138.12,138.93,139.42,140.25,141.23,140.57,140.29,140.66,139.87,140.43,140.54
62,M,True,143.59,143.76,144.53,144.66,145.84,146.35,144.56,146.71,146.58,145.35,146.47,147.08,148.18,147.39,146.93,148.99,150.46,150.47,150.32,150.68,149.43,150.97,150.4,151.53,152.08,151.97,151.89,153.43,155.16,153.49,153.51,152.68,154.3,155.42,155.95,155.66,156.46,156.08,156.69,159.8,159.14,160.75,160.17,159.64,161.36,162.16,162.87,162.09,163.43,164.04,162.8,163.47,163.96,163.42,163.12,162.61,162.43,163.15,163.59,164.52,164.48,163.45,164.01,165.51,166.36,165.65,165.0,164.06,163.65,164.67,163.26,163.63,162.07,162.33,162.51,162.81,162.29,162.4,163.86,163.75
63,M,False,175.64,175.61,175.84,176.44,176.92,176.62,177.26,177.38,177.8,177.97,178.47,179.1,179.06,179.57,179.57,179.64,179.14,179.45,179.04,179.09,179.72,180.76,179.59,180.65,179.1,179.5,178.77,179.0,179.07,179.14,178.48,178.15,179.18,178.37,178.16,178.13,178.42,178.36,177.56,177.57,177.71,177.81,178.9,177.61,178.43,177.46,177.69,177.46,177.93,177.7,177.58,176.04,177.3,176.73,177.22,177.18,177.11,177.68,177.6,177.24,177.68,178.81,178.6,177.79,176.98,177.74,178.56,178.52,178.56,178.62,178.51,178.95,178.68,179.1,179.09,178.63,178.09,177.22,177.48,177.36
64,M,True,162.8,163.47,163.96,163.42,163.12,162.61,162.43,163.15,163.59,164.52,164.48,163.45,164.01,165.51,166.36,165.65,165.0,164.06,163.65,164.67,163.26,163.63,162.07,162.33,162.51,162.81,162.29,162.4,163.86,163.75,163.96,164.96,165.76,168.1,168.86,170.29,170.23,171.15,170.83,171.97,173.19,173.28,174.34,174.8,174.87,175.66,177.53,177.41,175.93,176.87,177.22,177.01,178.46,179.62,179.44,179.21,180.44,181.75,181.14,181.08,180.58,181.2,180.65,181.21,182.21,181.7,180.22,181.15,182.21,181.25,182.83,183.32,183.19,182.64,183.72,183.57,183.29,183.13,183.39,182.95
65,M,False,183.19,182.64,183.72,183.57,183.29,183.13,183.39,182.95,182.26,182.71,182.76,182.08,181.76,181.77,182.91,182.95,183.43,183.53,183.29,182.85,183.25,182.85,183.0,182.7,182.31,182.78,183.38,183.34,182.75,183.52,184.2,185.09,186.1,185.1,184.67,184.56,185.8,186.1,185.16,184.98,185.05,185.59,185.98,186.54,185.46,184.88,185.04,187.84,186.32,186.57,185.3,183.72,183.43,184.11,184.61,182.94,183.1,184.02,184.95,185.23,185.42,185.79,186.07,185.2,184.97,184.97,186.08,184.44,186.53,186.1,186.45,186.23,186.57,186.23,184.65,186.36,186.97,187.11,188.37,188.8
66,M,True,262.69,262.23,264.17,265.85,265.5,266.66,266.75,266.18,265.67,264.93,264.68,263.87,264.77,266.53,267.09,267.81,268.71,267.32,270.93,269.02,268.69,266.31,268.03,265.8,268.49,268.99,269.95,269.2,269.9,270.58,270.51,270.88,271.37,271.23,272.98,271.07,272.85,271.61,274.71,274.48,273.93,274.99,275.3,274.54,273.24,273.5,276.03,277.28,277.91,278.18,278.39,277.87,279.41,279.95,279.95,280.86,282.34,282.33,281.67,281.07,281.28,285.45,283.9,286.71,290.06,287.91,288.34,285.56,282.99,284.27,280.42,282.42,282.18,279.68,277.97,278.89,280.16,281.48,282.27,284.34
67,M,False,277.28,277.91,278.18,278.39,277.87,279.41,279.95,279.95,280.86,282.34,282.33,281.67,281.07,281.28,285.45,283.9,286.71,290.06,287.91,288.34,285.56,282.99,284.27,280.42,282.42,282.18,279.68,277.97,278.89,280.16,281.48,282.27,284.34,285.71,285.13,284.87,284.79,287.22,285.61,285.65,282.32,285.7,282.91,286.2,283.21,284.44,282.21,282.57,281.27,276.21,277.62,277.13,278.22,275.51,277.05,276.32,278.85,277.7,274.42,271.18,272.56,267.98,267.94,270.93,268.44,267.72,269.42,268.94,266.08,266.5,269.25,268.13,266.41,266.0,265.88,263.93,264.17,265.37,264.17,266.35
68,M,True,269.51,266.73,265.14,267.76,272.84,268.36,263.14,270.08,278.85,276.07,273.41,274.25,270.54,269.4,270.66,275.56,272.2,275.99,278.72,277.52,275.13,269.96,264.4,259.99,265.46,264.89,261.87,262.49,260.91,261.66,253.36,257.1,257.37,257.47,260.43,255.94,249.19,250.89,255.8,248.94,247.56,254.69,252.83,262.48,256.56,254.01,262.76,254.59,253.09,252.88,248.96,254.21,244.98,233.44,235.16,234.68,235.33,233.4,235.14,249.08,237.17,246.23,235.6,236.76,235.77,235.85,233.14,230.46,233.17,230.79,231.05,232.21,232.94,230.31,230.36,230.4,231.04,231.17,230.44,230.87
69,M,False,231.37,231.88,232.72,232.65,233.38,233.63,233.27,234.75,235.03,234.84,235.44,237.0,237.0,237.0,237.0,237.0,237.8,237.8,237.8,237.8,238.6,238.6,238.6,238.6,238.6,239.4,239.4,239.4,239.4,240.0,240.0,240.0,240.2,239.4,239.4,239.4,239.4,240.8,240.2,239.61,239.61,239.61,239.61,239.61,240.42,240.42,240.42,239.61,239.61,240.42,240.42,240.42,240.64,239.83,239.02,239.02,240.42,240.42,240.42,241.22,241.22,242.03,242.03,241.45,241.45,241.45,242.03,241.45,241.45,240.87,240.87,240.87,240.87,240.87,240.87,241.45,241.45,240.87,240.87,240.29
70,M,False,237.8,237.8,237.8,237.8,238.6,238.6,238.6,238.6,238.6,239.4,239.4,239.4,239.4,240.0,240.0,240.0,240.2,239.4,239.4,239.4,239.4,240.8,240.2,239.61,239.61,239.61,239.61,239.61,240.42,240.42,240.42,239.61,239.61,240.42,240.42,240.42,240.64,239.83,239.02,239.02,240.42,240.42,240.42,241.22,241.22,242.03,242.03,241.45,241.45,241.45,242.03,241.45,241.45,240.87,240.87,240.87,240.87,240.87,240.87,241.45,241.45,240.87,240.87,240.29,241.1,241.1,241.1,241.1,240.29,240.29,240.53,239.71,240.53,240.53,240.53,241.1,241.1,240.53,241.35,240.53
71,M,True,130.27,132.38,130.88,129.39,129.98,131.81,131.23,132.26,136.36,137.7,135.99,136.74,136.33,133.97,140.21,135.21,128.31,130.9,135.73,141.07,140.9,139.37,137.92,108.84,107.57,106.47,107.47,104.76,101.58,103.82,101.3,100.87,101.31,103.67,105.42,100.75,100.54,104.42,104.33,104.3,103.4,102.61,103.01,101.31,101.13,104.61,101.41,99.865,96.731,95.743,95.645,89.945,89.94,87.736,86.64,86.782,85.428,84.084,86.451,85.581,87.909,90.692,87.341,80.12,81.721,79.316,82.518,83.079,82.335,80.065,79.665,81.743,80.072,78.908,79.03,77.646,74.792,69.99,74.721,79.244
72,M,True,46.9,46.736,46.882,51.675,53.934,47.251,52.333,47.231,47.656,54.853,47.917,48.437,54.629,48.817,48.074,46.352,44.898,46.985,47.621,47.226,48.464,48.848,47.076,48.258,71.699,76.355,85.858,82.143,86.356,75.344,89.374,77.269,75.044,69.782,79.742,84.434,81.39,80.322,75.823,77.52,66.166,70.757,71.907,68.615,61.328,60.841,61.476,55.397,54.295,57.899,53.552,55.952,52.426,51.832,49.446,52.895,54.476,54.995,56.89,53.514,61.576,57.879,61.863,54.296,59.198,65.307,64.289,72.677,78.859,72.908,77.221,84.726,72.55,71.468,78.47,82.991,77.555,75.011,70.275,74.789
73,M,False,89.89,93.848,93.672,96.342,93.947,91.274,90.711,94.601,95.985,94.477,97.118,94.977,90.734,91.436,91.108,92.371,92.641,92.716,93.633,94.312,94.494,95.485,94.868,95.362,96.196,95.547,95.772,96.006,95.427,96.077,96.423,100.46,99.742,100.01,96.1,98.424,94.882,95.192,95.357,95.402,95.05,95.025,95.212,94.525,94.723,93.062,93.393,94.266,94.396,95.086,94.033,94.842,96.302,96.267,95.904,95.729,96.201,94.772,95.594,95.108,95.919,95.635,95.085,93.705,95.039,94.274,93.952,93.46,93.495,93.639,92.88,92.771,92.407,93.1,93.226,92.667,94.146,93.815,94.7,94.575
74,M,False,231.89,228.39,227.36,228.67,230.4,231.36,229.28,229.53,228.76,228.34,231.29,229.83,228.96,228.73,229.8,229.22,230.61,229.4,232.84,238.16,236.1,235.96,236.57,234.51,237.47,239.07,236.91,235.43,232.53,234.06,233.23,233.66,234.22,234.14,234.92,232.2,232.91,233.73,232.67,232.04,233.83,230.71,231.44,232.03,233.78,232.28,232.67,236.09,236.39,238.96,238.82,238.02,235.44,235.85,238.5,235.0,235.61,236.03,234.66,234.23,235.89,236.3,236.08,233.95,233.48,233.61,233.99,231.86,234.23,233.59,234.01,232.39,233.73,233.63,232.99,234.34,234.66,233.97,233.56,236.01
75,M,False,265.07,265.14,263.42,263.71,264.26,266.38,265.08,266.14,267.02,265.75,264.19,263.96,262.98,262.9,264.39,266.88,266.04,266.66,266.55,266.83,267.18,268.34,266.7,265.13,266.29,266.35,265.36,265.62,265.2,265.92,267.16,268.27,268.48,268.07,266.98,266.3,266.53,266.25,266.97,267.61,268.62,268.49,268.65,267.7,267.31,267.16,267.74,268.69,268.26,269.16,270.68,270.64,270.95,271.51,271.99,271.97,272.67,271.51,270.3,270.96,269.49,268.7,269.21,268.94,270.19,271.76,273.26,271.91,271.11,271.23,270.52,270.71,271.34,272.32,272.56,272.77,272.94,272.64,271.47,271.55
76,M,False,294.62,294.99,292.28,292.98,294.77,294.7,294.86,295.77,293.42,292.38,291.0,292.49,292.72,291.37,290.9,290.41,291.17,291.49,289.71,289.87,290.28,291.19,290.72,293.13,291.4,291.86,290.86,292.59,292.37,291.8,290.48,289.39,288.58,289.26,289.05,287.77,286.92,289.09,287.95,289.87,289.04,286.27,286.67,287.63,288.39,286.81,287.01,284.72,286.69,287.38,292.13,290.79,288.25,286.59,286.85,286.62,287.32,287.81,289.16,289.59,288.02,286.35,286.23,285.71,287.11,287.07,289.07,287.99,288.66,288.74,289.06,291.09,288.71,289.79,287.86,288.87,286.61,289.0,286.73,289.08
77,M,True,46.315,58.479,76.578,62.015,70.198,60.434,66.308,60.559,67.903,43.151,64.249,61.55,56.193,57.075,55.545,54.708,54.024,54.884,55.262,49.793,49.466,49.043,48.8,50.876,53.921,54.16,54.852,53.703,51.861,51.292,50.226,56.601,53.994,47.751,45.061,45.317,43.687,42.868,44.476,47.478,45.518,47.814,55.801,72.223,67.683,44.719,44.847,63.816,64.241,65.791,67.525,65.199,68.318,65.477,63.677,64.655,63.883,62.934,63.32,61.563,56.834,58.028,57.041,54.113,55.337,57.237,57.245,60.137,65.004,62.974,60.167,64.08,68.779,68.473,68.645,71.135,72.069,72.902,72.45,69.157
78,M,False,499.9,499.13,503.19,515.5,509.32,509.79,519.99,506.2,496.7,488.62,489.48,502.92,518.42,528.5,527.91,525.17,532.61,527.12,542.42,530.09,518.68,523.46,517.72,519.82,518.94,518.18,507.24,505.75,502.04,504.17,493.6,486.45,498.95,495.71,484.51,496.86,497.77,497.51,477.4,478.58,500.12,509.98,502.13,499.52,516.39,502.24,507.23,509.38,519.95,531.56,534.58,559.52,564.22,574.33,584.86,549.85,591.84,601.05,611.46,613.95,613.51,828.93,800.54,816.55,812.52,797.98,769.54,574.45,589.96,604.42,790.3,593.38,504.18,612.2,528.4,747.77,547.76,502.77,513.69,499.48
79,M,False,468.31,468.59,478.23,460.39,457.47,479.63,480.4,497.55,500.66,466.01,457.97,487.95,469.2,486.62,487.24,477.06,483.18,500.58,496.12,486.87,469.65,461.54,457.05,456.02,454.08,431.25,425.86,434.41,429.17,423.25,420.53,427.25,335.99,427.28,429.27,335.68,331.45,450.87,446.4,447.81,442.01,461.43,469.34,481.22,487.78,324.74,475.5,472.05,328.2,311.93,304.86,514.74,514.46,506.61,526.7,526.56,500.49,532.29,499.84,522.77,527.18,543.89,542.64,520.95,491.98,502.2,534.7,491.62,502.57,558.92,504.15,545.49,498.74,562.17,510.13,556.12,493.15,476.18,467.21,504.89
